"","date","BCRX"
"2868","2018-05-23",5.93
"2869","2018-05-24",5.95
"2870","2018-05-25",6.08
"2871","2018-05-29",6.29
"2872","2018-05-30",6.52
"2873","2018-05-31",6.43
"2874","2018-06-01",6.24
"2875","2018-06-04",6.16
"2876","2018-06-05",6.19
"2877","2018-06-06",6.15
"2878","2018-06-07",6.14
"2879","2018-06-08",5.76
"2880","2018-06-11",5.97
"2881","2018-06-12",5.74
"2882","2018-06-13",5.68
"2883","2018-06-14",5.67
"2884","2018-06-15",5.73
"2885","2018-06-18",5.77
"2886","2018-06-19",5.97
"2887","2018-06-20",6.09
"2888","2018-06-21",5.77
"2889","2018-06-22",5.59
"2890","2018-06-25",5.66
"2891","2018-06-26",5.77
"2892","2018-06-27",5.77
"2893","2018-06-28",5.81
"2894","2018-06-29",5.73
"2895","2018-07-02",5.67
"2896","2018-07-03",5.77
"2897","2018-07-05",5.81
"2898","2018-07-06",5.98
"2899","2018-07-09",6.14
"2900","2018-07-10",6.14
"2901","2018-07-11",6.06
"2902","2018-07-12",6.07
"2903","2018-07-13",6.19
"2904","2018-07-16",6.2
"2905","2018-07-17",6.36
"2906","2018-07-18",6.18
"2907","2018-07-19",6.06
"2908","2018-07-20",5.94
"2909","2018-07-23",5.9
"2910","2018-07-24",5.84
"2911","2018-07-25",5.87
"2912","2018-07-26",5.86
"2913","2018-07-27",5.74
"2914","2018-07-30",5.76
"2915","2018-07-31",5.9
"2916","2018-08-01",5.52
"2917","2018-08-02",6.07
"2918","2018-08-03",5.8
"2919","2018-08-06",5.85
"2920","2018-08-07",6.06
"2921","2018-08-08",6.39
"2922","2018-08-09",7.2
"2923","2018-08-10",7.3
"2924","2018-08-13",7.14
"2925","2018-08-14",7.04
"2926","2018-08-15",6.88
"2927","2018-08-16",7.05
"2928","2018-08-17",7.1
"2929","2018-08-20",7.01
"2930","2018-08-21",7.04
"2931","2018-08-22",7.31
"2932","2018-08-23",7.22
"2933","2018-08-24",7.22
"2934","2018-08-27",7.25
"2935","2018-08-28",7.23
"2936","2018-08-29",7.27
"2937","2018-08-30",7.16
"2938","2018-08-31",7.16
"2939","2018-09-04",7.59
"2940","2018-09-05",7.99
"2941","2018-09-06",7.67
"2942","2018-09-07",7.49
"2943","2018-09-10",7.45
"2944","2018-09-11",7.35
"2945","2018-09-12",7.05
"2946","2018-09-13",7.13
"2947","2018-09-14",7.04
"2948","2018-09-17",6.98
"2949","2018-09-18",7.15
"2950","2018-09-19",7.33
"2951","2018-09-20",7.31
"2952","2018-09-21",7.28
"2953","2018-09-24",7.32
"2954","2018-09-25",7.45
"2955","2018-09-26",7.62
"2956","2018-09-27",7.6
"2957","2018-09-28",7.63
"2958","2018-10-01",7.29
"2959","2018-10-02",7.25
"2960","2018-10-03",7.3
"2961","2018-10-04",6.88
"2962","2018-10-05",6.77
"2963","2018-10-08",6.77
"2964","2018-10-09",6.8
"2965","2018-10-10",6.61
"2966","2018-10-11",6.63
"2967","2018-10-12",7.01
"2968","2018-10-15",6.87
"2969","2018-10-16",7.2
"2970","2018-10-17",7.15
"2971","2018-10-18",7.19
"2972","2018-10-19",7.16
"2973","2018-10-22",7.13
"2974","2018-10-23",7.03
"2975","2018-10-24",6.51
"2976","2018-10-25",6.85
"2977","2018-10-26",7.17
"2978","2018-10-29",6.84
"2979","2018-10-30",6.93
"2980","2018-10-31",7.32
"2981","2018-11-01",7.5
"2982","2018-11-02",7.99
"2983","2018-11-05",7.93
"2984","2018-11-06",7.77
"2985","2018-11-07",7.99
"2986","2018-11-08",8.09
"2987","2018-11-09",7.7
"2988","2018-11-12",7.15
"2989","2018-11-13",7.14
"2990","2018-11-14",6.99
"2991","2018-11-15",7.31
"2992","2018-11-16",7.87
"2993","2018-11-19",8.21
"2994","2018-11-20",8.7
"2995","2018-11-21",9.2
"2996","2018-11-23",9.35
"2997","2018-11-26",9.31
"2998","2018-11-27",8.93
"2999","2018-11-28",9.6
"3000","2018-11-29",8.98
"3001","2018-11-30",9.18
"3002","2018-12-03",9.27
"3003","2018-12-04",8.89
"3004","2018-12-06",8.95
"3005","2018-12-07",8.78
"3006","2018-12-10",9.06
"3007","2018-12-11",8.9
"3008","2018-12-12",8.94
"3009","2018-12-13",8.59
"3010","2018-12-14",8.26
"3011","2018-12-17",8.05
"3012","2018-12-18",7.62
"3013","2018-12-19",7.59
"3014","2018-12-20",7.06
"3015","2018-12-21",7.25
"3016","2018-12-24",7.2
"3017","2018-12-26",8.03
"3018","2018-12-27",7.97
"3019","2018-12-28",7.88
"3020","2018-12-31",8.07
"3021","2019-01-02",8.5
"3022","2019-01-03",8.17
"3023","2019-01-04",8.62
"3024","2019-01-07",8.69
"3025","2019-01-08",8.42
"3026","2019-01-09",8.4
"3027","2019-01-10",8.89
"3028","2019-01-11",8.81
"3029","2019-01-14",8.9
"3030","2019-01-15",8.83
"3031","2019-01-16",9.22
"3032","2019-01-17",9.23
"3033","2019-01-18",9.39
"3034","2019-01-22",8.93
"3035","2019-01-23",8.81
"3036","2019-01-24",8.81
"3037","2019-01-25",9.72
"3038","2019-01-28",8.95
"3039","2019-01-29",8.7
"3040","2019-01-30",8.71
"3041","2019-01-31",8.68
"3042","2019-02-01",8.61
"3043","2019-02-04",8.54
"3044","2019-02-05",9.07
"3045","2019-02-06",9.16
"3046","2019-02-07",9.02
"3047","2019-02-08",9.09
"3048","2019-02-11",9.24
"3049","2019-02-12",9.09
"3050","2019-02-13",8.94
"3051","2019-02-14",8.99
"3052","2019-02-15",9
"3053","2019-02-19",8.93
"3054","2019-02-20",8.98
"3055","2019-02-21",8.7
"3056","2019-02-22",9
"3057","2019-02-25",8.52
"3058","2019-02-26",8.49
"3059","2019-02-27",8.37
"3060","2019-02-28",8.26
"3061","2019-03-01",8.61
"3062","2019-03-04",8.79
"3063","2019-03-05",8.35
"3064","2019-03-06",8
"3065","2019-03-07",8.03
"3066","2019-03-08",7.96
"3067","2019-03-11",8.32
"3068","2019-03-12",8.32
"3069","2019-03-13",8.22
"3070","2019-03-14",8.19
"3071","2019-03-15",8.06
"3072","2019-03-18",8.12
"3073","2019-03-19",7.89
"3074","2019-03-20",7.64
"3075","2019-03-21",7.9
"3076","2019-03-22",7.38
"3077","2019-03-25",7.49
"3078","2019-03-26",7.84
"3079","2019-03-27",7.76
"3080","2019-03-28",7.9
"3081","2019-03-29",8.14
"3082","2019-04-01",8.33
"3083","2019-04-02",8.65
"3084","2019-04-03",8.63
"3085","2019-04-04",8.84
"3086","2019-04-05",9.15
"3087","2019-04-08",8.56
"3088","2019-04-09",8.21
"3089","2019-04-10",8.69
"3090","2019-04-11",8.76
"3091","2019-04-12",8.53
"3092","2019-04-15",8.43
"3093","2019-04-16",8.34
"3094","2019-04-17",7.69
"3095","2019-04-18",7.92
"3096","2019-04-22",8.15
"3097","2019-04-23",8.14
"3098","2019-04-24",7.99
"3099","2019-04-25",7.99
"3100","2019-04-26",7.69
"3101","2019-04-29",7.51
"3102","2019-04-30",7.43
"3103","2019-05-01",7.28
"3104","2019-05-02",7.5
"3105","2019-05-03",7.72
"3106","2019-05-06",8.11
"3107","2019-05-07",7.69
"3108","2019-05-08",7.81
"3109","2019-05-09",7.82
"3110","2019-05-10",8.06
"3111","2019-05-13",7.61
"3112","2019-05-14",7.84
"3113","2019-05-15",7.92
"3114","2019-05-16",7.57
"3115","2019-05-17",7.33
"3116","2019-05-20",7.39
"3117","2019-05-21",3.48
"3118","2019-05-22",3.44
"3119","2019-05-23",3.54
"3120","2019-05-24",3.32
"3121","2019-05-28",3.15
"3122","2019-05-29",2.91
"3123","2019-05-30",3.36
"3124","2019-05-31",3.5
"3125","2019-06-03",3.38
"3126","2019-06-04",3.43
"3127","2019-06-05",3.34
"3128","2019-06-06",3.34
"3129","2019-06-07",3.54
"3130","2019-06-10",3.79
"3131","2019-06-11",3.58
"3132","2019-06-12",3.5
"3133","2019-06-13",3.48
"3134","2019-06-14",3.39
"3135","2019-06-17",3.61
"3136","2019-06-18",3.6
"3137","2019-06-19",3.6
"3138","2019-06-20",3.64
"3139","2019-06-21",3.69
"3140","2019-06-24",3.63
"3141","2019-06-25",3.62
"3142","2019-06-26",3.54
"3143","2019-06-27",3.63
"3144","2019-06-28",3.79
"3145","2019-07-01",3.71
"3146","2019-07-02",3.59
"3147","2019-07-03",3.69
"3148","2019-07-05",3.73
"3149","2019-07-08",3.65
"3150","2019-07-09",3.57
"3151","2019-07-10",3.61
"3152","2019-07-11",3.58
"3153","2019-07-12",3.6
"3154","2019-07-15",3.6
"3155","2019-07-16",3.56
"3156","2019-07-17",3.46
"3157","2019-07-18",3.48
"3158","2019-07-19",3.39
"3159","2019-07-22",3.35
"3160","2019-07-23",3.25
"3161","2019-07-24",3.35
"3162","2019-07-25",3.22
"3163","2019-07-26",3.23
"3164","2019-07-29",3.14
"3165","2019-07-30",3.23
"3166","2019-07-31",3.17
"3167","2019-08-01",3.13
"3168","2019-08-02",3.06
"3169","2019-08-05",2.84
"3170","2019-08-06",2.97
"3171","2019-08-07",2.78
"3172","2019-08-08",2.94
"3173","2019-08-09",2.83
"3174","2019-08-12",2.65
"3175","2019-08-13",2.83
"3176","2019-08-14",2.7
"3177","2019-08-15",2.58
"3178","2019-08-16",2.59
"3179","2019-08-19",2.68
"3180","2019-08-20",2.68
"3181","2019-08-21",2.67
"3182","2019-08-22",2.57
"3183","2019-08-23",2.5
"3184","2019-08-26",2.73
"3185","2019-08-27",2.81
"3186","2019-08-28",2.98
"3187","2019-08-29",2.96
"3188","2019-08-30",2.99
"3189","2019-09-03",2.96
"3190","2019-09-04",2.94
"3191","2019-09-05",3.14
"3192","2019-09-06",3.14
"3193","2019-09-09",3.15
"3194","2019-09-10",3.33
"3195","2019-09-11",3.29
"3196","2019-09-12",3.15
"3197","2019-09-13",3.08
"3198","2019-09-16",3.14
"3199","2019-09-17",2.91
"3200","2019-09-18",2.82
"3201","2019-09-19",2.9
"3202","2019-09-20",2.86
"3203","2019-09-23",3.23
"3204","2019-09-24",3.23
"3205","2019-09-25",3.08
"3206","2019-09-26",3.05
"3207","2019-09-27",3.17
"3208","2019-09-30",2.87
"3209","2019-10-01",2.68
"3210","2019-10-02",2.71
"3211","2019-10-03",2.71
"3212","2019-10-04",2.7
"3213","2019-10-07",2.62
"3214","2019-10-08",2.5
"3215","2019-10-09",2.38
"3216","2019-10-10",2.4
"3217","2019-10-11",2.44
"3218","2019-10-14",2.39
"3219","2019-10-15",2.5
"3220","2019-10-16",2.49
"3221","2019-10-17",2.5
"3222","2019-10-18",2.38
"3223","2019-10-21",2.4
"3224","2019-10-22",2.38
"3225","2019-10-23",2.34
"3226","2019-10-24",2.35
"3227","2019-10-25",2.35
"3228","2019-10-28",2.44
"3229","2019-10-29",2.3
"3230","2019-10-30",2.11
"3231","2019-10-31",2
"3232","2019-11-01",2.07
"3233","2019-11-04",2.16
"3234","2019-11-05",2.03
"3235","2019-11-06",2.01
"3236","2019-11-07",2.06
"3237","2019-11-08",2.03
"3238","2019-11-11",1.91
"3239","2019-11-12",1.79
"3240","2019-11-13",1.6
"3241","2019-11-14",1.59
"3242","2019-11-15",1.75
"3243","2019-11-18",1.7
"3244","2019-11-19",2.03
"3245","2019-11-20",2.11
"3246","2019-11-21",2.24
"3247","2019-11-22",2.25
"3248","2019-11-25",2.59
"3249","2019-11-26",2.48
"3250","2019-11-27",2.59
"3251","2019-11-29",2.85
"3252","2019-12-02",2.76
"3253","2019-12-03",2.84
"3254","2019-12-04",2.82
"3255","2019-12-05",2.6
"3256","2019-12-06",2.67
"3257","2019-12-09",2.61
"3258","2019-12-10",2.87
"3259","2019-12-11",2.76
"3260","2019-12-12",2.96
"3261","2019-12-13",2.97
"3262","2019-12-16",3.19
"3263","2019-12-17",3.23
"3264","2019-12-18",3.16
"3265","2019-12-19",3.2
"3266","2019-12-20",3.21
"3267","2019-12-23",3.07
"3268","2019-12-24",3.19
"3269","2019-12-26",3.17
"3270","2019-12-27",3.12
"3271","2019-12-30",3.22
"3272","2019-12-31",3.45
"3273","2020-01-02",3.4
"3274","2020-01-03",3.35
"3275","2020-01-06",3.28
"3276","2020-01-07",3.24
"3277","2020-01-08",3.31
"3278","2020-01-09",3.31
"3279","2020-01-10",3.17
"3280","2020-01-13",2.85
"3281","2020-01-14",2.77
"3282","2020-01-15",2.85
"3283","2020-01-16",2.83
"3284","2020-01-17",2.78
"3285","2020-01-21",2.93
"3286","2020-01-22",3.02
"3287","2020-01-23",3
"3288","2020-01-24",2.81
"3289","2020-01-27",3.21
"3290","2020-01-28",2.97
"3291","2020-01-29",2.93
"3292","2020-01-30",2.8
"3293","2020-01-31",2.85
"3294","2020-02-03",3.15
"3295","2020-02-04",3.09
"3296","2020-02-05",3.04
"3297","2020-02-06",2.97
"3298","2020-02-07",2.9
"3299","2020-02-10",2.97
"3300","2020-02-11",2.9
"3301","2020-02-12",2.92
"3302","2020-02-13",2.84
"3303","2020-02-14",2.8
"3304","2020-02-18",2.93
"3305","2020-02-19",2.81
"3306","2020-02-20",2.72
"3307","2020-02-21",2.55
"3308","2020-02-24",2.4
"3309","2020-02-25",2.27
"3310","2020-02-26",2.53
"3311","2020-02-27",2.75
"3312","2020-02-28",3
"3313","2020-03-02",3.26
"3314","2020-03-03",3.14
"3315","2020-03-04",3.51
"3316","2020-03-05",3.83
"3317","2020-03-06",4.11
"3318","2020-03-09",3.15
"3319","2020-03-10",2.81
"3320","2020-03-11",2.59
"3321","2020-03-12",2.02
"3322","2020-03-13",2.21
"3323","2020-03-16",1.75
"3324","2020-03-17",1.82
"3325","2020-03-18",1.6
"3326","2020-03-19",1.96
"3327","2020-03-20",1.87
"3328","2020-03-23",1.96
"3329","2020-03-24",2
"3330","2020-03-25",2.01
"3331","2020-03-26",1.99
"3332","2020-03-27",1.91
"3333","2020-03-30",1.99
"3334","2020-03-31",2
"3335","2020-04-01",1.9
"3336","2020-04-02",1.99
"3337","2020-04-03",1.95
"3338","2020-04-06",2.05
"3339","2020-04-07",1.94
"3340","2020-04-08",2
"3341","2020-04-09",2.07
"3342","2020-04-13",2.35
"3343","2020-04-14",2.76
"3344","2020-04-15",2.7
"3345","2020-04-16",2.59
"3346","2020-04-17",3.36
"3347","2020-04-20",3.47
"3348","2020-04-21",3.21
"3349","2020-04-22",3.45
"3350","2020-04-23",3.26
"3351","2020-04-24",3.56
"3352","2020-04-27",3.55
"3353","2020-04-28",3.34
"3354","2020-04-29",3.7
"3355","2020-04-30",3.91
"3356","2020-05-01",3.54
"3357","2020-05-04",3.93
"3358","2020-05-05",3.95
"3359","2020-05-06",3.86
"3360","2020-05-07",3.92
"3361","2020-05-08",4.7
"3362","2020-05-11",5.54
"3363","2020-05-12",5.41
"3364","2020-05-13",4.9
"3365","2020-05-14",5.08
"3366","2020-05-15",5.29
"3367","2020-05-18",4.93
"3368","2020-05-19",5.1
"3369","2020-05-20",5.61
"3370","2020-05-21",5.35
"3371","2020-05-22",5.45
"3372","2020-05-26",5.2
"3373","2020-05-27",5.04
"3374","2020-05-28",4.5
"3375","2020-05-29",4.5
"3376","2020-06-01",4.69
"3377","2020-06-02",4.73
"3378","2020-06-03",4.5
"3379","2020-06-04",4.36
"3380","2020-06-05",4.17
"3381","2020-06-08",4.4
"3382","2020-06-09",4.31
"3383","2020-06-10",4.57
"3384","2020-06-11",4.22
"3385","2020-06-12",4.29
"3386","2020-06-15",4.49
"3387","2020-06-16",4.37
"3388","2020-06-17",4.09
"3389","2020-06-18",4.11
"3390","2020-06-19",3.89
"3391","2020-06-22",4.12
"3392","2020-06-23",4.27
"3393","2020-06-24",4.22
"3394","2020-06-25",4.3
"3395","2020-06-26",4.83
"3396","2020-06-29",4.98
"3397","2020-06-30",4.76
"3398","2020-07-01",4.91
"3399","2020-07-02",5.02
"3400","2020-07-06",4.95
"3401","2020-07-07",5.41
"3402","2020-07-08",5.43
"3403","2020-07-09",5.53
"3404","2020-07-10",5.44
"3405","2020-07-13",4.95
"3406","2020-07-14",5.23
"3407","2020-07-15",5.23
"3408","2020-07-16",5.03
"3409","2020-07-17",5.04
"3410","2020-07-20",5.13
"3411","2020-07-21",4.87
"3412","2020-07-22",4.81
"3413","2020-07-23",4.57
"3414","2020-07-24",4.45
"3415","2020-07-27",4.5
"3416","2020-07-28",4.42
"3417","2020-07-29",4.22
"3418","2020-07-30",4.22
"3419","2020-07-31",4.07
"3420","2020-08-03",4.4
"3421","2020-08-04",4.23
"3422","2020-08-05",4.21
"3423","2020-08-06",4
"3424","2020-08-07",3.97
"3425","2020-08-10",4.13
"3426","2020-08-11",3.96
"3427","2020-08-12",3.97
"3428","2020-08-13",4.6
"3429","2020-08-14",4.31
"3430","2020-08-17",4.53
"3431","2020-08-18",4.51
"3432","2020-08-19",4.39
"3433","2020-08-20",4.36
"3434","2020-08-21",4.17
"3435","2020-08-24",3.97
"3436","2020-08-25",4.13
"3437","2020-08-26",3.99
"3438","2020-08-27",3.92
"3439","2020-08-28",3.97
"3440","2020-08-31",4.15
"3441","2020-09-01",3.93
"3442","2020-09-02",3.88
"3443","2020-09-03",3.66
"3444","2020-09-04",3.66
"3445","2020-09-08",3.58
"3446","2020-09-09",3.71
"3447","2020-09-10",3.74
"3448","2020-09-11",3.77
"3449","2020-09-14",4.03
"3450","2020-09-15",4
"3451","2020-09-16",3.97
"3452","2020-09-17",3.99
"3453","2020-09-18",4.01
"3454","2020-09-21",3.76
"3455","2020-09-22",3.77
"3456","2020-09-23",3.5
"3457","2020-09-24",3.43
"3458","2020-09-25",3.64
"3459","2020-09-28",3.67
"3460","2020-09-29",3.84
"3461","2020-09-30",3.44
"3462","2020-10-01",3.53
"3463","2020-10-02",3.37
"3464","2020-10-05",3.65
"3465","2020-10-06",3.48
"3466","2020-10-07",3.75
"3467","2020-10-08",3.9
"3468","2020-10-09",3.91
"3469","2020-10-12",3.85
"3470","2020-10-13",3.91
"3471","2020-10-14",3.88
"3472","2020-10-15",3.89
"3473","2020-10-16",3.85
"3474","2020-10-19",3.57
"3475","2020-10-20",3.51
"3476","2020-10-21",3.59
"3477","2020-10-22",3.84
"3478","2020-10-23",3.71
"3479","2020-10-26",3.84
"3480","2020-10-27",3.71
"3481","2020-10-28",3.63
"3482","2020-10-29",3.73
"3483","2020-10-30",3.82
"3484","2020-11-02",3.85
"3485","2020-11-03",3.95
"3486","2020-11-04",4.27
"3487","2020-11-05",4.24
"3488","2020-11-06",4.08
"3489","2020-11-09",3.88
"3490","2020-11-10",4.08
"3491","2020-11-11",4.26
"3492","2020-11-12",4.25
"3493","2020-11-13",4.41
"3494","2020-11-16",4.45
"3495","2020-11-17",4.58
"3496","2020-11-18",4.28
"3497","2020-11-19",4.17
"3498","2020-11-20",4.33
"3499","2020-11-23",4.4
"3500","2020-11-24",4.66
"3501","2020-11-25",4.76
"3502","2020-11-27",5.13
