"","date","TSC"
"999","2017-04-26",25.5
"1000","2017-04-27",25.200001
"1001","2017-04-28",24.9
"1002","2017-05-01",25.200001
"1003","2017-05-02",24.73
"1004","2017-05-03",24.700001
"1005","2017-05-04",24.950001
"1006","2017-05-05",24.75
"1007","2017-05-08",24.75
"1008","2017-05-09",24.299999
"1009","2017-05-10",24.799999
"1010","2017-05-11",24.75
"1011","2017-05-12",24.799999
"1012","2017-05-15",24.799999
"1013","2017-05-16",24.85
"1014","2017-05-17",23.9
"1015","2017-05-18",24.25
"1016","2017-05-19",24.35
"1017","2017-05-22",24.4
"1018","2017-05-23",24.75
"1019","2017-05-24",24.450001
"1020","2017-05-25",24.25
"1021","2017-05-26",24.15
"1022","2017-05-30",23.549999
"1023","2017-05-31",23.200001
"1024","2017-06-01",23.75
"1025","2017-06-02",24.200001
"1026","2017-06-05",23.549999
"1027","2017-06-06",23.6
"1028","2017-06-07",23.6
"1029","2017-06-08",24.15
"1030","2017-06-09",24.799999
"1031","2017-06-12",25.049999
"1032","2017-06-13",25.35
"1033","2017-06-14",25.25
"1034","2017-06-15",25
"1035","2017-06-16",24.450001
"1036","2017-06-19",24.299999
"1037","2017-06-20",24.200001
"1038","2017-06-21",24.15
"1039","2017-06-22",23.700001
"1040","2017-06-23",23.75
"1041","2017-06-26",23.9
"1042","2017-06-27",23.9
"1043","2017-06-28",24.700001
"1044","2017-06-29",25.15
"1045","2017-06-30",25.200001
"1046","2017-07-03",25.200001
"1047","2017-07-05",25.5
"1048","2017-07-06",24.950001
"1049","2017-07-07",25.25
"1050","2017-07-10",25.200001
"1051","2017-07-11",24.85
"1052","2017-07-12",25.15
"1053","2017-07-13",25
"1054","2017-07-14",24.799999
"1055","2017-07-17",24.799999
"1056","2017-07-18",24.549999
"1057","2017-07-19",24.65
"1058","2017-07-20",23.9
"1059","2017-07-21",23.4
"1060","2017-07-24",23.65
"1061","2017-07-25",23.4
"1062","2017-07-26",23.25
"1063","2017-07-27",22.75
"1064","2017-07-28",22.799999
"1065","2017-07-31",23
"1066","2017-08-01",23.25
"1067","2017-08-02",22.799999
"1068","2017-08-03",22.950001
"1069","2017-08-04",23.049999
"1070","2017-08-07",22.93
"1071","2017-08-08",22.799999
"1072","2017-08-09",22.35
"1073","2017-08-10",21.75
"1074","2017-08-11",21.450001
"1075","2017-08-14",22.200001
"1076","2017-08-15",21.799999
"1077","2017-08-16",21.700001
"1078","2017-08-17",21.049999
"1079","2017-08-18",21.15
"1080","2017-08-21",21
"1081","2017-08-22",21.200001
"1082","2017-08-23",21.049999
"1083","2017-08-24",21.1
"1084","2017-08-25",21.200001
"1085","2017-08-28",20.85
"1086","2017-08-29",20.75
"1087","2017-08-30",20.9
"1088","2017-08-31",20.9
"1089","2017-09-01",20.950001
"1090","2017-09-05",20.4
"1091","2017-09-06",20.65
"1092","2017-09-07",20.450001
"1093","2017-09-08",20.6
"1094","2017-09-11",20.799999
"1095","2017-09-12",21.049999
"1096","2017-09-13",21.1
"1097","2017-09-14",21.049999
"1098","2017-09-15",21.299999
"1099","2017-09-18",21.4
"1100","2017-09-19",21.549999
"1101","2017-09-20",21.799999
"1102","2017-09-21",22.15
"1103","2017-09-22",22.799999
"1104","2017-09-25",22.4
"1105","2017-09-26",22.35
"1106","2017-09-27",22.799999
"1107","2017-09-28",22.9
"1108","2017-09-29",22.9
"1109","2017-10-02",23.15
"1110","2017-10-03",22.9
"1111","2017-10-04",22.5
"1112","2017-10-05",22.75
"1113","2017-10-06",23
"1114","2017-10-09",23.200001
"1115","2017-10-10",23.299999
"1116","2017-10-11",23.35
"1117","2017-10-12",23.15
"1118","2017-10-13",23.049999
"1119","2017-10-16",23.15
"1120","2017-10-17",22.950001
"1121","2017-10-18",22.75
"1122","2017-10-19",22.9
"1123","2017-10-20",22.950001
"1124","2017-10-23",22.6
"1125","2017-10-24",22.65
"1126","2017-10-25",22.700001
"1127","2017-10-26",22.799999
"1128","2017-10-27",23.049999
"1129","2017-10-30",22.35
"1130","2017-10-31",22.65
"1131","2017-11-01",22.4
"1132","2017-11-02",23
"1133","2017-11-03",22.85
"1134","2017-11-06",22.9
"1135","2017-11-07",22.450001
"1136","2017-11-08",22.35
"1137","2017-11-09",22.299999
"1138","2017-11-10",22.700001
"1139","2017-11-13",23.049999
"1140","2017-11-14",23.299999
"1141","2017-11-15",23
"1142","2017-11-16",23.1
"1143","2017-11-17",23.200001
"1144","2017-11-20",23.450001
"1145","2017-11-21",23.299999
"1146","2017-11-22",23.25
"1147","2017-11-24",23.15
"1148","2017-11-27",22.85
"1149","2017-11-28",24
"1150","2017-11-29",24.5
"1151","2017-11-30",24.200001
"1152","2017-12-01",24.049999
"1153","2017-12-04",24.450001
"1154","2017-12-05",24.299999
"1155","2017-12-06",23.799999
"1156","2017-12-07",23.700001
"1157","2017-12-08",23.4
"1158","2017-12-11",23.299999
"1159","2017-12-12",23.299999
"1160","2017-12-13",23.25
"1161","2017-12-14",23.549999
"1162","2017-12-15",24.5
"1163","2017-12-18",24.4
"1164","2017-12-19",24.1
"1165","2017-12-20",24.25
"1166","2017-12-21",24.15
"1167","2017-12-22",23.700001
"1168","2017-12-26",23.5
"1169","2017-12-27",23.299999
"1170","2017-12-28",23.450001
"1171","2017-12-29",23
"1172","2018-01-02",22.700001
"1173","2018-01-03",22.75
"1174","2018-01-04",22.799999
"1175","2018-01-05",23.4
"1176","2018-01-08",23.200001
"1177","2018-01-09",23.15
"1178","2018-01-10",23.299999
"1179","2018-01-11",23.85
"1180","2018-01-12",24.1
"1181","2018-01-16",23.950001
"1182","2018-01-17",24.35
"1183","2018-01-18",24.15
"1184","2018-01-19",24.4
"1185","2018-01-22",24.35
"1186","2018-01-23",24.35
"1187","2018-01-24",24.25
"1188","2018-01-25",25.200001
"1189","2018-01-26",25.15
"1190","2018-01-29",24.450001
"1191","2018-01-30",24.299999
"1192","2018-01-31",24.049999
"1193","2018-02-01",24.25
"1194","2018-02-02",24.450001
"1195","2018-02-05",23.1
"1196","2018-02-06",23.15
"1197","2018-02-07",22.9
"1198","2018-02-08",22.35
"1199","2018-02-09",22.85
"1200","2018-02-12",22.75
"1201","2018-02-13",22.75
"1202","2018-02-14",23.200001
"1203","2018-02-15",23.200001
"1204","2018-02-16",23.15
"1205","2018-02-20",22.799999
"1206","2018-02-21",22.950001
"1207","2018-02-22",22.799999
"1208","2018-02-23",23
"1209","2018-02-26",23.4
"1210","2018-02-27",22.700001
"1211","2018-02-28",22.35
"1212","2018-03-01",22.75
"1213","2018-03-02",23.15
"1214","2018-03-05",23.25
"1215","2018-03-06",23.75
"1216","2018-03-07",23.65
"1217","2018-03-08",23.450001
"1218","2018-03-09",24.1
"1219","2018-03-12",24.049999
"1220","2018-03-13",24.35
"1221","2018-03-14",23.9
"1222","2018-03-15",24.6
"1223","2018-03-16",24.700001
"1224","2018-03-19",24.15
"1225","2018-03-20",23.75
"1226","2018-03-21",24.049999
"1227","2018-03-22",23.5
"1228","2018-03-23",22.65
"1229","2018-03-26",23.299999
"1230","2018-03-27",22.9
"1231","2018-03-28",23.299999
"1232","2018-03-29",23.25
"1233","2018-04-02",22.9
"1234","2018-04-03",23.15
"1235","2018-04-04",23.4
"1236","2018-04-05",23.65
"1237","2018-04-06",23.15
"1238","2018-04-09",23.15
"1239","2018-04-10",23.85
"1240","2018-04-11",23.5
"1241","2018-04-12",23.75
"1242","2018-04-13",23.5
"1243","2018-04-16",23.799999
"1244","2018-04-17",23.700001
"1245","2018-04-18",23.65
"1246","2018-04-19",24.799999
"1247","2018-04-20",24.75
"1248","2018-04-23",24.700001
"1249","2018-04-24",24.950001
"1250","2018-04-25",24.799999
"1251","2018-04-26",24.75
"1252","2018-04-27",25.1
"1253","2018-04-30",25
"1254","2018-05-01",25.15
"1255","2018-05-02",25.35
"1256","2018-05-03",25
"1257","2018-05-04",25.450001
"1258","2018-05-07",25.549999
"1259","2018-05-08",25.65
"1260","2018-05-09",25.9
"1261","2018-05-10",25.9
"1262","2018-05-11",25.75
"1263","2018-05-14",25.6
"1264","2018-05-15",25.950001
"1265","2018-05-16",26.299999
"1266","2018-05-17",26.6
"1267","2018-05-18",26.4
"1268","2018-05-21",26.9
"1269","2018-05-22",27
"1270","2018-05-23",25.5
"1271","2018-05-24",25.450001
"1272","2018-05-25",25.5
"1273","2018-05-29",25.4
"1274","2018-05-30",25.9
"1275","2018-05-31",25.700001
"1276","2018-06-01",25.700001
"1277","2018-06-04",25.85
"1278","2018-06-05",26.1
"1279","2018-06-06",26.450001
"1280","2018-06-07",26.5
"1281","2018-06-08",26.5
"1282","2018-06-11",26.1
"1283","2018-06-12",25.950001
"1284","2018-06-13",25.85
"1285","2018-06-14",26.1
"1286","2018-06-15",26.5
"1287","2018-06-18",26.35
"1288","2018-06-19",26.5
"1289","2018-06-20",26.35
"1290","2018-06-21",26.299999
"1291","2018-06-22",26.25
"1292","2018-06-25",26.200001
"1293","2018-06-26",26.299999
"1294","2018-06-27",25.75
"1295","2018-06-28",25.799999
"1296","2018-06-29",26.1
"1297","2018-07-02",26.799999
"1298","2018-07-03",26.65
"1299","2018-07-05",26.75
"1300","2018-07-06",26.85
"1301","2018-07-09",27.200001
"1302","2018-07-10",26.6
"1303","2018-07-11",26.450001
"1304","2018-07-12",26.15
"1305","2018-07-13",25.85
"1306","2018-07-16",26.15
"1307","2018-07-17",25.9
"1308","2018-07-18",26.25
"1309","2018-07-19",28.049999
"1310","2018-07-20",28.65
"1311","2018-07-23",29.450001
"1312","2018-07-24",29.799999
"1313","2018-07-25",29.4
"1314","2018-07-26",29.65
"1315","2018-07-27",29.450001
"1316","2018-07-30",29.049999
"1317","2018-07-31",29.4
"1318","2018-08-01",29.450001
"1319","2018-08-02",29.65
"1320","2018-08-03",29.1
"1321","2018-08-06",29
"1322","2018-08-07",29
"1323","2018-08-08",29.25
"1324","2018-08-09",29.35
"1325","2018-08-10",29.25
"1326","2018-08-13",29
"1327","2018-08-14",29.35
"1328","2018-08-15",28.85
"1329","2018-08-16",29
"1330","2018-08-17",29.35
"1331","2018-08-20",29.450001
"1332","2018-08-21",29.85
"1333","2018-08-22",29.799999
"1334","2018-08-23",29.6
"1335","2018-08-24",29.5
"1336","2018-08-27",29.450001
"1337","2018-08-28",29.049999
"1338","2018-08-29",29.25
"1339","2018-08-30",29.379999
"1340","2018-08-31",29.75
"1341","2018-09-04",29.799999
"1342","2018-09-05",29.700001
"1343","2018-09-06",29.85
"1344","2018-09-07",29.799999
"1345","2018-09-10",29.799999
"1346","2018-09-11",29.700001
"1347","2018-09-12",29.450001
"1348","2018-09-13",28.5
"1349","2018-09-14",28.75
"1350","2018-09-17",28.65
"1351","2018-09-18",28.4
"1352","2018-09-19",28.25
"1353","2018-09-20",28.450001
"1354","2018-09-21",28.450001
"1355","2018-09-24",27.950001
"1356","2018-09-25",27.65
"1357","2018-09-26",26.9
"1358","2018-09-27",27.25
"1359","2018-09-28",27.6
"1360","2018-10-01",27.379999
"1361","2018-10-02",27.84
"1362","2018-10-03",28.42
"1363","2018-10-04",28.209999
"1364","2018-10-05",28.209999
"1365","2018-10-08",28.110001
"1366","2018-10-09",27.99
"1367","2018-10-10",27.76
"1368","2018-10-11",26.99
"1369","2018-10-12",26.18
"1370","2018-10-15",25.99
"1371","2018-10-16",25.879999
"1372","2018-10-17",25.809999
"1373","2018-10-18",25.450001
"1374","2018-10-19",24.75
"1375","2018-10-22",23.790001
"1376","2018-10-23",23.809999
"1377","2018-10-24",22.870001
"1378","2018-10-25",24.26
"1379","2018-10-26",24.68
"1380","2018-10-29",24.85
"1381","2018-10-30",25.219999
"1382","2018-10-31",25.219999
"1383","2018-11-01",24.969999
"1384","2018-11-02",25.02
"1385","2018-11-05",25.18
"1386","2018-11-06",25.42
"1387","2018-11-07",25.43
"1388","2018-11-08",25.969999
"1389","2018-11-09",25.6
"1390","2018-11-12",25.360001
"1391","2018-11-13",25.35
"1392","2018-11-14",24.809999
"1393","2018-11-15",25.35
"1394","2018-11-16",25.32
"1395","2018-11-19",25.4
"1396","2018-11-20",25
"1397","2018-11-21",25.09
"1398","2018-11-23",24.99
"1399","2018-11-26",25.290001
"1400","2018-11-27",25.030001
"1401","2018-11-28",25.32
"1402","2018-11-29",25.02
"1403","2018-11-30",25.110001
"1404","2018-12-03",24.74
"1405","2018-12-04",23.290001
"1406","2018-12-06",23.23
"1407","2018-12-07",22.809999
"1408","2018-12-10",22.6
"1409","2018-12-11",22.540001
"1410","2018-12-12",22.49
"1411","2018-12-13",21.41
"1412","2018-12-14",20.719999
"1413","2018-12-17",20.93
"1414","2018-12-18",20.799999
"1415","2018-12-19",19.879999
"1416","2018-12-20",19.67
"1417","2018-12-21",19.08
"1418","2018-12-24",18.43
"1419","2018-12-26",19.26
"1420","2018-12-27",19.190001
"1421","2018-12-28",19.15
"1422","2018-12-31",19.459999
"1423","2019-01-02",19.73
"1424","2019-01-03",19.870001
"1425","2019-01-04",20.1
"1426","2019-01-07",20.52
"1427","2019-01-08",20.73
"1428","2019-01-09",20.610001
"1429","2019-01-10",20.59
"1430","2019-01-11",20.530001
"1431","2019-01-14",20.629999
"1432","2019-01-15",20.83
"1433","2019-01-16",21.27
"1434","2019-01-17",21.530001
"1435","2019-01-18",21.950001
"1436","2019-01-22",21.41
"1437","2019-01-23",21.17
"1438","2019-01-24",21.01
"1439","2019-01-25",21.16
"1440","2019-01-28",21.18
"1441","2019-01-29",21.09
"1442","2019-01-30",21.190001
"1443","2019-01-31",20.360001
"1444","2019-02-01",20.780001
"1445","2019-02-04",21.17
"1446","2019-02-05",21.49
"1447","2019-02-06",21.450001
"1448","2019-02-07",21.780001
"1449","2019-02-08",21.58
"1450","2019-02-11",21.549999
"1451","2019-02-12",21.639999
"1452","2019-02-13",21.639999
"1453","2019-02-14",21.52
"1454","2019-02-15",22.110001
"1455","2019-02-19",22.549999
"1456","2019-02-20",22.59
"1457","2019-02-21",22.68
"1458","2019-02-22",22.719999
"1459","2019-02-25",22.620001
"1460","2019-02-26",22.389999
"1461","2019-02-27",22.58
"1462","2019-02-28",22.610001
"1463","2019-03-01",22.68
"1464","2019-03-04",22.280001
"1465","2019-03-05",21.91
"1466","2019-03-06",21.24
"1467","2019-03-07",20.719999
"1468","2019-03-08",20.530001
"1469","2019-03-11",20.6
"1470","2019-03-12",20.940001
"1471","2019-03-13",21.32
"1472","2019-03-14",21.43
"1473","2019-03-15",21.540001
"1474","2019-03-18",21.76
"1475","2019-03-19",21.639999
"1476","2019-03-20",21.200001
"1477","2019-03-21",20.709999
"1478","2019-03-22",19.219999
"1479","2019-03-25",19.48
"1480","2019-03-26",19.93
"1481","2019-03-27",20.110001
"1482","2019-03-28",20.299999
"1483","2019-03-29",20.43
"1484","2019-04-01",20.84
"1485","2019-04-02",21.01
"1486","2019-04-03",21.33
"1487","2019-04-04",21.58
"1488","2019-04-05",21.73
"1489","2019-04-08",21.76
"1490","2019-04-09",21.370001
"1491","2019-04-10",21.540001
"1492","2019-04-11",21.67
"1493","2019-04-12",21.969999
"1494","2019-04-15",21.790001
"1495","2019-04-16",22.1
"1496","2019-04-17",22.18
"1497","2019-04-18",23.139999
"1498","2019-04-22",22.75
"1499","2019-04-23",23.5
"1500","2019-04-24",23.57
"1501","2019-04-25",23.219999
"1502","2019-04-26",23.52
"1503","2019-04-29",23.629999
"1504","2019-04-30",23.26
"1505","2019-05-01",23.129999
"1506","2019-05-02",23.309999
"1507","2019-05-03",24.110001
"1508","2019-05-06",24.129999
"1509","2019-05-07",23.33
"1510","2019-05-08",23.17
"1511","2019-05-09",23.040001
"1512","2019-05-10",22.91
"1513","2019-05-13",21.74
"1514","2019-05-14",22.129999
"1515","2019-05-15",21.93
"1516","2019-05-16",22.139999
"1517","2019-05-17",21.889999
"1518","2019-05-20",21.99
"1519","2019-05-21",21.719999
"1520","2019-05-22",21.49
"1521","2019-05-23",20.459999
"1522","2019-05-24",21.84
"1523","2019-05-28",21.58
"1524","2019-05-29",21.51
"1525","2019-05-30",21.059999
"1526","2019-05-31",20.57
"1527","2019-06-03",21.23
"1528","2019-06-04",21.809999
"1529","2019-06-05",21.629999
"1530","2019-06-06",21.549999
"1531","2019-06-07",21.120001
"1532","2019-06-10",21.23
"1533","2019-06-11",21.370001
"1534","2019-06-12",21.209999
"1535","2019-06-13",21.17
"1536","2019-06-14",21.209999
"1537","2019-06-17",20.82
"1538","2019-06-18",21.48
"1539","2019-06-19",21.25
"1540","2019-06-20",21
"1541","2019-06-21",21.09
"1542","2019-06-24",20.690001
"1543","2019-06-25",20.719999
"1544","2019-06-26",20.82
"1545","2019-06-27",21.209999
"1546","2019-06-28",21.34
"1547","2019-07-01",21.610001
"1548","2019-07-02",21.17
"1549","2019-07-03",21.26
"1550","2019-07-05",21.530001
"1551","2019-07-08",21.25
"1552","2019-07-09",21.34
"1553","2019-07-10",20.76
"1554","2019-07-11",20.4
"1555","2019-07-12",20.549999
"1556","2019-07-15",20.200001
"1557","2019-07-16",20.01
"1558","2019-07-17",19.67
"1559","2019-07-18",19.950001
"1560","2019-07-19",19.91
"1561","2019-07-22",20
"1562","2019-07-23",20.5
"1563","2019-07-24",21.09
"1564","2019-07-25",20.629999
"1565","2019-07-26",21.059999
"1566","2019-07-29",20.459999
"1567","2019-07-30",21.07
"1568","2019-07-31",21
"1569","2019-08-01",20.49
"1570","2019-08-02",20.43
"1571","2019-08-05",19.870001
"1572","2019-08-06",19.790001
"1573","2019-08-07",19.58
"1574","2019-08-08",19.889999
"1575","2019-08-09",19.780001
"1576","2019-08-12",19.690001
"1577","2019-08-13",19.889999
"1578","2019-08-14",19.370001
"1579","2019-08-15",19.16
"1580","2019-08-16",19.709999
"1581","2019-08-19",19.790001
"1582","2019-08-20",19.389999
"1583","2019-08-21",19.469999
"1584","2019-08-22",19.51
"1585","2019-08-23",19.129999
"1586","2019-08-26",19.43
"1587","2019-08-27",19.26
"1588","2019-08-28",19.57
"1589","2019-08-29",19.780001
"1590","2019-08-30",19.75
"1591","2019-09-03",19.209999
"1592","2019-09-04",19.27
"1593","2019-09-05",19.9
"1594","2019-09-06",19.76
"1595","2019-09-09",20.73
"1596","2019-09-10",21.219999
"1597","2019-09-11",21.700001
"1598","2019-09-12",21.790001
"1599","2019-09-13",22.379999
"1600","2019-09-16",22.1
"1601","2019-09-17",21.93
"1602","2019-09-18",21.940001
"1603","2019-09-19",21.469999
"1604","2019-09-20",21.32
"1605","2019-09-23",21.290001
"1606","2019-09-24",21.129999
"1607","2019-09-25",21.709999
"1608","2019-09-26",21.110001
"1609","2019-09-27",21.23
"1610","2019-09-30",21.040001
"1611","2019-10-01",20.780001
"1612","2019-10-02",20.959999
"1613","2019-10-03",21.02
"1614","2019-10-04",21.610001
"1615","2019-10-07",21.549999
"1616","2019-10-08",21.280001
"1617","2019-10-09",21.110001
"1618","2019-10-10",21.17
"1619","2019-10-11",21.48
"1620","2019-10-14",21.58
"1621","2019-10-15",21.629999
"1622","2019-10-16",21.6
"1623","2019-10-17",22.49
"1624","2019-10-18",22.709999
"1625","2019-10-21",23.139999
"1626","2019-10-22",23.42
"1627","2019-10-23",23.440001
"1628","2019-10-24",23.299999
"1629","2019-10-25",23.049999
"1630","2019-10-28",23.309999
"1631","2019-10-29",23.540001
"1632","2019-10-30",23.4
"1633","2019-10-31",23.120001
"1634","2019-11-01",23.370001
"1635","2019-11-04",23.879999
"1636","2019-11-05",24.309999
"1637","2019-11-06",23.98
"1638","2019-11-07",23.969999
"1639","2019-11-08",23.799999
"1640","2019-11-11",23.780001
"1641","2019-11-12",23.82
"1642","2019-11-13",23.66
"1643","2019-11-14",23.860001
"1644","2019-11-15",24.190001
"1645","2019-11-18",24.08
"1646","2019-11-19",24.16
"1647","2019-11-20",24.040001
"1648","2019-11-21",24
"1649","2019-11-22",24.030001
"1650","2019-11-25",24.4
"1651","2019-11-26",24.200001
"1652","2019-11-27",24.35
"1653","2019-11-29",24.23
"1654","2019-12-02",24.08
"1655","2019-12-03",23.85
"1656","2019-12-04",24.08
"1657","2019-12-05",24.25
"1658","2019-12-06",24.860001
"1659","2019-12-09",24.969999
"1660","2019-12-10",25.110001
"1661","2019-12-11",25.16
"1662","2019-12-12",25.48
"1663","2019-12-13",25.5
"1664","2019-12-16",25.790001
"1665","2019-12-17",26.07
"1666","2019-12-18",25.969999
"1667","2019-12-19",25.93
"1668","2019-12-20",25.940001
"1669","2019-12-23",25.93
"1670","2019-12-24",26.030001
"1671","2019-12-26",25.879999
"1672","2019-12-27",25.77
"1673","2019-12-30",26.07
"1674","2019-12-31",26.120001
"1675","2020-01-02",25.84
"1676","2020-01-03",26
"1677","2020-01-06",25.73
"1678","2020-01-07",25.549999
"1679","2020-01-08",25.690001
"1680","2020-01-09",25.639999
"1681","2020-01-10",25.16
"1682","2020-01-13",25.280001
"1683","2020-01-14",25.51
"1684","2020-01-15",25.15
"1685","2020-01-16",25.450001
"1686","2020-01-17",25.23
"1687","2020-01-21",24.99
"1688","2020-01-22",25.059999
"1689","2020-01-23",25.139999
"1690","2020-01-24",24.459999
"1691","2020-01-27",24.559999
"1692","2020-01-28",24.450001
"1693","2020-01-29",24
"1694","2020-01-30",24.08
"1695","2020-01-31",22.99
"1696","2020-02-03",23.16
"1697","2020-02-04",23.290001
"1698","2020-02-05",23.6
"1699","2020-02-06",22.99
"1700","2020-02-07",23.01
"1701","2020-02-10",22.549999
"1702","2020-02-11",22.450001
"1703","2020-02-12",22.59
"1704","2020-02-13",22.870001
"1705","2020-02-14",23.059999
"1706","2020-02-18",22.450001
"1707","2020-02-19",22.68
"1708","2020-02-20",22.610001
"1709","2020-02-21",22.58
"1710","2020-02-24",22.049999
"1711","2020-02-25",21.1
"1712","2020-02-26",21.209999
"1713","2020-02-27",20.91
"1714","2020-02-28",19.870001
"1715","2020-03-02",20.35
"1716","2020-03-03",19.620001
"1717","2020-03-04",19.48
"1718","2020-03-05",18.610001
"1719","2020-03-06",18.219999
"1720","2020-03-09",15.72
"1721","2020-03-10",16.360001
"1722","2020-03-11",15.47
"1723","2020-03-12",14.2
"1724","2020-03-13",14.92
"1725","2020-03-16",12.26
"1726","2020-03-17",12.36
"1727","2020-03-18",8.02
"1728","2020-03-19",11.43
"1729","2020-03-20",9.59
"1730","2020-03-23",8.69
"1731","2020-03-24",8.93
"1732","2020-03-25",8.66
"1733","2020-03-26",9.66
"1734","2020-03-27",9.55
"1735","2020-03-30",9.6
"1736","2020-03-31",9.67
"1737","2020-04-01",8.36
"1738","2020-04-02",8.51
"1739","2020-04-03",8.86
"1740","2020-04-06",9.75
"1741","2020-04-07",10.54
"1742","2020-04-08",10.6
"1743","2020-04-09",10.67
"1744","2020-04-13",10.91
"1745","2020-04-14",10.89
"1746","2020-04-15",9.85
"1747","2020-04-16",9.67
"1748","2020-04-17",10.54
"1749","2020-04-20",10.39
"1750","2020-04-21",12.91
"1751","2020-04-22",12.28
"1752","2020-04-23",12.3
"1753","2020-04-24",12.59
"1754","2020-04-27",13.58
"1755","2020-04-28",13.72
"1756","2020-04-29",15.03
"1757","2020-04-30",14.22
"1758","2020-05-01",14.01
"1759","2020-05-04",13.82
"1760","2020-05-05",13.39
"1761","2020-05-06",12.97
"1762","2020-05-07",13.25
"1763","2020-05-08",13.71
"1764","2020-05-11",13.52
"1765","2020-05-12",13.04
"1766","2020-05-13",12.36
"1767","2020-05-14",12.41
"1768","2020-05-15",12.4
"1769","2020-05-18",13.63
"1770","2020-05-19",13.26
"1771","2020-05-20",13.74
"1772","2020-05-21",13.77
"1773","2020-05-22",13.68
"1774","2020-05-26",14.52
"1775","2020-05-27",15.87
"1776","2020-05-28",15.96
"1777","2020-05-29",14.95
"1778","2020-06-01",14.89
"1779","2020-06-02",14.78
"1780","2020-06-03",15.99
"1781","2020-06-04",16.49
"1782","2020-06-05",17.860001
"1783","2020-06-08",18.33
"1784","2020-06-09",18.030001
"1785","2020-06-10",16.629999
"1786","2020-06-11",14.81
"1787","2020-06-12",15.42
"1788","2020-06-15",15.53
"1789","2020-06-16",16.139999
"1790","2020-06-17",15.63
"1791","2020-06-18",15.59
"1792","2020-06-19",15.01
"1793","2020-06-22",15.46
"1794","2020-06-23",15.02
"1795","2020-06-24",14.37
"1796","2020-06-25",14.9
"1797","2020-06-26",14.49
"1798","2020-06-29",15.36
"1799","2020-06-30",15.71
"1800","2020-07-01",14.88
"1801","2020-07-02",14.43
"1802","2020-07-06",14.5
"1803","2020-07-07",13.66
"1804","2020-07-08",13.71
"1805","2020-07-09",12.96
"1806","2020-07-10",13.72
"1807","2020-07-13",13.97
"1808","2020-07-14",13.85
"1809","2020-07-15",14.78
"1810","2020-07-16",14.79
"1811","2020-07-17",14.46
"1812","2020-07-20",14.09
"1813","2020-07-21",14.83
"1814","2020-07-22",14.8
"1815","2020-07-23",13.79
"1816","2020-07-24",13.59
"1817","2020-07-27",13.1
"1818","2020-07-28",12.63
"1819","2020-07-29",13.45
"1820","2020-07-30",13.07
"1821","2020-07-31",13.25
"1822","2020-08-03",13.18
"1823","2020-08-04",13.19
"1824","2020-08-05",13.28
"1825","2020-08-06",13.17
"1826","2020-08-07",13.87
"1827","2020-08-10",14.6
"1828","2020-08-11",15.04
"1829","2020-08-12",15.06
"1830","2020-08-13",14.89
"1831","2020-08-14",15.06
"1832","2020-08-17",14.91
"1833","2020-08-18",14.59
"1834","2020-08-19",14.68
"1835","2020-08-20",14
"1836","2020-08-21",13.68
"1837","2020-08-24",14.29
"1838","2020-08-25",14.24
"1839","2020-08-26",13.63
"1840","2020-08-27",13.54
"1841","2020-08-28",13.65
"1842","2020-08-31",13.9
"1843","2020-09-01",13.87
"1844","2020-09-02",13.96
"1845","2020-09-03",13.9
"1846","2020-09-04",14.55
"1847","2020-09-08",14.32
"1848","2020-09-09",14.48
"1849","2020-09-10",14.35
"1850","2020-09-11",14.5
"1851","2020-09-14",15.05
"1852","2020-09-15",15
"1853","2020-09-16",15.03
"1854","2020-09-17",14.95
"1855","2020-09-18",14.91
"1856","2020-09-21",13.55
"1857","2020-09-22",13.15
"1858","2020-09-23",12.68
"1859","2020-09-24",12.88
"1860","2020-09-25",13.11
"1861","2020-09-28",13.57
"1862","2020-09-29",13.22
"1863","2020-09-30",13.24
"1864","2020-10-01",13.41
"1865","2020-10-02",13.92
"1866","2020-10-05",14.36
"1867","2020-10-06",14.07
"1868","2020-10-07",14.67
"1869","2020-10-08",14.83
"1870","2020-10-09",14.44
"1871","2020-10-12",14.35
"1872","2020-10-13",13.87
"1873","2020-10-14",13.32
"1874","2020-10-15",13.56
"1875","2020-10-16",13.55
"1876","2020-10-19",13.55
"1877","2020-10-20",13.52
"1878","2020-10-21",13.5
"1879","2020-10-22",13.61
"1880","2020-10-23",13.8
"1881","2020-10-26",13.45
"1882","2020-10-27",12.92
"1883","2020-10-28",12.4
"1884","2020-10-29",12.69
"1885","2020-10-30",12.59
"1886","2020-11-02",13
"1887","2020-11-03",13.73
"1888","2020-11-04",12.92
"1889","2020-11-05",13.82
"1890","2020-11-06",12.67
"1891","2020-11-09",14.95
"1892","2020-11-10",15.39
"1893","2020-11-11",14.81
"1894","2020-11-12",14.42
"1895","2020-11-13",14.87
"1896","2020-11-16",16.139999
"1897","2020-11-17",15.73
"1898","2020-11-18",15.55
"1899","2020-11-19",15.62
"1900","2020-11-20",15.18
"1901","2020-11-23",15.61
"1902","2020-11-24",16.6
"1903","2020-11-25",16.07
"1904","2020-11-27",15.93
