"","date","HPR"
"1001","2010-12-21",2010
"1002","2010-12-22",1993
"1003","2010-12-23",2004.5
"1004","2010-12-27",2007
"1005","2010-12-28",2019.5
"1006","2010-12-29",2054
"1007","2010-12-30",2050.5
"1008","2010-12-31",2056.5
"1009","2011-01-03",2072.5
"1010","2011-01-04",1983.5
"1011","2011-01-05",1980.5
"1012","2011-01-06",1921.5
"1013","2011-01-07",1923
"1014","2011-01-10",1943.5
"1015","2011-01-11",1975.5
"1016","2011-01-12",1982.5
"1017","2011-01-13",2000
"1018","2011-01-14",2036.5
"1019","2011-01-18",2043.5
"1020","2011-01-19",1994.5
"1021","2011-01-20",1974
"1022","2011-01-21",1960
"1023","2011-01-24",1974.5
"1024","2011-01-25",1976
"1025","2011-01-26",2043.5
"1026","2011-01-27",2049.5
"1027","2011-01-28",1998.5
"1028","2011-01-31",2049
"1029","2011-02-01",2102
"1030","2011-02-02",2070.5
"1031","2011-02-03",1988.5
"1032","2011-02-04",1957
"1033","2011-02-07",1948.5
"1034","2011-02-08",1951
"1035","2011-02-09",1950
"1036","2011-02-10",1956
"1037","2011-02-11",1950
"1038","2011-02-14",1940.5
"1039","2011-02-15",1898.5
"1040","2011-02-16",1916.5
"1041","2011-02-17",1932
"1042","2011-02-18",1940.5
"1043","2011-02-22",1915
"1044","2011-02-23",1938
"1045","2011-02-24",1887
"1046","2011-02-25",1958.5
"1047","2011-02-28",1944
"1048","2011-03-01",1897.5
"1049","2011-03-02",1871
"1050","2011-03-03",1903.5
"1051","2011-03-04",1882.5
"1052","2011-03-07",1872.5
"1053","2011-03-08",1839.5
"1054","2011-03-09",1832.5
"1055","2011-03-10",1821.5
"1056","2011-03-11",1853
"1057","2011-03-14",1903.5
"1058","2011-03-15",1854
"1059","2011-03-16",1824
"1060","2011-03-17",1896.5
"1061","2011-03-18",1870
"1062","2011-03-21",1926.5
"1063","2011-03-22",1894
"1064","2011-03-23",1883.5
"1065","2011-03-24",1888.5
"1066","2011-03-25",1941
"1067","2011-03-28",1923
"1068","2011-03-29",1936
"1069","2011-03-30",1994
"1070","2011-03-31",1995.5
"1071","2011-04-01",2038.5
"1072","2011-04-04",2063
"1073","2011-04-05",2068
"1074","2011-04-06",2077
"1075","2011-04-07",2104.5
"1076","2011-04-08",2099.5
"1077","2011-04-11",2059
"1078","2011-04-12",2004
"1079","2011-04-13",2015
"1080","2011-04-14",2041
"1081","2011-04-15",2022.5
"1082","2011-04-18",2012.5
"1083","2011-04-19",2001
"1084","2011-04-20",2026.5
"1085","2011-04-21",2058
"1086","2011-04-25",2020
"1087","2011-04-26",2034
"1088","2011-04-27",2030
"1089","2011-04-28",2057
"1090","2011-04-29",2086.5
"1091","2011-05-02",2060.5
"1092","2011-05-03",2064.5
"1093","2011-05-04",2080.5
"1094","2011-05-05",2067
"1095","2011-05-06",2070.5
"1096","2011-05-09",2094.5
"1097","2011-05-10",2148.5
"1098","2011-05-11",2060
"1099","2011-05-12",2070.5
"1100","2011-05-13",2050.5
"1101","2011-05-16",2067.5
"1102","2011-05-17",2080
"1103","2011-05-18",2089.5
"1104","2011-05-19",2109
"1105","2011-05-20",2143.5
"1106","2011-05-23",2116
"1107","2011-05-24",2128
"1108","2011-05-25",2177.5
"1109","2011-05-26",2207.5
"1110","2011-05-27",2197.5
"1111","2011-05-31",2228.5
"1112","2011-06-01",2112.5
"1113","2011-06-02",2129
"1114","2011-06-03",2137
"1115","2011-06-06",2088.5
"1116","2011-06-07",2109.5
"1117","2011-06-08",2097
"1118","2011-06-09",2139.5
"1119","2011-06-10",2132.5
"1120","2011-06-13",2087
"1121","2011-06-14",2148.5
"1122","2011-06-15",2106.5
"1123","2011-06-16",2122
"1124","2011-06-17",2154
"1125","2011-06-20",2175
"1126","2011-06-21",2248.5
"1127","2011-06-22",2231.5
"1128","2011-06-23",2252.5
"1129","2011-06-24",2246
"1130","2011-06-27",2226
"1131","2011-06-28",2277
"1132","2011-06-29",2311.5
"1133","2011-06-30",2317.5
"1134","2011-07-01",2333
"1135","2011-07-05",2340.5
"1136","2011-07-06",2353
"1137","2011-07-07",2376
"1138","2011-07-08",2346
"1139","2011-07-11",2274.5
"1140","2011-07-12",2249
"1141","2011-07-13",2277
"1142","2011-07-14",2193
"1143","2011-07-15",2326
"1144","2011-07-18",2329.5
"1145","2011-07-19",2404
"1146","2011-07-20",2514
"1147","2011-07-21",2569.5
"1148","2011-07-22",2548.5
"1149","2011-07-25",2577
"1150","2011-07-26",2567
"1151","2011-07-27",2495
"1152","2011-07-28",2483
"1153","2011-07-29",2488
"1154","2011-08-01",2478.5
"1155","2011-08-02",2405
"1156","2011-08-03",2445.5
"1157","2011-08-04",2326
"1158","2011-08-05",2267
"1159","2011-08-08",2113.5
"1160","2011-08-09",2226
"1161","2011-08-10",2190
"1162","2011-08-11",2379.5
"1163","2011-08-12",2360
"1164","2011-08-15",2462
"1165","2011-08-16",2420.5
"1166","2011-08-17",2407
"1167","2011-08-18",2290
"1168","2011-08-19",2258
"1169","2011-08-22",2208.5
"1170","2011-08-23",2280
"1171","2011-08-24",2263.5
"1172","2011-08-25",2171.5
"1173","2011-08-26",2235.5
"1174","2011-08-29",2326.5
"1175","2011-08-30",2395.5
"1176","2011-08-31",2397.5
"1177","2011-09-01",2394.5
"1178","2011-09-02",2286.5
"1179","2011-09-06",2273
"1180","2011-09-07",2372.5
"1181","2011-09-08",2344
"1182","2011-09-09",2232.5
"1183","2011-09-12",2209
"1184","2011-09-13",2218
"1185","2011-09-14",2212.5
"1186","2011-09-15",2238.5
"1187","2011-09-16",2222.5
"1188","2011-09-19",2195.5
"1189","2011-09-20",2133.5
"1190","2011-09-21",2060.5
"1191","2011-09-22",1895.5
"1192","2011-09-23",1903
"1193","2011-09-26",1960.5
"1194","2011-09-27",2016
"1195","2011-09-28",1898
"1196","2011-09-29",1916
"1197","2011-09-30",1812
"1198","2011-10-03",1714
"1199","2011-10-04",1811.5
"1200","2011-10-05",1884
"1201","2011-10-06",1879.5
"1202","2011-10-07",1810.5
"1203","2011-10-10",1894.5
"1204","2011-10-11",1887
"1205","2011-10-12",1909.5
"1206","2011-10-13",1900
"1207","2011-10-14",2008.5
"1208","2011-10-17",1991
"1209","2011-10-18",2004
"1210","2011-10-19",1962
"1211","2011-10-20",1971.5
"1212","2011-10-21",1980
"1213","2011-10-24",2033.5
"1214","2011-10-25",1958.5
"1215","2011-10-26",2005.5
"1216","2011-10-27",2168.5
"1217","2011-10-28",2236
"1218","2011-10-31",2080
"1219","2011-11-01",1992
"1220","2011-11-02",2038.5
"1221","2011-11-03",2033
"1222","2011-11-04",2003
"1223","2011-11-07",1978
"1224","2011-11-08",2016.5
"1225","2011-11-09",1903
"1226","2011-11-10",2028.5
"1227","2011-11-11",2126
"1228","2011-11-14",2089.5
"1229","2011-11-15",2118
"1230","2011-11-16",2095
"1231","2011-11-17",2029.5
"1232","2011-11-18",2006
"1233","2011-11-21",1932
"1234","2011-11-22",1889.5
"1235","2011-11-23",1788.5
"1236","2011-11-25",1770.5
"1237","2011-11-28",1849.5
"1238","2011-11-29",1856
"1239","2011-11-30",1950
"1240","2011-12-01",1929.5
"1241","2011-12-02",1905.5
"1242","2011-12-05",1931.5
"1243","2011-12-06",1929.5
"1244","2011-12-07",1857
"1245","2011-12-08",1791.5
"1246","2011-12-09",1832
"1247","2011-12-12",1744
"1248","2011-12-13",1702
"1249","2011-12-14",1655
"1250","2011-12-15",1626
"1251","2011-12-16",1647.5
"1252","2011-12-19",1606.5
"1253","2011-12-20",1682.5
"1254","2011-12-21",1726
"1255","2011-12-22",1750.5
"1256","2011-12-23",1744
"1257","2011-12-27",1758.5
"1258","2011-12-28",1706
"1259","2011-12-29",1713.5
"1260","2011-12-30",1703.5
"1261","2012-01-03",1787
"1262","2012-01-04",1821
"1263","2012-01-05",1785.5
"1264","2012-01-06",1778.5
"1265","2012-01-09",1730.5
"1266","2012-01-10",1708
"1267","2012-01-11",1602
"1268","2012-01-12",1569.5
"1269","2012-01-13",1507.5
"1270","2012-01-17",1482.5
"1271","2012-01-18",1508.5
"1272","2012-01-19",1464
"1273","2012-01-20",1428.5
"1274","2012-01-23",1515.5
"1275","2012-01-24",1420
"1276","2012-01-25",1424
"1277","2012-01-26",1356
"1278","2012-01-27",1376.5
"1279","2012-01-30",1405.5
"1280","2012-01-31",1381
"1281","2012-02-01",1330
"1282","2012-02-02",1366
"1283","2012-02-03",1370
"1284","2012-02-06",1379.5
"1285","2012-02-07",1375
"1286","2012-02-08",1383
"1287","2012-02-09",1370.5
"1288","2012-02-10",1332
"1289","2012-02-13",1344.5
"1290","2012-02-14",1362.5
"1291","2012-02-15",1389
"1292","2012-02-16",1412.5
"1293","2012-02-17",1452.5
"1294","2012-02-21",1450
"1295","2012-02-22",1395
"1296","2012-02-23",1386.5
"1297","2012-02-24",1408
"1298","2012-02-27",1426
"1299","2012-02-28",1438.5
"1300","2012-02-29",1461.5
"1301","2012-03-01",1491.5
"1302","2012-03-02",1493
"1303","2012-03-05",1475
"1304","2012-03-06",1440.5
"1305","2012-03-07",1422.5
"1306","2012-03-08",1423
"1307","2012-03-09",1458.5
"1308","2012-03-12",1401.5
"1309","2012-03-13",1401.5
"1310","2012-03-14",1370
"1311","2012-03-15",1387.5
"1312","2012-03-16",1456
"1313","2012-03-19",1491
"1314","2012-03-20",1446.5
"1315","2012-03-21",1411.5
"1316","2012-03-22",1355.5
"1317","2012-03-23",1392
"1318","2012-03-26",1378.5
"1319","2012-03-27",1336.5
"1320","2012-03-28",1293.5
"1321","2012-03-29",1266
"1322","2012-03-30",1300.5
"1323","2012-04-02",1303.5
"1324","2012-04-03",1264.5
"1325","2012-04-04",1228
"1326","2012-04-05",1195.5
"1327","2012-04-09",1171.5
"1328","2012-04-10",1137
"1329","2012-04-11",1143
"1330","2012-04-12",1173.5
"1331","2012-04-13",1138.5
"1332","2012-04-16",1094.5
"1333","2012-04-17",1096.5
"1334","2012-04-18",1074
"1335","2012-04-19",1074.5
"1336","2012-04-20",1061.5
"1337","2012-04-23",1034.5
"1338","2012-04-24",1063.5
"1339","2012-04-25",1125.5
"1340","2012-04-26",1150
"1341","2012-04-27",1184.5
"1342","2012-04-30",1199
"1343","2012-05-01",1218.5
"1344","2012-05-02",1165.5
"1345","2012-05-03",1137
"1346","2012-05-04",1109.5
"1347","2012-05-07",1125.5
"1348","2012-05-08",1139.5
"1349","2012-05-09",1212
"1350","2012-05-10",1197.5
"1351","2012-05-11",1202
"1352","2012-05-14",1170
"1353","2012-05-15",1101
"1354","2012-05-16",1088
"1355","2012-05-17",1053.5
"1356","2012-05-18",1036.5
"1357","2012-05-21",1057
"1358","2012-05-22",1000.5
"1359","2012-05-23",1066
"1360","2012-05-24",1017
"1361","2012-05-25",1032.5
"1362","2012-05-29",1046
"1363","2012-05-30",986.5
"1364","2012-05-31",965.5
"1365","2012-06-01",904.5
"1366","2012-06-04",903
"1367","2012-06-05",911.5
"1368","2012-06-06",917.5
"1369","2012-06-07",885
"1370","2012-06-08",870
"1371","2012-06-11",829
"1372","2012-06-12",826.5
"1373","2012-06-13",782.5
"1374","2012-06-14",793.5
"1375","2012-06-15",822.5
"1376","2012-06-18",826
"1377","2012-06-19",853
"1378","2012-06-20",855.5
"1379","2012-06-21",823.5
"1380","2012-06-22",863.5
"1381","2012-06-25",849
"1382","2012-06-26",892.5
"1383","2012-06-27",983.5
"1384","2012-06-28",1039.5
"1385","2012-06-29",1071
"1386","2012-07-02",1055
"1387","2012-07-03",1111.5
"1388","2012-07-05",1094.5
"1389","2012-07-06",1077
"1390","2012-07-09",1053.5
"1391","2012-07-10",1011.5
"1392","2012-07-11",1012
"1393","2012-07-12",998
"1394","2012-07-13",1009
"1395","2012-07-16",1004.5
"1396","2012-07-17",1000.5
"1397","2012-07-18",1039
"1398","2012-07-19",1088
"1399","2012-07-20",1070
"1400","2012-07-23",1028.5
"1401","2012-07-24",973.5
"1402","2012-07-25",935.5
"1403","2012-07-26",983
"1404","2012-07-27",991
"1405","2012-07-30",1045.5
"1406","2012-07-31",1053
"1407","2012-08-01",1055
"1408","2012-08-02",930.5
"1409","2012-08-03",960
"1410","2012-08-06",989
"1411","2012-08-07",1016
"1412","2012-08-08",1015
"1413","2012-08-09",1057.5
"1414","2012-08-10",1065
"1415","2012-08-13",1046.5
"1416","2012-08-14",1098.5
"1417","2012-08-15",1152
"1418","2012-08-16",1164.5
"1419","2012-08-17",1176
"1420","2012-08-20",1168.5
"1421","2012-08-21",1186
"1422","2012-08-22",1170
"1423","2012-08-23",1094.5
"1424","2012-08-24",1130
"1425","2012-08-27",1105
"1426","2012-08-28",1098
"1427","2012-08-29",1081
"1428","2012-08-30",1078.5
"1429","2012-08-31",1096.5
"1430","2012-09-04",1103.5
"1431","2012-09-05",1131
"1432","2012-09-06",1190
"1433","2012-09-07",1211.5
"1434","2012-09-10",1221
"1435","2012-09-11",1244
"1436","2012-09-12",1239
"1437","2012-09-13",1260.5
"1438","2012-09-14",1329
"1439","2012-09-17",1301
"1440","2012-09-18",1292
"1441","2012-09-19",1295
"1442","2012-09-20",1272
"1443","2012-09-21",1269.5
"1444","2012-09-24",1256.5
"1445","2012-09-25",1245
"1446","2012-09-26",1233.5
"1447","2012-09-27",1263
"1448","2012-09-28",1238.5
"1449","2012-10-01",1237.5
"1450","2012-10-02",1227
"1451","2012-10-03",1179.5
"1452","2012-10-04",1212.5
"1453","2012-10-05",1226
"1454","2012-10-08",1229
"1455","2012-10-09",1255.5
"1456","2012-10-10",1244
"1457","2012-10-11",1236
"1458","2012-10-12",1230
"1459","2012-10-15",1229.5
"1460","2012-10-16",1262.5
"1461","2012-10-17",1294.5
"1462","2012-10-18",1301
"1463","2012-10-19",1259.5
"1464","2012-10-22",1223.5
"1465","2012-10-23",1192.5
"1466","2012-10-24",1181.5
"1467","2012-10-25",1170.5
"1468","2012-10-26",1169.5
"1469","2012-10-31",1145.5
"1470","2012-11-01",1054.5
"1471","2012-11-02",1035.5
"1472","2012-11-05",1036
"1473","2012-11-06",1018
"1474","2012-11-07",959
"1475","2012-11-08",935
"1476","2012-11-09",957
"1477","2012-11-12",925
"1478","2012-11-13",896
"1479","2012-11-14",873
"1480","2012-11-15",878.5
"1481","2012-11-16",887.5
"1482","2012-11-19",922.5
"1483","2012-11-20",928.5
"1484","2012-11-21",902
"1485","2012-11-23",908
"1486","2012-11-26",890.5
"1487","2012-11-27",874.5
"1488","2012-11-28",874.5
"1489","2012-11-29",873.5
"1490","2012-11-30",869
"1491","2012-12-03",883
"1492","2012-12-04",879.5
"1493","2012-12-05",902
"1494","2012-12-06",910
"1495","2012-12-07",944
"1496","2012-12-10",933
"1497","2012-12-11",923
"1498","2012-12-12",927
"1499","2012-12-13",915.5
"1500","2012-12-14",929.5
"1501","2012-12-17",968
"1502","2012-12-18",1011.5
"1503","2012-12-19",972.5
"1504","2012-12-20",980
"1505","2012-12-21",971
"1506","2012-12-24",930.5
"1507","2012-12-26",918.5
"1508","2012-12-27",895.5
"1509","2012-12-28",874.5
"1510","2012-12-31",889.5
"1511","2013-01-02",929
"1512","2013-01-03",960
"1513","2013-01-04",917
"1514","2013-01-07",897
"1515","2013-01-08",901.5
"1516","2013-01-09",916
"1517","2013-01-10",948
"1518","2013-01-11",933
"1519","2013-01-14",887
"1520","2013-01-15",885
"1521","2013-01-16",897
"1522","2013-01-17",888.5
"1523","2013-01-18",900
"1524","2013-01-22",891
"1525","2013-01-23",892
"1526","2013-01-24",873
"1527","2013-01-25",851.5
"1528","2013-01-28",821.5
"1529","2013-01-29",805.5
"1530","2013-01-30",790.5
"1531","2013-01-31",798.5
"1532","2013-02-01",820
"1533","2013-02-04",792.5
"1534","2013-02-05",791
"1535","2013-02-06",845.5
"1536","2013-02-07",865.5
"1537","2013-02-08",873
"1538","2013-02-11",860.5
"1539","2013-02-12",850.5
"1540","2013-02-13",859
"1541","2013-02-14",850
"1542","2013-02-15",812
"1543","2013-02-19",834.5
"1544","2013-02-20",799.5
"1545","2013-02-21",796
"1546","2013-02-22",860
"1547","2013-02-25",853
"1548","2013-02-26",870
"1549","2013-02-27",909
"1550","2013-02-28",902.5
"1551","2013-03-01",898
"1552","2013-03-04",869
"1553","2013-03-05",864.5
"1554","2013-03-06",879
"1555","2013-03-07",959
"1556","2013-03-08",986.5
"1557","2013-03-11",983
"1558","2013-03-12",953.5
"1559","2013-03-13",952.5
"1560","2013-03-14",1023
"1561","2013-03-15",1005
"1562","2013-03-18",1059
"1563","2013-03-19",1055
"1564","2013-03-20",1051
"1565","2013-03-21",1034
"1566","2013-03-22",1057
"1567","2013-03-25",1028
"1568","2013-03-26",1024.5
"1569","2013-03-27",1014
"1570","2013-03-28",1013.5
"1571","2013-04-01",1005
"1572","2013-04-02",1020
"1573","2013-04-03",1008
"1574","2013-04-04",987.5
"1575","2013-04-05",1029
"1576","2013-04-08",1052.5
"1577","2013-04-09",1076
"1578","2013-04-10",1099
"1579","2013-04-11",1065.5
"1580","2013-04-12",1026
"1581","2013-04-15",926.5
"1582","2013-04-16",961
"1583","2013-04-17",934.5
"1584","2013-04-18",973
"1585","2013-04-19",960.5
"1586","2013-04-22",976
"1587","2013-04-23",959
"1588","2013-04-24",997
"1589","2013-04-25",1015
"1590","2013-04-26",1002.5
"1591","2013-04-29",1008
"1592","2013-04-30",993
"1593","2013-05-01",960
"1594","2013-05-02",980
"1595","2013-05-03",1031.5
"1596","2013-05-06",1041
"1597","2013-05-07",1036
"1598","2013-05-08",1014.5
"1599","2013-05-09",1030
"1600","2013-05-10",1030
"1601","2013-05-13",1039
"1602","2013-05-14",1077.5
"1603","2013-05-15",1095
"1604","2013-05-16",1065.5
"1605","2013-05-17",1094
"1606","2013-05-20",1156
"1607","2013-05-21",1156.5
"1608","2013-05-22",1115.5
"1609","2013-05-23",1168
"1610","2013-05-24",1163
"1611","2013-05-28",1181
"1612","2013-05-29",1165
"1613","2013-05-30",1166
"1614","2013-05-31",1128.5
"1615","2013-06-03",1137.5
"1616","2013-06-04",1118
"1617","2013-06-05",1099.5
"1618","2013-06-06",1108
"1619","2013-06-07",1148.5
"1620","2013-06-10",1154
"1621","2013-06-11",1141
"1622","2013-06-12",1123.5
"1623","2013-06-13",1135.5
"1624","2013-06-14",1104.5
"1625","2013-06-17",1138.5
"1626","2013-06-18",1150.5
"1627","2013-06-19",1126.5
"1628","2013-06-20",1062
"1629","2013-06-21",1057.5
"1630","2013-06-24",1027
"1631","2013-06-25",1037.5
"1632","2013-06-26",1031.5
"1633","2013-06-27",1022
"1634","2013-06-28",1011
"1635","2013-07-01",1024.5
"1636","2013-07-02",1029.5
"1637","2013-07-03",1043
"1638","2013-07-05",1063.5
"1639","2013-07-08",1038.5
"1640","2013-07-09",1049.5
"1641","2013-07-10",1053.5
"1642","2013-07-11",1070.5
"1643","2013-07-12",1077.5
"1644","2013-07-15",1062
"1645","2013-07-16",1067
"1646","2013-07-17",1088
"1647","2013-07-18",1153.5
"1648","2013-07-19",1176.5
"1649","2013-07-22",1172.5
"1650","2013-07-23",1195
"1651","2013-07-24",1176
"1652","2013-07-25",1180
"1653","2013-07-26",1161
"1654","2013-07-29",1138
"1655","2013-07-30",1123
"1656","2013-07-31",1121
"1657","2013-08-01",1132.5
"1658","2013-08-02",1113
"1659","2013-08-05",1112.5
"1660","2013-08-06",1123.5
"1661","2013-08-07",1087
"1662","2013-08-08",1116
"1663","2013-08-09",1087
"1664","2013-08-12",1077.5
"1665","2013-08-13",1086
"1666","2013-08-14",1071.5
"1667","2013-08-15",1065.5
"1668","2013-08-16",1055
"1669","2013-08-19",1042
"1670","2013-08-20",1062
"1671","2013-08-21",1032.5
"1672","2013-08-22",1051.5
"1673","2013-08-23",1057.5
"1674","2013-08-26",1083
"1675","2013-08-27",1084.5
"1676","2013-08-28",1096.5
"1677","2013-08-29",1086.5
"1678","2013-08-30",1076.5
"1679","2013-09-03",1082.5
"1680","2013-09-04",1087.5
"1681","2013-09-05",1115
"1682","2013-09-06",1134
"1683","2013-09-09",1166
"1684","2013-09-10",1147.5
"1685","2013-09-11",1149.5
"1686","2013-09-12",1172.5
"1687","2013-09-13",1204
"1688","2013-09-16",1178
"1689","2013-09-17",1212.5
"1690","2013-09-18",1240.5
"1691","2013-09-19",1235
"1692","2013-09-20",1226
"1693","2013-09-23",1238
"1694","2013-09-24",1243.5
"1695","2013-09-25",1258
"1696","2013-09-26",1269.5
"1697","2013-09-27",1257.5
"1698","2013-09-30",1255.5
"1699","2013-10-01",1293
"1700","2013-10-02",1290
"1701","2013-10-03",1293
"1702","2013-10-04",1281.5
"1703","2013-10-07",1257
"1704","2013-10-08",1240.5
"1705","2013-10-09",1210.5
"1706","2013-10-10",1234.5
"1707","2013-10-11",1282.5
"1708","2013-10-14",1300
"1709","2013-10-15",1301.5
"1710","2013-10-16",1352.5
"1711","2013-10-17",1340.5
"1712","2013-10-18",1358
"1713","2013-10-21",1353
"1714","2013-10-22",1359.5
"1715","2013-10-23",1317.5
"1716","2013-10-24",1372.5
"1717","2013-10-25",1404
"1718","2013-10-28",1419.5
"1719","2013-10-29",1444
"1720","2013-10-30",1409
"1721","2013-10-31",1383.5
"1722","2013-11-01",1508.5
"1723","2013-11-04",1515
"1724","2013-11-05",1496.5
"1725","2013-11-06",1455
"1726","2013-11-07",1374
"1727","2013-11-08",1424.5
"1728","2013-11-11",1445
"1729","2013-11-12",1409.5
"1730","2013-11-13",1429.5
"1731","2013-11-14",1431.5
"1732","2013-11-15",1422
"1733","2013-11-18",1364
"1734","2013-11-19",1352
"1735","2013-11-20",1336.5
"1736","2013-11-21",1405
"1737","2013-11-22",1414.5
"1738","2013-11-25",1366
"1739","2013-11-26",1398
"1740","2013-11-27",1370
"1741","2013-11-29",1344.5
"1742","2013-12-02",1340.5
"1743","2013-12-03",1362.5
"1744","2013-12-04",1386
"1745","2013-12-05",1388.5
"1746","2013-12-06",1311
"1747","2013-12-09",1332
"1748","2013-12-10",1328.5
"1749","2013-12-11",1301.5
"1750","2013-12-12",1316.5
"1751","2013-12-13",1308
"1752","2013-12-16",1298
"1753","2013-12-17",1337
"1754","2013-12-18",1341.5
"1755","2013-12-19",1357.5
"1756","2013-12-20",1357.5
"1757","2013-12-23",1377.5
"1758","2013-12-24",1390
"1759","2013-12-26",1383.5
"1760","2013-12-27",1399
"1761","2013-12-30",1368.5
"1762","2013-12-31",1339
"1763","2014-01-02",1309.5
"1764","2014-01-03",1273
"1765","2014-01-06",1271
"1766","2014-01-07",1314.5
"1767","2014-01-08",1351
"1768","2014-01-09",1317
"1769","2014-01-10",1335.5
"1770","2014-01-13",1299.5
"1771","2014-01-14",1324
"1772","2014-01-15",1317
"1773","2014-01-16",1358
"1774","2014-01-17",1364
"1775","2014-01-21",1448
"1776","2014-01-22",1479.5
"1777","2014-01-23",1438
"1778","2014-01-24",1408
"1779","2014-01-27",1373
"1780","2014-01-28",1391.5
"1781","2014-01-29",1396.5
"1782","2014-01-30",1406
"1783","2014-01-31",1400.5
"1784","2014-02-03",1338.5
"1785","2014-02-04",1384.5
"1786","2014-02-05",1150
"1787","2014-02-06",1122.5
"1788","2014-02-07",1120.5
"1789","2014-02-10",1123.5
"1790","2014-02-11",1150.5
"1791","2014-02-12",1154
"1792","2014-02-13",1213.5
"1793","2014-02-14",1228.5
"1794","2014-02-18",1222
"1795","2014-02-19",1245
"1796","2014-02-20",1208
"1797","2014-02-21",1224.5
"1798","2014-02-24",1233
"1799","2014-02-25",1223
"1800","2014-02-26",1231
"1801","2014-02-27",1268.5
"1802","2014-02-28",1267
"1803","2014-03-03",1286.5
"1804","2014-03-04",1314.5
"1805","2014-03-05",1244.5
"1806","2014-03-06",1252
"1807","2014-03-07",1232
"1808","2014-03-10",1225.5
"1809","2014-03-11",1187.5
"1810","2014-03-12",1216.5
"1811","2014-03-13",1207
"1812","2014-03-14",1215.5
"1813","2014-03-17",1233
"1814","2014-03-18",1272.5
"1815","2014-03-19",1286
"1816","2014-03-20",1306.5
"1817","2014-03-21",1321
"1818","2014-03-24",1294.5
"1819","2014-03-25",1273.5
"1820","2014-03-26",1233
"1821","2014-03-27",1254
"1822","2014-03-28",1277
"1823","2014-03-31",1280
"1824","2014-04-01",1273.5
"1825","2014-04-02",1287.5
"1826","2014-04-03",1293
"1827","2014-04-04",1264.5
"1828","2014-04-07",1202
"1829","2014-04-08",1243.5
"1830","2014-04-09",1214.5
"1831","2014-04-10",1170
"1832","2014-04-11",1164
"1833","2014-04-14",1180
"1834","2014-04-15",1206.5
"1835","2014-04-16",1223.5
"1836","2014-04-17",1224
"1837","2014-04-21",1229.5
"1838","2014-04-22",1219.5
"1839","2014-04-23",1229
"1840","2014-04-24",1239.5
"1841","2014-04-25",1205.5
"1842","2014-04-28",1188.5
"1843","2014-04-29",1210
"1844","2014-04-30",1184
"1845","2014-05-01",1185.5
"1846","2014-05-02",1190
"1847","2014-05-05",1238
"1848","2014-05-06",1308.5
"1849","2014-05-07",1298.5
"1850","2014-05-08",1249
"1851","2014-05-09",1259.5
"1852","2014-05-12",1273.5
"1853","2014-05-13",1288
"1854","2014-05-14",1269.5
"1855","2014-05-15",1282.5
"1856","2014-05-16",1267
"1857","2014-05-19",1263
"1858","2014-05-20",1247.5
"1859","2014-05-21",1257.5
"1860","2014-05-22",1246
"1861","2014-05-23",1222.5
"1862","2014-05-27",1232.5
"1863","2014-05-28",1237.5
"1864","2014-05-29",1263
"1865","2014-05-30",1250
"1866","2014-06-02",1220.5
"1867","2014-06-03",1248.5
"1868","2014-06-04",1272
"1869","2014-06-05",1304
"1870","2014-06-06",1325
"1871","2014-06-09",1336
"1872","2014-06-10",1315.5
"1873","2014-06-11",1327.5
"1874","2014-06-12",1352
"1875","2014-06-13",1387.5
"1876","2014-06-16",1372.5
"1877","2014-06-17",1364
"1878","2014-06-18",1430
"1879","2014-06-19",1414
"1880","2014-06-20",1443.5
"1881","2014-06-23",1426
"1882","2014-06-24",1345.5
"1883","2014-06-25",1375
"1884","2014-06-26",1371.5
"1885","2014-06-27",1332.5
"1886","2014-06-30",1339
"1887","2014-07-01",1352.5
"1888","2014-07-02",1355
"1889","2014-07-03",1350
"1890","2014-07-07",1315.5
"1891","2014-07-08",1319.5
"1892","2014-07-09",1325
"1893","2014-07-10",1329
"1894","2014-07-11",1287.5
"1895","2014-07-14",1304
"1896","2014-07-15",1236
"1897","2014-07-16",1270
"1898","2014-07-17",1226.5
"1899","2014-07-18",1234.5
"1900","2014-07-21",1258
"1901","2014-07-22",1266.5
"1902","2014-07-23",1285.5
"1903","2014-07-24",1280.5
"1904","2014-07-25",1233.5
"1905","2014-07-28",1223
"1906","2014-07-29",1261.5
"1907","2014-07-30",1256.5
"1908","2014-07-31",1200.5
"1909","2014-08-01",1053
"1910","2014-08-04",1124
"1911","2014-08-05",1057.5
"1912","2014-08-06",1060.5
"1913","2014-08-07",1059
"1914","2014-08-08",1087
"1915","2014-08-11",1094.5
"1916","2014-08-12",1056
"1917","2014-08-13",1068
"1918","2014-08-14",1034
"1919","2014-08-15",1056.5
"1920","2014-08-18",1063
"1921","2014-08-19",1093
"1922","2014-08-20",1097.5
"1923","2014-08-21",1129.5
"1924","2014-08-22",1110.5
"1925","2014-08-25",1130
"1926","2014-08-26",1123.5
"1927","2014-08-27",1107.5
"1928","2014-08-28",1123
"1929","2014-08-29",1138.5
"1930","2014-09-02",1107
"1931","2014-09-03",1098
"1932","2014-09-04",1072
"1933","2014-09-05",1103.5
"1934","2014-09-08",1095.5
"1935","2014-09-09",1091.5
"1936","2014-09-10",1099
"1937","2014-09-11",1121.5
"1938","2014-09-12",1091
"1939","2014-09-15",1064.5
"1940","2014-09-16",1173.5
