"","date","FSFG"
"1001","2012-09-26",19.5
"1002","2012-09-27",19.5
"1003","2012-09-28",19.5
"1004","2012-10-01",19.059999
"1005","2012-10-02",19.059999
"1006","2012-10-03",19.030001
"1007","2012-10-04",19.030001
"1008","2012-10-05",19.030001
"1009","2012-10-08",19.030001
"1010","2012-10-09",19.25
"1011","2012-10-10",19.6
"1012","2012-10-11",19
"1013","2012-10-12",19
"1014","2012-10-15",19.01
"1015","2012-10-16",19.09
"1016","2012-10-17",19.09
"1017","2012-10-18",19.110001
"1018","2012-10-19",19.110001
"1019","2012-10-22",19.5
"1020","2012-10-23",19.049999
"1021","2012-10-24",19
"1022","2012-10-25",18.98
"1023","2012-10-26",18.98
"1024","2012-10-31",18.700001
"1025","2012-11-01",18.700001
"1026","2012-11-02",18.700001
"1027","2012-11-05",18.700001
"1028","2012-11-06",19
"1029","2012-11-07",19
"1030","2012-11-08",19
"1031","2012-11-09",19
"1032","2012-11-12",18.940001
"1033","2012-11-13",18.25
"1034","2012-11-14",18
"1035","2012-11-15",18
"1036","2012-11-16",18.83
"1037","2012-11-19",19.559999
"1038","2012-11-20",19.559999
"1039","2012-11-21",19.559999
"1040","2012-11-23",19.559999
"1041","2012-11-26",19.17
"1042","2012-11-27",19.540001
"1043","2012-11-28",19.25
"1044","2012-11-29",20
"1045","2012-11-30",19.6
"1046","2012-12-03",19.51
"1047","2012-12-04",19.6
"1048","2012-12-05",19.6
"1049","2012-12-06",18.91
"1050","2012-12-07",18.91
"1051","2012-12-10",18.91
"1052","2012-12-11",19.379999
"1053","2012-12-12",19.379999
"1054","2012-12-13",19
"1055","2012-12-14",19
"1056","2012-12-17",19.25
"1057","2012-12-18",18.690001
"1058","2012-12-19",18.690001
"1059","2012-12-20",18.91
"1060","2012-12-21",18.9
"1061","2012-12-24",18.9
"1062","2012-12-26",18.9
"1063","2012-12-27",18.9
"1064","2012-12-28",19.58
"1065","2012-12-31",19.49
"1066","2013-01-02",19.440001
"1067","2013-01-03",19.440001
"1068","2013-01-04",19.65
"1069","2013-01-07",19.9
"1070","2013-01-08",19.84
"1071","2013-01-09",19.790001
"1072","2013-01-10",19.790001
"1073","2013-01-11",19.99
"1074","2013-01-14",20
"1075","2013-01-15",20
"1076","2013-01-16",19.99
"1077","2013-01-17",19.99
"1078","2013-01-18",20.07
"1079","2013-01-22",20.5
"1080","2013-01-23",20.51
"1081","2013-01-24",20.620001
"1082","2013-01-25",20.799999
"1083","2013-01-28",21
"1084","2013-01-29",21.5
"1085","2013-01-30",21.5
"1086","2013-01-31",21.5
"1087","2013-02-01",22.549999
"1088","2013-02-04",21.950001
"1089","2013-02-05",21.58
"1090","2013-02-06",22.1
"1091","2013-02-07",22.1
"1092","2013-02-08",22.6
"1093","2013-02-11",23.1
"1094","2013-02-12",22.6
"1095","2013-02-13",22.6
"1096","2013-02-14",22.6
"1097","2013-02-15",24.25
"1098","2013-02-19",23.25
"1099","2013-02-20",22.799999
"1100","2013-02-21",22.99
"1101","2013-02-22",22.75
"1102","2013-02-25",22.48
"1103","2013-02-26",22.48
"1104","2013-02-27",22.5
"1105","2013-02-28",22.73
"1106","2013-03-01",23.42
"1107","2013-03-04",23.42
"1108","2013-03-05",23.32
"1109","2013-03-06",22.09
"1110","2013-03-07",22.709999
"1111","2013-03-08",23.23
"1112","2013-03-11",23.23
"1113","2013-03-12",23
"1114","2013-03-13",22.950001
"1115","2013-03-14",22.5
"1116","2013-03-15",22.5
"1117","2013-03-18",22.5
"1118","2013-03-19",22.5
"1119","2013-03-20",22.5
"1120","2013-03-21",22.5
"1121","2013-03-22",22.5
"1122","2013-03-25",21.98
"1123","2013-03-26",21.66
"1124","2013-03-27",22.5
"1125","2013-03-28",21.709999
"1126","2013-04-01",21.68
"1127","2013-04-02",21.700001
"1128","2013-04-03",21.700001
"1129","2013-04-04",21.75
"1130","2013-04-05",21.790001
"1131","2013-04-08",22.549999
"1132","2013-04-09",22.620001
"1133","2013-04-10",22.030001
"1134","2013-04-11",22.15
"1135","2013-04-12",22.75
"1136","2013-04-15",21.82
"1137","2013-04-16",21.82
"1138","2013-04-17",21.93
"1139","2013-04-18",21.93
"1140","2013-04-19",21.93
"1141","2013-04-22",21.700001
"1142","2013-04-23",21.700001
"1143","2013-04-24",21.700001
"1144","2013-04-25",21.790001
"1145","2013-04-26",21.73
"1146","2013-04-29",21.76
"1147","2013-04-30",21.700001
"1148","2013-05-01",21.75
"1149","2013-05-02",21.76
"1150","2013-05-03",21.76
"1151","2013-05-06",21.700001
"1152","2013-05-07",21.92
"1153","2013-05-08",21.92
"1154","2013-05-09",21.92
"1155","2013-05-10",21.92
"1156","2013-05-13",21.9
"1157","2013-05-14",22.389999
"1158","2013-05-15",22.389999
"1159","2013-05-16",22.389999
"1160","2013-05-17",22.48
"1161","2013-05-20",22.48
"1162","2013-05-21",22.67
"1163","2013-05-22",22.67
"1164","2013-05-23",22.309999
"1165","2013-05-24",22.690001
"1166","2013-05-28",22.690001
"1167","2013-05-29",22.690001
"1168","2013-05-30",22.1
"1169","2013-05-31",22.1
"1170","2013-06-03",22.1
"1171","2013-06-04",22.16
"1172","2013-06-05",22.15
"1173","2013-06-06",22.1
"1174","2013-06-07",22.1
"1175","2013-06-10",22.1
"1176","2013-06-11",22.1
"1177","2013-06-12",21.700001
"1178","2013-06-13",21.6
"1179","2013-06-14",21.790001
"1180","2013-06-17",22.040001
"1181","2013-06-18",22.75
"1182","2013-06-19",23.59
"1183","2013-06-20",23.59
"1184","2013-06-21",23.67
"1185","2013-06-24",23.67
"1186","2013-06-25",23.459999
"1187","2013-06-26",23.459999
"1188","2013-06-27",23.25
"1189","2013-06-28",23.34
"1190","2013-07-01",23.969999
"1191","2013-07-02",24
"1192","2013-07-03",24
"1193","2013-07-05",23.9
"1194","2013-07-08",23.799999
"1195","2013-07-09",23.82
"1196","2013-07-10",23.950001
"1197","2013-07-11",23.950001
"1198","2013-07-12",23.940001
"1199","2013-07-15",23.950001
"1200","2013-07-16",24
"1201","2013-07-17",24
"1202","2013-07-18",24.65
"1203","2013-07-19",24.65
"1204","2013-07-22",24.200001
"1205","2013-07-23",24.5
"1206","2013-07-24",24.43
"1207","2013-07-25",24
"1208","2013-07-26",24.1
"1209","2013-07-29",24.1
"1210","2013-07-30",24
"1211","2013-07-31",24.1
"1212","2013-08-01",24
"1213","2013-08-02",23.51
"1214","2013-08-05",23.51
"1215","2013-08-06",23.629999
"1216","2013-08-07",23.629999
"1217","2013-08-08",24
"1218","2013-08-09",24
"1219","2013-08-12",24.01
"1220","2013-08-13",24.01
"1221","2013-08-14",24.01
"1222","2013-08-15",23.950001
"1223","2013-08-16",23.99
"1224","2013-08-19",23.51
"1225","2013-08-20",23.5
"1226","2013-08-21",23.440001
"1227","2013-08-22",23
"1228","2013-08-23",22.889999
"1229","2013-08-26",22.52
"1230","2013-08-27",22.049999
"1231","2013-08-28",22.049999
"1232","2013-08-29",22.120001
"1233","2013-08-30",22.870001
"1234","2013-09-03",22.530001
"1235","2013-09-04",22.209999
"1236","2013-09-05",22.42
"1237","2013-09-06",22.299999
"1238","2013-09-09",22.6
"1239","2013-09-10",22.68
"1240","2013-09-11",22.42
"1241","2013-09-12",22.690001
"1242","2013-09-13",22.879999
"1243","2013-09-16",22.879999
"1244","2013-09-17",22.459999
"1245","2013-09-18",22.57
"1246","2013-09-19",22.57
"1247","2013-09-20",22.43
"1248","2013-09-23",22.35
"1249","2013-09-24",22.290001
"1250","2013-09-25",22.35
"1251","2013-09-26",22.35
"1252","2013-09-27",22.459999
"1253","2013-09-30",22.5
"1254","2013-10-01",22.35
"1255","2013-10-02",21.950001
"1256","2013-10-03",21.99
"1257","2013-10-04",22.5
"1258","2013-10-07",22.25
"1259","2013-10-08",21.65
"1260","2013-10-09",22.24
"1261","2013-10-10",22.85
"1262","2013-10-11",22.200001
"1263","2013-10-14",22.4
"1264","2013-10-15",22.15
"1265","2013-10-16",21.799999
"1266","2013-10-17",21.58
"1267","2013-10-18",21.5
"1268","2013-10-21",21.68
"1269","2013-10-22",21.6
"1270","2013-10-23",21.6
"1271","2013-10-24",22.17
"1272","2013-10-25",21.700001
"1273","2013-10-28",21.799999
"1274","2013-10-29",22
"1275","2013-10-30",22.370001
"1276","2013-10-31",22.540001
"1277","2013-11-01",22.549999
"1278","2013-11-04",22.559999
"1279","2013-11-05",22.290001
"1280","2013-11-06",22.280001
"1281","2013-11-07",22.41
"1282","2013-11-08",22.33
"1283","2013-11-11",22.610001
"1284","2013-11-12",22.610001
"1285","2013-11-13",22.610001
"1286","2013-11-14",22.610001
"1287","2013-11-15",22.25
"1288","2013-11-18",22.549999
"1289","2013-11-19",22.5
"1290","2013-11-20",22.450001
"1291","2013-11-21",22.65
"1292","2013-11-22",22.58
"1293","2013-11-25",22.58
"1294","2013-11-26",22.610001
"1295","2013-11-27",22.700001
"1296","2013-11-29",22.700001
"1297","2013-12-02",22.700001
"1298","2013-12-03",22.700001
"1299","2013-12-04",22.450001
"1300","2013-12-05",22.76
"1301","2013-12-06",22.85
"1302","2013-12-09",22.549999
"1303","2013-12-10",22.85
"1304","2013-12-11",22.950001
"1305","2013-12-12",22.700001
"1306","2013-12-13",22.51
"1307","2013-12-16",22.51
"1308","2013-12-17",22.799999
"1309","2013-12-18",22.85
"1310","2013-12-19",22.85
"1311","2013-12-20",22.83
"1312","2013-12-23",22.84
"1313","2013-12-24",22.84
"1314","2013-12-26",22.84
"1315","2013-12-27",22.84
"1316","2013-12-30",22.799999
"1317","2013-12-31",22.85
"1318","2014-01-02",22.85
"1319","2014-01-03",22.85
"1320","2014-01-06",22.85
"1321","2014-01-07",22.85
"1322","2014-01-08",22.85
"1323","2014-01-09",22.709999
"1324","2014-01-10",22.709999
"1325","2014-01-13",22.709999
"1326","2014-01-14",22.709999
"1327","2014-01-15",22.809999
"1328","2014-01-16",22.85
"1329","2014-01-17",22.959999
"1330","2014-01-21",22.889999
"1331","2014-01-22",22.889999
"1332","2014-01-23",22.950001
"1333","2014-01-24",23.15
"1334","2014-01-27",23.75
"1335","2014-01-28",22.85
"1336","2014-01-29",22.85
"1337","2014-01-30",22.85
"1338","2014-01-31",22.85
"1339","2014-02-03",23.049999
"1340","2014-02-04",23.24
"1341","2014-02-05",22.870001
"1342","2014-02-06",22.870001
"1343","2014-02-07",22.870001
"1344","2014-02-10",23.27
"1345","2014-02-11",23.27
"1346","2014-02-12",23.27
"1347","2014-02-13",23
"1348","2014-02-14",23.25
"1349","2014-02-18",23.17
"1350","2014-02-19",23.17
"1351","2014-02-20",23
"1352","2014-02-21",22.92
"1353","2014-02-24",23.76
"1354","2014-02-25",23.5
"1355","2014-02-26",23.25
"1356","2014-02-27",23.1
"1357","2014-02-28",23.26
"1358","2014-03-03",23.620001
"1359","2014-03-04",23.620001
"1360","2014-03-05",23.4
"1361","2014-03-06",23.280001
"1362","2014-03-07",23.299999
"1363","2014-03-10",23.299999
"1364","2014-03-11",23.379999
"1365","2014-03-12",23.32
"1366","2014-03-13",23.74
"1367","2014-03-14",23.74
"1368","2014-03-17",23.34
"1369","2014-03-18",23.25
"1370","2014-03-19",23.25
"1371","2014-03-20",23
"1372","2014-03-21",23.15
"1373","2014-03-24",23.76
"1374","2014-03-25",23.75
"1375","2014-03-26",23.75
"1376","2014-03-27",22.860001
"1377","2014-03-28",23.59
"1378","2014-03-31",23.48
"1379","2014-04-01",23.209999
"1380","2014-04-02",23.209999
"1381","2014-04-03",23.209999
"1382","2014-04-04",23
"1383","2014-04-07",22.98
"1384","2014-04-08",23
"1385","2014-04-09",23.1
"1386","2014-04-10",23
"1387","2014-04-11",22.85
"1388","2014-04-14",22.549999
"1389","2014-04-15",22.6
"1390","2014-04-16",23.1
"1391","2014-04-17",23.1
"1392","2014-04-21",22.84
"1393","2014-04-22",22.610001
"1394","2014-04-23",22.610001
"1395","2014-04-24",23.1
"1396","2014-04-25",23.549999
"1397","2014-04-28",23.6
"1398","2014-04-29",24.01
"1399","2014-04-30",23.85
"1400","2014-05-01",24.379999
"1401","2014-05-02",24
"1402","2014-05-05",23.700001
"1403","2014-05-06",23.700001
"1404","2014-05-07",24.049999
"1405","2014-05-08",24.4
"1406","2014-05-09",24.4
"1407","2014-05-12",24.4
"1408","2014-05-13",24.4
"1409","2014-05-14",24.4
"1410","2014-05-15",24.4
"1411","2014-05-16",24.4
"1412","2014-05-19",24.4
"1413","2014-05-20",24.4
"1414","2014-05-21",24.4
"1415","2014-05-22",24.4
"1416","2014-05-23",24.4
"1417","2014-05-27",23.700001
"1418","2014-05-28",24.1
"1419","2014-05-29",24
"1420","2014-05-30",24
"1421","2014-06-02",24.200001
"1422","2014-06-03",24.200001
"1423","2014-06-04",24.200001
"1424","2014-06-05",24.200001
"1425","2014-06-06",24.200001
"1426","2014-06-09",24.200001
"1427","2014-06-10",24.200001
"1428","2014-06-11",24.1
"1429","2014-06-12",24.1
"1430","2014-06-13",24.1
"1431","2014-06-16",24
"1432","2014-06-17",24
"1433","2014-06-18",24.16
"1434","2014-06-19",24.16
"1435","2014-06-20",24.120001
"1436","2014-06-23",24.120001
"1437","2014-06-24",24.25
"1438","2014-06-25",24
"1439","2014-06-26",24
"1440","2014-06-27",23.9
"1441","2014-06-30",24.18
"1442","2014-07-01",24.530001
"1443","2014-07-02",24.530001
"1444","2014-07-03",24.049999
"1445","2014-07-07",24.049999
"1446","2014-07-08",23.950001
"1447","2014-07-09",23.9
"1448","2014-07-10",24.57
"1449","2014-07-11",24.57
"1450","2014-07-14",24.57
"1451","2014-07-15",24.57
"1452","2014-07-16",23.98
"1453","2014-07-17",23.700001
"1454","2014-07-18",23.9
"1455","2014-07-21",23.879999
"1456","2014-07-22",23.879999
"1457","2014-07-23",23.700001
"1458","2014-07-24",24.110001
"1459","2014-07-25",24.25
"1460","2014-07-28",24.15
"1461","2014-07-29",24.15
"1462","2014-07-30",24.15
"1463","2014-07-31",24.26
"1464","2014-08-01",24.549999
"1465","2014-08-04",24.549999
"1466","2014-08-05",24.549999
"1467","2014-08-06",24.02
"1468","2014-08-07",24.02
"1469","2014-08-08",24.02
"1470","2014-08-11",24.74
"1471","2014-08-12",24.690001
"1472","2014-08-13",24.690001
"1473","2014-08-14",24.690001
"1474","2014-08-15",24.690001
"1475","2014-08-18",24.690001
"1476","2014-08-19",24.26
"1477","2014-08-20",24.35
"1478","2014-08-21",24.35
"1479","2014-08-22",24.35
"1480","2014-08-25",24.41
"1481","2014-08-26",24.76
"1482","2014-08-27",24.76
"1483","2014-08-28",24.799999
"1484","2014-08-29",24.83
"1485","2014-09-02",24.83
"1486","2014-09-03",24.799999
"1487","2014-09-04",24.780001
"1488","2014-09-05",24.879999
"1489","2014-09-08",25.1
"1490","2014-09-09",25.1
"1491","2014-09-10",24.76
"1492","2014-09-11",23.620001
"1493","2014-09-12",23.620001
"1494","2014-09-15",24.4
"1495","2014-09-16",24.530001
"1496","2014-09-17",24.5
"1497","2014-09-18",24.75
"1498","2014-09-19",25
"1499","2014-09-22",24.540001
"1500","2014-09-23",24.76
"1501","2014-09-24",24.6
"1502","2014-09-25",24.959999
"1503","2014-09-26",24.959999
"1504","2014-09-29",24.98
"1505","2014-09-30",24.959999
"1506","2014-10-01",25
"1507","2014-10-02",24.879999
"1508","2014-10-03",24.9
"1509","2014-10-06",24.9
"1510","2014-10-07",25
"1511","2014-10-08",25
"1512","2014-10-09",25
"1513","2014-10-10",24.9
"1514","2014-10-13",24.6
"1515","2014-10-14",24.940001
"1516","2014-10-15",24.5
"1517","2014-10-16",24.5
"1518","2014-10-17",24.99
"1519","2014-10-20",24.969999
"1520","2014-10-21",25.07
"1521","2014-10-22",25.059999
"1522","2014-10-23",25.07
"1523","2014-10-24",25.07
"1524","2014-10-27",25.07
"1525","2014-10-28",25.07
"1526","2014-10-29",25.07
"1527","2014-10-30",25
"1528","2014-10-31",25.1
"1529","2014-11-03",25.1
"1530","2014-11-04",25.1
"1531","2014-11-05",25.09
"1532","2014-11-06",25.25
"1533","2014-11-07",25.25
"1534","2014-11-10",25.25
"1535","2014-11-11",25.25
"1536","2014-11-12",25.25
"1537","2014-11-13",25.309999
"1538","2014-11-14",25.190001
"1539","2014-11-17",25.35
"1540","2014-11-18",25.799999
"1541","2014-11-19",25
"1542","2014-11-20",24.950001
"1543","2014-11-21",25.389999
"1544","2014-11-24",25.02
"1545","2014-11-25",25.049999
"1546","2014-11-26",25.049999
"1547","2014-11-28",25.110001
"1548","2014-12-01",24.809999
"1549","2014-12-02",24.809999
"1550","2014-12-03",24.809999
"1551","2014-12-04",24.809999
"1552","2014-12-05",24.629999
"1553","2014-12-08",24.75
"1554","2014-12-09",24.75
"1555","2014-12-10",25.1
"1556","2014-12-11",25.469999
"1557","2014-12-12",25.719999
"1558","2014-12-15",25.719999
"1559","2014-12-16",25.74
"1560","2014-12-17",25.719999
"1561","2014-12-18",26.379999
"1562","2014-12-19",25.75
"1563","2014-12-22",25.530001
"1564","2014-12-23",25.549999
"1565","2014-12-24",25.48
"1566","2014-12-26",25.799999
"1567","2014-12-29",25.799999
"1568","2014-12-30",26.34
"1569","2014-12-31",26.25
"1570","2015-01-02",26.299999
"1571","2015-01-05",25.91
"1572","2015-01-06",25.549999
"1573","2015-01-07",25.549999
"1574","2015-01-08",25.709999
"1575","2015-01-09",25.83
"1576","2015-01-12",26
"1577","2015-01-13",26
"1578","2015-01-14",26.25
"1579","2015-01-15",26.25
"1580","2015-01-16",25.950001
"1581","2015-01-20",26
"1582","2015-01-21",26.01
"1583","2015-01-22",26
"1584","2015-01-23",26.200001
"1585","2015-01-26",26.24
"1586","2015-01-27",26.25
"1587","2015-01-28",26.24
"1588","2015-01-29",26.1
"1589","2015-01-30",26.07
"1590","2015-02-02",26.07
"1591","2015-02-03",26.25
"1592","2015-02-04",27.82
"1593","2015-02-05",27.5
"1594","2015-02-06",26.51
"1595","2015-02-09",26.51
"1596","2015-02-10",26.51
"1597","2015-02-11",26.51
"1598","2015-02-12",26.77
"1599","2015-02-13",26.77
"1600","2015-02-17",26.799999
"1601","2015-02-18",26.99
"1602","2015-02-19",26.450001
"1603","2015-02-20",26.889999
"1604","2015-02-23",26.889999
"1605","2015-02-24",26.889999
"1606","2015-02-25",26.889999
"1607","2015-02-26",26.889999
"1608","2015-02-27",27.4
"1609","2015-03-02",27.469999
"1610","2015-03-03",27.65
"1611","2015-03-04",27.65
"1612","2015-03-05",27.65
"1613","2015-03-06",27.65
"1614","2015-03-09",27.790001
"1615","2015-03-10",27.860001
"1616","2015-03-11",27.639999
"1617","2015-03-12",28
"1618","2015-03-13",28
"1619","2015-03-16",28
"1620","2015-03-17",26.799999
"1621","2015-03-18",27.200001
"1622","2015-03-19",27.200001
"1623","2015-03-20",27.940001
"1624","2015-03-23",27.940001
"1625","2015-03-24",27.5
"1626","2015-03-25",28.299999
"1627","2015-03-26",28.16
"1628","2015-03-27",29.4
"1629","2015-03-30",29
"1630","2015-03-31",28.950001
"1631","2015-04-01",29.5
"1632","2015-04-02",29.65
"1633","2015-04-06",28.780001
"1634","2015-04-07",28.9
"1635","2015-04-08",28.9
"1636","2015-04-09",28.9
"1637","2015-04-10",29.65
"1638","2015-04-13",29.5
"1639","2015-04-14",28.799999
"1640","2015-04-15",28.75
"1641","2015-04-16",29
"1642","2015-04-17",28.75
"1643","2015-04-20",28.75
"1644","2015-04-21",28.68
"1645","2015-04-22",28.58
"1646","2015-04-23",28.1
"1647","2015-04-24",28.049999
"1648","2015-04-27",28.049999
"1649","2015-04-28",28.049999
"1650","2015-04-29",28.15
"1651","2015-04-30",29.290001
"1652","2015-05-01",28.950001
"1653","2015-05-04",28.549999
"1654","2015-05-05",28.549999
"1655","2015-05-06",28.25
"1656","2015-05-07",28.35
"1657","2015-05-08",28.35
"1658","2015-05-11",28.879999
"1659","2015-05-12",29.1
"1660","2015-05-13",29.1
"1661","2015-05-14",29.75
"1662","2015-05-15",29.75
"1663","2015-05-18",29.5
"1664","2015-05-19",29.5
"1665","2015-05-20",29.5
"1666","2015-05-21",29.5
"1667","2015-05-22",29.5
"1668","2015-05-26",29.75
"1669","2015-05-27",29.75
"1670","2015-05-28",29.75
"1671","2015-05-29",29.75
"1672","2015-06-01",29.75
"1673","2015-06-02",29.639999
"1674","2015-06-03",28.299999
"1675","2015-06-04",28.299999
"1676","2015-06-05",28.299999
"1677","2015-06-08",28.299999
"1678","2015-06-09",28.299999
"1679","2015-06-10",28.299999
"1680","2015-06-11",29.75
"1681","2015-06-12",29.18
"1682","2015-06-15",29.75
"1683","2015-06-16",29.75
"1684","2015-06-17",29.75
"1685","2015-06-18",29.75
"1686","2015-06-19",29.5
"1687","2015-06-22",29.700001
"1688","2015-06-23",29.75
"1689","2015-06-24",29.65
"1690","2015-06-25",29.65
"1691","2015-06-26",29.65
"1692","2015-06-29",29.74
"1693","2015-06-30",29.75
"1694","2015-07-01",29.6
"1695","2015-07-02",29.549999
"1696","2015-07-06",29.559999
"1697","2015-07-07",29.5
"1698","2015-07-08",29.690001
"1699","2015-07-09",29.450001
"1700","2015-07-10",29.51
"1701","2015-07-13",29.51
"1702","2015-07-14",29.5
"1703","2015-07-15",29.5
"1704","2015-07-16",29.75
"1705","2015-07-17",29.549999
"1706","2015-07-20",29.5
"1707","2015-07-21",29.5
"1708","2015-07-22",29.5
"1709","2015-07-23",29.5
"1710","2015-07-24",29.5
"1711","2015-07-27",29.42
"1712","2015-07-28",29.799999
"1713","2015-07-29",29.620001
"1714","2015-07-30",29.9
"1715","2015-07-31",29.9
"1716","2015-08-03",29.9
"1717","2015-08-04",29.9
"1718","2015-08-05",29.809999
"1719","2015-08-06",29.809999
"1720","2015-08-07",29.9
"1721","2015-08-10",29.9
"1722","2015-08-11",29.92
"1723","2015-08-12",30
"1724","2015-08-13",29.82
"1725","2015-08-14",29.85
"1726","2015-08-17",31.49
"1727","2015-08-18",31.200001
"1728","2015-08-19",31.200001
"1729","2015-08-20",31.120001
"1730","2015-08-21",30.290001
"1731","2015-08-24",30
"1732","2015-08-25",30.41
"1733","2015-08-26",30.030001
"1734","2015-08-27",30.030001
"1735","2015-08-28",30.030001
"1736","2015-08-31",30.07
"1737","2015-09-01",30.940001
"1738","2015-09-02",30.940001
"1739","2015-09-03",31.110001
"1740","2015-09-04",31.18
"1741","2015-09-08",31
"1742","2015-09-09",31.5
"1743","2015-09-10",31.25
"1744","2015-09-11",31
"1745","2015-09-14",31.75
"1746","2015-09-15",32.77
"1747","2015-09-16",31.549999
"1748","2015-09-17",32.369999
"1749","2015-09-18",32.610001
"1750","2015-09-21",33.849998
"1751","2015-09-22",32.75
"1752","2015-09-23",33.970001
"1753","2015-09-24",32.939999
"1754","2015-09-25",33
"1755","2015-09-28",33
"1756","2015-09-29",33.77
"1757","2015-09-30",34
"1758","2015-10-01",34.619999
"1759","2015-10-02",34.459999
"1760","2015-10-05",33.970001
"1761","2015-10-06",33.970001
"1762","2015-10-07",33.970001
"1763","2015-10-08",34.84
"1764","2015-10-09",34.84
"1765","2015-10-12",34.700001
"1766","2015-10-13",34.700001
"1767","2015-10-14",34.700001
"1768","2015-10-15",34.700001
"1769","2015-10-16",34.68
"1770","2015-10-19",34.700001
"1771","2015-10-20",34.700001
"1772","2015-10-21",34.48
"1773","2015-10-22",34.48
"1774","2015-10-23",34.5
"1775","2015-10-26",34.470001
"1776","2015-10-27",34.400002
"1777","2015-10-28",34.400002
"1778","2015-10-29",34.400002
"1779","2015-10-30",34.5
"1780","2015-11-02",36.700001
"1781","2015-11-03",36.049999
"1782","2015-11-04",36.049999
"1783","2015-11-05",36.049999
"1784","2015-11-06",36.25
"1785","2015-11-09",36.25
"1786","2015-11-10",36.18
"1787","2015-11-11",36.060001
"1788","2015-11-12",36.060001
"1789","2015-11-13",36.060001
"1790","2015-11-16",36.099998
"1791","2015-11-17",35.939999
"1792","2015-11-18",36.02
"1793","2015-11-19",36.02
"1794","2015-11-20",36.459999
"1795","2015-11-23",36.189999
"1796","2015-11-24",36.48
"1797","2015-11-25",36.48
"1798","2015-11-27",36.290001
"1799","2015-11-30",36.349998
"1800","2015-12-01",35.650002
"1801","2015-12-02",35.93
"1802","2015-12-03",35.93
"1803","2015-12-04",35.75
"1804","2015-12-07",35.849998
"1805","2015-12-08",36.060001
"1806","2015-12-09",36.189999
"1807","2015-12-10",36.189999
"1808","2015-12-11",35.529999
"1809","2015-12-14",35.57
"1810","2015-12-15",35.57
"1811","2015-12-16",36.060001
"1812","2015-12-17",36.099998
"1813","2015-12-18",36.099998
"1814","2015-12-21",36.099998
"1815","2015-12-22",36.099998
"1816","2015-12-23",36.099998
"1817","2015-12-24",36.099998
"1818","2015-12-28",36.5
"1819","2015-12-29",36.5
"1820","2015-12-30",36.450001
"1821","2015-12-31",36.43
"1822","2016-01-04",36
"1823","2016-01-05",35.529999
"1824","2016-01-06",35.099998
"1825","2016-01-07",35
"1826","2016-01-08",35.110001
"1827","2016-01-11",35.110001
"1828","2016-01-12",34.75
"1829","2016-01-13",34.75
"1830","2016-01-14",34.75
"1831","2016-01-15",34.099998
"1832","2016-01-19",33.860001
"1833","2016-01-20",33.5
"1834","2016-01-21",33.27
"1835","2016-01-22",33.380001
"1836","2016-01-25",33.25
"1837","2016-01-26",33.689999
"1838","2016-01-27",34
"1839","2016-01-28",34
"1840","2016-01-29",33.5
"1841","2016-02-01",34
"1842","2016-02-02",33.400002
"1843","2016-02-03",33.5
"1844","2016-02-04",33.5
"1845","2016-02-05",33.5
"1846","2016-02-08",33.25
"1847","2016-02-09",32.549999
"1848","2016-02-10",33.25
"1849","2016-02-11",33.23
"1850","2016-02-12",33
"1851","2016-02-16",33.009998
"1852","2016-02-17",33.5
"1853","2016-02-18",33.009998
"1854","2016-02-19",33.009998
"1855","2016-02-22",33.200001
"1856","2016-02-23",33.25
"1857","2016-02-24",33.25
"1858","2016-02-25",33
"1859","2016-02-26",33
"1860","2016-02-29",33.049999
"1861","2016-03-01",32.799999
"1862","2016-03-02",32.82
"1863","2016-03-03",32.82
"1864","2016-03-04",32.82
"1865","2016-03-07",32.889999
"1866","2016-03-08",32.869999
"1867","2016-03-09",32.900002
"1868","2016-03-10",32.900002
"1869","2016-03-11",33.189999
"1870","2016-03-14",32.950001
"1871","2016-03-15",33
"1872","2016-03-16",33.09
"1873","2016-03-17",33.18
"1874","2016-03-18",32.799999
"1875","2016-03-21",32.799999
"1876","2016-03-22",32.799999
"1877","2016-03-23",33
"1878","2016-03-24",32.799999
"1879","2016-03-28",33.099998
"1880","2016-03-29",32.889999
"1881","2016-03-30",33.98
"1882","2016-03-31",33.98
"1883","2016-04-01",33.98
"1884","2016-04-04",32.959999
"1885","2016-04-05",33.150002
"1886","2016-04-06",33.150002
"1887","2016-04-07",33.150002
"1888","2016-04-08",33.98
"1889","2016-04-11",33.98
"1890","2016-04-12",33.25
"1891","2016-04-13",33
"1892","2016-04-14",33.060001
"1893","2016-04-15",32.849998
"1894","2016-04-18",32.799999
"1895","2016-04-19",33.25
"1896","2016-04-20",33.25
"1897","2016-04-21",33.740002
"1898","2016-04-22",33.779999
"1899","2016-04-25",33.779999
"1900","2016-04-26",33.939999
"1901","2016-04-27",33.849998
"1902","2016-04-28",34.630001
"1903","2016-04-29",34.310001
"1904","2016-05-02",34.169998
"1905","2016-05-03",34.099998
"1906","2016-05-04",34.220001
"1907","2016-05-05",35.169998
"1908","2016-05-06",35.459999
"1909","2016-05-09",35.459999
"1910","2016-05-10",35.459999
"1911","2016-05-11",35.200001
"1912","2016-05-12",35.099998
"1913","2016-05-13",35.330002
"1914","2016-05-16",35.25
"1915","2016-05-17",35.16
"1916","2016-05-18",35.16
"1917","2016-05-19",35.59
