"","date","MGNX"
"427","2015-06-22",38
"428","2015-06-23",38.080002
"429","2015-06-24",36.860001
"430","2015-06-25",36.41
"431","2015-06-26",36.439999
"432","2015-06-29",35.689999
"433","2015-06-30",37.970001
"434","2015-07-01",35.18
"435","2015-07-02",35.27
"436","2015-07-06",36.82
"437","2015-07-07",36.84
"438","2015-07-08",35.349998
"439","2015-07-09",35.82
"440","2015-07-10",38.849998
"441","2015-07-13",39.439999
"442","2015-07-14",38.07
"443","2015-07-15",36.360001
"444","2015-07-16",36.549999
"445","2015-07-17",37.509998
"446","2015-07-20",37.529999
"447","2015-07-21",37.709999
"448","2015-07-22",38.84
"449","2015-07-23",37.599998
"450","2015-07-24",36.720001
"451","2015-07-27",35.540001
"452","2015-07-28",37.330002
"453","2015-07-29",37.029999
"454","2015-07-30",37.16
"455","2015-07-31",37.599998
"456","2015-08-03",37.790001
"457","2015-08-04",37.68
"458","2015-08-05",37.880001
"459","2015-08-06",33.119999
"460","2015-08-07",34.130001
"461","2015-08-10",33.599998
"462","2015-08-11",32.990002
"463","2015-08-12",32.560001
"464","2015-08-13",31.559999
"465","2015-08-14",30.82
"466","2015-08-17",32.119999
"467","2015-08-18",30.790001
"468","2015-08-19",29.950001
"469","2015-08-20",28.790001
"470","2015-08-21",28.120001
"471","2015-08-24",26.200001
"472","2015-08-25",25.26
"473","2015-08-26",26.440001
"474","2015-08-27",26.309999
"475","2015-08-28",27.17
"476","2015-08-31",26.35
"477","2015-09-01",25.76
"478","2015-09-02",26.67
"479","2015-09-03",26.190001
"480","2015-09-04",25.92
"481","2015-09-08",27.35
"482","2015-09-09",26.25
"483","2015-09-10",26.35
"484","2015-09-11",26.639999
"485","2015-09-14",26.77
"486","2015-09-15",27.25
"487","2015-09-16",27.540001
"488","2015-09-17",28.139999
"489","2015-09-18",28.59
"490","2015-09-21",26.5
"491","2015-09-22",26.01
"492","2015-09-23",26.459999
"493","2015-09-24",26.59
"494","2015-09-25",24
"495","2015-09-28",21.790001
"496","2015-09-29",20.58
"497","2015-09-30",21.42
"498","2015-10-01",20.59
"499","2015-10-02",22.379999
"500","2015-10-05",22.76
"501","2015-10-06",21.549999
"502","2015-10-07",23.110001
"503","2015-10-08",23.48
"504","2015-10-09",23.74
"505","2015-10-12",23.84
"506","2015-10-13",25.15
"507","2015-10-14",24.360001
"508","2015-10-15",25.790001
"509","2015-10-16",26.01
"510","2015-10-19",29.280001
"511","2015-10-20",28.709999
"512","2015-10-21",29.15
"513","2015-10-22",28.200001
"514","2015-10-23",29.43
"515","2015-10-26",29.700001
"516","2015-10-27",30.379999
"517","2015-10-28",32.16
"518","2015-10-29",31.290001
"519","2015-10-30",31.07
"520","2015-11-02",33.369999
"521","2015-11-03",32.869999
"522","2015-11-04",32.650002
"523","2015-11-05",31.41
"524","2015-11-06",32.189999
"525","2015-11-09",33.25
"526","2015-11-10",33.540001
"527","2015-11-11",32.57
"528","2015-11-12",31.450001
"529","2015-11-13",31.91
"530","2015-11-16",32.450001
"531","2015-11-17",33.02
"532","2015-11-18",34.099998
"533","2015-11-19",32.5
"534","2015-11-20",33.59
"535","2015-11-23",34.700001
"536","2015-11-24",34.240002
"537","2015-11-25",35.299999
"538","2015-11-27",35.5
"539","2015-11-30",34.580002
"540","2015-12-01",34.380001
"541","2015-12-02",34.73
"542","2015-12-03",33.119999
"543","2015-12-04",34.459999
"544","2015-12-07",32.59
"545","2015-12-08",33.130001
"546","2015-12-09",31.719999
"547","2015-12-10",31.25
"548","2015-12-11",29.559999
"549","2015-12-14",29.459999
"550","2015-12-15",30.059999
"551","2015-12-16",31.360001
"552","2015-12-17",31.27
"553","2015-12-18",31.43
"554","2015-12-21",31.459999
"555","2015-12-22",30.76
"556","2015-12-23",31.110001
"557","2015-12-24",31.27
"558","2015-12-28",30.360001
"559","2015-12-29",31.280001
"560","2015-12-30",31.129999
"561","2015-12-31",30.969999
"562","2016-01-04",29.41
"563","2016-01-05",28.52
"564","2016-01-06",27.620001
"565","2016-01-07",26.07
"566","2016-01-08",24.82
"567","2016-01-11",23.17
"568","2016-01-12",24.85
"569","2016-01-13",22.540001
"570","2016-01-14",23.790001
"571","2016-01-15",22.440001
"572","2016-01-19",21.879999
"573","2016-01-20",21.98
"574","2016-01-21",21.23
"575","2016-01-22",22.309999
"576","2016-01-25",22.290001
"577","2016-01-26",22.15
"578","2016-01-27",20.540001
"579","2016-01-28",19.49
"580","2016-01-29",20.129999
"581","2016-02-01",20.639999
"582","2016-02-02",19.700001
"583","2016-02-03",18.530001
"584","2016-02-04",19.18
"585","2016-02-05",18.23
"586","2016-02-08",16.209999
"587","2016-02-09",16.209999
"588","2016-02-10",16.059999
"589","2016-02-11",15.3
"590","2016-02-12",16.379999
"591","2016-02-16",16.879999
"592","2016-02-17",17.540001
"593","2016-02-18",17.15
"594","2016-02-19",17.42
"595","2016-02-22",17.51
"596","2016-02-23",15.69
"597","2016-02-24",15.74
"598","2016-02-25",15.28
"599","2016-02-26",15.82
"600","2016-02-29",15.98
"601","2016-03-01",16.629999
"602","2016-03-02",17.08
"603","2016-03-03",17.139999
"604","2016-03-04",18.610001
"605","2016-03-07",19.469999
"606","2016-03-08",17.870001
"607","2016-03-09",17.33
"608","2016-03-10",16.610001
"609","2016-03-11",17.6
"610","2016-03-14",17.49
"611","2016-03-15",16.049999
"612","2016-03-16",15.89
"613","2016-03-17",15.15
"614","2016-03-18",16.15
"615","2016-03-21",16.780001
"616","2016-03-22",17.389999
"617","2016-03-23",15.95
"618","2016-03-24",16.379999
"619","2016-03-28",15.97
"620","2016-03-29",17.16
"621","2016-03-30",17.23
"622","2016-03-31",18.75
"623","2016-04-01",18.98
"624","2016-04-04",19.84
"625","2016-04-05",19.389999
"626","2016-04-06",21.42
"627","2016-04-07",20.32
"628","2016-04-08",20.440001
"629","2016-04-11",20.67
"630","2016-04-12",20.809999
"631","2016-04-13",21.540001
"632","2016-04-14",21.469999
"633","2016-04-15",22.200001
"634","2016-04-18",21.799999
"635","2016-04-19",20.82
"636","2016-04-20",21.01
"637","2016-04-21",21.66
"638","2016-04-22",22.360001
"639","2016-04-25",22
"640","2016-04-26",21.379999
"641","2016-04-27",21.08
"642","2016-04-28",20.84
"643","2016-04-29",20.559999
"644","2016-05-02",20.809999
"645","2016-05-03",20.01
"646","2016-05-04",19.459999
"647","2016-05-05",18.85
"648","2016-05-06",18.15
"649","2016-05-09",18.790001
"650","2016-05-10",18.6
"651","2016-05-11",17.620001
"652","2016-05-12",16.809999
"653","2016-05-13",17.389999
"654","2016-05-16",18.24
"655","2016-05-17",18.040001
"656","2016-05-18",21.059999
"657","2016-05-19",21.32
"658","2016-05-20",22.610001
"659","2016-05-23",22.65
"660","2016-05-24",23.459999
"661","2016-05-25",24.360001
"662","2016-05-26",23.950001
"663","2016-05-27",24.5
"664","2016-05-31",25.559999
"665","2016-06-01",25.940001
"666","2016-06-02",27.440001
"667","2016-06-03",26.379999
"668","2016-06-06",28.200001
"669","2016-06-07",27.85
"670","2016-06-08",27.5
"671","2016-06-09",27.280001
"672","2016-06-10",26.16
"673","2016-06-13",26.360001
"674","2016-06-14",25.309999
"675","2016-06-15",25.58
"676","2016-06-16",25.48
"677","2016-06-17",24.35
"678","2016-06-20",24.540001
"679","2016-06-21",24.290001
"680","2016-06-22",24.389999
"681","2016-06-23",26.389999
"682","2016-06-24",24.129999
"683","2016-06-27",23.049999
"684","2016-06-28",25.860001
"685","2016-06-29",26.91
"686","2016-06-30",26.99
"687","2016-07-01",27.190001
"688","2016-07-05",26.200001
"689","2016-07-06",26.23
"690","2016-07-07",25.870001
"691","2016-07-08",27.110001
"692","2016-07-11",27.08
"693","2016-07-12",27.5
"694","2016-07-13",26.209999
"695","2016-07-14",26.459999
"696","2016-07-15",27.24
"697","2016-07-18",28.43
"698","2016-07-19",27.08
"699","2016-07-20",28.82
"700","2016-07-21",28.76
"701","2016-07-22",28.99
"702","2016-07-25",28.82
"703","2016-07-26",28.969999
"704","2016-07-27",29.959999
"705","2016-07-28",30.02
"706","2016-07-29",30.59
"707","2016-08-01",30.9
"708","2016-08-02",30.299999
"709","2016-08-03",31.629999
"710","2016-08-04",32.349998
"711","2016-08-05",31.51
"712","2016-08-08",30.620001
"713","2016-08-09",31.33
"714","2016-08-10",29.889999
"715","2016-08-11",31.139999
"716","2016-08-12",31.290001
"717","2016-08-15",31.83
"718","2016-08-16",31.52
"719","2016-08-17",30.9
"720","2016-08-18",31.17
"721","2016-08-19",30.66
"722","2016-08-22",31.799999
"723","2016-08-23",31.43
"724","2016-08-24",29.24
"725","2016-08-25",29.26
"726","2016-08-26",30
"727","2016-08-29",29.969999
"728","2016-08-30",30.030001
"729","2016-08-31",29.809999
"730","2016-09-01",30.049999
"731","2016-09-02",29.639999
"732","2016-09-06",29.969999
"733","2016-09-07",29.99
"734","2016-09-08",30.07
"735","2016-09-09",28.57
"736","2016-09-12",29.469999
"737","2016-09-13",28.42
"738","2016-09-14",28.945
"739","2016-09-15",29.969999
"740","2016-09-16",31.299999
"741","2016-09-19",30.84
"742","2016-09-20",31.280001
"743","2016-09-21",31.4
"744","2016-09-22",31.4
"745","2016-09-23",31.309999
"746","2016-09-26",31.059999
"747","2016-09-27",32.150002
"748","2016-09-28",32.369999
"749","2016-09-29",29.43
"750","2016-09-30",29.91
"751","2016-10-03",29.59
"752","2016-10-04",29.23
"753","2016-10-05",30.059999
"754","2016-10-06",29.75
"755","2016-10-07",29.639999
"756","2016-10-10",30.870001
"757","2016-10-11",29.51
"758","2016-10-12",26.870001
"759","2016-10-13",26.42
"760","2016-10-14",25.120001
"761","2016-10-17",25.280001
"762","2016-10-18",25.6
"763","2016-10-19",24.309999
"764","2016-10-20",25.34
"765","2016-10-21",25.57
"766","2016-10-24",25.35
"767","2016-10-25",24.74
"768","2016-10-26",24.52
"769","2016-10-27",23.85
"770","2016-10-28",23.77
"771","2016-10-31",23.690001
"772","2016-11-01",23.790001
"773","2016-11-02",21.74
"774","2016-11-03",19.92
"775","2016-11-04",20.860001
"776","2016-11-07",22.360001
"777","2016-11-08",22.48
"778","2016-11-09",27.01
"779","2016-11-10",27.879999
"780","2016-11-11",29.690001
"781","2016-11-14",30.950001
"782","2016-11-15",30.870001
"783","2016-11-16",29
"784","2016-11-17",28.92
"785","2016-11-18",28.15
"786","2016-11-21",27.48
"787","2016-11-22",27.18
"788","2016-11-23",27.91
"789","2016-11-25",28.129999
"790","2016-11-28",27.309999
"791","2016-11-29",27.48
"792","2016-11-30",25.93
"793","2016-12-01",24.309999
"794","2016-12-02",26.27
"795","2016-12-05",27.08
"796","2016-12-06",28.24
"797","2016-12-07",26.469999
"798","2016-12-08",27.219999
"799","2016-12-09",27.15
"800","2016-12-12",25.459999
"801","2016-12-13",23.42
"802","2016-12-14",19.809999
"803","2016-12-15",19.65
"804","2016-12-16",20.26
"805","2016-12-19",19.809999
"806","2016-12-20",19.9
"807","2016-12-21",18.91
"808","2016-12-22",18.360001
"809","2016-12-23",19.57
"810","2016-12-27",19.4
"811","2016-12-28",19.809999
"812","2016-12-29",20.07
"813","2016-12-30",20.440001
"814","2017-01-03",19.82
"815","2017-01-04",20.25
"816","2017-01-05",19.98
"817","2017-01-06",20.219999
"818","2017-01-09",19.66
"819","2017-01-10",20.735001
"820","2017-01-11",19.84
"821","2017-01-12",19.84
"822","2017-01-13",20.219999
"823","2017-01-17",19.35
"824","2017-01-18",19.299999
"825","2017-01-19",19.299999
"826","2017-01-20",19.57
"827","2017-01-23",19.41
"828","2017-01-24",18.52
"829","2017-01-25",18.549999
"830","2017-01-26",18.23
"831","2017-01-27",18.389999
"832","2017-01-30",17.91
"833","2017-01-31",18.469999
"834","2017-02-01",18.35
"835","2017-02-02",18.25
"836","2017-02-03",19
"837","2017-02-06",19.129999
"838","2017-02-07",18.629999
"839","2017-02-08",18.299999
"840","2017-02-09",18.98
"841","2017-02-10",19.309999
"842","2017-02-13",19.34
"843","2017-02-14",19.299999
"844","2017-02-15",20.530001
"845","2017-02-16",21.09
"846","2017-02-17",21.389999
"847","2017-02-21",20.52
"848","2017-02-22",19.709999
"849","2017-02-23",19.459999
"850","2017-02-24",19.6
"851","2017-02-27",20.92
"852","2017-02-28",21.139999
"853","2017-03-01",19.85
"854","2017-03-02",20.01
"855","2017-03-03",20.35
"856","2017-03-06",19.709999
"857","2017-03-07",18.860001
"858","2017-03-08",19.440001
"859","2017-03-09",19.49
"860","2017-03-10",19.790001
"861","2017-03-13",19.5
"862","2017-03-14",18.74
"863","2017-03-15",19.49
"864","2017-03-16",19.360001
"865","2017-03-17",18.969999
"866","2017-03-20",19.1
"867","2017-03-21",17.959999
"868","2017-03-22",18.280001
"869","2017-03-23",17.879999
"870","2017-03-24",17.93
"871","2017-03-27",17.99
"872","2017-03-28",17.76
"873","2017-03-29",18.83
"874","2017-03-30",17.610001
"875","2017-03-31",18.6
"876","2017-04-03",18.25
"877","2017-04-04",18.370001
"878","2017-04-05",17.48
"879","2017-04-06",17.209999
"880","2017-04-07",18.02
"881","2017-04-10",17.82
"882","2017-04-11",17.5
"883","2017-04-12",18.24
"884","2017-04-13",18.82
"885","2017-04-17",19.209999
"886","2017-04-18",19.26
"887","2017-04-19",20.139999
"888","2017-04-20",20.790001
"889","2017-04-21",20.48
"890","2017-04-24",20.950001
"891","2017-04-25",21.5
"892","2017-04-26",21.68
"893","2017-04-27",21.75
"894","2017-04-28",21.610001
"895","2017-05-01",22.17
"896","2017-05-02",21.549999
"897","2017-05-03",21.35
"898","2017-05-04",21.18
"899","2017-05-05",19.66
"900","2017-05-08",18.92
"901","2017-05-09",19.209999
"902","2017-05-10",19.049999
"903","2017-05-11",18.639999
"904","2017-05-12",19.360001
"905","2017-05-15",19.549999
"906","2017-05-16",19.959999
"907","2017-05-17",19.33
"908","2017-05-18",19.57
"909","2017-05-19",19.24
"910","2017-05-22",19.120001
"911","2017-05-23",19.48
"912","2017-05-24",19.25
"913","2017-05-25",18.959999
"914","2017-05-26",18.25
"915","2017-05-30",17.76
"916","2017-05-31",17.75
"917","2017-06-01",18.450001
"918","2017-06-02",19.42
"919","2017-06-05",20.07
"920","2017-06-06",18.959999
"921","2017-06-07",18.25
"922","2017-06-08",18.6
"923","2017-06-09",18.280001
"924","2017-06-12",18.049999
"925","2017-06-13",18.27
"926","2017-06-14",17.879999
"927","2017-06-15",17.76
"928","2017-06-16",18.24
"929","2017-06-19",18.299999
"930","2017-06-20",18.43
"931","2017-06-21",18.450001
"932","2017-06-22",18.57
"933","2017-06-23",18.49
"934","2017-06-26",18.57
"935","2017-06-27",17.629999
"936","2017-06-28",17.6
"937","2017-06-29",17.5
"938","2017-06-30",17.51
"939","2017-07-03",17.76
"940","2017-07-05",18.450001
"941","2017-07-06",18.190001
"942","2017-07-07",18.5
"943","2017-07-10",17.540001
"944","2017-07-11",17.879999
"945","2017-07-12",17.860001
"946","2017-07-13",18.09
"947","2017-07-14",17.540001
"948","2017-07-17",18.18
"949","2017-07-18",17.68
"950","2017-07-19",17.33
"951","2017-07-20",17.43
"952","2017-07-21",17.33
"953","2017-07-24",17.879999
"954","2017-07-25",17.48
"955","2017-07-26",17.379999
"956","2017-07-27",16.870001
"957","2017-07-28",16.870001
"958","2017-07-31",16.52
"959","2017-08-01",15.76
"960","2017-08-02",15.31
"961","2017-08-03",16.799999
"962","2017-08-04",17.280001
"963","2017-08-07",17.02
"964","2017-08-08",16.75
"965","2017-08-09",16.440001
