"","date","SPWH"
"1002","2018-04-10",4.89
"1003","2018-04-11",4.9
"1004","2018-04-12",5.09
"1005","2018-04-13",4.99
"1006","2018-04-16",4.99
"1007","2018-04-17",4.89
"1008","2018-04-18",4.93
"1009","2018-04-19",4.88
"1010","2018-04-20",4.96
"1011","2018-04-23",5.14
"1012","2018-04-24",5.19
"1013","2018-04-25",5.04
"1014","2018-04-26",5.23
"1015","2018-04-27",5.13
"1016","2018-04-30",4.99
"1017","2018-05-01",5.1
"1018","2018-05-02",5.13
"1019","2018-05-03",4.87
"1020","2018-05-04",4.95
"1021","2018-05-07",4.65
"1022","2018-05-08",4.41
"1023","2018-05-09",4.58
"1024","2018-05-10",4.5
"1025","2018-05-11",4.63
"1026","2018-05-14",4.61
"1027","2018-05-15",4.6
"1028","2018-05-16",4.75
"1029","2018-05-17",4.89
"1030","2018-05-18",4.68
"1031","2018-05-21",4.65
"1032","2018-05-22",4.5
"1033","2018-05-23",4.7
"1034","2018-05-24",5.1
"1035","2018-05-25",5.15
"1036","2018-05-29",5.27
"1037","2018-05-30",5.4
"1038","2018-05-31",5.18
"1039","2018-06-01",5.08
"1040","2018-06-04",5.25
"1041","2018-06-05",5.24
"1042","2018-06-06",5.26
"1043","2018-06-07",5.31
"1044","2018-06-08",5.14
"1045","2018-06-11",5.33
"1046","2018-06-12",5.22
"1047","2018-06-13",5.38
"1048","2018-06-14",5.41
"1049","2018-06-15",5.5
"1050","2018-06-18",5.48
"1051","2018-06-19",5.51
"1052","2018-06-20",5.64
"1053","2018-06-21",5.7
"1054","2018-06-22",5.75
"1055","2018-06-25",5.73
"1056","2018-06-26",5.77
"1057","2018-06-27",5.67
"1058","2018-06-28",5.29
"1059","2018-06-29",5.12
"1060","2018-07-02",4.99
"1061","2018-07-03",5.14
"1062","2018-07-05",4.93
"1063","2018-07-06",5.16
"1064","2018-07-09",5.17
"1065","2018-07-10",5.22
"1066","2018-07-11",5.1
"1067","2018-07-12",5.15
"1068","2018-07-13",5.27
"1069","2018-07-16",5.28
"1070","2018-07-17",5.38
"1071","2018-07-18",5.22
"1072","2018-07-19",5.16
"1073","2018-07-20",5.38
"1074","2018-07-23",5.07
"1075","2018-07-24",5.15
"1076","2018-07-25",5.3
"1077","2018-07-26",5.28
"1078","2018-07-27",5.09
"1079","2018-07-30",5.12
"1080","2018-07-31",5.09
"1081","2018-08-01",4.9
"1082","2018-08-02",4.88
"1083","2018-08-03",4.93
"1084","2018-08-06",4.9
"1085","2018-08-07",4.65
"1086","2018-08-08",4.69
"1087","2018-08-09",4.86
"1088","2018-08-10",4.9
"1089","2018-08-13",4.97
"1090","2018-08-14",5.02
"1091","2018-08-15",5.05
"1092","2018-08-16",5.21
"1093","2018-08-17",5.28
"1094","2018-08-20",5.13
"1095","2018-08-21",5.295
"1096","2018-08-22",5.41
"1097","2018-08-23",5.97
"1098","2018-08-24",6.12
"1099","2018-08-27",5.73
"1100","2018-08-28",5.74
"1101","2018-08-29",5.83
"1102","2018-08-30",5.55
"1103","2018-08-31",5.71
"1104","2018-09-04",5.79
"1105","2018-09-05",5.9
"1106","2018-09-06",5.86
"1107","2018-09-07",5.75
"1108","2018-09-10",5.87
"1109","2018-09-11",5.76
"1110","2018-09-12",5.85
"1111","2018-09-13",5.94
"1112","2018-09-14",6.15
"1113","2018-09-17",6.18
"1114","2018-09-18",6.14
"1115","2018-09-19",6.29
"1116","2018-09-20",6.26
"1117","2018-09-21",6.1
"1118","2018-09-24",5.95
"1119","2018-09-25",5.96
"1120","2018-09-26",5.85
"1121","2018-09-27",5.89
"1122","2018-09-28",5.85
"1123","2018-10-01",5.62
"1124","2018-10-02",5.36
"1125","2018-10-03",5.46
"1126","2018-10-04",5.32
"1127","2018-10-05",5.23
"1128","2018-10-08",5.3
"1129","2018-10-09",5.33
"1130","2018-10-10",5.31
"1131","2018-10-11",5.32
"1132","2018-10-12",5.2
"1133","2018-10-15",5.29
"1134","2018-10-16",5.25
"1135","2018-10-17",5.08
"1136","2018-10-18",5.17
"1137","2018-10-19",5.04
"1138","2018-10-22",5.12
"1139","2018-10-23",5.12
"1140","2018-10-24",5.22
"1141","2018-10-25",5.09
"1142","2018-10-26",5.26
"1143","2018-10-29",5.17
"1144","2018-10-30",5.44
"1145","2018-10-31",5.03
"1146","2018-11-01",5.21
"1147","2018-11-02",5.4
"1148","2018-11-05",5.33
"1149","2018-11-06",5.09
"1150","2018-11-07",5.06
"1151","2018-11-08",5.1
"1152","2018-11-09",5
"1153","2018-11-12",4.93
"1154","2018-11-13",4.98
"1155","2018-11-14",4.86
"1156","2018-11-15",4.75
"1157","2018-11-16",4.63
"1158","2018-11-19",4.58
"1159","2018-11-20",4.6
"1160","2018-11-21",4.57
"1161","2018-11-23",4.55
"1162","2018-11-26",4.59
"1163","2018-11-27",4.72
"1164","2018-11-28",4.95
"1165","2018-11-29",4.7
"1166","2018-11-30",4.5
"1167","2018-12-03",4.53
"1168","2018-12-04",4.3
"1169","2018-12-06",4.54
"1170","2018-12-07",4.45
"1171","2018-12-10",4.56
"1172","2018-12-11",4.56
"1173","2018-12-12",4.58
"1174","2018-12-13",4.51
"1175","2018-12-14",4.47
"1176","2018-12-17",4.3
"1177","2018-12-18",4.39
"1178","2018-12-19",4.37
"1179","2018-12-20",4.31
"1180","2018-12-21",4.27
"1181","2018-12-24",4.12
"1182","2018-12-26",4.29
"1183","2018-12-27",4.23
"1184","2018-12-28",4.21
"1185","2018-12-31",4.38
"1186","2019-01-02",4.45
"1187","2019-01-03",4.36
"1188","2019-01-04",4.46
"1189","2019-01-07",4.53
"1190","2019-01-08",4.57
"1191","2019-01-09",4.69
"1192","2019-01-10",4.72
"1193","2019-01-11",4.96
"1194","2019-01-14",4.88
"1195","2019-01-15",5.1
"1196","2019-01-16",4.88
"1197","2019-01-17",4.9
"1198","2019-01-18",5.02
"1199","2019-01-22",5.08
"1200","2019-01-23",5.23
"1201","2019-01-24",5.19
"1202","2019-01-25",5.26
"1203","2019-01-28",5.23
"1204","2019-01-29",5.15
"1205","2019-01-30",5.14
"1206","2019-01-31",5.14
"1207","2019-02-01",5.12
"1208","2019-02-04",5.23
"1209","2019-02-05",5.27
"1210","2019-02-06",5.34
"1211","2019-02-07",5.3
"1212","2019-02-08",5.46
"1213","2019-02-11",5.49
"1214","2019-02-12",5.67
"1215","2019-02-13",5.7
"1216","2019-02-14",5.79
"1217","2019-02-15",5.87
"1218","2019-02-19",6.17
"1219","2019-02-20",6.22
"1220","2019-02-21",6.23
"1221","2019-02-22",6.26
"1222","2019-02-25",6.51
"1223","2019-02-26",6.59
"1224","2019-02-27",6.36
"1225","2019-02-28",6.29
"1226","2019-03-01",6.18
"1227","2019-03-04",5.87
"1228","2019-03-05",5.78
"1229","2019-03-06",5.57
"1230","2019-03-07",5.66
"1231","2019-03-08",5.59
"1232","2019-03-11",5.73
"1233","2019-03-12",5.57
"1234","2019-03-13",5.68
"1235","2019-03-14",5.5
"1236","2019-03-15",5.22
"1237","2019-03-18",5.35
"1238","2019-03-19",5.44
"1239","2019-03-20",5.36
"1240","2019-03-21",5.25
"1241","2019-03-22",5.15
"1242","2019-03-25",5.38
"1243","2019-03-26",5.35
"1244","2019-03-27",5.43
"1245","2019-03-28",4.91
"1246","2019-03-29",4.8
"1247","2019-04-01",4.85
"1248","2019-04-02",4.91
"1249","2019-04-03",4.99
"1250","2019-04-04",5.18
"1251","2019-04-05",5.21
"1252","2019-04-08",5.09
"1253","2019-04-09",5.03
"1254","2019-04-10",5.06
"1255","2019-04-11",5.02
"1256","2019-04-12",4.91
"1257","2019-04-15",4.87
"1258","2019-04-16",4.86
"1259","2019-04-17",4.9
"1260","2019-04-18",4.89
"1261","2019-04-22",4.72
"1262","2019-04-23",4.71
"1263","2019-04-24",4.67
"1264","2019-04-25",4.71
"1265","2019-04-26",4.66
"1266","2019-04-29",4.63
"1267","2019-04-30",4.46
"1268","2019-05-01",4.39
"1269","2019-05-02",4.41
"1270","2019-05-03",4.54
"1271","2019-05-06",4.42
"1272","2019-05-07",4.32
"1273","2019-05-08",4.34
"1274","2019-05-09",4.37
"1275","2019-05-10",4.41
"1276","2019-05-13",4.22
"1277","2019-05-14",4.21
"1278","2019-05-15",4.26
"1279","2019-05-16",4.11
"1280","2019-05-17",4.05
"1281","2019-05-20",4.06
"1282","2019-05-21",4.24
"1283","2019-05-22",4.04
"1284","2019-05-23",3.96
"1285","2019-05-24",4.13
"1286","2019-05-28",4.07
"1287","2019-05-29",3.92
"1288","2019-05-30",3.86
"1289","2019-05-31",3.68
"1290","2019-06-03",3.69
"1291","2019-06-04",3.72
"1292","2019-06-05",3.58
"1293","2019-06-06",3.59
"1294","2019-06-07",3.49
"1295","2019-06-10",3.61
"1296","2019-06-11",3.55
"1297","2019-06-12",3.49
"1298","2019-06-13",3.64
"1299","2019-06-14",3.75
"1300","2019-06-17",3.76
"1301","2019-06-18",3.85
"1302","2019-06-19",3.76
"1303","2019-06-20",3.75
"1304","2019-06-21",3.81
"1305","2019-06-24",3.72
"1306","2019-06-25",3.7
"1307","2019-06-26",3.75
"1308","2019-06-27",3.71
"1309","2019-06-28",3.78
"1310","2019-07-01",3.93
"1311","2019-07-02",3.99
"1312","2019-07-03",4.34
"1313","2019-07-05",4.19
"1314","2019-07-08",4.2
"1315","2019-07-09",4.17
"1316","2019-07-10",4.17
"1317","2019-07-11",4.4
"1318","2019-07-12",4.55
"1319","2019-07-15",4.37
"1320","2019-07-16",4.51
"1321","2019-07-17",4.46
"1322","2019-07-18",4.36
"1323","2019-07-19",4.26
"1324","2019-07-22",4.15
"1325","2019-07-23",4.16
"1326","2019-07-24",4.15
"1327","2019-07-25",4.11
"1328","2019-07-26",4.26
"1329","2019-07-29",4.27
"1330","2019-07-30",4.35
"1331","2019-07-31",4.49
"1332","2019-08-01",4.09
"1333","2019-08-02",4.08
"1334","2019-08-05",3.94
"1335","2019-08-06",4.01
"1336","2019-08-07",3.91
"1337","2019-08-08",4.01
"1338","2019-08-09",3.85
"1339","2019-08-12",3.8
"1340","2019-08-13",3.92
"1341","2019-08-14",3.73
"1342","2019-08-15",3.59
"1343","2019-08-16",3.68
"1344","2019-08-19",3.76
"1345","2019-08-20",3.67
"1346","2019-08-21",3.63
"1347","2019-08-22",3.78
"1348","2019-08-23",3.62
"1349","2019-08-26",3.81
"1350","2019-08-27",3.69
"1351","2019-08-28",3.93
"1352","2019-08-29",4.08
"1353","2019-08-30",4.22
"1354","2019-09-03",4.23
"1355","2019-09-04",4.37
"1356","2019-09-05",4.6
"1357","2019-09-06",4.81
"1358","2019-09-09",4.85
"1359","2019-09-10",5.07
"1360","2019-09-11",4.98
"1361","2019-09-12",5.01
"1362","2019-09-13",5.13
"1363","2019-09-16",4.91
"1364","2019-09-17",4.84
"1365","2019-09-18",4.68
"1366","2019-09-19",4.46
"1367","2019-09-20",4.65
"1368","2019-09-23",4.815
"1369","2019-09-24",4.88
"1370","2019-09-25",5.05
"1371","2019-09-26",5.16
"1372","2019-09-27",5.19
"1373","2019-09-30",5.18
"1374","2019-10-01",5.41
"1375","2019-10-02",5.23
"1376","2019-10-03",5.24
"1377","2019-10-04",5.305
"1378","2019-10-07",5.33
"1379","2019-10-08",5.34
"1380","2019-10-09",5.74
"1381","2019-10-10",6.295
"1382","2019-10-11",6.29
"1383","2019-10-14",6.24
"1384","2019-10-15",6.14
"1385","2019-10-16",6.22
"1386","2019-10-17",6.31
"1387","2019-10-18",6.26
"1388","2019-10-21",6.55
"1389","2019-10-22",6.45
"1390","2019-10-23",6.57
"1391","2019-10-24",6.63
"1392","2019-10-25",6.75
"1393","2019-10-28",6.77
"1394","2019-10-29",6.65
"1395","2019-10-30",6.76
"1396","2019-10-31",6.81
"1397","2019-11-01",6.95
"1398","2019-11-04",7.005
"1399","2019-11-05",7.22
"1400","2019-11-06",7.31
"1401","2019-11-07",7.22
"1402","2019-11-08",7.27
"1403","2019-11-11",7.28
"1404","2019-11-12",7.125
"1405","2019-11-13",7.14
"1406","2019-11-14",7.125
"1407","2019-11-15",7.145
"1408","2019-11-18",7.09
"1409","2019-11-19",7.03
"1410","2019-11-20",7.09
"1411","2019-11-21",6.99
"1412","2019-11-22",7.15
"1413","2019-11-25",7.39
"1414","2019-11-26",7.45
"1415","2019-11-27",7.5
"1416","2019-11-29",7.31
"1417","2019-12-02",7.425
"1418","2019-12-03",7.15
"1419","2019-12-04",7.33
"1420","2019-12-05",8.05
"1421","2019-12-06",8.2
"1422","2019-12-09",7.96
"1423","2019-12-10",7.99
"1424","2019-12-11",7.835
"1425","2019-12-12",8.03
"1426","2019-12-13",8.05
"1427","2019-12-16",8.09
"1428","2019-12-17",7.96
"1429","2019-12-18",7.99
"1430","2019-12-19",8.09
"1431","2019-12-20",8.19
"1432","2019-12-23",8.3
"1433","2019-12-24",8.3
"1434","2019-12-26",8.26
"1435","2019-12-27",8.04
"1436","2019-12-30",8.08
"1437","2019-12-31",8.03
"1438","2020-01-02",7.635
"1439","2020-01-03",7.65
"1440","2020-01-06",8.22
"1441","2020-01-07",8.44
"1442","2020-01-08",8.64
"1443","2020-01-09",7.98
"1444","2020-01-10",6.63
"1445","2020-01-13",6.35
"1446","2020-01-14",6.295
"1447","2020-01-15",6.35
"1448","2020-01-16",6.52
"1449","2020-01-17",6.72
"1450","2020-01-21",6.52
"1451","2020-01-22",6.25
"1452","2020-01-23",6.37
"1453","2020-01-24",6.46
"1454","2020-01-27",6.44
"1455","2020-01-28",6.42
"1456","2020-01-29",6.58
"1457","2020-01-30",6.54
"1458","2020-01-31",6.48
"1459","2020-02-03",6.27
"1460","2020-02-04",5.97
"1461","2020-02-05",6.34
"1462","2020-02-06",6.37
"1463","2020-02-07",6.17
"1464","2020-02-10",6.19
"1465","2020-02-11",6.3
"1466","2020-02-12",6.5
"1467","2020-02-13",6.65
"1468","2020-02-14",6.58
"1469","2020-02-18",6.51
"1470","2020-02-19",6.4
"1471","2020-02-20",6.52
"1472","2020-02-21",6.53
"1473","2020-02-24",6.12
"1474","2020-02-25",6.03
"1475","2020-02-26",6.05
"1476","2020-02-27",6.07
"1477","2020-02-28",6
"1478","2020-03-02",5.88
"1479","2020-03-03",5.86
"1480","2020-03-04",6.26
"1481","2020-03-05",5.96
"1482","2020-03-06",5.65
"1483","2020-03-09",5.04
"1484","2020-03-10",5
"1485","2020-03-11",4.82
"1486","2020-03-12",4.3
"1487","2020-03-13",4.58
"1488","2020-03-16",4.88
"1489","2020-03-17",5.76
"1490","2020-03-18",5.62
"1491","2020-03-19",5.99
"1492","2020-03-20",5.1
"1493","2020-03-23",5.58
"1494","2020-03-24",5.63
"1495","2020-03-25",5.63
"1496","2020-03-26",5.61
"1497","2020-03-27",5.96
"1498","2020-03-30",6.24
"1499","2020-03-31",6.16
"1500","2020-04-01",5.63
"1501","2020-04-02",5.85
"1502","2020-04-03",5.5
"1503","2020-04-06",6.38
"1504","2020-04-07",5.99
"1505","2020-04-08",6.6
"1506","2020-04-09",6.8
"1507","2020-04-13",6.6
"1508","2020-04-14",6.58
"1509","2020-04-15",6.63
"1510","2020-04-16",6.98
"1511","2020-04-17",7.03
"1512","2020-04-20",6.85
"1513","2020-04-21",6.71
"1514","2020-04-22",6.49
"1515","2020-04-23",6.48
"1516","2020-04-24",6.57
"1517","2020-04-27",7.22
"1518","2020-04-28",7.51
"1519","2020-04-29",7.43
"1520","2020-04-30",7.16
"1521","2020-05-01",7.26
"1522","2020-05-04",7.41
"1523","2020-05-05",7.36
"1524","2020-05-06",7.41
"1525","2020-05-07",7.3
"1526","2020-05-08",7.67
"1527","2020-05-11",7.82
"1528","2020-05-12",7.77
"1529","2020-05-13",7.54
"1530","2020-05-14",7.545
"1531","2020-05-15",8.08
"1532","2020-05-18",8.64
"1533","2020-05-19",9.01
"1534","2020-05-20",9.32
"1535","2020-05-21",9.81
"1536","2020-05-22",9.85
"1537","2020-05-26",10.25
"1538","2020-05-27",11.07
"1539","2020-05-28",10.71
"1540","2020-05-29",11.17
"1541","2020-06-01",11.63
"1542","2020-06-02",11.52
"1543","2020-06-03",11.93
"1544","2020-06-04",11.81
"1545","2020-06-05",13.26
"1546","2020-06-08",12.98
"1547","2020-06-09",13.03
"1548","2020-06-10",12.62
"1549","2020-06-11",11.49
"1550","2020-06-12",11.25
"1551","2020-06-15",12.66
"1552","2020-06-16",12.86
"1553","2020-06-17",13.09
"1554","2020-06-18",12.84
"1555","2020-06-19",12.48
"1556","2020-06-22",13.5
"1557","2020-06-23",13.44
"1558","2020-06-24",13.17
"1559","2020-06-25",13.2
"1560","2020-06-26",13.92
"1561","2020-06-29",13.58
"1562","2020-06-30",14.25
"1563","2020-07-01",14.17
"1564","2020-07-02",14.16
"1565","2020-07-06",14.43
"1566","2020-07-07",14.46
"1567","2020-07-08",14.49
"1568","2020-07-09",14.18
"1569","2020-07-10",14.42
"1570","2020-07-13",14.15
"1571","2020-07-14",15.06
"1572","2020-07-15",15.665
"1573","2020-07-16",15.91
"1574","2020-07-17",15.99
"1575","2020-07-20",15.85
"1576","2020-07-21",16.41
"1577","2020-07-22",16.629999
"1578","2020-07-23",16.16
"1579","2020-07-24",16.440001
"1580","2020-07-27",16.99
"1581","2020-07-28",15.96
"1582","2020-07-29",16.879999
"1583","2020-07-30",16.370001
"1584","2020-07-31",16.09
"1585","2020-08-03",16.65
"1586","2020-08-04",16.700001
"1587","2020-08-05",17.09
"1588","2020-08-06",16.879999
"1589","2020-08-07",16.76
"1590","2020-08-10",16.52
"1591","2020-08-11",15.94
"1592","2020-08-12",16.395
"1593","2020-08-13",16.440001
"1594","2020-08-14",16.58
"1595","2020-08-17",17.200001
"1596","2020-08-18",17.18
"1597","2020-08-19",17.43
"1598","2020-08-20",16.83
"1599","2020-08-21",17.17
"1600","2020-08-24",17.08
"1601","2020-08-25",15.96
"1602","2020-08-26",17.055
"1603","2020-08-27",15.45
"1604","2020-08-28",15.19
"1605","2020-08-31",15.695
"1606","2020-09-01",17.51
"1607","2020-09-02",17.25
"1608","2020-09-03",14.63
"1609","2020-09-04",13.485
"1610","2020-09-08",13.375
"1611","2020-09-09",13.555
"1612","2020-09-10",13.66
"1613","2020-09-11",13.3
"1614","2020-09-14",13.21
"1615","2020-09-15",14.04
"1616","2020-09-16",13.76
"1617","2020-09-17",13.31
"1618","2020-09-18",13.52
"1619","2020-09-21",13.42
"1620","2020-09-22",14.12
"1621","2020-09-23",13.84
"1622","2020-09-24",13.425
"1623","2020-09-25",13.51
"1624","2020-09-28",13.98
"1625","2020-09-29",13.83
"1626","2020-09-30",14.31
"1627","2020-10-01",14.89
"1628","2020-10-02",15.42
"1629","2020-10-05",16.5
"1630","2020-10-06",16.389999
"1631","2020-10-07",16.58
"1632","2020-10-08",16.280001
"1633","2020-10-09",16.66
"1634","2020-10-12",16.43
"1635","2020-10-13",16.85
"1636","2020-10-14",17.040001
"1637","2020-10-15",17.120001
"1638","2020-10-16",16.719999
"1639","2020-10-19",16.5
"1640","2020-10-20",15.87
"1641","2020-10-21",14.87
"1642","2020-10-22",14.21
"1643","2020-10-23",14.015
"1644","2020-10-26",13.87
"1645","2020-10-27",14.55
"1646","2020-10-28",14.02
"1647","2020-10-29",13.91
"1648","2020-10-30",13.02
"1649","2020-11-02",13.99
"1650","2020-11-03",14.69
"1651","2020-11-04",13.21
"1652","2020-11-05",14.255
"1653","2020-11-06",14.14
"1654","2020-11-09",13.58
"1655","2020-11-10",13.46
"1656","2020-11-11",13.94
"1657","2020-11-12",13.85
"1658","2020-11-13",14.1
"1659","2020-11-16",13.99
"1660","2020-11-17",13.99
"1661","2020-11-18",13.88
"1662","2020-11-19",13.99
"1663","2020-11-20",13.85
"1664","2020-11-23",14.79
"1665","2020-11-24",14.04
"1666","2020-11-25",14.24
"1667","2020-11-27",14.6
