"","date","SSNC"
"995","2014-03-13",20.455
"996","2014-03-14",20.365
"997","2014-03-17",20.605
"998","2014-03-18",21.145
"999","2014-03-19",20.705
"1000","2014-03-20",20.844999
"1001","2014-03-21",20.995001
"1002","2014-03-24",20.775
"1003","2014-03-25",21.01
"1004","2014-03-26",20.014999
"1005","2014-03-27",19.610001
"1006","2014-03-28",19.48
"1007","2014-03-31",20.01
"1008","2014-04-01",20.68
"1009","2014-04-02",20.9
"1010","2014-04-03",20.42
"1011","2014-04-04",19.9
"1012","2014-04-07",19.02
"1013","2014-04-08",19.120001
"1014","2014-04-09",19.200001
"1015","2014-04-10",18.73
"1016","2014-04-11",18.105
"1017","2014-04-14",18.115
"1018","2014-04-15",18.34
"1019","2014-04-16",19.07
"1020","2014-04-17",19.254999
"1021","2014-04-21",19.334999
"1022","2014-04-22",19.174999
"1023","2014-04-23",19
"1024","2014-04-24",18.924999
"1025","2014-04-25",18.65
"1026","2014-04-28",19.014999
"1027","2014-04-29",19.26
"1028","2014-04-30",19.459999
"1029","2014-05-01",19.059999
"1030","2014-05-02",20.24
"1031","2014-05-05",20.15
"1032","2014-05-06",19.834999
"1033","2014-05-07",19.73
"1034","2014-05-08",19.469999
"1035","2014-05-09",19.945
"1036","2014-05-12",20.834999
"1037","2014-05-13",20.365
"1038","2014-05-14",19.895
"1039","2014-05-15",20.174999
"1040","2014-05-16",20.879999
"1041","2014-05-19",21.145
"1042","2014-05-20",20.75
"1043","2014-05-21",21.110001
"1044","2014-05-22",21.035
"1045","2014-05-23",21.02
"1046","2014-05-27",21.545
"1047","2014-05-28",21.334999
"1048","2014-05-29",21.385
"1049","2014-05-30",21.325001
"1050","2014-06-02",21.615
"1051","2014-06-03",21.93
"1052","2014-06-04",22.165001
"1053","2014-06-05",22.395
"1054","2014-06-06",22.780001
"1055","2014-06-09",23.02
"1056","2014-06-10",22.9
"1057","2014-06-11",22.639999
"1058","2014-06-12",22.43
"1059","2014-06-13",22.48
"1060","2014-06-16",22.450001
"1061","2014-06-17",22.375
"1062","2014-06-18",22.424999
"1063","2014-06-19",22.465
"1064","2014-06-20",22.375
"1065","2014-06-23",22.264999
"1066","2014-06-24",21.940001
"1067","2014-06-25",21.950001
"1068","2014-06-26",21.905001
"1069","2014-06-27",21.885
"1070","2014-06-30",22.110001
"1071","2014-07-01",22.67
"1072","2014-07-02",22.584999
"1073","2014-07-03",23.125
"1074","2014-07-07",22.655001
"1075","2014-07-08",22.205
"1076","2014-07-09",22.17
"1077","2014-07-10",21.735001
"1078","2014-07-11",21.725
"1079","2014-07-14",21.725
"1080","2014-07-15",21.365
"1081","2014-07-16",21.49
"1082","2014-07-17",21.184999
"1083","2014-07-18",21.725
"1084","2014-07-21",21.51
"1085","2014-07-22",21.76
"1086","2014-07-23",21.684999
"1087","2014-07-24",21.870001
"1088","2014-07-25",21.73
"1089","2014-07-28",21.84
"1090","2014-07-29",22.02
"1091","2014-07-30",22.139999
"1092","2014-07-31",21.655001
"1093","2014-08-01",21.465
"1094","2014-08-04",20.99
"1095","2014-08-05",21.105
"1096","2014-08-06",21.42
"1097","2014-08-07",21.415001
"1098","2014-08-08",21.815001
"1099","2014-08-11",21.955
"1100","2014-08-12",21.775
"1101","2014-08-13",22.184999
"1102","2014-08-14",22.205
"1103","2014-08-15",22.145
"1104","2014-08-18",22.610001
"1105","2014-08-19",22.76
"1106","2014-08-20",22.6
"1107","2014-08-21",22.940001
"1108","2014-08-22",22.705
"1109","2014-08-25",22.584999
"1110","2014-08-26",22.705
"1111","2014-08-27",22.834999
"1112","2014-08-28",22.555
"1113","2014-08-29",22.629999
"1114","2014-09-02",23.205
"1115","2014-09-03",22.76
"1116","2014-09-04",22.375
"1117","2014-09-05",22.725
"1118","2014-09-08",22.825001
"1119","2014-09-09",22.719999
"1120","2014-09-10",22.754999
"1121","2014-09-11",22.594999
"1122","2014-09-12",22.01
"1123","2014-09-15",21.605
"1124","2014-09-16",21.58
"1125","2014-09-17",21.780001
"1126","2014-09-18",22.549999
"1127","2014-09-19",22.35
"1128","2014-09-22",22.275
"1129","2014-09-23",22.139999
"1130","2014-09-24",22.174999
"1131","2014-09-25",21.905001
"1132","2014-09-26",21.875
"1133","2014-09-29",22.305
"1134","2014-09-30",21.945
"1135","2014-10-01",21.495001
"1136","2014-10-02",21.639999
"1137","2014-10-03",21.719999
"1138","2014-10-06",21.965
"1139","2014-10-07",21.73
"1140","2014-10-08",22.620001
"1141","2014-10-09",21.825001
"1142","2014-10-10",21.360001
"1143","2014-10-13",21.76
"1144","2014-10-14",21.775
"1145","2014-10-15",21.395
"1146","2014-10-16",20.955
"1147","2014-10-17",21.195
"1148","2014-10-20",21.17
"1149","2014-10-21",22.360001
"1150","2014-10-22",21.875
"1151","2014-10-23",22.295
"1152","2014-10-24",22.695
"1153","2014-10-27",22.75
"1154","2014-10-28",23.450001
"1155","2014-10-29",23.34
"1156","2014-10-30",23.295
"1157","2014-10-31",24.16
"1158","2014-11-03",24.32
"1159","2014-11-04",24.745001
"1160","2014-11-05",24.709999
"1161","2014-11-06",24.969999
"1162","2014-11-07",25
"1163","2014-11-10",24.995001
"1164","2014-11-11",24.98
"1165","2014-11-12",25.014999
"1166","2014-11-13",24.885
"1167","2014-11-14",25.09
"1168","2014-11-17",24.865
"1169","2014-11-18",24.74
"1170","2014-11-19",24.805
"1171","2014-11-20",24.99
"1172","2014-11-21",25.34
"1173","2014-11-24",25.445
"1174","2014-11-25",25.295
"1175","2014-11-26",25.455
"1176","2014-11-28",25.275
"1177","2014-12-01",25.389999
"1178","2014-12-02",25.49
"1179","2014-12-03",25.540001
"1180","2014-12-04",25.635
"1181","2014-12-05",26.16
"1182","2014-12-08",25.975
"1183","2014-12-09",26.855
"1184","2014-12-10",26.9
"1185","2014-12-11",27.110001
"1186","2014-12-12",26.855
"1187","2014-12-15",26.700001
"1188","2014-12-16",26.93
"1189","2014-12-17",27.33
"1190","2014-12-18",28.275
"1191","2014-12-19",28.264999
"1192","2014-12-22",28.235001
"1193","2014-12-23",28.24
"1194","2014-12-24",28.575001
"1195","2014-12-26",28.85
"1196","2014-12-29",29.690001
"1197","2014-12-30",29.424999
"1198","2014-12-31",29.245001
"1199","2015-01-02",27.639999
"1200","2015-01-05",26.735001
"1201","2015-01-06",26.264999
"1202","2015-01-07",26.809999
"1203","2015-01-08",27.49
"1204","2015-01-09",27.139999
"1205","2015-01-12",27.620001
"1206","2015-01-13",28.1
"1207","2015-01-14",28.129999
"1208","2015-01-15",27.17
"1209","2015-01-16",27.75
"1210","2015-01-20",27.254999
"1211","2015-01-21",26.49
"1212","2015-01-22",27.110001
"1213","2015-01-23",27.264999
"1214","2015-01-26",27.355
"1215","2015-01-27",26.719999
"1216","2015-01-28",27.27
"1217","2015-01-29",27.84
"1218","2015-01-30",27.665001
"1219","2015-02-02",27.275
"1220","2015-02-03",29.815001
"1221","2015-02-04",30.405001
"1222","2015-02-05",30.700001
"1223","2015-02-06",30.5
"1224","2015-02-09",30.440001
"1225","2015-02-10",30.764999
"1226","2015-02-11",30.635
"1227","2015-02-12",30.99
"1228","2015-02-13",31.690001
"1229","2015-02-17",31.565001
"1230","2015-02-18",31.52
"1231","2015-02-19",31.385
"1232","2015-02-20",31.299999
"1233","2015-02-23",31
"1234","2015-02-24",30.950001
"1235","2015-02-25",30.764999
"1236","2015-02-26",30.82
"1237","2015-02-27",30.34
"1238","2015-03-02",30.73
"1239","2015-03-03",30.9
"1240","2015-03-04",31.355
"1241","2015-03-05",31.514999
"1242","2015-03-06",31.355
"1243","2015-03-09",31.549999
"1244","2015-03-10",30.725
"1245","2015-03-11",30.84
"1246","2015-03-12",31.549999
"1247","2015-03-13",31
"1248","2015-03-16",30.549999
"1249","2015-03-17",30.360001
"1250","2015-03-18",31.315001
"1251","2015-03-19",31.385
"1252","2015-03-20",31.375
"1253","2015-03-23",31.105
"1254","2015-03-24",31.165001
"1255","2015-03-25",30.190001
"1256","2015-03-26",30.75
"1257","2015-03-27",30.745001
"1258","2015-03-30",31.295
"1259","2015-03-31",31.15
"1260","2015-04-01",31.02
"1261","2015-04-02",31.215
"1262","2015-04-06",31.25
"1263","2015-04-07",31.615
"1264","2015-04-08",31.77
"1265","2015-04-09",31.02
"1266","2015-04-10",31.465
"1267","2015-04-13",31.43
"1268","2015-04-14",31.27
"1269","2015-04-15",31.625
"1270","2015-04-16",31.83
"1271","2015-04-17",31.1
"1272","2015-04-20",31.469999
"1273","2015-04-21",31.355
"1274","2015-04-22",31.735001
"1275","2015-04-23",32.349998
"1276","2015-04-24",31.809999
"1277","2015-04-27",31.18
"1278","2015-04-28",30.004999
"1279","2015-04-29",30.165001
"1280","2015-04-30",30.084999
"1281","2015-05-01",30.094999
"1282","2015-05-04",29.764999
"1283","2015-05-05",29.264999
"1284","2015-05-06",29.205
"1285","2015-05-07",29.24
"1286","2015-05-08",29.684999
"1287","2015-05-11",29.865
"1288","2015-05-12",29.905001
"1289","2015-05-13",29.719999
"1290","2015-05-14",30.07
"1291","2015-05-15",29.82
"1292","2015-05-18",30.66
"1293","2015-05-19",30.559999
"1294","2015-05-20",30.51
"1295","2015-05-21",30.355
"1296","2015-05-22",30.040001
"1297","2015-05-26",29.65
"1298","2015-05-27",30.08
"1299","2015-05-28",30.190001
"1300","2015-05-29",29.465
"1301","2015-06-01",30.025
"1302","2015-06-02",29.9
"1303","2015-06-03",30.205
"1304","2015-06-04",30.059999
"1305","2015-06-05",30.27
"1306","2015-06-08",29.555
"1307","2015-06-09",28.985001
"1308","2015-06-10",30.030001
"1309","2015-06-11",30.57
"1310","2015-06-12",30.575001
"1311","2015-06-15",30.23
"1312","2015-06-16",30.450001
"1313","2015-06-17",30.280001
"1314","2015-06-18",31.65
"1315","2015-06-19",32.395
"1316","2015-06-22",32.044998
"1317","2015-06-23",32.18
"1318","2015-06-24",32.125
"1319","2015-06-25",32.005001
"1320","2015-06-26",31.754999
"1321","2015-06-29",30.615
"1322","2015-06-30",31.25
"1323","2015-07-01",31.184999
"1324","2015-07-02",31.424999
"1325","2015-07-06",31.605
"1326","2015-07-07",31.4
"1327","2015-07-08",30.885
"1328","2015-07-09",31.725
"1329","2015-07-10",32.18
"1330","2015-07-13",32.610001
"1331","2015-07-14",32.564999
"1332","2015-07-15",32.32
"1333","2015-07-16",32.595001
"1334","2015-07-17",32.564999
"1335","2015-07-20",32.525002
"1336","2015-07-21",32.5
"1337","2015-07-22",32.605
"1338","2015-07-23",32.305
"1339","2015-07-24",31.965
"1340","2015-07-27",31.93
"1341","2015-07-28",32.32
"1342","2015-07-29",33.110001
"1343","2015-07-30",33.709999
"1344","2015-07-31",34.014999
"1345","2015-08-03",34.869999
"1346","2015-08-04",34.845001
"1347","2015-08-05",34.544998
"1348","2015-08-06",33.904999
"1349","2015-08-07",33.945
"1350","2015-08-10",34.165001
"1351","2015-08-11",34.509998
"1352","2015-08-12",34.200001
"1353","2015-08-13",34.154999
"1354","2015-08-14",34.404999
"1355","2015-08-17",34.715
"1356","2015-08-18",36.040001
"1357","2015-08-19",35.634998
"1358","2015-08-20",34.77
"1359","2015-08-21",33.875
"1360","2015-08-24",32.639999
"1361","2015-08-25",32.560001
"1362","2015-08-26",33.255001
"1363","2015-08-27",34
"1364","2015-08-28",34.525002
"1365","2015-08-31",33.869999
"1366","2015-09-01",33.435001
"1367","2015-09-02",33.994999
"1368","2015-09-03",33.674999
"1369","2015-09-04",33.445
"1370","2015-09-08",34.419998
"1371","2015-09-09",33.689999
"1372","2015-09-10",33.904999
"1373","2015-09-11",34.724998
"1374","2015-09-14",34.650002
"1375","2015-09-15",35.209999
"1376","2015-09-16",35.334999
"1377","2015-09-17",35.345001
"1378","2015-09-18",35.555
"1379","2015-09-21",36.080002
"1380","2015-09-22",36.310001
"1381","2015-09-23",36.814999
"1382","2015-09-24",35.880001
"1383","2015-09-25",35.334999
"1384","2015-09-28",34.474998
"1385","2015-09-29",33.494999
"1386","2015-09-30",35.02
"1387","2015-10-01",35.830002
"1388","2015-10-02",35.924999
"1389","2015-10-05",36.639999
"1390","2015-10-06",36
"1391","2015-10-07",36.299999
"1392","2015-10-08",35.950001
"1393","2015-10-09",36.605
"1394","2015-10-12",36.735001
"1395","2015-10-13",35.865002
"1396","2015-10-14",35.224998
"1397","2015-10-15",35.849998
"1398","2015-10-16",36.035
"1399","2015-10-19",36.285
"1400","2015-10-20",36.150002
"1401","2015-10-21",36.139999
"1402","2015-10-22",36.985001
"1403","2015-10-23",36.674999
"1404","2015-10-26",36.955002
"1405","2015-10-27",36.400002
"1406","2015-10-28",36.919998
"1407","2015-10-29",37.035
"1408","2015-10-30",37.075001
"1409","2015-11-02",37.224998
"1410","2015-11-03",35.794998
"1411","2015-11-04",35.93
"1412","2015-11-05",35.195
"1413","2015-11-06",35.860001
"1414","2015-11-09",35.255001
"1415","2015-11-10",35.110001
"1416","2015-11-11",35.255001
"1417","2015-11-12",35.154999
"1418","2015-11-13",34.945
"1419","2015-11-16",35.564999
"1420","2015-11-17",35.639999
"1421","2015-11-18",36.785
"1422","2015-11-19",36.939999
"1423","2015-11-20",37.055
"1424","2015-11-23",36.715
"1425","2015-11-24",35.709999
"1426","2015-11-25",35.575001
"1427","2015-11-27",35.865002
"1428","2015-11-30",35.950001
"1429","2015-12-01",36.264999
"1430","2015-12-02",35.560001
"1431","2015-12-03",34.955002
"1432","2015-12-04",35.900002
"1433","2015-12-07",34.939999
"1434","2015-12-08",34.560001
"1435","2015-12-09",33.98
"1436","2015-12-10",33.994999
"1437","2015-12-11",33.424999
"1438","2015-12-14",33
"1439","2015-12-15",33.695
"1440","2015-12-16",34.895
"1441","2015-12-17",34.375
"1442","2015-12-18",33.400002
"1443","2015-12-21",33.18
"1444","2015-12-22",33.889999
"1445","2015-12-23",34.275002
"1446","2015-12-24",34.080002
"1447","2015-12-28",33.970001
"1448","2015-12-29",34.215
"1449","2015-12-30",34.095001
"1450","2015-12-31",34.134998
"1451","2016-01-04",33.209999
"1452","2016-01-05",33.240002
"1453","2016-01-06",32.395
"1454","2016-01-07",31.145
"1455","2016-01-08",30.764999
"1456","2016-01-11",29.775
"1457","2016-01-12",30.355
"1458","2016-01-13",29.344999
"1459","2016-01-14",31.205
"1460","2016-01-15",30.825001
"1461","2016-01-19",31.625
"1462","2016-01-20",31.285
"1463","2016-01-21",30.620001
"1464","2016-01-22",30.799999
"1465","2016-01-25",30.02
"1466","2016-01-26",30.17
"1467","2016-01-27",31.205
"1468","2016-01-28",31.5
"1469","2016-01-29",32.145
"1470","2016-02-01",32.189999
"1471","2016-02-02",31.27
"1472","2016-02-03",30.83
"1473","2016-02-04",30.535
"1474","2016-02-05",28.77
"1475","2016-02-08",27.35
"1476","2016-02-09",27.395
"1477","2016-02-10",28.02
"1478","2016-02-11",27.655001
"1479","2016-02-12",26.514999
"1480","2016-02-16",27.860001
"1481","2016-02-17",28.915001
"1482","2016-02-18",28.610001
"1483","2016-02-19",29.145
"1484","2016-02-22",29.655001
"1485","2016-02-23",29.334999
"1486","2016-02-24",29.219999
"1487","2016-02-25",29.559999
"1488","2016-02-26",29.855
"1489","2016-02-29",29.145
"1490","2016-03-01",30.555
"1491","2016-03-02",30.440001
"1492","2016-03-03",31
"1493","2016-03-04",30.684999
"1494","2016-03-07",30.795
"1495","2016-03-08",30.205
"1496","2016-03-09",30.075001
"1497","2016-03-10",30.084999
"1498","2016-03-11",30.325001
"1499","2016-03-14",30.74
"1500","2016-03-15",31.135
"1501","2016-03-16",31.424999
"1502","2016-03-17",31.01
"1503","2016-03-18",31.184999
"1504","2016-03-21",31.049999
"1505","2016-03-22",30.905001
"1506","2016-03-23",30.645
"1507","2016-03-24",30.485001
"1508","2016-03-28",30.965
"1509","2016-03-29",31.684999
"1510","2016-03-30",31.559999
"1511","2016-03-31",31.709999
"1512","2016-04-01",32.110001
"1513","2016-04-04",31.98
"1514","2016-04-05",31.344999
"1515","2016-04-06",31.395
"1516","2016-04-07",31.004999
"1517","2016-04-08",31.305
"1518","2016-04-11",30.645
"1519","2016-04-12",30.4
"1520","2016-04-13",30.365
"1521","2016-04-14",30.280001
"1522","2016-04-15",30.049999
"1523","2016-04-18",30.485001
"1524","2016-04-19",30.055
"1525","2016-04-20",30.105
"1526","2016-04-21",30.195
"1527","2016-04-22",30.639999
"1528","2016-04-25",30.49
"1529","2016-04-26",30.67
"1530","2016-04-27",31.049999
"1531","2016-04-28",30.879999
"1532","2016-04-29",30.575001
"1533","2016-05-02",31.34
"1534","2016-05-03",31.09
"1535","2016-05-04",30.635
"1536","2016-05-05",30.725
"1537","2016-05-06",28.93
"1538","2016-05-09",28.85
"1539","2016-05-10",29.610001
"1540","2016-05-11",29.76
"1541","2016-05-12",29.49
"1542","2016-05-13",29.299999
"1543","2016-05-16",29.495001
"1544","2016-05-17",29.35
"1545","2016-05-18",29.76
"1546","2016-05-19",29.219999
"1547","2016-05-20",29.895
"1548","2016-05-23",29.955
"1549","2016-05-24",30.375
"1550","2016-05-25",30.445
"1551","2016-05-26",30.549999
"1552","2016-05-27",30.77
"1553","2016-05-31",30.795
"1554","2016-06-01",30.775
"1555","2016-06-02",30.77
"1556","2016-06-03",30.49
"1557","2016-06-06",30.684999
"1558","2016-06-07",30.639999
"1559","2016-06-08",30.17
"1560","2016-06-09",30
"1561","2016-06-10",29.32
"1562","2016-06-13",29.105
"1563","2016-06-14",28.905001
"1564","2016-06-15",29.09
"1565","2016-06-16",28.985001
"1566","2016-06-17",28.875
"1567","2016-06-20",29.33
"1568","2016-06-21",29.15
"1569","2016-06-22",29.065001
"1570","2016-06-23",29.540001
"1571","2016-06-24",27.469999
"1572","2016-06-27",26.450001
"1573","2016-06-28",27.27
"1574","2016-06-29",28.059999
"1575","2016-06-30",28.08
"1576","2016-07-01",28.51
"1577","2016-07-05",28.51
"1578","2016-07-06",29.559999
"1579","2016-07-07",29.23
"1580","2016-07-08",29.639999
"1581","2016-07-11",29.84
"1582","2016-07-12",30.469999
"1583","2016-07-13",30.700001
"1584","2016-07-14",30.85
"1585","2016-07-15",30.6
"1586","2016-07-18",30.530001
"1587","2016-07-19",30.41
"1588","2016-07-20",30.49
"1589","2016-07-21",30.43
"1590","2016-07-22",30.85
"1591","2016-07-25",31.76
"1592","2016-07-26",31.799999
"1593","2016-07-27",31.34
"1594","2016-07-28",32.790001
"1595","2016-07-29",32.220001
"1596","2016-08-01",31.24
"1597","2016-08-02",31.049999
"1598","2016-08-03",31.27
"1599","2016-08-04",31.57
"1600","2016-08-05",32.450001
"1601","2016-08-08",31.76
"1602","2016-08-09",31.549999
"1603","2016-08-10",31.469999
"1604","2016-08-11",31.690001
"1605","2016-08-12",31.98
"1606","2016-08-15",32.5
"1607","2016-08-16",32.040001
"1608","2016-08-17",31.57
"1609","2016-08-18",31.49
"1610","2016-08-19",31.450001
"1611","2016-08-22",31.65
"1612","2016-08-23",32.060001
"1613","2016-08-24",31.77
"1614","2016-08-25",31.99
"1615","2016-08-26",32.299999
"1616","2016-08-29",32.330002
"1617","2016-08-30",32.599998
"1618","2016-08-31",32.950001
"1619","2016-09-01",33.369999
"1620","2016-09-02",33.509998
"1621","2016-09-06",33.790001
"1622","2016-09-07",34.060001
"1623","2016-09-08",33.779999
"1624","2016-09-09",32.790001
"1625","2016-09-12",32.990002
"1626","2016-09-13",32.119999
"1627","2016-09-14",31.889999
"1628","2016-09-15",31.969999
"1629","2016-09-16",31.34
"1630","2016-09-19",32.23
"1631","2016-09-20",31.76
"1632","2016-09-21",32.360001
"1633","2016-09-22",32.360001
"1634","2016-09-23",32.18
"1635","2016-09-26",31.780001
"1636","2016-09-27",32.5
"1637","2016-09-28",33.16
"1638","2016-09-29",32.18
"1639","2016-09-30",32.150002
"1640","2016-10-03",32.549999
"1641","2016-10-04",32.509998
"1642","2016-10-05",32.540001
"1643","2016-10-06",32.84
"1644","2016-10-07",32.75
"1645","2016-10-10",32.919998
"1646","2016-10-11",32.34
"1647","2016-10-12",32.349998
"1648","2016-10-13",31.790001
"1649","2016-10-14",31.82
"1650","2016-10-17",31.4
"1651","2016-10-18",31.74
"1652","2016-10-19",31.99
"1653","2016-10-20",32.209999
"1654","2016-10-21",32.18
"1655","2016-10-24",32.66
"1656","2016-10-25",32.720001
"1657","2016-10-26",32.900002
"1658","2016-10-27",31.940001
"1659","2016-10-28",31.51
"1660","2016-10-31",31.93
"1661","2016-11-01",32.040001
"1662","2016-11-02",31.809999
"1663","2016-11-03",31.75
"1664","2016-11-04",31.24
"1665","2016-11-07",32.040001
"1666","2016-11-08",31.639999
"1667","2016-11-09",31.82
"1668","2016-11-10",30.870001
"1669","2016-11-11",31.16
"1670","2016-11-14",31.15
"1671","2016-11-15",31.99
"1672","2016-11-16",32.150002
"1673","2016-11-17",32.610001
"1674","2016-11-18",32.619999
"1675","2016-11-21",32.779999
"1676","2016-11-22",31.959999
"1677","2016-11-23",31.83
"1678","2016-11-25",31.690001
"1679","2016-11-28",31.16
"1680","2016-11-29",30.32
"1681","2016-11-30",30.01
"1682","2016-12-01",29.059999
"1683","2016-12-02",28.98
"1684","2016-12-05",28.98
"1685","2016-12-06",28.959999
"1686","2016-12-07",29.26
"1687","2016-12-08",29.35
"1688","2016-12-09",29.24
"1689","2016-12-12",29.08
"1690","2016-12-13",29.190001
"1691","2016-12-14",28.91
"1692","2016-12-15",28.889999
"1693","2016-12-16",29.440001
"1694","2016-12-19",29.290001
"1695","2016-12-20",29.549999
"1696","2016-12-21",29.25
"1697","2016-12-22",28.91
"1698","2016-12-23",28.940001
"1699","2016-12-27",28.99
"1700","2016-12-28",28.790001
"1701","2016-12-29",28.959999
"1702","2016-12-30",28.6
"1703","2017-01-03",28.870001
"1704","2017-01-04",29.77
"1705","2017-01-05",30.049999
"1706","2017-01-06",29.92
"1707","2017-01-09",30.33
"1708","2017-01-10",30.68
"1709","2017-01-11",31.360001
"1710","2017-01-12",31.43
"1711","2017-01-13",31.43
"1712","2017-01-17",31.17
"1713","2017-01-18",31.219999
"1714","2017-01-19",31.120001
"1715","2017-01-20",31.290001
"1716","2017-01-23",31.18
"1717","2017-01-24",31.49
"1718","2017-01-25",31.9
"1719","2017-01-26",32.16
"1720","2017-01-27",32.299999
"1721","2017-01-30",31.969999
"1722","2017-01-31",32.130001
"1723","2017-02-01",32.209999
"1724","2017-02-02",32.200001
"1725","2017-02-03",32.509998
"1726","2017-02-06",32.41
"1727","2017-02-07",32.599998
"1728","2017-02-08",32.389999
"1729","2017-02-09",32.650002
"1730","2017-02-10",32.810001
"1731","2017-02-13",32.560001
"1732","2017-02-14",32.639999
"1733","2017-02-15",32.810001
"1734","2017-02-16",35.349998
"1735","2017-02-17",35.43
"1736","2017-02-21",35.709999
"1737","2017-02-22",35.580002
"1738","2017-02-23",35.540001
"1739","2017-02-24",35.529999
"1740","2017-02-27",35.459999
"1741","2017-02-28",35.02
"1742","2017-03-01",35.57
"1743","2017-03-02",35.09
"1744","2017-03-03",35.16
"1745","2017-03-06",35.279999
"1746","2017-03-07",35.66
"1747","2017-03-08",35.849998
"1748","2017-03-09",36.07
"1749","2017-03-10",36.509998
"1750","2017-03-13",36.299999
"1751","2017-03-14",36.009998
"1752","2017-03-15",36.400002
"1753","2017-03-16",36.43
"1754","2017-03-17",36.139999
"1755","2017-03-20",36
"1756","2017-03-21",35.59
"1757","2017-03-22",35.990002
"1758","2017-03-23",35.669998
"1759","2017-03-24",35.610001
"1760","2017-03-27",35.509998
"1761","2017-03-28",35.540001
"1762","2017-03-29",35.580002
"1763","2017-03-30",35.529999
"1764","2017-03-31",35.400002
"1765","2017-04-03",35.220001
"1766","2017-04-04",34.970001
"1767","2017-04-05",34.939999
"1768","2017-04-06",35.150002
"1769","2017-04-07",34.810001
"1770","2017-04-10",35.220001
"1771","2017-04-11",35.16
"1772","2017-04-12",35.57
"1773","2017-04-13",35.639999
"1774","2017-04-17",35.91
"1775","2017-04-18",36.450001
"1776","2017-04-19",36.779999
"1777","2017-04-20",36.849998
"1778","2017-04-21",36.68
"1779","2017-04-24",37.369999
"1780","2017-04-25",37.439999
"1781","2017-04-26",37.310001
"1782","2017-04-27",37.650002
"1783","2017-04-28",36.740002
"1784","2017-05-01",37.360001
"1785","2017-05-02",37.240002
"1786","2017-05-03",36.529999
"1787","2017-05-04",37.240002
"1788","2017-05-05",37.400002
"1789","2017-05-08",37.439999
"1790","2017-05-09",37.509998
"1791","2017-05-10",37.740002
"1792","2017-05-11",36.959999
"1793","2017-05-12",36.720001
"1794","2017-05-15",37.27
"1795","2017-05-16",37.709999
"1796","2017-05-17",36.799999
"1797","2017-05-18",36.52
"1798","2017-05-19",36.939999
"1799","2017-05-22",37.02
"1800","2017-05-23",37.099998
"1801","2017-05-24",36.990002
"1802","2017-05-25",37.700001
"1803","2017-05-26",37.18
"1804","2017-05-30",37.330002
"1805","2017-05-31",37.580002
"1806","2017-06-01",38.02
"1807","2017-06-02",38.66
"1808","2017-06-05",38.950001
"1809","2017-06-06",38.799999
"1810","2017-06-07",38.439999
"1811","2017-06-08",38.650002
"1812","2017-06-09",37.23
"1813","2017-06-12",37.049999
"1814","2017-06-13",38.400002
"1815","2017-06-14",38.470001
"1816","2017-06-15",38.639999
"1817","2017-06-16",38.330002
"1818","2017-06-19",38.810001
"1819","2017-06-20",38.389999
"1820","2017-06-21",38.48
"1821","2017-06-22",38.700001
"1822","2017-06-23",38.84
"1823","2017-06-26",38.470001
"1824","2017-06-27",37.779999
"1825","2017-06-28",38.459999
"1826","2017-06-29",37.959999
"1827","2017-06-30",38.41
"1828","2017-07-03",37.799999
"1829","2017-07-05",38.66
"1830","2017-07-06",38.57
"1831","2017-07-07",39.09
"1832","2017-07-10",38.77
"1833","2017-07-11",39.009998
"1834","2017-07-12",39.68
"1835","2017-07-13",39.540001
"1836","2017-07-14",39.84
"1837","2017-07-17",39.439999
"1838","2017-07-18",39.560001
"1839","2017-07-19",39.619999
"1840","2017-07-20",39.73
"1841","2017-07-21",39.59
"1842","2017-07-24",39.669998
"1843","2017-07-25",39.82
"1844","2017-07-26",39.68
"1845","2017-07-27",39.279999
"1846","2017-07-28",39.209999
"1847","2017-07-31",38.759998
"1848","2017-08-01",38.689999
"1849","2017-08-02",38.549999
"1850","2017-08-03",38.349998
"1851","2017-08-04",37.939999
"1852","2017-08-07",38.369999
"1853","2017-08-08",38.189999
"1854","2017-08-09",37.419998
"1855","2017-08-10",36.790001
"1856","2017-08-11",37.630001
"1857","2017-08-14",37.830002
"1858","2017-08-15",37.77
"1859","2017-08-16",37.740002
"1860","2017-08-17",36.959999
"1861","2017-08-18",37.330002
"1862","2017-08-21",37.540001
"1863","2017-08-22",37.939999
"1864","2017-08-23",37.990002
"1865","2017-08-24",38.060001
"1866","2017-08-25",37.860001
"1867","2017-08-28",38.029999
"1868","2017-08-29",38.09
"1869","2017-08-30",38.25
"1870","2017-08-31",38.709999
"1871","2017-09-01",38.700001
"1872","2017-09-05",38.740002
"1873","2017-09-06",38.689999
"1874","2017-09-07",38.66
"1875","2017-09-08",38.5
"1876","2017-09-11",38.549999
"1877","2017-09-12",38.290001
"1878","2017-09-13",38.07
"1879","2017-09-14",37.959999
"1880","2017-09-15",38.040001
"1881","2017-09-18",38.119999
"1882","2017-09-19",38.150002
"1883","2017-09-20",38.5
"1884","2017-09-21",38.560001
"1885","2017-09-22",38.599998
"1886","2017-09-25",38.720001
"1887","2017-09-26",38.830002
"1888","2017-09-27",39.900002
"1889","2017-09-28",39.860001
"1890","2017-09-29",40.150002
"1891","2017-10-02",40.209999
"1892","2017-10-03",40.470001
"1893","2017-10-04",40.869999
"1894","2017-10-05",41
"1895","2017-10-06",40.91
"1896","2017-10-09",40.799999
