"","date","DSKE"
"1000","2019-12-09",3.14
"1001","2019-12-10",3
"1002","2019-12-11",3.32
"1003","2019-12-12",3.47
"1004","2019-12-13",3.4
"1005","2019-12-16",3.56
"1006","2019-12-17",3.51
"1007","2019-12-18",3.37
"1008","2019-12-19",3.36
"1009","2019-12-20",3.34
"1010","2019-12-23",3.28
"1011","2019-12-24",3.24
"1012","2019-12-26",3.16
"1013","2019-12-27",2.95
"1014","2019-12-30",2.97
"1015","2019-12-31",3.16
"1016","2020-01-02",3.17
"1017","2020-01-03",3.16
"1018","2020-01-06",3.32
"1019","2020-01-07",3.31
"1020","2020-01-08",3.27
"1021","2020-01-09",3.2
"1022","2020-01-10",3.16
"1023","2020-01-13",3.27
"1024","2020-01-14",3.38
"1025","2020-01-15",3.62
"1026","2020-01-16",3.59
"1027","2020-01-17",3.48
"1028","2020-01-21",3.31
"1029","2020-01-22",3.25
"1030","2020-01-23",3.22
"1031","2020-01-24",3.25
"1032","2020-01-27",3.14
"1033","2020-01-28",3.15
"1034","2020-01-29",2.925
"1035","2020-01-30",2.97
"1036","2020-01-31",3.035
"1037","2020-02-03",3
"1038","2020-02-04",3.11
"1039","2020-02-05",3.4
"1040","2020-02-06",3.665
"1041","2020-02-07",3.5
"1042","2020-02-10",3.62
"1043","2020-02-11",3.78
"1044","2020-02-12",4.04
"1045","2020-02-13",4.15
"1046","2020-02-14",3.88
"1047","2020-02-18",4.11
"1048","2020-02-19",4.15
"1049","2020-02-20",4.19
"1050","2020-02-21",4.25
"1051","2020-02-24",3.86
"1052","2020-02-25",3.59
"1053","2020-02-26",3.56
"1054","2020-02-27",3.35
"1055","2020-02-28",3.3
"1056","2020-03-02",3.3
"1057","2020-03-03",3.07
"1058","2020-03-04",3.2
"1059","2020-03-05",2.82
"1060","2020-03-06",2.86
"1061","2020-03-09",2.52
"1062","2020-03-10",2.17
"1063","2020-03-11",2
"1064","2020-03-12",1.835
"1065","2020-03-13",2.12
"1066","2020-03-16",1.815
"1067","2020-03-17",1.68
"1068","2020-03-18",1.16
"1069","2020-03-19",1.16
"1070","2020-03-20",0.857
"1071","2020-03-23",1.44
"1072","2020-03-24",1.75
"1073","2020-03-25",1.9
"1074","2020-03-26",1.9
"1075","2020-03-27",1.6
"1076","2020-03-30",1.52
"1077","2020-03-31",1.4
"1078","2020-04-01",1.27
"1079","2020-04-02",1.23
"1080","2020-04-03",1.12
"1081","2020-04-06",1.15
"1082","2020-04-07",1.1
"1083","2020-04-08",1.23
"1084","2020-04-09",1.34
"1085","2020-04-13",1.39
"1086","2020-04-14",1.36
"1087","2020-04-15",1.28
"1088","2020-04-16",1.26
"1089","2020-04-17",1.48
"1090","2020-04-20",1.38
"1091","2020-04-21",1.31
"1092","2020-04-22",1.275
"1093","2020-04-23",1.36
"1094","2020-04-24",1.42
"1095","2020-04-27",1.54
"1096","2020-04-28",1.615
"1097","2020-04-29",1.91
"1098","2020-04-30",1.705
"1099","2020-05-01",1.585
"1100","2020-05-04",1.485
"1101","2020-05-05",1.43
"1102","2020-05-06",1.41
"1103","2020-05-07",1.62
"1104","2020-05-08",1.6
"1105","2020-05-11",1.6
"1106","2020-05-12",1.6
"1107","2020-05-13",1.64
"1108","2020-05-14",1.5
"1109","2020-05-15",1.71
"1110","2020-05-18",1.83
"1111","2020-05-19",1.98
"1112","2020-05-20",2.17
"1113","2020-05-21",2.54
"1114","2020-05-22",2.72
"1115","2020-05-26",2.64
"1116","2020-05-27",2.91
"1117","2020-05-28",2.84
"1118","2020-05-29",2.765
"1119","2020-06-01",2.79
"1120","2020-06-02",2.72
"1121","2020-06-03",2.81
"1122","2020-06-04",2.88
"1123","2020-06-05",3.16
"1124","2020-06-08",3.25
"1125","2020-06-09",3.31
"1126","2020-06-10",3.15
"1127","2020-06-11",2.9
"1128","2020-06-12",2.82
"1129","2020-06-15",2.94
"1130","2020-06-16",2.94
"1131","2020-06-17",2.91
"1132","2020-06-18",2.99
"1133","2020-06-19",3.15
"1134","2020-06-22",3.33
"1135","2020-06-23",3.51
"1136","2020-06-24",3.58
"1137","2020-06-25",3.63
"1138","2020-06-26",3.705
"1139","2020-06-29",3.93
"1140","2020-06-30",3.93
"1141","2020-07-01",3.62
"1142","2020-07-02",3.73
"1143","2020-07-06",3.74
"1144","2020-07-07",3.93
"1145","2020-07-08",3.8
"1146","2020-07-09",3.66
"1147","2020-07-10",3.75
"1148","2020-07-13",3.48
"1149","2020-07-14",3.75
"1150","2020-07-15",3.86
"1151","2020-07-16",3.925
"1152","2020-07-17",3.79
"1153","2020-07-20",3.71
"1154","2020-07-21",3.83
"1155","2020-07-22",3.78
"1156","2020-07-23",3.76
"1157","2020-07-24",3.72
"1158","2020-07-27",3.68
"1159","2020-07-28",3.66
"1160","2020-07-29",3.98
"1161","2020-07-30",4.18
"1162","2020-07-31",4.17
"1163","2020-08-03",4.15
"1164","2020-08-04",4.21
"1165","2020-08-05",4.17
"1166","2020-08-06",4.96
"1167","2020-08-07",5.57
"1168","2020-08-10",6.57
"1169","2020-08-11",6.31
"1170","2020-08-12",6.88
"1171","2020-08-13",6.795
"1172","2020-08-14",6.64
"1173","2020-08-17",6.63
"1174","2020-08-18",6.39
"1175","2020-08-19",6.37
"1176","2020-08-20",6.38
"1177","2020-08-21",6.51
"1178","2020-08-24",6.03
"1179","2020-08-25",6.225
"1180","2020-08-26",6.36
"1181","2020-08-27",6.17
"1182","2020-08-28",6.33
"1183","2020-08-31",6.15
"1184","2020-09-01",6.31
"1185","2020-09-02",6.29
"1186","2020-09-03",5.9
"1187","2020-09-04",5.9
"1188","2020-09-08",5.725
"1189","2020-09-09",5.68
"1190","2020-09-10",6.02
"1191","2020-09-11",5.79
"1192","2020-09-14",5.75
"1193","2020-09-15",5.9
"1194","2020-09-16",6.06
"1195","2020-09-17",5.74
"1196","2020-09-18",5.83
"1197","2020-09-21",5.38
"1198","2020-09-22",5.32
"1199","2020-09-23",5.16
"1200","2020-09-24",5.21
"1201","2020-09-25",5.39
"1202","2020-09-28",5.42
"1203","2020-09-29",5.28
"1204","2020-09-30",5.37
"1205","2020-10-01",5.65
"1206","2020-10-02",6.03
"1207","2020-10-05",6.3
"1208","2020-10-06",6.08
"1209","2020-10-07",6.2
"1210","2020-10-08",6.38
"1211","2020-10-09",6.46
"1212","2020-10-12",6.84
"1213","2020-10-13",6.58
"1214","2020-10-14",6.48
"1215","2020-10-15",6.56
"1216","2020-10-16",6.37
"1217","2020-10-19",6.3
"1218","2020-10-20",6.5
"1219","2020-10-21",6.77
"1220","2020-10-22",6.21
"1221","2020-10-23",5.48
"1222","2020-10-26",4.94
"1223","2020-10-27",5.06
"1224","2020-10-28",5.07
"1225","2020-10-29",5.19
"1226","2020-10-30",6.57
"1227","2020-11-02",6.61
"1228","2020-11-03",6.89
"1229","2020-11-04",6.69
"1230","2020-11-05",6.915
"1231","2020-11-06",6.89
"1232","2020-11-09",6.72
"1233","2020-11-10",6.95
"1234","2020-11-11",6.98
"1235","2020-11-12",6.45
"1236","2020-11-13",6.35
"1237","2020-11-16",6.94
"1238","2020-11-17",6.87
"1239","2020-11-18",6.8
"1240","2020-11-19",7.14
"1241","2020-11-20",6.93
"1242","2020-11-23",6.87
"1243","2020-11-24",7.08
"1244","2020-11-25",7.01
"1245","2020-11-27",7.07
