"","date","NGVT"
"947","2020-02-05",65.510002
"948","2020-02-06",65.120003
"949","2020-02-07",66.839996
"950","2020-02-10",65.809998
"951","2020-02-11",65.760002
"952","2020-02-12",66.230003
"953","2020-02-13",66.300003
"954","2020-02-14",66.839996
"955","2020-02-18",65
"956","2020-02-19",65.160004
"957","2020-02-20",62.919998
"958","2020-02-21",58.490002
"959","2020-02-24",54.73
"960","2020-02-25",50.75
"961","2020-02-26",48.669998
"962","2020-02-27",47.32
"963","2020-02-28",45.040001
"964","2020-03-02",49.130001
"965","2020-03-03",48.209999
"966","2020-03-04",49.259998
"967","2020-03-05",46.740002
"968","2020-03-06",46.889999
"969","2020-03-09",37.689999
"970","2020-03-10",40.889999
"971","2020-03-11",38.799999
"972","2020-03-12",34.48
"973","2020-03-13",37.830002
"974","2020-03-16",35.119999
"975","2020-03-17",32.939999
"976","2020-03-18",27.84
"977","2020-03-19",31.23
"978","2020-03-20",28.16
"979","2020-03-23",28.719999
"980","2020-03-24",31.26
"981","2020-03-25",32.73
"982","2020-03-26",36
"983","2020-03-27",33.470001
"984","2020-03-30",33.779999
"985","2020-03-31",35.200001
"986","2020-04-01",35.119999
"987","2020-04-02",36.360001
"988","2020-04-03",34.66
"989","2020-04-06",38.470001
"990","2020-04-07",38.110001
"991","2020-04-08",40.970001
"992","2020-04-09",42.93
"993","2020-04-13",41.16
"994","2020-04-14",40.34
"995","2020-04-15",38.029999
"996","2020-04-16",37.91
"997","2020-04-17",39.669998
"998","2020-04-20",38.279999
"999","2020-04-21",37.700001
"1000","2020-04-22",38.09
"1001","2020-04-23",38.080002
"1002","2020-04-24",38.970001
"1003","2020-04-27",40.240002
"1004","2020-04-28",42.540001
"1005","2020-04-29",44.919998
"1006","2020-04-30",51.919998
"1007","2020-05-01",47.880001
"1008","2020-05-04",47.740002
"1009","2020-05-05",46.599998
"1010","2020-05-06",45.290001
"1011","2020-05-07",46.299999
"1012","2020-05-08",48.439999
"1013","2020-05-11",50.889999
"1014","2020-05-12",47.68
"1015","2020-05-13",44.130001
"1016","2020-05-14",45.709999
"1017","2020-05-15",45.830002
"1018","2020-05-18",50.950001
"1019","2020-05-19",49.200001
"1020","2020-05-20",52.259998
"1021","2020-05-21",51.450001
"1022","2020-05-22",51.459999
"1023","2020-05-26",54.529999
"1024","2020-05-27",57.799999
"1025","2020-05-28",53.540001
"1026","2020-05-29",52.669998
"1027","2020-06-01",53.610001
"1028","2020-06-02",56.299999
"1029","2020-06-03",57.880001
"1030","2020-06-04",56.169998
"1031","2020-06-05",57.889999
"1032","2020-06-08",57.389999
"1033","2020-06-09",55.970001
"1034","2020-06-10",54.450001
"1035","2020-06-11",48.110001
"1036","2020-06-12",50.25
"1037","2020-06-15",51.91
"1038","2020-06-16",54.869999
"1039","2020-06-17",52.610001
"1040","2020-06-18",52.139999
"1041","2020-06-19",51.5
"1042","2020-06-22",51.950001
"1043","2020-06-23",51.68
"1044","2020-06-24",49.34
"1045","2020-06-25",49.810001
"1046","2020-06-26",47.310001
"1047","2020-06-29",51.669998
"1048","2020-06-30",52.57
"1049","2020-07-01",51.740002
"1050","2020-07-02",52.66
"1051","2020-07-06",53.220001
"1052","2020-07-07",51.959999
"1053","2020-07-08",52.279999
"1054","2020-07-09",51.560001
"1055","2020-07-10",53.189999
"1056","2020-07-13",53.919998
"1057","2020-07-14",55.560001
"1058","2020-07-15",58.09
"1059","2020-07-16",57.950001
"1060","2020-07-17",59.57
"1061","2020-07-20",59.299999
"1062","2020-07-21",60.049999
"1063","2020-07-22",59.41
"1064","2020-07-23",59.959999
"1065","2020-07-24",58.099998
"1066","2020-07-27",58.419998
"1067","2020-07-28",57.23
"1068","2020-07-29",60
"1069","2020-07-30",56.029999
"1070","2020-07-31",58.48
"1071","2020-08-03",58.290001
"1072","2020-08-04",56.759998
"1073","2020-08-05",57.349998
"1074","2020-08-06",56.880001
"1075","2020-08-07",58.509998
"1076","2020-08-10",59.66
"1077","2020-08-11",63.110001
"1078","2020-08-12",62.43
"1079","2020-08-13",61.240002
"1080","2020-08-14",60.73
"1081","2020-08-17",60.060001
"1082","2020-08-18",58.810001
"1083","2020-08-19",59.040001
"1084","2020-08-20",58.560001
"1085","2020-08-21",57.700001
"1086","2020-08-24",59.700001
"1087","2020-08-25",58.23
"1088","2020-08-26",57.110001
"1089","2020-08-27",56.82
"1090","2020-08-28",57.990002
"1091","2020-08-31",56.169998
"1092","2020-09-01",57.049999
"1093","2020-09-02",59.34
"1094","2020-09-03",57.310001
"1095","2020-09-04",59.23
"1096","2020-09-08",56.93
"1097","2020-09-09",56.849998
"1098","2020-09-10",56.580002
"1099","2020-09-11",56.869999
"1100","2020-09-14",57.16
"1101","2020-09-15",57.080002
"1102","2020-09-16",56.580002
"1103","2020-09-17",56.639999
"1104","2020-09-18",55.580002
"1105","2020-09-21",50.650002
"1106","2020-09-22",49.919998
"1107","2020-09-23",48.91
"1108","2020-09-24",48.209999
"1109","2020-09-25",48.32
"1110","2020-09-28",49.700001
"1111","2020-09-29",49.52
"1112","2020-09-30",49.439999
"1113","2020-10-01",49.950001
"1114","2020-10-02",52.93
"1115","2020-10-05",55.200001
"1116","2020-10-06",55.450001
"1117","2020-10-07",57.09
"1118","2020-10-08",58.310001
"1119","2020-10-09",59.369999
"1120","2020-10-12",59.790001
"1121","2020-10-13",59.990002
"1122","2020-10-14",60.200001
"1123","2020-10-15",61.25
"1124","2020-10-16",62.299999
"1125","2020-10-19",60.07
"1126","2020-10-20",60.220001
"1127","2020-10-21",59.200001
"1128","2020-10-22",60.610001
"1129","2020-10-23",60.110001
"1130","2020-10-26",58.529999
"1131","2020-10-27",56.84
"1132","2020-10-28",53.369999
"1133","2020-10-29",53.759998
"1134","2020-10-30",54.880001
"1135","2020-11-02",57.189999
"1136","2020-11-03",59.200001
"1137","2020-11-04",56.299999
"1138","2020-11-05",60.080002
"1139","2020-11-06",59.150002
"1140","2020-11-09",68.730003
"1141","2020-11-10",68
"1142","2020-11-11",67.029999
"1143","2020-11-12",64.690002
"1144","2020-11-13",67.349998
"1145","2020-11-16",69.440002
"1146","2020-11-17",68.580002
"1147","2020-11-18",66.309998
"1148","2020-11-19",65.410004
"1149","2020-11-20",66.790001
"1150","2020-11-23",70.839996
"1151","2020-11-24",71.489998
"1152","2020-11-25",68.669998
"1153","2020-11-27",68.449997
