"","date","MUX"
"1002","2010-12-22",7.34
"1003","2010-12-23",7.32
"1004","2010-12-27",7.29
"1005","2010-12-28",7.96
"1006","2010-12-29",7.94
"1007","2010-12-30",7.87
"1008","2010-12-31",8.07
"1009","2011-01-03",7.94
"1010","2011-01-04",7.65
"1011","2011-01-05",7.43
"1012","2011-01-06",7.01
"1013","2011-01-07",7.01
"1014","2011-01-10",7.24
"1015","2011-01-11",7.68
"1016","2011-01-12",7.59
"1017","2011-01-13",7.23
"1018","2011-01-14",7.25
"1019","2011-01-18",7.29
"1020","2011-01-19",6.89
"1021","2011-01-20",6.42
"1022","2011-01-21",6.24
"1023","2011-01-24",6.31
"1024","2011-01-25",6.06
"1025","2011-01-26",6.56
"1026","2011-01-27",6.35
"1027","2011-01-28",6.57
"1028","2011-01-31",6.4
"1029","2011-02-01",6.62
"1030","2011-02-02",6.57
"1031","2011-02-03",7.18
"1032","2011-02-04",6.92
"1033","2011-02-07",7.11
"1034","2011-02-08",7.65
"1035","2011-02-09",7.19
"1036","2011-02-10",7.26
"1037","2011-02-11",7.23
"1038","2011-02-14",7.29
"1039","2011-02-15",7.11
"1040","2011-02-16",6.99
"1041","2011-02-17",6.85
"1042","2011-02-18",7.4
"1043","2011-02-22",7.1
"1044","2011-02-23",7.07
"1045","2011-02-24",7.14
"1046","2011-02-25",7.22
"1047","2011-02-28",7.26
"1048","2011-03-01",7.96
"1049","2011-03-02",8.01
"1050","2011-03-03",7.85
"1051","2011-03-04",8.06
"1052","2011-03-07",8.13
"1053","2011-03-08",7.94
"1054","2011-03-09",7.77
"1055","2011-03-10",7.24
"1056","2011-03-11",7.46
"1057","2011-03-14",7.51
"1058","2011-03-15",7.1
"1059","2011-03-16",6.95
"1060","2011-03-17",7.13
"1061","2011-03-18",7.49
"1062","2011-03-21",7.63
"1063","2011-03-22",7.75
"1064","2011-03-23",8.61
"1065","2011-03-24",8.54
"1066","2011-03-25",8.48
"1067","2011-03-28",8.29
"1068","2011-03-29",8.57
"1069","2011-03-30",8.73
"1070","2011-03-31",8.83
"1071","2011-04-01",8.75
"1072","2011-04-04",8.94
"1073","2011-04-05",9.52
"1074","2011-04-06",9.39
"1075","2011-04-07",9.41
"1076","2011-04-08",9.58
"1077","2011-04-11",9.06
"1078","2011-04-12",8.77
"1079","2011-04-13",9.09
"1080","2011-04-14",9.45
"1081","2011-04-15",9.41
"1082","2011-04-18",9.15
"1083","2011-04-19",9.16
"1084","2011-04-20",9.58
"1085","2011-04-21",9.51
"1086","2011-04-25",9.11
"1087","2011-04-26",8.93
"1088","2011-04-27",9.37
"1089","2011-04-28",9.11
"1090","2011-04-29",9.4
"1091","2011-05-02",8.88
"1092","2011-05-03",8.07
"1093","2011-05-04",8.09
"1094","2011-05-05",7.53
"1095","2011-05-06",7.51
"1096","2011-05-09",7.81
"1097","2011-05-10",7.77
"1098","2011-05-11",7.01
"1099","2011-05-12",6.95
"1100","2011-05-13",6.68
"1101","2011-05-16",6.67
"1102","2011-05-17",6.76
"1103","2011-05-18",6.78
"1104","2011-05-19",6.56
"1105","2011-05-20",6.71
"1106","2011-05-23",6.5
"1107","2011-05-24",6.8
"1108","2011-05-25",6.92
"1109","2011-05-26",6.88
"1110","2011-05-27",6.86
"1111","2011-05-31",7.07
"1112","2011-06-01",7
"1113","2011-06-02",7
"1114","2011-06-03",6.73
"1115","2011-06-06",6.4
"1116","2011-06-07",6.19
"1117","2011-06-08",5.77
"1118","2011-06-09",5.91
"1119","2011-06-10",5.74
"1120","2011-06-13",5.5
"1121","2011-06-14",5.85
"1122","2011-06-15",5.86
"1123","2011-06-16",5.52
"1124","2011-06-17",5.43
"1125","2011-06-20",5.47
"1126","2011-06-21",5.92
"1127","2011-06-22",5.93
"1128","2011-06-23",5.88
"1129","2011-06-24",5.58
"1130","2011-06-27",5.51
"1131","2011-06-28",5.75
"1132","2011-06-29",6.04
"1133","2011-06-30",6.03
"1134","2011-07-01",5.78
"1135","2011-07-05",5.97
"1136","2011-07-06",6.18
"1137","2011-07-07",6.21
"1138","2011-07-08",6.11
"1139","2011-07-11",5.88
"1140","2011-07-12",6.04
"1141","2011-07-13",6.66
"1142","2011-07-14",6.56
"1143","2011-07-15",6.67
"1144","2011-07-18",7.02
"1145","2011-07-19",7.03
"1146","2011-07-20",6.97
"1147","2011-07-21",6.89
"1148","2011-07-22",6.89
"1149","2011-07-25",6.93
"1150","2011-07-26",6.94
"1151","2011-07-27",6.62
"1152","2011-07-28",6.54
"1153","2011-07-29",6.35
"1154","2011-08-01",6.51
"1155","2011-08-02",6.71
"1156","2011-08-03",6.68
"1157","2011-08-04",5.99
"1158","2011-08-05",5.74
"1159","2011-08-08",5.44
"1160","2011-08-09",6.26
"1161","2011-08-10",6.02
"1162","2011-08-11",6.12
"1163","2011-08-12",6.08
"1164","2011-08-15",6.42
"1165","2011-08-16",6.14
"1166","2011-08-17",6.02
"1167","2011-08-18",5.74
"1168","2011-08-19",5.72
"1169","2011-08-22",5.99
"1170","2011-08-23",5.86
"1171","2011-08-24",5.56
"1172","2011-08-25",5.64
"1173","2011-08-26",5.83
"1174","2011-08-29",5.91
"1175","2011-08-30",6.22
"1176","2011-08-31",6.19
"1177","2011-09-01",6.11
"1178","2011-09-02",6.11
"1179","2011-09-06",6.15
"1180","2011-09-07",6.22
"1181","2011-09-08",6.4
"1182","2011-09-09",6.13
"1183","2011-09-12",6.24
"1184","2011-09-13",6.26
"1185","2011-09-14",6.19
"1186","2011-09-15",5.84
"1187","2011-09-16",5.98
"1188","2011-09-19",5.61
"1189","2011-09-20",5.61
"1190","2011-09-21",5.46
"1191","2011-09-22",4.91
"1192","2011-09-23",4.51
"1193","2011-09-26",4.56
"1194","2011-09-27",4.64
"1195","2011-09-28",3.98
"1196","2011-09-29",4.15
"1197","2011-09-30",4.01
"1198","2011-10-03",3.75
"1199","2011-10-04",3.48
"1200","2011-10-05",3.86
"1201","2011-10-06",3.98
"1202","2011-10-07",3.79
"1203","2011-10-10",4.09
"1204","2011-10-11",4.05
"1205","2011-10-12",4.28
"1206","2011-10-13",4.14
"1207","2011-10-14",4.31
"1208","2011-10-17",4
"1209","2011-10-18",4.27
"1210","2011-10-19",3.88
"1211","2011-10-20",3.85
"1212","2011-10-21",3.98
"1213","2011-10-24",4.2
"1214","2011-10-25",4.36
"1215","2011-10-26",4.38
"1216","2011-10-27",4.76
"1217","2011-10-28",4.83
"1218","2011-10-31",4.54
"1219","2011-11-01",4.56
"1220","2011-11-02",4.79
"1221","2011-11-03",4.92
"1222","2011-11-04",4.83
"1223","2011-11-07",4.83
"1224","2011-11-08",4.84
"1225","2011-11-09",4.47
"1226","2011-11-10",4.54
"1227","2011-11-11",4.78
"1228","2011-11-14",4.72
"1229","2011-11-15",4.86
"1230","2011-11-16",4.7
"1231","2011-11-17",4.37
"1232","2011-11-18",4.28
"1233","2011-11-21",3.99
"1234","2011-11-22",4.08
"1235","2011-11-23",3.89
"1236","2011-11-25",3.77
"1237","2011-11-28",4.06
"1238","2011-11-29",3.8
"1239","2011-11-30",4.15
"1240","2011-12-01",3.96
"1241","2011-12-02",3.84
"1242","2011-12-05",3.9
"1243","2011-12-06",3.97
"1244","2011-12-07",3.9
"1245","2011-12-08",3.58
"1246","2011-12-09",3.69
"1247","2011-12-12",3.46
"1248","2011-12-13",3.14
"1249","2011-12-14",3.08
"1250","2011-12-15",2.98
"1251","2011-12-16",3.13
"1252","2011-12-19",2.99
"1253","2011-12-20",3.24
"1254","2011-12-21",3.18
"1255","2011-12-22",3.18
"1256","2011-12-23",3.27
"1257","2011-12-27",3.16
"1258","2011-12-28",3.1
"1259","2011-12-29",3.31
"1260","2011-12-30",3.36
"1261","2012-01-03",3.72
"1262","2012-01-04",3.6
"1263","2012-01-05",3.58
"1264","2012-01-06",3.62
"1265","2012-01-09",3.73
"1266","2012-01-10",3.83
"1267","2012-01-11",3.92
"1268","2012-01-12",4.13
"1269","2012-01-13",4.22
"1270","2012-01-17",4.49
"1271","2012-01-18",4.69
"1272","2012-01-19",4.63
"1273","2012-01-20",4.98
"1274","2012-01-23",5.13
"1275","2012-01-24",5.22
"1276","2012-01-25",5.87
"1277","2012-01-26",5.75
"1278","2012-01-27",5.97
"1279","2012-01-30",5.86
"1280","2012-01-31",5.8
"1281","2012-02-01",5.77
"1282","2012-02-02",5.8
"1283","2012-02-03",5.76
"1284","2012-02-06",5.64
"1285","2012-02-07",5.61
"1286","2012-02-08",5.52
"1287","2012-02-09",5.33
"1288","2012-02-10",5.09
"1289","2012-02-13",5.08
"1290","2012-02-14",5.05
"1291","2012-02-15",5.01
"1292","2012-02-16",5.16
"1293","2012-02-17",5.06
"1294","2012-02-21",5.52
"1295","2012-02-22",5.67
"1296","2012-02-23",5.79
"1297","2012-02-24",5.65
"1298","2012-02-27",5.52
"1299","2012-02-28",5.69
"1300","2012-02-29",5.23
"1301","2012-03-01",5.46
"1302","2012-03-02",5.22
"1303","2012-03-05",4.98
"1304","2012-03-06",4.77
"1305","2012-03-07",4.78
"1306","2012-03-08",4.94
"1307","2012-03-09",5.02
"1308","2012-03-12",4.51
"1309","2012-03-13",4.61
"1310","2012-03-14",4.2
"1311","2012-03-15",4.22
"1312","2012-03-16",4.03
"1313","2012-03-19",4.11
"1314","2012-03-20",4.07
"1315","2012-03-21",3.9
"1316","2012-03-22",3.74
"1317","2012-03-23",4.12
"1318","2012-03-26",4.37
"1319","2012-03-27",4.24
"1320","2012-03-28",4.13
"1321","2012-03-29",4.11
"1322","2012-03-30",4.44
"1323","2012-04-02",4.52
"1324","2012-04-03",4.16
"1325","2012-04-04",4.05
"1326","2012-04-05",3.97
"1327","2012-04-09",4.04
"1328","2012-04-10",4.05
"1329","2012-04-11",3.98
"1330","2012-04-12",4.13
"1331","2012-04-13",3.91
"1332","2012-04-16",3.82
"1333","2012-04-17",3.69
"1334","2012-04-18",3.4
"1335","2012-04-19",3.45
"1336","2012-04-20",3.5
"1337","2012-04-23",3.37
"1338","2012-04-24",3.34
"1339","2012-04-25",3.47
"1340","2012-04-26",3.57
"1341","2012-04-27",3.58
"1342","2012-04-30",3.79
"1343","2012-05-01",3.86
"1344","2012-05-02",3.6
"1345","2012-05-03",3.37
"1346","2012-05-04",3.33
"1347","2012-05-07",3.2
"1348","2012-05-08",3.15
"1349","2012-05-09",3.05
"1350","2012-05-10",3.04
"1351","2012-05-11",3.02
"1352","2012-05-14",2.71
"1353","2012-05-15",2.29
"1354","2012-05-16",2.24
"1355","2012-05-17",2.43
"1356","2012-05-18",2.22
"1357","2012-05-21",2.4
"1358","2012-05-22",2.16
"1359","2012-05-23",2.31
"1360","2012-05-24",2.41
"1361","2012-05-25",2.57
"1362","2012-05-29",2.54
"1363","2012-05-30",2.45
"1364","2012-05-31",2.36
"1365","2012-06-01",2.43
"1366","2012-06-04",2.65
"1367","2012-06-05",2.68
"1368","2012-06-06",2.64
"1369","2012-06-07",2.58
"1370","2012-06-08",2.49
"1371","2012-06-11",2.47
"1372","2012-06-12",2.62
"1373","2012-06-13",2.78
"1374","2012-06-14",2.85
"1375","2012-06-15",2.92
"1376","2012-06-18",3.1
"1377","2012-06-19",3.27
"1378","2012-06-20",3.23
"1379","2012-06-21",2.86
"1380","2012-06-22",3.03
"1381","2012-06-25",3.03
"1382","2012-06-26",2.95
"1383","2012-06-27",2.97
"1384","2012-06-28",2.81
"1385","2012-06-29",3.01
"1386","2012-07-02",2.93
"1387","2012-07-03",3.29
"1388","2012-07-05",3.23
"1389","2012-07-06",3.07
"1390","2012-07-09",3.04
"1391","2012-07-10",2.85
"1392","2012-07-11",2.86
"1393","2012-07-12",3.04
"1394","2012-07-13",3.04
"1395","2012-07-16",3.03
"1396","2012-07-17",3.04
"1397","2012-07-18",2.99
"1398","2012-07-19",3
"1399","2012-07-20",2.97
"1400","2012-07-23",2.86
"1401","2012-07-24",2.74
"1402","2012-07-25",2.82
"1403","2012-07-26",2.92
"1404","2012-07-27",3.11
"1405","2012-07-30",3.12
"1406","2012-07-31",2.99
"1407","2012-08-01",2.85
"1408","2012-08-02",2.89
"1409","2012-08-03",3.19
"1410","2012-08-06",3.33
"1411","2012-08-07",3.43
"1412","2012-08-08",3.4
"1413","2012-08-09",3.58
"1414","2012-08-10",3.4
"1415","2012-08-13",3.28
"1416","2012-08-14",3.31
"1417","2012-08-15",3.3
"1418","2012-08-16",3.47
"1419","2012-08-17",3.55
"1420","2012-08-20",3.7
"1421","2012-08-21",3.98
"1422","2012-08-22",4.04
"1423","2012-08-23",3.94
"1424","2012-08-24",3.98
"1425","2012-08-27",3.92
"1426","2012-08-28",3.9
"1427","2012-08-29",3.81
"1428","2012-08-30",3.71
"1429","2012-08-31",3.96
"1430","2012-09-04",3.92
"1431","2012-09-05",3.91
"1432","2012-09-06",4.1
"1433","2012-09-07",4.35
"1434","2012-09-10",4.4
"1435","2012-09-11",4.32
"1436","2012-09-12",4.28
"1437","2012-09-13",4.6
"1438","2012-09-14",4.68
"1439","2012-09-17",4.59
"1440","2012-09-18",4.77
"1441","2012-09-19",4.83
"1442","2012-09-20",4.72
"1443","2012-09-21",4.69
"1444","2012-09-24",4.57
"1445","2012-09-25",4.43
"1446","2012-09-26",4.49
"1447","2012-09-27",4.75
"1448","2012-09-28",4.59
"1449","2012-10-01",4.75
"1450","2012-10-02",4.68
"1451","2012-10-03",4.57
"1452","2012-10-04",4.82
"1453","2012-10-05",4.79
"1454","2012-10-08",4.72
"1455","2012-10-09",4.57
"1456","2012-10-10",4.59
"1457","2012-10-11",4.64
"1458","2012-10-12",4.52
"1459","2012-10-15",4.56
"1460","2012-10-16",4.7
"1461","2012-10-17",4.73
"1462","2012-10-18",4.67
"1463","2012-10-19",4.61
"1464","2012-10-22",4.8
"1465","2012-10-23",4.59
"1466","2012-10-24",4.4
"1467","2012-10-25",4.57
"1468","2012-10-26",4.48
"1469","2012-10-31",4.86
"1470","2012-11-01",4.78
"1471","2012-11-02",4.51
"1472","2012-11-05",4.48
"1473","2012-11-06",4.49
"1474","2012-11-07",4.67
"1475","2012-11-08",4.47
"1476","2012-11-09",4.43
"1477","2012-11-12",4.13
"1478","2012-11-13",3.92
"1479","2012-11-14",3.66
"1480","2012-11-15",3.41
"1481","2012-11-16",3.46
"1482","2012-11-19",3.71
"1483","2012-11-20",3.55
"1484","2012-11-21",3.53
"1485","2012-11-23",3.82
"1486","2012-11-26",3.78
"1487","2012-11-27",3.58
"1488","2012-11-28",3.64
"1489","2012-11-29",3.69
"1490","2012-11-30",3.7
"1491","2012-12-03",3.7
"1492","2012-12-04",3.83
"1493","2012-12-05",3.6
"1494","2012-12-06",3.55
"1495","2012-12-07",3.56
"1496","2012-12-10",3.68
"1497","2012-12-11",3.75
"1498","2012-12-12",3.81
"1499","2012-12-13",3.73
"1500","2012-12-14",3.84
"1501","2012-12-17",3.83
"1502","2012-12-18",3.81
"1503","2012-12-19",3.66
"1504","2012-12-20",3.68
"1505","2012-12-21",3.75
"1506","2012-12-24",3.81
"1507","2012-12-26",3.81
"1508","2012-12-27",3.78
"1509","2012-12-28",3.68
"1510","2012-12-31",3.83
"1511","2013-01-02",3.96
"1512","2013-01-03",3.72
"1513","2013-01-04",3.75
"1514","2013-01-07",3.68
"1515","2013-01-08",3.7
"1516","2013-01-09",3.73
"1517","2013-01-10",3.9
"1518","2013-01-11",3.84
"1519","2013-01-14",3.71
"1520","2013-01-15",3.77
"1521","2013-01-16",3.71
"1522","2013-01-17",3.73
"1523","2013-01-18",3.68
"1524","2013-01-22",3.74
"1525","2013-01-23",3.66
"1526","2013-01-24",3.4
"1527","2013-01-25",3.27
"1528","2013-01-28",3.14
"1529","2013-01-29",3.17
"1530","2013-01-30",3.11
"1531","2013-01-31",3.13
"1532","2013-02-01",3.14
"1533","2013-02-04",3.08
"1534","2013-02-05",3.07
"1535","2013-02-06",3.06
"1536","2013-02-07",3.07
"1537","2013-02-08",3.14
"1538","2013-02-11",2.98
"1539","2013-02-12",2.84
"1540","2013-02-13",2.78
"1541","2013-02-14",2.79
"1542","2013-02-15",2.69
"1543","2013-02-19",2.65
"1544","2013-02-20",2.5
"1545","2013-02-21",2.59
"1546","2013-02-22",2.55
"1547","2013-02-25",2.61
"1548","2013-02-26",2.7
"1549","2013-02-27",2.61
"1550","2013-02-28",2.43
"1551","2013-03-01",2.43
"1552","2013-03-04",2.29
"1553","2013-03-05",2.28
"1554","2013-03-06",2.7
"1555","2013-03-07",2.54
"1556","2013-03-08",2.64
"1557","2013-03-11",2.6
"1558","2013-03-12",2.83
"1559","2013-03-13",2.64
"1560","2013-03-14",2.72
"1561","2013-03-15",2.75
"1562","2013-03-18",2.81
"1563","2013-03-19",2.74
"1564","2013-03-20",2.76
"1565","2013-03-21",3.02
"1566","2013-03-22",2.98
"1567","2013-03-25",2.94
"1568","2013-03-26",2.9
"1569","2013-03-27",2.96
"1570","2013-03-28",2.86
"1571","2013-04-01",2.82
"1572","2013-04-02",2.69
"1573","2013-04-03",2.5
"1574","2013-04-04",2.66
"1575","2013-04-05",2.74
"1576","2013-04-08",2.59
"1577","2013-04-09",2.66
"1578","2013-04-10",2.58
"1579","2013-04-11",2.48
"1580","2013-04-12",2.24
"1581","2013-04-15",2.08
"1582","2013-04-16",1.91
"1583","2013-04-17",1.75
"1584","2013-04-18",1.89
"1585","2013-04-19",1.94
"1586","2013-04-22",1.83
"1587","2013-04-23",1.89
"1588","2013-04-24",2.08
"1589","2013-04-25",2.11
"1590","2013-04-26",2.07
"1591","2013-04-29",2.18
"1592","2013-04-30",2.33
"1593","2013-05-01",2.22
"1594","2013-05-02",2.24
"1595","2013-05-03",2.15
"1596","2013-05-06",2.15
"1597","2013-05-07",2.07
"1598","2013-05-08",2.15
"1599","2013-05-09",2.12
"1600","2013-05-10",2.23
"1601","2013-05-13",2.19
"1602","2013-05-14",2.15
"1603","2013-05-15",2.05
"1604","2013-05-16",2.05
"1605","2013-05-17",1.96
"1606","2013-05-20",2.33
"1607","2013-05-21",2.19
"1608","2013-05-22",2.33
"1609","2013-05-23",2.33
"1610","2013-05-24",2.31
"1611","2013-05-28",2.3
"1612","2013-05-29",2.38
"1613","2013-05-30",2.58
"1614","2013-05-31",2.55
"1615","2013-06-03",2.73
"1616","2013-06-04",2.66
"1617","2013-06-05",2.63
"1618","2013-06-06",2.67
"1619","2013-06-07",2.44
"1620","2013-06-10",2.49
"1621","2013-06-11",2.31
"1622","2013-06-12",2.27
"1623","2013-06-13",2.23
"1624","2013-06-14",2.1
"1625","2013-06-17",2.15
"1626","2013-06-18",2.11
"1627","2013-06-19",2.02
"1628","2013-06-20",1.86
"1629","2013-06-21",2.03
"1630","2013-06-24",1.86
"1631","2013-06-25",1.82
"1632","2013-06-26",1.67
"1633","2013-06-27",1.69
"1634","2013-06-28",1.68
"1635","2013-07-01",1.79
"1636","2013-07-02",1.78
"1637","2013-07-03",1.91
"1638","2013-07-05",1.77
"1639","2013-07-08",1.65
"1640","2013-07-09",1.76
"1641","2013-07-10",1.72
"1642","2013-07-11",1.89
"1643","2013-07-12",1.88
"1644","2013-07-15",1.83
"1645","2013-07-16",1.91
"1646","2013-07-17",1.83
"1647","2013-07-18",1.86
"1648","2013-07-19",1.89
"1649","2013-07-22",2.02
"1650","2013-07-23",2.18
"1651","2013-07-24",2.06
"1652","2013-07-25",2.06
"1653","2013-07-26",2.04
"1654","2013-07-29",2
"1655","2013-07-30",1.99
"1656","2013-07-31",1.96
"1657","2013-08-01",1.93
"1658","2013-08-02",1.9
"1659","2013-08-05",1.93
"1660","2013-08-06",1.82
"1661","2013-08-07",1.78
"1662","2013-08-08",1.94
"1663","2013-08-09",2.01
"1664","2013-08-12",2.19
"1665","2013-08-13",2.21
"1666","2013-08-14",2.37
"1667","2013-08-15",2.56
"1668","2013-08-16",2.52
"1669","2013-08-19",2.48
"1670","2013-08-20",2.55
"1671","2013-08-21",2.52
"1672","2013-08-22",2.58
"1673","2013-08-23",2.69
"1674","2013-08-26",2.77
"1675","2013-08-27",2.61
"1676","2013-08-28",2.57
"1677","2013-08-29",2.88
"1678","2013-08-30",2.71
"1679","2013-09-03",2.78
"1680","2013-09-04",2.79
"1681","2013-09-05",2.65
"1682","2013-09-06",2.73
"1683","2013-09-09",2.72
"1684","2013-09-10",2.65
"1685","2013-09-11",2.62
"1686","2013-09-12",2.44
"1687","2013-09-13",2.29
"1688","2013-09-16",2.55
"1689","2013-09-17",2.59
"1690","2013-09-18",2.89
"1691","2013-09-19",2.78
"1692","2013-09-20",2.65
"1693","2013-09-23",2.41
"1694","2013-09-24",2.41
"1695","2013-09-25",2.47
"1696","2013-09-26",2.46
"1697","2013-09-27",2.53
"1698","2013-09-30",2.4
"1699","2013-10-01",2.51
"1700","2013-10-02",2.4
"1701","2013-10-03",2.4
"1702","2013-10-04",2.32
"1703","2013-10-07",2.37
"1704","2013-10-08",2.27
"1705","2013-10-09",2.19
"1706","2013-10-10",2.15
"1707","2013-10-11",2.06
"1708","2013-10-14",2.06
"1709","2013-10-15",2.18
"1710","2013-10-16",2.09
"1711","2013-10-17",2.3
"1712","2013-10-18",2.32
"1713","2013-10-21",2.38
"1714","2013-10-22",2.5
"1715","2013-10-23",2.33
"1716","2013-10-24",2.45
"1717","2013-10-25",2.47
"1718","2013-10-28",2.35
"1719","2013-10-29",2.17
"1720","2013-10-30",2.24
"1721","2013-10-31",2.14
"1722","2013-11-01",1.98
"1723","2013-11-04",1.96
"1724","2013-11-05",1.89
"1725","2013-11-06",1.9
"1726","2013-11-07",1.85
"1727","2013-11-08",1.9
"1728","2013-11-11",2
"1729","2013-11-12",1.94
"1730","2013-11-13",1.97
"1731","2013-11-14",2.15
"1732","2013-11-15",2.08
"1733","2013-11-18",2.08
"1734","2013-11-19",2.03
"1735","2013-11-20",1.94
"1736","2013-11-21",2.01
"1737","2013-11-22",1.95
"1738","2013-11-25",1.95
"1739","2013-11-26",1.89
"1740","2013-11-27",1.91
"1741","2013-11-29",2.03
"1742","2013-12-02",1.88
"1743","2013-12-03",1.78
"1744","2013-12-04",1.89
"1745","2013-12-05",1.8
"1746","2013-12-06",1.76
"1747","2013-12-09",1.83
"1748","2013-12-10",1.9
"1749","2013-12-11",1.85
"1750","2013-12-12",1.84
"1751","2013-12-13",1.8
"1752","2013-12-16",1.86
"1753","2013-12-17",1.8
"1754","2013-12-18",1.75
"1755","2013-12-19",1.77
"1756","2013-12-20",1.73
"1757","2013-12-23",1.76
"1758","2013-12-24",1.88
"1759","2013-12-26",1.88
"1760","2013-12-27",1.93
"1761","2013-12-30",1.95
"1762","2013-12-31",1.96
"1763","2014-01-02",2.13
"1764","2014-01-03",2.1
"1765","2014-01-06",2.16
"1766","2014-01-07",2.16
"1767","2014-01-08",2.08
"1768","2014-01-09",2.07
"1769","2014-01-10",2.14
"1770","2014-01-13",2.24
"1771","2014-01-14",2.22
"1772","2014-01-15",2.34
"1773","2014-01-16",2.34
"1774","2014-01-17",2.49
"1775","2014-01-21",2.61
"1776","2014-01-22",2.5
"1777","2014-01-23",2.63
"1778","2014-01-24",2.63
"1779","2014-01-27",2.48
"1780","2014-01-28",2.56
"1781","2014-01-29",2.63
"1782","2014-01-30",2.59
"1783","2014-01-31",2.6
"1784","2014-02-03",2.51
"1785","2014-02-04",2.49
"1786","2014-02-05",2.45
"1787","2014-02-06",2.41
"1788","2014-02-07",2.55
"1789","2014-02-10",2.64
"1790","2014-02-11",2.84
"1791","2014-02-12",2.66
"1792","2014-02-13",2.98
"1793","2014-02-14",3.07
"1794","2014-02-18",3.05
"1795","2014-02-19",2.87
"1796","2014-02-20",3.15
"1797","2014-02-21",3.1
"1798","2014-02-24",3.13
"1799","2014-02-25",2.99
"1800","2014-02-26",2.98
"1801","2014-02-27",2.87
"1802","2014-02-28",2.91
"1803","2014-03-03",2.95
"1804","2014-03-04",2.93
"1805","2014-03-05",3.03
"1806","2014-03-06",3.05
"1807","2014-03-07",3.01
"1808","2014-03-10",2.95
"1809","2014-03-11",3.07
"1810","2014-03-12",3.38
"1811","2014-03-13",3.51
"1812","2014-03-14",3.56
"1813","2014-03-17",3.12
"1814","2014-03-18",3.03
"1815","2014-03-19",2.75
"1816","2014-03-20",2.67
"1817","2014-03-21",2.88
"1818","2014-03-24",2.69
"1819","2014-03-25",2.6
"1820","2014-03-26",2.43
"1821","2014-03-27",2.47
"1822","2014-03-28",2.47
"1823","2014-03-31",2.37
"1824","2014-04-01",2.39
"1825","2014-04-02",2.46
"1826","2014-04-03",2.43
"1827","2014-04-04",2.44
"1828","2014-04-07",2.38
"1829","2014-04-08",2.46
"1830","2014-04-09",2.56
"1831","2014-04-10",2.47
"1832","2014-04-11",2.47
"1833","2014-04-14",2.38
"1834","2014-04-15",2.36
"1835","2014-04-16",2.28
"1836","2014-04-17",2.26
"1837","2014-04-21",2.37
"1838","2014-04-22",2.47
"1839","2014-04-23",2.57
"1840","2014-04-24",2.42
"1841","2014-04-25",2.49
"1842","2014-04-28",2.37
"1843","2014-04-29",2.44
"1844","2014-04-30",2.4
"1845","2014-05-01",2.2
"1846","2014-05-02",2.37
"1847","2014-05-05",2.38
"1848","2014-05-06",2.35
"1849","2014-05-07",2.27
"1850","2014-05-08",2.29
"1851","2014-05-09",2.31
"1852","2014-05-12",2.34
"1853","2014-05-13",2.28
"1854","2014-05-14",2.28
"1855","2014-05-15",2.26
"1856","2014-05-16",2.21
"1857","2014-05-19",2.2
"1858","2014-05-20",2.15
"1859","2014-05-21",2.17
"1860","2014-05-22",2.14
"1861","2014-05-23",2.17
"1862","2014-05-27",2.08
"1863","2014-05-28",2.07
"1864","2014-05-29",2.11
"1865","2014-05-30",2.17
"1866","2014-06-02",2.17
"1867","2014-06-03",2.15
"1868","2014-06-04",2.1
"1869","2014-06-05",2.2
"1870","2014-06-06",2.24
"1871","2014-06-09",2.27
"1872","2014-06-10",2.43
"1873","2014-06-11",2.59
"1874","2014-06-12",2.73
"1875","2014-06-13",2.63
"1876","2014-06-16",2.63
"1877","2014-06-17",2.67
"1878","2014-06-18",2.76
"1879","2014-06-19",3.03
"1880","2014-06-20",2.75
"1881","2014-06-23",2.8
"1882","2014-06-24",2.68
"1883","2014-06-25",2.83
"1884","2014-06-26",2.89
"1885","2014-06-27",2.76
"1886","2014-06-30",2.88
"1887","2014-07-01",2.8
"1888","2014-07-02",2.84
"1889","2014-07-03",2.88
"1890","2014-07-07",2.8
"1891","2014-07-08",2.9
"1892","2014-07-09",3.1
"1893","2014-07-10",2.93
"1894","2014-07-11",3.1
"1895","2014-07-14",2.93
"1896","2014-07-15",2.73
"1897","2014-07-16",2.8
"1898","2014-07-17",3.02
"1899","2014-07-18",2.9
"1900","2014-07-21",2.97
"1901","2014-07-22",2.89
"1902","2014-07-23",2.81
"1903","2014-07-24",2.65
"1904","2014-07-25",2.86
"1905","2014-07-28",2.92
"1906","2014-07-29",2.91
"1907","2014-07-30",2.91
"1908","2014-07-31",2.85
"1909","2014-08-01",2.88
"1910","2014-08-04",2.76
"1911","2014-08-05",2.8
"1912","2014-08-06",2.89
"1913","2014-08-07",2.88
"1914","2014-08-08",2.79
"1915","2014-08-11",2.9
"1916","2014-08-12",2.85
"1917","2014-08-13",2.88
"1918","2014-08-14",2.85
"1919","2014-08-15",2.91
"1920","2014-08-18",2.84
"1921","2014-08-19",2.81
"1922","2014-08-20",2.77
"1923","2014-08-21",2.78
"1924","2014-08-22",2.72
"1925","2014-08-25",2.68
"1926","2014-08-26",2.7
"1927","2014-08-27",2.66
"1928","2014-08-28",2.79
"1929","2014-08-29",2.77
"1930","2014-09-02",2.69
"1931","2014-09-03",2.68
"1932","2014-09-04",2.44
"1933","2014-09-05",2.49
"1934","2014-09-08",2.35
