"","date","CNCE"
"994","2018-01-24",20.23
"995","2018-01-25",20.299999
"996","2018-01-26",20.91
"997","2018-01-29",21.59
"998","2018-01-30",21.049999
"999","2018-01-31",20.08
"1000","2018-02-01",20.459999
"1001","2018-02-02",20.01
"1002","2018-02-05",19.67
"1003","2018-02-06",20.290001
"1004","2018-02-07",21.27
"1005","2018-02-08",20.219999
"1006","2018-02-09",20.09
"1007","2018-02-12",19.959999
"1008","2018-02-13",20.26
"1009","2018-02-14",21.33
"1010","2018-02-15",21.51
"1011","2018-02-16",21.48
"1012","2018-02-20",21.120001
"1013","2018-02-21",21.41
"1014","2018-02-22",21.200001
"1015","2018-02-23",21.75
"1016","2018-02-26",22.120001
"1017","2018-02-27",22.1
"1018","2018-02-28",21.879999
"1019","2018-03-01",21.040001
"1020","2018-03-02",22.59
"1021","2018-03-05",21.959999
"1022","2018-03-06",21.860001
"1023","2018-03-07",22.09
"1024","2018-03-08",22.120001
"1025","2018-03-09",23.67
"1026","2018-03-12",23.309999
"1027","2018-03-13",23.450001
"1028","2018-03-14",22.65
"1029","2018-03-15",22.459999
"1030","2018-03-16",22.82
"1031","2018-03-19",23.209999
"1032","2018-03-20",23.280001
"1033","2018-03-21",23.6
"1034","2018-03-22",23.84
"1035","2018-03-23",22.32
"1036","2018-03-26",22.75
"1037","2018-03-27",21.92
"1038","2018-03-28",21.92
"1039","2018-03-29",22.9
"1040","2018-04-02",19.66
"1041","2018-04-03",20.690001
"1042","2018-04-04",21.66
"1043","2018-04-05",19.790001
"1044","2018-04-06",19.01
"1045","2018-04-09",20.040001
"1046","2018-04-10",18.82
"1047","2018-04-11",19.389999
"1048","2018-04-12",20.110001
"1049","2018-04-13",19.84
"1050","2018-04-16",19.83
"1051","2018-04-17",20.16
"1052","2018-04-18",19.33
"1053","2018-04-19",19.049999
"1054","2018-04-20",19.16
"1055","2018-04-23",18.85
"1056","2018-04-24",18.48
"1057","2018-04-25",18.66
"1058","2018-04-26",18.83
"1059","2018-04-27",18.700001
"1060","2018-04-30",18.25
"1061","2018-05-01",18.4
"1062","2018-05-02",18.370001
"1063","2018-05-03",19.68
"1064","2018-05-04",19.73
"1065","2018-05-07",19.6
"1066","2018-05-08",19.34
"1067","2018-05-09",19.360001
"1068","2018-05-10",18.690001
"1069","2018-05-11",19.219999
"1070","2018-05-14",20.540001
"1071","2018-05-15",19.870001
"1072","2018-05-16",20.58
"1073","2018-05-17",20.469999
"1074","2018-05-18",20.469999
"1075","2018-05-21",20.129999
"1076","2018-05-22",20.389999
"1077","2018-05-23",20.209999
"1078","2018-05-24",19.959999
"1079","2018-05-25",20
"1080","2018-05-29",19.91
"1081","2018-05-30",20.299999
"1082","2018-05-31",20.43
"1083","2018-06-01",20.16
"1084","2018-06-04",20
"1085","2018-06-05",18.83
"1086","2018-06-06",18.91
"1087","2018-06-07",17.950001
"1088","2018-06-08",18.77
"1089","2018-06-11",19.26
"1090","2018-06-12",19.6
"1091","2018-06-13",19.24
"1092","2018-06-14",19.59
"1093","2018-06-15",19.700001
"1094","2018-06-18",19.43
"1095","2018-06-19",19.6
"1096","2018-06-20",20.07
"1097","2018-06-21",19.639999
"1098","2018-06-22",19.370001
"1099","2018-06-25",19.18
"1100","2018-06-26",18.83
"1101","2018-06-27",17.030001
"1102","2018-06-28",17.09
"1103","2018-06-29",16.83
"1104","2018-07-02",16.99
"1105","2018-07-03",17.32
"1106","2018-07-05",17.43
"1107","2018-07-06",17.5
"1108","2018-07-09",17.879999
"1109","2018-07-10",17.66
"1110","2018-07-11",17.26
"1111","2018-07-12",17.309999
"1112","2018-07-13",17.01
"1113","2018-07-16",16.700001
"1114","2018-07-17",16.77
"1115","2018-07-18",16.629999
"1116","2018-07-19",16.610001
"1117","2018-07-20",16.33
"1118","2018-07-23",16.129999
"1119","2018-07-24",15.91
"1120","2018-07-25",16.16
"1121","2018-07-26",16.16
"1122","2018-07-27",16.219999
"1123","2018-07-30",16.290001
"1124","2018-07-31",15.99
"1125","2018-08-01",16.110001
"1126","2018-08-02",17.52
"1127","2018-08-03",16.5
"1128","2018-08-06",16.93
"1129","2018-08-07",16.719999
"1130","2018-08-08",16.620001
"1131","2018-08-09",16.6
"1132","2018-08-10",16.41
"1133","2018-08-13",16.389999
"1134","2018-08-14",16.75
"1135","2018-08-15",16.34
"1136","2018-08-16",16.139999
"1137","2018-08-17",15.93
"1138","2018-08-20",15.58
"1139","2018-08-21",15.81
"1140","2018-08-22",15.74
"1141","2018-08-23",15.47
"1142","2018-08-24",15.66
"1143","2018-08-27",15.55
"1144","2018-08-28",15.44
"1145","2018-08-29",15.74
"1146","2018-08-30",15.87
"1147","2018-08-31",15.77
"1148","2018-09-04",15.7
"1149","2018-09-05",14.97
"1150","2018-09-06",14.2
"1151","2018-09-07",14.32
"1152","2018-09-10",14.36
"1153","2018-09-11",14.1
"1154","2018-09-12",14.07
"1155","2018-09-13",13.28
"1156","2018-09-14",12.82
"1157","2018-09-17",12.91
"1158","2018-09-18",13.42
"1159","2018-09-19",13.75
"1160","2018-09-20",13.75
"1161","2018-09-21",13.52
"1162","2018-09-24",13.84
"1163","2018-09-25",13.81
"1164","2018-09-26",14.52
"1165","2018-09-27",15.14
"1166","2018-09-28",14.84
"1167","2018-10-01",14.44
"1168","2018-10-02",14.76
"1169","2018-10-03",15.14
"1170","2018-10-04",14.3
"1171","2018-10-05",14.42
"1172","2018-10-08",15.44
"1173","2018-10-09",14.4
"1174","2018-10-10",14
"1175","2018-10-11",13.94
"1176","2018-10-12",14.39
"1177","2018-10-15",14.92
"1178","2018-10-16",15.56
"1179","2018-10-17",15.3
"1180","2018-10-18",15.23
"1181","2018-10-19",14.84
"1182","2018-10-22",14.8
"1183","2018-10-23",14.99
"1184","2018-10-24",14.25
"1185","2018-10-25",15.13
"1186","2018-10-26",15.01
"1187","2018-10-29",15.09
"1188","2018-10-30",14.95
"1189","2018-10-31",14.92
"1190","2018-11-01",14.66
"1191","2018-11-02",14.37
"1192","2018-11-05",16.049999
"1193","2018-11-06",16.17
"1194","2018-11-07",15.83
"1195","2018-11-08",16.1
"1196","2018-11-09",16.059999
"1197","2018-11-12",12.59
"1198","2018-11-13",11.805
"1199","2018-11-14",11.3
"1200","2018-11-15",11.5
"1201","2018-11-16",13.38
"1202","2018-11-19",12.92
"1203","2018-11-20",12.43
"1204","2018-11-21",12.61
"1205","2018-11-23",13.3
"1206","2018-11-26",13.2
"1207","2018-11-27",13.08
"1208","2018-11-28",14.35
"1209","2018-11-29",14.36
"1210","2018-11-30",14.33
"1211","2018-12-03",13.02
"1212","2018-12-04",12.62
"1213","2018-12-06",12.47
"1214","2018-12-07",12.52
"1215","2018-12-10",12.61
"1216","2018-12-11",13.04
"1217","2018-12-12",13.62
"1218","2018-12-13",13.42
"1219","2018-12-14",13.5
"1220","2018-12-17",13.67
"1221","2018-12-18",12.87
"1222","2018-12-19",12.69
"1223","2018-12-20",11.6
"1224","2018-12-21",11.66
"1225","2018-12-24",11.25
"1226","2018-12-26",11.95
"1227","2018-12-27",11.9
"1228","2018-12-28",12.18
"1229","2018-12-31",12.55
"1230","2019-01-02",13.57
"1231","2019-01-03",12.81
"1232","2019-01-04",13.93
"1233","2019-01-07",14.62
"1234","2019-01-08",14.8
"1235","2019-01-09",14.9
"1236","2019-01-10",14.58
"1237","2019-01-11",14.44
"1238","2019-01-14",13.89
"1239","2019-01-15",14.08
"1240","2019-01-16",13.96
"1241","2019-01-17",14.29
"1242","2019-01-18",14.22
"1243","2019-01-22",14.28
"1244","2019-01-23",14.04
"1245","2019-01-24",14.39
"1246","2019-01-25",14.51
"1247","2019-01-28",13.25
"1248","2019-01-29",13.77
"1249","2019-01-30",14.27
"1250","2019-01-31",14.15
"1251","2019-02-01",13.6
"1252","2019-02-04",13.98
"1253","2019-02-05",13.95
"1254","2019-02-06",13.99
"1255","2019-02-07",13.46
"1256","2019-02-08",14.01
"1257","2019-02-11",14.21
"1258","2019-02-12",14.84
"1259","2019-02-13",14.74
"1260","2019-02-14",14.24
"1261","2019-02-15",15.01
"1262","2019-02-19",15.07
"1263","2019-02-20",14.6
"1264","2019-02-21",14.32
"1265","2019-02-22",14.56
"1266","2019-02-25",14.8
"1267","2019-02-26",14.66
"1268","2019-02-27",15
"1269","2019-02-28",15.19
"1270","2019-03-01",15.01
"1271","2019-03-04",15.67
"1272","2019-03-05",16.52
"1273","2019-03-06",16.15
"1274","2019-03-07",16.08
"1275","2019-03-08",16.32
"1276","2019-03-11",16.790001
"1277","2019-03-12",16.540001
"1278","2019-03-13",16.219999
"1279","2019-03-14",16.18
"1280","2019-03-15",16.469999
"1281","2019-03-18",16.77
"1282","2019-03-19",16.76
"1283","2019-03-20",17.139999
"1284","2019-03-21",17.540001
"1285","2019-03-22",15.51
"1286","2019-03-25",14.36
"1287","2019-03-26",14.2
"1288","2019-03-27",13.08
"1289","2019-03-28",12.65
"1290","2019-03-29",12.07
"1291","2019-04-01",11.5
"1292","2019-04-02",12.61
"1293","2019-04-03",12.84
"1294","2019-04-04",13.12
"1295","2019-04-05",13.05
"1296","2019-04-08",11
"1297","2019-04-09",10.26
"1298","2019-04-10",10.41
"1299","2019-04-11",10.09
"1300","2019-04-12",10.09
"1301","2019-04-15",9.86
"1302","2019-04-16",10.01
"1303","2019-04-17",9.84
"1304","2019-04-18",9.44
"1305","2019-04-22",9.46
"1306","2019-04-23",9.65
"1307","2019-04-24",9.58
"1308","2019-04-25",9.89
"1309","2019-04-26",10.15
"1310","2019-04-29",10.12
"1311","2019-04-30",10.28
"1312","2019-05-01",10.19
"1313","2019-05-02",9.96
"1314","2019-05-03",10.65
"1315","2019-05-06",11.17
"1316","2019-05-07",10.7
"1317","2019-05-08",10.84
"1318","2019-05-09",10.65
"1319","2019-05-10",10.85
"1320","2019-05-13",10.3
"1321","2019-05-14",10.34
"1322","2019-05-15",10.49
"1323","2019-05-16",10.59
"1324","2019-05-17",10.58
"1325","2019-05-20",10.51
"1326","2019-05-21",11.37
"1327","2019-05-22",10.82
"1328","2019-05-23",11.04
"1329","2019-05-24",10.99
"1330","2019-05-28",10.73
"1331","2019-05-29",10.76
"1332","2019-05-30",11.01
"1333","2019-05-31",10.19
"1334","2019-06-03",10.51
"1335","2019-06-04",10.9
"1336","2019-06-05",10.8
"1337","2019-06-06",10.57
"1338","2019-06-07",11.2
"1339","2019-06-10",10.05
"1340","2019-06-11",10.09
"1341","2019-06-12",10.35
"1342","2019-06-13",11.02
"1343","2019-06-14",10.76
"1344","2019-06-17",11
"1345","2019-06-18",10.98
"1346","2019-06-19",11.21
"1347","2019-06-20",11.05
"1348","2019-06-21",10.91
"1349","2019-06-24",11.4
"1350","2019-06-25",11.55
"1351","2019-06-26",11.44
"1352","2019-06-27",11.74
"1353","2019-06-28",12
"1354","2019-07-01",12.08
"1355","2019-07-02",11.93
"1356","2019-07-03",12.11
"1357","2019-07-05",12.19
"1358","2019-07-08",11.97
"1359","2019-07-09",11.75
"1360","2019-07-10",11.79
"1361","2019-07-11",11.28
"1362","2019-07-12",11.42
"1363","2019-07-15",11.45
"1364","2019-07-16",11.05
"1365","2019-07-17",11.22
"1366","2019-07-18",10.93
"1367","2019-07-19",10.75
"1368","2019-07-22",10.58
"1369","2019-07-23",10.27
"1370","2019-07-24",10.54
"1371","2019-07-25",10.26
"1372","2019-07-26",10.41
"1373","2019-07-29",10.29
"1374","2019-07-30",10.3
"1375","2019-07-31",10.06
"1376","2019-08-01",10.94
"1377","2019-08-02",10.81
"1378","2019-08-05",10.44
"1379","2019-08-06",10.24
"1380","2019-08-07",10.07
"1381","2019-08-08",10.34
"1382","2019-08-09",10.26
"1383","2019-08-12",10.3
"1384","2019-08-13",10.48
"1385","2019-08-14",10.47
"1386","2019-08-15",10.27
"1387","2019-08-16",10.46
"1388","2019-08-19",10.59
"1389","2019-08-20",10.35
"1390","2019-08-21",10.45
"1391","2019-08-22",9.98
"1392","2019-08-23",9.71
"1393","2019-08-26",10.02
"1394","2019-08-27",10.01
"1395","2019-08-28",9.94
"1396","2019-08-29",9.66
"1397","2019-08-30",10.07
"1398","2019-09-03",11.01
"1399","2019-09-04",12.35
"1400","2019-09-05",11.42
"1401","2019-09-06",11.19
"1402","2019-09-09",10.69
"1403","2019-09-10",10.99
"1404","2019-09-11",10.99
"1405","2019-09-12",10.48
"1406","2019-09-13",10.73
"1407","2019-09-16",10.93
"1408","2019-09-17",11.09
"1409","2019-09-18",11
"1410","2019-09-19",10.88
"1411","2019-09-20",10.8
"1412","2019-09-23",10.73
"1413","2019-09-24",10.75
"1414","2019-09-25",10.54
"1415","2019-09-26",9.87
"1416","2019-09-27",6.25
"1417","2019-09-30",5.88
"1418","2019-10-01",5.71
"1419","2019-10-02",5.77
"1420","2019-10-03",5.81
"1421","2019-10-04",5.86
"1422","2019-10-07",5.97
"1423","2019-10-08",5.82
"1424","2019-10-09",5.98
"1425","2019-10-10",5.86
"1426","2019-10-11",5.88
"1427","2019-10-14",5.89
"1428","2019-10-15",6.21
"1429","2019-10-16",6.37
"1430","2019-10-17",6.52
"1431","2019-10-18",6.09
"1432","2019-10-21",6.13
"1433","2019-10-22",6.14
"1434","2019-10-23",6.32
"1435","2019-10-24",6.11
"1436","2019-10-25",6.15
"1437","2019-10-28",6.19
"1438","2019-10-29",6.09
"1439","2019-10-30",6.25
"1440","2019-10-31",6.23
"1441","2019-11-01",6.5
"1442","2019-11-04",6.39
"1443","2019-11-05",6.4
"1444","2019-11-06",6.4
"1445","2019-11-07",6.4
"1446","2019-11-08",6.73
"1447","2019-11-11",6.94
"1448","2019-11-12",7.4
"1449","2019-11-13",6.925
"1450","2019-11-14",6.87
"1451","2019-11-15",6.71
"1452","2019-11-18",6.85
"1453","2019-11-19",6.81
"1454","2019-11-20",6.95
"1455","2019-11-21",6.71
"1456","2019-11-22",6.96
"1457","2019-11-25",7.2
"1458","2019-11-26",7.08
"1459","2019-11-27",7.22
"1460","2019-11-29",7.54
"1461","2019-12-02",7.48
"1462","2019-12-03",7.48
"1463","2019-12-04",7.61
"1464","2019-12-05",7.41
"1465","2019-12-06",7.32
"1466","2019-12-09",7.88
"1467","2019-12-10",7.95
"1468","2019-12-11",7.88
"1469","2019-12-12",8.79
"1470","2019-12-13",9.02
"1471","2019-12-16",9.09
"1472","2019-12-17",8.955
"1473","2019-12-18",8.67
"1474","2019-12-19",8.7
"1475","2019-12-20",9.07
"1476","2019-12-23",8.99
"1477","2019-12-24",9.18
"1478","2019-12-26",9.04
"1479","2019-12-27",8.62
"1480","2019-12-30",8.8
"1481","2019-12-31",9.225
"1482","2020-01-02",9.2
"1483","2020-01-03",9.26
"1484","2020-01-06",9.75
"1485","2020-01-07",10.33
"1486","2020-01-08",9.93
"1487","2020-01-09",9.86
"1488","2020-01-10",9.44
"1489","2020-01-13",9.59
"1490","2020-01-14",9.67
"1491","2020-01-15",9.72
"1492","2020-01-16",10.49
"1493","2020-01-17",10.42
"1494","2020-01-21",9.84
"1495","2020-01-22",13.09
"1496","2020-01-23",12.77
"1497","2020-01-24",10.855
"1498","2020-01-27",9.92
"1499","2020-01-28",10.895
"1500","2020-01-29",11.025
"1501","2020-01-30",10.89
"1502","2020-01-31",10.68
"1503","2020-02-03",10.91
"1504","2020-02-04",11.57
"1505","2020-02-05",11.425
"1506","2020-02-06",11.54
"1507","2020-02-07",11.12
"1508","2020-02-10",11.49
"1509","2020-02-11",10.845
"1510","2020-02-12",10.89
"1511","2020-02-13",11.04
"1512","2020-02-14",10.87
"1513","2020-02-18",11.035
"1514","2020-02-19",11.7
"1515","2020-02-20",11.11
"1516","2020-02-21",11.05
"1517","2020-02-24",10.84
"1518","2020-02-25",10.9
"1519","2020-02-26",10.92
"1520","2020-02-27",10.18
"1521","2020-02-28",8.46
"1522","2020-03-02",9.46
"1523","2020-03-03",9.51
"1524","2020-03-04",9.26
"1525","2020-03-05",9.4
"1526","2020-03-06",9.22
"1527","2020-03-09",9.22
"1528","2020-03-10",9.22
"1529","2020-03-11",8.35
"1530","2020-03-12",7.85
"1531","2020-03-13",7.45
"1532","2020-03-16",6.3
"1533","2020-03-17",6.6
"1534","2020-03-18",5.98
"1535","2020-03-19",7.24
"1536","2020-03-20",8.18
"1537","2020-03-23",8.4
"1538","2020-03-24",8.89
"1539","2020-03-25",8.77
"1540","2020-03-26",9.22
"1541","2020-03-27",9.35
"1542","2020-03-30",9.09
"1543","2020-03-31",8.84
"1544","2020-04-01",7.82
"1545","2020-04-02",7.8
"1546","2020-04-03",7.83
"1547","2020-04-06",8.41
"1548","2020-04-07",8.15
"1549","2020-04-08",9.58
"1550","2020-04-09",9.5
"1551","2020-04-13",9.85
"1552","2020-04-14",10.39
"1553","2020-04-15",9.78
"1554","2020-04-16",9.47
"1555","2020-04-17",10.35
"1556","2020-04-20",10.43
"1557","2020-04-21",10.29
"1558","2020-04-22",10.73
"1559","2020-04-23",10.57
"1560","2020-04-24",11.42
"1561","2020-04-27",10.345
"1562","2020-04-28",10.48
"1563","2020-04-29",11.34
"1564","2020-04-30",9.98
"1565","2020-05-01",8.36
"1566","2020-05-04",8.2
"1567","2020-05-05",8.37
"1568","2020-05-06",8.87
"1569","2020-05-07",8.25
"1570","2020-05-08",8.33
"1571","2020-05-11",8.94
"1572","2020-05-12",8.46
"1573","2020-05-13",8.01
"1574","2020-05-14",7.88
"1575","2020-05-15",8.33
"1576","2020-05-18",9
"1577","2020-05-19",8.93
"1578","2020-05-20",10.01
"1579","2020-05-21",9.99
"1580","2020-05-22",10.11
"1581","2020-05-26",9.83
"1582","2020-05-27",10.04
"1583","2020-05-28",10.27
"1584","2020-05-29",10.62
"1585","2020-06-01",9.74
"1586","2020-06-02",9.92
"1587","2020-06-03",9.27
"1588","2020-06-04",9.01
"1589","2020-06-05",9.39
"1590","2020-06-08",9.66
"1591","2020-06-09",9.89
"1592","2020-06-10",9.7
"1593","2020-06-11",9.16
"1594","2020-06-12",9.83
"1595","2020-06-15",9.93
"1596","2020-06-16",10.31
"1597","2020-06-17",9.8
"1598","2020-06-18",10.08
"1599","2020-06-19",10.77
"1600","2020-06-22",11.52
"1601","2020-06-23",11.21
"1602","2020-06-24",10.56
"1603","2020-06-25",10.35
"1604","2020-06-26",9.38
"1605","2020-06-29",9.46
"1606","2020-06-30",9.95
"1607","2020-07-01",9.6
"1608","2020-07-02",9.27
"1609","2020-07-06",9.84
"1610","2020-07-07",9.99
"1611","2020-07-08",10.56
"1612","2020-07-09",10.17
"1613","2020-07-10",10.09
"1614","2020-07-13",9.85
"1615","2020-07-14",10.22
"1616","2020-07-15",10.57
"1617","2020-07-16",10.19
"1618","2020-07-17",10.35
"1619","2020-07-20",10.39
"1620","2020-07-21",10.29
"1621","2020-07-22",10.28
"1622","2020-07-23",10.1
"1623","2020-07-24",10.01
"1624","2020-07-27",9.37
"1625","2020-07-28",9.22
"1626","2020-07-29",8.67
"1627","2020-07-30",9.22
"1628","2020-07-31",9.27
"1629","2020-08-03",9.52
"1630","2020-08-04",9.08
"1631","2020-08-05",9.56
"1632","2020-08-06",9.35
"1633","2020-08-07",9.86
"1634","2020-08-10",10.43
"1635","2020-08-11",10.09
"1636","2020-08-12",9.7
"1637","2020-08-13",10.19
"1638","2020-08-14",10.16
"1639","2020-08-17",10.44
"1640","2020-08-18",10.23
"1641","2020-08-19",10.09
"1642","2020-08-20",9.88
"1643","2020-08-21",9.38
"1644","2020-08-24",9.18
"1645","2020-08-25",9.68
"1646","2020-08-26",9.56
"1647","2020-08-27",9.45
"1648","2020-08-28",9.51
"1649","2020-08-31",9.62
"1650","2020-09-01",9.61
"1651","2020-09-02",9.88
"1652","2020-09-03",9.59
"1653","2020-09-04",9.4
"1654","2020-09-08",9.83
"1655","2020-09-09",9.88
"1656","2020-09-10",10.11
"1657","2020-09-11",10.01
"1658","2020-09-14",10.47
"1659","2020-09-15",10.37
"1660","2020-09-16",10.57
"1661","2020-09-17",10.82
"1662","2020-09-18",10.66
"1663","2020-09-21",10.25
"1664","2020-09-22",9.97
"1665","2020-09-23",9.81
"1666","2020-09-24",9.25
"1667","2020-09-25",8.93
"1668","2020-09-28",9.32
"1669","2020-09-29",9.65
"1670","2020-09-30",9.82
"1671","2020-10-01",10.27
"1672","2020-10-02",10.68
"1673","2020-10-05",11.21
"1674","2020-10-06",11.36
"1675","2020-10-07",11.45
"1676","2020-10-08",11.3
"1677","2020-10-09",11.16
"1678","2020-10-12",11.29
"1679","2020-10-13",11.63
"1680","2020-10-14",11.25
"1681","2020-10-15",11.35
"1682","2020-10-16",11.58
"1683","2020-10-19",11.51
"1684","2020-10-20",11.53
"1685","2020-10-21",11.41
"1686","2020-10-22",12.08
"1687","2020-10-23",11.91
"1688","2020-10-26",11.71
"1689","2020-10-27",11.83
"1690","2020-10-28",11.03
"1691","2020-10-29",10.74
"1692","2020-10-30",10.32
"1693","2020-11-02",9.77
"1694","2020-11-03",9.48
"1695","2020-11-04",10.69
"1696","2020-11-05",10.9
"1697","2020-11-06",10.41
"1698","2020-11-09",10.27
"1699","2020-11-10",10.64
"1700","2020-11-11",10.94
"1701","2020-11-12",11.04
"1702","2020-11-13",11.01
"1703","2020-11-16",11.04
"1704","2020-11-17",11.03
"1705","2020-11-18",10.79
"1706","2020-11-19",10.86
"1707","2020-11-20",10.75
"1708","2020-11-23",10.89
"1709","2020-11-24",11.02
"1710","2020-11-25",11.015
"1711","2020-11-27",11.37
