"","date","HBANO"
"969","2020-01-30",26.370001
"970","2020-01-31",26.24
"971","2020-02-03",26.23
"972","2020-02-04",26.209999
"973","2020-02-05",26.24
"974","2020-02-06",26.33
"975","2020-02-07",26.48
"976","2020-02-10",26.530001
"977","2020-02-11",26.200001
"978","2020-02-12",26.190001
"979","2020-02-13",26.26
"980","2020-02-14",26.24
"981","2020-02-18",26.25
"982","2020-02-19",26.17
"983","2020-02-20",26.23
"984","2020-02-21",26.33
"985","2020-02-24",26.08
"986","2020-02-25",26.110001
"987","2020-02-26",25.99
"988","2020-02-27",26.08
"989","2020-02-28",25.74
"990","2020-03-02",26.030001
"991","2020-03-03",26.040001
"992","2020-03-04",26.18
"993","2020-03-05",25.959999
"994","2020-03-06",25.950001
"995","2020-03-09",25.65
"996","2020-03-10",25.799999
"997","2020-03-11",25.83
"998","2020-03-12",24.440001
"999","2020-03-13",25.139999
"1000","2020-03-16",23.290001
"1001","2020-03-17",23.459999
"1002","2020-03-18",20.73
"1003","2020-03-19",19.6
"1004","2020-03-20",21.628
"1005","2020-03-23",20.92
"1006","2020-03-24",22.49
"1007","2020-03-25",24.07
"1008","2020-03-26",24.790001
"1009","2020-03-27",24.65
"1010","2020-03-30",25.209999
"1011","2020-03-31",24.440001
"1012","2020-04-01",22.549999
"1013","2020-04-02",23.549999
"1014","2020-04-03",22.82
"1015","2020-04-06",24.549999
"1016","2020-04-07",24.6
"1017","2020-04-08",25
"1018","2020-04-09",25.57
"1019","2020-04-13",25.49
"1020","2020-04-14",25.49
"1021","2020-04-15",25.450001
"1022","2020-04-16",25.219999
"1023","2020-04-17",25.83
"1024","2020-04-20",25.85
"1025","2020-04-21",25.52
"1026","2020-04-22",25.4
"1027","2020-04-23",25.48
"1028","2020-04-24",25.43
"1029","2020-04-27",25.6
"1030","2020-04-28",25.43
"1031","2020-04-29",25.530001
"1032","2020-04-30",25.690001
"1033","2020-05-01",25.489
"1034","2020-05-04",25.25
"1035","2020-05-05",25.23
"1036","2020-05-06",25.540001
"1037","2020-05-07",25.299999
"1038","2020-05-08",25.610001
"1039","2020-05-11",25.780001
"1040","2020-05-12",25.459999
"1041","2020-05-13",25.27
"1042","2020-05-14",25.280001
"1043","2020-05-15",25.280001
"1044","2020-05-18",25.51
"1045","2020-05-19",25.559999
"1046","2020-05-20",25.23
"1047","2020-05-21",25.42
"1048","2020-05-22",25.559999
"1049","2020-05-26",25.68
"1050","2020-05-27",25.65
"1051","2020-05-28",25.5
"1052","2020-05-29",25.67
"1053","2020-06-01",25.700001
"1054","2020-06-02",25.84
"1055","2020-06-03",26
"1056","2020-06-04",26.08
"1057","2020-06-05",26.18
"1058","2020-06-08",26.4
"1059","2020-06-09",26.120001
"1060","2020-06-10",26.08
"1061","2020-06-11",25.610001
"1062","2020-06-12",25.540001
"1063","2020-06-15",25.51
"1064","2020-06-16",25.620001
"1065","2020-06-17",25.93
"1066","2020-06-18",25.950001
"1067","2020-06-19",25.790001
"1068","2020-06-22",25.67
"1069","2020-06-23",25.66
"1070","2020-06-24",25.52
"1071","2020-06-25",25.65
"1072","2020-06-26",25.42
"1073","2020-06-29",25.68
"1074","2020-06-30",25.049999
"1075","2020-07-01",25.190001
"1076","2020-07-02",25.219999
"1077","2020-07-06",25.35
"1078","2020-07-07",25.309999
"1079","2020-07-08",25.389999
"1080","2020-07-09",25.35
"1081","2020-07-10",25.469999
"1082","2020-07-13",25.440001
"1083","2020-07-14",25.379999
"1084","2020-07-15",25.450001
"1085","2020-07-16",25.464001
"1086","2020-07-17",25.459999
"1087","2020-07-20",25.540001
"1088","2020-07-21",25.48
"1089","2020-07-22",25.42
"1090","2020-07-23",25.530001
"1091","2020-07-24",25.58
"1092","2020-07-27",25.57
"1093","2020-07-28",25.59
"1094","2020-07-29",25.639999
"1095","2020-07-30",25.51
"1096","2020-07-31",25.540001
"1097","2020-08-03",25.610001
"1098","2020-08-04",25.59
"1099","2020-08-05",25.57
"1100","2020-08-06",25.57
"1101","2020-08-07",25.59
"1102","2020-08-10",25.639999
"1103","2020-08-11",25.59
"1104","2020-08-12",25.620001
"1105","2020-08-13",25.6
"1106","2020-08-14",25.6
"1107","2020-08-17",25.610001
"1108","2020-08-18",25.67
"1109","2020-08-19",25.67
"1110","2020-08-20",25.700001
"1111","2020-08-21",25.683001
"1112","2020-08-24",25.67
"1113","2020-08-25",25.700001
"1114","2020-08-26",25.68
"1115","2020-08-27",25.67
"1116","2020-08-28",25.690001
"1117","2020-08-31",25.65
"1118","2020-09-01",25.68
"1119","2020-09-02",25.66
"1120","2020-09-03",25.65
"1121","2020-09-04",25.6
"1122","2020-09-08",25.66
"1123","2020-09-09",25.65
"1124","2020-09-10",25.639999
"1125","2020-09-11",25.690001
"1126","2020-09-14",25.68
"1127","2020-09-15",25.690001
"1128","2020-09-16",25.68
"1129","2020-09-17",25.700001
"1130","2020-09-18",25.684999
"1131","2020-09-21",25.629999
"1132","2020-09-22",25.68
"1133","2020-09-23",25.629999
"1134","2020-09-24",25.629999
"1135","2020-09-25",25.67
"1136","2020-09-28",25.709999
"1137","2020-09-29",25.77
"1138","2020-09-30",25.280001
"1139","2020-10-01",25.43
"1140","2020-10-02",25.450001
"1141","2020-10-05",25.469999
"1142","2020-10-06",25.469999
"1143","2020-10-07",25.5
"1144","2020-10-08",25.450001
"1145","2020-10-09",25.5
"1146","2020-10-12",25.5
"1147","2020-10-13",25.530001
"1148","2020-10-14",25.549999
"1149","2020-10-15",25.49
"1150","2020-10-16",25.540001
"1151","2020-10-19",25.559999
"1152","2020-10-20",25.57
"1153","2020-10-21",25.459999
"1154","2020-10-22",25.559999
"1155","2020-10-23",25.59
"1156","2020-10-26",25.6
"1157","2020-10-27",25.6
"1158","2020-10-28",25.549999
"1159","2020-10-29",25.51
"1160","2020-10-30",25.620001
"1161","2020-11-02",25.610001
"1162","2020-11-03",25.6
"1163","2020-11-04",25.65
"1164","2020-11-05",25.67
"1165","2020-11-06",25.58
"1166","2020-11-09",25.620001
"1167","2020-11-10",25.67
"1168","2020-11-11",25.67
"1169","2020-11-12",25.68
"1170","2020-11-13",25.610001
"1171","2020-11-16",25.709999
"1172","2020-11-17",25.75
"1173","2020-11-18",25.68
"1174","2020-11-19",25.74
"1175","2020-11-20",25.75
"1176","2020-11-23",25.780001
"1177","2020-11-24",25.77
"1178","2020-11-25",25.66
"1179","2020-11-27",25.790001
