"","date","HTHT"
"967","2014-01-28",7.015
"968","2014-01-29",6.88
"969","2014-01-30",6.855
"970","2014-01-31",6.7875
"971","2014-02-03",6.3875
"972","2014-02-04",6.6075
"973","2014-02-05",6.55
"974","2014-02-06",7.105
"975","2014-02-07",7.0975
"976","2014-02-10",7.1075
"977","2014-02-11",6.9975
"978","2014-02-12",6.7475
"979","2014-02-13",6.7225
"980","2014-02-14",6.6625
"981","2014-02-18",6.9275
"982","2014-02-19",7.0625
"983","2014-02-20",6.965
"984","2014-02-21",6.95
"985","2014-02-24",6.985
"986","2014-02-25",7.0925
"987","2014-02-26",7.125
"988","2014-02-27",7.1
"989","2014-02-28",7.04
"990","2014-03-03",6.9875
"991","2014-03-04",7.05
"992","2014-03-05",7.1
"993","2014-03-06",7.275
"994","2014-03-07",7.4625
"995","2014-03-10",6.7425
"996","2014-03-11",6.6825
"997","2014-03-12",6.56
"998","2014-03-13",6.2925
"999","2014-03-14",5.86
"1000","2014-03-17",5.8875
"1001","2014-03-18",5.99
"1002","2014-03-19",6.13
"1003","2014-03-20",6.015
"1004","2014-03-21",5.7825
"1005","2014-03-24",5.605
"1006","2014-03-25",5.63
"1007","2014-03-26",5.78
"1008","2014-03-27",5.8375
"1009","2014-03-28",5.92
"1010","2014-03-31",6.1425
"1011","2014-04-01",6.0625
"1012","2014-04-02",6.1675
"1013","2014-04-03",6.0275
"1014","2014-04-04",5.9175
"1015","2014-04-07",5.825
"1016","2014-04-08",5.875
"1017","2014-04-09",6.0375
"1018","2014-04-10",6.0225
"1019","2014-04-11",5.8575
"1020","2014-04-14",5.9325
"1021","2014-04-15",5.8875
"1022","2014-04-16",6.0325
"1023","2014-04-17",5.9775
"1024","2014-04-21",5.9425
"1025","2014-04-22",6
"1026","2014-04-23",5.8825
"1027","2014-04-24",5.77
"1028","2014-04-25",5.505
"1029","2014-04-28",5.4975
"1030","2014-04-29",5.5425
"1031","2014-04-30",5.5475
"1032","2014-05-01",5.4775
"1033","2014-05-02",5.56
"1034","2014-05-05",5.705
"1035","2014-05-06",5.5825
"1036","2014-05-07",5.1425
"1037","2014-05-08",5.1125
"1038","2014-05-09",5
"1039","2014-05-12",5.26
"1040","2014-05-13",5.415
"1041","2014-05-14",5.4625
"1042","2014-05-15",5.4525
"1043","2014-05-16",5.665
"1044","2014-05-19",5.535
"1045","2014-05-20",5.4825
"1046","2014-05-21",5.555
"1047","2014-05-22",5.6375
"1048","2014-05-23",5.7675
"1049","2014-05-27",6.0025
"1050","2014-05-28",6.075
"1051","2014-05-29",6.13
"1052","2014-05-30",6.275
"1053","2014-06-02",6.4175
"1054","2014-06-03",6.2775
"1055","2014-06-04",6.2025
"1056","2014-06-05",6.3025
"1057","2014-06-06",6.22
"1058","2014-06-09",6.2825
"1059","2014-06-10",6.2475
"1060","2014-06-11",6.215
"1061","2014-06-12",6.1725
"1062","2014-06-13",6.0875
"1063","2014-06-16",6.2225
"1064","2014-06-17",6.2475
"1065","2014-06-18",6.22
"1066","2014-06-19",6.175
"1067","2014-06-20",6.175
"1068","2014-06-23",6.1975
"1069","2014-06-24",6.1975
"1070","2014-06-25",6.1275
"1071","2014-06-26",6.1175
"1072","2014-06-27",6.165
"1073","2014-06-30",6.275
"1074","2014-07-01",6.2725
"1075","2014-07-02",6.245
"1076","2014-07-03",6.24
"1077","2014-07-07",6.245
"1078","2014-07-08",6.15
"1079","2014-07-09",6.165
"1080","2014-07-10",6.1425
"1081","2014-07-11",6.125
"1082","2014-07-14",6.1175
"1083","2014-07-15",6.14
"1084","2014-07-16",6.1425
"1085","2014-07-17",6.1075
"1086","2014-07-18",6.1275
"1087","2014-07-21",6.1275
"1088","2014-07-22",6.2775
"1089","2014-07-23",6.2175
"1090","2014-07-24",6.2525
"1091","2014-07-25",6.2275
"1092","2014-07-28",6.3225
"1093","2014-07-29",6.3
"1094","2014-07-30",6.2975
"1095","2014-07-31",6.2375
"1096","2014-08-01",6.1625
"1097","2014-08-04",6.1775
"1098","2014-08-05",6.1375
"1099","2014-08-06",6.1925
"1100","2014-08-07",6.1575
"1101","2014-08-08",6.14
"1102","2014-08-11",6.23
"1103","2014-08-12",6.5825
"1104","2014-08-13",6.7025
"1105","2014-08-14",6.675
"1106","2014-08-15",6.7575
"1107","2014-08-18",7.0225
"1108","2014-08-19",7.045
"1109","2014-08-20",6.6025
"1110","2014-08-21",6.49
"1111","2014-08-22",6.5975
"1112","2014-08-25",6.62
"1113","2014-08-26",6.535
"1114","2014-08-27",6.4725
"1115","2014-08-28",6.475
"1116","2014-08-29",6.5025
"1117","2014-09-02",6.4625
"1118","2014-09-03",6.4225
"1119","2014-09-04",6.39
"1120","2014-09-05",6.35
"1121","2014-09-08",6.355
"1122","2014-09-09",6.3175
"1123","2014-09-10",6.3425
"1124","2014-09-11",6.345
"1125","2014-09-12",6.38
"1126","2014-09-15",6.28
"1127","2014-09-16",6.305
"1128","2014-09-17",6.4025
"1129","2014-09-18",6.46
"1130","2014-09-19",6.455
"1131","2014-09-22",6.355
"1132","2014-09-23",6.3725
"1133","2014-09-24",6.54
"1134","2014-09-25",6.475
"1135","2014-09-26",6.53
"1136","2014-09-29",6.445
"1137","2014-09-30",6.4425
"1138","2014-10-01",6.3275
"1139","2014-10-02",6.3775
"1140","2014-10-03",6.3975
"1141","2014-10-06",6.4025
"1142","2014-10-07",6.3425
"1143","2014-10-08",6.47
"1144","2014-10-09",6.225
"1145","2014-10-10",6.1525
"1146","2014-10-13",6.0975
"1147","2014-10-14",6.195
"1148","2014-10-15",6.13
"1149","2014-10-16",6.29
"1150","2014-10-17",6.2675
"1151","2014-10-20",6.3275
"1152","2014-10-21",6.3475
"1153","2014-10-22",6.425
"1154","2014-10-23",6.49
"1155","2014-10-24",6.5225
"1156","2014-10-27",6.46
"1157","2014-10-28",6.5425
"1158","2014-10-29",6.5375
"1159","2014-10-30",6.64
"1160","2014-10-31",6.8725
"1161","2014-11-03",6.99
"1162","2014-11-04",6.9825
"1163","2014-11-05",6.995
"1164","2014-11-06",6.6775
"1165","2014-11-07",6.7525
"1166","2014-11-10",6.7525
"1167","2014-11-11",6.7625
"1168","2014-11-12",6.895
"1169","2014-11-13",6.52
"1170","2014-11-14",6.3525
"1171","2014-11-17",6.29
"1172","2014-11-18",6.2175
"1173","2014-11-19",6.12
"1174","2014-11-20",6.045
"1175","2014-11-21",6.1025
"1176","2014-11-24",6.195
"1177","2014-11-25",6.28
"1178","2014-11-26",6.2725
"1179","2014-11-28",6.2425
"1180","2014-12-01",5.93
"1181","2014-12-02",5.7475
"1182","2014-12-03",5.85
"1183","2014-12-04",5.8775
"1184","2014-12-05",5.8
"1185","2014-12-08",5.7825
"1186","2014-12-09",5.7725
"1187","2014-12-10",5.6975
"1188","2014-12-11",5.78
"1189","2014-12-12",5.76
"1190","2014-12-15",6
"1191","2014-12-16",5.915
"1192","2014-12-17",5.95
"1193","2014-12-18",6.0075
"1194","2014-12-19",6
"1195","2014-12-22",6.055
"1196","2014-12-23",6.0575
"1197","2014-12-24",6.0475
"1198","2014-12-26",6.125
"1199","2014-12-29",6.3225
"1200","2014-12-30",6.3375
"1201","2014-12-31",6.57
"1202","2015-01-02",6.25
"1203","2015-01-05",6.115
"1204","2015-01-06",5.915
"1205","2015-01-07",5.865
"1206","2015-01-08",5.7825
"1207","2015-01-09",5.6975
"1208","2015-01-12",5.67
"1209","2015-01-13",5.6975
"1210","2015-01-14",5.56
"1211","2015-01-15",5.3975
"1212","2015-01-16",5.6
"1213","2015-01-20",5.3225
"1214","2015-01-21",5.1775
"1215","2015-01-22",5.3975
"1216","2015-01-23",5.375
"1217","2015-01-26",5.375
"1218","2015-01-27",5.375
"1219","2015-01-28",5.335
"1220","2015-01-29",5.4
"1221","2015-01-30",5.425
"1222","2015-02-02",5.5
"1223","2015-02-03",5.695
"1224","2015-02-04",5.54
"1225","2015-02-05",5.5625
"1226","2015-02-06",5.57
"1227","2015-02-09",5.54
"1228","2015-02-10",5.565
"1229","2015-02-11",5.55
"1230","2015-02-12",5.5
"1231","2015-02-13",5.47
"1232","2015-02-17",5.4425
"1233","2015-02-18",5.53
"1234","2015-02-19",5.5025
"1235","2015-02-20",5.5175
"1236","2015-02-23",5.46
"1237","2015-02-24",5.44
"1238","2015-02-25",5.355
"1239","2015-02-26",5.3125
"1240","2015-02-27",5.3
"1241","2015-03-02",5.245
"1242","2015-03-03",5.23
"1243","2015-03-04",5.24
"1244","2015-03-05",5.2375
"1245","2015-03-06",5.125
"1246","2015-03-09",5.18
"1247","2015-03-10",5.105
"1248","2015-03-11",4.5175
"1249","2015-03-12",4.4375
"1250","2015-03-13",4.49
"1251","2015-03-16",4.435
"1252","2015-03-17",4.4325
"1253","2015-03-18",4.4775
"1254","2015-03-19",4.3675
"1255","2015-03-20",4.5
"1256","2015-03-23",4.575
"1257","2015-03-24",4.68
"1258","2015-03-25",4.7525
"1259","2015-03-26",4.8125
"1260","2015-03-27",4.8875
"1261","2015-03-30",5.0175
"1262","2015-03-31",4.925
"1263","2015-04-01",4.915
"1264","2015-04-02",5.055
"1265","2015-04-06",5.0725
"1266","2015-04-07",5.02
"1267","2015-04-08",5.1775
"1268","2015-04-09",5.325
"1269","2015-04-10",5.17
"1270","2015-04-13",5.125
"1271","2015-04-14",5.19
"1272","2015-04-15",5.4375
"1273","2015-04-16",5.5125
"1274","2015-04-17",5.36
"1275","2015-04-20",5.565
"1276","2015-04-21",5.62
"1277","2015-04-22",5.635
"1278","2015-04-23",5.775
"1279","2015-04-24",5.85
"1280","2015-04-27",5.965
"1281","2015-04-28",5.7575
"1282","2015-04-29",5.66
"1283","2015-04-30",5.63
"1284","2015-05-01",5.6525
"1285","2015-05-04",5.68
"1286","2015-05-05",5.625
"1287","2015-05-06",5.48
"1288","2015-05-07",5.4925
"1289","2015-05-08",5.5375
"1290","2015-05-11",5.54
"1291","2015-05-12",5.435
"1292","2015-05-13",5.3775
"1293","2015-05-14",5.1475
"1294","2015-05-15",6.1875
"1295","2015-05-18",6.21
"1296","2015-05-19",6.185
"1297","2015-05-20",6.2175
"1298","2015-05-21",6.2375
"1299","2015-05-22",6.3775
"1300","2015-05-26",6.7325
"1301","2015-05-27",6.5675
"1302","2015-05-28",6.4675
"1303","2015-05-29",6.195
"1304","2015-06-01",6.49
"1305","2015-06-02",6.715
"1306","2015-06-03",6.67
"1307","2015-06-04",6.7125
"1308","2015-06-05",6.7225
"1309","2015-06-08",6.5025
"1310","2015-06-09",6.3475
"1311","2015-06-10",6.7225
"1312","2015-06-11",7.255
"1313","2015-06-12",7.7225
"1314","2015-06-15",7.2425
"1315","2015-06-16",7.13
"1316","2015-06-17",7.055
"1317","2015-06-18",6.905
"1318","2015-06-19",6.72
"1319","2015-06-22",6.53
"1320","2015-06-23",6.6425
"1321","2015-06-24",6.4425
"1322","2015-06-25",6.4075
"1323","2015-06-26",6.2375
"1324","2015-06-29",6.145
"1325","2015-06-30",6.105
"1326","2015-07-01",6.035
"1327","2015-07-02",6.1125
"1328","2015-07-06",5.8
"1329","2015-07-07",5.455
"1330","2015-07-08",5.5125
"1331","2015-07-09",5.7725
"1332","2015-07-10",5.775
"1333","2015-07-13",5.83
"1334","2015-07-14",5.735
"1335","2015-07-15",5.5725
"1336","2015-07-16",5.8425
"1337","2015-07-17",5.75
"1338","2015-07-20",5.6375
"1339","2015-07-21",5.81
"1340","2015-07-22",5.7075
"1341","2015-07-23",5.6525
"1342","2015-07-24",5.34
"1343","2015-07-27",5.335
"1344","2015-07-28",5.6825
"1345","2015-07-29",5.7825
"1346","2015-07-30",5.8
"1347","2015-07-31",5.79
"1348","2015-08-03",6.0975
"1349","2015-08-04",6.25
"1350","2015-08-05",6.2675
"1351","2015-08-06",6.245
"1352","2015-08-07",6.23
"1353","2015-08-10",6.3
"1354","2015-08-11",6.2675
"1355","2015-08-12",6.1175
"1356","2015-08-13",6.145
"1357","2015-08-14",6.175
"1358","2015-08-17",6
"1359","2015-08-18",6.555
"1360","2015-08-19",6.64
"1361","2015-08-20",6.405
"1362","2015-08-21",6.125
"1363","2015-08-24",5.95
"1364","2015-08-25",6.045
"1365","2015-08-26",6.1075
"1366","2015-08-27",6.505
"1367","2015-08-28",6.3925
"1368","2015-08-31",6.4125
"1369","2015-09-01",6.375
"1370","2015-09-02",6.395
"1371","2015-09-03",6.41
"1372","2015-09-04",6.4075
"1373","2015-09-08",6.4025
"1374","2015-09-09",6.39
"1375","2015-09-10",6.4125
"1376","2015-09-11",6.5325
"1377","2015-09-14",6.3875
"1378","2015-09-15",6.4725
"1379","2015-09-16",6.4175
"1380","2015-09-17",6.3825
"1381","2015-09-18",5.9575
"1382","2015-09-21",6.255
"1383","2015-09-22",6.1525
"1384","2015-09-23",6.355
"1385","2015-09-24",6.3175
"1386","2015-09-25",6.25
"1387","2015-09-28",5.9325
"1388","2015-09-29",6.0975
"1389","2015-09-30",6.0825
"1390","2015-10-01",6.1025
"1391","2015-10-02",6.225
"1392","2015-10-05",6.59
"1393","2015-10-06",6.5575
"1394","2015-10-07",6.4975
"1395","2015-10-08",6.62
"1396","2015-10-09",6.9025
"1397","2015-10-12",6.85
"1398","2015-10-13",6.765
"1399","2015-10-14",6.7325
"1400","2015-10-15",7.0175
"1401","2015-10-16",7.145
"1402","2015-10-19",7.1075
"1403","2015-10-20",7.04
"1404","2015-10-21",6.915
"1405","2015-10-22",7.105
"1406","2015-10-23",7.4725
"1407","2015-10-26",7.45
"1408","2015-10-27",7.3775
"1409","2015-10-28",7.3625
"1410","2015-10-29",7.2625
"1411","2015-10-30",7.33
"1412","2015-11-02",7.4725
"1413","2015-11-03",7.3
"1414","2015-11-04",7.4525
"1415","2015-11-05",7.345
"1416","2015-11-06",7.4825
"1417","2015-11-09",7.5
"1418","2015-11-10",7.295
"1419","2015-11-11",7.3725
"1420","2015-11-12",7.695
"1421","2015-11-13",7.0175
"1422","2015-11-16",7.05
"1423","2015-11-17",7.11
"1424","2015-11-18",7
"1425","2015-11-19",7.1175
"1426","2015-11-20",7.14
"1427","2015-11-23",7.22
"1428","2015-11-24",7.19
"1429","2015-11-25",7.215
"1430","2015-11-27",7.105
"1431","2015-11-30",7.13
"1432","2015-12-01",7.4575
"1433","2015-12-02",7.4125
"1434","2015-12-03",7.265
"1435","2015-12-04",7.5825
"1436","2015-12-07",7.41
"1437","2015-12-08",7.475
"1438","2015-12-09",7.495
"1439","2015-12-10",7.42
"1440","2015-12-11",7.2675
"1441","2015-12-14",7.3
"1442","2015-12-15",7.3725
"1443","2015-12-16",7.4375
"1444","2015-12-17",7.32
"1445","2015-12-18",7.3925
"1446","2015-12-21",7.3825
"1447","2015-12-22",7.455
"1448","2015-12-23",8.2225
"1449","2015-12-24",8.1125
"1450","2015-12-28",8.135
"1451","2015-12-29",8.0725
"1452","2015-12-30",7.825
"1453","2015-12-31",7.815
"1454","2016-01-04",7.5575
"1455","2016-01-05",7.68
"1456","2016-01-06",7.65
"1457","2016-01-07",7.4625
"1458","2016-01-08",7.38
"1459","2016-01-11",6.58
"1460","2016-01-12",6.835
"1461","2016-01-13",6.7125
"1462","2016-01-14",6.6725
"1463","2016-01-15",6.4975
"1464","2016-01-19",6.6775
"1465","2016-01-20",6.81
"1466","2016-01-21",6.835
"1467","2016-01-22",6.9025
"1468","2016-01-25",7.005
"1469","2016-01-26",7.0075
"1470","2016-01-27",7.025
"1471","2016-01-28",7.0825
"1472","2016-01-29",6.9375
"1473","2016-02-01",6.8625
"1474","2016-02-02",6.6275
"1475","2016-02-03",6.7025
"1476","2016-02-04",6.815
"1477","2016-02-05",6.87
"1478","2016-02-08",6.625
"1479","2016-02-09",6.55
"1480","2016-02-10",6.4275
"1481","2016-02-11",6.435
"1482","2016-02-12",6.5
"1483","2016-02-16",6.6
"1484","2016-02-17",6.83
"1485","2016-02-18",6.775
"1486","2016-02-19",6.825
"1487","2016-02-22",7.1
"1488","2016-02-23",6.9925
"1489","2016-02-24",6.9975
"1490","2016-02-25",7.005
"1491","2016-02-26",7
"1492","2016-02-29",7
"1493","2016-03-01",7.1875
"1494","2016-03-02",7.2925
"1495","2016-03-03",7.215
"1496","2016-03-04",7.525
"1497","2016-03-07",7.3425
"1498","2016-03-08",7.14
"1499","2016-03-09",7.2275
"1500","2016-03-10",7.2025
"1501","2016-03-11",7.8925
"1502","2016-03-14",8.13
"1503","2016-03-15",7.9775
"1504","2016-03-16",8.01
"1505","2016-03-17",8.635
"1506","2016-03-18",8.9575
"1507","2016-03-21",8.8025
"1508","2016-03-22",8.86
"1509","2016-03-23",8.7975
"1510","2016-03-24",8.8125
"1511","2016-03-28",8.885
"1512","2016-03-29",8.875
"1513","2016-03-30",9.4275
"1514","2016-03-31",9.5525
"1515","2016-04-01",9.185
"1516","2016-04-04",9.105
"1517","2016-04-05",9.115
"1518","2016-04-06",9.2275
"1519","2016-04-07",9.3225
"1520","2016-04-08",9.435
"1521","2016-04-11",9.4425
"1522","2016-04-12",9.37
"1523","2016-04-13",9.5025
"1524","2016-04-14",9.3675
"1525","2016-04-15",9.265
"1526","2016-04-18",9.215
"1527","2016-04-19",9.2475
"1528","2016-04-20",9.1725
"1529","2016-04-21",9.1225
"1530","2016-04-22",9.015
"1531","2016-04-25",8.8725
"1532","2016-04-26",8.98
"1533","2016-04-27",8.965
"1534","2016-04-28",9.02
"1535","2016-04-29",9.015
"1536","2016-05-02",9.04
"1537","2016-05-03",8.9425
"1538","2016-05-04",8.9175
"1539","2016-05-05",8.85
"1540","2016-05-06",8.67
"1541","2016-05-09",8.7525
"1542","2016-05-10",8.96
"1543","2016-05-11",8.755
"1544","2016-05-12",8.74
"1545","2016-05-13",8.4775
"1546","2016-05-16",8.655
"1547","2016-05-17",8.375
"1548","2016-05-18",8.7025
"1549","2016-05-19",8.34
"1550","2016-05-20",8.445
"1551","2016-05-23",8.2525
"1552","2016-05-24",8.56
"1553","2016-05-25",8.455
"1554","2016-05-26",8.3025
"1555","2016-05-27",8.3275
"1556","2016-05-31",8.4775
"1557","2016-06-01",8.6225
"1558","2016-06-02",8.5275
"1559","2016-06-03",8.4775
"1560","2016-06-06",8.825
"1561","2016-06-07",9.0125
"1562","2016-06-08",8.7375
"1563","2016-06-09",8.485
"1564","2016-06-10",8.5625
"1565","2016-06-13",8.355
"1566","2016-06-14",8.2525
"1567","2016-06-15",8.2975
"1568","2016-06-16",8.32
"1569","2016-06-17",8.2
"1570","2016-06-20",8.43
"1571","2016-06-21",8.5675
"1572","2016-06-22",8.65
"1573","2016-06-23",8.9125
"1574","2016-06-24",8.71
"1575","2016-06-27",8.63
"1576","2016-06-28",8.905
"1577","2016-06-29",9.04
"1578","2016-06-30",9.1075
"1579","2016-07-01",9.43
"1580","2016-07-05",9.445
"1581","2016-07-06",9.2825
"1582","2016-07-07",9.245
"1583","2016-07-08",9.1975
"1584","2016-07-11",9.42
"1585","2016-07-12",9.8925
"1586","2016-07-13",9.7025
"1587","2016-07-14",9.6925
"1588","2016-07-15",10.095
"1589","2016-07-18",9.905
"1590","2016-07-19",9.7225
"1591","2016-07-20",9.74
"1592","2016-07-21",9.755
"1593","2016-07-22",9.7975
"1594","2016-07-25",9.7375
"1595","2016-07-26",9.5475
"1596","2016-07-27",9.515
"1597","2016-07-28",9.6325
"1598","2016-07-29",9.6075
"1599","2016-08-01",9.5475
"1600","2016-08-02",9.6525
"1601","2016-08-03",9.5775
"1602","2016-08-04",9.26
"1603","2016-08-05",9.37
"1604","2016-08-08",9.375
"1605","2016-08-09",9.49
"1606","2016-08-10",9.5025
"1607","2016-08-11",9.585
"1608","2016-08-12",9.705
"1609","2016-08-15",10.72
"1610","2016-08-16",10.4775
"1611","2016-08-17",10.915
"1612","2016-08-18",10.7225
"1613","2016-08-19",10.8875
"1614","2016-08-22",10.8675
"1615","2016-08-23",10.855
"1616","2016-08-24",10.9625
"1617","2016-08-25",11.255
"1618","2016-08-26",11.1725
"1619","2016-08-29",11.725
"1620","2016-08-30",11.365
"1621","2016-08-31",11.1575
"1622","2016-09-01",11.25
"1623","2016-09-02",11.285
"1624","2016-09-06",11.3925
"1625","2016-09-07",11.3275
"1626","2016-09-08",11.2775
"1627","2016-09-09",11.0975
"1628","2016-09-12",11.5
"1629","2016-09-13",11.2575
"1630","2016-09-14",11.355
"1631","2016-09-15",11.475
"1632","2016-09-16",11.1725
"1633","2016-09-19",11.2875
"1634","2016-09-20",11.395
"1635","2016-09-21",11.4625
"1636","2016-09-22",11.685
"1637","2016-09-23",11.575
"1638","2016-09-26",11.3325
"1639","2016-09-27",11.3125
"1640","2016-09-28",11.395
"1641","2016-09-29",11.555
"1642","2016-09-30",11.2725
"1643","2016-10-03",11.41
"1644","2016-10-04",11.52
"1645","2016-10-05",11.59
"1646","2016-10-06",11.605
"1647","2016-10-07",11.5825
"1648","2016-10-10",11.5925
"1649","2016-10-11",11.2075
"1650","2016-10-12",11.2825
"1651","2016-10-13",11.17
"1652","2016-10-14",11.145
"1653","2016-10-17",11.1325
"1654","2016-10-18",11.285
"1655","2016-10-19",11.195
"1656","2016-10-20",11.3075
"1657","2016-10-21",11.3975
"1658","2016-10-24",11.25
"1659","2016-10-25",11.32
"1660","2016-10-26",11.295
"1661","2016-10-27",10.975
"1662","2016-10-28",10.97
"1663","2016-10-31",10.7525
"1664","2016-11-01",10.6175
"1665","2016-11-02",10.475
"1666","2016-11-03",10.52
"1667","2016-11-04",10.625
"1668","2016-11-07",11.3525
"1669","2016-11-08",11.5875
"1670","2016-11-09",11.675
"1671","2016-11-10",11.3875
"1672","2016-11-11",11.5775
"1673","2016-11-14",11.8925
"1674","2016-11-15",11.6525
"1675","2016-11-16",11.3725
"1676","2016-11-17",11.2275
"1677","2016-11-18",11.505
"1678","2016-11-21",11.45
"1679","2016-11-22",11.47
"1680","2016-11-23",11.36
"1681","2016-11-25",11.7525
"1682","2016-11-28",12.7875
"1683","2016-11-29",13.005
"1684","2016-11-30",13.095
"1685","2016-12-01",13.0725
"1686","2016-12-02",13
"1687","2016-12-05",13.425
"1688","2016-12-06",12.9775
"1689","2016-12-07",12.9325
"1690","2016-12-08",13.0025
"1691","2016-12-09",12.89
"1692","2016-12-12",13.2125
"1693","2016-12-13",13.34
"1694","2016-12-14",12.7025
"1695","2016-12-15",12.7075
"1696","2016-12-16",12.1575
"1697","2016-12-19",11.8
"1698","2016-12-20",11.525
"1699","2016-12-21",11.635
"1700","2016-12-22",11.5325
"1701","2016-12-23",11.905
"1702","2016-12-27",12.0525
"1703","2016-12-28",11.92
"1704","2016-12-29",12.1975
"1705","2016-12-30",12.96
"1706","2017-01-03",12.565
"1707","2017-01-04",12.2975
"1708","2017-01-05",12.305
"1709","2017-01-06",12.1225
"1710","2017-01-09",12.0075
"1711","2017-01-10",12.25
"1712","2017-01-11",12.1725
"1713","2017-01-12",12.5175
"1714","2017-01-13",12.8925
"1715","2017-01-17",12.8325
"1716","2017-01-18",12.5025
"1717","2017-01-19",12.5
"1718","2017-01-20",12.605
"1719","2017-01-23",12.605
"1720","2017-01-24",12.89
"1721","2017-01-25",13.3225
"1722","2017-01-26",13.5225
"1723","2017-01-27",13.4775
"1724","2017-01-30",13.4825
"1725","2017-01-31",13.5075
"1726","2017-02-01",13.64
"1727","2017-02-02",13.94
"1728","2017-02-03",14.3875
"1729","2017-02-06",13.775
"1730","2017-02-07",13.7875
"1731","2017-02-08",13.845
"1732","2017-02-09",13.875
"1733","2017-02-10",13.785
"1734","2017-02-13",13.6575
"1735","2017-02-14",13.4525
"1736","2017-02-15",13.9525
"1737","2017-02-16",14.325
"1738","2017-02-17",13.995
"1739","2017-02-21",14.1525
"1740","2017-02-22",14.0325
"1741","2017-02-23",14.255
"1742","2017-02-24",14.25
"1743","2017-02-27",14.4175
"1744","2017-02-28",14.4925
"1745","2017-03-01",15.1525
"1746","2017-03-02",15
"1747","2017-03-03",14.945
"1748","2017-03-06",14.3325
"1749","2017-03-07",14.5825
"1750","2017-03-08",14.495
"1751","2017-03-09",14.415
"1752","2017-03-10",14.5
"1753","2017-03-13",14.395
"1754","2017-03-14",14.05
"1755","2017-03-15",14.705
"1756","2017-03-16",15.555
"1757","2017-03-17",14.995
"1758","2017-03-20",15.395
"1759","2017-03-21",15.5675
"1760","2017-03-22",15.2825
"1761","2017-03-23",15.6975
"1762","2017-03-24",16.01
"1763","2017-03-27",15.6325
"1764","2017-03-28",15.6775
"1765","2017-03-29",15.645
"1766","2017-03-30",15.6
"1767","2017-03-31",15.5125
"1768","2017-04-03",15.51
"1769","2017-04-04",15.415
"1770","2017-04-05",15.415
"1771","2017-04-06",15.44
"1772","2017-04-07",15.3525
"1773","2017-04-10",15.0325
"1774","2017-04-11",14.56
"1775","2017-04-12",14.8025
"1776","2017-04-13",14.725
"1777","2017-04-17",15.0625
"1778","2017-04-18",15.7325
"1779","2017-04-19",15.9
"1780","2017-04-20",16.889999
"1781","2017-04-21",16.51
"1782","2017-04-24",16.7075
"1783","2017-04-25",16.84
"1784","2017-04-26",17.16
"1785","2017-04-27",17.26
"1786","2017-04-28",17.745001
"1787","2017-05-01",17.6175
"1788","2017-05-02",17.885
"1789","2017-05-03",17.889999
"1790","2017-05-04",17.299999
"1791","2017-05-05",17.280001
"1792","2017-05-08",18.555
"1793","2017-05-09",18.7075
"1794","2017-05-10",18.7925
"1795","2017-05-11",20.2225
"1796","2017-05-12",18.745001
"1797","2017-05-15",19.6
"1798","2017-05-16",19.1875
"1799","2017-05-17",18.942499
"1800","2017-05-18",18.567499
"1801","2017-05-19",18.987499
"1802","2017-05-22",18.92
"1803","2017-05-23",18.959999
"1804","2017-05-24",19.0875
"1805","2017-05-25",19.317499
"1806","2017-05-26",19.809999
"1807","2017-05-30",19.440001
"1808","2017-05-31",19.1
"1809","2017-06-01",19.780001
"1810","2017-06-02",19.91
"1811","2017-06-05",19.7675
"1812","2017-06-06",20.3925
"1813","2017-06-07",21.844999
"1814","2017-06-08",20.9625
"1815","2017-06-09",20.3475
"1816","2017-06-12",20.395
"1817","2017-06-13",20.1425
"1818","2017-06-14",19.377501
"1819","2017-06-15",19.272499
"1820","2017-06-16",19.0825
"1821","2017-06-19",19.610001
"1822","2017-06-20",18.870001
"1823","2017-06-21",19.897499
"1824","2017-06-22",20.57
"1825","2017-06-23",20.674999
"1826","2017-06-26",20.955
"1827","2017-06-27",21.092501
"1828","2017-06-28",20.995001
"1829","2017-06-29",20.084999
"1830","2017-06-30",20.17
"1831","2017-07-03",19.700001
"1832","2017-07-05",20.047501
"1833","2017-07-06",19.275
"1834","2017-07-07",19.375
"1835","2017-07-10",19.7675
"1836","2017-07-11",20.0625
"1837","2017-07-12",20.275
"1838","2017-07-13",20.110001
"1839","2017-07-14",21.27
"1840","2017-07-17",22.059999
"1841","2017-07-18",23.129999
"1842","2017-07-19",23.5825
"1843","2017-07-20",23.26
"1844","2017-07-21",23.377501
"1845","2017-07-24",23.7425
"1846","2017-07-25",23.7675
"1847","2017-07-26",23.9925
"1848","2017-07-27",23.272499
"1849","2017-07-28",23.7925
"1850","2017-07-31",25.432501
"1851","2017-08-01",25.0875
"1852","2017-08-02",24.4275
"1853","2017-08-03",24.4
"1854","2017-08-04",24.74
"1855","2017-08-07",26.4025
"1856","2017-08-08",26.325001
"1857","2017-08-09",26.4575
"1858","2017-08-10",25.247499
"1859","2017-08-11",24.84
"1860","2017-08-14",24.7575
"1861","2017-08-15",24.397499
"1862","2017-08-16",24.950001
"1863","2017-08-17",27.3475
"1864","2017-08-18",27.1975
"1865","2017-08-21",28.235001
"1866","2017-08-22",28.737499
"1867","2017-08-23",28.450001
"1868","2017-08-24",28.025
"1869","2017-08-25",27.549999
"1870","2017-08-28",26.577499
"1871","2017-08-29",26.7875
