"","date","MIME"
"968","2019-09-25",36.060001
"969","2019-09-26",36.395
"970","2019-09-27",35.470001
"971","2019-09-30",35.669998
"972","2019-10-01",36.400002
"973","2019-10-02",37.099998
"974","2019-10-03",38.16
"975","2019-10-04",38.98
"976","2019-10-07",40.27
"977","2019-10-08",39.02
"978","2019-10-09",39.16
"979","2019-10-10",37.52
"980","2019-10-11",38.68
"981","2019-10-14",38.939999
"982","2019-10-15",39.810001
"983","2019-10-16",39.290001
"984","2019-10-17",38.889999
"985","2019-10-18",38.400002
"986","2019-10-21",38.990002
"987","2019-10-22",38.470001
"988","2019-10-23",38.82
"989","2019-10-24",39.939999
"990","2019-10-25",39.389999
"991","2019-10-28",39.200001
"992","2019-10-29",38.330002
"993","2019-10-30",39.900002
"994","2019-10-31",39.709999
"995","2019-11-01",40.310001
"996","2019-11-04",39.830002
"997","2019-11-05",40.110001
"998","2019-11-06",39.91
"999","2019-11-07",38.790001
"1000","2019-11-08",43.200001
"1001","2019-11-11",43.57
"1002","2019-11-12",43.119999
"1003","2019-11-13",43.459999
"1004","2019-11-14",42.759998
"1005","2019-11-15",42.970001
"1006","2019-11-18",43.18
"1007","2019-11-19",44.040001
"1008","2019-11-20",44.080002
"1009","2019-11-21",43.91
"1010","2019-11-22",43.68
"1011","2019-11-25",44.700001
"1012","2019-11-26",44.709999
"1013","2019-11-27",44.119999
"1014","2019-11-29",44.349998
"1015","2019-12-02",43.43
"1016","2019-12-03",43.919998
"1017","2019-12-04",43.970001
"1018","2019-12-05",43.939999
"1019","2019-12-06",43.709999
"1020","2019-12-09",43.330002
"1021","2019-12-10",42.77
"1022","2019-12-11",42.740002
"1023","2019-12-12",42.855
"1024","2019-12-13",43.880001
"1025","2019-12-16",43.310001
"1026","2019-12-17",42.91
"1027","2019-12-18",43.599998
"1028","2019-12-19",43.16
"1029","2019-12-20",44.060001
"1030","2019-12-23",43.990002
"1031","2019-12-24",43.900002
"1032","2019-12-26",44.009998
"1033","2019-12-27",43.400002
"1034","2019-12-30",42.84
"1035","2019-12-31",43.380001
"1036","2020-01-02",44.23
"1037","2020-01-03",44.790001
"1038","2020-01-06",46.150002
"1039","2020-01-07",47.07
"1040","2020-01-08",47.849998
"1041","2020-01-09",48.549999
"1042","2020-01-10",48.799999
"1043","2020-01-13",48.459999
"1044","2020-01-14",48.990002
"1045","2020-01-15",49.310001
"1046","2020-01-16",50.009998
"1047","2020-01-17",49.970001
"1048","2020-01-21",49.5
"1049","2020-01-22",49.240002
"1050","2020-01-23",49.860001
"1051","2020-01-24",50.130001
"1052","2020-01-27",48.860001
"1053","2020-01-28",50.02
"1054","2020-01-29",50.349998
"1055","2020-01-30",50.720001
"1056","2020-01-31",51.029999
"1057","2020-02-03",51.549999
"1058","2020-02-04",53.060001
"1059","2020-02-05",52.73
"1060","2020-02-06",52.98
"1061","2020-02-07",52.919998
"1062","2020-02-10",53.560001
"1063","2020-02-11",48.619999
"1064","2020-02-12",46.459999
"1065","2020-02-13",46.369999
"1066","2020-02-14",49.02
"1067","2020-02-18",49.240002
"1068","2020-02-19",48.400002
"1069","2020-02-20",48.169998
"1070","2020-02-21",46.400002
"1071","2020-02-24",45.470001
"1072","2020-02-25",43.919998
"1073","2020-02-26",43.02
"1074","2020-02-27",40.959999
"1075","2020-02-28",39.59
"1076","2020-03-02",40.099998
"1077","2020-03-03",38.16
"1078","2020-03-04",39.610001
"1079","2020-03-05",38.470001
"1080","2020-03-06",36.439999
"1081","2020-03-09",33.330002
"1082","2020-03-10",33.93
"1083","2020-03-11",32.040001
"1084","2020-03-12",29.700001
"1085","2020-03-13",33.5
"1086","2020-03-16",28.860001
"1087","2020-03-17",30.48
"1088","2020-03-18",27.549999
"1089","2020-03-19",29.23
"1090","2020-03-20",30.84
"1091","2020-03-23",31.92
"1092","2020-03-24",33.849998
"1093","2020-03-25",33.77
"1094","2020-03-26",35.389999
"1095","2020-03-27",35.75
"1096","2020-03-30",35.509998
"1097","2020-03-31",35.299999
"1098","2020-04-01",33.380001
"1099","2020-04-02",32.380001
"1100","2020-04-03",30.59
"1101","2020-04-06",32.25
"1102","2020-04-07",32.099998
"1103","2020-04-08",32.529999
"1104","2020-04-09",33.09
"1105","2020-04-13",32.869999
"1106","2020-04-14",34.540001
"1107","2020-04-15",33.709999
"1108","2020-04-16",35.580002
"1109","2020-04-17",35.689999
"1110","2020-04-20",36.25
"1111","2020-04-21",35.029999
"1112","2020-04-22",35.740002
"1113","2020-04-23",36.59
"1114","2020-04-24",36.900002
"1115","2020-04-27",38.310001
"1116","2020-04-28",38.720001
"1117","2020-04-29",39.889999
"1118","2020-04-30",40.900002
"1119","2020-05-01",40.099998
"1120","2020-05-04",39.439999
"1121","2020-05-05",40.470001
"1122","2020-05-06",40.43
"1123","2020-05-07",43.59
"1124","2020-05-08",40.93
"1125","2020-05-11",41.720001
"1126","2020-05-12",40
"1127","2020-05-13",37.889999
"1128","2020-05-14",37.34
"1129","2020-05-15",36.740002
"1130","2020-05-18",37.119999
"1131","2020-05-19",36.599998
"1132","2020-05-20",38.950001
"1133","2020-05-21",39.380001
"1134","2020-05-22",39.619999
"1135","2020-05-26",38.939999
"1136","2020-05-27",39.389999
"1137","2020-05-28",40.549999
"1138","2020-05-29",41.779999
"1139","2020-06-01",43.389999
"1140","2020-06-02",43.779999
"1141","2020-06-03",44.43
"1142","2020-06-04",43.380001
"1143","2020-06-05",43.209999
"1144","2020-06-08",42.970001
"1145","2020-06-09",42.889999
"1146","2020-06-10",44.110001
"1147","2020-06-11",41.790001
"1148","2020-06-12",42.759998
"1149","2020-06-15",42.439999
"1150","2020-06-16",43.950001
"1151","2020-06-17",44.110001
"1152","2020-06-18",43.84
"1153","2020-06-19",43.200001
"1154","2020-06-22",43.48
"1155","2020-06-23",43.41
"1156","2020-06-24",44.02
"1157","2020-06-25",43.23
"1158","2020-06-26",40.18
"1159","2020-06-29",40.73
"1160","2020-06-30",41.66
"1161","2020-07-01",43.279999
"1162","2020-07-02",43.259998
"1163","2020-07-06",43.669998
"1164","2020-07-07",43.150002
"1165","2020-07-08",43.580002
"1166","2020-07-09",44.650002
"1167","2020-07-10",43.57
"1168","2020-07-13",40.91
"1169","2020-07-14",41.07
"1170","2020-07-15",41.389999
"1171","2020-07-16",40.099998
"1172","2020-07-17",41.18
"1173","2020-07-20",43.490002
"1174","2020-07-21",43.744999
"1175","2020-07-22",43.290001
"1176","2020-07-23",43.099998
"1177","2020-07-24",43.060001
"1178","2020-07-27",43.360001
"1179","2020-07-28",43.889999
"1180","2020-07-29",46.360001
"1181","2020-07-30",46.84
"1182","2020-07-31",46.93
"1183","2020-08-03",46.830002
"1184","2020-08-04",46.099998
"1185","2020-08-05",45.970001
"1186","2020-08-06",45.84
"1187","2020-08-07",44.869999
"1188","2020-08-10",43.509998
"1189","2020-08-11",43.709999
"1190","2020-08-12",44.279999
"1191","2020-08-13",45.895
"1192","2020-08-14",45.09
"1193","2020-08-17",44.57
"1194","2020-08-18",45.25
"1195","2020-08-19",45.23
"1196","2020-08-20",46.59
"1197","2020-08-21",46.400002
"1198","2020-08-24",46.830002
"1199","2020-08-25",47.259998
"1200","2020-08-26",48.77
"1201","2020-08-27",48.040001
"1202","2020-08-28",48.66
"1203","2020-08-31",49.240002
"1204","2020-09-01",50.02
"1205","2020-09-02",49.950001
"1206","2020-09-03",47.48
"1207","2020-09-04",45.84
"1208","2020-09-08",45.580002
"1209","2020-09-09",47.049999
"1210","2020-09-10",46.599998
"1211","2020-09-11",46.529999
"1212","2020-09-14",47.189999
"1213","2020-09-15",47.560001
"1214","2020-09-16",47.470001
"1215","2020-09-17",46.990002
"1216","2020-09-18",46
"1217","2020-09-21",45.130001
"1218","2020-09-22",46.68
"1219","2020-09-23",46.185001
"1220","2020-09-24",44.169998
"1221","2020-09-25",45.27
"1222","2020-09-28",45.970001
"1223","2020-09-29",45.98
"1224","2020-09-30",46.919998
"1225","2020-10-01",47.169998
"1226","2020-10-02",45.290001
"1227","2020-10-05",46.310001
"1228","2020-10-06",45.049999
"1229","2020-10-07",46.830002
"1230","2020-10-08",47.040001
"1231","2020-10-09",47.919998
"1232","2020-10-12",48.48
"1233","2020-10-13",48.139999
"1234","2020-10-14",47.009998
"1235","2020-10-15",46.355
"1236","2020-10-16",45.689999
"1237","2020-10-19",44.685001
"1238","2020-10-20",43.790001
"1239","2020-10-21",43.040001
"1240","2020-10-22",42.900002
"1241","2020-10-23",42.799999
"1242","2020-10-26",41.41
"1243","2020-10-27",41.744999
"1244","2020-10-28",40.740002
"1245","2020-10-29",40.049999
"1246","2020-10-30",38.209999
"1247","2020-11-02",38.049999
"1248","2020-11-03",40.009998
"1249","2020-11-04",42.509998
"1250","2020-11-05",43.290001
"1251","2020-11-06",42.68
"1252","2020-11-09",42.66
"1253","2020-11-10",41.549999
"1254","2020-11-11",43.709999
"1255","2020-11-12",43.360001
"1256","2020-11-13",43.740002
"1257","2020-11-16",43.98
"1258","2020-11-17",44.130001
"1259","2020-11-18",41.849998
"1260","2020-11-19",42.099998
"1261","2020-11-20",41.91
"1262","2020-11-23",41.299999
"1263","2020-11-24",41.900002
"1264","2020-11-25",42.900002
"1265","2020-11-27",43.73
