"","date","TV"
"971","2010-11-08",23.4
"972","2010-11-09",23.129999
"973","2010-11-10",23.549999
"974","2010-11-11",23.1
"975","2010-11-12",22.85
"976","2010-11-15",22.870001
"977","2010-11-16",22.219999
"978","2010-11-17",22.360001
"979","2010-11-18",22.85
"980","2010-11-19",23.01
"981","2010-11-22",22.940001
"982","2010-11-23",22.32
"983","2010-11-24",23.48
"984","2010-11-26",23.18
"985","2010-11-29",23.07
"986","2010-11-30",23.299999
"987","2010-12-01",24.049999
"988","2010-12-02",24.379999
"989","2010-12-03",24.389999
"990","2010-12-06",24.780001
"991","2010-12-07",24.91
"992","2010-12-08",24.299999
"993","2010-12-09",24.559999
"994","2010-12-10",24.459999
"995","2010-12-13",24.74
"996","2010-12-14",24.99
"997","2010-12-15",25
"998","2010-12-16",25.219999
"999","2010-12-17",25.299999
"1000","2010-12-20",25.610001
"1001","2010-12-21",26.26
"1002","2010-12-22",26.51
"1003","2010-12-23",25.98
"1004","2010-12-27",25.940001
"1005","2010-12-28",25.870001
"1006","2010-12-29",25.91
"1007","2010-12-30",25.92
"1008","2010-12-31",25.93
"1009","2011-01-03",26.5
"1010","2011-01-04",26.030001
"1011","2011-01-05",25.85
"1012","2011-01-06",25.6
"1013","2011-01-07",25.440001
"1014","2011-01-10",25.67
"1015","2011-01-11",25.450001
"1016","2011-01-12",25.67
"1017","2011-01-13",25.9
"1018","2011-01-14",26
"1019","2011-01-18",25.860001
"1020","2011-01-19",25.24
"1021","2011-01-20",24.74
"1022","2011-01-21",24.559999
"1023","2011-01-24",24.940001
"1024","2011-01-25",24.25
"1025","2011-01-26",23.92
"1026","2011-01-27",23.85
"1027","2011-01-28",23.459999
"1028","2011-01-31",24.059999
"1029","2011-02-01",24.51
"1030","2011-02-02",24.700001
"1031","2011-02-03",24.450001
"1032","2011-02-04",24.51
"1033","2011-02-07",24.68
"1034","2011-02-08",24.110001
"1035","2011-02-09",23.82
"1036","2011-02-10",23.85
"1037","2011-02-11",24.34
"1038","2011-02-14",24.23
"1039","2011-02-15",24.110001
"1040","2011-02-16",24.290001
"1041","2011-02-17",24.200001
"1042","2011-02-18",24.700001
"1043","2011-02-22",23.99
"1044","2011-02-23",23.559999
"1045","2011-02-24",23.49
"1046","2011-02-25",23.66
"1047","2011-02-28",23.620001
"1048","2011-03-01",23.34
"1049","2011-03-02",23.360001
"1050","2011-03-03",23.76
"1051","2011-03-04",23.690001
"1052","2011-03-07",23.280001
"1053","2011-03-08",23.43
"1054","2011-03-09",23.639999
"1055","2011-03-10",23.52
"1056","2011-03-11",23.68
"1057","2011-03-14",23.51
"1058","2011-03-15",23.379999
"1059","2011-03-16",22.780001
"1060","2011-03-17",22.99
"1061","2011-03-18",22.870001
"1062","2011-03-21",23.299999
"1063","2011-03-22",23.290001
"1064","2011-03-23",23.66
"1065","2011-03-24",23.969999
"1066","2011-03-25",23.889999
"1067","2011-03-28",23.690001
"1068","2011-03-29",24.110001
"1069","2011-03-30",24.620001
"1070","2011-03-31",24.530001
"1071","2011-04-01",25.08
"1072","2011-04-04",25.309999
"1073","2011-04-05",24.709999
"1074","2011-04-06",24.059999
"1075","2011-04-07",22.969999
"1076","2011-04-08",23.040001
"1077","2011-04-11",22.98
"1078","2011-04-12",22.860001
"1079","2011-04-13",22.83
"1080","2011-04-14",22.73
"1081","2011-04-15",22.469999
"1082","2011-04-18",22.4
"1083","2011-04-19",22.91
"1084","2011-04-20",23.120001
"1085","2011-04-21",23.41
"1086","2011-04-25",23.42
"1087","2011-04-26",23.549999
"1088","2011-04-27",23.76
"1089","2011-04-28",23.719999
"1090","2011-04-29",23.719999
"1091","2011-05-02",23.719999
"1092","2011-05-03",23.59
"1093","2011-05-04",23.639999
"1094","2011-05-05",23.299999
"1095","2011-05-06",23.01
"1096","2011-05-09",22.950001
"1097","2011-05-10",23.620001
"1098","2011-05-11",23.389999
"1099","2011-05-12",23.09
"1100","2011-05-13",22.91
"1101","2011-05-16",23.17
"1102","2011-05-17",23.18
"1103","2011-05-18",23.469999
"1104","2011-05-19",23.66
"1105","2011-05-20",23.559999
"1106","2011-05-23",23.01
"1107","2011-05-24",22.92
"1108","2011-05-25",22.969999
"1109","2011-05-26",23.610001
"1110","2011-05-27",23.629999
"1111","2011-05-31",23.530001
"1112","2011-06-01",23.02
"1113","2011-06-02",22.959999
"1114","2011-06-03",23.02
"1115","2011-06-06",22.540001
"1116","2011-06-07",22.52
"1117","2011-06-08",22.5
"1118","2011-06-09",22.75
"1119","2011-06-10",22.25
"1120","2011-06-13",22.33
"1121","2011-06-14",23.190001
"1122","2011-06-15",22.91
"1123","2011-06-16",22.700001
"1124","2011-06-17",22.879999
"1125","2011-06-20",23.15
"1126","2011-06-21",23.73
"1127","2011-06-22",23.76
"1128","2011-06-23",24.17
"1129","2011-06-24",23.809999
"1130","2011-06-27",23.98
"1131","2011-06-28",24.67
"1132","2011-06-29",24.77
"1133","2011-06-30",24.6
"1134","2011-07-01",24.690001
"1135","2011-07-05",24.290001
"1136","2011-07-06",23.84
"1137","2011-07-07",24.01
"1138","2011-07-08",23.58
"1139","2011-07-11",22.860001
"1140","2011-07-12",22.540001
"1141","2011-07-13",22.4
"1142","2011-07-14",21.690001
"1143","2011-07-15",21.67
"1144","2011-07-18",21.25
"1145","2011-07-19",22.059999
"1146","2011-07-20",22.1
"1147","2011-07-21",22.370001
"1148","2011-07-22",22.58
"1149","2011-07-25",22.280001
"1150","2011-07-26",22.299999
"1151","2011-07-27",22.23
"1152","2011-07-28",22.43
"1153","2011-07-29",22.190001
"1154","2011-08-01",22.200001
"1155","2011-08-02",21.5
"1156","2011-08-03",21.280001
"1157","2011-08-04",20.34
"1158","2011-08-05",20.59
"1159","2011-08-08",18.959999
"1160","2011-08-09",19.91
"1161","2011-08-10",19.110001
"1162","2011-08-11",20.23
"1163","2011-08-12",20.190001
"1164","2011-08-15",20.41
"1165","2011-08-16",20.209999
"1166","2011-08-17",20.1
"1167","2011-08-18",19.440001
"1168","2011-08-19",19.530001
"1169","2011-08-22",19.870001
"1170","2011-08-23",20.6
"1171","2011-08-24",20.42
"1172","2011-08-25",20.190001
"1173","2011-08-26",20.299999
"1174","2011-08-29",21.25
"1175","2011-08-30",21.52
"1176","2011-08-31",22.040001
"1177","2011-09-01",21.93
"1178","2011-09-02",20.780001
"1179","2011-09-06",19.74
"1180","2011-09-07",20.25
"1181","2011-09-08",19.629999
"1182","2011-09-09",18.98
"1183","2011-09-12",18.879999
"1184","2011-09-13",19.08
"1185","2011-09-14",19.200001
"1186","2011-09-15",19.76
"1187","2011-09-16",19.450001
"1188","2011-09-19",18.73
"1189","2011-09-20",18.629999
"1190","2011-09-21",18.110001
"1191","2011-09-22",17.700001
"1192","2011-09-23",18.59
"1193","2011-09-26",18.709999
"1194","2011-09-27",19.17
"1195","2011-09-28",18.6
"1196","2011-09-29",18.790001
"1197","2011-09-30",18.389999
"1198","2011-10-03",18.280001
"1199","2011-10-04",19.450001
"1200","2011-10-05",19.66
"1201","2011-10-06",20.129999
"1202","2011-10-07",19.190001
"1203","2011-10-10",19.809999
"1204","2011-10-11",20.190001
"1205","2011-10-12",20.290001
"1206","2011-10-13",19.809999
"1207","2011-10-14",20.190001
"1208","2011-10-17",19.370001
"1209","2011-10-18",20.139999
"1210","2011-10-19",19.639999
"1211","2011-10-20",20.08
"1212","2011-10-21",20.51
"1213","2011-10-24",21.26
"1214","2011-10-25",20.76
"1215","2011-10-26",21.34
"1216","2011-10-27",22.02
"1217","2011-10-28",22.33
"1218","2011-10-31",21.33
"1219","2011-11-01",20.85
"1220","2011-11-02",21.110001
"1221","2011-11-03",21.23
"1222","2011-11-04",21.09
"1223","2011-11-07",21.559999
"1224","2011-11-08",21.52
"1225","2011-11-09",20.58
"1226","2011-11-10",20.690001
"1227","2011-11-11",21.18
"1228","2011-11-14",21.049999
"1229","2011-11-15",21.110001
"1230","2011-11-16",20.540001
"1231","2011-11-17",20.17
"1232","2011-11-18",20.209999
"1233","2011-11-21",19.83
"1234","2011-11-22",19.559999
"1235","2011-11-23",18.969999
"1236","2011-11-25",18.700001
"1237","2011-11-28",19.309999
"1238","2011-11-29",19
"1239","2011-11-30",20.76
"1240","2011-12-01",20.42
"1241","2011-12-02",20.35
"1242","2011-12-05",20.700001
"1243","2011-12-06",20.75
"1244","2011-12-07",20.98
"1245","2011-12-08",20.59
"1246","2011-12-09",21.059999
"1247","2011-12-12",21.129999
"1248","2011-12-13",20.719999
"1249","2011-12-14",20.299999
"1250","2011-12-15",20.42
"1251","2011-12-16",20.07
"1252","2011-12-19",19.52
"1253","2011-12-20",20.139999
"1254","2011-12-21",20.450001
"1255","2011-12-22",20.620001
"1256","2011-12-23",20.58
"1257","2011-12-27",20.370001
"1258","2011-12-28",20.48
"1259","2011-12-29",20.969999
"1260","2011-12-30",21.059999
"1261","2012-01-03",21.309999
"1262","2012-01-04",21.43
"1263","2012-01-05",21.35
"1264","2012-01-06",21.27
"1265","2012-01-09",21.16
"1266","2012-01-10",21.52
"1267","2012-01-11",21.5
"1268","2012-01-12",21.59
"1269","2012-01-13",20.700001
"1270","2012-01-17",20.780001
"1271","2012-01-18",21.5
"1272","2012-01-19",21.5
"1273","2012-01-20",21.530001
"1274","2012-01-23",21.309999
"1275","2012-01-24",21.049999
"1276","2012-01-25",20.75
"1277","2012-01-26",20.08
"1278","2012-01-27",19.940001
"1279","2012-01-30",19.76
"1280","2012-01-31",19.719999
"1281","2012-02-01",20.4
"1282","2012-02-02",19.809999
"1283","2012-02-03",20.01
"1284","2012-02-06",19.879999
"1285","2012-02-07",19.879999
"1286","2012-02-08",20.09
"1287","2012-02-09",20.07
"1288","2012-02-10",19.790001
"1289","2012-02-13",19.91
"1290","2012-02-14",20.219999
"1291","2012-02-15",20.290001
"1292","2012-02-16",20.76
"1293","2012-02-17",21.26
"1294","2012-02-21",20.82
"1295","2012-02-22",20.709999
"1296","2012-02-23",20.629999
"1297","2012-02-24",20.77
"1298","2012-02-27",20.790001
"1299","2012-02-28",20.879999
"1300","2012-02-29",21.33
"1301","2012-03-01",21.27
"1302","2012-03-02",21.26
"1303","2012-03-05",20.940001
"1304","2012-03-06",20.450001
"1305","2012-03-07",20.370001
"1306","2012-03-08",20.690001
"1307","2012-03-09",20.77
"1308","2012-03-12",20.629999
"1309","2012-03-13",21.129999
"1310","2012-03-14",20.9
"1311","2012-03-15",21.15
"1312","2012-03-16",21.02
"1313","2012-03-19",21.17
"1314","2012-03-20",20.9
"1315","2012-03-21",20.889999
"1316","2012-03-22",20.940001
"1317","2012-03-23",21.15
"1318","2012-03-26",21.58
"1319","2012-03-27",21.379999
"1320","2012-03-28",21.299999
"1321","2012-03-29",20.940001
"1322","2012-03-30",21.08
"1323","2012-04-02",21.73
"1324","2012-04-03",21.34
"1325","2012-04-04",21.129999
"1326","2012-04-05",21.200001
"1327","2012-04-09",20.99
"1328","2012-04-10",20.41
"1329","2012-04-11",20.379999
"1330","2012-04-12",20.67
"1331","2012-04-13",20.08
"1332","2012-04-16",20.360001
"1333","2012-04-17",20.5
"1334","2012-04-18",20.360001
"1335","2012-04-19",20.190001
"1336","2012-04-20",20.299999
"1337","2012-04-23",20.26
"1338","2012-04-24",20.26
"1339","2012-04-25",20.219999
"1340","2012-04-26",20.459999
"1341","2012-04-27",21.74
"1342","2012-04-30",21.969999
"1343","2012-05-01",22.280001
"1344","2012-05-02",22.15
"1345","2012-05-03",21.74
"1346","2012-05-04",21.379999
"1347","2012-05-07",21.389999
"1348","2012-05-08",21.41
"1349","2012-05-09",21.32
"1350","2012-05-10",21.07
"1351","2012-05-11",20.5
"1352","2012-05-14",20.34
"1353","2012-05-15",19.93
"1354","2012-05-16",19.77
"1355","2012-05-17",19.559999
"1356","2012-05-18",19.65
"1357","2012-05-21",20.23
"1358","2012-05-22",20.030001
"1359","2012-05-23",19.969999
"1360","2012-05-24",19.92
"1361","2012-05-25",19.58
"1362","2012-05-29",19.870001
"1363","2012-05-30",19.25
"1364","2012-05-31",18.99
"1365","2012-06-01",18.75
"1366","2012-06-04",18.98
"1367","2012-06-05",19.030001
"1368","2012-06-06",19.370001
"1369","2012-06-07",19.35
"1370","2012-06-08",19.5
"1371","2012-06-11",18.879999
"1372","2012-06-12",19.379999
"1373","2012-06-13",19.620001
"1374","2012-06-14",20.1
"1375","2012-06-15",20.209999
"1376","2012-06-18",19.950001
"1377","2012-06-19",19.959999
"1378","2012-06-20",20.33
"1379","2012-06-21",20.049999
"1380","2012-06-22",20.52
"1381","2012-06-25",20.030001
"1382","2012-06-26",20.48
"1383","2012-06-27",21.389999
"1384","2012-06-28",21.120001
"1385","2012-06-29",21.48
"1386","2012-07-02",21.530001
"1387","2012-07-03",21.790001
"1388","2012-07-05",21.58
"1389","2012-07-06",21.41
"1390","2012-07-09",21.08
"1391","2012-07-10",21.290001
"1392","2012-07-11",21.629999
"1393","2012-07-12",21.59
"1394","2012-07-13",21.889999
"1395","2012-07-16",22.24
"1396","2012-07-17",22.709999
"1397","2012-07-18",22.629999
"1398","2012-07-19",22.68
"1399","2012-07-20",22.43
"1400","2012-07-23",22.200001
"1401","2012-07-24",21.91
"1402","2012-07-25",22.01
"1403","2012-07-26",22.799999
"1404","2012-07-27",23.24
"1405","2012-07-30",22.969999
"1406","2012-07-31",22.790001
"1407","2012-08-01",22.809999
"1408","2012-08-02",22.75
"1409","2012-08-03",23.110001
"1410","2012-08-06",23.309999
"1411","2012-08-07",23.4
"1412","2012-08-08",23.620001
"1413","2012-08-09",23.549999
"1414","2012-08-10",23.780001
"1415","2012-08-13",23.639999
"1416","2012-08-14",23.41
"1417","2012-08-15",23.440001
"1418","2012-08-16",23.469999
"1419","2012-08-17",23.5
"1420","2012-08-20",23.34
"1421","2012-08-21",23.209999
"1422","2012-08-22",23.309999
"1423","2012-08-23",23.120001
"1424","2012-08-24",23.18
"1425","2012-08-27",23.190001
"1426","2012-08-28",23.18
"1427","2012-08-29",23.129999
"1428","2012-08-30",23.08
"1429","2012-08-31",22.98
"1430","2012-09-04",23.129999
"1431","2012-09-05",23.16
"1432","2012-09-06",23.389999
"1433","2012-09-07",23.34
"1434","2012-09-10",23.290001
"1435","2012-09-11",23.49
"1436","2012-09-12",23.68
"1437","2012-09-13",24.690001
"1438","2012-09-14",24.27
"1439","2012-09-17",24.1
"1440","2012-09-18",23.93
"1441","2012-09-19",24.540001
"1442","2012-09-20",23.879999
"1443","2012-09-21",23.120001
"1444","2012-09-24",23.49
"1445","2012-09-25",23.120001
"1446","2012-09-26",23.16
"1447","2012-09-27",23.309999
"1448","2012-09-28",23.51
"1449","2012-10-01",23.780001
"1450","2012-10-02",23.540001
"1451","2012-10-03",23.32
"1452","2012-10-04",23.57
"1453","2012-10-05",23.790001
"1454","2012-10-08",24.24
"1455","2012-10-09",23.98
"1456","2012-10-10",23.440001
"1457","2012-10-11",23.75
"1458","2012-10-12",23.870001
"1459","2012-10-15",23.68
"1460","2012-10-16",23.540001
"1461","2012-10-17",23.559999
"1462","2012-10-18",23.6
"1463","2012-10-19",23.530001
"1464","2012-10-22",23.4
"1465","2012-10-23",23.24
"1466","2012-10-24",23.280001
"1467","2012-10-25",22.700001
"1468","2012-10-26",22.65
"1469","2012-10-31",22.6
"1470","2012-11-01",23.030001
"1471","2012-11-02",22.950001
"1472","2012-11-05",22.549999
"1473","2012-11-06",23.23
"1474","2012-11-07",22.77
"1475","2012-11-08",22.58
"1476","2012-11-09",22.65
"1477","2012-11-12",22.51
"1478","2012-11-13",22.49
"1479","2012-11-14",22.24
"1480","2012-11-15",22.469999
"1481","2012-11-16",22.65
"1482","2012-11-19",22.969999
"1483","2012-11-20",22.969999
"1484","2012-11-21",23.08
"1485","2012-11-23",23.379999
"1486","2012-11-26",23.370001
"1487","2012-11-27",23.209999
"1488","2012-11-28",23.57
"1489","2012-11-29",23.92
"1490","2012-11-30",23.67
"1491","2012-12-03",23.6
"1492","2012-12-04",23.280001
"1493","2012-12-05",24.18
"1494","2012-12-06",24.790001
"1495","2012-12-07",25.120001
"1496","2012-12-10",25.02
"1497","2012-12-11",25.360001
"1498","2012-12-12",25.389999
"1499","2012-12-13",25.459999
"1500","2012-12-14",25.41
"1501","2012-12-17",25.58
"1502","2012-12-18",26.08
"1503","2012-12-19",26.52
"1504","2012-12-20",26.77
"1505","2012-12-21",26.5
"1506","2012-12-24",26.23
"1507","2012-12-26",26.08
"1508","2012-12-27",26.299999
"1509","2012-12-28",26.120001
"1510","2012-12-31",26.58
"1511","2013-01-02",27.5
"1512","2013-01-03",27.629999
"1513","2013-01-04",27.690001
"1514","2013-01-07",27.5
"1515","2013-01-08",27.51
"1516","2013-01-09",27.799999
"1517","2013-01-10",27.74
"1518","2013-01-11",27.709999
"1519","2013-01-14",27.85
"1520","2013-01-15",27.41
"1521","2013-01-16",27.41
"1522","2013-01-17",27.780001
"1523","2013-01-18",27.950001
"1524","2013-01-22",28.299999
"1525","2013-01-23",28.26
"1526","2013-01-24",28.129999
"1527","2013-01-25",28.27
"1528","2013-01-28",28.24
"1529","2013-01-29",28.4
"1530","2013-01-30",28.459999
"1531","2013-01-31",28.01
"1532","2013-02-01",29.18
"1533","2013-02-04",28.59
"1534","2013-02-05",28.799999
"1535","2013-02-06",28.469999
"1536","2013-02-07",27.959999
"1537","2013-02-08",27.889999
"1538","2013-02-11",28.08
"1539","2013-02-12",27.879999
"1540","2013-02-13",27.690001
"1541","2013-02-14",27.629999
"1542","2013-02-15",27.780001
"1543","2013-02-19",28.129999
"1544","2013-02-20",28.290001
"1545","2013-02-21",28.09
"1546","2013-02-22",27.5
"1547","2013-02-25",26.51
"1548","2013-02-26",26.23
"1549","2013-02-27",26.450001
"1550","2013-02-28",26.83
"1551","2013-03-01",27.48
"1552","2013-03-04",27.530001
"1553","2013-03-05",27.629999
"1554","2013-03-06",26.42
"1555","2013-03-07",26.65
"1556","2013-03-08",26.959999
"1557","2013-03-11",26.98
"1558","2013-03-12",27.129999
"1559","2013-03-13",26.530001
"1560","2013-03-14",26.450001
"1561","2013-03-15",26.09
"1562","2013-03-18",26.190001
"1563","2013-03-19",25.780001
"1564","2013-03-20",26.18
"1565","2013-03-21",25.700001
"1566","2013-03-22",25.99
"1567","2013-03-25",26.07
"1568","2013-03-26",26.27
"1569","2013-03-27",26.530001
"1570","2013-03-28",26.610001
"1571","2013-04-01",26.49
"1572","2013-04-02",27.360001
"1573","2013-04-03",26.82
"1574","2013-04-04",26.91
"1575","2013-04-05",27.1
"1576","2013-04-08",27.01
"1577","2013-04-09",27.190001
"1578","2013-04-10",27.889999
"1579","2013-04-11",28.030001
"1580","2013-04-12",27.450001
"1581","2013-04-15",26.35
"1582","2013-04-16",26.23
"1583","2013-04-17",25.299999
"1584","2013-04-18",25.26
"1585","2013-04-19",25.33
"1586","2013-04-22",25.73
"1587","2013-04-23",25.959999
"1588","2013-04-24",25.74
"1589","2013-04-25",26.18
"1590","2013-04-26",25.4
"1591","2013-04-29",25.280001
"1592","2013-04-30",25.32
"1593","2013-05-01",25.24
"1594","2013-05-02",25.120001
"1595","2013-05-03",25.4
"1596","2013-05-06",25.370001
"1597","2013-05-07",25.809999
"1598","2013-05-08",26.57
"1599","2013-05-09",26.51
"1600","2013-05-10",26.6
"1601","2013-05-13",26.5
"1602","2013-05-14",26.610001
"1603","2013-05-15",26.83
"1604","2013-05-16",26.66
"1605","2013-05-17",26.889999
"1606","2013-05-20",27
"1607","2013-05-21",26.24
"1608","2013-05-22",25.76
"1609","2013-05-23",26.299999
"1610","2013-05-24",25.889999
"1611","2013-05-28",25.75
"1612","2013-05-29",26.040001
"1613","2013-05-30",25.99
"1614","2013-05-31",26.08
"1615","2013-06-03",25.99
"1616","2013-06-04",25.57
"1617","2013-06-05",24.200001
"1618","2013-06-06",24.129999
"1619","2013-06-07",24.059999
"1620","2013-06-10",23.67
"1621","2013-06-11",23.85
"1622","2013-06-12",23.299999
"1623","2013-06-13",23.709999
"1624","2013-06-14",23.68
"1625","2013-06-17",23.82
"1626","2013-06-18",23.709999
"1627","2013-06-19",23.469999
"1628","2013-06-20",22.610001
"1629","2013-06-21",22.49
"1630","2013-06-24",22.309999
"1631","2013-06-25",22.65
"1632","2013-06-26",23.799999
"1633","2013-06-27",24.209999
"1634","2013-06-28",24.84
"1635","2013-07-01",24.68
"1636","2013-07-02",24.389999
"1637","2013-07-03",24.059999
"1638","2013-07-05",24.48
"1639","2013-07-08",23.98
"1640","2013-07-09",25.530001
"1641","2013-07-10",24.629999
"1642","2013-07-11",25.379999
"1643","2013-07-12",25.4
"1644","2013-07-15",25.450001
"1645","2013-07-16",25.139999
"1646","2013-07-17",25.75
"1647","2013-07-18",25.799999
"1648","2013-07-19",25.559999
"1649","2013-07-22",25.66
"1650","2013-07-23",25.98
"1651","2013-07-24",26.1
"1652","2013-07-25",26.41
"1653","2013-07-26",26.34
"1654","2013-07-29",26.27
"1655","2013-07-30",26.459999
"1656","2013-07-31",27.1
"1657","2013-08-01",27.110001
"1658","2013-08-02",27.83
"1659","2013-08-05",27.450001
"1660","2013-08-06",27.620001
"1661","2013-08-07",27.51
"1662","2013-08-08",27.99
"1663","2013-08-09",28.809999
"1664","2013-08-12",28.709999
"1665","2013-08-13",28.139999
"1666","2013-08-14",27.85
"1667","2013-08-15",27.459999
"1668","2013-08-16",27.49
"1669","2013-08-19",26.99
"1670","2013-08-20",27.559999
"1671","2013-08-21",26.85
"1672","2013-08-22",26.700001
"1673","2013-08-23",26.860001
"1674","2013-08-26",26.93
"1675","2013-08-27",25.790001
"1676","2013-08-28",25.4
"1677","2013-08-29",25.75
"1678","2013-08-30",25.15
"1679","2013-09-03",25.41
"1680","2013-09-04",25.549999
"1681","2013-09-05",25.719999
"1682","2013-09-06",27.110001
"1683","2013-09-09",27.540001
"1684","2013-09-10",27.73
"1685","2013-09-11",27.780001
"1686","2013-09-12",27.15
"1687","2013-09-13",27.799999
"1688","2013-09-16",28.17
"1689","2013-09-17",28.41
"1690","2013-09-18",29.16
"1691","2013-09-19",28.790001
"1692","2013-09-20",28.67
"1693","2013-09-23",28.77
"1694","2013-09-24",28.27
"1695","2013-09-25",28.299999
"1696","2013-09-26",28.1
"1697","2013-09-27",27.98
"1698","2013-09-30",27.950001
"1699","2013-10-01",28.49
"1700","2013-10-02",28.549999
"1701","2013-10-03",28.049999
"1702","2013-10-04",28.48
"1703","2013-10-07",28.09
"1704","2013-10-08",27.709999
"1705","2013-10-09",27.389999
"1706","2013-10-10",27.959999
"1707","2013-10-11",29.700001
"1708","2013-10-14",29.459999
"1709","2013-10-15",29.1
"1710","2013-10-16",28.950001
"1711","2013-10-17",29.5
"1712","2013-10-18",30.17
"1713","2013-10-21",30.07
"1714","2013-10-22",30.530001
"1715","2013-10-23",30.17
"1716","2013-10-24",30.49
"1717","2013-10-25",30.24
"1718","2013-10-28",30.27
"1719","2013-10-29",30.51
"1720","2013-10-30",30.629999
"1721","2013-10-31",30.440001
"1722","2013-11-01",30.530001
"1723","2013-11-04",30.68
"1724","2013-11-05",30.27
"1725","2013-11-06",29.82
"1726","2013-11-07",29.540001
"1727","2013-11-08",28.790001
"1728","2013-11-11",29.459999
"1729","2013-11-12",29.299999
"1730","2013-11-13",29.41
"1731","2013-11-14",29.6
"1732","2013-11-15",30.17
"1733","2013-11-18",29.860001
"1734","2013-11-19",29.48
"1735","2013-11-20",29.120001
"1736","2013-11-21",29.51
"1737","2013-11-22",29.4
"1738","2013-11-25",29.52
"1739","2013-11-26",29.879999
"1740","2013-11-27",30.190001
"1741","2013-11-29",30.51
"1742","2013-12-02",29.98
"1743","2013-12-03",29.389999
"1744","2013-12-04",29.02
"1745","2013-12-05",28.33
"1746","2013-12-06",28.559999
"1747","2013-12-09",29.25
"1748","2013-12-10",29.77
"1749","2013-12-11",29.709999
"1750","2013-12-12",29.469999
"1751","2013-12-13",29.65
"1752","2013-12-16",29.1
"1753","2013-12-17",28.950001
"1754","2013-12-18",29.23
"1755","2013-12-19",29.48
"1756","2013-12-20",29.49
"1757","2013-12-23",29.9
"1758","2013-12-24",30.02
"1759","2013-12-26",29.9
"1760","2013-12-27",29.98
"1761","2013-12-30",30.030001
"1762","2013-12-31",30.26
"1763","2014-01-02",29.75
"1764","2014-01-03",29.889999
"1765","2014-01-06",29.74
"1766","2014-01-07",30.370001
"1767","2014-01-08",30.26
"1768","2014-01-09",30.440001
"1769","2014-01-10",31.76
"1770","2014-01-13",31.41
"1771","2014-01-14",31.52
"1772","2014-01-15",31.48
"1773","2014-01-16",30.889999
"1774","2014-01-17",30.290001
"1775","2014-01-21",29.620001
"1776","2014-01-22",29.51
"1777","2014-01-23",28.41
"1778","2014-01-24",28.690001
"1779","2014-01-27",28.73
"1780","2014-01-28",28.549999
"1781","2014-01-29",28.26
"1782","2014-01-30",28.690001
"1783","2014-01-31",29.059999
"1784","2014-02-03",27.860001
"1785","2014-02-04",28.35
"1786","2014-02-05",28.35
"1787","2014-02-06",28.92
"1788","2014-02-07",29.5
"1789","2014-02-10",29.370001
"1790","2014-02-11",29.379999
"1791","2014-02-12",29.48
"1792","2014-02-13",28.85
"1793","2014-02-14",29.18
"1794","2014-02-18",28.66
"1795","2014-02-19",27.84
"1796","2014-02-20",28.15
"1797","2014-02-21",28.85
"1798","2014-02-24",29.309999
"1799","2014-02-25",28.73
"1800","2014-02-26",28.450001
"1801","2014-02-27",28.780001
"1802","2014-02-28",29.41
"1803","2014-03-03",29.540001
"1804","2014-03-04",31.360001
"1805","2014-03-05",31.440001
"1806","2014-03-06",31.85
"1807","2014-03-07",31.120001
"1808","2014-03-10",31.469999
"1809","2014-03-11",31.16
"1810","2014-03-12",31.26
"1811","2014-03-13",31.030001
"1812","2014-03-14",30.92
"1813","2014-03-17",30.629999
"1814","2014-03-18",31.629999
"1815","2014-03-19",31.459999
"1816","2014-03-20",31.809999
"1817","2014-03-21",31.67
"1818","2014-03-24",31.15
"1819","2014-03-25",31.620001
"1820","2014-03-26",32.540001
"1821","2014-03-27",32.610001
"1822","2014-03-28",32.830002
"1823","2014-03-31",33.290001
"1824","2014-04-01",33.669998
"1825","2014-04-02",34.419998
"1826","2014-04-03",34.07
"1827","2014-04-04",33.869999
"1828","2014-04-07",33.049999
"1829","2014-04-08",33.200001
"1830","2014-04-09",33.669998
"1831","2014-04-10",32.709999
"1832","2014-04-11",32.52
"1833","2014-04-14",32.48
"1834","2014-04-15",32.57
"1835","2014-04-16",33.029999
"1836","2014-04-17",33.060001
"1837","2014-04-21",33.07
"1838","2014-04-22",32.59
"1839","2014-04-23",32.549999
"1840","2014-04-24",32.630001
"1841","2014-04-25",32.110001
"1842","2014-04-28",32.150002
"1843","2014-04-29",32.619999
"1844","2014-04-30",32.810001
"1845","2014-05-01",32.98
"1846","2014-05-02",32.919998
"1847","2014-05-05",32.900002
"1848","2014-05-06",33.419998
"1849","2014-05-07",33.169998
"1850","2014-05-08",33.009998
"1851","2014-05-09",33.099998
"1852","2014-05-12",33.610001
"1853","2014-05-13",33.869999
"1854","2014-05-14",33.389999
"1855","2014-05-15",32.91
"1856","2014-05-16",33.599998
"1857","2014-05-19",33.75
"1858","2014-05-20",33.299999
"1859","2014-05-21",33.049999
"1860","2014-05-22",33.490002
"1861","2014-05-23",33.279999
"1862","2014-05-27",33.220001
"1863","2014-05-28",33.82
"1864","2014-05-29",34.34
"1865","2014-05-30",33.799999
"1866","2014-06-02",34.080002
"1867","2014-06-03",33.779999
"1868","2014-06-04",33.900002
"1869","2014-06-05",33.779999
"1870","2014-06-06",34.419998
"1871","2014-06-09",34.950001
"1872","2014-06-10",34.09
"1873","2014-06-11",34.080002
"1874","2014-06-12",33.799999
"1875","2014-06-13",34.330002
