"","date","WINT"
"1918","2014-08-14",1394.400024
"1919","2014-08-15",1402.800049
"1920","2014-08-18",1402.800049
"1921","2014-08-19",1470
"1922","2014-08-20",1570.800049
"1923","2014-08-21",1562.400024
"1924","2014-08-22",1562.400024
"1925","2014-08-25",1528.800049
"1926","2014-08-26",1503.599976
"1927","2014-08-27",1470
"1928","2014-08-28",1512
"1929","2014-08-29",1528.800049
"1930","2014-09-02",1512
"1931","2014-09-03",1495.199951
"1932","2014-09-04",1444.800049
"1933","2014-09-05",1444.800049
"1934","2014-09-08",1411.199951
"1935","2014-09-09",1377.599976
"1936","2014-09-10",1344
"1937","2014-09-11",1402.800049
"1938","2014-09-12",1470
"1939","2014-09-15",1402.800049
"1940","2014-09-16",1402.800049
"1941","2014-09-17",1444.800049
"1942","2014-09-18",1444.800049
"1943","2014-09-19",1470
"1944","2014-09-22",1444.800049
"1945","2014-09-23",1428
"1946","2014-09-24",1419.599976
"1947","2014-09-25",1428
"1948","2014-09-26",1453.199951
"1949","2014-09-29",1495.199951
"1950","2014-09-30",1545.599976
"1951","2014-10-01",1562.400024
"1952","2014-10-02",1537.199951
"1953","2014-10-03",1570.800049
"1954","2014-10-06",1537.199951
"1955","2014-10-07",1528.800049
"1956","2014-10-08",1528.800049
"1957","2014-10-09",1478.400024
"1958","2014-10-10",1478.400024
"1959","2014-10-13",1411.199951
"1960","2014-10-14",1386
"1961","2014-10-15",1461.599976
"1962","2014-10-16",1495.199951
"1963","2014-10-17",1587.599976
"1964","2014-10-20",1621.199951
"1965","2014-10-21",1629.599976
"1966","2014-10-22",1579.199951
"1967","2014-10-23",1612.800049
"1968","2014-10-24",1621.199951
"1969","2014-10-27",1587.599976
"1970","2014-10-28",1570.800049
"1971","2014-10-29",1545.599976
"1972","2014-10-30",1562.400024
"1973","2014-10-31",1537.199951
"1974","2014-11-03",1528.800049
"1975","2014-11-04",1520.400024
"1976","2014-11-05",1495.199951
"1977","2014-11-06",1377.599976
"1978","2014-11-07",1293.599976
"1979","2014-11-10",1335.599976
"1980","2014-11-11",1352.400024
"1981","2014-11-12",1369.199951
"1982","2014-11-13",1318.800049
"1983","2014-11-14",1327.199951
"1984","2014-11-17",1285.199951
"1985","2014-11-18",1327.199951
"1986","2014-11-19",1318.800049
"1987","2014-11-20",1285.199951
"1988","2014-11-21",1276.800049
"1989","2014-11-24",1293.599976
"1990","2014-11-25",1285.199951
"1991","2014-11-26",1302
"1992","2014-11-28",1318.800049
"1993","2014-12-01",1285.199951
"1994","2014-12-02",1318.800049
"1995","2014-12-03",1285.199951
"1996","2014-12-04",1142.400024
"1997","2014-12-05",1142.400024
"1998","2014-12-08",1008
"1999","2014-12-09",898.799988
"2000","2014-12-10",932.400024
"2001","2014-12-11",1125.599976
"2002","2014-12-12",1117.199951
"2003","2014-12-15",1058.400024
"2004","2014-12-16",1075.199951
"2005","2014-12-17",1033.199951
"2006","2014-12-18",1050
"2007","2014-12-19",1058.400024
"2008","2014-12-22",1033.199951
"2009","2014-12-23",974.400024
"2010","2014-12-24",982.799988
"2011","2014-12-26",991.200012
"2012","2014-12-29",949.200012
"2013","2014-12-30",949.200012
"2014","2014-12-31",974.400024
"2015","2015-01-02",1050
"2016","2015-01-05",982.799988
"2017","2015-01-06",991.200012
"2018","2015-01-07",1024.800049
"2019","2015-01-08",1100.400024
"2020","2015-01-09",1125.599976
"2021","2015-01-12",1201.199951
"2022","2015-01-13",1150.800049
"2023","2015-01-14",1100.400024
"2024","2015-01-15",1092
"2025","2015-01-16",1125.599976
"2026","2015-01-20",1083.599976
"2027","2015-01-21",1092
"2028","2015-01-22",1100.400024
"2029","2015-01-23",1100.400024
"2030","2015-01-26",1209.599976
"2031","2015-01-27",1159.199951
"2032","2015-01-28",1100.400024
"2033","2015-01-29",1050
"2034","2015-01-30",1167.599976
"2035","2015-02-02",1167.599976
"2036","2015-02-03",1125.599976
"2037","2015-02-04",1092
"2038","2015-02-05",1134
"2039","2015-02-06",1108.800049
"2040","2015-02-09",1108.800049
"2041","2015-02-10",1108.800049
"2042","2015-02-11",1134
"2043","2015-02-12",1159.199951
"2044","2015-02-13",1201.199951
"2045","2015-02-17",1285.199951
"2046","2015-02-18",1260
"2047","2015-02-19",1260
"2048","2015-02-20",1276.800049
"2049","2015-02-23",1251.599976
"2050","2015-02-24",1260
"2051","2015-02-25",1276.800049
"2052","2015-02-26",1369.199951
"2053","2015-02-27",1352.400024
"2054","2015-03-02",1352.400024
"2055","2015-03-03",1369.199951
"2056","2015-03-04",1394.400024
"2057","2015-03-05",1478.400024
"2058","2015-03-06",1495.199951
"2059","2015-03-09",1486.800049
"2060","2015-03-10",1461.599976
"2061","2015-03-11",1512
"2062","2015-03-12",1428
"2063","2015-03-13",1428
"2064","2015-03-16",1302
"2065","2015-03-17",1142.400024
"2066","2015-03-18",1150.800049
"2067","2015-03-19",1050
"2068","2015-03-20",1041.599976
"2069","2015-03-23",1024.800049
"2070","2015-03-24",1050
"2071","2015-03-25",1008
"2072","2015-03-26",966
"2073","2015-03-27",982.799988
"2074","2015-03-30",991.200012
"2075","2015-03-31",999.599976
"2076","2015-04-01",1008
"2077","2015-04-02",1024.800049
"2078","2015-04-06",1100.400024
"2079","2015-04-07",1134
"2080","2015-04-08",1108.800049
"2081","2015-04-09",1134
"2082","2015-04-10",1159.199951
"2083","2015-04-13",1159.199951
"2084","2015-04-14",1209.599976
"2085","2015-04-15",1201.199951
"2086","2015-04-16",1159.199951
"2087","2015-04-17",940.799988
"2088","2015-04-20",999.599976
"2089","2015-04-21",1050
"2090","2015-04-22",1050
"2091","2015-04-23",1058.400024
"2092","2015-04-24",1041.599976
"2093","2015-04-27",982.799988
"2094","2015-04-28",991.200012
"2095","2015-04-29",982.799988
"2096","2015-04-30",966
"2097","2015-05-01",957.599976
"2098","2015-05-04",957.599976
"2099","2015-05-05",940.799988
"2100","2015-05-06",932.400024
"2101","2015-05-07",898.799988
"2102","2015-05-08",848.400024
"2103","2015-05-11",865.200012
"2104","2015-05-12",840
"2105","2015-05-13",966
"2106","2015-05-14",772.799988
"2107","2015-05-15",806.400024
"2108","2015-05-18",772.799988
"2109","2015-05-19",663.599976
"2110","2015-05-20",705.599976
"2111","2015-05-21",697.200012
"2112","2015-05-22",697.200012
"2113","2015-05-26",688.799988
"2114","2015-05-27",688.799988
"2115","2015-05-28",680.400024
"2116","2015-05-29",705.599976
"2117","2015-06-01",697.200012
"2118","2015-06-02",697.200012
"2119","2015-06-03",688.799988
"2120","2015-06-04",663.599976
"2121","2015-06-05",705.599976
"2122","2015-06-08",697.200012
"2123","2015-06-09",688.799988
"2124","2015-06-10",680.400024
"2125","2015-06-11",680.400024
"2126","2015-06-12",688.799988
"2127","2015-06-15",680.400024
"2128","2015-06-16",672
"2129","2015-06-17",663.599976
"2130","2015-06-18",646.799988
"2131","2015-06-19",705.599976
"2132","2015-06-22",680.400024
"2133","2015-06-23",655.200012
"2134","2015-06-24",646.799988
"2135","2015-06-25",613.200012
"2136","2015-06-26",571.200012
"2137","2015-06-29",546
"2138","2015-06-30",571.200012
"2139","2015-07-01",562.799988
"2140","2015-07-02",588
"2141","2015-07-06",554.400024
"2142","2015-07-07",546
"2143","2015-07-08",504
"2144","2015-07-09",512.400024
"2145","2015-07-10",512.400024
"2146","2015-07-13",512.400024
"2147","2015-07-14",529.200012
"2148","2015-07-15",537.599976
"2149","2015-07-16",512.400024
"2150","2015-07-17",436.799988
"2151","2015-07-20",504
"2152","2015-07-21",478.799988
"2153","2015-07-22",453.600006
"2154","2015-07-23",470.399994
"2155","2015-07-24",462
"2156","2015-07-27",436.799988
"2157","2015-07-28",445.200012
"2158","2015-07-29",462
"2159","2015-07-30",445.200012
"2160","2015-07-31",428.399994
"2161","2015-08-03",411.600006
"2162","2015-08-04",411.600006
"2163","2015-08-05",394.799988
"2164","2015-08-06",378
"2165","2015-08-07",369.600006
"2166","2015-08-10",386.399994
"2167","2015-08-11",403.200012
"2168","2015-08-12",403.200012
"2169","2015-08-13",386.399994
"2170","2015-08-14",403.200012
"2171","2015-08-17",394.799988
"2172","2015-08-18",386.399994
"2173","2015-08-19",386.399994
"2174","2015-08-20",369.600006
"2175","2015-08-21",344.399994
"2176","2015-08-24",310.799988
"2177","2015-08-25",327.600006
"2178","2015-08-26",302.399994
"2179","2015-08-27",310.799988
"2180","2015-08-28",352.799988
"2181","2015-08-31",352.799988
"2182","2015-09-01",361.200012
"2183","2015-09-02",352.799988
"2184","2015-09-03",386.399994
"2185","2015-09-04",361.200012
"2186","2015-09-08",361.200012
"2187","2015-09-09",344.399994
"2188","2015-09-10",336
"2189","2015-09-11",336
"2190","2015-09-14",327.600006
"2191","2015-09-15",319.200012
"2192","2015-09-16",319.200012
"2193","2015-09-17",319.200012
"2194","2015-09-18",378
"2195","2015-09-21",327.600006
"2196","2015-09-22",319.200012
"2197","2015-09-23",319.200012
"2198","2015-09-24",294
"2199","2015-09-25",285.600006
"2200","2015-09-28",252
"2201","2015-09-29",218.399994
"2202","2015-09-30",252
"2203","2015-10-01",277.200012
"2204","2015-10-02",277.200012
"2205","2015-10-05",285.600006
"2206","2015-10-06",302.399994
"2207","2015-10-07",302.399994
"2208","2015-10-08",294
"2209","2015-10-09",302.399994
"2210","2015-10-12",277.200012
"2211","2015-10-13",294
"2212","2015-10-14",302.399994
"2213","2015-10-15",310.799988
"2214","2015-10-16",285.600006
"2215","2015-10-19",260.399994
"2216","2015-10-20",260.399994
"2217","2015-10-21",277.200012
"2218","2015-10-22",260.399994
"2219","2015-10-23",277.200012
"2220","2015-10-26",277.200012
"2221","2015-10-27",260.399994
"2222","2015-10-28",260.399994
"2223","2015-10-29",268.799988
"2224","2015-10-30",260.399994
"2225","2015-11-02",285.600006
"2226","2015-11-03",268.799988
"2227","2015-11-04",285.600006
"2228","2015-11-05",285.600006
"2229","2015-11-06",394.799988
"2230","2015-11-09",411.600006
"2231","2015-11-10",403.200012
"2232","2015-11-11",394.799988
"2233","2015-11-12",235.199997
"2234","2015-11-13",226.800003
"2235","2015-11-16",193.199997
"2236","2015-11-17",193.199997
"2237","2015-11-18",193.199997
"2238","2015-11-19",218.399994
"2239","2015-11-20",218.399994
"2240","2015-11-23",210
"2241","2015-11-24",226.800003
"2242","2015-11-25",226.800003
"2243","2015-11-27",235.199997
"2244","2015-11-30",252
"2245","2015-12-01",235.199997
"2246","2015-12-02",226.800003
"2247","2015-12-03",218.399994
"2248","2015-12-04",210
"2249","2015-12-07",193.199997
"2250","2015-12-08",193.199997
"2251","2015-12-09",193.199997
"2252","2015-12-10",193.199997
"2253","2015-12-11",193.199997
"2254","2015-12-14",176.399994
"2255","2015-12-15",176.399994
"2256","2015-12-16",176.399994
"2257","2015-12-17",184.800003
"2258","2015-12-18",176.399994
"2259","2015-12-21",176.399994
"2260","2015-12-22",184.800003
"2261","2015-12-23",201.600006
"2262","2015-12-24",193.199997
"2263","2015-12-28",193.199997
"2264","2015-12-29",193.199997
"2265","2015-12-30",184.800003
"2266","2015-12-31",176.399994
"2267","2016-01-04",176.399994
"2268","2016-01-05",176.399994
"2269","2016-01-06",168
"2270","2016-01-07",159.600006
"2271","2016-01-08",159.600006
"2272","2016-01-11",159.600006
"2273","2016-01-12",151.199997
"2274","2016-01-13",151.199997
"2275","2016-01-14",159.600006
"2276","2016-01-15",159.600006
"2277","2016-01-19",151.199997
"2278","2016-01-20",151.199997
"2279","2016-01-21",151.199997
"2280","2016-01-22",130.199997
"2281","2016-01-25",106.800003
"2282","2016-01-26",106.800003
"2283","2016-01-27",120
"2284","2016-01-28",121.199997
"2285","2016-01-29",142.800003
"2286","2016-02-01",144
"2287","2016-02-02",139.800003
"2288","2016-02-03",138
"2289","2016-02-04",150.600006
"2290","2016-02-05",148.199997
"2291","2016-02-08",149.399994
"2292","2016-02-09",145.800003
"2293","2016-02-10",138
"2294","2016-02-11",135
"2295","2016-02-12",137.399994
"2296","2016-02-16",139.199997
"2297","2016-02-17",145.800003
"2298","2016-02-18",139.199997
"2299","2016-02-19",136.199997
"2300","2016-02-22",135.600006
"2301","2016-02-23",132
"2302","2016-02-24",132
"2303","2016-02-25",126
"2304","2016-02-26",120.599998
"2305","2016-02-29",120
"2306","2016-03-01",119.400002
"2307","2016-03-02",121.199997
"2308","2016-03-03",122.400002
"2309","2016-03-04",121.199997
"2310","2016-03-07",123
"2311","2016-03-08",114
"2312","2016-03-09",107.400002
"2313","2016-03-10",102.599998
"2314","2016-03-11",96
"2315","2016-03-14",105
"2316","2016-03-15",99
"2317","2016-03-16",97.800003
"2318","2016-03-17",94.800003
"2319","2016-03-18",99
"2320","2016-03-21",99.599998
"2321","2016-03-22",98.400002
"2322","2016-03-23",104.400002
"2323","2016-03-24",96
"2324","2016-03-28",95.400002
"2325","2016-03-29",96.599998
"2326","2016-03-30",95.400002
"2327","2016-03-31",100.199997
"2328","2016-04-01",99
"2329","2016-04-04",102
"2330","2016-04-05",103.199997
"2331","2016-04-06",114
"2332","2016-04-07",133.800003
"2333","2016-04-08",150
"2334","2016-04-11",181.800003
"2335","2016-04-12",180.600006
"2336","2016-04-13",183
"2337","2016-04-14",201.600006
"2338","2016-04-15",231.600006
"2339","2016-04-18",210
"2340","2016-04-19",216.600006
"2341","2016-04-20",202.199997
"2342","2016-04-21",181.800003
"2343","2016-04-22",189.600006
"2344","2016-04-25",175.800003
"2345","2016-04-26",159.600006
"2346","2016-04-27",166.199997
"2347","2016-04-28",165.600006
"2348","2016-04-29",161.399994
"2349","2016-05-02",150.600006
"2350","2016-05-03",139.199997
"2351","2016-05-04",138
"2352","2016-05-05",121.800003
"2353","2016-05-06",121.199997
"2354","2016-05-09",133.199997
"2355","2016-05-10",128.399994
"2356","2016-05-11",129.600006
"2357","2016-05-12",122.400002
"2358","2016-05-13",131.399994
"2359","2016-05-16",131.399994
"2360","2016-05-17",136.800003
"2361","2016-05-18",133.199997
"2362","2016-05-19",133.199997
"2363","2016-05-20",135.600006
"2364","2016-05-23",145.800003
"2365","2016-05-24",146.399994
"2366","2016-05-25",162
"2367","2016-05-26",151.199997
"2368","2016-05-27",150.600006
"2369","2016-05-31",158.399994
"2370","2016-06-01",155.399994
"2371","2016-06-02",153.600006
"2372","2016-06-03",147.600006
"2373","2016-06-06",145.800003
"2374","2016-06-07",145.800003
"2375","2016-06-08",147.600006
"2376","2016-06-09",142.199997
"2377","2016-06-10",128.399994
"2378","2016-06-13",133.199997
"2379","2016-06-14",132.600006
"2380","2016-06-15",126.599998
"2381","2016-06-16",125.400002
"2382","2016-06-17",123.599998
"2383","2016-06-20",126
"2384","2016-06-21",121.199997
"2385","2016-06-22",121.199997
"2386","2016-06-23",120
"2387","2016-06-24",117
"2388","2016-06-27",110.400002
"2389","2016-06-28",114.599998
"2390","2016-06-29",117.599998
"2391","2016-06-30",115.800003
"2392","2016-07-01",123
"2393","2016-07-05",121.800003
"2394","2016-07-06",124.199997
"2395","2016-07-07",126
"2396","2016-07-08",128.399994
"2397","2016-07-11",129
"2398","2016-07-12",124.199997
"2399","2016-07-13",121.800003
"2400","2016-07-14",118.199997
"2401","2016-07-15",121.199997
"2402","2016-07-18",112.800003
"2403","2016-07-19",111.599998
"2404","2016-07-20",115.199997
"2405","2016-07-21",118.199997
"2406","2016-07-22",109.199997
"2407","2016-07-25",109.199997
"2408","2016-07-26",109.199997
"2409","2016-07-27",108
"2410","2016-07-28",106.199997
"2411","2016-07-29",105.599998
"2412","2016-08-01",110.400002
"2413","2016-08-02",109.199997
"2414","2016-08-03",106.800003
"2415","2016-08-04",110.400002
"2416","2016-08-05",117
"2417","2016-08-08",120
"2418","2016-08-09",118.800003
"2419","2016-08-10",118.800003
"2420","2016-08-11",122.400002
"2421","2016-08-12",124.199997
"2422","2016-08-15",128.399994
"2423","2016-08-16",135
"2424","2016-08-17",139.800003
"2425","2016-08-18",159
"2426","2016-08-19",175.199997
"2427","2016-08-22",163.199997
"2428","2016-08-23",158.399994
"2429","2016-08-24",150
"2430","2016-08-25",144
"2431","2016-08-26",138
"2432","2016-08-29",133.800003
"2433","2016-08-30",132
"2434","2016-08-31",130.199997
"2435","2016-09-01",130.800003
"2436","2016-09-02",127.800003
"2437","2016-09-06",127.199997
"2438","2016-09-07",118.800003
"2439","2016-09-08",127.199997
"2440","2016-09-09",126
"2441","2016-09-12",126
"2442","2016-09-13",125.400002
"2443","2016-09-14",124.800003
"2444","2016-09-15",133.199997
"2445","2016-09-16",134.399994
"2446","2016-09-19",132
"2447","2016-09-20",162.600006
"2448","2016-09-21",170.399994
"2449","2016-09-22",162.600006
"2450","2016-09-23",157.199997
"2451","2016-09-26",157.800003
"2452","2016-09-27",154.800003
"2453","2016-09-28",159
"2454","2016-09-29",157.800003
"2455","2016-09-30",153.600006
"2456","2016-10-03",157.800003
"2457","2016-10-04",153.600006
"2458","2016-10-05",165.600006
"2459","2016-10-06",172.800003
"2460","2016-10-07",169.199997
"2461","2016-10-10",174.600006
"2462","2016-10-11",171.600006
"2463","2016-10-12",162
"2464","2016-10-13",155.399994
"2465","2016-10-14",153.600006
"2466","2016-10-17",147.600006
"2467","2016-10-18",147
"2468","2016-10-19",145.800003
"2469","2016-10-20",148.800003
"2470","2016-10-21",171
"2471","2016-10-24",194.399994
"2472","2016-10-25",145.199997
"2473","2016-10-26",132
"2474","2016-10-27",133.199997
"2475","2016-10-28",123
"2476","2016-10-31",109.199997
"2477","2016-11-01",104.400002
"2478","2016-11-02",102
"2479","2016-11-03",86.400002
"2480","2016-11-04",94.199997
"2481","2016-11-07",97.199997
"2482","2016-11-08",98.400002
"2483","2016-11-09",99
"2484","2016-11-10",99.599998
"2485","2016-11-11",111
"2486","2016-11-14",107.400002
"2487","2016-11-15",102.599998
"2488","2016-11-16",100.199997
"2489","2016-11-17",98.400002
"2490","2016-11-18",97.199997
"2491","2016-11-21",93
"2492","2016-11-22",90
"2493","2016-11-23",89.400002
"2494","2016-11-25",91.199997
"2495","2016-11-28",88.800003
"2496","2016-11-29",86.400002
"2497","2016-11-30",87
"2498","2016-12-01",82.800003
"2499","2016-12-02",80.400002
"2500","2016-12-05",80.400002
"2501","2016-12-06",81.599998
"2502","2016-12-07",79.800003
"2503","2016-12-08",79.800003
"2504","2016-12-09",81.599998
"2505","2016-12-12",84
"2506","2016-12-13",82.199997
"2507","2016-12-14",84
"2508","2016-12-15",79.199997
"2509","2016-12-16",85.800003
"2510","2016-12-19",91.199997
"2511","2016-12-20",87
"2512","2016-12-21",85.800003
"2513","2016-12-22",84
"2514","2016-12-23",84
"2515","2016-12-27",81.599998
"2516","2016-12-28",78.599998
"2517","2016-12-29",73.800003
"2518","2016-12-30",75
"2519","2017-01-03",76.199997
"2520","2017-01-04",79.800003
"2521","2017-01-05",78
"2522","2017-01-06",81.599998
"2523","2017-01-09",87.599998
"2524","2017-01-10",87
"2525","2017-01-11",83.400002
"2526","2017-01-12",84.599998
"2527","2017-01-13",82.800003
"2528","2017-01-17",82.800003
"2529","2017-01-18",82.199997
"2530","2017-01-19",84.599998
"2531","2017-01-20",85.800003
"2532","2017-01-23",80.400002
"2533","2017-01-24",81
"2534","2017-01-25",85.199997
"2535","2017-01-26",81.599998
"2536","2017-01-27",81.599998
"2537","2017-01-30",79.199997
"2538","2017-01-31",82.199997
"2539","2017-02-01",79.800003
"2540","2017-02-02",101.400002
"2541","2017-02-03",85.800003
"2542","2017-02-06",85.800003
"2543","2017-02-07",84
"2544","2017-02-08",80.400002
"2545","2017-02-09",82.800003
"2546","2017-02-10",82.800003
"2547","2017-02-13",82.199997
"2548","2017-02-14",81
"2549","2017-02-15",81.599998
"2550","2017-02-16",76.800003
"2551","2017-02-17",73.800003
"2552","2017-02-21",77.400002
"2553","2017-02-22",75.599998
"2554","2017-02-23",73.199997
"2555","2017-02-24",73.199997
"2556","2017-02-27",73.800003
"2557","2017-02-28",69.599998
"2558","2017-03-01",73.800003
"2559","2017-03-02",75
"2560","2017-03-03",74.400002
"2561","2017-03-06",71.400002
"2562","2017-03-07",70.800003
"2563","2017-03-08",72.599998
"2564","2017-03-09",72.599998
"2565","2017-03-10",75.599998
"2566","2017-03-13",78
"2567","2017-03-14",74.400002
"2568","2017-03-15",75
"2569","2017-03-16",76.199997
"2570","2017-03-17",75
"2571","2017-03-20",74.400002
"2572","2017-03-21",72
"2573","2017-03-22",70.800003
"2574","2017-03-23",69.599998
"2575","2017-03-24",69
"2576","2017-03-27",69
"2577","2017-03-28",67.800003
"2578","2017-03-29",68.400002
"2579","2017-03-30",69
"2580","2017-03-31",68.400002
"2581","2017-04-03",64.199997
"2582","2017-04-04",65.400002
"2583","2017-04-05",63
"2584","2017-04-06",55.799999
"2585","2017-04-07",65.400002
"2586","2017-04-10",74.400002
"2587","2017-04-11",90
"2588","2017-04-12",85.800003
"2589","2017-04-13",83.400002
"2590","2017-04-17",76.800003
"2591","2017-04-18",72.599998
"2592","2017-04-19",72
"2593","2017-04-20",70.800003
"2594","2017-04-21",70.199997
"2595","2017-04-24",69.599998
"2596","2017-04-25",73.199997
"2597","2017-04-26",74.400002
"2598","2017-04-27",71.400002
"2599","2017-04-28",68.400002
"2600","2017-05-01",64.199997
"2601","2017-05-02",62.400002
"2602","2017-05-03",66.599998
"2603","2017-05-04",48.599998
"2604","2017-05-05",48.599998
"2605","2017-05-08",43.799999
"2606","2017-05-09",39.599998
"2607","2017-05-10",42.599998
"2608","2017-05-11",42
"2609","2017-05-12",43.200001
"2610","2017-05-15",48
"2611","2017-05-16",49.799999
"2612","2017-05-17",54
"2613","2017-05-18",51
"2614","2017-05-19",49.799999
"2615","2017-05-22",50.400002
"2616","2017-05-23",52.200001
"2617","2017-05-24",57
"2618","2017-05-25",55.200001
"2619","2017-05-26",57
"2620","2017-05-30",60
"2621","2017-05-31",60
"2622","2017-06-01",58.200001
"2623","2017-06-02",57.599998
"2624","2017-06-05",58.200001
"2625","2017-06-06",59.400002
"2626","2017-06-07",56.400002
"2627","2017-06-08",52.200001
"2628","2017-06-09",51
"2629","2017-06-12",54
"2630","2017-06-13",52.799999
"2631","2017-06-14",52.200001
"2632","2017-06-15",54
"2633","2017-06-16",52.200001
"2634","2017-06-19",52.799999
"2635","2017-06-20",54
"2636","2017-06-21",54.599998
"2637","2017-06-22",54
"2638","2017-06-23",54
"2639","2017-06-26",53.400002
"2640","2017-06-27",53.400002
"2641","2017-06-28",51
"2642","2017-06-29",51
"2643","2017-06-30",19.799999
"2644","2017-07-03",19.200001
"2645","2017-07-05",20.4
"2646","2017-07-06",18.6
"2647","2017-07-07",16.799999
"2648","2017-07-10",13.2
"2649","2017-07-11",13.8
"2650","2017-07-12",13.8
"2651","2017-07-13",13.8
"2652","2017-07-14",14.4
"2653","2017-07-17",15
"2654","2017-07-18",14.4
"2655","2017-07-19",15
"2656","2017-07-20",14.4
"2657","2017-07-21",14.4
"2658","2017-07-24",14.4
"2659","2017-07-25",13.2
"2660","2017-07-26",13.2
"2661","2017-07-27",13.2
"2662","2017-07-28",13.2
"2663","2017-07-31",12
"2664","2017-08-01",12
"2665","2017-08-02",12
"2666","2017-08-03",12.6
"2667","2017-08-04",12.6
"2668","2017-08-07",12.6
"2669","2017-08-08",13.8
"2670","2017-08-09",12.6
"2671","2017-08-10",12.6
"2672","2017-08-11",11.4
"2673","2017-08-14",12
"2674","2017-08-15",12
"2675","2017-08-16",12
"2676","2017-08-17",10.8
"2677","2017-08-18",12.6
"2678","2017-08-21",13.2
"2679","2017-08-22",12.6
"2680","2017-08-23",12.6
"2681","2017-08-24",11.4
"2682","2017-08-25",11.4
"2683","2017-08-28",12
"2684","2017-08-29",12
"2685","2017-08-30",12
"2686","2017-08-31",12.6
"2687","2017-09-01",11.4
"2688","2017-09-05",12
"2689","2017-09-06",12
"2690","2017-09-07",12
"2691","2017-09-08",12
"2692","2017-09-11",12
"2693","2017-09-12",12
"2694","2017-09-13",12
"2695","2017-09-14",11.4
"2696","2017-09-15",12
"2697","2017-09-18",12
"2698","2017-09-19",12
"2699","2017-09-20",11.4
"2700","2017-09-21",12
"2701","2017-09-22",11.4
"2702","2017-09-25",11.4
"2703","2017-09-26",11.4
"2704","2017-09-27",11.4
"2705","2017-09-28",12
"2706","2017-09-29",12
"2707","2017-10-02",12
"2708","2017-10-03",12
"2709","2017-10-04",12
"2710","2017-10-05",12
"2711","2017-10-06",12
"2712","2017-10-09",11.4
"2713","2017-10-10",11.4
"2714","2017-10-11",12
"2715","2017-10-12",11.4
"2716","2017-10-13",10.8
"2717","2017-10-16",11.4
"2718","2017-10-17",11.4
"2719","2017-10-18",10.8
"2720","2017-10-19",10.8
"2721","2017-10-20",11.4
"2722","2017-10-23",11.4
"2723","2017-10-24",11.4
"2724","2017-10-25",11.4
"2725","2017-10-26",11.4
"2726","2017-10-27",12
"2727","2017-10-30",12
"2728","2017-10-31",11.4
"2729","2017-11-01",11.4
"2730","2017-11-02",12
"2731","2017-11-03",13.8
"2732","2017-11-06",18
"2733","2017-11-07",24
"2734","2017-11-08",24.6
"2735","2017-11-09",23.4
"2736","2017-11-10",24.6
"2737","2017-11-13",24.6
"2738","2017-11-14",24
"2739","2017-11-15",19.799999
"2740","2017-11-16",21
"2741","2017-11-17",22.200001
"2742","2017-11-20",19.799999
"2743","2017-11-21",20.4
"2744","2017-11-22",23.4
"2745","2017-11-24",23.4
"2746","2017-11-27",20.4
"2747","2017-11-28",20.4
"2748","2017-11-29",15.6
"2749","2017-11-30",16.200001
"2750","2017-12-01",16.799999
"2751","2017-12-04",15.6
"2752","2017-12-05",15.6
"2753","2017-12-06",15.6
"2754","2017-12-07",18
"2755","2017-12-08",15.6
"2756","2017-12-11",15.6
"2757","2017-12-12",14.4
"2758","2017-12-13",13.8
"2759","2017-12-14",14.4
"2760","2017-12-15",13.8
"2761","2017-12-18",13.8
"2762","2017-12-19",15.6
"2763","2017-12-20",16.799999
"2764","2017-12-21",15.6
"2765","2017-12-22",12.72
"2766","2017-12-26",12
"2767","2017-12-27",11.7
"2768","2017-12-28",12.57
"2769","2017-12-29",12.6
"2770","2018-01-02",15.27
"2771","2018-01-03",15
"2772","2018-01-04",17.1
"2773","2018-01-05",17.43
"2774","2018-01-08",16.5
"2775","2018-01-09",17.1
"2776","2018-01-10",17.1
"2777","2018-01-11",15
"2778","2018-01-12",14.4
"2779","2018-01-16",14.85
"2780","2018-01-17",12.03
"2781","2018-01-18",14.82
"2782","2018-01-19",14.94
"2783","2018-01-22",15
"2784","2018-01-23",15
"2785","2018-01-24",14.25
"2786","2018-01-25",13.95
"2787","2018-01-26",13.8
"2788","2018-01-29",13.44
"2789","2018-01-30",13.35
"2790","2018-01-31",13.26
"2791","2018-02-01",13.17
"2792","2018-02-02",13.5
"2793","2018-02-05",13.5
"2794","2018-02-06",12.75
"2795","2018-02-07",12.75
"2796","2018-02-08",12.75
"2797","2018-02-09",12.15
"2798","2018-02-12",12.15
"2799","2018-02-13",12.15
"2800","2018-02-14",12
"2801","2018-02-15",11.85
"2802","2018-02-16",11.7
"2803","2018-02-20",10.2
"2804","2018-02-21",9
"2805","2018-02-22",9.39
"2806","2018-02-23",9.36
"2807","2018-02-26",9
"2808","2018-02-27",8.85
"2809","2018-02-28",8.55
"2810","2018-03-01",8.13
"2811","2018-03-02",8.07
"2812","2018-03-05",8.07
"2813","2018-03-06",8.37
"2814","2018-03-07",8.34
"2815","2018-03-08",8.19
"2816","2018-03-09",10.05
"2817","2018-03-12",9.6
"2818","2018-03-13",9.6
"2819","2018-03-14",9.6
"2820","2018-03-15",9.9
"2821","2018-03-16",9.6
"2822","2018-03-19",9.6
"2823","2018-03-20",8.46
"2824","2018-03-21",9.9
"2825","2018-03-22",9.3
"2826","2018-03-23",7.8
