"","date","UNVR"
"972","2019-04-26",22.15
"973","2019-04-29",22.469999
"974","2019-04-30",22.33
"975","2019-05-01",21.99
"976","2019-05-02",21.780001
"977","2019-05-03",22.33
"978","2019-05-06",21.9
"979","2019-05-07",21.309999
"980","2019-05-08",21.34
"981","2019-05-09",22.07
"982","2019-05-10",22.940001
"983","2019-05-13",21.719999
"984","2019-05-14",22.459999
"985","2019-05-15",22.15
"986","2019-05-16",22.469999
"987","2019-05-17",22.129999
"988","2019-05-20",21.9
"989","2019-05-21",22.370001
"990","2019-05-22",22.27
"991","2019-05-23",22.030001
"992","2019-05-24",21.969999
"993","2019-05-28",21.57
"994","2019-05-29",20.99
"995","2019-05-30",20.860001
"996","2019-05-31",20.01
"997","2019-06-03",20.52
"998","2019-06-04",21.780001
"999","2019-06-05",21.709999
"1000","2019-06-06",21.51
"1001","2019-06-07",21.540001
"1002","2019-06-10",21.780001
"1003","2019-06-11",21.620001
"1004","2019-06-12",21.34
"1005","2019-06-13",21.610001
"1006","2019-06-14",21.16
"1007","2019-06-17",21.040001
"1008","2019-06-18",21.41
"1009","2019-06-19",21.5
"1010","2019-06-20",21.52
"1011","2019-06-21",21.309999
"1012","2019-06-24",20.98
"1013","2019-06-25",21
"1014","2019-06-26",21.190001
"1015","2019-06-27",21.610001
"1016","2019-06-28",22.040001
"1017","2019-07-01",22.200001
"1018","2019-07-02",21.709999
"1019","2019-07-03",21.77
"1020","2019-07-05",21.879999
"1021","2019-07-08",21.23
"1022","2019-07-09",21.209999
"1023","2019-07-10",21.17
"1024","2019-07-11",21.040001
"1025","2019-07-12",21.440001
"1026","2019-07-15",21.309999
"1027","2019-07-16",21.16
"1028","2019-07-17",20.690001
"1029","2019-07-18",20.540001
"1030","2019-07-19",20.51
"1031","2019-07-22",20.469999
"1032","2019-07-23",21.4
"1033","2019-07-24",22.219999
"1034","2019-07-25",22.129999
"1035","2019-07-26",22.27
"1036","2019-07-29",22.18
"1037","2019-07-30",22.360001
"1038","2019-07-31",22.120001
"1039","2019-08-01",21.370001
"1040","2019-08-02",20.889999
"1041","2019-08-05",20.51
"1042","2019-08-06",19.709999
"1043","2019-08-07",20.02
"1044","2019-08-08",20.780001
"1045","2019-08-09",20.24
"1046","2019-08-12",19.25
"1047","2019-08-13",19.360001
"1048","2019-08-14",18.84
"1049","2019-08-15",18.75
"1050","2019-08-16",18.950001
"1051","2019-08-19",19.17
"1052","2019-08-20",18.969999
"1053","2019-08-21",19
"1054","2019-08-22",18.9
"1055","2019-08-23",18.18
"1056","2019-08-26",18.24
"1057","2019-08-27",18
"1058","2019-08-28",18.27
"1059","2019-08-29",18.67
"1060","2019-08-30",19.35
"1061","2019-09-03",18.93
"1062","2019-09-04",19.379999
"1063","2019-09-05",20.299999
"1064","2019-09-06",20.26
"1065","2019-09-09",20.99
"1066","2019-09-10",21.860001
"1067","2019-09-11",22.440001
"1068","2019-09-12",22.610001
"1069","2019-09-13",22.6
"1070","2019-09-16",22.389999
"1071","2019-09-17",22.68
"1072","2019-09-18",22.74
"1073","2019-09-19",22.1
"1074","2019-09-20",22
"1075","2019-09-23",21.860001
"1076","2019-09-24",20.59
"1077","2019-09-25",20.610001
"1078","2019-09-26",20.35
"1079","2019-09-27",20.51
"1080","2019-09-30",20.76
"1081","2019-10-01",20.200001
"1082","2019-10-02",19.959999
"1083","2019-10-03",20.18
"1084","2019-10-04",20.08
"1085","2019-10-07",20.17
"1086","2019-10-08",19.65
"1087","2019-10-09",19.799999
"1088","2019-10-10",19.879999
"1089","2019-10-11",20.82
"1090","2019-10-14",20.799999
"1091","2019-10-15",21.049999
"1092","2019-10-16",20.889999
"1093","2019-10-17",21.01
"1094","2019-10-18",20.9
"1095","2019-10-21",21.5
"1096","2019-10-22",21.290001
"1097","2019-10-23",21.4
"1098","2019-10-24",21.26
"1099","2019-10-25",21.65
"1100","2019-10-28",21.9
"1101","2019-10-29",22.01
"1102","2019-10-30",21.75
"1103","2019-10-31",21.459999
"1104","2019-11-01",21.940001
"1105","2019-11-04",22.35
"1106","2019-11-05",24.08
"1107","2019-11-06",23.82
"1108","2019-11-07",24.059999
"1109","2019-11-08",23.959999
"1110","2019-11-11",23.870001
"1111","2019-11-12",23.67
"1112","2019-11-13",23.129999
"1113","2019-11-14",23.059999
"1114","2019-11-15",23.610001
"1115","2019-11-18",23.17
"1116","2019-11-19",22.85
"1117","2019-11-20",22.780001
"1118","2019-11-21",22.780001
"1119","2019-11-22",23.26
"1120","2019-11-25",23.790001
"1121","2019-11-26",23.68
"1122","2019-11-27",23.85
"1123","2019-11-29",23.42
"1124","2019-12-02",23.120001
"1125","2019-12-03",22.700001
"1126","2019-12-04",22.889999
"1127","2019-12-05",23.15
"1128","2019-12-06",23.98
"1129","2019-12-09",23.709999
"1130","2019-12-10",23.58
"1131","2019-12-11",23.68
"1132","2019-12-12",24.389999
"1133","2019-12-13",24.26
"1134","2019-12-16",24.24
"1135","2019-12-17",23.99
"1136","2019-12-18",23.93
"1137","2019-12-19",24.049999
"1138","2019-12-20",24.200001
"1139","2019-12-23",24.42
"1140","2019-12-24",24.450001
"1141","2019-12-26",24.43
"1142","2019-12-27",24.219999
"1143","2019-12-30",24.110001
"1144","2019-12-31",24.24
"1145","2020-01-02",24.35
"1146","2020-01-03",24.01
"1147","2020-01-06",23.98
"1148","2020-01-07",23.68
"1149","2020-01-08",23.629999
"1150","2020-01-09",23.85
"1151","2020-01-10",23.82
"1152","2020-01-13",23.66
"1153","2020-01-14",23.59
"1154","2020-01-15",23.549999
"1155","2020-01-16",23.709999
"1156","2020-01-17",23.459999
"1157","2020-01-21",23.02
"1158","2020-01-22",22.809999
"1159","2020-01-23",22.59
"1160","2020-01-24",22.15
"1161","2020-01-27",21.969999
"1162","2020-01-28",22.190001
"1163","2020-01-29",22.52
"1164","2020-01-30",22.059999
"1165","2020-01-31",21.549999
"1166","2020-02-03",21.860001
"1167","2020-02-04",22.4
"1168","2020-02-05",23.139999
"1169","2020-02-06",22.41
"1170","2020-02-07",21.780001
"1171","2020-02-10",21.639999
"1172","2020-02-11",21.889999
"1173","2020-02-12",22.52
"1174","2020-02-13",22.290001
"1175","2020-02-14",22.299999
"1176","2020-02-18",22.48
"1177","2020-02-19",22.559999
"1178","2020-02-20",22.65
"1179","2020-02-21",22.940001
"1180","2020-02-24",22.030001
"1181","2020-02-25",19.530001
"1182","2020-02-26",18.1
"1183","2020-02-27",17.280001
"1184","2020-02-28",16.99
"1185","2020-03-02",17.309999
"1186","2020-03-03",16
"1187","2020-03-04",16.09
"1188","2020-03-05",15.49
"1189","2020-03-06",15.04
"1190","2020-03-09",12.67
"1191","2020-03-10",13.62
"1192","2020-03-11",12.77
"1193","2020-03-12",10.71
"1194","2020-03-13",11.27
"1195","2020-03-16",9.01
"1196","2020-03-17",8.72
"1197","2020-03-18",7.08
"1198","2020-03-19",8
"1199","2020-03-20",8.89
"1200","2020-03-23",8.8
"1201","2020-03-24",10.47
"1202","2020-03-25",11.78
"1203","2020-03-26",11.58
"1204","2020-03-27",10.5
"1205","2020-03-30",10.98
"1206","2020-03-31",10.72
"1207","2020-04-01",10.01
"1208","2020-04-02",9.89
"1209","2020-04-03",9.59
"1210","2020-04-06",10.83
"1211","2020-04-07",11.29
"1212","2020-04-08",12.14
"1213","2020-04-09",13.11
"1214","2020-04-13",12.09
"1215","2020-04-14",12.19
"1216","2020-04-15",11.41
"1217","2020-04-16",11.03
"1218","2020-04-17",11.92
"1219","2020-04-20",11.49
"1220","2020-04-21",11.35
"1221","2020-04-22",11.63
"1222","2020-04-23",11.89
"1223","2020-04-24",12.31
"1224","2020-04-27",13.44
"1225","2020-04-28",13.98
"1226","2020-04-29",14.91
"1227","2020-04-30",14.52
"1228","2020-05-01",13.46
"1229","2020-05-04",13.48
"1230","2020-05-05",13.62
"1231","2020-05-06",13.22
"1232","2020-05-07",13.91
"1233","2020-05-08",15.05
"1234","2020-05-11",14.26
"1235","2020-05-12",13.37
"1236","2020-05-13",12.16
"1237","2020-05-14",12.33
"1238","2020-05-15",12.53
"1239","2020-05-18",14.21
"1240","2020-05-19",13.56
"1241","2020-05-20",13.96
"1242","2020-05-21",14.03
"1243","2020-05-22",14.18
"1244","2020-05-26",15.06
"1245","2020-05-27",15.2
"1246","2020-05-28",15.47
"1247","2020-05-29",15.46
"1248","2020-06-01",15.83
"1249","2020-06-02",16.440001
"1250","2020-06-03",17.01
"1251","2020-06-04",17.280001
"1252","2020-06-05",17.68
"1253","2020-06-08",18.1
"1254","2020-06-09",17.530001
"1255","2020-06-10",17.299999
"1256","2020-06-11",15.73
"1257","2020-06-12",16.360001
"1258","2020-06-15",18.139999
"1259","2020-06-16",17.809999
"1260","2020-06-17",17.610001
"1261","2020-06-18",17.799999
"1262","2020-06-19",16.9
"1263","2020-06-22",16.99
"1264","2020-06-23",17.139999
"1265","2020-06-24",16.49
"1266","2020-06-25",16.85
"1267","2020-06-26",16
"1268","2020-06-29",16.57
"1269","2020-06-30",16.860001
"1270","2020-07-01",16.66
"1271","2020-07-02",17.09
"1272","2020-07-06",17.790001
"1273","2020-07-07",17.34
"1274","2020-07-08",17.370001
"1275","2020-07-09",16.540001
"1276","2020-07-10",16.98
"1277","2020-07-13",16.940001
"1278","2020-07-14",17.59
"1279","2020-07-15",18.15
"1280","2020-07-16",17.719999
"1281","2020-07-17",17.629999
"1282","2020-07-20",17.59
"1283","2020-07-21",17.469999
"1284","2020-07-22",17.950001
"1285","2020-07-23",18.370001
"1286","2020-07-24",17.889999
"1287","2020-07-27",17.98
"1288","2020-07-28",17.48
"1289","2020-07-29",18.129999
"1290","2020-07-30",17.52
"1291","2020-07-31",17.67
"1292","2020-08-03",17.860001
"1293","2020-08-04",17.889999
"1294","2020-08-05",18.530001
"1295","2020-08-06",17.969999
"1296","2020-08-07",18.360001
"1297","2020-08-10",17.719999
"1298","2020-08-11",18.379999
"1299","2020-08-12",17.700001
"1300","2020-08-13",17.799999
"1301","2020-08-14",17.700001
"1302","2020-08-17",17.700001
"1303","2020-08-18",18.049999
"1304","2020-08-19",18.01
"1305","2020-08-20",17.889999
"1306","2020-08-21",17.67
"1307","2020-08-24",18.25
"1308","2020-08-25",18.35
"1309","2020-08-26",18.24
"1310","2020-08-27",18.709999
"1311","2020-08-28",19.129999
"1312","2020-08-31",18.190001
"1313","2020-09-01",18.57
"1314","2020-09-02",18.34
"1315","2020-09-03",17.120001
"1316","2020-09-04",17.23
"1317","2020-09-08",16.860001
"1318","2020-09-09",17.17
"1319","2020-09-10",17.09
"1320","2020-09-11",17.41
"1321","2020-09-14",18.18
"1322","2020-09-15",18.459999
"1323","2020-09-16",19.129999
"1324","2020-09-17",18.85
"1325","2020-09-18",18.379999
"1326","2020-09-21",16.99
"1327","2020-09-22",16.83
"1328","2020-09-23",16.35
"1329","2020-09-24",16.18
"1330","2020-09-25",16.08
"1331","2020-09-28",17.219999
"1332","2020-09-29",16.84
"1333","2020-09-30",16.879999
"1334","2020-10-01",17.1
"1335","2020-10-02",17.48
"1336","2020-10-05",17.639999
"1337","2020-10-06",17.35
"1338","2020-10-07",17.73
"1339","2020-10-08",18.4
"1340","2020-10-09",18.09
"1341","2020-10-12",18.360001
"1342","2020-10-13",17.91
"1343","2020-10-14",17.83
"1344","2020-10-15",17.9
"1345","2020-10-16",18.110001
"1346","2020-10-19",18.23
"1347","2020-10-20",18.280001
"1348","2020-10-21",18.16
"1349","2020-10-22",18.84
"1350","2020-10-23",19
"1351","2020-10-26",17.83
"1352","2020-10-27",17.33
"1353","2020-10-28",16.76
"1354","2020-10-29",16.700001
"1355","2020-10-30",16.59
"1356","2020-11-02",17.57
"1357","2020-11-03",18.17
"1358","2020-11-04",17.799999
"1359","2020-11-05",17.67
"1360","2020-11-06",16.75
"1361","2020-11-09",17.639999
"1362","2020-11-10",17.469999
"1363","2020-11-11",17.190001
"1364","2020-11-12",16.85
"1365","2020-11-13",17.370001
"1366","2020-11-16",18.25
"1367","2020-11-17",18.18
"1368","2020-11-18",17.85
"1369","2020-11-19",17.4
"1370","2020-11-20",17.950001
"1371","2020-11-23",18.15
"1372","2020-11-24",18.709999
"1373","2020-11-25",18.299999
"1374","2020-11-27",18.290001
