"","date","SIX"
"967","2014-03-13",42.259998
"968","2014-03-14",42.209999
"969","2014-03-17",42.450001
"970","2014-03-18",42.709999
"971","2014-03-19",42.02
"972","2014-03-20",42.32
"973","2014-03-21",41.98
"974","2014-03-24",41.59
"975","2014-03-25",41.549999
"976","2014-03-26",40.990002
"977","2014-03-27",40.279999
"978","2014-03-28",40.02
"979","2014-03-31",40.150002
"980","2014-04-01",40.779999
"981","2014-04-02",40.59
"982","2014-04-03",40.450001
"983","2014-04-04",39.98
"984","2014-04-07",38.639999
"985","2014-04-08",39.470001
"986","2014-04-09",39.450001
"987","2014-04-10",38.779999
"988","2014-04-11",38.869999
"989","2014-04-14",39.599998
"990","2014-04-15",39.93
"991","2014-04-16",40.119999
"992","2014-04-17",40.110001
"993","2014-04-21",39.98
"994","2014-04-22",40.470001
"995","2014-04-23",39.91
"996","2014-04-24",39.77
"997","2014-04-25",39.849998
"998","2014-04-28",39.689999
"999","2014-04-29",40.139999
"1000","2014-04-30",40.139999
"1001","2014-05-01",40.02
"1002","2014-05-02",40.200001
"1003","2014-05-05",40.220001
"1004","2014-05-06",40.18
"1005","2014-05-07",41.139999
"1006","2014-05-08",40.689999
"1007","2014-05-09",40.990002
"1008","2014-05-12",40.959999
"1009","2014-05-13",40.650002
"1010","2014-05-14",40.639999
"1011","2014-05-15",40.540001
"1012","2014-05-16",40.099998
"1013","2014-05-19",40.029999
"1014","2014-05-20",39.860001
"1015","2014-05-21",40.689999
"1016","2014-05-22",40.919998
"1017","2014-05-23",40.439999
"1018","2014-05-27",41.209999
"1019","2014-05-28",40.639999
"1020","2014-05-29",40.490002
"1021","2014-05-30",40.459999
"1022","2014-06-02",40.650002
"1023","2014-06-03",40.450001
"1024","2014-06-04",41.450001
"1025","2014-06-05",41.330002
"1026","2014-06-06",41.380001
"1027","2014-06-09",41.73
"1028","2014-06-10",41.669998
"1029","2014-06-11",41.689999
"1030","2014-06-12",40.93
"1031","2014-06-13",40.700001
"1032","2014-06-16",40.869999
"1033","2014-06-17",40.869999
"1034","2014-06-18",41.299999
"1035","2014-06-19",41.540001
"1036","2014-06-20",41.720001
"1037","2014-06-23",42.310001
"1038","2014-06-24",42.619999
"1039","2014-06-25",43
"1040","2014-06-26",42.810001
"1041","2014-06-27",42.82
"1042","2014-06-30",42.549999
"1043","2014-07-01",42.509998
"1044","2014-07-02",42.099998
"1045","2014-07-03",42.189999
"1046","2014-07-07",42.099998
"1047","2014-07-08",42.02
"1048","2014-07-09",41.389999
"1049","2014-07-10",41.59
"1050","2014-07-11",41.759998
"1051","2014-07-14",41.57
"1052","2014-07-15",40.98
"1053","2014-07-16",40.75
"1054","2014-07-17",40.290001
"1055","2014-07-18",41
"1056","2014-07-21",39.310001
"1057","2014-07-22",40.389999
"1058","2014-07-23",39.66
"1059","2014-07-24",39.110001
"1060","2014-07-25",38.970001
"1061","2014-07-28",39.099998
"1062","2014-07-29",39.240002
"1063","2014-07-30",39.139999
"1064","2014-07-31",38.220001
"1065","2014-08-01",38.290001
"1066","2014-08-04",38.279999
"1067","2014-08-05",37.27
"1068","2014-08-06",36.560001
"1069","2014-08-07",36.32
"1070","2014-08-08",36.869999
"1071","2014-08-11",36.880001
"1072","2014-08-12",36.93
"1073","2014-08-13",36.66
"1074","2014-08-14",36.860001
"1075","2014-08-15",36.849998
"1076","2014-08-18",37.540001
"1077","2014-08-19",37.919998
"1078","2014-08-20",38.029999
"1079","2014-08-21",37.810001
"1080","2014-08-22",37.540001
"1081","2014-08-25",37.43
"1082","2014-08-26",37.509998
"1083","2014-08-27",37.16
"1084","2014-08-28",37
"1085","2014-08-29",36.48
"1086","2014-09-02",35.799999
"1087","2014-09-03",35.310001
"1088","2014-09-04",34.709999
"1089","2014-09-05",35.169998
"1090","2014-09-08",35.049999
"1091","2014-09-09",34.75
"1092","2014-09-10",35.18
"1093","2014-09-11",35.490002
"1094","2014-09-12",35.529999
"1095","2014-09-15",34.959999
"1096","2014-09-16",34.830002
"1097","2014-09-17",34.41
"1098","2014-09-18",34.91
"1099","2014-09-19",34.599998
"1100","2014-09-22",34.59
"1101","2014-09-23",34.09
"1102","2014-09-24",34.330002
"1103","2014-09-25",33.84
"1104","2014-09-26",34.59
"1105","2014-09-29",34.560001
"1106","2014-09-30",34.389999
"1107","2014-10-01",34.02
"1108","2014-10-02",33.84
"1109","2014-10-03",34.75
"1110","2014-10-06",34.360001
"1111","2014-10-07",34
"1112","2014-10-08",35.5
"1113","2014-10-09",35.32
"1114","2014-10-10",35.150002
"1115","2014-10-13",34.900002
"1116","2014-10-14",34.790001
"1117","2014-10-15",34.540001
"1118","2014-10-16",33.150002
"1119","2014-10-17",33.849998
"1120","2014-10-20",33.200001
"1121","2014-10-21",34.5
"1122","2014-10-22",38.900002
"1123","2014-10-23",39.060001
"1124","2014-10-24",39.41
"1125","2014-10-27",39.869999
"1126","2014-10-28",40.32
"1127","2014-10-29",40.25
"1128","2014-10-30",40.220001
"1129","2014-10-31",40.299999
"1130","2014-11-03",39.98
"1131","2014-11-04",40.049999
"1132","2014-11-05",39.939999
"1133","2014-11-06",39.889999
"1134","2014-11-07",40.049999
"1135","2014-11-10",39.93
"1136","2014-11-11",40.27
"1137","2014-11-12",40.869999
"1138","2014-11-13",40.529999
"1139","2014-11-14",40.470001
"1140","2014-11-17",40.389999
"1141","2014-11-18",40.799999
"1142","2014-11-19",40.119999
"1143","2014-11-20",39.099998
"1144","2014-11-21",39.450001
"1145","2014-11-24",39.709999
"1146","2014-11-25",39.900002
"1147","2014-11-26",40.279999
"1148","2014-11-28",40.650002
"1149","2014-12-01",40.57
"1150","2014-12-02",40.529999
"1151","2014-12-03",40.91
"1152","2014-12-04",41.560001
"1153","2014-12-05",41.709999
"1154","2014-12-08",41.849998
"1155","2014-12-09",42.040001
"1156","2014-12-10",41.380001
"1157","2014-12-11",41.799999
"1158","2014-12-12",41.23
"1159","2014-12-15",41.77
"1160","2014-12-16",41.150002
"1161","2014-12-17",41.860001
"1162","2014-12-18",41.970001
"1163","2014-12-19",41.950001
"1164","2014-12-22",41.98
"1165","2014-12-23",42.560001
"1166","2014-12-24",42.720001
"1167","2014-12-26",43.060001
"1168","2014-12-29",43.240002
"1169","2014-12-30",43.23
"1170","2014-12-31",43.150002
"1171","2015-01-02",43.349998
"1172","2015-01-05",43.43
"1173","2015-01-06",42.900002
"1174","2015-01-07",42.959999
"1175","2015-01-08",43.66
"1176","2015-01-09",43.299999
"1177","2015-01-12",43.720001
"1178","2015-01-13",44.02
"1179","2015-01-14",43.52
"1180","2015-01-15",42.98
"1181","2015-01-16",43.040001
"1182","2015-01-20",43.139999
"1183","2015-01-21",43.049999
"1184","2015-01-22",43.459999
"1185","2015-01-23",43.23
"1186","2015-01-26",43.790001
"1187","2015-01-27",44.279999
"1188","2015-01-28",43.799999
"1189","2015-01-29",43.849998
"1190","2015-01-30",42.959999
"1191","2015-02-02",43.990002
"1192","2015-02-03",44.23
"1193","2015-02-04",44.150002
"1194","2015-02-05",44.82
"1195","2015-02-06",44.740002
"1196","2015-02-09",44.740002
"1197","2015-02-10",45.529999
"1198","2015-02-11",45.02
"1199","2015-02-12",45.16
"1200","2015-02-13",45.110001
"1201","2015-02-17",45.389999
"1202","2015-02-18",46.310001
"1203","2015-02-19",47.599998
"1204","2015-02-20",47.130001
"1205","2015-02-23",48.080002
"1206","2015-02-24",47.299999
"1207","2015-02-25",46.400002
"1208","2015-02-26",46.040001
"1209","2015-02-27",45.290001
"1210","2015-03-02",46.720001
"1211","2015-03-03",46.950001
"1212","2015-03-04",46.939999
"1213","2015-03-05",46.759998
"1214","2015-03-06",45.970001
"1215","2015-03-09",46.68
"1216","2015-03-10",46.59
"1217","2015-03-11",46.869999
"1218","2015-03-12",47.830002
"1219","2015-03-13",47.599998
"1220","2015-03-16",45.919998
"1221","2015-03-17",46.43
"1222","2015-03-18",47.330002
"1223","2015-03-19",47.43
"1224","2015-03-20",47.57
"1225","2015-03-23",47.900002
"1226","2015-03-24",48.110001
"1227","2015-03-25",47.849998
"1228","2015-03-26",47.889999
"1229","2015-03-27",48.560001
"1230","2015-03-30",48.310001
"1231","2015-03-31",48.41
"1232","2015-04-01",47.689999
"1233","2015-04-02",48.259998
"1234","2015-04-06",49.119999
"1235","2015-04-07",48.189999
"1236","2015-04-08",48.490002
"1237","2015-04-09",48.25
"1238","2015-04-10",48.880001
"1239","2015-04-13",48.009998
"1240","2015-04-14",47.830002
"1241","2015-04-15",48.029999
"1242","2015-04-16",48.349998
"1243","2015-04-17",48.189999
"1244","2015-04-20",48.82
"1245","2015-04-21",48.599998
"1246","2015-04-22",49.970001
"1247","2015-04-23",49.880001
"1248","2015-04-24",51.080002
"1249","2015-04-27",48.709999
"1250","2015-04-28",48.330002
"1251","2015-04-29",47.259998
"1252","2015-04-30",47.02
"1253","2015-05-01",47.669998
"1254","2015-05-04",47.119999
"1255","2015-05-05",46.950001
"1256","2015-05-06",46.599998
"1257","2015-05-07",46.630001
"1258","2015-05-08",47.5
"1259","2015-05-11",47.439999
"1260","2015-05-12",47.830002
"1261","2015-05-13",47.740002
"1262","2015-05-14",48.889999
"1263","2015-05-15",49.889999
"1264","2015-05-18",49.470001
"1265","2015-05-19",49.84
"1266","2015-05-20",49.59
"1267","2015-05-21",49.799999
"1268","2015-05-22",48.970001
"1269","2015-05-26",48.43
"1270","2015-05-27",49.16
"1271","2015-05-28",49.330002
"1272","2015-05-29",48.860001
"1273","2015-06-01",48.790001
"1274","2015-06-02",47.91
"1275","2015-06-03",47.23
"1276","2015-06-04",46.900002
"1277","2015-06-05",46.639999
"1278","2015-06-08",45.830002
"1279","2015-06-09",47.099998
"1280","2015-06-10",47.48
"1281","2015-06-11",48.139999
"1282","2015-06-12",47.959999
"1283","2015-06-15",47.669998
"1284","2015-06-16",47.900002
"1285","2015-06-17",46.990002
"1286","2015-06-18",47.18
"1287","2015-06-19",46.880001
"1288","2015-06-22",46.939999
"1289","2015-06-23",46.810001
"1290","2015-06-24",45.810001
"1291","2015-06-25",46.080002
"1292","2015-06-26",45.630001
"1293","2015-06-29",44.490002
"1294","2015-06-30",44.849998
"1295","2015-07-01",45.419998
"1296","2015-07-02",45.299999
"1297","2015-07-06",46.16
"1298","2015-07-07",46.48
"1299","2015-07-08",46.110001
"1300","2015-07-09",46.580002
"1301","2015-07-10",47.52
"1302","2015-07-13",48.049999
"1303","2015-07-14",48.52
"1304","2015-07-15",47.25
"1305","2015-07-16",47.099998
"1306","2015-07-17",46.349998
"1307","2015-07-20",46.349998
"1308","2015-07-21",46.290001
"1309","2015-07-22",46.150002
"1310","2015-07-23",45.459999
"1311","2015-07-24",45.700001
"1312","2015-07-27",45.91
"1313","2015-07-28",45.84
"1314","2015-07-29",46.040001
"1315","2015-07-30",46.139999
"1316","2015-07-31",46.639999
"1317","2015-08-03",46.84
"1318","2015-08-04",46.860001
"1319","2015-08-05",46.810001
"1320","2015-08-06",46.360001
"1321","2015-08-07",45.790001
"1322","2015-08-10",45.880001
"1323","2015-08-11",44.880001
"1324","2015-08-12",45.130001
"1325","2015-08-13",45.52
"1326","2015-08-14",45.619999
"1327","2015-08-17",46.130001
"1328","2015-08-18",46.060001
"1329","2015-08-19",45.650002
"1330","2015-08-20",44.709999
"1331","2015-08-21",44.099998
"1332","2015-08-24",42.34
"1333","2015-08-25",42.529999
"1334","2015-08-26",44.330002
"1335","2015-08-27",44.650002
"1336","2015-08-28",45.189999
"1337","2015-08-31",44.970001
"1338","2015-09-01",43.220001
"1339","2015-09-02",44.360001
"1340","2015-09-03",44.779999
"1341","2015-09-04",44.540001
"1342","2015-09-08",45.299999
"1343","2015-09-09",45.139999
"1344","2015-09-10",44.82
"1345","2015-09-11",45.16
"1346","2015-09-14",45.029999
"1347","2015-09-15",45.009998
"1348","2015-09-16",46.459999
"1349","2015-09-17",46.240002
"1350","2015-09-18",45.459999
"1351","2015-09-21",45.919998
"1352","2015-09-22",45.27
"1353","2015-09-23",46.240002
"1354","2015-09-24",46.290001
"1355","2015-09-25",46.349998
"1356","2015-09-28",44.599998
"1357","2015-09-29",44.48
"1358","2015-09-30",45.779999
"1359","2015-10-01",46.330002
"1360","2015-10-02",46.950001
"1361","2015-10-05",48
"1362","2015-10-06",48.16
"1363","2015-10-07",48.93
"1364","2015-10-08",48.240002
"1365","2015-10-09",47.919998
"1366","2015-10-12",48.490002
"1367","2015-10-13",48.330002
"1368","2015-10-14",48.139999
"1369","2015-10-15",48.700001
"1370","2015-10-16",48.93
"1371","2015-10-19",50.169998
"1372","2015-10-20",51.080002
"1373","2015-10-21",51.189999
"1374","2015-10-22",52.470001
"1375","2015-10-23",52.59
"1376","2015-10-26",52.200001
"1377","2015-10-27",51.25
"1378","2015-10-28",51.509998
"1379","2015-10-29",52.540001
"1380","2015-10-30",52.040001
"1381","2015-11-02",51.869999
"1382","2015-11-03",51.939999
"1383","2015-11-04",51.880001
"1384","2015-11-05",52.029999
"1385","2015-11-06",51.869999
"1386","2015-11-09",51.349998
"1387","2015-11-10",52.169998
"1388","2015-11-11",52.389999
"1389","2015-11-12",51.32
"1390","2015-11-13",51.27
"1391","2015-11-16",51.380001
"1392","2015-11-17",51.189999
"1393","2015-11-18",51.869999
"1394","2015-11-19",51.41
"1395","2015-11-20",52.099998
"1396","2015-11-23",52.790001
"1397","2015-11-24",52.650002
"1398","2015-11-25",53.110001
"1399","2015-11-27",52.919998
"1400","2015-11-30",51.900002
"1401","2015-12-01",52.709999
"1402","2015-12-02",52.540001
"1403","2015-12-03",52.490002
"1404","2015-12-04",53.060001
"1405","2015-12-07",53.110001
"1406","2015-12-08",52.77
"1407","2015-12-09",52.610001
"1408","2015-12-10",52.689999
"1409","2015-12-11",51.990002
"1410","2015-12-14",51.759998
"1411","2015-12-15",53.07
"1412","2015-12-16",53.5
"1413","2015-12-17",53.259998
"1414","2015-12-18",52.580002
"1415","2015-12-21",53.68
"1416","2015-12-22",53.599998
"1417","2015-12-23",54.009998
"1418","2015-12-24",54.630001
"1419","2015-12-28",54.959999
"1420","2015-12-29",54.740002
"1421","2015-12-30",54.860001
"1422","2015-12-31",54.939999
"1423","2016-01-04",54.490002
"1424","2016-01-05",54.07
"1425","2016-01-06",53.970001
"1426","2016-01-07",53.970001
"1427","2016-01-08",53.080002
"1428","2016-01-11",53.389999
"1429","2016-01-12",53.73
"1430","2016-01-13",52.279999
"1431","2016-01-14",50.950001
"1432","2016-01-15",48.25
"1433","2016-01-19",47.990002
"1434","2016-01-20",46.740002
"1435","2016-01-21",47.75
"1436","2016-01-22",49.310001
"1437","2016-01-25",47.950001
"1438","2016-01-26",49.400002
"1439","2016-01-27",49.93
"1440","2016-01-28",49.75
"1441","2016-01-29",50.27
"1442","2016-02-01",51.080002
"1443","2016-02-02",49.459999
"1444","2016-02-03",49.48
"1445","2016-02-04",49.139999
"1446","2016-02-05",48.18
"1447","2016-02-08",47.59
"1448","2016-02-09",47.75
"1449","2016-02-10",47.77
"1450","2016-02-11",47.110001
"1451","2016-02-12",47.52
"1452","2016-02-16",49.66
"1453","2016-02-17",51.389999
"1454","2016-02-18",52.68
"1455","2016-02-19",51.380001
"1456","2016-02-22",52.23
"1457","2016-02-23",51.790001
"1458","2016-02-24",51.5
"1459","2016-02-25",51.529999
"1460","2016-02-26",51.599998
"1461","2016-02-29",50.860001
"1462","2016-03-01",51.43
"1463","2016-03-02",51.580002
"1464","2016-03-03",51.939999
"1465","2016-03-04",52.560001
"1466","2016-03-07",52.209999
"1467","2016-03-08",51.669998
"1468","2016-03-09",53.23
"1469","2016-03-10",53.049999
"1470","2016-03-11",53.240002
"1471","2016-03-14",53.529999
"1472","2016-03-15",52.610001
"1473","2016-03-16",52.689999
"1474","2016-03-17",53.5
"1475","2016-03-18",54.720001
"1476","2016-03-21",54.380001
"1477","2016-03-22",54
"1478","2016-03-23",53.540001
"1479","2016-03-24",53.82
"1480","2016-03-28",54.939999
"1481","2016-03-29",54.880001
"1482","2016-03-30",56.060001
"1483","2016-03-31",55.490002
"1484","2016-04-01",58.189999
"1485","2016-04-04",58.009998
"1486","2016-04-05",57.560001
"1487","2016-04-06",58.98
"1488","2016-04-07",59.110001
"1489","2016-04-08",59.419998
"1490","2016-04-11",59.369999
"1491","2016-04-12",58.810001
"1492","2016-04-13",59
"1493","2016-04-14",58.52
"1494","2016-04-15",58.209999
"1495","2016-04-18",58.720001
"1496","2016-04-19",58.540001
"1497","2016-04-20",58.130001
"1498","2016-04-21",57.889999
"1499","2016-04-22",57.700001
"1500","2016-04-25",58.259998
"1501","2016-04-26",58.650002
"1502","2016-04-27",61.330002
"1503","2016-04-28",61.139999
"1504","2016-04-29",60.049999
"1505","2016-05-02",59.689999
"1506","2016-05-03",58.799999
"1507","2016-05-04",58.459999
"1508","2016-05-05",58.029999
"1509","2016-05-06",58.41
"1510","2016-05-09",58.450001
"1511","2016-05-10",58.439999
"1512","2016-05-11",57.77
"1513","2016-05-12",58.360001
"1514","2016-05-13",58.009998
"1515","2016-05-16",58.310001
"1516","2016-05-17",58.419998
"1517","2016-05-18",57.799999
"1518","2016-05-19",58.009998
"1519","2016-05-20",58.380001
"1520","2016-05-23",59.16
"1521","2016-05-24",59.25
"1522","2016-05-25",58.59
"1523","2016-05-26",58.41
"1524","2016-05-27",57.490002
"1525","2016-05-31",57.689999
"1526","2016-06-01",57.529999
"1527","2016-06-02",58.080002
"1528","2016-06-03",57.700001
"1529","2016-06-06",57.529999
"1530","2016-06-07",58.25
"1531","2016-06-08",58.450001
"1532","2016-06-09",58.419998
"1533","2016-06-10",57.790001
"1534","2016-06-13",57.529999
"1535","2016-06-14",57.18
"1536","2016-06-15",57.119999
"1537","2016-06-16",56.540001
"1538","2016-06-17",55.849998
"1539","2016-06-20",57.040001
"1540","2016-06-21",56.419998
"1541","2016-06-22",57.84
"1542","2016-06-23",58.43
"1543","2016-06-24",57.580002
"1544","2016-06-27",55.57
"1545","2016-06-28",56.66
"1546","2016-06-29",58.419998
"1547","2016-06-30",57.950001
"1548","2016-07-01",57.540001
"1549","2016-07-05",56.610001
"1550","2016-07-06",57.139999
"1551","2016-07-07",57.169998
"1552","2016-07-08",57.82
"1553","2016-07-11",58.27
"1554","2016-07-12",58.349998
"1555","2016-07-13",58.849998
"1556","2016-07-14",58.639999
"1557","2016-07-15",58.98
"1558","2016-07-18",59.189999
"1559","2016-07-19",59.32
"1560","2016-07-20",60.16
"1561","2016-07-21",59.209999
"1562","2016-07-22",59.459999
"1563","2016-07-25",59.380001
"1564","2016-07-26",59.459999
"1565","2016-07-27",56.689999
"1566","2016-07-28",57.259998
"1567","2016-07-29",56.389999
"1568","2016-08-01",55.810001
"1569","2016-08-02",54.470001
"1570","2016-08-03",54.700001
"1571","2016-08-04",54.279999
"1572","2016-08-05",54.009998
"1573","2016-08-08",53.619999
"1574","2016-08-09",52.77
"1575","2016-08-10",52.990002
"1576","2016-08-11",53.200001
"1577","2016-08-12",52.98
"1578","2016-08-15",51.52
"1579","2016-08-16",50.889999
"1580","2016-08-17",50.939999
"1581","2016-08-18",50.849998
"1582","2016-08-19",50.099998
"1583","2016-08-22",50.310001
"1584","2016-08-23",50.700001
"1585","2016-08-24",50.389999
"1586","2016-08-25",50.009998
"1587","2016-08-26",49.869999
"1588","2016-08-29",50.18
"1589","2016-08-30",49.580002
"1590","2016-08-31",48.77
"1591","2016-09-01",48.259998
"1592","2016-09-02",48.380001
"1593","2016-09-06",48.060001
"1594","2016-09-07",49.41
"1595","2016-09-08",49.400002
"1596","2016-09-09",48.299999
"1597","2016-09-12",49.369999
"1598","2016-09-13",51.450001
"1599","2016-09-14",51.93
"1600","2016-09-15",52.709999
"1601","2016-09-16",51.82
"1602","2016-09-19",52.209999
"1603","2016-09-20",51.93
"1604","2016-09-21",52.299999
"1605","2016-09-22",53.73
"1606","2016-09-23",53.720001
"1607","2016-09-26",54
"1608","2016-09-27",54
"1609","2016-09-28",53.610001
"1610","2016-09-29",53.25
"1611","2016-09-30",53.610001
"1612","2016-10-03",54.290001
"1613","2016-10-04",54.169998
"1614","2016-10-05",53.049999
"1615","2016-10-06",52.959999
"1616","2016-10-07",52.509998
"1617","2016-10-10",51.880001
"1618","2016-10-11",51.279999
"1619","2016-10-12",51.09
"1620","2016-10-13",50.68
"1621","2016-10-14",50.75
"1622","2016-10-17",50.889999
"1623","2016-10-18",51.09
"1624","2016-10-19",51.369999
"1625","2016-10-20",51.549999
"1626","2016-10-21",51.82
"1627","2016-10-24",51.75
"1628","2016-10-25",51.25
"1629","2016-10-26",53.889999
"1630","2016-10-27",53.279999
"1631","2016-10-28",54.169998
"1632","2016-10-31",55.650002
"1633","2016-11-01",55.419998
"1634","2016-11-02",55.330002
"1635","2016-11-03",55.27
"1636","2016-11-04",55.310001
"1637","2016-11-07",56.709999
"1638","2016-11-08",57.099998
"1639","2016-11-09",56.889999
"1640","2016-11-10",56.48
"1641","2016-11-11",56.169998
"1642","2016-11-14",54.5
"1643","2016-11-15",54.060001
"1644","2016-11-16",54.959999
"1645","2016-11-17",55.950001
"1646","2016-11-18",56.23
"1647","2016-11-21",56.98
"1648","2016-11-22",57.389999
"1649","2016-11-23",57.740002
"1650","2016-11-25",57.830002
"1651","2016-11-28",57.349998
"1652","2016-11-29",57.48
"1653","2016-11-30",57.639999
"1654","2016-12-01",57.400002
"1655","2016-12-02",57.639999
"1656","2016-12-05",57.57
"1657","2016-12-06",58.599998
"1658","2016-12-07",59.52
"1659","2016-12-08",59.09
"1660","2016-12-09",59.150002
"1661","2016-12-12",58.439999
"1662","2016-12-13",59
"1663","2016-12-14",59.130001
"1664","2016-12-15",58.810001
"1665","2016-12-16",58.93
"1666","2016-12-19",59.77
"1667","2016-12-20",60.290001
"1668","2016-12-21",60.060001
"1669","2016-12-22",59.73
"1670","2016-12-23",59.790001
"1671","2016-12-27",59.91
"1672","2016-12-28",60.200001
"1673","2016-12-29",60.299999
"1674","2016-12-30",59.959999
"1675","2017-01-03",60.060001
"1676","2017-01-04",60.009998
"1677","2017-01-05",60.599998
"1678","2017-01-06",60.619999
"1679","2017-01-09",60.400002
"1680","2017-01-10",60.68
"1681","2017-01-11",60.93
"1682","2017-01-12",60.57
"1683","2017-01-13",60.599998
"1684","2017-01-17",60.509998
"1685","2017-01-18",60.610001
"1686","2017-01-19",60.130001
"1687","2017-01-20",60.540001
"1688","2017-01-23",60.889999
"1689","2017-01-24",61.25
"1690","2017-01-25",60.790001
"1691","2017-01-26",60.830002
"1692","2017-01-27",60.5
"1693","2017-01-30",59.650002
"1694","2017-01-31",59.580002
"1695","2017-02-01",60.349998
"1696","2017-02-02",60.52
"1697","2017-02-03",60.689999
"1698","2017-02-06",60.57
"1699","2017-02-07",59.849998
"1700","2017-02-08",60.799999
"1701","2017-02-09",60.48
"1702","2017-02-10",60.5
"1703","2017-02-13",60.290001
"1704","2017-02-14",60.91
"1705","2017-02-15",61.639999
"1706","2017-02-16",61.790001
"1707","2017-02-17",61.650002
"1708","2017-02-21",61.16
"1709","2017-02-22",59.080002
"1710","2017-02-23",59.360001
"1711","2017-02-24",59.34
"1712","2017-02-27",60.009998
"1713","2017-02-28",60.610001
"1714","2017-03-01",59.849998
"1715","2017-03-02",59.779999
"1716","2017-03-03",59.150002
"1717","2017-03-06",59.84
"1718","2017-03-07",59.130001
"1719","2017-03-08",59.209999
"1720","2017-03-09",59.299999
"1721","2017-03-10",59.700001
"1722","2017-03-13",59.220001
"1723","2017-03-14",58.939999
"1724","2017-03-15",59.040001
"1725","2017-03-16",58.939999
"1726","2017-03-17",59.380001
"1727","2017-03-20",58.52
"1728","2017-03-21",57.759998
"1729","2017-03-22",57.580002
"1730","2017-03-23",57.650002
"1731","2017-03-24",58.610001
"1732","2017-03-27",58.52
"1733","2017-03-28",58.290001
"1734","2017-03-29",58.52
"1735","2017-03-30",59.700001
"1736","2017-03-31",59.490002
"1737","2017-04-03",58.93
"1738","2017-04-04",58.32
"1739","2017-04-05",57.59
"1740","2017-04-06",57.75
"1741","2017-04-07",57.529999
"1742","2017-04-10",57.459999
"1743","2017-04-11",57.779999
"1744","2017-04-12",57.599998
"1745","2017-04-13",58.009998
"1746","2017-04-17",59.799999
"1747","2017-04-18",59.619999
"1748","2017-04-19",60.279999
"1749","2017-04-20",61.139999
"1750","2017-04-21",61.57
"1751","2017-04-24",61.91
"1752","2017-04-25",61.57
"1753","2017-04-26",64.879997
"1754","2017-04-27",62.869999
"1755","2017-04-28",62.610001
"1756","2017-05-01",62.049999
"1757","2017-05-02",61.799999
"1758","2017-05-03",61.740002
"1759","2017-05-04",63.459999
"1760","2017-05-05",63.52
"1761","2017-05-08",62.779999
"1762","2017-05-09",62.720001
"1763","2017-05-10",62.66
"1764","2017-05-11",62.630001
"1765","2017-05-12",61.990002
"1766","2017-05-15",61.919998
"1767","2017-05-16",62
"1768","2017-05-17",61.259998
"1769","2017-05-18",61.740002
"1770","2017-05-19",61.439999
"1771","2017-05-22",61.779999
"1772","2017-05-23",61.299999
"1773","2017-05-24",61.84
"1774","2017-05-25",61.029999
"1775","2017-05-26",60.849998
"1776","2017-05-30",60.880001
"1777","2017-05-31",60.380001
"1778","2017-06-01",60.23
"1779","2017-06-02",59.84
"1780","2017-06-05",58.220001
"1781","2017-06-06",58.34
"1782","2017-06-07",59.650002
"1783","2017-06-08",61.009998
"1784","2017-06-09",60.5
"1785","2017-06-12",60.029999
"1786","2017-06-13",59.549999
"1787","2017-06-14",59.650002
"1788","2017-06-15",58.549999
"1789","2017-06-16",58.43
"1790","2017-06-19",58.23
"1791","2017-06-20",57.77
"1792","2017-06-21",59.529999
"1793","2017-06-22",60.799999
"1794","2017-06-23",60.060001
"1795","2017-06-26",60.080002
"1796","2017-06-27",60.5
"1797","2017-06-28",61.259998
"1798","2017-06-29",60.439999
"1799","2017-06-30",59.610001
"1800","2017-07-03",59.560001
"1801","2017-07-05",58.549999
"1802","2017-07-06",57.68
"1803","2017-07-07",57.41
"1804","2017-07-10",57.700001
"1805","2017-07-11",58.23
"1806","2017-07-12",59.509998
"1807","2017-07-13",59.610001
"1808","2017-07-14",58.639999
"1809","2017-07-17",59.049999
"1810","2017-07-18",57.009998
"1811","2017-07-19",57.290001
"1812","2017-07-20",56.279999
"1813","2017-07-21",55.869999
"1814","2017-07-24",55.619999
"1815","2017-07-25",55.790001
"1816","2017-07-26",59.23
"1817","2017-07-27",56.990002
"1818","2017-07-28",57.990002
"1819","2017-07-31",56.869999
"1820","2017-08-01",56.860001
"1821","2017-08-02",55.310001
"1822","2017-08-03",55.599998
"1823","2017-08-04",56.279999
"1824","2017-08-07",55.330002
"1825","2017-08-08",55.369999
"1826","2017-08-09",54.599998
"1827","2017-08-10",54.509998
"1828","2017-08-11",54.32
"1829","2017-08-14",53.810001
"1830","2017-08-15",53.799999
"1831","2017-08-16",54.419998
"1832","2017-08-17",54.75
"1833","2017-08-18",53.889999
"1834","2017-08-21",53.23
"1835","2017-08-22",53.220001
"1836","2017-08-23",52.279999
"1837","2017-08-24",52.799999
"1838","2017-08-25",53.07
"1839","2017-08-28",51.900002
"1840","2017-08-29",52.380001
"1841","2017-08-30",53.119999
"1842","2017-08-31",54.57
"1843","2017-09-01",53.619999
"1844","2017-09-05",53.23
"1845","2017-09-06",53.599998
"1846","2017-09-07",52.099998
"1847","2017-09-08",52.669998
"1848","2017-09-11",55.139999
"1849","2017-09-12",55.290001
"1850","2017-09-13",56.139999
"1851","2017-09-14",57.400002
"1852","2017-09-15",57.610001
"1853","2017-09-18",57.07
"1854","2017-09-19",56.75
"1855","2017-09-20",56.75
"1856","2017-09-21",57.82
"1857","2017-09-22",58.959999
"1858","2017-09-25",57.77
