"","date","REED"
"1006","2011-04-26",1.91
"1007","2011-04-27",1.96
"1008","2011-04-28",2.03
"1009","2011-04-29",2.13
"1010","2011-05-02",2.02
"1011","2011-05-03",2
"1012","2011-05-04",1.95
"1013","2011-05-05",1.98
"1014","2011-05-06",1.9
"1015","2011-05-09",1.92
"1016","2011-05-10",2.03
"1017","2011-05-11",1.96
"1018","2011-05-12",1.92
"1019","2011-05-13",2.06
"1020","2011-05-16",1.99
"1021","2011-05-17",2
"1022","2011-05-18",2
"1023","2011-05-19",2.08
"1024","2011-05-20",2.14
"1025","2011-05-23",2
"1026","2011-05-24",2.05
"1027","2011-05-25",1.96
"1028","2011-05-26",2.05
"1029","2011-05-27",2.14
"1030","2011-05-31",2.11
"1031","2011-06-01",2.01
"1032","2011-06-02",2.02
"1033","2011-06-03",2.08
"1034","2011-06-06",2.02
"1035","2011-06-07",2.01
"1036","2011-06-08",2.05
"1037","2011-06-09",2.09
"1038","2011-06-10",2.07
"1039","2011-06-13",2.05
"1040","2011-06-14",2.05
"1041","2011-06-15",2.04
"1042","2011-06-16",2.06
"1043","2011-06-17",1.96
"1044","2011-06-20",1.96
"1045","2011-06-21",2.02
"1046","2011-06-22",2.05
"1047","2011-06-23",2.05
"1048","2011-06-24",1.98
"1049","2011-06-27",1.98
"1050","2011-06-28",2.04
"1051","2011-06-29",2.05
"1052","2011-06-30",2.05
"1053","2011-07-01",2.04
"1054","2011-07-05",2.02
"1055","2011-07-06",2
"1056","2011-07-07",1.95
"1057","2011-07-08",2.1
"1058","2011-07-11",2.01
"1059","2011-07-12",1.94
"1060","2011-07-13",1.99
"1061","2011-07-14",1.98
"1062","2011-07-15",1.98
"1063","2011-07-18",2
"1064","2011-07-19",2.01
"1065","2011-07-20",1.96
"1066","2011-07-21",1.99
"1067","2011-07-22",1.97
"1068","2011-07-25",1.98
"1069","2011-07-26",1.97
"1070","2011-07-27",1.93
"1071","2011-07-28",1.85
"1072","2011-07-29",1.84
"1073","2011-08-01",1.91
"1074","2011-08-02",1.92
"1075","2011-08-03",1.96
"1076","2011-08-04",1.85
"1077","2011-08-05",1.92
"1078","2011-08-08",1.84
"1079","2011-08-09",1.87
"1080","2011-08-10",1.9
"1081","2011-08-11",1.86
"1082","2011-08-12",1.89
"1083","2011-08-15",1.85
"1084","2011-08-16",1.82
"1085","2011-08-17",1.88
"1086","2011-08-18",1.84
"1087","2011-08-19",1.86
"1088","2011-08-22",1.8
"1089","2011-08-23",1.85
"1090","2011-08-24",1.8
"1091","2011-08-25",1.87
"1092","2011-08-26",1.85
"1093","2011-08-29",1.91
"1094","2011-08-30",1.9
"1095","2011-08-31",1.85
"1096","2011-09-01",1.78
"1097","2011-09-02",1.76
"1098","2011-09-06",1.8
"1099","2011-09-07",1.77
"1100","2011-09-08",1.83
"1101","2011-09-09",1.81
"1102","2011-09-12",1.7
"1103","2011-09-13",1.73
"1104","2011-09-14",1.8
"1105","2011-09-15",1.75
"1106","2011-09-16",1.7
"1107","2011-09-19",1.75
"1108","2011-09-20",1.8
"1109","2011-09-21",1.75
"1110","2011-09-22",1.7
"1111","2011-09-23",1.75
"1112","2011-09-26",1.72
"1113","2011-09-27",1.75
"1114","2011-09-28",1.72
"1115","2011-09-29",1.68
"1116","2011-09-30",1.61
"1117","2011-10-03",1.64
"1118","2011-10-04",1.6
"1119","2011-10-05",1.61
"1120","2011-10-06",1.63
"1121","2011-10-07",1.6
"1122","2011-10-10",1.6
"1123","2011-10-11",1.6
"1124","2011-10-12",1.6
"1125","2011-10-13",1.63
"1126","2011-10-14",1.6
"1127","2011-10-17",1.62
"1128","2011-10-18",1.6
"1129","2011-10-19",1.55
"1130","2011-10-20",1.56
"1131","2011-10-21",1.6
"1132","2011-10-24",1.6
"1133","2011-10-25",1.55
"1134","2011-10-26",1.6
"1135","2011-10-27",1.56
"1136","2011-10-28",1.63
"1137","2011-10-31",1.62
"1138","2011-11-01",1.59
"1139","2011-11-02",1.59
"1140","2011-11-03",1.65
"1141","2011-11-04",1.58
"1142","2011-11-07",1.45
"1143","2011-11-08",1.54
"1144","2011-11-09",1.55
"1145","2011-11-10",1.51
"1146","2011-11-11",1.45
"1147","2011-11-14",1.45
"1148","2011-11-15",1.39
"1149","2011-11-16",1.36
"1150","2011-11-17",1.39
"1151","2011-11-18",1.39
"1152","2011-11-21",1.42
"1153","2011-11-22",1.41
"1154","2011-11-23",1.4
"1155","2011-11-25",1.4
"1156","2011-11-28",1.35
"1157","2011-11-29",1.28
"1158","2011-11-30",1.27
"1159","2011-12-01",1.22
"1160","2011-12-02",1.21
"1161","2011-12-05",1.22
"1162","2011-12-06",1.22
"1163","2011-12-07",1.26
"1164","2011-12-08",1.3
"1165","2011-12-09",1.25
"1166","2011-12-12",1.25
"1167","2011-12-13",1.22
"1168","2011-12-14",1.25
"1169","2011-12-15",1.3
"1170","2011-12-16",1.25
"1171","2011-12-19",1.35
"1172","2011-12-20",1.25
"1173","2011-12-21",1.2
"1174","2011-12-22",1.12
"1175","2011-12-23",1.14
"1176","2011-12-27",1.15
"1177","2011-12-28",1.15
"1178","2011-12-29",1.15
"1179","2011-12-30",1.11
"1180","2012-01-03",1.11
"1181","2012-01-04",1.1
"1182","2012-01-05",1.14
"1183","2012-01-06",1.15
"1184","2012-01-09",1.13
"1185","2012-01-10",1.18
"1186","2012-01-11",1.28
"1187","2012-01-12",1.46
"1188","2012-01-13",1.54
"1189","2012-01-17",1.42
"1190","2012-01-18",1.63
"1191","2012-01-19",1.65
"1192","2012-01-20",1.7
"1193","2012-01-23",1.73
"1194","2012-01-24",1.65
"1195","2012-01-25",1.62
"1196","2012-01-26",1.61
"1197","2012-01-27",1.58
"1198","2012-01-30",1.6
"1199","2012-01-31",1.53
"1200","2012-02-01",1.56
"1201","2012-02-02",1.61
"1202","2012-02-03",1.61
"1203","2012-02-06",1.55
"1204","2012-02-07",1.53
"1205","2012-02-08",1.54
"1206","2012-02-09",1.47
"1207","2012-02-10",1.46
"1208","2012-02-13",1.47
"1209","2012-02-14",1.52
"1210","2012-02-15",1.5
"1211","2012-02-16",1.53
"1212","2012-02-17",1.54
"1213","2012-02-21",1.57
"1214","2012-02-22",1.52
"1215","2012-02-23",1.51
"1216","2012-02-24",1.5
"1217","2012-02-27",1.55
"1218","2012-02-28",1.6
"1219","2012-02-29",1.6
"1220","2012-03-01",1.53
"1221","2012-03-02",1.53
"1222","2012-03-05",1.51
"1223","2012-03-06",1.5
"1224","2012-03-07",1.5
"1225","2012-03-08",1.5
"1226","2012-03-09",1.48
"1227","2012-03-12",1.52
"1228","2012-03-13",1.55
"1229","2012-03-14",1.55
"1230","2012-03-15",1.53
"1231","2012-03-16",1.57
"1232","2012-03-19",1.48
"1233","2012-03-20",1.56
"1234","2012-03-21",1.59
"1235","2012-03-22",1.64
"1236","2012-03-23",1.68
"1237","2012-03-26",1.6
"1238","2012-03-27",1.7
"1239","2012-03-28",1.72
"1240","2012-03-29",1.74
"1241","2012-03-30",1.66
"1242","2012-04-02",1.78
"1243","2012-04-03",1.88
"1244","2012-04-04",1.85
"1245","2012-04-05",1.88
"1246","2012-04-09",1.85
"1247","2012-04-10",1.9
"1248","2012-04-11",1.91
"1249","2012-04-12",1.95
"1250","2012-04-13",1.9
"1251","2012-04-16",1.99
"1252","2012-04-17",2.05
"1253","2012-04-18",2.07
"1254","2012-04-19",2.19
"1255","2012-04-20",2.21
"1256","2012-04-23",2.17
"1257","2012-04-24",2.09
"1258","2012-04-25",2.09
"1259","2012-04-26",2.07
"1260","2012-04-27",1.92
"1261","2012-04-30",1.96
"1262","2012-05-01",2.1
"1263","2012-05-02",2.11
"1264","2012-05-03",2.19
"1265","2012-05-04",2.19
"1266","2012-05-07",2.35
"1267","2012-05-08",2.48
"1268","2012-05-09",2.48
"1269","2012-05-10",2.43
"1270","2012-05-11",2.4
"1271","2012-05-14",2.54
"1272","2012-05-15",2.43
"1273","2012-05-16",2.33
"1274","2012-05-17",2.34
"1275","2012-05-18",2.52
"1276","2012-05-21",2.45
"1277","2012-05-22",2.48
"1278","2012-05-23",2.5
"1279","2012-05-24",2.52
"1280","2012-05-25",2.63
"1281","2012-05-29",2.85
"1282","2012-05-30",2.76
"1283","2012-05-31",2.89
"1284","2012-06-01",3.16
"1285","2012-06-04",3.47
"1286","2012-06-05",4.09
"1287","2012-06-06",4.18
"1288","2012-06-07",3.51
"1289","2012-06-08",3.31
"1290","2012-06-11",3.37
"1291","2012-06-12",3.61
"1292","2012-06-13",3.77
"1293","2012-06-14",3.64
"1294","2012-06-15",3.55
"1295","2012-06-18",3.07
"1296","2012-06-19",3.05
"1297","2012-06-20",3.14
"1298","2012-06-21",3.12
"1299","2012-06-22",3.2
"1300","2012-06-25",3.15
"1301","2012-06-26",3.1
"1302","2012-06-27",3.15
"1303","2012-06-28",3.15
"1304","2012-06-29",3.25
"1305","2012-07-02",3.48
"1306","2012-07-03",3.83
"1307","2012-07-05",3.82
"1308","2012-07-06",3.7
"1309","2012-07-09",3.85
"1310","2012-07-10",3.89
"1311","2012-07-11",4.09
"1312","2012-07-12",4.01
"1313","2012-07-13",4.18
"1314","2012-07-16",4.24
"1315","2012-07-17",4.09
"1316","2012-07-18",3.8
"1317","2012-07-19",3.94
"1318","2012-07-20",3.98
"1319","2012-07-23",3.84
"1320","2012-07-24",3.95
"1321","2012-07-25",3.89
"1322","2012-07-26",3.76
"1323","2012-07-27",3.75
"1324","2012-07-30",3.9
"1325","2012-07-31",3.86
"1326","2012-08-01",4.2
"1327","2012-08-02",4.2
"1328","2012-08-03",4.27
"1329","2012-08-06",5
"1330","2012-08-07",5.2
"1331","2012-08-08",5.05
"1332","2012-08-09",4.85
"1333","2012-08-10",4.78
"1334","2012-08-13",5.15
"1335","2012-08-14",5.34
"1336","2012-08-15",5.18
"1337","2012-08-16",5.26
"1338","2012-08-17",5.78
"1339","2012-08-20",6.24
"1340","2012-08-21",6.75
"1341","2012-08-22",6.45
"1342","2012-08-23",6.28
"1343","2012-08-24",6.33
"1344","2012-08-27",6.48
"1345","2012-08-28",6.34
"1346","2012-08-29",5.92
"1347","2012-08-30",5.82
"1348","2012-08-31",5.98
"1349","2012-09-04",6.47
"1350","2012-09-05",6.86
"1351","2012-09-06",6.99
"1352","2012-09-07",6.78
"1353","2012-09-10",6.5
"1354","2012-09-11",6.75
"1355","2012-09-12",6.49
"1356","2012-09-13",6.5
"1357","2012-09-14",6.13
"1358","2012-09-17",5.98
"1359","2012-09-18",5.81
"1360","2012-09-19",6.56
"1361","2012-09-20",6.29
"1362","2012-09-21",6.34
"1363","2012-09-24",6.14
"1364","2012-09-25",6.04
"1365","2012-09-26",6.06
"1366","2012-09-27",6.12
"1367","2012-09-28",6.17
"1368","2012-10-01",6.1
"1369","2012-10-02",6.51
"1370","2012-10-03",6.23
"1371","2012-10-04",6.36
"1372","2012-10-05",6.38
"1373","2012-10-08",6.79
"1374","2012-10-09",7.28
"1375","2012-10-10",7.7
"1376","2012-10-11",7.47
"1377","2012-10-12",7.33
"1378","2012-10-15",7.89
"1379","2012-10-16",8.33
"1380","2012-10-17",8.15
"1381","2012-10-18",8.07
"1382","2012-10-19",7.98
"1383","2012-10-22",7.82
"1384","2012-10-23",8.02
"1385","2012-10-24",8.02
"1386","2012-10-25",7.65
"1387","2012-10-26",7.48
"1388","2012-10-31",7.64
"1389","2012-11-01",7.39
"1390","2012-11-02",7.42
"1391","2012-11-05",8.12
"1392","2012-11-06",7.9
"1393","2012-11-07",7.85
"1394","2012-11-08",7.76
"1395","2012-11-09",7.77
"1396","2012-11-12",7.96
"1397","2012-11-13",7.65
"1398","2012-11-14",7.43
"1399","2012-11-15",6.53
"1400","2012-11-16",6.59
"1401","2012-11-19",6.8
"1402","2012-11-20",6.66
"1403","2012-11-21",6.62
"1404","2012-11-23",6.8
"1405","2012-11-26",7.14
"1406","2012-11-27",7.26
"1407","2012-11-28",7.27
"1408","2012-11-29",7.28
"1409","2012-11-30",6.95
"1410","2012-12-03",6.67
"1411","2012-12-04",6.25
"1412","2012-12-05",6.6
"1413","2012-12-06",6.62
"1414","2012-12-07",6.27
"1415","2012-12-10",6.22
"1416","2012-12-11",5.36
"1417","2012-12-12",5.41
"1418","2012-12-13",5.43
"1419","2012-12-14",5.14
"1420","2012-12-17",5.21
"1421","2012-12-18",5.22
"1422","2012-12-19",5.52
"1423","2012-12-20",5.89
"1424","2012-12-21",5.91
"1425","2012-12-24",6.04
"1426","2012-12-26",5.9
"1427","2012-12-27",5.64
"1428","2012-12-28",5.59
"1429","2012-12-31",5.68
"1430","2013-01-02",5.9
"1431","2013-01-03",6.06
"1432","2013-01-04",6.47
"1433","2013-01-07",6.37
"1434","2013-01-08",6.37
"1435","2013-01-09",6.34
"1436","2013-01-10",6.16
"1437","2013-01-11",6.22
"1438","2013-01-14",6.09
"1439","2013-01-15",5.69
"1440","2013-01-16",5.7
"1441","2013-01-17",5.5
"1442","2013-01-18",5.32
"1443","2013-01-22",5.26
"1444","2013-01-23",5.27
"1445","2013-01-24",5.13
"1446","2013-01-25",5.5
"1447","2013-01-28",5.42
"1448","2013-01-29",5.41
"1449","2013-01-30",5.73
"1450","2013-01-31",5.82
"1451","2013-02-01",5.93
"1452","2013-02-04",5.94
"1453","2013-02-05",5.88
"1454","2013-02-06",5.84
"1455","2013-02-07",5.66
"1456","2013-02-08",5.59
"1457","2013-02-11",5.35
"1458","2013-02-12",5.3
"1459","2013-02-13",5.33
"1460","2013-02-14",5.34
"1461","2013-02-15",5.4
"1462","2013-02-19",5.38
"1463","2013-02-20",5.3
"1464","2013-02-21",4.93
"1465","2013-02-22",4.58
"1466","2013-02-25",4.24
"1467","2013-02-26",4.29
"1468","2013-02-27",4.33
"1469","2013-02-28",4.1
"1470","2013-03-01",3.94
"1471","2013-03-04",4
"1472","2013-03-05",4.01
"1473","2013-03-06",4.04
"1474","2013-03-07",4.38
"1475","2013-03-08",5
"1476","2013-03-11",4.65
"1477","2013-03-12",4.41
"1478","2013-03-13",4.57
"1479","2013-03-14",4.42
"1480","2013-03-15",4.37
"1481","2013-03-18",4.27
"1482","2013-03-19",4.43
"1483","2013-03-20",4.32
"1484","2013-03-21",4.43
"1485","2013-03-22",4.36
"1486","2013-03-25",4.55
"1487","2013-03-26",4.24
"1488","2013-03-27",4.19
"1489","2013-03-28",4.08
"1490","2013-04-01",4.1
"1491","2013-04-02",4.03
"1492","2013-04-03",3.96
"1493","2013-04-04",3.91
"1494","2013-04-05",4.06
"1495","2013-04-08",4.13
"1496","2013-04-09",4.12
"1497","2013-04-10",4.34
"1498","2013-04-11",4.49
"1499","2013-04-12",4.57
"1500","2013-04-15",4.38
"1501","2013-04-16",4.15
"1502","2013-04-17",4.14
"1503","2013-04-18",4.07
"1504","2013-04-19",4.11
"1505","2013-04-22",4.15
"1506","2013-04-23",4.28
"1507","2013-04-24",4.12
"1508","2013-04-25",4.2
"1509","2013-04-26",4.18
"1510","2013-04-29",4.17
"1511","2013-04-30",4.09
"1512","2013-05-01",4.08
"1513","2013-05-02",4.09
"1514","2013-05-03",4.1
"1515","2013-05-06",4.14
"1516","2013-05-07",5.13
"1517","2013-05-08",5.24
"1518","2013-05-09",5.06
"1519","2013-05-10",5.13
"1520","2013-05-13",5.16
"1521","2013-05-14",4.97
"1522","2013-05-15",4.94
"1523","2013-05-16",4.86
"1524","2013-05-17",5
"1525","2013-05-20",4.91
"1526","2013-05-21",5.03
"1527","2013-05-22",4.98
"1528","2013-05-23",4.98
"1529","2013-05-24",4.98
"1530","2013-05-28",4.91
"1531","2013-05-29",4.92
"1532","2013-05-30",4.86
"1533","2013-05-31",4.8
"1534","2013-06-03",4.73
"1535","2013-06-04",4.74
"1536","2013-06-05",4.83
"1537","2013-06-06",4.78
"1538","2013-06-07",4.74
"1539","2013-06-10",4.68
"1540","2013-06-11",4.62
"1541","2013-06-12",4.71
"1542","2013-06-13",4.63
"1543","2013-06-14",4.88
"1544","2013-06-17",4.78
"1545","2013-06-18",4.84
"1546","2013-06-19",5.02
"1547","2013-06-20",4.87
"1548","2013-06-21",4.75
"1549","2013-06-24",4.83
"1550","2013-06-25",4.85
"1551","2013-06-26",4.86
"1552","2013-06-27",4.96
"1553","2013-06-28",5
"1554","2013-07-01",5.43
"1555","2013-07-02",5.21
"1556","2013-07-03",5.31
"1557","2013-07-05",5.43
"1558","2013-07-08",5.25
"1559","2013-07-09",5.28
"1560","2013-07-10",5.24
"1561","2013-07-11",5.45
"1562","2013-07-12",5.37
"1563","2013-07-15",5.59
"1564","2013-07-16",5.83
"1565","2013-07-17",5.77
"1566","2013-07-18",5.85
"1567","2013-07-19",5.8
"1568","2013-07-22",5.46
"1569","2013-07-23",5.54
"1570","2013-07-24",5.42
"1571","2013-07-25",5.41
"1572","2013-07-26",5.45
"1573","2013-07-29",5.55
"1574","2013-07-30",5.66
"1575","2013-07-31",5.73
"1576","2013-08-01",5.75
"1577","2013-08-02",5.57
"1578","2013-08-05",5.58
"1579","2013-08-06",5.54
"1580","2013-08-07",5.5
"1581","2013-08-08",5.77
"1582","2013-08-09",5.68
"1583","2013-08-12",6.14
"1584","2013-08-13",6.34
"1585","2013-08-14",6.24
"1586","2013-08-15",5.45
"1587","2013-08-16",5.58
"1588","2013-08-19",5.14
"1589","2013-08-20",5.22
"1590","2013-08-21",5.26
"1591","2013-08-22",5.16
"1592","2013-08-23",5.35
"1593","2013-08-26",5.52
"1594","2013-08-27",5.82
"1595","2013-08-28",5.98
"1596","2013-08-29",6
"1597","2013-08-30",5.97
"1598","2013-09-03",5.76
"1599","2013-09-04",5.97
"1600","2013-09-05",6.05
"1601","2013-09-06",5.95
"1602","2013-09-09",5.95
"1603","2013-09-10",5.87
"1604","2013-09-11",5.81
"1605","2013-09-12",5.73
"1606","2013-09-13",5.73
"1607","2013-09-16",5.7
"1608","2013-09-17",5.67
"1609","2013-09-18",5.68
"1610","2013-09-19",5.5
"1611","2013-09-20",5.23
"1612","2013-09-23",5.31
"1613","2013-09-24",5.62
"1614","2013-09-25",5.62
"1615","2013-09-26",5.46
"1616","2013-09-27",5.46
"1617","2013-09-30",5.56
"1618","2013-10-01",5.68
"1619","2013-10-02",5.59
"1620","2013-10-03",5.5
"1621","2013-10-04",5.38
"1622","2013-10-07",5.19
"1623","2013-10-08",5.09
"1624","2013-10-09",5.09
"1625","2013-10-10",5.39
"1626","2013-10-11",5.15
"1627","2013-10-14",5.13
"1628","2013-10-15",5.21
"1629","2013-10-16",5.23
"1630","2013-10-17",5.54
"1631","2013-10-18",5.3
"1632","2013-10-21",5.2
"1633","2013-10-22",5.18
"1634","2013-10-23",5.21
"1635","2013-10-24",5.66
"1636","2013-10-25",5.89
"1637","2013-10-28",5.79
"1638","2013-10-29",6.19
"1639","2013-10-30",6.2
"1640","2013-10-31",6.49
"1641","2013-11-01",6.51
"1642","2013-11-04",6.7
"1643","2013-11-05",6.7
"1644","2013-11-06",6.35
"1645","2013-11-07",5.95
"1646","2013-11-08",6.42
"1647","2013-11-11",6.77
"1648","2013-11-12",6.7
"1649","2013-11-13",6.79
"1650","2013-11-14",7
"1651","2013-11-15",6.87
"1652","2013-11-18",6.72
"1653","2013-11-19",6.41
"1654","2013-11-20",6.43
"1655","2013-11-21",6.59
"1656","2013-11-22",6.63
"1657","2013-11-25",6.45
"1658","2013-11-26",6.8
"1659","2013-11-27",6.67
"1660","2013-11-29",6.5
"1661","2013-12-02",6.85
"1662","2013-12-03",6.75
"1663","2013-12-04",6.65
"1664","2013-12-05",6.9
"1665","2013-12-06",6.74
"1666","2013-12-09",6.6
"1667","2013-12-10",6.52
"1668","2013-12-11",6.58
"1669","2013-12-12",6.59
"1670","2013-12-13",6.56
"1671","2013-12-16",6.69
"1672","2013-12-17",6.84
"1673","2013-12-18",6.92
"1674","2013-12-19",6.77
"1675","2013-12-20",6.82
"1676","2013-12-23",6.88
"1677","2013-12-24",6.95
"1678","2013-12-26",7.14
"1679","2013-12-27",7.02
"1680","2013-12-30",7.2
"1681","2013-12-31",7.98
"1682","2014-01-02",7.9
"1683","2014-01-03",8.1
"1684","2014-01-06",8.29
"1685","2014-01-07",8.57
"1686","2014-01-08",8.36
"1687","2014-01-09",8.28
"1688","2014-01-10",7.8
"1689","2014-01-13",7.83
"1690","2014-01-14",8.28
"1691","2014-01-15",8.16
"1692","2014-01-16",8.4
"1693","2014-01-17",8.29
"1694","2014-01-21",8.2
"1695","2014-01-22",7.88
"1696","2014-01-23",7.83
"1697","2014-01-24",7.42
"1698","2014-01-27",6.82
"1699","2014-01-28",7.19
"1700","2014-01-29",7.18
"1701","2014-01-30",7.15
"1702","2014-01-31",7.28
"1703","2014-02-03",7.01
"1704","2014-02-04",7.47
"1705","2014-02-05",7.25
"1706","2014-02-06",7.32
"1707","2014-02-07",7.5
"1708","2014-02-10",7.81
"1709","2014-02-11",7.49
"1710","2014-02-12",7.04
"1711","2014-02-13",7.13
"1712","2014-02-14",7.07
"1713","2014-02-18",7.22
"1714","2014-02-19",7.59
"1715","2014-02-20",7.8
"1716","2014-02-21",7.69
"1717","2014-02-24",7.76
"1718","2014-02-25",7.65
"1719","2014-02-26",7.7
"1720","2014-02-27",7.66
"1721","2014-02-28",7.73
"1722","2014-03-03",7.75
"1723","2014-03-04",7.91
"1724","2014-03-05",8.04
"1725","2014-03-06",8.07
"1726","2014-03-07",8.19
"1727","2014-03-10",8.27
"1728","2014-03-11",7.91
"1729","2014-03-12",7.94
"1730","2014-03-13",7.99
"1731","2014-03-14",7.95
"1732","2014-03-17",8
"1733","2014-03-18",7.74
"1734","2014-03-19",7.68
"1735","2014-03-20",7.63
"1736","2014-03-21",7.91
"1737","2014-03-24",7.92
"1738","2014-03-25",8
"1739","2014-03-26",5.65
"1740","2014-03-27",5.99
"1741","2014-03-28",5.83
"1742","2014-03-31",5.69
"1743","2014-04-01",5.65
"1744","2014-04-02",5.6
"1745","2014-04-03",5.71
"1746","2014-04-04",5.55
"1747","2014-04-07",5.52
"1748","2014-04-08",5.31
"1749","2014-04-09",5.26
"1750","2014-04-10",5.05
"1751","2014-04-11",5.22
"1752","2014-04-14",5.11
"1753","2014-04-15",5.2
"1754","2014-04-16",5.25
"1755","2014-04-17",5.42
"1756","2014-04-21",5.46
"1757","2014-04-22",5.54
"1758","2014-04-23",5.41
"1759","2014-04-24",5.42
"1760","2014-04-25",5.46
"1761","2014-04-28",5.54
"1762","2014-04-29",5.5
"1763","2014-04-30",5.46
"1764","2014-05-01",5.43
"1765","2014-05-02",5.3
"1766","2014-05-05",5.24
"1767","2014-05-06",5.28
"1768","2014-05-07",5.26
"1769","2014-05-08",5.16
"1770","2014-05-09",5.24
"1771","2014-05-12",5.06
"1772","2014-05-13",5.3
"1773","2014-05-14",5.24
"1774","2014-05-15",5.21
"1775","2014-05-16",5.16
"1776","2014-05-19",5.11
"1777","2014-05-20",5.02
"1778","2014-05-21",5.01
"1779","2014-05-22",4.97
"1780","2014-05-23",4.99
"1781","2014-05-27",5.01
"1782","2014-05-28",4.99
"1783","2014-05-29",5.01
"1784","2014-05-30",4.74
"1785","2014-06-02",4.29
"1786","2014-06-03",4.35
"1787","2014-06-04",4.43
"1788","2014-06-05",4.59
"1789","2014-06-06",4.49
"1790","2014-06-09",4.62
"1791","2014-06-10",4.59
"1792","2014-06-11",4.39
"1793","2014-06-12",4.47
"1794","2014-06-13",4.44
"1795","2014-06-16",4.6
"1796","2014-06-17",4.75
"1797","2014-06-18",4.62
"1798","2014-06-19",4.45
"1799","2014-06-20",4.54
"1800","2014-06-23",4.62
"1801","2014-06-24",4.69
"1802","2014-06-25",4.68
"1803","2014-06-26",4.67
"1804","2014-06-27",5.13
"1805","2014-06-30",5.23
"1806","2014-07-01",5.56
"1807","2014-07-02",5.73
"1808","2014-07-03",5.64
"1809","2014-07-07",5.4
"1810","2014-07-08",5.08
"1811","2014-07-09",5.2
"1812","2014-07-10",5.05
"1813","2014-07-11",5.16
"1814","2014-07-14",5.15
"1815","2014-07-15",5.05
"1816","2014-07-16",5.13
"1817","2014-07-17",5.06
"1818","2014-07-18",5.18
"1819","2014-07-21",5.06
"1820","2014-07-22",5.08
"1821","2014-07-23",5.14
"1822","2014-07-24",5.1
"1823","2014-07-25",5.08
"1824","2014-07-28",5.06
"1825","2014-07-29",5.06
"1826","2014-07-30",5.09
"1827","2014-07-31",5.04
"1828","2014-08-01",5
"1829","2014-08-04",5.06
"1830","2014-08-05",5
"1831","2014-08-06",5.06
"1832","2014-08-07",5.01
"1833","2014-08-08",5.04
"1834","2014-08-11",5.04
"1835","2014-08-12",5.04
"1836","2014-08-13",5.7
"1837","2014-08-14",5.88
"1838","2014-08-15",6.45
"1839","2014-08-18",6.47
"1840","2014-08-19",6.27
"1841","2014-08-20",6.05
"1842","2014-08-21",6.2
"1843","2014-08-22",6.23
"1844","2014-08-25",6.34
"1845","2014-08-26",6.22
"1846","2014-08-27",6.21
"1847","2014-08-28",6.05
"1848","2014-08-29",6.02
"1849","2014-09-02",6.09
"1850","2014-09-03",5.94
"1851","2014-09-04",5.93
"1852","2014-09-05",5.81
"1853","2014-09-08",5.91
"1854","2014-09-09",5.76
"1855","2014-09-10",5.89
"1856","2014-09-11",5.91
"1857","2014-09-12",5.81
"1858","2014-09-15",5.73
"1859","2014-09-16",6.1
"1860","2014-09-17",6.07
"1861","2014-09-18",6
"1862","2014-09-19",6.06
"1863","2014-09-22",5.79
"1864","2014-09-23",5.8
"1865","2014-09-24",5.94
"1866","2014-09-25",5.81
"1867","2014-09-26",5.96
"1868","2014-09-29",5.99
"1869","2014-09-30",5.9
"1870","2014-10-01",5.84
"1871","2014-10-02",5.82
"1872","2014-10-03",5.66
"1873","2014-10-06",5.69
"1874","2014-10-07",5.74
"1875","2014-10-08",5.87
"1876","2014-10-09",6.04
"1877","2014-10-10",5.77
"1878","2014-10-13",5.87
"1879","2014-10-14",5.75
"1880","2014-10-15",5.88
"1881","2014-10-16",6.06
"1882","2014-10-17",6.1
"1883","2014-10-20",6.17
"1884","2014-10-21",6.27
"1885","2014-10-22",6.19
"1886","2014-10-23",6.5
"1887","2014-10-24",6.45
"1888","2014-10-27",6.67
"1889","2014-10-28",6.93
"1890","2014-10-29",6.92
"1891","2014-10-30",7.14
"1892","2014-10-31",7.38
"1893","2014-11-03",7.49
"1894","2014-11-04",7.35
"1895","2014-11-05",7.36
"1896","2014-11-06",7.52
"1897","2014-11-07",7.53
"1898","2014-11-10",7.27
"1899","2014-11-11",7
"1900","2014-11-12",6.98
"1901","2014-11-13",7.1
"1902","2014-11-14",6.9
"1903","2014-11-17",6.85
"1904","2014-11-18",6.65
"1905","2014-11-19",6.5
"1906","2014-11-20",6.38
"1907","2014-11-21",6.48
"1908","2014-11-24",6.61
"1909","2014-11-25",6.57
"1910","2014-11-26",6.56
"1911","2014-11-28",6.51
"1912","2014-12-01",6.3
"1913","2014-12-02",6.37
"1914","2014-12-03",6.26
"1915","2014-12-04",6.18
"1916","2014-12-05",5.93
"1917","2014-12-08",5.92
"1918","2014-12-09",6.07
"1919","2014-12-10",5.99
"1920","2014-12-11",5.96
"1921","2014-12-12",5.63
"1922","2014-12-15",5.64
"1923","2014-12-16",5.87
"1924","2014-12-17",6.07
"1925","2014-12-18",6.06
"1926","2014-12-19",5.99
"1927","2014-12-22",6.19
"1928","2014-12-23",6.02
"1929","2014-12-24",6.11
"1930","2014-12-26",6.1
"1931","2014-12-29",5.94
"1932","2014-12-30",5.93
"1933","2014-12-31",5.91
"1934","2015-01-02",5.9
"1935","2015-01-05",5.65
"1936","2015-01-06",5.5
"1937","2015-01-07",5.59
"1938","2015-01-08",5.73
"1939","2015-01-09",5.6
"1940","2015-01-12",5.7
