"","date","TMST"
"681","2017-03-02",21.700001
"682","2017-03-03",21.639999
"683","2017-03-06",20.950001
"684","2017-03-07",19.959999
"685","2017-03-08",19.48
"686","2017-03-09",18.48
"687","2017-03-10",18.530001
"688","2017-03-13",19.139999
"689","2017-03-14",18.639999
"690","2017-03-15",19.76
"691","2017-03-16",19.530001
"692","2017-03-17",19.5
"693","2017-03-20",19.639999
"694","2017-03-21",18.139999
"695","2017-03-22",17.879999
"696","2017-03-23",18
"697","2017-03-24",17.6
"698","2017-03-27",17.629999
"699","2017-03-28",17.66
"700","2017-03-29",17.790001
"701","2017-03-30",18.15
"702","2017-03-31",18.91
"703","2017-04-03",18.809999
"704","2017-04-04",20.02
"705","2017-04-05",19
"706","2017-04-06",19.049999
"707","2017-04-07",19.639999
"708","2017-04-10",19.07
"709","2017-04-11",19.42
"710","2017-04-12",18.26
"711","2017-04-13",17.709999
"712","2017-04-17",15.34
"713","2017-04-18",15.55
"714","2017-04-19",15.13
"715","2017-04-20",15.7
"716","2017-04-21",15.68
"717","2017-04-24",15.84
"718","2017-04-25",16.09
"719","2017-04-26",16.440001
"720","2017-04-27",15.7
"721","2017-04-28",15.08
"722","2017-05-01",14.66
"723","2017-05-02",14.81
"724","2017-05-03",14.25
"725","2017-05-04",13.57
"726","2017-05-05",13.98
"727","2017-05-08",13.5
"728","2017-05-09",13.62
"729","2017-05-10",13.74
"730","2017-05-11",13.57
"731","2017-05-12",13.5
"732","2017-05-15",14.07
"733","2017-05-16",14.22
"734","2017-05-17",13.31
"735","2017-05-18",13.2
"736","2017-05-19",13.76
"737","2017-05-22",13.7
"738","2017-05-23",14.49
"739","2017-05-24",14.18
"740","2017-05-25",13.87
"741","2017-05-26",13.71
"742","2017-05-30",13.49
"743","2017-05-31",13.1
"744","2017-06-01",13.45
"745","2017-06-02",13.47
"746","2017-06-05",13.63
"747","2017-06-06",13.3
"748","2017-06-07",13.08
"749","2017-06-08",13.92
"750","2017-06-09",14.14
"751","2017-06-12",14.18
"752","2017-06-13",14.37
"753","2017-06-14",13.41
"754","2017-06-15",13.39
"755","2017-06-16",12.97
"756","2017-06-19",13.03
"757","2017-06-20",12.88
"758","2017-06-21",12.97
"759","2017-06-22",13.33
"760","2017-06-23",13.48
"761","2017-06-26",13.56
"762","2017-06-27",13.72
"763","2017-06-28",14.9
"764","2017-06-29",15.3
"765","2017-06-30",15.37
"766","2017-07-03",15.28
"767","2017-07-05",14.96
"768","2017-07-06",14.58
"769","2017-07-07",14.38
"770","2017-07-10",14.55
"771","2017-07-11",15.53
"772","2017-07-12",15.86
"773","2017-07-13",16.33
"774","2017-07-14",16.16
"775","2017-07-17",16.83
"776","2017-07-18",16.27
"777","2017-07-19",16.18
"778","2017-07-20",16.139999
"779","2017-07-21",15.85
"780","2017-07-24",15.92
"781","2017-07-25",16.719999
"782","2017-07-26",16.16
"783","2017-07-27",16.139999
"784","2017-07-28",15.72
"785","2017-07-31",15.89
"786","2017-08-01",15.4
"787","2017-08-02",15.47
"788","2017-08-03",15.45
"789","2017-08-04",15.9
"790","2017-08-07",16.34
"791","2017-08-08",16.25
"792","2017-08-09",16.01
"793","2017-08-10",15.99
"794","2017-08-11",15.59
"795","2017-08-14",15.57
"796","2017-08-15",14.74
"797","2017-08-16",15.24
"798","2017-08-17",14.57
"799","2017-08-18",14.53
"800","2017-08-21",14.37
"801","2017-08-22",14.6
"802","2017-08-23",14.66
"803","2017-08-24",14.34
"804","2017-08-25",14.43
"805","2017-08-28",14.72
"806","2017-08-29",14.63
"807","2017-08-30",14.83
"808","2017-08-31",14.83
"809","2017-09-01",15.18
"810","2017-09-05",15.03
"811","2017-09-06",14.86
"812","2017-09-07",15.22
"813","2017-09-08",14.69
"814","2017-09-11",14.13
"815","2017-09-12",14.25
"816","2017-09-13",14.29
"817","2017-09-14",13.76
"818","2017-09-15",14.44
"819","2017-09-18",14.88
"820","2017-09-19",14.81
"821","2017-09-20",16.07
"822","2017-09-21",15.38
"823","2017-09-22",15.45
"824","2017-09-25",15.67
"825","2017-09-26",15.64
"826","2017-09-27",15.66
"827","2017-09-28",15.96
"828","2017-09-29",16.5
"829","2017-10-02",17.15
"830","2017-10-03",17.030001
"831","2017-10-04",16.860001
"832","2017-10-05",17.23
"833","2017-10-06",17.23
"834","2017-10-09",16.700001
"835","2017-10-10",16.719999
"836","2017-10-11",16.75
"837","2017-10-12",16.91
"838","2017-10-13",17.469999
"839","2017-10-16",17.23
"840","2017-10-17",17.110001
"841","2017-10-18",17.709999
"842","2017-10-19",17.379999
"843","2017-10-20",17.57
"844","2017-10-23",17.58
"845","2017-10-24",18.450001
"846","2017-10-25",17.98
"847","2017-10-26",17.67
"848","2017-10-27",15.75
"849","2017-10-30",14.8
"850","2017-10-31",14
"851","2017-11-01",14.43
"852","2017-11-02",14.85
"853","2017-11-03",14.52
"854","2017-11-06",14.59
"855","2017-11-07",14.23
"856","2017-11-08",14.28
"857","2017-11-09",14.16
"858","2017-11-10",14.1
"859","2017-11-13",14.1
"860","2017-11-14",13.61
"861","2017-11-15",13.63
"862","2017-11-16",13.62
"863","2017-11-17",13.81
"864","2017-11-20",14.19
"865","2017-11-21",14.49
"866","2017-11-22",14.63
"867","2017-11-24",14.81
"868","2017-11-27",14.46
"869","2017-11-28",14.8
"870","2017-11-29",15.02
"871","2017-11-30",15.1
"872","2017-12-01",15
"873","2017-12-04",15.41
"874","2017-12-05",14.91
"875","2017-12-06",12.83
"876","2017-12-07",13.31
"877","2017-12-08",13.47
"878","2017-12-11",13.51
"879","2017-12-12",13.54
"880","2017-12-13",13.58
"881","2017-12-14",13.37
"882","2017-12-15",13.45
"883","2017-12-18",14.08
"884","2017-12-19",14.12
"885","2017-12-20",14.18
"886","2017-12-21",14.22
"887","2017-12-22",14.14
"888","2017-12-26",15.17
"889","2017-12-27",14.8
"890","2017-12-28",14.88
"891","2017-12-29",15.19
"892","2018-01-02",16.1
"893","2018-01-03",16.530001
"894","2018-01-04",16.77
"895","2018-01-05",16.610001
"896","2018-01-08",17.219999
"897","2018-01-09",16.959999
"898","2018-01-10",17.110001
"899","2018-01-11",17.700001
"900","2018-01-12",18.52
"901","2018-01-16",17.82
"902","2018-01-17",18.530001
"903","2018-01-18",18.139999
"904","2018-01-19",18.110001
"905","2018-01-22",18.459999
"906","2018-01-23",19.73
"907","2018-01-24",19.25
"908","2018-01-25",18.9
"909","2018-01-26",17.1
"910","2018-01-29",16.370001
"911","2018-01-30",16.5
"912","2018-01-31",16.190001
"913","2018-02-01",16.32
"914","2018-02-02",15.51
"915","2018-02-05",14.85
"916","2018-02-06",15.4
"917","2018-02-07",15.25
"918","2018-02-08",14.53
"919","2018-02-09",14.59
"920","2018-02-12",16.290001
"921","2018-02-13",15.89
"922","2018-02-14",16.57
"923","2018-02-15",16.48
"924","2018-02-16",17.68
"925","2018-02-20",17.299999
"926","2018-02-21",16.959999
"927","2018-02-22",16.73
"928","2018-02-23",16.809999
"929","2018-02-26",17.030001
"930","2018-02-27",16.9
"931","2018-02-28",16.360001
"932","2018-03-01",16.85
"933","2018-03-02",16.870001
"934","2018-03-05",16.82
"935","2018-03-06",17.209999
"936","2018-03-07",17.389999
"937","2018-03-08",17.23
"938","2018-03-09",17.41
"939","2018-03-12",17.530001
"940","2018-03-13",17.290001
"941","2018-03-14",16.879999
"942","2018-03-15",16.639999
"943","2018-03-16",17.370001
"944","2018-03-19",16.75
"945","2018-03-20",16.41
"946","2018-03-21",17.1
"947","2018-03-22",15.84
"948","2018-03-23",15.1
"949","2018-03-26",15.55
"950","2018-03-27",15.04
"951","2018-03-28",14.67
"952","2018-03-29",15.19
"953","2018-04-02",14.57
"954","2018-04-03",14.98
"955","2018-04-04",14.9
"956","2018-04-05",15.61
"957","2018-04-06",14.92
"958","2018-04-09",14.96
"959","2018-04-10",15.75
"960","2018-04-11",15.41
"961","2018-04-12",15.77
"962","2018-04-13",15.73
"963","2018-04-16",15.92
"964","2018-04-17",16.540001
"965","2018-04-18",17.049999
"966","2018-04-19",17.1
"967","2018-04-20",16.76
"968","2018-04-23",16.51
"969","2018-04-24",16.4
"970","2018-04-25",16.77
"971","2018-04-26",17.15
"972","2018-04-27",16.870001
"973","2018-04-30",16.790001
"974","2018-05-01",16.4
"975","2018-05-02",16.690001
"976","2018-05-03",16.66
"977","2018-05-04",17.18
"978","2018-05-07",17.41
"979","2018-05-08",17.41
"980","2018-05-09",17.5
