"","date","SIEB"
"1005","2010-12-28",1.72
"1006","2010-12-29",1.74
"1007","2010-12-30",1.73
"1008","2010-12-31",1.72
"1009","2011-01-03",1.72
"1010","2011-01-04",1.7
"1011","2011-01-05",1.7
"1012","2011-01-06",1.7
"1013","2011-01-07",1.71
"1014","2011-01-10",1.71
"1015","2011-01-11",1.8
"1016","2011-01-12",1.99
"1017","2011-01-13",1.99
"1018","2011-01-14",1.78
"1019","2011-01-18",1.78
"1020","2011-01-19",1.78
"1021","2011-01-20",1.98
"1022","2011-01-21",1.92
"1023","2011-01-24",1.92
"1024","2011-01-25",1.85
"1025","2011-01-26",1.79
"1026","2011-01-27",1.78
"1027","2011-01-28",1.78
"1028","2011-01-31",1.77
"1029","2011-02-01",1.75
"1030","2011-02-02",1.9
"1031","2011-02-03",1.99
"1032","2011-02-04",1.99
"1033","2011-02-07",1.99
"1034","2011-02-08",1.82
"1035","2011-02-09",1.82
"1036","2011-02-10",1.95
"1037","2011-02-11",1.95
"1038","2011-02-14",1.84
"1039","2011-02-15",1.79
"1040","2011-02-16",1.8
"1041","2011-02-17",1.94
"1042","2011-02-18",1.94
"1043","2011-02-22",1.78
"1044","2011-02-23",1.79
"1045","2011-02-24",1.78
"1046","2011-02-25",1.8
"1047","2011-02-28",1.88
"1048","2011-03-01",1.94
"1049","2011-03-02",1.94
"1050","2011-03-03",1.85
"1051","2011-03-04",1.8
"1052","2011-03-07",1.8
"1053","2011-03-08",1.82
"1054","2011-03-09",1.8
"1055","2011-03-10",1.8
"1056","2011-03-11",1.8
"1057","2011-03-14",1.92
"1058","2011-03-15",1.92
"1059","2011-03-16",1.8
"1060","2011-03-17",1.9
"1061","2011-03-18",1.8
"1062","2011-03-21",1.81
"1063","2011-03-22",1.81
"1064","2011-03-23",1.85
"1065","2011-03-24",1.94
"1066","2011-03-25",1.8
"1067","2011-03-28",1.8
"1068","2011-03-29",1.8
"1069","2011-03-30",1.8
"1070","2011-03-31",1.8
"1071","2011-04-01",1.81
"1072","2011-04-04",1.81
"1073","2011-04-05",1.89
"1074","2011-04-06",1.8
"1075","2011-04-07",1.8
"1076","2011-04-08",1.8
"1077","2011-04-11",1.82
"1078","2011-04-12",1.89
"1079","2011-04-13",1.9
"1080","2011-04-14",1.86
"1081","2011-04-15",1.86
"1082","2011-04-18",1.86
"1083","2011-04-19",1.9
"1084","2011-04-20",1.94
"1085","2011-04-21",1.94
"1086","2011-04-25",1.94
"1087","2011-04-26",1.94
"1088","2011-04-27",1.94
"1089","2011-04-28",1.94
"1090","2011-04-29",1.94
"1091","2011-05-02",1.94
"1092","2011-05-03",1.9
"1093","2011-05-04",1.89
"1094","2011-05-05",1.89
"1095","2011-05-06",1.89
"1096","2011-05-09",1.89
"1097","2011-05-10",1.89
"1098","2011-05-11",1.89
"1099","2011-05-12",1.81
"1100","2011-05-13",1.8
"1101","2011-05-16",1.7
"1102","2011-05-17",1.85
"1103","2011-05-18",1.85
"1104","2011-05-19",1.89
"1105","2011-05-20",1.89
"1106","2011-05-23",1.89
"1107","2011-05-24",1.89
"1108","2011-05-25",1.89
"1109","2011-05-26",1.89
"1110","2011-05-27",1.89
"1111","2011-05-31",1.89
"1112","2011-06-01",1.52
"1113","2011-06-02",1.7
"1114","2011-06-03",1.77
"1115","2011-06-06",1.81
"1116","2011-06-07",1.81
"1117","2011-06-08",1.81
"1118","2011-06-09",1.91
"1119","2011-06-10",1.94
"1120","2011-06-13",1.64
"1121","2011-06-14",1.77
"1122","2011-06-15",1.78
"1123","2011-06-16",1.8
"1124","2011-06-17",1.77
"1125","2011-06-20",1.58
"1126","2011-06-21",1.82
"1127","2011-06-22",1.83
"1128","2011-06-23",1.74
"1129","2011-06-24",1.84
"1130","2011-06-27",1.84
"1131","2011-06-28",1.74
"1132","2011-06-29",1.82
"1133","2011-06-30",1.82
"1134","2011-07-01",1.82
"1135","2011-07-05",1.61
"1136","2011-07-06",1.82
"1137","2011-07-07",1.82
"1138","2011-07-08",1.82
"1139","2011-07-11",1.82
"1140","2011-07-12",1.82
"1141","2011-07-13",1.83
"1142","2011-07-14",1.7
"1143","2011-07-15",1.7
"1144","2011-07-18",1.74
"1145","2011-07-19",1.75
"1146","2011-07-20",1.75
"1147","2011-07-21",1.75
"1148","2011-07-22",1.75
"1149","2011-07-25",1.74
"1150","2011-07-26",1.74
"1151","2011-07-27",1.68
"1152","2011-07-28",1.55
"1153","2011-07-29",1.52
"1154","2011-08-01",1.5
"1155","2011-08-02",1.35
"1156","2011-08-03",1.35
"1157","2011-08-04",1.35
"1158","2011-08-05",1.32
"1159","2011-08-08",1.48
"1160","2011-08-09",1.54
"1161","2011-08-10",1.46
"1162","2011-08-11",1.46
"1163","2011-08-12",1.46
"1164","2011-08-15",1.49
"1165","2011-08-16",1.49
"1166","2011-08-17",1.55
"1167","2011-08-18",1.48
"1168","2011-08-19",1.55
"1169","2011-08-22",1.55
"1170","2011-08-23",1.55
"1171","2011-08-24",1.43
"1172","2011-08-25",1.34
"1173","2011-08-26",1.34
"1174","2011-08-29",1.34
"1175","2011-08-30",1.44
"1176","2011-08-31",1.46
"1177","2011-09-01",1.46
"1178","2011-09-02",1.5
"1179","2011-09-06",1.55
"1180","2011-09-07",1.55
"1181","2011-09-08",1.55
"1182","2011-09-09",1.49
"1183","2011-09-12",1.41
"1184","2011-09-13",1.34
"1185","2011-09-14",1.58
"1186","2011-09-15",1.58
"1187","2011-09-16",1.58
"1188","2011-09-19",1.38
"1189","2011-09-20",1.38
"1190","2011-09-21",1.66
"1191","2011-09-22",1.4
"1192","2011-09-23",1.4
"1193","2011-09-26",1.33
"1194","2011-09-27",1.69
"1195","2011-09-28",1.53
"1196","2011-09-29",1.55
"1197","2011-09-30",1.66
"1198","2011-10-03",1.66
"1199","2011-10-04",1.66
"1200","2011-10-05",1.66
"1201","2011-10-06",1.45
"1202","2011-10-07",1.45
"1203","2011-10-10",1.45
"1204","2011-10-11",1.45
"1205","2011-10-12",1.69
"1206","2011-10-13",1.69
"1207","2011-10-14",1.69
"1208","2011-10-17",1.61
"1209","2011-10-18",1.61
"1210","2011-10-19",1.51
"1211","2011-10-20",1.51
"1212","2011-10-21",1.51
"1213","2011-10-24",1.51
"1214","2011-10-25",1.51
"1215","2011-10-26",1.51
"1216","2011-10-27",1.51
"1217","2011-10-28",1.4
"1218","2011-10-31",1.34
"1219","2011-11-01",1.34
"1220","2011-11-02",1.34
"1221","2011-11-03",1.47
"1222","2011-11-04",1.47
"1223","2011-11-07",1.67
"1224","2011-11-08",1.67
"1225","2011-11-09",1.41
"1226","2011-11-10",1.41
"1227","2011-11-11",1.41
"1228","2011-11-14",1.41
"1229","2011-11-15",1.46
"1230","2011-11-16",1.46
"1231","2011-11-17",1.46
"1232","2011-11-18",1.46
"1233","2011-11-21",1.46
"1234","2011-11-22",1.46
"1235","2011-11-23",1.46
"1236","2011-11-25",1.46
"1237","2011-11-28",1.44
"1238","2011-11-29",1.46
"1239","2011-11-30",1.51
"1240","2011-12-01",1.6
"1241","2011-12-02",1.6
"1242","2011-12-05",1.6
"1243","2011-12-06",1.6
"1244","2011-12-07",1.6
"1245","2011-12-08",1.6
"1246","2011-12-09",1.6
"1247","2011-12-12",1.6
"1248","2011-12-13",1.57
"1249","2011-12-14",1.46
"1250","2011-12-15",1.46
"1251","2011-12-16",1.34
"1252","2011-12-19",1.34
"1253","2011-12-20",1.35
"1254","2011-12-21",1.35
"1255","2011-12-22",1.35
"1256","2011-12-23",1.47
"1257","2011-12-27",1.49
"1258","2011-12-28",1.44
"1259","2011-12-29",1.42
"1260","2011-12-30",1.43
"1261","2012-01-03",1.43
"1262","2012-01-04",1.43
"1263","2012-01-05",1.43
"1264","2012-01-06",1.43
"1265","2012-01-09",1.35
"1266","2012-01-10",1.43
"1267","2012-01-11",1.5
"1268","2012-01-12",1.41
"1269","2012-01-13",1.53
"1270","2012-01-17",1.6
"1271","2012-01-18",1.6
"1272","2012-01-19",1.6
"1273","2012-01-20",1.6
"1274","2012-01-23",1.6
"1275","2012-01-24",1.4
"1276","2012-01-25",1.59
"1277","2012-01-26",1.59
"1278","2012-01-27",1.59
"1279","2012-01-30",1.59
"1280","2012-01-31",1.55
"1281","2012-02-01",1.58
"1282","2012-02-02",1.6
"1283","2012-02-03",1.6
"1284","2012-02-06",1.6
"1285","2012-02-07",1.63
"1286","2012-02-08",1.63
"1287","2012-02-09",1.63
"1288","2012-02-10",1.6
"1289","2012-02-13",1.6
"1290","2012-02-14",1.55
"1291","2012-02-15",1.55
"1292","2012-02-16",1.55
"1293","2012-02-17",1.6
"1294","2012-02-21",1.69
"1295","2012-02-22",1.73
"1296","2012-02-23",1.61
"1297","2012-02-24",1.58
"1298","2012-02-27",1.58
"1299","2012-02-28",1.58
"1300","2012-02-29",1.58
"1301","2012-03-01",1.71
"1302","2012-03-02",1.71
"1303","2012-03-05",1.71
"1304","2012-03-06",1.71
"1305","2012-03-07",1.71
"1306","2012-03-08",1.71
"1307","2012-03-09",1.71
"1308","2012-03-12",1.71
"1309","2012-03-13",1.77
"1310","2012-03-14",1.77
"1311","2012-03-15",1.77
"1312","2012-03-16",1.77
"1313","2012-03-19",1.94
"1314","2012-03-20",1.94
"1315","2012-03-21",1.94
"1316","2012-03-22",1.94
"1317","2012-03-23",1.56
"1318","2012-03-26",1.9
"1319","2012-03-27",1.89
"1320","2012-03-28",1.62
"1321","2012-03-29",1.63
"1322","2012-03-30",1.63
"1323","2012-04-02",1.62
"1324","2012-04-03",1.63
"1325","2012-04-04",1.63
"1326","2012-04-05",1.63
"1327","2012-04-09",1.62
"1328","2012-04-10",1.55
"1329","2012-04-11",1.59
"1330","2012-04-12",1.59
"1331","2012-04-13",1.77
"1332","2012-04-16",1.77
"1333","2012-04-17",1.77
"1334","2012-04-18",1.72
"1335","2012-04-19",1.78
"1336","2012-04-20",1.78
"1337","2012-04-23",1.78
"1338","2012-04-24",1.77
"1339","2012-04-25",1.77
"1340","2012-04-26",1.77
"1341","2012-04-27",1.56
"1342","2012-04-30",1.79
"1343","2012-05-01",1.71
"1344","2012-05-02",1.67
"1345","2012-05-03",1.59
"1346","2012-05-04",1.59
"1347","2012-05-07",1.59
"1348","2012-05-08",1.59
"1349","2012-05-09",1.59
"1350","2012-05-10",1.59
"1351","2012-05-11",1.59
"1352","2012-05-14",1.58
"1353","2012-05-15",1.6
"1354","2012-05-16",1.75
"1355","2012-05-17",1.75
"1356","2012-05-18",1.75
"1357","2012-05-21",1.75
"1358","2012-05-22",1.75
"1359","2012-05-23",1.75
"1360","2012-05-24",1.58
"1361","2012-05-25",1.6
"1362","2012-05-29",1.6
"1363","2012-05-30",1.6
"1364","2012-05-31",1.58
"1365","2012-06-01",1.58
"1366","2012-06-04",1.58
"1367","2012-06-05",1.71
"1368","2012-06-06",1.82
"1369","2012-06-07",1.81
"1370","2012-06-08",1.81
"1371","2012-06-11",1.6
"1372","2012-06-12",1.6
"1373","2012-06-13",1.58
"1374","2012-06-14",1.8
"1375","2012-06-15",1.6
"1376","2012-06-18",1.6
"1377","2012-06-19",1.6
"1378","2012-06-20",1.62
"1379","2012-06-21",1.62
"1380","2012-06-22",1.75
"1381","2012-06-25",1.75
"1382","2012-06-26",1.6
"1383","2012-06-27",1.6
"1384","2012-06-28",1.6
"1385","2012-06-29",1.68
"1386","2012-07-02",1.68
"1387","2012-07-03",1.68
"1388","2012-07-05",1.68
"1389","2012-07-06",1.6
"1390","2012-07-09",1.57
"1391","2012-07-10",1.57
"1392","2012-07-11",1.57
"1393","2012-07-12",1.57
"1394","2012-07-13",1.59
"1395","2012-07-16",1.4
"1396","2012-07-17",1.5
"1397","2012-07-18",1.5
"1398","2012-07-19",1.5
"1399","2012-07-20",1.5
"1400","2012-07-23",1.5
"1401","2012-07-24",1.51
"1402","2012-07-25",1.51
"1403","2012-07-26",1.5
"1404","2012-07-27",1.5
"1405","2012-07-30",1.5
"1406","2012-07-31",1.5
"1407","2012-08-01",1.5
"1408","2012-08-02",1.5
"1409","2012-08-03",1.5
"1410","2012-08-06",1.63
"1411","2012-08-07",1.63
"1412","2012-08-08",1.63
"1413","2012-08-09",1.41
"1414","2012-08-10",1.41
"1415","2012-08-13",1.45
"1416","2012-08-14",1.45
"1417","2012-08-15",1.7
"1418","2012-08-16",1.7
"1419","2012-08-17",1.42
"1420","2012-08-20",1.5
"1421","2012-08-21",1.46
"1422","2012-08-22",1.46
"1423","2012-08-23",1.55
"1424","2012-08-24",1.67
"1425","2012-08-27",1.65
"1426","2012-08-28",1.63
"1427","2012-08-29",1.65
"1428","2012-08-30",1.67
"1429","2012-08-31",1.67
"1430","2012-09-04",1.7
"1431","2012-09-05",1.76
"1432","2012-09-06",1.76
"1433","2012-09-07",1.76
"1434","2012-09-10",1.76
"1435","2012-09-11",1.75
"1436","2012-09-12",1.61
"1437","2012-09-13",1.61
"1438","2012-09-14",1.51
"1439","2012-09-17",1.54
"1440","2012-09-18",1.54
"1441","2012-09-19",1.61
"1442","2012-09-20",1.7
"1443","2012-09-21",1.5
"1444","2012-09-24",1.47
"1445","2012-09-25",1.47
"1446","2012-09-26",1.47
"1447","2012-09-27",1.49
"1448","2012-09-28",1.45
"1449","2012-10-01",1.49
"1450","2012-10-02",1.5
"1451","2012-10-03",1.5
"1452","2012-10-04",1.5
"1453","2012-10-05",1.53
"1454","2012-10-08",1.54
"1455","2012-10-09",1.52
"1456","2012-10-10",1.5
"1457","2012-10-11",1.5
"1458","2012-10-12",1.48
"1459","2012-10-15",1.48
"1460","2012-10-16",1.57
"1461","2012-10-17",1.57
"1462","2012-10-18",1.58
"1463","2012-10-19",1.46
"1464","2012-10-22",1.46
"1465","2012-10-23",1.46
"1466","2012-10-24",1.46
"1467","2012-10-25",1.47
"1468","2012-10-26",1.65
"1469","2012-10-31",1.58
"1470","2012-11-01",1.59
"1471","2012-11-02",1.59
"1472","2012-11-05",1.59
"1473","2012-11-06",1.59
"1474","2012-11-07",1.59
"1475","2012-11-08",1.48
"1476","2012-11-09",1.48
"1477","2012-11-12",1.48
"1478","2012-11-13",1.48
"1479","2012-11-14",1.48
"1480","2012-11-15",1.5
"1481","2012-11-16",1.5
"1482","2012-11-19",1.5
"1483","2012-11-20",1.5
"1484","2012-11-21",1.5
"1485","2012-11-23",1.5
"1486","2012-11-26",1.5
"1487","2012-11-27",1.48
"1488","2012-11-28",1.58
"1489","2012-11-29",1.6
"1490","2012-11-30",1.6
"1491","2012-12-03",1.67
"1492","2012-12-04",1.56
"1493","2012-12-05",1.6
"1494","2012-12-06",1.6
"1495","2012-12-07",1.6
"1496","2012-12-10",1.51
"1497","2012-12-11",1.51
"1498","2012-12-12",1.5
"1499","2012-12-13",1.5
"1500","2012-12-14",1.67
"1501","2012-12-17",1.64
"1502","2012-12-18",1.64
"1503","2012-12-19",1.65
"1504","2012-12-20",1.51
"1505","2012-12-21",1.5
"1506","2012-12-24",1.5
"1507","2012-12-26",1.55
"1508","2012-12-27",1.55
"1509","2012-12-28",1.46
"1510","2012-12-31",1.67
"1511","2013-01-02",1.64
"1512","2013-01-03",1.64
"1513","2013-01-04",1.64
"1514","2013-01-07",1.66
"1515","2013-01-08",1.66
"1516","2013-01-09",1.65
"1517","2013-01-10",1.67
"1518","2013-01-11",1.56
"1519","2013-01-14",1.6
"1520","2013-01-15",1.61
"1521","2013-01-16",1.62
"1522","2013-01-17",1.62
"1523","2013-01-18",1.62
"1524","2013-01-22",1.67
"1525","2013-01-23",1.67
"1526","2013-01-24",1.62
"1527","2013-01-25",1.62
"1528","2013-01-28",1.62
"1529","2013-01-29",1.62
"1530","2013-01-30",1.62
"1531","2013-01-31",1.68
"1532","2013-02-01",1.68
"1533","2013-02-04",1.65
"1534","2013-02-05",1.75
"1535","2013-02-06",1.81
"1536","2013-02-07",1.73
"1537","2013-02-08",1.52
"1538","2013-02-11",1.48
"1539","2013-02-12",1.5
"1540","2013-02-13",1.51
"1541","2013-02-14",1.48
"1542","2013-02-15",1.5
"1543","2013-02-19",1.41
"1544","2013-02-20",1.44
"1545","2013-02-21",1.47
"1546","2013-02-22",1.43
"1547","2013-02-25",1.48
"1548","2013-02-26",1.48
"1549","2013-02-27",1.49
"1550","2013-02-28",1.32
"1551","2013-03-01",1.48
"1552","2013-03-04",1.48
"1553","2013-03-05",1.48
"1554","2013-03-06",1.35
"1555","2013-03-07",1.47
"1556","2013-03-08",1.47
"1557","2013-03-11",1.47
"1558","2013-03-12",1.4
"1559","2013-03-13",1.47
"1560","2013-03-14",1.48
"1561","2013-03-15",1.4
"1562","2013-03-18",1.4
"1563","2013-03-19",1.4
"1564","2013-03-20",1.4
"1565","2013-03-21",1.4
"1566","2013-03-22",1.4
"1567","2013-03-25",1.4
"1568","2013-03-26",1.4
"1569","2013-03-27",1.4
"1570","2013-03-28",1.49
"1571","2013-04-01",1.47
"1572","2013-04-02",1.46
"1573","2013-04-03",1.4
"1574","2013-04-04",1.47
"1575","2013-04-05",1.47
"1576","2013-04-08",1.47
"1577","2013-04-09",1.47
"1578","2013-04-10",1.5
"1579","2013-04-11",1.5
"1580","2013-04-12",1.4
"1581","2013-04-15",1.4
"1582","2013-04-16",1.4
"1583","2013-04-17",1.4
"1584","2013-04-18",1.4
"1585","2013-04-19",1.4
"1586","2013-04-22",1.4
"1587","2013-04-23",1.4
"1588","2013-04-24",1.37
"1589","2013-04-25",1.37
"1590","2013-04-26",1.37
"1591","2013-04-29",1.42
"1592","2013-04-30",1.42
"1593","2013-05-01",1.42
"1594","2013-05-02",1.37
"1595","2013-05-03",1.39
"1596","2013-05-06",1.39
"1597","2013-05-07",1.5
"1598","2013-05-08",1.55
"1599","2013-05-09",1.55
"1600","2013-05-10",1.59
"1601","2013-05-13",1.59
"1602","2013-05-14",1.56
"1603","2013-05-15",1.56
"1604","2013-05-16",1.66
"1605","2013-05-17",1.7
"1606","2013-05-20",1.7
"1607","2013-05-21",1.55
"1608","2013-05-22",1.55
"1609","2013-05-23",1.55
"1610","2013-05-24",1.75
"1611","2013-05-28",1.75
"1612","2013-05-29",1.71
"1613","2013-05-30",1.65
"1614","2013-05-31",1.65
"1615","2013-06-03",1.65
"1616","2013-06-04",1.65
"1617","2013-06-05",1.5
"1618","2013-06-06",1.5
"1619","2013-06-07",1.5
"1620","2013-06-10",1.5
"1621","2013-06-11",1.5
"1622","2013-06-12",1.52
"1623","2013-06-13",1.52
"1624","2013-06-14",1.52
"1625","2013-06-17",1.5
"1626","2013-06-18",1.5
"1627","2013-06-19",1.5
"1628","2013-06-20",1.38
"1629","2013-06-21",1.38
"1630","2013-06-24",1.52
"1631","2013-06-25",1.49
"1632","2013-06-26",1.49
"1633","2013-06-27",1.52
"1634","2013-06-28",1.52
"1635","2013-07-01",1.49
"1636","2013-07-02",1.49
"1637","2013-07-03",1.61
"1638","2013-07-05",1.6
"1639","2013-07-08",1.51
"1640","2013-07-09",1.53
"1641","2013-07-10",1.6
"1642","2013-07-11",1.6
"1643","2013-07-12",1.6
"1644","2013-07-15",1.48
"1645","2013-07-16",1.48
"1646","2013-07-17",1.59
"1647","2013-07-18",1.59
"1648","2013-07-19",1.59
"1649","2013-07-22",1.59
"1650","2013-07-23",1.59
"1651","2013-07-24",1.59
"1652","2013-07-25",1.59
"1653","2013-07-26",1.54
"1654","2013-07-29",1.58
"1655","2013-07-30",1.55
"1656","2013-07-31",1.58
"1657","2013-08-01",1.58
"1658","2013-08-02",1.46
"1659","2013-08-05",1.5
"1660","2013-08-06",1.5
"1661","2013-08-07",1.5
"1662","2013-08-08",1.5
"1663","2013-08-09",1.49
"1664","2013-08-12",1.49
"1665","2013-08-13",1.5
"1666","2013-08-14",1.5
"1667","2013-08-15",1.46
"1668","2013-08-16",1.5
"1669","2013-08-19",1.5
"1670","2013-08-20",1.55
"1671","2013-08-21",1.48
"1672","2013-08-22",1.47
"1673","2013-08-23",1.55
"1674","2013-08-26",1.69
"1675","2013-08-27",1.56
"1676","2013-08-28",1.58
"1677","2013-08-29",1.65
"1678","2013-08-30",1.65
"1679","2013-09-03",1.65
"1680","2013-09-04",1.66
"1681","2013-09-05",1.66
"1682","2013-09-06",1.65
"1683","2013-09-09",1.6
"1684","2013-09-10",1.64
"1685","2013-09-11",1.65
"1686","2013-09-12",1.66
"1687","2013-09-13",1.7
"1688","2013-09-16",1.67
"1689","2013-09-17",1.66
"1690","2013-09-18",1.65
"1691","2013-09-19",1.66
"1692","2013-09-20",1.65
"1693","2013-09-23",1.66
"1694","2013-09-24",1.67
"1695","2013-09-25",1.66
"1696","2013-09-26",1.67
"1697","2013-09-27",1.67
"1698","2013-09-30",1.67
"1699","2013-10-01",1.67
"1700","2013-10-02",1.65
"1701","2013-10-03",1.66
"1702","2013-10-04",1.66
"1703","2013-10-07",1.62
"1704","2013-10-08",1.66
"1705","2013-10-09",1.66
"1706","2013-10-10",1.65
"1707","2013-10-11",1.65
"1708","2013-10-14",1.64
"1709","2013-10-15",1.64
"1710","2013-10-16",1.63
"1711","2013-10-17",1.63
"1712","2013-10-18",1.63
"1713","2013-10-21",1.65
"1714","2013-10-22",1.66
"1715","2013-10-23",1.65
"1716","2013-10-24",1.61
"1717","2013-10-25",1.61
"1718","2013-10-28",1.63
"1719","2013-10-29",1.63
"1720","2013-10-30",1.64
"1721","2013-10-31",1.63
"1722","2013-11-01",1.65
"1723","2013-11-04",1.63
"1724","2013-11-05",1.65
"1725","2013-11-06",1.63
"1726","2013-11-07",1.63
"1727","2013-11-08",1.63
"1728","2013-11-11",1.63
"1729","2013-11-12",1.63
"1730","2013-11-13",1.63
"1731","2013-11-14",1.63
"1732","2013-11-15",1.72
"1733","2013-11-18",1.75
"1734","2013-11-19",1.75
"1735","2013-11-20",1.77
"1736","2013-11-21",1.72
"1737","2013-11-22",1.72
"1738","2013-11-25",1.65
"1739","2013-11-26",1.67
"1740","2013-11-27",1.67
"1741","2013-11-29",1.67
"1742","2013-12-02",1.64
"1743","2013-12-03",1.64
"1744","2013-12-04",1.51
"1745","2013-12-05",1.58
"1746","2013-12-06",1.58
"1747","2013-12-09",1.58
"1748","2013-12-10",1.58
"1749","2013-12-11",1.58
"1750","2013-12-12",1.58
"1751","2013-12-13",1.59
"1752","2013-12-16",1.58
"1753","2013-12-17",1.58
"1754","2013-12-18",1.66
"1755","2013-12-19",1.66
"1756","2013-12-20",1.66
"1757","2013-12-23",1.59
"1758","2013-12-24",1.6
"1759","2013-12-26",1.6
"1760","2013-12-27",1.6
"1761","2013-12-30",1.62
"1762","2013-12-31",1.61
"1763","2014-01-02",1.61
"1764","2014-01-03",1.61
"1765","2014-01-06",1.61
"1766","2014-01-07",1.61
"1767","2014-01-08",1.61
"1768","2014-01-09",1.61
"1769","2014-01-10",1.61
"1770","2014-01-13",1.61
"1771","2014-01-14",1.68
"1772","2014-01-15",1.68
"1773","2014-01-16",1.61
"1774","2014-01-17",1.61
"1775","2014-01-21",1.61
"1776","2014-01-22",1.61
"1777","2014-01-23",1.66
"1778","2014-01-24",1.67
"1779","2014-01-27",1.98
"1780","2014-01-28",2
"1781","2014-01-29",2.16
"1782","2014-01-30",2.25
"1783","2014-01-31",2.94
"1784","2014-02-03",3.85
"1785","2014-02-04",3.06
"1786","2014-02-05",3.1
"1787","2014-02-06",3.29
"1788","2014-02-07",3.13
"1789","2014-02-10",3.15
"1790","2014-02-11",3.17
"1791","2014-02-12",2.85
"1792","2014-02-13",2.84
"1793","2014-02-14",2.68
"1794","2014-02-18",2.74
"1795","2014-02-19",2.8
"1796","2014-02-20",2.78
"1797","2014-02-21",2.81
"1798","2014-02-24",2.82
"1799","2014-02-25",2.82
"1800","2014-02-26",2.82
"1801","2014-02-27",2.51
"1802","2014-02-28",2.54
"1803","2014-03-03",2.71
"1804","2014-03-04",2.56
"1805","2014-03-05",2.5
"1806","2014-03-06",2.31
"1807","2014-03-07",2.31
"1808","2014-03-10",2.31
"1809","2014-03-11",2.13
"1810","2014-03-12",2.15
"1811","2014-03-13",2.23
"1812","2014-03-14",2.24
"1813","2014-03-17",2.23
"1814","2014-03-18",2.04
"1815","2014-03-19",3.24
"1816","2014-03-20",2.99
"1817","2014-03-21",2.92
"1818","2014-03-24",2.95
"1819","2014-03-25",3.14
"1820","2014-03-26",2.87
"1821","2014-03-27",3.08
"1822","2014-03-28",3
"1823","2014-03-31",3.08
"1824","2014-04-01",3.02
"1825","2014-04-02",3
"1826","2014-04-03",3
"1827","2014-04-04",3
"1828","2014-04-07",2.94
"1829","2014-04-08",2.91
"1830","2014-04-09",2.93
"1831","2014-04-10",2.93
"1832","2014-04-11",2.93
"1833","2014-04-14",3.12
"1834","2014-04-15",3.15
"1835","2014-04-16",3.15
"1836","2014-04-17",3.12
"1837","2014-04-21",2.82
"1838","2014-04-22",2.91
"1839","2014-04-23",2.91
"1840","2014-04-24",2.75
"1841","2014-04-25",2.78
"1842","2014-04-28",2.93
"1843","2014-04-29",2.97
"1844","2014-04-30",2.97
"1845","2014-05-01",2.99
"1846","2014-05-02",2.97
"1847","2014-05-05",2.97
"1848","2014-05-06",2.97
"1849","2014-05-07",3.2
"1850","2014-05-08",2.99
"1851","2014-05-09",3.05
"1852","2014-05-12",3.09
"1853","2014-05-13",3.15
"1854","2014-05-14",3.19
"1855","2014-05-15",3.28
"1856","2014-05-16",3.29
"1857","2014-05-19",3.29
"1858","2014-05-20",3.2
"1859","2014-05-21",3.12
"1860","2014-05-22",3.16
"1861","2014-05-23",3.21
"1862","2014-05-27",3.35
"1863","2014-05-28",3.33
"1864","2014-05-29",3.11
"1865","2014-05-30",3.11
"1866","2014-06-02",3.21
"1867","2014-06-03",3.21
"1868","2014-06-04",3.08
"1869","2014-06-05",3.24
"1870","2014-06-06",3.17
"1871","2014-06-09",3.16
"1872","2014-06-10",3.12
"1873","2014-06-11",3.05
"1874","2014-06-12",3.01
"1875","2014-06-13",3
"1876","2014-06-16",3.08
"1877","2014-06-17",3.08
"1878","2014-06-18",2.9
"1879","2014-06-19",2.9
"1880","2014-06-20",2.89
"1881","2014-06-23",2.9
"1882","2014-06-24",2.85
"1883","2014-06-25",2.84
"1884","2014-06-26",2.7
"1885","2014-06-27",2.75
"1886","2014-06-30",2.8
"1887","2014-07-01",2.71
"1888","2014-07-02",2.74
"1889","2014-07-03",2.77
"1890","2014-07-07",2.75
"1891","2014-07-08",2.84
"1892","2014-07-09",2.75
"1893","2014-07-10",2.76
"1894","2014-07-11",2.76
"1895","2014-07-14",2.65
"1896","2014-07-15",2.82
"1897","2014-07-16",2.81
"1898","2014-07-17",2.81
"1899","2014-07-18",2.81
"1900","2014-07-21",2.68
"1901","2014-07-22",2.68
"1902","2014-07-23",2.8
"1903","2014-07-24",2.81
"1904","2014-07-25",2.74
"1905","2014-07-28",2.8
"1906","2014-07-29",2.8
"1907","2014-07-30",2.78
"1908","2014-07-31",2.63
"1909","2014-08-01",2.6
"1910","2014-08-04",2.66
"1911","2014-08-05",2.53
"1912","2014-08-06",2.54
"1913","2014-08-07",2.5
"1914","2014-08-08",2.15
"1915","2014-08-11",2.3
"1916","2014-08-12",2.14
"1917","2014-08-13",2.39
"1918","2014-08-14",2.25
"1919","2014-08-15",2.14
"1920","2014-08-18",2.17
"1921","2014-08-19",2.18
"1922","2014-08-20",2.19
"1923","2014-08-21",2.19
"1924","2014-08-22",2.17
"1925","2014-08-25",2.24
"1926","2014-08-26",2.18
"1927","2014-08-27",2.21
"1928","2014-08-28",2.17
"1929","2014-08-29",2.17
"1930","2014-09-02",2.16
"1931","2014-09-03",2.19
"1932","2014-09-04",2.17
"1933","2014-09-05",2.2
"1934","2014-09-08",2.16
"1935","2014-09-09",2.2
"1936","2014-09-10",2.16
"1937","2014-09-11",2.16
