"","date","OXLCO"
"428","2015-03-12",24.809999
"429","2015-03-13",24.700001
"430","2015-03-16",24.83
"431","2015-03-17",24.780001
"432","2015-03-18",24.9
"433","2015-03-19",24.879999
"434","2015-03-20",24.870001
"435","2015-03-23",24.889999
"436","2015-03-24",24.879999
"437","2015-03-25",24.85
"438","2015-03-26",31.059999
"439","2015-03-27",25
"440","2015-03-30",25
"441","2015-03-31",25.01
"442","2015-04-01",25.02
"443","2015-04-02",25.040001
"444","2015-04-06",25.15
"445","2015-04-07",25.200001
"446","2015-04-08",25.1
"447","2015-04-09",25.07
"448","2015-04-10",25.01
"449","2015-04-13",25.059999
"450","2015-04-14",24.950001
"451","2015-04-15",25.040001
"452","2015-04-16",24.99
"453","2015-04-17",25.01
"454","2015-04-20",25.049999
"455","2015-04-21",25.040001
"456","2015-04-22",25.049999
"457","2015-04-23",24.98
"458","2015-04-24",25.02
"459","2015-04-27",25
"460","2015-04-28",25.049999
"461","2015-04-29",25.01
"462","2015-04-30",24.98
"463","2015-05-01",25.18
"464","2015-05-04",25.1
"465","2015-05-05",25.139999
"466","2015-05-06",25.09
"467","2015-05-07",24.950001
"468","2015-05-08",25.280001
"469","2015-05-11",25.209999
"470","2015-05-12",25.280001
"471","2015-05-13",25.09
"472","2015-05-14",25.040001
"473","2015-05-15",25.030001
"474","2015-05-18",25.08
"475","2015-05-19",24.99
"476","2015-05-20",25.030001
"477","2015-05-21",24.74
"478","2015-05-22",24.99
"479","2015-05-26",24.959999
"480","2015-05-27",24.950001
"481","2015-05-28",24.940001
"482","2015-05-29",24.940001
"483","2015-06-01",24.959999
"484","2015-06-02",24.92
"485","2015-06-03",25.02
"486","2015-06-04",24.99
"487","2015-06-05",24.969999
"488","2015-06-08",25.01
"489","2015-06-09",24.99
"490","2015-06-10",25.040001
"491","2015-06-11",25.049999
"492","2015-06-12",24.91
"493","2015-06-15",25.43
"494","2015-06-16",25.1
"495","2015-06-17",25.299999
"496","2015-06-18",24.469999
"497","2015-06-19",24.139999
"498","2015-06-22",24.1
"499","2015-06-23",24.1
"500","2015-06-24",24.1
"501","2015-06-25",24.15
"502","2015-06-26",24.07
"503","2015-06-29",23.889999
"504","2015-06-30",24.049999
"505","2015-07-01",24.049999
"506","2015-07-02",24.17
"507","2015-07-06",24.049999
"508","2015-07-07",24.02
"509","2015-07-08",23.969999
"510","2015-07-09",24.040001
"511","2015-07-10",24.08
"512","2015-07-13",24.1
"513","2015-07-14",24.15
"514","2015-07-15",24.09
"515","2015-07-16",24.1
"516","2015-07-17",24.1
"517","2015-07-20",24.040001
"518","2015-07-21",24.1
"519","2015-07-22",24.08
"520","2015-07-23",23.98
"521","2015-07-24",23.959999
"522","2015-07-27",23.969999
"523","2015-07-28",24.030001
"524","2015-07-29",24.07
"525","2015-07-30",24.15
"526","2015-07-31",24.139999
"527","2015-08-03",24.18
"528","2015-08-04",24.24
"529","2015-08-05",24.190001
"530","2015-08-06",24.16
"531","2015-08-07",24.01
"532","2015-08-10",24.1
"533","2015-08-11",24.129999
"534","2015-08-12",24.25
"535","2015-08-13",24.08
"536","2015-08-14",24.08
"537","2015-08-17",24.110001
"538","2015-08-18",24.1
"539","2015-08-19",24.02
"540","2015-08-20",23.83
"541","2015-08-21",23.9
"542","2015-08-24",23.83
"543","2015-08-25",23.809999
"544","2015-08-26",23.77
"545","2015-08-27",23.9
"546","2015-08-28",24
"547","2015-08-31",24.02
"548","2015-09-01",24.07
"549","2015-09-02",24.01
"550","2015-09-03",24.1
"551","2015-09-04",24.09
"552","2015-09-08",24.01
"553","2015-09-09",23.99
"554","2015-09-10",24.219999
"555","2015-09-11",24.120001
"556","2015-09-14",24.01
"557","2015-09-15",24.1
"558","2015-09-16",24.24
"559","2015-09-17",24.219999
"560","2015-09-18",24.16
"561","2015-09-21",24.190001
"562","2015-09-22",24.059999
"563","2015-09-23",24
"564","2015-09-24",24
"565","2015-09-25",24
"566","2015-09-28",23.9
"567","2015-09-29",23.950001
"568","2015-09-30",24.110001
"569","2015-10-01",23.889999
"570","2015-10-02",23.809999
"571","2015-10-05",24.040001
"572","2015-10-06",24
"573","2015-10-07",24.040001
"574","2015-10-08",24.040001
"575","2015-10-09",24.190001
"576","2015-10-12",24.24
"577","2015-10-13",24.24
"578","2015-10-14",23.92
"579","2015-10-15",24
"580","2015-10-16",23.98
"581","2015-10-19",24.02
"582","2015-10-20",24.030001
"583","2015-10-21",24.01
"584","2015-10-22",24.09
"585","2015-10-23",24.049999
"586","2015-10-26",24.049999
"587","2015-10-27",24.040001
"588","2015-10-28",24.01
"589","2015-10-29",23.99
"590","2015-10-30",23.98
"591","2015-11-02",24.049999
"592","2015-11-03",24.030001
"593","2015-11-04",24.07
"594","2015-11-05",24.129999
"595","2015-11-06",24
"596","2015-11-09",24.1
"597","2015-11-10",24
"598","2015-11-11",24.1
"599","2015-11-12",23.959999
"600","2015-11-13",24
"601","2015-11-16",24.09
"602","2015-11-17",23.940001
"603","2015-11-18",23.969999
"604","2015-11-19",23.860001
"605","2015-11-20",24.01
"606","2015-11-23",23.870001
"607","2015-11-24",24.059999
"608","2015-11-25",24.07
"609","2015-11-27",24.07
"610","2015-11-30",24.059999
"611","2015-12-01",24.200001
"612","2015-12-02",24.110001
"613","2015-12-03",24.129999
"614","2015-12-04",24.15
"615","2015-12-07",24.27
"616","2015-12-08",24.299999
"617","2015-12-09",24.370001
"618","2015-12-10",24.42
"619","2015-12-11",24.35
"620","2015-12-14",23.799999
"621","2015-12-15",23.799999
"622","2015-12-16",23.709999
"623","2015-12-17",23.700001
"624","2015-12-18",23.629999
"625","2015-12-21",23.57
"626","2015-12-22",23.719999
"627","2015-12-23",23.809999
"628","2015-12-24",23.870001
"629","2015-12-28",23.940001
"630","2015-12-29",23.98
"631","2015-12-30",24.01
"632","2015-12-31",24.110001
"633","2016-01-04",23.93
"634","2016-01-05",23.99
"635","2016-01-06",23.969999
"636","2016-01-07",23.809999
"637","2016-01-08",23.9
"638","2016-01-11",23.959999
"639","2016-01-12",23.790001
"640","2016-01-13",23.5
"641","2016-01-14",23.530001
"642","2016-01-15",23.6
"643","2016-01-19",23.299999
"644","2016-01-20",22.82
"645","2016-01-21",22.74
"646","2016-01-22",22.68
"647","2016-01-25",22.559999
"648","2016-01-26",22.35
"649","2016-01-27",22.4
"650","2016-01-28",22.41
"651","2016-01-29",22.84
"652","2016-02-01",22.68
"653","2016-02-02",22.77
"654","2016-02-03",22.629999
"655","2016-02-04",22.32
"656","2016-02-05",22.200001
"657","2016-02-08",21.620001
"658","2016-02-09",22.35
"659","2016-02-10",23.200001
"660","2016-02-11",23.280001
"661","2016-02-12",23.5
"662","2016-02-16",24.01
"663","2016-02-17",24.09
"664","2016-02-18",24.27
"665","2016-02-19",24.5
"666","2016-02-22",24.25
"667","2016-02-23",24.75
"668","2016-02-24",24.530001
"669","2016-02-25",24.629999
"670","2016-02-26",24.6
"671","2016-02-29",24.5
"672","2016-03-01",24.52
"673","2016-03-02",24.629999
"674","2016-03-03",24.67
"675","2016-03-04",24.74
"676","2016-03-07",24.84
"677","2016-03-08",24.700001
"678","2016-03-09",24.610001
"679","2016-03-10",24.73
"680","2016-03-11",24.879999
"681","2016-03-14",24.799999
"682","2016-03-15",24.65
"683","2016-03-16",24.75
"684","2016-03-17",24.57
"685","2016-03-18",24.58
"686","2016-03-21",24.870001
"687","2016-03-22",24.700001
"688","2016-03-23",24.92
"689","2016-03-24",24.790001
"690","2016-03-28",24.799999
"691","2016-03-29",24.75
"692","2016-03-30",24.82
"693","2016-03-31",24.77
"694","2016-04-01",24.77
"695","2016-04-04",24.82
"696","2016-04-05",24.799999
"697","2016-04-06",24.809999
"698","2016-04-07",24.959999
"699","2016-04-08",25.030001
"700","2016-04-11",25.059999
"701","2016-04-12",25.02
"702","2016-04-13",25.049999
"703","2016-04-14",24.9
"704","2016-04-15",24.93
"705","2016-04-18",24.92
"706","2016-04-19",24.940001
"707","2016-04-20",24.9
"708","2016-04-21",24.9
"709","2016-04-22",24.870001
"710","2016-04-25",25.040001
"711","2016-04-26",24.99
"712","2016-04-27",25
"713","2016-04-28",25.040001
"714","2016-04-29",25.049999
"715","2016-05-02",24.98
"716","2016-05-03",25
"717","2016-05-04",25.049999
"718","2016-05-05",25.1
"719","2016-05-06",25.059999
"720","2016-05-09",25.09
"721","2016-05-10",25.030001
"722","2016-05-11",25.08
"723","2016-05-12",25.02
"724","2016-05-13",25.09
"725","2016-05-16",25.1
"726","2016-05-17",24.950001
"727","2016-05-18",24.959999
"728","2016-05-19",25.030001
"729","2016-05-20",25.02
"730","2016-05-23",25.09
"731","2016-05-24",24.959999
"732","2016-05-25",25.08
"733","2016-05-26",25.200001
"734","2016-05-27",25
"735","2016-05-31",24.9
"736","2016-06-01",24.93
"737","2016-06-02",25.030001
"738","2016-06-03",25.040001
"739","2016-06-06",25.040001
"740","2016-06-07",25.049999
"741","2016-06-08",25.18
"742","2016-06-09",25.16
"743","2016-06-10",25.110001
"744","2016-06-13",25.16
"745","2016-06-14",24.98
"746","2016-06-15",25.030001
"747","2016-06-16",25.059999
"748","2016-06-17",25.059999
"749","2016-06-20",25
"750","2016-06-21",25.01
"751","2016-06-22",25.02
"752","2016-06-23",25.059999
"753","2016-06-24",25.139999
"754","2016-06-27",24.98
"755","2016-06-28",25.139999
"756","2016-06-29",24.98
"757","2016-06-30",25.059999
"758","2016-07-01",25.110001
"759","2016-07-05",25.110001
"760","2016-07-06",25.16
"761","2016-07-07",25.34
"762","2016-07-08",25.4
"763","2016-07-11",25.41
"764","2016-07-12",25.200001
"765","2016-07-13",25.200001
"766","2016-07-14",25.200001
"767","2016-07-15",25.280001
"768","2016-07-18",25.280001
"769","2016-07-19",25.35
"770","2016-07-20",25.200001
"771","2016-07-21",25.25
"772","2016-07-22",25.379999
"773","2016-07-25",25.48
"774","2016-07-26",25.450001
"775","2016-07-27",25.309999
"776","2016-07-28",25.450001
"777","2016-07-29",25.35
"778","2016-08-01",25.34
"779","2016-08-02",25.35
"780","2016-08-03",25.35
"781","2016-08-04",25.450001
"782","2016-08-05",25.4
"783","2016-08-08",25.41
"784","2016-08-09",25.35
"785","2016-08-10",25.469999
"786","2016-08-11",25.440001
"787","2016-08-12",25.440001
"788","2016-08-15",25.42
"789","2016-08-16",25.33
"790","2016-08-17",25.73
"791","2016-08-18",25.73
"792","2016-08-19",25.73
"793","2016-08-22",25.629999
"794","2016-08-23",25.5
"795","2016-08-24",25.5
"796","2016-08-25",25.540001
"797","2016-08-26",25.49
"798","2016-08-29",25.540001
"799","2016-08-30",25.549999
"800","2016-08-31",25.6
"801","2016-09-01",25.6
"802","2016-09-02",25.6
"803","2016-09-06",25.6
"804","2016-09-07",25.6
"805","2016-09-08",25.6
"806","2016-09-09",25.67
"807","2016-09-12",25.82
"808","2016-09-13",25.82
"809","2016-09-14",25.75
"810","2016-09-15",25.75
"811","2016-09-16",25.75
"812","2016-09-19",25.73
"813","2016-09-20",25.74
"814","2016-09-21",25.74
"815","2016-09-22",25.700001
"816","2016-09-23",25.719999
"817","2016-09-26",25.65
"818","2016-09-27",25.65
"819","2016-09-28",25.620001
"820","2016-09-29",25.620001
"821","2016-09-30",25.6
"822","2016-10-03",25.610001
"823","2016-10-04",25.559999
"824","2016-10-05",25.58
"825","2016-10-06",25.459999
"826","2016-10-07",25.610001
"827","2016-10-10",25.610001
"828","2016-10-11",25.49
"829","2016-10-12",25.290001
"830","2016-10-13",25.309999
"831","2016-10-14",25.49
"832","2016-10-17",25.299999
"833","2016-10-18",25.280001
"834","2016-10-19",25.450001
"835","2016-10-20",25.290001
"836","2016-10-21",25.389999
"837","2016-10-24",25.16
"838","2016-10-25",25.23
"839","2016-10-26",25.25
"840","2016-10-27",25.41
"841","2016-10-28",25.379999
"842","2016-10-31",25.34
"843","2016-11-01",25.34
"844","2016-11-02",25.41
"845","2016-11-03",25.42
"846","2016-11-04",25.32
"847","2016-11-07",25.26
"848","2016-11-08",25.540001
"849","2016-11-09",25.5
"850","2016-11-10",25.41
"851","2016-11-11",25.33
"852","2016-11-14",25.129999
"853","2016-11-15",25.190001
"854","2016-11-16",25.18
"855","2016-11-17",25.16
"856","2016-11-18",25.299999
"857","2016-11-21",25.200001
"858","2016-11-22",25.25
"859","2016-11-23",25.32
"860","2016-11-25",25.309999
"861","2016-11-28",25.33
"862","2016-11-29",25.540001
"863","2016-11-30",25.48
"864","2016-12-01",25.27
"865","2016-12-02",25.32
"866","2016-12-05",25.4
"867","2016-12-06",25.4
"868","2016-12-07",25.389999
"869","2016-12-08",25.299999
"870","2016-12-09",25.32
"871","2016-12-12",25.25
"872","2016-12-13",25.389999
"873","2016-12-14",25.299999
"874","2016-12-15",25.6
"875","2016-12-16",25.49
"876","2016-12-19",25.299999
"877","2016-12-20",25.549999
"878","2016-12-21",25.43
"879","2016-12-22",25.469999
"880","2016-12-23",25.450001
"881","2016-12-27",25.389999
"882","2016-12-28",25.389999
"883","2016-12-29",25.6
"884","2016-12-30",25.57
"885","2017-01-03",25.58
"886","2017-01-04",25.360001
"887","2017-01-05",25.5
"888","2017-01-06",25.540001
"889","2017-01-09",25.549999
"890","2017-01-10",25.52
"891","2017-01-11",25.4
"892","2017-01-12",25.5
"893","2017-01-13",25.450001
"894","2017-01-17",25.360001
"895","2017-01-18",25.42
"896","2017-01-19",25.6
"897","2017-01-20",25.6
"898","2017-01-23",25.639999
"899","2017-01-24",25.610001
"900","2017-01-25",25.52
"901","2017-01-26",25.5
"902","2017-01-27",25.5
"903","2017-01-30",25.6
"904","2017-01-31",25.6
"905","2017-02-01",25.5
"906","2017-02-02",25.5
"907","2017-02-03",25.450001
"908","2017-02-06",25.629999
"909","2017-02-07",25.610001
"910","2017-02-08",25.639999
"911","2017-02-09",25.58
"912","2017-02-10",25.450001
"913","2017-02-13",25.65
"914","2017-02-14",25.440001
"915","2017-02-15",25.65
"916","2017-02-16",25.65
"917","2017-02-17",25.65
"918","2017-02-21",25.65
"919","2017-02-22",25.6
"920","2017-02-23",25.43
"921","2017-02-24",25.65
"922","2017-02-27",25.700001
"923","2017-02-28",25.75
"924","2017-03-01",25.719999
"925","2017-03-02",25.549999
"926","2017-03-03",25.549999
"927","2017-03-06",25.610001
"928","2017-03-07",25.610001
"929","2017-03-08",25.5
"930","2017-03-09",25.450001
"931","2017-03-10",25.49
"932","2017-03-13",25.469999
"933","2017-03-14",25.4
"934","2017-03-15",25.32
"935","2017-03-16",25.32
"936","2017-03-17",25.35
"937","2017-03-20",25.360001
"938","2017-03-21",25.049999
"939","2017-03-22",25.41
"940","2017-03-23",25.5
"941","2017-03-24",25.66
"942","2017-03-27",25.6
"943","2017-03-28",25.59
"944","2017-03-29",25.549999
"945","2017-03-30",25.540001
"946","2017-03-31",25.57
"947","2017-04-03",25.5
"948","2017-04-04",25.719999
"949","2017-04-05",25.719999
"950","2017-04-06",25.709999
"951","2017-04-07",25.709999
"952","2017-04-10",25.719999
"953","2017-04-11",25.690001
"954","2017-04-12",25.690001
"955","2017-04-13",25.700001
"956","2017-04-17",25.6
"957","2017-04-18",25.719999
"958","2017-04-19",25.5
"959","2017-04-20",25.48
"960","2017-04-21",25.360001
"961","2017-04-24",25.559999
"962","2017-04-25",25.59
"963","2017-04-26",25.530001
"964","2017-04-27",25.530001
"965","2017-04-28",25.59
"966","2017-05-01",25.6
"967","2017-05-02",25.58
"968","2017-05-03",25.530001
"969","2017-05-04",25.5
"970","2017-05-05",25.49
"971","2017-05-08",25.48
