"","date","CLSD"
"1001","2020-05-22",1.98
"1002","2020-05-26",2.03
"1003","2020-05-27",2.08
"1004","2020-05-28",1.89
"1005","2020-05-29",1.86
"1006","2020-06-01",1.85
"1007","2020-06-02",1.89
"1008","2020-06-03",1.91
"1009","2020-06-04",2.22
"1010","2020-06-05",2.15
"1011","2020-06-08",2.19
"1012","2020-06-09",2.18
"1013","2020-06-10",2.19
"1014","2020-06-11",1.96
"1015","2020-06-12",1.98
"1016","2020-06-15",2.05
"1017","2020-06-16",2.06
"1018","2020-06-17",2.01
"1019","2020-06-18",2
"1020","2020-06-19",1.98
"1021","2020-06-22",2.01
"1022","2020-06-23",1.98
"1023","2020-06-24",1.93
"1024","2020-06-25",1.93
"1025","2020-06-26",1.93
"1026","2020-06-29",1.93
"1027","2020-06-30",1.88
"1028","2020-07-01",2
"1029","2020-07-02",1.94
"1030","2020-07-06",1.91
"1031","2020-07-07",1.89
"1032","2020-07-08",1.87
"1033","2020-07-09",1.77
"1034","2020-07-10",1.74
"1035","2020-07-13",1.72
"1036","2020-07-14",1.68
"1037","2020-07-15",1.87
"1038","2020-07-16",1.9
"1039","2020-07-17",1.89
"1040","2020-07-20",1.93
"1041","2020-07-21",1.89
"1042","2020-07-22",1.84
"1043","2020-07-23",1.78
"1044","2020-07-24",1.78
"1045","2020-07-27",1.7
"1046","2020-07-28",1.73
"1047","2020-07-29",1.69
"1048","2020-07-30",1.67
"1049","2020-07-31",1.64
"1050","2020-08-03",1.75
"1051","2020-08-04",1.77
"1052","2020-08-05",1.84
"1053","2020-08-06",1.79
"1054","2020-08-07",1.76
"1055","2020-08-10",1.79
"1056","2020-08-11",1.73
"1057","2020-08-12",1.63
"1058","2020-08-13",1.67
"1059","2020-08-14",1.79
"1060","2020-08-17",1.79
"1061","2020-08-18",1.79
"1062","2020-08-19",1.75
"1063","2020-08-20",1.82
"1064","2020-08-21",1.83
"1065","2020-08-24",1.72
"1066","2020-08-25",1.69
"1067","2020-08-26",1.7
"1068","2020-08-27",1.63
"1069","2020-08-28",1.72
"1070","2020-08-31",1.72
"1071","2020-09-01",1.68
"1072","2020-09-02",1.64
"1073","2020-09-03",1.59
"1074","2020-09-04",1.55
"1075","2020-09-08",1.57
"1076","2020-09-09",1.72
"1077","2020-09-10",1.66
"1078","2020-09-11",1.62
"1079","2020-09-14",1.66
"1080","2020-09-15",1.66
"1081","2020-09-16",1.67
"1082","2020-09-17",1.69
"1083","2020-09-18",1.73
"1084","2020-09-21",1.65
"1085","2020-09-22",1.6
"1086","2020-09-23",1.53
"1087","2020-09-24",1.45
"1088","2020-09-25",1.56
"1089","2020-09-28",1.5
"1090","2020-09-29",1.48
"1091","2020-09-30",1.54
"1092","2020-10-01",1.58
"1093","2020-10-02",1.55
"1094","2020-10-05",1.58
"1095","2020-10-06",1.52
"1096","2020-10-07",1.52
"1097","2020-10-08",1.57
"1098","2020-10-09",1.54
"1099","2020-10-12",1.5
"1100","2020-10-13",1.49
"1101","2020-10-14",1.46
"1102","2020-10-15",1.45
"1103","2020-10-16",1.46
"1104","2020-10-19",1.46
"1105","2020-10-20",1.44
"1106","2020-10-21",1.43
"1107","2020-10-22",1.42
"1108","2020-10-23",1.41
"1109","2020-10-26",1.32
"1110","2020-10-27",1.35
"1111","2020-10-28",1.38
"1112","2020-10-29",1.4
"1113","2020-10-30",1.35
"1114","2020-11-02",1.39
"1115","2020-11-03",1.35
"1116","2020-11-04",1.39
"1117","2020-11-05",1.38
"1118","2020-11-06",1.34
"1119","2020-11-09",1.36
"1120","2020-11-10",1.53
"1121","2020-11-11",1.46
"1122","2020-11-12",1.66
"1123","2020-11-13",1.65
"1124","2020-11-16",1.68
"1125","2020-11-17",1.71
"1126","2020-11-18",1.7
"1127","2020-11-19",1.77
"1128","2020-11-20",1.78
"1129","2020-11-23",1.72
"1130","2020-11-24",1.66
"1131","2020-11-25",1.96
"1132","2020-11-27",1.95
