"","date","FULT"
"1000","2010-12-20",9.76
"1001","2010-12-21",9.95
"1002","2010-12-22",10.46
"1003","2010-12-23",10.37
"1004","2010-12-27",10.45
"1005","2010-12-28",10.49
"1006","2010-12-29",10.56
"1007","2010-12-30",10.43
"1008","2010-12-31",10.34
"1009","2011-01-03",10.47
"1010","2011-01-04",10.34
"1011","2011-01-05",10.39
"1012","2011-01-06",10.3
"1013","2011-01-07",9.99
"1014","2011-01-10",10.15
"1015","2011-01-11",10.17
"1016","2011-01-12",10.34
"1017","2011-01-13",10.16
"1018","2011-01-14",10.65
"1019","2011-01-18",10.73
"1020","2011-01-19",10.53
"1021","2011-01-20",10.52
"1022","2011-01-21",10.51
"1023","2011-01-24",10.49
"1024","2011-01-25",10.49
"1025","2011-01-26",10.33
"1026","2011-01-27",10.57
"1027","2011-01-28",10.39
"1028","2011-01-31",10.32
"1029","2011-02-01",10.62
"1030","2011-02-02",10.47
"1031","2011-02-03",10.51
"1032","2011-02-04",10.62
"1033","2011-02-07",10.66
"1034","2011-02-08",10.7
"1035","2011-02-09",10.63
"1036","2011-02-10",10.62
"1037","2011-02-11",11.09
"1038","2011-02-14",10.98
"1039","2011-02-15",10.87
"1040","2011-02-16",10.91
"1041","2011-02-17",10.91
"1042","2011-02-18",11.04
"1043","2011-02-22",10.77
"1044","2011-02-23",10.45
"1045","2011-02-24",10.3
"1046","2011-02-25",10.61
"1047","2011-02-28",10.89
"1048","2011-03-01",10.56
"1049","2011-03-02",10.58
"1050","2011-03-03",11.05
"1051","2011-03-04",10.94
"1052","2011-03-07",11
"1053","2011-03-08",11.43
"1054","2011-03-09",11.28
"1055","2011-03-10",11
"1056","2011-03-11",11.02
"1057","2011-03-14",10.85
"1058","2011-03-15",10.79
"1059","2011-03-16",10.71
"1060","2011-03-17",10.71
"1061","2011-03-18",10.81
"1062","2011-03-21",11.05
"1063","2011-03-22",10.83
"1064","2011-03-23",10.78
"1065","2011-03-24",10.81
"1066","2011-03-25",10.94
"1067","2011-03-28",10.87
"1068","2011-03-29",10.84
"1069","2011-03-30",11.04
"1070","2011-03-31",11.11
"1071","2011-04-01",11.37
"1072","2011-04-04",11.35
"1073","2011-04-05",11.25
"1074","2011-04-06",11.51
"1075","2011-04-07",11.46
"1076","2011-04-08",11.18
"1077","2011-04-11",11.13
"1078","2011-04-12",11.13
"1079","2011-04-13",10.97
"1080","2011-04-14",11
"1081","2011-04-15",11.04
"1082","2011-04-18",10.83
"1083","2011-04-19",10.69
"1084","2011-04-20",10.88
"1085","2011-04-21",10.87
"1086","2011-04-25",10.87
"1087","2011-04-26",11.26
"1088","2011-04-27",11.36
"1089","2011-04-28",11.5
"1090","2011-04-29",11.68
"1091","2011-05-02",11.8
"1092","2011-05-03",11.79
"1093","2011-05-04",11.72
"1094","2011-05-05",11.48
"1095","2011-05-06",11.48
"1096","2011-05-09",11.49
"1097","2011-05-10",11.55
"1098","2011-05-11",11.53
"1099","2011-05-12",11.52
"1100","2011-05-13",11.3
"1101","2011-05-16",11.24
"1102","2011-05-17",11.33
"1103","2011-05-18",11.23
"1104","2011-05-19",11.32
"1105","2011-05-20",11.13
"1106","2011-05-23",11
"1107","2011-05-24",11.02
"1108","2011-05-25",10.97
"1109","2011-05-26",11.04
"1110","2011-05-27",11.07
"1111","2011-05-31",11.14
"1112","2011-06-01",10.72
"1113","2011-06-02",10.84
"1114","2011-06-03",10.61
"1115","2011-06-06",10.61
"1116","2011-06-07",10.56
"1117","2011-06-08",10.5
"1118","2011-06-09",10.53
"1119","2011-06-10",10.44
"1120","2011-06-13",10.47
"1121","2011-06-14",10.62
"1122","2011-06-15",10.49
"1123","2011-06-16",10.57
"1124","2011-06-17",10.67
"1125","2011-06-20",10.6
"1126","2011-06-21",10.71
"1127","2011-06-22",10.78
"1128","2011-06-23",10.66
"1129","2011-06-24",10.63
"1130","2011-06-27",10.66
"1131","2011-06-28",10.68
"1132","2011-06-29",10.83
"1133","2011-06-30",10.71
"1134","2011-07-01",11.03
"1135","2011-07-05",11
"1136","2011-07-06",11.11
"1137","2011-07-07",11.11
"1138","2011-07-08",10.78
"1139","2011-07-11",10.58
"1140","2011-07-12",10.68
"1141","2011-07-13",10.68
"1142","2011-07-14",10.5
"1143","2011-07-15",10.44
"1144","2011-07-18",10.4
"1145","2011-07-19",10.32
"1146","2011-07-20",10.82
"1147","2011-07-21",10.85
"1148","2011-07-22",10.8
"1149","2011-07-25",10.77
"1150","2011-07-26",10.58
"1151","2011-07-27",10.17
"1152","2011-07-28",10.09
"1153","2011-07-29",10.15
"1154","2011-08-01",10.12
"1155","2011-08-02",10.04
"1156","2011-08-03",10.14
"1157","2011-08-04",9.63
"1158","2011-08-05",9.4
"1159","2011-08-08",8.5
"1160","2011-08-09",8.84
"1161","2011-08-10",8.01
"1162","2011-08-11",8.55
"1163","2011-08-12",8.24
"1164","2011-08-15",8.47
"1165","2011-08-16",8.51
"1166","2011-08-17",8.48
"1167","2011-08-18",8.08
"1168","2011-08-19",7.78
"1169","2011-08-22",7.89
"1170","2011-08-23",8.3
"1171","2011-08-24",8.53
"1172","2011-08-25",8.36
"1173","2011-08-26",8.61
"1174","2011-08-29",9.33
"1175","2011-08-30",9.01
"1176","2011-08-31",9.17
"1177","2011-09-01",8.77
"1178","2011-09-02",8.33
"1179","2011-09-06",8.29
"1180","2011-09-07",8.79
"1181","2011-09-08",8.51
"1182","2011-09-09",8.18
"1183","2011-09-12",8.41
"1184","2011-09-13",8.53
"1185","2011-09-14",8.75
"1186","2011-09-15",8.91
"1187","2011-09-16",8.75
"1188","2011-09-19",8.35
"1189","2011-09-20",8.23
"1190","2011-09-21",7.69
"1191","2011-09-22",7.79
"1192","2011-09-23",7.78
"1193","2011-09-26",8.09
"1194","2011-09-27",8.27
"1195","2011-09-28",7.83
"1196","2011-09-29",8.1
"1197","2011-09-30",7.65
"1198","2011-10-03",7.44
"1199","2011-10-04",7.93
"1200","2011-10-05",8
"1201","2011-10-06",8.23
"1202","2011-10-07",7.92
"1203","2011-10-10",8.41
"1204","2011-10-11",8.42
"1205","2011-10-12",8.64
"1206","2011-10-13",8.46
"1207","2011-10-14",8.62
"1208","2011-10-17",8.21
"1209","2011-10-18",8.83
"1210","2011-10-19",9.12
"1211","2011-10-20",9.45
"1212","2011-10-21",9.76
"1213","2011-10-24",10.1
"1214","2011-10-25",9.55
"1215","2011-10-26",9.63
"1216","2011-10-27",9.84
"1217","2011-10-28",9.75
"1218","2011-10-31",9.44
"1219","2011-11-01",8.93
"1220","2011-11-02",9.28
"1221","2011-11-03",9.49
"1222","2011-11-04",9.39
"1223","2011-11-07",9.52
"1224","2011-11-08",9.83
"1225","2011-11-09",9.08
"1226","2011-11-10",9.21
"1227","2011-11-11",9.36
"1228","2011-11-14",9.22
"1229","2011-11-15",9.35
"1230","2011-11-16",9.23
"1231","2011-11-17",9.22
"1232","2011-11-18",9.27
"1233","2011-11-21",8.93
"1234","2011-11-22",8.85
"1235","2011-11-23",8.53
"1236","2011-11-25",8.58
"1237","2011-11-28",8.94
"1238","2011-11-29",8.76
"1239","2011-11-30",9.36
"1240","2011-12-01",9.26
"1241","2011-12-02",9.34
"1242","2011-12-05",9.58
"1243","2011-12-06",9.46
"1244","2011-12-07",9.56
"1245","2011-12-08",9.12
"1246","2011-12-09",9.53
"1247","2011-12-12",9.36
"1248","2011-12-13",9.19
"1249","2011-12-14",9.15
"1250","2011-12-15",9.32
"1251","2011-12-16",9.47
"1252","2011-12-19",9.17
"1253","2011-12-20",9.58
"1254","2011-12-21",9.55
"1255","2011-12-22",9.96
"1256","2011-12-23",9.95
"1257","2011-12-27",9.99
"1258","2011-12-28",9.73
"1259","2011-12-29",9.92
"1260","2011-12-30",9.81
"1261","2012-01-03",9.98
"1262","2012-01-04",9.99
"1263","2012-01-05",10.26
"1264","2012-01-06",10.14
"1265","2012-01-09",10.23
"1266","2012-01-10",10.47
"1267","2012-01-11",10.52
"1268","2012-01-12",10.63
"1269","2012-01-13",10.59
"1270","2012-01-17",10.54
"1271","2012-01-18",9.77
"1272","2012-01-19",9.48
"1273","2012-01-20",9.49
"1274","2012-01-23",9.49
"1275","2012-01-24",9.37
"1276","2012-01-25",9.58
"1277","2012-01-26",9.38
"1278","2012-01-27",9.47
"1279","2012-01-30",9.35
"1280","2012-01-31",9.29
"1281","2012-02-01",9.33
"1282","2012-02-02",9.48
"1283","2012-02-03",9.77
"1284","2012-02-06",9.59
"1285","2012-02-07",9.6
"1286","2012-02-08",9.76
"1287","2012-02-09",9.68
"1288","2012-02-10",9.51
"1289","2012-02-13",9.67
"1290","2012-02-14",9.56
"1291","2012-02-15",9.56
"1292","2012-02-16",9.76
"1293","2012-02-17",9.86
"1294","2012-02-21",9.71
"1295","2012-02-22",9.52
"1296","2012-02-23",9.69
"1297","2012-02-24",9.59
"1298","2012-02-27",9.88
"1299","2012-02-28",9.85
"1300","2012-02-29",9.8
"1301","2012-03-01",9.86
"1302","2012-03-02",9.68
"1303","2012-03-05",9.69
"1304","2012-03-06",9.44
"1305","2012-03-07",9.6
"1306","2012-03-08",9.74
"1307","2012-03-09",9.89
"1308","2012-03-12",9.92
"1309","2012-03-13",10.35
"1310","2012-03-14",10.24
"1311","2012-03-15",10.56
"1312","2012-03-16",10.63
"1313","2012-03-19",10.67
"1314","2012-03-20",10.56
"1315","2012-03-21",10.58
"1316","2012-03-22",10.41
"1317","2012-03-23",10.45
"1318","2012-03-26",10.59
"1319","2012-03-27",10.49
"1320","2012-03-28",10.64
"1321","2012-03-29",10.51
"1322","2012-03-30",10.5
"1323","2012-04-02",10.47
"1324","2012-04-03",10.59
"1325","2012-04-04",10.39
"1326","2012-04-05",10.21
"1327","2012-04-09",10.1
"1328","2012-04-10",10.02
"1329","2012-04-11",10.29
"1330","2012-04-12",10.42
"1331","2012-04-13",10.19
"1332","2012-04-16",10.28
"1333","2012-04-17",10.42
"1334","2012-04-18",10.19
"1335","2012-04-19",10.18
"1336","2012-04-20",10.26
"1337","2012-04-23",10.2
"1338","2012-04-24",10.29
"1339","2012-04-25",10.41
"1340","2012-04-26",10.5
"1341","2012-04-27",10.56
"1342","2012-04-30",10.49
"1343","2012-05-01",10.46
"1344","2012-05-02",10.43
"1345","2012-05-03",10.39
"1346","2012-05-04",10.25
"1347","2012-05-07",10.31
"1348","2012-05-08",10.41
"1349","2012-05-09",10.31
"1350","2012-05-10",10.42
"1351","2012-05-11",10.37
"1352","2012-05-14",10.21
"1353","2012-05-15",10.21
"1354","2012-05-16",10.18
"1355","2012-05-17",10.12
"1356","2012-05-18",10.11
"1357","2012-05-21",10.18
"1358","2012-05-22",10.23
"1359","2012-05-23",10.18
"1360","2012-05-24",10.28
"1361","2012-05-25",10.24
"1362","2012-05-29",10.36
"1363","2012-05-30",10.15
"1364","2012-05-31",10.13
"1365","2012-06-01",9.7
"1366","2012-06-04",9.44
"1367","2012-06-05",9.36
"1368","2012-06-06",9.48
"1369","2012-06-07",9.54
"1370","2012-06-08",9.72
"1371","2012-06-11",9.5
"1372","2012-06-12",9.61
"1373","2012-06-13",9.57
"1374","2012-06-14",9.64
"1375","2012-06-15",9.59
"1376","2012-06-18",9.64
"1377","2012-06-19",9.89
"1378","2012-06-20",9.92
"1379","2012-06-21",9.71
"1380","2012-06-22",9.95
"1381","2012-06-25",9.71
"1382","2012-06-26",9.69
"1383","2012-06-27",9.86
"1384","2012-06-28",9.87
"1385","2012-06-29",9.99
"1386","2012-07-02",10.05
"1387","2012-07-03",10.14
"1388","2012-07-05",10.1
"1389","2012-07-06",10.11
"1390","2012-07-09",9.92
"1391","2012-07-10",9.82
"1392","2012-07-11",9.87
"1393","2012-07-12",9.72
"1394","2012-07-13",10
"1395","2012-07-16",10
"1396","2012-07-17",10.04
"1397","2012-07-18",9.6
"1398","2012-07-19",9.38
"1399","2012-07-20",9.33
"1400","2012-07-23",9.17
"1401","2012-07-24",9.09
"1402","2012-07-25",9.21
"1403","2012-07-26",9.2
"1404","2012-07-27",9.33
"1405","2012-07-30",9.28
"1406","2012-07-31",9.19
"1407","2012-08-01",9.22
"1408","2012-08-02",9.24
"1409","2012-08-03",9.46
"1410","2012-08-06",9.36
"1411","2012-08-07",9.58
"1412","2012-08-08",9.71
"1413","2012-08-09",9.61
"1414","2012-08-10",9.57
"1415","2012-08-13",9.54
"1416","2012-08-14",9.6
"1417","2012-08-15",9.78
"1418","2012-08-16",9.79
"1419","2012-08-17",9.81
"1420","2012-08-20",9.81
"1421","2012-08-21",9.8
"1422","2012-08-22",9.67
"1423","2012-08-23",9.53
"1424","2012-08-24",9.55
"1425","2012-08-27",9.56
"1426","2012-08-28",9.61
"1427","2012-08-29",9.72
"1428","2012-08-30",9.71
"1429","2012-08-31",9.71
"1430","2012-09-04",9.85
"1431","2012-09-05",9.86
"1432","2012-09-06",9.99
"1433","2012-09-07",10.06
"1434","2012-09-10",10.07
"1435","2012-09-11",10.1
"1436","2012-09-12",10.18
"1437","2012-09-13",10.21
"1438","2012-09-14",10.65
"1439","2012-09-17",10.23
"1440","2012-09-18",10.18
"1441","2012-09-19",10.19
"1442","2012-09-20",10.07
"1443","2012-09-21",9.93
"1444","2012-09-24",9.97
"1445","2012-09-25",9.89
"1446","2012-09-26",9.78
"1447","2012-09-27",9.85
"1448","2012-09-28",9.85
"1449","2012-10-01",9.89
"1450","2012-10-02",10
"1451","2012-10-03",10.01
"1452","2012-10-04",10.13
"1453","2012-10-05",10.2
"1454","2012-10-08",10.24
"1455","2012-10-09",9.88
"1456","2012-10-10",10.22
"1457","2012-10-11",10.46
"1458","2012-10-12",10.4
"1459","2012-10-15",10.21
"1460","2012-10-16",10.15
"1461","2012-10-17",9.95
"1462","2012-10-18",9.84
"1463","2012-10-19",9.79
"1464","2012-10-22",9.79
"1465","2012-10-23",9.77
"1466","2012-10-24",9.77
"1467","2012-10-25",9.83
"1468","2012-10-26",9.73
"1469","2012-10-31",9.73
"1470","2012-11-01",9.94
"1471","2012-11-02",9.7
"1472","2012-11-05",9.71
"1473","2012-11-06",9.82
"1474","2012-11-07",9.48
"1475","2012-11-08",9.41
"1476","2012-11-09",9.39
"1477","2012-11-12",9.39
"1478","2012-11-13",9.33
"1479","2012-11-14",9.26
"1480","2012-11-15",9.33
"1481","2012-11-16",9.38
"1482","2012-11-19",9.47
"1483","2012-11-20",9.5
"1484","2012-11-21",9.51
"1485","2012-11-23",9.78
"1486","2012-11-26",9.71
"1487","2012-11-27",9.61
"1488","2012-11-28",9.65
"1489","2012-11-29",9.71
"1490","2012-11-30",9.73
"1491","2012-12-03",9.73
"1492","2012-12-04",9.66
"1493","2012-12-05",9.69
"1494","2012-12-06",9.68
"1495","2012-12-07",9.62
"1496","2012-12-10",9.69
"1497","2012-12-11",9.74
"1498","2012-12-12",9.76
"1499","2012-12-13",9.61
"1500","2012-12-14",9.57
"1501","2012-12-17",9.78
"1502","2012-12-18",9.88
"1503","2012-12-19",9.8
"1504","2012-12-20",9.91
"1505","2012-12-21",9.88
"1506","2012-12-24",9.78
"1507","2012-12-26",9.69
"1508","2012-12-27",9.67
"1509","2012-12-28",9.59
"1510","2012-12-31",9.61
"1511","2013-01-02",10.15
"1512","2013-01-03",10.34
"1513","2013-01-04",10.47
"1514","2013-01-07",10.47
"1515","2013-01-08",10.39
"1516","2013-01-09",10.3
"1517","2013-01-10",10.32
"1518","2013-01-11",10.24
"1519","2013-01-14",10.29
"1520","2013-01-15",10.32
"1521","2013-01-16",10.25
"1522","2013-01-17",10.52
"1523","2013-01-18",10.57
"1524","2013-01-22",10.78
"1525","2013-01-23",10.7
"1526","2013-01-24",10.7
"1527","2013-01-25",10.8
"1528","2013-01-28",10.75
"1529","2013-01-29",10.76
"1530","2013-01-30",10.85
"1531","2013-01-31",10.89
"1532","2013-02-01",11.04
"1533","2013-02-04",10.82
"1534","2013-02-05",10.99
"1535","2013-02-06",10.95
"1536","2013-02-07",10.96
"1537","2013-02-08",11.07
"1538","2013-02-11",11.13
"1539","2013-02-12",11.12
"1540","2013-02-13",11.23
"1541","2013-02-14",11.16
"1542","2013-02-15",11.1
"1543","2013-02-19",11.21
"1544","2013-02-20",11.07
"1545","2013-02-21",11.02
"1546","2013-02-22",11.22
"1547","2013-02-25",10.99
"1548","2013-02-26",11.11
"1549","2013-02-27",11.29
"1550","2013-02-28",11.35
"1551","2013-03-01",11.27
"1552","2013-03-04",11.43
"1553","2013-03-05",11.46
"1554","2013-03-06",11.49
"1555","2013-03-07",11.5
"1556","2013-03-08",11.51
"1557","2013-03-11",11.56
"1558","2013-03-12",11.5
"1559","2013-03-13",11.57
"1560","2013-03-14",11.66
"1561","2013-03-15",11.74
"1562","2013-03-18",11.59
"1563","2013-03-19",11.63
"1564","2013-03-20",11.77
"1565","2013-03-21",11.72
"1566","2013-03-22",11.75
"1567","2013-03-25",11.82
"1568","2013-03-26",11.84
"1569","2013-03-27",11.77
"1570","2013-03-28",11.7
"1571","2013-04-01",11.56
"1572","2013-04-02",11.48
"1573","2013-04-03",11.32
"1574","2013-04-04",11.42
"1575","2013-04-05",11.39
"1576","2013-04-08",11.51
"1577","2013-04-09",11.5
"1578","2013-04-10",11.66
"1579","2013-04-11",11.48
"1580","2013-04-12",11.39
"1581","2013-04-15",10.99
"1582","2013-04-16",11.16
"1583","2013-04-17",10.52
"1584","2013-04-18",10.47
"1585","2013-04-19",10.61
"1586","2013-04-22",10.72
"1587","2013-04-23",10.96
"1588","2013-04-24",11.11
"1589","2013-04-25",11.08
"1590","2013-04-26",11.02
"1591","2013-04-29",11.08
"1592","2013-04-30",11.06
"1593","2013-05-01",10.82
"1594","2013-05-02",11.02
"1595","2013-05-03",11.15
"1596","2013-05-06",11.28
"1597","2013-05-07",11.47
"1598","2013-05-08",11.5
"1599","2013-05-09",11.4
"1600","2013-05-10",11.42
"1601","2013-05-13",11.43
"1602","2013-05-14",11.54
"1603","2013-05-15",11.6
"1604","2013-05-16",11.57
"1605","2013-05-17",11.74
"1606","2013-05-20",11.8
"1607","2013-05-21",11.83
"1608","2013-05-22",11.55
"1609","2013-05-23",11.57
"1610","2013-05-24",11.57
"1611","2013-05-28",11.75
"1612","2013-05-29",11.64
"1613","2013-05-30",11.7
"1614","2013-05-31",11.49
"1615","2013-06-03",11.61
"1616","2013-06-04",11.35
"1617","2013-06-05",11.14
"1618","2013-06-06",11.21
"1619","2013-06-07",11.31
"1620","2013-06-10",11.44
"1621","2013-06-11",11.22
"1622","2013-06-12",11.06
"1623","2013-06-13",11.32
"1624","2013-06-14",11.14
"1625","2013-06-17",11.21
"1626","2013-06-18",11.37
"1627","2013-06-19",11.33
"1628","2013-06-20",11.19
"1629","2013-06-21",11.13
"1630","2013-06-24",11.05
"1631","2013-06-25",11.34
"1632","2013-06-26",11.4
"1633","2013-06-27",11.54
"1634","2013-06-28",11.48
"1635","2013-07-01",11.69
"1636","2013-07-02",11.73
"1637","2013-07-03",11.74
"1638","2013-07-05",12.07
"1639","2013-07-08",12.15
"1640","2013-07-09",12.25
"1641","2013-07-10",12.05
"1642","2013-07-11",11.85
"1643","2013-07-12",12.01
"1644","2013-07-15",12.04
"1645","2013-07-16",11.92
"1646","2013-07-17",12.03
"1647","2013-07-18",12.3
"1648","2013-07-19",12.44
"1649","2013-07-22",12.49
"1650","2013-07-23",12.64
"1651","2013-07-24",12.8
"1652","2013-07-25",12.58
"1653","2013-07-26",12.58
"1654","2013-07-29",12.45
"1655","2013-07-30",12.48
"1656","2013-07-31",12.59
"1657","2013-08-01",12.8
"1658","2013-08-02",12.83
"1659","2013-08-05",12.84
"1660","2013-08-06",12.71
"1661","2013-08-07",12.57
"1662","2013-08-08",12.68
"1663","2013-08-09",12.63
"1664","2013-08-12",12.66
"1665","2013-08-13",12.61
"1666","2013-08-14",12.56
"1667","2013-08-15",12.46
"1668","2013-08-16",12.49
"1669","2013-08-19",12.46
"1670","2013-08-20",12.63
"1671","2013-08-21",12.47
"1672","2013-08-22",12.65
"1673","2013-08-23",12.55
"1674","2013-08-26",12.49
"1675","2013-08-27",12.09
"1676","2013-08-28",12.17
"1677","2013-08-29",12.32
"1678","2013-08-30",12.09
"1679","2013-09-03",11.83
"1680","2013-09-04",11.87
"1681","2013-09-05",11.99
"1682","2013-09-06",11.92
"1683","2013-09-09",11.96
"1684","2013-09-10",11.99
"1685","2013-09-11",11.92
"1686","2013-09-12",11.83
"1687","2013-09-13",11.84
"1688","2013-09-16",11.87
"1689","2013-09-17",12.03
"1690","2013-09-18",11.84
"1691","2013-09-19",11.69
"1692","2013-09-20",11.8
"1693","2013-09-23",11.62
"1694","2013-09-24",11.73
"1695","2013-09-25",11.73
"1696","2013-09-26",11.72
"1697","2013-09-27",11.62
"1698","2013-09-30",11.68
"1699","2013-10-01",11.9
"1700","2013-10-02",11.72
"1701","2013-10-03",11.69
"1702","2013-10-04",11.73
"1703","2013-10-07",11.59
"1704","2013-10-08",11.5
"1705","2013-10-09",11.54
"1706","2013-10-10",11.85
"1707","2013-10-11",12.02
"1708","2013-10-14",12.07
"1709","2013-10-15",11.95
"1710","2013-10-16",12.09
"1711","2013-10-17",12.19
"1712","2013-10-18",12.31
"1713","2013-10-21",12.43
"1714","2013-10-22",12.42
"1715","2013-10-23",12.43
"1716","2013-10-24",12.35
"1717","2013-10-25",12.32
"1718","2013-10-28",12.37
"1719","2013-10-29",12.36
"1720","2013-10-30",12.35
"1721","2013-10-31",12.21
"1722","2013-11-01",12.17
"1723","2013-11-04",12.19
"1724","2013-11-05",12.11
"1725","2013-11-06",12.11
"1726","2013-11-07",11.92
"1727","2013-11-08",12.38
"1728","2013-11-11",12.28
"1729","2013-11-12",12.19
"1730","2013-11-13",12.29
"1731","2013-11-14",12.34
"1732","2013-11-15",12.25
"1733","2013-11-18",12.23
"1734","2013-11-19",12.19
"1735","2013-11-20",12.22
"1736","2013-11-21",12.43
"1737","2013-11-22",12.52
"1738","2013-11-25",12.68
"1739","2013-11-26",13.01
"1740","2013-11-27",13.06
"1741","2013-11-29",13.07
"1742","2013-12-02",13.1
"1743","2013-12-03",13.07
"1744","2013-12-04",13
"1745","2013-12-05",13.04
"1746","2013-12-06",13.25
"1747","2013-12-09",13.16
"1748","2013-12-10",13.02
"1749","2013-12-11",12.73
"1750","2013-12-12",12.82
"1751","2013-12-13",12.74
"1752","2013-12-16",12.96
"1753","2013-12-17",12.86
"1754","2013-12-18",13.12
"1755","2013-12-19",12.89
"1756","2013-12-20",12.92
"1757","2013-12-23",13.28
"1758","2013-12-24",13.29
"1759","2013-12-26",13.21
"1760","2013-12-27",13.27
"1761","2013-12-30",13.15
"1762","2013-12-31",13.09
"1763","2014-01-02",12.91
"1764","2014-01-03",12.91
"1765","2014-01-06",12.85
"1766","2014-01-07",13.06
"1767","2014-01-08",13.05
"1768","2014-01-09",13.07
"1769","2014-01-10",12.88
"1770","2014-01-13",12.85
"1771","2014-01-14",12.9
"1772","2014-01-15",12.94
"1773","2014-01-16",12.82
"1774","2014-01-17",12.88
"1775","2014-01-21",12.98
"1776","2014-01-22",12.91
"1777","2014-01-23",12.59
"1778","2014-01-24",12.52
"1779","2014-01-27",12.58
"1780","2014-01-28",12.74
"1781","2014-01-29",12.55
"1782","2014-01-30",12.75
"1783","2014-01-31",12.35
"1784","2014-02-03",11.78
"1785","2014-02-04",12.06
"1786","2014-02-05",12.08
"1787","2014-02-06",12.26
"1788","2014-02-07",12.28
"1789","2014-02-10",12.34
"1790","2014-02-11",12.54
"1791","2014-02-12",12.57
"1792","2014-02-13",12.47
"1793","2014-02-14",12.61
"1794","2014-02-18",12.62
"1795","2014-02-19",12.19
"1796","2014-02-20",12.06
"1797","2014-02-21",12.1
"1798","2014-02-24",12.26
"1799","2014-02-25",12.14
"1800","2014-02-26",12.29
"1801","2014-02-27",12.31
"1802","2014-02-28",12.31
"1803","2014-03-03",12.18
"1804","2014-03-04",12.41
"1805","2014-03-05",12.43
"1806","2014-03-06",12.55
"1807","2014-03-07",12.68
"1808","2014-03-10",12.76
"1809","2014-03-11",12.67
"1810","2014-03-12",12.61
"1811","2014-03-13",12.58
"1812","2014-03-14",12.65
"1813","2014-03-17",12.76
"1814","2014-03-18",12.83
"1815","2014-03-19",12.86
"1816","2014-03-20",12.9
"1817","2014-03-21",12.89
"1818","2014-03-24",12.93
"1819","2014-03-25",12.85
"1820","2014-03-26",12.67
"1821","2014-03-27",12.46
"1822","2014-03-28",12.43
"1823","2014-03-31",12.58
"1824","2014-04-01",12.61
"1825","2014-04-02",12.76
"1826","2014-04-03",13.04
"1827","2014-04-04",12.65
"1828","2014-04-07",12.49
"1829","2014-04-08",12.51
"1830","2014-04-09",12.46
"1831","2014-04-10",12.19
"1832","2014-04-11",12.03
"1833","2014-04-14",12.12
"1834","2014-04-15",12.21
"1835","2014-04-16",12.3
"1836","2014-04-17",12.31
"1837","2014-04-21",12.29
"1838","2014-04-22",12.33
"1839","2014-04-23",12.62
"1840","2014-04-24",12.55
"1841","2014-04-25",12.4
"1842","2014-04-28",12.32
"1843","2014-04-29",12.2
"1844","2014-04-30",12.19
"1845","2014-05-01",12.1
"1846","2014-05-02",12.16
"1847","2014-05-05",12.03
"1848","2014-05-06",11.89
"1849","2014-05-07",12.01
"1850","2014-05-08",11.79
"1851","2014-05-09",11.8
"1852","2014-05-12",12
"1853","2014-05-13",11.88
"1854","2014-05-14",11.66
"1855","2014-05-15",11.55
"1856","2014-05-16",11.55
"1857","2014-05-19",11.88
"1858","2014-05-20",11.69
"1859","2014-05-21",11.79
"1860","2014-05-22",11.92
"1861","2014-05-23",11.97
"1862","2014-05-27",11.99
"1863","2014-05-28",11.96
"1864","2014-05-29",12
"1865","2014-05-30",11.95
"1866","2014-06-02",12.06
"1867","2014-06-03",12.16
"1868","2014-06-04",12.09
"1869","2014-06-05",12.29
"1870","2014-06-06",12.38
"1871","2014-06-09",12.62
"1872","2014-06-10",12.57
"1873","2014-06-11",12.43
"1874","2014-06-12",12.41
"1875","2014-06-13",12.42
"1876","2014-06-16",12.25
"1877","2014-06-17",12.47
"1878","2014-06-18",12.48
"1879","2014-06-19",12.43
"1880","2014-06-20",12.45
"1881","2014-06-23",12.29
"1882","2014-06-24",12.21
"1883","2014-06-25",12.35
"1884","2014-06-26",12.34
"1885","2014-06-27",12.38
"1886","2014-06-30",12.39
"1887","2014-07-01",12.53
"1888","2014-07-02",12.4
"1889","2014-07-03",12.56
"1890","2014-07-07",12.45
"1891","2014-07-08",12.31
"1892","2014-07-09",12.32
"1893","2014-07-10",12.28
"1894","2014-07-11",12.2
"1895","2014-07-14",12.23
"1896","2014-07-15",12.34
"1897","2014-07-16",12.13
"1898","2014-07-17",11.88
"1899","2014-07-18",11.73
"1900","2014-07-21",11.72
"1901","2014-07-22",11.74
"1902","2014-07-23",11.41
"1903","2014-07-24",11.34
"1904","2014-07-25",11.42
"1905","2014-07-28",11.33
"1906","2014-07-29",11.43
"1907","2014-07-30",11.48
"1908","2014-07-31",11.34
"1909","2014-08-01",11.1
"1910","2014-08-04",11.14
"1911","2014-08-05",11.17
"1912","2014-08-06",11.17
"1913","2014-08-07",11.12
"1914","2014-08-08",11.07
"1915","2014-08-11",11.16
"1916","2014-08-12",11.18
"1917","2014-08-13",11.17
"1918","2014-08-14",11.2
"1919","2014-08-15",11.16
"1920","2014-08-18",11.32
"1921","2014-08-19",11.36
"1922","2014-08-20",11.37
"1923","2014-08-21",11.52
"1924","2014-08-22",11.54
"1925","2014-08-25",11.54
"1926","2014-08-26",11.6
"1927","2014-08-27",11.51
"1928","2014-08-28",11.44
"1929","2014-08-29",11.54
"1930","2014-09-02",11.63
"1931","2014-09-03",11.6
"1932","2014-09-04",11.56
"1933","2014-09-05",11.75
