"","date","PLYA"
"1000","2019-10-30",8.18
"1001","2019-10-31",8.34
"1002","2019-11-01",8.37
"1003","2019-11-04",8.435
"1004","2019-11-05",8.48
"1005","2019-11-06",8.47
"1006","2019-11-07",7.88
"1007","2019-11-08",7.61
"1008","2019-11-11",7.45
"1009","2019-11-12",7.48
"1010","2019-11-13",7.4
"1011","2019-11-14",7.45
"1012","2019-11-15",7.29
"1013","2019-11-18",7.26
"1014","2019-11-19",7.31
"1015","2019-11-20",7.27
"1016","2019-11-21",7.19
"1017","2019-11-22",7.27
"1018","2019-11-25",7.24
"1019","2019-11-26",7.535
"1020","2019-11-27",7.66
"1021","2019-11-29",7.88
"1022","2019-12-02",7.76
"1023","2019-12-03",7.66
"1024","2019-12-04",7.64
"1025","2019-12-05",7.59
"1026","2019-12-06",7.565
"1027","2019-12-09",7.53
"1028","2019-12-10",7.615
"1029","2019-12-11",7.84
"1030","2019-12-12",7.73
"1031","2019-12-13",8.08
"1032","2019-12-16",7.96
"1033","2019-12-17",7.99
"1034","2019-12-18",7.84
"1035","2019-12-19",7.73
"1036","2019-12-20",7.55
"1037","2019-12-23",7.79
"1038","2019-12-24",8.06
"1039","2019-12-26",8.25
"1040","2019-12-27",8.27
"1041","2019-12-30",8.27
"1042","2019-12-31",8.4
"1043","2020-01-02",7.92
"1044","2020-01-03",7.8
"1045","2020-01-06",7.46
"1046","2020-01-07",7.39
"1047","2020-01-08",7.46
"1048","2020-01-09",7.63
"1049","2020-01-10",7.53
"1050","2020-01-13",7.71
"1051","2020-01-14",7.615
"1052","2020-01-15",7.63
"1053","2020-01-16",7.57
"1054","2020-01-17",7.49
"1055","2020-01-21",7.42
"1056","2020-01-22",7.32
"1057","2020-01-23",7.25
"1058","2020-01-24",7.21
"1059","2020-01-27",7.29
"1060","2020-01-28",7.235
"1061","2020-01-29",7.24
"1062","2020-01-30",7.16
"1063","2020-01-31",7.02
"1064","2020-02-03",7.05
"1065","2020-02-04",6.98
"1066","2020-02-05",7.09
"1067","2020-02-06",7.11
"1068","2020-02-07",7.11
"1069","2020-02-10",7.06
"1070","2020-02-11",7.2
"1071","2020-02-12",7.13
"1072","2020-02-13",7.11
"1073","2020-02-14",7.18
"1074","2020-02-18",7.07
"1075","2020-02-19",7.13
"1076","2020-02-20",7.13
"1077","2020-02-21",7.06
"1078","2020-02-24",6.95
"1079","2020-02-25",6.65
"1080","2020-02-26",6.35
"1081","2020-02-27",5.81
"1082","2020-02-28",5.3
"1083","2020-03-02",5.22
"1084","2020-03-03",5.09
"1085","2020-03-04",5
"1086","2020-03-05",4.5
"1087","2020-03-06",4.2
"1088","2020-03-09",3.81
"1089","2020-03-10",4.27
"1090","2020-03-11",3.79
"1091","2020-03-12",3.29
"1092","2020-03-13",3.47
"1093","2020-03-16",3.24
"1094","2020-03-17",3.27
"1095","2020-03-18",1.93
"1096","2020-03-19",2.17
"1097","2020-03-20",2.42
"1098","2020-03-23",2.24
"1099","2020-03-24",2.11
"1100","2020-03-25",1.88
"1101","2020-03-26",2.33
"1102","2020-03-27",1.83
"1103","2020-03-30",1.65
"1104","2020-03-31",1.75
"1105","2020-04-01",1.57
"1106","2020-04-02",1.62
"1107","2020-04-03",1.45
"1108","2020-04-06",1.79
"1109","2020-04-07",1.61
"1110","2020-04-08",1.84
"1111","2020-04-09",1.8
"1112","2020-04-13",2.04
"1113","2020-04-14",2.08
"1114","2020-04-15",2.21
"1115","2020-04-16",2.24
"1116","2020-04-17",2.57
"1117","2020-04-20",2.08
"1118","2020-04-21",2.13
"1119","2020-04-22",2.17
"1120","2020-04-23",2.21
"1121","2020-04-24",2.19
"1122","2020-04-27",2.43
"1123","2020-04-28",2.42
"1124","2020-04-29",2.45
"1125","2020-04-30",2.47
"1126","2020-05-01",2.26
"1127","2020-05-04",2.19
"1128","2020-05-05",2.06
"1129","2020-05-06",1.84
"1130","2020-05-07",1.92
"1131","2020-05-08",2.05
"1132","2020-05-11",2.1
"1133","2020-05-12",2.29
"1134","2020-05-13",2.14
"1135","2020-05-14",2.23
"1136","2020-05-15",2.37
"1137","2020-05-18",2.61
"1138","2020-05-19",2.52
"1139","2020-05-20",2.65
"1140","2020-05-21",2.62
"1141","2020-05-22",2.64
"1142","2020-05-26",2.8
"1143","2020-05-27",2.79
"1144","2020-05-28",2.67
"1145","2020-05-29",2.61
"1146","2020-06-01",2.82
"1147","2020-06-02",3.45
"1148","2020-06-03",3.6
"1149","2020-06-04",4.02
"1150","2020-06-05",3.675
"1151","2020-06-08",4.25
"1152","2020-06-09",3.91
"1153","2020-06-10",3.65
"1154","2020-06-11",3.36
"1155","2020-06-12",3.8
"1156","2020-06-15",3.67
"1157","2020-06-16",3.58
"1158","2020-06-17",3.52
"1159","2020-06-18",3.75
"1160","2020-06-19",3.62
"1161","2020-06-22",3.63
"1162","2020-06-23",3.79
"1163","2020-06-24",3.51
"1164","2020-06-25",3.51
"1165","2020-06-26",3.51
"1166","2020-06-29",3.65
"1167","2020-06-30",3.62
"1168","2020-07-01",3.66
"1169","2020-07-02",3.52
"1170","2020-07-06",3.61
"1171","2020-07-07",3.485
"1172","2020-07-08",3.51
"1173","2020-07-09",3.5
"1174","2020-07-10",3.51
"1175","2020-07-13",3.45
"1176","2020-07-14",3.5
"1177","2020-07-15",3.8
"1178","2020-07-16",3.79
"1179","2020-07-17",3.67
"1180","2020-07-20",3.51
"1181","2020-07-21",3.62
"1182","2020-07-22",3.65
"1183","2020-07-23",3.53
"1184","2020-07-24",3.56
"1185","2020-07-27",3.69
"1186","2020-07-28",3.76
"1187","2020-07-29",3.75
"1188","2020-07-30",3.75
"1189","2020-07-31",3.63
"1190","2020-08-03",3.55
"1191","2020-08-04",3.66
"1192","2020-08-05",3.67
"1193","2020-08-06",3.625
"1194","2020-08-07",3.81
"1195","2020-08-10",3.96
"1196","2020-08-11",3.9
"1197","2020-08-12",3.9
"1198","2020-08-13",3.75
"1199","2020-08-14",3.85
"1200","2020-08-17",3.78
"1201","2020-08-18",3.86
"1202","2020-08-19",3.84
"1203","2020-08-20",3.95
"1204","2020-08-21",3.89
"1205","2020-08-24",4.1
"1206","2020-08-25",4.11
"1207","2020-08-26",4.03
"1208","2020-08-27",4.2
"1209","2020-08-28",4.27
"1210","2020-08-31",4.22
"1211","2020-09-01",4.24
"1212","2020-09-02",4.3
"1213","2020-09-03",4.28
"1214","2020-09-04",4.42
"1215","2020-09-08",4.46
"1216","2020-09-09",4.4
"1217","2020-09-10",4.41
"1218","2020-09-11",4.33
"1219","2020-09-14",4.47
"1220","2020-09-15",4.55
"1221","2020-09-16",4.61
"1222","2020-09-17",4.53
"1223","2020-09-18",4.31
"1224","2020-09-21",4.07
"1225","2020-09-22",4.11
"1226","2020-09-23",4.03
"1227","2020-09-24",4.04
"1228","2020-09-25",4.1
"1229","2020-09-28",4.28
"1230","2020-09-29",4.37
"1231","2020-09-30",4.19
"1232","2020-10-01",4.1
"1233","2020-10-02",4.12
"1234","2020-10-05",4.19
"1235","2020-10-06",4.23
"1236","2020-10-07",4.16
"1237","2020-10-08",4.19
"1238","2020-10-09",4.23
"1239","2020-10-12",4.15
"1240","2020-10-13",3.91
"1241","2020-10-14",3.8
"1242","2020-10-15",3.84
"1243","2020-10-16",3.91
"1244","2020-10-19",3.88
"1245","2020-10-20",3.9
"1246","2020-10-21",3.87
"1247","2020-10-22",4.12
"1248","2020-10-23",4.39
"1249","2020-10-26",4.2
"1250","2020-10-27",4.2
"1251","2020-10-28",3.93
"1252","2020-10-29",3.9
"1253","2020-10-30",3.87
"1254","2020-11-02",3.96
"1255","2020-11-03",4.19
"1256","2020-11-04",4.26
"1257","2020-11-05",4.05
"1258","2020-11-06",3.89
"1259","2020-11-09",4.68
"1260","2020-11-10",4.66
"1261","2020-11-11",4.45
"1262","2020-11-12",4.3
"1263","2020-11-13",4.38
"1264","2020-11-16",4.72
"1265","2020-11-17",4.02
"1266","2020-11-18",4.16
"1267","2020-11-19",4.46
"1268","2020-11-20",4.685
"1269","2020-11-23",4.77
"1270","2020-11-24",5
"1271","2020-11-25",5.06
"1272","2020-11-27",5.24
