"","date","CTT"
"1001","2017-12-01",13.18
"1002","2017-12-04",13.08
"1003","2017-12-05",13.05
"1004","2017-12-06",13.04
"1005","2017-12-07",13.05
"1006","2017-12-08",13.12
"1007","2017-12-11",13.06
"1008","2017-12-12",13.02
"1009","2017-12-13",12.9
"1010","2017-12-14",12.95
"1011","2017-12-15",13.13
"1012","2017-12-18",13.39
"1013","2017-12-19",13.21
"1014","2017-12-20",13.04
"1015","2017-12-21",13.02
"1016","2017-12-22",13.09
"1017","2017-12-26",13.15
"1018","2017-12-27",13.18
"1019","2017-12-28",13.2
"1020","2017-12-29",13.13
"1021","2018-01-02",13.1
"1022","2018-01-03",13.19
"1023","2018-01-04",13.16
"1024","2018-01-05",13.26
"1025","2018-01-08",13.32
"1026","2018-01-09",13.11
"1027","2018-01-10",13.06
"1028","2018-01-11",13.12
"1029","2018-01-12",12.99
"1030","2018-01-16",12.93
"1031","2018-01-17",13.15
"1032","2018-01-18",13.06
"1033","2018-01-19",13.17
"1034","2018-01-22",13.13
"1035","2018-01-23",13.24
"1036","2018-01-24",13.05
"1037","2018-01-25",13.11
"1038","2018-01-26",12.97
"1039","2018-01-29",12.89
"1040","2018-01-30",13.08
"1041","2018-01-31",13.17
"1042","2018-02-01",13.14
"1043","2018-02-02",12.72
"1044","2018-02-05",12.19
"1045","2018-02-06",12.29
"1046","2018-02-07",12.3
"1047","2018-02-08",12.03
"1048","2018-02-09",12.2
"1049","2018-02-12",12.25
"1050","2018-02-13",12.39
"1051","2018-02-14",12.5
"1052","2018-02-15",12.69
"1053","2018-02-16",12.84
"1054","2018-02-20",12.53
"1055","2018-02-21",12.65
"1056","2018-02-22",12.94
"1057","2018-02-23",13.18
"1058","2018-02-26",13.25
"1059","2018-02-27",13.27
"1060","2018-02-28",13.08
"1061","2018-03-01",13.16
"1062","2018-03-02",13.3
"1063","2018-03-05",13.49
"1064","2018-03-06",13.49
"1065","2018-03-07",13.48
"1066","2018-03-08",13.56
"1067","2018-03-09",13.55
"1068","2018-03-12",13.64
"1069","2018-03-13",13.61
"1070","2018-03-14",12.6
"1071","2018-03-15",12.71
"1072","2018-03-16",12.8
"1073","2018-03-19",12.74
"1074","2018-03-20",12.68
"1075","2018-03-21",12.48
"1076","2018-03-22",12.53
"1077","2018-03-23",12.27
"1078","2018-03-26",12.44
"1079","2018-03-27",12.48
"1080","2018-03-28",12.55
"1081","2018-03-29",12.47
"1082","2018-04-02",12.26
"1083","2018-04-03",12.53
"1084","2018-04-04",13.05
"1085","2018-04-05",12.9
"1086","2018-04-06",12.7
"1087","2018-04-09",12.8
"1088","2018-04-10",12.79
"1089","2018-04-11",12.72
"1090","2018-04-12",12.52
"1091","2018-04-13",12.53
"1092","2018-04-16",12.68
"1093","2018-04-17",12.89
"1094","2018-04-18",13.04
"1095","2018-04-19",13.15
"1096","2018-04-20",12.9
"1097","2018-04-23",12.81
"1098","2018-04-24",12.88
"1099","2018-04-25",12.95
"1100","2018-04-26",13.03
"1101","2018-04-27",13.11
"1102","2018-04-30",13.04
"1103","2018-05-01",13.23
"1104","2018-05-02",13.08
"1105","2018-05-03",13.07
"1106","2018-05-04",12.88
"1107","2018-05-07",13.01
"1108","2018-05-08",13.1
"1109","2018-05-09",13.15
"1110","2018-05-10",13.15
"1111","2018-05-11",13.12
"1112","2018-05-14",12.91
"1113","2018-05-15",12.95
"1114","2018-05-16",13.02
"1115","2018-05-17",13.07
"1116","2018-05-18",13.15
"1117","2018-05-21",13.16
"1118","2018-05-22",13.08
"1119","2018-05-23",12.97
"1120","2018-05-24",13.03
"1121","2018-05-25",12.96
"1122","2018-05-29",12.98
"1123","2018-05-30",12.92
"1124","2018-05-31",12.7
"1125","2018-06-01",12.81
"1126","2018-06-04",12.99
"1127","2018-06-05",13
"1128","2018-06-06",12.92
"1129","2018-06-07",12.94
"1130","2018-06-08",12.89
"1131","2018-06-11",12.77
"1132","2018-06-12",12.92
"1133","2018-06-13",12.31
"1134","2018-06-14",12.49
"1135","2018-06-15",12.48
"1136","2018-06-18",12.73
"1137","2018-06-19",12.84
"1138","2018-06-20",12.9
"1139","2018-06-21",12.54
"1140","2018-06-22",12.55
"1141","2018-06-25",12.64
"1142","2018-06-26",12.86
"1143","2018-06-27",12.72
"1144","2018-06-28",12.66
"1145","2018-06-29",12.73
"1146","2018-07-02",12.66
"1147","2018-07-03",12.84
"1148","2018-07-05",12.99
"1149","2018-07-06",12.94
"1150","2018-07-09",12.78
"1151","2018-07-10",12.87
"1152","2018-07-11",12.83
"1153","2018-07-12",12.83
"1154","2018-07-13",12.84
"1155","2018-07-16",12.86
"1156","2018-07-17",12.88
"1157","2018-07-18",12.78
"1158","2018-07-19",12.85
"1159","2018-07-20",12.71
"1160","2018-07-23",12.61
"1161","2018-07-24",12.58
"1162","2018-07-25",12.54
"1163","2018-07-26",12.5
"1164","2018-07-27",12.37
"1165","2018-07-30",12.38
"1166","2018-07-31",12.42
"1167","2018-08-01",12.42
"1168","2018-08-02",12.36
"1169","2018-08-03",12.51
"1170","2018-08-06",12.48
"1171","2018-08-07",12.36
"1172","2018-08-08",12.21
"1173","2018-08-09",12.11
"1174","2018-08-10",12.15
"1175","2018-08-13",12.03
"1176","2018-08-14",12.1
"1177","2018-08-15",12.05
"1178","2018-08-16",12.18
"1179","2018-08-17",12.23
"1180","2018-08-20",12.23
"1181","2018-08-21",12.34
"1182","2018-08-22",12.41
"1183","2018-08-23",12.31
"1184","2018-08-24",12.22
"1185","2018-08-27",12.31
"1186","2018-08-28",12.39
"1187","2018-08-29",12.32
"1188","2018-08-30",12.45
"1189","2018-08-31",12.54
"1190","2018-09-04",12.3
"1191","2018-09-05",12.41
"1192","2018-09-06",12.37
"1193","2018-09-07",12.22
"1194","2018-09-10",12.03
"1195","2018-09-11",12
"1196","2018-09-12",11.96
"1197","2018-09-13",12.09
"1198","2018-09-14",11.98
"1199","2018-09-17",11.83
"1200","2018-09-18",11.83
"1201","2018-09-19",11.77
"1202","2018-09-20",11.88
"1203","2018-09-21",11.8
"1204","2018-09-24",11.61
"1205","2018-09-25",11.55
"1206","2018-09-26",11.49
"1207","2018-09-27",11.52
"1208","2018-09-28",11.43
"1209","2018-10-01",11.27
"1210","2018-10-02",11.12
"1211","2018-10-03",11.06
"1212","2018-10-04",10.99
"1213","2018-10-05",10.83
"1214","2018-10-08",10.9
"1215","2018-10-09",10.74
"1216","2018-10-10",10.36
"1217","2018-10-11",10.03
"1218","2018-10-12",9.74
"1219","2018-10-15",9.75
"1220","2018-10-16",9.99
"1221","2018-10-17",9.84
"1222","2018-10-18",9.62
"1223","2018-10-19",9.54
"1224","2018-10-22",9.23
"1225","2018-10-23",9.22
"1226","2018-10-24",9.14
"1227","2018-10-25",9.28
"1228","2018-10-26",8.99
"1229","2018-10-29",8.98
"1230","2018-10-30",9.05
"1231","2018-10-31",8.85
"1232","2018-11-01",9.12
"1233","2018-11-02",9.67
"1234","2018-11-05",9.95
"1235","2018-11-06",9.73
"1236","2018-11-07",9.16
"1237","2018-11-08",9.4
"1238","2018-11-09",9.28
"1239","2018-11-12",9.1
"1240","2018-11-13",9.12
"1241","2018-11-14",9.09
"1242","2018-11-15",9.11
"1243","2018-11-16",9.14
"1244","2018-11-19",9.09
"1245","2018-11-20",8.78
"1246","2018-11-21",8.57
"1247","2018-11-23",8.67
"1248","2018-11-26",8.43
"1249","2018-11-27",8.36
"1250","2018-11-28",8.43
"1251","2018-11-29",8.47
"1252","2018-11-30",8.29
"1253","2018-12-03",8.21
"1254","2018-12-04",7.92
"1255","2018-12-06",8.25
"1256","2018-12-07",8.07
"1257","2018-12-10",7.96
"1258","2018-12-11",7.87
"1259","2018-12-12",7.83
"1260","2018-12-13",7.75
"1261","2018-12-14",7.88
"1262","2018-12-17",7.58
"1263","2018-12-18",7.55
"1264","2018-12-19",7.47
"1265","2018-12-20",7.39
"1266","2018-12-21",7.07
"1267","2018-12-24",7.04
"1268","2018-12-26",7.1
"1269","2018-12-27",7.01
"1270","2018-12-28",7.12
"1271","2018-12-31",7.1
"1272","2019-01-02",7.14
"1273","2019-01-03",7.31
"1274","2019-01-04",7.64
"1275","2019-01-07",8.05
"1276","2019-01-08",8.05
"1277","2019-01-09",8
"1278","2019-01-10",8.03
"1279","2019-01-11",8.12
"1280","2019-01-14",8.26
"1281","2019-01-15",8.18
"1282","2019-01-16",8.47
"1283","2019-01-17",8.49
"1284","2019-01-18",8.47
"1285","2019-01-22",8.46
"1286","2019-01-23",8.38
"1287","2019-01-24",8.65
"1288","2019-01-25",8.85
"1289","2019-01-28",8.89
"1290","2019-01-29",8.9
"1291","2019-01-30",8.95
"1292","2019-01-31",9.19
"1293","2019-02-01",9.28
"1294","2019-02-04",9.36
"1295","2019-02-05",9.33
"1296","2019-02-06",9.49
"1297","2019-02-07",9.32
"1298","2019-02-08",9.19
"1299","2019-02-11",9.25
"1300","2019-02-12",9.3
"1301","2019-02-13",9.34
"1302","2019-02-14",9.35
"1303","2019-02-15",9.43
"1304","2019-02-19",9.83
"1305","2019-02-20",9.79
"1306","2019-02-21",9.77
"1307","2019-02-22",9.81
"1308","2019-02-25",9.92
"1309","2019-02-26",9.82
"1310","2019-02-27",9.65
"1311","2019-02-28",9.55
"1312","2019-03-01",9.56
"1313","2019-03-04",9.48
"1314","2019-03-05",9.43
"1315","2019-03-06",9.42
"1316","2019-03-07",9.45
"1317","2019-03-08",9.48
"1318","2019-03-11",9.9
"1319","2019-03-12",9.89
"1320","2019-03-13",9.91
"1321","2019-03-14",9.78
"1322","2019-03-15",9.62
"1323","2019-03-18",9.68
"1324","2019-03-19",9.69
"1325","2019-03-20",9.72
"1326","2019-03-21",9.74
"1327","2019-03-22",9.51
"1328","2019-03-25",9.48
"1329","2019-03-26",9.68
"1330","2019-03-27",9.68
"1331","2019-03-28",9.75
"1332","2019-03-29",9.82
"1333","2019-04-01",10
"1334","2019-04-02",10.02
"1335","2019-04-03",9.95
"1336","2019-04-04",9.93
"1337","2019-04-05",10.11
"1338","2019-04-08",10.01
"1339","2019-04-09",9.84
"1340","2019-04-10",10.01
"1341","2019-04-11",10.01
"1342","2019-04-12",10.01
"1343","2019-04-15",9.95
"1344","2019-04-16",9.76
"1345","2019-04-17",9.81
"1346","2019-04-18",9.83
"1347","2019-04-22",9.41
"1348","2019-04-23",9.59
"1349","2019-04-24",9.7
"1350","2019-04-25",9.64
"1351","2019-04-26",9.89
"1352","2019-04-29",9.97
"1353","2019-04-30",10
"1354","2019-05-01",10.08
"1355","2019-05-02",10.06
"1356","2019-05-03",10.05
"1357","2019-05-06",10.17
"1358","2019-05-07",9.85
"1359","2019-05-08",9.79
"1360","2019-05-09",10.01
"1361","2019-05-10",10.19
"1362","2019-05-13",10.08
"1363","2019-05-14",9.95
"1364","2019-05-15",10.02
"1365","2019-05-16",9.92
"1366","2019-05-17",9.91
"1367","2019-05-20",9.8
"1368","2019-05-21",9.85
"1369","2019-05-22",9.74
"1370","2019-05-23",9.72
"1371","2019-05-24",9.74
"1372","2019-05-28",9.6
"1373","2019-05-29",9.49
"1374","2019-05-30",9.29
"1375","2019-05-31",9.41
"1376","2019-06-03",9.57
"1377","2019-06-04",9.59
"1378","2019-06-05",9.62
"1379","2019-06-06",9.59
"1380","2019-06-07",9.81
"1381","2019-06-10",9.85
"1382","2019-06-11",9.95
"1383","2019-06-12",10.1
"1384","2019-06-13",10.35
"1385","2019-06-14",10.37
"1386","2019-06-17",10.51
"1387","2019-06-18",10.56
"1388","2019-06-19",10.55
"1389","2019-06-20",10.59
"1390","2019-06-21",10.38
"1391","2019-06-24",10.14
"1392","2019-06-25",10.09
"1393","2019-06-26",10.04
"1394","2019-06-27",10.24
"1395","2019-06-28",10.45
"1396","2019-07-01",10.48
"1397","2019-07-02",10.61
"1398","2019-07-03",10.71
"1399","2019-07-05",10.72
"1400","2019-07-08",10.71
"1401","2019-07-09",10.54
"1402","2019-07-10",10.32
"1403","2019-07-11",10.1
"1404","2019-07-12",10.08
"1405","2019-07-15",9.95
"1406","2019-07-16",10.11
"1407","2019-07-17",10.05
"1408","2019-07-18",10
"1409","2019-07-19",9.9
"1410","2019-07-22",9.92
"1411","2019-07-23",9.98
"1412","2019-07-24",10.01
"1413","2019-07-25",9.89
"1414","2019-07-26",9.99
"1415","2019-07-29",10.1
"1416","2019-07-30",10.21
"1417","2019-07-31",10.16
"1418","2019-08-01",10.21
"1419","2019-08-02",9.66
"1420","2019-08-05",9.58
"1421","2019-08-06",9.59
"1422","2019-08-07",9.73
"1423","2019-08-08",9.87
"1424","2019-08-09",9.96
"1425","2019-08-12",9.98
"1426","2019-08-13",9.99
"1427","2019-08-14",9.99
"1428","2019-08-15",10.01
"1429","2019-08-16",10.01
"1430","2019-08-19",10.13
"1431","2019-08-20",10
"1432","2019-08-21",9.98
"1433","2019-08-22",9.85
"1434","2019-08-23",9.71
"1435","2019-08-26",9.75
"1436","2019-08-27",9.61
"1437","2019-08-28",9.76
"1438","2019-08-29",9.82
"1439","2019-08-30",9.91
"1440","2019-09-03",9.91
"1441","2019-09-04",9.94
"1442","2019-09-05",10.03
"1443","2019-09-06",10.14
"1444","2019-09-09",10.28
"1445","2019-09-10",10.25
"1446","2019-09-11",10.43
"1447","2019-09-12",10.41
"1448","2019-09-13",10.48
"1449","2019-09-16",10.52
"1450","2019-09-17",10.55
"1451","2019-09-18",10.56
"1452","2019-09-19",10.48
"1453","2019-09-20",10.55
"1454","2019-09-23",10.45
"1455","2019-09-24",10.32
"1456","2019-09-25",10.63
"1457","2019-09-26",10.71
"1458","2019-09-27",10.58
"1459","2019-09-30",10.67
"1460","2019-10-01",10.68
"1461","2019-10-02",10.7
"1462","2019-10-03",10.66
"1463","2019-10-04",10.68
"1464","2019-10-07",10.59
"1465","2019-10-08",10.47
"1466","2019-10-09",10.6
"1467","2019-10-10",10.58
"1468","2019-10-11",10.64
"1469","2019-10-14",10.75
"1470","2019-10-15",10.79
"1471","2019-10-16",11.07
"1472","2019-10-17",11.4
"1473","2019-10-18",11.66
"1474","2019-10-21",11.59
"1475","2019-10-22",11.52
"1476","2019-10-23",11.54
"1477","2019-10-24",11.52
"1478","2019-10-25",11.35
"1479","2019-10-28",11.6
"1480","2019-10-29",11.62
"1481","2019-10-30",11.61
"1482","2019-10-31",11.47
"1483","2019-11-01",12.2
"1484","2019-11-04",11.8
"1485","2019-11-05",11.62
"1486","2019-11-06",11.49
"1487","2019-11-07",11.51
"1488","2019-11-08",11.44
"1489","2019-11-11",11.42
"1490","2019-11-12",11.27
"1491","2019-11-13",11.19
"1492","2019-11-14",11.23
"1493","2019-11-15",11.26
"1494","2019-11-18",11.34
"1495","2019-11-19",11.44
"1496","2019-11-20",11.77
"1497","2019-11-21",11.67
"1498","2019-11-22",11.55
"1499","2019-11-25",11.55
"1500","2019-11-26",11.54
"1501","2019-11-27",11.77
"1502","2019-11-29",11.87
"1503","2019-12-02",11.7
"1504","2019-12-03",11.69
"1505","2019-12-04",11.76
"1506","2019-12-05",11.76
"1507","2019-12-06",11.86
"1508","2019-12-09",11.84
"1509","2019-12-10",11.83
"1510","2019-12-11",11.83
"1511","2019-12-12",11.63
"1512","2019-12-13",11.51
"1513","2019-12-16",11.53
"1514","2019-12-17",11.46
"1515","2019-12-18",11.49
"1516","2019-12-19",11.53
"1517","2019-12-20",11.49
"1518","2019-12-23",11.45
"1519","2019-12-24",11.36
"1520","2019-12-26",11.39
"1521","2019-12-27",11.38
"1522","2019-12-30",11.47
"1523","2019-12-31",11.47
"1524","2020-01-02",11.08
"1525","2020-01-03",11.03
"1526","2020-01-06",11.13
"1527","2020-01-07",10.93
"1528","2020-01-08",10.78
"1529","2020-01-09",10.71
"1530","2020-01-10",10.66
"1531","2020-01-13",10.82
"1532","2020-01-14",10.91
"1533","2020-01-15",11.07
"1534","2020-01-16",11.24
"1535","2020-01-17",11.22
"1536","2020-01-21",11.13
"1537","2020-01-22",10.9
"1538","2020-01-23",10.68
"1539","2020-01-24",10.62
"1540","2020-01-27",10.51
"1541","2020-01-28",10.52
"1542","2020-01-29",10.51
"1543","2020-01-30",10.29
"1544","2020-01-31",10.26
"1545","2020-02-03",10.23
"1546","2020-02-04",10.23
"1547","2020-02-05",10.34
"1548","2020-02-06",10.65
"1549","2020-02-07",10.54
"1550","2020-02-10",10.72
"1551","2020-02-11",10.77
"1552","2020-02-12",11
"1553","2020-02-13",11
"1554","2020-02-14",11.01
"1555","2020-02-18",10.99
"1556","2020-02-19",10.86
"1557","2020-02-20",10.98
"1558","2020-02-21",11.11
"1559","2020-02-24",10.8
"1560","2020-02-25",10.45
"1561","2020-02-26",10.12
"1562","2020-02-27",9.44
"1563","2020-02-28",9.19
"1564","2020-03-02",9.49
"1565","2020-03-03",9.41
"1566","2020-03-04",9.55
"1567","2020-03-05",9.09
"1568","2020-03-06",9.19
"1569","2020-03-09",7.95
"1570","2020-03-10",8.28
"1571","2020-03-11",7.46
"1572","2020-03-12",6.72
"1573","2020-03-13",7.85
"1574","2020-03-16",6.77
"1575","2020-03-17",7.04
"1576","2020-03-18",5.17
"1577","2020-03-19",6.34
"1578","2020-03-20",5.98
"1579","2020-03-23",5.78
"1580","2020-03-24",6.4
"1581","2020-03-25",7
"1582","2020-03-26",7.71
"1583","2020-03-27",7.92
"1584","2020-03-30",7.68
"1585","2020-03-31",7.22
"1586","2020-04-01",6.66
"1587","2020-04-02",6.42
"1588","2020-04-03",6.29
"1589","2020-04-06",6.7
"1590","2020-04-07",6.37
"1591","2020-04-08",6.66
"1592","2020-04-09",7.6
"1593","2020-04-13",7.45
"1594","2020-04-14",7.7
"1595","2020-04-15",7.47
"1596","2020-04-16",6.86
"1597","2020-04-17",7.32
"1598","2020-04-20",6.93
"1599","2020-04-21",6.85
"1600","2020-04-22",6.75
"1601","2020-04-23",7.01
"1602","2020-04-24",7.33
"1603","2020-04-27",7.8
"1604","2020-04-28",7.94
"1605","2020-04-29",8.22
"1606","2020-04-30",7.86
"1607","2020-05-01",7.15
"1608","2020-05-04",7.17
"1609","2020-05-05",7.4
"1610","2020-05-06",7.25
"1611","2020-05-07",7.25
"1612","2020-05-08",7.8
"1613","2020-05-11",7.7
"1614","2020-05-12",7.43
"1615","2020-05-13",6.85
"1616","2020-05-14",6.81
"1617","2020-05-15",6.8
"1618","2020-05-18",7.47
"1619","2020-05-19",7.1
"1620","2020-05-20",7.5
"1621","2020-05-21",7.58
"1622","2020-05-22",7.75
"1623","2020-05-26",8.31
"1624","2020-05-27",8.42
"1625","2020-05-28",8.26
"1626","2020-05-29",7.85
"1627","2020-06-01",7.98
"1628","2020-06-02",8.06
"1629","2020-06-03",8.76
"1630","2020-06-04",8.8
"1631","2020-06-05",8.95
"1632","2020-06-08",9
"1633","2020-06-09",8.95
"1634","2020-06-10",8.51
"1635","2020-06-11",7.99
"1636","2020-06-12",8.44
"1637","2020-06-15",8.5
"1638","2020-06-16",8.79
"1639","2020-06-17",8.46
"1640","2020-06-18",8.4
"1641","2020-06-19",8.55
"1642","2020-06-22",8.55
"1643","2020-06-23",8.46
"1644","2020-06-24",8.52
"1645","2020-06-25",8.3
"1646","2020-06-26",8.42
"1647","2020-06-29",8.74
"1648","2020-06-30",8.85
"1649","2020-07-01",8.75
"1650","2020-07-02",8.9
"1651","2020-07-06",8.86
"1652","2020-07-07",8.66
"1653","2020-07-08",8.7
"1654","2020-07-09",8.32
"1655","2020-07-10",9.2
"1656","2020-07-13",9.21
"1657","2020-07-14",9.29
"1658","2020-07-15",9.61
"1659","2020-07-16",9.45
"1660","2020-07-17",9.61
"1661","2020-07-20",9.75
"1662","2020-07-21",9.73
"1663","2020-07-22",9.71
"1664","2020-07-23",9.68
"1665","2020-07-24",9.43
"1666","2020-07-27",9.54
"1667","2020-07-28",9.87
"1668","2020-07-29",10.07
"1669","2020-07-30",10
"1670","2020-07-31",9.76
"1671","2020-08-03",9.93
"1672","2020-08-04",9.6
"1673","2020-08-05",9.56
"1674","2020-08-06",9.57
"1675","2020-08-07",9.7
"1676","2020-08-10",9.93
"1677","2020-08-11",9.95
"1678","2020-08-12",10.03
"1679","2020-08-13",9.88
"1680","2020-08-14",9.93
"1681","2020-08-17",10.16
"1682","2020-08-18",10.25
"1683","2020-08-19",10.44
"1684","2020-08-20",10.38
"1685","2020-08-21",10.11
"1686","2020-08-24",10.22
"1687","2020-08-25",10.15
"1688","2020-08-26",10.01
"1689","2020-08-27",10.14
"1690","2020-08-28",10.09
"1691","2020-08-31",9.93
"1692","2020-09-01",10
"1693","2020-09-02",9.96
"1694","2020-09-03",9.77
"1695","2020-09-04",9.68
"1696","2020-09-08",9.37
"1697","2020-09-09",9.51
"1698","2020-09-10",9.34
"1699","2020-09-11",9.04
"1700","2020-09-14",9.28
"1701","2020-09-15",9.3
"1702","2020-09-16",9.32
"1703","2020-09-17",9.3
"1704","2020-09-18",9.17
"1705","2020-09-21",8.68
"1706","2020-09-22",8.95
"1707","2020-09-23",8.5
"1708","2020-09-24",8.46
"1709","2020-09-25",8.65
"1710","2020-09-28",9.01
"1711","2020-09-29",9.18
"1712","2020-09-30",8.93
"1713","2020-10-01",8.93
"1714","2020-10-02",8.97
"1715","2020-10-05",8.92
"1716","2020-10-06",8.93
"1717","2020-10-07",9.12
"1718","2020-10-08",9.06
"1719","2020-10-09",8.9
"1720","2020-10-12",8.89
"1721","2020-10-13",8.68
"1722","2020-10-14",8.72
"1723","2020-10-15",8.67
"1724","2020-10-16",8.48
"1725","2020-10-19",8.25
"1726","2020-10-20",8.41
"1727","2020-10-21",8.29
"1728","2020-10-22",8.22
"1729","2020-10-23",8.31
"1730","2020-10-26",8.27
"1731","2020-10-27",8.05
"1732","2020-10-28",8.09
"1733","2020-10-29",8.38
"1734","2020-10-30",8.69
"1735","2020-11-02",8.64
"1736","2020-11-03",8.91
"1737","2020-11-04",8.64
"1738","2020-11-05",8.81
"1739","2020-11-06",8.83
"1740","2020-11-09",8.91
"1741","2020-11-10",9.04
"1742","2020-11-11",9.1
"1743","2020-11-12",8.83
"1744","2020-11-13",9.12
"1745","2020-11-16",9.53
"1746","2020-11-17",9.65
"1747","2020-11-18",9.79
"1748","2020-11-19",9.61
"1749","2020-11-20",9.81
"1750","2020-11-23",9.76
"1751","2020-11-24",9.94
"1752","2020-11-25",9.87
"1753","2020-11-27",9.62
