"","date","ANGI"
"994","2015-10-30",7.73
"995","2015-11-02",7.67
"996","2015-11-03",7.59
"997","2015-11-04",7.64
"998","2015-11-05",7.5
"999","2015-11-06",7.58
"1000","2015-11-09",7.99
"1001","2015-11-10",7.84
"1002","2015-11-11",7.92
"1003","2015-11-12",8.97
"1004","2015-11-13",9.79
"1005","2015-11-16",9.83
"1006","2015-11-17",9.96
"1007","2015-11-18",10.86
"1008","2015-11-19",10.3
"1009","2015-11-20",10.5
"1010","2015-11-23",10.48
"1011","2015-11-24",10.61
"1012","2015-11-25",10.72
"1013","2015-11-27",10.76
"1014","2015-11-30",10.81
"1015","2015-12-01",10.75
"1016","2015-12-02",10.58
"1017","2015-12-03",10.15
"1018","2015-12-04",10.03
"1019","2015-12-07",9.99
"1020","2015-12-08",9.97
"1021","2015-12-09",9.87
"1022","2015-12-10",9.98
"1023","2015-12-11",9.38
"1024","2015-12-14",9.07
"1025","2015-12-15",9.24
"1026","2015-12-16",9.3
"1027","2015-12-17",9.22
"1028","2015-12-18",8.99
"1029","2015-12-21",9.07
"1030","2015-12-22",9.09
"1031","2015-12-23",9
"1032","2015-12-24",9.46
"1033","2015-12-28",9.39
"1034","2015-12-29",9.38
"1035","2015-12-30",9.45
"1036","2015-12-31",9.35
"1037","2016-01-04",9.13
"1038","2016-01-05",9.49
"1039","2016-01-06",9.86
"1040","2016-01-07",9.39
"1041","2016-01-08",9.07
"1042","2016-01-11",9.17
"1043","2016-01-12",9.06
"1044","2016-01-13",9.01
"1045","2016-01-14",8.87
"1046","2016-01-15",8.59
"1047","2016-01-19",8.18
"1048","2016-01-20",8.19
"1049","2016-01-21",8.06
"1050","2016-01-22",8.16
"1051","2016-01-25",7.92
"1052","2016-01-26",8
"1053","2016-01-27",8
"1054","2016-01-28",8.3
"1055","2016-01-29",8.49
"1056","2016-02-01",8.6
"1057","2016-02-02",8.35
"1058","2016-02-03",9.48
"1059","2016-02-04",9.53
"1060","2016-02-05",9.44
"1061","2016-02-08",8.92
"1062","2016-02-09",8.94
"1063","2016-02-10",9.16
"1064","2016-02-11",9.52
"1065","2016-02-12",9.63
"1066","2016-02-16",9.6
"1067","2016-02-17",9.73
"1068","2016-02-18",9.66
"1069","2016-02-19",9.2
"1070","2016-02-22",9.34
"1071","2016-02-23",8.14
"1072","2016-02-24",8.34
"1073","2016-02-25",8.28
"1074","2016-02-26",8.82
"1075","2016-02-29",9.23
"1076","2016-03-01",8.45
"1077","2016-03-02",8.38
"1078","2016-03-03",8.6
"1079","2016-03-04",8.3
"1080","2016-03-07",8.34
"1081","2016-03-08",8.37
"1082","2016-03-09",8.31
"1083","2016-03-10",7.94
"1084","2016-03-11",8.17
"1085","2016-03-14",8.35
"1086","2016-03-15",7.89
"1087","2016-03-16",7.94
"1088","2016-03-17",8.13
"1089","2016-03-18",8.29
"1090","2016-03-21",8.07
"1091","2016-03-22",8.06
"1092","2016-03-23",8.06
"1093","2016-03-24",8.01
"1094","2016-03-28",8.01
"1095","2016-03-29",8.24
"1096","2016-03-30",8.4
"1097","2016-03-31",8.07
"1098","2016-04-01",8.18
"1099","2016-04-04",8.74
"1100","2016-04-05",8.37
"1101","2016-04-06",8.42
"1102","2016-04-07",8.15
"1103","2016-04-08",8.08
"1104","2016-04-11",7.94
"1105","2016-04-12",8.09
"1106","2016-04-13",7.97
"1107","2016-04-14",7.8
"1108","2016-04-15",7.9
"1109","2016-04-18",8
"1110","2016-04-19",7.75
"1111","2016-04-20",8.13
"1112","2016-04-21",8.13
"1113","2016-04-22",8.25
"1114","2016-04-25",8.28
"1115","2016-04-26",8.3
"1116","2016-04-27",8.45
"1117","2016-04-28",8.74
"1118","2016-04-29",8.75
"1119","2016-05-02",8.97
"1120","2016-05-03",8.75
"1121","2016-05-04",8.79
"1122","2016-05-05",8.61
"1123","2016-05-06",8.64
"1124","2016-05-09",8.88
"1125","2016-05-10",8.95
"1126","2016-05-11",8.71
"1127","2016-05-12",8.54
"1128","2016-05-13",8.59
"1129","2016-05-16",8.74
"1130","2016-05-17",8.55
"1131","2016-05-18",8.58
"1132","2016-05-19",8.51
"1133","2016-05-20",8.81
"1134","2016-05-23",8.69
"1135","2016-05-24",8.77
"1136","2016-05-25",8.81
"1137","2016-05-26",8.73
"1138","2016-05-27",8.76
"1139","2016-05-31",8.8
"1140","2016-06-01",8.8
"1141","2016-06-02",8.9
"1142","2016-06-03",8.85
"1143","2016-06-06",8.81
"1144","2016-06-07",8.86
"1145","2016-06-08",8.92
"1146","2016-06-09",8.86
"1147","2016-06-10",8.39
"1148","2016-06-13",8.01
"1149","2016-06-14",7.82
"1150","2016-06-15",7.78
"1151","2016-06-16",7.58
"1152","2016-06-17",7.41
"1153","2016-06-20",7.51
"1154","2016-06-21",7.57
"1155","2016-06-22",7.48
"1156","2016-06-23",7.53
"1157","2016-06-24",7.1
"1158","2016-06-27",6.57
"1159","2016-06-28",6.58
"1160","2016-06-29",6.55
"1161","2016-06-30",6.51
"1162","2016-07-01",6.49
"1163","2016-07-05",6.54
"1164","2016-07-06",6.51
"1165","2016-07-07",6.37
"1166","2016-07-08",6.45
"1167","2016-07-11",6.39
"1168","2016-07-12",6.62
"1169","2016-07-13",7.04
"1170","2016-07-14",6.87
"1171","2016-07-15",6.8
"1172","2016-07-18",6.76
"1173","2016-07-19",6.94
"1174","2016-07-20",6.86
"1175","2016-07-21",6.78
"1176","2016-07-22",6.95
"1177","2016-07-25",7.3
"1178","2016-07-26",7.6
"1179","2016-07-27",8.5
"1180","2016-07-28",8.49
"1181","2016-07-29",8.09
"1182","2016-08-01",8.15
"1183","2016-08-02",8.04
"1184","2016-08-03",8.01
"1185","2016-08-04",8.23
"1186","2016-08-05",8.36
"1187","2016-08-08",8.29
"1188","2016-08-09",8.43
"1189","2016-08-10",8.45
"1190","2016-08-11",8.41
"1191","2016-08-12",8.39
"1192","2016-08-15",8.41
"1193","2016-08-16",8.45
"1194","2016-08-17",8.61
"1195","2016-08-18",8.99
"1196","2016-08-19",9.7
"1197","2016-08-22",9.73
"1198","2016-08-23",9.98
"1199","2016-08-24",10.01
"1200","2016-08-25",10.02
"1201","2016-08-26",10
"1202","2016-08-29",10.01
"1203","2016-08-30",10.09
"1204","2016-08-31",10.16
"1205","2016-09-01",10.2
"1206","2016-09-02",10.35
"1207","2016-09-06",10.67
"1208","2016-09-07",10.42
"1209","2016-09-08",10.39
"1210","2016-09-09",9.84
"1211","2016-09-12",10
"1212","2016-09-13",9.98
"1213","2016-09-14",10.02
"1214","2016-09-15",10.06
"1215","2016-09-16",10.01
"1216","2016-09-19",10.09
"1217","2016-09-20",9.95
"1218","2016-09-21",10.11
"1219","2016-09-22",10.37
"1220","2016-09-23",10.25
"1221","2016-09-26",10.05
"1222","2016-09-27",10.26
"1223","2016-09-28",10.37
"1224","2016-09-29",10.19
"1225","2016-09-30",9.91
"1226","2016-10-03",9.69
"1227","2016-10-04",9.69
"1228","2016-10-05",9.75
"1229","2016-10-06",9.57
"1230","2016-10-07",9.15
"1231","2016-10-10",9.22
"1232","2016-10-11",8.87
"1233","2016-10-12",9.11
"1234","2016-10-13",8.9
"1235","2016-10-14",8.78
"1236","2016-10-17",8.57
"1237","2016-10-18",8.35
"1238","2016-10-19",8.23
"1239","2016-10-20",8.09
"1240","2016-10-21",8.05
"1241","2016-10-24",7.94
"1242","2016-10-25",7.81
"1243","2016-10-26",7.56
"1244","2016-10-27",7.6
"1245","2016-10-28",7.83
"1246","2016-10-31",7.7
"1247","2016-11-01",7.57
"1248","2016-11-02",7.59
"1249","2016-11-03",7.54
"1250","2016-11-04",7.79
"1251","2016-11-07",7.53
"1252","2016-11-08",7.5
"1253","2016-11-09",7.71
"1254","2016-11-10",7.72
"1255","2016-11-11",8.22
"1256","2016-11-14",8.56
"1257","2016-11-15",8.67
"1258","2016-11-16",8.58
"1259","2016-11-17",8.6
"1260","2016-11-18",8.83
"1261","2016-11-21",8.92
"1262","2016-11-22",8.98
"1263","2016-11-23",8.89
"1264","2016-11-25",8.66
"1265","2016-11-28",8.74
"1266","2016-11-29",8.75
"1267","2016-11-30",8.59
"1268","2016-12-01",8.15
"1269","2016-12-02",8.23
"1270","2016-12-05",8.42
"1271","2016-12-06",8.76
"1272","2016-12-07",8.98
"1273","2016-12-08",9.35
"1274","2016-12-09",9.17
"1275","2016-12-12",8.98
"1276","2016-12-13",9.07
"1277","2016-12-14",8.96
"1278","2016-12-15",9.04
"1279","2016-12-16",9.07
"1280","2016-12-19",9.16
"1281","2016-12-20",8.84
"1282","2016-12-21",8.55
"1283","2016-12-22",8.27
"1284","2016-12-23",8.27
"1285","2016-12-27",8.62
"1286","2016-12-28",8.33
"1287","2016-12-29",8.18
"1288","2016-12-30",8.23
"1289","2017-01-03",8.13
"1290","2017-01-04",8.17
"1291","2017-01-05",8.14
"1292","2017-01-06",8.01
"1293","2017-01-09",8.07
"1294","2017-01-10",8.32
"1295","2017-01-11",8.18
"1296","2017-01-12",7.84
"1297","2017-01-13",7.91
"1298","2017-01-17",7.43
"1299","2017-01-18",7.52
"1300","2017-01-19",7.38
"1301","2017-01-20",7.34
"1302","2017-01-23",7.25
"1303","2017-01-24",7.23
"1304","2017-01-25",7.15
"1305","2017-01-26",7.02
"1306","2017-01-27",6.98
"1307","2017-01-30",6.54
"1308","2017-01-31",6.27
"1309","2017-02-01",6.55
"1310","2017-02-02",6.43
"1311","2017-02-03",6.42
"1312","2017-02-06",6.33
"1313","2017-02-07",6.26
"1314","2017-02-08",6.45
"1315","2017-02-09",6.38
"1316","2017-02-10",6.3
"1317","2017-02-13",6.05
"1318","2017-02-14",6.31
"1319","2017-02-15",5.74
"1320","2017-02-16",5.78
"1321","2017-02-17",5.76
"1322","2017-02-21",5.77
"1323","2017-02-22",5.7
"1324","2017-02-23",5.53
"1325","2017-02-24",5.49
"1326","2017-02-27",5.55
"1327","2017-02-28",5.33
"1328","2017-03-01",5.47
"1329","2017-03-02",5.81
"1330","2017-03-03",5.53
"1331","2017-03-06",5.61
"1332","2017-03-07",5.62
"1333","2017-03-08",5.5
"1334","2017-03-09",5.46
"1335","2017-03-10",5.63
"1336","2017-03-13",5.57
"1337","2017-03-14",5.38
"1338","2017-03-15",5.47
"1339","2017-03-16",5.68
"1340","2017-03-17",5.65
"1341","2017-03-20",5.8
"1342","2017-03-21",5.71
"1343","2017-03-22",5.6
"1344","2017-03-23",5.56
"1345","2017-03-24",5.65
"1346","2017-03-27",5.7
"1347","2017-03-28",5.62
"1348","2017-03-29",5.67
"1349","2017-03-30",5.75
"1350","2017-03-31",5.7
"1351","2017-04-03",6.04
"1352","2017-04-04",5.8
"1353","2017-04-05",5.91
"1354","2017-04-06",6
"1355","2017-04-07",5.59
"1356","2017-04-10",5.61
"1357","2017-04-11",5.66
"1358","2017-04-12",5.54
"1359","2017-04-13",5.29
"1360","2017-04-17",5.51
"1361","2017-04-18",5.61
"1362","2017-04-19",5.84
"1363","2017-04-20",5.77
"1364","2017-04-21",5.88
"1365","2017-04-24",6.06
"1366","2017-04-25",6.04
"1367","2017-04-26",6.08
"1368","2017-04-27",5.95
"1369","2017-04-28",5.88
"1370","2017-05-01",5.89
"1371","2017-05-02",9.51
"1372","2017-05-03",10.33
"1373","2017-05-04",10.58
"1374","2017-05-05",10.71
"1375","2017-05-08",10.85
"1376","2017-05-09",11.12
"1377","2017-05-10",11.74
"1378","2017-05-11",11.73
"1379","2017-05-12",11.63
"1380","2017-05-15",11.45
"1381","2017-05-16",11.71
"1382","2017-05-17",11.45
"1383","2017-05-18",11.46
"1384","2017-05-19",11.24
"1385","2017-05-22",11.41
"1386","2017-05-23",11.39
"1387","2017-05-24",11.81
"1388","2017-05-25",11.98
"1389","2017-05-26",11.83
"1390","2017-05-30",11.71
"1391","2017-05-31",12.04
"1392","2017-06-01",12.31
"1393","2017-06-02",12.36
"1394","2017-06-05",12.01
"1395","2017-06-06",11.97
"1396","2017-06-07",11.94
"1397","2017-06-08",12.02
"1398","2017-06-09",11.46
"1399","2017-06-12",11.57
"1400","2017-06-13",11.56
"1401","2017-06-14",11.7
"1402","2017-06-15",11.82
"1403","2017-06-16",12.2
"1404","2017-06-19",12.25
"1405","2017-06-20",12.18
"1406","2017-06-21",12.51
"1407","2017-06-22",12.5
"1408","2017-06-23",12.45
"1409","2017-06-26",12.51
"1410","2017-06-27",12.16
"1411","2017-06-28",12.81
"1412","2017-06-29",12.65
"1413","2017-06-30",12.79
"1414","2017-07-03",12.91
"1415","2017-07-05",12.9
"1416","2017-07-06",12.67
"1417","2017-07-07",12.77
"1418","2017-07-10",12.73
"1419","2017-07-11",12.81
"1420","2017-07-12",12.67
"1421","2017-07-13",12.64
"1422","2017-07-14",12.48
"1423","2017-07-17",12.67
"1424","2017-07-18",12.76
"1425","2017-07-19",12.59
"1426","2017-07-20",12.56
"1427","2017-07-21",12.52
"1428","2017-07-24",12.6
"1429","2017-07-25",12.55
"1430","2017-07-26",12.48
"1431","2017-07-27",12.58
"1432","2017-07-28",12.49
"1433","2017-07-31",11.98
"1434","2017-08-01",11.88
"1435","2017-08-02",11.55
"1436","2017-08-03",12.59
"1437","2017-08-04",12.14
"1438","2017-08-07",11.92
"1439","2017-08-08",11.75
"1440","2017-08-09",11.99
"1441","2017-08-10",11.58
"1442","2017-08-11",11.73
"1443","2017-08-14",11.46
"1444","2017-08-15",11.5
"1445","2017-08-16",11.62
"1446","2017-08-17",11.8
"1447","2017-08-18",12.02
"1448","2017-08-21",12.21
"1449","2017-08-22",12.2
"1450","2017-08-23",12.32
"1451","2017-08-24",12.3
"1452","2017-08-25",12.17
"1453","2017-08-28",11.87
"1454","2017-08-29",11.89
"1455","2017-08-30",11.6
"1456","2017-08-31",12.16
"1457","2017-09-01",11.97
"1458","2017-09-05",11.79
"1459","2017-09-06",12.03
"1460","2017-09-07",11.96
"1461","2017-09-08",12.13
"1462","2017-09-11",12.54
"1463","2017-09-12",12.56
"1464","2017-09-13",12.34
"1465","2017-09-14",12.1
"1466","2017-09-15",11.68
"1467","2017-09-18",11.59
"1468","2017-09-19",11.43
"1469","2017-09-20",11.9
"1470","2017-09-21",12.2
"1471","2017-09-22",12.63
"1472","2017-09-25",12.37
"1473","2017-09-26",12.4
"1474","2017-09-27",12.52
"1475","2017-09-28",12.8
"1476","2017-09-29",12.46
"1477","2017-10-02",12.76
"1478","2017-10-03",12.57
"1479","2017-10-04",11.81
"1480","2017-10-05",11.66
"1481","2017-10-06",11.7
"1482","2017-10-09",11.55
"1483","2017-10-10",11.55
"1484","2017-10-11",11.93
"1485","2017-10-12",11.93
"1486","2017-10-13",11.93
"1487","2017-10-16",11.85
"1488","2017-10-17",11.81
"1489","2017-10-18",12.04
"1490","2017-10-19",12.08
"1491","2017-10-20",12.04
"1492","2017-10-23",11.99
"1493","2017-10-24",11.87
"1494","2017-10-25",11.91
"1495","2017-10-26",11.91
"1496","2017-10-27",12.22
"1497","2017-10-30",12.24
"1498","2017-10-31",12.5
"1499","2017-11-01",12.37
"1500","2017-11-02",12.32
"1501","2017-11-03",12.13
"1502","2017-11-06",12.09
"1503","2017-11-07",12.22
"1504","2017-11-08",11.74
"1505","2017-11-09",11.32
"1506","2017-11-10",11.45
"1507","2017-11-13",11.57
"1508","2017-11-14",11.86
"1509","2017-11-15",11.73
"1510","2017-11-16",11.75
"1511","2017-11-17",11.86
"1512","2017-11-20",11.9
"1513","2017-11-21",11.87
"1514","2017-11-22",11.88
"1515","2017-11-24",11.98
"1516","2017-11-27",11.81
"1517","2017-11-28",11.93
"1518","2017-11-29",11.45
"1519","2017-11-30",11.58
"1520","2017-12-01",11.51
"1521","2017-12-04",11.09
"1522","2017-12-05",11.02
"1523","2017-12-06",10.85
"1524","2017-12-07",11.05
"1525","2017-12-08",11.04
"1526","2017-12-11",10.81
"1527","2017-12-12",10.55
"1528","2017-12-13",10.6
"1529","2017-12-14",10.54
"1530","2017-12-15",10.61
"1531","2017-12-18",10.75
"1532","2017-12-19",10.8
"1533","2017-12-20",11.02
"1534","2017-12-21",11.03
"1535","2017-12-22",11.08
"1536","2017-12-26",10.91
"1537","2017-12-27",10.81
"1538","2017-12-28",10.56
"1539","2017-12-29",10.46
"1540","2018-01-02",11.42
"1541","2018-01-03",12.03
"1542","2018-01-04",12.19
"1543","2018-01-05",12.76
"1544","2018-01-08",12.59
"1545","2018-01-09",12.78
"1546","2018-01-10",12.61
"1547","2018-01-11",12.76
"1548","2018-01-12",12.91
"1549","2018-01-16",12.8
"1550","2018-01-17",13.05
"1551","2018-01-18",13.11
"1552","2018-01-19",13.25
"1553","2018-01-22",13.31
"1554","2018-01-23",13.59
"1555","2018-01-24",13.55
"1556","2018-01-25",13.56
"1557","2018-01-26",13.65
"1558","2018-01-29",13.54
"1559","2018-01-30",13.59
"1560","2018-01-31",13.36
"1561","2018-02-01",13.41
"1562","2018-02-02",13.32
"1563","2018-02-05",13.06
"1564","2018-02-06",13.55
"1565","2018-02-07",13.61
"1566","2018-02-08",13.35
"1567","2018-02-09",13.31
"1568","2018-02-12",13.62
"1569","2018-02-13",13.89
"1570","2018-02-14",14.19
"1571","2018-02-15",13.84
"1572","2018-02-16",14.02
"1573","2018-02-20",14.6
"1574","2018-02-21",15.06
"1575","2018-02-22",14.97
"1576","2018-02-23",14.8
"1577","2018-02-26",15.02
"1578","2018-02-27",14.97
"1579","2018-02-28",14.79
"1580","2018-03-01",14.9
"1581","2018-03-02",15.06
"1582","2018-03-05",15.16
"1583","2018-03-06",15.31
"1584","2018-03-07",15.27
"1585","2018-03-08",15.19
"1586","2018-03-09",15.56
"1587","2018-03-12",15.65
"1588","2018-03-13",15.17
"1589","2018-03-14",14.95
"1590","2018-03-15",15.28
"1591","2018-03-16",15.02
"1592","2018-03-19",14.43
"1593","2018-03-20",14.43
"1594","2018-03-21",14.45
"1595","2018-03-22",14.08
"1596","2018-03-23",14.09
"1597","2018-03-26",14.17
"1598","2018-03-27",13.52
"1599","2018-03-28",13.53
"1600","2018-03-29",13.58
"1601","2018-04-02",13.3
"1602","2018-04-03",13.39
"1603","2018-04-04",13.51
"1604","2018-04-05",13.62
"1605","2018-04-06",13.32
"1606","2018-04-09",13.16
"1607","2018-04-10",13.49
"1608","2018-04-11",13.33
"1609","2018-04-12",13.71
"1610","2018-04-13",13.61
"1611","2018-04-16",13.44
"1612","2018-04-17",13.78
"1613","2018-04-18",14.19
"1614","2018-04-19",14.12
"1615","2018-04-20",13.91
"1616","2018-04-23",13.83
"1617","2018-04-24",13.65
"1618","2018-04-25",13.41
"1619","2018-04-26",13.53
"1620","2018-04-27",13.42
"1621","2018-04-30",13.36
"1622","2018-05-01",13.28
"1623","2018-05-02",13.43
"1624","2018-05-03",13.31
"1625","2018-05-04",13.25
"1626","2018-05-07",13.68
"1627","2018-05-08",14.06
"1628","2018-05-09",14.33
"1629","2018-05-10",14.18
"1630","2018-05-11",14.5
"1631","2018-05-14",14.3
"1632","2018-05-15",14.14
"1633","2018-05-16",14.16
"1634","2018-05-17",14.04
"1635","2018-05-18",14.13
"1636","2018-05-21",14.59
"1637","2018-05-22",15.06
"1638","2018-05-23",15.22
"1639","2018-05-24",15.14
"1640","2018-05-25",15.11
"1641","2018-05-29",15.23
"1642","2018-05-30",15.33
"1643","2018-05-31",15.06
"1644","2018-06-01",15.27
"1645","2018-06-04",15.5
"1646","2018-06-05",15.74
"1647","2018-06-06",16.059999
"1648","2018-06-07",15.91
"1649","2018-06-08",16.02
"1650","2018-06-11",15.7
"1651","2018-06-12",15.95
"1652","2018-06-13",15.78
"1653","2018-06-14",15.86
"1654","2018-06-15",16.07
"1655","2018-06-18",16.33
"1656","2018-06-19",16.23
"1657","2018-06-20",16.190001
"1658","2018-06-21",15.84
"1659","2018-06-22",15.21
"1660","2018-06-25",15
"1661","2018-06-26",15
"1662","2018-06-27",14.93
"1663","2018-06-28",15.08
"1664","2018-06-29",15.38
"1665","2018-07-02",15.66
"1666","2018-07-03",15.78
"1667","2018-07-05",16.129999
"1668","2018-07-06",16.18
"1669","2018-07-09",16.440001
"1670","2018-07-10",16.08
"1671","2018-07-11",16.18
"1672","2018-07-12",16.4
"1673","2018-07-13",16.370001
"1674","2018-07-16",16.42
"1675","2018-07-17",16.450001
"1676","2018-07-18",16.57
"1677","2018-07-19",16.52
"1678","2018-07-20",16.67
"1679","2018-07-23",16.870001
"1680","2018-07-24",16.34
"1681","2018-07-25",16.98
"1682","2018-07-26",16.91
"1683","2018-07-27",16.200001
"1684","2018-07-30",15.49
"1685","2018-07-31",15.71
"1686","2018-08-01",15.3
"1687","2018-08-02",15.82
"1688","2018-08-03",16.040001
"1689","2018-08-06",16.360001
"1690","2018-08-07",16.17
"1691","2018-08-08",15.96
"1692","2018-08-09",18.190001
"1693","2018-08-10",19.66
"1694","2018-08-13",19.309999
"1695","2018-08-14",20.129999
"1696","2018-08-15",19.75
"1697","2018-08-16",19.459999
"1698","2018-08-17",19.450001
"1699","2018-08-20",19.540001
"1700","2018-08-21",20.219999
"1701","2018-08-22",21.08
"1702","2018-08-23",21.85
"1703","2018-08-24",21.99
"1704","2018-08-27",22.280001
"1705","2018-08-28",21.92
"1706","2018-08-29",21.889999
"1707","2018-08-30",21.450001
"1708","2018-08-31",21.66
"1709","2018-09-04",21.309999
"1710","2018-09-05",20.83
"1711","2018-09-06",21.34
"1712","2018-09-07",21.59
"1713","2018-09-10",21.559999
"1714","2018-09-11",22.18
"1715","2018-09-12",22.48
"1716","2018-09-13",23.32
"1717","2018-09-14",23.26
"1718","2018-09-17",22.190001
"1719","2018-09-18",23.24
"1720","2018-09-19",22.870001
"1721","2018-09-20",23.110001
"1722","2018-09-21",22.549999
"1723","2018-09-24",22.42
"1724","2018-09-25",22.639999
"1725","2018-09-26",22.98
"1726","2018-09-27",22.950001
"1727","2018-09-28",23.48
"1728","2018-10-01",22.26
"1729","2018-10-02",21.99
"1730","2018-10-03",22.190001
"1731","2018-10-04",21.59
"1732","2018-10-05",21.709999
"1733","2018-10-08",20.780001
"1734","2018-10-09",19.91
"1735","2018-10-10",18.969999
"1736","2018-10-11",18.879999
"1737","2018-10-12",19.209999
"1738","2018-10-15",18.91
"1739","2018-10-16",19.68
"1740","2018-10-17",19.610001
"1741","2018-10-18",19.360001
"1742","2018-10-19",19.309999
"1743","2018-10-22",19.23
"1744","2018-10-23",19.34
"1745","2018-10-24",18.58
"1746","2018-10-25",19.48
"1747","2018-10-26",18.620001
"1748","2018-10-29",18.629999
"1749","2018-10-30",19.16
"1750","2018-10-31",19.139999
"1751","2018-11-01",19.51
"1752","2018-11-02",19.08
"1753","2018-11-05",18.68
"1754","2018-11-06",19.07
"1755","2018-11-07",19.08
"1756","2018-11-08",17.889999
"1757","2018-11-09",17.959999
"1758","2018-11-12",17.690001
"1759","2018-11-13",18.299999
"1760","2018-11-14",17.959999
"1761","2018-11-15",18.5
"1762","2018-11-16",18.549999
"1763","2018-11-19",16.84
"1764","2018-11-20",17.26
"1765","2018-11-21",17.719999
"1766","2018-11-23",17.450001
"1767","2018-11-26",17.6
"1768","2018-11-27",17.299999
"1769","2018-11-28",17.530001
"1770","2018-11-29",17.690001
"1771","2018-11-30",17.530001
"1772","2018-12-03",17.639999
"1773","2018-12-04",17.02
"1774","2018-12-06",16.75
"1775","2018-12-07",16.27
"1776","2018-12-10",16.690001
"1777","2018-12-11",16.620001
"1778","2018-12-12",17.1
"1779","2018-12-13",16.790001
"1780","2018-12-14",16.540001
"1781","2018-12-17",15.64
"1782","2018-12-18",15.65
"1783","2018-12-19",15.95
"1784","2018-12-20",15.28
"1785","2018-12-21",14.05
"1786","2018-12-24",14.44
"1787","2018-12-26",15.71
"1788","2018-12-27",16.059999
"1789","2018-12-28",16.09
"1790","2018-12-31",16.07
"1791","2019-01-02",15.78
"1792","2019-01-03",14.9
"1793","2019-01-04",15.8
"1794","2019-01-07",15.42
"1795","2019-01-08",15.41
"1796","2019-01-09",15.33
"1797","2019-01-10",15.28
"1798","2019-01-11",15.08
"1799","2019-01-14",14.88
"1800","2019-01-15",16.030001
"1801","2019-01-16",15.92
"1802","2019-01-17",16.139999
"1803","2019-01-18",16.5
"1804","2019-01-22",15.97
"1805","2019-01-23",16.08
"1806","2019-01-24",16.290001
"1807","2019-01-25",16.379999
"1808","2019-01-28",16.34
"1809","2019-01-29",15.89
"1810","2019-01-30",16.549999
"1811","2019-01-31",17
"1812","2019-02-01",16.940001
"1813","2019-02-04",17.25
"1814","2019-02-05",16.83
"1815","2019-02-06",16.629999
"1816","2019-02-07",17.030001
"1817","2019-02-08",16.719999
"1818","2019-02-11",17.059999
"1819","2019-02-12",17.25
"1820","2019-02-13",17.08
"1821","2019-02-14",17.110001
"1822","2019-02-15",16.84
"1823","2019-02-19",16.530001
"1824","2019-02-20",16.450001
"1825","2019-02-21",16.219999
"1826","2019-02-22",16.459999
"1827","2019-02-25",16.459999
"1828","2019-02-26",16.57
"1829","2019-02-27",16.610001
"1830","2019-02-28",16.42
"1831","2019-03-01",16.379999
"1832","2019-03-04",16.190001
"1833","2019-03-05",16.379999
"1834","2019-03-06",16.25
"1835","2019-03-07",16.049999
"1836","2019-03-08",16.030001
"1837","2019-03-11",15.98
"1838","2019-03-12",16.01
"1839","2019-03-13",16.1
"1840","2019-03-14",15.8
"1841","2019-03-15",15.87
"1842","2019-03-18",15.97
"1843","2019-03-19",16.379999
"1844","2019-03-20",16.120001
"1845","2019-03-21",16.549999
"1846","2019-03-22",16.530001
"1847","2019-03-25",16.030001
"1848","2019-03-26",15.81
"1849","2019-03-27",15.5
"1850","2019-03-28",15.54
"1851","2019-03-29",15.44
"1852","2019-04-01",15.57
"1853","2019-04-02",15.56
"1854","2019-04-03",15.59
"1855","2019-04-04",15.23
"1856","2019-04-05",15.41
"1857","2019-04-08",15.53
"1858","2019-04-09",15.5
"1859","2019-04-10",15.62
"1860","2019-04-11",15.72
"1861","2019-04-12",15.76
"1862","2019-04-15",15.66
"1863","2019-04-16",15.5
"1864","2019-04-17",16.01
"1865","2019-04-18",15.83
"1866","2019-04-22",16.209999
"1867","2019-04-23",16.84
"1868","2019-04-24",16.709999
"1869","2019-04-25",16.190001
"1870","2019-04-26",16.32
"1871","2019-04-29",17.08
"1872","2019-04-30",17.379999
"1873","2019-05-01",17.969999
"1874","2019-05-02",17.969999
"1875","2019-05-03",18.49
"1876","2019-05-06",18.549999
"1877","2019-05-07",18.309999
"1878","2019-05-08",18.059999
"1879","2019-05-09",16.5
"1880","2019-05-10",16
"1881","2019-05-13",14.98
"1882","2019-05-14",15.11
"1883","2019-05-15",15.43
"1884","2019-05-16",15.61
"1885","2019-05-17",15.19
"1886","2019-05-20",14.6
"1887","2019-05-21",14.9
"1888","2019-05-22",14.61
"1889","2019-05-23",14.31
"1890","2019-05-24",14.43
"1891","2019-05-28",14.47
"1892","2019-05-29",14.16
"1893","2019-05-30",14.19
"1894","2019-05-31",14.42
"1895","2019-06-03",14.07
"1896","2019-06-04",14.89
"1897","2019-06-05",14.6
"1898","2019-06-06",14.55
"1899","2019-06-07",14.69
"1900","2019-06-10",15.17
"1901","2019-06-11",15.03
"1902","2019-06-12",14.72
"1903","2019-06-13",15.1
"1904","2019-06-14",14.52
"1905","2019-06-17",14.61
"1906","2019-06-18",14.6
"1907","2019-06-19",14.6
"1908","2019-06-20",14.9
"1909","2019-06-21",14.6
"1910","2019-06-24",14.38
"1911","2019-06-25",13.65
"1912","2019-06-26",13.17
"1913","2019-06-27",12.96
"1914","2019-06-28",13.01
"1915","2019-07-01",12.84
"1916","2019-07-02",13
"1917","2019-07-03",13.01
"1918","2019-07-05",12.93
"1919","2019-07-08",13.09
"1920","2019-07-09",13.5
"1921","2019-07-10",13.91
