"","date","CLRB"
"1070","2011-03-31",6120
"1071","2011-04-01",6120
"1072","2011-04-04",6120
"1073","2011-04-05",6120
"1074","2011-04-06",6120
"1075","2011-04-07",6120
"1076","2011-04-08",6120
"1077","2011-04-11",6000
"1078","2011-04-12",5000
"1079","2011-04-13",5200
"1080","2011-04-14",2800
"1081","2011-04-15",4800
"1082","2011-04-18",4800
"1083","2011-04-19",4300
"1084","2011-04-20",4100
"1085","2011-04-21",4200
"1086","2011-04-25",6000
"1087","2011-04-26",4600
"1088","2011-04-27",4000
"1089","2011-04-28",4400
"1090","2011-04-29",4560
"1091","2011-05-02",4540
"1092","2011-05-03",4120
"1093","2011-05-04",4400
"1094","2011-05-05",3160
"1095","2011-05-06",2780
"1096","2011-05-09",2540
"1097","2011-05-10",2500
"1098","2011-05-11",2500
"1099","2011-05-12",2700
"1100","2011-05-13",2500
"1101","2011-05-16",2800
"1102","2011-05-17",2800
"1103","2011-05-18",2800
"1104","2011-05-19",2800
"1105","2011-05-20",3600
"1106","2011-05-23",3760
"1107","2011-05-24",3200
"1108","2011-05-25",3300
"1109","2011-05-26",3300
"1110","2011-05-27",3000
"1111","2011-05-31",3360
"1112","2011-06-01",3200
"1113","2011-06-02",3200
"1114","2011-06-03",3000
"1115","2011-06-06",3600
"1116","2011-06-07",3680
"1117","2011-06-08",3680
"1118","2011-06-09",3080
"1119","2011-06-10",3080
"1120","2011-06-13",3100
"1121","2011-06-14",3200
"1122","2011-06-15",3200
"1123","2011-06-16",3220
"1124","2011-06-17",3400
"1125","2011-06-20",3380
"1126","2011-06-21",3400
"1127","2011-06-22",3240
"1128","2011-06-23",3240
"1129","2011-06-24",3120
"1130","2011-06-27",2800
"1131","2011-06-28",2760
"1132","2011-06-29",2860
"1133","2011-06-30",2600
"1134","2011-07-01",2600
"1135","2011-07-05",2500
"1136","2011-07-06",2600
"1137","2011-07-07",2600
"1138","2011-07-08",2860
"1139","2011-07-11",2860
"1140","2011-07-12",2840
"1141","2011-07-13",2940
"1142","2011-07-14",2700
"1143","2011-07-15",2640
"1144","2011-07-18",2640
"1145","2011-07-19",2900
"1146","2011-07-20",2760
"1147","2011-07-21",2800
"1148","2011-07-22",2800
"1149","2011-07-25",2840
"1150","2011-07-26",2900
"1151","2011-07-27",3000
"1152","2011-07-28",2960
"1153","2011-07-29",3000
"1154","2011-08-01",3000
"1155","2011-08-02",3000
"1156","2011-08-03",2840
"1157","2011-08-04",2900
"1158","2011-08-05",2900
"1159","2011-08-08",2900
"1160","2011-08-09",2900
"1161","2011-08-10",2900
"1162","2011-08-11",2900
"1163","2011-08-12",2900
"1164","2011-08-15",3000
"1165","2011-08-16",2900
"1166","2011-08-17",2900
"1167","2011-08-18",2800
"1168","2011-08-19",2880
"1169","2011-08-22",2880
"1170","2011-08-23",3100
"1171","2011-08-24",3100
"1172","2011-08-25",2560
"1173","2011-08-26",3100
"1174","2011-08-29",3000
"1175","2011-08-30",3000
"1176","2011-08-31",2900
"1177","2011-09-01",2900
"1178","2011-09-02",2700
"1179","2011-09-06",2800
"1180","2011-09-07",2800
"1181","2011-09-08",2800
"1182","2011-09-09",2800
"1183","2011-09-12",2760
"1184","2011-09-13",2760
"1185","2011-09-14",2760
"1186","2011-09-15",2760
"1187","2011-09-16",2760
"1188","2011-09-19",2760
"1189","2011-09-20",2800
"1190","2011-09-21",2700
"1191","2011-09-22",2700
"1192","2011-09-23",2700
"1193","2011-09-26",2300
"1194","2011-09-27",2300
"1195","2011-09-28",2800
"1196","2011-09-29",2800
"1197","2011-09-30",2540
"1198","2011-10-03",2400
"1199","2011-10-04",2020
"1200","2011-10-05",2780
"1201","2011-10-06",2100
"1202","2011-10-07",2300
"1203","2011-10-10",1600
"1204","2011-10-11",1180
"1205","2011-10-12",740
"1206","2011-10-13",1020
"1207","2011-10-14",920
"1208","2011-10-17",920
"1209","2011-10-18",1200
"1210","2011-10-19",1000
"1211","2011-10-20",1200
"1212","2011-10-21",1500
"1213","2011-10-24",1500
"1214","2011-10-25",1740
"1215","2011-10-26",2100
"1216","2011-10-27",1700
"1217","2011-10-28",1700
"1218","2011-10-31",2000
"1219","2011-11-01",1800
"1220","2011-11-02",1900
"1221","2011-11-03",1900
"1222","2011-11-04",1900
"1223","2011-11-07",1900
"1224","2011-11-08",1880
"1225","2011-11-09",1600
"1226","2011-11-10",1000
"1227","2011-11-11",1200
"1228","2011-11-14",1300
"1229","2011-11-15",1300
"1230","2011-11-16",1500
"1231","2011-11-17",1500
"1232","2011-11-18",1500
"1233","2011-11-21",1600
"1234","2011-11-22",1500
"1235","2011-11-23",1500
"1236","2011-11-25",1500
"1237","2011-11-28",1580
"1238","2011-11-29",1520
"1239","2011-11-30",1560
"1240","2011-12-01",1200
"1241","2011-12-02",1200
"1242","2011-12-05",1200
"1243","2011-12-06",1100
"1244","2011-12-07",1100
"1245","2011-12-08",1200
"1246","2011-12-09",1200
"1247","2011-12-12",1000
"1248","2011-12-13",1020
"1249","2011-12-14",1000
"1250","2011-12-15",1000
"1251","2011-12-16",900
"1252","2011-12-19",920
"1253","2011-12-20",1000
"1254","2011-12-21",1040
"1255","2011-12-22",1040
"1256","2011-12-23",1000
"1257","2011-12-27",960
"1258","2011-12-28",800
"1259","2011-12-29",880
"1260","2011-12-30",880
"1261","2012-01-03",900
"1262","2012-01-04",1000
"1263","2012-01-05",1000
"1264","2012-01-06",1000
"1265","2012-01-09",980
"1266","2012-01-10",980
"1267","2012-01-11",960
"1268","2012-01-12",920
"1269","2012-01-13",860
"1270","2012-01-17",960
"1271","2012-01-18",920
"1272","2012-01-19",940
"1273","2012-01-20",900
"1274","2012-01-23",960
"1275","2012-01-24",1000
"1276","2012-01-25",860
"1277","2012-01-26",940
"1278","2012-01-27",980
"1279","2012-01-30",1000
"1280","2012-01-31",960
"1281","2012-02-01",960
"1282","2012-02-02",1000
"1283","2012-02-03",960
"1284","2012-02-06",1000
"1285","2012-02-07",1000
"1286","2012-02-08",1000
"1287","2012-02-09",940
"1288","2012-02-10",940
"1289","2012-02-13",1000
"1290","2012-02-14",1000
"1291","2012-02-15",940
"1292","2012-02-16",940
"1293","2012-02-17",940
"1294","2012-02-21",940
"1295","2012-02-22",1000
"1296","2012-02-23",1000
"1297","2012-02-24",1000
"1298","2012-02-27",1000
"1299","2012-02-28",1000
"1300","2012-02-29",1000
"1301","2012-03-01",1000
"1302","2012-03-02",1000
"1303","2012-03-05",1000
"1304","2012-03-06",1000
"1305","2012-03-07",1000
"1306","2012-03-08",1000
"1307","2012-03-09",1100
"1308","2012-03-12",1100
"1309","2012-03-13",1100
"1310","2012-03-14",1200
"1311","2012-03-15",1120
"1312","2012-03-16",1180
"1313","2012-03-19",1200
"1314","2012-03-20",1300
"1315","2012-03-21",1560
"1316","2012-03-22",1800
"1317","2012-03-23",1800
"1318","2012-03-26",1920
"1319","2012-03-27",1880
"1320","2012-03-28",1880
"1321","2012-03-29",1580
"1322","2012-03-30",1700
"1323","2012-04-02",1880
"1324","2012-04-03",1700
"1325","2012-04-04",1700
"1326","2012-04-05",1720
"1327","2012-04-09",1720
"1328","2012-04-10",1640
"1329","2012-04-11",1720
"1330","2012-04-12",1900
"1331","2012-04-13",1920
"1332","2012-04-16",2280
"1333","2012-04-17",2280
"1334","2012-04-18",2300
"1335","2012-04-19",2280
"1336","2012-04-20",2280
"1337","2012-04-23",2600
"1338","2012-04-24",3600
"1339","2012-04-25",3800
"1340","2012-04-26",4000
"1341","2012-04-27",3800
"1342","2012-04-30",3800
"1343","2012-05-01",3680
"1344","2012-05-02",3100
"1345","2012-05-03",3100
"1346","2012-05-04",3060
"1347","2012-05-07",3300
"1348","2012-05-08",3000
"1349","2012-05-09",3000
"1350","2012-05-10",2960
"1351","2012-05-11",3000
"1352","2012-05-14",2800
"1353","2012-05-15",2900
"1354","2012-05-16",2900
"1355","2012-05-17",2800
"1356","2012-05-18",2600
"1357","2012-05-21",2500
"1358","2012-05-22",2400
"1359","2012-05-23",2500
"1360","2012-05-24",3000
"1361","2012-05-25",3000
"1362","2012-05-29",3100
"1363","2012-05-30",3200
"1364","2012-05-31",3400
"1365","2012-06-01",3220
"1366","2012-06-04",3060
"1367","2012-06-05",3400
"1368","2012-06-06",3380
"1369","2012-06-07",3380
"1370","2012-06-08",2300
"1371","2012-06-11",2360
"1372","2012-06-12",2480
"1373","2012-06-13",2360
"1374","2012-06-14",2460
"1375","2012-06-15",2500
"1376","2012-06-18",2460
"1377","2012-06-19",2600
"1378","2012-06-20",2600
"1379","2012-06-21",2560
"1380","2012-06-22",2420
"1381","2012-06-25",2480
"1382","2012-06-26",2380
"1383","2012-06-27",2320
"1384","2012-06-28",2360
"1385","2012-06-29",2380
"1386","2012-07-02",2380
"1387","2012-07-03",2380
"1388","2012-07-05",2240
"1389","2012-07-06",2260
"1390","2012-07-09",2260
"1391","2012-07-10",2140
"1392","2012-07-11",2200
"1393","2012-07-12",2140
"1394","2012-07-13",2160
"1395","2012-07-16",2200
"1396","2012-07-17",2120
"1397","2012-07-18",2120
"1398","2012-07-19",2140
"1399","2012-07-20",2140
"1400","2012-07-23",2140
"1401","2012-07-24",2140
"1402","2012-07-25",2140
"1403","2012-07-26",2140
"1404","2012-07-27",2080
"1405","2012-07-30",2120
"1406","2012-07-31",2100
"1407","2012-08-01",2100
"1408","2012-08-02",2060
"1409","2012-08-03",2120
"1410","2012-08-06",2140
"1411","2012-08-07",2140
"1412","2012-08-08",2100
"1413","2012-08-09",2100
"1414","2012-08-10",2100
"1415","2012-08-13",2100
"1416","2012-08-14",2060
"1417","2012-08-15",2080
"1418","2012-08-16",2100
"1419","2012-08-17",2100
"1420","2012-08-20",2000
"1421","2012-08-21",2000
"1422","2012-08-22",2100
"1423","2012-08-23",2000
"1424","2012-08-24",2000
"1425","2012-08-27",2000
"1426","2012-08-28",2000
"1427","2012-08-29",2100
"1428","2012-08-30",2000
"1429","2012-08-31",2000
"1430","2012-09-04",2000
"1431","2012-09-05",1980
"1432","2012-09-06",2060
"1433","2012-09-07",2100
"1434","2012-09-10",2100
"1435","2012-09-11",2160
"1436","2012-09-12",2160
"1437","2012-09-13",2080
"1438","2012-09-14",2080
"1439","2012-09-17",2080
"1440","2012-09-18",2000
"1441","2012-09-19",2000
"1442","2012-09-20",2000
"1443","2012-09-21",2000
"1444","2012-09-24",2020
"1445","2012-09-25",2080
"1446","2012-09-26",2020
"1447","2012-09-27",2080
"1448","2012-09-28",2100
"1449","2012-10-01",2020
"1450","2012-10-02",2020
"1451","2012-10-03",2140
"1452","2012-10-04",2100
"1453","2012-10-05",2140
"1454","2012-10-08",2020
"1455","2012-10-09",2100
"1456","2012-10-10",2100
"1457","2012-10-11",2100
"1458","2012-10-12",2080
"1459","2012-10-15",1980
"1460","2012-10-16",2000
"1461","2012-10-17",2000
"1462","2012-10-18",1980
"1463","2012-10-19",1980
"1464","2012-10-22",1960
"1465","2012-10-23",1960
"1466","2012-10-24",2000
"1467","2012-10-25",2040
"1468","2012-10-26",2020
"1469","2012-10-31",1920
"1470","2012-11-01",2040
"1471","2012-11-02",2060
"1472","2012-11-05",2060
"1473","2012-11-06",2060
"1474","2012-11-07",2000
"1475","2012-11-08",2040
"1476","2012-11-09",2040
"1477","2012-11-12",1800
"1478","2012-11-13",1700
"1479","2012-11-14",1800
"1480","2012-11-15",1700
"1481","2012-11-16",1700
"1482","2012-11-19",1600
"1483","2012-11-20",1500
"1484","2012-11-21",1600
"1485","2012-11-23",1580
"1486","2012-11-26",1560
"1487","2012-11-27",1620
"1488","2012-11-28",1600
"1489","2012-11-29",1600
"1490","2012-11-30",1580
"1491","2012-12-03",1520
"1492","2012-12-04",1500
"1493","2012-12-05",1480
"1494","2012-12-06",1560
"1495","2012-12-07",1580
"1496","2012-12-10",1560
"1497","2012-12-11",1560
"1498","2012-12-12",1560
"1499","2012-12-13",1540
"1500","2012-12-14",1500
"1501","2012-12-17",1500
"1502","2012-12-18",1560
"1503","2012-12-19",1500
"1504","2012-12-20",1500
"1505","2012-12-21",1560
"1506","2012-12-24",1560
"1507","2012-12-26",1560
"1508","2012-12-27",1440
"1509","2012-12-28",1440
"1510","2012-12-31",1480
"1511","2013-01-02",1480
"1512","2013-01-03",1480
"1513","2013-01-04",1480
"1514","2013-01-07",1540
"1515","2013-01-08",1500
"1516","2013-01-09",1500
"1517","2013-01-10",1500
"1518","2013-01-11",1500
"1519","2013-01-14",1500
"1520","2013-01-15",1500
"1521","2013-01-16",1500
"1522","2013-01-17",1480
"1523","2013-01-18",1480
"1524","2013-01-22",1480
"1525","2013-01-23",1480
"1526","2013-01-24",1500
"1527","2013-01-25",1500
"1528","2013-01-28",1500
"1529","2013-01-29",1520
"1530","2013-01-30",1460
"1531","2013-01-31",1440
"1532","2013-02-01",1420
"1533","2013-02-04",1500
"1534","2013-02-05",1580
"1535","2013-02-06",1460
"1536","2013-02-07",1540
"1537","2013-02-08",1500
"1538","2013-02-11",1520
"1539","2013-02-12",1460
"1540","2013-02-13",1000
"1541","2013-02-14",1000
"1542","2013-02-15",1000
"1543","2013-02-19",1000
"1544","2013-02-20",980
"1545","2013-02-21",940
"1546","2013-02-22",980
"1547","2013-02-25",980
"1548","2013-02-26",980
"1549","2013-02-27",980
"1550","2013-02-28",980
"1551","2013-03-01",960
"1552","2013-03-04",980
"1553","2013-03-05",960
"1554","2013-03-06",960
"1555","2013-03-07",960
"1556","2013-03-08",960
"1557","2013-03-11",940
"1558","2013-03-12",960
"1559","2013-03-13",960
"1560","2013-03-14",960
"1561","2013-03-15",960
"1562","2013-03-18",960
"1563","2013-03-19",960
"1564","2013-03-20",960
"1565","2013-03-21",960
"1566","2013-03-22",960
"1567","2013-03-25",960
"1568","2013-03-26",960
"1569","2013-03-27",940
"1570","2013-03-28",920
"1571","2013-04-01",940
"1572","2013-04-02",940
"1573","2013-04-03",920
"1574","2013-04-04",900
"1575","2013-04-05",920
"1576","2013-04-08",720
"1577","2013-04-09",800
"1578","2013-04-10",880
"1579","2013-04-11",820
"1580","2013-04-12",880
"1581","2013-04-15",800
"1582","2013-04-16",800
"1583","2013-04-17",900
"1584","2013-04-18",900
"1585","2013-04-19",900
"1586","2013-04-22",900
"1587","2013-04-23",880
"1588","2013-04-24",800
"1589","2013-04-25",780
"1590","2013-04-26",860
"1591","2013-04-29",860
"1592","2013-04-30",860
"1593","2013-05-01",860
"1594","2013-05-02",880
"1595","2013-05-03",880
"1596","2013-05-06",800
"1597","2013-05-07",880
"1598","2013-05-08",820
"1599","2013-05-09",820
"1600","2013-05-10",880
"1601","2013-05-13",880
"1602","2013-05-14",920
"1603","2013-05-15",900
"1604","2013-05-16",900
"1605","2013-05-17",900
"1606","2013-05-20",880
"1607","2013-05-21",900
"1608","2013-05-22",880
"1609","2013-05-23",900
"1610","2013-05-24",820
"1611","2013-05-28",840
"1612","2013-05-29",880
"1613","2013-05-30",860
"1614","2013-05-31",880
"1615","2013-06-03",880
"1616","2013-06-04",880
"1617","2013-06-05",880
"1618","2013-06-06",880
"1619","2013-06-07",880
"1620","2013-06-10",880
"1621","2013-06-11",880
"1622","2013-06-12",880
"1623","2013-06-13",900
"1624","2013-06-14",900
"1625","2013-06-17",880
"1626","2013-06-18",880
"1627","2013-06-19",900
"1628","2013-06-20",880
"1629","2013-06-21",880
"1630","2013-06-24",900
"1631","2013-06-25",920
"1632","2013-06-26",920
"1633","2013-06-27",880
"1634","2013-06-28",920
"1635","2013-07-01",940
"1636","2013-07-02",880
"1637","2013-07-03",880
"1638","2013-07-05",920
"1639","2013-07-08",920
"1640","2013-07-09",900
"1641","2013-07-10",900
"1642","2013-07-11",880
"1643","2013-07-12",900
"1644","2013-07-15",800
"1645","2013-07-16",880
"1646","2013-07-17",880
"1647","2013-07-18",880
"1648","2013-07-19",880
"1649","2013-07-22",860
"1650","2013-07-23",820
"1651","2013-07-24",900
"1652","2013-07-25",840
"1653","2013-07-26",840
"1654","2013-07-29",820
"1655","2013-07-30",800
"1656","2013-07-31",840
"1657","2013-08-01",860
"1658","2013-08-02",860
"1659","2013-08-05",860
"1660","2013-08-06",860
"1661","2013-08-07",860
"1662","2013-08-08",820
"1663","2013-08-09",860
"1664","2013-08-12",780
"1665","2013-08-13",860
"1666","2013-08-14",860
"1667","2013-08-15",880
"1668","2013-08-16",900
"1669","2013-08-19",900
"1670","2013-08-20",900
"1671","2013-08-21",800
"1672","2013-08-22",840
"1673","2013-08-23",880
"1674","2013-08-26",840
"1675","2013-08-27",800
"1676","2013-08-28",800
"1677","2013-08-29",840
"1678","2013-08-30",820
"1679","2013-09-03",820
"1680","2013-09-04",820
"1681","2013-09-05",840
"1682","2013-09-06",800
"1683","2013-09-09",800
"1684","2013-09-10",700
"1685","2013-09-11",800
"1686","2013-09-12",800
"1687","2013-09-13",800
"1688","2013-09-16",700
"1689","2013-09-17",740
"1690","2013-09-18",780
"1691","2013-09-19",780
"1692","2013-09-20",800
"1693","2013-09-23",760
"1694","2013-09-24",760
"1695","2013-09-25",760
"1696","2013-09-26",640
"1697","2013-09-27",640
"1698","2013-09-30",720
"1699","2013-10-01",720
"1700","2013-10-02",720
"1701","2013-10-03",720
"1702","2013-10-04",660
"1703","2013-10-07",640
"1704","2013-10-08",640
"1705","2013-10-09",720
"1706","2013-10-10",740
"1707","2013-10-11",760
"1708","2013-10-14",760
"1709","2013-10-15",760
"1710","2013-10-16",760
"1711","2013-10-17",760
"1712","2013-10-18",800
"1713","2013-10-21",800
"1714","2013-10-22",760
"1715","2013-10-23",800
"1716","2013-10-24",800
"1717","2013-10-25",760
"1718","2013-10-28",800
"1719","2013-10-29",800
"1720","2013-10-30",800
"1721","2013-10-31",820
"1722","2013-11-01",800
"1723","2013-11-04",800
"1724","2013-11-05",780
"1725","2013-11-06",780
"1726","2013-11-07",780
"1727","2013-11-08",720
"1728","2013-11-11",720
"1729","2013-11-12",600
"1730","2013-11-13",620
"1731","2013-11-14",640
"1732","2013-11-15",700
"1733","2013-11-18",640
"1734","2013-11-19",680
"1735","2013-11-20",680
"1736","2013-11-21",640
"1737","2013-11-22",660
"1738","2013-11-25",660
"1739","2013-11-26",680
"1740","2013-11-27",780
"1741","2013-11-29",780
"1742","2013-12-02",780
"1743","2013-12-03",800
"1744","2013-12-04",760
"1745","2013-12-05",800
"1746","2013-12-06",800
"1747","2013-12-09",780
"1748","2013-12-10",720
"1749","2013-12-11",720
"1750","2013-12-12",740
"1751","2013-12-13",740
"1752","2013-12-16",740
"1753","2013-12-17",780
"1754","2013-12-18",800
"1755","2013-12-19",780
"1756","2013-12-20",780
"1757","2013-12-23",740
"1758","2013-12-24",720
"1759","2013-12-26",720
"1760","2013-12-27",700
"1761","2013-12-30",700
"1762","2013-12-31",740
"1763","2014-01-02",760
"1764","2014-01-03",720
"1765","2014-01-06",740
"1766","2014-01-07",760
"1767","2014-01-08",740
"1768","2014-01-09",800
"1769","2014-01-10",800
"1770","2014-01-13",800
"1771","2014-01-14",800
"1772","2014-01-15",800
"1773","2014-01-16",740
"1774","2014-01-17",800
"1775","2014-01-21",800
"1776","2014-01-22",800
"1777","2014-01-23",760
"1778","2014-01-24",740
"1779","2014-01-27",800
"1780","2014-01-28",800
"1781","2014-01-29",800
"1782","2014-01-30",760
"1783","2014-01-31",700
"1784","2014-02-03",760
"1785","2014-02-04",780
"1786","2014-02-05",740
"1787","2014-02-06",800
"1788","2014-02-07",800
"1789","2014-02-10",800
"1790","2014-02-11",800
"1791","2014-02-12",800
"1792","2014-02-13",840
"1793","2014-02-14",840
"1794","2014-02-18",840
"1795","2014-02-19",840
"1796","2014-02-20",840
"1797","2014-02-21",840
"1798","2014-02-24",840
"1799","2014-02-25",840
"1800","2014-02-26",840
"1801","2014-02-27",840
"1802","2014-02-28",780
"1803","2014-03-03",780
"1804","2014-03-04",840
"1805","2014-03-05",840
"1806","2014-03-06",840
"1807","2014-03-07",840
"1808","2014-03-10",840
"1809","2014-03-11",840
"1810","2014-03-12",780
"1811","2014-03-13",800
"1812","2014-03-14",800
"1813","2014-03-17",780
"1814","2014-03-18",780
"1815","2014-03-19",780
"1816","2014-03-20",800
"1817","2014-03-21",800
"1818","2014-03-24",780
"1819","2014-03-25",800
"1820","2014-03-26",780
"1821","2014-03-27",800
"1822","2014-03-28",800
"1823","2014-03-31",780
"1824","2014-04-01",800
"1825","2014-04-02",800
"1826","2014-04-03",780
"1827","2014-04-04",800
"1828","2014-04-07",780
"1829","2014-04-08",780
"1830","2014-04-09",780
"1831","2014-04-10",760
"1832","2014-04-11",740
"1833","2014-04-14",740
"1834","2014-04-15",680
"1835","2014-04-16",660
"1836","2014-04-17",700
"1837","2014-04-21",700
"1838","2014-04-22",720
"1839","2014-04-23",720
"1840","2014-04-24",720
"1841","2014-04-25",720
"1842","2014-04-28",760
"1843","2014-04-29",760
"1844","2014-04-30",720
"1845","2014-05-01",700
"1846","2014-05-02",760
"1847","2014-05-05",800
"1848","2014-05-06",760
"1849","2014-05-07",720
"1850","2014-05-08",700
"1851","2014-05-09",720
"1852","2014-05-12",660
"1853","2014-05-13",740
"1854","2014-05-14",660
"1855","2014-05-15",720
"1856","2014-05-16",760
"1857","2014-05-19",680
"1858","2014-05-20",680
"1859","2014-05-21",680
"1860","2014-05-22",660
"1861","2014-05-23",660
"1862","2014-05-27",740
"1863","2014-05-28",740
"1864","2014-05-29",720
"1865","2014-05-30",740
"1866","2014-06-02",740
"1867","2014-06-03",720
"1868","2014-06-04",720
"1869","2014-06-05",740
"1870","2014-06-06",740
"1871","2014-06-09",740
"1872","2014-06-10",740
"1873","2014-06-11",740
"1874","2014-06-12",700
"1875","2014-06-13",680
"1876","2014-06-16",702
"1877","2014-06-17",700
"1878","2014-06-18",660
"1879","2014-06-19",625
"1880","2014-06-20",629
"1881","2014-06-23",678
"1882","2014-06-24",755
"1883","2014-06-25",750
"1884","2014-06-26",750
"1885","2014-06-27",641
"1886","2014-06-30",639
"1887","2014-07-01",689
"1888","2014-07-02",670
"1889","2014-07-03",675
"1890","2014-07-07",651
"1891","2014-07-08",644
"1892","2014-07-09",643
"1893","2014-07-10",625
"1894","2014-07-11",670
"1895","2014-07-14",674
"1896","2014-07-15",674
"1897","2014-07-16",674
"1898","2014-07-17",670
"1899","2014-07-18",631
"1900","2014-07-21",650
"1901","2014-07-22",670
"1902","2014-07-23",670
"1903","2014-07-24",660
"1904","2014-07-25",647
"1905","2014-07-28",670
"1906","2014-07-29",670
"1907","2014-07-30",700
"1908","2014-07-31",700
"1909","2014-08-01",700
"1910","2014-08-04",615
"1911","2014-08-05",550
"1912","2014-08-06",425
"1913","2014-08-07",500
"1914","2014-08-08",490
"1915","2014-08-11",490
"1916","2014-08-12",490
"1917","2014-08-13",400
"1918","2014-08-14",375
"1919","2014-08-15",320
"1920","2014-08-18",308
"1921","2014-08-19",313
"1922","2014-08-20",309
"1923","2014-08-21",300
"1924","2014-08-22",305
"1925","2014-08-25",316
"1926","2014-08-26",322
"1927","2014-08-27",320
"1928","2014-08-28",325
"1929","2014-08-29",317
"1930","2014-09-02",313
"1931","2014-09-03",314
"1932","2014-09-04",303
"1933","2014-09-05",304
"1934","2014-09-08",304
"1935","2014-09-09",301
"1936","2014-09-10",300
"1937","2014-09-11",295
"1938","2014-09-12",297
"1939","2014-09-15",297
"1940","2014-09-16",271
"1941","2014-09-17",273
"1942","2014-09-18",261
"1943","2014-09-19",264
"1944","2014-09-22",257
"1945","2014-09-23",246
"1946","2014-09-24",228
"1947","2014-09-25",236
"1948","2014-09-26",238
"1949","2014-09-29",225
"1950","2014-09-30",222
"1951","2014-10-01",225
"1952","2014-10-02",222
"1953","2014-10-03",211
"1954","2014-10-06",211
"1955","2014-10-07",212
"1956","2014-10-08",216
"1957","2014-10-09",209
"1958","2014-10-10",213
"1959","2014-10-13",200
"1960","2014-10-14",208
"1961","2014-10-15",200
"1962","2014-10-16",204
"1963","2014-10-17",199
"1964","2014-10-20",199
"1965","2014-10-21",202
"1966","2014-10-22",199
"1967","2014-10-23",211
"1968","2014-10-24",225
"1969","2014-10-27",216
"1970","2014-10-28",216
"1971","2014-10-29",214
"1972","2014-10-30",218
"1973","2014-10-31",229
"1974","2014-11-03",211
"1975","2014-11-04",246
"1976","2014-11-05",264
"1977","2014-11-06",260
"1978","2014-11-07",266
"1979","2014-11-10",262
"1980","2014-11-11",264
"1981","2014-11-12",292
"1982","2014-11-13",291
"1983","2014-11-14",273
"1984","2014-11-17",281
"1985","2014-11-18",270
"1986","2014-11-19",264
"1987","2014-11-20",245
"1988","2014-11-21",243
"1989","2014-11-24",269
"1990","2014-11-25",256
"1991","2014-11-26",258
"1992","2014-11-28",250
"1993","2014-12-01",255
"1994","2014-12-02",252
"1995","2014-12-03",238
"1996","2014-12-04",271
"1997","2014-12-05",274
"1998","2014-12-08",285
"1999","2014-12-09",288
"2000","2014-12-10",294
"2001","2014-12-11",300
"2002","2014-12-12",309
"2003","2014-12-15",321
"2004","2014-12-16",328
"2005","2014-12-17",340
"2006","2014-12-18",350
"2007","2014-12-19",310
"2008","2014-12-22",315
"2009","2014-12-23",307
"2010","2014-12-24",302
"2011","2014-12-26",317
"2012","2014-12-29",321
"2013","2014-12-30",325
"2014","2014-12-31",309
"2015","2015-01-02",306
"2016","2015-01-05",309
"2017","2015-01-06",306
"2018","2015-01-07",309
"2019","2015-01-08",309
"2020","2015-01-09",306
"2021","2015-01-12",283
"2022","2015-01-13",277
"2023","2015-01-14",279
"2024","2015-01-15",268
"2025","2015-01-16",272
"2026","2015-01-20",279
"2027","2015-01-21",265
"2028","2015-01-22",260
"2029","2015-01-23",251
"2030","2015-01-26",240
"2031","2015-01-27",245
"2032","2015-01-28",242
"2033","2015-01-29",245
"2034","2015-01-30",241
"2035","2015-02-02",241
"2036","2015-02-03",242
"2037","2015-02-04",244
"2038","2015-02-05",242
"2039","2015-02-06",244
"2040","2015-02-09",232
"2041","2015-02-10",215
"2042","2015-02-11",217
"2043","2015-02-12",217
"2044","2015-02-13",245
"2045","2015-02-17",252
"2046","2015-02-18",263
"2047","2015-02-19",286
"2048","2015-02-20",286
"2049","2015-02-23",278
"2050","2015-02-24",281
"2051","2015-02-25",270
"2052","2015-02-26",269
"2053","2015-02-27",283
"2054","2015-03-02",272
"2055","2015-03-03",261
"2056","2015-03-04",257
"2057","2015-03-05",251
"2058","2015-03-06",259
"2059","2015-03-09",255
"2060","2015-03-10",245
"2061","2015-03-11",253
"2062","2015-03-12",263
"2063","2015-03-13",257
"2064","2015-03-16",258
"2065","2015-03-17",269
"2066","2015-03-18",269
"2067","2015-03-19",275
"2068","2015-03-20",276
"2069","2015-03-23",277
"2070","2015-03-24",274
"2071","2015-03-25",301
"2072","2015-03-26",315
"2073","2015-03-27",317
"2074","2015-03-30",305
"2075","2015-03-31",311
"2076","2015-04-01",308
"2077","2015-04-02",301
"2078","2015-04-06",304
"2079","2015-04-07",298
"2080","2015-04-08",296
"2081","2015-04-09",300
"2082","2015-04-10",308
"2083","2015-04-13",311
"2084","2015-04-14",315
"2085","2015-04-15",328
"2086","2015-04-16",337
"2087","2015-04-17",334
"2088","2015-04-20",320
"2089","2015-04-21",320
"2090","2015-04-22",320
"2091","2015-04-23",311
"2092","2015-04-24",313
"2093","2015-04-27",300
"2094","2015-04-28",311
"2095","2015-04-29",311
"2096","2015-04-30",297
"2097","2015-05-01",301
"2098","2015-05-04",305
"2099","2015-05-05",304
"2100","2015-05-06",295
"2101","2015-05-07",295
"2102","2015-05-08",292
"2103","2015-05-11",276
"2104","2015-05-12",265
"2105","2015-05-13",256
"2106","2015-05-14",266
"2107","2015-05-15",274
"2108","2015-05-18",280
"2109","2015-05-19",281
"2110","2015-05-20",259
"2111","2015-05-21",271
