"","date","MLCO"
"881","2010-07-01",3.7
"882","2010-07-02",3.68
"883","2010-07-06",3.72
"884","2010-07-07",3.89
"885","2010-07-08",3.88
"886","2010-07-09",3.98
"887","2010-07-12",3.76
"888","2010-07-13",3.94
"889","2010-07-14",3.85
"890","2010-07-15",3.7
"891","2010-07-16",3.65
"892","2010-07-19",3.73
"893","2010-07-20",3.85
"894","2010-07-21",3.91
"895","2010-07-22",4.14
"896","2010-07-23",4.11
"897","2010-07-26",4.27
"898","2010-07-27",4.13
"899","2010-07-28",3.83
"900","2010-07-29",3.77
"901","2010-07-30",3.89
"902","2010-08-02",3.97
"903","2010-08-03",3.88
"904","2010-08-04",3.85
"905","2010-08-05",3.89
"906","2010-08-06",3.89
"907","2010-08-09",4.03
"908","2010-08-10",3.89
"909","2010-08-11",3.81
"910","2010-08-12",3.88
"911","2010-08-13",3.81
"912","2010-08-16",3.75
"913","2010-08-17",4.13
"914","2010-08-18",4.27
"915","2010-08-19",4.21
"916","2010-08-20",4.18
"917","2010-08-23",4.24
"918","2010-08-24",4.09
"919","2010-08-25",4.21
"920","2010-08-26",4.05
"921","2010-08-27",4.24
"922","2010-08-30",4.03
"923","2010-08-31",3.9
"924","2010-09-01",3.91
"925","2010-09-02",4.41
"926","2010-09-03",4.49
"927","2010-09-07",4.38
"928","2010-09-08",4.61
"929","2010-09-09",4.5
"930","2010-09-10",4.53
"931","2010-09-13",4.51
"932","2010-09-14",4.38
"933","2010-09-15",4.38
"934","2010-09-16",4.71
"935","2010-09-17",4.89
"936","2010-09-20",4.96
"937","2010-09-21",4.82
"938","2010-09-22",5
"939","2010-09-23",4.86
"940","2010-09-24",4.9
"941","2010-09-27",5.24
"942","2010-09-28",5.22
"943","2010-09-29",5.1
"944","2010-09-30",5.07
"945","2010-10-01",5.09
"946","2010-10-04",5.39
"947","2010-10-05",5.47
"948","2010-10-06",5.39
"949","2010-10-07",5.46
"950","2010-10-08",5.58
"951","2010-10-11",5.62
"952","2010-10-12",5.67
"953","2010-10-13",5.79
"954","2010-10-14",5.66
"955","2010-10-15",5.57
"956","2010-10-18",5.6
"957","2010-10-19",5.37
"958","2010-10-20",5.71
"959","2010-10-21",5.86
"960","2010-10-22",5.9
"961","2010-10-25",5.88
"962","2010-10-26",5.94
"963","2010-10-27",5.8
"964","2010-10-28",6
"965","2010-10-29",6.27
"966","2010-11-01",6.52
"967","2010-11-02",6.63
"968","2010-11-03",6.63
"969","2010-11-04",6.72
"970","2010-11-05",6.57
"971","2010-11-08",6.86
"972","2010-11-09",6.69
"973","2010-11-10",6.54
"974","2010-11-11",6.51
"975","2010-11-12",6.16
"976","2010-11-15",6.36
"977","2010-11-16",6.09
"978","2010-11-17",6.18
"979","2010-11-18",6.19
"980","2010-11-19",6.21
"981","2010-11-22",6.2
"982","2010-11-23",6.02
"983","2010-11-24",6.32
"984","2010-11-26",6.05
"985","2010-11-29",6.03
"986","2010-11-30",5.97
"987","2010-12-01",6.14
"988","2010-12-02",6.05
"989","2010-12-03",6.04
"990","2010-12-06",6.01
"991","2010-12-07",5.98
"992","2010-12-08",5.9
"993","2010-12-09",5.8
"994","2010-12-10",5.77
"995","2010-12-13",5.75
"996","2010-12-14",5.59
"997","2010-12-15",5.56
"998","2010-12-16",6.13
