"","date","LUB"
"1003","2010-12-23",6.17
"1004","2010-12-27",6.15
"1005","2010-12-28",6.12
"1006","2010-12-29",6.12
"1007","2010-12-30",6.14
"1008","2010-12-31",6.27
"1009","2011-01-03",6.25
"1010","2011-01-04",6.07
"1011","2011-01-05",6.29
"1012","2011-01-06",6.34
"1013","2011-01-07",6.4
"1014","2011-01-10",6.19
"1015","2011-01-11",6.28
"1016","2011-01-12",6.26
"1017","2011-01-13",6.2
"1018","2011-01-14",6.23
"1019","2011-01-18",6.07
"1020","2011-01-19",5.95
"1021","2011-01-20",5.89
"1022","2011-01-21",5.88
"1023","2011-01-24",6
"1024","2011-01-25",6.04
"1025","2011-01-26",5.98
"1026","2011-01-27",6.13
"1027","2011-01-28",5.92
"1028","2011-01-31",5.77
"1029","2011-02-01",5.77
"1030","2011-02-02",5.79
"1031","2011-02-03",5.97
"1032","2011-02-04",5.88
"1033","2011-02-07",5.86
"1034","2011-02-08",5.75
"1035","2011-02-09",5.7
"1036","2011-02-10",5.72
"1037","2011-02-11",5.77
"1038","2011-02-14",5.69
"1039","2011-02-15",5.76
"1040","2011-02-16",5.87
"1041","2011-02-17",5.9
"1042","2011-02-18",5.82
"1043","2011-02-22",5.39
"1044","2011-02-23",5.35
"1045","2011-02-24",5.35
"1046","2011-02-25",5.4
"1047","2011-02-28",5.35
"1048","2011-03-01",5.33
"1049","2011-03-02",5.31
"1050","2011-03-03",5.28
"1051","2011-03-04",5.18
"1052","2011-03-07",5.04
"1053","2011-03-08",5.1
"1054","2011-03-09",5.11
"1055","2011-03-10",4.93
"1056","2011-03-11",4.9
"1057","2011-03-14",4.81
"1058","2011-03-15",4.85
"1059","2011-03-16",4.58
"1060","2011-03-17",4.77
"1061","2011-03-18",4.9
"1062","2011-03-21",4.83
"1063","2011-03-22",4.82
"1064","2011-03-23",4.85
"1065","2011-03-24",4.9
"1066","2011-03-25",4.86
"1067","2011-03-28",4.76
"1068","2011-03-29",4.77
"1069","2011-03-30",4.7
"1070","2011-03-31",5.3
"1071","2011-04-01",5.2
"1072","2011-04-04",5.13
"1073","2011-04-05",5.65
"1074","2011-04-06",5.55
"1075","2011-04-07",5.49
"1076","2011-04-08",5.4
"1077","2011-04-11",5.39
"1078","2011-04-12",5.29
"1079","2011-04-13",5.3
"1080","2011-04-14",5.32
"1081","2011-04-15",5.46
"1082","2011-04-18",5.4
"1083","2011-04-19",5.3
"1084","2011-04-20",5.34
"1085","2011-04-21",5.3
"1086","2011-04-25",5.2
"1087","2011-04-26",5.05
"1088","2011-04-27",4.97
"1089","2011-04-28",4.88
"1090","2011-04-29",5
"1091","2011-05-02",5.04
"1092","2011-05-03",4.92
"1093","2011-05-04",4.89
"1094","2011-05-05",4.91
"1095","2011-05-06",4.94
"1096","2011-05-09",4.95
"1097","2011-05-10",5.18
"1098","2011-05-11",5.17
"1099","2011-05-12",5.22
"1100","2011-05-13",5.12
"1101","2011-05-16",5.19
"1102","2011-05-17",5.03
"1103","2011-05-18",5.03
"1104","2011-05-19",4.99
"1105","2011-05-20",4.94
"1106","2011-05-23",4.82
"1107","2011-05-24",5.09
"1108","2011-05-25",5.05
"1109","2011-05-26",5.03
"1110","2011-05-27",5.04
"1111","2011-05-31",5
"1112","2011-06-01",5.04
"1113","2011-06-02",5.12
"1114","2011-06-03",5.22
"1115","2011-06-06",5.37
"1116","2011-06-07",5.34
"1117","2011-06-08",5.31
"1118","2011-06-09",5.4
"1119","2011-06-10",5.37
"1120","2011-06-13",5.34
"1121","2011-06-14",5.49
"1122","2011-06-15",5.47
"1123","2011-06-16",5.79
"1124","2011-06-17",5.52
"1125","2011-06-20",5.6
"1126","2011-06-21",5.74
"1127","2011-06-22",5.53
"1128","2011-06-23",5.6
"1129","2011-06-24",5.67
"1130","2011-06-27",5.73
"1131","2011-06-28",5.86
"1132","2011-06-29",5.62
"1133","2011-06-30",5.52
"1134","2011-07-01",5.77
"1135","2011-07-05",5.84
"1136","2011-07-06",5.69
"1137","2011-07-07",5.86
"1138","2011-07-08",5.89
"1139","2011-07-11",5.84
"1140","2011-07-12",5.77
"1141","2011-07-13",6.02
"1142","2011-07-14",5.97
"1143","2011-07-15",6.01
"1144","2011-07-18",6.05
"1145","2011-07-19",6.15
"1146","2011-07-20",6.08
"1147","2011-07-21",6.14
"1148","2011-07-22",6.13
"1149","2011-07-25",5.95
"1150","2011-07-26",5.76
"1151","2011-07-27",5.53
"1152","2011-07-28",5.43
"1153","2011-07-29",5.47
"1154","2011-08-01",5.58
"1155","2011-08-02",5.4
"1156","2011-08-03",5.49
"1157","2011-08-04",5.44
"1158","2011-08-05",5.37
"1159","2011-08-08",4.75
"1160","2011-08-09",4.58
"1161","2011-08-10",4.37
"1162","2011-08-11",4.62
"1163","2011-08-12",4.52
"1164","2011-08-15",4.72
"1165","2011-08-16",4.58
"1166","2011-08-17",4.52
"1167","2011-08-18",4.39
"1168","2011-08-19",4.32
"1169","2011-08-22",4.48
"1170","2011-08-23",4.59
"1171","2011-08-24",4.63
"1172","2011-08-25",4.41
"1173","2011-08-26",4.51
"1174","2011-08-29",4.76
"1175","2011-08-30",4.68
"1176","2011-08-31",4.55
"1177","2011-09-01",4.46
"1178","2011-09-02",4.27
"1179","2011-09-06",4.26
"1180","2011-09-07",4.51
"1181","2011-09-08",4.31
"1182","2011-09-09",4.12
"1183","2011-09-12",4.1
"1184","2011-09-13",4.2
"1185","2011-09-14",4.36
"1186","2011-09-15",4.36
"1187","2011-09-16",4.41
"1188","2011-09-19",4.35
"1189","2011-09-20",4.17
"1190","2011-09-21",4.05
"1191","2011-09-22",4.01
"1192","2011-09-23",4.07
"1193","2011-09-26",4.13
"1194","2011-09-27",4.17
"1195","2011-09-28",4.06
"1196","2011-09-29",4.15
"1197","2011-09-30",4.1
"1198","2011-10-03",3.84
"1199","2011-10-04",4.34
"1200","2011-10-05",4.28
"1201","2011-10-06",4.44
"1202","2011-10-07",4.22
"1203","2011-10-10",4.5
"1204","2011-10-11",4.47
"1205","2011-10-12",4.58
"1206","2011-10-13",4.63
"1207","2011-10-14",4.65
"1208","2011-10-17",4.6
"1209","2011-10-18",4.75
"1210","2011-10-19",4.62
"1211","2011-10-20",4.58
"1212","2011-10-21",4.65
"1213","2011-10-24",4.7
"1214","2011-10-25",4.39
"1215","2011-10-26",4.6
"1216","2011-10-27",5.02
"1217","2011-10-28",4.92
"1218","2011-10-31",4.83
"1219","2011-11-01",4.49
"1220","2011-11-02",4.61
"1221","2011-11-03",4.75
"1222","2011-11-04",4.67
"1223","2011-11-07",4.63
"1224","2011-11-08",4.56
"1225","2011-11-09",4.26
"1226","2011-11-10",4.32
"1227","2011-11-11",4.41
"1228","2011-11-14",4.3
"1229","2011-11-15",4.42
"1230","2011-11-16",4.33
"1231","2011-11-17",4.49
"1232","2011-11-18",4.8
"1233","2011-11-21",4.63
"1234","2011-11-22",4.57
"1235","2011-11-23",4.36
"1236","2011-11-25",4.28
"1237","2011-11-28",4.44
"1238","2011-11-29",4.3
"1239","2011-11-30",4.85
"1240","2011-12-01",4.88
"1241","2011-12-02",4.83
"1242","2011-12-05",4.75
"1243","2011-12-06",4.79
"1244","2011-12-07",4.65
"1245","2011-12-08",4.4
"1246","2011-12-09",4.55
"1247","2011-12-12",4.57
"1248","2011-12-13",4.33
"1249","2011-12-14",4.5
"1250","2011-12-15",4.4
"1251","2011-12-16",4.58
"1252","2011-12-19",4.51
"1253","2011-12-20",4.45
"1254","2011-12-21",4.44
"1255","2011-12-22",4.55
"1256","2011-12-23",4.44
"1257","2011-12-27",4.41
"1258","2011-12-28",4.4
"1259","2011-12-29",4.52
"1260","2011-12-30",4.51
"1261","2012-01-03",5.05
"1262","2012-01-04",4.97
"1263","2012-01-05",5.07
"1264","2012-01-06",5.02
"1265","2012-01-09",5
"1266","2012-01-10",5
"1267","2012-01-11",4.98
"1268","2012-01-12",4.92
"1269","2012-01-13",4.88
"1270","2012-01-17",4.91
"1271","2012-01-18",4.95
"1272","2012-01-19",4.95
"1273","2012-01-20",4.91
"1274","2012-01-23",4.93
"1275","2012-01-24",5.09
"1276","2012-01-25",5.29
"1277","2012-01-26",5.22
"1278","2012-01-27",5.25
"1279","2012-01-30",5.2
"1280","2012-01-31",5.22
"1281","2012-02-01",5.35
"1282","2012-02-02",5.45
"1283","2012-02-03",5.53
"1284","2012-02-06",5.54
"1285","2012-02-07",5.55
"1286","2012-02-08",5.58
"1287","2012-02-09",5.47
"1288","2012-02-10",5.29
"1289","2012-02-13",5.39
"1290","2012-02-14",5.28
"1291","2012-02-15",5.12
"1292","2012-02-16",5.08
"1293","2012-02-17",5.17
"1294","2012-02-21",5.19
"1295","2012-02-22",5.13
"1296","2012-02-23",5.22
"1297","2012-02-24",5.2
"1298","2012-02-27",5.07
"1299","2012-02-28",5.11
"1300","2012-02-29",4.96
"1301","2012-03-01",4.97
"1302","2012-03-02",4.72
"1303","2012-03-05",4.95
"1304","2012-03-06",4.83
"1305","2012-03-07",5.13
"1306","2012-03-08",5.07
"1307","2012-03-09",5.08
"1308","2012-03-12",5.21
"1309","2012-03-13",5.49
"1310","2012-03-14",5.38
"1311","2012-03-15",5.43
"1312","2012-03-16",5.42
"1313","2012-03-19",5.74
"1314","2012-03-20",5.74
"1315","2012-03-21",5.65
"1316","2012-03-22",5.78
"1317","2012-03-23",5.68
"1318","2012-03-26",5.69
"1319","2012-03-27",5.62
"1320","2012-03-28",5.64
"1321","2012-03-29",5.55
"1322","2012-03-30",6.07
"1323","2012-04-02",6.09
"1324","2012-04-03",6.6
"1325","2012-04-04",6.49
"1326","2012-04-05",6.43
"1327","2012-04-09",6.47
"1328","2012-04-10",6.07
"1329","2012-04-11",6.19
"1330","2012-04-12",6.42
"1331","2012-04-13",6.31
"1332","2012-04-16",6.6
"1333","2012-04-17",6.34
"1334","2012-04-18",6.25
"1335","2012-04-19",5.95
"1336","2012-04-20",6.13
"1337","2012-04-23",6.2
"1338","2012-04-24",6.3
"1339","2012-04-25",6.22
"1340","2012-04-26",6.22
"1341","2012-04-27",6.22
"1342","2012-04-30",6.12
"1343","2012-05-01",6.11
"1344","2012-05-02",6.07
"1345","2012-05-03",5.97
"1346","2012-05-04",5.86
"1347","2012-05-07",5.99
"1348","2012-05-08",6.21
"1349","2012-05-09",6.04
"1350","2012-05-10",6.12
"1351","2012-05-11",5.86
"1352","2012-05-14",5.65
"1353","2012-05-15",5.7
"1354","2012-05-16",5.77
"1355","2012-05-17",5.66
"1356","2012-05-18",5.53
"1357","2012-05-21",5.56
"1358","2012-05-22",5.43
"1359","2012-05-23",5.41
"1360","2012-05-24",5.41
"1361","2012-05-25",5.4
"1362","2012-05-29",5.32
"1363","2012-05-30",5.1
"1364","2012-05-31",5.11
"1365","2012-06-01",5.08
"1366","2012-06-04",5.28
"1367","2012-06-05",5.35
"1368","2012-06-06",5.47
"1369","2012-06-07",5.46
"1370","2012-06-08",5.75
"1371","2012-06-11",5.67
"1372","2012-06-12",5.87
"1373","2012-06-13",5.73
"1374","2012-06-14",5.9
"1375","2012-06-15",5.84
"1376","2012-06-18",5.66
"1377","2012-06-19",5.96
"1378","2012-06-20",6.19
"1379","2012-06-21",6.28
"1380","2012-06-22",6.61
"1381","2012-06-25",6.47
"1382","2012-06-26",6.46
"1383","2012-06-27",6.64
"1384","2012-06-28",6.62
"1385","2012-06-29",6.7
"1386","2012-07-02",6.81
"1387","2012-07-03",6.85
"1388","2012-07-05",6.94
"1389","2012-07-06",7.05
"1390","2012-07-09",7.22
"1391","2012-07-10",7.3
"1392","2012-07-11",7.3
"1393","2012-07-12",7.27
"1394","2012-07-13",7.27
"1395","2012-07-16",7.23
"1396","2012-07-17",7.3
"1397","2012-07-18",7.39
"1398","2012-07-19",7.17
"1399","2012-07-20",7.14
"1400","2012-07-23",6.56
"1401","2012-07-24",6.52
"1402","2012-07-25",6.52
"1403","2012-07-26",6.69
"1404","2012-07-27",6.65
"1405","2012-07-30",6.54
"1406","2012-07-31",6.63
"1407","2012-08-01",6.3
"1408","2012-08-02",6.36
"1409","2012-08-03",6.68
"1410","2012-08-06",6.87
"1411","2012-08-07",6.92
"1412","2012-08-08",6.61
"1413","2012-08-09",6.53
"1414","2012-08-10",6.31
"1415","2012-08-13",6.38
"1416","2012-08-14",6.35
"1417","2012-08-15",6.26
"1418","2012-08-16",6.13
"1419","2012-08-17",6.28
"1420","2012-08-20",6.21
"1421","2012-08-21",6.14
"1422","2012-08-22",6.14
"1423","2012-08-23",6
"1424","2012-08-24",6.05
"1425","2012-08-27",5.99
"1426","2012-08-28",6.05
"1427","2012-08-29",6.31
"1428","2012-08-30",6.36
"1429","2012-08-31",5.98
"1430","2012-09-04",6.27
"1431","2012-09-05",6.34
"1432","2012-09-06",6.73
"1433","2012-09-07",6.69
"1434","2012-09-10",6.29
"1435","2012-09-11",6.17
"1436","2012-09-12",6.26
"1437","2012-09-13",6.39
"1438","2012-09-14",6.53
"1439","2012-09-17",6.48
"1440","2012-09-18",6.62
"1441","2012-09-19",6.57
"1442","2012-09-20",6.48
"1443","2012-09-21",6.75
"1444","2012-09-24",6.74
"1445","2012-09-25",6.69
"1446","2012-09-26",6.7
"1447","2012-09-27",6.7
"1448","2012-09-28",6.73
"1449","2012-10-01",6.61
"1450","2012-10-02",6.54
"1451","2012-10-03",6.33
"1452","2012-10-04",6.41
"1453","2012-10-05",6.41
"1454","2012-10-08",6.41
"1455","2012-10-09",6.3
"1456","2012-10-10",6.6
"1457","2012-10-11",6.7
"1458","2012-10-12",6.65
"1459","2012-10-15",6.63
"1460","2012-10-16",6.66
"1461","2012-10-17",6.66
"1462","2012-10-18",6.65
"1463","2012-10-19",6.48
"1464","2012-10-22",6.24
"1465","2012-10-23",6.22
"1466","2012-10-24",6.21
"1467","2012-10-25",6.18
"1468","2012-10-26",6.24
"1469","2012-10-31",6.39
"1470","2012-11-01",6.64
"1471","2012-11-02",6.28
"1472","2012-11-05",6.3
"1473","2012-11-06",6.4
"1474","2012-11-07",6.13
"1475","2012-11-08",6.14
"1476","2012-11-09",6.07
"1477","2012-11-12",6.12
"1478","2012-11-13",6.1
"1479","2012-11-14",6.08
"1480","2012-11-15",5.95
"1481","2012-11-16",5.82
"1482","2012-11-19",6.25
"1483","2012-11-20",6.1
"1484","2012-11-21",6.34
"1485","2012-11-23",6.34
"1486","2012-11-26",6.35
"1487","2012-11-27",6.25
"1488","2012-11-28",6.32
"1489","2012-11-29",6.46
"1490","2012-11-30",6.36
"1491","2012-12-03",6.43
"1492","2012-12-04",6.38
"1493","2012-12-05",6.33
"1494","2012-12-06",6.3
"1495","2012-12-07",6.14
"1496","2012-12-10",6.26
"1497","2012-12-11",6.64
"1498","2012-12-12",6.57
"1499","2012-12-13",6.54
"1500","2012-12-14",6.66
"1501","2012-12-17",6.75
"1502","2012-12-18",6.85
"1503","2012-12-19",6.85
"1504","2012-12-20",6.84
"1505","2012-12-21",6.86
"1506","2012-12-24",6.65
"1507","2012-12-26",6.53
"1508","2012-12-27",6.48
"1509","2012-12-28",6.44
"1510","2012-12-31",6.69
"1511","2013-01-02",6.98
"1512","2013-01-03",6.78
"1513","2013-01-04",7.02
"1514","2013-01-07",6.97
"1515","2013-01-08",7.06
"1516","2013-01-09",7.13
"1517","2013-01-10",7.24
"1518","2013-01-11",7.24
"1519","2013-01-14",7.16
"1520","2013-01-15",7.15
"1521","2013-01-16",7.07
"1522","2013-01-17",7.09
"1523","2013-01-18",6.96
"1524","2013-01-22",7.1
"1525","2013-01-23",6.99
"1526","2013-01-24",6.89
"1527","2013-01-25",6.99
"1528","2013-01-28",6.9
"1529","2013-01-29",7.1
"1530","2013-01-30",6.88
"1531","2013-01-31",6.82
"1532","2013-02-01",7.25
"1533","2013-02-04",7
"1534","2013-02-05",7.53
"1535","2013-02-06",7.7
"1536","2013-02-07",7.82
"1537","2013-02-08",7.83
"1538","2013-02-11",7.77
"1539","2013-02-12",7.87
"1540","2013-02-13",7.8
"1541","2013-02-14",7.94
"1542","2013-02-15",7.89
"1543","2013-02-19",8.04
"1544","2013-02-20",8.01
"1545","2013-02-21",8.07
"1546","2013-02-22",8
"1547","2013-02-25",7.7
"1548","2013-02-26",8.18
"1549","2013-02-27",8.12
"1550","2013-02-28",8.14
"1551","2013-03-01",8.21
"1552","2013-03-04",8.26
"1553","2013-03-05",8.55
"1554","2013-03-06",8.37
"1555","2013-03-07",8.41
"1556","2013-03-08",8.41
"1557","2013-03-11",8.45
"1558","2013-03-12",8.22
"1559","2013-03-13",8.36
"1560","2013-03-14",8.43
"1561","2013-03-15",8.33
"1562","2013-03-18",8.17
"1563","2013-03-19",8.2
"1564","2013-03-20",8.51
"1565","2013-03-21",8
"1566","2013-03-22",8.06
"1567","2013-03-25",7.92
"1568","2013-03-26",7.81
"1569","2013-03-27",7.49
"1570","2013-03-28",7.48
"1571","2013-04-01",7.19
"1572","2013-04-02",6.85
"1573","2013-04-03",6.79
"1574","2013-04-04",7.09
"1575","2013-04-05",7.07
"1576","2013-04-08",7.01
"1577","2013-04-09",6.94
"1578","2013-04-10",7.18
"1579","2013-04-11",6.99
"1580","2013-04-12",7.08
"1581","2013-04-15",6.76
"1582","2013-04-16",6.88
"1583","2013-04-17",6.65
"1584","2013-04-18",6.91
"1585","2013-04-19",6.99
"1586","2013-04-22",6.88
"1587","2013-04-23",6.96
"1588","2013-04-24",7.03
"1589","2013-04-25",6.91
"1590","2013-04-26",6.94
"1591","2013-04-29",6.98
"1592","2013-04-30",6.81
"1593","2013-05-01",6.75
"1594","2013-05-02",7.05
"1595","2013-05-03",7.18
"1596","2013-05-06",7.18
"1597","2013-05-07",7.27
"1598","2013-05-08",7.32
"1599","2013-05-09",7.19
"1600","2013-05-10",7.19
"1601","2013-05-13",7.1
"1602","2013-05-14",7.34
"1603","2013-05-15",7.27
"1604","2013-05-16",7.28
"1605","2013-05-17",7.31
"1606","2013-05-20",7.7
"1607","2013-05-21",7.94
"1608","2013-05-22",7.87
"1609","2013-05-23",8.16
"1610","2013-05-24",8.34
"1611","2013-05-28",8.49
"1612","2013-05-29",8.37
"1613","2013-05-30",8.58
"1614","2013-05-31",8.48
"1615","2013-06-03",8.68
"1616","2013-06-04",8.62
"1617","2013-06-05",8.52
"1618","2013-06-06",8.6
"1619","2013-06-07",8.6
"1620","2013-06-10",8.65
"1621","2013-06-11",8.59
"1622","2013-06-12",8.61
"1623","2013-06-13",8.67
"1624","2013-06-14",8.37
"1625","2013-06-17",8.52
"1626","2013-06-18",8.63
"1627","2013-06-19",8.52
"1628","2013-06-20",8.39
"1629","2013-06-21",8.47
"1630","2013-06-24",8.3
"1631","2013-06-25",8.21
"1632","2013-06-26",8.3
"1633","2013-06-27",8.41
"1634","2013-06-28",8.45
"1635","2013-07-01",8.58
"1636","2013-07-02",8.62
"1637","2013-07-03",8.88
"1638","2013-07-05",9.01
"1639","2013-07-08",8.99
"1640","2013-07-09",9.04
"1641","2013-07-10",8.98
"1642","2013-07-11",9.02
"1643","2013-07-12",9
"1644","2013-07-15",9.04
"1645","2013-07-16",9.05
"1646","2013-07-17",8.93
"1647","2013-07-18",9
"1648","2013-07-19",9.09
"1649","2013-07-22",9.16
"1650","2013-07-23",8.99
"1651","2013-07-24",8.94
"1652","2013-07-25",9.11
"1653","2013-07-26",8.66
"1654","2013-07-29",8.5
"1655","2013-07-30",8.19
"1656","2013-07-31",8.04
"1657","2013-08-01",8.09
"1658","2013-08-02",8.17
"1659","2013-08-05",8.37
"1660","2013-08-06",8.53
"1661","2013-08-07",8.57
"1662","2013-08-08",8.65
"1663","2013-08-09",8.69
"1664","2013-08-12",8.71
"1665","2013-08-13",8.6
"1666","2013-08-14",8.47
"1667","2013-08-15",8.1
"1668","2013-08-16",7.95
"1669","2013-08-19",7.98
"1670","2013-08-20",7.89
"1671","2013-08-21",7.85
"1672","2013-08-22",7.99
"1673","2013-08-23",7.92
"1674","2013-08-26",7.71
"1675","2013-08-27",7.39
"1676","2013-08-28",7.25
"1677","2013-08-29",7.34
"1678","2013-08-30",7.01
"1679","2013-09-03",7.03
"1680","2013-09-04",7.03
"1681","2013-09-05",7.37
"1682","2013-09-06",7.36
"1683","2013-09-09",7.63
"1684","2013-09-10",7.41
"1685","2013-09-11",7.35
"1686","2013-09-12",7.37
"1687","2013-09-13",7.33
"1688","2013-09-16",7.27
"1689","2013-09-17",7.31
"1690","2013-09-18",7.26
"1691","2013-09-19",7.32
"1692","2013-09-20",7.29
"1693","2013-09-23",7.28
"1694","2013-09-24",7.33
"1695","2013-09-25",7.32
"1696","2013-09-26",7.32
"1697","2013-09-27",7.24
"1698","2013-09-30",7.18
"1699","2013-10-01",7.01
"1700","2013-10-02",6.96
"1701","2013-10-03",6.78
"1702","2013-10-04",6.79
"1703","2013-10-07",6.55
"1704","2013-10-08",6.51
"1705","2013-10-09",6.64
"1706","2013-10-10",6.93
"1707","2013-10-11",7.13
"1708","2013-10-14",7.25
"1709","2013-10-15",7.1
"1710","2013-10-16",7.28
"1711","2013-10-17",7.33
"1712","2013-10-18",7.48
"1713","2013-10-21",7.56
"1714","2013-10-22",7.77
"1715","2013-10-23",7.67
"1716","2013-10-24",7.82
"1717","2013-10-25",7.86
"1718","2013-10-28",8.02
"1719","2013-10-29",8.15
"1720","2013-10-30",8.04
"1721","2013-10-31",7.66
"1722","2013-11-01",7.29
"1723","2013-11-04",7.4
"1724","2013-11-05",7.39
"1725","2013-11-06",7.42
"1726","2013-11-07",7.39
"1727","2013-11-08",7.55
"1728","2013-11-11",7.52
"1729","2013-11-12",7.52
"1730","2013-11-13",7.56
"1731","2013-11-14",7.47
"1732","2013-11-15",7.47
"1733","2013-11-18",7.4
"1734","2013-11-19",7.42
"1735","2013-11-20",7.31
"1736","2013-11-21",7.51
"1737","2013-11-22",7.64
"1738","2013-11-25",7.91
"1739","2013-11-26",7.98
"1740","2013-11-27",8.73
"1741","2013-11-29",8.98
"1742","2013-12-02",8.7
"1743","2013-12-03",8.38
"1744","2013-12-04",7.86
"1745","2013-12-05",7.76
"1746","2013-12-06",8.32
"1747","2013-12-09",7.83
"1748","2013-12-10",7.45
"1749","2013-12-11",7.22
"1750","2013-12-12",7.16
"1751","2013-12-13",7.3
"1752","2013-12-16",7.46
"1753","2013-12-17",7.28
"1754","2013-12-18",7.63
"1755","2013-12-19",7.42
"1756","2013-12-20",7.68
"1757","2013-12-23",7.83
"1758","2013-12-24",7.9
"1759","2013-12-26",7.85
"1760","2013-12-27",7.32
"1761","2013-12-30",7.48
"1762","2013-12-31",7.72
"1763","2014-01-02",7.44
"1764","2014-01-03",7.48
"1765","2014-01-06",7.27
"1766","2014-01-07",7.26
"1767","2014-01-08",7.03
"1768","2014-01-09",7
"1769","2014-01-10",6.81
"1770","2014-01-13",6.85
"1771","2014-01-14",7.21
"1772","2014-01-15",7.13
"1773","2014-01-16",7.21
"1774","2014-01-17",7.19
"1775","2014-01-21",7.2
"1776","2014-01-22",7.16
"1777","2014-01-23",7.12
"1778","2014-01-24",7.03
"1779","2014-01-27",6.95
"1780","2014-01-28",6.83
"1781","2014-01-29",6.76
"1782","2014-01-30",6.82
"1783","2014-01-31",6.53
"1784","2014-02-03",6.13
"1785","2014-02-04",6.11
"1786","2014-02-05",6.13
"1787","2014-02-06",6.07
"1788","2014-02-07",6.07
"1789","2014-02-10",6.09
"1790","2014-02-11",6.2
"1791","2014-02-12",6.18
"1792","2014-02-13",6.23
"1793","2014-02-14",6.22
"1794","2014-02-18",6.35
"1795","2014-02-19",6.16
"1796","2014-02-20",6.19
"1797","2014-02-21",6.3
"1798","2014-02-24",6.3
"1799","2014-02-25",6.21
"1800","2014-02-26",6.31
"1801","2014-02-27",6.32
"1802","2014-02-28",6.35
"1803","2014-03-03",6.34
"1804","2014-03-04",6.63
"1805","2014-03-05",6.55
"1806","2014-03-06",6.54
"1807","2014-03-07",6.56
"1808","2014-03-10",6.53
"1809","2014-03-11",6.34
"1810","2014-03-12",6.23
"1811","2014-03-13",6.17
"1812","2014-03-14",6.31
"1813","2014-03-17",6.38
"1814","2014-03-18",6.59
"1815","2014-03-19",6.47
"1816","2014-03-20",6.73
"1817","2014-03-21",6.43
"1818","2014-03-24",6.19
"1819","2014-03-25",6.05
"1820","2014-03-26",5.9
"1821","2014-03-27",6.05
"1822","2014-03-28",6.12
"1823","2014-03-31",6.16
"1824","2014-04-01",6.29
"1825","2014-04-02",6.37
"1826","2014-04-03",6.31
"1827","2014-04-04",6.02
"1828","2014-04-07",5.99
"1829","2014-04-08",6.04
"1830","2014-04-09",6.02
"1831","2014-04-10",5.96
"1832","2014-04-11",5.87
"1833","2014-04-14",5.96
"1834","2014-04-15",5.81
"1835","2014-04-16",5.71
"1836","2014-04-17",5.72
"1837","2014-04-21",5.66
"1838","2014-04-22",5.93
"1839","2014-04-23",5.71
"1840","2014-04-24",5.75
"1841","2014-04-25",5.62
"1842","2014-04-28",5.55
"1843","2014-04-29",5.56
"1844","2014-04-30",5.42
"1845","2014-05-01",5.42
"1846","2014-05-02",5.24
"1847","2014-05-05",5.08
"1848","2014-05-06",5.05
"1849","2014-05-07",5.03
"1850","2014-05-08",4.92
"1851","2014-05-09",5.12
"1852","2014-05-12",5.46
"1853","2014-05-13",5.49
"1854","2014-05-14",5.33
"1855","2014-05-15",5.06
"1856","2014-05-16",5.06
"1857","2014-05-19",5.07
"1858","2014-05-20",4.97
"1859","2014-05-21",4.98
"1860","2014-05-22",5.11
"1861","2014-05-23",5.11
"1862","2014-05-27",5.26
"1863","2014-05-28",5.05
"1864","2014-05-29",5.1
"1865","2014-05-30",5.03
"1866","2014-06-02",5
"1867","2014-06-03",4.95
"1868","2014-06-04",4.87
"1869","2014-06-05",5.25
"1870","2014-06-06",5.27
"1871","2014-06-09",5.28
"1872","2014-06-10",5.19
"1873","2014-06-11",5.05
"1874","2014-06-12",5.2
"1875","2014-06-13",5.04
"1876","2014-06-16",5
"1877","2014-06-17",4.96
"1878","2014-06-18",4.98
"1879","2014-06-19",5.11
"1880","2014-06-20",5
"1881","2014-06-23",5.04
"1882","2014-06-24",4.99
"1883","2014-06-25",5.02
"1884","2014-06-26",5.05
"1885","2014-06-27",5.29
"1886","2014-06-30",5.88
"1887","2014-07-01",5.75
"1888","2014-07-02",5.68
"1889","2014-07-03",5.67
"1890","2014-07-07",5.55
"1891","2014-07-08",5.37
"1892","2014-07-09",5.45
"1893","2014-07-10",5.43
"1894","2014-07-11",5.25
"1895","2014-07-14",5.37
"1896","2014-07-15",5.24
"1897","2014-07-16",5.26
"1898","2014-07-17",5.23
"1899","2014-07-18",5.25
"1900","2014-07-21",5.16
"1901","2014-07-22",5.13
"1902","2014-07-23",5.15
"1903","2014-07-24",5.21
"1904","2014-07-25",5.23
"1905","2014-07-28",5.11
"1906","2014-07-29",5.07
"1907","2014-07-30",5.06
"1908","2014-07-31",5.02
"1909","2014-08-01",5
"1910","2014-08-04",4.96
"1911","2014-08-05",4.9
"1912","2014-08-06",5.01
"1913","2014-08-07",5.16
"1914","2014-08-08",5.21
"1915","2014-08-11",5.3
"1916","2014-08-12",5.33
"1917","2014-08-13",5.43
"1918","2014-08-14",5.4
"1919","2014-08-15",5.36
"1920","2014-08-18",5.34
"1921","2014-08-19",5.32
"1922","2014-08-20",5.32
"1923","2014-08-21",5.26
"1924","2014-08-22",5.25
"1925","2014-08-25",5.26
"1926","2014-08-26",5.32
"1927","2014-08-27",5.42
"1928","2014-08-28",5.5
"1929","2014-08-29",5.49
"1930","2014-09-02",5.5
"1931","2014-09-03",5.3
"1932","2014-09-04",5.34
"1933","2014-09-05",5.27
"1934","2014-09-08",5.21
"1935","2014-09-09",5.11
"1936","2014-09-10",5.2
