"","date","RM"
"980","2016-02-19",13.98
"981","2016-02-22",13.95
"982","2016-02-23",13.97
"983","2016-02-24",14.24
"984","2016-02-25",14.36
"985","2016-02-26",15.2
"986","2016-02-29",15.3
"987","2016-03-01",15.88
"988","2016-03-02",16.129999
"989","2016-03-03",16.209999
"990","2016-03-04",16.59
"991","2016-03-07",16.620001
"992","2016-03-08",15.87
"993","2016-03-09",15.8
"994","2016-03-10",15.8
"995","2016-03-11",16.1
"996","2016-03-14",16.49
"997","2016-03-15",16.110001
"998","2016-03-16",16.35
"999","2016-03-17",16.98
"1000","2016-03-18",17.1
"1001","2016-03-21",16.940001
"1002","2016-03-22",16.950001
"1003","2016-03-23",16.6
"1004","2016-03-24",16.709999
"1005","2016-03-28",16.73
"1006","2016-03-29",17.08
"1007","2016-03-30",17.17
"1008","2016-03-31",17.110001
"1009","2016-04-01",16.780001
"1010","2016-04-04",16.4
"1011","2016-04-05",16.51
"1012","2016-04-06",16.52
"1013","2016-04-07",16.459999
"1014","2016-04-08",16.74
"1015","2016-04-11",16.91
"1016","2016-04-12",17.83
"1017","2016-04-13",18.24
"1018","2016-04-14",18.01
"1019","2016-04-15",17.77
"1020","2016-04-18",18.040001
"1021","2016-04-19",17.83
"1022","2016-04-20",18.200001
"1023","2016-04-21",18.01
"1024","2016-04-22",17.940001
"1025","2016-04-25",17.76
"1026","2016-04-26",17.99
"1027","2016-04-27",18.709999
"1028","2016-04-28",17.879999
"1029","2016-04-29",16.52
"1030","2016-05-02",16.57
"1031","2016-05-03",16.51
"1032","2016-05-04",15.89
"1033","2016-05-05",15.84
"1034","2016-05-06",15.75
"1035","2016-05-09",15.9
"1036","2016-05-10",16.65
"1037","2016-05-11",16.23
"1038","2016-05-12",15.83
"1039","2016-05-13",15.87
"1040","2016-05-16",15.88
"1041","2016-05-17",15.86
"1042","2016-05-18",16.16
"1043","2016-05-19",16.23
"1044","2016-05-20",16.139999
"1045","2016-05-23",16.1
"1046","2016-05-24",16.67
"1047","2016-05-25",16.84
"1048","2016-05-26",16.5
"1049","2016-05-27",16.92
"1050","2016-05-31",17.07
"1051","2016-06-01",17.440001
"1052","2016-06-02",17.469999
"1053","2016-06-03",17.23
"1054","2016-06-06",17.459999
"1055","2016-06-07",17.629999
"1056","2016-06-08",17.450001
"1057","2016-06-09",16.98
"1058","2016-06-10",16.16
"1059","2016-06-13",15.76
"1060","2016-06-14",14.83
"1061","2016-06-15",14.15
"1062","2016-06-16",14.43
"1063","2016-06-17",14.48
"1064","2016-06-20",15.34
"1065","2016-06-21",14.87
"1066","2016-06-22",14.63
"1067","2016-06-23",14.77
"1068","2016-06-24",14.29
"1069","2016-06-27",13.41
"1070","2016-06-28",13.4
"1071","2016-06-29",14.65
"1072","2016-06-30",14.66
"1073","2016-07-01",15.07
"1074","2016-07-05",14.15
"1075","2016-07-06",14.33
"1076","2016-07-07",14.81
"1077","2016-07-08",15.42
"1078","2016-07-11",15.76
"1079","2016-07-12",16.43
"1080","2016-07-13",16.530001
"1081","2016-07-14",16.74
"1082","2016-07-15",17.4
"1083","2016-07-18",17.26
"1084","2016-07-19",17.219999
"1085","2016-07-20",16.99
"1086","2016-07-21",16.959999
"1087","2016-07-22",16.940001
"1088","2016-07-25",17.33
"1089","2016-07-26",16.799999
"1090","2016-07-27",18.5
"1091","2016-07-28",18.860001
"1092","2016-07-29",18.799999
"1093","2016-08-01",18.9
"1094","2016-08-02",19.17
"1095","2016-08-03",19.5
"1096","2016-08-04",19.77
"1097","2016-08-05",19.92
"1098","2016-08-08",19.91
"1099","2016-08-09",19.92
"1100","2016-08-10",19.639999
"1101","2016-08-11",19.59
"1102","2016-08-12",19.98
"1103","2016-08-15",19.98
"1104","2016-08-16",20.01
"1105","2016-08-17",20.02
"1106","2016-08-18",20
"1107","2016-08-19",19.879999
"1108","2016-08-22",20.299999
"1109","2016-08-23",20.49
"1110","2016-08-24",20.59
"1111","2016-08-25",20.73
"1112","2016-08-26",20.57
"1113","2016-08-29",20.780001
"1114","2016-08-30",21.219999
"1115","2016-08-31",21.620001
"1116","2016-09-01",21.66
"1117","2016-09-02",21.870001
"1118","2016-09-06",21.34
"1119","2016-09-07",21.49
"1120","2016-09-08",21.35
"1121","2016-09-09",21.01
"1122","2016-09-12",21.18
"1123","2016-09-13",20.969999
"1124","2016-09-14",20.82
"1125","2016-09-15",21.200001
"1126","2016-09-16",21.16
"1127","2016-09-19",21.32
"1128","2016-09-20",21.799999
"1129","2016-09-21",21.950001
"1130","2016-09-22",22.09
"1131","2016-09-23",22.209999
"1132","2016-09-26",21.690001
"1133","2016-09-27",21.66
"1134","2016-09-28",21.73
"1135","2016-09-29",21.219999
"1136","2016-09-30",21.65
"1137","2016-10-03",21.92
"1138","2016-10-04",21.76
"1139","2016-10-05",21.99
"1140","2016-10-06",21.940001
"1141","2016-10-07",21.41
"1142","2016-10-10",21.860001
"1143","2016-10-11",21.370001
"1144","2016-10-12",21.459999
"1145","2016-10-13",21.200001
"1146","2016-10-14",21.280001
"1147","2016-10-17",21.799999
"1148","2016-10-18",21.74
"1149","2016-10-19",22.26
"1150","2016-10-20",22.129999
"1151","2016-10-21",22.030001
"1152","2016-10-24",22.1
"1153","2016-10-25",21.809999
"1154","2016-10-26",22.09
"1155","2016-10-27",21.879999
"1156","2016-10-28",22.690001
"1157","2016-10-31",22.27
"1158","2016-11-01",21.940001
"1159","2016-11-02",21.26
"1160","2016-11-03",21.290001
"1161","2016-11-04",21.309999
"1162","2016-11-07",21.450001
"1163","2016-11-08",21
"1164","2016-11-09",22.549999
"1165","2016-11-10",22.85
"1166","2016-11-11",23.85
"1167","2016-11-14",24.450001
"1168","2016-11-15",24.65
"1169","2016-11-16",24.799999
"1170","2016-11-17",24.780001
"1171","2016-11-18",24.040001
"1172","2016-11-21",24.4
"1173","2016-11-22",24.5
"1174","2016-11-23",24.9
"1175","2016-11-25",24.700001
"1176","2016-11-28",24.92
"1177","2016-11-29",24.32
"1178","2016-11-30",24.66
"1179","2016-12-01",25.030001
"1180","2016-12-02",25.389999
"1181","2016-12-05",25.58
"1182","2016-12-06",25.6
"1183","2016-12-07",25.9
"1184","2016-12-08",25.91
"1185","2016-12-09",26.01
"1186","2016-12-12",25.85
"1187","2016-12-13",25.76
"1188","2016-12-14",25.99
"1189","2016-12-15",26.540001
"1190","2016-12-16",26.18
"1191","2016-12-19",26.219999
"1192","2016-12-20",26.889999
"1193","2016-12-21",26.68
"1194","2016-12-22",26.23
"1195","2016-12-23",26.459999
"1196","2016-12-27",26.5
"1197","2016-12-28",26.879999
"1198","2016-12-29",26.48
"1199","2016-12-30",26.280001
"1200","2017-01-03",26.76
"1201","2017-01-04",27.190001
"1202","2017-01-05",26.52
"1203","2017-01-06",26.110001
"1204","2017-01-09",25.959999
"1205","2017-01-10",25.620001
"1206","2017-01-11",25.559999
"1207","2017-01-12",24.85
"1208","2017-01-13",24.709999
"1209","2017-01-17",23.719999
"1210","2017-01-18",24.66
"1211","2017-01-19",24.23
"1212","2017-01-20",24.870001
"1213","2017-01-23",24.92
"1214","2017-01-24",25.35
"1215","2017-01-25",25.25
"1216","2017-01-26",24.6
"1217","2017-01-27",24.75
"1218","2017-01-30",24.82
"1219","2017-01-31",25.01
"1220","2017-02-01",24.82
"1221","2017-02-02",24.51
"1222","2017-02-03",24.799999
"1223","2017-02-06",24.700001
"1224","2017-02-07",24.299999
"1225","2017-02-08",22.209999
"1226","2017-02-09",22.139999
"1227","2017-02-10",22.360001
"1228","2017-02-13",23.02
"1229","2017-02-14",22.77
"1230","2017-02-15",21.43
"1231","2017-02-16",21.51
"1232","2017-02-17",21.549999
"1233","2017-02-21",21.459999
"1234","2017-02-22",21.58
"1235","2017-02-23",21.92
"1236","2017-02-24",21.51
"1237","2017-02-27",21.370001
"1238","2017-02-28",20.99
"1239","2017-03-01",20.5
"1240","2017-03-02",20.5
"1241","2017-03-03",20.370001
"1242","2017-03-06",19.969999
"1243","2017-03-07",20.07
"1244","2017-03-08",19.98
"1245","2017-03-09",19.620001
"1246","2017-03-10",19.799999
"1247","2017-03-13",19.82
"1248","2017-03-14",19.809999
"1249","2017-03-15",19.99
"1250","2017-03-16",20.1
"1251","2017-03-17",19.879999
"1252","2017-03-20",19.58
"1253","2017-03-21",19.02
"1254","2017-03-22",18.42
"1255","2017-03-23",19.030001
"1256","2017-03-24",19.09
"1257","2017-03-27",19.49
"1258","2017-03-28",19.440001
"1259","2017-03-29",19.290001
"1260","2017-03-30",19.5
"1261","2017-03-31",19.43
"1262","2017-04-03",19.08
"1263","2017-04-04",19.459999
"1264","2017-04-05",19.549999
"1265","2017-04-06",19.83
"1266","2017-04-07",20.190001
"1267","2017-04-10",19.889999
"1268","2017-04-11",20.040001
"1269","2017-04-12",19.870001
"1270","2017-04-13",19.860001
"1271","2017-04-17",19.879999
"1272","2017-04-18",19.85
"1273","2017-04-19",19.68
"1274","2017-04-20",20.17
"1275","2017-04-21",20.09
"1276","2017-04-24",20.709999
"1277","2017-04-25",20.91
"1278","2017-04-26",20.75
"1279","2017-04-27",20.209999
"1280","2017-04-28",19.83
"1281","2017-05-01",19.73
"1282","2017-05-02",19.280001
"1283","2017-05-03",20.950001
"1284","2017-05-04",20.85
"1285","2017-05-05",20.530001
"1286","2017-05-08",20.879999
"1287","2017-05-09",21.09
"1288","2017-05-10",20.93
"1289","2017-05-11",20.809999
"1290","2017-05-12",20.190001
"1291","2017-05-15",21
"1292","2017-05-16",20.73
"1293","2017-05-17",20.049999
"1294","2017-05-18",20.35
"1295","2017-05-19",20.98
"1296","2017-05-22",20.5
"1297","2017-05-23",20.73
"1298","2017-05-24",20.74
"1299","2017-05-25",20.799999
"1300","2017-05-26",20.41
"1301","2017-05-30",20
"1302","2017-05-31",20
"1303","2017-06-01",20.76
"1304","2017-06-02",20.35
"1305","2017-06-05",20.360001
"1306","2017-06-06",20.16
"1307","2017-06-07",20.9
"1308","2017-06-08",22.1
"1309","2017-06-09",22.24
"1310","2017-06-12",22.940001
"1311","2017-06-13",23.700001
"1312","2017-06-14",22.940001
"1313","2017-06-15",22.459999
"1314","2017-06-16",22.280001
"1315","2017-06-19",22.549999
"1316","2017-06-20",22.33
"1317","2017-06-21",22.290001
"1318","2017-06-22",23.040001
"1319","2017-06-23",23.870001
"1320","2017-06-26",23.370001
"1321","2017-06-27",23.459999
"1322","2017-06-28",23.440001
"1323","2017-06-29",22.950001
"1324","2017-06-30",23.629999
"1325","2017-07-03",23.379999
"1326","2017-07-05",23.43
"1327","2017-07-06",23.07
"1328","2017-07-07",22.99
"1329","2017-07-10",23.24
"1330","2017-07-11",23.469999
"1331","2017-07-12",24.459999
"1332","2017-07-13",24.6
"1333","2017-07-14",24.389999
"1334","2017-07-17",24.84
"1335","2017-07-18",24.709999
"1336","2017-07-19",24.48
"1337","2017-07-20",24.530001
"1338","2017-07-21",24.450001
"1339","2017-07-24",24.700001
"1340","2017-07-25",24.559999
"1341","2017-07-26",25.049999
"1342","2017-07-27",24.709999
"1343","2017-07-28",24.26
"1344","2017-07-31",23.99
"1345","2017-08-01",24.1
"1346","2017-08-02",23.83
"1347","2017-08-03",23.51
"1348","2017-08-04",23.709999
"1349","2017-08-07",23.82
"1350","2017-08-08",23.709999
"1351","2017-08-09",23.290001
"1352","2017-08-10",22.73
"1353","2017-08-11",22.709999
"1354","2017-08-14",22.92
"1355","2017-08-15",22.940001
"1356","2017-08-16",22.66
"1357","2017-08-17",22.16
"1358","2017-08-18",22.209999
"1359","2017-08-21",22.23
"1360","2017-08-22",22.42
"1361","2017-08-23",22
"1362","2017-08-24",22
"1363","2017-08-25",22.1
"1364","2017-08-28",22.200001
"1365","2017-08-29",22.01
"1366","2017-08-30",21.84
"1367","2017-08-31",21.950001
"1368","2017-09-01",22.6
"1369","2017-09-05",22.200001
"1370","2017-09-06",22.5
"1371","2017-09-07",21.67
"1372","2017-09-08",22.08
"1373","2017-09-11",22.35
"1374","2017-09-12",22.610001
"1375","2017-09-13",22.620001
"1376","2017-09-14",22.379999
"1377","2017-09-15",22.52
"1378","2017-09-18",23.110001
"1379","2017-09-19",23.379999
"1380","2017-09-20",23.540001
"1381","2017-09-21",23.42
"1382","2017-09-22",23.75
"1383","2017-09-25",23.870001
"1384","2017-09-26",24
"1385","2017-09-27",24.51
"1386","2017-09-28",24.07
"1387","2017-09-29",24.209999
"1388","2017-10-02",24.299999
"1389","2017-10-03",24.35
"1390","2017-10-04",24.82
"1391","2017-10-05",24.59
"1392","2017-10-06",24.84
"1393","2017-10-09",25.01
"1394","2017-10-10",24.870001
"1395","2017-10-11",25.059999
"1396","2017-10-12",25.200001
"1397","2017-10-13",24.450001
"1398","2017-10-16",24.26
"1399","2017-10-17",24.57
"1400","2017-10-18",24.549999
"1401","2017-10-19",24.9
"1402","2017-10-20",25.219999
"1403","2017-10-23",24.440001
"1404","2017-10-24",24.139999
"1405","2017-10-25",23.98
"1406","2017-10-26",24.02
"1407","2017-10-27",24.309999
"1408","2017-10-30",23.950001
"1409","2017-10-31",24.690001
"1410","2017-11-01",24.98
"1411","2017-11-02",24.950001
"1412","2017-11-03",23.879999
"1413","2017-11-06",23.5
"1414","2017-11-07",22.799999
"1415","2017-11-08",22.52
"1416","2017-11-09",23.799999
"1417","2017-11-10",23.059999
"1418","2017-11-13",22.52
"1419","2017-11-14",22.09
"1420","2017-11-15",21.860001
"1421","2017-11-16",22.540001
"1422","2017-11-17",23.370001
"1423","2017-11-20",23.549999
"1424","2017-11-21",23.9
"1425","2017-11-22",23.57
"1426","2017-11-24",23.83
"1427","2017-11-27",23.35
"1428","2017-11-28",24
"1429","2017-11-29",24.23
"1430","2017-11-30",24.67
"1431","2017-12-01",24.58
"1432","2017-12-04",24.639999
"1433","2017-12-05",23.719999
"1434","2017-12-06",23.75
"1435","2017-12-07",24.379999
"1436","2017-12-08",24.940001
"1437","2017-12-11",25.18
"1438","2017-12-12",25.370001
"1439","2017-12-13",24.66
"1440","2017-12-14",24.83
"1441","2017-12-15",24.959999
"1442","2017-12-18",25.620001
"1443","2017-12-19",25.51
"1444","2017-12-20",26.040001
"1445","2017-12-21",26.459999
"1446","2017-12-22",26.99
"1447","2017-12-26",26.860001
"1448","2017-12-27",26.66
"1449","2017-12-28",26.33
"1450","2017-12-29",26.309999
"1451","2018-01-02",26.33
"1452","2018-01-03",26.040001
"1453","2018-01-04",27.450001
"1454","2018-01-05",27.68
"1455","2018-01-08",27.27
"1456","2018-01-09",26.99
"1457","2018-01-10",27.209999
"1458","2018-01-11",27.559999
"1459","2018-01-12",28.26
"1460","2018-01-16",27.85
"1461","2018-01-17",27.719999
"1462","2018-01-18",28.15
"1463","2018-01-19",27.870001
"1464","2018-01-22",27.74
"1465","2018-01-23",28.110001
"1466","2018-01-24",27.719999
"1467","2018-01-25",28.09
"1468","2018-01-26",28.48
"1469","2018-01-29",27.99
"1470","2018-01-30",28.5
"1471","2018-01-31",28.360001
"1472","2018-02-01",28.549999
"1473","2018-02-02",27.83
"1474","2018-02-05",27.17
"1475","2018-02-06",28
"1476","2018-02-07",28.25
"1477","2018-02-08",27.530001
"1478","2018-02-09",27.4
"1479","2018-02-12",26.42
"1480","2018-02-13",27.6
"1481","2018-02-14",34.009998
"1482","2018-02-15",34.950001
"1483","2018-02-16",31.82
"1484","2018-02-20",31.08
"1485","2018-02-21",30.950001
"1486","2018-02-22",30.870001
"1487","2018-02-23",30.620001
"1488","2018-02-26",30.700001
"1489","2018-02-27",30.209999
"1490","2018-02-28",29.92
"1491","2018-03-01",30.219999
"1492","2018-03-02",30.969999
"1493","2018-03-05",31.129999
"1494","2018-03-06",31.33
"1495","2018-03-07",31.799999
"1496","2018-03-08",31.549999
"1497","2018-03-09",32.290001
"1498","2018-03-12",32.130001
"1499","2018-03-13",31.42
"1500","2018-03-14",30.93
"1501","2018-03-15",30.889999
"1502","2018-03-16",31.559999
"1503","2018-03-19",31.93
"1504","2018-03-20",31.610001
"1505","2018-03-21",31.83
"1506","2018-03-22",30.99
"1507","2018-03-23",30.809999
"1508","2018-03-26",31.299999
"1509","2018-03-27",31.280001
"1510","2018-03-28",31.360001
"1511","2018-03-29",31.84
"1512","2018-04-02",31.77
"1513","2018-04-03",32.23
"1514","2018-04-04",32.790001
"1515","2018-04-05",33.029999
"1516","2018-04-06",32.16
"1517","2018-04-09",32.630001
"1518","2018-04-10",32.689999
"1519","2018-04-11",32.549999
"1520","2018-04-12",32.810001
"1521","2018-04-13",32.349998
"1522","2018-04-16",33
"1523","2018-04-17",33.029999
"1524","2018-04-18",33.009998
"1525","2018-04-19",33.84
"1526","2018-04-20",33.860001
"1527","2018-04-23",33.610001
"1528","2018-04-24",33.18
"1529","2018-04-25",32.939999
"1530","2018-04-26",32.610001
"1531","2018-04-27",32.380001
"1532","2018-04-30",32.869999
"1533","2018-05-01",34.220001
"1534","2018-05-02",34.5
"1535","2018-05-03",35.380001
"1536","2018-05-04",35.16
"1537","2018-05-07",36.080002
"1538","2018-05-08",36.02
"1539","2018-05-09",35.380001
"1540","2018-05-10",35.490002
"1541","2018-05-11",35.189999
"1542","2018-05-14",35.029999
"1543","2018-05-15",35.110001
"1544","2018-05-16",35.59
"1545","2018-05-17",36.310001
"1546","2018-05-18",36.23
"1547","2018-05-21",36.200001
"1548","2018-05-22",36.330002
"1549","2018-05-23",36.419998
"1550","2018-05-24",36.02
"1551","2018-05-25",35.889999
"1552","2018-05-29",35.540001
"1553","2018-05-30",35.82
"1554","2018-05-31",35.689999
"1555","2018-06-01",36.18
"1556","2018-06-04",36.650002
"1557","2018-06-05",36.389999
"1558","2018-06-06",36.900002
"1559","2018-06-07",36.91
"1560","2018-06-08",36.849998
"1561","2018-06-11",36.490002
"1562","2018-06-12",36.560001
"1563","2018-06-13",36.349998
"1564","2018-06-14",36.139999
"1565","2018-06-15",36.779999
"1566","2018-06-18",36.689999
"1567","2018-06-19",36.709999
"1568","2018-06-20",36.98
"1569","2018-06-21",36.560001
"1570","2018-06-22",36.709999
"1571","2018-06-25",36.669998
"1572","2018-06-26",36.490002
"1573","2018-06-27",35.529999
"1574","2018-06-28",35.509998
"1575","2018-06-29",35.02
"1576","2018-07-02",35.560001
"1577","2018-07-03",35.580002
"1578","2018-07-05",35.240002
"1579","2018-07-06",35.209999
"1580","2018-07-09",35.919998
"1581","2018-07-10",36.09
"1582","2018-07-11",36.060001
"1583","2018-07-12",35.470001
"1584","2018-07-13",35.09
"1585","2018-07-16",35.16
"1586","2018-07-17",34.880001
"1587","2018-07-18",35.040001
"1588","2018-07-19",35.419998
"1589","2018-07-20",35.240002
"1590","2018-07-23",35.889999
"1591","2018-07-24",34.990002
"1592","2018-07-25",34.310001
"1593","2018-07-26",33.779999
"1594","2018-07-27",32.919998
"1595","2018-07-30",32.360001
"1596","2018-07-31",33.169998
"1597","2018-08-01",33.310001
"1598","2018-08-02",33.560001
"1599","2018-08-03",33.259998
"1600","2018-08-06",33.41
"1601","2018-08-07",33.400002
"1602","2018-08-08",33.610001
"1603","2018-08-09",33.950001
"1604","2018-08-10",34.18
"1605","2018-08-13",33.950001
"1606","2018-08-14",34.080002
"1607","2018-08-15",33.799999
"1608","2018-08-16",34.700001
"1609","2018-08-17",34.959999
"1610","2018-08-20",34.759998
"1611","2018-08-21",34.400002
"1612","2018-08-22",34.439999
"1613","2018-08-23",34.490002
"1614","2018-08-24",34.450001
"1615","2018-08-27",34.790001
"1616","2018-08-28",33.990002
"1617","2018-08-29",33.709999
"1618","2018-08-30",33.82
"1619","2018-08-31",33.330002
"1620","2018-09-04",33.07
"1621","2018-09-05",33.060001
"1622","2018-09-06",32.700001
"1623","2018-09-07",32.799999
"1624","2018-09-10",31.75
"1625","2018-09-11",31.52
"1626","2018-09-12",30.040001
"1627","2018-09-13",29.969999
"1628","2018-09-14",30.360001
"1629","2018-09-17",30.629999
"1630","2018-09-18",30.42
"1631","2018-09-19",30.219999
"1632","2018-09-20",30.1
"1633","2018-09-21",29.120001
"1634","2018-09-24",28.99
"1635","2018-09-25",29.5
"1636","2018-09-26",29.389999
"1637","2018-09-27",28.67
"1638","2018-09-28",28.83
"1639","2018-10-01",28.99
"1640","2018-10-02",28.75
"1641","2018-10-03",28.73
"1642","2018-10-04",28.780001
"1643","2018-10-05",29.07
"1644","2018-10-08",28.67
"1645","2018-10-09",28.110001
"1646","2018-10-10",28.17
"1647","2018-10-11",27.93
"1648","2018-10-12",27.799999
"1649","2018-10-15",28.129999
"1650","2018-10-16",29.200001
"1651","2018-10-17",28.940001
"1652","2018-10-18",28.25
"1653","2018-10-19",28.030001
"1654","2018-10-22",28.09
"1655","2018-10-23",27.6
"1656","2018-10-24",26.85
"1657","2018-10-25",27.25
"1658","2018-10-26",27.66
"1659","2018-10-29",28.5
"1660","2018-10-30",29.17
"1661","2018-10-31",28.860001
"1662","2018-11-01",29.6
"1663","2018-11-02",29.540001
"1664","2018-11-05",28.969999
"1665","2018-11-06",29.209999
"1666","2018-11-07",29.360001
"1667","2018-11-08",29.1
"1668","2018-11-09",28.08
"1669","2018-11-12",28.120001
"1670","2018-11-13",28.16
"1671","2018-11-14",28.200001
"1672","2018-11-15",28.219999
"1673","2018-11-16",28.08
"1674","2018-11-19",27.709999
"1675","2018-11-20",27
"1676","2018-11-21",27.440001
"1677","2018-11-23",27.32
"1678","2018-11-26",27.360001
"1679","2018-11-27",27.040001
"1680","2018-11-28",27.049999
"1681","2018-11-29",27.09
"1682","2018-11-30",27.16
"1683","2018-12-03",27.360001
"1684","2018-12-04",26.360001
"1685","2018-12-06",26.49
"1686","2018-12-07",25.700001
"1687","2018-12-10",25.860001
"1688","2018-12-11",25.25
"1689","2018-12-12",25.299999
"1690","2018-12-13",24.82
"1691","2018-12-14",24.6
"1692","2018-12-17",23.57
"1693","2018-12-18",23.98
"1694","2018-12-19",23.9
"1695","2018-12-20",23.58
"1696","2018-12-21",23.469999
"1697","2018-12-24",22.9
"1698","2018-12-26",23.969999
"1699","2018-12-27",23.780001
"1700","2018-12-28",23.700001
"1701","2018-12-31",24.049999
"1702","2019-01-02",24.110001
"1703","2019-01-03",24.09
"1704","2019-01-04",25.549999
"1705","2019-01-07",25.27
"1706","2019-01-08",25.139999
"1707","2019-01-09",25.35
"1708","2019-01-10",25.51
"1709","2019-01-11",26.209999
"1710","2019-01-14",25.629999
"1711","2019-01-15",25.84
"1712","2019-01-16",25.889999
"1713","2019-01-17",26.110001
"1714","2019-01-18",26.790001
"1715","2019-01-22",26.639999
"1716","2019-01-23",26.91
"1717","2019-01-24",27.120001
"1718","2019-01-25",26.9
"1719","2019-01-28",26.950001
"1720","2019-01-29",26.99
"1721","2019-01-30",27.33
"1722","2019-01-31",27.48
"1723","2019-02-01",27.57
"1724","2019-02-04",28.040001
"1725","2019-02-05",27.92
"1726","2019-02-06",27.889999
"1727","2019-02-07",27.82
"1728","2019-02-08",28.360001
"1729","2019-02-11",27.9
"1730","2019-02-12",28.57
"1731","2019-02-13",29.23
"1732","2019-02-14",27.469999
"1733","2019-02-15",28.309999
"1734","2019-02-19",27.860001
"1735","2019-02-20",27.67
"1736","2019-02-21",27.33
"1737","2019-02-22",27.75
"1738","2019-02-25",27.209999
"1739","2019-02-26",27.17
"1740","2019-02-27",27.27
"1741","2019-02-28",27.190001
"1742","2019-03-01",27.49
"1743","2019-03-04",27.09
"1744","2019-03-05",27.09
"1745","2019-03-06",26.719999
"1746","2019-03-07",25.959999
"1747","2019-03-08",26.65
"1748","2019-03-11",27.290001
"1749","2019-03-12",27.23
"1750","2019-03-13",27.52
"1751","2019-03-14",27.299999
"1752","2019-03-15",26.73
"1753","2019-03-18",26.34
"1754","2019-03-19",26.200001
"1755","2019-03-20",25.93
"1756","2019-03-21",25.860001
"1757","2019-03-22",24.639999
"1758","2019-03-25",24.639999
"1759","2019-03-26",24.6
"1760","2019-03-27",24.379999
"1761","2019-03-28",24.190001
"1762","2019-03-29",24.42
"1763","2019-04-01",24.389999
"1764","2019-04-02",24.450001
"1765","2019-04-03",24.709999
"1766","2019-04-04",24.6
"1767","2019-04-05",24.780001
"1768","2019-04-08",24.68
"1769","2019-04-09",24.73
"1770","2019-04-10",25.280001
"1771","2019-04-11",25.26
"1772","2019-04-12",25.299999
"1773","2019-04-15",25.52
"1774","2019-04-16",25.82
"1775","2019-04-17",25.9
"1776","2019-04-18",25.540001
"1777","2019-04-22",24.959999
"1778","2019-04-23",25.77
"1779","2019-04-24",25.58
"1780","2019-04-25",25.02
"1781","2019-04-26",25.299999
"1782","2019-04-29",25.379999
"1783","2019-04-30",24.77
"1784","2019-05-01",24.379999
"1785","2019-05-02",24.66
"1786","2019-05-03",25
"1787","2019-05-06",25.25
"1788","2019-05-07",25.07
"1789","2019-05-08",25.540001
"1790","2019-05-09",23.799999
"1791","2019-05-10",24.370001
"1792","2019-05-13",24.32
"1793","2019-05-14",23.959999
"1794","2019-05-15",24.09
"1795","2019-05-16",23.58
"1796","2019-05-17",24.34
"1797","2019-05-20",24.07
"1798","2019-05-21",24.5
"1799","2019-05-22",23.9
"1800","2019-05-23",23.719999
"1801","2019-05-24",24.110001
"1802","2019-05-28",24.059999
"1803","2019-05-29",25.49
"1804","2019-05-30",25.76
"1805","2019-05-31",24.67
"1806","2019-06-03",24.67
"1807","2019-06-04",24.85
"1808","2019-06-05",24.83
"1809","2019-06-06",24.59
"1810","2019-06-07",24.950001
"1811","2019-06-10",25.120001
"1812","2019-06-11",25.139999
"1813","2019-06-12",25.120001
"1814","2019-06-13",25.719999
"1815","2019-06-14",25.59
"1816","2019-06-17",25.549999
"1817","2019-06-18",25.57
"1818","2019-06-19",25.4
"1819","2019-06-20",25.35
"1820","2019-06-21",24.969999
"1821","2019-06-24",24.450001
"1822","2019-06-25",24.450001
"1823","2019-06-26",24.559999
"1824","2019-06-27",25.370001
"1825","2019-06-28",26.370001
"1826","2019-07-01",26.040001
"1827","2019-07-02",26.1
"1828","2019-07-03",25.889999
"1829","2019-07-05",25.959999
"1830","2019-07-08",25.91
"1831","2019-07-09",26.190001
"1832","2019-07-10",26.450001
"1833","2019-07-11",26.57
"1834","2019-07-12",26.92
"1835","2019-07-15",26.83
"1836","2019-07-16",26.620001
"1837","2019-07-17",26.34
"1838","2019-07-18",26.379999
"1839","2019-07-19",26.139999
"1840","2019-07-22",25.35
"1841","2019-07-23",24.889999
"1842","2019-07-24",25.85
"1843","2019-07-25",24.52
"1844","2019-07-26",24.59
"1845","2019-07-29",24.33
"1846","2019-07-30",25.059999
"1847","2019-07-31",24.129999
"1848","2019-08-01",26.33
"1849","2019-08-02",26.6
"1850","2019-08-05",26.18
"1851","2019-08-06",26.42
"1852","2019-08-07",26.68
"1853","2019-08-08",27.370001
"1854","2019-08-09",27.440001
"1855","2019-08-12",27.440001
"1856","2019-08-13",27.1
"1857","2019-08-14",26.52
"1858","2019-08-15",26.959999
"1859","2019-08-16",27.08
"1860","2019-08-19",27.290001
"1861","2019-08-20",26.77
"1862","2019-08-21",27.08
"1863","2019-08-22",26.85
"1864","2019-08-23",26.02
"1865","2019-08-26",26.040001
"1866","2019-08-27",25.549999
"1867","2019-08-28",25.620001
"1868","2019-08-29",25.59
"1869","2019-08-30",25.75
"1870","2019-09-03",27.26
"1871","2019-09-04",26.93
"1872","2019-09-05",28.219999
"1873","2019-09-06",28.799999
"1874","2019-09-09",28.25
"1875","2019-09-10",27.709999
"1876","2019-09-11",27.99
"1877","2019-09-12",28.34
"1878","2019-09-13",28.35
"1879","2019-09-16",28.209999
"1880","2019-09-17",28.030001
"1881","2019-09-18",27.860001
"1882","2019-09-19",27.42
"1883","2019-09-20",27.719999
"1884","2019-09-23",27.690001
"1885","2019-09-24",27.92
