"","date","MTSI"
"976","2016-02-01",38.919998
"977","2016-02-02",37.279999
"978","2016-02-03",38.029999
"979","2016-02-04",38.110001
"980","2016-02-05",36.389999
"981","2016-02-08",34.709999
"982","2016-02-09",34.919998
"983","2016-02-10",34.669998
"984","2016-02-11",34.32
"985","2016-02-12",34.700001
"986","2016-02-16",36.959999
"987","2016-02-17",38.290001
"988","2016-02-18",37.91
"989","2016-02-19",38.119999
"990","2016-02-22",38.849998
"991","2016-02-23",37.57
"992","2016-02-24",37.970001
"993","2016-02-25",37.619999
"994","2016-02-26",37.25
"995","2016-02-29",37.900002
"996","2016-03-01",38.830002
"997","2016-03-02",39.720001
"998","2016-03-03",40.150002
"999","2016-03-04",41.759998
"1000","2016-03-07",42.810001
"1001","2016-03-08",40.990002
"1002","2016-03-09",41.880001
"1003","2016-03-10",41.380001
"1004","2016-03-11",43.790001
"1005","2016-03-14",43.709999
"1006","2016-03-15",43.900002
"1007","2016-03-16",43.689999
"1008","2016-03-17",43.66
"1009","2016-03-18",43.060001
"1010","2016-03-21",42.540001
"1011","2016-03-22",42.810001
"1012","2016-03-23",41.779999
"1013","2016-03-24",42.130001
"1014","2016-03-28",41.990002
"1015","2016-03-29",43.41
"1016","2016-03-30",43.700001
"1017","2016-03-31",43.790001
"1018","2016-04-01",44.639999
"1019","2016-04-04",43.459999
"1020","2016-04-05",42.889999
"1021","2016-04-06",42.77
"1022","2016-04-07",41.77
"1023","2016-04-08",40.939999
"1024","2016-04-11",41.369999
"1025","2016-04-12",40.790001
"1026","2016-04-13",41.599998
"1027","2016-04-14",41.02
"1028","2016-04-15",40.48
"1029","2016-04-18",40.310001
"1030","2016-04-19",38.66
"1031","2016-04-20",39.5
"1032","2016-04-21",39.959999
"1033","2016-04-22",40.490002
"1034","2016-04-25",39.41
"1035","2016-04-26",41.220001
"1036","2016-04-27",42.439999
"1037","2016-04-28",40.880001
"1038","2016-04-29",40.889999
"1039","2016-05-02",40.970001
"1040","2016-05-03",40.259998
"1041","2016-05-04",39.279999
"1042","2016-05-05",38.549999
"1043","2016-05-06",38.700001
"1044","2016-05-09",38.450001
"1045","2016-05-10",38.240002
"1046","2016-05-11",37.889999
"1047","2016-05-12",37.299999
"1048","2016-05-13",36.799999
"1049","2016-05-16",38.060001
"1050","2016-05-17",36.389999
"1051","2016-05-18",36.25
"1052","2016-05-19",34.5
"1053","2016-05-20",35.650002
"1054","2016-05-23",35.540001
"1055","2016-05-24",35.98
"1056","2016-05-25",36.049999
"1057","2016-05-26",35.73
"1058","2016-05-27",34.990002
"1059","2016-05-31",36
"1060","2016-06-01",36.779999
"1061","2016-06-02",36.610001
"1062","2016-06-03",36.400002
"1063","2016-06-06",37.099998
"1064","2016-06-07",37.110001
"1065","2016-06-08",38.080002
"1066","2016-06-09",38.09
"1067","2016-06-10",37.540001
"1068","2016-06-13",37.130001
"1069","2016-06-14",37.419998
"1070","2016-06-15",37.32
"1071","2016-06-16",37.060001
"1072","2016-06-17",34.939999
"1073","2016-06-20",34.68
"1074","2016-06-21",34.27
"1075","2016-06-22",33.799999
"1076","2016-06-23",34.73
"1077","2016-06-24",32.889999
"1078","2016-06-27",29.809999
"1079","2016-06-28",31.719999
"1080","2016-06-29",32.34
"1081","2016-06-30",32.98
"1082","2016-07-01",32.490002
"1083","2016-07-05",31.280001
"1084","2016-07-06",31.74
"1085","2016-07-07",32.25
"1086","2016-07-08",34.150002
"1087","2016-07-11",34.540001
"1088","2016-07-12",34.810001
"1089","2016-07-13",34.950001
"1090","2016-07-14",35.25
"1091","2016-07-15",35.57
"1092","2016-07-18",35.689999
"1093","2016-07-19",35.810001
"1094","2016-07-20",36.66
"1095","2016-07-21",36.200001
"1096","2016-07-22",36.400002
"1097","2016-07-25",37.25
"1098","2016-07-26",37.759998
"1099","2016-07-27",39.549999
"1100","2016-07-28",39.290001
"1101","2016-07-29",39.509998
"1102","2016-08-01",39.900002
"1103","2016-08-02",37.970001
"1104","2016-08-03",38.349998
"1105","2016-08-04",38.580002
"1106","2016-08-05",39.68
"1107","2016-08-08",39.799999
"1108","2016-08-09",40.299999
"1109","2016-08-10",39.25
"1110","2016-08-11",38.93
"1111","2016-08-12",39.5
"1112","2016-08-15",40.07
"1113","2016-08-16",39.040001
"1114","2016-08-17",39.130001
"1115","2016-08-18",39.41
"1116","2016-08-19",39.73
"1117","2016-08-22",41.299999
"1118","2016-08-23",42.349998
"1119","2016-08-24",42.169998
"1120","2016-08-25",41.419998
"1121","2016-08-26",40.970001
"1122","2016-08-29",41.830002
"1123","2016-08-30",41.689999
"1124","2016-08-31",41.200001
"1125","2016-09-01",42.759998
"1126","2016-09-02",43.540001
"1127","2016-09-06",43.740002
"1128","2016-09-07",43.549999
"1129","2016-09-08",42.970001
"1130","2016-09-09",42.009998
"1131","2016-09-12",41.380001
"1132","2016-09-13",40.32
"1133","2016-09-14",40.919998
"1134","2016-09-15",42.43
"1135","2016-09-16",41.82
"1136","2016-09-19",42.459999
"1137","2016-09-20",40.689999
"1138","2016-09-21",40.16
"1139","2016-09-22",41.02
"1140","2016-09-23",40.279999
"1141","2016-09-26",40.119999
"1142","2016-09-27",40.650002
"1143","2016-09-28",40.59
"1144","2016-09-29",41.099998
"1145","2016-09-30",42.34
"1146","2016-10-03",42.240002
"1147","2016-10-04",42.419998
"1148","2016-10-05",42.34
"1149","2016-10-06",43.529999
"1150","2016-10-07",42.919998
"1151","2016-10-10",42.459999
"1152","2016-10-11",41.07
"1153","2016-10-12",40.040001
"1154","2016-10-13",39.349998
"1155","2016-10-14",38.869999
"1156","2016-10-17",38.560001
"1157","2016-10-18",38.759998
"1158","2016-10-19",38.380001
"1159","2016-10-20",38.209999
"1160","2016-10-21",38.209999
"1161","2016-10-24",38.82
"1162","2016-10-25",38.759998
"1163","2016-10-26",38.52
"1164","2016-10-27",36.52
"1165","2016-10-28",36.5
"1166","2016-10-31",36.759998
"1167","2016-11-01",35.970001
"1168","2016-11-02",35.740002
"1169","2016-11-03",36.580002
"1170","2016-11-04",37.650002
"1171","2016-11-07",38.27
"1172","2016-11-08",38.099998
"1173","2016-11-09",40.25
"1174","2016-11-10",39.200001
"1175","2016-11-11",40.779999
"1176","2016-11-14",40.799999
"1177","2016-11-15",41.509998
"1178","2016-11-16",44.209999
"1179","2016-11-17",46.580002
"1180","2016-11-18",46.950001
"1181","2016-11-21",45.009998
"1182","2016-11-22",45.419998
"1183","2016-11-23",47.869999
"1184","2016-11-25",48.360001
"1185","2016-11-28",49
"1186","2016-11-29",49.5
"1187","2016-11-30",49.82
"1188","2016-12-01",46.049999
"1189","2016-12-02",47.130001
"1190","2016-12-05",48.919998
"1191","2016-12-06",49.900002
"1192","2016-12-07",52.860001
"1193","2016-12-08",53.220001
"1194","2016-12-09",50.369999
"1195","2016-12-12",48.93
"1196","2016-12-13",48.990002
"1197","2016-12-14",47.740002
"1198","2016-12-15",49.639999
"1199","2016-12-16",48.860001
"1200","2016-12-19",48.66
"1201","2016-12-20",49.220001
"1202","2016-12-21",48.900002
"1203","2016-12-22",46.27
"1204","2016-12-23",46.669998
"1205","2016-12-27",47.959999
"1206","2016-12-28",47.220001
"1207","2016-12-29",47.169998
"1208","2016-12-30",46.279999
"1209","2017-01-03",46.93
"1210","2017-01-04",46.880001
"1211","2017-01-05",45.970001
"1212","2017-01-06",45.23
"1213","2017-01-09",46.189999
"1214","2017-01-10",46.169998
"1215","2017-01-11",46.150002
"1216","2017-01-12",46.48
"1217","2017-01-13",47.450001
"1218","2017-01-17",46.959999
"1219","2017-01-18",48.040001
"1220","2017-01-19",47.68
"1221","2017-01-20",46.900002
"1222","2017-01-23",47.189999
"1223","2017-01-24",48.799999
"1224","2017-01-25",47.970001
"1225","2017-01-26",47.529999
"1226","2017-01-27",48.700001
"1227","2017-01-30",48.630001
"1228","2017-01-31",47.549999
"1229","2017-02-01",46.009998
"1230","2017-02-02",47.990002
"1231","2017-02-03",47.709999
"1232","2017-02-06",47.599998
"1233","2017-02-07",47.34
"1234","2017-02-08",45.73
"1235","2017-02-09",45.439999
"1236","2017-02-10",46.139999
"1237","2017-02-13",45.66
"1238","2017-02-14",45.91
"1239","2017-02-15",46.959999
"1240","2017-02-16",47.240002
"1241","2017-02-17",48.790001
"1242","2017-02-21",50.009998
"1243","2017-02-22",49.009998
"1244","2017-02-23",48.040001
"1245","2017-02-24",47.470001
"1246","2017-02-27",47.459999
"1247","2017-02-28",46.09
"1248","2017-03-01",46.689999
"1249","2017-03-02",45.919998
"1250","2017-03-03",45.849998
"1251","2017-03-06",45.220001
"1252","2017-03-07",45.540001
"1253","2017-03-08",46.07
"1254","2017-03-09",46
"1255","2017-03-10",46.240002
"1256","2017-03-13",46.549999
"1257","2017-03-14",45.610001
"1258","2017-03-15",46.099998
"1259","2017-03-16",46.490002
"1260","2017-03-17",46.98
"1261","2017-03-20",47.07
"1262","2017-03-21",44.57
"1263","2017-03-22",44.950001
"1264","2017-03-23",44.709999
"1265","2017-03-24",44.970001
"1266","2017-03-27",45.220001
"1267","2017-03-28",46.189999
"1268","2017-03-29",46.419998
"1269","2017-03-30",46.939999
"1270","2017-03-31",48.299999
"1271","2017-04-03",49.549999
"1272","2017-04-04",49.720001
"1273","2017-04-05",49.889999
"1274","2017-04-06",50.900002
"1275","2017-04-07",51.380001
"1276","2017-04-10",51.110001
"1277","2017-04-11",50.799999
"1278","2017-04-12",50.860001
"1279","2017-04-13",50.759998
"1280","2017-04-17",51.009998
"1281","2017-04-18",51.380001
"1282","2017-04-19",50.709999
"1283","2017-04-20",51.810001
"1284","2017-04-21",51.740002
"1285","2017-04-24",54.009998
"1286","2017-04-25",53.84
"1287","2017-04-26",50.32
"1288","2017-04-27",49.799999
"1289","2017-04-28",48.880001
"1290","2017-05-01",48.889999
"1291","2017-05-02",46.950001
"1292","2017-05-03",45.669998
"1293","2017-05-04",44.720001
"1294","2017-05-05",45.970001
"1295","2017-05-08",46.380001
"1296","2017-05-09",47.380001
"1297","2017-05-10",47.709999
"1298","2017-05-11",48.709999
"1299","2017-05-12",48.549999
"1300","2017-05-15",51.310001
"1301","2017-05-16",57
"1302","2017-05-17",54
"1303","2017-05-18",55.459999
"1304","2017-05-19",56.18
"1305","2017-05-22",60.84
"1306","2017-05-23",59.349998
"1307","2017-05-24",60.080002
"1308","2017-05-25",59.889999
"1309","2017-05-26",60.450001
"1310","2017-05-30",60.93
"1311","2017-05-31",60.970001
"1312","2017-06-01",59.75
"1313","2017-06-02",59.25
"1314","2017-06-05",58.200001
"1315","2017-06-06",58.810001
"1316","2017-06-07",58.130001
"1317","2017-06-08",59.23
"1318","2017-06-09",54.849998
"1319","2017-06-12",56.490002
"1320","2017-06-13",56.939999
"1321","2017-06-14",56.049999
"1322","2017-06-15",56.27
"1323","2017-06-16",55.860001
"1324","2017-06-19",58.060001
"1325","2017-06-20",56.759998
"1326","2017-06-21",56.59
"1327","2017-06-22",56.5
"1328","2017-06-23",58.259998
"1329","2017-06-26",60.25
"1330","2017-06-27",57.66
"1331","2017-06-28",57.419998
"1332","2017-06-29",55.919998
"1333","2017-06-30",55.77
"1334","2017-07-03",54.48
"1335","2017-07-05",56.200001
"1336","2017-07-06",56.169998
"1337","2017-07-07",57.939999
"1338","2017-07-10",57.389999
"1339","2017-07-11",59.130001
"1340","2017-07-12",60.470001
"1341","2017-07-13",60.59
"1342","2017-07-14",60.509998
"1343","2017-07-17",60.68
"1344","2017-07-18",59.5
"1345","2017-07-19",60.779999
"1346","2017-07-20",62.73
"1347","2017-07-21",63.02
"1348","2017-07-24",63.669998
"1349","2017-07-25",64.959999
"1350","2017-07-26",65.57
"1351","2017-07-27",60.77
"1352","2017-07-28",60.889999
"1353","2017-07-31",60.549999
"1354","2017-08-01",61.060001
"1355","2017-08-02",45.5
"1356","2017-08-03",43.900002
"1357","2017-08-04",42.16
"1358","2017-08-07",42.330002
"1359","2017-08-08",43.82
"1360","2017-08-09",42.880001
"1361","2017-08-10",40.970001
"1362","2017-08-11",40.759998
"1363","2017-08-14",41.650002
"1364","2017-08-15",41.09
"1365","2017-08-16",41.720001
"1366","2017-08-17",40.779999
"1367","2017-08-18",39.669998
"1368","2017-08-21",40.049999
"1369","2017-08-22",39.98
"1370","2017-08-23",41.709999
"1371","2017-08-24",43.610001
"1372","2017-08-25",44.07
"1373","2017-08-28",43.669998
"1374","2017-08-29",44.189999
"1375","2017-08-30",45.220001
"1376","2017-08-31",45.540001
"1377","2017-09-01",45.700001
"1378","2017-09-05",44.740002
"1379","2017-09-06",43.970001
"1380","2017-09-07",42.549999
"1381","2017-09-08",42.52
"1382","2017-09-11",43.630001
"1383","2017-09-12",43.939999
"1384","2017-09-13",43.639999
"1385","2017-09-14",43.439999
"1386","2017-09-15",45.360001
"1387","2017-09-18",44
"1388","2017-09-19",43.349998
"1389","2017-09-20",42.849998
"1390","2017-09-21",41.689999
"1391","2017-09-22",43.27
"1392","2017-09-25",41.400002
"1393","2017-09-26",42.150002
"1394","2017-09-27",43.709999
"1395","2017-09-28",44.41
"1396","2017-09-29",44.610001
"1397","2017-10-02",45.48
"1398","2017-10-03",43.18
"1399","2017-10-04",42.759998
"1400","2017-10-05",42.740002
"1401","2017-10-06",43.439999
"1402","2017-10-09",43.540001
"1403","2017-10-10",42.849998
"1404","2017-10-11",43.619999
"1405","2017-10-12",43.259998
"1406","2017-10-13",41.59
"1407","2017-10-16",36.59
"1408","2017-10-17",37.700001
"1409","2017-10-18",38.77
"1410","2017-10-19",37.470001
"1411","2017-10-20",36.860001
"1412","2017-10-23",39.130001
"1413","2017-10-24",40.029999
"1414","2017-10-25",38.93
"1415","2017-10-26",38.700001
"1416","2017-10-27",40.099998
"1417","2017-10-30",40.040001
"1418","2017-10-31",40.880001
"1419","2017-11-01",39.860001
"1420","2017-11-02",36.060001
"1421","2017-11-03",37.330002
"1422","2017-11-06",38.580002
"1423","2017-11-07",37.52
"1424","2017-11-08",37.669998
"1425","2017-11-09",36.560001
"1426","2017-11-10",36.630001
"1427","2017-11-13",36.57
"1428","2017-11-14",36.610001
"1429","2017-11-15",30.02
"1430","2017-11-16",31.540001
"1431","2017-11-17",32.849998
"1432","2017-11-20",32.98
"1433","2017-11-21",33.669998
"1434","2017-11-22",32.939999
"1435","2017-11-24",33.029999
"1436","2017-11-27",32.27
"1437","2017-11-28",32.43
"1438","2017-11-29",31.9
"1439","2017-11-30",32.59
"1440","2017-12-01",32.27
"1441","2017-12-04",32.389999
"1442","2017-12-05",31.4
"1443","2017-12-06",31.799999
"1444","2017-12-07",32.790001
"1445","2017-12-08",32.259998
"1446","2017-12-11",31.76
"1447","2017-12-12",31.34
"1448","2017-12-13",31.540001
"1449","2017-12-14",31.700001
"1450","2017-12-15",32.869999
"1451","2017-12-18",33.41
"1452","2017-12-19",33.509998
"1453","2017-12-20",33.529999
"1454","2017-12-21",33.57
"1455","2017-12-22",33.52
"1456","2017-12-26",32.959999
"1457","2017-12-27",33
"1458","2017-12-28",32.759998
"1459","2017-12-29",32.540001
"1460","2018-01-02",34.84
"1461","2018-01-03",34.98
"1462","2018-01-04",35.139999
"1463","2018-01-05",36.82
"1464","2018-01-08",37.130001
"1465","2018-01-09",35.93
"1466","2018-01-10",34.970001
"1467","2018-01-11",36.299999
"1468","2018-01-12",36.5
"1469","2018-01-16",36.939999
"1470","2018-01-17",37.009998
"1471","2018-01-18",34.470001
"1472","2018-01-19",33.459999
"1473","2018-01-22",32.830002
"1474","2018-01-23",32.779999
"1475","2018-01-24",31.469999
"1476","2018-01-25",31.24
"1477","2018-01-26",32.18
"1478","2018-01-29",31.610001
"1479","2018-01-30",31.719999
"1480","2018-01-31",31.1
"1481","2018-02-01",31.26
"1482","2018-02-02",30.51
"1483","2018-02-05",28.57
"1484","2018-02-06",30.360001
"1485","2018-02-07",19.209999
"1486","2018-02-08",17.85
"1487","2018-02-09",18.92
"1488","2018-02-12",19.110001
"1489","2018-02-13",19.1
"1490","2018-02-14",19.49
"1491","2018-02-15",20.27
"1492","2018-02-16",20.379999
"1493","2018-02-20",21.139999
"1494","2018-02-21",21.65
"1495","2018-02-22",21.98
"1496","2018-02-23",21.129999
"1497","2018-02-26",22.139999
"1498","2018-02-27",21.700001
"1499","2018-02-28",21.34
"1500","2018-03-01",21.190001
"1501","2018-03-02",21.360001
"1502","2018-03-05",21.9
"1503","2018-03-06",22.43
"1504","2018-03-07",22.51
"1505","2018-03-08",22.620001
"1506","2018-03-09",23.309999
"1507","2018-03-12",23.700001
"1508","2018-03-13",22.219999
"1509","2018-03-14",21.83
"1510","2018-03-15",21.309999
"1511","2018-03-16",21.15
"1512","2018-03-19",19.959999
"1513","2018-03-20",19.83
"1514","2018-03-21",19.48
"1515","2018-03-22",18.58
"1516","2018-03-23",17.719999
"1517","2018-03-26",16.780001
"1518","2018-03-27",16.549999
"1519","2018-03-28",15.72
"1520","2018-03-29",16.6
"1521","2018-04-02",16.33
"1522","2018-04-03",16.120001
"1523","2018-04-04",17.639999
"1524","2018-04-05",18.209999
"1525","2018-04-06",17.1
"1526","2018-04-09",16.030001
"1527","2018-04-10",18.32
"1528","2018-04-11",18.65
"1529","2018-04-12",19.08
"1530","2018-04-13",19.299999
"1531","2018-04-16",17.52
"1532","2018-04-17",18.799999
"1533","2018-04-18",17.889999
"1534","2018-04-19",17.08
"1535","2018-04-20",17.030001
"1536","2018-04-23",16.66
"1537","2018-04-24",16.99
"1538","2018-04-25",16.4
"1539","2018-04-26",16.99
"1540","2018-04-27",17.01
"1541","2018-04-30",16.620001
"1542","2018-05-01",17.52
"1543","2018-05-02",20.610001
"1544","2018-05-03",21.98
"1545","2018-05-04",21.459999
"1546","2018-05-07",22.07
"1547","2018-05-08",22.32
"1548","2018-05-09",22.52
"1549","2018-05-10",22.9
"1550","2018-05-11",22.77
"1551","2018-05-14",23.1
"1552","2018-05-15",23.040001
"1553","2018-05-16",23.08
"1554","2018-05-17",23.01
"1555","2018-05-18",22.65
"1556","2018-05-21",22.559999
"1557","2018-05-22",22.25
"1558","2018-05-23",22.200001
"1559","2018-05-24",22.059999
"1560","2018-05-25",22.530001
"1561","2018-05-29",22.48
"1562","2018-05-30",22.719999
"1563","2018-05-31",22.549999
"1564","2018-06-01",23.719999
"1565","2018-06-04",23.01
"1566","2018-06-05",23.629999
"1567","2018-06-06",23.950001
"1568","2018-06-07",24.16
"1569","2018-06-08",24.58
"1570","2018-06-11",25.370001
"1571","2018-06-12",25.58
"1572","2018-06-13",24.15
"1573","2018-06-14",24.99
"1574","2018-06-15",24.68
"1575","2018-06-18",24.700001
"1576","2018-06-19",24.360001
"1577","2018-06-20",25.18
"1578","2018-06-21",24.33
"1579","2018-06-22",23.860001
"1580","2018-06-25",22.99
"1581","2018-06-26",23.76
"1582","2018-06-27",22.66
"1583","2018-06-28",23.190001
"1584","2018-06-29",23.040001
"1585","2018-07-02",23.290001
"1586","2018-07-03",23.4
"1587","2018-07-05",24.83
"1588","2018-07-06",24.24
"1589","2018-07-09",24.43
"1590","2018-07-10",24.84
"1591","2018-07-11",24.17
"1592","2018-07-12",25.450001
"1593","2018-07-13",24.6
"1594","2018-07-16",24.120001
"1595","2018-07-17",24.290001
"1596","2018-07-18",24.469999
"1597","2018-07-19",24.639999
"1598","2018-07-20",23.9
"1599","2018-07-23",23.58
"1600","2018-07-24",22.66
"1601","2018-07-25",22.67
"1602","2018-07-26",22.66
"1603","2018-07-27",21.84
"1604","2018-07-30",21.32
"1605","2018-07-31",20.83
"1606","2018-08-01",20.290001
"1607","2018-08-02",20.65
"1608","2018-08-03",21.18
"1609","2018-08-06",22
"1610","2018-08-07",22.629999
"1611","2018-08-08",23.25
"1612","2018-08-09",23.879999
"1613","2018-08-10",23.299999
"1614","2018-08-13",22.950001
"1615","2018-08-14",21.83
"1616","2018-08-15",20.92
"1617","2018-08-16",21.48
"1618","2018-08-17",21.889999
"1619","2018-08-20",21.690001
"1620","2018-08-21",23.17
"1621","2018-08-22",22.65
"1622","2018-08-23",23.1
"1623","2018-08-24",22.860001
"1624","2018-08-27",23.370001
"1625","2018-08-28",23.51
"1626","2018-08-29",22.99
"1627","2018-08-30",22.309999
"1628","2018-08-31",23.049999
"1629","2018-09-04",22.709999
"1630","2018-09-05",22.68
"1631","2018-09-06",21.809999
"1632","2018-09-07",21.889999
"1633","2018-09-10",22.25
"1634","2018-09-11",21.98
"1635","2018-09-12",19.379999
"1636","2018-09-13",19.790001
"1637","2018-09-14",20.27
"1638","2018-09-17",20.34
"1639","2018-09-18",21.299999
"1640","2018-09-19",21.559999
"1641","2018-09-20",22.459999
"1642","2018-09-21",21.41
"1643","2018-09-24",20.959999
"1644","2018-09-25",20.200001
"1645","2018-09-26",19.379999
"1646","2018-09-27",19.83
"1647","2018-09-28",20.6
"1648","2018-10-01",20.01
"1649","2018-10-02",19.530001
"1650","2018-10-03",19.639999
"1651","2018-10-04",19.09
"1652","2018-10-05",17.76
"1653","2018-10-08",17.030001
"1654","2018-10-09",16.84
"1655","2018-10-10",15.69
"1656","2018-10-11",15.42
"1657","2018-10-12",15.66
"1658","2018-10-15",15.65
"1659","2018-10-16",16.950001
"1660","2018-10-17",16.76
"1661","2018-10-18",15.28
"1662","2018-10-19",14.8
"1663","2018-10-22",14.85
"1664","2018-10-23",14.72
"1665","2018-10-24",13.48
"1666","2018-10-25",14.28
"1667","2018-10-26",13.59
"1668","2018-10-29",13.69
"1669","2018-10-30",13.86
"1670","2018-10-31",14.07
"1671","2018-11-01",15.9
"1672","2018-11-02",16.530001
"1673","2018-11-05",16.07
"1674","2018-11-06",16.059999
"1675","2018-11-07",15.92
"1676","2018-11-08",15.87
"1677","2018-11-09",16.07
"1678","2018-11-12",14.89
"1679","2018-11-13",15.14
"1680","2018-11-14",17.950001
"1681","2018-11-15",17.719999
"1682","2018-11-16",18.01
"1683","2018-11-19",16.709999
"1684","2018-11-20",17.17
"1685","2018-11-21",17.379999
"1686","2018-11-23",17.129999
"1687","2018-11-26",17.709999
"1688","2018-11-27",17.15
"1689","2018-11-28",18.25
"1690","2018-11-29",17.5
"1691","2018-11-30",17.77
"1692","2018-12-03",18.139999
"1693","2018-12-04",17.58
"1694","2018-12-06",15.95
"1695","2018-12-07",15.64
"1696","2018-12-10",15.89
"1697","2018-12-11",15.98
"1698","2018-12-12",16.07
"1699","2018-12-13",15.85
"1700","2018-12-14",15.56
"1701","2018-12-17",15.39
"1702","2018-12-18",15.74
"1703","2018-12-19",14.69
"1704","2018-12-20",14.56
"1705","2018-12-21",14.07
"1706","2018-12-24",13.91
"1707","2018-12-26",14.99
"1708","2018-12-27",14.86
"1709","2018-12-28",15
"1710","2018-12-31",14.51
"1711","2019-01-02",14.87
"1712","2019-01-03",14.14
"1713","2019-01-04",14.68
"1714","2019-01-07",15.22
"1715","2019-01-08",15.42
"1716","2019-01-09",16.120001
"1717","2019-01-10",16.43
"1718","2019-01-11",16.780001
"1719","2019-01-14",16.120001
"1720","2019-01-15",16.59
"1721","2019-01-16",16.299999
"1722","2019-01-17",16.530001
"1723","2019-01-18",16.67
"1724","2019-01-22",16
"1725","2019-01-23",16
"1726","2019-01-24",17.280001
"1727","2019-01-25",17.92
"1728","2019-01-28",17.469999
"1729","2019-01-29",17.309999
"1730","2019-01-30",17.59
"1731","2019-01-31",18.030001
"1732","2019-02-01",18.040001
"1733","2019-02-04",18.91
"1734","2019-02-05",18.23
"1735","2019-02-06",15.26
"1736","2019-02-07",15.63
"1737","2019-02-08",16.459999
"1738","2019-02-11",16.959999
"1739","2019-02-12",17.280001
"1740","2019-02-13",17.34
"1741","2019-02-14",17.370001
"1742","2019-02-15",17.77
"1743","2019-02-19",17.42
"1744","2019-02-20",17.77
"1745","2019-02-21",17.709999
"1746","2019-02-22",18.309999
"1747","2019-02-25",19.209999
"1748","2019-02-26",19.27
"1749","2019-02-27",19.280001
"1750","2019-02-28",19.09
"1751","2019-03-01",19.530001
"1752","2019-03-04",19.219999
"1753","2019-03-05",18.629999
"1754","2019-03-06",17.58
"1755","2019-03-07",17.6
"1756","2019-03-08",17.469999
"1757","2019-03-11",18.299999
"1758","2019-03-12",18.290001
"1759","2019-03-13",18.6
"1760","2019-03-14",18.559999
"1761","2019-03-15",19.34
"1762","2019-03-18",19.08
"1763","2019-03-19",19.18
"1764","2019-03-20",18.879999
"1765","2019-03-21",19.07
"1766","2019-03-22",17.969999
"1767","2019-03-25",17.5
"1768","2019-03-26",17.799999
"1769","2019-03-27",16.450001
"1770","2019-03-28",16.48
"1771","2019-03-29",16.709999
"1772","2019-04-01",17.33
"1773","2019-04-02",17.290001
"1774","2019-04-03",17.940001
"1775","2019-04-04",18
"1776","2019-04-05",17.959999
"1777","2019-04-08",17.940001
"1778","2019-04-09",17.950001
"1779","2019-04-10",18.219999
"1780","2019-04-11",16.16
"1781","2019-04-12",16.15
"1782","2019-04-15",16.379999
"1783","2019-04-16",16.690001
"1784","2019-04-17",16.549999
"1785","2019-04-18",16.41
"1786","2019-04-22",16.200001
"1787","2019-04-23",16.209999
"1788","2019-04-24",15.85
"1789","2019-04-25",14.36
"1790","2019-04-26",14.35
"1791","2019-04-29",14.05
"1792","2019-04-30",13.89
"1793","2019-05-01",13.59
"1794","2019-05-02",13.68
"1795","2019-05-03",13.53
"1796","2019-05-06",13.19
"1797","2019-05-07",12.6
"1798","2019-05-08",15.66
"1799","2019-05-09",15.42
"1800","2019-05-10",15.2
"1801","2019-05-13",13.9
"1802","2019-05-14",14.53
"1803","2019-05-15",14.35
"1804","2019-05-16",14.71
"1805","2019-05-17",14.15
"1806","2019-05-20",13.22
"1807","2019-05-21",13.6
"1808","2019-05-22",13.39
"1809","2019-05-23",13.75
"1810","2019-05-24",14.01
"1811","2019-05-28",14.35
"1812","2019-05-29",14.72
"1813","2019-05-30",14.66
"1814","2019-05-31",14.15
"1815","2019-06-03",15.05
"1816","2019-06-04",15.21
"1817","2019-06-05",15.04
"1818","2019-06-06",15.01
"1819","2019-06-07",15.14
"1820","2019-06-10",15.57
"1821","2019-06-11",15
"1822","2019-06-12",14.58
"1823","2019-06-13",14.85
"1824","2019-06-14",14.25
"1825","2019-06-17",14.42
"1826","2019-06-18",14.42
"1827","2019-06-19",13.9
"1828","2019-06-20",14.7
"1829","2019-06-21",14.56
"1830","2019-06-24",14.13
"1831","2019-06-25",13.53
"1832","2019-06-26",13.95
"1833","2019-06-27",14.72
"1834","2019-06-28",15.13
"1835","2019-07-01",15.5
"1836","2019-07-02",15.43
"1837","2019-07-03",15.21
"1838","2019-07-05",15.16
"1839","2019-07-08",15.29
"1840","2019-07-09",16.26
"1841","2019-07-10",16.58
"1842","2019-07-11",15.79
"1843","2019-07-12",16.040001
"1844","2019-07-15",15.56
"1845","2019-07-16",15.55
"1846","2019-07-17",17.57
"1847","2019-07-18",17.549999
"1848","2019-07-19",17.59
"1849","2019-07-22",17.49
"1850","2019-07-23",18.5
"1851","2019-07-24",19.450001
"1852","2019-07-25",18.889999
"1853","2019-07-26",19.700001
"1854","2019-07-29",19.469999
"1855","2019-07-30",19.719999
"1856","2019-07-31",19.620001
"1857","2019-08-01",19.68
"1858","2019-08-02",19.4
"1859","2019-08-05",20.02
"1860","2019-08-06",19.690001
"1861","2019-08-07",19.91
"1862","2019-08-08",20.49
"1863","2019-08-09",19.860001
"1864","2019-08-12",19.809999
"1865","2019-08-13",19.959999
"1866","2019-08-14",19.18
"1867","2019-08-15",19.52
"1868","2019-08-16",19.940001
"1869","2019-08-19",19.83
"1870","2019-08-20",19.860001
"1871","2019-08-21",20.209999
"1872","2019-08-22",20.139999
"1873","2019-08-23",18.959999
"1874","2019-08-26",18.9
"1875","2019-08-27",18.690001
"1876","2019-08-28",18.700001
