"","date","LUNA"
"1002","2010-12-22",1.8
"1003","2010-12-23",1.78
"1004","2010-12-27",1.82
"1005","2010-12-28",1.75
"1006","2010-12-29",1.72
"1007","2010-12-30",1.71
"1008","2010-12-31",1.67
"1009","2011-01-03",1.7
"1010","2011-01-04",1.71
"1011","2011-01-05",1.77
"1012","2011-01-06",1.79
"1013","2011-01-07",1.77
"1014","2011-01-10",1.71
"1015","2011-01-11",1.73
"1016","2011-01-12",1.77
"1017","2011-01-13",1.84
"1018","2011-01-14",1.72
"1019","2011-01-18",1.79
"1020","2011-01-19",1.8
"1021","2011-01-20",1.9
"1022","2011-01-21",1.87
"1023","2011-01-24",1.81
"1024","2011-01-25",1.85
"1025","2011-01-26",1.95
"1026","2011-01-27",1.94
"1027","2011-01-28",2
"1028","2011-01-31",1.94
"1029","2011-02-01",1.92
"1030","2011-02-02",1.85
"1031","2011-02-03",1.91
"1032","2011-02-04",1.94
"1033","2011-02-07",1.97
"1034","2011-02-08",1.93
"1035","2011-02-09",1.84
"1036","2011-02-10",1.83
"1037","2011-02-11",1.84
"1038","2011-02-14",1.96
"1039","2011-02-15",1.94
"1040","2011-02-16",1.93
"1041","2011-02-17",1.83
"1042","2011-02-18",1.89
"1043","2011-02-22",1.87
"1044","2011-02-23",1.78
"1045","2011-02-24",1.78
"1046","2011-02-25",1.79
"1047","2011-02-28",1.85
"1048","2011-03-01",1.8
"1049","2011-03-02",1.85
"1050","2011-03-03",1.8
"1051","2011-03-04",1.82
"1052","2011-03-07",2.05
"1053","2011-03-08",1.94
"1054","2011-03-09",1.88
"1055","2011-03-10",1.8
"1056","2011-03-11",1.92
"1057","2011-03-14",1.8
"1058","2011-03-15",1.73
"1059","2011-03-16",1.55
"1060","2011-03-17",1.7
"1061","2011-03-18",1.85
"1062","2011-03-21",1.73
"1063","2011-03-22",1.77
"1064","2011-03-23",1.82
"1065","2011-03-24",1.86
"1066","2011-03-25",1.81
"1067","2011-03-28",1.77
"1068","2011-03-29",1.71
"1069","2011-03-30",1.81
"1070","2011-03-31",2.47
"1071","2011-04-01",2.1
"1072","2011-04-04",1.99
"1073","2011-04-05",1.93
"1074","2011-04-06",1.94
"1075","2011-04-07",1.92
"1076","2011-04-08",2.24
"1077","2011-04-11",2.12
"1078","2011-04-12",2.01
"1079","2011-04-13",2
"1080","2011-04-14",2.05
"1081","2011-04-15",2.11
"1082","2011-04-18",2.16
"1083","2011-04-19",2.43
"1084","2011-04-20",2.3
"1085","2011-04-21",2.11
"1086","2011-04-25",2.16
"1087","2011-04-26",2.1
"1088","2011-04-27",2.03
"1089","2011-04-28",2.01
"1090","2011-04-29",1.97
"1091","2011-05-02",2.06
"1092","2011-05-03",2.14
"1093","2011-05-04",2.15
"1094","2011-05-05",2.11
"1095","2011-05-06",2.1
"1096","2011-05-09",2.12
"1097","2011-05-10",2.17
"1098","2011-05-11",2.17
"1099","2011-05-12",2.11
"1100","2011-05-13",2.06
"1101","2011-05-16",2
"1102","2011-05-17",2.04
"1103","2011-05-18",2.03
"1104","2011-05-19",2.1
"1105","2011-05-20",2.1
"1106","2011-05-23",2.17
"1107","2011-05-24",2.05
"1108","2011-05-25",2.1
"1109","2011-05-26",2.22
"1110","2011-05-27",2.28
"1111","2011-05-31",2.24
"1112","2011-06-01",2.25
"1113","2011-06-02",2.25
"1114","2011-06-03",2.12
"1115","2011-06-06",2.1
"1116","2011-06-07",2.09
"1117","2011-06-08",2.01
"1118","2011-06-09",1.96
"1119","2011-06-10",1.78
"1120","2011-06-13",1.5
"1121","2011-06-14",1.65
"1122","2011-06-15",1.66
"1123","2011-06-16",1.68
"1124","2011-06-17",1.7
"1125","2011-06-20",1.74
"1126","2011-06-21",1.7
"1127","2011-06-22",1.66
"1128","2011-06-23",1.67
"1129","2011-06-24",1.66
"1130","2011-06-27",1.67
"1131","2011-06-28",1.64
"1132","2011-06-29",1.64
"1133","2011-06-30",1.67
"1134","2011-07-01",1.65
"1135","2011-07-05",1.59
"1136","2011-07-06",1.64
"1137","2011-07-07",1.62
"1138","2011-07-08",1.72
"1139","2011-07-11",1.72
"1140","2011-07-12",1.8
"1141","2011-07-13",1.84
"1142","2011-07-14",1.86
"1143","2011-07-15",1.85
"1144","2011-07-18",1.87
"1145","2011-07-19",1.91
"1146","2011-07-20",1.87
"1147","2011-07-21",1.86
"1148","2011-07-22",1.9
"1149","2011-07-25",1.81
"1150","2011-07-26",1.89
"1151","2011-07-27",1.96
"1152","2011-07-28",2.05
"1153","2011-07-29",2.02
"1154","2011-08-01",1.72
"1155","2011-08-02",1.7
"1156","2011-08-03",1.78
"1157","2011-08-04",1.74
"1158","2011-08-05",1.64
"1159","2011-08-08",1.43
"1160","2011-08-09",1.33
"1161","2011-08-10",1.57
"1162","2011-08-11",1.6
"1163","2011-08-12",1.57
"1164","2011-08-15",1.61
"1165","2011-08-16",1.53
"1166","2011-08-17",1.58
"1167","2011-08-18",1.52
"1168","2011-08-19",1.53
"1169","2011-08-22",1.4
"1170","2011-08-23",1.52
"1171","2011-08-24",1.48
"1172","2011-08-25",1.52
"1173","2011-08-26",1.43
"1174","2011-08-29",1.5
"1175","2011-08-30",1.53
"1176","2011-08-31",1.5
"1177","2011-09-01",1.55
"1178","2011-09-02",1.49
"1179","2011-09-06",1.57
"1180","2011-09-07",1.57
"1181","2011-09-08",1.52
"1182","2011-09-09",1.48
"1183","2011-09-12",1.38
"1184","2011-09-13",1.45
"1185","2011-09-14",1.47
"1186","2011-09-15",1.54
"1187","2011-09-16",1.62
"1188","2011-09-19",1.54
"1189","2011-09-20",1.52
"1190","2011-09-21",1.5
"1191","2011-09-22",1.35
"1192","2011-09-23",1.38
"1193","2011-09-26",1.35
"1194","2011-09-27",1.25
"1195","2011-09-28",1.25
"1196","2011-09-29",1.26
"1197","2011-09-30",1.21
"1198","2011-10-03",1.04
"1199","2011-10-04",1
"1200","2011-10-05",1.11
"1201","2011-10-06",1.1
"1202","2011-10-07",1.14
"1203","2011-10-10",1.08
"1204","2011-10-11",1.1
"1205","2011-10-12",1.1
"1206","2011-10-13",1.3
"1207","2011-10-14",1.21
"1208","2011-10-17",1.15
"1209","2011-10-18",1.08
"1210","2011-10-19",1.15
"1211","2011-10-20",1.17
"1212","2011-10-21",1.18
"1213","2011-10-24",1.2
"1214","2011-10-25",1.08
"1215","2011-10-26",1.15
"1216","2011-10-27",1.25
"1217","2011-10-28",1.21
"1218","2011-10-31",1.18
"1219","2011-11-01",1.2
"1220","2011-11-02",1.17
"1221","2011-11-03",1.11
"1222","2011-11-04",1.15
"1223","2011-11-07",1.12
"1224","2011-11-08",1.15
"1225","2011-11-09",1.06
"1226","2011-11-10",1.11
"1227","2011-11-11",1.11
"1228","2011-11-14",1.15
"1229","2011-11-15",1.18
"1230","2011-11-16",1.2
"1231","2011-11-17",1.2
"1232","2011-11-18",1.19
"1233","2011-11-21",1.25
"1234","2011-11-22",1.21
"1235","2011-11-23",1.12
"1236","2011-11-25",1.06
"1237","2011-11-28",1.34
"1238","2011-11-29",1.31
"1239","2011-11-30",1.29
"1240","2011-12-01",1.29
"1241","2011-12-02",1.29
"1242","2011-12-05",1.3
"1243","2011-12-06",1.24
"1244","2011-12-07",1.27
"1245","2011-12-08",1.21
"1246","2011-12-09",1.27
"1247","2011-12-12",1.22
"1248","2011-12-13",1.08
"1249","2011-12-14",1.22
"1250","2011-12-15",1.37
"1251","2011-12-16",1.38
"1252","2011-12-19",1.37
"1253","2011-12-20",1.34
"1254","2011-12-21",1.45
"1255","2011-12-22",1.52
"1256","2011-12-23",1.64
"1257","2011-12-27",1.6
"1258","2011-12-28",1.65
"1259","2011-12-29",1.6
"1260","2011-12-30",1.73
"1261","2012-01-03",1.64
"1262","2012-01-04",1.68
"1263","2012-01-05",1.6
"1264","2012-01-06",1.54
"1265","2012-01-09",1.58
"1266","2012-01-10",1.55
"1267","2012-01-11",1.38
"1268","2012-01-12",1.42
"1269","2012-01-13",1.46
"1270","2012-01-17",1.47
"1271","2012-01-18",1.51
"1272","2012-01-19",1.64
"1273","2012-01-20",1.63
"1274","2012-01-23",1.62
"1275","2012-01-24",1.69
"1276","2012-01-25",1.58
"1277","2012-01-26",1.65
"1278","2012-01-27",1.66
"1279","2012-01-30",1.71
"1280","2012-01-31",1.78
"1281","2012-02-01",1.77
"1282","2012-02-02",1.78
"1283","2012-02-03",1.76
"1284","2012-02-06",1.75
"1285","2012-02-07",1.75
"1286","2012-02-08",1.72
"1287","2012-02-09",1.75
"1288","2012-02-10",1.76
"1289","2012-02-13",1.75
"1290","2012-02-14",1.69
"1291","2012-02-15",1.74
"1292","2012-02-16",1.69
"1293","2012-02-17",1.85
"1294","2012-02-21",1.82
"1295","2012-02-22",1.7
"1296","2012-02-23",1.65
"1297","2012-02-24",1.63
"1298","2012-02-27",1.61
"1299","2012-02-28",1.68
"1300","2012-02-29",1.77
"1301","2012-03-01",1.71
"1302","2012-03-02",1.67
"1303","2012-03-05",1.6
"1304","2012-03-06",1.45
"1305","2012-03-07",1.5
"1306","2012-03-08",1.47
"1307","2012-03-09",1.49
"1308","2012-03-12",1.46
"1309","2012-03-13",1.42
"1310","2012-03-14",1.49
"1311","2012-03-15",1.59
"1312","2012-03-16",1.45
"1313","2012-03-19",1.36
"1314","2012-03-20",1.39
"1315","2012-03-21",1.46
"1316","2012-03-22",1.43
"1317","2012-03-23",1.55
"1318","2012-03-26",1.52
"1319","2012-03-27",1.52
"1320","2012-03-28",1.66
"1321","2012-03-29",1.7
"1322","2012-03-30",1.67
"1323","2012-04-02",1.72
"1324","2012-04-03",1.71
"1325","2012-04-04",1.67
"1326","2012-04-05",1.63
"1327","2012-04-09",1.65
"1328","2012-04-10",1.67
"1329","2012-04-11",1.65
"1330","2012-04-12",1.63
"1331","2012-04-13",1.6
"1332","2012-04-16",1.61
"1333","2012-04-17",1.54
"1334","2012-04-18",1.53
"1335","2012-04-19",1.55
"1336","2012-04-20",1.61
"1337","2012-04-23",1.69
"1338","2012-04-24",1.66
"1339","2012-04-25",1.68
"1340","2012-04-26",1.7
"1341","2012-04-27",1.67
"1342","2012-04-30",1.65
"1343","2012-05-01",1.67
"1344","2012-05-02",1.67
"1345","2012-05-03",1.67
"1346","2012-05-04",1.63
"1347","2012-05-07",1.6
"1348","2012-05-08",1.61
"1349","2012-05-09",1.69
"1350","2012-05-10",1.68
"1351","2012-05-11",1.73
"1352","2012-05-14",1.62
"1353","2012-05-15",1.61
"1354","2012-05-16",1.66
"1355","2012-05-17",1.68
"1356","2012-05-18",1.62
"1357","2012-05-21",1.65
"1358","2012-05-22",1.63
"1359","2012-05-23",1.64
"1360","2012-05-24",1.65
"1361","2012-05-25",1.62
"1362","2012-05-29",1.6
"1363","2012-05-30",1.61
"1364","2012-05-31",1.61
"1365","2012-06-01",1.61
"1366","2012-06-04",1.51
"1367","2012-06-05",1.43
"1368","2012-06-06",1.5
"1369","2012-06-07",1.45
"1370","2012-06-08",1.5
"1371","2012-06-11",1.64
"1372","2012-06-12",1.67
"1373","2012-06-13",1.68
"1374","2012-06-14",1.65
"1375","2012-06-15",1.67
"1376","2012-06-18",1.68
"1377","2012-06-19",1.55
"1378","2012-06-20",1.54
"1379","2012-06-21",1.53
"1380","2012-06-22",1.44
"1381","2012-06-25",1.48
"1382","2012-06-26",1.43
"1383","2012-06-27",1.37
"1384","2012-06-28",1.33
"1385","2012-06-29",1.38
"1386","2012-07-02",1.35
"1387","2012-07-03",1.41
"1388","2012-07-05",1.41
"1389","2012-07-06",1.41
"1390","2012-07-09",1.42
"1391","2012-07-10",1.42
"1392","2012-07-11",1.43
"1393","2012-07-12",1.49
"1394","2012-07-13",1.52
"1395","2012-07-16",1.45
"1396","2012-07-17",1.55
"1397","2012-07-18",1.56
"1398","2012-07-19",1.51
"1399","2012-07-20",1.52
"1400","2012-07-23",1.52
"1401","2012-07-24",1.43
"1402","2012-07-25",1.4
"1403","2012-07-26",1.38
"1404","2012-07-27",1.35
"1405","2012-07-30",1.36
"1406","2012-07-31",1.45
"1407","2012-08-01",1.45
"1408","2012-08-02",1.45
"1409","2012-08-03",1.5
"1410","2012-08-06",1.53
"1411","2012-08-07",1.5
"1412","2012-08-08",1.45
"1413","2012-08-09",1.58
"1414","2012-08-10",1.46
"1415","2012-08-13",1.36
"1416","2012-08-14",1.4
"1417","2012-08-15",1.4
"1418","2012-08-16",1.39
"1419","2012-08-17",1.4
"1420","2012-08-20",1.4
"1421","2012-08-21",1.45
"1422","2012-08-22",1.36
"1423","2012-08-23",1.4
"1424","2012-08-24",1.41
"1425","2012-08-27",1.47
"1426","2012-08-28",1.66
"1427","2012-08-29",1.67
"1428","2012-08-30",1.6
"1429","2012-08-31",1.64
"1430","2012-09-04",1.5
"1431","2012-09-05",1.5
"1432","2012-09-06",1.52
"1433","2012-09-07",1.52
"1434","2012-09-10",1.56
"1435","2012-09-11",1.62
"1436","2012-09-12",1.75
"1437","2012-09-13",1.74
"1438","2012-09-14",1.78
"1439","2012-09-17",1.84
"1440","2012-09-18",1.93
"1441","2012-09-19",1.85
"1442","2012-09-20",1.67
"1443","2012-09-21",1.85
"1444","2012-09-24",1.78
"1445","2012-09-25",1.76
"1446","2012-09-26",1.85
"1447","2012-09-27",1.71
"1448","2012-09-28",1.66
"1449","2012-10-01",1.72
"1450","2012-10-02",1.69
"1451","2012-10-03",1.78
"1452","2012-10-04",1.91
"1453","2012-10-05",1.85
"1454","2012-10-08",1.8
"1455","2012-10-09",1.75
"1456","2012-10-10",1.83
"1457","2012-10-11",1.84
"1458","2012-10-12",1.75
"1459","2012-10-15",1.64
"1460","2012-10-16",1.65
"1461","2012-10-17",1.62
"1462","2012-10-18",1.7
"1463","2012-10-19",1.79
"1464","2012-10-22",1.81
"1465","2012-10-23",1.8
"1466","2012-10-24",1.7
"1467","2012-10-25",1.74
"1468","2012-10-26",1.84
"1469","2012-10-31",1.83
"1470","2012-11-01",1.79
"1471","2012-11-02",1.79
"1472","2012-11-05",1.67
"1473","2012-11-06",1.72
"1474","2012-11-07",1.72
"1475","2012-11-08",1.75
"1476","2012-11-09",1.65
"1477","2012-11-12",1.66
"1478","2012-11-13",1.69
"1479","2012-11-14",1.68
"1480","2012-11-15",1.56
"1481","2012-11-16",1.41
"1482","2012-11-19",1.4
"1483","2012-11-20",1.45
"1484","2012-11-21",1.43
"1485","2012-11-23",1.43
"1486","2012-11-26",1.35
"1487","2012-11-27",1.41
"1488","2012-11-28",1.39
"1489","2012-11-29",1.44
"1490","2012-11-30",1.47
"1491","2012-12-03",1.47
"1492","2012-12-04",1.5
"1493","2012-12-05",1.45
"1494","2012-12-06",1.39
"1495","2012-12-07",1.35
"1496","2012-12-10",1.44
"1497","2012-12-11",1.38
"1498","2012-12-12",1.38
"1499","2012-12-13",1.33
"1500","2012-12-14",1.28
"1501","2012-12-17",1.21
"1502","2012-12-18",1.25
"1503","2012-12-19",1.23
"1504","2012-12-20",1.2
"1505","2012-12-21",1.21
"1506","2012-12-24",1.26
"1507","2012-12-26",1.27
"1508","2012-12-27",1.25
"1509","2012-12-28",1.25
"1510","2012-12-31",1.2
"1511","2013-01-02",1.25
"1512","2013-01-03",1.17
"1513","2013-01-04",1.22
"1514","2013-01-07",1.22
"1515","2013-01-08",1.3
"1516","2013-01-09",1.35
"1517","2013-01-10",1.27
"1518","2013-01-11",1.33
"1519","2013-01-14",1.26
"1520","2013-01-15",1.26
"1521","2013-01-16",1.27
"1522","2013-01-17",1.26
"1523","2013-01-18",1.31
"1524","2013-01-22",1.33
"1525","2013-01-23",1.28
"1526","2013-01-24",1.28
"1527","2013-01-25",1.32
"1528","2013-01-28",1.32
"1529","2013-01-29",1.32
"1530","2013-01-30",1.3
"1531","2013-01-31",1.3
"1532","2013-02-01",1.26
"1533","2013-02-04",1.26
"1534","2013-02-05",1.26
"1535","2013-02-06",1.25
"1536","2013-02-07",1.22
"1537","2013-02-08",1.16
"1538","2013-02-11",1.28
"1539","2013-02-12",1.27
"1540","2013-02-13",1.27
"1541","2013-02-14",1.27
"1542","2013-02-15",1.21
"1543","2013-02-19",1.29
"1544","2013-02-20",1.24
"1545","2013-02-21",1.2
"1546","2013-02-22",1.2
"1547","2013-02-25",1.2
"1548","2013-02-26",1.19
"1549","2013-02-27",1.17
"1550","2013-02-28",1.17
"1551","2013-03-01",1.18
"1552","2013-03-04",1.25
"1553","2013-03-05",1.2
"1554","2013-03-06",1.25
"1555","2013-03-07",1.27
"1556","2013-03-08",1.15
"1557","2013-03-11",1.3
"1558","2013-03-12",1.33
"1559","2013-03-13",1.35
"1560","2013-03-14",1.35
"1561","2013-03-15",1.35
"1562","2013-03-18",1.29
"1563","2013-03-19",1.29
"1564","2013-03-20",1.35
"1565","2013-03-21",1.35
"1566","2013-03-22",1.38
"1567","2013-03-25",1.38
"1568","2013-03-26",1.37
"1569","2013-03-27",1.3
"1570","2013-03-28",1.26
"1571","2013-04-01",1.19
"1572","2013-04-02",1.21
"1573","2013-04-03",1.21
"1574","2013-04-04",1.21
"1575","2013-04-05",1.25
"1576","2013-04-08",1.25
"1577","2013-04-09",1.23
"1578","2013-04-10",1.23
"1579","2013-04-11",1.26
"1580","2013-04-12",1.28
"1581","2013-04-15",1.24
"1582","2013-04-16",1.25
"1583","2013-04-17",1.27
"1584","2013-04-18",1.27
"1585","2013-04-19",1.18
"1586","2013-04-22",1.13
"1587","2013-04-23",1.25
"1588","2013-04-24",1.28
"1589","2013-04-25",1.27
"1590","2013-04-26",1.25
"1591","2013-04-29",1.18
"1592","2013-04-30",1.19
"1593","2013-05-01",1.18
"1594","2013-05-02",1.29
"1595","2013-05-03",1.18
"1596","2013-05-06",1.2
"1597","2013-05-07",1.23
"1598","2013-05-08",1.33
"1599","2013-05-09",1.23
"1600","2013-05-10",1.27
"1601","2013-05-13",1.31
"1602","2013-05-14",1.3
"1603","2013-05-15",1.27
"1604","2013-05-16",1.35
"1605","2013-05-17",1.35
"1606","2013-05-20",1.27
"1607","2013-05-21",1.31
"1608","2013-05-22",1.31
"1609","2013-05-23",1.26
"1610","2013-05-24",1.28
"1611","2013-05-28",1.23
"1612","2013-05-29",1.26
"1613","2013-05-30",1.21
"1614","2013-05-31",1.23
"1615","2013-06-03",1.23
"1616","2013-06-04",1.3
"1617","2013-06-05",1.28
"1618","2013-06-06",1.34
"1619","2013-06-07",1.34
"1620","2013-06-10",1.25
"1621","2013-06-11",1.3
"1622","2013-06-12",1.26
"1623","2013-06-13",1.29
"1624","2013-06-14",1.22
"1625","2013-06-17",1.26
"1626","2013-06-18",1.25
"1627","2013-06-19",1.28
"1628","2013-06-20",1.28
"1629","2013-06-21",1.29
"1630","2013-06-24",1.3
"1631","2013-06-25",1.32
"1632","2013-06-26",1.3
"1633","2013-06-27",1.35
"1634","2013-06-28",1.25
"1635","2013-07-01",1.33
"1636","2013-07-02",1.33
"1637","2013-07-03",1.34
"1638","2013-07-05",1.3
"1639","2013-07-08",1.83
"1640","2013-07-09",1.66
"1641","2013-07-10",1.64
"1642","2013-07-11",1.65
"1643","2013-07-12",1.58
"1644","2013-07-15",1.52
"1645","2013-07-16",1.51
"1646","2013-07-17",1.43
"1647","2013-07-18",1.46
"1648","2013-07-19",1.46
"1649","2013-07-22",1.43
"1650","2013-07-23",1.44
"1651","2013-07-24",1.44
"1652","2013-07-25",1.42
"1653","2013-07-26",1.46
"1654","2013-07-29",1.39
"1655","2013-07-30",1.39
"1656","2013-07-31",1.33
"1657","2013-08-01",1.44
"1658","2013-08-02",1.45
"1659","2013-08-05",1.5
"1660","2013-08-06",1.48
"1661","2013-08-07",1.32
"1662","2013-08-08",1.31
"1663","2013-08-09",1.26
"1664","2013-08-12",1.29
"1665","2013-08-13",1.27
"1666","2013-08-14",1.25
"1667","2013-08-15",1.25
"1668","2013-08-16",1.24
"1669","2013-08-19",1.23
"1670","2013-08-20",1.23
"1671","2013-08-21",1.2
"1672","2013-08-22",1.2
"1673","2013-08-23",1.2
"1674","2013-08-26",1.17
"1675","2013-08-27",1.18
"1676","2013-08-28",1.22
"1677","2013-08-29",1.25
"1678","2013-08-30",1.19
"1679","2013-09-03",1.17
"1680","2013-09-04",1.2
"1681","2013-09-05",1.22
"1682","2013-09-06",1.2
"1683","2013-09-09",1.21
"1684","2013-09-10",1.22
"1685","2013-09-11",1.18
"1686","2013-09-12",1.19
"1687","2013-09-13",1.27
"1688","2013-09-16",1.22
"1689","2013-09-17",1.25
"1690","2013-09-18",1.25
"1691","2013-09-19",1.23
"1692","2013-09-20",1.21
"1693","2013-09-23",1.23
"1694","2013-09-24",1.22
"1695","2013-09-25",1.33
"1696","2013-09-26",1.41
"1697","2013-09-27",1.34
"1698","2013-09-30",1.35
"1699","2013-10-01",1.32
"1700","2013-10-02",1.37
"1701","2013-10-03",1.32
"1702","2013-10-04",1.34
"1703","2013-10-07",1.36
"1704","2013-10-08",1.37
"1705","2013-10-09",1.35
"1706","2013-10-10",1.38
"1707","2013-10-11",1.35
"1708","2013-10-14",1.35
"1709","2013-10-15",1.35
"1710","2013-10-16",1.39
"1711","2013-10-17",1.35
"1712","2013-10-18",1.35
"1713","2013-10-21",1.39
"1714","2013-10-22",1.43
"1715","2013-10-23",1.41
"1716","2013-10-24",1.4
"1717","2013-10-25",1.41
"1718","2013-10-28",1.43
"1719","2013-10-29",1.42
"1720","2013-10-30",1.43
"1721","2013-10-31",1.43
"1722","2013-11-01",1.42
"1723","2013-11-04",1.48
"1724","2013-11-05",1.34
"1725","2013-11-06",1.45
"1726","2013-11-07",1.35
"1727","2013-11-08",1.36
"1728","2013-11-11",1.37
"1729","2013-11-12",1.32
"1730","2013-11-13",1.29
"1731","2013-11-14",1.25
"1732","2013-11-15",1.21
"1733","2013-11-18",1.19
"1734","2013-11-19",1.18
"1735","2013-11-20",1.21
"1736","2013-11-21",1.2
"1737","2013-11-22",1.19
"1738","2013-11-25",1.19
"1739","2013-11-26",1.17
"1740","2013-11-27",1.17
"1741","2013-11-29",1.21
"1742","2013-12-02",1.23
"1743","2013-12-03",1.42
"1744","2013-12-04",1.33
"1745","2013-12-05",1.32
"1746","2013-12-06",1.28
"1747","2013-12-09",1.27
"1748","2013-12-10",1.25
"1749","2013-12-11",1.29
"1750","2013-12-12",1.28
"1751","2013-12-13",1.28
"1752","2013-12-16",1.2
"1753","2013-12-17",1.23
"1754","2013-12-18",1.23
"1755","2013-12-19",1.35
"1756","2013-12-20",1.29
"1757","2013-12-23",1.59
"1758","2013-12-24",1.59
"1759","2013-12-26",1.54
"1760","2013-12-27",1.36
"1761","2013-12-30",1.41
"1762","2013-12-31",1.4
"1763","2014-01-02",1.32
"1764","2014-01-03",1.35
"1765","2014-01-06",1.39
"1766","2014-01-07",1.33
"1767","2014-01-08",1.38
"1768","2014-01-09",1.36
"1769","2014-01-10",1.47
"1770","2014-01-13",1.46
"1771","2014-01-14",1.5
"1772","2014-01-15",1.43
"1773","2014-01-16",1.41
"1774","2014-01-17",1.39
"1775","2014-01-21",1.32
"1776","2014-01-22",2.5
"1777","2014-01-23",1.73
"1778","2014-01-24",1.62
"1779","2014-01-27",1.52
"1780","2014-01-28",1.49
"1781","2014-01-29",1.43
"1782","2014-01-30",1.41
"1783","2014-01-31",1.4
"1784","2014-02-03",1.41
"1785","2014-02-04",1.48
"1786","2014-02-05",1.45
"1787","2014-02-06",1.41
"1788","2014-02-07",1.4
"1789","2014-02-10",1.37
"1790","2014-02-11",1.4
"1791","2014-02-12",1.72
"1792","2014-02-13",1.62
"1793","2014-02-14",1.6
"1794","2014-02-18",1.53
"1795","2014-02-19",1.53
"1796","2014-02-20",1.57
"1797","2014-02-21",1.6
"1798","2014-02-24",1.54
"1799","2014-02-25",1.53
"1800","2014-02-26",1.49
"1801","2014-02-27",1.55
"1802","2014-02-28",1.51
"1803","2014-03-03",1.47
"1804","2014-03-04",1.5
"1805","2014-03-05",1.66
"1806","2014-03-06",1.6
"1807","2014-03-07",1.55
"1808","2014-03-10",1.61
"1809","2014-03-11",1.56
"1810","2014-03-12",1.72
"1811","2014-03-13",1.73
"1812","2014-03-14",1.62
"1813","2014-03-17",1.64
"1814","2014-03-18",1.66
"1815","2014-03-19",1.66
"1816","2014-03-20",1.67
"1817","2014-03-21",1.65
"1818","2014-03-24",1.59
"1819","2014-03-25",1.54
"1820","2014-03-26",1.55
"1821","2014-03-27",1.47
"1822","2014-03-28",1.46
"1823","2014-03-31",1.47
"1824","2014-04-01",1.49
"1825","2014-04-02",1.52
"1826","2014-04-03",1.5
"1827","2014-04-04",1.51
"1828","2014-04-07",1.49
"1829","2014-04-08",1.51
"1830","2014-04-09",1.48
"1831","2014-04-10",1.41
"1832","2014-04-11",1.4
"1833","2014-04-14",1.36
"1834","2014-04-15",1.33
"1835","2014-04-16",1.5
"1836","2014-04-17",1.52
"1837","2014-04-21",1.54
"1838","2014-04-22",1.57
"1839","2014-04-23",1.57
"1840","2014-04-24",1.56
"1841","2014-04-25",1.5
"1842","2014-04-28",1.47
"1843","2014-04-29",1.48
"1844","2014-04-30",1.44
"1845","2014-05-01",1.44
"1846","2014-05-02",1.43
"1847","2014-05-05",1.42
"1848","2014-05-06",1.41
"1849","2014-05-07",1.41
"1850","2014-05-08",1.44
"1851","2014-05-09",1.42
"1852","2014-05-12",1.41
"1853","2014-05-13",1.37
"1854","2014-05-14",1.38
"1855","2014-05-15",1.41
"1856","2014-05-16",1.38
"1857","2014-05-19",1.4
"1858","2014-05-20",1.37
"1859","2014-05-21",1.36
"1860","2014-05-22",1.37
"1861","2014-05-23",1.41
"1862","2014-05-27",1.53
"1863","2014-05-28",1.58
"1864","2014-05-29",1.51
"1865","2014-05-30",1.42
"1866","2014-06-02",1.42
"1867","2014-06-03",1.4
"1868","2014-06-04",1.41
"1869","2014-06-05",1.4
"1870","2014-06-06",1.4
"1871","2014-06-09",1.38
"1872","2014-06-10",1.4
"1873","2014-06-11",1.42
"1874","2014-06-12",1.41
"1875","2014-06-13",1.4
"1876","2014-06-16",1.46
"1877","2014-06-17",1.43
"1878","2014-06-18",1.41
"1879","2014-06-19",1.38
"1880","2014-06-20",1.38
"1881","2014-06-23",1.39
"1882","2014-06-24",1.39
"1883","2014-06-25",1.37
"1884","2014-06-26",1.36
"1885","2014-06-27",1.36
"1886","2014-06-30",1.37
"1887","2014-07-01",1.38
"1888","2014-07-02",1.38
"1889","2014-07-03",1.34
"1890","2014-07-07",1.37
"1891","2014-07-08",1.37
"1892","2014-07-09",1.34
"1893","2014-07-10",1.32
"1894","2014-07-11",1.32
"1895","2014-07-14",1.38
"1896","2014-07-15",1.36
"1897","2014-07-16",1.42
"1898","2014-07-17",1.36
"1899","2014-07-18",1.38
"1900","2014-07-21",1.36
"1901","2014-07-22",1.39
"1902","2014-07-23",1.4
"1903","2014-07-24",1.42
"1904","2014-07-25",1.43
"1905","2014-07-28",1.45
"1906","2014-07-29",1.47
"1907","2014-07-30",1.48
"1908","2014-07-31",1.41
"1909","2014-08-01",1.41
"1910","2014-08-04",1.33
"1911","2014-08-05",1.33
"1912","2014-08-06",1.33
"1913","2014-08-07",1.27
"1914","2014-08-08",1.25
"1915","2014-08-11",1.23
"1916","2014-08-12",1.24
"1917","2014-08-13",1.26
"1918","2014-08-14",1.31
"1919","2014-08-15",1.29
"1920","2014-08-18",1.31
"1921","2014-08-19",1.33
"1922","2014-08-20",1.36
"1923","2014-08-21",1.33
"1924","2014-08-22",1.35
"1925","2014-08-25",1.32
"1926","2014-08-26",1.27
"1927","2014-08-27",1.33
"1928","2014-08-28",1.32
"1929","2014-08-29",1.31
"1930","2014-09-02",1.29
"1931","2014-09-03",1.31
"1932","2014-09-04",1.36
"1933","2014-09-05",1.36
"1934","2014-09-08",1.52
