"","date","CCNE"
"1003","2010-12-23",15.23
"1004","2010-12-27",15.25
"1005","2010-12-28",15.21
"1006","2010-12-29",15.23
"1007","2010-12-30",14.95
"1008","2010-12-31",14.81
"1009","2011-01-03",15.02
"1010","2011-01-04",14.83
"1011","2011-01-05",14.95
"1012","2011-01-06",14.86
"1013","2011-01-07",14.68
"1014","2011-01-10",14.97
"1015","2011-01-11",14.88
"1016","2011-01-12",14.95
"1017","2011-01-13",14.87
"1018","2011-01-14",14.95
"1019","2011-01-18",14.9
"1020","2011-01-19",14.51
"1021","2011-01-20",14.32
"1022","2011-01-21",13.72
"1023","2011-01-24",13.77
"1024","2011-01-25",13.86
"1025","2011-01-26",14.34
"1026","2011-01-27",14.27
"1027","2011-01-28",13.68
"1028","2011-01-31",13.91
"1029","2011-02-01",14.29
"1030","2011-02-02",14.08
"1031","2011-02-03",13.91
"1032","2011-02-04",13.9
"1033","2011-02-07",14
"1034","2011-02-08",13.84
"1035","2011-02-09",13.78
"1036","2011-02-10",13.77
"1037","2011-02-11",13.93
"1038","2011-02-14",13.7
"1039","2011-02-15",13.64
"1040","2011-02-16",13.73
"1041","2011-02-17",13.84
"1042","2011-02-18",13.86
"1043","2011-02-22",13.66
"1044","2011-02-23",13.62
"1045","2011-02-24",13.8
"1046","2011-02-25",13.91
"1047","2011-02-28",14.14
"1048","2011-03-01",14
"1049","2011-03-02",14.02
"1050","2011-03-03",14.39
"1051","2011-03-04",14.11
"1052","2011-03-07",13.78
"1053","2011-03-08",14.17
"1054","2011-03-09",14.3
"1055","2011-03-10",14.22
"1056","2011-03-11",14.27
"1057","2011-03-14",14.13
"1058","2011-03-15",14.02
"1059","2011-03-16",13.63
"1060","2011-03-17",13.64
"1061","2011-03-18",14.05
"1062","2011-03-21",14.24
"1063","2011-03-22",14.1
"1064","2011-03-23",13.98
"1065","2011-03-24",13.87
"1066","2011-03-25",14.16
"1067","2011-03-28",13.95
"1068","2011-03-29",14.2
"1069","2011-03-30",14.2
"1070","2011-03-31",14.51
"1071","2011-04-01",14.35
"1072","2011-04-04",14.42
"1073","2011-04-05",14.44
"1074","2011-04-06",14.28
"1075","2011-04-07",14.14
"1076","2011-04-08",13.81
"1077","2011-04-11",13.51
"1078","2011-04-12",13.31
"1079","2011-04-13",12.95
"1080","2011-04-14",13.2
"1081","2011-04-15",13.44
"1082","2011-04-18",13.24
"1083","2011-04-19",13.69
"1084","2011-04-20",13.73
"1085","2011-04-21",13.72
"1086","2011-04-25",13.55
"1087","2011-04-26",13.73
"1088","2011-04-27",13.7
"1089","2011-04-28",13.75
"1090","2011-04-29",13.87
"1091","2011-05-02",13.4
"1092","2011-05-03",13.26
"1093","2011-05-04",13.25
"1094","2011-05-05",13.28
"1095","2011-05-06",13.28
"1096","2011-05-09",13.55
"1097","2011-05-10",13.55
"1098","2011-05-11",13.25
"1099","2011-05-12",13.36
"1100","2011-05-13",13.27
"1101","2011-05-16",13.25
"1102","2011-05-17",13.32
"1103","2011-05-18",13.34
"1104","2011-05-19",13.32
"1105","2011-05-20",13.27
"1106","2011-05-23",13.08
"1107","2011-05-24",12.93
"1108","2011-05-25",13.12
"1109","2011-05-26",13.5
"1110","2011-05-27",13.46
"1111","2011-05-31",13.88
"1112","2011-06-01",13.07
"1113","2011-06-02",12.97
"1114","2011-06-03",12.61
"1115","2011-06-06",12.42
"1116","2011-06-07",12.85
"1117","2011-06-08",13.05
"1118","2011-06-09",13.02
"1119","2011-06-10",12.9
"1120","2011-06-13",12.76
"1121","2011-06-14",12.9
"1122","2011-06-15",12.79
"1123","2011-06-16",12.83
"1124","2011-06-17",12.87
"1125","2011-06-20",13.12
"1126","2011-06-21",13.3
"1127","2011-06-22",12.98
"1128","2011-06-23",13.09
"1129","2011-06-24",14.3
"1130","2011-06-27",14.33
"1131","2011-06-28",14.16
"1132","2011-06-29",13.86
"1133","2011-06-30",13.89
"1134","2011-07-01",13.86
"1135","2011-07-05",13.69
"1136","2011-07-06",13.96
"1137","2011-07-07",14.24
"1138","2011-07-08",14.13
"1139","2011-07-11",13.9
"1140","2011-07-12",13.93
"1141","2011-07-13",14.02
"1142","2011-07-14",13.83
"1143","2011-07-15",13.74
"1144","2011-07-18",13.77
"1145","2011-07-19",14.27
"1146","2011-07-20",14.24
"1147","2011-07-21",14.34
"1148","2011-07-22",14.18
"1149","2011-07-25",14.08
"1150","2011-07-26",13.68
"1151","2011-07-27",13.25
"1152","2011-07-28",13.52
"1153","2011-07-29",13.81
"1154","2011-08-01",13.77
"1155","2011-08-02",13.03
"1156","2011-08-03",13.7
"1157","2011-08-04",13.03
"1158","2011-08-05",13.09
"1159","2011-08-08",11.66
"1160","2011-08-09",13.9
"1161","2011-08-10",11.86
"1162","2011-08-11",12.6
"1163","2011-08-12",12.1
"1164","2011-08-15",12.61
"1165","2011-08-16",12.3
"1166","2011-08-17",12.36
"1167","2011-08-18",12.15
"1168","2011-08-19",12.21
"1169","2011-08-22",12.33
"1170","2011-08-23",13.14
"1171","2011-08-24",13.75
"1172","2011-08-25",13.25
"1173","2011-08-26",13.58
"1174","2011-08-29",13.77
"1175","2011-08-30",13.77
"1176","2011-08-31",13.56
"1177","2011-09-01",12.96
"1178","2011-09-02",12.6
"1179","2011-09-06",12.65
"1180","2011-09-07",13.52
"1181","2011-09-08",13.05
"1182","2011-09-09",12.7
"1183","2011-09-12",12.85
"1184","2011-09-13",13.06
"1185","2011-09-14",13.36
"1186","2011-09-15",13.54
"1187","2011-09-16",13.5
"1188","2011-09-19",13.01
"1189","2011-09-20",12.76
"1190","2011-09-21",12.25
"1191","2011-09-22",12.27
"1192","2011-09-23",12.76
"1193","2011-09-26",13
"1194","2011-09-27",13.13
"1195","2011-09-28",12.67
"1196","2011-09-29",13.2
"1197","2011-09-30",12.82
"1198","2011-10-03",12.17
"1199","2011-10-04",13.59
"1200","2011-10-05",13.55
"1201","2011-10-06",13.74
"1202","2011-10-07",13.24
"1203","2011-10-10",13.9
"1204","2011-10-11",13.83
"1205","2011-10-12",14.06
"1206","2011-10-13",14.15
"1207","2011-10-14",14.24
"1208","2011-10-17",13.58
"1209","2011-10-18",13.97
"1210","2011-10-19",13.59
"1211","2011-10-20",13.5
"1212","2011-10-21",13.92
"1213","2011-10-24",14.1
"1214","2011-10-25",13.62
"1215","2011-10-26",14.1
"1216","2011-10-27",14.22
"1217","2011-10-28",14.52
"1218","2011-10-31",14.32
"1219","2011-11-01",13.8
"1220","2011-11-02",14.32
"1221","2011-11-03",14.96
"1222","2011-11-04",14.69
"1223","2011-11-07",14.55
"1224","2011-11-08",14.95
"1225","2011-11-09",14.33
"1226","2011-11-10",14.4
"1227","2011-11-11",14.43
"1228","2011-11-14",14.31
"1229","2011-11-15",14.53
"1230","2011-11-16",14.55
"1231","2011-11-17",14.52
"1232","2011-11-18",14.75
"1233","2011-11-21",14.57
"1234","2011-11-22",14.38
"1235","2011-11-23",13.89
"1236","2011-11-25",13.7
"1237","2011-11-28",14.39
"1238","2011-11-29",14.33
"1239","2011-11-30",15.8
"1240","2011-12-01",15.26
"1241","2011-12-02",15.26
"1242","2011-12-05",15.5
"1243","2011-12-06",15.49
"1244","2011-12-07",15.35
"1245","2011-12-08",14.66
"1246","2011-12-09",15.43
"1247","2011-12-12",15.09
"1248","2011-12-13",14.97
"1249","2011-12-14",17.209999
"1250","2011-12-15",14.92
"1251","2011-12-16",14.92
"1252","2011-12-19",14.83
"1253","2011-12-20",15.95
"1254","2011-12-21",15.89
"1255","2011-12-22",15.71
"1256","2011-12-23",15.66
"1257","2011-12-27",15.61
"1258","2011-12-28",15.37
"1259","2011-12-29",15.65
"1260","2011-12-30",15.78
"1261","2012-01-03",16.120001
"1262","2012-01-04",15.97
"1263","2012-01-05",15.99
"1264","2012-01-06",15.74
"1265","2012-01-09",15.73
"1266","2012-01-10",15.88
"1267","2012-01-11",15.86
"1268","2012-01-12",16
"1269","2012-01-13",15.63
"1270","2012-01-17",15.66
"1271","2012-01-18",15.98
"1272","2012-01-19",16.209999
"1273","2012-01-20",16.67
"1274","2012-01-23",16.65
"1275","2012-01-24",16.93
"1276","2012-01-25",17.09
"1277","2012-01-26",16.450001
"1278","2012-01-27",16.200001
"1279","2012-01-30",16.27
"1280","2012-01-31",16.51
"1281","2012-02-01",17.059999
"1282","2012-02-02",16.9
"1283","2012-02-03",16.77
"1284","2012-02-06",16.450001
"1285","2012-02-07",16.370001
"1286","2012-02-08",16.469999
"1287","2012-02-09",16.32
"1288","2012-02-10",15.87
"1289","2012-02-13",15.89
"1290","2012-02-14",15.57
"1291","2012-02-15",15.25
"1292","2012-02-16",15.8
"1293","2012-02-17",15.9
"1294","2012-02-21",15.59
"1295","2012-02-22",15.51
"1296","2012-02-23",15.9
"1297","2012-02-24",15.61
"1298","2012-02-27",15.65
"1299","2012-02-28",15.61
"1300","2012-02-29",15.5
"1301","2012-03-01",15.51
"1302","2012-03-02",15
"1303","2012-03-05",15.52
"1304","2012-03-06",15.22
"1305","2012-03-07",15.55
"1306","2012-03-08",15.68
"1307","2012-03-09",16.209999
"1308","2012-03-12",16.200001
"1309","2012-03-13",16.969999
"1310","2012-03-14",16.83
"1311","2012-03-15",16.9
"1312","2012-03-16",16.809999
"1313","2012-03-19",17.110001
"1314","2012-03-20",16.860001
"1315","2012-03-21",16.74
"1316","2012-03-22",16.43
"1317","2012-03-23",16.77
"1318","2012-03-26",17.32
"1319","2012-03-27",17.059999
"1320","2012-03-28",16.959999
"1321","2012-03-29",16.870001
"1322","2012-03-30",16.709999
"1323","2012-04-02",17.32
"1324","2012-04-03",16.950001
"1325","2012-04-04",16.280001
"1326","2012-04-05",16.110001
"1327","2012-04-09",15.35
"1328","2012-04-10",15.14
"1329","2012-04-11",15.85
"1330","2012-04-12",16.25
"1331","2012-04-13",15.53
"1332","2012-04-16",16.110001
"1333","2012-04-17",16.450001
"1334","2012-04-18",16.049999
"1335","2012-04-19",15.52
"1336","2012-04-20",16.18
"1337","2012-04-23",15.53
"1338","2012-04-24",15.85
"1339","2012-04-25",16.18
"1340","2012-04-26",16.469999
"1341","2012-04-27",16.709999
"1342","2012-04-30",16.440001
"1343","2012-05-01",15.84
"1344","2012-05-02",15.64
"1345","2012-05-03",15.36
"1346","2012-05-04",15.06
"1347","2012-05-07",15.25
"1348","2012-05-08",15.67
"1349","2012-05-09",15.64
"1350","2012-05-10",15.76
"1351","2012-05-11",15.53
"1352","2012-05-14",15.41
"1353","2012-05-15",15.4
"1354","2012-05-16",15.45
"1355","2012-05-17",15.24
"1356","2012-05-18",15.19
"1357","2012-05-21",15.38
"1358","2012-05-22",14.72
"1359","2012-05-23",14.94
"1360","2012-05-24",14.89
"1361","2012-05-25",14.82
"1362","2012-05-29",14.98
"1363","2012-05-30",14.75
"1364","2012-05-31",14.93
"1365","2012-06-01",14.46
"1366","2012-06-04",14.48
"1367","2012-06-05",14.36
"1368","2012-06-06",14.5
"1369","2012-06-07",14.43
"1370","2012-06-08",14.45
"1371","2012-06-11",14.24
"1372","2012-06-12",14.49
"1373","2012-06-13",14.57
"1374","2012-06-14",14.65
"1375","2012-06-15",14.54
"1376","2012-06-18",14.62
"1377","2012-06-19",15.56
"1378","2012-06-20",15.54
"1379","2012-06-21",15.23
"1380","2012-06-22",16.200001
"1381","2012-06-25",15.81
"1382","2012-06-26",15.73
"1383","2012-06-27",15.95
"1384","2012-06-28",15.62
"1385","2012-06-29",16.309999
"1386","2012-07-02",16.73
"1387","2012-07-03",17.02
"1388","2012-07-05",16.870001
"1389","2012-07-06",16.75
"1390","2012-07-09",16.799999
"1391","2012-07-10",16.950001
"1392","2012-07-11",17
"1393","2012-07-12",16.9
"1394","2012-07-13",17.09
"1395","2012-07-16",16.99
"1396","2012-07-17",16.92
"1397","2012-07-18",16.969999
"1398","2012-07-19",16.860001
"1399","2012-07-20",16.629999
"1400","2012-07-23",16.440001
"1401","2012-07-24",16.110001
"1402","2012-07-25",15.95
"1403","2012-07-26",16.299999
"1404","2012-07-27",16.870001
"1405","2012-07-30",16.709999
"1406","2012-07-31",16.469999
"1407","2012-08-01",15.79
"1408","2012-08-02",15.5
"1409","2012-08-03",16.469999
"1410","2012-08-06",16.42
"1411","2012-08-07",16.48
"1412","2012-08-08",16.33
"1413","2012-08-09",16.200001
"1414","2012-08-10",16.030001
"1415","2012-08-13",16.18
"1416","2012-08-14",15.99
"1417","2012-08-15",16.049999
"1418","2012-08-16",16.6
"1419","2012-08-17",16.74
"1420","2012-08-20",16.74
"1421","2012-08-21",16.629999
"1422","2012-08-22",16.68
"1423","2012-08-23",16.58
"1424","2012-08-24",16.73
"1425","2012-08-27",16.6
"1426","2012-08-28",16.59
"1427","2012-08-29",16.85
"1428","2012-08-30",16.51
"1429","2012-08-31",16.57
"1430","2012-09-04",16.799999
"1431","2012-09-05",16.73
"1432","2012-09-06",17
"1433","2012-09-07",16.77
"1434","2012-09-10",16.57
"1435","2012-09-11",16.629999
"1436","2012-09-12",16.700001
"1437","2012-09-13",17
"1438","2012-09-14",17.059999
"1439","2012-09-17",16.77
"1440","2012-09-18",17.209999
"1441","2012-09-19",17.309999
"1442","2012-09-20",17.25
"1443","2012-09-21",17.879999
"1444","2012-09-24",17.93
"1445","2012-09-25",17.48
"1446","2012-09-26",17.700001
"1447","2012-09-27",17.75
"1448","2012-09-28",17.51
"1449","2012-10-01",17.610001
"1450","2012-10-02",17.48
"1451","2012-10-03",17.450001
"1452","2012-10-04",17.68
"1453","2012-10-05",17.76
"1454","2012-10-08",17.639999
"1455","2012-10-09",17.35
"1456","2012-10-10",17.27
"1457","2012-10-11",17.709999
"1458","2012-10-12",17.440001
"1459","2012-10-15",17.49
"1460","2012-10-16",17.57
"1461","2012-10-17",17.790001
"1462","2012-10-18",17.24
"1463","2012-10-19",16.799999
"1464","2012-10-22",16.85
"1465","2012-10-23",16.75
"1466","2012-10-24",16.879999
"1467","2012-10-25",17.129999
"1468","2012-10-26",17.02
"1469","2012-10-31",17.18
"1470","2012-11-01",17.25
"1471","2012-11-02",16.98
"1472","2012-11-05",17.02
"1473","2012-11-06",17
"1474","2012-11-07",16.610001
"1475","2012-11-08",16.040001
"1476","2012-11-09",15.77
"1477","2012-11-12",15.87
"1478","2012-11-13",15.78
"1479","2012-11-14",15.38
"1480","2012-11-15",15.02
"1481","2012-11-16",15.05
"1482","2012-11-19",15.63
"1483","2012-11-20",15.52
"1484","2012-11-21",15.73
"1485","2012-11-23",15.88
"1486","2012-11-26",15.79
"1487","2012-11-27",15.92
"1488","2012-11-28",15.92
"1489","2012-11-29",15.99
"1490","2012-11-30",15.85
"1491","2012-12-03",16.030001
"1492","2012-12-04",15.88
"1493","2012-12-05",15.96
"1494","2012-12-06",16
"1495","2012-12-07",15.93
"1496","2012-12-10",16.129999
"1497","2012-12-11",16.5
"1498","2012-12-12",16.17
"1499","2012-12-13",16.17
"1500","2012-12-14",16.16
"1501","2012-12-17",16.559999
"1502","2012-12-18",17.08
"1503","2012-12-19",17.190001
"1504","2012-12-20",17.299999
"1505","2012-12-21",16.860001
"1506","2012-12-24",16.889999
"1507","2012-12-26",16.48
"1508","2012-12-27",16.459999
"1509","2012-12-28",15.98
"1510","2012-12-31",16.379999
"1511","2013-01-02",17.08
"1512","2013-01-03",17.16
"1513","2013-01-04",17.33
"1514","2013-01-07",17.1
"1515","2013-01-08",16.950001
"1516","2013-01-09",17.139999
"1517","2013-01-10",17.15
"1518","2013-01-11",17.139999
"1519","2013-01-14",17.16
"1520","2013-01-15",17.18
"1521","2013-01-16",17.07
"1522","2013-01-17",17
"1523","2013-01-18",16.940001
"1524","2013-01-22",17.030001
"1525","2013-01-23",16.860001
"1526","2013-01-24",16.799999
"1527","2013-01-25",16.6
"1528","2013-01-28",17
"1529","2013-01-29",17.02
"1530","2013-01-30",16.860001
"1531","2013-01-31",16.99
"1532","2013-02-01",17.200001
"1533","2013-02-04",16.950001
"1534","2013-02-05",17.209999
"1535","2013-02-06",16.969999
"1536","2013-02-07",16.870001
"1537","2013-02-08",16.959999
"1538","2013-02-11",16.98
"1539","2013-02-12",17.1
"1540","2013-02-13",17.01
"1541","2013-02-14",17
"1542","2013-02-15",17.25
"1543","2013-02-19",17.309999
"1544","2013-02-20",16.870001
"1545","2013-02-21",16.709999
"1546","2013-02-22",16.75
"1547","2013-02-25",16.35
"1548","2013-02-26",16.76
"1549","2013-02-27",16.82
"1550","2013-02-28",16.85
"1551","2013-03-01",16.950001
"1552","2013-03-04",16.940001
"1553","2013-03-05",16.969999
"1554","2013-03-06",17
"1555","2013-03-07",17
"1556","2013-03-08",16.93
"1557","2013-03-11",17.030001
"1558","2013-03-12",16.879999
"1559","2013-03-13",17.08
"1560","2013-03-14",17.190001
"1561","2013-03-15",17.120001
"1562","2013-03-18",17.01
"1563","2013-03-19",17.030001
"1564","2013-03-20",17.200001
"1565","2013-03-21",17.18
"1566","2013-03-22",17.200001
"1567","2013-03-25",17.17
"1568","2013-03-26",17.200001
"1569","2013-03-27",16.940001
"1570","2013-03-28",17.049999
"1571","2013-04-01",16.809999
"1572","2013-04-02",16.700001
"1573","2013-04-03",16.540001
"1574","2013-04-04",16.75
"1575","2013-04-05",16.709999
"1576","2013-04-08",16.809999
"1577","2013-04-09",16.639999
"1578","2013-04-10",16.99
"1579","2013-04-11",16.85
"1580","2013-04-12",16.76
"1581","2013-04-15",15.72
"1582","2013-04-16",16.129999
"1583","2013-04-17",15.86
"1584","2013-04-18",15.83
"1585","2013-04-19",16.26
"1586","2013-04-22",16.16
"1587","2013-04-23",16.450001
"1588","2013-04-24",16.360001
"1589","2013-04-25",16.459999
"1590","2013-04-26",16.15
"1591","2013-04-29",16.08
"1592","2013-04-30",16.190001
"1593","2013-05-01",15.75
"1594","2013-05-02",16.209999
"1595","2013-05-03",16.33
"1596","2013-05-06",16.42
"1597","2013-05-07",16.870001
"1598","2013-05-08",16.67
"1599","2013-05-09",16.559999
"1600","2013-05-10",16.379999
"1601","2013-05-13",16.41
"1602","2013-05-14",16.6
"1603","2013-05-15",16.58
"1604","2013-05-16",16.469999
"1605","2013-05-17",16.690001
"1606","2013-05-20",16.719999
"1607","2013-05-21",16.73
"1608","2013-05-22",16.719999
"1609","2013-05-23",16.629999
"1610","2013-05-24",16.57
"1611","2013-05-28",16.959999
"1612","2013-05-29",16.57
"1613","2013-05-30",16.59
"1614","2013-05-31",16.559999
"1615","2013-06-03",16.67
"1616","2013-06-04",16.620001
"1617","2013-06-05",16.469999
"1618","2013-06-06",16.42
"1619","2013-06-07",16.559999
"1620","2013-06-10",16.51
"1621","2013-06-11",16.209999
"1622","2013-06-12",16.209999
"1623","2013-06-13",16.6
"1624","2013-06-14",16.27
"1625","2013-06-17",16.360001
"1626","2013-06-18",16.43
"1627","2013-06-19",16.4
"1628","2013-06-20",16.309999
"1629","2013-06-21",16.52
"1630","2013-06-24",16.49
"1631","2013-06-25",16.48
"1632","2013-06-26",16.35
"1633","2013-06-27",16.66
"1634","2013-06-28",16.940001
"1635","2013-07-01",17.08
"1636","2013-07-02",17.16
"1637","2013-07-03",17.17
"1638","2013-07-05",17.49
"1639","2013-07-08",17.25
"1640","2013-07-09",17.35
"1641","2013-07-10",17.440001
"1642","2013-07-11",17.469999
"1643","2013-07-12",17.48
"1644","2013-07-15",17.68
"1645","2013-07-16",17.83
"1646","2013-07-17",17.790001
"1647","2013-07-18",17.5
"1648","2013-07-19",17.889999
"1649","2013-07-22",17.799999
"1650","2013-07-23",17.9
"1651","2013-07-24",17.99
"1652","2013-07-25",18.440001
"1653","2013-07-26",18.200001
"1654","2013-07-29",18.01
"1655","2013-07-30",17.860001
"1656","2013-07-31",17.879999
"1657","2013-08-01",18.139999
"1658","2013-08-02",18.08
"1659","2013-08-05",17.809999
"1660","2013-08-06",17.57
"1661","2013-08-07",17.610001
"1662","2013-08-08",17.51
"1663","2013-08-09",17.23
"1664","2013-08-12",17.23
"1665","2013-08-13",17.309999
"1666","2013-08-14",17.32
"1667","2013-08-15",17.059999
"1668","2013-08-16",17.120001
"1669","2013-08-19",16.889999
"1670","2013-08-20",17.15
"1671","2013-08-21",17.030001
"1672","2013-08-22",17.530001
"1673","2013-08-23",17.370001
"1674","2013-08-26",17.26
"1675","2013-08-27",16.75
"1676","2013-08-28",16.68
"1677","2013-08-29",16.950001
"1678","2013-08-30",16.73
"1679","2013-09-03",16.68
"1680","2013-09-04",16.639999
"1681","2013-09-05",16.799999
"1682","2013-09-06",16.790001
"1683","2013-09-09",17.15
"1684","2013-09-10",16.91
"1685","2013-09-11",16.639999
"1686","2013-09-12",16.66
"1687","2013-09-13",16.860001
"1688","2013-09-16",16.93
"1689","2013-09-17",17.09
"1690","2013-09-18",17.23
"1691","2013-09-19",16.98
"1692","2013-09-20",17.16
"1693","2013-09-23",17.33
"1694","2013-09-24",17.690001
"1695","2013-09-25",17.34
"1696","2013-09-26",17.120001
"1697","2013-09-27",17.139999
"1698","2013-09-30",17.049999
"1699","2013-10-01",17.1
"1700","2013-10-02",16.950001
"1701","2013-10-03",16.82
"1702","2013-10-04",16.98
"1703","2013-10-07",16.709999
"1704","2013-10-08",16.700001
"1705","2013-10-09",16.74
"1706","2013-10-10",17.42
"1707","2013-10-11",17.91
"1708","2013-10-14",18.120001
"1709","2013-10-15",17.9
"1710","2013-10-16",17.879999
"1711","2013-10-17",17.82
"1712","2013-10-18",18.120001
"1713","2013-10-21",17.959999
"1714","2013-10-22",18.15
"1715","2013-10-23",19.26
"1716","2013-10-24",20.200001
"1717","2013-10-25",20.129999
"1718","2013-10-28",20.030001
"1719","2013-10-29",20
"1720","2013-10-30",20.219999
"1721","2013-10-31",20.01
"1722","2013-11-01",20.23
"1723","2013-11-04",19.77
"1724","2013-11-05",19.870001
"1725","2013-11-06",19.92
"1726","2013-11-07",19.77
"1727","2013-11-08",20.450001
"1728","2013-11-11",20.42
"1729","2013-11-12",20.120001
"1730","2013-11-13",20.32
"1731","2013-11-14",20.389999
"1732","2013-11-15",20.290001
"1733","2013-11-18",20.049999
"1734","2013-11-19",19.889999
"1735","2013-11-20",19.75
"1736","2013-11-21",20
"1737","2013-11-22",19.99
"1738","2013-11-25",20
"1739","2013-11-26",20
"1740","2013-11-27",20
"1741","2013-11-29",20
"1742","2013-12-02",19.9
"1743","2013-12-03",19.82
"1744","2013-12-04",19.790001
"1745","2013-12-05",19.9
"1746","2013-12-06",19.889999
"1747","2013-12-09",19.93
"1748","2013-12-10",19.92
"1749","2013-12-11",19.719999
"1750","2013-12-12",19.85
"1751","2013-12-13",19.41
"1752","2013-12-16",18.959999
"1753","2013-12-17",19.02
"1754","2013-12-18",19.01
"1755","2013-12-19",18.35
"1756","2013-12-20",18.879999
"1757","2013-12-23",19
"1758","2013-12-24",18.99
"1759","2013-12-26",19
"1760","2013-12-27",19
"1761","2013-12-30",18.9
"1762","2013-12-31",19
"1763","2014-01-02",18.59
"1764","2014-01-03",18.950001
"1765","2014-01-06",18.51
"1766","2014-01-07",18.82
"1767","2014-01-08",18.49
"1768","2014-01-09",18.48
"1769","2014-01-10",18.200001
"1770","2014-01-13",17.209999
"1771","2014-01-14",17.629999
"1772","2014-01-15",17.709999
"1773","2014-01-16",17.459999
"1774","2014-01-17",17.33
"1775","2014-01-21",17.35
"1776","2014-01-22",17.540001
"1777","2014-01-23",17.309999
"1778","2014-01-24",16.889999
"1779","2014-01-27",17.08
"1780","2014-01-28",16.459999
"1781","2014-01-29",15.97
"1782","2014-01-30",16.309999
"1783","2014-01-31",16.059999
"1784","2014-02-03",16.040001
"1785","2014-02-04",16.57
"1786","2014-02-05",16.33
"1787","2014-02-06",16.530001
"1788","2014-02-07",16.59
"1789","2014-02-10",16.59
"1790","2014-02-11",17.190001
"1791","2014-02-12",16.98
"1792","2014-02-13",17.620001
"1793","2014-02-14",17.42
"1794","2014-02-18",18.049999
"1795","2014-02-19",17.42
"1796","2014-02-20",17.870001
"1797","2014-02-21",18.049999
"1798","2014-02-24",18.27
"1799","2014-02-25",18.309999
"1800","2014-02-26",18.08
"1801","2014-02-27",18.35
"1802","2014-02-28",18.41
"1803","2014-03-03",17.959999
"1804","2014-03-04",18.74
"1805","2014-03-05",18.709999
"1806","2014-03-06",18.84
"1807","2014-03-07",18.67
"1808","2014-03-10",18.5
"1809","2014-03-11",18.559999
"1810","2014-03-12",18.49
"1811","2014-03-13",18.629999
"1812","2014-03-14",18.709999
"1813","2014-03-17",18.92
"1814","2014-03-18",19
"1815","2014-03-19",18.75
"1816","2014-03-20",18.75
"1817","2014-03-21",18.73
"1818","2014-03-24",18.620001
"1819","2014-03-25",18.75
"1820","2014-03-26",18.43
"1821","2014-03-27",18.040001
"1822","2014-03-28",17.530001
"1823","2014-03-31",17.68
"1824","2014-04-01",18.66
"1825","2014-04-02",18.74
"1826","2014-04-03",18.6
"1827","2014-04-04",18.200001
"1828","2014-04-07",18.33
"1829","2014-04-08",18.209999
"1830","2014-04-09",17.950001
"1831","2014-04-10",17.309999
"1832","2014-04-11",17.15
"1833","2014-04-14",17.23
"1834","2014-04-15",17.32
"1835","2014-04-16",17.33
"1836","2014-04-17",17.35
"1837","2014-04-21",17.299999
"1838","2014-04-22",17.290001
"1839","2014-04-23",17.219999
"1840","2014-04-24",17.27
"1841","2014-04-25",16.74
"1842","2014-04-28",16.559999
"1843","2014-04-29",16.129999
"1844","2014-04-30",16.52
"1845","2014-05-01",16.309999
"1846","2014-05-02",16.16
"1847","2014-05-05",16.1
"1848","2014-05-06",16.09
"1849","2014-05-07",16.110001
"1850","2014-05-08",15.93
"1851","2014-05-09",16.290001
"1852","2014-05-12",16.889999
"1853","2014-05-13",16.42
"1854","2014-05-14",15.94
"1855","2014-05-15",15.96
"1856","2014-05-16",16.09
"1857","2014-05-19",16.35
"1858","2014-05-20",16.01
"1859","2014-05-21",16.110001
"1860","2014-05-22",16.15
"1861","2014-05-23",16.43
"1862","2014-05-27",16.9
"1863","2014-05-28",16.68
"1864","2014-05-29",16.809999
"1865","2014-05-30",16.75
"1866","2014-06-02",16.32
"1867","2014-06-03",16.15
"1868","2014-06-04",15.94
"1869","2014-06-05",16.530001
"1870","2014-06-06",16.940001
"1871","2014-06-09",17.24
"1872","2014-06-10",16.870001
"1873","2014-06-11",16.469999
"1874","2014-06-12",16.450001
"1875","2014-06-13",16.34
"1876","2014-06-16",16.25
"1877","2014-06-17",16.469999
"1878","2014-06-18",16.66
"1879","2014-06-19",16.76
"1880","2014-06-20",16.6
"1881","2014-06-23",16.360001
"1882","2014-06-24",16.43
"1883","2014-06-25",16.59
"1884","2014-06-26",16.719999
"1885","2014-06-27",17.24
"1886","2014-06-30",16.799999
"1887","2014-07-01",17.42
"1888","2014-07-02",17.32
"1889","2014-07-03",17.73
"1890","2014-07-07",17.469999
"1891","2014-07-08",17.290001
"1892","2014-07-09",17.1
"1893","2014-07-10",17.16
"1894","2014-07-11",17.059999
"1895","2014-07-14",17.35
"1896","2014-07-15",16.83
"1897","2014-07-16",16.530001
"1898","2014-07-17",16.16
"1899","2014-07-18",16.33
"1900","2014-07-21",16.48
"1901","2014-07-22",16.959999
"1902","2014-07-23",16.91
"1903","2014-07-24",16.879999
"1904","2014-07-25",16.530001
"1905","2014-07-28",16.780001
"1906","2014-07-29",16.77
"1907","2014-07-30",16.73
"1908","2014-07-31",16.530001
"1909","2014-08-01",16.58
"1910","2014-08-04",16.6
"1911","2014-08-05",16.469999
"1912","2014-08-06",16.75
"1913","2014-08-07",16.52
"1914","2014-08-08",16.629999
"1915","2014-08-11",16.790001
"1916","2014-08-12",16.68
"1917","2014-08-13",16.92
"1918","2014-08-14",16.889999
"1919","2014-08-15",17.01
"1920","2014-08-18",17.190001
"1921","2014-08-19",17.02
