"","date","PIH"
"1002","2018-03-22",7.1
"1003","2018-03-23",7.15
"1004","2018-03-26",7.013
"1005","2018-03-27",7.2
"1006","2018-03-28",7.075
"1007","2018-03-29",7.15
"1008","2018-04-02",7.15
"1009","2018-04-03",7.05
"1010","2018-04-04",7.075
"1011","2018-04-05",6.83
"1012","2018-04-06",6.85
"1013","2018-04-09",7.075
"1014","2018-04-10",6.7
"1015","2018-04-11",6.6
"1016","2018-04-12",6.7
"1017","2018-04-13",6.8
"1018","2018-04-16",6.8
"1019","2018-04-17",6.755
"1020","2018-04-18",6.75
"1021","2018-04-19",6.75
"1022","2018-04-20",6.81
"1023","2018-04-23",6.806
"1024","2018-04-24",6.9
"1025","2018-04-25",6.85
"1026","2018-04-26",6.7
"1027","2018-04-27",6.845
"1028","2018-04-30",6.845
"1029","2018-05-01",6.8
"1030","2018-05-02",6.95
"1031","2018-05-03",6.75
"1032","2018-05-04",6.75
"1033","2018-05-07",6.784
"1034","2018-05-08",6.761
"1035","2018-05-09",6.683
"1036","2018-05-10",6.88
"1037","2018-05-11",7.2
"1038","2018-05-14",7.35
"1039","2018-05-15",7.282
"1040","2018-05-16",7.35
"1041","2018-05-17",7.7
"1042","2018-05-18",7.6
"1043","2018-05-21",7.8
"1044","2018-05-22",7.8
"1045","2018-05-23",7.6
"1046","2018-05-24",7.5
"1047","2018-05-25",7.65
"1048","2018-05-29",7.6
"1049","2018-05-30",7.6
"1050","2018-05-31",7.7
"1051","2018-06-01",7.95
"1052","2018-06-04",7.55
"1053","2018-06-05",7.65
"1054","2018-06-06",7.8
"1055","2018-06-07",7.95
"1056","2018-06-08",7.9
"1057","2018-06-11",7.65
"1058","2018-06-12",7.8
"1059","2018-06-13",7.7
"1060","2018-06-14",7.8
"1061","2018-06-15",7.6
"1062","2018-06-18",7.65
"1063","2018-06-19",7.3
"1064","2018-06-20",7.489
"1065","2018-06-21",7.489
"1066","2018-06-22",7.35
"1067","2018-06-25",7.35
"1068","2018-06-26",7.31
"1069","2018-06-27",7.4
"1070","2018-06-28",7.203
"1071","2018-06-29",7.1
"1072","2018-07-02",7.042
"1073","2018-07-03",7.2
"1074","2018-07-05",7.002
"1075","2018-07-06",7.1
"1076","2018-07-09",7.003
"1077","2018-07-10",6.95
"1078","2018-07-11",7.1
"1079","2018-07-12",6.95
"1080","2018-07-13",7.05
"1081","2018-07-16",7.2
"1082","2018-07-17",7.02
"1083","2018-07-18",6.975
"1084","2018-07-19",7
"1085","2018-07-20",7.086
"1086","2018-07-23",7.3
"1087","2018-07-24",7.086
"1088","2018-07-25",7.102
"1089","2018-07-26",7.102
"1090","2018-07-27",7.141
"1091","2018-07-30",7.131
"1092","2018-07-31",7.15
"1093","2018-08-01",7.062
"1094","2018-08-02",7.15
"1095","2018-08-03",7.2
"1096","2018-08-06",7.2
"1097","2018-08-07",7.15
"1098","2018-08-08",7.5
"1099","2018-08-09",7.2
"1100","2018-08-10",7.2
"1101","2018-08-13",7.396
"1102","2018-08-14",7.448
"1103","2018-08-15",7.1
"1104","2018-08-16",6.95
"1105","2018-08-17",6.95
"1106","2018-08-20",7.097
"1107","2018-08-21",7.05
"1108","2018-08-22",7.099
"1109","2018-08-23",6.979
"1110","2018-08-24",7.05
"1111","2018-08-27",6.9
"1112","2018-08-28",6.9
"1113","2018-08-29",6.85
"1114","2018-08-30",6.9
"1115","2018-08-31",6.9
"1116","2018-09-04",6.85
"1117","2018-09-05",6.8
"1118","2018-09-06",6.8
"1119","2018-09-07",6.85
"1120","2018-09-10",6.55
"1121","2018-09-11",6.45
"1122","2018-09-12",6.35
"1123","2018-09-13",6.3
"1124","2018-09-14",6.25
"1125","2018-09-17",6.25
"1126","2018-09-18",6.2
"1127","2018-09-19",6.2
"1128","2018-09-20",6.3
"1129","2018-09-21",6.9
"1130","2018-09-24",6.55
"1131","2018-09-25",7.1
"1132","2018-09-26",6.65
"1133","2018-09-27",6.7
"1134","2018-09-28",6.7
"1135","2018-10-01",6.515
"1136","2018-10-02",6.58
"1137","2018-10-03",6.535
"1138","2018-10-04",6.41
"1139","2018-10-05",6.506
"1140","2018-10-08",6.3
"1141","2018-10-09",6.31
"1142","2018-10-10",6.26
"1143","2018-10-11",6.34
"1144","2018-10-12",6.34
"1145","2018-10-15",6.16
"1146","2018-10-16",6.19
"1147","2018-10-17",6.17
"1148","2018-10-18",6
"1149","2018-10-19",5.87
"1150","2018-10-22",5.8
"1151","2018-10-23",5.63
"1152","2018-10-24",5.79
"1153","2018-10-25",6.63
"1154","2018-10-26",6.28
"1155","2018-10-29",6.61
"1156","2018-10-30",6.03
"1157","2018-10-31",5.9
"1158","2018-11-01",5.83
"1159","2018-11-02",5.75
"1160","2018-11-05",5.84
"1161","2018-11-06",5.9
"1162","2018-11-07",5.84
"1163","2018-11-08",5.68
"1164","2018-11-09",5.63
"1165","2018-11-12",5.73
"1166","2018-11-13",5.84
"1167","2018-11-14",5.55
"1168","2018-11-15",5.26
"1169","2018-11-16",5.315
"1170","2018-11-19",5.3
"1171","2018-11-20",5.1
"1172","2018-11-21",5.1
"1173","2018-11-23",5.14
"1174","2018-11-26",5.11
"1175","2018-11-27",5.1
"1176","2018-11-28",5.14
"1177","2018-11-29",5.1
"1178","2018-11-30",5.01
"1179","2018-12-03",5
"1180","2018-12-04",4.99
"1181","2018-12-06",4.91
"1182","2018-12-07",4.91
"1183","2018-12-10",4.84
"1184","2018-12-11",4.85
"1185","2018-12-12",4.68
"1186","2018-12-13",4.52
"1187","2018-12-14",4.406
"1188","2018-12-17",4.03
"1189","2018-12-18",3.86
"1190","2018-12-19",3.95
"1191","2018-12-20",3.9
"1192","2018-12-21",3.89
"1193","2018-12-24",3.78
"1194","2018-12-26",3.75
"1195","2018-12-27",3.75
"1196","2018-12-28",4.05
"1197","2018-12-31",4.02
"1198","2019-01-02",4.3
"1199","2019-01-03",4.14
"1200","2019-01-04",4.12
"1201","2019-01-07",4.01
"1202","2019-01-08",4.01
"1203","2019-01-09",4.26
"1204","2019-01-10",4.33
"1205","2019-01-11",4.28
"1206","2019-01-14",4.3
"1207","2019-01-15",4.94
"1208","2019-01-16",4.55
"1209","2019-01-17",4.25
"1210","2019-01-18",4.36
"1211","2019-01-22",4.53
"1212","2019-01-23",4.35
"1213","2019-01-24",4.31
"1214","2019-01-25",4.45
"1215","2019-01-28",4.31
"1216","2019-01-29",4.35
"1217","2019-01-30",4.31
"1218","2019-01-31",4.46
"1219","2019-02-01",4.503
"1220","2019-02-04",4.503
"1221","2019-02-05",4.94
"1222","2019-02-06",4.94
"1223","2019-02-07",4.95
"1224","2019-02-08",4.48
"1225","2019-02-11",4.61
"1226","2019-02-12",4.72
"1227","2019-02-13",4.9
"1228","2019-02-14",4.51
"1229","2019-02-15",4.51
"1230","2019-02-19",4.9
"1231","2019-02-20",4.7
"1232","2019-02-21",4.8
"1233","2019-02-22",4.573
"1234","2019-02-25",4.8
"1235","2019-02-26",5.95
"1236","2019-02-27",6.01
"1237","2019-02-28",5.81
"1238","2019-03-01",5.88
"1239","2019-03-04",5.862
"1240","2019-03-05",5.73
"1241","2019-03-06",5.8
"1242","2019-03-07",5.82
"1243","2019-03-08",5.85
"1244","2019-03-11",5.8
"1245","2019-03-12",5.731
"1246","2019-03-13",5.8
"1247","2019-03-14",5.77
"1248","2019-03-15",5.6
"1249","2019-03-18",5.751
"1250","2019-03-19",5.78
"1251","2019-03-20",5.58
"1252","2019-03-21",5.48
"1253","2019-03-22",5.35
"1254","2019-03-25",5.39
"1255","2019-03-26",5.26
"1256","2019-03-27",5.3
"1257","2019-03-28",5.46
"1258","2019-03-29",5.26
"1259","2019-04-01",5.29
"1260","2019-04-02",5.29
"1261","2019-04-03",5.23
"1262","2019-04-04",5.2
"1263","2019-04-05",5.01
"1264","2019-04-08",5.05
"1265","2019-04-09",5.18
"1266","2019-04-10",5.2
"1267","2019-04-11",5.34
"1268","2019-04-12",5.34
"1269","2019-04-15",5.19
"1270","2019-04-16",5.258
"1271","2019-04-17",5.07
"1272","2019-04-18",5.17
"1273","2019-04-22",5.129
"1274","2019-04-23",5.061
"1275","2019-04-24",5.03
"1276","2019-04-25",5.04
"1277","2019-04-26",5.02
"1278","2019-04-29",5.065
"1279","2019-04-30",5.05
"1280","2019-05-01",5.01
"1281","2019-05-02",5.01
"1282","2019-05-03",5.033
"1283","2019-05-06",5
"1284","2019-05-07",5.04
"1285","2019-05-08",5.005
"1286","2019-05-09",5
"1287","2019-05-10",4.99
"1288","2019-05-13",4.98
"1289","2019-05-14",4.998
"1290","2019-05-15",5.37
"1291","2019-05-16",5.55
"1292","2019-05-17",5.8
"1293","2019-05-20",5.75
"1294","2019-05-21",5.91
"1295","2019-05-22",5.31
"1296","2019-05-23",5.3
"1297","2019-05-24",5.74
"1298","2019-05-28",5.66
"1299","2019-05-29",5.55
"1300","2019-05-30",5.74
"1301","2019-05-31",5.63
"1302","2019-06-03",5.74
"1303","2019-06-04",5.675
"1304","2019-06-05",5.75
"1305","2019-06-06",5.8
"1306","2019-06-07",5.842
"1307","2019-06-10",5.56
"1308","2019-06-11",5.79
"1309","2019-06-12",5.65
"1310","2019-06-13",5.8
"1311","2019-06-14",5.83
"1312","2019-06-17",5.6
"1313","2019-06-18",5.6
"1314","2019-06-19",5.6
"1315","2019-06-20",5.6
"1316","2019-06-21",5.5
"1317","2019-06-24",5.4
"1318","2019-06-25",5.29
"1319","2019-06-26",5.4
"1320","2019-06-27",5.21
"1321","2019-06-28",4.95
"1322","2019-07-01",5.19
"1323","2019-07-02",5.26
"1324","2019-07-03",5.22
"1325","2019-07-05",5.2
"1326","2019-07-08",5.1
"1327","2019-07-09",5
"1328","2019-07-10",4.99
"1329","2019-07-11",4.91
"1330","2019-07-12",4.85
"1331","2019-07-15",4.95
"1332","2019-07-16",5.28
"1333","2019-07-17",5
"1334","2019-07-18",5.1
"1335","2019-07-19",5.1
"1336","2019-07-22",5.1
"1337","2019-07-23",5.175
"1338","2019-07-24",5.09
"1339","2019-07-25",5.21
"1340","2019-07-26",5.15
"1341","2019-07-29",5.036
"1342","2019-07-30",5.036
"1343","2019-07-31",5.05
"1344","2019-08-01",5.07
"1345","2019-08-02",5.05
"1346","2019-08-05",5.02
"1347","2019-08-06",5.02
"1348","2019-08-07",5.03
"1349","2019-08-08",5.02
"1350","2019-08-09",5
"1351","2019-08-12",5.23
"1352","2019-08-13",5.18
"1353","2019-08-14",4.93
"1354","2019-08-15",4.96
"1355","2019-08-16",5.15
"1356","2019-08-19",5.074
"1357","2019-08-20",4.9
"1358","2019-08-21",4.9
"1359","2019-08-22",4.901
"1360","2019-08-23",4.85
"1361","2019-08-26",4.86
"1362","2019-08-27",4.88
"1363","2019-08-28",4.84
"1364","2019-08-29",4.9
"1365","2019-08-30",4.86
"1366","2019-09-03",4.693
"1367","2019-09-04",4.98
"1368","2019-09-05",4.99
"1369","2019-09-06",4.99
"1370","2019-09-09",4.97
"1371","2019-09-10",5.11
"1372","2019-09-11",5.11
"1373","2019-09-12",4.78
"1374","2019-09-13",4.85
"1375","2019-09-16",4.93
"1376","2019-09-17",4.73
"1377","2019-09-18",4.74
"1378","2019-09-19",5.04
"1379","2019-09-20",4.66
"1380","2019-09-23",4.86
"1381","2019-09-24",4.79
"1382","2019-09-25",4.7
"1383","2019-09-26",4.7
"1384","2019-09-27",4.53
"1385","2019-09-30",4.41
"1386","2019-10-01",4.81
"1387","2019-10-02",4.81
"1388","2019-10-03",4.7
"1389","2019-10-04",4.86
"1390","2019-10-07",4.7
"1391","2019-10-08",4.77
"1392","2019-10-09",4.6
"1393","2019-10-10",4.52
"1394","2019-10-11",4.48
"1395","2019-10-14",4.71
"1396","2019-10-15",4.71
"1397","2019-10-16",4.46
"1398","2019-10-17",4.58
"1399","2019-10-18",4.58
"1400","2019-10-21",4.601
"1401","2019-10-22",4.59
"1402","2019-10-23",4.59
"1403","2019-10-24",4.7
"1404","2019-10-25",4.7
"1405","2019-10-28",4.783
"1406","2019-10-29",4.783
"1407","2019-10-30",4.666
"1408","2019-10-31",4.666
"1409","2019-11-01",4.67
"1410","2019-11-04",4.67
"1411","2019-11-05",4.63
"1412","2019-11-06",4.63
"1413","2019-11-07",4.78
"1414","2019-11-08",4.78
"1415","2019-11-11",4.631
"1416","2019-11-12",4.75
"1417","2019-11-13",4.75
"1418","2019-11-14",4.65
"1419","2019-11-15",4.62
"1420","2019-11-18",4.62
"1421","2019-11-19",4.578
"1422","2019-11-20",4.47
"1423","2019-11-21",4.461
"1424","2019-11-22",4.422
"1425","2019-11-25",4.64
"1426","2019-11-26",4.7
"1427","2019-11-27",4.53
"1428","2019-11-29",4.64
"1429","2019-12-02",4.61
"1430","2019-12-03",4.75
"1431","2019-12-04",4.73
"1432","2019-12-05",4.94
"1433","2019-12-06",4.92
"1434","2019-12-09",4.879
"1435","2019-12-10",4.9
"1436","2019-12-11",4.95
"1437","2019-12-12",4.95
"1438","2019-12-13",4.936
"1439","2019-12-16",5.15
"1440","2019-12-17",5.09
"1441","2019-12-18",5
"1442","2019-12-19",5.022
"1443","2019-12-20",5.1
"1444","2019-12-23",5.24
"1445","2019-12-24",5.47
"1446","2019-12-26",5.4
"1447","2019-12-27",5.4
"1448","2019-12-30",5.64
"1449","2019-12-31",5.52
"1450","2020-01-02",5.52
"1451","2020-01-03",5.52
"1452","2020-01-06",5.48
"1453","2020-01-07",5.48
"1454","2020-01-08",5.51
"1455","2020-01-09",5.51
"1456","2020-01-10",5.51
"1457","2020-01-13",5.51
"1458","2020-01-14",5.51
"1459","2020-01-15",5.37
"1460","2020-01-16",5.737
"1461","2020-01-17",5.62
"1462","2020-01-21",5.7
"1463","2020-01-22",5.61
"1464","2020-01-23",5.72
"1465","2020-01-24",5.567
"1466","2020-01-27",5.68
"1467","2020-01-28",5.68
"1468","2020-01-29",5.68
"1469","2020-01-30",5.795
"1470","2020-01-31",5.685
"1471","2020-02-03",5.5
"1472","2020-02-04",5.55
"1473","2020-02-05",5.6
"1474","2020-02-06",5.6
"1475","2020-02-07",5.6
"1476","2020-02-10",5.6
"1477","2020-02-11",5.6
"1478","2020-02-12",5.6
"1479","2020-02-13",5.515
"1480","2020-02-14",5.66
"1481","2020-02-18",5.65
"1482","2020-02-19",5.68
"1483","2020-02-20",5.55
"1484","2020-02-21",5.6
"1485","2020-02-24",5.55
"1486","2020-02-25",5.518
"1487","2020-02-26",5.52
"1488","2020-02-27",5.55
"1489","2020-02-28",5.55
"1490","2020-03-02",5.557
"1491","2020-03-03",5.65
"1492","2020-03-04",5.65
"1493","2020-03-05",5.45
"1494","2020-03-06",5.2
"1495","2020-03-09",5.03
"1496","2020-03-10",4.955
"1497","2020-03-11",4.955
"1498","2020-03-12",4.75
"1499","2020-03-13",4.657
"1500","2020-03-16",4.48
"1501","2020-03-17",4.75
"1502","2020-03-18",4.6
"1503","2020-03-19",4.65
"1504","2020-03-20",4.65
"1505","2020-03-23",4.53
"1506","2020-03-24",4.65
"1507","2020-03-25",4.7
"1508","2020-03-26",4.8
"1509","2020-03-27",4.85
"1510","2020-03-30",4.864
"1511","2020-03-31",4.88
"1512","2020-04-01",4.85
"1513","2020-04-02",4.79
"1514","2020-04-03",4.7
"1515","2020-04-06",4.625
"1516","2020-04-07",4.61
"1517","2020-04-08",4.595
"1518","2020-04-09",4.65
"1519","2020-04-13",4.72
"1520","2020-04-14",4.625
"1521","2020-04-15",4.9
"1522","2020-04-16",4.7
"1523","2020-04-17",4.8
"1524","2020-04-20",4.9
"1525","2020-04-21",4.85
"1526","2020-04-22",4.795
"1527","2020-04-23",4.89
"1528","2020-04-24",4.85
"1529","2020-04-27",4.85
"1530","2020-04-28",4.75
"1531","2020-04-29",4.83
"1532","2020-04-30",4.786
"1533","2020-05-01",4.75
"1534","2020-05-04",4.746
"1535","2020-05-05",4.563
"1536","2020-05-06",4.563
"1537","2020-05-07",4.73
"1538","2020-05-08",4.75
"1539","2020-05-11",4.65
"1540","2020-05-12",4.65
"1541","2020-05-13",4.63
"1542","2020-05-14",4.645
"1543","2020-05-15",4.67
"1544","2020-05-18",4.696
"1545","2020-05-19",4.48
"1546","2020-05-20",4.66
"1547","2020-05-21",4.52
"1548","2020-05-22",4.67
"1549","2020-05-26",4.576
"1550","2020-05-27",4.531
"1551","2020-05-28",4.5
"1552","2020-05-29",4.655
"1553","2020-06-01",4.65
"1554","2020-06-02",4.41
"1555","2020-06-03",4.555
"1556","2020-06-04",4.56
"1557","2020-06-05",4.59
"1558","2020-06-08",4.815
"1559","2020-06-09",4.82
"1560","2020-06-10",4.658
"1561","2020-06-11",4.544
"1562","2020-06-12",4.544
"1563","2020-06-15",4.544
"1564","2020-06-16",4.46
"1565","2020-06-17",4.62
"1566","2020-06-18",4.56
"1567","2020-06-19",4.53
"1568","2020-06-22",4.54
"1569","2020-06-23",4.55
"1570","2020-06-24",4.52
"1571","2020-06-25",4.51
"1572","2020-06-26",4.42
"1573","2020-06-29",4.42
"1574","2020-06-30",4.46
"1575","2020-07-01",4.52
"1576","2020-07-02",4.52
"1577","2020-07-06",4.59
"1578","2020-07-07",4.52
"1579","2020-07-08",4.599
"1580","2020-07-09",4.535
"1581","2020-07-10",4.535
"1582","2020-07-13",4.535
"1583","2020-07-14",4.528
"1584","2020-07-15",4.528
"1585","2020-07-16",4.58
"1586","2020-07-17",4.58
"1587","2020-07-20",4.53
"1588","2020-07-21",4.441
"1589","2020-07-22",4.52
"1590","2020-07-23",4.52
"1591","2020-07-24",4.52
"1592","2020-07-27",4.52
"1593","2020-07-28",4.455
"1594","2020-07-29",4.41
"1595","2020-07-30",4.41
"1596","2020-07-31",4.46
"1597","2020-08-03",4.48
"1598","2020-08-04",4.59
"1599","2020-08-05",4.494
"1600","2020-08-06",4.41
"1601","2020-08-07",4.556
"1602","2020-08-10",4.59
"1603","2020-08-11",4.59
"1604","2020-08-12",4.59
"1605","2020-08-13",4.59
"1606","2020-08-14",4.59
"1607","2020-08-17",4.59
"1608","2020-08-18",4.45
"1609","2020-08-19",4.329
"1610","2020-08-20",4.35
"1611","2020-08-21",4.44
"1612","2020-08-24",4.28
"1613","2020-08-25",4.3
"1614","2020-08-26",4
"1615","2020-08-27",4.005
"1616","2020-08-28",3.96
"1617","2020-08-31",4.1
"1618","2020-09-01",3.99
"1619","2020-09-02",4.27
"1620","2020-09-03",4.195
"1621","2020-09-04",4.26
"1622","2020-09-08",4.21
"1623","2020-09-09",4.235
"1624","2020-09-10",4.2
"1625","2020-09-11",4.37
"1626","2020-09-14",4.5
"1627","2020-09-15",4.58
"1628","2020-09-16",4.44
"1629","2020-09-17",4.42
"1630","2020-09-18",3.97
"1631","2020-09-21",3.91
"1632","2020-09-22",3.91
"1633","2020-09-23",3.87
"1634","2020-09-24",3.85
"1635","2020-09-25",3.87
"1636","2020-09-28",3.85
"1637","2020-09-29",3.9
"1638","2020-09-30",3.85
"1639","2020-10-01",3.76
"1640","2020-10-02",3.84
"1641","2020-10-05",3.81
"1642","2020-10-06",3.75
"1643","2020-10-07",3.77
"1644","2020-10-08",3.77
"1645","2020-10-09",3.75
"1646","2020-10-12",3.76
"1647","2020-10-13",3.4
"1648","2020-10-14",3.28
"1649","2020-10-15",3.21
"1650","2020-10-16",3.02
"1651","2020-10-19",3.18
"1652","2020-10-20",3.14
"1653","2020-10-21",3.09
"1654","2020-10-22",3.08
"1655","2020-10-23",3.05
"1656","2020-10-26",3.01
"1657","2020-10-27",3.01
"1658","2020-10-28",3.1
"1659","2020-10-29",3.1
"1660","2020-10-30",3.1
"1661","2020-11-02",3.034
"1662","2020-11-03",2.96
"1663","2020-11-04",2.95
"1664","2020-11-05",3.02
"1665","2020-11-06",3.05
"1666","2020-11-09",3.14
"1667","2020-11-10",3.06
"1668","2020-11-11",3.1
"1669","2020-11-12",3.03
"1670","2020-11-13",3
"1671","2020-11-16",3.12
"1672","2020-11-17",3.01
"1673","2020-11-18",3.06
"1674","2020-11-19",3.01
"1675","2020-11-20",3.01
"1676","2020-11-23",2.999
"1677","2020-11-24",3.286
"1678","2020-11-25",3.17
"1679","2020-11-27",3.15
