"","date","TOUR"
"995","2018-04-20",6.13
"996","2018-04-23",6.19
"997","2018-04-24",6.2
"998","2018-04-25",5.97
"999","2018-04-26",6.12
"1000","2018-04-27",6.21
"1001","2018-04-30",6.2
"1002","2018-05-01",6.42
"1003","2018-05-02",6.52
"1004","2018-05-03",6.54
"1005","2018-05-04",6.66
"1006","2018-05-07",6.7
"1007","2018-05-08",6.64
"1008","2018-05-09",6.68
"1009","2018-05-10",6.66
"1010","2018-05-11",6.63
"1011","2018-05-14",6.94
"1012","2018-05-15",7.74
"1013","2018-05-16",7.49
"1014","2018-05-17",6.82
"1015","2018-05-18",7.14
"1016","2018-05-21",7.33
"1017","2018-05-22",7.39
"1018","2018-05-23",7.45
"1019","2018-05-24",6.91
"1020","2018-05-25",6.7
"1021","2018-05-29",6.65
"1022","2018-05-30",6.56
"1023","2018-05-31",6.77
"1024","2018-06-01",6.7
"1025","2018-06-04",6.59
"1026","2018-06-05",6.72
"1027","2018-06-06",7.1
"1028","2018-06-07",7.19
"1029","2018-06-08",7.84
"1030","2018-06-11",7.66
"1031","2018-06-12",7.69
"1032","2018-06-13",7.83
"1033","2018-06-14",8.12
"1034","2018-06-15",8.51
"1035","2018-06-18",8.5
"1036","2018-06-19",8.12
"1037","2018-06-20",8.29
"1038","2018-06-21",7.84
"1039","2018-06-22",7.91
"1040","2018-06-25",7.69
"1041","2018-06-26",8.24
"1042","2018-06-27",8.3
"1043","2018-06-28",8.37
"1044","2018-06-29",8.47
"1045","2018-07-02",8.31
"1046","2018-07-03",8.36
"1047","2018-07-05",8.01
"1048","2018-07-06",7.58
"1049","2018-07-09",7.65
"1050","2018-07-10",7.63
"1051","2018-07-11",7.34
"1052","2018-07-12",7.41
"1053","2018-07-13",7.42
"1054","2018-07-16",7.66
"1055","2018-07-17",7.58
"1056","2018-07-18",7.42
"1057","2018-07-19",7.49
"1058","2018-07-20",7.48
"1059","2018-07-23",7.69
"1060","2018-07-24",7.84
"1061","2018-07-25",8
"1062","2018-07-26",7.82
"1063","2018-07-27",7.6
"1064","2018-07-30",7.44
"1065","2018-07-31",7.5
"1066","2018-08-01",7.44
"1067","2018-08-02",7.08
"1068","2018-08-03",7.18
"1069","2018-08-06",7.24
"1070","2018-08-07",7.42
"1071","2018-08-08",7.38
"1072","2018-08-09",7.46
"1073","2018-08-10",7.46
"1074","2018-08-13",7.55
"1075","2018-08-14",7.36
"1076","2018-08-15",7.35
"1077","2018-08-16",7.5
"1078","2018-08-17",7.6
"1079","2018-08-20",7.79
"1080","2018-08-21",7.59
"1081","2018-08-22",7.98
"1082","2018-08-23",7.72
"1083","2018-08-24",7.91
"1084","2018-08-27",8.26
"1085","2018-08-28",8.17
"1086","2018-08-29",7.57
"1087","2018-08-30",7.42
"1088","2018-08-31",7.49
"1089","2018-09-04",7.32
"1090","2018-09-05",7.27
"1091","2018-09-06",7.27
"1092","2018-09-07",7.2
"1093","2018-09-10",7.28
"1094","2018-09-11",7.21
"1095","2018-09-12",7.19
"1096","2018-09-13",7.31
"1097","2018-09-14",7.25
"1098","2018-09-17",7.21
"1099","2018-09-18",7.31
"1100","2018-09-19",7.09
"1101","2018-09-20",7.15
"1102","2018-09-21",7.16
"1103","2018-09-24",7.26
"1104","2018-09-25",7.28
"1105","2018-09-26",7.45
"1106","2018-09-27",7.32
"1107","2018-09-28",7.18
"1108","2018-10-01",7.12
"1109","2018-10-02",7.06
"1110","2018-10-03",7.06
"1111","2018-10-04",6.89
"1112","2018-10-05",6.89
"1113","2018-10-08",6.7
"1114","2018-10-09",6.6
"1115","2018-10-10",6.52
"1116","2018-10-11",6.54
"1117","2018-10-12",6.96
"1118","2018-10-15",6.92
"1119","2018-10-16",7.08
"1120","2018-10-17",6.92
"1121","2018-10-18",6.71
"1122","2018-10-19",6.45
"1123","2018-10-22",6.995
"1124","2018-10-23",6.74
"1125","2018-10-24",6.48
"1126","2018-10-25",6.66
"1127","2018-10-26",6.54
"1128","2018-10-29",6.1
"1129","2018-10-30",6.18
"1130","2018-10-31",6.36
"1131","2018-11-01",6.52
"1132","2018-11-02",6.5
"1133","2018-11-05",6
"1134","2018-11-06",6.18
"1135","2018-11-07",6.22
"1136","2018-11-08",5.97
"1137","2018-11-09",5.71
"1138","2018-11-12",5.64
"1139","2018-11-13",5.87
"1140","2018-11-14",5.99
"1141","2018-11-15",6.14
"1142","2018-11-16",6.3
"1143","2018-11-19",5.89
"1144","2018-11-20",5.77
"1145","2018-11-21",6.05
"1146","2018-11-23",5.96
"1147","2018-11-26",5.95
"1148","2018-11-27",5.92
"1149","2018-11-28",6
"1150","2018-11-29",5.99
"1151","2018-11-30",6.02
"1152","2018-12-03",6.4
"1153","2018-12-04",6.295
"1154","2018-12-06",6.34
"1155","2018-12-07",6.01
"1156","2018-12-10",6.08
"1157","2018-12-11",6.07
"1158","2018-12-12",5.56
"1159","2018-12-13",5.31
"1160","2018-12-14",5.15
"1161","2018-12-17",5
"1162","2018-12-18",5.03
"1163","2018-12-19",4.97
"1164","2018-12-20",4.79
"1165","2018-12-21",4.49
"1166","2018-12-24",4.85
"1167","2018-12-26",4.53
"1168","2018-12-27",4.73
"1169","2018-12-28",5.01
"1170","2018-12-31",4.86
"1171","2019-01-02",4.94
"1172","2019-01-03",5.01
"1173","2019-01-04",5.16
"1174","2019-01-07",5.2
"1175","2019-01-08",5.11
"1176","2019-01-09",5.28
"1177","2019-01-10",5.11
"1178","2019-01-11",5.32
"1179","2019-01-14",4.87
"1180","2019-01-15",4.88
"1181","2019-01-16",4.89
"1182","2019-01-17",4.98
"1183","2019-01-18",4.92
"1184","2019-01-22",5
"1185","2019-01-23",4.71
"1186","2019-01-24",4.64
"1187","2019-01-25",4.7
"1188","2019-01-28",4.55
"1189","2019-01-29",4.48
"1190","2019-01-30",4.5
"1191","2019-01-31",4.6
"1192","2019-02-01",4.55
"1193","2019-02-04",4.54
"1194","2019-02-05",4.5
"1195","2019-02-06",4.57
"1196","2019-02-07",4.43
"1197","2019-02-08",4.52
"1198","2019-02-11",4.47
"1199","2019-02-12",4.48
"1200","2019-02-13",4.52
"1201","2019-02-14",4.78
"1202","2019-02-15",4.7
"1203","2019-02-19",4.99
"1204","2019-02-20",4.97
"1205","2019-02-21",4.9
"1206","2019-02-22",4.98
"1207","2019-02-25",4.99
"1208","2019-02-26",4.98
"1209","2019-02-27",5.02
"1210","2019-02-28",4.98
"1211","2019-03-01",4.84
"1212","2019-03-04",4.79
"1213","2019-03-05",5.79
"1214","2019-03-06",5.49
"1215","2019-03-07",5.22
"1216","2019-03-08",5.23
"1217","2019-03-11",5.25
"1218","2019-03-12",5.23
"1219","2019-03-13",5.25
"1220","2019-03-14",5.16
"1221","2019-03-15",5.02
"1222","2019-03-18",4.98
"1223","2019-03-19",4.84
"1224","2019-03-20",4.88
"1225","2019-03-21",4.88
"1226","2019-03-22",4.84
"1227","2019-03-25",4.85
"1228","2019-03-26",4.99
"1229","2019-03-27",4.88
"1230","2019-03-28",4.98
"1231","2019-03-29",4.8
"1232","2019-04-01",4.82
"1233","2019-04-02",4.7
"1234","2019-04-03",4.73
"1235","2019-04-04",4.73
"1236","2019-04-05",4.73
"1237","2019-04-08",4.87
"1238","2019-04-09",4.71
"1239","2019-04-10",4.66
"1240","2019-04-11",4.6
"1241","2019-04-12",4.72
"1242","2019-04-15",4.84
"1243","2019-04-16",4.79
"1244","2019-04-17",4.82
"1245","2019-04-18",4.89
"1246","2019-04-22",4.79
"1247","2019-04-23",4.88
"1248","2019-04-24",4.7
"1249","2019-04-25",4.75
"1250","2019-04-26",4.66
"1251","2019-04-29",4.57
"1252","2019-04-30",4.6
"1253","2019-05-01",4.58
"1254","2019-05-02",4.575
"1255","2019-05-03",4.59
"1256","2019-05-06",4.53
"1257","2019-05-07",4.37
"1258","2019-05-08",4.428
"1259","2019-05-09",4.31
"1260","2019-05-10",4.29
"1261","2019-05-13",4.02
"1262","2019-05-14",4
"1263","2019-05-15",4.09
"1264","2019-05-16",4.02
"1265","2019-05-17",3.99
"1266","2019-05-20",3.82
"1267","2019-05-21",3.98
"1268","2019-05-22",4.08
"1269","2019-05-23",3.5
"1270","2019-05-24",3.52
"1271","2019-05-28",3.3
"1272","2019-05-29",3.13
"1273","2019-05-30",3.14
"1274","2019-05-31",3.14
"1275","2019-06-03",3.07
"1276","2019-06-04",3.05
"1277","2019-06-05",3.09
"1278","2019-06-06",3.03
"1279","2019-06-07",3.05
"1280","2019-06-10",3.09
"1281","2019-06-11",3.11
"1282","2019-06-12",3.07
"1283","2019-06-13",2.95
"1284","2019-06-14",2.55
"1285","2019-06-17",2.68
"1286","2019-06-18",2.8
"1287","2019-06-19",3
"1288","2019-06-20",2.99
"1289","2019-06-21",3
"1290","2019-06-24",3.16
"1291","2019-06-25",3.13
"1292","2019-06-26",3.19
"1293","2019-06-27",3.17
"1294","2019-06-28",3.23
"1295","2019-07-01",3.25
"1296","2019-07-02",3.28
"1297","2019-07-03",3.15
"1298","2019-07-05",3.16
"1299","2019-07-08",3.2
"1300","2019-07-09",3.1
"1301","2019-07-10",3.2
"1302","2019-07-11",3.23
"1303","2019-07-12",3.17
"1304","2019-07-15",3.19
"1305","2019-07-16",3.295
"1306","2019-07-17",3.34
"1307","2019-07-18",3.17
"1308","2019-07-19",3.15
"1309","2019-07-22",3.24
"1310","2019-07-23",3.37
"1311","2019-07-24",3.33
"1312","2019-07-25",3.38
"1313","2019-07-26",3.35
"1314","2019-07-29",3.16
"1315","2019-07-30",3.18
"1316","2019-07-31",3.09
"1317","2019-08-01",3.21
"1318","2019-08-02",3.04
"1319","2019-08-05",2.84
"1320","2019-08-06",3.06
"1321","2019-08-07",2.94
"1322","2019-08-08",3.07
"1323","2019-08-09",3.07
"1324","2019-08-12",3.05
"1325","2019-08-13",3.08
"1326","2019-08-14",3.13
"1327","2019-08-15",3.17
"1328","2019-08-16",3.24
"1329","2019-08-19",3.4
"1330","2019-08-20",3.33
"1331","2019-08-21",3.33
"1332","2019-08-22",3.4
"1333","2019-08-23",3.35
"1334","2019-08-26",3.28
"1335","2019-08-27",3.37
"1336","2019-08-28",3.38
"1337","2019-08-29",3.25
"1338","2019-08-30",3.1
"1339","2019-09-03",3.11
"1340","2019-09-04",3.07
"1341","2019-09-05",3.26
"1342","2019-09-06",3.24
"1343","2019-09-09",3.26
"1344","2019-09-10",3.29
"1345","2019-09-11",3.33
"1346","2019-09-12",3.33
"1347","2019-09-13",3.45
"1348","2019-09-16",3.39
"1349","2019-09-17",3.34
"1350","2019-09-18",3.42
"1351","2019-09-19",3.43
"1352","2019-09-20",3.36
"1353","2019-09-23",3.37
"1354","2019-09-24",3.31
"1355","2019-09-25",3.29
"1356","2019-09-26",3.14
"1357","2019-09-27",3.09
"1358","2019-09-30",2.98
"1359","2019-10-01",3.05
"1360","2019-10-02",3.1
"1361","2019-10-03",3.1
"1362","2019-10-04",3.195
"1363","2019-10-07",3.25
"1364","2019-10-08",3.185
"1365","2019-10-09",3.155
"1366","2019-10-10",3.29
"1367","2019-10-11",3.4
"1368","2019-10-14",3.32
"1369","2019-10-15",3.3
"1370","2019-10-16",3.3
"1371","2019-10-17",3.23
"1372","2019-10-18",3.09
"1373","2019-10-21",3.14
"1374","2019-10-22",3.07
"1375","2019-10-23",3.07
"1376","2019-10-24",3.09
"1377","2019-10-25",3.1
"1378","2019-10-28",3.07
"1379","2019-10-29",3.08
"1380","2019-10-30",3.05
"1381","2019-10-31",3
"1382","2019-11-01",3.01
"1383","2019-11-04",3.03
"1384","2019-11-05",3.14
"1385","2019-11-06",3.12
"1386","2019-11-07",3.12
"1387","2019-11-08",3.13
"1388","2019-11-11",3.14
"1389","2019-11-12",3.13
"1390","2019-11-13",3.13
"1391","2019-11-14",3.13
"1392","2019-11-15",2.95
"1393","2019-11-18",2.96
"1394","2019-11-19",3.01
"1395","2019-11-20",2.9
"1396","2019-11-21",2.76
"1397","2019-11-22",2.57
"1398","2019-11-25",2.55
"1399","2019-11-26",2.34
"1400","2019-11-27",2.49
"1401","2019-11-29",2.53
"1402","2019-12-02",2.41
"1403","2019-12-03",2.28
"1404","2019-12-04",2.4
"1405","2019-12-05",2.39
"1406","2019-12-06",2.39
"1407","2019-12-09",2.28
"1408","2019-12-10",2.23
"1409","2019-12-11",2.27
"1410","2019-12-12",2.21
"1411","2019-12-13",2.21
"1412","2019-12-16",2.21
"1413","2019-12-17",2.29
"1414","2019-12-18",2.3
"1415","2019-12-19",2.3
"1416","2019-12-20",2.27
"1417","2019-12-23",2.35
"1418","2019-12-24",2.35
"1419","2019-12-26",2.39
"1420","2019-12-27",2.35
"1421","2019-12-30",2.56
"1422","2019-12-31",2.52
"1423","2020-01-02",2.39
"1424","2020-01-03",2.46
"1425","2020-01-06",2.51
"1426","2020-01-07",2.6
"1427","2020-01-08",2.52
"1428","2020-01-09",2.56
"1429","2020-01-10",2.44
"1430","2020-01-13",2.39
"1431","2020-01-14",2.38
"1432","2020-01-15",2.4
"1433","2020-01-16",2.4
"1434","2020-01-17",2.4
"1435","2020-01-21",2.29
"1436","2020-01-22",2.26
"1437","2020-01-23",2.25
"1438","2020-01-24",2.2
"1439","2020-01-27",2.04
"1440","2020-01-28",2.11
"1441","2020-01-29",2.17
"1442","2020-01-30",2.14
"1443","2020-01-31",1.92
"1444","2020-02-03",1.855
"1445","2020-02-04",1.9
"1446","2020-02-05",1.91
"1447","2020-02-06",1.98
"1448","2020-02-07",1.98
"1449","2020-02-10",1.92
"1450","2020-02-11",1.925
"1451","2020-02-12",1.94
"1452","2020-02-13",1.85
"1453","2020-02-14",1.85
"1454","2020-02-18",1.86
"1455","2020-02-19",1.85
"1456","2020-02-20",1.88
"1457","2020-02-21",1.81
"1458","2020-02-24",1.75
"1459","2020-02-25",1.65
"1460","2020-02-26",1.62
"1461","2020-02-27",1.59
"1462","2020-02-28",1.58
"1463","2020-03-02",1.6
"1464","2020-03-03",1.6
"1465","2020-03-04",1.55
"1466","2020-03-05",1.56
"1467","2020-03-06",1.505
"1468","2020-03-09",1.34
"1469","2020-03-10",1.36
"1470","2020-03-11",1.3
"1471","2020-03-12",1.18
"1472","2020-03-13",1.13
"1473","2020-03-16",0.96
"1474","2020-03-17",0.95
"1475","2020-03-18",0.89
"1476","2020-03-19",0.848
"1477","2020-03-20",0.87
"1478","2020-03-23",0.89
"1479","2020-03-24",1.02
"1480","2020-03-25",1.04
"1481","2020-03-26",1.092
"1482","2020-03-27",1.02
"1483","2020-03-30",1.02
"1484","2020-03-31",1
"1485","2020-04-01",1.025
"1486","2020-04-02",1.015
"1487","2020-04-03",1
"1488","2020-04-06",0.951
"1489","2020-04-07",0.914
"1490","2020-04-08",0.984
"1491","2020-04-09",0.914
"1492","2020-04-13",0.848
"1493","2020-04-14",0.81
"1494","2020-04-15",0.846
"1495","2020-04-16",0.76
"1496","2020-04-17",0.8
"1497","2020-04-20",0.802
"1498","2020-04-21",0.77
"1499","2020-04-22",0.77
"1500","2020-04-23",0.784
"1501","2020-04-24",0.87
"1502","2020-04-27",0.796
"1503","2020-04-28",0.821
"1504","2020-04-29",0.875
"1505","2020-04-30",0.842
"1506","2020-05-01",0.782
"1507","2020-05-04",0.779
"1508","2020-05-05",0.755
"1509","2020-05-06",0.749
"1510","2020-05-07",0.79
"1511","2020-05-08",0.781
"1512","2020-05-11",0.8
"1513","2020-05-12",0.771
"1514","2020-05-13",0.78
"1515","2020-05-14",0.78
"1516","2020-05-15",0.78
"1517","2020-05-18",0.8
"1518","2020-05-19",0.775
"1519","2020-05-20",0.81
"1520","2020-05-21",0.785
"1521","2020-05-22",0.759
"1522","2020-05-26",0.8
"1523","2020-05-27",0.858
"1524","2020-05-28",1.1
"1525","2020-05-29",0.999
"1526","2020-06-01",0.917
"1527","2020-06-02",0.936
"1528","2020-06-03",1.04
"1529","2020-06-04",1.04
"1530","2020-06-05",1.12
"1531","2020-06-08",1.29
"1532","2020-06-09",1.15
"1533","2020-06-10",1.08
"1534","2020-06-11",0.981
"1535","2020-06-12",1.12
"1536","2020-06-15",1.14
"1537","2020-06-16",1.08
"1538","2020-06-17",1.03
"1539","2020-06-18",1.045
"1540","2020-06-19",1.1
"1541","2020-06-22",1.06
"1542","2020-06-23",1.18
"1543","2020-06-24",1.295
"1544","2020-06-25",1.35
"1545","2020-06-26",1.19
"1546","2020-06-29",1.19
"1547","2020-06-30",1.23
"1548","2020-07-01",1.33
"1549","2020-07-02",1.38
"1550","2020-07-06",1.43
"1551","2020-07-07",1.38
"1552","2020-07-08",1.25
"1553","2020-07-09",1.36
"1554","2020-07-10",1.37
"1555","2020-07-13",1.28
"1556","2020-07-14",1.29
"1557","2020-07-15",1.33
"1558","2020-07-16",1.29
"1559","2020-07-17",1.23
"1560","2020-07-20",1.21
"1561","2020-07-21",1.17
"1562","2020-07-22",1.1
"1563","2020-07-23",1.09
"1564","2020-07-24",1.08
"1565","2020-07-27",1.05
"1566","2020-07-28",1.13
"1567","2020-07-29",1.1
"1568","2020-07-30",1.07
"1569","2020-07-31",1.02
"1570","2020-08-03",1.06
"1571","2020-08-04",1.211
"1572","2020-08-05",1.25
"1573","2020-08-06",1.26
"1574","2020-08-07",1.19
"1575","2020-08-10",1.18
"1576","2020-08-11",1.26
"1577","2020-08-12",1.13
"1578","2020-08-13",1.145
"1579","2020-08-14",1.15
"1580","2020-08-17",1.18
"1581","2020-08-18",1.17
"1582","2020-08-19",1.08
"1583","2020-08-20",1.06
"1584","2020-08-21",1.11
"1585","2020-08-24",1.06
"1586","2020-08-25",1.04
"1587","2020-08-26",1.06
"1588","2020-08-27",1.09
"1589","2020-08-28",1.08
"1590","2020-08-31",1.06
"1591","2020-09-01",1.01
"1592","2020-09-02",1.03
"1593","2020-09-03",1.01
"1594","2020-09-04",1.03
"1595","2020-09-08",1.01
"1596","2020-09-09",1.02
"1597","2020-09-10",0.99
"1598","2020-09-11",0.972
"1599","2020-09-14",1.01
"1600","2020-09-15",1
"1601","2020-09-16",0.99
"1602","2020-09-17",0.971
"1603","2020-09-18",0.92
"1604","2020-09-21",0.923
"1605","2020-09-22",0.907
"1606","2020-09-23",0.862
"1607","2020-09-24",0.907
"1608","2020-09-25",0.911
"1609","2020-09-28",0.91
"1610","2020-09-29",0.928
"1611","2020-09-30",1.18
"1612","2020-10-01",1.1
"1613","2020-10-02",1.08
"1614","2020-10-05",1.15
"1615","2020-10-06",1.13
"1616","2020-10-07",1.13
"1617","2020-10-08",1.12
"1618","2020-10-09",1.11
"1619","2020-10-12",1.12
"1620","2020-10-13",1.12
"1621","2020-10-14",1.11
"1622","2020-10-15",1.09
"1623","2020-10-16",1.1
"1624","2020-10-19",1.12
"1625","2020-10-20",1.14
"1626","2020-10-21",1.17
"1627","2020-10-22",1.3
"1628","2020-10-23",1.15
"1629","2020-10-26",1.13
"1630","2020-10-27",1.12
"1631","2020-10-28",1.14
"1632","2020-10-29",1.08
"1633","2020-10-30",1.04
"1634","2020-11-02",1.06
"1635","2020-11-03",1.059
"1636","2020-11-04",1.08
"1637","2020-11-05",1.1
"1638","2020-11-06",1.08
"1639","2020-11-09",1.53
"1640","2020-11-10",1.3
"1641","2020-11-11",1.32
"1642","2020-11-12",1.36
"1643","2020-11-13",1.56
"1644","2020-11-16",2.01
"1645","2020-11-17",1.93
"1646","2020-11-18",2.07
"1647","2020-11-19",2.12
"1648","2020-11-20",2.41
"1649","2020-11-23",2.34
"1650","2020-11-24",2.84
"1651","2020-11-25",3.53
"1652","2020-11-27",3.19
