"","date","WVE"
"974","2019-09-25",22.48
"975","2019-09-26",20.98
"976","2019-09-27",20.370001
"977","2019-09-30",20.530001
"978","2019-10-01",18.610001
"979","2019-10-02",17.82
"980","2019-10-03",18.75
"981","2019-10-04",18.700001
"982","2019-10-07",19.040001
"983","2019-10-08",18.27
"984","2019-10-09",18.09
"985","2019-10-10",19.16
"986","2019-10-11",20.08
"987","2019-10-14",19.870001
"988","2019-10-15",21.08
"989","2019-10-16",21.110001
"990","2019-10-17",21.02
"991","2019-10-18",20.57
"992","2019-10-21",21.610001
"993","2019-10-22",21.690001
"994","2019-10-23",21.950001
"995","2019-10-24",22.5
"996","2019-10-25",23.26
"997","2019-10-28",25.059999
"998","2019-10-29",25.1
"999","2019-10-30",25.83
"1000","2019-10-31",25.290001
"1001","2019-11-01",26.379999
"1002","2019-11-04",26.870001
"1003","2019-11-05",26.99
"1004","2019-11-06",26.59
"1005","2019-11-07",27.379999
"1006","2019-11-08",27.709999
"1007","2019-11-11",27.01
"1008","2019-11-12",28.26
"1009","2019-11-13",28.02
"1010","2019-11-14",27.889999
"1011","2019-11-15",28.66
"1012","2019-11-18",28.57
"1013","2019-11-19",32.119999
"1014","2019-11-20",30.370001
"1015","2019-11-21",30.33
"1016","2019-11-22",30.41
"1017","2019-11-25",31.66
"1018","2019-11-26",30.9
"1019","2019-11-27",31.299999
"1020","2019-11-29",33.150002
"1021","2019-12-02",34.23
"1022","2019-12-03",34.099998
"1023","2019-12-04",35.360001
"1024","2019-12-05",32.48
"1025","2019-12-06",32.34
"1026","2019-12-09",32.419998
"1027","2019-12-10",35.110001
"1028","2019-12-11",35.73
"1029","2019-12-12",36.369999
"1030","2019-12-13",37.599998
"1031","2019-12-16",16.790001
"1032","2019-12-17",15.25
"1033","2019-12-18",15.39
"1034","2019-12-19",15.73
"1035","2019-12-20",15.24
"1036","2019-12-23",15.73
"1037","2019-12-24",16.18
"1038","2019-12-26",16.139999
"1039","2019-12-27",15.81
"1040","2019-12-30",7.99
"1041","2019-12-31",8.02
"1042","2020-01-02",7.98
"1043","2020-01-03",7.6
"1044","2020-01-06",8.31
"1045","2020-01-07",8.3
"1046","2020-01-08",8.33
"1047","2020-01-09",8.55
"1048","2020-01-10",8.51
"1049","2020-01-13",7.83
"1050","2020-01-14",7.85
"1051","2020-01-15",7.97
"1052","2020-01-16",8.11
"1053","2020-01-17",7.88
"1054","2020-01-21",8.02
"1055","2020-01-22",7.77
"1056","2020-01-23",7.82
"1057","2020-01-24",7.56
"1058","2020-01-27",7.47
"1059","2020-01-28",7.54
"1060","2020-01-29",7.32
"1061","2020-01-30",7.15
"1062","2020-01-31",7.1
"1063","2020-02-03",7.17
"1064","2020-02-04",6.94
"1065","2020-02-05",7.41
"1066","2020-02-06",7.67
"1067","2020-02-07",7.71
"1068","2020-02-10",7.77
"1069","2020-02-11",7.8
"1070","2020-02-12",7.87
"1071","2020-02-13",7.96
"1072","2020-02-14",8.07
"1073","2020-02-18",8.38
"1074","2020-02-19",8.65
"1075","2020-02-20",9.72
"1076","2020-02-21",8.89
"1077","2020-02-24",8.23
"1078","2020-02-25",8.32
"1079","2020-02-26",8.47
"1080","2020-02-27",7.85
"1081","2020-02-28",8.44
"1082","2020-03-02",7.93
"1083","2020-03-03",8.17
"1084","2020-03-04",8.69
"1085","2020-03-05",9.25
"1086","2020-03-06",9.27
"1087","2020-03-09",8.66
"1088","2020-03-10",8.3
"1089","2020-03-11",8.12
"1090","2020-03-12",7.36
"1091","2020-03-13",7.85
"1092","2020-03-16",8.05
"1093","2020-03-17",12.3
"1094","2020-03-18",12.28
"1095","2020-03-19",14.22
"1096","2020-03-20",11.88
"1097","2020-03-23",10.11
"1098","2020-03-24",9.98
"1099","2020-03-25",9.59
"1100","2020-03-26",10.09
"1101","2020-03-27",9.23
"1102","2020-03-30",9.2
"1103","2020-03-31",9.37
"1104","2020-04-01",9
"1105","2020-04-02",8.08
"1106","2020-04-03",8.25
"1107","2020-04-06",8.38
"1108","2020-04-07",7.74
"1109","2020-04-08",7.75
"1110","2020-04-09",7.83
"1111","2020-04-13",7.63
"1112","2020-04-14",7.94
"1113","2020-04-15",7.72
"1114","2020-04-16",7.7
"1115","2020-04-17",8.28
"1116","2020-04-20",8.15
"1117","2020-04-21",7.9
"1118","2020-04-22",7.87
"1119","2020-04-23",8.15
"1120","2020-04-24",8.09
"1121","2020-04-27",8.69
"1122","2020-04-28",9.44
"1123","2020-04-29",8.81
"1124","2020-04-30",8.68
"1125","2020-05-01",8.28
"1126","2020-05-04",8.54
"1127","2020-05-05",8.57
"1128","2020-05-06",8.05
"1129","2020-05-07",7.44
"1130","2020-05-08",7.97
"1131","2020-05-11",10.11
"1132","2020-05-12",10.22
"1133","2020-05-13",10.19
"1134","2020-05-14",10.2
"1135","2020-05-15",10.38
"1136","2020-05-18",10.43
"1137","2020-05-19",9.97
"1138","2020-05-20",11.17
"1139","2020-05-21",11.29
"1140","2020-05-22",11.08
"1141","2020-05-26",10.7
"1142","2020-05-27",10.41
"1143","2020-05-28",10.26
"1144","2020-05-29",10.18
"1145","2020-06-01",9.99
"1146","2020-06-02",9.57
"1147","2020-06-03",9.63
"1148","2020-06-04",9.35
"1149","2020-06-05",9.23
"1150","2020-06-08",10.1
"1151","2020-06-09",10.04
"1152","2020-06-10",10.21
"1153","2020-06-11",9.03
"1154","2020-06-12",9.63
"1155","2020-06-15",10.17
"1156","2020-06-16",10.4
"1157","2020-06-17",10.51
"1158","2020-06-18",10.7
"1159","2020-06-19",10.76
"1160","2020-06-22",10.8
"1161","2020-06-23",11.23
"1162","2020-06-24",10.81
"1163","2020-06-25",11.13
"1164","2020-06-26",11.06
"1165","2020-06-29",10.51
"1166","2020-06-30",10.41
"1167","2020-07-01",10.99
"1168","2020-07-02",9.91
"1169","2020-07-06",9.73
"1170","2020-07-07",9.64
"1171","2020-07-08",10
"1172","2020-07-09",10
"1173","2020-07-10",9.91
"1174","2020-07-13",9.66
"1175","2020-07-14",9.65
"1176","2020-07-15",10.14
"1177","2020-07-16",9.85
"1178","2020-07-17",10
"1179","2020-07-20",10.2
"1180","2020-07-21",10.13
"1181","2020-07-22",9.84
"1182","2020-07-23",9.59
"1183","2020-07-24",9.26
"1184","2020-07-27",9.15
"1185","2020-07-28",8.76
"1186","2020-07-29",8.87
"1187","2020-07-30",8.9
"1188","2020-07-31",8.78
"1189","2020-08-03",8.95
"1190","2020-08-04",8.99
"1191","2020-08-05",9.01
"1192","2020-08-06",8.98
"1193","2020-08-07",9.15
"1194","2020-08-10",9.43
"1195","2020-08-11",9.29
"1196","2020-08-12",9.3
"1197","2020-08-13",9.17
"1198","2020-08-14",9.1
"1199","2020-08-17",9.11
"1200","2020-08-18",9.13
"1201","2020-08-19",10.1
"1202","2020-08-20",11.22
"1203","2020-08-21",11.6
"1204","2020-08-24",11.1
"1205","2020-08-25",12.67
"1206","2020-08-26",11.83
"1207","2020-08-27",11.83
"1208","2020-08-28",12.48
"1209","2020-08-31",12.53
"1210","2020-09-01",12.4
"1211","2020-09-02",12.54
"1212","2020-09-03",12.4
"1213","2020-09-04",12.07
"1214","2020-09-08",11.73
"1215","2020-09-09",12.53
"1216","2020-09-10",12.21
"1217","2020-09-11",13.6
"1218","2020-09-14",14.61
"1219","2020-09-15",16.360001
"1220","2020-09-16",17.709999
"1221","2020-09-17",19.09
"1222","2020-09-18",19.540001
"1223","2020-09-21",15.05
"1224","2020-09-22",15.84
"1225","2020-09-23",10.02
"1226","2020-09-24",9.56
"1227","2020-09-25",9.27
"1228","2020-09-28",9.34
"1229","2020-09-29",9.19
"1230","2020-09-30",8.49
"1231","2020-10-01",8.18
"1232","2020-10-02",8.04
"1233","2020-10-05",8.51
"1234","2020-10-06",8.72
"1235","2020-10-07",8.97
"1236","2020-10-08",9.02
"1237","2020-10-09",8.44
"1238","2020-10-12",8.72
"1239","2020-10-13",9.14
"1240","2020-10-14",8.87
"1241","2020-10-15",8.88
"1242","2020-10-16",8.92
"1243","2020-10-19",8.41
"1244","2020-10-20",8.29
"1245","2020-10-21",8.21
"1246","2020-10-22",8.31
"1247","2020-10-23",7.99
"1248","2020-10-26",7.65
"1249","2020-10-27",7.87
"1250","2020-10-28",7.47
"1251","2020-10-29",7.3
"1252","2020-10-30",7.07
"1253","2020-11-02",6.99
"1254","2020-11-03",7.19
"1255","2020-11-04",7.58
"1256","2020-11-05",7.27
"1257","2020-11-06",7.22
"1258","2020-11-09",7.48
"1259","2020-11-10",7.42
"1260","2020-11-11",7.68
"1261","2020-11-12",7.9
"1262","2020-11-13",8.08
"1263","2020-11-16",8.43
"1264","2020-11-17",8.5
"1265","2020-11-18",8.44
"1266","2020-11-19",8.77
"1267","2020-11-20",8.63
"1268","2020-11-23",9.03
"1269","2020-11-24",9.01
"1270","2020-11-25",9.21
"1271","2020-11-27",9.26
