"","date","CBMG"
"1153","2011-12-27",5
"1154","2011-12-28",5
"1155","2011-12-29",5
"1156","2011-12-30",5
"1157","2012-01-03",5
"1158","2012-01-04",5
"1159","2012-01-05",5
"1160","2012-01-06",5
"1161","2012-01-09",5
"1162","2012-01-10",5
"1163","2012-01-11",5
"1164","2012-01-12",5
"1165","2012-01-13",4
"1166","2012-01-17",5
"1167","2012-01-18",5
"1168","2012-01-19",6
"1169","2012-01-20",5
"1170","2012-01-23",5
"1171","2012-01-24",5
"1172","2012-01-25",5
"1173","2012-01-26",5
"1174","2012-01-27",5
"1175","2012-01-30",5
"1176","2012-01-31",5
"1177","2012-02-01",5
"1178","2012-02-02",5
"1179","2012-02-03",5
"1180","2012-02-06",5
"1181","2012-02-07",5
"1182","2012-02-08",5
"1183","2012-02-09",5
"1184","2012-02-10",6
"1185","2012-02-13",6
"1186","2012-02-14",5
"1187","2012-02-15",5
"1188","2012-02-16",6
"1189","2012-02-17",6
"1190","2012-02-21",6
"1191","2012-02-22",6
"1192","2012-02-23",8
"1193","2012-02-24",7
"1194","2012-02-27",6
"1195","2012-02-28",7
"1196","2012-02-29",7
"1197","2012-03-01",6
"1198","2012-03-02",6
"1199","2012-03-05",6
"1200","2012-03-06",6
"1201","2012-03-07",6
"1202","2012-03-08",6
"1203","2012-03-09",5
"1204","2012-03-12",5
"1205","2012-03-13",5
"1206","2012-03-14",6
"1207","2012-03-15",6
"1208","2012-03-16",6
"1209","2012-03-19",6
"1210","2012-03-20",6
"1211","2012-03-21",6
"1212","2012-03-22",6
"1213","2012-03-23",6
"1214","2012-03-26",6
"1215","2012-03-27",6
"1216","2012-03-28",6
"1217","2012-03-29",5
"1218","2012-03-30",5
"1219","2012-04-02",6
"1220","2012-04-03",6
"1221","2012-04-04",6
"1222","2012-04-05",6
"1223","2012-04-09",6
"1224","2012-04-10",6
"1225","2012-04-11",5
"1226","2012-04-12",5
"1227","2012-04-13",6
"1228","2012-04-16",6
"1229","2012-04-17",6
"1230","2012-04-18",5
"1231","2012-04-19",5
"1232","2012-04-20",5
"1233","2012-04-23",5
"1234","2012-04-24",5
"1235","2012-04-25",5
"1236","2012-04-26",5
"1237","2012-04-27",5
"1238","2012-04-30",5
"1239","2012-05-01",5
"1240","2012-05-02",5
"1241","2012-05-03",5
"1242","2012-05-04",5
"1243","2012-05-07",5
"1244","2012-05-08",4
"1245","2012-05-09",4
"1246","2012-05-10",4
"1247","2012-05-11",4
"1248","2012-05-14",5
"1249","2012-05-15",4
"1250","2012-05-16",3
"1251","2012-05-17",3
"1252","2012-05-18",4
"1253","2012-05-21",4
"1254","2012-05-22",4
"1255","2012-05-23",5
"1256","2012-05-24",6
"1257","2012-05-25",6
"1258","2012-05-29",6
"1259","2012-05-30",6
"1260","2012-05-31",6
"1261","2012-06-01",7
"1262","2012-06-04",7
"1263","2012-06-05",7
"1264","2012-06-06",7
"1265","2012-06-07",7
"1266","2012-06-08",6
"1267","2012-06-11",6
"1268","2012-06-12",7
"1269","2012-06-13",8
"1270","2012-06-14",8
"1271","2012-06-15",8
"1272","2012-06-18",9
"1273","2012-06-19",8
"1274","2012-06-20",7
"1275","2012-06-21",7
"1276","2012-06-22",7
"1277","2012-06-25",8
"1278","2012-06-26",10
"1279","2012-06-27",10
"1280","2012-06-28",10
"1281","2012-06-29",11
"1282","2012-07-02",11
"1283","2012-07-03",11
"1284","2012-07-05",11
"1285","2012-07-06",11
"1286","2012-07-09",11
"1287","2012-07-10",11
"1288","2012-07-11",11
"1289","2012-07-12",11
"1290","2012-07-13",11
"1291","2012-07-16",11
"1292","2012-07-17",10
"1293","2012-07-18",10
"1294","2012-07-19",9
"1295","2012-07-20",10
"1296","2012-07-23",11
"1297","2012-07-24",11
"1298","2012-07-25",9
"1299","2012-07-26",9
"1300","2012-07-27",9
"1301","2012-07-30",9
"1302","2012-07-31",9
"1303","2012-08-01",9
"1304","2012-08-02",8
"1305","2012-08-03",8
"1306","2012-08-06",7
"1307","2012-08-07",7
"1308","2012-08-08",7
"1309","2012-08-09",7
"1310","2012-08-10",6
"1311","2012-08-13",6
"1312","2012-08-14",6
"1313","2012-08-15",7
"1314","2012-08-16",6
"1315","2012-08-17",6
"1316","2012-08-20",6
"1317","2012-08-21",6
"1318","2012-08-22",6
"1319","2012-08-23",5
"1320","2012-08-24",6
"1321","2012-08-27",6
"1322","2012-08-28",5
"1323","2012-08-29",6
"1324","2012-08-30",6
"1325","2012-08-31",6
"1326","2012-09-04",6
"1327","2012-09-05",6
"1328","2012-09-06",6
"1329","2012-09-07",6
"1330","2012-09-10",6
"1331","2012-09-11",6
"1332","2012-09-12",6
"1333","2012-09-13",6
"1334","2012-09-14",6
"1335","2012-09-17",6
"1336","2012-09-18",6
"1337","2012-09-19",5
"1338","2012-09-20",5
"1339","2012-09-21",5
"1340","2012-09-24",4
"1341","2012-09-25",6
"1342","2012-09-26",6
"1343","2012-09-27",5
"1344","2012-09-28",4
"1345","2012-10-01",8
"1346","2012-10-02",6
"1347","2012-10-03",5
"1348","2012-10-04",6
"1349","2012-10-05",5
"1350","2012-10-08",5
"1351","2012-10-09",4
"1352","2012-10-10",4
"1353","2012-10-11",5
"1354","2012-10-12",5
"1355","2012-10-15",4
"1356","2012-10-16",5
"1357","2012-10-17",5
"1358","2012-10-18",5
"1359","2012-10-19",5
"1360","2012-10-22",5
"1361","2012-10-23",5
"1362","2012-10-24",5
"1363","2012-10-25",6
"1364","2012-10-26",5
"1365","2012-10-31",5
"1366","2012-11-01",6
"1367","2012-11-02",5
"1368","2012-11-05",5
"1369","2012-11-06",5
"1370","2012-11-07",5
"1371","2012-11-08",5
"1372","2012-11-09",4
"1373","2012-11-12",6
"1374","2012-11-13",5
"1375","2012-11-14",4
"1376","2012-11-15",4
"1377","2012-11-16",4
"1378","2012-11-19",4
"1379","2012-11-20",4
"1380","2012-11-21",4
"1381","2012-11-23",5
"1382","2012-11-26",5
"1383","2012-11-27",4
"1384","2012-11-28",4
"1385","2012-11-29",4
"1386","2012-11-30",4
"1387","2012-12-03",4
"1388","2012-12-04",4
"1389","2012-12-05",5
"1390","2012-12-06",5
"1391","2012-12-07",5
"1392","2012-12-10",4
"1393","2012-12-11",4
"1394","2012-12-12",4
"1395","2012-12-13",5
"1396","2012-12-14",5
"1397","2012-12-17",4
"1398","2012-12-18",4
"1399","2012-12-19",4
"1400","2012-12-20",4
"1401","2012-12-21",4
"1402","2012-12-24",4
"1403","2012-12-26",4
"1404","2012-12-27",4
"1405","2012-12-28",4
"1406","2012-12-31",4
"1407","2013-01-02",4
"1408","2013-01-03",4
"1409","2013-01-04",5
"1410","2013-01-07",6
"1411","2013-01-08",6
"1412","2013-01-09",6
"1413","2013-01-10",6
"1414","2013-01-11",5
"1415","2013-01-14",6
"1416","2013-01-15",6
"1417","2013-01-16",6
"1418","2013-01-17",6
"1419","2013-01-18",6
"1420","2013-01-22",6
"1421","2013-01-23",6
"1422","2013-01-24",6
"1423","2013-01-25",6
"1424","2013-01-28",5
"1425","2013-01-29",5
"1426","2013-01-30",5
"1427","2013-01-31",5
"1428","2013-02-01",4
"1429","2013-02-04",6
"1430","2013-02-05",6
"1431","2013-02-06",6
"1432","2013-02-07",6
"1433","2013-02-08",6
"1434","2013-02-11",6
"1435","2013-02-12",4.5
"1436","2013-02-13",4.25
"1437","2013-02-14",4.25
"1438","2013-02-15",3.75
"1439","2013-02-19",3.1
"1440","2013-02-20",3
"1441","2013-02-21",2.9
"1442","2013-02-22",3.9
"1443","2013-02-25",4.9
"1444","2013-02-26",5.7
"1445","2013-02-27",5.79
"1446","2013-02-28",5.85
"1447","2013-03-01",6
"1448","2013-03-04",7.23
"1449","2013-03-05",7.15
"1450","2013-03-06",6.9
"1451","2013-03-07",6.9
"1452","2013-03-08",6
"1453","2013-03-11",5
"1454","2013-03-12",5
"1455","2013-03-13",5
"1456","2013-03-14",4.7
"1457","2013-03-15",4.7
"1458","2013-03-18",4.7
"1459","2013-03-19",4.1
"1460","2013-03-20",4.1
"1461","2013-03-21",4.5
"1462","2013-03-22",4.95
"1463","2013-03-25",4.2
"1464","2013-03-26",4.2
"1465","2013-03-27",4.95
"1466","2013-03-28",4.95
"1467","2013-04-01",5
"1468","2013-04-02",5
"1469","2013-04-03",5.3
"1470","2013-04-04",5
"1471","2013-04-05",5.05
"1472","2013-04-08",4.25
"1473","2013-04-09",4.25
"1474","2013-04-10",4.12
"1475","2013-04-11",4.05
"1476","2013-04-12",4.05
"1477","2013-04-15",4
"1478","2013-04-16",5
"1479","2013-04-17",5
"1480","2013-04-18",4.5
"1481","2013-04-19",4.5
"1482","2013-04-22",4.75
"1483","2013-04-23",3.71
"1484","2013-04-24",3.75
"1485","2013-04-25",4.05
"1486","2013-04-26",4.05
"1487","2013-04-29",3.1
"1488","2013-04-30",3.5
"1489","2013-05-01",3.5
"1490","2013-05-02",4
"1491","2013-05-03",4.3
"1492","2013-05-06",4.3
"1493","2013-05-07",4.3
"1494","2013-05-08",4.3
"1495","2013-05-09",4.99
"1496","2013-05-10",5.45
"1497","2013-05-13",5.25
"1498","2013-05-14",5.9
"1499","2013-05-15",5.5
"1500","2013-05-16",5.5
"1501","2013-05-17",6
"1502","2013-05-20",5.55
"1503","2013-05-21",6.02
"1504","2013-05-22",6.5
"1505","2013-05-23",6.16
"1506","2013-05-24",6.55
"1507","2013-05-28",6.5
"1508","2013-05-29",7
"1509","2013-05-30",6.3
"1510","2013-05-31",6.3
"1511","2013-06-03",6.53
"1512","2013-06-04",6.52
"1513","2013-06-05",6.95
"1514","2013-06-06",6.94
"1515","2013-06-07",7
"1516","2013-06-10",7.24
"1517","2013-06-11",7.4
"1518","2013-06-12",7.11
"1519","2013-06-13",7.11
"1520","2013-06-14",6.95
"1521","2013-06-17",7.05
"1522","2013-06-18",7.05
"1523","2013-06-19",7.05
"1524","2013-06-20",6.8
"1525","2013-06-21",6.75
"1526","2013-06-24",6.4
"1527","2013-06-25",6.75
"1528","2013-06-26",6.75
"1529","2013-06-27",6.75
"1530","2013-06-28",6.41
"1531","2013-07-01",6.7
"1532","2013-07-02",6.7
"1533","2013-07-03",6.35
"1534","2013-07-05",6.5
"1535","2013-07-08",6.6
"1536","2013-07-09",6.6
"1537","2013-07-10",6.8
"1538","2013-07-11",7.25
"1539","2013-07-12",7.2
"1540","2013-07-15",6.99
"1541","2013-07-16",6.6
"1542","2013-07-17",6.99
"1543","2013-07-18",7
"1544","2013-07-19",7
"1545","2013-07-22",7
"1546","2013-07-23",6.6
"1547","2013-07-24",6.8
"1548","2013-07-25",6.98
"1549","2013-07-26",6.9
"1550","2013-07-29",6.72
"1551","2013-07-30",6.5
"1552","2013-07-31",6.6
"1553","2013-08-01",6.6
"1554","2013-08-02",6.6
"1555","2013-08-05",6.6
"1556","2013-08-06",6.4
"1557","2013-08-07",6.42
"1558","2013-08-08",6.42
"1559","2013-08-09",6.4
"1560","2013-08-12",6.39
"1561","2013-08-13",6.4
"1562","2013-08-14",6.26
"1563","2013-08-15",6
"1564","2013-08-16",6
"1565","2013-08-19",6.3
"1566","2013-08-20",6.3
"1567","2013-08-21",6
"1568","2013-08-22",6
"1569","2013-08-23",6
"1570","2013-08-26",5
"1571","2013-08-27",5
"1572","2013-08-28",5.25
"1573","2013-08-29",5.25
"1574","2013-08-30",5.5
"1575","2013-09-03",5.1
"1576","2013-09-04",5.1
"1577","2013-09-05",5.1
"1578","2013-09-06",5.5
"1579","2013-09-09",5.1
"1580","2013-09-10",5.5
"1581","2013-09-11",5.5
"1582","2013-09-12",5.6
"1583","2013-09-13",5.6
"1584","2013-09-16",5.6
"1585","2013-09-17",5.6
"1586","2013-09-18",5.6
"1587","2013-09-19",5.7
"1588","2013-09-20",5.9
"1589","2013-09-23",5.9
"1590","2013-09-24",5.9
"1591","2013-09-25",5.7
"1592","2013-09-26",5.4
"1593","2013-09-27",5.4
"1594","2013-09-30",5.4
"1595","2013-10-01",5.3
"1596","2013-10-02",5.3
"1597","2013-10-03",5.41
"1598","2013-10-04",5.41
"1599","2013-10-07",5.41
"1600","2013-10-08",5.15
"1601","2013-10-09",5.15
"1602","2013-10-10",5.2
"1603","2013-10-11",5.2
"1604","2013-10-14",5.2
"1605","2013-10-15",5.5
"1606","2013-10-16",5.3
"1607","2013-10-17",5.15
"1608","2013-10-18",5.15
"1609","2013-10-21",5.1
"1610","2013-10-22",4.92
"1611","2013-10-23",5
"1612","2013-10-24",5
"1613","2013-10-25",5.02
"1614","2013-10-28",5.1
"1615","2013-10-29",5.1
"1616","2013-10-30",5.95
"1617","2013-10-31",6.4
"1618","2013-11-01",6
"1619","2013-11-04",5.85
"1620","2013-11-05",6.3
"1621","2013-11-06",6.05
"1622","2013-11-07",5.74
"1623","2013-11-08",5.6
"1624","2013-11-11",5.2
"1625","2013-11-12",5.2
"1626","2013-11-13",5.25
"1627","2013-11-14",5.25
"1628","2013-11-15",5
"1629","2013-11-18",5.1
"1630","2013-11-19",5.1
"1631","2013-11-20",5.2
"1632","2013-11-21",5.05
"1633","2013-11-22",4.85
"1634","2013-11-25",6.1
"1635","2013-11-26",6.4
"1636","2013-11-27",6.45
"1637","2013-11-29",6.6
"1638","2013-12-02",6
"1639","2013-12-03",5.5
"1640","2013-12-04",5.7
"1641","2013-12-05",5.7
"1642","2013-12-06",5.5
"1643","2013-12-09",5.5
"1644","2013-12-10",6.15
"1645","2013-12-11",5.5
"1646","2013-12-12",5.5
"1647","2013-12-13",5.5
"1648","2013-12-16",5.36
"1649","2013-12-17",5.11
"1650","2013-12-18",5.5
"1651","2013-12-19",5.5
"1652","2013-12-20",5.6
"1653","2013-12-23",5.6
"1654","2013-12-24",5.6
"1655","2013-12-26",5.6
"1656","2013-12-27",5.6
"1657","2013-12-30",5.5
"1658","2013-12-31",5.1
"1659","2014-01-02",5.59
"1660","2014-01-03",5
"1661","2014-01-06",5.5
"1662","2014-01-07",5.5
"1663","2014-01-08",5.5
"1664","2014-01-09",5.5
"1665","2014-01-10",5.03
"1666","2014-01-13",5.45
"1667","2014-01-14",5.5
"1668","2014-01-15",5.5
"1669","2014-01-16",5.5
"1670","2014-01-17",5.5
"1671","2014-01-21",5.1
"1672","2014-01-22",5.1
"1673","2014-01-23",5.1
"1674","2014-01-24",5.1
"1675","2014-01-27",5.1
"1676","2014-01-28",5.1
"1677","2014-01-29",5.1
"1678","2014-01-30",5.1
"1679","2014-01-31",5.2
"1680","2014-02-03",5.15
"1681","2014-02-04",5.02
"1682","2014-02-05",5
"1683","2014-02-06",5
"1684","2014-02-07",5
"1685","2014-02-10",5.12
"1686","2014-02-11",5.12
"1687","2014-02-12",5.12
"1688","2014-02-13",5.01
"1689","2014-02-14",5.01
"1690","2014-02-18",5.3
"1691","2014-02-19",5.3
"1692","2014-02-20",5.4
"1693","2014-02-21",5.5
"1694","2014-02-24",5.02
"1695","2014-02-25",5.3
"1696","2014-02-26",5.5
"1697","2014-02-27",5.5
"1698","2014-02-28",5.3
"1699","2014-03-03",5.3
"1700","2014-03-04",5.1
"1701","2014-03-05",5.2
"1702","2014-03-06",5.2
"1703","2014-03-07",5.2
"1704","2014-03-10",5.4
"1705","2014-03-11",5.35
"1706","2014-03-12",5
"1707","2014-03-13",5
"1708","2014-03-14",5.03
"1709","2014-03-17",5.3
"1710","2014-03-18",5.3
"1711","2014-03-19",5.3
"1712","2014-03-20",5.3
"1713","2014-03-21",5.3
"1714","2014-03-24",5
"1715","2014-03-25",5.2
"1716","2014-03-26",5.1
"1717","2014-03-27",5.05
"1718","2014-03-28",5.35
"1719","2014-03-31",5.1
"1720","2014-04-01",5.1
"1721","2014-04-02",5.1
"1722","2014-04-03",4.51
"1723","2014-04-04",4.95
"1724","2014-04-07",5
"1725","2014-04-08",5
"1726","2014-04-09",5
"1727","2014-04-10",4.76
"1728","2014-04-11",4.69
"1729","2014-04-14",5
"1730","2014-04-15",5
"1731","2014-04-16",4.75
"1732","2014-04-17",4.6
"1733","2014-04-21",4.6
"1734","2014-04-22",4.97
"1735","2014-04-23",4.97
"1736","2014-04-24",4.97
"1737","2014-04-25",5.5
"1738","2014-04-28",5.5
"1739","2014-04-29",5.5
"1740","2014-04-30",5.5
"1741","2014-05-01",5.5
"1742","2014-05-02",5.45
"1743","2014-05-05",5.2
"1744","2014-05-06",5.1
"1745","2014-05-07",5.5
"1746","2014-05-08",5.5
"1747","2014-05-09",5.5
"1748","2014-05-12",5.5
"1749","2014-05-13",5
"1750","2014-05-14",6.3
"1751","2014-05-15",6.5
"1752","2014-05-16",5.61
"1753","2014-05-19",6.5
"1754","2014-05-20",6.5
"1755","2014-05-21",5.76
"1756","2014-05-22",5.76
"1757","2014-05-23",6.5
"1758","2014-05-27",5.8
"1759","2014-05-28",5.34
"1760","2014-05-29",5.09
"1761","2014-05-30",5
"1762","2014-06-02",5
"1763","2014-06-03",5.1
"1764","2014-06-04",5.5
"1765","2014-06-05",5.5
"1766","2014-06-06",5.5
"1767","2014-06-09",6
"1768","2014-06-10",5.99
"1769","2014-06-11",5.99
"1770","2014-06-12",6
"1771","2014-06-13",6.8
"1772","2014-06-16",8.31
"1773","2014-06-17",8.7
"1774","2014-06-18",9.19
"1775","2014-06-19",11.8
"1776","2014-06-20",15.25
"1777","2014-06-23",13.19
"1778","2014-06-24",12.26
"1779","2014-06-25",12.85
"1780","2014-06-26",14.88
"1781","2014-06-27",14.25
"1782","2014-06-30",13.8
"1783","2014-07-01",14.53
"1784","2014-07-02",14.27
"1785","2014-07-03",14.5
"1786","2014-07-07",14.75
"1787","2014-07-08",14.89
"1788","2014-07-09",14.8
"1789","2014-07-10",15.28
"1790","2014-07-11",15.4
"1791","2014-07-14",15.34
"1792","2014-07-15",15.15
"1793","2014-07-16",15.35
"1794","2014-07-17",15.6
"1795","2014-07-18",17.049999
"1796","2014-07-21",17.110001
"1797","2014-07-22",18.4
"1798","2014-07-23",20.059999
"1799","2014-07-24",21.57
"1800","2014-07-25",26.17
"1801","2014-07-28",33
"1802","2014-07-29",35.450001
"1803","2014-07-30",28.17
"1804","2014-07-31",19.73
"1805","2014-08-01",22.99
"1806","2014-08-04",28.49
"1807","2014-08-05",24.950001
"1808","2014-08-06",22.77
"1809","2014-08-07",20.450001
"1810","2014-08-08",21.84
"1811","2014-08-11",23.389999
"1812","2014-08-12",21.73
"1813","2014-08-13",24.27
"1814","2014-08-14",22.68
"1815","2014-08-15",22.629999
"1816","2014-08-18",21.51
"1817","2014-08-19",20.120001
"1818","2014-08-20",18.5
"1819","2014-08-21",18.77
"1820","2014-08-22",17
"1821","2014-08-25",17.5
"1822","2014-08-26",18.99
"1823","2014-08-27",18.58
"1824","2014-08-28",19.469999
"1825","2014-08-29",19.4
"1826","2014-09-02",22.559999
"1827","2014-09-03",23.559999
"1828","2014-09-04",22.049999
"1829","2014-09-05",22.9
"1830","2014-09-08",22.879999
"1831","2014-09-09",22.27
"1832","2014-09-10",22.16
"1833","2014-09-11",20.83
"1834","2014-09-12",19.84
"1835","2014-09-15",20.1
"1836","2014-09-16",21.16
"1837","2014-09-17",21.5
"1838","2014-09-18",20.4
"1839","2014-09-19",19.9
"1840","2014-09-22",20.360001
"1841","2014-09-23",20.370001
"1842","2014-09-24",19.5
"1843","2014-09-25",18.49
"1844","2014-09-26",19.24
"1845","2014-09-29",20.969999
"1846","2014-09-30",20.99
"1847","2014-10-01",19.110001
"1848","2014-10-02",19.200001
"1849","2014-10-03",18.6
"1850","2014-10-06",19
"1851","2014-10-07",18.75
"1852","2014-10-08",18.450001
"1853","2014-10-09",15.39
"1854","2014-10-10",15.51
"1855","2014-10-13",15.7
"1856","2014-10-14",16.01
"1857","2014-10-15",15.8
"1858","2014-10-16",16.379999
"1859","2014-10-17",16.200001
"1860","2014-10-20",15.9
"1861","2014-10-21",15.94
"1862","2014-10-22",15.97
"1863","2014-10-23",16
"1864","2014-10-24",16.450001
"1865","2014-10-27",15.7
"1866","2014-10-28",15.72
"1867","2014-10-29",15.8
"1868","2014-10-30",16
"1869","2014-10-31",16
"1870","2014-11-03",15.9
"1871","2014-11-04",15.77
"1872","2014-11-05",15.82
"1873","2014-11-06",16
"1874","2014-11-07",15.62
"1875","2014-11-10",15.7
"1876","2014-11-11",15.7
"1877","2014-11-12",15.7
"1878","2014-11-13",15.8
"1879","2014-11-14",15.99
"1880","2014-11-17",15.8
"1881","2014-11-18",15.69
"1882","2014-11-19",15.6
"1883","2014-11-20",15.5
"1884","2014-11-21",15.27
"1885","2014-11-24",15.44
"1886","2014-11-25",15.18
"1887","2014-11-26",15.34
"1888","2014-11-28",15.83
"1889","2014-12-01",16
"1890","2014-12-02",15.45
"1891","2014-12-03",15.22
"1892","2014-12-04",15.4
"1893","2014-12-05",14.22
"1894","2014-12-08",14.11
"1895","2014-12-09",12.94
"1896","2014-12-10",12.22
"1897","2014-12-11",13.98
"1898","2014-12-12",14.1
"1899","2014-12-15",13.59
"1900","2014-12-16",12.84
"1901","2014-12-17",13.35
"1902","2014-12-18",13.69
"1903","2014-12-19",12.55
"1904","2014-12-22",12.99
"1905","2014-12-23",12.79
"1906","2014-12-24",12.98
"1907","2014-12-26",13
"1908","2014-12-29",13.01
"1909","2014-12-30",11.52
"1910","2014-12-31",12.91
"1911","2015-01-02",13.79
"1912","2015-01-05",13.16
"1913","2015-01-06",13.99
"1914","2015-01-07",13.81
"1915","2015-01-08",15.01
"1916","2015-01-09",16.120001
"1917","2015-01-12",19.190001
"1918","2015-01-13",17.940001
"1919","2015-01-14",16.58
"1920","2015-01-15",17.459999
"1921","2015-01-16",16.559999
"1922","2015-01-20",17.559999
"1923","2015-01-21",17.780001
"1924","2015-01-22",17.799999
"1925","2015-01-23",16.469999
"1926","2015-01-26",16.93
"1927","2015-01-27",16.139999
"1928","2015-01-28",16.059999
"1929","2015-01-29",15.82
"1930","2015-01-30",16.98
"1931","2015-02-02",16.59
"1932","2015-02-03",16.709999
"1933","2015-02-04",16.309999
"1934","2015-02-05",18.719999
"1935","2015-02-06",21.110001
"1936","2015-02-09",23.4
"1937","2015-02-10",23.6
"1938","2015-02-11",25
"1939","2015-02-12",25.49
"1940","2015-02-13",24.32
"1941","2015-02-17",25.5
"1942","2015-02-18",25.969999
"1943","2015-02-19",25.85
"1944","2015-02-20",25.790001
"1945","2015-02-23",27.9
"1946","2015-02-24",28.459999
"1947","2015-02-25",29.5
"1948","2015-02-26",30
"1949","2015-02-27",29.99
"1950","2015-03-02",30
"1951","2015-03-03",29.84
"1952","2015-03-04",29.5
"1953","2015-03-05",32.389999
"1954","2015-03-06",33.990002
"1955","2015-03-09",39
"1956","2015-03-10",39.23
"1957","2015-03-11",46.450001
"1958","2015-03-12",45.369999
"1959","2015-03-13",39.560001
"1960","2015-03-16",40.189999
"1961","2015-03-17",40
"1962","2015-03-18",43
"1963","2015-03-19",44.75
"1964","2015-03-20",44.880001
"1965","2015-03-23",47.060001
"1966","2015-03-24",46.91
"1967","2015-03-25",43.029999
"1968","2015-03-26",39.599998
"1969","2015-03-27",40.099998
"1970","2015-03-30",36.950001
"1971","2015-03-31",31.459999
"1972","2015-04-01",33
"1973","2015-04-02",36.16
"1974","2015-04-06",32.220001
"1975","2015-04-07",25.219999
"1976","2015-04-08",27.209999
"1977","2015-04-09",27.48
"1978","2015-04-10",28.950001
"1979","2015-04-13",30.25
"1980","2015-04-14",30.9
"1981","2015-04-15",29.610001
"1982","2015-04-16",29.66
"1983","2015-04-17",30.08
"1984","2015-04-20",30.59
"1985","2015-04-21",29.93
"1986","2015-04-22",32.139999
"1987","2015-04-23",31.360001
"1988","2015-04-24",29.51
"1989","2015-04-27",25.120001
"1990","2015-04-28",24.57
"1991","2015-04-29",26.4
"1992","2015-04-30",24.530001
"1993","2015-05-01",23.959999
"1994","2015-05-04",23.83
"1995","2015-05-05",23.540001
"1996","2015-05-06",23.889999
"1997","2015-05-07",26.700001
"1998","2015-05-08",26.809999
"1999","2015-05-11",29.190001
"2000","2015-05-12",30.200001
"2001","2015-05-13",30.540001
"2002","2015-05-14",28.809999
"2003","2015-05-15",27.5
"2004","2015-05-18",29.540001
"2005","2015-05-19",31.379999
"2006","2015-05-20",31.969999
"2007","2015-05-21",31.129999
"2008","2015-05-22",35.639999
"2009","2015-05-26",37.400002
"2010","2015-05-27",39.400002
"2011","2015-05-28",37.029999
"2012","2015-05-29",36.810001
"2013","2015-06-01",37.669998
"2014","2015-06-02",36.689999
"2015","2015-06-03",35.68
"2016","2015-06-04",36.880001
"2017","2015-06-05",38.34
"2018","2015-06-08",38
"2019","2015-06-09",36.060001
"2020","2015-06-10",37.029999
"2021","2015-06-11",37.599998
"2022","2015-06-12",36.52
"2023","2015-06-15",37.82
"2024","2015-06-16",37.48
"2025","2015-06-17",36.439999
"2026","2015-06-18",34.57
"2027","2015-06-19",37.650002
"2028","2015-06-22",36.700001
"2029","2015-06-23",36.290001
"2030","2015-06-24",36.02
"2031","2015-06-25",34.400002
"2032","2015-06-26",38.990002
"2033","2015-06-29",37.849998
"2034","2015-06-30",37.509998
"2035","2015-07-01",38.400002
"2036","2015-07-02",37.200001
"2037","2015-07-06",35.360001
"2038","2015-07-07",32.290001
"2039","2015-07-08",29.01
"2040","2015-07-09",29.49
"2041","2015-07-10",29.799999
"2042","2015-07-13",27.959999
"2043","2015-07-14",29.969999
"2044","2015-07-15",30.16
"2045","2015-07-16",29.639999
"2046","2015-07-17",28.9
"2047","2015-07-20",28.219999
"2048","2015-07-21",28.17
"2049","2015-07-22",28.91
"2050","2015-07-23",27.110001
"2051","2015-07-24",27.129999
"2052","2015-07-27",24
"2053","2015-07-28",24.77
"2054","2015-07-29",27.110001
"2055","2015-07-30",27.08
"2056","2015-07-31",27.950001
"2057","2015-08-03",27
"2058","2015-08-04",26.530001
"2059","2015-08-05",27.25
"2060","2015-08-06",24.66
"2061","2015-08-07",24.870001
"2062","2015-08-10",25.35
"2063","2015-08-11",24.9
"2064","2015-08-12",23.98
"2065","2015-08-13",23.889999
"2066","2015-08-14",23.77
"2067","2015-08-17",22.440001
"2068","2015-08-18",22.459999
"2069","2015-08-19",22.799999
"2070","2015-08-20",21.540001
"2071","2015-08-21",22.629999
"2072","2015-08-24",21.67
"2073","2015-08-25",22
"2074","2015-08-26",22.65
"2075","2015-08-27",22.85
"2076","2015-08-28",23.559999
"2077","2015-08-31",23.209999
"2078","2015-09-01",22.889999
"2079","2015-09-02",23.719999
"2080","2015-09-03",23.549999
"2081","2015-09-04",22.93
"2082","2015-09-08",23.809999
"2083","2015-09-09",22.65
"2084","2015-09-10",22.860001
"2085","2015-09-11",22.85
"2086","2015-09-14",22.629999
"2087","2015-09-15",21.57
"2088","2015-09-16",21.27
"2089","2015-09-17",22.219999
"2090","2015-09-18",22.02
"2091","2015-09-21",20.24
"2092","2015-09-22",19.959999
"2093","2015-09-23",20.200001
"2094","2015-09-24",19.68
"2095","2015-09-25",17.700001
"2096","2015-09-28",16.870001
"2097","2015-09-29",16.15
"2098","2015-09-30",16.93
"2099","2015-10-01",16.370001
"2100","2015-10-02",16.48
"2101","2015-10-05",17.440001
"2102","2015-10-06",16.959999
"2103","2015-10-07",18.15
"2104","2015-10-08",18.57
"2105","2015-10-09",18.620001
"2106","2015-10-12",18.93
"2107","2015-10-13",18.02
"2108","2015-10-14",18.02
"2109","2015-10-15",19.700001
"2110","2015-10-16",19.709999
"2111","2015-10-19",19.530001
"2112","2015-10-20",19.290001
"2113","2015-10-21",18.040001
"2114","2015-10-22",18.120001
"2115","2015-10-23",19.129999
"2116","2015-10-26",18.690001
"2117","2015-10-27",18.799999
"2118","2015-10-28",21.709999
"2119","2015-10-29",20.27
"2120","2015-10-30",21
"2121","2015-11-02",22.190001
