"","date","FEIM"
"1005","2010-12-28",6.72
"1006","2010-12-29",6.94
"1007","2010-12-30",6.75
"1008","2010-12-31",6.71
"1009","2011-01-03",7.05
"1010","2011-01-04",6.9
"1011","2011-01-05",6.86
"1012","2011-01-06",6.98
"1013","2011-01-07",6.9
"1014","2011-01-10",6.87
"1015","2011-01-11",7.34
"1016","2011-01-12",7
"1017","2011-01-13",7.03
"1018","2011-01-14",6.88
"1019","2011-01-18",6.9
"1020","2011-01-19",7.05
"1021","2011-01-20",6.9
"1022","2011-01-21",6.9
"1023","2011-01-24",7.08
"1024","2011-01-25",7.13
"1025","2011-01-26",7.45
"1026","2011-01-27",7.25
"1027","2011-01-28",7.2
"1028","2011-01-31",7.06
"1029","2011-02-01",7.07
"1030","2011-02-02",7.17
"1031","2011-02-03",7.17
"1032","2011-02-04",7.3
"1033","2011-02-07",7.29
"1034","2011-02-08",7.35
"1035","2011-02-09",7.47
"1036","2011-02-10",7.64
"1037","2011-02-11",7.65
"1038","2011-02-14",7.85
"1039","2011-02-15",7.69
"1040","2011-02-16",7.85
"1041","2011-02-17",7.75
"1042","2011-02-18",7.8
"1043","2011-02-22",7.84
"1044","2011-02-23",7.79
"1045","2011-02-24",7.83
"1046","2011-02-25",7.84
"1047","2011-02-28",8
"1048","2011-03-01",7.98
"1049","2011-03-02",7.98
"1050","2011-03-03",7.93
"1051","2011-03-04",7.9
"1052","2011-03-07",7.98
"1053","2011-03-08",7.89
"1054","2011-03-09",8.02
"1055","2011-03-10",9.01
"1056","2011-03-11",8.97
"1057","2011-03-14",9
"1058","2011-03-15",8.87
"1059","2011-03-16",9.13
"1060","2011-03-17",10.44
"1061","2011-03-18",10.72
"1062","2011-03-21",11.02
"1063","2011-03-22",10.96
"1064","2011-03-23",10.85
"1065","2011-03-24",10.77
"1066","2011-03-25",10.72
"1067","2011-03-28",9.97
"1068","2011-03-29",10.13
"1069","2011-03-30",10.18
"1070","2011-03-31",10.26
"1071","2011-04-01",10.51
"1072","2011-04-04",11.4
"1073","2011-04-05",11.12
"1074","2011-04-06",11
"1075","2011-04-07",10.86
"1076","2011-04-08",10.55
"1077","2011-04-11",10.32
"1078","2011-04-12",9.7
"1079","2011-04-13",9.92
"1080","2011-04-14",10.07
"1081","2011-04-15",10.19
"1082","2011-04-18",10
"1083","2011-04-19",10.28
"1084","2011-04-20",10.09
"1085","2011-04-21",10.23
"1086","2011-04-25",10.07
"1087","2011-04-26",9.96
"1088","2011-04-27",10.18
"1089","2011-04-28",10.03
"1090","2011-04-29",10.28
"1091","2011-05-02",11.6
"1092","2011-05-03",11.3
"1093","2011-05-04",10.89
"1094","2011-05-05",10.86
"1095","2011-05-06",10.54
"1096","2011-05-09",10.38
"1097","2011-05-10",10.45
"1098","2011-05-11",10.37
"1099","2011-05-12",10.55
"1100","2011-05-13",10.18
"1101","2011-05-16",9.64
"1102","2011-05-17",9.71
"1103","2011-05-18",9.83
"1104","2011-05-19",10.06
"1105","2011-05-20",10.03
"1106","2011-05-23",9.93
"1107","2011-05-24",9.75
"1108","2011-05-25",9.54
"1109","2011-05-26",9.73
"1110","2011-05-27",9.74
"1111","2011-05-31",9.62
"1112","2011-06-01",9.5
"1113","2011-06-02",9.35
"1114","2011-06-03",9.43
"1115","2011-06-06",9.16
"1116","2011-06-07",9.3
"1117","2011-06-08",9.21
"1118","2011-06-09",9.03
"1119","2011-06-10",9.14
"1120","2011-06-13",9.51
"1121","2011-06-14",9.59
"1122","2011-06-15",9.42
"1123","2011-06-16",9.38
"1124","2011-06-17",9.38
"1125","2011-06-20",9.22
"1126","2011-06-21",9.36
"1127","2011-06-22",9.5
"1128","2011-06-23",9.51
"1129","2011-06-24",9.52
"1130","2011-06-27",9.53
"1131","2011-06-28",9.36
"1132","2011-06-29",9.32
"1133","2011-06-30",9.5
"1134","2011-07-01",9.52
"1135","2011-07-05",9.25
"1136","2011-07-06",9.54
"1137","2011-07-07",9.68
"1138","2011-07-08",9.46
"1139","2011-07-11",9.21
"1140","2011-07-12",9.27
"1141","2011-07-13",9.61
"1142","2011-07-14",10.4
"1143","2011-07-15",10.47
"1144","2011-07-18",10.15
"1145","2011-07-19",10.29
"1146","2011-07-20",10.69
"1147","2011-07-21",11.14
"1148","2011-07-22",11.03
"1149","2011-07-25",10.8
"1150","2011-07-26",10.87
"1151","2011-07-27",10.48
"1152","2011-07-28",10.64
"1153","2011-07-29",10.47
"1154","2011-08-01",10.51
"1155","2011-08-02",10.23
"1156","2011-08-03",10.13
"1157","2011-08-04",9.74
"1158","2011-08-05",9.2
"1159","2011-08-08",9
"1160","2011-08-09",9.08
"1161","2011-08-10",8.73
"1162","2011-08-11",9.25
"1163","2011-08-12",9.68
"1164","2011-08-15",9.57
"1165","2011-08-16",9.67
"1166","2011-08-17",10.14
"1167","2011-08-18",10.07
"1168","2011-08-19",9.98
"1169","2011-08-22",10.06
"1170","2011-08-23",10.15
"1171","2011-08-24",9.95
"1172","2011-08-25",9.91
"1173","2011-08-26",9.95
"1174","2011-08-29",10.3
"1175","2011-08-30",10.21
"1176","2011-08-31",10.47
"1177","2011-09-01",10.12
"1178","2011-09-02",9.95
"1179","2011-09-06",9.85
"1180","2011-09-07",10.11
"1181","2011-09-08",10.13
"1182","2011-09-09",10.45
"1183","2011-09-12",10.38
"1184","2011-09-13",10.4
"1185","2011-09-14",10.25
"1186","2011-09-15",10.13
"1187","2011-09-16",10.25
"1188","2011-09-19",10
"1189","2011-09-20",9.85
"1190","2011-09-21",9.61
"1191","2011-09-22",9.3
"1192","2011-09-23",9.17
"1193","2011-09-26",9.1
"1194","2011-09-27",9.49
"1195","2011-09-28",9
"1196","2011-09-29",8.92
"1197","2011-09-30",8.53
"1198","2011-10-03",8.76
"1199","2011-10-04",9.07
"1200","2011-10-05",8.95
"1201","2011-10-06",9.41
"1202","2011-10-07",8.85
"1203","2011-10-10",9.17
"1204","2011-10-11",9.1
"1205","2011-10-12",9.75
"1206","2011-10-13",9.52
"1207","2011-10-14",9.75
"1208","2011-10-17",9.32
"1209","2011-10-18",9.01
"1210","2011-10-19",9.05
"1211","2011-10-20",9.02
"1212","2011-10-21",8.93
"1213","2011-10-24",8.8
"1214","2011-10-25",8.32
"1215","2011-10-26",8.64
"1216","2011-10-27",8.67
"1217","2011-10-28",8.55
"1218","2011-10-31",8.27
"1219","2011-11-01",8.25
"1220","2011-11-02",8.11
"1221","2011-11-03",7.99
"1222","2011-11-04",7.88
"1223","2011-11-07",7.9
"1224","2011-11-08",8.25
"1225","2011-11-09",8.34
"1226","2011-11-10",8.2
"1227","2011-11-11",8.22
"1228","2011-11-14",8.2
"1229","2011-11-15",8.01
"1230","2011-11-16",8.12
"1231","2011-11-17",8
"1232","2011-11-18",7.05
"1233","2011-11-21",7.26
"1234","2011-11-22",7.19
"1235","2011-11-23",6.97
"1236","2011-11-25",6.91
"1237","2011-11-28",7.05
"1238","2011-11-29",7.03
"1239","2011-11-30",7.53
"1240","2011-12-01",7.48
"1241","2011-12-02",7.53
"1242","2011-12-05",7.75
"1243","2011-12-06",7.79
"1244","2011-12-07",7.97
"1245","2011-12-08",7.77
"1246","2011-12-09",7.88
"1247","2011-12-12",7.95
"1248","2011-12-13",7.39
"1249","2011-12-14",7.26
"1250","2011-12-15",7.25
"1251","2011-12-16",7.25
"1252","2011-12-19",7.25
"1253","2011-12-20",7.25
"1254","2011-12-21",7.25
"1255","2011-12-22",7.33
"1256","2011-12-23",7.4
"1257","2011-12-27",7.55
"1258","2011-12-28",7.5
"1259","2011-12-29",7.51
"1260","2011-12-30",7.69
"1261","2012-01-03",7.77
"1262","2012-01-04",8.38
"1263","2012-01-05",8.4
"1264","2012-01-06",8.01
"1265","2012-01-09",7.86
"1266","2012-01-10",7.74
"1267","2012-01-11",8.19
"1268","2012-01-12",7.88
"1269","2012-01-13",7.96
"1270","2012-01-17",8.23
"1271","2012-01-18",8.48
"1272","2012-01-19",8.87
"1273","2012-01-20",8.99
"1274","2012-01-23",9.16
"1275","2012-01-24",8.87
"1276","2012-01-25",8.87
"1277","2012-01-26",8.92
"1278","2012-01-27",8.94
"1279","2012-01-30",8.37
"1280","2012-01-31",8.57
"1281","2012-02-01",8.57
"1282","2012-02-02",8.27
"1283","2012-02-03",8.15
"1284","2012-02-06",7.98
"1285","2012-02-07",7.92
"1286","2012-02-08",7.95
"1287","2012-02-09",7.98
"1288","2012-02-10",7.97
"1289","2012-02-13",7.71
"1290","2012-02-14",7.88
"1291","2012-02-15",7.76
"1292","2012-02-16",7.76
"1293","2012-02-17",7.93
"1294","2012-02-21",7.89
"1295","2012-02-22",8.1
"1296","2012-02-23",8.29
"1297","2012-02-24",8.02
"1298","2012-02-27",8.14
"1299","2012-02-28",8.05
"1300","2012-02-29",8.09
"1301","2012-03-01",8.24
"1302","2012-03-02",8.04
"1303","2012-03-05",8.01
"1304","2012-03-06",8
"1305","2012-03-07",8.36
"1306","2012-03-08",8.66
"1307","2012-03-09",8.59
"1308","2012-03-12",8.45
"1309","2012-03-13",8.5
"1310","2012-03-14",8.38
"1311","2012-03-15",8.42
"1312","2012-03-16",8.25
"1313","2012-03-19",8.2
"1314","2012-03-20",8.1
"1315","2012-03-21",8.27
"1316","2012-03-22",8.25
"1317","2012-03-23",8.15
"1318","2012-03-26",8.25
"1319","2012-03-27",8.22
"1320","2012-03-28",8.31
"1321","2012-03-29",8.32
"1322","2012-03-30",8.27
"1323","2012-04-02",8.43
"1324","2012-04-03",8.42
"1325","2012-04-04",8.45
"1326","2012-04-05",8.45
"1327","2012-04-09",8.25
"1328","2012-04-10",7.98
"1329","2012-04-11",7.91
"1330","2012-04-12",7.88
"1331","2012-04-13",7.94
"1332","2012-04-16",7.86
"1333","2012-04-17",7.68
"1334","2012-04-18",7.59
"1335","2012-04-19",7.7
"1336","2012-04-20",7.56
"1337","2012-04-23",7.4
"1338","2012-04-24",7.4
"1339","2012-04-25",7.86
"1340","2012-04-26",7.89
"1341","2012-04-27",7.89
"1342","2012-04-30",7.6
"1343","2012-05-01",8.12
"1344","2012-05-02",8.06
"1345","2012-05-03",8.01
"1346","2012-05-04",7.86
"1347","2012-05-07",7.8
"1348","2012-05-08",7.81
"1349","2012-05-09",7.81
"1350","2012-05-10",7.81
"1351","2012-05-11",7.74
"1352","2012-05-14",7.78
"1353","2012-05-15",7.75
"1354","2012-05-16",7.58
"1355","2012-05-17",7.25
"1356","2012-05-18",7.11
"1357","2012-05-21",7.36
"1358","2012-05-22",8.04
"1359","2012-05-23",7.57
"1360","2012-05-24",7.78
"1361","2012-05-25",7.78
"1362","2012-05-29",7.64
"1363","2012-05-30",7.86
"1364","2012-05-31",7.84
"1365","2012-06-01",7.71
"1366","2012-06-04",7.55
"1367","2012-06-05",7.52
"1368","2012-06-06",7.7
"1369","2012-06-07",7.94
"1370","2012-06-08",7.75
"1371","2012-06-11",7.71
"1372","2012-06-12",7.66
"1373","2012-06-13",7.89
"1374","2012-06-14",8.15
"1375","2012-06-15",8.21
"1376","2012-06-18",8.18
"1377","2012-06-19",8
"1378","2012-06-20",7.95
"1379","2012-06-21",8
"1380","2012-06-22",7.95
"1381","2012-06-25",8.16
"1382","2012-06-26",8.16
"1383","2012-06-27",8.12
"1384","2012-06-28",8.18
"1385","2012-06-29",8.15
"1386","2012-07-02",7.99
"1387","2012-07-03",8.05
"1388","2012-07-05",8.04
"1389","2012-07-06",8.04
"1390","2012-07-09",8.04
"1391","2012-07-10",7.95
"1392","2012-07-11",7.9
"1393","2012-07-12",7.85
"1394","2012-07-13",8.34
"1395","2012-07-16",8.15
"1396","2012-07-17",8.03
"1397","2012-07-18",8.1
"1398","2012-07-19",8.05
"1399","2012-07-20",8.05
"1400","2012-07-23",9.26
"1401","2012-07-24",8.99
"1402","2012-07-25",8.84
"1403","2012-07-26",8.71
"1404","2012-07-27",8.76
"1405","2012-07-30",8.66
"1406","2012-07-31",8.93
"1407","2012-08-01",8.84
"1408","2012-08-02",9.62
"1409","2012-08-03",9.54
"1410","2012-08-06",9.2
"1411","2012-08-07",8.88
"1412","2012-08-08",8.94
"1413","2012-08-09",8.94
"1414","2012-08-10",8.76
"1415","2012-08-13",8.74
"1416","2012-08-14",8.74
"1417","2012-08-15",8.7
"1418","2012-08-16",8.68
"1419","2012-08-17",8.88
"1420","2012-08-20",8.88
"1421","2012-08-21",8.88
"1422","2012-08-22",8.88
"1423","2012-08-23",8.85
"1424","2012-08-24",8.71
"1425","2012-08-27",8.74
"1426","2012-08-28",8.64
"1427","2012-08-29",8.74
"1428","2012-08-30",8.75
"1429","2012-08-31",8.68
"1430","2012-09-04",8.67
"1431","2012-09-05",8.56
"1432","2012-09-06",8.75
"1433","2012-09-07",8.59
"1434","2012-09-10",8.77
"1435","2012-09-11",8.79
"1436","2012-09-12",8.83
"1437","2012-09-13",8.85
"1438","2012-09-14",8.82
"1439","2012-09-17",8.71
"1440","2012-09-18",8.74
"1441","2012-09-19",8.85
"1442","2012-09-20",8.87
"1443","2012-09-21",8.77
"1444","2012-09-24",8.6
"1445","2012-09-25",8.74
"1446","2012-09-26",8.75
"1447","2012-09-27",8.59
"1448","2012-09-28",8.8
"1449","2012-10-01",8.86
"1450","2012-10-02",8.72
"1451","2012-10-03",8.82
"1452","2012-10-04",8.76
"1453","2012-10-05",8.65
"1454","2012-10-08",8.72
"1455","2012-10-09",8.98
"1456","2012-10-10",8.91
"1457","2012-10-11",9.02
"1458","2012-10-12",9.11
"1459","2012-10-15",9.11
"1460","2012-10-16",9.09
"1461","2012-10-17",8.89
"1462","2012-10-18",8.89
"1463","2012-10-19",8.72
"1464","2012-10-22",8.78
"1465","2012-10-23",8.75
"1466","2012-10-24",8.99
"1467","2012-10-25",8.96
"1468","2012-10-26",8.56
"1469","2012-10-31",8.74
"1470","2012-11-01",8.61
"1471","2012-11-02",8.77
"1472","2012-11-05",8.8
"1473","2012-11-06",8.56
"1474","2012-11-07",8.42
"1475","2012-11-08",8.5
"1476","2012-11-09",8.43
"1477","2012-11-12",8.61
"1478","2012-11-13",8.74
"1479","2012-11-14",8.16
"1480","2012-11-15",7.85
"1481","2012-11-16",8.07
"1482","2012-11-19",7.87
"1483","2012-11-20",7.88
"1484","2012-11-21",7.94
"1485","2012-11-23",7.95
"1486","2012-11-26",8.25
"1487","2012-11-27",8.25
"1488","2012-11-28",8.65
"1489","2012-11-29",8.69
"1490","2012-11-30",8.5
"1491","2012-12-03",8.11
"1492","2012-12-04",8.12
"1493","2012-12-05",8.1
"1494","2012-12-06",8.2
"1495","2012-12-07",8.16
"1496","2012-12-10",8.49
"1497","2012-12-11",8.54
"1498","2012-12-12",8.15
"1499","2012-12-13",8.35
"1500","2012-12-14",8.38
"1501","2012-12-17",8.25
"1502","2012-12-18",8.23
"1503","2012-12-19",8.42
"1504","2012-12-20",8.17
"1505","2012-12-21",8.12
"1506","2012-12-24",8.25
"1507","2012-12-26",8.38
"1508","2012-12-27",8.17
"1509","2012-12-28",8.05
"1510","2012-12-31",8.22
"1511","2013-01-02",8.09
"1512","2013-01-03",8.52
"1513","2013-01-04",8.91
"1514","2013-01-07",9.51
"1515","2013-01-08",9.35
"1516","2013-01-09",9.5
"1517","2013-01-10",8.98
"1518","2013-01-11",8.9
"1519","2013-01-14",8.7
"1520","2013-01-15",8.8
"1521","2013-01-16",8.8
"1522","2013-01-17",8.81
"1523","2013-01-18",8.78
"1524","2013-01-22",8.88
"1525","2013-01-23",8.95
"1526","2013-01-24",9.25
"1527","2013-01-25",9.22
"1528","2013-01-28",9.16
"1529","2013-01-29",9.01
"1530","2013-01-30",9.16
"1531","2013-01-31",9.18
"1532","2013-02-01",9.15
"1533","2013-02-04",9.02
"1534","2013-02-05",9.2
"1535","2013-02-06",9.99
"1536","2013-02-07",9.71
"1537","2013-02-08",9.65
"1538","2013-02-11",9.52
"1539","2013-02-12",9.55
"1540","2013-02-13",9.81
"1541","2013-02-14",9.83
"1542","2013-02-15",9.73
"1543","2013-02-19",9.88
"1544","2013-02-20",10.1
"1545","2013-02-21",10.12
"1546","2013-02-22",10.17
"1547","2013-02-25",10.08
"1548","2013-02-26",10.2
"1549","2013-02-27",9.94
"1550","2013-02-28",10.19
"1551","2013-03-01",10.08
"1552","2013-03-04",9.96
"1553","2013-03-05",10.03
"1554","2013-03-06",9.95
"1555","2013-03-07",10.09
"1556","2013-03-08",10.1
"1557","2013-03-11",9.86
"1558","2013-03-12",9.85
"1559","2013-03-13",10.19
"1560","2013-03-14",10.15
"1561","2013-03-15",9.85
"1562","2013-03-18",9.92
"1563","2013-03-19",9.85
"1564","2013-03-20",9.89
"1565","2013-03-21",9.68
"1566","2013-03-22",9.75
"1567","2013-03-25",9.74
"1568","2013-03-26",9.78
"1569","2013-03-27",9.51
"1570","2013-03-28",9.39
"1571","2013-04-01",9.5
"1572","2013-04-02",9.53
"1573","2013-04-03",9.66
"1574","2013-04-04",9.57
"1575","2013-04-05",9.52
"1576","2013-04-08",9.5
"1577","2013-04-09",9.55
"1578","2013-04-10",9.68
"1579","2013-04-11",9.91
"1580","2013-04-12",9.23
"1581","2013-04-15",9.31
"1582","2013-04-16",9.57
"1583","2013-04-17",9.54
"1584","2013-04-18",9.59
"1585","2013-04-19",9.43
"1586","2013-04-22",9.68
"1587","2013-04-23",9.78
"1588","2013-04-24",9.76
"1589","2013-04-25",9.69
"1590","2013-04-26",9.57
"1591","2013-04-29",9.91
"1592","2013-04-30",10.02
"1593","2013-05-01",9.8
"1594","2013-05-02",9.82
"1595","2013-05-03",9.75
"1596","2013-05-06",10.02
"1597","2013-05-07",9.89
"1598","2013-05-08",9.99
"1599","2013-05-09",9.8
"1600","2013-05-10",9.86
"1601","2013-05-13",9.91
"1602","2013-05-14",10.04
"1603","2013-05-15",10.24
"1604","2013-05-16",10.18
"1605","2013-05-17",10.2
"1606","2013-05-20",10.17
"1607","2013-05-21",10.24
"1608","2013-05-22",10.15
"1609","2013-05-23",9.92
"1610","2013-05-24",9.85
"1611","2013-05-28",10.11
"1612","2013-05-29",10.6
"1613","2013-05-30",10.27
"1614","2013-05-31",10.22
"1615","2013-06-03",9.97
"1616","2013-06-04",9.92
"1617","2013-06-05",9.87
"1618","2013-06-06",9.93
"1619","2013-06-07",9.97
"1620","2013-06-10",9.92
"1621","2013-06-11",9.91
"1622","2013-06-12",10.12
"1623","2013-06-13",10.22
"1624","2013-06-14",10.41
"1625","2013-06-17",10.41
"1626","2013-06-18",10.53
"1627","2013-06-19",10.75
"1628","2013-06-20",10.49
"1629","2013-06-21",10.73
"1630","2013-06-24",10.67
"1631","2013-06-25",10.78
"1632","2013-06-26",10.42
"1633","2013-06-27",10.46
"1634","2013-06-28",10.65
"1635","2013-07-01",10.61
"1636","2013-07-02",10.69
"1637","2013-07-03",10.81
"1638","2013-07-05",10.73
"1639","2013-07-08",10.83
"1640","2013-07-09",10.87
"1641","2013-07-10",10.57
"1642","2013-07-11",9.96
"1643","2013-07-12",10.2
"1644","2013-07-15",10.67
"1645","2013-07-16",10.12
"1646","2013-07-17",10.18
"1647","2013-07-18",10.78
"1648","2013-07-19",10.51
"1649","2013-07-22",10.6
"1650","2013-07-23",10.48
"1651","2013-07-24",10.4
"1652","2013-07-25",10.33
"1653","2013-07-26",10.18
"1654","2013-07-29",10.26
"1655","2013-07-30",10.45
"1656","2013-07-31",10.63
"1657","2013-08-01",10.66
"1658","2013-08-02",10.78
"1659","2013-08-05",10.88
"1660","2013-08-06",11.15
"1661","2013-08-07",10.86
"1662","2013-08-08",10.84
"1663","2013-08-09",10.38
"1664","2013-08-12",10.37
"1665","2013-08-13",10.79
"1666","2013-08-14",10.95
"1667","2013-08-15",11
"1668","2013-08-16",11
"1669","2013-08-19",10.68
"1670","2013-08-20",10.65
"1671","2013-08-21",10.62
"1672","2013-08-22",10.95
"1673","2013-08-23",11.04
"1674","2013-08-26",10.99
"1675","2013-08-27",10.89
"1676","2013-08-28",10.8
"1677","2013-08-29",10.59
"1678","2013-08-30",10.61
"1679","2013-09-03",10.75
"1680","2013-09-04",10.88
"1681","2013-09-05",10.98
"1682","2013-09-06",11.03
"1683","2013-09-09",10.94
"1684","2013-09-10",10.84
"1685","2013-09-11",11.24
"1686","2013-09-12",11.11
"1687","2013-09-13",11.05
"1688","2013-09-16",10.97
"1689","2013-09-17",11.2
"1690","2013-09-18",11.01
"1691","2013-09-19",11.51
"1692","2013-09-20",11.62
"1693","2013-09-23",12.04
"1694","2013-09-24",12.01
"1695","2013-09-25",11.97
"1696","2013-09-26",12.01
"1697","2013-09-27",11.76
"1698","2013-09-30",11.68
"1699","2013-10-01",11.65
"1700","2013-10-02",11.54
"1701","2013-10-03",10.99
"1702","2013-10-04",10.93
"1703","2013-10-07",11
"1704","2013-10-08",11.27
"1705","2013-10-09",11.3
"1706","2013-10-10",11.45
"1707","2013-10-11",11.6
"1708","2013-10-14",11.73
"1709","2013-10-15",11.27
"1710","2013-10-16",11.29
"1711","2013-10-17",11.24
"1712","2013-10-18",11.15
"1713","2013-10-21",11.29
"1714","2013-10-22",11.25
"1715","2013-10-23",11.08
"1716","2013-10-24",11.24
"1717","2013-10-25",11.19
"1718","2013-10-28",11.07
"1719","2013-10-29",11.11
"1720","2013-10-30",10.99
"1721","2013-10-31",11.11
"1722","2013-11-01",11.2
"1723","2013-11-04",11.2
"1724","2013-11-05",11.25
"1725","2013-11-06",10.99
"1726","2013-11-07",11.14
"1727","2013-11-08",11.18
"1728","2013-11-11",11.11
"1729","2013-11-12",11.15
"1730","2013-11-13",11.13
"1731","2013-11-14",11.1
"1732","2013-11-15",11.03
"1733","2013-11-18",11.11
"1734","2013-11-19",11.05
"1735","2013-11-20",11.08
"1736","2013-11-21",11.09
"1737","2013-11-22",11.01
"1738","2013-11-25",11.3
"1739","2013-11-26",11.07
"1740","2013-11-27",11.32
"1741","2013-11-29",11.44
"1742","2013-12-02",11.16
"1743","2013-12-03",11.31
"1744","2013-12-04",11.12
"1745","2013-12-05",11.48
"1746","2013-12-06",11.41
"1747","2013-12-09",11.28
"1748","2013-12-10",11.26
"1749","2013-12-11",11
"1750","2013-12-12",11.05
"1751","2013-12-13",11
"1752","2013-12-16",11.11
"1753","2013-12-17",11.02
"1754","2013-12-18",11.02
"1755","2013-12-19",11.21
"1756","2013-12-20",11.18
"1757","2013-12-23",11.49
"1758","2013-12-24",11.55
"1759","2013-12-26",11.65
"1760","2013-12-27",11.46
"1761","2013-12-30",11.84
"1762","2013-12-31",11.67
"1763","2014-01-02",11.52
"1764","2014-01-03",11.74
"1765","2014-01-06",11.84
"1766","2014-01-07",12.17
"1767","2014-01-08",12.16
"1768","2014-01-09",12.13
"1769","2014-01-10",12.33
"1770","2014-01-13",12.02
"1771","2014-01-14",12.02
"1772","2014-01-15",12.12
"1773","2014-01-16",12.03
"1774","2014-01-17",12.38
"1775","2014-01-21",12.34
"1776","2014-01-22",12.35
"1777","2014-01-23",12.35
"1778","2014-01-24",12.29
"1779","2014-01-27",12.01
"1780","2014-01-28",12.05
"1781","2014-01-29",12.04
"1782","2014-01-30",12.11
"1783","2014-01-31",12.09
"1784","2014-02-03",11.87
"1785","2014-02-04",12
"1786","2014-02-05",11.84
"1787","2014-02-06",11.62
"1788","2014-02-07",11.77
"1789","2014-02-10",11.74
"1790","2014-02-11",11.91
"1791","2014-02-12",11.87
"1792","2014-02-13",11.79
"1793","2014-02-14",11.75
"1794","2014-02-18",11.69
"1795","2014-02-19",11.7
"1796","2014-02-20",11.53
"1797","2014-02-21",11.74
"1798","2014-02-24",11.53
"1799","2014-02-25",11.46
"1800","2014-02-26",11.36
"1801","2014-02-27",11.44
"1802","2014-02-28",11.5
"1803","2014-03-03",11.37
"1804","2014-03-04",11.71
"1805","2014-03-05",11.43
"1806","2014-03-06",11.25
"1807","2014-03-07",11.31
"1808","2014-03-10",11.24
"1809","2014-03-11",11.21
"1810","2014-03-12",11.17
"1811","2014-03-13",11.01
"1812","2014-03-14",10.99
"1813","2014-03-17",11.15
"1814","2014-03-18",11.06
"1815","2014-03-19",11.03
"1816","2014-03-20",11
"1817","2014-03-21",10.61
"1818","2014-03-24",10.87
"1819","2014-03-25",10.78
"1820","2014-03-26",10.56
"1821","2014-03-27",10.65
"1822","2014-03-28",10.65
"1823","2014-03-31",10.81
"1824","2014-04-01",10.82
"1825","2014-04-02",10.72
"1826","2014-04-03",10.6
"1827","2014-04-04",10.75
"1828","2014-04-07",10.62
"1829","2014-04-08",10.75
"1830","2014-04-09",10.78
"1831","2014-04-10",10.61
"1832","2014-04-11",10.47
"1833","2014-04-14",10.5
"1834","2014-04-15",10.67
"1835","2014-04-16",10.74
"1836","2014-04-17",10.85
"1837","2014-04-21",10.85
"1838","2014-04-22",11.2
"1839","2014-04-23",11.13
"1840","2014-04-24",11.09
"1841","2014-04-25",10.88
"1842","2014-04-28",10.72
"1843","2014-04-29",10.63
"1844","2014-04-30",10.6
"1845","2014-05-01",10.5
"1846","2014-05-02",10.56
"1847","2014-05-05",10.4
"1848","2014-05-06",10.52
"1849","2014-05-07",10.43
"1850","2014-05-08",10.37
"1851","2014-05-09",10.5
"1852","2014-05-12",10.68
"1853","2014-05-13",10.67
"1854","2014-05-14",10.57
"1855","2014-05-15",10.62
"1856","2014-05-16",10.6
"1857","2014-05-19",10.79
"1858","2014-05-20",10.92
"1859","2014-05-21",11.25
"1860","2014-05-22",11.36
"1861","2014-05-23",11.17
"1862","2014-05-27",11.3
"1863","2014-05-28",11.19
"1864","2014-05-29",11.11
"1865","2014-05-30",11.2
"1866","2014-06-02",11.15
"1867","2014-06-03",10.91
"1868","2014-06-04",11.1
"1869","2014-06-05",11.18
"1870","2014-06-06",11.11
"1871","2014-06-09",11.15
"1872","2014-06-10",11.18
"1873","2014-06-11",11.09
"1874","2014-06-12",11.14
"1875","2014-06-13",11.1
"1876","2014-06-16",10.98
"1877","2014-06-17",11.05
"1878","2014-06-18",11.2
"1879","2014-06-19",11.01
"1880","2014-06-20",10.99
"1881","2014-06-23",11.03
"1882","2014-06-24",10.86
"1883","2014-06-25",10.85
"1884","2014-06-26",12
"1885","2014-06-27",12.49
"1886","2014-06-30",12.31
"1887","2014-07-01",12.16
"1888","2014-07-02",12.14
"1889","2014-07-03",12.1
"1890","2014-07-07",11.61
"1891","2014-07-08",10.95
"1892","2014-07-09",10.87
"1893","2014-07-10",10.62
"1894","2014-07-11",10.73
"1895","2014-07-14",10.71
"1896","2014-07-15",10.56
"1897","2014-07-16",10.6
"1898","2014-07-17",10.66
"1899","2014-07-18",10.62
"1900","2014-07-21",10.88
"1901","2014-07-22",10.98
"1902","2014-07-23",10.95
"1903","2014-07-24",11.01
"1904","2014-07-25",10.9
"1905","2014-07-28",11.13
"1906","2014-07-29",11.5
"1907","2014-07-30",11.5
"1908","2014-07-31",11.44
"1909","2014-08-01",11.45
"1910","2014-08-04",11.44
"1911","2014-08-05",11.05
"1912","2014-08-06",11.16
"1913","2014-08-07",11.08
"1914","2014-08-08",11.46
"1915","2014-08-11",11.53
"1916","2014-08-12",11.38
"1917","2014-08-13",11.4
"1918","2014-08-14",11.45
"1919","2014-08-15",11.4
"1920","2014-08-18",11.45
"1921","2014-08-19",11.38
"1922","2014-08-20",11.32
"1923","2014-08-21",11.21
"1924","2014-08-22",11.22
"1925","2014-08-25",11.23
"1926","2014-08-26",11.25
"1927","2014-08-27",11.3
"1928","2014-08-28",11.45
"1929","2014-08-29",11.67
"1930","2014-09-02",11.55
"1931","2014-09-03",11.43
"1932","2014-09-04",11.26
"1933","2014-09-05",11.4
"1934","2014-09-08",11.22
"1935","2014-09-09",11.26
"1936","2014-09-10",11.3
"1937","2014-09-11",11.24
"1938","2014-09-12",11.26
"1939","2014-09-15",11.12
