"","date","HVT"
"1002","2010-12-22",13.65
"1003","2010-12-23",13.76
"1004","2010-12-27",14
"1005","2010-12-28",13.82
"1006","2010-12-29",13.62
"1007","2010-12-30",13.9
"1008","2010-12-31",12.98
"1009","2011-01-03",13.57
"1010","2011-01-04",12.95
"1011","2011-01-05",13.16
"1012","2011-01-06",13.14
"1013","2011-01-07",12.78
"1014","2011-01-10",12.76
"1015","2011-01-11",12.83
"1016","2011-01-12",12.9
"1017","2011-01-13",13.13
"1018","2011-01-14",13.01
"1019","2011-01-18",13.02
"1020","2011-01-19",12.81
"1021","2011-01-20",12.77
"1022","2011-01-21",12.75
"1023","2011-01-24",12.85
"1024","2011-01-25",12.54
"1025","2011-01-26",12.69
"1026","2011-01-27",12.68
"1027","2011-01-28",11.98
"1028","2011-01-31",12.04
"1029","2011-02-01",12.35
"1030","2011-02-02",12.02
"1031","2011-02-03",12.2
"1032","2011-02-04",11.95
"1033","2011-02-07",12.36
"1034","2011-02-08",12.26
"1035","2011-02-09",12.14
"1036","2011-02-10",12.1
"1037","2011-02-11",12.46
"1038","2011-02-14",12.4
"1039","2011-02-15",11.98
"1040","2011-02-16",12.16
"1041","2011-02-17",12.53
"1042","2011-02-18",12.93
"1043","2011-02-22",12.79
"1044","2011-02-23",12.72
"1045","2011-02-24",13
"1046","2011-02-25",13.37
"1047","2011-02-28",13.3
"1048","2011-03-01",12.61
"1049","2011-03-02",12.11
"1050","2011-03-03",12.51
"1051","2011-03-04",12.42
"1052","2011-03-07",12.05
"1053","2011-03-08",12.58
"1054","2011-03-09",12.62
"1055","2011-03-10",12.24
"1056","2011-03-11",11.94
"1057","2011-03-14",11.98
"1058","2011-03-15",11.69
"1059","2011-03-16",11.31
"1060","2011-03-17",11.22
"1061","2011-03-18",11.83
"1062","2011-03-21",12.72
"1063","2011-03-22",12.41
"1064","2011-03-23",12.58
"1065","2011-03-24",12.74
"1066","2011-03-25",12.87
"1067","2011-03-28",12.82
"1068","2011-03-29",13.03
"1069","2011-03-30",13.09
"1070","2011-03-31",13.26
"1071","2011-04-01",13.47
"1072","2011-04-04",13.44
"1073","2011-04-05",13.45
"1074","2011-04-06",13.5
"1075","2011-04-07",13.06
"1076","2011-04-08",12.39
"1077","2011-04-11",12.16
"1078","2011-04-12",12.05
"1079","2011-04-13",11.98
"1080","2011-04-14",12.13
"1081","2011-04-15",12.48
"1082","2011-04-18",12.17
"1083","2011-04-19",11.97
"1084","2011-04-20",12.54
"1085","2011-04-21",12.4
"1086","2011-04-25",12.53
"1087","2011-04-26",12.84
"1088","2011-04-27",12.86
"1089","2011-04-28",13.01
"1090","2011-04-29",13.1
"1091","2011-05-02",12.28
"1092","2011-05-03",12.03
"1093","2011-05-04",11.91
"1094","2011-05-05",12.04
"1095","2011-05-06",11.99
"1096","2011-05-09",12.05
"1097","2011-05-10",12.24
"1098","2011-05-11",11.86
"1099","2011-05-12",11.85
"1100","2011-05-13",11.86
"1101","2011-05-16",11.48
"1102","2011-05-17",11.11
"1103","2011-05-18",11.2
"1104","2011-05-19",11.23
"1105","2011-05-20",10.96
"1106","2011-05-23",10.84
"1107","2011-05-24",10.62
"1108","2011-05-25",10.79
"1109","2011-05-26",11.25
"1110","2011-05-27",11.23
"1111","2011-05-31",11.13
"1112","2011-06-01",10.6
"1113","2011-06-02",10.77
"1114","2011-06-03",10.58
"1115","2011-06-06",10.67
"1116","2011-06-07",10.7
"1117","2011-06-08",10.52
"1118","2011-06-09",10.58
"1119","2011-06-10",10.62
"1120","2011-06-13",10.53
"1121","2011-06-14",10.66
"1122","2011-06-15",10.61
"1123","2011-06-16",10.67
"1124","2011-06-17",10.72
"1125","2011-06-20",10.96
"1126","2011-06-21",11.02
"1127","2011-06-22",10.7
"1128","2011-06-23",11.1
"1129","2011-06-24",11.02
"1130","2011-06-27",10.77
"1131","2011-06-28",11.36
"1132","2011-06-29",11.03
"1133","2011-06-30",11.51
"1134","2011-07-01",11.57
"1135","2011-07-05",11.72
"1136","2011-07-06",11.68
"1137","2011-07-07",11.99
"1138","2011-07-08",11.68
"1139","2011-07-11",11.47
"1140","2011-07-12",11.42
"1141","2011-07-13",11.57
"1142","2011-07-14",11.28
"1143","2011-07-15",11.64
"1144","2011-07-18",11.48
"1145","2011-07-19",11.8
"1146","2011-07-20",11.77
"1147","2011-07-21",11.99
"1148","2011-07-22",12
"1149","2011-07-25",11.82
"1150","2011-07-26",11.46
"1151","2011-07-27",11.25
"1152","2011-07-28",11.01
"1153","2011-07-29",11.09
"1154","2011-08-01",11.01
"1155","2011-08-02",10.23
"1156","2011-08-03",10.78
"1157","2011-08-04",11.49
"1158","2011-08-05",11.81
"1159","2011-08-08",10.77
"1160","2011-08-09",11.76
"1161","2011-08-10",10.19
"1162","2011-08-11",10.8
"1163","2011-08-12",10.51
"1164","2011-08-15",10.74
"1165","2011-08-16",10.56
"1166","2011-08-17",10.31
"1167","2011-08-18",9.9
"1168","2011-08-19",10.5
"1169","2011-08-22",10.68
"1170","2011-08-23",11.54
"1171","2011-08-24",11.59
"1172","2011-08-25",10.95
"1173","2011-08-26",11.06
"1174","2011-08-29",11.62
"1175","2011-08-30",11.69
"1176","2011-08-31",11.85
"1177","2011-09-01",11.14
"1178","2011-09-02",10.26
"1179","2011-09-06",10.21
"1180","2011-09-07",11.06
"1181","2011-09-08",10.32
"1182","2011-09-09",9.81
"1183","2011-09-12",9.78
"1184","2011-09-13",10.21
"1185","2011-09-14",10.42
"1186","2011-09-15",10.57
"1187","2011-09-16",10.47
"1188","2011-09-19",10.26
"1189","2011-09-20",10.06
"1190","2011-09-21",9.5
"1191","2011-09-22",9.65
"1192","2011-09-23",9.68
"1193","2011-09-26",10.36
"1194","2011-09-27",10.66
"1195","2011-09-28",9.72
"1196","2011-09-29",9.98
"1197","2011-09-30",9.99
"1198","2011-10-03",9.48
"1199","2011-10-04",11.26
"1200","2011-10-05",10.66
"1201","2011-10-06",10.56
"1202","2011-10-07",9.89
"1203","2011-10-10",10.38
"1204","2011-10-11",10.71
"1205","2011-10-12",11.3
"1206","2011-10-13",10.98
"1207","2011-10-14",11.47
"1208","2011-10-17",10.51
"1209","2011-10-18",11
"1210","2011-10-19",10.58
"1211","2011-10-20",11.12
"1212","2011-10-21",11.45
"1213","2011-10-24",11.6
"1214","2011-10-25",10.95
"1215","2011-10-26",11.2
"1216","2011-10-27",12.01
"1217","2011-10-28",12.04
"1218","2011-10-31",11.62
"1219","2011-11-01",10.82
"1220","2011-11-02",11.54
"1221","2011-11-03",11.99
"1222","2011-11-04",11.9
"1223","2011-11-07",11.9
"1224","2011-11-08",12.1
"1225","2011-11-09",11.1
"1226","2011-11-10",11.19
"1227","2011-11-11",11.36
"1228","2011-11-14",11.08
"1229","2011-11-15",11.57
"1230","2011-11-16",11.22
"1231","2011-11-17",10.89
"1232","2011-11-18",10.85
"1233","2011-11-21",10.7
"1234","2011-11-22",10.68
"1235","2011-11-23",10.65
"1236","2011-11-25",10.6
"1237","2011-11-28",11.08
"1238","2011-11-29",10.73
"1239","2011-11-30",12.09
"1240","2011-12-01",12.03
"1241","2011-12-02",11.39
"1242","2011-12-05",11.54
"1243","2011-12-06",11.7
"1244","2011-12-07",12.31
"1245","2011-12-08",11.67
"1246","2011-12-09",12.32
"1247","2011-12-12",12.24
"1248","2011-12-13",11.55
"1249","2011-12-14",11.34
"1250","2011-12-15",11.77
"1251","2011-12-16",11.38
"1252","2011-12-19",11.12
"1253","2011-12-20",11.12
"1254","2011-12-21",11.2
"1255","2011-12-22",11.13
"1256","2011-12-23",11.21
"1257","2011-12-27",11.1
"1258","2011-12-28",10.98
"1259","2011-12-29",10.99
"1260","2011-12-30",10.98
"1261","2012-01-03",11.07
"1262","2012-01-04",10.92
"1263","2012-01-05",11.08
"1264","2012-01-06",11.54
"1265","2012-01-09",11.86
"1266","2012-01-10",12.17
"1267","2012-01-11",12.28
"1268","2012-01-12",12.46
"1269","2012-01-13",12.17
"1270","2012-01-17",12.28
"1271","2012-01-18",12.41
"1272","2012-01-19",12.49
"1273","2012-01-20",12.24
"1274","2012-01-23",12.34
"1275","2012-01-24",12.49
"1276","2012-01-25",12.51
"1277","2012-01-26",12.5
"1278","2012-01-27",12.55
"1279","2012-01-30",12.45
"1280","2012-01-31",12.48
"1281","2012-02-01",12.79
"1282","2012-02-02",12.48
"1283","2012-02-03",12.57
"1284","2012-02-06",12.49
"1285","2012-02-07",12.43
"1286","2012-02-08",12.53
"1287","2012-02-09",12.31
"1288","2012-02-10",12.04
"1289","2012-02-13",12.5
"1290","2012-02-14",12.2
"1291","2012-02-15",12.03
"1292","2012-02-16",12.59
"1293","2012-02-17",12.86
"1294","2012-02-21",12.89
"1295","2012-02-22",12.66
"1296","2012-02-23",12.78
"1297","2012-02-24",12.51
"1298","2012-02-27",12.21
"1299","2012-02-28",12.18
"1300","2012-02-29",11
"1301","2012-03-01",11.27
"1302","2012-03-02",11.12
"1303","2012-03-05",11.24
"1304","2012-03-06",11.11
"1305","2012-03-07",11.21
"1306","2012-03-08",11.3
"1307","2012-03-09",11.29
"1308","2012-03-12",12.05
"1309","2012-03-13",12.22
"1310","2012-03-14",12.31
"1311","2012-03-15",12.25
"1312","2012-03-16",12.03
"1313","2012-03-19",12.51
"1314","2012-03-20",12.38
"1315","2012-03-21",12.34
"1316","2012-03-22",11.71
"1317","2012-03-23",12.2
"1318","2012-03-26",12.5
"1319","2012-03-27",12.14
"1320","2012-03-28",11.64
"1321","2012-03-29",11.41
"1322","2012-03-30",11.1
"1323","2012-04-02",12
"1324","2012-04-03",11.76
"1325","2012-04-04",11.47
"1326","2012-04-05",11.88
"1327","2012-04-09",12.08
"1328","2012-04-10",11.73
"1329","2012-04-11",11.82
"1330","2012-04-12",12.04
"1331","2012-04-13",11.99
"1332","2012-04-16",12.34
"1333","2012-04-17",12.78
"1334","2012-04-18",12.02
"1335","2012-04-19",12
"1336","2012-04-20",12.14
"1337","2012-04-23",11.95
"1338","2012-04-24",12.17
"1339","2012-04-25",12.4
"1340","2012-04-26",12.39
"1341","2012-04-27",12.91
"1342","2012-04-30",12
"1343","2012-05-01",11.87
"1344","2012-05-02",12.16
"1345","2012-05-03",12.05
"1346","2012-05-04",12
"1347","2012-05-07",12.07
"1348","2012-05-08",12.03
"1349","2012-05-09",11.85
"1350","2012-05-10",11.84
"1351","2012-05-11",11.77
"1352","2012-05-14",11.96
"1353","2012-05-15",11.83
"1354","2012-05-16",12.24
"1355","2012-05-17",12.26
"1356","2012-05-18",12.01
"1357","2012-05-21",12.33
"1358","2012-05-22",11.96
"1359","2012-05-23",11.83
"1360","2012-05-24",12.03
"1361","2012-05-25",12.02
"1362","2012-05-29",12.03
"1363","2012-05-30",12.13
"1364","2012-05-31",12.14
"1365","2012-06-01",11.69
"1366","2012-06-04",11.74
"1367","2012-06-05",11.59
"1368","2012-06-06",11.22
"1369","2012-06-07",11.05
"1370","2012-06-08",10.98
"1371","2012-06-11",10.46
"1372","2012-06-12",10.95
"1373","2012-06-13",10.57
"1374","2012-06-14",10.85
"1375","2012-06-15",11.39
"1376","2012-06-18",11.19
"1377","2012-06-19",11.78
"1378","2012-06-20",11.17
"1379","2012-06-21",10.98
"1380","2012-06-22",11.15
"1381","2012-06-25",11.03
"1382","2012-06-26",11.33
"1383","2012-06-27",11.44
"1384","2012-06-28",10.76
"1385","2012-06-29",11.17
"1386","2012-07-02",11.81
"1387","2012-07-03",12
"1388","2012-07-05",11.99
"1389","2012-07-06",11.98
"1390","2012-07-09",12.23
"1391","2012-07-10",12.03
"1392","2012-07-11",11.88
"1393","2012-07-12",11.96
"1394","2012-07-13",12.04
"1395","2012-07-16",11.83
"1396","2012-07-17",11.9
"1397","2012-07-18",11.91
"1398","2012-07-19",11.8
"1399","2012-07-20",11.79
"1400","2012-07-23",11.46
"1401","2012-07-24",10.95
"1402","2012-07-25",11.13
"1403","2012-07-26",11.03
"1404","2012-07-27",11.64
"1405","2012-07-30",11.65
"1406","2012-07-31",11.28
"1407","2012-08-01",10.77
"1408","2012-08-02",11.29
"1409","2012-08-03",12.02
"1410","2012-08-06",11.57
"1411","2012-08-07",11.95
"1412","2012-08-08",11.95
"1413","2012-08-09",11.83
"1414","2012-08-10",11.81
"1415","2012-08-13",11.79
"1416","2012-08-14",11.59
"1417","2012-08-15",11.84
"1418","2012-08-16",12.12
"1419","2012-08-17",12.51
"1420","2012-08-20",12.36
"1421","2012-08-21",12.15
"1422","2012-08-22",12.32
"1423","2012-08-23",12.4
"1424","2012-08-24",12.7
"1425","2012-08-27",12.71
"1426","2012-08-28",12.91
"1427","2012-08-29",12.95
"1428","2012-08-30",12.96
"1429","2012-08-31",13.08
"1430","2012-09-04",12.99
"1431","2012-09-05",12.76
"1432","2012-09-06",13.21
"1433","2012-09-07",13.09
"1434","2012-09-10",13.28
"1435","2012-09-11",13.5
"1436","2012-09-12",13.49
"1437","2012-09-13",14.04
"1438","2012-09-14",13.74
"1439","2012-09-17",13.37
"1440","2012-09-18",13.43
"1441","2012-09-19",13.6
"1442","2012-09-20",13.43
"1443","2012-09-21",13.57
"1444","2012-09-24",13.79
"1445","2012-09-25",13.75
"1446","2012-09-26",13.73
"1447","2012-09-27",14.03
"1448","2012-09-28",13.88
"1449","2012-10-01",14.18
"1450","2012-10-02",14
"1451","2012-10-03",13.83
"1452","2012-10-04",13.97
"1453","2012-10-05",13.91
"1454","2012-10-08",13.81
"1455","2012-10-09",13.78
"1456","2012-10-10",14.49
"1457","2012-10-11",14.87
"1458","2012-10-12",14.88
"1459","2012-10-15",14.9
"1460","2012-10-16",15.03
"1461","2012-10-17",15.17
"1462","2012-10-18",15.36
"1463","2012-10-19",14.94
"1464","2012-10-22",14.83
"1465","2012-10-23",14.99
"1466","2012-10-24",14.99
"1467","2012-10-25",15.17
"1468","2012-10-26",14.95
"1469","2012-10-31",15.01
"1470","2012-11-01",15.01
"1471","2012-11-02",15.05
"1472","2012-11-05",15.61
"1473","2012-11-06",15.52
"1474","2012-11-07",15.34
"1475","2012-11-08",15.38
"1476","2012-11-09",15.19
"1477","2012-11-12",15.37
"1478","2012-11-13",14.87
"1479","2012-11-14",15.23
"1480","2012-11-15",15.56
"1481","2012-11-16",15.49
"1482","2012-11-19",16.110001
"1483","2012-11-20",16.709999
"1484","2012-11-21",16.200001
"1485","2012-11-23",16.43
"1486","2012-11-26",16.200001
"1487","2012-11-27",16.98
"1488","2012-11-28",17.08
"1489","2012-11-29",16.9
"1490","2012-11-30",16.75
"1491","2012-12-03",17.17
"1492","2012-12-04",17.15
"1493","2012-12-05",16.82
"1494","2012-12-06",16.84
"1495","2012-12-07",16.93
"1496","2012-12-10",17.08
"1497","2012-12-11",17.27
"1498","2012-12-12",15.91
"1499","2012-12-13",15.74
"1500","2012-12-14",15.79
"1501","2012-12-17",15.95
"1502","2012-12-18",15.98
"1503","2012-12-19",15.86
"1504","2012-12-20",15.7
"1505","2012-12-21",15.7
"1506","2012-12-24",15.72
"1507","2012-12-26",15.68
"1508","2012-12-27",15.61
"1509","2012-12-28",15.85
"1510","2012-12-31",16.309999
"1511","2013-01-02",16.68
"1512","2013-01-03",16.870001
"1513","2013-01-04",16.27
"1514","2013-01-07",16.389999
"1515","2013-01-08",16.41
"1516","2013-01-09",16.52
"1517","2013-01-10",16.5
"1518","2013-01-11",17.27
"1519","2013-01-14",17.27
"1520","2013-01-15",17.07
"1521","2013-01-16",17.5
"1522","2013-01-17",17.73
"1523","2013-01-18",17.67
"1524","2013-01-22",17.700001
"1525","2013-01-23",17.629999
"1526","2013-01-24",18.139999
"1527","2013-01-25",18.01
"1528","2013-01-28",18.07
"1529","2013-01-29",18.23
"1530","2013-01-30",17.73
"1531","2013-01-31",18
"1532","2013-02-01",18.129999
"1533","2013-02-04",17.91
"1534","2013-02-05",18.049999
"1535","2013-02-06",18.190001
"1536","2013-02-07",18.120001
"1537","2013-02-08",18.129999
"1538","2013-02-11",17.870001
"1539","2013-02-12",17.809999
"1540","2013-02-13",17.65
"1541","2013-02-14",17.559999
"1542","2013-02-15",17.43
"1543","2013-02-19",17.700001
"1544","2013-02-20",17.040001
"1545","2013-02-21",16.91
"1546","2013-02-22",17.1
"1547","2013-02-25",16.639999
"1548","2013-02-26",18.42
"1549","2013-02-27",18.129999
"1550","2013-02-28",18.35
"1551","2013-03-01",18.49
"1552","2013-03-04",18.33
"1553","2013-03-05",18.629999
"1554","2013-03-06",18.5
"1555","2013-03-07",18.719999
"1556","2013-03-08",18.52
"1557","2013-03-11",18.67
"1558","2013-03-12",18.629999
"1559","2013-03-13",19.26
"1560","2013-03-14",19.200001
"1561","2013-03-15",19.370001
"1562","2013-03-18",19.41
"1563","2013-03-19",19.23
"1564","2013-03-20",20.110001
"1565","2013-03-21",20.35
"1566","2013-03-22",20.32
"1567","2013-03-25",20.690001
"1568","2013-03-26",20.610001
"1569","2013-03-27",20.6
"1570","2013-03-28",20.559999
"1571","2013-04-01",20.469999
"1572","2013-04-02",20.549999
"1573","2013-04-03",20.110001
"1574","2013-04-04",20.719999
"1575","2013-04-05",21.440001
"1576","2013-04-08",21.99
"1577","2013-04-09",22.1
"1578","2013-04-10",23.049999
"1579","2013-04-11",22.870001
"1580","2013-04-12",22.870001
"1581","2013-04-15",22.200001
"1582","2013-04-16",22.870001
"1583","2013-04-17",22.51
"1584","2013-04-18",22.440001
"1585","2013-04-19",22.99
"1586","2013-04-22",22.969999
"1587","2013-04-23",23.02
"1588","2013-04-24",23.68
"1589","2013-04-25",24.059999
"1590","2013-04-26",23.73
"1591","2013-04-29",23.74
"1592","2013-04-30",23.780001
"1593","2013-05-01",23.209999
"1594","2013-05-02",23.620001
"1595","2013-05-03",24.049999
"1596","2013-05-06",24
"1597","2013-05-07",24.530001
"1598","2013-05-08",23.9
"1599","2013-05-09",23.83
"1600","2013-05-10",23.85
"1601","2013-05-13",24.15
"1602","2013-05-14",24.34
"1603","2013-05-15",23.950001
"1604","2013-05-16",23.84
"1605","2013-05-17",24.030001
"1606","2013-05-20",23.76
"1607","2013-05-21",23.709999
"1608","2013-05-22",23.139999
"1609","2013-05-23",23.620001
"1610","2013-05-24",23.639999
"1611","2013-05-28",24.959999
"1612","2013-05-29",24.540001
"1613","2013-05-30",24.6
"1614","2013-05-31",24.620001
"1615","2013-06-03",25.290001
"1616","2013-06-04",25.5
"1617","2013-06-05",25.07
"1618","2013-06-06",25.24
"1619","2013-06-07",25.110001
"1620","2013-06-10",25.379999
"1621","2013-06-11",24.959999
"1622","2013-06-12",24.57
"1623","2013-06-13",25
"1624","2013-06-14",24.200001
"1625","2013-06-17",24.6
"1626","2013-06-18",24.549999
"1627","2013-06-19",24.280001
"1628","2013-06-20",23.219999
"1629","2013-06-21",23
"1630","2013-06-24",21.51
"1631","2013-06-25",22.48
"1632","2013-06-26",22.030001
"1633","2013-06-27",23.209999
"1634","2013-06-28",23.01
"1635","2013-07-01",23.67
"1636","2013-07-02",23.33
"1637","2013-07-03",22.92
"1638","2013-07-05",23.559999
"1639","2013-07-08",23.450001
"1640","2013-07-09",25.57
"1641","2013-07-10",25.969999
"1642","2013-07-11",26.41
"1643","2013-07-12",26.309999
"1644","2013-07-15",26.559999
"1645","2013-07-16",26.809999
"1646","2013-07-17",26.629999
"1647","2013-07-18",26.780001
"1648","2013-07-19",26.92
"1649","2013-07-22",26.91
"1650","2013-07-23",26.360001
"1651","2013-07-24",26.41
"1652","2013-07-25",26.620001
"1653","2013-07-26",26.700001
"1654","2013-07-29",26.059999
"1655","2013-07-30",26.25
"1656","2013-07-31",26
"1657","2013-08-01",27.18
"1658","2013-08-02",27.469999
"1659","2013-08-05",27.57
"1660","2013-08-06",27.23
"1661","2013-08-07",26.83
"1662","2013-08-08",26.629999
"1663","2013-08-09",26.620001
"1664","2013-08-12",26.34
"1665","2013-08-13",26.870001
"1666","2013-08-14",26.440001
"1667","2013-08-15",25.68
"1668","2013-08-16",25.75
"1669","2013-08-19",25.58
"1670","2013-08-20",25.639999
"1671","2013-08-21",25.309999
"1672","2013-08-22",25.719999
"1673","2013-08-23",25.35
"1674","2013-08-26",25.48
"1675","2013-08-27",24.25
"1676","2013-08-28",24.57
"1677","2013-08-29",24.629999
"1678","2013-08-30",24.209999
"1679","2013-09-03",24.02
"1680","2013-09-04",23.33
"1681","2013-09-05",23.309999
"1682","2013-09-06",23.26
"1683","2013-09-09",23.01
"1684","2013-09-10",23.200001
"1685","2013-09-11",22.4
"1686","2013-09-12",22.059999
"1687","2013-09-13",22.6
"1688","2013-09-16",22.83
"1689","2013-09-17",23.389999
"1690","2013-09-18",23.780001
"1691","2013-09-19",24.1
"1692","2013-09-20",25.5
"1693","2013-09-23",25.32
"1694","2013-09-24",24.950001
"1695","2013-09-25",25.15
"1696","2013-09-26",25.01
"1697","2013-09-27",24.82
"1698","2013-09-30",24.530001
"1699","2013-10-01",24.92
"1700","2013-10-02",24.700001
"1701","2013-10-03",24.4
"1702","2013-10-04",25.309999
"1703","2013-10-07",25.07
"1704","2013-10-08",24.84
"1705","2013-10-09",24.129999
"1706","2013-10-10",24.75
"1707","2013-10-11",24.67
"1708","2013-10-14",24.77
"1709","2013-10-15",24.280001
"1710","2013-10-16",24.51
"1711","2013-10-17",24.719999
"1712","2013-10-18",24.67
"1713","2013-10-21",25.1
"1714","2013-10-22",25.08
"1715","2013-10-23",25.51
"1716","2013-10-24",25.92
"1717","2013-10-25",26.129999
"1718","2013-10-28",26.209999
"1719","2013-10-29",26.209999
"1720","2013-10-30",25.360001
"1721","2013-10-31",27.809999
"1722","2013-11-01",28.290001
"1723","2013-11-04",28.52
"1724","2013-11-05",28.24
"1725","2013-11-06",27.620001
"1726","2013-11-07",26.969999
"1727","2013-11-08",26.879999
"1728","2013-11-11",27.24
"1729","2013-11-12",27.09
"1730","2013-11-13",27.67
"1731","2013-11-14",27.809999
"1732","2013-11-15",27.98
"1733","2013-11-18",27.620001
"1734","2013-11-19",27.940001
"1735","2013-11-20",27.82
"1736","2013-11-21",28.889999
"1737","2013-11-22",28.92
"1738","2013-11-25",28.65
"1739","2013-11-26",29.139999
"1740","2013-11-27",29.309999
"1741","2013-11-29",28.5
"1742","2013-12-02",28.59
"1743","2013-12-03",28.33
"1744","2013-12-04",28.450001
"1745","2013-12-05",28.370001
"1746","2013-12-06",28.790001
"1747","2013-12-09",29.360001
"1748","2013-12-10",29.030001
"1749","2013-12-11",28.52
"1750","2013-12-12",29
"1751","2013-12-13",29.450001
"1752","2013-12-16",29.82
"1753","2013-12-17",29.610001
"1754","2013-12-18",30.07
"1755","2013-12-19",30.299999
"1756","2013-12-20",31.34
"1757","2013-12-23",31.219999
"1758","2013-12-24",31.01
"1759","2013-12-26",30.92
"1760","2013-12-27",31.15
"1761","2013-12-30",31.23
"1762","2013-12-31",31.299999
"1763","2014-01-02",31.07
"1764","2014-01-03",31.190001
"1765","2014-01-06",30.67
"1766","2014-01-07",31.15
"1767","2014-01-08",30.58
"1768","2014-01-09",29.129999
"1769","2014-01-10",29.57
"1770","2014-01-13",29.5
"1771","2014-01-14",28.84
"1772","2014-01-15",29.559999
"1773","2014-01-16",29.07
"1774","2014-01-17",28.93
"1775","2014-01-21",28.82
"1776","2014-01-22",28.83
"1777","2014-01-23",28.84
"1778","2014-01-24",28.040001
"1779","2014-01-27",27.809999
"1780","2014-01-28",28.15
"1781","2014-01-29",27.559999
"1782","2014-01-30",27.85
"1783","2014-01-31",27.82
"1784","2014-02-03",26.379999
"1785","2014-02-04",26.02
"1786","2014-02-05",25.639999
"1787","2014-02-06",26.01
"1788","2014-02-07",26.4
"1789","2014-02-10",26.450001
"1790","2014-02-11",26.42
"1791","2014-02-12",26.42
"1792","2014-02-13",26.48
"1793","2014-02-14",26.459999
"1794","2014-02-18",26.6
"1795","2014-02-19",25.969999
"1796","2014-02-20",26.120001
"1797","2014-02-21",25.77
"1798","2014-02-24",27.15
"1799","2014-02-25",29.67
"1800","2014-02-26",29.75
"1801","2014-02-27",29.24
"1802","2014-02-28",29.15
"1803","2014-03-03",28.530001
"1804","2014-03-04",29.540001
"1805","2014-03-05",29.969999
"1806","2014-03-06",29.83
"1807","2014-03-07",29.6
"1808","2014-03-10",30.35
"1809","2014-03-11",30.030001
"1810","2014-03-12",30.23
"1811","2014-03-13",30.5
"1812","2014-03-14",30.82
"1813","2014-03-17",30.059999
"1814","2014-03-18",30.43
"1815","2014-03-19",29.92
"1816","2014-03-20",30.17
"1817","2014-03-21",30
"1818","2014-03-24",29.940001
"1819","2014-03-25",29.879999
"1820","2014-03-26",29.33
"1821","2014-03-27",29.17
"1822","2014-03-28",29.49
"1823","2014-03-31",29.700001
"1824","2014-04-01",29.91
"1825","2014-04-02",30.120001
"1826","2014-04-03",29.73
"1827","2014-04-04",28.91
"1828","2014-04-07",27.84
"1829","2014-04-08",27.98
"1830","2014-04-09",25.889999
"1831","2014-04-10",25.200001
"1832","2014-04-11",23.59
"1833","2014-04-14",24.74
"1834","2014-04-15",25.07
"1835","2014-04-16",25.35
"1836","2014-04-17",25.379999
"1837","2014-04-21",25.35
"1838","2014-04-22",25.379999
"1839","2014-04-23",25.280001
"1840","2014-04-24",25.4
"1841","2014-04-25",25.18
"1842","2014-04-28",25.48
"1843","2014-04-29",25.290001
"1844","2014-04-30",25.540001
"1845","2014-05-01",25.66
"1846","2014-05-02",26.75
"1847","2014-05-05",26.440001
"1848","2014-05-06",25.860001
"1849","2014-05-07",25.9
"1850","2014-05-08",25.370001
"1851","2014-05-09",25.57
"1852","2014-05-12",26.26
"1853","2014-05-13",25.6
"1854","2014-05-14",24.65
"1855","2014-05-15",24.15
"1856","2014-05-16",24.450001
"1857","2014-05-19",24.530001
"1858","2014-05-20",24.24
"1859","2014-05-21",24.17
"1860","2014-05-22",24.51
"1861","2014-05-23",24.51
"1862","2014-05-27",24.74
"1863","2014-05-28",24.879999
"1864","2014-05-29",25.049999
"1865","2014-05-30",25.030001
"1866","2014-06-02",24.969999
"1867","2014-06-03",24.450001
"1868","2014-06-04",24.59
"1869","2014-06-05",25.43
"1870","2014-06-06",25.33
"1871","2014-06-09",25.32
"1872","2014-06-10",25.129999
"1873","2014-06-11",24.76
"1874","2014-06-12",24.6
"1875","2014-06-13",24.57
"1876","2014-06-16",24.190001
"1877","2014-06-17",24.68
"1878","2014-06-18",24.459999
"1879","2014-06-19",24.389999
"1880","2014-06-20",24.469999
"1881","2014-06-23",24.15
"1882","2014-06-24",23.889999
"1883","2014-06-25",24.549999
"1884","2014-06-26",24.639999
"1885","2014-06-27",24.91
"1886","2014-06-30",25.129999
"1887","2014-07-01",25.76
"1888","2014-07-02",26.01
"1889","2014-07-03",26.58
"1890","2014-07-07",26.1
"1891","2014-07-08",25.25
"1892","2014-07-09",24.9
"1893","2014-07-10",24.16
"1894","2014-07-11",23.959999
"1895","2014-07-14",23.940001
"1896","2014-07-15",23.6
"1897","2014-07-16",23.780001
"1898","2014-07-17",23.41
"1899","2014-07-18",23.49
"1900","2014-07-21",23.35
"1901","2014-07-22",23.41
"1902","2014-07-23",23.41
"1903","2014-07-24",23.360001
"1904","2014-07-25",23.26
"1905","2014-07-28",23.360001
"1906","2014-07-29",23.6
"1907","2014-07-30",24
"1908","2014-07-31",22.23
"1909","2014-08-01",22.780001
"1910","2014-08-04",22.870001
"1911","2014-08-05",22.91
"1912","2014-08-06",23.02
"1913","2014-08-07",22.93
"1914","2014-08-08",23.18
"1915","2014-08-11",23.309999
"1916","2014-08-12",23.24
"1917","2014-08-13",23.35
"1918","2014-08-14",23.68
"1919","2014-08-15",23.92
"1920","2014-08-18",24.93
"1921","2014-08-19",25.09
"1922","2014-08-20",24.030001
"1923","2014-08-21",23.34
"1924","2014-08-22",23.120001
