"","date","CVE"
"595","2012-03-28",35.43
"596","2012-03-29",35.889999
"597","2012-03-30",35.939999
"598","2012-04-02",36.27
"599","2012-04-03",35.900002
"600","2012-04-04",34.34
"601","2012-04-05",34.52
"602","2012-04-09",34.009998
"603","2012-04-10",33.220001
"604","2012-04-11",33.73
"605","2012-04-12",34.560001
"606","2012-04-13",33.529999
"607","2012-04-16",33.209999
"608","2012-04-17",33.939999
"609","2012-04-18",34.209999
"610","2012-04-19",34.709999
"611","2012-04-20",34.880001
"612","2012-04-23",34.490002
"613","2012-04-24",34.5
"614","2012-04-25",34.380001
"615","2012-04-26",34.529999
"616","2012-04-27",35.860001
"617","2012-04-30",36.25
"618","2012-05-01",36.669998
"619","2012-05-02",35.099998
"620","2012-05-03",34.310001
"621","2012-05-04",32.349998
"622","2012-05-07",32.389999
"623","2012-05-08",32.220001
"624","2012-05-09",32.509998
"625","2012-05-10",32.959999
"626","2012-05-11",32.950001
"627","2012-05-14",32
"628","2012-05-15",31.530001
"629","2012-05-16",31.219999
"630","2012-05-17",31.030001
"631","2012-05-18",30.889999
"632","2012-05-21",31.610001
"633","2012-05-22",31.129999
"634","2012-05-23",31.540001
"635","2012-05-24",31.629999
"636","2012-05-25",31.450001
"637","2012-05-29",32.34
"638","2012-05-30",31.200001
"639","2012-05-31",31.43
"640","2012-06-01",29.809999
"641","2012-06-04",29.35
"642","2012-06-05",29.73
"643","2012-06-06",31.6
"644","2012-06-07",32.040001
"645","2012-06-08",31.67
"646","2012-06-11",31.040001
"647","2012-06-12",31.6
"648","2012-06-13",31.059999
"649","2012-06-14",30.860001
"650","2012-06-15",31.620001
"651","2012-06-18",31.440001
"652","2012-06-19",32.98
"653","2012-06-20",32.43
"654","2012-06-21",30.530001
"655","2012-06-22",30.709999
"656","2012-06-25",30.120001
"657","2012-06-26",30.469999
"658","2012-06-27",30.59
"659","2012-06-28",30.389999
"660","2012-06-29",31.799999
"661","2012-07-02",32.419998
"662","2012-07-03",33.740002
"663","2012-07-05",32.950001
"664","2012-07-06",32.380001
"665","2012-07-09",32.299999
"666","2012-07-10",31.559999
"667","2012-07-11",32.639999
"668","2012-07-12",31.98
"669","2012-07-13",32.82
"670","2012-07-16",32.950001
"671","2012-07-17",33.25
"672","2012-07-18",32.599998
"673","2012-07-19",32.700001
"674","2012-07-20",32.09
"675","2012-07-23",32.669998
"676","2012-07-24",31.450001
"677","2012-07-25",30.700001
"678","2012-07-26",31.110001
"679","2012-07-27",31.41
"680","2012-07-30",31.08
"681","2012-07-31",30.51
"682","2012-08-01",31.1
"683","2012-08-02",30.33
"684","2012-08-03",31.32
"685","2012-08-06",31.389999
"686","2012-08-07",32.830002
"687","2012-08-08",32.34
"688","2012-08-09",32.84
"689","2012-08-10",32.77
"690","2012-08-13",32.540001
"691","2012-08-14",32.650002
"692","2012-08-15",32.990002
"693","2012-08-16",33.299999
"694","2012-08-17",33.599998
"695","2012-08-20",33.299999
"696","2012-08-21",33.66
"697","2012-08-22",33.450001
"698","2012-08-23",32.560001
"699","2012-08-24",32.700001
"700","2012-08-27",32.84
"701","2012-08-28",33.029999
"702","2012-08-29",32.580002
"703","2012-08-30",32.209999
"704","2012-08-31",32.700001
"705","2012-09-04",32.709999
"706","2012-09-05",32.310001
"707","2012-09-06",33.849998
"708","2012-09-07",34.959999
"709","2012-09-10",34.709999
"710","2012-09-11",34.919998
"711","2012-09-12",34.939999
"712","2012-09-13",36.080002
"713","2012-09-14",36.779999
"714","2012-09-17",36.310001
"715","2012-09-18",35.830002
"716","2012-09-19",35.52
"717","2012-09-20",35.419998
"718","2012-09-21",35.259998
"719","2012-09-24",35.220001
"720","2012-09-25",34.560001
"721","2012-09-26",34.470001
"722","2012-09-27",35.029999
"723","2012-09-28",34.849998
"724","2012-10-01",35.16
"725","2012-10-02",35.790001
"726","2012-10-03",34.970001
"727","2012-10-04",35.360001
"728","2012-10-05",35.150002
"729","2012-10-08",35.150002
"730","2012-10-09",34.950001
"731","2012-10-10",34.299999
"732","2012-10-11",34.240002
"733","2012-10-12",34.060001
"734","2012-10-15",34.200001
"735","2012-10-16",34.75
"736","2012-10-17",35.32
"737","2012-10-18",35.049999
"738","2012-10-19",34.34
"739","2012-10-22",34.57
"740","2012-10-23",34.049999
"741","2012-10-24",34.18
"742","2012-10-25",34.59
"743","2012-10-26",34.509998
"744","2012-10-31",35.310001
"745","2012-11-01",35.650002
"746","2012-11-02",34.580002
"747","2012-11-05",34.549999
"748","2012-11-06",34.860001
"749","2012-11-07",33.880001
"750","2012-11-08",33.09
"751","2012-11-09",33.740002
"752","2012-11-12",33.77
"753","2012-11-13",33.34
"754","2012-11-14",32.689999
"755","2012-11-15",32.290001
"756","2012-11-16",32.389999
"757","2012-11-19",33.119999
"758","2012-11-20",32.73
"759","2012-11-21",33.23
"760","2012-11-23",33.5
"761","2012-11-26",33.029999
"762","2012-11-27",32.669998
"763","2012-11-28",32.950001
"764","2012-11-29",33.310001
"765","2012-11-30",33.349998
"766","2012-12-03",33.419998
"767","2012-12-04",33.490002
"768","2012-12-05",33.709999
"769","2012-12-06",33.52
"770","2012-12-07",33.709999
"771","2012-12-10",34.34
"772","2012-12-11",34.43
"773","2012-12-12",33.860001
"774","2012-12-13",33.209999
"775","2012-12-14",32.619999
"776","2012-12-17",33.060001
"777","2012-12-18",33.459999
"778","2012-12-19",33.75
"779","2012-12-20",33.450001
"780","2012-12-21",33.560001
"781","2012-12-24",33.349998
"782","2012-12-26",33.02
"783","2012-12-27",33.34
"784","2012-12-28",33.07
"785","2012-12-31",33.540001
"786","2013-01-02",34.169998
"787","2013-01-03",33.880001
"788","2013-01-04",34.23
"789","2013-01-07",33.98
"790","2013-01-08",33.939999
"791","2013-01-09",33.860001
"792","2013-01-10",34.16
"793","2013-01-11",34.080002
"794","2013-01-14",33.939999
"795","2013-01-15",34.25
"796","2013-01-16",34.060001
"797","2013-01-17",34.110001
"798","2013-01-18",33.34
"799","2013-01-22",33.290001
"800","2013-01-23",33.099998
"801","2013-01-24",33.59
"802","2013-01-25",33.23
"803","2013-01-28",33.459999
"804","2013-01-29",33.849998
"805","2013-01-30",33.630001
"806","2013-01-31",33.240002
"807","2013-02-01",33.790001
"808","2013-02-04",33.23
"809","2013-02-05",33.52
"810","2013-02-06",33.540001
"811","2013-02-07",32.970001
"812","2013-02-08",32.709999
"813","2013-02-11",32.419998
"814","2013-02-12",32.75
"815","2013-02-13",32.529999
"816","2013-02-14",31.77
"817","2013-02-15",31.950001
"818","2013-02-19",32.380001
"819","2013-02-20",32.189999
"820","2013-02-21",31.75
"821","2013-02-22",32.110001
"822","2013-02-25",31.540001
"823","2013-02-26",31.440001
"824","2013-02-27",32.029999
"825","2013-02-28",32.310001
"826","2013-03-01",31.860001
"827","2013-03-04",30.99
"828","2013-03-05",31.25
"829","2013-03-06",31.030001
"830","2013-03-07",31.49
"831","2013-03-08",31.719999
"832","2013-03-11",31.92
"833","2013-03-12",32.240002
"834","2013-03-13",31.639999
"835","2013-03-14",31.950001
"836","2013-03-15",32.279999
"837","2013-03-18",32.029999
"838","2013-03-19",31.459999
"839","2013-03-20",31.83
"840","2013-03-21",31.43
"841","2013-03-22",31.200001
"842","2013-03-25",30.77
"843","2013-03-26",31.040001
"844","2013-03-27",31.049999
"845","2013-03-28",30.99
"846","2013-04-01",31.219999
"847","2013-04-02",31.440001
"848","2013-04-03",30.440001
"849","2013-04-04",29.629999
"850","2013-04-05",29.83
"851","2013-04-08",29.48
"852","2013-04-09",30.290001
"853","2013-04-10",31.120001
"854","2013-04-11",30.629999
"855","2013-04-12",30.02
"856","2013-04-15",28.32
"857","2013-04-16",28.85
"858","2013-04-17",27.950001
"859","2013-04-18",28.059999
"860","2013-04-19",27.969999
"861","2013-04-22",28.23
"862","2013-04-23",28.030001
"863","2013-04-24",28.6
"864","2013-04-25",29.040001
"865","2013-04-26",29.24
"866","2013-04-29",29.66
"867","2013-04-30",29.940001
"868","2013-05-01",29.26
"869","2013-05-02",29.549999
"870","2013-05-03",29.530001
"871","2013-05-06",29.950001
"872","2013-05-07",30.379999
"873","2013-05-08",30.629999
"874","2013-05-09",30.040001
"875","2013-05-10",29.940001
"876","2013-05-13",29.65
"877","2013-05-14",29.690001
"878","2013-05-15",29.6
"879","2013-05-16",29.809999
"880","2013-05-17",30.1
"881","2013-05-20",30.33
"882","2013-05-21",30.15
"883","2013-05-22",29.91
"884","2013-05-23",29.870001
"885","2013-05-24",29.74
"886","2013-05-28",30.200001
"887","2013-05-29",30.290001
"888","2013-05-30",30.35
"889","2013-05-31",29.93
"890","2013-06-03",30.18
"891","2013-06-04",30.290001
"892","2013-06-05",30.040001
"893","2013-06-06",30.059999
"894","2013-06-07",29.969999
"895","2013-06-10",29.940001
"896","2013-06-11",29.450001
"897","2013-06-12",28.790001
"898","2013-06-13",29.290001
"899","2013-06-14",29.08
"900","2013-06-17",29.48
"901","2013-06-18",29.870001
"902","2013-06-19",29.440001
"903","2013-06-20",28.780001
"904","2013-06-21",28.309999
"905","2013-06-24",27.74
"906","2013-06-25",27.83
"907","2013-06-26",27.98
"908","2013-06-27",28.450001
"909","2013-06-28",28.52
"910","2013-07-01",28.5
"911","2013-07-02",28.67
"912","2013-07-03",28.540001
"913","2013-07-05",28.9
"914","2013-07-08",29.08
"915","2013-07-09",30.07
"916","2013-07-10",30.08
"917","2013-07-11",31.15
"918","2013-07-12",31.09
"919","2013-07-15",31.08
"920","2013-07-16",31.120001
"921","2013-07-17",31.209999
"922","2013-07-18",31.219999
"923","2013-07-19",31.120001
"924","2013-07-22",31.43
"925","2013-07-23",31.370001
"926","2013-07-24",29.57
"927","2013-07-25",29.889999
"928","2013-07-26",29.65
"929","2013-07-29",29.799999
"930","2013-07-30",29.68
"931","2013-07-31",29.6
"932","2013-08-01",29.68
"933","2013-08-02",29.43
"934","2013-08-05",29.040001
"935","2013-08-06",29.26
"936","2013-08-07",28.6
"937","2013-08-08",28.639999
"938","2013-08-09",29.030001
"939","2013-08-12",28.360001
"940","2013-08-13",28.379999
"941","2013-08-14",28.26
"942","2013-08-15",28.4
"943","2013-08-16",28.860001
"944","2013-08-19",28.299999
"945","2013-08-20",28.290001
"946","2013-08-21",28.18
"947","2013-08-22",28.530001
"948","2013-08-23",28.700001
"949","2013-08-26",28.629999
"950","2013-08-27",28.690001
"951","2013-08-28",29.42
"952","2013-08-29",29.129999
"953","2013-08-30",28.74
"954","2013-09-03",29.09
"955","2013-09-04",29.24
"956","2013-09-05",29.59
"957","2013-09-06",29.700001
"958","2013-09-09",30.32
"959","2013-09-10",30.32
"960","2013-09-11",30.049999
