"","date","DDS"
"772","2010-01-26",16.629999
"773","2010-01-27",16.48
"774","2010-01-28",16.25
"775","2010-01-29",16.559999
"776","2010-02-01",17.09
"777","2010-02-02",16.809999
"778","2010-02-03",17.27
"779","2010-02-04",16.219999
"780","2010-02-05",15.87
"781","2010-02-08",15.61
"782","2010-02-09",16.01
"783","2010-02-10",15.87
"784","2010-02-11",16.370001
"785","2010-02-12",16.42
"786","2010-02-16",17.280001
"787","2010-02-17",17.120001
"788","2010-02-18",17.07
"789","2010-02-19",17.18
"790","2010-02-22",17.01
"791","2010-02-23",16.49
"792","2010-02-24",16.75
"793","2010-02-25",17.02
"794","2010-02-26",16.870001
"795","2010-03-01",20.030001
"796","2010-03-02",19.309999
"797","2010-03-03",19.950001
"798","2010-03-04",21.360001
"799","2010-03-05",22.139999
"800","2010-03-08",22.139999
"801","2010-03-09",21.91
"802","2010-03-10",22.51
"803","2010-03-11",22.780001
"804","2010-03-12",22.85
"805","2010-03-15",23.01
"806","2010-03-16",23.42
"807","2010-03-17",23.59
"808","2010-03-18",23.34
"809","2010-03-19",22.84
"810","2010-03-22",23.860001
"811","2010-03-23",24.389999
"812","2010-03-24",24
"813","2010-03-25",24.07
"814","2010-03-26",23.67
"815","2010-03-29",23.67
"816","2010-03-30",23.66
"817","2010-03-31",23.6
"818","2010-04-01",24.059999
"819","2010-04-05",25.66
"820","2010-04-06",25.639999
"821","2010-04-07",25.940001
"822","2010-04-08",25.75
"823","2010-04-09",26.92
"824","2010-04-12",26.299999
"825","2010-04-13",26.4
"826","2010-04-14",27.5
"827","2010-04-15",28.1
"828","2010-04-16",27.32
"829","2010-04-19",27.629999
"830","2010-04-20",27.780001
"831","2010-04-21",28.190001
"832","2010-04-22",29.41
"833","2010-04-23",30.57
"834","2010-04-26",30.93
"835","2010-04-27",29.620001
"836","2010-04-28",29.360001
"837","2010-04-29",29.98
"838","2010-04-30",28.08
"839","2010-05-03",29.719999
"840","2010-05-04",28.27
"841","2010-05-05",28.549999
"842","2010-05-06",24.559999
"843","2010-05-07",23.190001
"844","2010-05-10",26.809999
"845","2010-05-11",26.6
"846","2010-05-12",27.200001
"847","2010-05-13",25.719999
"848","2010-05-14",27.76
"849","2010-05-17",27.74
"850","2010-05-18",26.530001
"851","2010-05-19",26.68
"852","2010-05-20",25.57
"853","2010-05-21",27.280001
"854","2010-05-24",27.18
"855","2010-05-25",27.639999
"856","2010-05-26",27.24
"857","2010-05-27",28.49
"858","2010-05-28",28.690001
"859","2010-06-01",27.49
"860","2010-06-02",27.290001
"861","2010-06-03",27.719999
"862","2010-06-04",25.33
"863","2010-06-07",24.59
"864","2010-06-08",25.1
"865","2010-06-09",25.110001
"866","2010-06-10",26.549999
"867","2010-06-11",26.24
"868","2010-06-14",27.27
"869","2010-06-15",27.58
"870","2010-06-16",27.4
"871","2010-06-17",27.459999
"872","2010-06-18",26.870001
"873","2010-06-21",25.950001
"874","2010-06-22",24.950001
"875","2010-06-23",25.01
"876","2010-06-24",23.68
"877","2010-06-25",23.85
"878","2010-06-28",23.02
"879","2010-06-29",21.1
"880","2010-06-30",21.5
"881","2010-07-01",21.809999
"882","2010-07-02",20.969999
"883","2010-07-06",20.27
"884","2010-07-07",20.99
"885","2010-07-08",21.110001
"886","2010-07-09",21.450001
"887","2010-07-12",21.370001
"888","2010-07-13",22.41
"889","2010-07-14",22.110001
"890","2010-07-15",21.860001
"891","2010-07-16",20.690001
"892","2010-07-19",20.799999
"893","2010-07-20",21.309999
"894","2010-07-21",21.139999
"895","2010-07-22",22.35
"896","2010-07-23",23.16
"897","2010-07-26",23.92
"898","2010-07-27",23.309999
"899","2010-07-28",22.559999
"900","2010-07-29",22.950001
"901","2010-07-30",23.139999
"902","2010-08-02",24
"903","2010-08-03",23.370001
"904","2010-08-04",23.950001
"905","2010-08-05",22.700001
"906","2010-08-06",22.129999
"907","2010-08-09",22.639999
"908","2010-08-10",22.209999
"909","2010-08-11",21.27
"910","2010-08-12",20.91
"911","2010-08-13",19.85
"912","2010-08-16",19.34
"913","2010-08-17",19.42
"914","2010-08-18",21
"915","2010-08-19",20.959999
"916","2010-08-20",21.6
"917","2010-08-23",21.35
"918","2010-08-24",21.360001
"919","2010-08-25",21.52
"920","2010-08-26",21.33
"921","2010-08-27",21.57
"922","2010-08-30",20.99
"923","2010-08-31",21.870001
"924","2010-09-01",22.59
"925","2010-09-02",23.370001
"926","2010-09-03",23.5
"927","2010-09-07",23.07
"928","2010-09-08",23.219999
"929","2010-09-09",23.26
"930","2010-09-10",23.530001
"931","2010-09-13",23.540001
"932","2010-09-14",23.92
"933","2010-09-15",23.99
"934","2010-09-16",23.9
"935","2010-09-17",23.77
"936","2010-09-20",24.139999
"937","2010-09-21",23.809999
"938","2010-09-22",23.49
"939","2010-09-23",23.280001
"940","2010-09-24",23.870001
"941","2010-09-27",23.74
"942","2010-09-28",23.879999
"943","2010-09-29",23.76
"944","2010-09-30",23.639999
"945","2010-10-01",23.99
"946","2010-10-04",23.540001
"947","2010-10-05",23.959999
"948","2010-10-06",23.879999
"949","2010-10-07",25.65
"950","2010-10-08",27.639999
"951","2010-10-11",27.120001
"952","2010-10-12",26.459999
"953","2010-10-13",26.790001
"954","2010-10-14",26.559999
"955","2010-10-15",26.66
"956","2010-10-18",27.200001
"957","2010-10-19",26.49
"958","2010-10-20",26.65
"959","2010-10-21",26.360001
"960","2010-10-22",26.41
"961","2010-10-25",27.34
"962","2010-10-26",27.459999
"963","2010-10-27",26.450001
"964","2010-10-28",25.93
"965","2010-10-29",25.51
"966","2010-11-01",25.48
"967","2010-11-02",25.620001
"968","2010-11-03",26.040001
"969","2010-11-04",27.52
"970","2010-11-05",28.459999
"971","2010-11-08",28.4
"972","2010-11-09",28.17
"973","2010-11-10",28.59
"974","2010-11-11",28.09
"975","2010-11-12",30.82
"976","2010-11-15",30.469999
"977","2010-11-16",29.709999
