"","date","STMP"
"1002","2010-12-22",14.08
"1003","2010-12-23",13.75
"1004","2010-12-27",13.66
"1005","2010-12-28",13.61
"1006","2010-12-29",13.51
"1007","2010-12-30",13.62
"1008","2010-12-31",13.25
"1009","2011-01-03",13.74
"1010","2011-01-04",13.5
"1011","2011-01-05",13.02
"1012","2011-01-06",12.8
"1013","2011-01-07",12.08
"1014","2011-01-10",11.6
"1015","2011-01-11",11.81
"1016","2011-01-12",12.1
"1017","2011-01-13",11.94
"1018","2011-01-14",12.04
"1019","2011-01-18",11.62
"1020","2011-01-19",11.03
"1021","2011-01-20",10.97
"1022","2011-01-21",11.07
"1023","2011-01-24",10.99
"1024","2011-01-25",11.07
"1025","2011-01-26",11.44
"1026","2011-01-27",12.01
"1027","2011-01-28",12.11
"1028","2011-01-31",12.72
"1029","2011-02-01",13.03
"1030","2011-02-02",12.76
"1031","2011-02-03",13.13
"1032","2011-02-04",12.66
"1033","2011-02-07",12.58
"1034","2011-02-08",12.49
"1035","2011-02-09",12.44
"1036","2011-02-10",12.76
"1037","2011-02-11",13.83
"1038","2011-02-14",13.73
"1039","2011-02-15",13.2
"1040","2011-02-16",13.33
"1041","2011-02-17",13.32
"1042","2011-02-18",13.32
"1043","2011-02-22",13.31
"1044","2011-02-23",13.3
"1045","2011-02-24",13.46
"1046","2011-02-25",13.39
"1047","2011-02-28",13.44
"1048","2011-03-01",13.14
"1049","2011-03-02",13.15
"1050","2011-03-03",13.05
"1051","2011-03-04",13.26
"1052","2011-03-07",12.97
"1053","2011-03-08",13.06
"1054","2011-03-09",12.86
"1055","2011-03-10",12.87
"1056","2011-03-11",12.66
"1057","2011-03-14",12.4
"1058","2011-03-15",12.18
"1059","2011-03-16",12.33
"1060","2011-03-17",12.6
"1061","2011-03-18",12.72
"1062","2011-03-21",12.85
"1063","2011-03-22",12.72
"1064","2011-03-23",12.61
"1065","2011-03-24",12.75
"1066","2011-03-25",12.69
"1067","2011-03-28",12.78
"1068","2011-03-29",12.9
"1069","2011-03-30",13.28
"1070","2011-03-31",13.35
"1071","2011-04-01",13.3
"1072","2011-04-04",13.5
"1073","2011-04-05",13.42
"1074","2011-04-06",13.26
"1075","2011-04-07",13.02
"1076","2011-04-08",12.73
"1077","2011-04-11",12.66
"1078","2011-04-12",12.55
"1079","2011-04-13",12.52
"1080","2011-04-14",12.61
"1081","2011-04-15",12.62
"1082","2011-04-18",12.54
"1083","2011-04-19",12.36
"1084","2011-04-20",12.55
"1085","2011-04-21",12.5
"1086","2011-04-25",12.32
"1087","2011-04-26",12.67
"1088","2011-04-27",12.69
"1089","2011-04-28",13.51
"1090","2011-04-29",13.52
"1091","2011-05-02",13.27
"1092","2011-05-03",13.1
"1093","2011-05-04",13.04
"1094","2011-05-05",13.2
"1095","2011-05-06",13.35
"1096","2011-05-09",13.42
"1097","2011-05-10",13.56
"1098","2011-05-11",13.05
"1099","2011-05-12",13.33
"1100","2011-05-13",12.91
"1101","2011-05-16",12.65
"1102","2011-05-17",12.24
"1103","2011-05-18",12.55
"1104","2011-05-19",13.09
"1105","2011-05-20",12.55
"1106","2011-05-23",12.39
"1107","2011-05-24",12.3
"1108","2011-05-25",12.61
"1109","2011-05-26",12.65
"1110","2011-05-27",12.49
"1111","2011-05-31",12.44
"1112","2011-06-01",12.52
"1113","2011-06-02",12.64
"1114","2011-06-03",12.17
"1115","2011-06-06",11.86
"1116","2011-06-07",12.08
"1117","2011-06-08",11.88
"1118","2011-06-09",11.99
"1119","2011-06-10",12.06
"1120","2011-06-13",12.29
"1121","2011-06-14",12.52
"1122","2011-06-15",12.33
"1123","2011-06-16",12.24
"1124","2011-06-17",12
"1125","2011-06-20",12.02
"1126","2011-06-21",12.61
"1127","2011-06-22",12.41
"1128","2011-06-23",12.59
"1129","2011-06-24",12.85
"1130","2011-06-27",13.11
"1131","2011-06-28",13.25
"1132","2011-06-29",13.18
"1133","2011-06-30",13.34
"1134","2011-07-01",13.46
"1135","2011-07-05",13.63
"1136","2011-07-06",13.53
"1137","2011-07-07",13.98
"1138","2011-07-08",13.92
"1139","2011-07-11",13.74
"1140","2011-07-12",13.79
"1141","2011-07-13",13.88
"1142","2011-07-14",13.3
"1143","2011-07-15",13.74
"1144","2011-07-18",13.32
"1145","2011-07-19",13.64
"1146","2011-07-20",13.48
"1147","2011-07-21",13.56
"1148","2011-07-22",13.28
"1149","2011-07-25",13.75
"1150","2011-07-26",13.84
"1151","2011-07-27",13.78
"1152","2011-07-28",13.68
"1153","2011-07-29",16.75
"1154","2011-08-01",17.41
"1155","2011-08-02",17.110001
"1156","2011-08-03",17.57
"1157","2011-08-04",17.02
"1158","2011-08-05",17.41
"1159","2011-08-08",16.23
"1160","2011-08-09",16.73
"1161","2011-08-10",16.75
"1162","2011-08-11",16.200001
"1163","2011-08-12",16.15
"1164","2011-08-15",16.67
"1165","2011-08-16",15.98
"1166","2011-08-17",16.030001
"1167","2011-08-18",15.41
"1168","2011-08-19",15.31
"1169","2011-08-22",15.36
"1170","2011-08-23",15.76
"1171","2011-08-24",15.63
"1172","2011-08-25",16.1
"1173","2011-08-26",16.68
"1174","2011-08-29",18.07
"1175","2011-08-30",17.959999
"1176","2011-08-31",19.639999
"1177","2011-09-01",19.32
"1178","2011-09-02",19.24
"1179","2011-09-06",18.549999
"1180","2011-09-07",18.83
"1181","2011-09-08",18.57
"1182","2011-09-09",19.440001
"1183","2011-09-12",21.16
"1184","2011-09-13",20.92
"1185","2011-09-14",23.15
"1186","2011-09-15",22.25
"1187","2011-09-16",22.4
"1188","2011-09-19",23.780001
"1189","2011-09-20",22.68
"1190","2011-09-21",21.610001
"1191","2011-09-22",20.950001
"1192","2011-09-23",21.719999
"1193","2011-09-26",20.549999
"1194","2011-09-27",21.41
"1195","2011-09-28",21.42
"1196","2011-09-29",21.27
"1197","2011-09-30",20.440001
"1198","2011-10-03",19.360001
"1199","2011-10-04",21.719999
"1200","2011-10-05",22.870001
"1201","2011-10-06",23.790001
"1202","2011-10-07",24.719999
"1203","2011-10-10",24.040001
"1204","2011-10-11",25.42
"1205","2011-10-12",25.17
"1206","2011-10-13",25.02
"1207","2011-10-14",25.9
"1208","2011-10-17",24.99
"1209","2011-10-18",25.299999
"1210","2011-10-19",24.49
"1211","2011-10-20",24.48
"1212","2011-10-21",24.860001
"1213","2011-10-24",25.41
"1214","2011-10-25",24.690001
"1215","2011-10-26",24.01
"1216","2011-10-27",25.91
"1217","2011-10-28",32.73
"1218","2011-10-31",32.560001
"1219","2011-11-01",29.48
"1220","2011-11-02",28.67
"1221","2011-11-03",28.09
"1222","2011-11-04",28.389999
"1223","2011-11-07",28.370001
"1224","2011-11-08",29.33
"1225","2011-11-09",26.959999
"1226","2011-11-10",26.98
"1227","2011-11-11",28.32
"1228","2011-11-14",28.379999
"1229","2011-11-15",29.25
"1230","2011-11-16",29.719999
"1231","2011-11-17",27.389999
"1232","2011-11-18",27.16
"1233","2011-11-21",26.16
"1234","2011-11-22",27.030001
"1235","2011-11-23",25.889999
"1236","2011-11-25",25.389999
"1237","2011-11-28",26.889999
"1238","2011-11-29",26.5
"1239","2011-11-30",27.370001
"1240","2011-12-01",26.26
"1241","2011-12-02",26.620001
"1242","2011-12-05",25.93
"1243","2011-12-06",25.57
"1244","2011-12-07",25.059999
"1245","2011-12-08",24.889999
"1246","2011-12-09",25.120001
"1247","2011-12-12",25.540001
"1248","2011-12-13",23.860001
"1249","2011-12-14",24.209999
"1250","2011-12-15",24.209999
"1251","2011-12-16",25.25
"1252","2011-12-19",25
"1253","2011-12-20",26.379999
"1254","2011-12-21",25.629999
"1255","2011-12-22",26.030001
"1256","2011-12-23",25.59
"1257","2011-12-27",26.139999
"1258","2011-12-28",25.52
"1259","2011-12-29",26.27
"1260","2011-12-30",26.129999
"1261","2012-01-03",26.26
"1262","2012-01-04",25.57
"1263","2012-01-05",25.58
"1264","2012-01-06",25.790001
"1265","2012-01-09",25.1
"1266","2012-01-10",26.049999
"1267","2012-01-11",26.66
"1268","2012-01-12",29.219999
"1269","2012-01-13",29.120001
"1270","2012-01-17",28.700001
"1271","2012-01-18",30.83
"1272","2012-01-19",30.700001
"1273","2012-01-20",30.290001
"1274","2012-01-23",30.93
"1275","2012-01-24",30.959999
"1276","2012-01-25",30.139999
"1277","2012-01-26",31.33
"1278","2012-01-27",32.869999
"1279","2012-01-30",32.200001
"1280","2012-01-31",31.01
"1281","2012-02-01",31.299999
"1282","2012-02-02",31.42
"1283","2012-02-03",31.379999
"1284","2012-02-06",31.65
"1285","2012-02-07",32.330002
"1286","2012-02-08",32.009998
"1287","2012-02-09",32.009998
"1288","2012-02-10",30.290001
"1289","2012-02-13",31.049999
"1290","2012-02-14",29.559999
"1291","2012-02-15",29.809999
"1292","2012-02-16",29.77
"1293","2012-02-17",28.85
"1294","2012-02-21",26.610001
"1295","2012-02-22",26.25
"1296","2012-02-23",26.73
"1297","2012-02-24",26.129999
"1298","2012-02-27",26.719999
"1299","2012-02-28",26.6
"1300","2012-02-29",25.85
"1301","2012-03-01",25.879999
"1302","2012-03-02",24.67
"1303","2012-03-05",23.389999
"1304","2012-03-06",24.58
"1305","2012-03-07",24.5
"1306","2012-03-08",27.91
"1307","2012-03-09",28.52
"1308","2012-03-12",28.030001
"1309","2012-03-13",27.450001
"1310","2012-03-14",26.709999
"1311","2012-03-15",27.98
"1312","2012-03-16",27.91
"1313","2012-03-19",27.799999
"1314","2012-03-20",27.23
"1315","2012-03-21",28.26
"1316","2012-03-22",28.360001
"1317","2012-03-23",27.870001
"1318","2012-03-26",28.450001
"1319","2012-03-27",28.129999
"1320","2012-03-28",28.360001
"1321","2012-03-29",28.16
"1322","2012-03-30",27.879999
"1323","2012-04-02",27.76
"1324","2012-04-03",28.209999
"1325","2012-04-04",26.93
"1326","2012-04-05",27.200001
"1327","2012-04-09",26.76
"1328","2012-04-10",26.6
"1329","2012-04-11",27.629999
"1330","2012-04-12",28.639999
"1331","2012-04-13",28.23
"1332","2012-04-16",28.309999
"1333","2012-04-17",28.82
"1334","2012-04-18",29.15
"1335","2012-04-19",28.84
"1336","2012-04-20",28.549999
"1337","2012-04-23",27.67
"1338","2012-04-24",27.690001
"1339","2012-04-25",28.299999
"1340","2012-04-26",29.370001
"1341","2012-04-27",30.24
"1342","2012-04-30",29.030001
"1343","2012-05-01",28.879999
"1344","2012-05-02",30.309999
"1345","2012-05-03",28.809999
"1346","2012-05-04",27.610001
"1347","2012-05-07",27.18
"1348","2012-05-08",27.01
"1349","2012-05-09",27.360001
"1350","2012-05-10",27.25
"1351","2012-05-11",26.6
"1352","2012-05-14",25.26
"1353","2012-05-15",25.280001
"1354","2012-05-16",24.639999
"1355","2012-05-17",24.620001
"1356","2012-05-18",24.67
"1357","2012-05-21",25.84
"1358","2012-05-22",24.76
"1359","2012-05-23",25.85
"1360","2012-05-24",25.860001
"1361","2012-05-25",26.059999
"1362","2012-05-29",25.610001
"1363","2012-05-30",25.4
"1364","2012-05-31",24.559999
"1365","2012-06-01",22.82
"1366","2012-06-04",22.25
"1367","2012-06-05",22.450001
"1368","2012-06-06",23.01
"1369","2012-06-07",23
"1370","2012-06-08",23.52
"1371","2012-06-11",22.34
"1372","2012-06-12",23.1
"1373","2012-06-13",23.18
"1374","2012-06-14",23.120001
"1375","2012-06-15",23.309999
"1376","2012-06-18",22.360001
"1377","2012-06-19",23.639999
"1378","2012-06-20",22.799999
"1379","2012-06-21",22.66
"1380","2012-06-22",23.030001
"1381","2012-06-25",22.42
"1382","2012-06-26",22.709999
"1383","2012-06-27",22.82
"1384","2012-06-28",22.629999
"1385","2012-06-29",24.67
"1386","2012-07-02",24.52
"1387","2012-07-03",24.879999
"1388","2012-07-05",24.84
"1389","2012-07-06",24.309999
"1390","2012-07-09",23.860001
"1391","2012-07-10",23.35
"1392","2012-07-11",23.15
"1393","2012-07-12",23.91
"1394","2012-07-13",24.15
"1395","2012-07-16",23.48
"1396","2012-07-17",23.790001
"1397","2012-07-18",24.440001
"1398","2012-07-19",25.07
"1399","2012-07-20",25.469999
"1400","2012-07-23",24
"1401","2012-07-24",24.02
"1402","2012-07-25",24.24
"1403","2012-07-26",20.65
"1404","2012-07-27",21.34
"1405","2012-07-30",21
"1406","2012-07-31",21.15
"1407","2012-08-01",20.110001
"1408","2012-08-02",20.059999
"1409","2012-08-03",20.5
"1410","2012-08-06",20.299999
"1411","2012-08-07",21.33
"1412","2012-08-08",20.780001
"1413","2012-08-09",20.280001
"1414","2012-08-10",19.700001
"1415","2012-08-13",19.639999
"1416","2012-08-14",18.84
"1417","2012-08-15",19.129999
"1418","2012-08-16",19.190001
"1419","2012-08-17",19.790001
"1420","2012-08-20",20.4
"1421","2012-08-21",20.76
"1422","2012-08-22",21
"1423","2012-08-23",21.16
"1424","2012-08-24",21.5
"1425","2012-08-27",22.1
"1426","2012-08-28",23.110001
"1427","2012-08-29",21.93
"1428","2012-08-30",21.620001
"1429","2012-08-31",22.139999
"1430","2012-09-04",21.76
"1431","2012-09-05",21.65
"1432","2012-09-06",22.51
"1433","2012-09-07",22.74
"1434","2012-09-10",22.549999
"1435","2012-09-11",22.5
"1436","2012-09-12",22.68
"1437","2012-09-13",22.870001
"1438","2012-09-14",22.799999
"1439","2012-09-17",22.83
"1440","2012-09-18",23.32
"1441","2012-09-19",23.620001
"1442","2012-09-20",23.950001
"1443","2012-09-21",24.35
"1444","2012-09-24",23.34
"1445","2012-09-25",23.469999
"1446","2012-09-26",23.129999
"1447","2012-09-27",23.389999
"1448","2012-09-28",23.139999
"1449","2012-10-01",23.26
"1450","2012-10-02",22.860001
"1451","2012-10-03",22.98
"1452","2012-10-04",22.85
"1453","2012-10-05",22.389999
"1454","2012-10-08",22.84
"1455","2012-10-09",22.43
"1456","2012-10-10",21.77
"1457","2012-10-11",21.530001
"1458","2012-10-12",21.6
"1459","2012-10-15",21.610001
"1460","2012-10-16",21.59
"1461","2012-10-17",21.1
"1462","2012-10-18",21.01
"1463","2012-10-19",20.620001
"1464","2012-10-22",21.16
"1465","2012-10-23",21.059999
"1466","2012-10-24",20.99
"1467","2012-10-25",21.799999
"1468","2012-10-26",26.200001
"1469","2012-10-31",27.52
"1470","2012-11-01",28.379999
"1471","2012-11-02",27.620001
"1472","2012-11-05",27.690001
"1473","2012-11-06",27.190001
"1474","2012-11-07",27.219999
"1475","2012-11-08",26.67
"1476","2012-11-09",26.860001
"1477","2012-11-12",27.73
"1478","2012-11-13",27.360001
"1479","2012-11-14",24.360001
"1480","2012-11-15",24.299999
"1481","2012-11-16",24.030001
"1482","2012-11-19",24.83
"1483","2012-11-20",24.23
"1484","2012-11-21",25.440001
"1485","2012-11-23",25.67
"1486","2012-11-26",25.6
"1487","2012-11-27",25.469999
"1488","2012-11-28",25.5
"1489","2012-11-29",25.530001
"1490","2012-11-30",25.370001
"1491","2012-12-03",25.790001
"1492","2012-12-04",24.469999
"1493","2012-12-05",24.370001
"1494","2012-12-06",24.4
"1495","2012-12-07",25.1
"1496","2012-12-10",24.99
"1497","2012-12-11",25.84
"1498","2012-12-12",25.49
"1499","2012-12-13",25.17
"1500","2012-12-14",25.370001
"1501","2012-12-17",25.23
"1502","2012-12-18",26.5
"1503","2012-12-19",25.98
"1504","2012-12-20",26.35
"1505","2012-12-21",26.059999
"1506","2012-12-24",25.370001
"1507","2012-12-26",25.16
"1508","2012-12-27",25.26
"1509","2012-12-28",25.02
"1510","2012-12-31",25.200001
"1511","2013-01-02",26.16
"1512","2013-01-03",25.93
"1513","2013-01-04",25.719999
"1514","2013-01-07",25.549999
"1515","2013-01-08",25.73
"1516","2013-01-09",25.98
"1517","2013-01-10",25.959999
"1518","2013-01-11",26.469999
"1519","2013-01-14",26.68
"1520","2013-01-15",26.889999
"1521","2013-01-16",26.969999
"1522","2013-01-17",27.26
"1523","2013-01-18",27.469999
"1524","2013-01-22",27.18
"1525","2013-01-23",26.85
"1526","2013-01-24",26.549999
"1527","2013-01-25",26.610001
"1528","2013-01-28",26.459999
"1529","2013-01-29",26.719999
"1530","2013-01-30",26.639999
"1531","2013-01-31",26.99
"1532","2013-02-01",26.969999
"1533","2013-02-04",26.51
"1534","2013-02-05",26.6
"1535","2013-02-06",26.98
"1536","2013-02-07",26.879999
"1537","2013-02-08",27.870001
"1538","2013-02-11",27.32
"1539","2013-02-12",27.4
"1540","2013-02-13",27.9
"1541","2013-02-14",23.82
"1542","2013-02-15",23.76
"1543","2013-02-19",24.299999
"1544","2013-02-20",24.33
"1545","2013-02-21",24.209999
"1546","2013-02-22",24.860001
"1547","2013-02-25",24.27
"1548","2013-02-26",24.17
"1549","2013-02-27",24.110001
"1550","2013-02-28",24.389999
"1551","2013-03-01",24.9
"1552","2013-03-04",24.67
"1553","2013-03-05",25.049999
"1554","2013-03-06",25.5
"1555","2013-03-07",25.700001
"1556","2013-03-08",25.76
"1557","2013-03-11",25.27
"1558","2013-03-12",25.08
"1559","2013-03-13",24.98
"1560","2013-03-14",25.389999
"1561","2013-03-15",25.299999
"1562","2013-03-18",25.33
"1563","2013-03-19",24.870001
"1564","2013-03-20",25.08
"1565","2013-03-21",24.799999
"1566","2013-03-22",25
"1567","2013-03-25",24.98
"1568","2013-03-26",25.09
"1569","2013-03-27",25.01
"1570","2013-03-28",24.969999
"1571","2013-04-01",24.940001
"1572","2013-04-02",24.98
"1573","2013-04-03",25.07
"1574","2013-04-04",24.940001
"1575","2013-04-05",24.74
"1576","2013-04-08",24.709999
"1577","2013-04-09",24.75
"1578","2013-04-10",25
"1579","2013-04-11",24.969999
"1580","2013-04-12",25
"1581","2013-04-15",24.290001
"1582","2013-04-16",24.23
"1583","2013-04-17",24.02
"1584","2013-04-18",23.59
"1585","2013-04-19",23.59
"1586","2013-04-22",23.469999
"1587","2013-04-23",23.9
"1588","2013-04-24",25.67
"1589","2013-04-25",32.619999
"1590","2013-04-26",33.139999
"1591","2013-04-29",33.02
"1592","2013-04-30",33.84
"1593","2013-05-01",33.689999
"1594","2013-05-02",33.889999
"1595","2013-05-03",34.82
"1596","2013-05-06",35.48
"1597","2013-05-07",35.880001
"1598","2013-05-08",35.900002
"1599","2013-05-09",35.990002
"1600","2013-05-10",35.779999
"1601","2013-05-13",35.970001
"1602","2013-05-14",36.450001
"1603","2013-05-15",36.5
"1604","2013-05-16",37.049999
"1605","2013-05-17",37.709999
"1606","2013-05-20",37.810001
"1607","2013-05-21",37.77
"1608","2013-05-22",35.25
"1609","2013-05-23",35.470001
"1610","2013-05-24",36.07
"1611","2013-05-28",36.619999
"1612","2013-05-29",36.450001
"1613","2013-05-30",38.139999
"1614","2013-05-31",38.119999
"1615","2013-06-03",37.91
"1616","2013-06-04",38.5
"1617","2013-06-05",37.240002
"1618","2013-06-06",37.599998
"1619","2013-06-07",38.959999
"1620","2013-06-10",38.400002
"1621","2013-06-11",37.900002
"1622","2013-06-12",37.189999
"1623","2013-06-13",38.34
"1624","2013-06-14",38.220001
"1625","2013-06-17",38.360001
"1626","2013-06-18",38.450001
"1627","2013-06-19",38.580002
"1628","2013-06-20",38.169998
"1629","2013-06-21",38.52
"1630","2013-06-24",37.650002
"1631","2013-06-25",38.02
"1632","2013-06-26",39.02
"1633","2013-06-27",39.470001
"1634","2013-06-28",39.389999
"1635","2013-07-01",39.369999
"1636","2013-07-02",39.619999
"1637","2013-07-03",40.02
"1638","2013-07-05",41.77
"1639","2013-07-08",41.709999
"1640","2013-07-09",41.959999
"1641","2013-07-10",41.939999
"1642","2013-07-11",42.759998
"1643","2013-07-12",42.419998
"1644","2013-07-15",42.740002
"1645","2013-07-16",38.009998
"1646","2013-07-17",38.669998
"1647","2013-07-18",40.009998
"1648","2013-07-19",39.439999
"1649","2013-07-22",40.09
"1650","2013-07-23",39.849998
"1651","2013-07-24",40.110001
"1652","2013-07-25",40.950001
"1653","2013-07-26",40.66
"1654","2013-07-29",39.689999
"1655","2013-07-30",39.790001
"1656","2013-07-31",39.860001
"1657","2013-08-01",43.630001
"1658","2013-08-02",42.560001
"1659","2013-08-05",41.549999
"1660","2013-08-06",40.299999
"1661","2013-08-07",39.650002
"1662","2013-08-08",39.849998
"1663","2013-08-09",40.34
"1664","2013-08-12",40.490002
"1665","2013-08-13",40.369999
"1666","2013-08-14",39.959999
"1667","2013-08-15",39.27
"1668","2013-08-16",39.970001
"1669","2013-08-19",40.52
"1670","2013-08-20",40.799999
"1671","2013-08-21",41.02
"1672","2013-08-22",42.080002
"1673","2013-08-23",41.900002
"1674","2013-08-26",41.799999
"1675","2013-08-27",40.650002
"1676","2013-08-28",41.16
"1677","2013-08-29",41.869999
"1678","2013-08-30",41.880001
"1679","2013-09-03",42.57
"1680","2013-09-04",43.119999
"1681","2013-09-05",43.91
"1682","2013-09-06",44.02
"1683","2013-09-09",43.82
"1684","2013-09-10",44.07
"1685","2013-09-11",43.490002
"1686","2013-09-12",43.099998
"1687","2013-09-13",43.610001
"1688","2013-09-16",43.470001
"1689","2013-09-17",44.43
"1690","2013-09-18",45.07
"1691","2013-09-19",44.849998
"1692","2013-09-20",44.52
"1693","2013-09-23",44.639999
"1694","2013-09-24",45.459999
"1695","2013-09-25",45.130001
"1696","2013-09-26",45.279999
"1697","2013-09-27",45.52
"1698","2013-09-30",45.93
"1699","2013-10-01",46.049999
"1700","2013-10-02",45.830002
"1701","2013-10-03",44.650002
"1702","2013-10-04",44.93
"1703","2013-10-07",43.139999
"1704","2013-10-08",40.290001
"1705","2013-10-09",41.16
"1706","2013-10-10",42.110001
"1707","2013-10-11",43.52
"1708","2013-10-14",44.259998
"1709","2013-10-15",44.59
"1710","2013-10-16",45.009998
"1711","2013-10-17",44.619999
"1712","2013-10-18",46.619999
"1713","2013-10-21",46.060001
"1714","2013-10-22",45.130001
"1715","2013-10-23",42.34
"1716","2013-10-24",47.830002
"1717","2013-10-25",47.27
"1718","2013-10-28",46.639999
"1719","2013-10-29",46.889999
"1720","2013-10-30",45.959999
"1721","2013-10-31",45.439999
"1722","2013-11-01",44.029999
"1723","2013-11-04",45.450001
"1724","2013-11-05",46.400002
"1725","2013-11-06",46.139999
"1726","2013-11-07",45.720001
"1727","2013-11-08",46.759998
"1728","2013-11-11",46.869999
"1729","2013-11-12",47.299999
"1730","2013-11-13",48.299999
"1731","2013-11-14",47.700001
"1732","2013-11-15",48.290001
"1733","2013-11-18",47.860001
"1734","2013-11-19",47.029999
"1735","2013-11-20",45.689999
"1736","2013-11-21",48.299999
"1737","2013-11-22",47.639999
"1738","2013-11-25",47.459999
"1739","2013-11-26",48.009998
"1740","2013-11-27",46.029999
"1741","2013-11-29",46.07
"1742","2013-12-02",46.02
"1743","2013-12-03",44.150002
"1744","2013-12-04",44.98
"1745","2013-12-05",44.189999
"1746","2013-12-06",44.009998
"1747","2013-12-09",42.939999
"1748","2013-12-10",42.060001
"1749","2013-12-11",41.560001
"1750","2013-12-12",41.560001
"1751","2013-12-13",41.610001
"1752","2013-12-16",42.029999
"1753","2013-12-17",42.130001
"1754","2013-12-18",42.169998
"1755","2013-12-19",42.66
"1756","2013-12-20",43.130001
"1757","2013-12-23",42.900002
"1758","2013-12-24",42.93
"1759","2013-12-26",41.720001
"1760","2013-12-27",41.439999
"1761","2013-12-30",41.189999
"1762","2013-12-31",42.099998
"1763","2014-01-02",41.779999
"1764","2014-01-03",41.77
"1765","2014-01-06",40.990002
"1766","2014-01-07",42.360001
"1767","2014-01-08",42.150002
"1768","2014-01-09",42.389999
"1769","2014-01-10",42.459999
"1770","2014-01-13",39.310001
"1771","2014-01-14",40.98
"1772","2014-01-15",40.040001
"1773","2014-01-16",38.939999
"1774","2014-01-17",38.400002
"1775","2014-01-21",39.189999
"1776","2014-01-22",39.169998
"1777","2014-01-23",38.880001
"1778","2014-01-24",38.959999
"1779","2014-01-27",38.220001
"1780","2014-01-28",39.009998
"1781","2014-01-29",38.369999
"1782","2014-01-30",38.77
"1783","2014-01-31",39.459999
"1784","2014-02-03",38.799999
"1785","2014-02-04",39.619999
"1786","2014-02-05",39.5
"1787","2014-02-06",39.599998
"1788","2014-02-07",39.59
"1789","2014-02-10",39.59
"1790","2014-02-11",39.27
"1791","2014-02-12",39.080002
"1792","2014-02-13",38.650002
"1793","2014-02-14",35.970001
"1794","2014-02-18",34.560001
"1795","2014-02-19",35.099998
"1796","2014-02-20",35.970001
"1797","2014-02-21",35.689999
"1798","2014-02-24",35.259998
"1799","2014-02-25",35.91
"1800","2014-02-26",36.459999
"1801","2014-02-27",36.150002
"1802","2014-02-28",35.18
"1803","2014-03-03",35.549999
"1804","2014-03-04",36.810001
"1805","2014-03-05",36.669998
"1806","2014-03-06",37.119999
"1807","2014-03-07",36.360001
"1808","2014-03-10",36.169998
"1809","2014-03-11",36.189999
"1810","2014-03-12",36.799999
"1811","2014-03-13",36.110001
"1812","2014-03-14",36.279999
"1813","2014-03-17",36.490002
"1814","2014-03-18",37.02
"1815","2014-03-19",35.830002
"1816","2014-03-20",34.540001
"1817","2014-03-21",34.209999
"1818","2014-03-24",34.09
"1819","2014-03-25",34.630001
"1820","2014-03-26",32.419998
"1821","2014-03-27",33.73
"1822","2014-03-28",32.790001
"1823","2014-03-31",33.560001
"1824","2014-04-01",34.279999
"1825","2014-04-02",34.290001
"1826","2014-04-03",34.27
"1827","2014-04-04",32.77
"1828","2014-04-07",32.560001
"1829","2014-04-08",32.860001
"1830","2014-04-09",33.310001
"1831","2014-04-10",32.169998
"1832","2014-04-11",31.84
"1833","2014-04-14",32.25
"1834","2014-04-15",32.41
"1835","2014-04-16",33.82
"1836","2014-04-17",33.860001
"1837","2014-04-21",33.669998
"1838","2014-04-22",34.110001
"1839","2014-04-23",34.360001
"1840","2014-04-24",34.52
"1841","2014-04-25",33.200001
"1842","2014-04-28",32.84
"1843","2014-04-29",33.790001
"1844","2014-04-30",34.709999
"1845","2014-05-01",29.120001
"1846","2014-05-02",28.799999
"1847","2014-05-05",29.059999
"1848","2014-05-06",28.809999
"1849","2014-05-07",28.879999
"1850","2014-05-08",28.91
"1851","2014-05-09",29.24
"1852","2014-05-12",30.65
"1853","2014-05-13",30.42
"1854","2014-05-14",30.18
"1855","2014-05-15",30.25
"1856","2014-05-16",30.559999
"1857","2014-05-19",30.879999
"1858","2014-05-20",30.870001
"1859","2014-05-21",30.98
"1860","2014-05-22",31.299999
"1861","2014-05-23",31.76
"1862","2014-05-27",32.400002
"1863","2014-05-28",31.950001
"1864","2014-05-29",32.240002
"1865","2014-05-30",32.32
"1866","2014-06-02",31.76
"1867","2014-06-03",31.92
"1868","2014-06-04",32.25
"1869","2014-06-05",32.689999
"1870","2014-06-06",33.360001
"1871","2014-06-09",34.25
"1872","2014-06-10",33.939999
"1873","2014-06-11",34.029999
"1874","2014-06-12",34.049999
"1875","2014-06-13",34.189999
"1876","2014-06-16",34.549999
"1877","2014-06-17",35.630001
"1878","2014-06-18",35.25
"1879","2014-06-19",35.169998
"1880","2014-06-20",34.459999
"1881","2014-06-23",34.200001
"1882","2014-06-24",33.970001
"1883","2014-06-25",33.91
"1884","2014-06-26",33.77
"1885","2014-06-27",33.700001
"1886","2014-06-30",33.689999
"1887","2014-07-01",34.810001
"1888","2014-07-02",34.779999
"1889","2014-07-03",34.77
"1890","2014-07-07",34.810001
"1891","2014-07-08",33.919998
"1892","2014-07-09",34.119999
"1893","2014-07-10",34
"1894","2014-07-11",34.119999
"1895","2014-07-14",34.400002
"1896","2014-07-15",34.34
"1897","2014-07-16",34.18
"1898","2014-07-17",33.939999
"1899","2014-07-18",34.360001
"1900","2014-07-21",34.419998
"1901","2014-07-22",34.5
"1902","2014-07-23",34.32
"1903","2014-07-24",34.290001
"1904","2014-07-25",33.900002
"1905","2014-07-28",34.189999
"1906","2014-07-29",34.099998
