"","date","SINT"
"994","2018-01-24",101.699997
"995","2018-01-25",101.099998
"996","2018-01-26",101.400002
"997","2018-01-29",100.800003
"998","2018-01-30",100.199997
"999","2018-01-31",99.510002
"1000","2018-02-01",93.300003
"1001","2018-02-02",90
"1002","2018-02-05",90.599998
"1003","2018-02-06",76.800003
"1004","2018-02-07",78.900002
"1005","2018-02-08",79.800003
"1006","2018-02-09",80.400002
"1007","2018-02-12",78.900002
"1008","2018-02-13",80.099998
"1009","2018-02-14",81
"1010","2018-02-15",78
"1011","2018-02-16",66.599998
"1012","2018-02-20",68.099998
"1013","2018-02-21",69.300003
"1014","2018-02-22",63
"1015","2018-02-23",65.400002
"1016","2018-02-26",63
"1017","2018-02-27",61.799999
"1018","2018-02-28",63.599998
"1019","2018-03-01",61.799999
"1020","2018-03-02",61.5
"1021","2018-03-05",60
"1022","2018-03-06",69.900002
"1023","2018-03-07",68.400002
"1024","2018-03-08",65.099998
"1025","2018-03-09",61.799999
"1026","2018-03-12",62.400002
"1027","2018-03-13",59.400002
"1028","2018-03-14",57.599998
"1029","2018-03-15",55.799999
"1030","2018-03-16",51.299999
"1031","2018-03-19",54
"1032","2018-03-20",52.5
"1033","2018-03-21",52.200001
"1034","2018-03-22",49.799999
"1035","2018-03-23",47.700001
"1036","2018-03-26",51.299999
"1037","2018-03-27",46.799999
"1038","2018-03-28",45.599998
"1039","2018-03-29",45.599998
"1040","2018-04-02",41.07
"1041","2018-04-03",41.700001
"1042","2018-04-04",41.700001
"1043","2018-04-05",43.77
"1044","2018-04-06",42
"1045","2018-04-09",41.700001
"1046","2018-04-10",43.799999
"1047","2018-04-11",39.599998
"1048","2018-04-12",38.700001
"1049","2018-04-13",43.799999
"1050","2018-04-16",44.099998
"1051","2018-04-17",44.369999
"1052","2018-04-18",44.16
"1053","2018-04-19",44.099998
"1054","2018-04-20",43.5
"1055","2018-04-23",42.599998
"1056","2018-04-24",41.400002
"1057","2018-04-25",41.400002
"1058","2018-04-26",33.299999
"1059","2018-04-27",34.5
"1060","2018-04-30",35.400002
"1061","2018-05-01",31.799999
"1062","2018-05-02",33.900002
"1063","2018-05-03",39
"1064","2018-05-04",36
"1065","2018-05-07",33.299999
"1066","2018-05-08",93.900002
"1067","2018-05-09",72.300003
"1068","2018-05-10",34.200001
"1069","2018-05-11",36
"1070","2018-05-14",35.099998
"1071","2018-05-15",35.700001
"1072","2018-05-16",38.400002
"1073","2018-05-17",35.700001
"1074","2018-05-18",34.799999
"1075","2018-05-21",33.599998
"1076","2018-05-22",32.099998
"1077","2018-05-23",33.900002
"1078","2018-05-24",33.599998
"1079","2018-05-25",33.599998
"1080","2018-05-29",33.299999
"1081","2018-05-30",33
"1082","2018-05-31",33.299999
"1083","2018-06-01",33.599998
"1084","2018-06-04",32.700001
"1085","2018-06-05",31.799999
"1086","2018-06-06",31.5
"1087","2018-06-07",31.799999
"1088","2018-06-08",31.5
"1089","2018-06-11",31.5
"1090","2018-06-12",35.400002
"1091","2018-06-13",33.299999
"1092","2018-06-14",32.700001
"1093","2018-06-15",33.299999
"1094","2018-06-18",30.9
"1095","2018-06-19",30.9
"1096","2018-06-20",31.74
"1097","2018-06-21",31.5
"1098","2018-06-22",32.099998
"1099","2018-06-25",31.5
"1100","2018-06-26",32.400002
"1101","2018-06-27",30.6
"1102","2018-06-28",28.799999
"1103","2018-06-29",28.35
"1104","2018-07-02",27.299999
"1105","2018-07-03",26.4
"1106","2018-07-05",22.200001
"1107","2018-07-06",23.73
"1108","2018-07-09",22.469999
"1109","2018-07-10",22.200001
"1110","2018-07-11",24.75
"1111","2018-07-12",16.200001
"1112","2018-07-13",15.99
"1113","2018-07-16",15.51
"1114","2018-07-17",15.3
"1115","2018-07-18",15.3
"1116","2018-07-19",14.43
"1117","2018-07-20",14.46
"1118","2018-07-23",12.96
"1119","2018-07-24",14.37
"1120","2018-07-25",14.01
"1121","2018-07-26",12.39
"1122","2018-07-27",14.1
"1123","2018-07-30",15.6
"1124","2018-07-31",14.37
"1125","2018-08-01",13.86
"1126","2018-08-02",14.1
"1127","2018-08-03",13.8
"1128","2018-08-06",14.1
"1129","2018-08-07",14.55
"1130","2018-08-08",13.89
"1131","2018-08-09",13.8
"1132","2018-08-10",13.86
"1133","2018-08-13",13.59
"1134","2018-08-14",12.6
"1135","2018-08-15",12.75
"1136","2018-08-16",11.25
"1137","2018-08-17",10.8
"1138","2018-08-20",10.8
"1139","2018-08-21",11.28
"1140","2018-08-22",14.55
"1141","2018-08-23",14.4
"1142","2018-08-24",13.32
"1143","2018-08-27",12.6
"1144","2018-08-28",12.33
"1145","2018-08-29",12.18
"1146","2018-08-30",12.87
"1147","2018-08-31",13.32
"1148","2018-09-04",13.41
"1149","2018-09-05",14.1
"1150","2018-09-06",14.16
"1151","2018-09-07",11.28
"1152","2018-09-10",10.77
"1153","2018-09-11",10.65
"1154","2018-09-12",12.6
"1155","2018-09-13",10.44
"1156","2018-09-14",9.3
"1157","2018-09-17",8.55
"1158","2018-09-18",7.83
"1159","2018-09-19",7.95
"1160","2018-09-20",7.2
"1161","2018-09-21",6.9
"1162","2018-09-24",7.05
"1163","2018-09-25",8.37
"1164","2018-09-26",7.5
"1165","2018-09-27",7.86
"1166","2018-09-28",7.74
"1167","2018-10-01",7.08
"1168","2018-10-02",7.14
"1169","2018-10-03",10.2
"1170","2018-10-04",8.25
"1171","2018-10-05",8.4
"1172","2018-10-08",8.1
"1173","2018-10-09",8.1
"1174","2018-10-10",7.8
"1175","2018-10-11",7.41
"1176","2018-10-12",9.3
"1177","2018-10-15",11.55
"1178","2018-10-16",10.2
"1179","2018-10-17",10.05
"1180","2018-10-18",10.8
"1181","2018-10-19",9.84
"1182","2018-10-22",9.75
"1183","2018-10-23",9.33
"1184","2018-10-24",8.85
"1185","2018-10-25",8.91
"1186","2018-10-26",8.55
"1187","2018-10-29",7.53
"1188","2018-10-30",7.71
"1189","2018-10-31",7.53
"1190","2018-11-01",8.1
"1191","2018-11-02",8.7
"1192","2018-11-05",9.6
"1193","2018-11-06",8.94
"1194","2018-11-07",8.1
"1195","2018-11-08",7.89
"1196","2018-11-09",8.16
"1197","2018-11-12",8.34
"1198","2018-11-13",8.49
"1199","2018-11-14",8.4
"1200","2018-11-15",7.8
"1201","2018-11-16",7.5
"1202","2018-11-19",7.35
"1203","2018-11-20",7.02
"1204","2018-11-21",7.5
"1205","2018-11-23",7.8
"1206","2018-11-26",7.98
"1207","2018-11-27",8.1
"1208","2018-11-28",8.04
"1209","2018-11-29",8.1
"1210","2018-11-30",7.5
"1211","2018-12-03",7.53
"1212","2018-12-04",7.77
"1213","2018-12-06",6.9
"1214","2018-12-07",6.69
"1215","2018-12-10",6.9
"1216","2018-12-11",6.72
"1217","2018-12-12",6.6
"1218","2018-12-13",6.84
"1219","2018-12-14",6.9
"1220","2018-12-17",6.51
"1221","2018-12-18",5.85
"1222","2018-12-19",5.91
"1223","2018-12-20",5.49
"1224","2018-12-21",5.25
"1225","2018-12-24",5.1
"1226","2018-12-26",5.55
"1227","2018-12-27",5.4
"1228","2018-12-28",4.95
"1229","2018-12-31",5.4
"1230","2019-01-02",5.7
"1231","2019-01-03",5.85
"1232","2019-01-04",6.45
"1233","2019-01-07",6.6
"1234","2019-01-08",6.3
"1235","2019-01-09",7.2
"1236","2019-01-10",6.78
"1237","2019-01-11",6.33
"1238","2019-01-14",6.45
"1239","2019-01-15",6.48
"1240","2019-01-16",6.45
"1241","2019-01-17",6.3
"1242","2019-01-18",6.27
"1243","2019-01-22",6.27
"1244","2019-01-23",6.3
"1245","2019-01-24",5.94
"1246","2019-01-25",6.27
"1247","2019-01-28",6
"1248","2019-01-29",5.94
"1249","2019-01-30",6.15
"1250","2019-01-31",6.3
"1251","2019-02-01",6.48
"1252","2019-02-04",6.18
"1253","2019-02-05",6.75
"1254","2019-02-06",7.35
"1255","2019-02-07",7.08
"1256","2019-02-08",6.84
"1257","2019-02-11",7.65
"1258","2019-02-12",7.8
"1259","2019-02-13",9
"1260","2019-02-14",8.67
"1261","2019-02-15",8.7
"1262","2019-02-19",8.4
"1263","2019-02-20",7.65
"1264","2019-02-21",7.8
"1265","2019-02-22",7.8
"1266","2019-02-25",7.8
"1267","2019-02-26",7.29
"1268","2019-02-27",8.04
"1269","2019-02-28",7.8
"1270","2019-03-01",8.01
"1271","2019-03-04",7.74
"1272","2019-03-05",7.62
"1273","2019-03-06",7.2
"1274","2019-03-07",7.14
"1275","2019-03-08",7.2
"1276","2019-03-11",7.170007
"1277","2019-03-12",6.960007
"1278","2019-03-13",6.960007
"1279","2019-03-14",7.200007
"1280","2019-03-15",6.960007
"1281","2019-03-18",6.870007
"1282","2019-03-19",7.200007
"1283","2019-03-20",6.900007
"1284","2019-03-21",6.780007
"1285","2019-03-22",6.720007
"1286","2019-03-25",6.630007
"1287","2019-03-26",6.000006
"1288","2019-03-27",6.000006
"1289","2019-03-28",5.850006
"1290","2019-03-29",5.700006
"1291","2019-04-01",6.030006
"1292","2019-04-02",6.030006
"1293","2019-04-03",5.700006
"1294","2019-04-04",5.760006
"1295","2019-04-05",6.240006
"1296","2019-04-08",6.330006
"1297","2019-04-09",6.300006
"1298","2019-04-10",6.300006
"1299","2019-04-11",6.600007
"1300","2019-04-12",6.390007
"1301","2019-04-15",6.600007
"1302","2019-04-16",6.480007
"1303","2019-04-17",6.300006
"1304","2019-04-18",6.000006
"1305","2019-04-22",6.300006
"1306","2019-04-23",6.030006
"1307","2019-04-24",6.090006
"1308","2019-04-25",6.600007
"1309","2019-04-26",6.330006
"1310","2019-04-29",6.540007
"1311","2019-04-30",6.900007
"1312","2019-05-01",6.900007
"1313","2019-05-02",6.300006
"1314","2019-05-03",6.300006
"1315","2019-05-06",6.120006
"1316","2019-05-07",6.030006
"1317","2019-05-08",5.970006
"1318","2019-05-09",5.700006
"1319","2019-05-10",5.640006
"1320","2019-05-13",5.280005
"1321","2019-05-14",5.400005
"1322","2019-05-15",5.310005
"1323","2019-05-16",5.100005
"1324","2019-05-17",5.670006
"1325","2019-05-20",5.100005
"1326","2019-05-21",5.040005
"1327","2019-05-22",5.130005
"1328","2019-05-23",5.100005
"1329","2019-05-24",5.700006
"1330","2019-05-28",5.130005
"1331","2019-05-29",5.190005
"1332","2019-05-30",5.400005
"1333","2019-05-31",5.250005
"1334","2019-06-03",5.370006
"1335","2019-06-04",5.700006
"1336","2019-06-05",4.830005
"1337","2019-06-06",4.800005
"1338","2019-06-07",4.500004
"1339","2019-06-10",4.200004
"1340","2019-06-11",4.200004
"1341","2019-06-12",3.600003
"1342","2019-06-13",3.600003
"1343","2019-06-14",3.570004
"1344","2019-06-17",3.330003
"1345","2019-06-18",3.240003
"1346","2019-06-19",3.000003
"1347","2019-06-20",2.790003
"1348","2019-06-21",2.970003
"1349","2019-06-24",2.850003
"1350","2019-06-25",2.880003
"1351","2019-06-26",2.820003
"1352","2019-06-27",2.850003
"1353","2019-06-28",2.550003
"1354","2019-07-01",2.610003
"1355","2019-07-02",2.850003
"1356","2019-07-03",3.150003
"1357","2019-07-05",3.360003
"1358","2019-07-08",3.420003
"1359","2019-07-09",3.090003
"1360","2019-07-10",3.090003
"1361","2019-07-11",2.760003
"1362","2019-07-12",2.910003
"1363","2019-07-15",2.700003
"1364","2019-07-16",2.580003
"1365","2019-07-17",2.880003
"1366","2019-07-18",2.640003
"1367","2019-07-19",2.670003
"1368","2019-07-22",2.460002
"1369","2019-07-23",2.460002
"1370","2019-07-24",2.490002
"1371","2019-07-25",2.730003
"1372","2019-07-26",3.000003
"1373","2019-07-29",3.1
"1374","2019-07-30",2.75
"1375","2019-07-31",2.49
"1376","2019-08-01",2.52
"1377","2019-08-02",2.19
"1378","2019-08-05",1.89
"1379","2019-08-06",2.05
"1380","2019-08-07",2.03
"1381","2019-08-08",1.97
"1382","2019-08-09",1.88
"1383","2019-08-12",1.7
"1384","2019-08-13",1.77
"1385","2019-08-14",1.77
"1386","2019-08-15",2.19
"1387","2019-08-16",1.93
"1388","2019-08-19",1.6
"1389","2019-08-20",1.6
"1390","2019-08-21",1.6
"1391","2019-08-22",1.54
"1392","2019-08-23",1.45
"1393","2019-08-26",1.49
"1394","2019-08-27",1.43
"1395","2019-08-28",1.419
"1396","2019-08-29",1.54
"1397","2019-08-30",1.5
"1398","2019-09-03",1.56
"1399","2019-09-04",1.46
"1400","2019-09-05",1.48
"1401","2019-09-06",1.38
"1402","2019-09-09",1.51
"1403","2019-09-10",1.44
"1404","2019-09-11",1.5
"1405","2019-09-12",2.12
"1406","2019-09-13",2.35
"1407","2019-09-16",2.39
"1408","2019-09-17",2.5
"1409","2019-09-18",2.72
"1410","2019-09-19",2.53
"1411","2019-09-20",2.405
"1412","2019-09-23",2.39
"1413","2019-09-24",2.01
"1414","2019-09-25",2.12
"1415","2019-09-26",2.05
"1416","2019-09-27",2
"1417","2019-09-30",2.01
"1418","2019-10-01",1.93
"1419","2019-10-02",1.77
"1420","2019-10-03",1.93
"1421","2019-10-04",1.85
"1422","2019-10-07",1.85
"1423","2019-10-08",1.9
"1424","2019-10-09",1.86
"1425","2019-10-10",1.93
"1426","2019-10-11",2.22
"1427","2019-10-14",2.24
"1428","2019-10-15",2.15
"1429","2019-10-16",2.48
"1430","2019-10-17",2.45
"1431","2019-10-18",2.7
"1432","2019-10-21",2.657
"1433","2019-10-22",2.475
"1434","2019-10-23",2.529
"1435","2019-10-24",2.37
"1436","2019-10-25",2.39
"1437","2019-10-28",2.583
"1438","2019-10-29",2.53
"1439","2019-10-30",2.469
"1440","2019-10-31",2.452
"1441","2019-11-01",2.32
"1442","2019-11-04",2
"1443","2019-11-05",1.92
"1444","2019-11-06",1.87
"1445","2019-11-07",1.85
"1446","2019-11-08",1.87
"1447","2019-11-11",1.86
"1448","2019-11-12",1.84
"1449","2019-11-13",1.94
"1450","2019-11-14",1.95
"1451","2019-11-15",1.81
"1452","2019-11-18",1.75
"1453","2019-11-19",1.73
"1454","2019-11-20",1.57
"1455","2019-11-21",1.52
"1456","2019-11-22",1.47
"1457","2019-11-25",1.55
"1458","2019-11-26",1.58
"1459","2019-11-27",1.55
"1460","2019-11-29",1.53
"1461","2019-12-02",1.49
"1462","2019-12-03",1.47
"1463","2019-12-04",1.58
"1464","2019-12-05",1.6
"1465","2019-12-06",1.52
"1466","2019-12-09",1.6
"1467","2019-12-10",1.61
"1468","2019-12-11",1.6
"1469","2019-12-12",1.57
"1470","2019-12-13",1.68
"1471","2019-12-16",1.59
"1472","2019-12-17",1.553
"1473","2019-12-18",1.52
"1474","2019-12-19",1.48
"1475","2019-12-20",1.46
"1476","2019-12-23",1.45
"1477","2019-12-24",1.42
"1478","2019-12-26",1.477
"1479","2019-12-27",1.46
"1480","2019-12-30",1.5
"1481","2019-12-31",1.49
"1482","2020-01-02",1.46
"1483","2020-01-03",1.51
"1484","2020-01-06",1.52
"1485","2020-01-07",1.68
"1486","2020-01-08",1.81
"1487","2020-01-09",1.73
"1488","2020-01-10",1.65
"1489","2020-01-13",1.64
"1490","2020-01-14",1.73
"1491","2020-01-15",1.7
"1492","2020-01-16",1.65
"1493","2020-01-17",1.57
"1494","2020-01-21",1.659
"1495","2020-01-22",1.75
"1496","2020-01-23",1.78
"1497","2020-01-24",1.685
"1498","2020-01-27",1.51
"1499","2020-01-28",1.8
"1500","2020-01-29",1.46
"1501","2020-01-30",2.06
"1502","2020-01-31",1.84
"1503","2020-02-03",1.86
"1504","2020-02-04",1.67
"1505","2020-02-05",1.576
"1506","2020-02-06",1.29
"1507","2020-02-07",0.917
"1508","2020-02-10",0.84
"1509","2020-02-11",0.83
"1510","2020-02-12",0.842
"1511","2020-02-13",0.775
"1512","2020-02-14",0.73
"1513","2020-02-18",0.743
"1514","2020-02-19",0.735
"1515","2020-02-20",0.711
"1516","2020-02-21",0.68
"1517","2020-02-24",0.65
"1518","2020-02-25",0.616
"1519","2020-02-26",0.6
"1520","2020-02-27",0.57
"1521","2020-02-28",0.606
"1522","2020-03-02",0.59
"1523","2020-03-03",0.65
"1524","2020-03-04",0.648
"1525","2020-03-05",0.578
"1526","2020-03-06",0.501
"1527","2020-03-09",0.425
"1528","2020-03-10",0.43
"1529","2020-03-11",0.414
"1530","2020-03-12",0.47
"1531","2020-03-13",0.38
"1532","2020-03-16",0.35
"1533","2020-03-17",0.323
"1534","2020-03-18",0.292
"1535","2020-03-19",0.332
"1536","2020-03-20",0.351
"1537","2020-03-23",0.34
"1538","2020-03-24",0.324
"1539","2020-03-25",0.325
"1540","2020-03-26",0.346
"1541","2020-03-27",0.427
"1542","2020-03-30",0.449
"1543","2020-03-31",0.401
"1544","2020-04-01",0.449
"1545","2020-04-02",0.364
"1546","2020-04-03",0.359
"1547","2020-04-06",0.38
"1548","2020-04-07",0.359
"1549","2020-04-08",0.38
"1550","2020-04-09",0.38
"1551","2020-04-13",0.412
"1552","2020-04-14",0.465
"1553","2020-04-15",0.45
"1554","2020-04-16",0.459
"1555","2020-04-17",0.468
"1556","2020-04-20",0.49
"1557","2020-04-21",0.469
"1558","2020-04-22",0.441
"1559","2020-04-23",0.479
"1560","2020-04-24",0.518
"1561","2020-04-27",0.51
"1562","2020-04-28",0.515
"1563","2020-04-29",0.543
"1564","2020-04-30",0.545
"1565","2020-05-01",0.578
"1566","2020-05-04",0.63
"1567","2020-05-05",0.634
"1568","2020-05-06",0.68
"1569","2020-05-07",0.713
"1570","2020-05-08",0.68
"1571","2020-05-11",0.719
"1572","2020-05-12",0.724
"1573","2020-05-13",0.74
"1574","2020-05-14",0.736
"1575","2020-05-15",0.69
"1576","2020-05-18",0.695
"1577","2020-05-19",0.7
"1578","2020-05-20",0.676
"1579","2020-05-21",0.697
"1580","2020-05-22",0.68
"1581","2020-05-26",0.664
"1582","2020-05-27",0.833
"1583","2020-05-28",0.717
"1584","2020-05-29",0.69
"1585","2020-06-01",0.7
"1586","2020-06-02",0.736
"1587","2020-06-03",0.72
"1588","2020-06-04",0.73
"1589","2020-06-05",0.75
"1590","2020-06-08",0.8
"1591","2020-06-09",0.86
"1592","2020-06-10",0.836
"1593","2020-06-11",0.78
"1594","2020-06-12",0.759
"1595","2020-06-15",0.805
"1596","2020-06-16",0.789
"1597","2020-06-17",0.78
"1598","2020-06-18",0.755
"1599","2020-06-19",0.773
"1600","2020-06-22",2.01
"1601","2020-06-23",1.42
"1602","2020-06-24",2.1
"1603","2020-06-25",2.28
"1604","2020-06-26",2.04
"1605","2020-06-29",1.89
"1606","2020-06-30",1.9
"1607","2020-07-01",1.77
"1608","2020-07-02",1.67
"1609","2020-07-06",1.82
"1610","2020-07-07",1.92
"1611","2020-07-08",1.81
"1612","2020-07-09",1.785
"1613","2020-07-10",1.81
"1614","2020-07-13",2.01
"1615","2020-07-14",1.96
"1616","2020-07-15",1.9
"1617","2020-07-16",2.27
"1618","2020-07-17",2.2
"1619","2020-07-20",2.32
"1620","2020-07-21",2.17
"1621","2020-07-22",2.12
"1622","2020-07-23",2.34
"1623","2020-07-24",2.28
"1624","2020-07-27",2.16
"1625","2020-07-28",2.07
"1626","2020-07-29",2.15
"1627","2020-07-30",2.13
"1628","2020-07-31",2.06
"1629","2020-08-03",2.13
"1630","2020-08-04",3.26
"1631","2020-08-05",2.53
"1632","2020-08-06",2.5
"1633","2020-08-07",2.42
"1634","2020-08-10",2.5
"1635","2020-08-11",2.31
"1636","2020-08-12",2.18
"1637","2020-08-13",2.33
"1638","2020-08-14",2.43
"1639","2020-08-17",2.52
"1640","2020-08-18",2.44
"1641","2020-08-19",2.21
"1642","2020-08-20",2.11
"1643","2020-08-21",2.01
"1644","2020-08-24",1.78
"1645","2020-08-25",1.8
"1646","2020-08-26",1.65
"1647","2020-08-27",1.52
"1648","2020-08-28",1.6
"1649","2020-08-31",1.77
"1650","2020-09-01",1.64
"1651","2020-09-02",1.755
"1652","2020-09-03",1.62
"1653","2020-09-04",1.51
"1654","2020-09-08",1.5
"1655","2020-09-09",1.55
"1656","2020-09-10",1.64
"1657","2020-09-11",1.72
"1658","2020-09-14",1.89
"1659","2020-09-15",1.76
"1660","2020-09-16",1.8
"1661","2020-09-17",1.95
"1662","2020-09-18",2.02
"1663","2020-09-21",2.04
"1664","2020-09-22",1.97
"1665","2020-09-23",1.81
"1666","2020-09-24",1.81
"1667","2020-09-25",1.75
"1668","2020-09-28",1.79
"1669","2020-09-29",1.74
"1670","2020-09-30",1.92
"1671","2020-10-01",2.03
"1672","2020-10-02",2.13
"1673","2020-10-05",2.01
"1674","2020-10-06",1.93
"1675","2020-10-07",1.98
"1676","2020-10-08",1.98
"1677","2020-10-09",1.96
"1678","2020-10-12",1.94
"1679","2020-10-13",1.9
"1680","2020-10-14",1.87
"1681","2020-10-15",1.95
"1682","2020-10-16",1.89
"1683","2020-10-19",1.9
"1684","2020-10-20",1.87
"1685","2020-10-21",1.83
"1686","2020-10-22",1.88
"1687","2020-10-23",1.83
"1688","2020-10-26",1.82
"1689","2020-10-27",1.78
"1690","2020-10-28",1.65
"1691","2020-10-29",1.72
"1692","2020-10-30",1.65
"1693","2020-11-02",1.59
"1694","2020-11-03",1.66
"1695","2020-11-04",1.69
"1696","2020-11-05",1.81
"1697","2020-11-06",1.75
"1698","2020-11-09",1.62
"1699","2020-11-10",1.66
"1700","2020-11-11",1.68
"1701","2020-11-12",1.68
"1702","2020-11-13",1.76
"1703","2020-11-16",1.64
"1704","2020-11-17",1.62
"1705","2020-11-18",1.59
"1706","2020-11-19",1.58
"1707","2020-11-20",1.85
"1708","2020-11-23",1.94
"1709","2020-11-24",1.82
"1710","2020-11-25",1.87
"1711","2020-11-27",1.9
