"","date","NAV"
"963","2010-10-27",47.349998
"964","2010-10-28",47.009998
"965","2010-10-29",48.18
"966","2010-11-01",49.43
"967","2010-11-02",50.779999
"968","2010-11-03",52.029999
"969","2010-11-04",54.25
"970","2010-11-05",54.759998
"971","2010-11-08",54.110001
"972","2010-11-09",52.950001
"973","2010-11-10",52.02
"974","2010-11-11",52.450001
"975","2010-11-12",50.869999
"976","2010-11-15",51.860001
"977","2010-11-16",51.650002
"978","2010-11-17",51.759998
"979","2010-11-18",52.880001
"980","2010-11-19",53.080002
"981","2010-11-22",52.650002
"982","2010-11-23",51.380001
"983","2010-11-24",52.939999
"984","2010-11-26",52.580002
"985","2010-11-29",51.73
"986","2010-11-30",51.18
"987","2010-12-01",54.490002
"988","2010-12-02",56.57
"989","2010-12-03",58.650002
"990","2010-12-06",57.98
"991","2010-12-07",57.799999
"992","2010-12-08",57.450001
"993","2010-12-09",58.099998
"994","2010-12-10",58.029999
"995","2010-12-13",58.450001
"996","2010-12-14",58.91
"997","2010-12-15",59.23
"998","2010-12-16",59.48
"999","2010-12-17",58.490002
"1000","2010-12-20",57.82
"1001","2010-12-21",59.169998
"1002","2010-12-22",57.169998
"1003","2010-12-23",57.549999
"1004","2010-12-27",58.189999
"1005","2010-12-28",57.939999
"1006","2010-12-29",58.150002
"1007","2010-12-30",58
"1008","2010-12-31",57.91
"1009","2011-01-03",57.169998
"1010","2011-01-04",56.490002
"1011","2011-01-05",58.09
"1012","2011-01-06",58.52
"1013","2011-01-07",59.599998
"1014","2011-01-10",60.5
"1015","2011-01-11",61.98
"1016","2011-01-12",62.880001
"1017","2011-01-13",62.799999
"1018","2011-01-14",63.099998
"1019","2011-01-18",62.779999
"1020","2011-01-19",60.68
"1021","2011-01-20",59.669998
"1022","2011-01-21",59.740002
"1023","2011-01-24",59.830002
"1024","2011-01-25",63.09
"1025","2011-01-26",64.93
"1026","2011-01-27",64.980003
"1027","2011-01-28",63.52
"1028","2011-01-31",64.849998
"1029","2011-02-01",63.57
"1030","2011-02-02",61.310001
"1031","2011-02-03",63.490002
"1032","2011-02-04",63.880001
"1033","2011-02-07",64.75
"1034","2011-02-08",65.389999
"1035","2011-02-09",64.07
"1036","2011-02-10",64.589996
"1037","2011-02-11",65.230003
"1038","2011-02-14",65.559998
"1039","2011-02-15",64.760002
"1040","2011-02-16",65.230003
"1041","2011-02-17",64.339996
"1042","2011-02-18",63.639999
"1043","2011-02-22",61.639999
"1044","2011-02-23",60.540001
"1045","2011-02-24",60.029999
"1046","2011-02-25",61.150002
"1047","2011-02-28",61.98
"1048","2011-03-01",59.939999
"1049","2011-03-02",59.799999
"1050","2011-03-03",61.060001
"1051","2011-03-04",61.310001
"1052","2011-03-07",60.860001
"1053","2011-03-08",60.860001
"1054","2011-03-09",63.09
"1055","2011-03-10",63.740002
"1056","2011-03-11",64.389999
"1057","2011-03-14",63.650002
"1058","2011-03-15",63.98
"1059","2011-03-16",63.59
"1060","2011-03-17",64.019997
"1061","2011-03-18",64.779999
"1062","2011-03-21",66.790001
"1063","2011-03-22",65.309998
"1064","2011-03-23",65.110001
"1065","2011-03-24",67.099998
"1066","2011-03-25",68.129997
"1067","2011-03-28",67.639999
"1068","2011-03-29",68.209999
"1069","2011-03-30",69.690002
"1070","2011-03-31",69.330002
"1071","2011-04-01",69.199997
"1072","2011-04-04",69.5
"1073","2011-04-05",69.389999
"1074","2011-04-06",68.410004
"1075","2011-04-07",66.949997
"1076","2011-04-08",66.629997
"1077","2011-04-11",67.029999
"1078","2011-04-12",65.849998
"1079","2011-04-13",65.660004
"1080","2011-04-14",65.809998
"1081","2011-04-15",65.870003
"1082","2011-04-18",65.279999
"1083","2011-04-19",67.389999
"1084","2011-04-20",68.400002
"1085","2011-04-21",68.720001
"1086","2011-04-25",68.720001
"1087","2011-04-26",70.169998
"1088","2011-04-27",69.650002
"1089","2011-04-28",68.879997
"1090","2011-04-29",69.519997
"1091","2011-05-02",69
"1092","2011-05-03",68.419998
"1093","2011-05-04",68.760002
"1094","2011-05-05",68.510002
"1095","2011-05-06",68.519997
"1096","2011-05-09",68.650002
"1097","2011-05-10",68.879997
"1098","2011-05-11",68.459999
"1099","2011-05-12",68.720001
"1100","2011-05-13",67.5
"1101","2011-05-16",67.510002
"1102","2011-05-17",67
"1103","2011-05-18",68.279999
"1104","2011-05-19",68.019997
"1105","2011-05-20",67.489998
"1106","2011-05-23",64.800003
"1107","2011-05-24",64.239998
"1108","2011-05-25",65.18
"1109","2011-05-26",65.699997
"1110","2011-05-27",65.32
"1111","2011-05-31",65.870003
"1112","2011-06-01",62.77
"1113","2011-06-02",64.220001
"1114","2011-06-03",63.360001
"1115","2011-06-06",62.869999
"1116","2011-06-07",58.900002
"1117","2011-06-08",56.689999
"1118","2011-06-09",56.439999
"1119","2011-06-10",54.529999
"1120","2011-06-13",53.599998
"1121","2011-06-14",55.150002
"1122","2011-06-15",54.110001
"1123","2011-06-16",53.119999
"1124","2011-06-17",53.150002
"1125","2011-06-20",52.41
"1126","2011-06-21",53.740002
"1127","2011-06-22",53.43
"1128","2011-06-23",54.080002
"1129","2011-06-24",53.330002
"1130","2011-06-27",53.43
"1131","2011-06-28",54.189999
"1132","2011-06-29",54.490002
"1133","2011-06-30",56.459999
"1134","2011-07-01",58.349998
"1135","2011-07-05",57.349998
"1136","2011-07-06",56.779999
"1137","2011-07-07",57.82
"1138","2011-07-08",56.709999
"1139","2011-07-11",54.490002
"1140","2011-07-12",55.080002
"1141","2011-07-13",55.200001
"1142","2011-07-14",53.529999
"1143","2011-07-15",53.689999
"1144","2011-07-18",52.880001
"1145","2011-07-19",54.119999
"1146","2011-07-20",53.689999
"1147","2011-07-21",54.779999
"1148","2011-07-22",54.52
"1149","2011-07-25",54.720001
"1150","2011-07-26",52.509998
"1151","2011-07-27",51.389999
"1152","2011-07-28",51.130001
"1153","2011-07-29",51.310001
"1154","2011-08-01",50.450001
"1155","2011-08-02",47.860001
"1156","2011-08-03",46.349998
"1157","2011-08-04",43.470001
"1158","2011-08-05",43.259998
"1159","2011-08-08",36.919998
"1160","2011-08-09",39.490002
"1161","2011-08-10",37.98
"1162","2011-08-11",40
"1163","2011-08-12",41.049999
"1164","2011-08-15",42.029999
"1165","2011-08-16",41.299999
"1166","2011-08-17",40.330002
"1167","2011-08-18",37.139999
"1168","2011-08-19",35.869999
"1169","2011-08-22",35.73
"1170","2011-08-23",37.830002
"1171","2011-08-24",40.34
"1172","2011-08-25",39.830002
"1173","2011-08-26",40.200001
"1174","2011-08-29",42.5
"1175","2011-08-30",41.57
"1176","2011-08-31",41.400002
"1177","2011-09-01",41.009998
"1178","2011-09-02",39.580002
"1179","2011-09-06",38.799999
"1180","2011-09-07",39.119999
"1181","2011-09-08",38.610001
"1182","2011-09-09",36.869999
"1183","2011-09-12",36.459999
"1184","2011-09-13",37
"1185","2011-09-14",38.5
"1186","2011-09-15",38.720001
"1187","2011-09-16",39.060001
"1188","2011-09-19",38.200001
"1189","2011-09-20",37.27
"1190","2011-09-21",35.110001
"1191","2011-09-22",32.689999
"1192","2011-09-23",34.240002
"1193","2011-09-26",35.259998
"1194","2011-09-27",35.830002
"1195","2011-09-28",33.369999
"1196","2011-09-29",33.459999
"1197","2011-09-30",32.119999
"1198","2011-10-03",30.68
"1199","2011-10-04",32.560001
"1200","2011-10-05",33.029999
"1201","2011-10-06",33.599998
"1202","2011-10-07",33.580002
"1203","2011-10-10",35.939999
"1204","2011-10-11",37.610001
"1205","2011-10-12",38.560001
"1206","2011-10-13",38.68
"1207","2011-10-14",41.509998
"1208","2011-10-17",39.189999
"1209","2011-10-18",40.380001
"1210","2011-10-19",40.349998
"1211","2011-10-20",40.099998
"1212","2011-10-21",41.689999
"1213","2011-10-24",42.93
"1214","2011-10-25",41.57
"1215","2011-10-26",42.549999
"1216","2011-10-27",43.970001
"1217","2011-10-28",44.080002
"1218","2011-10-31",42.07
"1219","2011-11-01",40.91
"1220","2011-11-02",41.09
"1221","2011-11-03",42.360001
"1222","2011-11-04",42.560001
"1223","2011-11-07",42.389999
"1224","2011-11-08",42.299999
"1225","2011-11-09",40.5
"1226","2011-11-10",40.75
"1227","2011-11-11",41.41
"1228","2011-11-14",41.119999
"1229","2011-11-15",40.299999
"1230","2011-11-16",39.189999
"1231","2011-11-17",38.439999
"1232","2011-11-18",37.169998
"1233","2011-11-21",36.060001
"1234","2011-11-22",35.060001
"1235","2011-11-23",34.02
"1236","2011-11-25",33.759998
"1237","2011-11-28",35.240002
"1238","2011-11-29",34.889999
"1239","2011-11-30",37.23
"1240","2011-12-01",38.369999
"1241","2011-12-02",40.23
"1242","2011-12-05",39.119999
"1243","2011-12-06",38.860001
"1244","2011-12-07",38.880001
"1245","2011-12-08",37.279999
"1246","2011-12-09",38.869999
"1247","2011-12-12",37.91
"1248","2011-12-13",36.610001
"1249","2011-12-14",36.150002
"1250","2011-12-15",37.349998
"1251","2011-12-16",37.52
"1252","2011-12-19",36.540001
"1253","2011-12-20",38.91
"1254","2011-12-21",36.900002
"1255","2011-12-22",36.959999
"1256","2011-12-23",38.119999
"1257","2011-12-27",37.580002
"1258","2011-12-28",36.529999
"1259","2011-12-29",37.080002
"1260","2011-12-30",37.880001
"1261","2012-01-03",38.080002
"1262","2012-01-04",38.77
"1263","2012-01-05",39.810001
"1264","2012-01-06",39.130001
"1265","2012-01-09",38.830002
"1266","2012-01-10",40.209999
"1267","2012-01-11",39.98
"1268","2012-01-12",40.080002
"1269","2012-01-13",40.290001
"1270","2012-01-17",40.549999
"1271","2012-01-18",41.689999
"1272","2012-01-19",38.82
"1273","2012-01-20",39.650002
"1274","2012-01-23",41.630001
"1275","2012-01-24",42.98
"1276","2012-01-25",44.119999
"1277","2012-01-26",43.459999
"1278","2012-01-27",44.84
"1279","2012-01-30",43.5
"1280","2012-01-31",43.290001
"1281","2012-02-01",45.32
"1282","2012-02-02",45.91
"1283","2012-02-03",47.200001
"1284","2012-02-06",47.419998
"1285","2012-02-07",46.259998
"1286","2012-02-08",46.66
"1287","2012-02-09",46.540001
"1288","2012-02-10",45.790001
"1289","2012-02-13",45.689999
"1290","2012-02-14",44.43
"1291","2012-02-15",42.849998
"1292","2012-02-16",43.860001
"1293","2012-02-17",44.529999
"1294","2012-02-21",44.189999
"1295","2012-02-22",43.900002
"1296","2012-02-23",43.59
"1297","2012-02-24",43.310001
"1298","2012-02-27",43.59
"1299","2012-02-28",43.720001
"1300","2012-02-29",41.779999
"1301","2012-03-01",41.759998
"1302","2012-03-02",40.400002
"1303","2012-03-05",40.080002
"1304","2012-03-06",38.400002
"1305","2012-03-07",40.029999
"1306","2012-03-08",39.27
"1307","2012-03-09",39.380001
"1308","2012-03-12",39
"1309","2012-03-13",40.93
"1310","2012-03-14",41.060001
"1311","2012-03-15",42.200001
"1312","2012-03-16",41.73
"1313","2012-03-19",42.310001
"1314","2012-03-20",41.650002
"1315","2012-03-21",41.5
"1316","2012-03-22",41.150002
"1317","2012-03-23",40.889999
"1318","2012-03-26",41.509998
"1319","2012-03-27",41.16
"1320","2012-03-28",40.599998
"1321","2012-03-29",40.689999
"1322","2012-03-30",40.450001
"1323","2012-04-02",40.630001
"1324","2012-04-03",39.549999
"1325","2012-04-04",38.73
"1326","2012-04-05",38.900002
"1327","2012-04-09",37.91
"1328","2012-04-10",37.23
"1329","2012-04-11",36.77
"1330","2012-04-12",37.509998
"1331","2012-04-13",36.77
"1332","2012-04-16",36.580002
"1333","2012-04-17",37.560001
"1334","2012-04-18",36.93
"1335","2012-04-19",35.860001
"1336","2012-04-20",34.610001
"1337","2012-04-23",33.68
"1338","2012-04-24",33.759998
"1339","2012-04-25",33.610001
"1340","2012-04-26",34
"1341","2012-04-27",34.360001
"1342","2012-04-30",33.950001
"1343","2012-05-01",35.040001
"1344","2012-05-02",34.470001
"1345","2012-05-03",33.189999
"1346","2012-05-04",32.52
"1347","2012-05-07",32.060001
"1348","2012-05-08",31.82
"1349","2012-05-09",31.52
"1350","2012-05-10",30.809999
"1351","2012-05-11",30.01
"1352","2012-05-14",31.08
"1353","2012-05-15",29.799999
"1354","2012-05-16",28.41
"1355","2012-05-17",26.91
"1356","2012-05-18",26.309999
"1357","2012-05-21",27.389999
"1358","2012-05-22",28.08
"1359","2012-05-23",27.709999
"1360","2012-05-24",28.040001
"1361","2012-05-25",28.110001
"1362","2012-05-29",29.23
"1363","2012-05-30",28.26
"1364","2012-05-31",27.940001
"1365","2012-06-01",27.01
"1366","2012-06-04",26.610001
"1367","2012-06-05",27.52
"1368","2012-06-06",28.15
"1369","2012-06-07",24.110001
"1370","2012-06-08",28.360001
"1371","2012-06-11",28.74
"1372","2012-06-12",27.15
"1373","2012-06-13",25.93
"1374","2012-06-14",27.83
"1375","2012-06-15",29.950001
"1376","2012-06-18",28.6
"1377","2012-06-19",29.379999
"1378","2012-06-20",28.379999
"1379","2012-06-21",26.450001
"1380","2012-06-22",27.02
"1381","2012-06-25",25.389999
"1382","2012-06-26",25.58
"1383","2012-06-27",25.4
"1384","2012-06-28",25.559999
"1385","2012-06-29",28.370001
"1386","2012-07-02",27.09
"1387","2012-07-03",29.040001
"1388","2012-07-05",28.790001
"1389","2012-07-06",24.42
"1390","2012-07-09",23.67
"1391","2012-07-10",21.950001
"1392","2012-07-11",23
"1393","2012-07-12",23.43
"1394","2012-07-13",23.440001
"1395","2012-07-16",23.09
"1396","2012-07-17",24.18
"1397","2012-07-18",24.950001
"1398","2012-07-19",24.780001
"1399","2012-07-20",24
"1400","2012-07-23",23.559999
"1401","2012-07-24",23.02
"1402","2012-07-25",23.18
"1403","2012-07-26",23.200001
"1404","2012-07-27",23.68
"1405","2012-07-30",24
"1406","2012-07-31",24.6
"1407","2012-08-01",24.77
"1408","2012-08-02",21.440001
"1409","2012-08-03",22.389999
"1410","2012-08-06",24.620001
"1411","2012-08-07",25.66
"1412","2012-08-08",25.17
"1413","2012-08-09",25.559999
"1414","2012-08-10",26.040001
"1415","2012-08-13",25.42
"1416","2012-08-14",24.940001
"1417","2012-08-15",25.190001
"1418","2012-08-16",25.379999
"1419","2012-08-17",25.42
"1420","2012-08-20",25.040001
"1421","2012-08-21",25.15
"1422","2012-08-22",24.91
"1423","2012-08-23",23.129999
"1424","2012-08-24",22.98
"1425","2012-08-27",23.32
"1426","2012-08-28",22.76
"1427","2012-08-29",22.5
"1428","2012-08-30",21.469999
"1429","2012-08-31",21.98
"1430","2012-09-04",19.99
"1431","2012-09-05",20.41
"1432","2012-09-06",23.969999
"1433","2012-09-07",24.76
"1434","2012-09-10",23.99
"1435","2012-09-11",24.58
"1436","2012-09-12",24.83
"1437","2012-09-13",25.07
"1438","2012-09-14",26.030001
"1439","2012-09-17",25.07
"1440","2012-09-18",24.67
"1441","2012-09-19",24.93
"1442","2012-09-20",24.02
"1443","2012-09-21",23.52
"1444","2012-09-24",22.82
"1445","2012-09-25",21.530001
"1446","2012-09-26",21.530001
"1447","2012-09-27",21.65
"1448","2012-09-28",21.09
"1449","2012-10-01",20.950001
"1450","2012-10-02",20.82
"1451","2012-10-03",20.99
"1452","2012-10-04",21.43
"1453","2012-10-05",21.209999
"1454","2012-10-08",22.809999
"1455","2012-10-09",22.26
"1456","2012-10-10",21.99
"1457","2012-10-11",22.610001
"1458","2012-10-12",22.290001
"1459","2012-10-15",21.66
"1460","2012-10-16",20.58
"1461","2012-10-17",21.16
"1462","2012-10-18",20.540001
"1463","2012-10-19",19.040001
"1464","2012-10-22",19.85
"1465","2012-10-23",19.49
"1466","2012-10-24",19.08
"1467","2012-10-25",18.59
"1468","2012-10-26",18.51
"1469","2012-10-31",18.75
"1470","2012-11-01",20.120001
"1471","2012-11-02",20.59
"1472","2012-11-05",20.129999
"1473","2012-11-06",21.440001
"1474","2012-11-07",20.530001
"1475","2012-11-08",19.93
"1476","2012-11-09",19.690001
"1477","2012-11-12",20.1
"1478","2012-11-13",20.01
"1479","2012-11-14",19.950001
"1480","2012-11-15",19.76
"1481","2012-11-16",19.41
"1482","2012-11-19",19.66
"1483","2012-11-20",19.540001
"1484","2012-11-21",19.74
"1485","2012-11-23",19.83
"1486","2012-11-26",19.940001
"1487","2012-11-27",20.24
"1488","2012-11-28",20.639999
"1489","2012-11-29",20.49
"1490","2012-11-30",20.41
"1491","2012-12-03",20.299999
"1492","2012-12-04",20.91
"1493","2012-12-05",21.379999
"1494","2012-12-06",21.030001
"1495","2012-12-07",20.67
"1496","2012-12-10",20.6
"1497","2012-12-11",21.5
"1498","2012-12-12",22.370001
"1499","2012-12-13",21.879999
"1500","2012-12-14",21.629999
"1501","2012-12-17",21.92
"1502","2012-12-18",22.85
"1503","2012-12-19",20.92
"1504","2012-12-20",20.120001
"1505","2012-12-21",20.35
"1506","2012-12-24",20.040001
"1507","2012-12-26",20.24
"1508","2012-12-27",21.049999
"1509","2012-12-28",21.09
"1510","2012-12-31",21.77
"1511","2013-01-02",21.969999
"1512","2013-01-03",22.09
"1513","2013-01-04",23.049999
"1514","2013-01-07",23.58
"1515","2013-01-08",22.870001
"1516","2013-01-09",23.1
"1517","2013-01-10",23.450001
"1518","2013-01-11",24.049999
"1519","2013-01-14",23.700001
"1520","2013-01-15",23.92
"1521","2013-01-16",23.6
"1522","2013-01-17",23.77
"1523","2013-01-18",23.469999
"1524","2013-01-22",23.459999
"1525","2013-01-23",22.98
"1526","2013-01-24",23.99
"1527","2013-01-25",25.52
"1528","2013-01-28",26.23
"1529","2013-01-29",26.43
"1530","2013-01-30",26.370001
"1531","2013-01-31",26.09
"1532","2013-02-01",26.450001
"1533","2013-02-04",25.639999
"1534","2013-02-05",25.549999
"1535","2013-02-06",26.059999
"1536","2013-02-07",25.610001
"1537","2013-02-08",26.290001
"1538","2013-02-11",26.07
"1539","2013-02-12",26.469999
"1540","2013-02-13",26.969999
"1541","2013-02-14",26.540001
"1542","2013-02-15",27.09
"1543","2013-02-19",27.24
"1544","2013-02-20",25.91
"1545","2013-02-21",24.870001
"1546","2013-02-22",25.18
"1547","2013-02-25",24.77
"1548","2013-02-26",24.4
"1549","2013-02-27",24.75
"1550","2013-02-28",24.83
"1551","2013-03-01",24.110001
"1552","2013-03-04",23.610001
"1553","2013-03-05",24.91
"1554","2013-03-06",24.959999
"1555","2013-03-07",31.889999
"1556","2013-03-08",35.43
"1557","2013-03-11",36.049999
"1558","2013-03-12",35.650002
"1559","2013-03-13",36.93
"1560","2013-03-14",36.93
"1561","2013-03-15",36.790001
"1562","2013-03-18",36.68
"1563","2013-03-19",36.720001
"1564","2013-03-20",36.040001
"1565","2013-03-21",35.029999
"1566","2013-03-22",34.720001
"1567","2013-03-25",34.639999
"1568","2013-03-26",34.540001
"1569","2013-03-27",34.630001
"1570","2013-03-28",34.57
"1571","2013-04-01",33.41
"1572","2013-04-02",32.82
"1573","2013-04-03",31.190001
"1574","2013-04-04",30.75
"1575","2013-04-05",30.530001
"1576","2013-04-08",32.540001
"1577","2013-04-09",32.450001
"1578","2013-04-10",33.73
"1579","2013-04-11",34.099998
"1580","2013-04-12",33.459999
"1581","2013-04-15",30.969999
"1582","2013-04-16",31.709999
"1583","2013-04-17",30.889999
"1584","2013-04-18",30.969999
"1585","2013-04-19",30.639999
"1586","2013-04-22",31.540001
"1587","2013-04-23",31.709999
"1588","2013-04-24",32.709999
"1589","2013-04-25",33.200001
"1590","2013-04-26",32.560001
"1591","2013-04-29",34
"1592","2013-04-30",33.119999
"1593","2013-05-01",31.549999
"1594","2013-05-02",31.65
"1595","2013-05-03",34.810001
"1596","2013-05-06",35.32
"1597","2013-05-07",34.790001
"1598","2013-05-08",35.259998
"1599","2013-05-09",36.029999
"1600","2013-05-10",35.43
"1601","2013-05-13",35.549999
"1602","2013-05-14",36.009998
"1603","2013-05-15",36.34
"1604","2013-05-16",36.220001
"1605","2013-05-17",38.25
"1606","2013-05-20",38.029999
"1607","2013-05-21",38.23
"1608","2013-05-22",37.43
"1609","2013-05-23",36.450001
"1610","2013-05-24",35.880001
"1611","2013-05-28",36.490002
"1612","2013-05-29",36.119999
"1613","2013-05-30",36.900002
"1614","2013-05-31",35.869999
"1615","2013-06-03",34.619999
"1616","2013-06-04",34.34
"1617","2013-06-05",33.25
"1618","2013-06-06",33.950001
"1619","2013-06-07",34.66
"1620","2013-06-10",34.310001
"1621","2013-06-11",31.200001
"1622","2013-06-12",30.74
"1623","2013-06-13",31.09
"1624","2013-06-14",31
"1625","2013-06-17",31.190001
"1626","2013-06-18",30.66
"1627","2013-06-19",29.92
"1628","2013-06-20",26.57
"1629","2013-06-21",26.99
"1630","2013-06-24",26.620001
"1631","2013-06-25",27.940001
"1632","2013-06-26",27.41
"1633","2013-06-27",27.99
"1634","2013-06-28",27.76
"1635","2013-07-01",28.51
"1636","2013-07-02",27.860001
"1637","2013-07-03",27.469999
"1638","2013-07-05",29.08
"1639","2013-07-08",29.26
"1640","2013-07-09",28.74
"1641","2013-07-10",28.799999
"1642","2013-07-11",29.5
"1643","2013-07-12",29.16
"1644","2013-07-15",31.99
"1645","2013-07-16",32
"1646","2013-07-17",33.419998
"1647","2013-07-18",34.02
"1648","2013-07-19",34
"1649","2013-07-22",35.02
"1650","2013-07-23",34.740002
"1651","2013-07-24",33.950001
"1652","2013-07-25",34.310001
"1653","2013-07-26",34.41
"1654","2013-07-29",33.91
"1655","2013-07-30",33.720001
"1656","2013-07-31",34.150002
"1657","2013-08-01",35.220001
"1658","2013-08-02",35.43
"1659","2013-08-05",35.66
"1660","2013-08-06",34.27
"1661","2013-08-07",32.93
"1662","2013-08-08",34.349998
"1663","2013-08-09",34.23
"1664","2013-08-12",34.560001
"1665","2013-08-13",34.139999
"1666","2013-08-14",33.560001
"1667","2013-08-15",33.200001
"1668","2013-08-16",32.869999
"1669","2013-08-19",32.790001
"1670","2013-08-20",33.470001
"1671","2013-08-21",33.400002
"1672","2013-08-22",34.419998
"1673","2013-08-23",34.630001
"1674","2013-08-26",34.709999
"1675","2013-08-27",33.439999
"1676","2013-08-28",34.330002
"1677","2013-08-29",34.259998
"1678","2013-08-30",34.27
"1679","2013-09-03",34.009998
"1680","2013-09-04",33.07
"1681","2013-09-05",34.130001
"1682","2013-09-06",34.700001
"1683","2013-09-09",35.279999
"1684","2013-09-10",36.849998
"1685","2013-09-11",36.580002
"1686","2013-09-12",36.220001
"1687","2013-09-13",36.52
"1688","2013-09-16",36.75
"1689","2013-09-17",37.990002
"1690","2013-09-18",38.439999
"1691","2013-09-19",39.709999
"1692","2013-09-20",38.130001
"1693","2013-09-23",37.139999
"1694","2013-09-24",36.990002
"1695","2013-09-25",36.790001
"1696","2013-09-26",37.150002
"1697","2013-09-27",36.610001
"1698","2013-09-30",36.48
"1699","2013-10-01",37.060001
"1700","2013-10-02",36.830002
"1701","2013-10-03",37.5
"1702","2013-10-04",38.369999
"1703","2013-10-07",36.5
"1704","2013-10-08",35.02
"1705","2013-10-09",34.619999
"1706","2013-10-10",35.919998
"1707","2013-10-11",36.32
"1708","2013-10-14",36.709999
"1709","2013-10-15",36.110001
"1710","2013-10-16",36.919998
"1711","2013-10-17",37.139999
"1712","2013-10-18",37.209999
"1713","2013-10-21",37.040001
"1714","2013-10-22",37.43
"1715","2013-10-23",37.18
"1716","2013-10-24",37.25
"1717","2013-10-25",37.029999
"1718","2013-10-28",37.310001
"1719","2013-10-29",36.740002
"1720","2013-10-30",35.59
"1721","2013-10-31",36.16
"1722","2013-11-01",36.02
"1723","2013-11-04",37.490002
"1724","2013-11-05",39.290001
"1725","2013-11-06",39.439999
"1726","2013-11-07",38.810001
"1727","2013-11-08",39.82
"1728","2013-11-11",40.900002
"1729","2013-11-12",39.990002
"1730","2013-11-13",39.75
"1731","2013-11-14",39.740002
"1732","2013-11-15",39.849998
"1733","2013-11-18",38.970001
"1734","2013-11-19",38.200001
"1735","2013-11-20",38.009998
"1736","2013-11-21",38.66
"1737","2013-11-22",38.560001
"1738","2013-11-25",39.16
"1739","2013-11-26",39.459999
"1740","2013-11-27",40
"1741","2013-11-29",40.189999
"1742","2013-12-02",40.299999
"1743","2013-12-03",39.5
"1744","2013-12-04",39.709999
"1745","2013-12-05",39.639999
"1746","2013-12-06",40.060001
"1747","2013-12-09",40.419998
"1748","2013-12-10",40.540001
"1749","2013-12-11",39.689999
"1750","2013-12-12",39.599998
"1751","2013-12-13",40.080002
"1752","2013-12-16",39.32
"1753","2013-12-17",40.049999
"1754","2013-12-18",40.07
"1755","2013-12-19",39.459999
"1756","2013-12-20",37.16
"1757","2013-12-23",36.34
"1758","2013-12-24",37.549999
"1759","2013-12-26",37.580002
"1760","2013-12-27",37.610001
"1761","2013-12-30",37.73
"1762","2013-12-31",38.189999
"1763","2014-01-02",37.220001
"1764","2014-01-03",37.75
"1765","2014-01-06",38.119999
"1766","2014-01-07",37.799999
"1767","2014-01-08",37.400002
"1768","2014-01-09",37.77
"1769","2014-01-10",38.25
"1770","2014-01-13",37.75
"1771","2014-01-14",38.779999
"1772","2014-01-15",38.639999
"1773","2014-01-16",38.560001
"1774","2014-01-17",38.369999
"1775","2014-01-21",38.330002
"1776","2014-01-22",37.32
"1777","2014-01-23",35.150002
"1778","2014-01-24",33.18
"1779","2014-01-27",32.599998
"1780","2014-01-28",32.490002
"1781","2014-01-29",31.5
"1782","2014-01-30",32.549999
"1783","2014-01-31",30.82
"1784","2014-02-03",29.49
"1785","2014-02-04",32.810001
"1786","2014-02-05",33.23
"1787","2014-02-06",34.799999
"1788","2014-02-07",34.529999
"1789","2014-02-10",34.130001
"1790","2014-02-11",34.650002
"1791","2014-02-12",34.91
"1792","2014-02-13",35.119999
"1793","2014-02-14",35.740002
"1794","2014-02-18",36.700001
"1795","2014-02-19",35.959999
"1796","2014-02-20",36.650002
"1797","2014-02-21",36.419998
"1798","2014-02-24",37.59
"1799","2014-02-25",36.959999
"1800","2014-02-26",36.91
"1801","2014-02-27",37.200001
"1802","2014-02-28",37.5
"1803","2014-03-03",37.720001
"1804","2014-03-04",37.790001
"1805","2014-03-05",36.169998
"1806","2014-03-06",36.25
"1807","2014-03-07",35.900002
"1808","2014-03-10",35.09
"1809","2014-03-11",35.57
"1810","2014-03-12",36.009998
"1811","2014-03-13",34.66
"1812","2014-03-14",34.610001
"1813","2014-03-17",34.860001
"1814","2014-03-18",34.330002
"1815","2014-03-19",33.700001
"1816","2014-03-20",33.810001
"1817","2014-03-21",33.240002
"1818","2014-03-24",33.259998
"1819","2014-03-25",31.790001
"1820","2014-03-26",31.65
"1821","2014-03-27",32.139999
"1822","2014-03-28",33.560001
"1823","2014-03-31",33.869999
"1824","2014-04-01",34.869999
"1825","2014-04-02",34.599998
"1826","2014-04-03",34.540001
"1827","2014-04-04",33.939999
"1828","2014-04-07",31.93
"1829","2014-04-08",32.630001
"1830","2014-04-09",33.740002
"1831","2014-04-10",33.27
"1832","2014-04-11",33.25
"1833","2014-04-14",33.279999
"1834","2014-04-15",33.73
"1835","2014-04-16",34.790001
"1836","2014-04-17",34
"1837","2014-04-21",34.48
"1838","2014-04-22",35.060001
"1839","2014-04-23",35.360001
"1840","2014-04-24",36.919998
"1841","2014-04-25",36.650002
"1842","2014-04-28",36.959999
"1843","2014-04-29",37.27
"1844","2014-04-30",37.93
"1845","2014-05-01",38.049999
"1846","2014-05-02",37.259998
"1847","2014-05-05",36.450001
"1848","2014-05-06",35.34
"1849","2014-05-07",34.57
"1850","2014-05-08",34.330002
"1851","2014-05-09",34.669998
"1852","2014-05-12",35.84
"1853","2014-05-13",35.279999
"1854","2014-05-14",34.720001
"1855","2014-05-15",33.689999
"1856","2014-05-16",33.060001
"1857","2014-05-19",33.490002
"1858","2014-05-20",32.759998
"1859","2014-05-21",32.860001
"1860","2014-05-22",33.43
