"","date","ICAD"
"1005","2010-12-28",6.6
"1006","2010-12-29",6.85
"1007","2010-12-30",7
"1008","2010-12-31",6.75
"1009","2011-01-03",6.9
"1010","2011-01-04",6.9
"1011","2011-01-05",7.05
"1012","2011-01-06",7.4
"1013","2011-01-07",7.1
"1014","2011-01-10",6.95
"1015","2011-01-11",7
"1016","2011-01-12",7.15
"1017","2011-01-13",7.25
"1018","2011-01-14",7.1
"1019","2011-01-18",7.2
"1020","2011-01-19",7.3
"1021","2011-01-20",7.1
"1022","2011-01-21",7.15
"1023","2011-01-24",7.25
"1024","2011-01-25",7
"1025","2011-01-26",7.15
"1026","2011-01-27",7
"1027","2011-01-28",6.9
"1028","2011-01-31",6.75
"1029","2011-02-01",6.75
"1030","2011-02-02",6.65
"1031","2011-02-03",6.75
"1032","2011-02-04",6.75
"1033","2011-02-07",6.65
"1034","2011-02-08",6.75
"1035","2011-02-09",6.7
"1036","2011-02-10",6.7
"1037","2011-02-11",6.7
"1038","2011-02-14",6.75
"1039","2011-02-15",6.8
"1040","2011-02-16",6.7
"1041","2011-02-17",6.65
"1042","2011-02-18",6.7
"1043","2011-02-22",6.4
"1044","2011-02-23",6.5
"1045","2011-02-24",6.35
"1046","2011-02-25",6.5
"1047","2011-02-28",6.4
"1048","2011-03-01",6.2
"1049","2011-03-02",6.15
"1050","2011-03-03",6.25
"1051","2011-03-04",6.2
"1052","2011-03-07",6.15
"1053","2011-03-08",6.1
"1054","2011-03-09",6
"1055","2011-03-10",5.8
"1056","2011-03-11",5.7
"1057","2011-03-14",5.65
"1058","2011-03-15",5.5
"1059","2011-03-16",5.5
"1060","2011-03-17",5.5
"1061","2011-03-18",5.25
"1062","2011-03-21",5.5
"1063","2011-03-22",5.6
"1064","2011-03-23",5.4
"1065","2011-03-24",5.2
"1066","2011-03-25",5.45
"1067","2011-03-28",5.85
"1068","2011-03-29",5.75
"1069","2011-03-30",6
"1070","2011-03-31",6.75
"1071","2011-04-01",6.75
"1072","2011-04-04",6.5
"1073","2011-04-05",6.15
"1074","2011-04-06",6
"1075","2011-04-07",6.05
"1076","2011-04-08",6
"1077","2011-04-11",6.1
"1078","2011-04-12",6.1
"1079","2011-04-13",6
"1080","2011-04-14",5.85
"1081","2011-04-15",5.8
"1082","2011-04-18",5.5
"1083","2011-04-19",5.65
"1084","2011-04-20",5.75
"1085","2011-04-21",5.6
"1086","2011-04-25",5.75
"1087","2011-04-26",5.6
"1088","2011-04-27",5.75
"1089","2011-04-28",6.1
"1090","2011-04-29",6.1
"1091","2011-05-02",6.05
"1092","2011-05-03",6
"1093","2011-05-04",5.9
"1094","2011-05-05",5.75
"1095","2011-05-06",6
"1096","2011-05-09",6
"1097","2011-05-10",6
"1098","2011-05-11",5.8
"1099","2011-05-12",6
"1100","2011-05-13",5.9
"1101","2011-05-16",5.75
"1102","2011-05-17",5.3
"1103","2011-05-18",5.75
"1104","2011-05-19",5.5
"1105","2011-05-20",5.6
"1106","2011-05-23",5.45
"1107","2011-05-24",5.1
"1108","2011-05-25",5.2
"1109","2011-05-26",5.1
"1110","2011-05-27",5.55
"1111","2011-05-31",5.65
"1112","2011-06-01",5.5
"1113","2011-06-02",5.5
"1114","2011-06-03",5.4
"1115","2011-06-06",5.05
"1116","2011-06-07",5.05
"1117","2011-06-08",5.05
"1118","2011-06-09",5.05
"1119","2011-06-10",5
"1120","2011-06-13",4.95
"1121","2011-06-14",5.05
"1122","2011-06-15",5.2
"1123","2011-06-16",5.15
"1124","2011-06-17",5.1
"1125","2011-06-20",5.15
"1126","2011-06-21",5.3
"1127","2011-06-22",5.15
"1128","2011-06-23",5.15
"1129","2011-06-24",5.35
"1130","2011-06-27",5.2
"1131","2011-06-28",5.35
"1132","2011-06-29",5.2
"1133","2011-06-30",5.3
"1134","2011-07-01",5.25
"1135","2011-07-05",5.3
"1136","2011-07-06",5.1
"1137","2011-07-07",5.1
"1138","2011-07-08",5.1
"1139","2011-07-11",5.15
"1140","2011-07-12",5
"1141","2011-07-13",5.15
"1142","2011-07-14",5.2
"1143","2011-07-15",5
"1144","2011-07-18",5.05
"1145","2011-07-19",5
"1146","2011-07-20",5
"1147","2011-07-21",5.05
"1148","2011-07-22",5.05
"1149","2011-07-25",5.1
"1150","2011-07-26",5.05
"1151","2011-07-27",5.3
"1152","2011-07-28",4.2
"1153","2011-07-29",3.8
"1154","2011-08-01",3.7
"1155","2011-08-02",3.6
"1156","2011-08-03",3.6
"1157","2011-08-04",3.35
"1158","2011-08-05",3.35
"1159","2011-08-08",2.95
"1160","2011-08-09",2.75
"1161","2011-08-10",2.85
"1162","2011-08-11",2.6
"1163","2011-08-12",2.55
"1164","2011-08-15",3
"1165","2011-08-16",3
"1166","2011-08-17",3
"1167","2011-08-18",3
"1168","2011-08-19",2.95
"1169","2011-08-22",2.95
"1170","2011-08-23",3
"1171","2011-08-24",3.05
"1172","2011-08-25",3.05
"1173","2011-08-26",3.2
"1174","2011-08-29",3.1
"1175","2011-08-30",3
"1176","2011-08-31",2.9
"1177","2011-09-01",2.75
"1178","2011-09-02",2.6
"1179","2011-09-06",2.65
"1180","2011-09-07",2.65
"1181","2011-09-08",2.75
"1182","2011-09-09",2.65
"1183","2011-09-12",2.8
"1184","2011-09-13",2.95
"1185","2011-09-14",3.55
"1186","2011-09-15",3.9
"1187","2011-09-16",3.25
"1188","2011-09-19",3.35
"1189","2011-09-20",3.2
"1190","2011-09-21",3.05
"1191","2011-09-22",3
"1192","2011-09-23",2.95
"1193","2011-09-26",2.3
"1194","2011-09-27",2.4
"1195","2011-09-28",2.5
"1196","2011-09-29",2.5
"1197","2011-09-30",2.35
"1198","2011-10-03",2.1
"1199","2011-10-04",2.25
"1200","2011-10-05",2.65
"1201","2011-10-06",2.7
"1202","2011-10-07",2.95
"1203","2011-10-10",2.95
"1204","2011-10-11",3
"1205","2011-10-12",2.75
"1206","2011-10-13",2.8
"1207","2011-10-14",2.8
"1208","2011-10-17",3
"1209","2011-10-18",2.85
"1210","2011-10-19",3.1
"1211","2011-10-20",3.1
"1212","2011-10-21",2.9
"1213","2011-10-24",3.2
"1214","2011-10-25",3.4
"1215","2011-10-26",3.3
"1216","2011-10-27",3.45
"1217","2011-10-28",3.55
"1218","2011-10-31",3.6
"1219","2011-11-01",3.7
"1220","2011-11-02",3.45
"1221","2011-11-03",3.65
"1222","2011-11-04",3.4
"1223","2011-11-07",3.45
"1224","2011-11-08",3.4
"1225","2011-11-09",3.2
"1226","2011-11-10",3.15
"1227","2011-11-11",3.15
"1228","2011-11-14",3.75
"1229","2011-11-15",3.7
"1230","2011-11-16",3.6
"1231","2011-11-17",3.2
"1232","2011-11-18",3.25
"1233","2011-11-21",3.05
"1234","2011-11-22",3.5
"1235","2011-11-23",3.3
"1236","2011-11-25",3.3
"1237","2011-11-28",3.2
"1238","2011-11-29",3.1
"1239","2011-11-30",3.05
"1240","2011-12-01",3.3
"1241","2011-12-02",3.1
"1242","2011-12-05",2.85
"1243","2011-12-06",2.85
"1244","2011-12-07",2.8
"1245","2011-12-08",2.8
"1246","2011-12-09",2.75
"1247","2011-12-12",2.7
"1248","2011-12-13",2.65
"1249","2011-12-14",2.8
"1250","2011-12-15",2.9
"1251","2011-12-16",2.75
"1252","2011-12-19",2.55
"1253","2011-12-20",2.7
"1254","2011-12-21",2.7
"1255","2011-12-22",2.8
"1256","2011-12-23",2.7
"1257","2011-12-27",2.65
"1258","2011-12-28",2.65
"1259","2011-12-29",2.7
"1260","2011-12-30",2.85
"1261","2012-01-03",2.8
"1262","2012-01-04",3.2
"1263","2012-01-05",3.25
"1264","2012-01-06",3.25
"1265","2012-01-09",3.4
"1266","2012-01-10",3.3
"1267","2012-01-11",3.25
"1268","2012-01-12",3.2
"1269","2012-01-13",3
"1270","2012-01-17",2.8
"1271","2012-01-18",2.95
"1272","2012-01-19",2.85
"1273","2012-01-20",2.8
"1274","2012-01-23",2.8
"1275","2012-01-24",2.9
"1276","2012-01-25",2.95
"1277","2012-01-26",2.95
"1278","2012-01-27",2.85
"1279","2012-01-30",2.75
"1280","2012-01-31",2.7
"1281","2012-02-01",2.85
"1282","2012-02-02",2.75
"1283","2012-02-03",2.8
"1284","2012-02-06",2.8
"1285","2012-02-07",2.9
"1286","2012-02-08",2.85
"1287","2012-02-09",2.9
"1288","2012-02-10",2.75
"1289","2012-02-13",2.75
"1290","2012-02-14",2.85
"1291","2012-02-15",2.85
"1292","2012-02-16",2.8
"1293","2012-02-17",2.8
"1294","2012-02-21",2.75
"1295","2012-02-22",2.7
"1296","2012-02-23",2.9
"1297","2012-02-24",2.85
"1298","2012-02-27",2.9
"1299","2012-02-28",2.8
"1300","2012-02-29",2.55
"1301","2012-03-01",2.55
"1302","2012-03-02",2.6
"1303","2012-03-05",2.45
"1304","2012-03-06",2.5
"1305","2012-03-07",2.5
"1306","2012-03-08",2.4
"1307","2012-03-09",2.35
"1308","2012-03-12",2.4
"1309","2012-03-13",2.35
"1310","2012-03-14",2.45
"1311","2012-03-15",2.35
"1312","2012-03-16",2.5
"1313","2012-03-19",2.4
"1314","2012-03-20",2.45
"1315","2012-03-21",2.5
"1316","2012-03-22",2.5
"1317","2012-03-23",2.45
"1318","2012-03-26",2.45
"1319","2012-03-27",2.5
"1320","2012-03-28",2.55
"1321","2012-03-29",2.55
"1322","2012-03-30",2.45
"1323","2012-04-02",2.45
"1324","2012-04-03",2.25
"1325","2012-04-04",2.3
"1326","2012-04-05",2.3
"1327","2012-04-09",2.35
"1328","2012-04-10",2.25
"1329","2012-04-11",2.25
"1330","2012-04-12",2.15
"1331","2012-04-13",2.25
"1332","2012-04-16",2.25
"1333","2012-04-17",2.45
"1334","2012-04-18",2.65
"1335","2012-04-19",2.4
"1336","2012-04-20",2.25
"1337","2012-04-23",2.45
"1338","2012-04-24",2.4
"1339","2012-04-25",2.5
"1340","2012-04-26",2.4
"1341","2012-04-27",2.5
"1342","2012-04-30",2.3
"1343","2012-05-01",2.35
"1344","2012-05-02",2.3
"1345","2012-05-03",2.25
"1346","2012-05-04",2.2
"1347","2012-05-07",2.3
"1348","2012-05-08",2.25
"1349","2012-05-09",2.25
"1350","2012-05-10",2.3
"1351","2012-05-11",2.45
"1352","2012-05-14",2.35
"1353","2012-05-15",2.55
"1354","2012-05-16",2.5
"1355","2012-05-17",2.3
"1356","2012-05-18",2.6
"1357","2012-05-21",2.5
"1358","2012-05-22",2.6
"1359","2012-05-23",2.35
"1360","2012-05-24",2.4
"1361","2012-05-25",2.4
"1362","2012-05-29",2.45
"1363","2012-05-30",2.6
"1364","2012-05-31",2.6
"1365","2012-06-01",2.55
"1366","2012-06-04",2.5
"1367","2012-06-05",2.45
"1368","2012-06-06",2.4
"1369","2012-06-07",2.7
"1370","2012-06-08",2.5
"1371","2012-06-11",2.4
"1372","2012-06-12",2.35
"1373","2012-06-13",2.35
"1374","2012-06-14",2.45
"1375","2012-06-15",2.65
"1376","2012-06-18",2.55
"1377","2012-06-19",2.35
"1378","2012-06-20",2.5
"1379","2012-06-21",2.5
"1380","2012-06-22",2.3
"1381","2012-06-25",2.35
"1382","2012-06-26",2.3
"1383","2012-06-27",2.3
"1384","2012-06-28",2.25
"1385","2012-06-29",2.3
"1386","2012-07-02",2.2
"1387","2012-07-03",2.2
"1388","2012-07-05",2.25
"1389","2012-07-06",2.3
"1390","2012-07-09",2.3
"1391","2012-07-10",2.45
"1392","2012-07-11",2.45
"1393","2012-07-12",2.2
"1394","2012-07-13",2.3
"1395","2012-07-16",2.2
"1396","2012-07-17",2.2
"1397","2012-07-18",2.15
"1398","2012-07-19",2.1
"1399","2012-07-20",2
"1400","2012-07-23",2.1
"1401","2012-07-24",1.9
"1402","2012-07-25",2.1
"1403","2012-07-26",2.05
"1404","2012-07-27",2.1
"1405","2012-07-30",2
"1406","2012-07-31",2.05
"1407","2012-08-01",2.15
"1408","2012-08-02",2
"1409","2012-08-03",2.05
"1410","2012-08-06",2.2
"1411","2012-08-07",2.05
"1412","2012-08-08",2.2
"1413","2012-08-09",2.4
"1414","2012-08-10",2.4
"1415","2012-08-13",2.15
"1416","2012-08-14",2.4
"1417","2012-08-15",2.6
"1418","2012-08-16",2.58
"1419","2012-08-17",2.89
"1420","2012-08-20",2.57
"1421","2012-08-21",2.48
"1422","2012-08-22",2.25
"1423","2012-08-23",2.22
"1424","2012-08-24",2.03
"1425","2012-08-27",2.06
"1426","2012-08-28",2.14
"1427","2012-08-29",2.09
"1428","2012-08-30",2.24
"1429","2012-08-31",2.17
"1430","2012-09-04",2.18
"1431","2012-09-05",2.18
"1432","2012-09-06",2.19
"1433","2012-09-07",2.31
"1434","2012-09-10",2.21
"1435","2012-09-11",2.19
"1436","2012-09-12",2.02
"1437","2012-09-13",2.09
"1438","2012-09-14",2.15
"1439","2012-09-17",2.2
"1440","2012-09-18",2.28
"1441","2012-09-19",2.24
"1442","2012-09-20",2.19
"1443","2012-09-21",2.27
"1444","2012-09-24",2.25
"1445","2012-09-25",2.27
"1446","2012-09-26",2.16
"1447","2012-09-27",2.12
"1448","2012-09-28",2.15
"1449","2012-10-01",2.21
"1450","2012-10-02",2.14
"1451","2012-10-03",2.36
"1452","2012-10-04",2.26
"1453","2012-10-05",2.34
"1454","2012-10-08",2.22
"1455","2012-10-09",2.22
"1456","2012-10-10",2.24
"1457","2012-10-11",2.2
"1458","2012-10-12",2.25
"1459","2012-10-15",2.2
"1460","2012-10-16",2.24
"1461","2012-10-17",2.15
"1462","2012-10-18",2.11
"1463","2012-10-19",2.09
"1464","2012-10-22",2
"1465","2012-10-23",2.04
"1466","2012-10-24",1.91
"1467","2012-10-25",1.93
"1468","2012-10-26",1.92
"1469","2012-10-31",2.02
"1470","2012-11-01",2.17
"1471","2012-11-02",2.15
"1472","2012-11-05",3
"1473","2012-11-06",2.83
"1474","2012-11-07",3.01
"1475","2012-11-08",3.04
"1476","2012-11-09",2.93
"1477","2012-11-12",2.74
"1478","2012-11-13",2.8
"1479","2012-11-14",2.9
"1480","2012-11-15",2.9
"1481","2012-11-16",2.91
"1482","2012-11-19",2.96
"1483","2012-11-20",2.87
"1484","2012-11-21",2.93
"1485","2012-11-23",3.06
"1486","2012-11-26",3.34
"1487","2012-11-27",3.5
"1488","2012-11-28",3.59
"1489","2012-11-29",3.74
"1490","2012-11-30",3.47
"1491","2012-12-03",3.33
"1492","2012-12-04",3.35
"1493","2012-12-05",3.7
"1494","2012-12-06",3.7
"1495","2012-12-07",3.75
"1496","2012-12-10",3.8
"1497","2012-12-11",3.98
"1498","2012-12-12",4.31
"1499","2012-12-13",4.63
"1500","2012-12-14",4.48
"1501","2012-12-17",4.19
"1502","2012-12-18",4.34
"1503","2012-12-19",4.39
"1504","2012-12-20",4.8
"1505","2012-12-21",4.8
"1506","2012-12-24",4.5
"1507","2012-12-26",4.52
"1508","2012-12-27",4.61
"1509","2012-12-28",4.8
"1510","2012-12-31",4.79
"1511","2013-01-02",4.71
"1512","2013-01-03",4.63
"1513","2013-01-04",4.71
"1514","2013-01-07",4.76
"1515","2013-01-08",4.51
"1516","2013-01-09",4.42
"1517","2013-01-10",4.47
"1518","2013-01-11",4.75
"1519","2013-01-14",5.34
"1520","2013-01-15",4.89
"1521","2013-01-16",5.2
"1522","2013-01-17",5.25
"1523","2013-01-18",5.14
"1524","2013-01-22",5.15
"1525","2013-01-23",5.16
"1526","2013-01-24",5.2
"1527","2013-01-25",5.12
"1528","2013-01-28",5.02
"1529","2013-01-29",4.98
"1530","2013-01-30",4.92
"1531","2013-01-31",4.93
"1532","2013-02-01",5.02
"1533","2013-02-04",4.93
"1534","2013-02-05",4.99
"1535","2013-02-06",5.04
"1536","2013-02-07",5.04
"1537","2013-02-08",5.09
"1538","2013-02-11",5
"1539","2013-02-12",5.1
"1540","2013-02-13",5.98
"1541","2013-02-14",6.03
"1542","2013-02-15",6.54
"1543","2013-02-19",6.59
"1544","2013-02-20",6.64
"1545","2013-02-21",6.5
"1546","2013-02-22",6.36
"1547","2013-02-25",5.85
"1548","2013-02-26",5.54
"1549","2013-02-27",5.52
"1550","2013-02-28",5.45
"1551","2013-03-01",5.49
"1552","2013-03-04",5.53
"1553","2013-03-05",5.5
"1554","2013-03-06",5.35
"1555","2013-03-07",5.22
"1556","2013-03-08",5.21
"1557","2013-03-11",5.47
"1558","2013-03-12",5.37
"1559","2013-03-13",5.27
"1560","2013-03-14",5.36
"1561","2013-03-15",5.38
"1562","2013-03-18",5.3
"1563","2013-03-19",5.21
"1564","2013-03-20",5.37
"1565","2013-03-21",5.29
"1566","2013-03-22",5.35
"1567","2013-03-25",5.25
"1568","2013-03-26",5.17
"1569","2013-03-27",5.06
"1570","2013-03-28",4.99
"1571","2013-04-01",5
"1572","2013-04-02",4.97
"1573","2013-04-03",4.86
"1574","2013-04-04",4.96
"1575","2013-04-05",4.98
"1576","2013-04-08",5.09
"1577","2013-04-09",5.2
"1578","2013-04-10",5
"1579","2013-04-11",5
"1580","2013-04-12",4.96
"1581","2013-04-15",4.97
"1582","2013-04-16",4.98
"1583","2013-04-17",4.98
"1584","2013-04-18",4.91
"1585","2013-04-19",4.76
"1586","2013-04-22",4.46
"1587","2013-04-23",4.3
"1588","2013-04-24",4.44
"1589","2013-04-25",4.69
"1590","2013-04-26",4.67
"1591","2013-04-29",4.86
"1592","2013-04-30",4.97
"1593","2013-05-01",4.96
"1594","2013-05-02",4.88
"1595","2013-05-03",5.22
"1596","2013-05-06",6.05
"1597","2013-05-07",6.12
"1598","2013-05-08",6.23
"1599","2013-05-09",6.07
"1600","2013-05-10",6.1
"1601","2013-05-13",5.93
"1602","2013-05-14",5.91
"1603","2013-05-15",5.96
"1604","2013-05-16",5.76
"1605","2013-05-17",5.96
"1606","2013-05-20",5.82
"1607","2013-05-21",5.97
"1608","2013-05-22",5.92
"1609","2013-05-23",5.82
"1610","2013-05-24",5.92
"1611","2013-05-28",6.12
"1612","2013-05-29",6.03
"1613","2013-05-30",6.04
"1614","2013-05-31",5.99
"1615","2013-06-03",6.04
"1616","2013-06-04",6.01
"1617","2013-06-05",6
"1618","2013-06-06",6.05
"1619","2013-06-07",6.18
"1620","2013-06-10",6.26
"1621","2013-06-11",6.27
"1622","2013-06-12",5.81
"1623","2013-06-13",5.73
"1624","2013-06-14",5.88
"1625","2013-06-17",5.83
"1626","2013-06-18",5.96
"1627","2013-06-19",5.84
"1628","2013-06-20",5.76
"1629","2013-06-21",5.5
"1630","2013-06-24",5.25
"1631","2013-06-25",5.42
"1632","2013-06-26",5.37
"1633","2013-06-27",5.51
"1634","2013-06-28",6
"1635","2013-07-01",6
"1636","2013-07-02",5.95
"1637","2013-07-03",5.99
"1638","2013-07-05",5.96
"1639","2013-07-08",6.1
"1640","2013-07-09",6.02
"1641","2013-07-10",6.02
"1642","2013-07-11",5.97
"1643","2013-07-12",5.95
"1644","2013-07-15",6.11
"1645","2013-07-16",6.12
"1646","2013-07-17",6.14
"1647","2013-07-18",6.16
"1648","2013-07-19",6.18
"1649","2013-07-22",6.2
"1650","2013-07-23",6.19
"1651","2013-07-24",6.17
"1652","2013-07-25",6.18
"1653","2013-07-26",6.21
"1654","2013-07-29",6.2
"1655","2013-07-30",5.9
"1656","2013-07-31",5.76
"1657","2013-08-01",5.7
"1658","2013-08-02",5.86
"1659","2013-08-05",5.87
"1660","2013-08-06",5.81
"1661","2013-08-07",5.86
"1662","2013-08-08",5.8
"1663","2013-08-09",5.77
"1664","2013-08-12",5.77
"1665","2013-08-13",5.77
"1666","2013-08-14",5.76
"1667","2013-08-15",5.66
"1668","2013-08-16",5.7
"1669","2013-08-19",5.75
"1670","2013-08-20",5.67
"1671","2013-08-21",5.64
"1672","2013-08-22",5.63
"1673","2013-08-23",5.51
"1674","2013-08-26",5.42
"1675","2013-08-27",5.45
"1676","2013-08-28",5.54
"1677","2013-08-29",5.46
"1678","2013-08-30",5.61
"1679","2013-09-03",5.69
"1680","2013-09-04",5.77
"1681","2013-09-05",5.69
"1682","2013-09-06",5.64
"1683","2013-09-09",5.67
"1684","2013-09-10",5.64
"1685","2013-09-11",5.6
"1686","2013-09-12",5.51
"1687","2013-09-13",5.57
"1688","2013-09-16",5.58
"1689","2013-09-17",5.6
"1690","2013-09-18",5.37
"1691","2013-09-19",5.45
"1692","2013-09-20",5.49
"1693","2013-09-23",5.38
"1694","2013-09-24",5.64
"1695","2013-09-25",5.56
"1696","2013-09-26",5.42
"1697","2013-09-27",5.34
"1698","2013-09-30",5.27
"1699","2013-10-01",5.55
"1700","2013-10-02",5.75
"1701","2013-10-03",5.96
"1702","2013-10-04",6.39
"1703","2013-10-07",6.35
"1704","2013-10-08",5.4
"1705","2013-10-09",5.85
"1706","2013-10-10",6.95
"1707","2013-10-11",6.81
"1708","2013-10-14",7.04
"1709","2013-10-15",7.05
"1710","2013-10-16",6.87
"1711","2013-10-17",7
"1712","2013-10-18",8.18
"1713","2013-10-21",8.85
"1714","2013-10-22",10.02
"1715","2013-10-23",9.81
"1716","2013-10-24",9.19
"1717","2013-10-25",9.14
"1718","2013-10-28",9.51
"1719","2013-10-29",8.5
"1720","2013-10-30",9.21
"1721","2013-10-31",8.99
"1722","2013-11-01",8.74
"1723","2013-11-04",8.69
"1724","2013-11-05",8.6
"1725","2013-11-06",8.38
"1726","2013-11-07",8.42
"1727","2013-11-08",8.75
"1728","2013-11-11",8.94
"1729","2013-11-12",9.27
"1730","2013-11-13",8.96
"1731","2013-11-14",9.11
"1732","2013-11-15",8.93
"1733","2013-11-18",8.82
"1734","2013-11-19",8.42
"1735","2013-11-20",8.6
"1736","2013-11-21",8.61
"1737","2013-11-22",8.66
"1738","2013-11-25",8.86
"1739","2013-11-26",8.74
"1740","2013-11-27",8.72
"1741","2013-11-29",8.64
"1742","2013-12-02",8.45
"1743","2013-12-03",8.58
"1744","2013-12-04",8.56
"1745","2013-12-05",8.6
"1746","2013-12-06",10.5
"1747","2013-12-09",10.38
"1748","2013-12-10",10.06
"1749","2013-12-11",10.99
"1750","2013-12-12",11.52
"1751","2013-12-13",11.74
"1752","2013-12-16",11.38
"1753","2013-12-17",11.36
"1754","2013-12-18",11.42
"1755","2013-12-19",11.79
"1756","2013-12-20",11.8
"1757","2013-12-23",12.01
"1758","2013-12-24",11.75
"1759","2013-12-26",11.81
"1760","2013-12-27",11.68
"1761","2013-12-30",11.65
"1762","2013-12-31",11.66
"1763","2014-01-02",10.72
"1764","2014-01-03",11.15
"1765","2014-01-06",11.09
"1766","2014-01-07",10.86
"1767","2014-01-08",12.1
"1768","2014-01-09",12.98
"1769","2014-01-10",12.87
"1770","2014-01-13",12.8
"1771","2014-01-14",12.71
"1772","2014-01-15",13.88
"1773","2014-01-16",13.94
"1774","2014-01-17",12.92
"1775","2014-01-21",12.75
"1776","2014-01-22",12.51
"1777","2014-01-23",12.23
"1778","2014-01-24",11.81
"1779","2014-01-27",11.26
"1780","2014-01-28",11.25
"1781","2014-01-29",11.15
"1782","2014-01-30",11.65
"1783","2014-01-31",11.28
"1784","2014-02-03",11.06
"1785","2014-02-04",11
"1786","2014-02-05",11.03
"1787","2014-02-06",11.38
"1788","2014-02-07",11.62
"1789","2014-02-10",11.45
"1790","2014-02-11",11.23
"1791","2014-02-12",11.24
"1792","2014-02-13",11.14
"1793","2014-02-14",11.21
"1794","2014-02-18",11.21
"1795","2014-02-19",11.7
"1796","2014-02-20",12.44
"1797","2014-02-21",11.74
"1798","2014-02-24",11.42
"1799","2014-02-25",11.35
"1800","2014-02-26",11.84
"1801","2014-02-27",11.6
"1802","2014-02-28",11.65
"1803","2014-03-03",11.61
"1804","2014-03-04",11.32
"1805","2014-03-05",11.44
"1806","2014-03-06",11.71
"1807","2014-03-07",11.54
"1808","2014-03-10",12.03
"1809","2014-03-11",11.53
"1810","2014-03-12",11.7
"1811","2014-03-13",11.36
"1812","2014-03-14",11.05
"1813","2014-03-17",11.12
"1814","2014-03-18",10.92
"1815","2014-03-19",10.84
"1816","2014-03-20",10.67
"1817","2014-03-21",10.62
"1818","2014-03-24",9.57
"1819","2014-03-25",9.81
"1820","2014-03-26",9.33
"1821","2014-03-27",9.25
"1822","2014-03-28",9.1
"1823","2014-03-31",9.16
"1824","2014-04-01",9.32
"1825","2014-04-02",9.26
"1826","2014-04-03",9.11
"1827","2014-04-04",8.74
"1828","2014-04-07",8.37
"1829","2014-04-08",8.15
"1830","2014-04-09",8.27
"1831","2014-04-10",7.98
"1832","2014-04-11",7.9
"1833","2014-04-14",8
"1834","2014-04-15",8.32
"1835","2014-04-16",8.23
"1836","2014-04-17",8.51
"1837","2014-04-21",8.58
"1838","2014-04-22",8.43
"1839","2014-04-23",8.44
"1840","2014-04-24",8.31
"1841","2014-04-25",8.21
"1842","2014-04-28",8.28
"1843","2014-04-29",8.6
"1844","2014-04-30",8.68
"1845","2014-05-01",8.48
"1846","2014-05-02",8.36
"1847","2014-05-05",8.46
"1848","2014-05-06",8.44
"1849","2014-05-07",7.01
"1850","2014-05-08",6.93
"1851","2014-05-09",7
"1852","2014-05-12",7.46
"1853","2014-05-13",7.25
"1854","2014-05-14",7.19
"1855","2014-05-15",7.25
"1856","2014-05-16",7.31
"1857","2014-05-19",7.32
"1858","2014-05-20",7.18
"1859","2014-05-21",7.05
"1860","2014-05-22",6.9
"1861","2014-05-23",6.87
"1862","2014-05-27",6.93
"1863","2014-05-28",6.68
"1864","2014-05-29",6.57
"1865","2014-05-30",6.62
"1866","2014-06-02",6.57
"1867","2014-06-03",6.57
"1868","2014-06-04",6.59
"1869","2014-06-05",6.56
"1870","2014-06-06",6.48
"1871","2014-06-09",6.87
"1872","2014-06-10",6.84
"1873","2014-06-11",6.96
"1874","2014-06-12",6.76
"1875","2014-06-13",6.61
"1876","2014-06-16",6.73
"1877","2014-06-17",6.85
"1878","2014-06-18",6.82
"1879","2014-06-19",6.68
"1880","2014-06-20",6.43
"1881","2014-06-23",6.07
"1882","2014-06-24",6.05
"1883","2014-06-25",6.33
"1884","2014-06-26",6.25
"1885","2014-06-27",6.17
"1886","2014-06-30",6.41
"1887","2014-07-01",6.75
"1888","2014-07-02",7.1
"1889","2014-07-03",7.03
"1890","2014-07-07",6.79
"1891","2014-07-08",6.65
"1892","2014-07-09",6.91
"1893","2014-07-10",6.94
"1894","2014-07-11",7.05
"1895","2014-07-14",7.32
"1896","2014-07-15",7.13
"1897","2014-07-16",8.7
"1898","2014-07-17",8.53
"1899","2014-07-18",8.58
"1900","2014-07-21",8.3
"1901","2014-07-22",8.5
"1902","2014-07-23",8.52
"1903","2014-07-24",8.23
"1904","2014-07-25",8.25
"1905","2014-07-28",8.34
"1906","2014-07-29",8.59
"1907","2014-07-30",9.09
"1908","2014-07-31",9.12
"1909","2014-08-01",9.22
"1910","2014-08-04",9.19
"1911","2014-08-05",9.01
"1912","2014-08-06",9
"1913","2014-08-07",8.98
"1914","2014-08-08",8.76
"1915","2014-08-11",8.8
"1916","2014-08-12",8.81
"1917","2014-08-13",8.76
"1918","2014-08-14",8.95
"1919","2014-08-15",8.99
"1920","2014-08-18",9.77
"1921","2014-08-19",10.09
"1922","2014-08-20",10.49
"1923","2014-08-21",10.39
"1924","2014-08-22",10.39
"1925","2014-08-25",10.59
"1926","2014-08-26",10.45
"1927","2014-08-27",10.64
"1928","2014-08-28",10.57
"1929","2014-08-29",10.55
"1930","2014-09-02",11.11
"1931","2014-09-03",10.99
"1932","2014-09-04",11.31
"1933","2014-09-05",11.17
"1934","2014-09-08",11.18
"1935","2014-09-09",11.2
"1936","2014-09-10",11.19
"1937","2014-09-11",11.07
"1938","2014-09-12",11.02
"1939","2014-09-15",10.63
"1940","2014-09-16",10.46
"1941","2014-09-17",10.07
"1942","2014-09-18",10.16
