"","date","DRRX"
"1001","2010-12-21",3.6
"1002","2010-12-22",3.6
"1003","2010-12-23",3.62
"1004","2010-12-27",3.6
"1005","2010-12-28",3.55
"1006","2010-12-29",3.57
"1007","2010-12-30",3.55
"1008","2010-12-31",3.45
"1009","2011-01-03",3.59
"1010","2011-01-04",3.52
"1011","2011-01-05",3.61
"1012","2011-01-06",3.58
"1013","2011-01-07",3.55
"1014","2011-01-10",3.59
"1015","2011-01-11",3.58
"1016","2011-01-12",3.58
"1017","2011-01-13",3.58
"1018","2011-01-14",3.61
"1019","2011-01-18",3.61
"1020","2011-01-19",3.47
"1021","2011-01-20",3.26
"1022","2011-01-21",3.05
"1023","2011-01-24",3.27
"1024","2011-01-25",3.22
"1025","2011-01-26",3.31
"1026","2011-01-27",3.22
"1027","2011-01-28",3.05
"1028","2011-01-31",3.12
"1029","2011-02-01",3.37
"1030","2011-02-02",3.29
"1031","2011-02-03",3.38
"1032","2011-02-04",3.38
"1033","2011-02-07",3.41
"1034","2011-02-08",3.46
"1035","2011-02-09",3.32
"1036","2011-02-10",3.29
"1037","2011-02-11",3.26
"1038","2011-02-14",3.26
"1039","2011-02-15",3.29
"1040","2011-02-16",3.36
"1041","2011-02-17",3.41
"1042","2011-02-18",3.4
"1043","2011-02-22",3.3
"1044","2011-02-23",3.15
"1045","2011-02-24",3.16
"1046","2011-02-25",3.29
"1047","2011-02-28",3.24
"1048","2011-03-01",3.1
"1049","2011-03-02",3.01
"1050","2011-03-03",3.13
"1051","2011-03-04",3.2
"1052","2011-03-07",3.09
"1053","2011-03-08",3.36
"1054","2011-03-09",3.48
"1055","2011-03-10",3.35
"1056","2011-03-11",3.48
"1057","2011-03-14",3.38
"1058","2011-03-15",3.29
"1059","2011-03-16",3.3
"1060","2011-03-17",3.29
"1061","2011-03-18",3.45
"1062","2011-03-21",3.52
"1063","2011-03-22",3.5
"1064","2011-03-23",3.53
"1065","2011-03-24",3.5
"1066","2011-03-25",3.5
"1067","2011-03-28",3.54
"1068","2011-03-29",3.6
"1069","2011-03-30",3.61
"1070","2011-03-31",3.6
"1071","2011-04-01",3.6
"1072","2011-04-04",3.61
"1073","2011-04-05",3.52
"1074","2011-04-06",3.59
"1075","2011-04-07",3.51
"1076","2011-04-08",3.45
"1077","2011-04-11",3.5
"1078","2011-04-12",3.27
"1079","2011-04-13",3.15
"1080","2011-04-14",3.09
"1081","2011-04-15",3.25
"1082","2011-04-18",3.17
"1083","2011-04-19",3.17
"1084","2011-04-20",3.26
"1085","2011-04-21",3.29
"1086","2011-04-25",3.32
"1087","2011-04-26",3.32
"1088","2011-04-27",3.42
"1089","2011-04-28",3.68
"1090","2011-04-29",3.73
"1091","2011-05-02",3.59
"1092","2011-05-03",3.17
"1093","2011-05-04",3.23
"1094","2011-05-05",3.15
"1095","2011-05-06",3.25
"1096","2011-05-09",3.25
"1097","2011-05-10",3.36
"1098","2011-05-11",3.28
"1099","2011-05-12",3.35
"1100","2011-05-13",3.28
"1101","2011-05-16",3.24
"1102","2011-05-17",3.2
"1103","2011-05-18",3.26
"1104","2011-05-19",3.25
"1105","2011-05-20",3.24
"1106","2011-05-23",3.24
"1107","2011-05-24",3.12
"1108","2011-05-25",3.14
"1109","2011-05-26",3.17
"1110","2011-05-27",3.19
"1111","2011-05-31",3.5
"1112","2011-06-01",3.23
"1113","2011-06-02",3.15
"1114","2011-06-03",3
"1115","2011-06-06",2.92
"1116","2011-06-07",2.95
"1117","2011-06-08",2.96
"1118","2011-06-09",3.05
"1119","2011-06-10",3.07
"1120","2011-06-13",2.98
"1121","2011-06-14",3
"1122","2011-06-15",2.79
"1123","2011-06-16",2.8
"1124","2011-06-17",2.78
"1125","2011-06-20",2.95
"1126","2011-06-21",2.95
"1127","2011-06-22",2.81
"1128","2011-06-23",3.09
"1129","2011-06-24",2.13
"1130","2011-06-27",1.94
"1131","2011-06-28",2.04
"1132","2011-06-29",1.98
"1133","2011-06-30",2.03
"1134","2011-07-01",2.04
"1135","2011-07-05",2
"1136","2011-07-06",2.05
"1137","2011-07-07",2.04
"1138","2011-07-08",2.03
"1139","2011-07-11",1.95
"1140","2011-07-12",1.98
"1141","2011-07-13",2.05
"1142","2011-07-14",2.05
"1143","2011-07-15",2.11
"1144","2011-07-18",2.08
"1145","2011-07-19",2.15
"1146","2011-07-20",2.24
"1147","2011-07-21",2.2
"1148","2011-07-22",2.2
"1149","2011-07-25",2.13
"1150","2011-07-26",2.14
"1151","2011-07-27",2.03
"1152","2011-07-28",2.05
"1153","2011-07-29",2.06
"1154","2011-08-01",2.09
"1155","2011-08-02",2
"1156","2011-08-03",1.99
"1157","2011-08-04",1.86
"1158","2011-08-05",1.93
"1159","2011-08-08",1.72
"1160","2011-08-09",1.77
"1161","2011-08-10",1.57
"1162","2011-08-11",1.69
"1163","2011-08-12",1.75
"1164","2011-08-15",1.79
"1165","2011-08-16",1.65
"1166","2011-08-17",1.7
"1167","2011-08-18",1.56
"1168","2011-08-19",1.53
"1169","2011-08-22",1.48
"1170","2011-08-23",1.51
"1171","2011-08-24",1.5
"1172","2011-08-25",1.41
"1173","2011-08-26",1.48
"1174","2011-08-29",1.77
"1175","2011-08-30",1.71
"1176","2011-08-31",1.67
"1177","2011-09-01",1.55
"1178","2011-09-02",1.44
"1179","2011-09-06",1.41
"1180","2011-09-07",1.54
"1181","2011-09-08",1.53
"1182","2011-09-09",1.43
"1183","2011-09-12",1.64
"1184","2011-09-13",1.84
"1185","2011-09-14",1.82
"1186","2011-09-15",1.79
"1187","2011-09-16",1.87
"1188","2011-09-19",1.7
"1189","2011-09-20",1.67
"1190","2011-09-21",1.53
"1191","2011-09-22",1.47
"1192","2011-09-23",1.5
"1193","2011-09-26",1.48
"1194","2011-09-27",1.61
"1195","2011-09-28",1.46
"1196","2011-09-29",1.58
"1197","2011-09-30",1.61
"1198","2011-10-03",1.43
"1199","2011-10-04",1.69
"1200","2011-10-05",1.51
"1201","2011-10-06",1.52
"1202","2011-10-07",1.45
"1203","2011-10-10",1.5
"1204","2011-10-11",1.5
"1205","2011-10-12",1.51
"1206","2011-10-13",1.53
"1207","2011-10-14",1.64
"1208","2011-10-17",1.61
"1209","2011-10-18",1.72
"1210","2011-10-19",1.69
"1211","2011-10-20",1.79
"1212","2011-10-21",1.74
"1213","2011-10-24",1.78
"1214","2011-10-25",1.7
"1215","2011-10-26",1.71
"1216","2011-10-27",1.8
"1217","2011-10-28",1.71
"1218","2011-10-31",1.59
"1219","2011-11-01",1.49
"1220","2011-11-02",1.53
"1221","2011-11-03",1.59
"1222","2011-11-04",1.55
"1223","2011-11-07",1.52
"1224","2011-11-08",1.52
"1225","2011-11-09",1.45
"1226","2011-11-10",1.48
"1227","2011-11-11",1.5
"1228","2011-11-14",1.45
"1229","2011-11-15",1.44
"1230","2011-11-16",1.38
"1231","2011-11-17",1.38
"1232","2011-11-18",1.38
"1233","2011-11-21",1.33
"1234","2011-11-22",1.31
"1235","2011-11-23",1.22
"1236","2011-11-25",1.24
"1237","2011-11-28",1.27
"1238","2011-11-29",1.2
"1239","2011-11-30",1.36
"1240","2011-12-01",1.26
"1241","2011-12-02",1.3
"1242","2011-12-05",1.32
"1243","2011-12-06",1.32
"1244","2011-12-07",1.31
"1245","2011-12-08",1.22
"1246","2011-12-09",1.29
"1247","2011-12-12",1.27
"1248","2011-12-13",1.28
"1249","2011-12-14",1.27
"1250","2011-12-15",1.28
"1251","2011-12-16",1.24
"1252","2011-12-19",1.16
"1253","2011-12-20",1.2
"1254","2011-12-21",1.16
"1255","2011-12-22",1.18
"1256","2011-12-23",1.18
"1257","2011-12-27",1.2
"1258","2011-12-28",1.15
"1259","2011-12-29",1.2
"1260","2011-12-30",1.18
"1261","2012-01-03",1.2
"1262","2012-01-04",1.15
"1263","2012-01-05",1.18
"1264","2012-01-06",0.74
"1265","2012-01-09",0.79
"1266","2012-01-10",0.77
"1267","2012-01-11",0.78
"1268","2012-01-12",0.78
"1269","2012-01-13",0.77
"1270","2012-01-17",0.74
"1271","2012-01-18",0.73
"1272","2012-01-19",0.77
"1273","2012-01-20",0.79
"1274","2012-01-23",0.8
"1275","2012-01-24",0.79
"1276","2012-01-25",0.79
"1277","2012-01-26",0.79
"1278","2012-01-27",0.79
"1279","2012-01-30",0.79
"1280","2012-01-31",0.79
"1281","2012-02-01",0.79
"1282","2012-02-02",0.77
"1283","2012-02-03",0.78
"1284","2012-02-06",0.79
"1285","2012-02-07",0.82
"1286","2012-02-08",0.85
"1287","2012-02-09",0.82
"1288","2012-02-10",0.8
"1289","2012-02-13",0.8
"1290","2012-02-14",0.78
"1291","2012-02-15",0.77
"1292","2012-02-16",0.78
"1293","2012-02-17",0.78
"1294","2012-02-21",0.79
"1295","2012-02-22",0.75
"1296","2012-02-23",0.76
"1297","2012-02-24",0.75
"1298","2012-02-27",0.74
"1299","2012-02-28",0.74
"1300","2012-02-29",0.75
"1301","2012-03-01",0.72
"1302","2012-03-02",0.79
"1303","2012-03-05",0.81
"1304","2012-03-06",0.8
"1305","2012-03-07",0.87
"1306","2012-03-08",0.88
"1307","2012-03-09",0.83
"1308","2012-03-12",0.79
"1309","2012-03-13",0.79
"1310","2012-03-14",0.78
"1311","2012-03-15",0.79
"1312","2012-03-16",0.78
"1313","2012-03-19",0.79
"1314","2012-03-20",0.78
"1315","2012-03-21",0.78
"1316","2012-03-22",0.78
"1317","2012-03-23",0.82
"1318","2012-03-26",0.85
"1319","2012-03-27",0.85
"1320","2012-03-28",0.8
"1321","2012-03-29",0.85
"1322","2012-03-30",0.8
"1323","2012-04-02",0.8
"1324","2012-04-03",0.8
"1325","2012-04-04",0.78
"1326","2012-04-05",0.78
"1327","2012-04-09",0.75
"1328","2012-04-10",0.73
"1329","2012-04-11",0.73
"1330","2012-04-12",0.71
"1331","2012-04-13",0.69
"1332","2012-04-16",0.7
"1333","2012-04-17",0.72
"1334","2012-04-18",0.73
"1335","2012-04-19",0.73
"1336","2012-04-20",0.72
"1337","2012-04-23",0.71
"1338","2012-04-24",0.73
"1339","2012-04-25",0.77
"1340","2012-04-26",0.75
"1341","2012-04-27",0.74
"1342","2012-04-30",0.7
"1343","2012-05-01",0.7
"1344","2012-05-02",0.75
"1345","2012-05-03",0.73
"1346","2012-05-04",0.74
"1347","2012-05-07",0.73
"1348","2012-05-08",0.74
"1349","2012-05-09",0.76
"1350","2012-05-10",0.78
"1351","2012-05-11",0.79
"1352","2012-05-14",0.78
"1353","2012-05-15",0.82
"1354","2012-05-16",0.79
"1355","2012-05-17",0.78
"1356","2012-05-18",0.76
"1357","2012-05-21",0.8
"1358","2012-05-22",0.8
"1359","2012-05-23",0.79
"1360","2012-05-24",0.86
"1361","2012-05-25",0.93
"1362","2012-05-29",0.9
"1363","2012-05-30",0.88
"1364","2012-05-31",0.81
"1365","2012-06-01",0.83
"1366","2012-06-04",0.82
"1367","2012-06-05",0.84
"1368","2012-06-06",0.88
"1369","2012-06-07",0.85
"1370","2012-06-08",0.85
"1371","2012-06-11",0.8
"1372","2012-06-12",0.83
"1373","2012-06-13",0.8
"1374","2012-06-14",0.89
"1375","2012-06-15",0.84
"1376","2012-06-18",0.84
"1377","2012-06-19",0.84
"1378","2012-06-20",0.82
"1379","2012-06-21",0.82
"1380","2012-06-22",0.79
"1381","2012-06-25",0.8
"1382","2012-06-26",0.79
"1383","2012-06-27",0.82
"1384","2012-06-28",0.9
"1385","2012-06-29",0.91
"1386","2012-07-02",0.92
"1387","2012-07-03",1.03
"1388","2012-07-05",1.1
"1389","2012-07-06",1.07
"1390","2012-07-09",1.04
"1391","2012-07-10",1.05
"1392","2012-07-11",1.12
"1393","2012-07-12",1.11
"1394","2012-07-13",1.11
"1395","2012-07-16",1.2
"1396","2012-07-17",1.16
"1397","2012-07-18",1.16
"1398","2012-07-19",1.03
"1399","2012-07-20",1.16
"1400","2012-07-23",1.13
"1401","2012-07-24",1.11
"1402","2012-07-25",1.1
"1403","2012-07-26",1.08
"1404","2012-07-27",1.05
"1405","2012-07-30",1.08
"1406","2012-07-31",1.06
"1407","2012-08-01",1.01
"1408","2012-08-02",0.97
"1409","2012-08-03",0.94
"1410","2012-08-06",0.93
"1411","2012-08-07",0.98
"1412","2012-08-08",0.93
"1413","2012-08-09",0.84
"1414","2012-08-10",0.84
"1415","2012-08-13",0.88
"1416","2012-08-14",0.9
"1417","2012-08-15",0.92
"1418","2012-08-16",0.95
"1419","2012-08-17",1
"1420","2012-08-20",1.08
"1421","2012-08-21",1.04
"1422","2012-08-22",1.02
"1423","2012-08-23",1
"1424","2012-08-24",0.96
"1425","2012-08-27",0.96
"1426","2012-08-28",0.98
"1427","2012-08-29",1.01
"1428","2012-08-30",1.05
"1429","2012-08-31",1.05
"1430","2012-09-04",1.05
"1431","2012-09-05",1.08
"1432","2012-09-06",1.11
"1433","2012-09-07",1.12
"1434","2012-09-10",1.13
"1435","2012-09-11",1.24
"1436","2012-09-12",1.24
"1437","2012-09-13",1.26
"1438","2012-09-14",1.26
"1439","2012-09-17",1.24
"1440","2012-09-18",1.25
"1441","2012-09-19",1.21
"1442","2012-09-20",1.2
"1443","2012-09-21",1.32
"1444","2012-09-24",1.28
"1445","2012-09-25",1.36
"1446","2012-09-26",1.35
"1447","2012-09-27",1.47
"1448","2012-09-28",1.44
"1449","2012-10-01",1.44
"1450","2012-10-02",1.47
"1451","2012-10-03",1.41
"1452","2012-10-04",1.46
"1453","2012-10-05",1.45
"1454","2012-10-08",1.49
"1455","2012-10-09",1.47
"1456","2012-10-10",1.48
"1457","2012-10-11",1.48
"1458","2012-10-12",1.51
"1459","2012-10-15",1.58
"1460","2012-10-16",1.66
"1461","2012-10-17",1.63
"1462","2012-10-18",1.56
"1463","2012-10-19",1.47
"1464","2012-10-22",1.46
"1465","2012-10-23",1.38
"1466","2012-10-24",1.35
"1467","2012-10-25",1.4
"1468","2012-10-26",1.34
"1469","2012-10-31",1.37
"1470","2012-11-01",0.91
"1471","2012-11-02",0.9
"1472","2012-11-05",1
"1473","2012-11-06",1
"1474","2012-11-07",0.96
"1475","2012-11-08",1
"1476","2012-11-09",1.01
"1477","2012-11-12",1.01
"1478","2012-11-13",1
"1479","2012-11-14",1
"1480","2012-11-15",0.99
"1481","2012-11-16",0.99
"1482","2012-11-19",0.97
"1483","2012-11-20",0.93
"1484","2012-11-21",0.93
"1485","2012-11-23",0.95
"1486","2012-11-26",0.95
"1487","2012-11-27",1.02
"1488","2012-11-28",1.01
"1489","2012-11-29",1.01
"1490","2012-11-30",1
"1491","2012-12-03",0.98
"1492","2012-12-04",0.99
"1493","2012-12-05",0.97
"1494","2012-12-06",0.9
"1495","2012-12-07",0.9
"1496","2012-12-10",0.9
"1497","2012-12-11",0.86
"1498","2012-12-12",0.89
"1499","2012-12-13",0.9
"1500","2012-12-14",0.92
"1501","2012-12-17",0.9
"1502","2012-12-18",0.88
"1503","2012-12-19",0.9
"1504","2012-12-20",0.9
"1505","2012-12-21",0.88
"1506","2012-12-24",0.88
"1507","2012-12-26",0.92
"1508","2012-12-27",0.9
"1509","2012-12-28",0.91
"1510","2012-12-31",0.92
"1511","2013-01-02",0.96
"1512","2013-01-03",1
"1513","2013-01-04",0.99
"1514","2013-01-07",0.97
"1515","2013-01-08",0.93
"1516","2013-01-09",0.95
"1517","2013-01-10",0.99
"1518","2013-01-11",0.96
"1519","2013-01-14",0.96
"1520","2013-01-15",0.97
"1521","2013-01-16",0.96
"1522","2013-01-17",0.97
"1523","2013-01-18",1.03
"1524","2013-01-22",1.05
"1525","2013-01-23",1.09
"1526","2013-01-24",1.12
"1527","2013-01-25",1.09
"1528","2013-01-28",1.05
"1529","2013-01-29",1.07
"1530","2013-01-30",1.05
"1531","2013-01-31",1.09
"1532","2013-02-01",1.1
"1533","2013-02-04",1.16
"1534","2013-02-05",1.21
"1535","2013-02-06",1.16
"1536","2013-02-07",1.18
"1537","2013-02-08",1.19
"1538","2013-02-11",1.2
"1539","2013-02-12",1.18
"1540","2013-02-13",1.17
"1541","2013-02-14",1.17
"1542","2013-02-15",1.15
"1543","2013-02-19",1.19
"1544","2013-02-20",1.16
"1545","2013-02-21",1.09
"1546","2013-02-22",1.14
"1547","2013-02-25",1.06
"1548","2013-02-26",1.13
"1549","2013-02-27",1.12
"1550","2013-02-28",1.12
"1551","2013-03-01",1.11
"1552","2013-03-04",1.15
"1553","2013-03-05",1.13
"1554","2013-03-06",1.16
"1555","2013-03-07",1.35
"1556","2013-03-08",1.29
"1557","2013-03-11",1.34
"1558","2013-03-12",1.27
"1559","2013-03-13",1.25
"1560","2013-03-14",1.17
"1561","2013-03-15",1.22
"1562","2013-03-18",1.21
"1563","2013-03-19",1.31
"1564","2013-03-20",1.33
"1565","2013-03-21",1.32
"1566","2013-03-22",1.34
"1567","2013-03-25",1.4
"1568","2013-03-26",1.38
"1569","2013-03-27",1.34
"1570","2013-03-28",1.33
"1571","2013-04-01",1.32
"1572","2013-04-02",1.27
"1573","2013-04-03",1.29
"1574","2013-04-04",1.31
"1575","2013-04-05",1.32
"1576","2013-04-08",1.38
"1577","2013-04-09",1.3
"1578","2013-04-10",1.33
"1579","2013-04-11",1.29
"1580","2013-04-12",1.3
"1581","2013-04-15",1.25
"1582","2013-04-16",1.3
"1583","2013-04-17",1.31
"1584","2013-04-18",1.3
"1585","2013-04-19",1.27
"1586","2013-04-22",1.3
"1587","2013-04-23",1.31
"1588","2013-04-24",1.35
"1589","2013-04-25",1.31
"1590","2013-04-26",1.31
"1591","2013-04-29",1.25
"1592","2013-04-30",1.57
"1593","2013-05-01",1.49
"1594","2013-05-02",1.55
"1595","2013-05-03",1.57
"1596","2013-05-06",1.61
"1597","2013-05-07",1.63
"1598","2013-05-08",1.64
"1599","2013-05-09",1.59
"1600","2013-05-10",1.05
"1601","2013-05-13",1.01
"1602","2013-05-14",1.02
"1603","2013-05-15",1.01
"1604","2013-05-16",0.98
"1605","2013-05-17",0.89
"1606","2013-05-20",0.81
"1607","2013-05-21",0.95
"1608","2013-05-22",0.91
"1609","2013-05-23",0.89
"1610","2013-05-24",0.85
"1611","2013-05-28",0.83
"1612","2013-05-29",0.83
"1613","2013-05-30",0.83
"1614","2013-05-31",0.84
"1615","2013-06-03",0.79
"1616","2013-06-04",0.78
"1617","2013-06-05",0.77
"1618","2013-06-06",0.87
"1619","2013-06-07",0.81
"1620","2013-06-10",0.79
"1621","2013-06-11",0.81
"1622","2013-06-12",0.81
"1623","2013-06-13",0.8
"1624","2013-06-14",0.83
"1625","2013-06-17",0.81
"1626","2013-06-18",0.83
"1627","2013-06-19",0.83
"1628","2013-06-20",0.97
"1629","2013-06-21",0.9
"1630","2013-06-24",0.96
"1631","2013-06-25",1.05
"1632","2013-06-26",1
"1633","2013-06-27",1.05
"1634","2013-06-28",1.05
"1635","2013-07-01",1.01
"1636","2013-07-02",1.08
"1637","2013-07-03",1.17
"1638","2013-07-05",1.26
"1639","2013-07-08",1.22
"1640","2013-07-09",1.2
"1641","2013-07-10",1.16
"1642","2013-07-11",1.14
"1643","2013-07-12",1.11
"1644","2013-07-15",1.1
"1645","2013-07-16",1.16
"1646","2013-07-17",1.16
"1647","2013-07-18",1.12
"1648","2013-07-19",1.15
"1649","2013-07-22",1.15
"1650","2013-07-23",1.16
"1651","2013-07-24",1.17
"1652","2013-07-25",1.23
"1653","2013-07-26",1.26
"1654","2013-07-29",1.27
"1655","2013-07-30",1.22
"1656","2013-07-31",1.26
"1657","2013-08-01",1.25
"1658","2013-08-02",1.26
"1659","2013-08-05",1.26
"1660","2013-08-06",1.22
"1661","2013-08-07",1.15
"1662","2013-08-08",1.05
"1663","2013-08-09",1.04
"1664","2013-08-12",1.06
"1665","2013-08-13",1.05
"1666","2013-08-14",1.04
"1667","2013-08-15",1.05
"1668","2013-08-16",1.23
"1669","2013-08-19",1.18
"1670","2013-08-20",1.17
"1671","2013-08-21",1.15
"1672","2013-08-22",1.16
"1673","2013-08-23",1.17
"1674","2013-08-26",1.14
"1675","2013-08-27",1.1
"1676","2013-08-28",1.1
"1677","2013-08-29",1.11
"1678","2013-08-30",1.09
"1679","2013-09-03",1.1
"1680","2013-09-04",1.11
"1681","2013-09-05",1.15
"1682","2013-09-06",1.13
"1683","2013-09-09",1.12
"1684","2013-09-10",1.2
"1685","2013-09-11",1.22
"1686","2013-09-12",1.34
"1687","2013-09-13",1.42
"1688","2013-09-16",1.32
"1689","2013-09-17",1.3
"1690","2013-09-18",1.31
"1691","2013-09-19",1.3
"1692","2013-09-20",1.25
"1693","2013-09-23",1.24
"1694","2013-09-24",1.31
"1695","2013-09-25",1.31
"1696","2013-09-26",1.34
"1697","2013-09-27",1.33
"1698","2013-09-30",1.34
"1699","2013-10-01",1.38
"1700","2013-10-02",1.34
"1701","2013-10-03",1.31
"1702","2013-10-04",1.35
"1703","2013-10-07",1.35
"1704","2013-10-08",1.25
"1705","2013-10-09",1.25
"1706","2013-10-10",1.3
"1707","2013-10-11",1.29
"1708","2013-10-14",1.29
"1709","2013-10-15",1.29
"1710","2013-10-16",1.28
"1711","2013-10-17",1.42
"1712","2013-10-18",1.36
"1713","2013-10-21",1.4
"1714","2013-10-22",1.56
"1715","2013-10-23",1.54
"1716","2013-10-24",1.48
"1717","2013-10-25",1.48
"1718","2013-10-28",1.49
"1719","2013-10-29",1.53
"1720","2013-10-30",1.51
"1721","2013-10-31",1.5
"1722","2013-11-01",1.52
"1723","2013-11-04",1.51
"1724","2013-11-05",1.59
"1725","2013-11-06",1.53
"1726","2013-11-07",1.54
"1727","2013-11-08",1.5
"1728","2013-11-11",1.46
"1729","2013-11-12",1.46
"1730","2013-11-13",1.45
"1731","2013-11-14",1.49
"1732","2013-11-15",1.53
"1733","2013-11-18",1.51
"1734","2013-11-19",1.48
"1735","2013-11-20",1.49
"1736","2013-11-21",1.53
"1737","2013-11-22",1.62
"1738","2013-11-25",1.69
"1739","2013-11-26",1.74
"1740","2013-11-27",1.74
"1741","2013-11-29",1.75
"1742","2013-12-02",1.69
"1743","2013-12-03",1.6
"1744","2013-12-04",1.61
"1745","2013-12-05",1.57
"1746","2013-12-06",1.54
"1747","2013-12-09",1.5
"1748","2013-12-10",1.5
"1749","2013-12-11",1.52
"1750","2013-12-12",1.52
"1751","2013-12-13",1.53
"1752","2013-12-16",1.54
"1753","2013-12-17",1.53
"1754","2013-12-18",1.57
"1755","2013-12-19",1.63
"1756","2013-12-20",1.73
"1757","2013-12-23",1.66
"1758","2013-12-24",1.68
"1759","2013-12-26",1.65
"1760","2013-12-27",1.66
"1761","2013-12-30",1.72
"1762","2013-12-31",1.73
"1763","2014-01-02",1.73
"1764","2014-01-03",1.74
"1765","2014-01-06",1.78
"1766","2014-01-07",1.88
"1767","2014-01-08",1.85
"1768","2014-01-09",1.96
"1769","2014-01-10",1.91
"1770","2014-01-13",1.91
"1771","2014-01-14",2.06
"1772","2014-01-15",2.04
"1773","2014-01-16",2.17
"1774","2014-01-17",2.06
"1775","2014-01-21",2.11
"1776","2014-01-22",2.12
"1777","2014-01-23",2.18
"1778","2014-01-24",2.11
"1779","2014-01-27",2.17
"1780","2014-01-28",2.22
"1781","2014-01-29",2.2
"1782","2014-01-30",2.19
"1783","2014-01-31",2.09
"1784","2014-02-03",2.04
"1785","2014-02-04",1.91
"1786","2014-02-05",1.92
"1787","2014-02-06",2.01
"1788","2014-02-07",2.08
"1789","2014-02-10",2.16
"1790","2014-02-11",2.12
"1791","2014-02-12",1.95
"1792","2014-02-13",1.55
"1793","2014-02-14",1.65
"1794","2014-02-18",1.63
"1795","2014-02-19",1.58
"1796","2014-02-20",1.57
"1797","2014-02-21",1.52
"1798","2014-02-24",1.5
"1799","2014-02-25",1.44
"1800","2014-02-26",1.41
"1801","2014-02-27",1.48
"1802","2014-02-28",1.39
"1803","2014-03-03",1.45
"1804","2014-03-04",1.53
"1805","2014-03-05",1.53
"1806","2014-03-06",1.54
"1807","2014-03-07",1.51
"1808","2014-03-10",1.56
"1809","2014-03-11",1.52
"1810","2014-03-12",1.51
"1811","2014-03-13",1.47
"1812","2014-03-14",1.5
"1813","2014-03-17",1.51
"1814","2014-03-18",1.56
"1815","2014-03-19",1.54
"1816","2014-03-20",1.49
"1817","2014-03-21",1.51
"1818","2014-03-24",1.42
"1819","2014-03-25",1.37
"1820","2014-03-26",1.37
"1821","2014-03-27",1.34
"1822","2014-03-28",1.36
"1823","2014-03-31",1.33
"1824","2014-04-01",1.4
"1825","2014-04-02",1.4
"1826","2014-04-03",1.37
"1827","2014-04-04",1.33
"1828","2014-04-07",1.38
"1829","2014-04-08",1.38
"1830","2014-04-09",1.36
"1831","2014-04-10",1.3
"1832","2014-04-11",1.33
"1833","2014-04-14",1.31
"1834","2014-04-15",1.27
"1835","2014-04-16",1.29
"1836","2014-04-17",1.31
"1837","2014-04-21",1.34
"1838","2014-04-22",1.34
"1839","2014-04-23",1.35
"1840","2014-04-24",1.35
"1841","2014-04-25",1.3
"1842","2014-04-28",1.3
"1843","2014-04-29",1.3
"1844","2014-04-30",1.3
"1845","2014-05-01",1.35
"1846","2014-05-02",1.4
"1847","2014-05-05",1.46
"1848","2014-05-06",1.45
"1849","2014-05-07",1.42
"1850","2014-05-08",1.39
"1851","2014-05-09",1.39
"1852","2014-05-12",1.37
"1853","2014-05-13",1.31
"1854","2014-05-14",1.33
"1855","2014-05-15",1.33
"1856","2014-05-16",1.35
"1857","2014-05-19",1.34
"1858","2014-05-20",1.32
"1859","2014-05-21",1.32
"1860","2014-05-22",1.38
"1861","2014-05-23",1.34
"1862","2014-05-27",1.37
"1863","2014-05-28",1.36
"1864","2014-05-29",1.41
"1865","2014-05-30",1.37
"1866","2014-06-02",1.38
"1867","2014-06-03",1.43
"1868","2014-06-04",1.4
"1869","2014-06-05",1.41
"1870","2014-06-06",1.39
"1871","2014-06-09",1.4
"1872","2014-06-10",1.4
"1873","2014-06-11",1.43
"1874","2014-06-12",1.53
"1875","2014-06-13",1.52
"1876","2014-06-16",1.47
"1877","2014-06-17",1.47
"1878","2014-06-18",1.46
"1879","2014-06-19",1.51
"1880","2014-06-20",1.62
"1881","2014-06-23",1.59
"1882","2014-06-24",1.59
"1883","2014-06-25",1.58
"1884","2014-06-26",1.57
"1885","2014-06-27",1.72
"1886","2014-06-30",1.82
"1887","2014-07-01",1.73
"1888","2014-07-02",1.72
"1889","2014-07-03",1.7
"1890","2014-07-07",1.65
"1891","2014-07-08",1.58
"1892","2014-07-09",1.6
"1893","2014-07-10",1.59
"1894","2014-07-11",1.61
"1895","2014-07-14",1.62
"1896","2014-07-15",1.55
"1897","2014-07-16",1.53
"1898","2014-07-17",1.51
"1899","2014-07-18",1.54
"1900","2014-07-21",1.55
"1901","2014-07-22",1.56
"1902","2014-07-23",1.56
"1903","2014-07-24",1.51
"1904","2014-07-25",1.52
"1905","2014-07-28",1.5
"1906","2014-07-29",1.52
"1907","2014-07-30",1.5
"1908","2014-07-31",1.48
"1909","2014-08-01",1.5
"1910","2014-08-04",1.5
"1911","2014-08-05",1.49
"1912","2014-08-06",1.5
"1913","2014-08-07",1.52
"1914","2014-08-08",1.53
"1915","2014-08-11",1.53
"1916","2014-08-12",1.5
"1917","2014-08-13",1.44
"1918","2014-08-14",1.52
"1919","2014-08-15",1.53
"1920","2014-08-18",1.55
"1921","2014-08-19",1.55
"1922","2014-08-20",1.55
"1923","2014-08-21",1.51
"1924","2014-08-22",1.53
"1925","2014-08-25",1.6
"1926","2014-08-26",1.58
"1927","2014-08-27",1.6
"1928","2014-08-28",1.58
"1929","2014-08-29",1.58
"1930","2014-09-02",1.55
"1931","2014-09-03",1.52
"1932","2014-09-04",1.56
"1933","2014-09-05",1.51
"1934","2014-09-08",1.52
