"","date","SQBG"
"1153","2011-07-29",60
"1154","2011-08-01",60
"1155","2011-08-02",60
"1156","2011-08-03",60
"1157","2011-08-04",30
"1158","2011-08-05",30
"1159","2011-08-08",30
"1160","2011-08-09",30
"1161","2011-08-10",30
"1162","2011-08-11",48
"1163","2011-08-12",48
"1164","2011-08-15",48
"1165","2011-08-16",24
"1166","2011-08-17",24
"1167","2011-08-18",18
"1168","2011-08-19",18
"1169","2011-08-22",18
"1170","2011-08-23",18
"1171","2011-08-24",18
"1172","2011-08-25",18
"1173","2011-08-26",18
"1174","2011-08-29",24
"1175","2011-08-30",24
"1176","2011-08-31",24
"1177","2011-09-01",24
"1178","2011-09-02",24
"1179","2011-09-06",24
"1180","2011-09-07",24
"1181","2011-09-08",24
"1182","2011-09-09",24
"1183","2011-09-12",24
"1184","2011-09-13",24
"1185","2011-09-14",24
"1186","2011-09-15",24
"1187","2011-09-16",24
"1188","2011-09-19",24
"1189","2011-09-20",30
"1190","2011-09-21",30
"1191","2011-09-22",30
"1192","2011-09-23",30
"1193","2011-09-26",30
"1194","2011-09-27",30
"1195","2011-09-28",30
"1196","2011-09-29",30
"1197","2011-09-30",30
"1198","2011-10-03",30
"1199","2011-10-04",30
"1200","2011-10-05",30
"1201","2011-10-06",30
"1202","2011-10-07",30
"1203","2011-10-10",24
"1204","2011-10-11",24
"1205","2011-10-12",24
"1206","2011-10-13",24
"1207","2011-10-14",24
"1208","2011-10-17",24
"1209","2011-10-18",66
"1210","2011-10-19",60
"1211","2011-10-20",60
"1212","2011-10-21",60
"1213","2011-10-24",36
"1214","2011-10-25",36
"1215","2011-10-26",36
"1216","2011-10-27",36
"1217","2011-10-28",36
"1218","2011-10-31",36
"1219","2011-11-01",30
"1220","2011-11-02",30
"1221","2011-11-03",30
"1222","2011-11-04",30
"1223","2011-11-07",30
"1224","2011-11-08",30
"1225","2011-11-09",30
"1226","2011-11-10",30
"1227","2011-11-11",30
"1228","2011-11-14",30
"1229","2011-11-15",30
"1230","2011-11-16",30
"1231","2011-11-17",30
"1232","2011-11-18",30
"1233","2011-11-21",30
"1234","2011-11-22",30
"1235","2011-11-23",30
"1236","2011-11-25",30
"1237","2011-11-28",24
"1238","2011-11-29",24
"1239","2011-11-30",24
"1240","2011-12-01",24
"1241","2011-12-02",24
"1242","2011-12-05",36
"1243","2011-12-06",36
"1244","2011-12-07",42
"1245","2011-12-08",42
"1246","2011-12-09",42
"1247","2011-12-12",42
"1248","2011-12-13",42
"1249","2011-12-14",42
"1250","2011-12-15",42
"1251","2011-12-16",42
"1252","2011-12-19",42
"1253","2011-12-20",42
"1254","2011-12-21",42
"1255","2011-12-22",42
"1256","2011-12-23",42
"1257","2011-12-27",42
"1258","2011-12-28",42
"1259","2011-12-29",36
"1260","2011-12-30",36
"1261","2012-01-03",36
"1262","2012-01-04",36
"1263","2012-01-05",36
"1264","2012-01-06",36
"1265","2012-01-09",36
"1266","2012-01-10",36
"1267","2012-01-11",36
"1268","2012-01-12",36
"1269","2012-01-13",36
"1270","2012-01-17",36
"1271","2012-01-18",36
"1272","2012-01-19",36
"1273","2012-01-20",36
"1274","2012-01-23",36
"1275","2012-01-24",36
"1276","2012-01-25",36
"1277","2012-01-26",36
"1278","2012-01-27",36
"1279","2012-01-30",36
"1280","2012-01-31",36
"1281","2012-02-01",36
"1282","2012-02-02",36
"1283","2012-02-03",36
"1284","2012-02-06",36
"1285","2012-02-07",36
"1286","2012-02-08",36
"1287","2012-02-09",276
"1288","2012-02-10",210
"1289","2012-02-13",300
"1290","2012-02-14",222
"1291","2012-02-15",222
"1292","2012-02-16",228
"1293","2012-02-17",246
"1294","2012-02-21",258
"1295","2012-02-22",258
"1296","2012-02-23",240
"1297","2012-02-24",198
"1298","2012-02-27",204
"1299","2012-02-28",192
"1300","2012-02-29",162
"1301","2012-03-01",174
"1302","2012-03-02",156
"1303","2012-03-05",162
"1304","2012-03-06",180
"1305","2012-03-07",210
"1306","2012-03-08",210
"1307","2012-03-09",210
"1308","2012-03-12",204
"1309","2012-03-13",210
"1310","2012-03-14",210
"1311","2012-03-15",210
"1312","2012-03-16",240
"1313","2012-03-19",210
"1314","2012-03-20",210
"1315","2012-03-21",210
"1316","2012-03-22",210
"1317","2012-03-23",180
"1318","2012-03-26",204
"1319","2012-03-27",210
"1320","2012-03-28",210
"1321","2012-03-29",210
"1322","2012-03-30",210
"1323","2012-04-02",210
"1324","2012-04-03",210
"1325","2012-04-04",210
"1326","2012-04-05",210
"1327","2012-04-09",198
"1328","2012-04-10",192
"1329","2012-04-11",192
"1330","2012-04-12",180
"1331","2012-04-13",192
"1332","2012-04-16",192
"1333","2012-04-17",192
"1334","2012-04-18",192
"1335","2012-04-19",192
"1336","2012-04-20",210
"1337","2012-04-23",210
"1338","2012-04-24",192
"1339","2012-04-25",198
"1340","2012-04-26",198
"1341","2012-04-27",210
"1342","2012-04-30",210
"1343","2012-05-01",198
"1344","2012-05-02",210
"1345","2012-05-03",210
"1346","2012-05-04",210
"1347","2012-05-07",210
"1348","2012-05-08",210
"1349","2012-05-09",210
"1350","2012-05-10",210
"1351","2012-05-11",210
"1352","2012-05-14",180
"1353","2012-05-15",180
"1354","2012-05-16",198
"1355","2012-05-17",204
"1356","2012-05-18",204
"1357","2012-05-21",204
"1358","2012-05-22",192
"1359","2012-05-23",198
"1360","2012-05-24",198
"1361","2012-05-25",198
"1362","2012-05-29",198
"1363","2012-05-30",186
"1364","2012-05-31",174
"1365","2012-06-01",174
"1366","2012-06-04",126
"1367","2012-06-05",180
"1368","2012-06-06",180
"1369","2012-06-07",198
"1370","2012-06-08",198
"1371","2012-06-11",198
"1372","2012-06-12",174
"1373","2012-06-13",150
"1374","2012-06-14",126
"1375","2012-06-15",138
"1376","2012-06-18",132
"1377","2012-06-19",120
"1378","2012-06-20",120
"1379","2012-06-21",168
"1380","2012-06-22",198
"1381","2012-06-25",210
"1382","2012-06-26",204
"1383","2012-06-27",204
"1384","2012-06-28",198
"1385","2012-06-29",198
"1386","2012-07-02",204
"1387","2012-07-03",204
"1388","2012-07-05",168
"1389","2012-07-06",210
"1390","2012-07-09",186
"1391","2012-07-10",186
"1392","2012-07-11",210
"1393","2012-07-12",210
"1394","2012-07-13",198
"1395","2012-07-16",198
"1396","2012-07-17",198
"1397","2012-07-18",162
"1398","2012-07-19",162
"1399","2012-07-20",162
"1400","2012-07-23",162
"1401","2012-07-24",150
"1402","2012-07-25",150
"1403","2012-07-26",150
"1404","2012-07-27",192
"1405","2012-07-30",192
"1406","2012-07-31",192
"1407","2012-08-01",192
"1408","2012-08-02",156
"1409","2012-08-03",204
"1410","2012-08-06",204
"1411","2012-08-07",204
"1412","2012-08-08",204
"1413","2012-08-09",204
"1414","2012-08-10",204
"1415","2012-08-13",198
"1416","2012-08-14",180
"1417","2012-08-15",180
"1418","2012-08-16",198
"1419","2012-08-17",192
"1420","2012-08-20",192
"1421","2012-08-21",204
"1422","2012-08-22",204
"1423","2012-08-23",204
"1424","2012-08-24",204
"1425","2012-08-27",204
"1426","2012-08-28",204
"1427","2012-08-29",204
"1428","2012-08-30",204
"1429","2012-08-31",204
"1430","2012-09-04",204
"1431","2012-09-05",204
"1432","2012-09-06",204
"1433","2012-09-07",204
"1434","2012-09-10",180
"1435","2012-09-11",180
"1436","2012-09-12",180
"1437","2012-09-13",180
"1438","2012-09-14",180
"1439","2012-09-17",180
"1440","2012-09-18",180
"1441","2012-09-19",180
"1442","2012-09-20",180
"1443","2012-09-21",180
"1444","2012-09-24",180
"1445","2012-09-25",180
"1446","2012-09-26",180
"1447","2012-09-27",180
"1448","2012-09-28",180
"1449","2012-10-01",180
"1450","2012-10-02",180
"1451","2012-10-03",210.399994
"1452","2012-10-04",210.399994
"1453","2012-10-05",210.399994
"1454","2012-10-08",210.399994
"1455","2012-10-09",213.600006
"1456","2012-10-10",214
"1457","2012-10-11",214
"1458","2012-10-12",214
"1459","2012-10-15",160.399994
"1460","2012-10-16",180
"1461","2012-10-17",160.399994
"1462","2012-10-18",160.399994
"1463","2012-10-19",160.399994
"1464","2012-10-22",160.399994
"1465","2012-10-23",160.399994
"1466","2012-10-24",160.399994
"1467","2012-10-25",160.399994
"1468","2012-10-26",160.399994
"1469","2012-10-31",160.399994
"1470","2012-11-01",230
"1471","2012-11-02",230
"1472","2012-11-05",230
"1473","2012-11-06",230
"1474","2012-11-07",230
"1475","2012-11-08",230
"1476","2012-11-09",230
"1477","2012-11-12",230
"1478","2012-11-13",230
"1479","2012-11-14",230
"1480","2012-11-15",230
"1481","2012-11-16",230
"1482","2012-11-19",230
"1483","2012-11-20",170
"1484","2012-11-21",170
"1485","2012-11-23",170
"1486","2012-11-26",170
"1487","2012-11-27",217.600006
"1488","2012-11-28",200
"1489","2012-11-29",200
"1490","2012-11-30",180
"1491","2012-12-03",180
"1492","2012-12-04",180
"1493","2012-12-05",180
"1494","2012-12-06",180
"1495","2012-12-07",190
"1496","2012-12-10",190
"1497","2012-12-11",186
"1498","2012-12-12",200
"1499","2012-12-13",200
"1500","2012-12-14",200
"1501","2012-12-17",200
"1502","2012-12-18",207.600006
"1503","2012-12-19",210
"1504","2012-12-20",200
"1505","2012-12-21",200
"1506","2012-12-24",200
"1507","2012-12-26",200
"1508","2012-12-27",200
"1509","2012-12-28",200
"1510","2012-12-31",200
"1511","2013-01-02",200
"1512","2013-01-03",216
"1513","2013-01-04",190
"1514","2013-01-07",190
"1515","2013-01-08",210
"1516","2013-01-09",210
"1517","2013-01-10",205.199997
"1518","2013-01-11",242
"1519","2013-01-14",242
"1520","2013-01-15",242
"1521","2013-01-16",248
"1522","2013-01-17",240.399994
"1523","2013-01-18",240.399994
"1524","2013-01-22",240.399994
"1525","2013-01-23",240.399994
"1526","2013-01-24",240.399994
"1527","2013-01-25",240.399994
"1528","2013-01-28",280
"1529","2013-01-29",288
"1530","2013-01-30",282
"1531","2013-01-31",290
"1532","2013-02-01",292
"1533","2013-02-04",292
"1534","2013-02-05",292
"1535","2013-02-06",280.399994
"1536","2013-02-07",280.399994
"1537","2013-02-08",280.399994
"1538","2013-02-11",282
"1539","2013-02-12",282
"1540","2013-02-13",284
"1541","2013-02-14",284
"1542","2013-02-15",284
"1543","2013-02-19",300
"1544","2013-02-20",290
"1545","2013-02-21",290
"1546","2013-02-22",290
"1547","2013-02-25",300
"1548","2013-02-26",310
"1549","2013-02-27",280
"1550","2013-02-28",280
"1551","2013-03-01",290
"1552","2013-03-04",273.600006
"1553","2013-03-05",273.600006
"1554","2013-03-06",274.799988
"1555","2013-03-07",280
"1556","2013-03-08",274
"1557","2013-03-11",274
"1558","2013-03-12",280
"1559","2013-03-13",270
"1560","2013-03-14",280
"1561","2013-03-15",280
"1562","2013-03-18",280
"1563","2013-03-19",280
"1564","2013-03-20",280
"1565","2013-03-21",280
"1566","2013-03-22",280
"1567","2013-03-25",280
"1568","2013-03-26",280
"1569","2013-03-27",280
"1570","2013-03-28",280
"1571","2013-04-01",272
"1572","2013-04-02",272
"1573","2013-04-03",270
"1574","2013-04-04",270
"1575","2013-04-05",270
"1576","2013-04-08",266
"1577","2013-04-09",266
"1578","2013-04-10",266
"1579","2013-04-11",266
"1580","2013-04-12",262
"1581","2013-04-15",262
"1582","2013-04-16",262
"1583","2013-04-17",258
"1584","2013-04-18",258
"1585","2013-04-19",250
"1586","2013-04-22",255.600006
"1587","2013-04-23",255.600006
"1588","2013-04-24",250
"1589","2013-04-25",252
"1590","2013-04-26",257.600006
"1591","2013-04-29",258
"1592","2013-04-30",256
"1593","2013-05-01",256
"1594","2013-05-02",254
"1595","2013-05-03",248
"1596","2013-05-06",248
"1597","2013-05-07",248
"1598","2013-05-08",248
"1599","2013-05-09",254
"1600","2013-05-10",246
"1601","2013-05-13",222
"1602","2013-05-14",230
"1603","2013-05-15",228
"1604","2013-05-16",218
"1605","2013-05-17",218
"1606","2013-05-20",232
"1607","2013-05-21",240
"1608","2013-05-22",240
"1609","2013-05-23",240
"1610","2013-05-24",240
"1611","2013-05-28",240
"1612","2013-05-29",248
"1613","2013-05-30",252
"1614","2013-05-31",250
"1615","2013-06-03",250
"1616","2013-06-04",250
"1617","2013-06-05",240
"1618","2013-06-06",236
"1619","2013-06-07",240
"1620","2013-06-10",240
"1621","2013-06-11",240
"1622","2013-06-12",234
"1623","2013-06-13",238
"1624","2013-06-14",249.199997
"1625","2013-06-17",260
"1626","2013-06-18",258
"1627","2013-06-19",258
"1628","2013-06-20",258
"1629","2013-06-21",256
"1630","2013-06-24",246.800003
"1631","2013-06-25",248
"1632","2013-06-26",248
"1633","2013-06-27",240.399994
"1634","2013-06-28",244
"1635","2013-07-01",240
"1636","2013-07-02",240
"1637","2013-07-03",240
"1638","2013-07-05",236
"1639","2013-07-08",236
"1640","2013-07-09",232
"1641","2013-07-10",232
"1642","2013-07-11",232
"1643","2013-07-12",236
"1644","2013-07-15",236
"1645","2013-07-16",236
"1646","2013-07-17",236
"1647","2013-07-18",236
"1648","2013-07-19",236
"1649","2013-07-22",236.800003
"1650","2013-07-23",236.800003
"1651","2013-07-24",236.800003
"1652","2013-07-25",236.800003
"1653","2013-07-26",221.199997
"1654","2013-07-29",232.800003
"1655","2013-07-30",228
"1656","2013-07-31",224
"1657","2013-08-01",231.199997
"1658","2013-08-02",230
"1659","2013-08-05",231.199997
"1660","2013-08-06",230
"1661","2013-08-07",228
"1662","2013-08-08",216
"1663","2013-08-09",218
"1664","2013-08-12",220
"1665","2013-08-13",230
"1666","2013-08-14",228.399994
"1667","2013-08-15",228
"1668","2013-08-16",229.600006
"1669","2013-08-19",232
"1670","2013-08-20",232
"1671","2013-08-21",233.199997
"1672","2013-08-22",235.199997
"1673","2013-08-23",241.199997
"1674","2013-08-26",240
"1675","2013-08-27",230
"1676","2013-08-28",230
"1677","2013-08-29",224.800003
"1678","2013-08-30",224.800003
"1679","2013-09-03",230
"1680","2013-09-04",233.600006
"1681","2013-09-05",232
"1682","2013-09-06",232
"1683","2013-09-09",234
"1684","2013-09-10",234
"1685","2013-09-11",232
"1686","2013-09-12",234
"1687","2013-09-13",230
"1688","2013-09-16",230
"1689","2013-09-17",230
"1690","2013-09-18",230
"1691","2013-09-19",230
"1692","2013-09-20",230
"1693","2013-09-23",228
"1694","2013-09-24",226
"1695","2013-09-25",218
"1696","2013-09-26",218.800003
"1697","2013-09-27",222
"1698","2013-09-30",220
"1699","2013-10-01",220.399994
"1700","2013-10-02",220
"1701","2013-10-03",228
"1702","2013-10-04",238.399994
"1703","2013-10-07",230
"1704","2013-10-08",232
"1705","2013-10-09",232
"1706","2013-10-10",230
"1707","2013-10-11",230
"1708","2013-10-14",228
"1709","2013-10-15",224.399994
"1710","2013-10-16",228
"1711","2013-10-17",228
"1712","2013-10-18",228
"1713","2013-10-21",228
"1714","2013-10-22",216
"1715","2013-10-23",218
"1716","2013-10-24",228
"1717","2013-10-25",228
"1718","2013-10-28",222
"1719","2013-10-29",220
"1720","2013-10-30",228.399994
"1721","2013-10-31",210.399994
"1722","2013-11-01",214
"1723","2013-11-04",214.800003
"1724","2013-11-05",214
"1725","2013-11-06",220
"1726","2013-11-07",219.600006
"1727","2013-11-08",220
"1728","2013-11-11",217.600006
"1729","2013-11-12",216.399994
"1730","2013-11-13",216
"1731","2013-11-14",218
"1732","2013-11-15",200
"1733","2013-11-18",209.600006
"1734","2013-11-19",215.600006
"1735","2013-11-20",213.199997
"1736","2013-11-21",212.800003
"1737","2013-11-22",212.800003
"1738","2013-11-25",210
"1739","2013-11-26",210
"1740","2013-11-27",214
"1741","2013-11-29",215.600006
"1742","2013-12-02",215.600006
"1743","2013-12-03",216.800003
"1744","2013-12-04",215.600006
"1745","2013-12-05",213.600006
"1746","2013-12-06",215.199997
"1747","2013-12-09",208
"1748","2013-12-10",213.600006
"1749","2013-12-11",213.600006
"1750","2013-12-12",216
"1751","2013-12-13",216
"1752","2013-12-16",216
"1753","2013-12-17",215.600006
"1754","2013-12-18",215.600006
"1755","2013-12-19",216
"1756","2013-12-20",216
"1757","2013-12-23",216
"1758","2013-12-24",216
"1759","2013-12-26",210.800003
"1760","2013-12-27",215.600006
"1761","2013-12-30",215.600006
"1762","2013-12-31",216
"1763","2014-01-02",214
"1764","2014-01-03",230
"1765","2014-01-06",220.399994
"1766","2014-01-07",224.800003
"1767","2014-01-08",224
"1768","2014-01-09",228.399994
"1769","2014-01-10",230.800003
"1770","2014-01-13",232
"1771","2014-01-14",232
"1772","2014-01-15",234.800003
"1773","2014-01-16",235.600006
"1774","2014-01-17",239.600006
"1775","2014-01-21",239.199997
"1776","2014-01-22",234
"1777","2014-01-23",234.399994
"1778","2014-01-24",232
"1779","2014-01-27",232
"1780","2014-01-28",232
"1781","2014-01-29",232
"1782","2014-01-30",233.600006
"1783","2014-01-31",234
"1784","2014-02-03",230
"1785","2014-02-04",230
"1786","2014-02-05",230
"1787","2014-02-06",230
"1788","2014-02-07",230
"1789","2014-02-10",230
"1790","2014-02-11",228
"1791","2014-02-12",230
"1792","2014-02-13",228
"1793","2014-02-14",227.600006
"1794","2014-02-18",226
"1795","2014-02-19",234.800003
"1796","2014-02-20",230
"1797","2014-02-21",230
"1798","2014-02-24",226.399994
"1799","2014-02-25",224.399994
"1800","2014-02-26",228
"1801","2014-02-27",228.800003
"1802","2014-02-28",232.399994
"1803","2014-03-03",236.800003
"1804","2014-03-04",236
"1805","2014-03-05",239.600006
"1806","2014-03-06",260.799988
"1807","2014-03-07",260
"1808","2014-03-10",270
"1809","2014-03-11",276
"1810","2014-03-12",283.200012
"1811","2014-03-13",279.600006
"1812","2014-03-14",275.200012
"1813","2014-03-17",319.200012
"1814","2014-03-18",324.399994
"1815","2014-03-19",333.600006
"1816","2014-03-20",347.600006
"1817","2014-03-21",316
"1818","2014-03-24",316.399994
"1819","2014-03-25",327.600006
"1820","2014-03-26",317.200012
"1821","2014-03-27",318.399994
"1822","2014-03-28",319.200012
"1823","2014-03-31",320
"1824","2014-04-01",330
"1825","2014-04-02",330.799988
"1826","2014-04-03",324.399994
"1827","2014-04-04",320.399994
"1828","2014-04-07",321.600006
"1829","2014-04-08",325.600006
"1830","2014-04-09",324.399994
"1831","2014-04-10",320.399994
"1832","2014-04-11",314
"1833","2014-04-14",325.600006
"1834","2014-04-15",320
"1835","2014-04-16",320.399994
"1836","2014-04-17",326.399994
"1837","2014-04-21",350.799988
"1838","2014-04-22",341.200012
"1839","2014-04-23",342
"1840","2014-04-24",335.200012
"1841","2014-04-25",341.600006
"1842","2014-04-28",338
"1843","2014-04-29",346
"1844","2014-04-30",344
"1845","2014-05-01",346
"1846","2014-05-02",342.399994
"1847","2014-05-05",349.600006
"1848","2014-05-06",356.799988
"1849","2014-05-07",352.799988
"1850","2014-05-08",356.799988
"1851","2014-05-09",355.200012
"1852","2014-05-12",358.399994
"1853","2014-05-13",358.399994
"1854","2014-05-14",362.399994
"1855","2014-05-15",369.200012
"1856","2014-05-16",372.799988
"1857","2014-05-19",380
"1858","2014-05-20",379.200012
"1859","2014-05-21",403.200012
"1860","2014-05-22",402.799988
"1861","2014-05-23",386.799988
"1862","2014-05-27",372
"1863","2014-05-28",375.600006
"1864","2014-05-29",366.799988
"1865","2014-05-30",369.600006
"1866","2014-06-02",369.600006
"1867","2014-06-03",372.399994
"1868","2014-06-04",367.600006
"1869","2014-06-05",384
"1870","2014-06-06",392.799988
"1871","2014-06-09",424
"1872","2014-06-10",436
"1873","2014-06-11",436.399994
"1874","2014-06-12",453.200012
"1875","2014-06-13",452
"1876","2014-06-16",462
"1877","2014-06-17",462
"1878","2014-06-18",463.200012
"1879","2014-06-19",428.399994
"1880","2014-06-20",429.200012
"1881","2014-06-23",457.200012
"1882","2014-06-24",466.399994
"1883","2014-06-25",547.200012
"1884","2014-06-26",549.599976
"1885","2014-06-27",516.400024
"1886","2014-06-30",552.400024
"1887","2014-07-01",559.200012
"1888","2014-07-02",549.599976
"1889","2014-07-03",561.599976
"1890","2014-07-07",563.200012
"1891","2014-07-08",557.599976
"1892","2014-07-09",560.799988
"1893","2014-07-10",566
"1894","2014-07-11",571.599976
"1895","2014-07-14",578.400024
"1896","2014-07-15",567.200012
"1897","2014-07-16",576.400024
"1898","2014-07-17",556.400024
"1899","2014-07-18",559.599976
"1900","2014-07-21",560
"1901","2014-07-22",564.400024
"1902","2014-07-23",559.599976
"1903","2014-07-24",557.200012
"1904","2014-07-25",531.599976
"1905","2014-07-28",512.799988
"1906","2014-07-29",501.200012
"1907","2014-07-30",489.200012
"1908","2014-07-31",481.200012
"1909","2014-08-01",484.399994
"1910","2014-08-04",501.600006
"1911","2014-08-05",548.400024
"1912","2014-08-06",544.400024
"1913","2014-08-07",536
"1914","2014-08-08",539.599976
"1915","2014-08-11",545.200012
"1916","2014-08-12",523.599976
"1917","2014-08-13",539.599976
"1918","2014-08-14",521.599976
"1919","2014-08-15",520.799988
"1920","2014-08-18",536.400024
"1921","2014-08-19",534.400024
"1922","2014-08-20",526.400024
"1923","2014-08-21",521.200012
"1924","2014-08-22",543.599976
"1925","2014-08-25",529.200012
"1926","2014-08-26",546
"1927","2014-08-27",541.599976
"1928","2014-08-28",541.599976
"1929","2014-08-29",534
"1930","2014-09-02",547.200012
"1931","2014-09-03",524
"1932","2014-09-04",528.799988
"1933","2014-09-05",530
"1934","2014-09-08",540.400024
"1935","2014-09-09",538.400024
"1936","2014-09-10",539.200012
"1937","2014-09-11",543.200012
"1938","2014-09-12",553.599976
"1939","2014-09-15",549.200012
"1940","2014-09-16",556.799988
"1941","2014-09-17",542
"1942","2014-09-18",531.599976
"1943","2014-09-19",518
"1944","2014-09-22",492
"1945","2014-09-23",493.600006
"1946","2014-09-24",510.399994
"1947","2014-09-25",501.200012
"1948","2014-09-26",530.799988
"1949","2014-09-29",520
"1950","2014-09-30",500
"1951","2014-10-01",486
"1952","2014-10-02",517.599976
"1953","2014-10-03",518
"1954","2014-10-06",493.200012
"1955","2014-10-07",493.600006
"1956","2014-10-08",509.200012
"1957","2014-10-09",494
"1958","2014-10-10",480
"1959","2014-10-13",472.799988
"1960","2014-10-14",478.399994
"1961","2014-10-15",480
"1962","2014-10-16",480
"1963","2014-10-17",463.200012
"1964","2014-10-20",459.600006
"1965","2014-10-21",473.600006
"1966","2014-10-22",470.399994
"1967","2014-10-23",474.399994
"1968","2014-10-24",484
"1969","2014-10-27",463.600006
"1970","2014-10-28",478.399994
"1971","2014-10-29",487.200012
"1972","2014-10-30",500.799988
"1973","2014-10-31",501.600006
"1974","2014-11-03",474
"1975","2014-11-04",470.799988
"1976","2014-11-05",491.200012
"1977","2014-11-06",487.600006
"1978","2014-11-07",492.799988
"1979","2014-11-10",491.600006
"1980","2014-11-11",498
"1981","2014-11-12",503.200012
"1982","2014-11-13",502.399994
"1983","2014-11-14",520
"1984","2014-11-17",502.799988
"1985","2014-11-18",507.200012
"1986","2014-11-19",505.600006
"1987","2014-11-20",503.200012
"1988","2014-11-21",495.600006
"1989","2014-11-24",506.399994
"1990","2014-11-25",495.200012
"1991","2014-11-26",497.200012
"1992","2014-11-28",492.799988
"1993","2014-12-01",466.799988
"1994","2014-12-02",478.399994
"1995","2014-12-03",480
"1996","2014-12-04",475.600006
"1997","2014-12-05",478.399994
"1998","2014-12-08",470
"1999","2014-12-09",476
"2000","2014-12-10",460
"2001","2014-12-11",460.399994
"2002","2014-12-12",476
"2003","2014-12-15",484
"2004","2014-12-16",496
"2005","2014-12-17",501.200012
"2006","2014-12-18",490.799988
"2007","2014-12-19",510.799988
"2008","2014-12-22",512.799988
"2009","2014-12-23",515.200012
"2010","2014-12-24",515.200012
"2011","2014-12-26",510
"2012","2014-12-29",524.400024
"2013","2014-12-30",521.599976
"2014","2014-12-31",522.799988
"2015","2015-01-02",522
"2016","2015-01-05",507.600006
"2017","2015-01-06",479.600006
"2018","2015-01-07",485.600006
"2019","2015-01-08",484.799988
"2020","2015-01-09",465.200012
"2021","2015-01-12",449.200012
"2022","2015-01-13",422.799988
"2023","2015-01-14",413.200012
"2024","2015-01-15",398.399994
"2025","2015-01-16",397.600006
"2026","2015-01-20",457.600006
"2027","2015-01-21",443.600006
"2028","2015-01-22",458.799988
"2029","2015-01-23",463.600006
"2030","2015-01-26",479.600006
"2031","2015-01-27",466.799988
"2032","2015-01-28",426.399994
"2033","2015-01-29",433.200012
"2034","2015-01-30",414
"2035","2015-02-02",424.399994
"2036","2015-02-03",420
"2037","2015-02-04",407.200012
"2038","2015-02-05",432.399994
"2039","2015-02-06",428
"2040","2015-02-09",419.600006
"2041","2015-02-10",426
"2042","2015-02-11",420
"2043","2015-02-12",414.799988
"2044","2015-02-13",413.200012
"2045","2015-02-17",408
"2046","2015-02-18",412.399994
"2047","2015-02-19",426
"2048","2015-02-20",415.600006
"2049","2015-02-23",406
"2050","2015-02-24",421.200012
"2051","2015-02-25",407.600006
"2052","2015-02-26",414.399994
"2053","2015-02-27",405.200012
"2054","2015-03-02",397.600006
"2055","2015-03-03",354.399994
"2056","2015-03-04",386.399994
"2057","2015-03-05",402
"2058","2015-03-06",401.600006
"2059","2015-03-09",398
"2060","2015-03-10",379.600006
"2061","2015-03-11",386.399994
"2062","2015-03-12",396.399994
"2063","2015-03-13",386.799988
"2064","2015-03-16",380
"2065","2015-03-17",384.399994
"2066","2015-03-18",391.200012
"2067","2015-03-19",398.799988
"2068","2015-03-20",402.399994
"2069","2015-03-23",402.799988
"2070","2015-03-24",410
"2071","2015-03-25",410.799988
"2072","2015-03-26",409.200012
"2073","2015-03-27",412.799988
"2074","2015-03-30",412
"2075","2015-03-31",428
"2076","2015-04-01",426.799988
"2077","2015-04-02",480.399994
"2078","2015-04-06",502
"2079","2015-04-07",534
"2080","2015-04-08",533.599976
"2081","2015-04-09",541.599976
"2082","2015-04-10",558.400024
"2083","2015-04-13",563.599976
"2084","2015-04-14",573.200012
"2085","2015-04-15",572.400024
"2086","2015-04-16",565.200012
"2087","2015-04-17",559.599976
"2088","2015-04-20",565.200012
"2089","2015-04-21",560
"2090","2015-04-22",538.400024
"2091","2015-04-23",533.200012
"2092","2015-04-24",528.799988
"2093","2015-04-27",523.200012
"2094","2015-04-28",517.200012
"2095","2015-04-29",514
"2096","2015-04-30",496
"2097","2015-05-01",490.799988
"2098","2015-05-04",484.399994
"2099","2015-05-05",480.399994
"2100","2015-05-06",484.799988
"2101","2015-05-07",500.799988
"2102","2015-05-08",491.600006
"2103","2015-05-11",494
"2104","2015-05-12",498.799988
"2105","2015-05-13",521.599976
"2106","2015-05-14",553.200012
"2107","2015-05-15",540
"2108","2015-05-18",543.599976
"2109","2015-05-19",543.200012
"2110","2015-05-20",544
"2111","2015-05-21",546.400024
"2112","2015-05-22",546.799988
"2113","2015-05-26",528
"2114","2015-05-27",542
"2115","2015-05-28",550.799988
"2116","2015-05-29",558.799988
"2117","2015-06-01",543.599976
"2118","2015-06-02",532.400024
"2119","2015-06-03",533.200012
"2120","2015-06-04",528
"2121","2015-06-05",512
"2122","2015-06-08",506.399994
"2123","2015-06-09",506
"2124","2015-06-10",536
"2125","2015-06-11",547.200012
"2126","2015-06-12",541.599976
"2127","2015-06-15",544.799988
"2128","2015-06-16",556
"2129","2015-06-17",570.799988
"2130","2015-06-18",643.200012
"2131","2015-06-19",680
"2132","2015-06-22",672.799988
"2133","2015-06-23",661.200012
"2134","2015-06-24",650.799988
"2135","2015-06-25",640.799988
"2136","2015-06-26",623.200012
"2137","2015-06-29",614.400024
"2138","2015-06-30",611.599976
"2139","2015-07-01",644
"2140","2015-07-02",653.599976
"2141","2015-07-06",661.599976
"2142","2015-07-07",673.200012
"2143","2015-07-08",682.400024
"2144","2015-07-09",668.799988
"2145","2015-07-10",682
"2146","2015-07-13",697.599976
