"","date","MG"
"1892","2017-04-13",20.540001
"1893","2017-04-17",20.76
"1894","2017-04-18",20.91
"1895","2017-04-19",21.129999
"1896","2017-04-20",21.610001
"1897","2017-04-21",21.370001
"1898","2017-04-24",22.08
"1899","2017-04-25",22.18
"1900","2017-04-26",22.780001
"1901","2017-04-27",22.68
"1902","2017-04-28",22.5
"1903","2017-05-01",22.4
"1904","2017-05-02",22.67
"1905","2017-05-03",22.27
"1906","2017-05-04",22.129999
"1907","2017-05-05",22.15
"1908","2017-05-08",22.559999
"1909","2017-05-09",22.389999
"1910","2017-05-10",22.58
"1911","2017-05-11",21.26
"1912","2017-05-12",21.51
"1913","2017-05-15",21.709999
"1914","2017-05-16",22.23
"1915","2017-05-17",21.34
"1916","2017-05-18",21.35
"1917","2017-05-19",21.379999
"1918","2017-05-22",21.26
"1919","2017-05-23",21.120001
"1920","2017-05-24",20.98
"1921","2017-05-25",20.68
"1922","2017-05-26",20.809999
"1923","2017-05-30",20.790001
"1924","2017-05-31",20.92
"1925","2017-06-01",21.34
"1926","2017-06-02",21.870001
"1927","2017-06-05",21.75
"1928","2017-06-06",21.01
"1929","2017-06-07",20.549999
"1930","2017-06-08",20.91
"1931","2017-06-09",21.68
"1932","2017-06-12",21.959999
"1933","2017-06-13",21.74
"1934","2017-06-14",21.76
"1935","2017-06-15",21.709999
"1936","2017-06-16",21.66
"1937","2017-06-19",21.950001
"1938","2017-06-20",21.67
"1939","2017-06-21",21.040001
"1940","2017-06-22",21.299999
"1941","2017-06-23",21.18
"1942","2017-06-26",21.629999
"1943","2017-06-27",21.559999
"1944","2017-06-28",21.690001
"1945","2017-06-29",21.4
"1946","2017-06-30",21.969999
"1947","2017-07-03",22.51
"1948","2017-07-05",22.4
"1949","2017-07-06",22.1
"1950","2017-07-07",21.969999
"1951","2017-07-10",21.690001
"1952","2017-07-11",21.91
"1953","2017-07-12",22.450001
"1954","2017-07-13",22.139999
"1955","2017-07-14",22.040001
"1956","2017-07-17",22.030001
"1957","2017-07-18",21.959999
"1958","2017-07-19",22.17
"1959","2017-07-20",22.120001
"1960","2017-07-21",22.25
"1961","2017-07-24",22.450001
"1962","2017-07-25",21.120001
"1963","2017-07-26",19.879999
"1964","2017-07-27",20.08
"1965","2017-07-28",20.18
"1966","2017-07-31",20.15
"1967","2017-08-01",20.35
"1968","2017-08-02",20.280001
"1969","2017-08-03",20.27
"1970","2017-08-04",20.57
"1971","2017-08-07",20.23
"1972","2017-08-08",20.93
"1973","2017-08-09",19.16
"1974","2017-08-10",18.25
"1975","2017-08-11",18.01
"1976","2017-08-14",18.879999
"1977","2017-08-15",18.24
"1978","2017-08-16",18.059999
"1979","2017-08-17",17.709999
"1980","2017-08-18",17.35
"1981","2017-08-21",17.120001
"1982","2017-08-22",17.4
"1983","2017-08-23",17.469999
"1984","2017-08-24",17.950001
"1985","2017-08-25",17.959999
"1986","2017-08-28",18.209999
"1987","2017-08-29",18.440001
"1988","2017-08-30",18.42
"1989","2017-08-31",18.91
"1990","2017-09-01",19.309999
"1991","2017-09-05",19.280001
"1992","2017-09-06",19.799999
"1993","2017-09-07",19.940001
"1994","2017-09-08",20.190001
"1995","2017-09-11",20.57
"1996","2017-09-12",20.73
"1997","2017-09-13",20.639999
"1998","2017-09-14",20.780001
"1999","2017-09-15",21
"2000","2017-09-18",20.700001
"2001","2017-09-19",20.540001
"2002","2017-09-20",20.690001
"2003","2017-09-21",20.84
"2004","2017-09-22",20.9
"2005","2017-09-25",20.92
"2006","2017-09-26",21.09
"2007","2017-09-27",21.23
"2008","2017-09-28",21.200001
"2009","2017-09-29",20.5
"2010","2017-10-02",20.629999
"2011","2017-10-03",20.76
"2012","2017-10-04",20.65
"2013","2017-10-05",20.57
"2014","2017-10-06",20.620001
"2015","2017-10-09",20.57
"2016","2017-10-10",20.73
"2017","2017-10-11",20.940001
"2018","2017-10-12",20.84
"2019","2017-10-13",20.6
"2020","2017-10-16",20.719999
"2021","2017-10-17",20.41
"2022","2017-10-18",20.65
"2023","2017-10-19",20.700001
"2024","2017-10-20",20.700001
"2025","2017-10-23",20.379999
"2026","2017-10-24",20.67
"2027","2017-10-25",20.76
"2028","2017-10-26",21.120001
"2029","2017-10-27",21.08
"2030","2017-10-30",20.93
"2031","2017-10-31",21.01
"2032","2017-11-01",21.190001
"2033","2017-11-02",21.200001
"2034","2017-11-03",21.139999
"2035","2017-11-06",21.42
"2036","2017-11-07",22.530001
"2037","2017-11-08",22.85
"2038","2017-11-09",22.27
"2039","2017-11-10",22.370001
"2040","2017-11-13",21.92
"2041","2017-11-14",21.370001
"2042","2017-11-15",21.190001
"2043","2017-11-16",21.25
"2044","2017-11-17",21.33
"2045","2017-11-20",22.52
"2046","2017-11-21",22.85
"2047","2017-11-22",22.950001
"2048","2017-11-24",22.799999
"2049","2017-11-27",22.75
"2050","2017-11-28",23.17
"2051","2017-11-29",23.15
"2052","2017-11-30",22.950001
"2053","2017-12-01",22.82
"2054","2017-12-04",22.93
"2055","2017-12-05",22.719999
"2056","2017-12-06",22.49
"2057","2017-12-07",22.49
"2058","2017-12-08",22.469999
"2059","2017-12-11",22.309999
"2060","2017-12-12",22.25
"2061","2017-12-13",22.809999
"2062","2017-12-14",22.25
"2063","2017-12-15",22.66
"2064","2017-12-18",22.92
"2065","2017-12-19",22.360001
"2066","2017-12-20",22.17
"2067","2017-12-21",22.25
"2068","2017-12-22",22.209999
"2069","2017-12-26",22.290001
"2070","2017-12-27",22.92
"2071","2017-12-28",23.040001
"2072","2017-12-29",23.469999
"2073","2018-01-02",23.620001
"2074","2018-01-03",22.93
"2075","2018-01-04",22.92
"2076","2018-01-05",22.959999
"2077","2018-01-08",22.85
"2078","2018-01-09",22.709999
"2079","2018-01-10",22.48
"2080","2018-01-11",22.66
"2081","2018-01-12",22.690001
"2082","2018-01-16",22.43
"2083","2018-01-17",22.58
"2084","2018-01-18",22.4
"2085","2018-01-19",22.49
"2086","2018-01-22",22.49
"2087","2018-01-23",22.49
"2088","2018-01-24",22.17
"2089","2018-01-25",22.08
"2090","2018-01-26",22.190001
"2091","2018-01-29",22.059999
"2092","2018-01-30",21.950001
"2093","2018-01-31",21.309999
"2094","2018-02-01",21.139999
"2095","2018-02-02",20.459999
"2096","2018-02-05",19.610001
"2097","2018-02-06",20.059999
"2098","2018-02-07",20.059999
"2099","2018-02-08",19.450001
"2100","2018-02-09",19.860001
"2101","2018-02-12",19.879999
"2102","2018-02-13",19.84
"2103","2018-02-14",19.93
"2104","2018-02-15",19.959999
"2105","2018-02-16",20.07
"2106","2018-02-20",19.629999
"2107","2018-02-21",19.870001
"2108","2018-02-22",19.889999
"2109","2018-02-23",19.790001
"2110","2018-02-26",20.059999
"2111","2018-02-27",19.67
"2112","2018-02-28",19.719999
"2113","2018-03-01",19.530001
"2114","2018-03-02",19.940001
"2115","2018-03-05",19.66
"2116","2018-03-06",20.030001
"2117","2018-03-07",20.559999
"2118","2018-03-08",20.48
"2119","2018-03-09",20.02
"2120","2018-03-12",20.09
"2121","2018-03-13",19.48
"2122","2018-03-14",19.200001
"2123","2018-03-15",19.200001
"2124","2018-03-16",19.450001
"2125","2018-03-19",19.459999
"2126","2018-03-20",19.41
"2127","2018-03-21",19.360001
"2128","2018-03-22",19.24
"2129","2018-03-23",18.799999
"2130","2018-03-26",18.51
"2131","2018-03-27",18.190001
"2132","2018-03-28",18.4
"2133","2018-03-29",18.940001
"2134","2018-04-02",18.74
"2135","2018-04-03",19.34
"2136","2018-04-04",19.5
"2137","2018-04-05",19.66
"2138","2018-04-06",19.58
"2139","2018-04-09",19.57
"2140","2018-04-10",19.549999
"2141","2018-04-11",19.629999
"2142","2018-04-12",19.66
"2143","2018-04-13",19.950001
"2144","2018-04-16",20.27
"2145","2018-04-17",20.620001
"2146","2018-04-18",20.07
"2147","2018-04-19",20.16
"2148","2018-04-20",20.110001
"2149","2018-04-23",20.27
"2150","2018-04-24",20.450001
"2151","2018-04-25",20.24
"2152","2018-04-26",20.27
"2153","2018-04-27",19.950001
"2154","2018-04-30",19.469999
"2155","2018-05-01",19.43
"2156","2018-05-02",19.76
"2157","2018-05-03",19.459999
"2158","2018-05-04",19.870001
"2159","2018-05-07",20.01
"2160","2018-05-08",20.08
"2161","2018-05-09",19.549999
"2162","2018-05-10",19.34
"2163","2018-05-11",18.639999
"2164","2018-05-14",18.440001
"2165","2018-05-15",18.75
"2166","2018-05-16",19.299999
"2167","2018-05-17",19.290001
"2168","2018-05-18",19.23
"2169","2018-05-21",19.370001
"2170","2018-05-22",19.129999
"2171","2018-05-23",19.040001
"2172","2018-05-24",18.940001
"2173","2018-05-25",18.93
"2174","2018-05-29",18.9
"2175","2018-05-30",19.110001
"2176","2018-05-31",19.25
"2177","2018-06-01",19.690001
"2178","2018-06-04",19.93
"2179","2018-06-05",19.99
"2180","2018-06-06",20.01
"2181","2018-06-07",20.049999
"2182","2018-06-08",19.9
"2183","2018-06-11",19.719999
"2184","2018-06-12",19.309999
"2185","2018-06-13",18.940001
"2186","2018-06-14",18.76
"2187","2018-06-15",18.77
"2188","2018-06-18",18.57
"2189","2018-06-19",18.540001
"2190","2018-06-20",18.5
"2191","2018-06-21",18.35
"2192","2018-06-22",19.120001
"2193","2018-06-25",19.280001
"2194","2018-06-26",19.48
"2195","2018-06-27",19.16
"2196","2018-06-28",18.969999
"2197","2018-06-29",18.879999
"2198","2018-07-02",19.34
"2199","2018-07-03",19.48
"2200","2018-07-05",20.370001
"2201","2018-07-06",20.92
"2202","2018-07-09",21
"2203","2018-07-10",21.18
"2204","2018-07-11",21.059999
"2205","2018-07-12",21.15
"2206","2018-07-13",21.309999
"2207","2018-07-16",21.27
"2208","2018-07-17",21.5
"2209","2018-07-18",21.549999
"2210","2018-07-19",21.66
"2211","2018-07-20",21.559999
"2212","2018-07-23",21.209999
"2213","2018-07-24",21.030001
"2214","2018-07-25",21
"2215","2018-07-26",20.790001
"2216","2018-07-27",20.49
"2217","2018-07-30",20.459999
"2218","2018-07-31",21.040001
"2219","2018-08-01",21.01
"2220","2018-08-02",21.17
"2221","2018-08-03",20.469999
"2222","2018-08-06",20.790001
"2223","2018-08-07",23.24
"2224","2018-08-08",23.389999
"2225","2018-08-09",22.620001
"2226","2018-08-10",22.379999
"2227","2018-08-13",22.190001
"2228","2018-08-14",22.32
"2229","2018-08-15",22.049999
"2230","2018-08-16",21.809999
"2231","2018-08-17",21.809999
"2232","2018-08-20",21.82
"2233","2018-08-21",21.98
"2234","2018-08-22",21.780001
"2235","2018-08-23",21.719999
"2236","2018-08-24",21.93
"2237","2018-08-27",22.33
"2238","2018-08-28",22.049999
"2239","2018-08-29",22.59
"2240","2018-08-30",22.82
"2241","2018-08-31",22.809999
"2242","2018-09-04",22.690001
"2243","2018-09-05",22.66
"2244","2018-09-06",22.450001
"2245","2018-09-07",22.110001
"2246","2018-09-10",21.950001
"2247","2018-09-11",22.02
"2248","2018-09-12",22.309999
"2249","2018-09-13",22.469999
"2250","2018-09-14",22.57
"2251","2018-09-17",22.030001
"2252","2018-09-18",21.92
"2253","2018-09-19",21.610001
"2254","2018-09-20",21.92
"2255","2018-09-21",21.790001
"2256","2018-09-24",21.32
"2257","2018-09-25",21.5
"2258","2018-09-26",21.16
"2259","2018-09-27",21.51
"2260","2018-09-28",21.67
"2261","2018-10-01",21.27
"2262","2018-10-02",21.01
"2263","2018-10-03",21.030001
"2264","2018-10-04",20.76
"2265","2018-10-05",20.32
"2266","2018-10-08",20.26
"2267","2018-10-09",20.110001
"2268","2018-10-10",19.5
"2269","2018-10-11",19.6
"2270","2018-10-12",19.27
"2271","2018-10-15",19.66
"2272","2018-10-16",19.98
"2273","2018-10-17",19.73
"2274","2018-10-18",19.33
"2275","2018-10-19",19.59
"2276","2018-10-22",19.639999
"2277","2018-10-23",19.620001
"2278","2018-10-24",18.870001
"2279","2018-10-25",19.360001
"2280","2018-10-26",19.65
"2281","2018-10-29",19.549999
"2282","2018-10-30",20.219999
"2283","2018-10-31",19.9
"2284","2018-11-01",19.57
"2285","2018-11-02",19.51
"2286","2018-11-05",19.299999
"2287","2018-11-06",17.110001
"2288","2018-11-07",17.34
"2289","2018-11-08",17.950001
"2290","2018-11-09",17.309999
"2291","2018-11-12",16.799999
"2292","2018-11-13",16.709999
"2293","2018-11-14",16.92
"2294","2018-11-15",17.040001
"2295","2018-11-16",16.9
"2296","2018-11-19",17.209999
"2297","2018-11-20",16.75
"2298","2018-11-21",16.82
"2299","2018-11-23",16.9
"2300","2018-11-26",16.690001
"2301","2018-11-27",16.549999
"2302","2018-11-28",16.76
"2303","2018-11-29",16.950001
"2304","2018-11-30",17.190001
"2305","2018-12-03",16.719999
"2306","2018-12-04",16.07
"2307","2018-12-06",15.82
"2308","2018-12-07",16.129999
"2309","2018-12-10",15.42
"2310","2018-12-11",15.29
"2311","2018-12-12",15.66
"2312","2018-12-13",14.93
"2313","2018-12-14",14.67
"2314","2018-12-17",14.14
"2315","2018-12-18",14.23
"2316","2018-12-19",14.7
"2317","2018-12-20",15.09
"2318","2018-12-21",14.38
"2319","2018-12-24",13.91
"2320","2018-12-26",14.17
"2321","2018-12-27",14.43
"2322","2018-12-28",14.55
"2323","2018-12-31",14.38
"2324","2019-01-02",14.62
"2325","2019-01-03",14.73
"2326","2019-01-04",14.78
"2327","2019-01-07",14.92
"2328","2019-01-08",15.36
"2329","2019-01-09",15.54
"2330","2019-01-10",15.65
"2331","2019-01-11",15.65
"2332","2019-01-14",15.34
"2333","2019-01-15",15.31
"2334","2019-01-16",15.28
"2335","2019-01-17",15.29
"2336","2019-01-18",15.25
"2337","2019-01-22",15.19
"2338","2019-01-23",15.07
"2339","2019-01-24",14.96
"2340","2019-01-25",14.8
"2341","2019-01-28",14.44
"2342","2019-01-29",14.38
"2343","2019-01-30",14.53
"2344","2019-01-31",14.71
"2345","2019-02-01",14.77
"2346","2019-02-04",14.64
"2347","2019-02-05",15.11
"2348","2019-02-06",15.33
"2349","2019-02-07",15.19
"2350","2019-02-08",14.83
"2351","2019-02-11",14.88
"2352","2019-02-12",15.26
"2353","2019-02-13",15.16
"2354","2019-02-14",15.25
"2355","2019-02-15",15.42
"2356","2019-02-19",15.68
"2357","2019-02-20",16.09
"2358","2019-02-21",16.09
"2359","2019-02-22",16.110001
"2360","2019-02-25",16.030001
"2361","2019-02-26",16.01
"2362","2019-02-27",15.96
"2363","2019-02-28",15.78
"2364","2019-03-01",16.129999
"2365","2019-03-04",16.07
"2366","2019-03-05",16.07
"2367","2019-03-06",15.52
"2368","2019-03-07",15.4
"2369","2019-03-08",15.37
"2370","2019-03-11",15.5
"2371","2019-03-12",13.99
"2372","2019-03-13",13.91
"2373","2019-03-14",13.8
"2374","2019-03-15",14.04
"2375","2019-03-18",13.7
"2376","2019-03-19",13.93
"2377","2019-03-20",13.94
"2378","2019-03-21",13.97
"2379","2019-03-22",13.46
"2380","2019-03-25",13.28
"2381","2019-03-26",13.3
"2382","2019-03-27",14.02
"2383","2019-03-28",13.67
"2384","2019-03-29",13.81
"2385","2019-04-01",13.7
"2386","2019-04-02",13.56
"2387","2019-04-03",13.54
"2388","2019-04-04",13.54
"2389","2019-04-05",13.57
"2390","2019-04-08",13.58
"2391","2019-04-09",13.29
"2392","2019-04-10",13.51
"2393","2019-04-11",13.52
"2394","2019-04-12",13.58
"2395","2019-04-15",13.85
"2396","2019-04-16",13.96
"2397","2019-04-17",13.76
"2398","2019-04-18",14.06
"2399","2019-04-22",13.96
"2400","2019-04-23",14.07
"2401","2019-04-24",13.9
"2402","2019-04-25",13.37
"2403","2019-04-26",13.52
"2404","2019-04-29",13.77
"2405","2019-04-30",13.71
"2406","2019-05-01",13.78
"2407","2019-05-02",13.75
"2408","2019-05-03",13.72
"2409","2019-05-06",13.81
"2410","2019-05-07",13
"2411","2019-05-08",12.63
"2412","2019-05-09",13.02
"2413","2019-05-10",13.22
"2414","2019-05-13",13.25
"2415","2019-05-14",13.63
"2416","2019-05-15",14.03
"2417","2019-05-16",14.12
"2418","2019-05-17",13.75
"2419","2019-05-20",14.01
"2420","2019-05-21",14.33
"2421","2019-05-22",14.16
"2422","2019-05-23",14.16
"2423","2019-05-24",13.96
"2424","2019-05-28",13.86
"2425","2019-05-29",13.89
"2426","2019-05-30",13.97
"2427","2019-05-31",13.82
"2428","2019-06-03",13.84
"2429","2019-06-04",14.08
"2430","2019-06-05",13.8
"2431","2019-06-06",13.67
"2432","2019-06-07",13.78
"2433","2019-06-10",13.72
"2434","2019-06-11",13.6
"2435","2019-06-12",13.56
"2436","2019-06-13",13.73
"2437","2019-06-14",13.72
"2438","2019-06-17",13.53
"2439","2019-06-18",13.7
"2440","2019-06-19",13.82
"2441","2019-06-20",14.05
"2442","2019-06-21",13.97
"2443","2019-06-24",13.87
"2444","2019-06-25",14.15
"2445","2019-06-26",14.02
"2446","2019-06-27",14.44
"2447","2019-06-28",14.37
"2448","2019-07-01",14.64
"2449","2019-07-02",14.71
"2450","2019-07-03",15.08
"2451","2019-07-05",15.05
"2452","2019-07-08",14.94
"2453","2019-07-09",14.77
"2454","2019-07-10",14.82
"2455","2019-07-11",14.83
"2456","2019-07-12",14.91
"2457","2019-07-15",14.94
"2458","2019-07-16",15
"2459","2019-07-17",14.97
"2460","2019-07-18",14.96
"2461","2019-07-19",14.89
"2462","2019-07-22",14.82
"2463","2019-07-23",14.85
"2464","2019-07-24",15.08
"2465","2019-07-25",15.04
"2466","2019-07-26",15
"2467","2019-07-29",14.95
"2468","2019-07-30",15.06
"2469","2019-07-31",15.16
"2470","2019-08-01",15.15
"2471","2019-08-02",14.73
"2472","2019-08-05",14.35
"2473","2019-08-06",16.5
"2474","2019-08-07",16.32
"2475","2019-08-08",16.629999
"2476","2019-08-09",16.4
"2477","2019-08-12",16.139999
"2478","2019-08-13",16.030001
"2479","2019-08-14",15.62
"2480","2019-08-15",15.6
"2481","2019-08-16",15.59
"2482","2019-08-19",15.74
"2483","2019-08-20",15.39
"2484","2019-08-21",15.68
"2485","2019-08-22",15.44
"2486","2019-08-23",15.01
"2487","2019-08-26",15.02
"2488","2019-08-27",14.83
"2489","2019-08-28",14.69
"2490","2019-08-29",14.88
"2491","2019-08-30",14.6
"2492","2019-09-03",14.45
"2493","2019-09-04",14.46
"2494","2019-09-05",15
"2495","2019-09-06",14.59
"2496","2019-09-09",14.5
"2497","2019-09-10",14.61
"2498","2019-09-11",15.73
"2499","2019-09-12",15.69
"2500","2019-09-13",15.75
"2501","2019-09-16",16.23
"2502","2019-09-17",16.139999
"2503","2019-09-18",16.139999
"2504","2019-09-19",16.040001
"2505","2019-09-20",16.030001
"2506","2019-09-23",16.24
"2507","2019-09-24",16.110001
"2508","2019-09-25",16.35
"2509","2019-09-26",16.32
"2510","2019-09-27",16.32
"2511","2019-09-30",16.4
"2512","2019-10-01",16.26
"2513","2019-10-02",14.11
"2514","2019-10-03",13.71
"2515","2019-10-04",14.12
"2516","2019-10-07",14.15
"2517","2019-10-08",13.53
"2518","2019-10-09",13.74
"2519","2019-10-10",13.75
"2520","2019-10-11",14.1
"2521","2019-10-14",13.84
"2522","2019-10-15",14.08
"2523","2019-10-16",14.22
"2524","2019-10-17",14.71
"2525","2019-10-18",14.85
"2526","2019-10-21",14.93
"2527","2019-10-22",14.69
"2528","2019-10-23",14.94
"2529","2019-10-24",14.53
"2530","2019-10-25",14.67
"2531","2019-10-28",15.01
"2532","2019-10-29",15.27
"2533","2019-10-30",15.27
"2534","2019-10-31",15.5
"2535","2019-11-01",15.8
"2536","2019-11-04",16.530001
"2537","2019-11-05",14.03
"2538","2019-11-06",14.33
"2539","2019-11-07",14.58
"2540","2019-11-08",14.45
"2541","2019-11-11",14.14
"2542","2019-11-12",13.95
"2543","2019-11-13",13.9
"2544","2019-11-14",13.62
"2545","2019-11-15",13.33
"2546","2019-11-18",13.1
"2547","2019-11-19",13.14
"2548","2019-11-20",13.08
"2549","2019-11-21",13.03
"2550","2019-11-22",13.05
"2551","2019-11-25",13.3
"2552","2019-11-26",13.23
"2553","2019-11-27",13.54
"2554","2019-11-29",13.24
"2555","2019-12-02",13.24
"2556","2019-12-03",13.42
"2557","2019-12-04",13.47
"2558","2019-12-05",13.56
"2559","2019-12-06",13.75
"2560","2019-12-09",13.72
"2561","2019-12-10",13.71
"2562","2019-12-11",13.89
"2563","2019-12-12",13.99
"2564","2019-12-13",14.14
"2565","2019-12-16",14.28
"2566","2019-12-17",14.31
"2567","2019-12-18",14.3
"2568","2019-12-19",14.38
"2569","2019-12-20",14.61
"2570","2019-12-23",14.39
"2571","2019-12-24",14.29
"2572","2019-12-26",14.18
"2573","2019-12-27",13.86
"2574","2019-12-30",13.96
"2575","2019-12-31",14.27
"2576","2020-01-02",13.79
"2577","2020-01-03",14.2
"2578","2020-01-06",14.3
"2579","2020-01-07",14.08
"2580","2020-01-08",13.75
"2581","2020-01-09",13.55
"2582","2020-01-10",13.28
"2583","2020-01-13",13.35
"2584","2020-01-14",13.24
"2585","2020-01-15",13.6
"2586","2020-01-16",13.99
"2587","2020-01-17",13.71
"2588","2020-01-21",13.43
"2589","2020-01-22",13.14
"2590","2020-01-23",12.92
"2591","2020-01-24",12.65
"2592","2020-01-27",12.42
"2593","2020-01-28",12.13
"2594","2020-01-29",11.7
"2595","2020-01-30",11.32
"2596","2020-01-31",11.07
"2597","2020-02-03",10.68
"2598","2020-02-04",10.79
"2599","2020-02-05",11.02
"2600","2020-02-06",10.78
"2601","2020-02-07",9.77
"2602","2020-02-10",9.45
"2603","2020-02-11",10.01
"2604","2020-02-12",10.4
"2605","2020-02-13",9.91
"2606","2020-02-14",9.68
"2607","2020-02-18",9.93
"2608","2020-02-19",10.01
"2609","2020-02-20",10.1
"2610","2020-02-21",10.01
"2611","2020-02-24",9.2
"2612","2020-02-25",8.66
"2613","2020-02-26",8.23
"2614","2020-02-27",7.91
"2615","2020-02-28",7.85
"2616","2020-03-02",7.65
"2617","2020-03-03",7.2
"2618","2020-03-04",7.77
"2619","2020-03-05",6.96
"2620","2020-03-06",6.49
"2621","2020-03-09",5.49
"2622","2020-03-10",5.76
"2623","2020-03-11",5.45
"2624","2020-03-12",4.27
"2625","2020-03-13",4.3
"2626","2020-03-16",3.78
"2627","2020-03-17",3.27
"2628","2020-03-18",2.91
"2629","2020-03-19",3.65
"2630","2020-03-20",3.71
"2631","2020-03-23",3.59
"2632","2020-03-24",3.82
"2633","2020-03-25",3.4
"2634","2020-03-26",4.05
"2635","2020-03-27",3.94
"2636","2020-03-30",4.26
"2637","2020-03-31",4.26
"2638","2020-04-01",3.77
"2639","2020-04-02",3.9
"2640","2020-04-03",3.6
"2641","2020-04-06",3.72
"2642","2020-04-07",3.34
"2643","2020-04-08",3.66
"2644","2020-04-09",3.9
"2645","2020-04-13",3.79
"2646","2020-04-14",3.85
"2647","2020-04-15",3.53
"2648","2020-04-16",3.41
"2649","2020-04-17",3.54
"2650","2020-04-20",3.2
"2651","2020-04-21",3.02
"2652","2020-04-22",3.39
"2653","2020-04-23",4.12
"2654","2020-04-24",3.65
"2655","2020-04-27",3.87
"2656","2020-04-28",4.23
"2657","2020-04-29",5.12
"2658","2020-04-30",4.75
"2659","2020-05-01",4.42
"2660","2020-05-04",4.24
"2661","2020-05-05",3.96
"2662","2020-05-06",3.77
"2663","2020-05-07",3.93
"2664","2020-05-08",4.44
"2665","2020-05-11",4.26
"2666","2020-05-12",3.69
"2667","2020-05-13",3.42
"2668","2020-05-14",3.44
"2669","2020-05-15",3.59
"2670","2020-05-18",3.82
"2671","2020-05-19",3.68
"2672","2020-05-20",3.93
"2673","2020-05-21",4.39
"2674","2020-05-22",4.15
"2675","2020-05-26",4.4
"2676","2020-05-27",4.83
"2677","2020-05-28",4.39
"2678","2020-05-29",4.04
"2679","2020-06-01",4.37
"2680","2020-06-02",4.42
"2681","2020-06-03",4.57
"2682","2020-06-04",4.91
"2683","2020-06-05",5.54
"2684","2020-06-08",5.87
"2685","2020-06-09",5.46
"2686","2020-06-10",5.05
"2687","2020-06-11",4.46
"2688","2020-06-12",4.8
"2689","2020-06-15",4.91
"2690","2020-06-16",4.94
"2691","2020-06-17",4.79
"2692","2020-06-18",4.53
"2693","2020-06-19",4.45
"2694","2020-06-22",4.3
"2695","2020-06-23",4.32
"2696","2020-06-24",3.95
"2697","2020-06-25",3.78
"2698","2020-06-26",3.47
"2699","2020-06-29",3.8
"2700","2020-06-30",3.95
"2701","2020-07-01",3.63
"2702","2020-07-02",3.55
"2703","2020-07-06",3.49
"2704","2020-07-07",3.4
"2705","2020-07-08",3.4
"2706","2020-07-09",3.17
"2707","2020-07-10",3.48
"2708","2020-07-13",3.44
"2709","2020-07-14",3.4
"2710","2020-07-15",3.76
"2711","2020-07-16",3.75
"2712","2020-07-17",3.6
"2713","2020-07-20",3.33
"2714","2020-07-21",3.57
"2715","2020-07-22",3.58
"2716","2020-07-23",3.58
"2717","2020-07-24",3.5
"2718","2020-07-27",3.5
"2719","2020-07-28",3.55
"2720","2020-07-29",3.8
"2721","2020-07-30",3.58
"2722","2020-07-31",3.53
"2723","2020-08-03",3.61
"2724","2020-08-04",3.58
"2725","2020-08-05",3.78
"2726","2020-08-06",4.23
"2727","2020-08-07",4.13
"2728","2020-08-10",4.35
"2729","2020-08-11",4.62
"2730","2020-08-12",4.57
"2731","2020-08-13",4.4
"2732","2020-08-14",4.4
"2733","2020-08-17",4.39
"2734","2020-08-18",4.32
"2735","2020-08-19",4.24
"2736","2020-08-20",4.52
"2737","2020-08-21",4.63
"2738","2020-08-24",4.79
"2739","2020-08-25",5.12
"2740","2020-08-26",4.87
"2741","2020-08-27",4.72
"2742","2020-08-28",4.73
"2743","2020-08-31",4.76
"2744","2020-09-01",4.79
"2745","2020-09-02",4.83
"2746","2020-09-03",4.61
"2747","2020-09-04",4.47
"2748","2020-09-08",4.08
"2749","2020-09-09",4.08
"2750","2020-09-10",4
"2751","2020-09-11",3.92
"2752","2020-09-14",4.06
"2753","2020-09-15",4
"2754","2020-09-16",4.16
"2755","2020-09-17",4.16
"2756","2020-09-18",4.24
"2757","2020-09-21",3.94
"2758","2020-09-22",3.84
"2759","2020-09-23",3.78
"2760","2020-09-24",3.86
"2761","2020-09-25",3.98
"2762","2020-09-28",4.14
"2763","2020-09-29",3.93
"2764","2020-09-30",3.91
"2765","2020-10-01",4.01
"2766","2020-10-02",3.97
"2767","2020-10-05",4.03
"2768","2020-10-06",3.93
"2769","2020-10-07",3.96
"2770","2020-10-08",4.15
"2771","2020-10-09",4.06
"2772","2020-10-12",3.92
"2773","2020-10-13",3.97
"2774","2020-10-14",3.94
"2775","2020-10-15",3.95
"2776","2020-10-16",3.89
"2777","2020-10-19",3.86
"2778","2020-10-20",3.95
"2779","2020-10-21",3.99
"2780","2020-10-22",3.95
"2781","2020-10-23",3.94
"2782","2020-10-26",3.89
"2783","2020-10-27",3.85
"2784","2020-10-28",3.81
"2785","2020-10-29",3.83
"2786","2020-10-30",3.72
"2787","2020-11-02",3.74
"2788","2020-11-03",3.86
"2789","2020-11-04",3.83
"2790","2020-11-05",4.05
"2791","2020-11-06",4.01
"2792","2020-11-09",4.72
"2793","2020-11-10",4.73
"2794","2020-11-11",4.61
"2795","2020-11-12",4.23
"2796","2020-11-13",4.4
"2797","2020-11-16",4.91
"2798","2020-11-17",5.02
"2799","2020-11-18",4.99
"2800","2020-11-19",4.96
"2801","2020-11-20",4.92
"2802","2020-11-23",5.02
"2803","2020-11-24",5.41
"2804","2020-11-25",6
"2805","2020-11-27",5.79
