"","date","PSTV"
"2069","2015-03-23",9000
"2070","2015-03-24",9300
"2071","2015-03-25",8925
"2072","2015-03-26",8850
"2073","2015-03-27",8925
"2074","2015-03-30",9000
"2075","2015-03-31",8850
"2076","2015-04-01",8775
"2077","2015-04-02",8700
"2078","2015-04-06",9900
"2079","2015-04-07",10125
"2080","2015-04-08",9900
"2081","2015-04-09",9450
"2082","2015-04-10",9300
"2083","2015-04-13",8775
"2084","2015-04-14",8400
"2085","2015-04-15",8625
"2086","2015-04-16",8550
"2087","2015-04-17",8325
"2088","2015-04-20",8400
"2089","2015-04-21",7875
"2090","2015-04-22",7200
"2091","2015-04-23",7350
"2092","2015-04-24",7425
"2093","2015-04-27",6900
"2094","2015-04-28",6075
"2095","2015-04-29",6075
"2096","2015-04-30",6600
"2097","2015-05-01",6525
"2098","2015-05-04",6750
"2099","2015-05-05",5325
"2100","2015-05-06",5325
"2101","2015-05-07",5175
"2102","2015-05-08",5475
"2103","2015-05-11",5325
"2104","2015-05-12",5400
"2105","2015-05-13",5175
"2106","2015-05-14",5100
"2107","2015-05-15",4950
"2108","2015-05-18",5250
"2109","2015-05-19",5250
"2110","2015-05-20",5250
"2111","2015-05-21",5100
"2112","2015-05-22",4950
"2113","2015-05-26",5025
"2114","2015-05-27",5175
"2115","2015-05-28",5475
"2116","2015-05-29",4950
"2117","2015-06-01",5100
"2118","2015-06-02",5025
"2119","2015-06-03",5025
"2120","2015-06-04",5100
"2121","2015-06-05",4950
"2122","2015-06-08",4875
"2123","2015-06-09",4500
"2124","2015-06-10",4500
"2125","2015-06-11",4875
"2126","2015-06-12",5100
"2127","2015-06-15",4950
"2128","2015-06-16",4800
"2129","2015-06-17",4950
"2130","2015-06-18",4800
"2131","2015-06-19",4500
"2132","2015-06-22",4875
"2133","2015-06-23",4800
"2134","2015-06-24",4725
"2135","2015-06-25",4650
"2136","2015-06-26",4425
"2137","2015-06-29",4200
"2138","2015-06-30",4200
"2139","2015-07-01",4125
"2140","2015-07-02",4125
"2141","2015-07-06",3975
"2142","2015-07-07",3825
"2143","2015-07-08",3600
"2144","2015-07-09",3450
"2145","2015-07-10",3600
"2146","2015-07-13",3900
"2147","2015-07-14",3900
"2148","2015-07-15",3975
"2149","2015-07-16",3750
"2150","2015-07-17",3825
"2151","2015-07-20",3600
"2152","2015-07-21",3675
"2153","2015-07-22",3450
"2154","2015-07-23",3300
"2155","2015-07-24",3075
"2156","2015-07-27",3000
"2157","2015-07-28",3300
"2158","2015-07-29",3300
"2159","2015-07-30",3225
"2160","2015-07-31",3300
"2161","2015-08-03",3225
"2162","2015-08-04",3150
"2163","2015-08-05",3150
"2164","2015-08-06",3075
"2165","2015-08-07",3150
"2166","2015-08-10",3300
"2167","2015-08-11",3075
"2168","2015-08-12",3150
"2169","2015-08-13",3150
"2170","2015-08-14",3000
"2171","2015-08-17",2850
"2172","2015-08-18",3000
"2173","2015-08-19",3000
"2174","2015-08-20",2850
"2175","2015-08-21",2850
"2176","2015-08-24",2625
"2177","2015-08-25",2625
"2178","2015-08-26",2475
"2179","2015-08-27",2250
"2180","2015-08-28",2400
"2181","2015-08-31",2700
"2182","2015-09-01",2850
"2183","2015-09-02",2625
"2184","2015-09-03",2775
"2185","2015-09-04",2700
"2186","2015-09-08",2850
"2187","2015-09-09",3075
"2188","2015-09-10",3600
"2189","2015-09-11",3300
"2190","2015-09-14",3150
"2191","2015-09-15",2850
"2192","2015-09-16",2850
"2193","2015-09-17",3000
"2194","2015-09-18",3075
"2195","2015-09-21",2925
"2196","2015-09-22",2775
"2197","2015-09-23",2775
"2198","2015-09-24",2700
"2199","2015-09-25",2700
"2200","2015-09-28",2775
"2201","2015-09-29",2475
"2202","2015-09-30",2550
"2203","2015-10-01",2400
"2204","2015-10-02",2625
"2205","2015-10-05",2775
"2206","2015-10-06",2700
"2207","2015-10-07",2850
"2208","2015-10-08",3000
"2209","2015-10-09",3150
"2210","2015-10-12",3075
"2211","2015-10-13",3000
"2212","2015-10-14",3000
"2213","2015-10-15",3000
"2214","2015-10-16",2925
"2215","2015-10-19",2925
"2216","2015-10-20",2850
"2217","2015-10-21",2775
"2218","2015-10-22",2925
"2219","2015-10-23",2850
"2220","2015-10-26",2625
"2221","2015-10-27",2700
"2222","2015-10-28",2775
"2223","2015-10-29",2775
"2224","2015-10-30",2700
"2225","2015-11-02",2775
"2226","2015-11-03",2775
"2227","2015-11-04",2850
"2228","2015-11-05",2850
"2229","2015-11-06",2625
"2230","2015-11-09",2775
"2231","2015-11-10",2775
"2232","2015-11-11",2775
"2233","2015-11-12",2700
"2234","2015-11-13",2775
"2235","2015-11-16",2700
"2236","2015-11-17",2625
"2237","2015-11-18",2475
"2238","2015-11-19",2550
"2239","2015-11-20",2475
"2240","2015-11-23",2625
"2241","2015-11-24",2700
"2242","2015-11-25",2775
"2243","2015-11-27",2775
"2244","2015-11-30",2700
"2245","2015-12-01",2700
"2246","2015-12-02",2775
"2247","2015-12-03",2625
"2248","2015-12-04",2775
"2249","2015-12-07",2550
"2250","2015-12-08",2550
"2251","2015-12-09",2550
"2252","2015-12-10",2325
"2253","2015-12-11",1950
"2254","2015-12-14",1950
"2255","2015-12-15",1875
"2256","2015-12-16",2025
"2257","2015-12-17",2025
"2258","2015-12-18",1575
"2259","2015-12-21",1425
"2260","2015-12-22",1425
"2261","2015-12-23",1500
"2262","2015-12-24",1425
"2263","2015-12-28",1500
"2264","2015-12-29",1425
"2265","2015-12-30",1425
"2266","2015-12-31",1425
"2267","2016-01-04",1425
"2268","2016-01-05",1350
"2269","2016-01-06",1350
"2270","2016-01-07",1200
"2271","2016-01-08",1275
"2272","2016-01-11",1275
"2273","2016-01-12",1275
"2274","2016-01-13",1050
"2275","2016-01-14",1125
"2276","2016-01-15",1125
"2277","2016-01-19",1125
"2278","2016-01-20",1125
"2279","2016-01-21",1200
"2280","2016-01-22",1275
"2281","2016-01-25",1350
"2282","2016-01-26",1425
"2283","2016-01-27",1425
"2284","2016-01-28",1500
"2285","2016-01-29",1425
"2286","2016-02-01",1350
"2287","2016-02-02",1350
"2288","2016-02-03",1425
"2289","2016-02-04",1425
"2290","2016-02-05",1350
"2291","2016-02-08",1050
"2292","2016-02-09",1050
"2293","2016-02-10",1050
"2294","2016-02-11",975
"2295","2016-02-12",975
"2296","2016-02-16",1200
"2297","2016-02-17",1275
"2298","2016-02-18",1275
"2299","2016-02-19",1275
"2300","2016-02-22",1350
"2301","2016-02-23",1350
"2302","2016-02-24",1425
"2303","2016-02-25",1500
"2304","2016-02-26",1500
"2305","2016-02-29",1575
"2306","2016-03-01",1575
"2307","2016-03-02",1500
"2308","2016-03-03",1575
"2309","2016-03-04",1425
"2310","2016-03-07",1425
"2311","2016-03-08",1425
"2312","2016-03-09",1425
"2313","2016-03-10",1350
"2314","2016-03-11",1350
"2315","2016-03-14",1350
"2316","2016-03-15",1350
"2317","2016-03-16",1350
"2318","2016-03-17",1275
"2319","2016-03-18",1200
"2320","2016-03-21",1350
"2321","2016-03-22",1425
"2322","2016-03-23",1425
"2323","2016-03-24",1650
"2324","2016-03-28",1575
"2325","2016-03-29",1500
"2326","2016-03-30",1500
"2327","2016-03-31",1575
"2328","2016-04-01",1650
"2329","2016-04-04",1800
"2330","2016-04-05",1725
"2331","2016-04-06",1800
"2332","2016-04-07",1725
"2333","2016-04-08",1800
"2334","2016-04-11",1725
"2335","2016-04-12",1725
"2336","2016-04-13",1800
"2337","2016-04-14",1875
"2338","2016-04-15",2100
"2339","2016-04-18",2325
"2340","2016-04-19",2250
"2341","2016-04-20",2175
"2342","2016-04-21",2250
"2343","2016-04-22",2250
"2344","2016-04-25",2400
"2345","2016-04-26",2550
"2346","2016-04-27",2625
"2347","2016-04-28",2550
"2348","2016-04-29",2400
"2349","2016-05-02",2250
"2350","2016-05-03",2025
"2351","2016-05-04",1800
"2352","2016-05-05",1800
"2353","2016-05-06",1875
"2354","2016-05-09",1950
"2355","2016-05-10",2025
"2356","2016-05-11",1725
"2357","2016-05-12",1355
"2358","2016-05-13",1330
"2359","2016-05-16",1225
"2360","2016-05-17",1665
"2361","2016-05-18",1435
"2362","2016-05-19",1410
"2363","2016-05-20",1485
"2364","2016-05-23",1480
"2365","2016-05-24",1465
"2366","2016-05-25",1515
"2367","2016-05-26",1485
"2368","2016-05-27",1480
"2369","2016-05-31",1410
"2370","2016-06-01",1405
"2371","2016-06-02",1315
"2372","2016-06-03",1260
"2373","2016-06-06",1195
"2374","2016-06-07",1160
"2375","2016-06-08",1190
"2376","2016-06-09",1140
"2377","2016-06-10",1135
"2378","2016-06-13",1070
"2379","2016-06-14",1060
"2380","2016-06-15",1080
"2381","2016-06-16",1020
"2382","2016-06-17",1030
"2383","2016-06-20",1060
"2384","2016-06-21",1035
"2385","2016-06-22",1005
"2386","2016-06-23",1000
"2387","2016-06-24",1010
"2388","2016-06-27",1000
"2389","2016-06-28",1015
"2390","2016-06-29",1045
"2391","2016-06-30",1045
"2392","2016-07-01",1045
"2393","2016-07-05",1020
"2394","2016-07-06",1005
"2395","2016-07-07",990
"2396","2016-07-08",1005
"2397","2016-07-11",1005
"2398","2016-07-12",1010
"2399","2016-07-13",980
"2400","2016-07-14",980
"2401","2016-07-15",1015
"2402","2016-07-18",1025
"2403","2016-07-19",1050
"2404","2016-07-20",1035
"2405","2016-07-21",1025
"2406","2016-07-22",1015
"2407","2016-07-25",1005
"2408","2016-07-26",1005
"2409","2016-07-27",1015
"2410","2016-07-28",1025
"2411","2016-07-29",1085
"2412","2016-08-01",1085
"2413","2016-08-02",1065
"2414","2016-08-03",1070
"2415","2016-08-04",1090
"2416","2016-08-05",1020
"2417","2016-08-08",1030
"2418","2016-08-09",1010
"2419","2016-08-10",915
"2420","2016-08-11",940
"2421","2016-08-12",1025
"2422","2016-08-15",1060
"2423","2016-08-16",1105
"2424","2016-08-17",1090
"2425","2016-08-18",1110
"2426","2016-08-19",1080
"2427","2016-08-22",1095
"2428","2016-08-23",1095
"2429","2016-08-24",1035
"2430","2016-08-25",1015
"2431","2016-08-26",1025
"2432","2016-08-29",1030
"2433","2016-08-30",1045
"2434","2016-08-31",1015
"2435","2016-09-01",1025
"2436","2016-09-02",1025
"2437","2016-09-06",1080
"2438","2016-09-07",1095
"2439","2016-09-08",1125
"2440","2016-09-09",1080
"2441","2016-09-12",1070
"2442","2016-09-13",1030
"2443","2016-09-14",1015
"2444","2016-09-15",1020
"2445","2016-09-16",1005
"2446","2016-09-19",1040
"2447","2016-09-20",1015
"2448","2016-09-21",1035
"2449","2016-09-22",1045
"2450","2016-09-23",1060
"2451","2016-09-26",1020
"2452","2016-09-27",1015
"2453","2016-09-28",1010
"2454","2016-09-29",1005
"2455","2016-09-30",1015
"2456","2016-10-03",1000
"2457","2016-10-04",995
"2458","2016-10-05",995
"2459","2016-10-06",975
"2460","2016-10-07",1000
"2461","2016-10-10",975
"2462","2016-10-11",985
"2463","2016-10-12",975
"2464","2016-10-13",955
"2465","2016-10-14",960
"2466","2016-10-17",925
"2467","2016-10-18",955
"2468","2016-10-19",985
"2469","2016-10-20",955
"2470","2016-10-21",920
"2471","2016-10-24",920
"2472","2016-10-25",920
"2473","2016-10-26",920
"2474","2016-10-27",915
"2475","2016-10-28",905
"2476","2016-10-31",890
"2477","2016-11-01",875
"2478","2016-11-02",850
"2479","2016-11-03",760
"2480","2016-11-04",825
"2481","2016-11-07",795
"2482","2016-11-08",790
"2483","2016-11-09",860
"2484","2016-11-10",820
"2485","2016-11-11",820
"2486","2016-11-14",900
"2487","2016-11-15",875
"2488","2016-11-16",865
"2489","2016-11-17",845
"2490","2016-11-18",835
"2491","2016-11-21",840
"2492","2016-11-22",800
"2493","2016-11-23",825
"2494","2016-11-25",810
"2495","2016-11-28",780
"2496","2016-11-29",785
"2497","2016-11-30",775
"2498","2016-12-01",750
"2499","2016-12-02",770
"2500","2016-12-05",780
"2501","2016-12-06",775
"2502","2016-12-07",775
"2503","2016-12-08",780
"2504","2016-12-09",800
"2505","2016-12-12",785
"2506","2016-12-13",780
"2507","2016-12-14",755
"2508","2016-12-15",720
"2509","2016-12-16",795
"2510","2016-12-19",800
"2511","2016-12-20",800
"2512","2016-12-21",780
"2513","2016-12-22",740
"2514","2016-12-23",745
"2515","2016-12-27",735
"2516","2016-12-28",680
"2517","2016-12-29",695
"2518","2016-12-30",755
"2519","2017-01-03",800
"2520","2017-01-04",805
"2521","2017-01-05",800
"2522","2017-01-06",775
"2523","2017-01-09",800
"2524","2017-01-10",800
"2525","2017-01-11",785
"2526","2017-01-12",770
"2527","2017-01-13",790
"2528","2017-01-17",765
"2529","2017-01-18",825
"2530","2017-01-19",800
"2531","2017-01-20",775
"2532","2017-01-23",770
"2533","2017-01-24",800
"2534","2017-01-25",780
"2535","2017-01-26",780
"2536","2017-01-27",795
"2537","2017-01-30",795
"2538","2017-01-31",790
"2539","2017-02-01",800
"2540","2017-02-02",795
"2541","2017-02-03",795
"2542","2017-02-06",840
"2543","2017-02-07",845
"2544","2017-02-08",830
"2545","2017-02-09",850
"2546","2017-02-10",900
"2547","2017-02-13",910
"2548","2017-02-14",985
"2549","2017-02-15",995
"2550","2017-02-16",945
"2551","2017-02-17",925
"2552","2017-02-21",875
"2553","2017-02-22",885
"2554","2017-02-23",890
"2555","2017-02-24",855
"2556","2017-02-27",875
"2557","2017-02-28",840
"2558","2017-03-01",820
"2559","2017-03-02",830
"2560","2017-03-03",795
"2561","2017-03-06",780
"2562","2017-03-07",785
"2563","2017-03-08",775
"2564","2017-03-09",785
"2565","2017-03-10",820
"2566","2017-03-13",820
"2567","2017-03-14",815
"2568","2017-03-15",805
"2569","2017-03-16",810
"2570","2017-03-17",825
"2571","2017-03-20",825
"2572","2017-03-21",820
"2573","2017-03-22",805
"2574","2017-03-23",820
"2575","2017-03-24",825
"2576","2017-03-27",815
"2577","2017-03-28",805
"2578","2017-03-29",805
"2579","2017-03-30",800
"2580","2017-03-31",800
"2581","2017-04-03",795
"2582","2017-04-04",785
"2583","2017-04-05",720
"2584","2017-04-06",720
"2585","2017-04-07",685
"2586","2017-04-10",860
"2587","2017-04-11",560
"2588","2017-04-12",545
"2589","2017-04-13",535
"2590","2017-04-17",525
"2591","2017-04-18",505
"2592","2017-04-19",510
"2593","2017-04-20",525
"2594","2017-04-21",505
"2595","2017-04-24",550
"2596","2017-04-25",530
"2597","2017-04-26",530
"2598","2017-04-27",535
"2599","2017-04-28",515
"2600","2017-05-01",525
"2601","2017-05-02",505
"2602","2017-05-03",505
"2603","2017-05-04",485
"2604","2017-05-05",475
"2605","2017-05-08",485
"2606","2017-05-09",470
"2607","2017-05-10",475
"2608","2017-05-11",470
"2609","2017-05-12",485
"2610","2017-05-15",495
"2611","2017-05-16",460
"2612","2017-05-17",480
"2613","2017-05-18",475
"2614","2017-05-19",485
"2615","2017-05-22",480
"2616","2017-05-23",540
"2617","2017-05-24",520
"2618","2017-05-25",515
"2619","2017-05-26",515
"2620","2017-05-30",490
"2621","2017-05-31",500
"2622","2017-06-01",510
"2623","2017-06-02",515
"2624","2017-06-05",550
"2625","2017-06-06",530
"2626","2017-06-07",525
"2627","2017-06-08",545
"2628","2017-06-09",530
"2629","2017-06-12",545
"2630","2017-06-13",540
"2631","2017-06-14",510
"2632","2017-06-15",510
"2633","2017-06-16",490
"2634","2017-06-19",525
"2635","2017-06-20",515
"2636","2017-06-21",505
"2637","2017-06-22",520
"2638","2017-06-23",520
"2639","2017-06-26",540
"2640","2017-06-27",580
"2641","2017-06-28",565
"2642","2017-06-29",520
"2643","2017-06-30",550
"2644","2017-07-03",540
"2645","2017-07-05",505
"2646","2017-07-06",525
"2647","2017-07-07",520
"2648","2017-07-10",530
"2649","2017-07-11",555
"2650","2017-07-12",585
"2651","2017-07-13",575
"2652","2017-07-14",560
"2653","2017-07-17",570
"2654","2017-07-18",570
"2655","2017-07-19",550
"2656","2017-07-20",560
"2657","2017-07-21",555
"2658","2017-07-24",240
"2659","2017-07-25",235
"2660","2017-07-26",230
"2661","2017-07-27",230
"2662","2017-07-28",230
"2663","2017-07-31",220
"2664","2017-08-01",200
"2665","2017-08-02",185
"2666","2017-08-03",200
"2667","2017-08-04",195
"2668","2017-08-07",185
"2669","2017-08-08",185
"2670","2017-08-09",170
"2671","2017-08-10",175
"2672","2017-08-11",170
"2673","2017-08-14",185
"2674","2017-08-15",175
"2675","2017-08-16",170
"2676","2017-08-17",165
"2677","2017-08-18",160
"2678","2017-08-21",155
"2679","2017-08-22",160
"2680","2017-08-23",160
"2681","2017-08-24",165
"2682","2017-08-25",180
"2683","2017-08-28",180
"2684","2017-08-29",180
"2685","2017-08-30",185
"2686","2017-08-31",180
"2687","2017-09-01",180
"2688","2017-09-05",180
"2689","2017-09-06",160
"2690","2017-09-07",165
"2691","2017-09-08",185
"2692","2017-09-11",185
"2693","2017-09-12",180
"2694","2017-09-13",175
"2695","2017-09-14",175
"2696","2017-09-15",165
"2697","2017-09-18",170
"2698","2017-09-19",175
"2699","2017-09-20",190
"2700","2017-09-21",205
"2701","2017-09-22",195
"2702","2017-09-25",175
"2703","2017-09-26",175
"2704","2017-09-27",180
"2705","2017-09-28",190
"2706","2017-09-29",185
"2707","2017-10-02",180
"2708","2017-10-03",185
"2709","2017-10-04",195
"2710","2017-10-05",245
"2711","2017-10-06",315
"2712","2017-10-09",270
"2713","2017-10-10",280
"2714","2017-10-11",280
"2715","2017-10-12",235
"2716","2017-10-13",230
"2717","2017-10-16",230
"2718","2017-10-17",235
"2719","2017-10-18",245
"2720","2017-10-19",235
"2721","2017-10-20",250
"2722","2017-10-23",260
"2723","2017-10-24",255
"2724","2017-10-25",240
"2725","2017-10-26",215
"2726","2017-10-27",215
"2727","2017-10-30",205
"2728","2017-10-31",205
"2729","2017-11-01",200
"2730","2017-11-02",200
"2731","2017-11-03",200
"2732","2017-11-06",195
"2733","2017-11-07",195
"2734","2017-11-08",195
"2735","2017-11-09",200
"2736","2017-11-10",185
"2737","2017-11-13",195
"2738","2017-11-14",190
"2739","2017-11-15",170
"2740","2017-11-16",175
"2741","2017-11-17",190
"2742","2017-11-20",185
"2743","2017-11-21",170
"2744","2017-11-22",195
"2745","2017-11-24",205
"2746","2017-11-27",190
"2747","2017-11-28",190
"2748","2017-11-29",165
"2749","2017-11-30",165
"2750","2017-12-01",165
"2751","2017-12-04",150
"2752","2017-12-05",140
"2753","2017-12-06",130
"2754","2017-12-07",130
"2755","2017-12-08",130
"2756","2017-12-11",125
"2757","2017-12-12",125
"2758","2017-12-13",120
"2759","2017-12-14",115
"2760","2017-12-15",130
"2761","2017-12-18",125
"2762","2017-12-19",125
"2763","2017-12-20",130
"2764","2017-12-21",125
"2765","2017-12-22",125
"2766","2017-12-26",125
"2767","2017-12-27",130
"2768","2017-12-28",125
"2769","2017-12-29",150
"2770","2018-01-02",145
"2771","2018-01-03",140
"2772","2018-01-04",135
"2773","2018-01-05",235
"2774","2018-01-08",170
"2775","2018-01-09",180
"2776","2018-01-10",170
"2777","2018-01-11",190
"2778","2018-01-12",175
"2779","2018-01-16",185
"2780","2018-01-17",180
"2781","2018-01-18",210
"2782","2018-01-19",200
"2783","2018-01-22",205
"2784","2018-01-23",210
"2785","2018-01-24",235
"2786","2018-01-25",230
"2787","2018-01-26",220
"2788","2018-01-29",250
"2789","2018-01-30",220
"2790","2018-01-31",210
"2791","2018-02-01",200
"2792","2018-02-02",195
"2793","2018-02-05",170
"2794","2018-02-06",180
"2795","2018-02-07",180
"2796","2018-02-08",170
"2797","2018-02-09",160
"2798","2018-02-12",155
"2799","2018-02-13",155
"2800","2018-02-14",180
"2801","2018-02-15",165
"2802","2018-02-16",160
"2803","2018-02-20",160
"2804","2018-02-21",170
"2805","2018-02-22",180
"2806","2018-02-23",175
"2807","2018-02-26",175
"2808","2018-02-27",180
"2809","2018-02-28",170
"2810","2018-03-01",165
"2811","2018-03-02",170
"2812","2018-03-05",165
"2813","2018-03-06",160
"2814","2018-03-07",155
"2815","2018-03-08",160
"2816","2018-03-09",160
"2817","2018-03-12",160
"2818","2018-03-13",165
"2819","2018-03-14",160
"2820","2018-03-15",155
"2821","2018-03-16",160
"2822","2018-03-19",160
"2823","2018-03-20",155
"2824","2018-03-21",160
"2825","2018-03-22",155
"2826","2018-03-23",155
"2827","2018-03-26",155
"2828","2018-03-27",140
"2829","2018-03-28",150
"2830","2018-03-29",145
"2831","2018-04-02",145
"2832","2018-04-03",140
"2833","2018-04-04",145
"2834","2018-04-05",145
"2835","2018-04-06",140
"2836","2018-04-09",140
"2837","2018-04-10",145
"2838","2018-04-11",140
"2839","2018-04-12",140
"2840","2018-04-13",135
"2841","2018-04-16",135
"2842","2018-04-17",145
"2843","2018-04-18",140
"2844","2018-04-19",140
"2845","2018-04-20",145
"2846","2018-04-23",145
"2847","2018-04-24",145
"2848","2018-04-25",140
"2849","2018-04-26",145
"2850","2018-04-27",145
"2851","2018-04-30",140
"2852","2018-05-01",140
"2853","2018-05-02",130
"2854","2018-05-03",125
"2855","2018-05-04",120
"2856","2018-05-07",120
"2857","2018-05-08",135
"2858","2018-05-09",150
"2859","2018-05-10",160
"2860","2018-05-11",140
"2861","2018-05-14",140
"2862","2018-05-15",145
"2863","2018-05-16",140
"2864","2018-05-17",145
"2865","2018-05-18",145
"2866","2018-05-21",135
"2867","2018-05-22",140
"2868","2018-05-23",130
"2869","2018-05-24",119.5
"2870","2018-05-25",122
"2871","2018-05-29",117.5
"2872","2018-05-30",127.5
"2873","2018-05-31",130
"2874","2018-06-01",139.5
"2875","2018-06-04",135
"2876","2018-06-05",131
"2877","2018-06-06",127
"2878","2018-06-07",113
"2879","2018-06-08",117.5
"2880","2018-06-11",118.5
"2881","2018-06-12",118.5
"2882","2018-06-13",116
"2883","2018-06-14",104
"2884","2018-06-15",97.5
"2885","2018-06-18",87.5
"2886","2018-06-19",82.5
"2887","2018-06-20",90
"2888","2018-06-21",102
"2889","2018-06-22",94.5
"2890","2018-06-25",93
"2891","2018-06-26",86.5
"2892","2018-06-27",83.5
"2893","2018-06-28",83.5
"2894","2018-06-29",72.5
"2895","2018-07-02",73.5
"2896","2018-07-03",71.5
"2897","2018-07-05",72
"2898","2018-07-06",82.5
"2899","2018-07-09",70.5
"2900","2018-07-10",71
"2901","2018-07-11",62.5
"2902","2018-07-12",59
"2903","2018-07-13",57
"2904","2018-07-16",51
"2905","2018-07-17",48.5
"2906","2018-07-18",47.5
"2907","2018-07-19",49
"2908","2018-07-20",47.5
"2909","2018-07-23",46.5
"2910","2018-07-24",42.5
"2911","2018-07-25",36
"2912","2018-07-26",32
"2913","2018-07-27",34.5
"2914","2018-07-30",36
"2915","2018-07-31",33.5
"2916","2018-08-01",36.5
"2917","2018-08-02",34.5
"2918","2018-08-03",26.5
"2919","2018-08-06",23.5
"2920","2018-08-07",24
"2921","2018-08-08",21.5
"2922","2018-08-09",21
"2923","2018-08-10",19.5
"2924","2018-08-13",19
"2925","2018-08-14",20
"2926","2018-08-15",16
"2927","2018-08-16",16
"2928","2018-08-17",16.5
"2929","2018-08-20",17.5
"2930","2018-08-21",25
"2931","2018-08-22",34.5
"2932","2018-08-23",30.5
"2933","2018-08-24",26
"2934","2018-08-27",29
"2935","2018-08-28",29.5
"2936","2018-08-29",28.5
"2937","2018-08-30",27
"2938","2018-08-31",26
"2939","2018-09-04",26
"2940","2018-09-05",25
"2941","2018-09-06",29
"2942","2018-09-07",26.5
"2943","2018-09-10",23.5
"2944","2018-09-11",25.5
"2945","2018-09-12",25
"2946","2018-09-13",25
"2947","2018-09-14",23.5
"2948","2018-09-17",21.5
"2949","2018-09-18",21
"2950","2018-09-19",22
"2951","2018-09-20",22.5
"2952","2018-09-21",20.5
"2953","2018-09-24",21.5
"2954","2018-09-25",21.5
"2955","2018-09-26",20.5
"2956","2018-09-27",21
"2957","2018-09-28",20.5
"2958","2018-10-01",22.5
"2959","2018-10-02",23
"2960","2018-10-03",23
"2961","2018-10-04",22
"2962","2018-10-05",21
"2963","2018-10-08",20.5
"2964","2018-10-09",19.5
"2965","2018-10-10",18.5
"2966","2018-10-11",17.5
"2967","2018-10-12",19
"2968","2018-10-15",21.5
"2969","2018-10-16",20.5
"2970","2018-10-17",21
"2971","2018-10-18",22
"2972","2018-10-19",20
"2973","2018-10-22",21
"2974","2018-10-23",18.5
"2975","2018-10-24",18.5
"2976","2018-10-25",18.5
"2977","2018-10-26",18
"2978","2018-10-29",17.5
"2979","2018-10-30",17.5
"2980","2018-10-31",17
"2981","2018-11-01",17.5
"2982","2018-11-02",18
"2983","2018-11-05",18
"2984","2018-11-06",17.5
"2985","2018-11-07",17.5
"2986","2018-11-08",17.5
"2987","2018-11-09",17
"2988","2018-11-12",17
"2989","2018-11-13",17.5
"2990","2018-11-14",17
"2991","2018-11-15",17.5
"2992","2018-11-16",17
"2993","2018-11-19",17
"2994","2018-11-20",17
"2995","2018-11-21",17
"2996","2018-11-23",17
"2997","2018-11-26",16.5
"2998","2018-11-27",17
"2999","2018-11-28",16.5
"3000","2018-11-29",16.5
"3001","2018-11-30",16.5
"3002","2018-12-03",18
"3003","2018-12-04",16.5
"3004","2018-12-06",16.5
"3005","2018-12-07",16
"3006","2018-12-10",16
"3007","2018-12-11",15.5
"3008","2018-12-12",15.5
"3009","2018-12-13",16
"3010","2018-12-14",16
"3011","2018-12-17",15.5
"3012","2018-12-18",15
"3013","2018-12-19",14
"3014","2018-12-20",14
"3015","2018-12-21",15
"3016","2018-12-24",13.5
"3017","2018-12-26",14
"3018","2018-12-27",14
"3019","2018-12-28",15
"3020","2018-12-31",14.5
"3021","2019-01-02",16
"3022","2019-01-03",16
"3023","2019-01-04",16
"3024","2019-01-07",15.5
"3025","2019-01-08",16.5
"3026","2019-01-09",16.5
"3027","2019-01-10",15.5
"3028","2019-01-11",16
"3029","2019-01-14",15
"3030","2019-01-15",15.5
"3031","2019-01-16",15.5
"3032","2019-01-17",15.5
"3033","2019-01-18",16.5
"3034","2019-01-22",17
"3035","2019-01-23",17
"3036","2019-01-24",17
"3037","2019-01-25",17.5
"3038","2019-01-28",17
"3039","2019-01-29",16
"3040","2019-01-30",15.5
"3041","2019-01-31",17
"3042","2019-02-01",16
"3043","2019-02-04",14
"3044","2019-02-05",14
"3045","2019-02-06",13.5
"3046","2019-02-07",14
"3047","2019-02-08",14
"3048","2019-02-11",13.5
"3049","2019-02-12",13.5
"3050","2019-02-13",13.5
"3051","2019-02-14",13.5
"3052","2019-02-15",13.5
"3053","2019-02-19",13.5
"3054","2019-02-20",13.5
"3055","2019-02-21",13.5
"3056","2019-02-22",12.5
"3057","2019-02-25",13
"3058","2019-02-26",13
"3059","2019-02-27",13
"3060","2019-02-28",13
"3061","2019-03-01",12.5
"3062","2019-03-04",12
"3063","2019-03-05",12
"3064","2019-03-06",12
"3065","2019-03-07",12
"3066","2019-03-08",12
"3067","2019-03-11",12
"3068","2019-03-12",12
"3069","2019-03-13",12
"3070","2019-03-14",12
"3071","2019-03-15",12.5
"3072","2019-03-18",14
"3073","2019-03-19",14
"3074","2019-03-20",14
"3075","2019-03-21",13
"3076","2019-03-22",12
"3077","2019-03-25",12.5
"3078","2019-03-26",12
"3079","2019-03-27",12.5
"3080","2019-03-28",13
"3081","2019-03-29",13
"3082","2019-04-01",13.5
"3083","2019-04-02",13.5
"3084","2019-04-03",13.5
"3085","2019-04-04",13.5
"3086","2019-04-05",15.5
"3087","2019-04-08",19.5
"3088","2019-04-09",18.5
"3089","2019-04-10",17
"3090","2019-04-11",16
"3091","2019-04-12",16.5
"3092","2019-04-15",16
"3093","2019-04-16",17
"3094","2019-04-17",15.5
"3095","2019-04-18",15.5
"3096","2019-04-22",15
"3097","2019-04-23",16
