"","date","QURE"
"993","2018-01-12",17.59
"994","2018-01-16",17.1
"995","2018-01-17",18.18
"996","2018-01-18",18
"997","2018-01-19",17.99
"998","2018-01-22",19.709999
"999","2018-01-23",20.870001
"1000","2018-01-24",19.629999
"1001","2018-01-25",19.93
"1002","2018-01-26",19.389999
"1003","2018-01-29",18.77
"1004","2018-01-30",19.51
"1005","2018-01-31",18.5
"1006","2018-02-01",18.48
"1007","2018-02-02",18.219999
"1008","2018-02-05",18.08
"1009","2018-02-06",18.879999
"1010","2018-02-07",19.379999
"1011","2018-02-08",19.4
"1012","2018-02-09",19.17
"1013","2018-02-12",22.32
"1014","2018-02-13",22.110001
"1015","2018-02-14",24.42
"1016","2018-02-15",24.59
"1017","2018-02-16",24.620001
"1018","2018-02-20",24.620001
"1019","2018-02-21",25.450001
"1020","2018-02-22",25.889999
"1021","2018-02-23",25.530001
"1022","2018-02-26",25.709999
"1023","2018-02-27",25.5
"1024","2018-02-28",25.42
"1025","2018-03-01",24.959999
"1026","2018-03-02",26.59
"1027","2018-03-05",26.610001
"1028","2018-03-06",25.65
"1029","2018-03-07",26.370001
"1030","2018-03-08",25.889999
"1031","2018-03-09",25.51
"1032","2018-03-12",24.959999
"1033","2018-03-13",25.110001
"1034","2018-03-14",22.360001
"1035","2018-03-15",21.719999
"1036","2018-03-16",21.59
"1037","2018-03-19",20.780001
"1038","2018-03-20",22.16
"1039","2018-03-21",23.02
"1040","2018-03-22",23.09
"1041","2018-03-23",23.07
"1042","2018-03-26",23.969999
"1043","2018-03-27",23.205
"1044","2018-03-28",23.74
"1045","2018-03-29",23.5
"1046","2018-04-02",22
"1047","2018-04-03",22.26
"1048","2018-04-04",23.18
"1049","2018-04-05",22.559999
"1050","2018-04-06",21.959999
"1051","2018-04-09",25.57
"1052","2018-04-10",27.030001
"1053","2018-04-11",29.01
"1054","2018-04-12",29.309999
"1055","2018-04-13",29.35
"1056","2018-04-16",29.08
"1057","2018-04-17",29.799999
"1058","2018-04-18",31.83
"1059","2018-04-19",31.469999
"1060","2018-04-20",32.209999
"1061","2018-04-23",31.07
"1062","2018-04-24",28.780001
"1063","2018-04-25",29.799999
"1064","2018-04-26",29.24
"1065","2018-04-27",29.93
"1066","2018-04-30",29.200001
"1067","2018-05-01",29.85
"1068","2018-05-02",30.42
"1069","2018-05-03",29.139999
"1070","2018-05-04",28.959999
"1071","2018-05-07",30.389999
"1072","2018-05-08",28.25
"1073","2018-05-09",29.74
"1074","2018-05-10",32.240002
"1075","2018-05-11",32.009998
"1076","2018-05-14",32.169998
"1077","2018-05-15",31.51
"1078","2018-05-16",32.400002
"1079","2018-05-17",30.83
"1080","2018-05-18",31.309999
"1081","2018-05-21",31.5
"1082","2018-05-22",32.34
"1083","2018-05-23",32.855
"1084","2018-05-24",34.84
"1085","2018-05-25",34.41
"1086","2018-05-29",33.919998
"1087","2018-05-30",34.630001
"1088","2018-05-31",35.040001
"1089","2018-06-01",35.290001
"1090","2018-06-04",35.055
"1091","2018-06-05",37.099998
"1092","2018-06-06",37.049999
"1093","2018-06-07",36.939999
"1094","2018-06-08",37
"1095","2018-06-11",33.720001
"1096","2018-06-12",34.52
"1097","2018-06-13",35.400002
"1098","2018-06-14",35.189999
"1099","2018-06-15",35.799999
"1100","2018-06-18",37.619999
"1101","2018-06-19",38.220001
"1102","2018-06-20",39.939999
"1103","2018-06-21",39.5
"1104","2018-06-22",36.18
"1105","2018-06-25",35.630001
"1106","2018-06-26",35.540001
"1107","2018-06-27",33.939999
"1108","2018-06-28",38.549999
"1109","2018-06-29",37.799999
"1110","2018-07-02",39.18
"1111","2018-07-03",39.490002
"1112","2018-07-05",38.139999
"1113","2018-07-06",38.75
"1114","2018-07-09",38.459999
"1115","2018-07-10",37.970001
"1116","2018-07-11",37.939999
"1117","2018-07-12",37.990002
"1118","2018-07-13",39.450001
"1119","2018-07-16",35.080002
"1120","2018-07-17",36.59
"1121","2018-07-18",34.869999
"1122","2018-07-19",35.599998
"1123","2018-07-20",34.09
"1124","2018-07-23",33.619999
"1125","2018-07-24",32.360001
"1126","2018-07-25",32.400002
"1127","2018-07-26",31.959999
"1128","2018-07-27",30.629999
"1129","2018-07-30",29.75
"1130","2018-07-31",30.889999
"1131","2018-08-01",32.040001
"1132","2018-08-02",31.65
"1133","2018-08-03",30.040001
"1134","2018-08-06",31.59
"1135","2018-08-07",32.490002
"1136","2018-08-08",31.959999
"1137","2018-08-09",34.650002
"1138","2018-08-10",35.310001
"1139","2018-08-13",35.509998
"1140","2018-08-14",36.330002
"1141","2018-08-15",36.25
"1142","2018-08-16",36.580002
"1143","2018-08-17",36.41
"1144","2018-08-20",37.459999
"1145","2018-08-21",38.759998
"1146","2018-08-22",38.73
"1147","2018-08-23",38.919998
"1148","2018-08-24",39.41
"1149","2018-08-27",39.889999
"1150","2018-08-28",41.34
"1151","2018-08-29",42.209999
"1152","2018-08-30",42.25
"1153","2018-08-31",42.43
"1154","2018-09-04",43.080002
"1155","2018-09-05",42.630001
"1156","2018-09-06",39.389999
"1157","2018-09-07",39.610001
"1158","2018-09-10",39.450001
"1159","2018-09-11",40.98
"1160","2018-09-12",41.709999
"1161","2018-09-13",41.25
"1162","2018-09-14",41.27
"1163","2018-09-17",38.5
"1164","2018-09-18",39.900002
"1165","2018-09-19",38.560001
"1166","2018-09-20",41.139999
"1167","2018-09-21",38.459999
"1168","2018-09-24",40.290001
"1169","2018-09-25",39.639999
"1170","2018-09-26",37.970001
"1171","2018-09-27",35.98
"1172","2018-09-28",36.389999
"1173","2018-10-01",33.93
"1174","2018-10-02",33.5
"1175","2018-10-03",33.09
"1176","2018-10-04",31.290001
"1177","2018-10-05",29.889999
"1178","2018-10-08",29.139999
"1179","2018-10-09",28.219999
"1180","2018-10-10",26.68
"1181","2018-10-11",27.84
"1182","2018-10-12",28.530001
"1183","2018-10-15",27.58
"1184","2018-10-16",28.790001
"1185","2018-10-17",28.99
"1186","2018-10-18",28.1
"1187","2018-10-19",26.68
"1188","2018-10-22",26.360001
"1189","2018-10-23",26.59
"1190","2018-10-24",25.639999
"1191","2018-10-25",26.68
"1192","2018-10-26",25.83
"1193","2018-10-29",24.719999
"1194","2018-10-30",24.67
"1195","2018-10-31",25.73
"1196","2018-11-01",27.209999
"1197","2018-11-02",26.02
"1198","2018-11-05",25.6
"1199","2018-11-06",25.629999
"1200","2018-11-07",27.9
"1201","2018-11-08",27.23
"1202","2018-11-09",25.719999
"1203","2018-11-12",23.99
"1204","2018-11-13",23.93
"1205","2018-11-14",22.799999
"1206","2018-11-15",30.93
"1207","2018-11-16",31.84
"1208","2018-11-19",28.940001
"1209","2018-11-20",26.25
"1210","2018-11-21",27.58
"1211","2018-11-23",27.33
"1212","2018-11-26",28.68
"1213","2018-11-27",28.299999
"1214","2018-11-28",28.6
"1215","2018-11-29",29.200001
"1216","2018-11-30",29.280001
"1217","2018-12-03",30.5
"1218","2018-12-04",29.620001
"1219","2018-12-06",30.75
"1220","2018-12-07",29.950001
"1221","2018-12-10",29
"1222","2018-12-11",28.73
"1223","2018-12-12",29.559999
"1224","2018-12-13",28.290001
"1225","2018-12-14",28.139999
"1226","2018-12-17",27
"1227","2018-12-18",26.91
"1228","2018-12-19",27.57
"1229","2018-12-20",26.790001
"1230","2018-12-21",25.9
"1231","2018-12-24",24.969999
"1232","2018-12-26",26.389999
"1233","2018-12-27",25.82
"1234","2018-12-28",26.940001
"1235","2018-12-31",28.82
"1236","2019-01-02",28.530001
"1237","2019-01-03",27.389999
"1238","2019-01-04",28.139999
"1239","2019-01-07",29.51
"1240","2019-01-08",28.780001
"1241","2019-01-09",29.01
"1242","2019-01-10",30.049999
"1243","2019-01-11",29.879999
"1244","2019-01-14",31.049999
"1245","2019-01-15",31.709999
"1246","2019-01-16",31.15
"1247","2019-01-17",31.23
"1248","2019-01-18",31.360001
"1249","2019-01-22",31.139999
"1250","2019-01-23",31.049999
"1251","2019-01-24",31.299999
"1252","2019-01-25",31.709999
"1253","2019-01-28",31.780001
"1254","2019-01-29",32.18
"1255","2019-01-30",33.029999
"1256","2019-01-31",34.25
"1257","2019-02-01",35.16
"1258","2019-02-04",35.540001
"1259","2019-02-05",35.400002
"1260","2019-02-06",34.279999
"1261","2019-02-07",33.18
"1262","2019-02-08",36.490002
"1263","2019-02-11",37.220001
"1264","2019-02-12",39.290001
"1265","2019-02-13",36.98
"1266","2019-02-14",35.970001
"1267","2019-02-15",37.459999
"1268","2019-02-19",38.41
"1269","2019-02-20",39.349998
"1270","2019-02-21",40.27
"1271","2019-02-22",41.599998
"1272","2019-02-25",55.869999
"1273","2019-02-26",53.560001
"1274","2019-02-27",53.23
"1275","2019-02-28",53.990002
"1276","2019-03-01",57.310001
"1277","2019-03-04",59.389999
"1278","2019-03-05",59.509998
"1279","2019-03-06",56.52
"1280","2019-03-07",61.18
"1281","2019-03-08",62.400002
"1282","2019-03-11",65.230003
"1283","2019-03-12",65.5
"1284","2019-03-13",64.959999
"1285","2019-03-14",63.549999
"1286","2019-03-15",63.349998
"1287","2019-03-18",65.779999
"1288","2019-03-19",66.459999
"1289","2019-03-20",65.82
"1290","2019-03-21",68.410004
"1291","2019-03-22",63.43
"1292","2019-03-25",61.950001
"1293","2019-03-26",59.880001
"1294","2019-03-27",58.529999
"1295","2019-03-28",58.41
"1296","2019-03-29",59.650002
"1297","2019-04-01",59.990002
"1298","2019-04-02",59.59
"1299","2019-04-03",60.099998
"1300","2019-04-04",63.619999
"1301","2019-04-05",62.09
"1302","2019-04-08",59.799999
"1303","2019-04-09",58.240002
"1304","2019-04-10",58.200001
"1305","2019-04-11",58.080002
"1306","2019-04-12",57.950001
"1307","2019-04-15",56.84
"1308","2019-04-16",56.59
"1309","2019-04-17",54.619999
"1310","2019-04-18",53.700001
"1311","2019-04-22",52.759998
"1312","2019-04-23",55.060001
"1313","2019-04-24",54.700001
"1314","2019-04-25",56.450001
"1315","2019-04-26",57.349998
"1316","2019-04-29",56.639999
"1317","2019-04-30",56.189999
"1318","2019-05-01",57.099998
"1319","2019-05-02",58.189999
"1320","2019-05-03",58.740002
"1321","2019-05-06",60.27
"1322","2019-05-07",58.68
"1323","2019-05-08",58.75
"1324","2019-05-09",57.279999
"1325","2019-05-10",61.099998
"1326","2019-05-13",57.68
"1327","2019-05-14",58
"1328","2019-05-15",58.509998
"1329","2019-05-16",61.27
"1330","2019-05-17",59.740002
"1331","2019-05-20",61.080002
"1332","2019-05-21",63.490002
"1333","2019-05-22",62.02
"1334","2019-05-23",62.689999
"1335","2019-05-24",62.990002
"1336","2019-05-28",61.790001
"1337","2019-05-29",60.43
"1338","2019-05-30",57.509998
"1339","2019-05-31",59.310001
"1340","2019-06-03",64.639999
"1341","2019-06-04",70.739998
"1342","2019-06-05",74.199997
"1343","2019-06-06",72
"1344","2019-06-07",75.550003
"1345","2019-06-10",74.980003
"1346","2019-06-11",65.970001
"1347","2019-06-12",69.910004
"1348","2019-06-13",71.209999
"1349","2019-06-14",72.550003
"1350","2019-06-17",81.139999
"1351","2019-06-18",78.010002
"1352","2019-06-19",77.440002
"1353","2019-06-20",80.860001
"1354","2019-06-21",82.190002
"1355","2019-06-24",74.610001
"1356","2019-06-25",75
"1357","2019-06-26",74.639999
"1358","2019-06-27",75.239998
"1359","2019-06-28",78.150002
"1360","2019-07-01",76.800003
"1361","2019-07-02",75.150002
"1362","2019-07-03",75.5
"1363","2019-07-05",75.769997
"1364","2019-07-08",74.040001
"1365","2019-07-09",73.150002
"1366","2019-07-10",70.260002
"1367","2019-07-11",68.650002
"1368","2019-07-12",70.32
"1369","2019-07-15",69.650002
"1370","2019-07-16",69.610001
"1371","2019-07-17",72.440002
"1372","2019-07-18",74.589996
"1373","2019-07-19",72.370003
"1374","2019-07-22",70.919998
"1375","2019-07-23",68.459999
"1376","2019-07-24",67.660004
"1377","2019-07-25",66.970001
"1378","2019-07-26",65.559998
"1379","2019-07-29",62.029999
"1380","2019-07-30",59.959999
"1381","2019-07-31",58.650002
"1382","2019-08-01",60.599998
"1383","2019-08-02",59.580002
"1384","2019-08-05",56.27
"1385","2019-08-06",56
"1386","2019-08-07",56.610001
"1387","2019-08-08",56.060001
"1388","2019-08-09",54.48
"1389","2019-08-12",53.009998
"1390","2019-08-13",56.240002
"1391","2019-08-14",55.91
"1392","2019-08-15",56.02
"1393","2019-08-16",56.900002
"1394","2019-08-19",56.849998
"1395","2019-08-20",56.380001
"1396","2019-08-21",56.470001
"1397","2019-08-22",56.209999
"1398","2019-08-23",53.130001
"1399","2019-08-26",53.139999
"1400","2019-08-27",53.139999
"1401","2019-08-28",54.330002
"1402","2019-08-29",54.84
"1403","2019-08-30",54.25
"1404","2019-09-03",55.360001
"1405","2019-09-04",55.98
"1406","2019-09-05",47.66
"1407","2019-09-06",44.48
"1408","2019-09-09",45.709999
"1409","2019-09-10",46.82
"1410","2019-09-11",47.450001
"1411","2019-09-12",48.560001
"1412","2019-09-13",47.48
"1413","2019-09-16",46.91
"1414","2019-09-17",48.540001
"1415","2019-09-18",45.889999
"1416","2019-09-19",47.419998
"1417","2019-09-20",46.490002
"1418","2019-09-23",45.389999
"1419","2019-09-24",42.779999
"1420","2019-09-25",44
"1421","2019-09-26",41.200001
"1422","2019-09-27",39.529999
"1423","2019-09-30",39.360001
"1424","2019-10-01",37.130001
"1425","2019-10-02",37.700001
"1426","2019-10-03",40.810001
"1427","2019-10-04",42.700001
"1428","2019-10-07",42.650002
"1429","2019-10-08",42.07
"1430","2019-10-09",41.119999
"1431","2019-10-10",42.139999
"1432","2019-10-11",42.91
"1433","2019-10-14",41.900002
"1434","2019-10-15",44.490002
"1435","2019-10-16",43.509998
"1436","2019-10-17",44.220001
"1437","2019-10-18",42.959999
"1438","2019-10-21",43.419998
"1439","2019-10-22",43.349998
"1440","2019-10-23",42.5
"1441","2019-10-24",46.02
"1442","2019-10-25",49.43
"1443","2019-10-28",50.290001
"1444","2019-10-29",49.040001
"1445","2019-10-30",48.630001
"1446","2019-10-31",50.040001
"1447","2019-11-01",51.380001
"1448","2019-11-04",49.580002
"1449","2019-11-05",51
"1450","2019-11-06",50.73
"1451","2019-11-07",52.919998
"1452","2019-11-08",53.630001
"1453","2019-11-11",53.740002
"1454","2019-11-12",53.970001
"1455","2019-11-13",53.810001
"1456","2019-11-14",52.560001
"1457","2019-11-15",52.869999
"1458","2019-11-18",53.060001
"1459","2019-11-19",54.990002
"1460","2019-11-20",53.52
"1461","2019-11-21",50.880001
"1462","2019-11-22",52.029999
"1463","2019-11-25",54.889999
"1464","2019-11-26",56.07
"1465","2019-11-27",56.029999
"1466","2019-11-29",55.66
"1467","2019-12-02",54.779999
"1468","2019-12-03",63.919998
"1469","2019-12-04",65.379997
"1470","2019-12-05",64.580002
"1471","2019-12-06",66.050003
"1472","2019-12-09",63
"1473","2019-12-10",64.989998
"1474","2019-12-11",65.43
"1475","2019-12-12",68.879997
"1476","2019-12-13",73.970001
"1477","2019-12-16",73.370003
"1478","2019-12-17",71.980003
"1479","2019-12-18",70.029999
"1480","2019-12-19",69.989998
"1481","2019-12-20",69.360001
"1482","2019-12-23",71.830002
"1483","2019-12-24",73.610001
"1484","2019-12-26",74.620003
"1485","2019-12-27",72.5
"1486","2019-12-30",71.720001
"1487","2019-12-31",71.660004
"1488","2020-01-02",70.260002
"1489","2020-01-03",71.379997
"1490","2020-01-06",71.559998
"1491","2020-01-07",72.959999
"1492","2020-01-08",72.510002
"1493","2020-01-09",73.970001
"1494","2020-01-10",73.089996
"1495","2020-01-13",67.5
"1496","2020-01-14",69.309998
"1497","2020-01-15",69.559998
"1498","2020-01-16",66.650002
"1499","2020-01-17",67.529999
"1500","2020-01-21",62.169998
"1501","2020-01-22",61.400002
"1502","2020-01-23",61.860001
"1503","2020-01-24",62.130001
"1504","2020-01-27",61.709999
"1505","2020-01-28",61.18
"1506","2020-01-29",61.880001
"1507","2020-01-30",59.32
"1508","2020-01-31",57.560001
"1509","2020-02-03",60.5
"1510","2020-02-04",61.150002
"1511","2020-02-05",63.450001
"1512","2020-02-06",62.439999
"1513","2020-02-07",60.380001
"1514","2020-02-10",62.799999
"1515","2020-02-11",62.02
"1516","2020-02-12",63.650002
"1517","2020-02-13",63.220001
"1518","2020-02-14",63.189999
"1519","2020-02-18",62.709999
"1520","2020-02-19",64.879997
"1521","2020-02-20",63.59
"1522","2020-02-21",60.639999
"1523","2020-02-24",58.369999
"1524","2020-02-25",54.52
"1525","2020-02-26",53.560001
"1526","2020-02-27",51.810001
"1527","2020-02-28",51.459999
"1528","2020-03-02",54.369999
"1529","2020-03-03",52.25
"1530","2020-03-04",53.630001
"1531","2020-03-05",55.630001
"1532","2020-03-06",52.18
"1533","2020-03-09",49.130001
"1534","2020-03-10",49.57
"1535","2020-03-11",47.540001
"1536","2020-03-12",40.009998
"1537","2020-03-13",44.490002
"1538","2020-03-16",40.310001
"1539","2020-03-17",42.619999
"1540","2020-03-18",42.91
"1541","2020-03-19",43.810001
"1542","2020-03-20",43.119999
"1543","2020-03-23",41.02
"1544","2020-03-24",43.540001
"1545","2020-03-25",44.810001
"1546","2020-03-26",44.950001
"1547","2020-03-27",44.259998
"1548","2020-03-30",45.040001
"1549","2020-03-31",47.450001
"1550","2020-04-01",45.630001
"1551","2020-04-02",46.959999
"1552","2020-04-03",45.549999
"1553","2020-04-06",47.810001
"1554","2020-04-07",50.48
"1555","2020-04-08",54.02
"1556","2020-04-09",51.52
"1557","2020-04-13",52.75
"1558","2020-04-14",54.860001
"1559","2020-04-15",52.419998
"1560","2020-04-16",54.029999
"1561","2020-04-17",55.950001
"1562","2020-04-20",57.189999
"1563","2020-04-21",56.689999
"1564","2020-04-22",56.02
"1565","2020-04-23",56.59
"1566","2020-04-24",61.700001
"1567","2020-04-27",64.059998
"1568","2020-04-28",63.029999
"1569","2020-04-29",63.27
"1570","2020-04-30",63.639999
"1571","2020-05-01",60.540001
"1572","2020-05-04",61.02
"1573","2020-05-05",62.349998
"1574","2020-05-06",61.73
"1575","2020-05-07",61.139999
"1576","2020-05-08",59.75
"1577","2020-05-11",60.189999
"1578","2020-05-12",61.049999
"1579","2020-05-13",56.619999
"1580","2020-05-14",56.32
"1581","2020-05-15",58.330002
"1582","2020-05-18",60.630001
"1583","2020-05-19",59.810001
"1584","2020-05-20",60.16
"1585","2020-05-21",62.779999
"1586","2020-05-22",63.700001
"1587","2020-05-26",64.050003
"1588","2020-05-27",65.589996
"1589","2020-05-28",63.02
"1590","2020-05-29",67.160004
"1591","2020-06-01",65.910004
"1592","2020-06-02",65.870003
"1593","2020-06-03",62.790001
"1594","2020-06-04",61.360001
"1595","2020-06-05",58.869999
"1596","2020-06-08",61.52
"1597","2020-06-09",62.57
"1598","2020-06-10",63.080002
"1599","2020-06-11",61.849998
"1600","2020-06-12",63.119999
"1601","2020-06-15",65.239998
"1602","2020-06-16",65.07
"1603","2020-06-17",66.050003
"1604","2020-06-18",66.68
"1605","2020-06-19",66.779999
"1606","2020-06-22",66.650002
"1607","2020-06-23",67.739998
"1608","2020-06-24",62.91
"1609","2020-06-25",49.220001
"1610","2020-06-26",46.48
"1611","2020-06-29",45.73
"1612","2020-06-30",45.060001
"1613","2020-07-01",46.209999
"1614","2020-07-02",45.540001
"1615","2020-07-06",44.810001
"1616","2020-07-07",45.740002
"1617","2020-07-08",46.82
"1618","2020-07-09",47.66
"1619","2020-07-10",46.41
"1620","2020-07-13",44.07
"1621","2020-07-14",43.509998
"1622","2020-07-15",44.900002
"1623","2020-07-16",44.240002
"1624","2020-07-17",43.950001
"1625","2020-07-20",43.650002
"1626","2020-07-21",43.240002
"1627","2020-07-22",42.200001
"1628","2020-07-23",40.709999
"1629","2020-07-24",39.459999
"1630","2020-07-27",41
"1631","2020-07-28",39.52
"1632","2020-07-29",37.709999
"1633","2020-07-30",39.389999
"1634","2020-07-31",41.73
"1635","2020-08-03",42.59
"1636","2020-08-04",42.25
"1637","2020-08-05",41.830002
"1638","2020-08-06",41.84
"1639","2020-08-07",41.299999
"1640","2020-08-10",41.360001
"1641","2020-08-11",40.669998
"1642","2020-08-12",41.529999
"1643","2020-08-13",41.689999
"1644","2020-08-14",40.869999
"1645","2020-08-17",41.150002
"1646","2020-08-18",40.84
"1647","2020-08-19",38.799999
"1648","2020-08-20",38.080002
"1649","2020-08-21",38.52
"1650","2020-08-24",38.209999
"1651","2020-08-25",39.849998
"1652","2020-08-26",38.040001
"1653","2020-08-27",38.439999
"1654","2020-08-28",39.09
"1655","2020-08-31",40.77
"1656","2020-09-01",40.119999
"1657","2020-09-02",39.73
"1658","2020-09-03",38.880001
"1659","2020-09-04",38.110001
"1660","2020-09-08",40.040001
"1661","2020-09-09",40.279999
"1662","2020-09-10",39.310001
"1663","2020-09-11",39.720001
"1664","2020-09-14",40.75
"1665","2020-09-15",38.669998
"1666","2020-09-16",42.25
"1667","2020-09-17",41.68
"1668","2020-09-18",41.689999
"1669","2020-09-21",38.73
"1670","2020-09-22",40.049999
"1671","2020-09-23",37.970001
"1672","2020-09-24",37.16
"1673","2020-09-25",37.349998
"1674","2020-09-28",36.41
"1675","2020-09-29",35.98
"1676","2020-09-30",36.830002
"1677","2020-10-01",37.240002
"1678","2020-10-02",35.349998
"1679","2020-10-05",37.880001
"1680","2020-10-06",37.650002
"1681","2020-10-07",37.509998
"1682","2020-10-08",37.139999
"1683","2020-10-09",36.77
"1684","2020-10-12",36.93
"1685","2020-10-13",36.419998
"1686","2020-10-14",35.419998
"1687","2020-10-15",35.59
"1688","2020-10-16",35.759998
"1689","2020-10-19",37.540001
"1690","2020-10-20",39.07
"1691","2020-10-21",39.5
"1692","2020-10-22",41.259998
"1693","2020-10-23",42.630001
"1694","2020-10-26",43.450001
"1695","2020-10-27",42.18
"1696","2020-10-28",38.849998
"1697","2020-10-29",40.25
"1698","2020-10-30",40.43
"1699","2020-11-02",40.869999
"1700","2020-11-03",39.290001
"1701","2020-11-04",41.889999
"1702","2020-11-05",41.919998
"1703","2020-11-06",40.98
"1704","2020-11-09",42
"1705","2020-11-10",44
"1706","2020-11-11",43.119999
"1707","2020-11-12",42.439999
"1708","2020-11-13",43.25
"1709","2020-11-16",43.990002
"1710","2020-11-17",44.389999
"1711","2020-11-18",42.759998
"1712","2020-11-19",46.16
"1713","2020-11-20",46.110001
"1714","2020-11-23",46.5
"1715","2020-11-24",46.450001
"1716","2020-11-25",46.5
"1717","2020-11-27",47.25
