"","date","ASPS"
"961","2013-05-31",94.269997
"962","2013-06-03",95.779999
"963","2013-06-04",94.139999
"964","2013-06-05",91.919998
"965","2013-06-06",94.5
"966","2013-06-07",94.889999
"967","2013-06-10",93.550003
"968","2013-06-11",96.120003
"969","2013-06-12",95.25
"970","2013-06-13",96.010002
"971","2013-06-14",97.199997
"972","2013-06-17",99.400002
"973","2013-06-18",100.150002
"974","2013-06-19",99.650002
"975","2013-06-20",95.919998
"976","2013-06-21",95.019997
"977","2013-06-24",92.400002
"978","2013-06-25",93.980003
"979","2013-06-26",94.699997
"980","2013-06-27",94.949997
"981","2013-06-28",94.300003
"982","2013-07-01",96.550003
"983","2013-07-02",97.360001
"984","2013-07-03",96.160004
"985","2013-07-05",96.360001
"986","2013-07-08",95.220001
"987","2013-07-09",96.370003
"988","2013-07-10",96.82
"989","2013-07-11",96.519997
"990","2013-07-12",97.849998
"991","2013-07-15",98.169998
"992","2013-07-16",98.379997
"993","2013-07-17",98.25
"994","2013-07-18",97.800003
"995","2013-07-19",98.360001
"996","2013-07-22",99.139999
"997","2013-07-23",98.989998
"998","2013-07-24",99
"999","2013-07-25",111.300003
"1000","2013-07-26",118.580002
"1001","2013-07-29",119.760002
"1002","2013-07-30",121.889999
"1003","2013-07-31",123.260002
"1004","2013-08-01",125.540001
"1005","2013-08-02",127.68
"1006","2013-08-05",126.620003
"1007","2013-08-06",123.830002
"1008","2013-08-07",126.239998
"1009","2013-08-08",127.989998
"1010","2013-08-09",130.070007
"1011","2013-08-12",128.179993
"1012","2013-08-13",125.980003
"1013","2013-08-14",122.620003
"1014","2013-08-15",124.800003
"1015","2013-08-16",124.209999
"1016","2013-08-19",121.540001
"1017","2013-08-20",121.610001
"1018","2013-08-21",130
"1019","2013-08-22",127.599998
"1020","2013-08-23",128.479996
"1021","2013-08-26",130.320007
"1022","2013-08-27",127.989998
"1023","2013-08-28",128.119995
"1024","2013-08-29",128.029999
"1025","2013-08-30",130.399994
"1026","2013-09-03",129.149994
"1027","2013-09-04",132.580002
"1028","2013-09-05",133.360001
"1029","2013-09-06",135.039993
"1030","2013-09-09",136.020004
"1031","2013-09-10",136.369995
"1032","2013-09-11",135.25
"1033","2013-09-12",134.429993
"1034","2013-09-13",134.779999
"1035","2013-09-16",134.509995
"1036","2013-09-17",136.139999
"1037","2013-09-18",135.729996
"1038","2013-09-19",136.869995
"1039","2013-09-20",139.289993
"1040","2013-09-23",139.029999
"1041","2013-09-24",141.309998
"1042","2013-09-25",139.479996
"1043","2013-09-26",142.300003
"1044","2013-09-27",141.899994
"1045","2013-09-30",140.009995
"1046","2013-10-01",148.470001
"1047","2013-10-02",148.639999
"1048","2013-10-03",145.029999
"1049","2013-10-04",147.360001
"1050","2013-10-07",146.889999
"1051","2013-10-08",139.990005
"1052","2013-10-09",133.850006
"1053","2013-10-10",136
"1054","2013-10-11",134.839996
"1055","2013-10-14",135.479996
"1056","2013-10-15",133.580002
"1057","2013-10-16",136.899994
"1058","2013-10-17",137.690002
"1059","2013-10-18",135.839996
"1060","2013-10-21",133.949997
"1061","2013-10-22",132.880005
"1062","2013-10-23",132.919998
"1063","2013-10-24",146.960007
"1064","2013-10-25",144.830002
"1065","2013-10-28",144.240005
"1066","2013-10-29",147.380005
"1067","2013-10-30",149.360001
"1068","2013-10-31",157.279999
"1069","2013-11-01",154.509995
"1070","2013-11-04",155.509995
"1071","2013-11-05",154.029999
"1072","2013-11-06",149.779999
"1073","2013-11-07",143.440002
"1074","2013-11-08",140.410004
"1075","2013-11-11",145.800003
"1076","2013-11-12",144.889999
"1077","2013-11-13",144.5
"1078","2013-11-14",144.979996
"1079","2013-11-15",150.440002
"1080","2013-11-18",150.699997
"1081","2013-11-19",151.970001
"1082","2013-11-20",149.990005
"1083","2013-11-21",152.020004
"1084","2013-11-22",152.039993
"1085","2013-11-25",151.759995
"1086","2013-11-26",152.300003
"1087","2013-11-27",151.729996
"1088","2013-11-29",160.979996
"1089","2013-12-02",163.929993
"1090","2013-12-03",170.190002
"1091","2013-12-04",167.169998
"1092","2013-12-05",166.110001
"1093","2013-12-06",169.190002
"1094","2013-12-09",167.199997
"1095","2013-12-10",160.860001
"1096","2013-12-11",158.729996
"1097","2013-12-12",159.190002
"1098","2013-12-13",159.350006
"1099","2013-12-16",160.350006
"1100","2013-12-17",157.949997
"1101","2013-12-18",160
"1102","2013-12-19",159.399994
"1103","2013-12-20",160.059998
"1104","2013-12-23",159.300003
"1105","2013-12-24",158.929993
"1106","2013-12-26",161.039993
"1107","2013-12-27",160.949997
"1108","2013-12-30",157.850006
"1109","2013-12-31",158.630005
"1110","2014-01-02",161.639999
"1111","2014-01-03",162.990005
"1112","2014-01-06",161
"1113","2014-01-07",156.119995
"1114","2014-01-08",160.460007
"1115","2014-01-09",164.479996
"1116","2014-01-10",162.929993
"1117","2014-01-13",158.809998
"1118","2014-01-14",155.75
"1119","2014-01-15",158.399994
"1120","2014-01-16",156.630005
"1121","2014-01-17",150.869995
"1122","2014-01-21",148.210007
"1123","2014-01-22",148.360001
"1124","2014-01-23",141.350006
"1125","2014-01-24",137.429993
"1126","2014-01-27",134.949997
"1127","2014-01-28",133.389999
"1128","2014-01-29",129.75
"1129","2014-01-30",134.440002
"1130","2014-01-31",130.740005
"1131","2014-02-03",129.789993
"1132","2014-02-04",128.240005
"1133","2014-02-05",133.399994
"1134","2014-02-06",125.510002
"1135","2014-02-07",123.599998
"1136","2014-02-10",121.68
"1137","2014-02-11",117.730003
"1138","2014-02-12",120.849998
"1139","2014-02-13",124.739998
"1140","2014-02-14",120.120003
"1141","2014-02-18",115
"1142","2014-02-19",113.550003
"1143","2014-02-20",107.139999
"1144","2014-02-21",113.550003
"1145","2014-02-24",113.029999
"1146","2014-02-25",116.760002
"1147","2014-02-26",101
"1148","2014-02-27",99.940002
"1149","2014-02-28",98.379997
"1150","2014-03-03",100.949997
"1151","2014-03-04",103.330002
"1152","2014-03-05",104.099998
"1153","2014-03-06",107.510002
"1154","2014-03-07",107.970001
"1155","2014-03-10",110.919998
"1156","2014-03-11",112.550003
"1157","2014-03-12",112.269997
"1158","2014-03-13",112.050003
"1159","2014-03-14",112.599998
"1160","2014-03-17",114.5
"1161","2014-03-18",115.550003
"1162","2014-03-19",117.379997
"1163","2014-03-20",117.720001
"1164","2014-03-21",115.82
"1165","2014-03-24",115.410004
"1166","2014-03-25",114.970001
"1167","2014-03-26",114.459999
"1168","2014-03-27",119.699997
"1169","2014-03-28",117.589996
"1170","2014-03-31",121.660004
"1171","2014-04-01",125.839996
"1172","2014-04-02",125.279999
"1173","2014-04-03",124.959999
"1174","2014-04-04",122.839996
"1175","2014-04-07",119.599998
"1176","2014-04-08",117.169998
"1177","2014-04-09",122.120003
"1178","2014-04-10",122.309998
"1179","2014-04-11",120.190002
"1180","2014-04-14",124.040001
"1181","2014-04-15",120.209999
"1182","2014-04-16",118.629997
"1183","2014-04-17",117.029999
"1184","2014-04-21",114.239998
"1185","2014-04-22",114.339996
"1186","2014-04-23",111.809998
"1187","2014-04-24",111.800003
"1188","2014-04-25",105.550003
"1189","2014-04-28",102.449997
"1190","2014-04-29",100.93
"1191","2014-04-30",103.709999
"1192","2014-05-01",102.209999
"1193","2014-05-02",103.419998
"1194","2014-05-05",101.279999
"1195","2014-05-06",98.080002
"1196","2014-05-07",95.360001
"1197","2014-05-08",100.029999
"1198","2014-05-09",100.860001
"1199","2014-05-12",105.089996
"1200","2014-05-13",101.860001
"1201","2014-05-14",103.300003
"1202","2014-05-15",105.110001
"1203","2014-05-16",103.940002
"1204","2014-05-19",105.440002
"1205","2014-05-20",99.150002
"1206","2014-05-21",100.730003
"1207","2014-05-22",102.410004
"1208","2014-05-23",103.5
"1209","2014-05-27",110.209999
"1210","2014-05-28",109.959999
"1211","2014-05-29",110.400002
"1212","2014-05-30",110.209999
"1213","2014-06-02",110.050003
"1214","2014-06-03",108.959999
"1215","2014-06-04",112.290001
"1216","2014-06-05",114.760002
"1217","2014-06-06",116.959999
"1218","2014-06-09",118.279999
"1219","2014-06-10",116.040001
"1220","2014-06-11",112.720001
"1221","2014-06-12",113.089996
"1222","2014-06-13",110.230003
"1223","2014-06-16",120.360001
"1224","2014-06-17",117.529999
"1225","2014-06-18",117.040001
"1226","2014-06-19",115.410004
"1227","2014-06-20",115.639999
"1228","2014-06-23",117.720001
"1229","2014-06-24",114.349998
"1230","2014-06-25",114.239998
"1231","2014-06-26",114
"1232","2014-06-27",114.290001
"1233","2014-06-30",114.580002
"1234","2014-07-01",113.589996
"1235","2014-07-02",113.739998
"1236","2014-07-03",113.82
"1237","2014-07-07",112
"1238","2014-07-08",112
"1239","2014-07-09",106.989998
"1240","2014-07-10",104.75
"1241","2014-07-11",104.959999
"1242","2014-07-14",108.82
"1243","2014-07-15",110.120003
"1244","2014-07-16",111.529999
"1245","2014-07-17",110.290001
"1246","2014-07-18",111
"1247","2014-07-21",110.690002
"1248","2014-07-22",114.18
"1249","2014-07-23",112.900002
"1250","2014-07-24",118.32
"1251","2014-07-25",118.959999
"1252","2014-07-28",119.949997
"1253","2014-07-29",118.900002
"1254","2014-07-30",118.690002
"1255","2014-07-31",108.379997
"1256","2014-08-01",103.830002
"1257","2014-08-04",88.650002
"1258","2014-08-05",84.050003
"1259","2014-08-06",86.690002
"1260","2014-08-07",83.980003
"1261","2014-08-08",86.419998
"1262","2014-08-11",86.760002
"1263","2014-08-12",88.169998
"1264","2014-08-13",89.089996
"1265","2014-08-14",87.379997
"1266","2014-08-15",87
"1267","2014-08-18",88.669998
"1268","2014-08-19",89.639999
"1269","2014-08-20",88.75
"1270","2014-08-21",90.580002
"1271","2014-08-22",89.959999
"1272","2014-08-25",91.800003
"1273","2014-08-26",94.639999
"1274","2014-08-27",95.650002
"1275","2014-08-28",95.639999
"1276","2014-08-29",99.93
"1277","2014-09-02",101.860001
"1278","2014-09-03",102.019997
"1279","2014-09-04",101.32
"1280","2014-09-05",104.599998
"1281","2014-09-08",104.949997
"1282","2014-09-09",101.889999
"1283","2014-09-10",102.290001
"1284","2014-09-11",103.690002
"1285","2014-09-12",102.489998
"1286","2014-09-15",101.790001
"1287","2014-09-16",102.269997
"1288","2014-09-17",102.459999
"1289","2014-09-18",106.099998
"1290","2014-09-19",101.43
"1291","2014-09-22",101.690002
"1292","2014-09-23",100.800003
"1293","2014-09-24",102.43
"1294","2014-09-25",101.220001
"1295","2014-09-26",102.709999
"1296","2014-09-29",100.980003
"1297","2014-09-30",100.800003
"1298","2014-10-01",96.870003
"1299","2014-10-02",100.400002
"1300","2014-10-03",101.989998
"1301","2014-10-06",101.82
"1302","2014-10-07",97.730003
"1303","2014-10-08",98.739998
"1304","2014-10-09",94.910004
"1305","2014-10-10",95.040001
"1306","2014-10-13",92.18
"1307","2014-10-14",93.779999
"1308","2014-10-15",93.93
"1309","2014-10-16",93.739998
"1310","2014-10-17",94.050003
"1311","2014-10-20",94.830002
"1312","2014-10-21",84.510002
"1313","2014-10-22",69.110001
"1314","2014-10-23",71.739998
"1315","2014-10-24",73.330002
"1316","2014-10-27",71.589996
"1317","2014-10-28",71.860001
"1318","2014-10-29",72.900002
"1319","2014-10-30",76.690002
"1320","2014-10-31",74.660004
"1321","2014-11-03",72.760002
"1322","2014-11-04",69.849998
"1323","2014-11-05",70.949997
"1324","2014-11-06",70.160004
"1325","2014-11-07",70.050003
"1326","2014-11-10",70.309998
"1327","2014-11-11",72.779999
"1328","2014-11-12",60.5
"1329","2014-11-13",55
"1330","2014-11-14",51.759998
"1331","2014-11-17",52.32
"1332","2014-11-18",52.599998
"1333","2014-11-19",53.040001
"1334","2014-11-20",55.970001
"1335","2014-11-21",55.880001
"1336","2014-11-24",55.959999
"1337","2014-11-25",54.299999
"1338","2014-11-26",54.130001
"1339","2014-11-28",52.279999
"1340","2014-12-01",48.52
"1341","2014-12-02",48.610001
"1342","2014-12-03",47.639999
"1343","2014-12-04",49.5
"1344","2014-12-05",50.360001
"1345","2014-12-08",49.060001
"1346","2014-12-09",50.93
"1347","2014-12-10",48.990002
"1348","2014-12-11",49.720001
"1349","2014-12-12",49.25
"1350","2014-12-15",48.66
"1351","2014-12-16",47.560001
"1352","2014-12-17",51.360001
"1353","2014-12-18",47.869999
"1354","2014-12-19",47.540001
"1355","2014-12-22",31.49
"1356","2014-12-23",29.440001
"1357","2014-12-24",33.810001
"1358","2014-12-26",33.400002
"1359","2014-12-29",33.889999
"1360","2014-12-30",34.169998
"1361","2014-12-31",33.790001
"1362","2015-01-02",34.169998
"1363","2015-01-05",32.459999
"1364","2015-01-06",30.48
"1365","2015-01-07",30.34
"1366","2015-01-08",31.41
"1367","2015-01-09",28.9
"1368","2015-01-12",26.940001
"1369","2015-01-13",16.49
"1370","2015-01-14",18.059999
"1371","2015-01-15",18.370001
"1372","2015-01-16",27.66
"1373","2015-01-20",21.26
"1374","2015-01-21",24.709999
"1375","2015-01-22",23.860001
"1376","2015-01-23",21.290001
"1377","2015-01-26",22.15
"1378","2015-01-27",21.91
"1379","2015-01-28",21.08
"1380","2015-01-29",20.559999
"1381","2015-01-30",20.280001
"1382","2015-02-02",20.190001
"1383","2015-02-03",21.75
"1384","2015-02-04",20.75
"1385","2015-02-05",22.459999
"1386","2015-02-06",23.68
"1387","2015-02-09",22.389999
"1388","2015-02-10",21.889999
"1389","2015-02-11",21.52
"1390","2015-02-12",22.23
"1391","2015-02-13",22.32
"1392","2015-02-17",23.4
"1393","2015-02-18",24.16
"1394","2015-02-19",23.809999
"1395","2015-02-20",23.200001
"1396","2015-02-23",23.559999
"1397","2015-02-24",23.49
"1398","2015-02-25",22.690001
"1399","2015-02-26",22.200001
"1400","2015-02-27",20.139999
"1401","2015-03-02",20.469999
"1402","2015-03-03",20.219999
"1403","2015-03-04",18.74
"1404","2015-03-05",18.76
"1405","2015-03-06",18.540001
"1406","2015-03-09",17.01
"1407","2015-03-10",17.6
"1408","2015-03-11",17.58
"1409","2015-03-12",18.02
"1410","2015-03-13",17.809999
"1411","2015-03-16",16.389999
"1412","2015-03-17",15.13
"1413","2015-03-18",13.85
"1414","2015-03-19",12.48
"1415","2015-03-20",13.33
"1416","2015-03-23",13.94
"1417","2015-03-24",14.31
"1418","2015-03-25",14.27
"1419","2015-03-26",14.03
"1420","2015-03-27",13.37
"1421","2015-03-30",13.11
"1422","2015-03-31",12.87
"1423","2015-04-01",13.26
"1424","2015-04-02",15
"1425","2015-04-06",16.459999
"1426","2015-04-07",19.379999
"1427","2015-04-08",18.42
"1428","2015-04-09",18.91
"1429","2015-04-10",20.530001
"1430","2015-04-13",19.08
"1431","2015-04-14",18.26
"1432","2015-04-15",18.790001
"1433","2015-04-16",17.799999
"1434","2015-04-17",17.389999
"1435","2015-04-20",17.52
"1436","2015-04-21",16.75
"1437","2015-04-22",18.07
"1438","2015-04-23",22.48
"1439","2015-04-24",23.24
"1440","2015-04-27",24
"1441","2015-04-28",25.209999
"1442","2015-04-29",24.77
"1443","2015-04-30",24.25
"1444","2015-05-01",26.940001
"1445","2015-05-04",30.25
"1446","2015-05-05",28.58
"1447","2015-05-06",27.309999
"1448","2015-05-07",29.92
"1449","2015-05-08",29.959999
"1450","2015-05-11",30.51
"1451","2015-05-12",30.43
"1452","2015-05-13",30.219999
"1453","2015-05-14",30.66
"1454","2015-05-15",30.26
"1455","2015-05-18",30.370001
"1456","2015-05-19",29.530001
"1457","2015-05-20",28.950001
"1458","2015-05-21",28.73
"1459","2015-05-22",28.940001
"1460","2015-05-26",29.049999
"1461","2015-05-27",29
"1462","2015-05-28",27.83
"1463","2015-05-29",27.52
"1464","2015-06-01",26.82
"1465","2015-06-02",27.57
"1466","2015-06-03",28.59
"1467","2015-06-04",28.110001
"1468","2015-06-05",26.870001
"1469","2015-06-08",27.1
"1470","2015-06-09",27.91
"1471","2015-06-10",29.99
"1472","2015-06-11",31.110001
"1473","2015-06-12",32.150002
"1474","2015-06-15",31.93
"1475","2015-06-16",31.690001
"1476","2015-06-17",30.700001
"1477","2015-06-18",31.25
"1478","2015-06-19",30.360001
"1479","2015-06-22",31.950001
"1480","2015-06-23",31.93
"1481","2015-06-24",31.82
"1482","2015-06-25",31.309999
"1483","2015-06-26",31.4
"1484","2015-06-29",30.969999
"1485","2015-06-30",30.790001
"1486","2015-07-01",29.639999
"1487","2015-07-02",30.02
"1488","2015-07-06",29.459999
"1489","2015-07-07",29.52
"1490","2015-07-08",27.73
"1491","2015-07-09",28.58
"1492","2015-07-10",28.07
"1493","2015-07-13",29.799999
"1494","2015-07-14",29.02
"1495","2015-07-15",28.52
"1496","2015-07-16",28.879999
"1497","2015-07-17",28.99
"1498","2015-07-20",31.540001
"1499","2015-07-21",31.24
"1500","2015-07-22",30.940001
"1501","2015-07-23",39.540001
"1502","2015-07-24",37.720001
"1503","2015-07-27",38.639999
"1504","2015-07-28",38.27
"1505","2015-07-29",38.889999
"1506","2015-07-30",38.900002
"1507","2015-07-31",32.66
"1508","2015-08-03",34.060001
"1509","2015-08-04",32.610001
"1510","2015-08-05",32.560001
"1511","2015-08-06",33.139999
"1512","2015-08-07",31.049999
"1513","2015-08-10",31.780001
"1514","2015-08-11",30.940001
"1515","2015-08-12",31.01
"1516","2015-08-13",29.799999
"1517","2015-08-14",29.91
"1518","2015-08-17",29.950001
"1519","2015-08-18",30.66
"1520","2015-08-19",30.15
"1521","2015-08-20",29.299999
"1522","2015-08-21",29.26
"1523","2015-08-24",25.950001
"1524","2015-08-25",23.85
"1525","2015-08-26",25.43
"1526","2015-08-27",25.76
"1527","2015-08-28",25.48
"1528","2015-08-31",26.91
"1529","2015-09-01",25.68
"1530","2015-09-02",25.83
"1531","2015-09-03",26.15
"1532","2015-09-04",25.91
"1533","2015-09-08",26.51
"1534","2015-09-09",26.940001
"1535","2015-09-10",30.93
"1536","2015-09-11",30.190001
"1537","2015-09-14",29.08
"1538","2015-09-15",27.32
"1539","2015-09-16",28.809999
"1540","2015-09-17",27.33
"1541","2015-09-18",25.780001
"1542","2015-09-21",25.75
"1543","2015-09-22",25.49
"1544","2015-09-23",25.219999
"1545","2015-09-24",24.959999
"1546","2015-09-25",24.77
"1547","2015-09-28",23.33
"1548","2015-09-29",23.48
"1549","2015-09-30",23.84
"1550","2015-10-01",22.93
"1551","2015-10-02",24.18
"1552","2015-10-05",26.49
"1553","2015-10-06",26.92
"1554","2015-10-07",28.25
"1555","2015-10-08",29.700001
"1556","2015-10-09",29.52
"1557","2015-10-12",28.33
"1558","2015-10-13",28.66
"1559","2015-10-14",28.35
"1560","2015-10-15",31.370001
"1561","2015-10-16",31.98
"1562","2015-10-19",33.080002
"1563","2015-10-20",32.880001
"1564","2015-10-21",31.77
"1565","2015-10-22",26.42
"1566","2015-10-23",28.51
"1567","2015-10-26",27.34
"1568","2015-10-27",25.700001
"1569","2015-10-28",27.76
"1570","2015-10-29",27.889999
"1571","2015-10-30",26.809999
"1572","2015-11-02",28.879999
"1573","2015-11-03",29.190001
"1574","2015-11-04",29.07
"1575","2015-11-05",29.58
"1576","2015-11-06",29.959999
"1577","2015-11-09",28.9
"1578","2015-11-10",28.610001
"1579","2015-11-11",27.540001
"1580","2015-11-12",27.049999
"1581","2015-11-13",27.040001
"1582","2015-11-16",27.889999
"1583","2015-11-17",28.200001
"1584","2015-11-18",26.860001
"1585","2015-11-19",26.469999
"1586","2015-11-20",26.809999
"1587","2015-11-23",25.58
"1588","2015-11-24",25.66
"1589","2015-11-25",27.129999
"1590","2015-11-27",28.6
"1591","2015-11-30",28.77
"1592","2015-12-01",28.35
"1593","2015-12-02",25.65
"1594","2015-12-03",25.059999
"1595","2015-12-04",25.4
"1596","2015-12-07",24.299999
"1597","2015-12-08",23.52
"1598","2015-12-09",24.209999
"1599","2015-12-10",24.559999
"1600","2015-12-11",23.82
"1601","2015-12-14",23.49
"1602","2015-12-15",25.299999
"1603","2015-12-16",27.5
"1604","2015-12-17",28.52
"1605","2015-12-18",28.860001
"1606","2015-12-21",29.889999
"1607","2015-12-22",30.93
"1608","2015-12-23",32.07
"1609","2015-12-24",30.85
"1610","2015-12-28",28.790001
"1611","2015-12-29",29.17
"1612","2015-12-30",27.93
"1613","2015-12-31",27.809999
"1614","2016-01-04",28.719999
"1615","2016-01-05",28.91
"1616","2016-01-06",30.73
"1617","2016-01-07",28.9
"1618","2016-01-08",28.540001
"1619","2016-01-11",29.33
"1620","2016-01-12",27.950001
"1621","2016-01-13",26.690001
"1622","2016-01-14",27.799999
"1623","2016-01-15",27.219999
"1624","2016-01-19",27.030001
"1625","2016-01-20",25.610001
"1626","2016-01-21",26.440001
"1627","2016-01-22",28.129999
"1628","2016-01-25",26.360001
"1629","2016-01-26",27.620001
"1630","2016-01-27",27.82
"1631","2016-01-28",28.52
"1632","2016-01-29",28.9
"1633","2016-02-01",29.32
"1634","2016-02-02",28.24
"1635","2016-02-03",27.870001
"1636","2016-02-04",28.68
"1637","2016-02-05",26.559999
"1638","2016-02-08",26.790001
"1639","2016-02-09",25.99
"1640","2016-02-10",25.889999
"1641","2016-02-11",26.200001
"1642","2016-02-12",27.870001
"1643","2016-02-16",29.309999
"1644","2016-02-17",31.969999
"1645","2016-02-18",31.92
"1646","2016-02-19",32.299999
"1647","2016-02-22",32.34
"1648","2016-02-23",31.629999
"1649","2016-02-24",32.650002
"1650","2016-02-25",35.689999
"1651","2016-02-26",34.41
"1652","2016-02-29",26.76
"1653","2016-03-01",19.16
"1654","2016-03-02",20.74
"1655","2016-03-03",20.01
"1656","2016-03-04",20.790001
"1657","2016-03-07",22.139999
"1658","2016-03-08",21.33
"1659","2016-03-09",22.33
"1660","2016-03-10",23.120001
"1661","2016-03-11",24.57
"1662","2016-03-14",24.639999
"1663","2016-03-15",21.07
"1664","2016-03-16",22.459999
"1665","2016-03-17",23.4
"1666","2016-03-18",23.879999
"1667","2016-03-21",24.51
"1668","2016-03-22",23.799999
"1669","2016-03-23",22.870001
"1670","2016-03-24",23.809999
"1671","2016-03-28",22.370001
"1672","2016-03-29",23.27
"1673","2016-03-30",23.52
"1674","2016-03-31",24.15
"1675","2016-04-01",25.34
"1676","2016-04-04",24.360001
"1677","2016-04-05",24.209999
"1678","2016-04-06",24.83
"1679","2016-04-07",25.540001
"1680","2016-04-08",25.639999
"1681","2016-04-11",26.059999
"1682","2016-04-12",26.690001
"1683","2016-04-13",27.139999
"1684","2016-04-14",27.18
"1685","2016-04-15",27.75
"1686","2016-04-18",28.059999
"1687","2016-04-19",27.65
"1688","2016-04-20",27.98
"1689","2016-04-21",27.73
"1690","2016-04-22",28.280001
"1691","2016-04-25",28.290001
"1692","2016-04-26",29.01
"1693","2016-04-27",29.379999
"1694","2016-04-28",30.09
"1695","2016-04-29",31.290001
"1696","2016-05-02",29.51
"1697","2016-05-03",29.77
"1698","2016-05-04",30.25
"1699","2016-05-05",30.82
"1700","2016-05-06",30.52
"1701","2016-05-09",30.809999
"1702","2016-05-10",28.620001
"1703","2016-05-11",29.42
"1704","2016-05-12",29.370001
"1705","2016-05-13",29
"1706","2016-05-16",28.459999
"1707","2016-05-17",26.77
"1708","2016-05-18",27.129999
"1709","2016-05-19",25.91
"1710","2016-05-20",25.959999
"1711","2016-05-23",25.559999
"1712","2016-05-24",26.709999
"1713","2016-05-25",28.49
"1714","2016-05-26",27.66
"1715","2016-05-27",27.959999
"1716","2016-05-31",27.93
"1717","2016-06-01",27.889999
"1718","2016-06-02",28.02
"1719","2016-06-03",29
"1720","2016-06-06",30.16
"1721","2016-06-07",30.700001
"1722","2016-06-08",29.370001
"1723","2016-06-09",28.360001
"1724","2016-06-10",26.639999
"1725","2016-06-13",25.43
"1726","2016-06-14",25.49
"1727","2016-06-15",25.559999
"1728","2016-06-16",26.690001
"1729","2016-06-17",27.27
"1730","2016-06-20",27.969999
"1731","2016-06-21",27.32
"1732","2016-06-22",26.700001
"1733","2016-06-23",28.02
"1734","2016-06-24",26.33
"1735","2016-06-27",25.01
"1736","2016-06-28",26.120001
"1737","2016-06-29",26.43
"1738","2016-06-30",27.84
"1739","2016-07-01",27.879999
"1740","2016-07-05",24.76
"1741","2016-07-06",25.549999
"1742","2016-07-07",25.59
"1743","2016-07-08",26.51
"1744","2016-07-11",27.190001
"1745","2016-07-12",28.17
"1746","2016-07-13",28.16
"1747","2016-07-14",28.23
"1748","2016-07-15",28.01
"1749","2016-07-18",28.49
"1750","2016-07-19",28.139999
"1751","2016-07-20",28.76
"1752","2016-07-21",26.02
"1753","2016-07-22",24.93
"1754","2016-07-25",24.280001
"1755","2016-07-26",24.200001
"1756","2016-07-27",24.059999
"1757","2016-07-28",23.200001
"1758","2016-07-29",23.26
"1759","2016-08-01",24.379999
"1760","2016-08-02",24.01
"1761","2016-08-03",24.65
"1762","2016-08-04",24.57
"1763","2016-08-05",25.59
"1764","2016-08-08",25.32
"1765","2016-08-09",25.959999
"1766","2016-08-10",29.290001
"1767","2016-08-11",29.51
"1768","2016-08-12",29.950001
"1769","2016-08-15",31.57
"1770","2016-08-16",31.190001
"1771","2016-08-17",31.17
"1772","2016-08-18",31.389999
"1773","2016-08-19",31.610001
"1774","2016-08-22",31.360001
"1775","2016-08-23",32.720001
"1776","2016-08-24",33.540001
"1777","2016-08-25",31.73
"1778","2016-08-26",32.459999
"1779","2016-08-29",32.639999
"1780","2016-08-30",33.139999
"1781","2016-08-31",32.580002
"1782","2016-09-01",32.880001
"1783","2016-09-02",33.900002
"1784","2016-09-06",33.029999
"1785","2016-09-07",32.919998
"1786","2016-09-08",32.880001
"1787","2016-09-09",32.209999
"1788","2016-09-12",32.73
"1789","2016-09-13",31.700001
"1790","2016-09-14",31.860001
"1791","2016-09-15",32.450001
"1792","2016-09-16",32.459999
"1793","2016-09-19",32.66
"1794","2016-09-20",32.459999
"1795","2016-09-21",31.389999
"1796","2016-09-22",31.6
"1797","2016-09-23",31.309999
"1798","2016-09-26",30.940001
"1799","2016-09-27",31.48
"1800","2016-09-28",32.380001
"1801","2016-09-29",32.040001
"1802","2016-09-30",32.400002
"1803","2016-10-03",32.740002
"1804","2016-10-04",32.759998
"1805","2016-10-05",32.91
"1806","2016-10-06",31.610001
"1807","2016-10-07",31.02
"1808","2016-10-10",30.68
"1809","2016-10-11",30.27
"1810","2016-10-12",30.1
"1811","2016-10-13",30.74
"1812","2016-10-14",30.77
"1813","2016-10-17",29.629999
"1814","2016-10-18",30.15
"1815","2016-10-19",30.65
"1816","2016-10-20",31.26
"1817","2016-10-21",30.860001
"1818","2016-10-24",31.73
"1819","2016-10-25",30.809999
"1820","2016-10-26",29.940001
"1821","2016-10-27",28.16
"1822","2016-10-28",26.33
"1823","2016-10-31",25.75
"1824","2016-11-01",25.43
"1825","2016-11-02",24.799999
"1826","2016-11-03",24.389999
"1827","2016-11-04",24.09
"1828","2016-11-07",24.84
"1829","2016-11-08",25.440001
"1830","2016-11-09",25.799999
"1831","2016-11-10",25.65
"1832","2016-11-11",25.59
"1833","2016-11-14",25.32
"1834","2016-11-15",26
"1835","2016-11-16",26.370001
"1836","2016-11-17",26.559999
"1837","2016-11-18",27.190001
"1838","2016-11-21",27.940001
"1839","2016-11-22",28.01
"1840","2016-11-23",28.41
"1841","2016-11-25",28.219999
"1842","2016-11-28",27.32
"1843","2016-11-29",26.66
"1844","2016-11-30",26.940001
"1845","2016-12-01",25.99
"1846","2016-12-02",26.219999
"1847","2016-12-05",26.58
"1848","2016-12-06",27.1
"1849","2016-12-07",27.91
"1850","2016-12-08",28.690001
"1851","2016-12-09",27.92
"1852","2016-12-12",27.5
"1853","2016-12-13",27.41
"1854","2016-12-14",26.290001
"1855","2016-12-15",25.780001
"1856","2016-12-16",25.870001
"1857","2016-12-19",26.77
"1858","2016-12-20",27.27
