"","date","TACT"
"1937","2014-09-11",7.44
"1938","2014-09-12",7.44
"1939","2014-09-15",7.26
"1940","2014-09-16",7.21
"1941","2014-09-17",7.12
"1942","2014-09-18",7.23
"1943","2014-09-19",7.21
"1944","2014-09-22",6.92
"1945","2014-09-23",6.9
"1946","2014-09-24",6.88
"1947","2014-09-25",6.73
"1948","2014-09-26",6.62
"1949","2014-09-29",6.81
"1950","2014-09-30",6.74
"1951","2014-10-01",6.8
"1952","2014-10-02",6.71
"1953","2014-10-03",6.61
"1954","2014-10-06",6.52
"1955","2014-10-07",6.3
"1956","2014-10-08",6.1
"1957","2014-10-09",5.99
"1958","2014-10-10",5.87
"1959","2014-10-13",5.54
"1960","2014-10-14",5.38
"1961","2014-10-15",5.45
"1962","2014-10-16",5.49
"1963","2014-10-17",5.4
"1964","2014-10-20",5.34
"1965","2014-10-21",5.68
"1966","2014-10-22",5.74
"1967","2014-10-23",5.86
"1968","2014-10-24",6.11
"1969","2014-10-27",6.08
"1970","2014-10-28",5.94
"1971","2014-10-29",5.7
"1972","2014-10-30",5.59
"1973","2014-10-31",5.73
"1974","2014-11-03",5.83
"1975","2014-11-04",6.16
"1976","2014-11-05",5.94
"1977","2014-11-06",5.92
"1978","2014-11-07",5.53
"1979","2014-11-10",5.48
"1980","2014-11-11",5.5
"1981","2014-11-12",5.44
"1982","2014-11-13",5.39
"1983","2014-11-14",5.68
"1984","2014-11-17",5.78
"1985","2014-11-18",5.57
"1986","2014-11-19",5.69
"1987","2014-11-20",5.48
"1988","2014-11-21",5.49
"1989","2014-11-24",5.48
"1990","2014-11-25",5.41
"1991","2014-11-26",5.49
"1992","2014-11-28",5.49
"1993","2014-12-01",5.51
"1994","2014-12-02",5.41
"1995","2014-12-03",5.47
"1996","2014-12-04",5.48
"1997","2014-12-05",5.61
"1998","2014-12-08",5.55
"1999","2014-12-09",5.66
"2000","2014-12-10",5.47
"2001","2014-12-11",5.41
"2002","2014-12-12",5.41
"2003","2014-12-15",5.4
"2004","2014-12-16",5.32
"2005","2014-12-17",5.43
"2006","2014-12-18",5.32
"2007","2014-12-19",5.3
"2008","2014-12-22",5.36
"2009","2014-12-23",5.48
"2010","2014-12-24",5.68
"2011","2014-12-26",5.54
"2012","2014-12-29",5.49
"2013","2014-12-30",5.43
"2014","2014-12-31",5.47
"2015","2015-01-02",5.55
"2016","2015-01-05",5.68
"2017","2015-01-06",5.61
"2018","2015-01-07",5.82
"2019","2015-01-08",5.99
"2020","2015-01-09",6.1
"2021","2015-01-12",6.05
"2022","2015-01-13",6.09
"2023","2015-01-14",5.98
"2024","2015-01-15",5.86
"2025","2015-01-16",5.99
"2026","2015-01-20",6.15
"2027","2015-01-21",5.93
"2028","2015-01-22",6.13
"2029","2015-01-23",6.12
"2030","2015-01-26",6.01
"2031","2015-01-27",5.99
"2032","2015-01-28",5.95
"2033","2015-01-29",6.08
"2034","2015-01-30",5.95
"2035","2015-02-02",5.92
"2036","2015-02-03",5.94
"2037","2015-02-04",6.06
"2038","2015-02-05",6.05
"2039","2015-02-06",6.02
"2040","2015-02-09",6.07
"2041","2015-02-10",6.12
"2042","2015-02-11",6.3
"2043","2015-02-12",6.37
"2044","2015-02-13",6.48
"2045","2015-02-17",6.75
"2046","2015-02-18",6.38
"2047","2015-02-19",6.52
"2048","2015-02-20",6.61
"2049","2015-02-23",6.41
"2050","2015-02-24",6.55
"2051","2015-02-25",6.67
"2052","2015-02-26",6.76
"2053","2015-02-27",6.52
"2054","2015-03-02",6.54
"2055","2015-03-03",6.53
"2056","2015-03-04",6.43
"2057","2015-03-05",6.37
"2058","2015-03-06",6.24
"2059","2015-03-09",5.95
"2060","2015-03-10",5.94
"2061","2015-03-11",6.15
"2062","2015-03-12",5.98
"2063","2015-03-13",6.06
"2064","2015-03-16",6.21
"2065","2015-03-17",6.12
"2066","2015-03-18",6.04
"2067","2015-03-19",6.05
"2068","2015-03-20",5.96
"2069","2015-03-23",6.06
"2070","2015-03-24",6.01
"2071","2015-03-25",6.03
"2072","2015-03-26",5.9
"2073","2015-03-27",5.87
"2074","2015-03-30",5.94
"2075","2015-03-31",5.91
"2076","2015-04-01",5.83
"2077","2015-04-02",5.61
"2078","2015-04-06",5.39
"2079","2015-04-07",5.3
"2080","2015-04-08",5.25
"2081","2015-04-09",5.3
"2082","2015-04-10",5.28
"2083","2015-04-13",5.29
"2084","2015-04-14",5.27
"2085","2015-04-15",5.31
"2086","2015-04-16",5.28
"2087","2015-04-17",5.24
"2088","2015-04-20",5.26
"2089","2015-04-21",5.25
"2090","2015-04-22",5.22
"2091","2015-04-23",5.21
"2092","2015-04-24",5.23
"2093","2015-04-27",5.17
"2094","2015-04-28",5.2
"2095","2015-04-29",5.26
"2096","2015-04-30",5.12
"2097","2015-05-01",5.18
"2098","2015-05-04",5.08
"2099","2015-05-05",5.15
"2100","2015-05-06",5.25
"2101","2015-05-07",5.86
"2102","2015-05-08",6.63
"2103","2015-05-11",6.53
"2104","2015-05-12",6.45
"2105","2015-05-13",6.51
"2106","2015-05-14",6.54
"2107","2015-05-15",6.88
"2108","2015-05-18",6.87
"2109","2015-05-19",6.66
"2110","2015-05-20",6.47
"2111","2015-05-21",6.39
"2112","2015-05-22",6.09
"2113","2015-05-26",6.27
"2114","2015-05-27",6.31
"2115","2015-05-28",6.55
"2116","2015-05-29",6.51
"2117","2015-06-01",6.58
"2118","2015-06-02",6.73
"2119","2015-06-03",6.84
"2120","2015-06-04",7.17
"2121","2015-06-05",7.01
"2122","2015-06-08",7.13
"2123","2015-06-09",7.15
"2124","2015-06-10",7.37
"2125","2015-06-11",7.36
"2126","2015-06-12",7.33
"2127","2015-06-15",7.18
"2128","2015-06-16",7.04
"2129","2015-06-17",7.01
"2130","2015-06-18",7.19
"2131","2015-06-19",7.47
"2132","2015-06-22",7.15
"2133","2015-06-23",7.26
"2134","2015-06-24",7.13
"2135","2015-06-25",7.13
"2136","2015-06-26",7
"2137","2015-06-29",6.66
"2138","2015-06-30",6.68
"2139","2015-07-01",7.04
"2140","2015-07-02",7.04
"2141","2015-07-06",7.25
"2142","2015-07-07",7.28
"2143","2015-07-08",7.16
"2144","2015-07-09",7.2
"2145","2015-07-10",7.33
"2146","2015-07-13",7.38
"2147","2015-07-14",7.48
"2148","2015-07-15",7.41
"2149","2015-07-16",7.49
"2150","2015-07-17",7.54
"2151","2015-07-20",7.5
"2152","2015-07-21",7.7
"2153","2015-07-22",7.89
"2154","2015-07-23",7.76
"2155","2015-07-24",7.5
"2156","2015-07-27",7.21
"2157","2015-07-28",7.26
"2158","2015-07-29",7.29
"2159","2015-07-30",7.65
"2160","2015-07-31",7.41
"2161","2015-08-03",7.28
"2162","2015-08-04",7.2
"2163","2015-08-05",8.02
"2164","2015-08-06",7.94
"2165","2015-08-07",8
"2166","2015-08-10",7.93
"2167","2015-08-11",7.8
"2168","2015-08-12",7.85
"2169","2015-08-13",7.92
"2170","2015-08-14",7.99
"2171","2015-08-17",7.8
"2172","2015-08-18",7.85
"2173","2015-08-19",7.96
"2174","2015-08-20",7.68
"2175","2015-08-21",7.55
"2176","2015-08-24",7.54
"2177","2015-08-25",7.44
"2178","2015-08-26",7.51
"2179","2015-08-27",7.6
"2180","2015-08-28",7.54
"2181","2015-08-31",7.51
"2182","2015-09-01",7.56
"2183","2015-09-02",7.52
"2184","2015-09-03",7.43
"2185","2015-09-04",7.44
"2186","2015-09-08",7.36
"2187","2015-09-09",7.38
"2188","2015-09-10",7.51
"2189","2015-09-11",7.47
"2190","2015-09-14",7.52
"2191","2015-09-15",7.92
"2192","2015-09-16",8.45
"2193","2015-09-17",8.6
"2194","2015-09-18",8.99
"2195","2015-09-21",9
"2196","2015-09-22",8.77
"2197","2015-09-23",8.78
"2198","2015-09-24",8.8
"2199","2015-09-25",9.09
"2200","2015-09-28",9.12
"2201","2015-09-29",9
"2202","2015-09-30",9.06
"2203","2015-10-01",9.1
"2204","2015-10-02",9.93
"2205","2015-10-05",10.19
"2206","2015-10-06",9.99
"2207","2015-10-07",10.02
"2208","2015-10-08",10
"2209","2015-10-09",9.99
"2210","2015-10-12",9.96
"2211","2015-10-13",9.99
"2212","2015-10-14",9.69
"2213","2015-10-15",9.19
"2214","2015-10-16",9.19
"2215","2015-10-19",9.35
"2216","2015-10-20",9.88
"2217","2015-10-21",9.64
"2218","2015-10-22",9.65
"2219","2015-10-23",9.74
"2220","2015-10-26",9.57
"2221","2015-10-27",9.69
"2222","2015-10-28",9.82
"2223","2015-10-29",9.92
"2224","2015-10-30",9.57
"2225","2015-11-02",9.84
"2226","2015-11-03",10.04
"2227","2015-11-04",9.94
"2228","2015-11-05",9.8
"2229","2015-11-06",9.07
"2230","2015-11-09",9.12
"2231","2015-11-10",9.28
"2232","2015-11-11",8.98
"2233","2015-11-12",9.06
"2234","2015-11-13",9.09
"2235","2015-11-16",8.88
"2236","2015-11-17",8.88
"2237","2015-11-18",8.7
"2238","2015-11-19",8.26
"2239","2015-11-20",8.6
"2240","2015-11-23",8.78
"2241","2015-11-24",8.7
"2242","2015-11-25",8.78
"2243","2015-11-27",8.8
"2244","2015-11-30",8.85
"2245","2015-12-01",9.21
"2246","2015-12-02",9.21
"2247","2015-12-03",9.08
"2248","2015-12-04",9.13
"2249","2015-12-07",9.12
"2250","2015-12-08",9.05
"2251","2015-12-09",8.97
"2252","2015-12-10",9.02
"2253","2015-12-11",8.73
"2254","2015-12-14",8.76
"2255","2015-12-15",8.44
"2256","2015-12-16",8.34
"2257","2015-12-17",8.48
"2258","2015-12-18",8.41
"2259","2015-12-21",8.31
"2260","2015-12-22",8.3
"2261","2015-12-23",8.73
"2262","2015-12-24",8.95
"2263","2015-12-28",8.85
"2264","2015-12-29",8.78
"2265","2015-12-30",8.37
"2266","2015-12-31",8.59
"2267","2016-01-04",9.13
"2268","2016-01-05",9.38
"2269","2016-01-06",9.2
"2270","2016-01-07",8.85
"2271","2016-01-08",8.88
"2272","2016-01-11",8.16
"2273","2016-01-12",8.11
"2274","2016-01-13",7.95
"2275","2016-01-14",8.13
"2276","2016-01-15",7.83
"2277","2016-01-19",7.74
"2278","2016-01-20",7.83
"2279","2016-01-21",7.81
"2280","2016-01-22",7.94
"2281","2016-01-25",7.74
"2282","2016-01-26",7.68
"2283","2016-01-27",7.51
"2284","2016-01-28",7.56
"2285","2016-01-29",7.73
"2286","2016-02-01",7.56
"2287","2016-02-02",7.57
"2288","2016-02-03",7.62
"2289","2016-02-04",7.5
"2290","2016-02-05",7.41
"2291","2016-02-08",7.2
"2292","2016-02-09",7.13
"2293","2016-02-10",6.99
"2294","2016-02-11",6.91
"2295","2016-02-12",6.87
"2296","2016-02-16",6.99
"2297","2016-02-17",7.07
"2298","2016-02-18",7.06
"2299","2016-02-19",7.06
"2300","2016-02-22",7.02
"2301","2016-02-23",6.99
"2302","2016-02-24",7.22
"2303","2016-02-25",7.17
"2304","2016-02-26",7.41
"2305","2016-02-29",7.24
"2306","2016-03-01",7.49
"2307","2016-03-02",7.74
"2308","2016-03-03",7.7
"2309","2016-03-04",7.52
"2310","2016-03-07",7.36
"2311","2016-03-08",7.45
"2312","2016-03-09",7.57
"2313","2016-03-10",7.69
"2314","2016-03-11",7.98
"2315","2016-03-14",8.11
"2316","2016-03-15",8.26
"2317","2016-03-16",8.38
"2318","2016-03-17",8.71
"2319","2016-03-18",8.68
"2320","2016-03-21",8.6
"2321","2016-03-22",8.23
"2322","2016-03-23",8.21
"2323","2016-03-24",8.06
"2324","2016-03-28",8.32
"2325","2016-03-29",8.19
"2326","2016-03-30",8.19
"2327","2016-03-31",8.14
"2328","2016-04-01",8.42
"2329","2016-04-04",8.42
"2330","2016-04-05",8.58
"2331","2016-04-06",8.47
"2332","2016-04-07",7.92
"2333","2016-04-08",7.96
"2334","2016-04-11",8.2
"2335","2016-04-12",8.3
"2336","2016-04-13",8.23
"2337","2016-04-14",8.46
"2338","2016-04-15",8.23
"2339","2016-04-18",8.25
"2340","2016-04-19",8.34
"2341","2016-04-20",8.53
"2342","2016-04-21",8.54
"2343","2016-04-22",8.88
"2344","2016-04-25",8.85
"2345","2016-04-26",8.86
"2346","2016-04-27",8.75
"2347","2016-04-28",8.64
"2348","2016-04-29",8.71
"2349","2016-05-02",8.67
"2350","2016-05-03",8.72
"2351","2016-05-04",8.73
"2352","2016-05-05",8.02
"2353","2016-05-06",7.99
"2354","2016-05-09",8.18
"2355","2016-05-10",8.05
"2356","2016-05-11",8.01
"2357","2016-05-12",7.9
"2358","2016-05-13",7.78
"2359","2016-05-16",7.8
"2360","2016-05-17",7.65
"2361","2016-05-18",7.48
"2362","2016-05-19",7.33
"2363","2016-05-20",7.26
"2364","2016-05-23",7.52
"2365","2016-05-24",7.57
"2366","2016-05-25",7.48
"2367","2016-05-26",7.5
"2368","2016-05-27",7.49
"2369","2016-05-31",7.44
"2370","2016-06-01",7.42
"2371","2016-06-02",7.29
"2372","2016-06-03",7.16
"2373","2016-06-06",7.21
"2374","2016-06-07",7.06
"2375","2016-06-08",7.02
"2376","2016-06-09",7.03
"2377","2016-06-10",6.76
"2378","2016-06-13",6.64
"2379","2016-06-14",6.62
"2380","2016-06-15",6.89
"2381","2016-06-16",6.96
"2382","2016-06-17",7.19
"2383","2016-06-20",7.24
"2384","2016-06-21",7.34
"2385","2016-06-22",7.41
"2386","2016-06-23",7.63
"2387","2016-06-24",7.32
"2388","2016-06-27",7.47
"2389","2016-06-28",7.65
"2390","2016-06-29",7.75
"2391","2016-06-30",8.02
"2392","2016-07-01",7.84
"2393","2016-07-05",7.95
"2394","2016-07-06",8.12
"2395","2016-07-07",8.09
"2396","2016-07-08",8.11
"2397","2016-07-11",8.12
"2398","2016-07-12",8.16
"2399","2016-07-13",8.01
"2400","2016-07-14",8.1
"2401","2016-07-15",8.04
"2402","2016-07-18",8.01
"2403","2016-07-19",8
"2404","2016-07-20",8
"2405","2016-07-21",7.95
"2406","2016-07-22",7.89
"2407","2016-07-25",7.64
"2408","2016-07-26",7.68
"2409","2016-07-27",7.65
"2410","2016-07-28",7.71
"2411","2016-07-29",7.66
"2412","2016-08-01",7.7
"2413","2016-08-02",7.7
"2414","2016-08-03",7.67
"2415","2016-08-04",7.57
"2416","2016-08-05",7.59
"2417","2016-08-08",7.6
"2418","2016-08-09",7.53
"2419","2016-08-10",7.53
"2420","2016-08-11",7.55
"2421","2016-08-12",7.58
"2422","2016-08-15",7.5
"2423","2016-08-16",7.55
"2424","2016-08-17",7.44
"2425","2016-08-18",7.5
"2426","2016-08-19",7.56
"2427","2016-08-22",7.61
"2428","2016-08-23",7.55
"2429","2016-08-24",7.81
"2430","2016-08-25",7.73
"2431","2016-08-26",7.81
"2432","2016-08-29",7.62
"2433","2016-08-30",7.46
"2434","2016-08-31",7.54
"2435","2016-09-01",7.47
"2436","2016-09-02",7.5
"2437","2016-09-06",7.72
"2438","2016-09-07",7.6
"2439","2016-09-08",7.51
"2440","2016-09-09",7.34
"2441","2016-09-12",7.28
"2442","2016-09-13",7.19
"2443","2016-09-14",7.22
"2444","2016-09-15",7.28
"2445","2016-09-16",7.25
"2446","2016-09-19",7.27
"2447","2016-09-20",7.2
"2448","2016-09-21",7.4
"2449","2016-09-22",7.46
"2450","2016-09-23",7.4
"2451","2016-09-26",7.38
"2452","2016-09-27",7.31
"2453","2016-09-28",7.32
"2454","2016-09-29",7.36
"2455","2016-09-30",7.48
"2456","2016-10-03",7.32
"2457","2016-10-04",7.31
"2458","2016-10-05",7.31
"2459","2016-10-06",7.27
"2460","2016-10-07",7.26
"2461","2016-10-10",7.25
"2462","2016-10-11",7.16
"2463","2016-10-12",7.21
"2464","2016-10-13",7.17
"2465","2016-10-14",7.2
"2466","2016-10-17",7.16
"2467","2016-10-18",7.1
"2468","2016-10-19",7.1
"2469","2016-10-20",7.09
"2470","2016-10-21",7.05
"2471","2016-10-24",7
"2472","2016-10-25",7
"2473","2016-10-26",7
"2474","2016-10-27",7
"2475","2016-10-28",7.1
"2476","2016-10-31",7.2
"2477","2016-11-01",7.15
"2478","2016-11-02",7.05
"2479","2016-11-03",6.5
"2480","2016-11-04",6.55
"2481","2016-11-07",6.7
"2482","2016-11-08",6.35
"2483","2016-11-09",6.55
"2484","2016-11-10",6.25
"2485","2016-11-11",6.2
"2486","2016-11-14",6.45
"2487","2016-11-15",6.6
"2488","2016-11-16",6.6
"2489","2016-11-17",6.6
"2490","2016-11-18",6.45
"2491","2016-11-21",6.6
"2492","2016-11-22",6.65
"2493","2016-11-23",6.6
"2494","2016-11-25",6.4
"2495","2016-11-28",6.15
"2496","2016-11-29",6.35
"2497","2016-11-30",6.35
"2498","2016-12-01",6.2
"2499","2016-12-02",6.1
"2500","2016-12-05",6.4
"2501","2016-12-06",6.15
"2502","2016-12-07",6.15
"2503","2016-12-08",6.2
"2504","2016-12-09",6.35
"2505","2016-12-12",6.55
"2506","2016-12-13",6.3
"2507","2016-12-14",6.5
"2508","2016-12-15",6.55
"2509","2016-12-16",6.6
"2510","2016-12-19",6.6
"2511","2016-12-20",6.6
"2512","2016-12-21",6.65
"2513","2016-12-22",6.8
"2514","2016-12-23",6.85
"2515","2016-12-27",6.85
"2516","2016-12-28",6.75
"2517","2016-12-29",6.65
"2518","2016-12-30",6.6
"2519","2017-01-03",6.7
"2520","2017-01-04",6.75
"2521","2017-01-05",6.75
"2522","2017-01-06",7.15
"2523","2017-01-09",7.25
"2524","2017-01-10",7.33
"2525","2017-01-11",7.1
"2526","2017-01-12",6.95
"2527","2017-01-13",6.95
"2528","2017-01-17",6.95
"2529","2017-01-18",6.95
"2530","2017-01-19",7
"2531","2017-01-20",6.95
"2532","2017-01-23",7
"2533","2017-01-24",7
"2534","2017-01-25",7.05
"2535","2017-01-26",6.92
"2536","2017-01-27",7
"2537","2017-01-30",6.95
"2538","2017-01-31",6.9
"2539","2017-02-01",6.9
"2540","2017-02-02",6.95
"2541","2017-02-03",6.98
"2542","2017-02-06",7.05
"2543","2017-02-07",6.98
"2544","2017-02-08",6.98
"2545","2017-02-09",7.01
"2546","2017-02-10",7.02
"2547","2017-02-13",7.2
"2548","2017-02-14",7.18
"2549","2017-02-15",7.2
"2550","2017-02-16",6.9
"2551","2017-02-17",7.1
"2552","2017-02-21",7.15
"2553","2017-02-22",7.15
"2554","2017-02-23",7.13
"2555","2017-02-24",7.35
"2556","2017-02-27",7.5
"2557","2017-02-28",7.4
"2558","2017-03-01",7.25
"2559","2017-03-02",7.15
"2560","2017-03-03",6.88
"2561","2017-03-06",6.85
"2562","2017-03-07",6.9
"2563","2017-03-08",6.9
"2564","2017-03-09",7.8
"2565","2017-03-10",7.9
"2566","2017-03-13",8.2
"2567","2017-03-14",8.25
"2568","2017-03-15",8.3
"2569","2017-03-16",8.4
"2570","2017-03-17",8.3
"2571","2017-03-20",8.32
"2572","2017-03-21",8.15
"2573","2017-03-22",8.1
"2574","2017-03-23",8.2
"2575","2017-03-24",8.15
"2576","2017-03-27",8.15
"2577","2017-03-28",8.1
"2578","2017-03-29",8.3
"2579","2017-03-30",8.2
"2580","2017-03-31",8.1
"2581","2017-04-03",8.05
"2582","2017-04-04",8.05
"2583","2017-04-05",8
"2584","2017-04-06",8.15
"2585","2017-04-07",7.9
"2586","2017-04-10",8.05
"2587","2017-04-11",8.2
"2588","2017-04-12",8.45
"2589","2017-04-13",8.25
"2590","2017-04-17",8.35
"2591","2017-04-18",8.3
"2592","2017-04-19",8.35
"2593","2017-04-20",8.35
"2594","2017-04-21",8.5
"2595","2017-04-24",8.45
"2596","2017-04-25",8.6
"2597","2017-04-26",8.55
"2598","2017-04-27",8.55
"2599","2017-04-28",8.75
"2600","2017-05-01",9.15
"2601","2017-05-02",9.1
"2602","2017-05-03",9.07
"2603","2017-05-04",8.85
"2604","2017-05-05",8.6
"2605","2017-05-08",8.85
"2606","2017-05-09",8.8
"2607","2017-05-10",8.43
"2608","2017-05-11",8.5
"2609","2017-05-12",8.35
"2610","2017-05-15",8.45
"2611","2017-05-16",8.45
"2612","2017-05-17",8.25
"2613","2017-05-18",8.35
"2614","2017-05-19",8.35
"2615","2017-05-22",8.3
"2616","2017-05-23",8.35
"2617","2017-05-24",8.4
"2618","2017-05-25",8.45
"2619","2017-05-26",8.55
"2620","2017-05-30",8.5
"2621","2017-05-31",8.55
"2622","2017-06-01",8.6
"2623","2017-06-02",8.75
"2624","2017-06-05",8.75
"2625","2017-06-06",8.5
"2626","2017-06-07",8.55
"2627","2017-06-08",8.45
"2628","2017-06-09",8.4
"2629","2017-06-12",8.45
"2630","2017-06-13",8.5
"2631","2017-06-14",8.75
"2632","2017-06-15",8.7
"2633","2017-06-16",8.7
"2634","2017-06-19",8.65
"2635","2017-06-20",8.57
"2636","2017-06-21",8.55
"2637","2017-06-22",8.35
"2638","2017-06-23",8.6
"2639","2017-06-26",8.55
"2640","2017-06-27",8.55
"2641","2017-06-28",8.4
"2642","2017-06-29",8.45
"2643","2017-06-30",8.45
"2644","2017-07-03",8.55
"2645","2017-07-05",8.5
"2646","2017-07-06",8.45
"2647","2017-07-07",8.9
"2648","2017-07-10",8.9
"2649","2017-07-11",8.85
"2650","2017-07-12",8.8
"2651","2017-07-13",8.8
"2652","2017-07-14",8.85
"2653","2017-07-17",8.75
"2654","2017-07-18",8.95
"2655","2017-07-19",9.01
"2656","2017-07-20",8.8
"2657","2017-07-21",8.85
"2658","2017-07-24",8.95
"2659","2017-07-25",8.7
"2660","2017-07-26",8.9
"2661","2017-07-27",8.61
"2662","2017-07-28",8.65
"2663","2017-07-31",8.85
"2664","2017-08-01",8.9
"2665","2017-08-02",8.8
"2666","2017-08-03",8.7
"2667","2017-08-04",9.2
"2668","2017-08-07",9.7
"2669","2017-08-08",9.5
"2670","2017-08-09",10.2
"2671","2017-08-10",9.5
"2672","2017-08-11",9.7
"2673","2017-08-14",10
"2674","2017-08-15",9.85
"2675","2017-08-16",9.7
"2676","2017-08-17",9.69
"2677","2017-08-18",9.8
"2678","2017-08-21",9.8
"2679","2017-08-22",10.25
"2680","2017-08-23",10.43
"2681","2017-08-24",10.1
"2682","2017-08-25",10.1
"2683","2017-08-28",10.15
"2684","2017-08-29",9.7
"2685","2017-08-30",9.8
"2686","2017-08-31",9.75
"2687","2017-09-01",9.8
"2688","2017-09-05",9.75
"2689","2017-09-06",9.45
"2690","2017-09-07",9.5
"2691","2017-09-08",9.5
"2692","2017-09-11",9.55
"2693","2017-09-12",9.45
"2694","2017-09-13",9.45
"2695","2017-09-14",9.3
"2696","2017-09-15",9.25
"2697","2017-09-18",9.6
"2698","2017-09-19",9.6
"2699","2017-09-20",9.6
"2700","2017-09-21",9.55
"2701","2017-09-22",9.8
"2702","2017-09-25",9.75
"2703","2017-09-26",10.15
"2704","2017-09-27",9.8
"2705","2017-09-28",9.75
"2706","2017-09-29",9.75
"2707","2017-10-02",9.95
"2708","2017-10-03",9.9
"2709","2017-10-04",9.9
"2710","2017-10-05",10
"2711","2017-10-06",9.95
"2712","2017-10-09",10.6
"2713","2017-10-10",10.3
"2714","2017-10-11",9.95
"2715","2017-10-12",9.65
"2716","2017-10-13",9.4
"2717","2017-10-16",9.6
"2718","2017-10-17",9.55
"2719","2017-10-18",9.55
"2720","2017-10-19",9.5
"2721","2017-10-20",9.05
"2722","2017-10-23",9.05
"2723","2017-10-24",9.9
"2724","2017-10-25",9.8
"2725","2017-10-26",9.65
"2726","2017-10-27",9.6
"2727","2017-10-30",9.6
"2728","2017-10-31",9.5
"2729","2017-11-01",9.8
"2730","2017-11-02",11.7
"2731","2017-11-03",12.8
"2732","2017-11-06",12.9
"2733","2017-11-07",13.5
"2734","2017-11-08",13.4
"2735","2017-11-09",13
"2736","2017-11-10",12.9
"2737","2017-11-13",12.95
"2738","2017-11-14",13.65
"2739","2017-11-15",13.75
"2740","2017-11-16",14.3
"2741","2017-11-17",14.4
"2742","2017-11-20",15
"2743","2017-11-21",14.45
"2744","2017-11-22",14.45
"2745","2017-11-24",14.15
"2746","2017-11-27",13.15
"2747","2017-11-28",13.5
"2748","2017-11-29",14.15
"2749","2017-11-30",13.6
"2750","2017-12-01",13.55
"2751","2017-12-04",12.65
"2752","2017-12-05",13.3
"2753","2017-12-06",13.25
"2754","2017-12-07",13.5
"2755","2017-12-08",13.4
"2756","2017-12-11",13.65
"2757","2017-12-12",13.45
"2758","2017-12-13",13.5
"2759","2017-12-14",13.3
"2760","2017-12-15",13.2
"2761","2017-12-18",13.15
"2762","2017-12-19",13.2
"2763","2017-12-20",13.15
"2764","2017-12-21",13.05
"2765","2017-12-22",13.3
"2766","2017-12-26",13
"2767","2017-12-27",13.1
"2768","2017-12-28",13.15
"2769","2017-12-29",13.25
"2770","2018-01-02",13.25
"2771","2018-01-03",13.2
"2772","2018-01-04",13.75
"2773","2018-01-05",13.3
"2774","2018-01-08",13.5
"2775","2018-01-09",13.8
"2776","2018-01-10",14.55
"2777","2018-01-11",14.7
"2778","2018-01-12",14.55
"2779","2018-01-16",14.3
"2780","2018-01-17",14.75
"2781","2018-01-18",14.15
"2782","2018-01-19",15.2
"2783","2018-01-22",15.15
"2784","2018-01-23",15
"2785","2018-01-24",14.6
"2786","2018-01-25",14.65
"2787","2018-01-26",15.55
"2788","2018-01-29",15.2
"2789","2018-01-30",15.3
"2790","2018-01-31",15
"2791","2018-02-01",14.95
"2792","2018-02-02",14.2
"2793","2018-02-05",13.45
"2794","2018-02-06",14
"2795","2018-02-07",13.75
"2796","2018-02-08",14
"2797","2018-02-09",13.65
"2798","2018-02-12",13.5
"2799","2018-02-13",13.95
"2800","2018-02-14",14.5
"2801","2018-02-15",14.25
"2802","2018-02-16",14.2
"2803","2018-02-20",14.55
"2804","2018-02-21",14.85
"2805","2018-02-22",14.8
"2806","2018-02-23",14.8
"2807","2018-02-26",14.65
"2808","2018-02-27",14.25
"2809","2018-02-28",13.85
"2810","2018-03-01",13.65
"2811","2018-03-02",13.6
"2812","2018-03-05",13.7
"2813","2018-03-06",11.8
"2814","2018-03-07",11.7
"2815","2018-03-08",11.5
"2816","2018-03-09",12
"2817","2018-03-12",12.2
"2818","2018-03-13",12.1
"2819","2018-03-14",12.55
"2820","2018-03-15",12.85
"2821","2018-03-16",13.25
"2822","2018-03-19",12.9
"2823","2018-03-20",13.05
"2824","2018-03-21",13.25
"2825","2018-03-22",12.7
"2826","2018-03-23",12.7
"2827","2018-03-26",12.8
"2828","2018-03-27",12.7
"2829","2018-03-28",12.45
"2830","2018-03-29",13.05
"2831","2018-04-02",12.85
"2832","2018-04-03",12.5
"2833","2018-04-04",12.95
"2834","2018-04-05",12.75
"2835","2018-04-06",13.1
"2836","2018-04-09",12.6
"2837","2018-04-10",12.85
"2838","2018-04-11",13.2
"2839","2018-04-12",12.85
"2840","2018-04-13",12.75
"2841","2018-04-16",12.9
"2842","2018-04-17",13.1
"2843","2018-04-18",12.9
"2844","2018-04-19",12.95
"2845","2018-04-20",12.75
"2846","2018-04-23",12.6
"2847","2018-04-24",12.95
"2848","2018-04-25",12.7
"2849","2018-04-26",12.45
"2850","2018-04-27",12.3
"2851","2018-04-30",12.2
"2852","2018-05-01",12.1
"2853","2018-05-02",11.8
"2854","2018-05-03",11.8
"2855","2018-05-04",11.95
"2856","2018-05-07",11.4
"2857","2018-05-08",10.95
"2858","2018-05-09",11.25
"2859","2018-05-10",11.75
"2860","2018-05-11",11.55
"2861","2018-05-14",11.75
"2862","2018-05-15",11.45
"2863","2018-05-16",11.1
"2864","2018-05-17",11.05
"2865","2018-05-18",11.05
"2866","2018-05-21",10.95
"2867","2018-05-22",10.6
"2868","2018-05-23",10.85
"2869","2018-05-24",10.55
"2870","2018-05-25",10.75
"2871","2018-05-29",10.75
"2872","2018-05-30",10.75
