"","date","FB"
"952","2016-03-02",109.949997
"953","2016-03-03",109.580002
"954","2016-03-04",108.389999
"955","2016-03-07",105.730003
"956","2016-03-08",105.93
"957","2016-03-09",107.510002
"958","2016-03-10",107.32
"959","2016-03-11",109.410004
"960","2016-03-14",109.889999
"961","2016-03-15",110.669998
"962","2016-03-16",112.18
"963","2016-03-17",111.019997
"964","2016-03-18",111.449997
"965","2016-03-21",111.849998
"966","2016-03-22",112.25
"967","2016-03-23",112.540001
"968","2016-03-24",113.050003
"969","2016-03-28",113.690002
"970","2016-03-29",116.139999
"971","2016-03-30",114.699997
"972","2016-03-31",114.099998
"973","2016-04-01",116.059998
"974","2016-04-04",112.550003
"975","2016-04-05",112.220001
"976","2016-04-06",113.709999
"977","2016-04-07",113.639999
"978","2016-04-08",110.629997
"979","2016-04-11",108.989998
"980","2016-04-12",110.610001
"981","2016-04-13",110.510002
"982","2016-04-14",110.839996
"983","2016-04-15",109.639999
"984","2016-04-18",110.449997
"985","2016-04-19",112.290001
"986","2016-04-20",112.419998
"987","2016-04-21",113.440002
"988","2016-04-22",110.559998
"989","2016-04-25",110.099998
"990","2016-04-26",108.760002
"991","2016-04-27",108.889999
"992","2016-04-28",116.730003
"993","2016-04-29",117.580002
"994","2016-05-02",118.57
"995","2016-05-03",117.43
"996","2016-05-04",118.059998
"997","2016-05-05",117.809998
"998","2016-05-06",119.489998
"999","2016-05-09",119.239998
"1000","2016-05-10",120.5
"1001","2016-05-11",119.519997
"1002","2016-05-12",120.279999
"1003","2016-05-13",119.809998
"1004","2016-05-16",118.669998
"1005","2016-05-17",117.349998
"1006","2016-05-18",117.650002
"1007","2016-05-19",116.809998
"1008","2016-05-20",117.349998
"1009","2016-05-23",115.970001
"1010","2016-05-24",117.699997
"1011","2016-05-25",117.889999
"1012","2016-05-26",119.470001
"1013","2016-05-27",119.379997
"1014","2016-05-31",118.809998
"1015","2016-06-01",118.779999
"1016","2016-06-02",118.93
"1017","2016-06-03",118.470001
"1018","2016-06-06",118.790001
"1019","2016-06-07",117.760002
"1020","2016-06-08",118.389999
"1021","2016-06-09",118.559998
"1022","2016-06-10",116.620003
"1023","2016-06-13",113.949997
"1024","2016-06-14",114.940002
"1025","2016-06-15",114.599998
"1026","2016-06-16",114.389999
"1027","2016-06-17",113.019997
"1028","2016-06-20",113.370003
"1029","2016-06-21",114.379997
"1030","2016-06-22",113.910004
"1031","2016-06-23",115.080002
"1032","2016-06-24",112.080002
"1033","2016-06-27",108.970001
"1034","2016-06-28",112.699997
"1035","2016-06-29",114.160004
"1036","2016-06-30",114.279999
"1037","2016-07-01",114.190002
"1038","2016-07-05",114.199997
"1039","2016-07-06",116.699997
"1040","2016-07-07",115.849998
"1041","2016-07-08",117.239998
"1042","2016-07-11",117.870003
"1043","2016-07-12",117.93
"1044","2016-07-13",116.779999
"1045","2016-07-14",117.290001
"1046","2016-07-15",116.860001
"1047","2016-07-18",119.370003
"1048","2016-07-19",120.610001
"1049","2016-07-20",121.919998
"1050","2016-07-21",120.610001
"1051","2016-07-22",121
"1052","2016-07-25",121.629997
"1053","2016-07-26",121.220001
"1054","2016-07-27",123.339996
"1055","2016-07-28",125
"1056","2016-07-29",123.940002
"1057","2016-08-01",124.309998
"1058","2016-08-02",123.089996
"1059","2016-08-03",122.510002
"1060","2016-08-04",124.360001
"1061","2016-08-05",125.150002
"1062","2016-08-08",125.260002
"1063","2016-08-09",125.059998
"1064","2016-08-10",124.879997
"1065","2016-08-11",124.900002
"1066","2016-08-12",124.879997
"1067","2016-08-15",123.900002
"1068","2016-08-16",123.300003
"1069","2016-08-17",124.370003
"1070","2016-08-18",123.910004
"1071","2016-08-19",123.559998
"1072","2016-08-22",124.150002
"1073","2016-08-23",124.370003
"1074","2016-08-24",123.480003
"1075","2016-08-25",123.889999
"1076","2016-08-26",124.959999
"1077","2016-08-29",126.540001
"1078","2016-08-30",125.839996
"1079","2016-08-31",126.120003
"1080","2016-09-01",126.169998
"1081","2016-09-02",126.510002
"1082","2016-09-06",129.729996
"1083","2016-09-07",131.050003
"1084","2016-09-08",130.270004
"1085","2016-09-09",127.099998
"1086","2016-09-12",128.690002
"1087","2016-09-13",127.209999
"1088","2016-09-14",127.769997
"1089","2016-09-15",128.350006
"1090","2016-09-16",129.070007
"1091","2016-09-19",128.649994
"1092","2016-09-20",128.639999
"1093","2016-09-21",129.940002
"1094","2016-09-22",130.080002
"1095","2016-09-23",127.959999
"1096","2016-09-26",127.309998
"1097","2016-09-27",128.690002
"1098","2016-09-28",129.229996
"1099","2016-09-29",128.089996
"1100","2016-09-30",128.270004
"1101","2016-10-03",128.770004
"1102","2016-10-04",128.190002
"1103","2016-10-05",128.470001
"1104","2016-10-06",128.740005
"1105","2016-10-07",128.990005
"1106","2016-10-10",130.240005
"1107","2016-10-11",128.880005
"1108","2016-10-12",129.050003
"1109","2016-10-13",127.82
"1110","2016-10-14",127.879997
"1111","2016-10-17",127.540001
"1112","2016-10-18",128.570007
"1113","2016-10-19",130.110001
"1114","2016-10-20",130
"1115","2016-10-21",132.070007
"1116","2016-10-24",133.279999
"1117","2016-10-25",132.289993
"1118","2016-10-26",131.039993
"1119","2016-10-27",129.690002
"1120","2016-10-28",131.289993
"1121","2016-10-31",130.990005
"1122","2016-11-01",129.5
"1123","2016-11-02",127.169998
"1124","2016-11-03",120
"1125","2016-11-04",120.75
"1126","2016-11-07",122.150002
"1127","2016-11-08",124.220001
"1128","2016-11-09",123.18
"1129","2016-11-10",120.800003
"1130","2016-11-11",119.019997
"1131","2016-11-14",115.080002
"1132","2016-11-15",117.199997
"1133","2016-11-16",116.339996
"1134","2016-11-17",117.790001
"1135","2016-11-18",117.019997
"1136","2016-11-21",121.769997
"1137","2016-11-22",121.470001
"1138","2016-11-23",120.839996
"1139","2016-11-25",120.379997
"1140","2016-11-28",120.410004
"1141","2016-11-29",120.870003
"1142","2016-11-30",118.419998
"1143","2016-12-01",115.099998
"1144","2016-12-02",115.400002
"1145","2016-12-05",117.43
"1146","2016-12-06",117.309998
"1147","2016-12-07",117.949997
"1148","2016-12-08",118.910004
"1149","2016-12-09",119.68
"1150","2016-12-12",117.769997
"1151","2016-12-13",120.309998
"1152","2016-12-14",120.209999
"1153","2016-12-15",120.57
"1154","2016-12-16",119.870003
"1155","2016-12-19",119.239998
"1156","2016-12-20",119.089996
"1157","2016-12-21",119.040001
"1158","2016-12-22",117.400002
"1159","2016-12-23",117.269997
"1160","2016-12-27",118.010002
"1161","2016-12-28",116.919998
"1162","2016-12-29",116.349998
"1163","2016-12-30",115.050003
"1164","2017-01-03",116.860001
"1165","2017-01-04",118.690002
"1166","2017-01-05",120.669998
"1167","2017-01-06",123.410004
"1168","2017-01-09",124.900002
"1169","2017-01-10",124.349998
"1170","2017-01-11",126.089996
"1171","2017-01-12",126.620003
"1172","2017-01-13",128.339996
"1173","2017-01-17",127.870003
"1174","2017-01-18",127.919998
"1175","2017-01-19",127.550003
"1176","2017-01-20",127.040001
"1177","2017-01-23",128.929993
"1178","2017-01-24",129.369995
"1179","2017-01-25",131.479996
"1180","2017-01-26",132.779999
"1181","2017-01-27",132.179993
"1182","2017-01-30",130.979996
"1183","2017-01-31",130.320007
"1184","2017-02-01",133.229996
"1185","2017-02-02",130.839996
"1186","2017-02-03",130.979996
"1187","2017-02-06",132.059998
"1188","2017-02-07",131.839996
"1189","2017-02-08",134.199997
"1190","2017-02-09",134.139999
"1191","2017-02-10",134.190002
"1192","2017-02-13",134.050003
"1193","2017-02-14",133.850006
"1194","2017-02-15",133.440002
"1195","2017-02-16",133.839996
"1196","2017-02-17",133.529999
"1197","2017-02-21",133.720001
"1198","2017-02-22",136.119995
"1199","2017-02-23",135.360001
"1200","2017-02-24",135.440002
"1201","2017-02-27",136.410004
"1202","2017-02-28",135.539993
"1203","2017-03-01",137.419998
"1204","2017-03-02",136.759995
"1205","2017-03-03",137.169998
"1206","2017-03-06",137.419998
"1207","2017-03-07",137.300003
"1208","2017-03-08",137.720001
"1209","2017-03-09",138.240005
"1210","2017-03-10",138.789993
"1211","2017-03-13",139.600006
"1212","2017-03-14",139.320007
"1213","2017-03-15",139.720001
"1214","2017-03-16",139.990005
"1215","2017-03-17",139.839996
"1216","2017-03-20",139.940002
"1217","2017-03-21",138.509995
"1218","2017-03-22",139.589996
"1219","2017-03-23",139.529999
"1220","2017-03-24",140.339996
"1221","2017-03-27",140.320007
"1222","2017-03-28",141.759995
"1223","2017-03-29",142.649994
"1224","2017-03-30",142.410004
"1225","2017-03-31",142.050003
"1226","2017-04-03",142.279999
"1227","2017-04-04",141.729996
"1228","2017-04-05",141.850006
"1229","2017-04-06",141.169998
"1230","2017-04-07",140.779999
"1231","2017-04-10",141.039993
"1232","2017-04-11",139.919998
"1233","2017-04-12",139.580002
"1234","2017-04-13",139.389999
"1235","2017-04-17",141.419998
"1236","2017-04-18",140.960007
"1237","2017-04-19",142.270004
"1238","2017-04-20",143.800003
"1239","2017-04-21",143.679993
"1240","2017-04-24",145.470001
"1241","2017-04-25",146.490005
"1242","2017-04-26",146.559998
"1243","2017-04-27",147.699997
"1244","2017-04-28",150.25
"1245","2017-05-01",152.460007
"1246","2017-05-02",152.779999
"1247","2017-05-03",151.800003
"1248","2017-05-04",150.850006
"1249","2017-05-05",150.240005
"1250","2017-05-08",151.059998
"1251","2017-05-09",150.479996
"1252","2017-05-10",150.289993
"1253","2017-05-11",150.039993
"1254","2017-05-12",150.330002
"1255","2017-05-15",150.190002
"1256","2017-05-16",149.779999
"1257","2017-05-17",144.850006
"1258","2017-05-18",147.660004
"1259","2017-05-19",148.059998
"1260","2017-05-22",148.240005
"1261","2017-05-23",148.070007
"1262","2017-05-24",150.039993
"1263","2017-05-25",151.960007
"1264","2017-05-26",152.130005
"1265","2017-05-30",152.380005
"1266","2017-05-31",151.460007
"1267","2017-06-01",151.529999
"1268","2017-06-02",153.610001
"1269","2017-06-05",153.630005
"1270","2017-06-06",152.809998
"1271","2017-06-07",153.119995
"1272","2017-06-08",154.710007
"1273","2017-06-09",149.600006
"1274","2017-06-12",148.440002
"1275","2017-06-13",150.679993
"1276","2017-06-14",150.25
"1277","2017-06-15",149.800003
"1278","2017-06-16",150.639999
"1279","2017-06-19",152.869995
"1280","2017-06-20",152.25
"1281","2017-06-21",153.910004
"1282","2017-06-22",153.399994
"1283","2017-06-23",155.070007
"1284","2017-06-26",153.589996
"1285","2017-06-27",150.580002
"1286","2017-06-28",153.240005
"1287","2017-06-29",151.039993
"1288","2017-06-30",150.979996
"1289","2017-07-03",148.429993
"1290","2017-07-05",150.339996
"1291","2017-07-06",148.820007
"1292","2017-07-07",151.440002
"1293","2017-07-10",153.5
"1294","2017-07-11",155.270004
"1295","2017-07-12",158.899994
"1296","2017-07-13",159.259995
"1297","2017-07-14",159.970001
"1298","2017-07-17",159.729996
"1299","2017-07-18",162.860001
"1300","2017-07-19",164.139999
"1301","2017-07-20",164.529999
"1302","2017-07-21",164.429993
"1303","2017-07-24",166
"1304","2017-07-25",165.279999
"1305","2017-07-26",165.610001
"1306","2017-07-27",170.440002
"1307","2017-07-28",172.449997
"1308","2017-07-31",169.25
"1309","2017-08-01",169.860001
"1310","2017-08-02",169.300003
"1311","2017-08-03",168.589996
"1312","2017-08-04",169.619995
"1313","2017-08-07",171.979996
"1314","2017-08-08",171.229996
"1315","2017-08-09",171.179993
"1316","2017-08-10",167.399994
"1317","2017-08-11",168.080002
"1318","2017-08-14",170.75
"1319","2017-08-15",171
"1320","2017-08-16",170
"1321","2017-08-17",166.910004
"1322","2017-08-18",167.410004
"1323","2017-08-21",167.779999
"1324","2017-08-22",169.639999
"1325","2017-08-23",168.710007
"1326","2017-08-24",167.740005
"1327","2017-08-25",166.320007
"1328","2017-08-28",167.240005
"1329","2017-08-29",168.050003
"1330","2017-08-30",169.919998
"1331","2017-08-31",171.970001
"1332","2017-09-01",172.020004
"1333","2017-09-05",170.720001
"1334","2017-09-06",172.089996
"1335","2017-09-07",173.210007
"1336","2017-09-08",170.949997
"1337","2017-09-11",173.509995
"1338","2017-09-12",172.960007
"1339","2017-09-13",173.050003
"1340","2017-09-14",170.960007
"1341","2017-09-15",171.639999
"1342","2017-09-18",170.009995
"1343","2017-09-19",172.520004
"1344","2017-09-20",172.169998
"1345","2017-09-21",171.110001
"1346","2017-09-22",170.539993
"1347","2017-09-25",162.869995
"1348","2017-09-26",164.210007
"1349","2017-09-27",167.679993
"1350","2017-09-28",168.729996
"1351","2017-09-29",170.869995
"1352","2017-10-02",169.470001
"1353","2017-10-03",169.960007
"1354","2017-10-04",168.419998
"1355","2017-10-05",171.240005
"1356","2017-10-06",172.229996
"1357","2017-10-09",172.5
"1358","2017-10-10",171.589996
"1359","2017-10-11",172.740005
"1360","2017-10-12",172.550003
"1361","2017-10-13",173.740005
"1362","2017-10-16",174.520004
"1363","2017-10-17",176.110001
"1364","2017-10-18",176.029999
"1365","2017-10-19",174.559998
"1366","2017-10-20",174.979996
"1367","2017-10-23",171.270004
"1368","2017-10-24",171.800003
"1369","2017-10-25",170.600006
"1370","2017-10-26",170.630005
"1371","2017-10-27",177.880005
"1372","2017-10-30",179.869995
"1373","2017-10-31",180.059998
"1374","2017-11-01",182.660004
"1375","2017-11-02",178.919998
"1376","2017-11-03",178.919998
"1377","2017-11-06",180.169998
"1378","2017-11-07",180.25
"1379","2017-11-08",179.559998
"1380","2017-11-09",179.300003
"1381","2017-11-10",178.460007
"1382","2017-11-13",178.770004
"1383","2017-11-14",178.070007
"1384","2017-11-15",177.949997
"1385","2017-11-16",179.589996
"1386","2017-11-17",179
"1387","2017-11-20",178.740005
"1388","2017-11-21",181.860001
"1389","2017-11-22",180.869995
"1390","2017-11-24",182.779999
"1391","2017-11-27",183.029999
"1392","2017-11-28",182.419998
"1393","2017-11-29",175.130005
"1394","2017-11-30",177.179993
"1395","2017-12-01",175.100006
"1396","2017-12-04",171.470001
"1397","2017-12-05",172.830002
"1398","2017-12-06",176.059998
"1399","2017-12-07",180.139999
"1400","2017-12-08",179
"1401","2017-12-11",179.039993
"1402","2017-12-12",176.960007
"1403","2017-12-13",178.300003
"1404","2017-12-14",178.389999
"1405","2017-12-15",180.179993
"1406","2017-12-18",180.820007
"1407","2017-12-19",179.509995
"1408","2017-12-20",177.889999
"1409","2017-12-21",177.449997
"1410","2017-12-22",177.199997
"1411","2017-12-26",175.990005
"1412","2017-12-27",177.619995
"1413","2017-12-28",177.919998
"1414","2017-12-29",176.460007
"1415","2018-01-02",181.419998
"1416","2018-01-03",184.669998
"1417","2018-01-04",184.330002
"1418","2018-01-05",186.850006
"1419","2018-01-08",188.279999
"1420","2018-01-09",187.869995
"1421","2018-01-10",187.839996
"1422","2018-01-11",187.770004
"1423","2018-01-12",179.369995
"1424","2018-01-16",178.389999
"1425","2018-01-17",177.600006
"1426","2018-01-18",179.800003
"1427","2018-01-19",181.289993
"1428","2018-01-22",185.369995
"1429","2018-01-23",189.350006
"1430","2018-01-24",186.550003
"1431","2018-01-25",187.479996
"1432","2018-01-26",190
"1433","2018-01-29",185.979996
"1434","2018-01-30",187.119995
"1435","2018-01-31",186.889999
"1436","2018-02-01",193.089996
"1437","2018-02-02",190.279999
"1438","2018-02-05",181.259995
"1439","2018-02-06",185.309998
"1440","2018-02-07",180.179993
"1441","2018-02-08",171.580002
"1442","2018-02-09",176.110001
"1443","2018-02-12",176.410004
"1444","2018-02-13",173.149994
"1445","2018-02-14",179.520004
"1446","2018-02-15",179.960007
"1447","2018-02-16",177.360001
"1448","2018-02-20",176.009995
"1449","2018-02-21",177.910004
"1450","2018-02-22",178.990005
"1451","2018-02-23",183.289993
"1452","2018-02-26",184.929993
"1453","2018-02-27",181.460007
"1454","2018-02-28",178.320007
"1455","2018-03-01",175.940002
"1456","2018-03-02",176.619995
"1457","2018-03-05",180.399994
"1458","2018-03-06",179.779999
"1459","2018-03-07",183.710007
"1460","2018-03-08",182.339996
"1461","2018-03-09",185.229996
"1462","2018-03-12",184.759995
"1463","2018-03-13",181.880005
"1464","2018-03-14",184.190002
"1465","2018-03-15",183.860001
"1466","2018-03-16",185.089996
"1467","2018-03-19",172.559998
"1468","2018-03-20",168.149994
"1469","2018-03-21",169.389999
"1470","2018-03-22",164.889999
"1471","2018-03-23",159.389999
"1472","2018-03-26",160.059998
"1473","2018-03-27",152.220001
"1474","2018-03-28",153.029999
"1475","2018-03-29",159.789993
"1476","2018-04-02",155.389999
"1477","2018-04-03",156.110001
"1478","2018-04-04",155.100006
"1479","2018-04-05",159.339996
"1480","2018-04-06",157.199997
"1481","2018-04-09",157.929993
"1482","2018-04-10",165.039993
"1483","2018-04-11",166.320007
"1484","2018-04-12",163.869995
"1485","2018-04-13",164.520004
"1486","2018-04-16",164.830002
"1487","2018-04-17",168.660004
"1488","2018-04-18",166.360001
"1489","2018-04-19",168.100006
"1490","2018-04-20",166.279999
"1491","2018-04-23",165.839996
"1492","2018-04-24",159.690002
"1493","2018-04-25",159.690002
"1494","2018-04-26",174.160004
"1495","2018-04-27",173.589996
"1496","2018-04-30",172
"1497","2018-05-01",173.860001
"1498","2018-05-02",176.070007
"1499","2018-05-03",174.020004
"1500","2018-05-04",176.610001
"1501","2018-05-07",177.970001
"1502","2018-05-08",178.919998
"1503","2018-05-09",182.660004
"1504","2018-05-10",185.529999
"1505","2018-05-11",186.990005
"1506","2018-05-14",186.639999
"1507","2018-05-15",184.320007
"1508","2018-05-16",183.199997
"1509","2018-05-17",183.759995
"1510","2018-05-18",182.679993
"1511","2018-05-21",184.490005
"1512","2018-05-22",183.800003
"1513","2018-05-23",186.899994
"1514","2018-05-24",185.929993
"1515","2018-05-25",184.919998
"1516","2018-05-29",185.740005
"1517","2018-05-30",187.669998
"1518","2018-05-31",191.779999
"1519","2018-06-01",193.990005
"1520","2018-06-04",193.279999
"1521","2018-06-05",192.940002
"1522","2018-06-06",191.339996
"1523","2018-06-07",188.179993
"1524","2018-06-08",189.100006
"1525","2018-06-11",191.539993
"1526","2018-06-12",192.399994
"1527","2018-06-13",192.410004
"1528","2018-06-14",196.809998
"1529","2018-06-15",195.850006
"1530","2018-06-18",198.309998
"1531","2018-06-19",197.490005
"1532","2018-06-20",202
"1533","2018-06-21",201.5
"1534","2018-06-22",201.740005
"1535","2018-06-25",196.350006
"1536","2018-06-26",199
"1537","2018-06-27",195.839996
"1538","2018-06-28",196.229996
"1539","2018-06-29",194.320007
"1540","2018-07-02",197.360001
"1541","2018-07-03",192.729996
"1542","2018-07-05",198.449997
"1543","2018-07-06",203.229996
"1544","2018-07-09",204.740005
"1545","2018-07-10",203.539993
"1546","2018-07-11",202.539993
"1547","2018-07-12",206.919998
"1548","2018-07-13",207.320007
"1549","2018-07-16",207.229996
"1550","2018-07-17",209.990005
"1551","2018-07-18",209.360001
"1552","2018-07-19",208.089996
"1553","2018-07-20",209.940002
"1554","2018-07-23",210.910004
"1555","2018-07-24",214.669998
"1556","2018-07-25",217.5
"1557","2018-07-26",176.259995
"1558","2018-07-27",174.889999
"1559","2018-07-30",171.059998
"1560","2018-07-31",172.580002
"1561","2018-08-01",171.649994
"1562","2018-08-02",176.369995
"1563","2018-08-03",177.779999
"1564","2018-08-06",185.690002
"1565","2018-08-07",183.809998
"1566","2018-08-08",185.179993
"1567","2018-08-09",183.089996
"1568","2018-08-10",180.259995
"1569","2018-08-13",180.050003
"1570","2018-08-14",181.110001
"1571","2018-08-15",179.529999
"1572","2018-08-16",174.699997
"1573","2018-08-17",173.800003
"1574","2018-08-20",172.5
"1575","2018-08-21",172.619995
"1576","2018-08-22",173.639999
"1577","2018-08-23",172.899994
"1578","2018-08-24",174.649994
"1579","2018-08-27",177.460007
"1580","2018-08-28",176.259995
"1581","2018-08-29",175.899994
"1582","2018-08-30",177.639999
"1583","2018-08-31",175.729996
"1584","2018-09-04",171.160004
"1585","2018-09-05",167.179993
"1586","2018-09-06",162.529999
"1587","2018-09-07",163.039993
"1588","2018-09-10",164.179993
"1589","2018-09-11",165.940002
"1590","2018-09-12",162
"1591","2018-09-13",161.360001
"1592","2018-09-14",162.320007
"1593","2018-09-17",160.580002
"1594","2018-09-18",160.300003
"1595","2018-09-19",163.059998
"1596","2018-09-20",166.020004
"1597","2018-09-21",162.929993
"1598","2018-09-24",165.410004
"1599","2018-09-25",164.910004
"1600","2018-09-26",166.949997
"1601","2018-09-27",168.839996
"1602","2018-09-28",164.460007
"1603","2018-10-01",162.440002
"1604","2018-10-02",159.330002
"1605","2018-10-03",162.429993
"1606","2018-10-04",158.850006
"1607","2018-10-05",157.330002
"1608","2018-10-08",157.25
"1609","2018-10-09",157.899994
"1610","2018-10-10",151.380005
"1611","2018-10-11",153.350006
"1612","2018-10-12",153.740005
"1613","2018-10-15",153.520004
"1614","2018-10-16",158.779999
"1615","2018-10-17",159.419998
"1616","2018-10-18",154.919998
"1617","2018-10-19",154.050003
"1618","2018-10-22",154.779999
"1619","2018-10-23",154.389999
"1620","2018-10-24",146.039993
"1621","2018-10-25",150.949997
"1622","2018-10-26",145.369995
"1623","2018-10-29",142.089996
"1624","2018-10-30",146.220001
"1625","2018-10-31",151.789993
"1626","2018-11-01",151.75
"1627","2018-11-02",150.350006
"1628","2018-11-05",148.679993
"1629","2018-11-06",149.940002
"1630","2018-11-07",151.529999
"1631","2018-11-08",147.869995
"1632","2018-11-09",144.960007
"1633","2018-11-12",141.550003
"1634","2018-11-13",142.160004
"1635","2018-11-14",144.220001
"1636","2018-11-15",143.850006
"1637","2018-11-16",139.529999
"1638","2018-11-19",131.550003
"1639","2018-11-20",132.429993
"1640","2018-11-21",134.820007
"1641","2018-11-23",131.729996
"1642","2018-11-26",136.380005
"1643","2018-11-27",135
"1644","2018-11-28",136.759995
"1645","2018-11-29",138.679993
"1646","2018-11-30",140.610001
"1647","2018-12-03",141.089996
"1648","2018-12-04",137.929993
"1649","2018-12-06",139.630005
"1650","2018-12-07",137.419998
"1651","2018-12-10",141.850006
"1652","2018-12-11",142.080002
"1653","2018-12-12",144.5
"1654","2018-12-13",145.009995
"1655","2018-12-14",144.059998
"1656","2018-12-17",140.190002
"1657","2018-12-18",143.660004
"1658","2018-12-19",133.240005
"1659","2018-12-20",133.399994
"1660","2018-12-21",124.949997
"1661","2018-12-24",124.059998
"1662","2018-12-26",134.179993
"1663","2018-12-27",134.520004
"1664","2018-12-28",133.199997
"1665","2018-12-31",131.089996
"1666","2019-01-02",135.679993
"1667","2019-01-03",131.740005
"1668","2019-01-04",137.949997
"1669","2019-01-07",138.050003
"1670","2019-01-08",142.529999
"1671","2019-01-09",144.229996
"1672","2019-01-10",144.199997
"1673","2019-01-11",143.800003
"1674","2019-01-14",145.389999
"1675","2019-01-15",148.949997
"1676","2019-01-16",147.539993
"1677","2019-01-17",148.300003
"1678","2019-01-18",150.039993
"1679","2019-01-22",147.570007
"1680","2019-01-23",144.300003
"1681","2019-01-24",145.830002
"1682","2019-01-25",149.009995
"1683","2019-01-28",147.470001
"1684","2019-01-29",144.190002
"1685","2019-01-30",150.419998
"1686","2019-01-31",166.690002
"1687","2019-02-01",165.710007
"1688","2019-02-04",169.25
"1689","2019-02-05",171.160004
"1690","2019-02-06",170.490005
"1691","2019-02-07",166.380005
"1692","2019-02-08",167.330002
"1693","2019-02-11",165.789993
"1694","2019-02-12",165.039993
"1695","2019-02-13",164.070007
"1696","2019-02-14",163.949997
"1697","2019-02-15",162.5
"1698","2019-02-19",162.289993
"1699","2019-02-20",162.559998
"1700","2019-02-21",160.039993
"1701","2019-02-22",161.889999
"1702","2019-02-25",164.619995
"1703","2019-02-26",164.130005
"1704","2019-02-27",162.809998
"1705","2019-02-28",161.449997
"1706","2019-03-01",162.279999
"1707","2019-03-04",167.369995
"1708","2019-03-05",171.259995
"1709","2019-03-06",172.509995
"1710","2019-03-07",169.130005
"1711","2019-03-08",169.600006
"1712","2019-03-11",172.070007
"1713","2019-03-12",171.919998
"1714","2019-03-13",173.369995
"1715","2019-03-14",170.169998
"1716","2019-03-15",165.979996
"1717","2019-03-18",160.470001
"1718","2019-03-19",161.570007
"1719","2019-03-20",165.440002
"1720","2019-03-21",166.080002
"1721","2019-03-22",164.339996
"1722","2019-03-25",166.289993
"1723","2019-03-26",167.679993
"1724","2019-03-27",165.869995
"1725","2019-03-28",165.550003
"1726","2019-03-29",166.690002
"1727","2019-04-01",168.699997
"1728","2019-04-02",174.199997
"1729","2019-04-03",173.539993
"1730","2019-04-04",176.020004
"1731","2019-04-05",175.720001
"1732","2019-04-08",174.929993
"1733","2019-04-09",177.580002
"1734","2019-04-10",177.820007
"1735","2019-04-11",177.509995
"1736","2019-04-12",179.100006
"1737","2019-04-15",179.649994
"1738","2019-04-16",178.869995
"1739","2019-04-17",178.779999
"1740","2019-04-18",178.279999
"1741","2019-04-22",181.440002
"1742","2019-04-23",183.779999
"1743","2019-04-24",182.580002
"1744","2019-04-25",193.259995
"1745","2019-04-26",191.490005
"1746","2019-04-29",194.779999
"1747","2019-04-30",193.399994
"1748","2019-05-01",193.029999
"1749","2019-05-02",192.529999
"1750","2019-05-03",195.470001
"1751","2019-05-06",193.880005
"1752","2019-05-07",189.770004
"1753","2019-05-08",189.539993
"1754","2019-05-09",188.649994
"1755","2019-05-10",188.339996
"1756","2019-05-13",181.539993
"1757","2019-05-14",180.729996
"1758","2019-05-15",186.270004
"1759","2019-05-16",186.990005
"1760","2019-05-17",185.300003
"1761","2019-05-20",182.720001
"1762","2019-05-21",184.820007
"1763","2019-05-22",185.320007
"1764","2019-05-23",180.869995
"1765","2019-05-24",181.059998
"1766","2019-05-28",184.309998
"1767","2019-05-29",182.190002
"1768","2019-05-30",183.009995
"1769","2019-05-31",177.470001
"1770","2019-06-03",164.149994
"1771","2019-06-04",167.5
"1772","2019-06-05",168.169998
"1773","2019-06-06",168.330002
"1774","2019-06-07",173.350006
"1775","2019-06-10",174.820007
"1776","2019-06-11",178.100006
"1777","2019-06-12",175.039993
"1778","2019-06-13",177.470001
"1779","2019-06-14",181.330002
"1780","2019-06-17",189.009995
"1781","2019-06-18",188.470001
"1782","2019-06-19",187.479996
"1783","2019-06-20",189.529999
"1784","2019-06-21",191.139999
"1785","2019-06-24",192.600006
"1786","2019-06-25",188.839996
"1787","2019-06-26",187.660004
"1788","2019-06-27",189.5
"1789","2019-06-28",193
"1790","2019-07-01",193
"1791","2019-07-02",195
"1792","2019-07-03",197.199997
"1793","2019-07-05",196.399994
"1794","2019-07-08",195.759995
"1795","2019-07-09",199.210007
"1796","2019-07-10",202.729996
"1797","2019-07-11",201.229996
"1798","2019-07-12",204.869995
"1799","2019-07-15",203.910004
"1800","2019-07-16",203.839996
"1801","2019-07-17",201.800003
"1802","2019-07-18",200.779999
"1803","2019-07-19",198.360001
"1804","2019-07-22",202.320007
"1805","2019-07-23",202.360001
"1806","2019-07-24",204.660004
"1807","2019-07-25",200.710007
"1808","2019-07-26",199.75
"1809","2019-07-29",195.940002
"1810","2019-07-30",197.039993
"1811","2019-07-31",194.229996
"1812","2019-08-01",192.729996
"1813","2019-08-02",189.020004
"1814","2019-08-05",181.729996
"1815","2019-08-06",184.509995
"1816","2019-08-07",185.149994
"1817","2019-08-08",190.160004
"1818","2019-08-09",187.850006
"1819","2019-08-12",185.369995
"1820","2019-08-13",188.449997
"1821","2019-08-14",179.710007
"1822","2019-08-15",182.589996
"1823","2019-08-16",183.699997
"1824","2019-08-19",186.169998
"1825","2019-08-20",183.809998
"1826","2019-08-21",183.550003
"1827","2019-08-22",182.039993
"1828","2019-08-23",177.75
"1829","2019-08-26",180.360001
"1830","2019-08-27",181.300003
"1831","2019-08-28",181.759995
"1832","2019-08-29",185.570007
"1833","2019-08-30",185.669998
"1834","2019-09-03",182.389999
