"","date","FL"
"992","2010-12-08",19.26
"993","2010-12-09",19.209999
"994","2010-12-10",19.309999
"995","2010-12-13",18.93
"996","2010-12-14",19.23
"997","2010-12-15",19.049999
"998","2010-12-16",19.559999
"999","2010-12-17",19.719999
"1000","2010-12-20",19.67
"1001","2010-12-21",19.809999
"1002","2010-12-22",19.540001
"1003","2010-12-23",19.59
"1004","2010-12-27",19.379999
"1005","2010-12-28",19.42
"1006","2010-12-29",19.76
"1007","2010-12-30",19.77
"1008","2010-12-31",19.620001
"1009","2011-01-03",19.75
"1010","2011-01-04",19.24
"1011","2011-01-05",19.1
"1012","2011-01-06",18.809999
"1013","2011-01-07",19.08
"1014","2011-01-10",19.299999
"1015","2011-01-11",18.91
"1016","2011-01-12",18.690001
"1017","2011-01-13",18.52
"1018","2011-01-14",18.530001
"1019","2011-01-18",18.52
"1020","2011-01-19",18.34
"1021","2011-01-20",18.299999
"1022","2011-01-21",18.139999
"1023","2011-01-24",18.43
"1024","2011-01-25",18.219999
"1025","2011-01-26",17.43
"1026","2011-01-27",18.15
"1027","2011-01-28",17.77
"1028","2011-01-31",17.860001
"1029","2011-02-01",18.01
"1030","2011-02-02",17.49
"1031","2011-02-03",17.76
"1032","2011-02-04",18.34
"1033","2011-02-07",18.43
"1034","2011-02-08",18.620001
"1035","2011-02-09",18.5
"1036","2011-02-10",18.57
"1037","2011-02-11",18.59
"1038","2011-02-14",18.42
"1039","2011-02-15",18.4
"1040","2011-02-16",18.85
"1041","2011-02-17",19.309999
"1042","2011-02-18",19.35
"1043","2011-02-22",19.049999
"1044","2011-02-23",18.93
"1045","2011-02-24",19.030001
"1046","2011-02-25",19.290001
"1047","2011-02-28",19.870001
"1048","2011-03-01",19.219999
"1049","2011-03-02",19.42
"1050","2011-03-03",19.59
"1051","2011-03-04",20.15
"1052","2011-03-07",19.75
"1053","2011-03-08",20.059999
"1054","2011-03-09",20.030001
"1055","2011-03-10",19.99
"1056","2011-03-11",20.120001
"1057","2011-03-14",19.790001
"1058","2011-03-15",19.52
"1059","2011-03-16",19.299999
"1060","2011-03-17",19.219999
"1061","2011-03-18",18.67
"1062","2011-03-21",18.780001
"1063","2011-03-22",18.700001
"1064","2011-03-23",18.84
"1065","2011-03-24",19.23
"1066","2011-03-25",19.860001
"1067","2011-03-28",19.620001
"1068","2011-03-29",19.5
"1069","2011-03-30",19.719999
"1070","2011-03-31",19.719999
"1071","2011-04-01",19.799999
"1072","2011-04-04",19.82
"1073","2011-04-05",20.4
"1074","2011-04-06",20.51
"1075","2011-04-07",20.629999
"1076","2011-04-08",20.77
"1077","2011-04-11",20.450001
"1078","2011-04-12",20.58
"1079","2011-04-13",20.49
"1080","2011-04-14",20.469999
"1081","2011-04-15",21.5
"1082","2011-04-18",21.07
"1083","2011-04-19",20.799999
"1084","2011-04-20",21.07
"1085","2011-04-21",21.139999
"1086","2011-04-25",21.280001
"1087","2011-04-26",21.65
"1088","2011-04-27",21.99
"1089","2011-04-28",21.84
"1090","2011-04-29",21.52
"1091","2011-05-02",21.43
"1092","2011-05-03",21.33
"1093","2011-05-04",21.309999
"1094","2011-05-05",21.77
"1095","2011-05-06",21.690001
"1096","2011-05-09",22.299999
"1097","2011-05-10",22.51
"1098","2011-05-11",22.440001
"1099","2011-05-12",22.9
"1100","2011-05-13",22.91
"1101","2011-05-16",22.370001
"1102","2011-05-17",21.85
"1103","2011-05-18",22.5
"1104","2011-05-19",22.26
"1105","2011-05-20",25.110001
"1106","2011-05-23",24.549999
"1107","2011-05-24",24.860001
"1108","2011-05-25",24.58
"1109","2011-05-26",24.75
"1110","2011-05-27",24.92
"1111","2011-05-31",24.940001
"1112","2011-06-01",24.32
"1113","2011-06-02",23.870001
"1114","2011-06-03",23.629999
"1115","2011-06-06",22.85
"1116","2011-06-07",22.700001
"1117","2011-06-08",22.02
"1118","2011-06-09",22.41
"1119","2011-06-10",21.82
"1120","2011-06-13",22.4
"1121","2011-06-14",22.950001
"1122","2011-06-15",22.77
"1123","2011-06-16",22.450001
"1124","2011-06-17",22.82
"1125","2011-06-20",23.41
"1126","2011-06-21",24.120001
"1127","2011-06-22",23.82
"1128","2011-06-23",24.290001
"1129","2011-06-24",24.24
"1130","2011-06-27",23.9
"1131","2011-06-28",24.25
"1132","2011-06-29",24
"1133","2011-06-30",23.76
"1134","2011-07-01",24.1
"1135","2011-07-05",23.809999
"1136","2011-07-06",23.32
"1137","2011-07-07",23.950001
"1138","2011-07-08",23.99
"1139","2011-07-11",23.49
"1140","2011-07-12",23.24
"1141","2011-07-13",23.52
"1142","2011-07-14",23.209999
"1143","2011-07-15",23.26
"1144","2011-07-18",23.110001
"1145","2011-07-19",23.76
"1146","2011-07-20",23.200001
"1147","2011-07-21",22.620001
"1148","2011-07-22",22.85
"1149","2011-07-25",22.629999
"1150","2011-07-26",22.85
"1151","2011-07-27",21.91
"1152","2011-07-28",21.74
"1153","2011-07-29",21.73
"1154","2011-08-01",21.620001
"1155","2011-08-02",20.73
"1156","2011-08-03",20.74
"1157","2011-08-04",19.370001
"1158","2011-08-05",18.5
"1159","2011-08-08",16.77
"1160","2011-08-09",18.23
"1161","2011-08-10",17.34
"1162","2011-08-11",18.6
"1163","2011-08-12",18.860001
"1164","2011-08-15",19.299999
"1165","2011-08-16",19.25
"1166","2011-08-17",18.68
"1167","2011-08-18",17.559999
"1168","2011-08-19",17.790001
"1169","2011-08-22",18.32
"1170","2011-08-23",19.610001
"1171","2011-08-24",20
"1172","2011-08-25",19.629999
"1173","2011-08-26",20.309999
"1174","2011-08-29",20.76
"1175","2011-08-30",21.040001
"1176","2011-08-31",20.870001
"1177","2011-09-01",20.27
"1178","2011-09-02",19.58
"1179","2011-09-06",19.43
"1180","2011-09-07",20.84
"1181","2011-09-08",19.98
"1182","2011-09-09",19.709999
"1183","2011-09-12",19.610001
"1184","2011-09-13",20.52
"1185","2011-09-14",21.26
"1186","2011-09-15",21.799999
"1187","2011-09-16",21.879999
"1188","2011-09-19",21.85
"1189","2011-09-20",21.1
"1190","2011-09-21",20.41
"1191","2011-09-22",20.030001
"1192","2011-09-23",21.23
"1193","2011-09-26",21.950001
"1194","2011-09-27",22.26
"1195","2011-09-28",21.459999
"1196","2011-09-29",21.43
"1197","2011-09-30",20.09
"1198","2011-10-03",19.34
"1199","2011-10-04",19.700001
"1200","2011-10-05",20.48
"1201","2011-10-06",21.450001
"1202","2011-10-07",21.1
"1203","2011-10-10",21.690001
"1204","2011-10-11",21.42
"1205","2011-10-12",21.32
"1206","2011-10-13",21.24
"1207","2011-10-14",21.629999
"1208","2011-10-17",20.92
"1209","2011-10-18",21.389999
"1210","2011-10-19",21.860001
"1211","2011-10-20",22.059999
"1212","2011-10-21",22.16
"1213","2011-10-24",22.49
"1214","2011-10-25",22.219999
"1215","2011-10-26",22.040001
"1216","2011-10-27",22.790001
"1217","2011-10-28",22.52
"1218","2011-10-31",21.860001
"1219","2011-11-01",20.889999
"1220","2011-11-02",21.959999
"1221","2011-11-03",22.5
"1222","2011-11-04",22.27
"1223","2011-11-07",22.17
"1224","2011-11-08",22.040001
"1225","2011-11-09",21.09
"1226","2011-11-10",22.18
"1227","2011-11-11",23.219999
"1228","2011-11-14",22.860001
"1229","2011-11-15",22.57
"1230","2011-11-16",21.969999
"1231","2011-11-17",21.82
"1232","2011-11-18",22.379999
"1233","2011-11-21",22.309999
"1234","2011-11-22",21.9
"1235","2011-11-23",21.35
"1236","2011-11-25",21.120001
"1237","2011-11-28",23.07
"1238","2011-11-29",22.860001
"1239","2011-11-30",23.59
"1240","2011-12-01",23.879999
"1241","2011-12-02",24.59
"1242","2011-12-05",25.08
"1243","2011-12-06",24.9
"1244","2011-12-07",25
"1245","2011-12-08",24.809999
"1246","2011-12-09",25.190001
"1247","2011-12-12",25.08
"1248","2011-12-13",24.25
"1249","2011-12-14",23.620001
"1250","2011-12-15",23.85
"1251","2011-12-16",23.969999
"1252","2011-12-19",22.959999
"1253","2011-12-20",23.34
"1254","2011-12-21",23.32
"1255","2011-12-22",23.459999
"1256","2011-12-23",23.700001
"1257","2011-12-27",23.77
"1258","2011-12-28",23.620001
"1259","2011-12-29",24
"1260","2011-12-30",23.84
"1261","2012-01-03",23.99
"1262","2012-01-04",24.120001
"1263","2012-01-05",24.74
"1264","2012-01-06",24.959999
"1265","2012-01-09",25.030001
"1266","2012-01-10",24.99
"1267","2012-01-11",24.65
"1268","2012-01-12",24.780001
"1269","2012-01-13",24.709999
"1270","2012-01-17",24.690001
"1271","2012-01-18",25.16
"1272","2012-01-19",25.73
"1273","2012-01-20",25.99
"1274","2012-01-23",26.030001
"1275","2012-01-24",26.08
"1276","2012-01-25",26.67
"1277","2012-01-26",26.280001
"1278","2012-01-27",26.440001
"1279","2012-01-30",26.389999
"1280","2012-01-31",26.24
"1281","2012-02-01",26.65
"1282","2012-02-02",26.530001
"1283","2012-02-03",27
"1284","2012-02-06",27.1
"1285","2012-02-07",26.77
"1286","2012-02-08",26.700001
"1287","2012-02-09",26.68
"1288","2012-02-10",26.93
"1289","2012-02-13",27.07
"1290","2012-02-14",27.68
"1291","2012-02-15",27.809999
"1292","2012-02-16",28.17
"1293","2012-02-17",28.200001
"1294","2012-02-21",28.049999
"1295","2012-02-22",28.360001
"1296","2012-02-23",28.719999
"1297","2012-02-24",28.52
"1298","2012-02-27",28.889999
"1299","2012-02-28",29.01
"1300","2012-02-29",29.17
"1301","2012-03-01",29.52
"1302","2012-03-02",28.969999
"1303","2012-03-05",29.41
"1304","2012-03-06",29.620001
"1305","2012-03-07",29.93
"1306","2012-03-08",30.120001
"1307","2012-03-09",30.26
"1308","2012-03-12",29.91
"1309","2012-03-13",30.290001
"1310","2012-03-14",30.27
"1311","2012-03-15",30.35
"1312","2012-03-16",29.73
"1313","2012-03-19",30.07
"1314","2012-03-20",30.41
"1315","2012-03-21",30.92
"1316","2012-03-22",31.190001
"1317","2012-03-23",30.98
"1318","2012-03-26",32.110001
"1319","2012-03-27",31.610001
"1320","2012-03-28",31.530001
"1321","2012-03-29",31.559999
"1322","2012-03-30",31.049999
"1323","2012-04-02",31.120001
"1324","2012-04-03",31.68
"1325","2012-04-04",31.18
"1326","2012-04-05",31.4
"1327","2012-04-09",31.219999
"1328","2012-04-10",30.139999
"1329","2012-04-11",30.01
"1330","2012-04-12",30.52
"1331","2012-04-13",30.6
"1332","2012-04-16",30.709999
"1333","2012-04-17",31.209999
"1334","2012-04-18",31.549999
"1335","2012-04-19",30.99
"1336","2012-04-20",31
"1337","2012-04-23",30.360001
"1338","2012-04-24",29.91
"1339","2012-04-25",30.530001
"1340","2012-04-26",30.889999
"1341","2012-04-27",30.91
"1342","2012-04-30",30.59
"1343","2012-05-01",30.84
"1344","2012-05-02",31.82
"1345","2012-05-03",31.58
"1346","2012-05-04",30.690001
"1347","2012-05-07",29.98
"1348","2012-05-08",29.129999
"1349","2012-05-09",28.959999
"1350","2012-05-10",29.34
"1351","2012-05-11",29.15
"1352","2012-05-14",28.940001
"1353","2012-05-15",28.82
"1354","2012-05-16",28.93
"1355","2012-05-17",28.01
"1356","2012-05-18",30.33
"1357","2012-05-21",30.42
"1358","2012-05-22",31.030001
"1359","2012-05-23",31.549999
"1360","2012-05-24",32.310001
"1361","2012-05-25",32.419998
"1362","2012-05-29",32.77
"1363","2012-05-30",32.040001
"1364","2012-05-31",31.74
"1365","2012-06-01",30.370001
"1366","2012-06-04",29.969999
"1367","2012-06-05",30.389999
"1368","2012-06-06",31.16
"1369","2012-06-07",30.559999
"1370","2012-06-08",31.190001
"1371","2012-06-11",30.469999
"1372","2012-06-12",30.91
"1373","2012-06-13",29.75
"1374","2012-06-14",29.75
"1375","2012-06-15",29.83
"1376","2012-06-18",29.860001
"1377","2012-06-19",29.74
"1378","2012-06-20",29.83
"1379","2012-06-21",29.389999
"1380","2012-06-22",29.17
"1381","2012-06-25",28.57
"1382","2012-06-26",29.25
"1383","2012-06-27",29.290001
"1384","2012-06-28",28.870001
"1385","2012-06-29",30.58
"1386","2012-07-02",30.74
"1387","2012-07-03",31
"1388","2012-07-05",31.700001
"1389","2012-07-06",31.309999
"1390","2012-07-09",31.24
"1391","2012-07-10",31.610001
"1392","2012-07-11",31.809999
"1393","2012-07-12",32.220001
"1394","2012-07-13",33.049999
"1395","2012-07-16",32.830002
"1396","2012-07-17",32.950001
"1397","2012-07-18",33.450001
"1398","2012-07-19",33.759998
"1399","2012-07-20",32.959999
"1400","2012-07-23",32.630001
"1401","2012-07-24",32.689999
"1402","2012-07-25",32.349998
"1403","2012-07-26",32.939999
"1404","2012-07-27",33.639999
"1405","2012-07-30",33.540001
"1406","2012-07-31",33.02
"1407","2012-08-01",32.790001
"1408","2012-08-02",32.919998
"1409","2012-08-03",33.919998
"1410","2012-08-06",33.740002
"1411","2012-08-07",34.470001
"1412","2012-08-08",34.619999
"1413","2012-08-09",34.540001
"1414","2012-08-10",34.119999
"1415","2012-08-13",34.32
"1416","2012-08-14",34.27
"1417","2012-08-15",34.52
"1418","2012-08-16",34.490002
"1419","2012-08-17",35.09
"1420","2012-08-20",34.27
"1421","2012-08-21",34.389999
"1422","2012-08-22",34.52
"1423","2012-08-23",34.040001
"1424","2012-08-24",34.02
"1425","2012-08-27",34.209999
"1426","2012-08-28",34.380001
"1427","2012-08-29",34.459999
"1428","2012-08-30",34.490002
"1429","2012-08-31",34.57
"1430","2012-09-04",35.459999
"1431","2012-09-05",35.310001
"1432","2012-09-06",36.330002
"1433","2012-09-07",36.450001
"1434","2012-09-10",36.830002
"1435","2012-09-11",36.5
"1436","2012-09-12",36.919998
"1437","2012-09-13",37.099998
"1438","2012-09-14",36.869999
"1439","2012-09-17",36.759998
"1440","2012-09-18",36.049999
"1441","2012-09-19",36.639999
"1442","2012-09-20",37.27
"1443","2012-09-21",36.529999
"1444","2012-09-24",36.259998
"1445","2012-09-25",35.790001
"1446","2012-09-26",35.779999
"1447","2012-09-27",36.040001
"1448","2012-09-28",35.5
"1449","2012-10-01",35.240002
"1450","2012-10-02",35.040001
"1451","2012-10-03",35.009998
"1452","2012-10-04",35.209999
"1453","2012-10-05",35.650002
"1454","2012-10-08",35.52
"1455","2012-10-09",35.240002
"1456","2012-10-10",34.889999
"1457","2012-10-11",34.650002
"1458","2012-10-12",34.799999
"1459","2012-10-15",35.200001
"1460","2012-10-16",36.049999
"1461","2012-10-17",36.139999
"1462","2012-10-18",36.23
"1463","2012-10-19",35.959999
"1464","2012-10-22",35.299999
"1465","2012-10-23",34.900002
"1466","2012-10-24",34.349998
"1467","2012-10-25",33.970001
"1468","2012-10-26",33.490002
"1469","2012-10-31",33.5
"1470","2012-11-01",34.360001
"1471","2012-11-02",33.970001
"1472","2012-11-05",34.419998
"1473","2012-11-06",34.439999
"1474","2012-11-07",33.959999
"1475","2012-11-08",32.130001
"1476","2012-11-09",32.59
"1477","2012-11-12",32.349998
"1478","2012-11-13",32.619999
"1479","2012-11-14",31.76
"1480","2012-11-15",31.85
"1481","2012-11-16",33.27
"1482","2012-11-19",33.560001
"1483","2012-11-20",33.740002
"1484","2012-11-21",34.07
"1485","2012-11-23",34.82
"1486","2012-11-26",34.880001
"1487","2012-11-27",34.459999
"1488","2012-11-28",35.490002
"1489","2012-11-29",35.720001
"1490","2012-11-30",35.84
"1491","2012-12-03",35.5
"1492","2012-12-04",35.599998
"1493","2012-12-05",34.98
"1494","2012-12-06",35.18
"1495","2012-12-07",35.259998
"1496","2012-12-10",35.040001
"1497","2012-12-11",34.630001
"1498","2012-12-12",33.389999
"1499","2012-12-13",32.599998
"1500","2012-12-14",32.509998
"1501","2012-12-17",33.310001
"1502","2012-12-18",33.439999
"1503","2012-12-19",33.150002
"1504","2012-12-20",33.139999
"1505","2012-12-21",33.66
"1506","2012-12-24",33.130001
"1507","2012-12-26",32.080002
"1508","2012-12-27",31.950001
"1509","2012-12-28",31.799999
"1510","2012-12-31",32.119999
"1511","2013-01-02",31.6
"1512","2013-01-03",32.5
"1513","2013-01-04",33.130001
"1514","2013-01-07",32.790001
"1515","2013-01-08",33.16
"1516","2013-01-09",33.009998
"1517","2013-01-10",33.490002
"1518","2013-01-11",33.57
"1519","2013-01-14",33.259998
"1520","2013-01-15",34.049999
"1521","2013-01-16",33.82
"1522","2013-01-17",33.73
"1523","2013-01-18",33.540001
"1524","2013-01-22",33.720001
"1525","2013-01-23",33.450001
"1526","2013-01-24",33.799999
"1527","2013-01-25",34.330002
"1528","2013-01-28",34.32
"1529","2013-01-29",34.5
"1530","2013-01-30",34.41
"1531","2013-01-31",34.349998
"1532","2013-02-01",34.560001
"1533","2013-02-04",33.900002
"1534","2013-02-05",34.150002
"1535","2013-02-06",34.599998
"1536","2013-02-07",34.57
"1537","2013-02-08",34.849998
"1538","2013-02-11",34.84
"1539","2013-02-12",34.720001
"1540","2013-02-13",33.439999
"1541","2013-02-14",33.290001
"1542","2013-02-15",33.509998
"1543","2013-02-19",34.07
"1544","2013-02-20",34.349998
"1545","2013-02-21",34.290001
"1546","2013-02-22",33.959999
"1547","2013-02-25",33.130001
"1548","2013-02-26",33.040001
"1549","2013-02-27",33.880001
"1550","2013-02-28",34.189999
"1551","2013-03-01",34.549999
"1552","2013-03-04",34.490002
"1553","2013-03-05",35.34
"1554","2013-03-06",35.169998
"1555","2013-03-07",35.310001
"1556","2013-03-08",32.790001
"1557","2013-03-11",32.490002
"1558","2013-03-12",32.759998
"1559","2013-03-13",32.939999
"1560","2013-03-14",33
"1561","2013-03-15",32.360001
"1562","2013-03-18",32.150002
"1563","2013-03-19",31.950001
"1564","2013-03-20",32.209999
"1565","2013-03-21",32.279999
"1566","2013-03-22",33.310001
"1567","2013-03-25",33.040001
"1568","2013-03-26",33.790001
"1569","2013-03-27",34.119999
"1570","2013-03-28",34.240002
"1571","2013-04-01",33.82
"1572","2013-04-02",33.75
"1573","2013-04-03",33.209999
"1574","2013-04-04",33.150002
"1575","2013-04-05",33.360001
"1576","2013-04-08",33.25
"1577","2013-04-09",32.959999
"1578","2013-04-10",33.759998
"1579","2013-04-11",34.060001
"1580","2013-04-12",34.509998
"1581","2013-04-15",33.470001
"1582","2013-04-16",33.310001
"1583","2013-04-17",32.470001
"1584","2013-04-18",31.790001
"1585","2013-04-19",31.92
"1586","2013-04-22",32.77
"1587","2013-04-23",32.52
"1588","2013-04-24",32.34
"1589","2013-04-25",33.400002
"1590","2013-04-26",33.689999
"1591","2013-04-29",33.919998
"1592","2013-04-30",34.869999
"1593","2013-05-01",34.66
"1594","2013-05-02",34.91
"1595","2013-05-03",35.279999
"1596","2013-05-06",35.060001
"1597","2013-05-07",35.689999
"1598","2013-05-08",35.860001
"1599","2013-05-09",35.970001
"1600","2013-05-10",36.169998
"1601","2013-05-13",36.299999
"1602","2013-05-14",36.349998
"1603","2013-05-15",36.549999
"1604","2013-05-16",36.400002
"1605","2013-05-17",36.919998
"1606","2013-05-20",36.59
"1607","2013-05-21",36.299999
"1608","2013-05-22",35.830002
"1609","2013-05-23",35.68
"1610","2013-05-24",33.900002
"1611","2013-05-28",34.099998
"1612","2013-05-29",34.02
"1613","2013-05-30",34.009998
"1614","2013-05-31",34.32
"1615","2013-06-03",34.27
"1616","2013-06-04",34.810001
"1617","2013-06-05",34.060001
"1618","2013-06-06",34.490002
"1619","2013-06-07",34.93
"1620","2013-06-10",35.220001
"1621","2013-06-11",34.580002
"1622","2013-06-12",34.16
"1623","2013-06-13",34.459999
"1624","2013-06-14",34.77
"1625","2013-06-17",34.66
"1626","2013-06-18",35.41
"1627","2013-06-19",35.5
"1628","2013-06-20",34.950001
"1629","2013-06-21",34.98
"1630","2013-06-24",34.360001
"1631","2013-06-25",34.57
"1632","2013-06-26",33.900002
"1633","2013-06-27",34.25
"1634","2013-06-28",35.130001
"1635","2013-07-01",35.360001
"1636","2013-07-02",35.689999
"1637","2013-07-03",35.439999
"1638","2013-07-05",35.759998
"1639","2013-07-08",36.66
"1640","2013-07-09",36.599998
"1641","2013-07-10",36.75
"1642","2013-07-11",36.779999
"1643","2013-07-12",37.049999
"1644","2013-07-15",37.110001
"1645","2013-07-16",36.41
"1646","2013-07-17",36.23
"1647","2013-07-18",36.580002
"1648","2013-07-19",36.490002
"1649","2013-07-22",36.59
"1650","2013-07-23",36.34
"1651","2013-07-24",35.650002
"1652","2013-07-25",36.07
"1653","2013-07-26",36.27
"1654","2013-07-29",36.330002
"1655","2013-07-30",36.470001
"1656","2013-07-31",36.130001
"1657","2013-08-01",37.259998
"1658","2013-08-02",37.310001
"1659","2013-08-05",37.610001
"1660","2013-08-06",35.630001
"1661","2013-08-07",35.84
"1662","2013-08-08",35.669998
"1663","2013-08-09",34.52
"1664","2013-08-12",34.970001
"1665","2013-08-13",34.939999
"1666","2013-08-14",34.860001
"1667","2013-08-15",34.610001
"1668","2013-08-16",34.650002
"1669","2013-08-19",34.009998
"1670","2013-08-20",35.099998
"1671","2013-08-21",34.060001
"1672","2013-08-22",34.009998
"1673","2013-08-23",33.009998
"1674","2013-08-26",33.02
"1675","2013-08-27",32.16
"1676","2013-08-28",32.57
"1677","2013-08-29",32.540001
"1678","2013-08-30",32.200001
"1679","2013-09-03",32.080002
"1680","2013-09-04",32.860001
"1681","2013-09-05",32.84
"1682","2013-09-06",32.650002
"1683","2013-09-09",33.139999
"1684","2013-09-10",33.310001
"1685","2013-09-11",33.5
"1686","2013-09-12",32.919998
"1687","2013-09-13",32.82
"1688","2013-09-16",32.799999
"1689","2013-09-17",33.360001
"1690","2013-09-18",33.669998
"1691","2013-09-19",33.369999
"1692","2013-09-20",32.970001
"1693","2013-09-23",32.68
"1694","2013-09-24",33.080002
"1695","2013-09-25",32.540001
"1696","2013-09-26",32.759998
"1697","2013-09-27",34.099998
"1698","2013-09-30",33.939999
"1699","2013-10-01",34.009998
"1700","2013-10-02",33.889999
"1701","2013-10-03",33.490002
"1702","2013-10-04",33.509998
"1703","2013-10-07",32.830002
"1704","2013-10-08",32.360001
"1705","2013-10-09",32.549999
"1706","2013-10-10",33.029999
"1707","2013-10-11",32.869999
"1708","2013-10-14",32.91
"1709","2013-10-15",32.830002
"1710","2013-10-16",33.259998
"1711","2013-10-17",33.150002
"1712","2013-10-18",33.799999
"1713","2013-10-21",33.529999
"1714","2013-10-22",33.790001
"1715","2013-10-23",33.950001
"1716","2013-10-24",34.189999
"1717","2013-10-25",34.200001
"1718","2013-10-28",34.580002
"1719","2013-10-29",35.099998
"1720","2013-10-30",34.75
"1721","2013-10-31",34.700001
"1722","2013-11-01",34.990002
"1723","2013-11-04",34.650002
"1724","2013-11-05",34.830002
"1725","2013-11-06",35.549999
"1726","2013-11-07",35.259998
"1727","2013-11-08",35.970001
"1728","2013-11-11",36.279999
"1729","2013-11-12",35.93
"1730","2013-11-13",36.740002
"1731","2013-11-14",37.130001
"1732","2013-11-15",37.139999
"1733","2013-11-18",37.16
"1734","2013-11-19",37
"1735","2013-11-20",36.560001
"1736","2013-11-21",36.759998
"1737","2013-11-22",38.27
"1738","2013-11-25",38.509998
"1739","2013-11-26",38.560001
"1740","2013-11-27",38.970001
"1741","2013-11-29",38.889999
"1742","2013-12-02",38.970001
"1743","2013-12-03",39.119999
"1744","2013-12-04",38.759998
"1745","2013-12-05",38.84
"1746","2013-12-06",39.209999
"1747","2013-12-09",38.720001
"1748","2013-12-10",38.619999
"1749","2013-12-11",38.810001
"1750","2013-12-12",38.57
"1751","2013-12-13",38.810001
"1752","2013-12-16",38.939999
"1753","2013-12-17",39.080002
"1754","2013-12-18",40.049999
"1755","2013-12-19",39.68
"1756","2013-12-20",41.110001
"1757","2013-12-23",40.950001
"1758","2013-12-24",41.240002
"1759","2013-12-26",41.049999
"1760","2013-12-27",40.98
"1761","2013-12-30",41.27
"1762","2013-12-31",41.439999
"1763","2014-01-02",40.779999
"1764","2014-01-03",41.25
"1765","2014-01-06",41.25
"1766","2014-01-07",41.25
"1767","2014-01-08",41.110001
"1768","2014-01-09",41.049999
"1769","2014-01-10",41.259998
"1770","2014-01-13",40.619999
"1771","2014-01-14",40.860001
"1772","2014-01-15",40.18
"1773","2014-01-16",39.490002
"1774","2014-01-17",38.889999
"1775","2014-01-21",38.709999
"1776","2014-01-22",38.59
"1777","2014-01-23",38.209999
"1778","2014-01-24",37.470001
"1779","2014-01-27",38.009998
"1780","2014-01-28",38.18
"1781","2014-01-29",37.630001
"1782","2014-01-30",38.759998
"1783","2014-01-31",38.599998
"1784","2014-02-03",36.73
"1785","2014-02-04",37.540001
"1786","2014-02-05",37.950001
"1787","2014-02-06",38.349998
"1788","2014-02-07",38.669998
"1789","2014-02-10",38.470001
"1790","2014-02-11",39.27
"1791","2014-02-12",39.150002
"1792","2014-02-13",39.209999
"1793","2014-02-14",38.950001
"1794","2014-02-18",38.849998
"1795","2014-02-19",39.400002
"1796","2014-02-20",40.060001
"1797","2014-02-21",40
"1798","2014-02-24",40.459999
"1799","2014-02-25",41.369999
"1800","2014-02-26",41.98
"1801","2014-02-27",41.830002
"1802","2014-02-28",41.709999
"1803","2014-03-03",41.790001
"1804","2014-03-04",42.790001
"1805","2014-03-05",42.369999
"1806","2014-03-06",42.73
"1807","2014-03-07",46.490002
"1808","2014-03-10",45.970001
"1809","2014-03-11",46.169998
"1810","2014-03-12",45.689999
"1811","2014-03-13",45.490002
"1812","2014-03-14",45.07
"1813","2014-03-17",45.400002
"1814","2014-03-18",46.220001
"1815","2014-03-19",46.32
"1816","2014-03-20",46.540001
"1817","2014-03-21",45.84
"1818","2014-03-24",46.130001
"1819","2014-03-25",46.060001
"1820","2014-03-26",45.080002
"1821","2014-03-27",45.259998
"1822","2014-03-28",46.130001
"1823","2014-03-31",46.98
"1824","2014-04-01",47.299999
"1825","2014-04-02",48.330002
"1826","2014-04-03",47.240002
"1827","2014-04-04",46.310001
"1828","2014-04-07",45.23
"1829","2014-04-08",45.860001
"1830","2014-04-09",46.130001
"1831","2014-04-10",44.740002
"1832","2014-04-11",44.02
"1833","2014-04-14",44.5
"1834","2014-04-15",44.619999
"1835","2014-04-16",45.200001
"1836","2014-04-17",45.240002
"1837","2014-04-21",45.380001
"1838","2014-04-22",45.560001
"1839","2014-04-23",45.73
"1840","2014-04-24",46.139999
"1841","2014-04-25",45.84
"1842","2014-04-28",46.279999
"1843","2014-04-29",46.540001
"1844","2014-04-30",46.529999
"1845","2014-05-01",46.529999
"1846","2014-05-02",47.099998
"1847","2014-05-05",47.349998
"1848","2014-05-06",46.91
"1849","2014-05-07",46.75
"1850","2014-05-08",47.16
"1851","2014-05-09",47.830002
"1852","2014-05-12",48.689999
"1853","2014-05-13",48.860001
"1854","2014-05-14",48.810001
"1855","2014-05-15",48.360001
"1856","2014-05-16",49
"1857","2014-05-19",48.82
"1858","2014-05-20",47.830002
"1859","2014-05-21",47.560001
"1860","2014-05-22",48.169998
"1861","2014-05-23",48.919998
"1862","2014-05-27",48.43
"1863","2014-05-28",48.48
"1864","2014-05-29",48
"1865","2014-05-30",48.18
"1866","2014-06-02",48.549999
"1867","2014-06-03",48.849998
"1868","2014-06-04",49.200001
"1869","2014-06-05",49.82
"1870","2014-06-06",49.599998
"1871","2014-06-09",49.529999
"1872","2014-06-10",49.939999
"1873","2014-06-11",49.610001
"1874","2014-06-12",49.490002
"1875","2014-06-13",49.439999
"1876","2014-06-16",49.849998
"1877","2014-06-17",49.32
"1878","2014-06-18",49.98
"1879","2014-06-19",49.830002
"1880","2014-06-20",49.630001
"1881","2014-06-23",49.990002
"1882","2014-06-24",49.470001
"1883","2014-06-25",49.860001
"1884","2014-06-26",49.32
"1885","2014-06-27",50.619999
"1886","2014-06-30",50.720001
"1887","2014-07-01",51.599998
"1888","2014-07-02",51.41
"1889","2014-07-03",51.740002
