"","date","ITCB"
"997","2010-12-15",27.431999
"998","2010-12-16",27.6
"999","2010-12-17",27.42
"1000","2010-12-20",27.228001
"1001","2010-12-21",27.687
"1002","2010-12-22",27.048
"1003","2010-12-23",26.879999
"1004","2010-12-27",26.969999
"1005","2010-12-28",26.790001
"1006","2010-12-29",27.15
"1007","2010-12-30",27.936001
"1008","2010-12-31",27.756001
"1009","2011-01-03",28.128
"1010","2011-01-04",26.049
"1011","2011-01-05",25.245001
"1012","2011-01-06",25.200001
"1013","2011-01-07",24.879
"1014","2011-01-10",24.489
"1015","2011-01-11",24.495001
"1016","2011-01-12",25.136999
"1017","2011-01-13",25.427999
"1018","2011-01-14",25.032
"1019","2011-01-18",24.969
"1020","2011-01-19",24.84
"1021","2011-01-20",24.450001
"1022","2011-01-21",24.648001
"1023","2011-01-24",24.162001
"1024","2011-01-25",23.985001
"1025","2011-01-26",24.615
"1026","2011-01-27",25.308001
"1027","2011-01-28",24.096001
"1028","2011-01-31",23.931
"1029","2011-02-01",24.468
"1030","2011-02-02",23.535
"1031","2011-02-03",23.223
"1032","2011-02-04",23.829
"1033","2011-02-07",23.847
"1034","2011-02-08",23.52
"1035","2011-02-09",22.767
"1036","2011-02-10",23.115
"1037","2011-02-11",23.973
"1038","2011-02-14",24.525
"1039","2011-02-15",24.546
"1040","2011-02-16",23.301001
"1041","2011-02-17",23.1
"1042","2011-02-18",22.976999
"1043","2011-02-22",22.521
"1044","2011-02-23",21.290001
"1045","2011-02-24",21.940001
"1046","2011-02-25",22.07
"1047","2011-02-28",22.34
"1048","2011-03-01",23.1
"1049","2011-03-02",22.68
"1050","2011-03-03",22.9
"1051","2011-03-04",22.709999
"1052","2011-03-07",22.290001
"1053","2011-03-08",22.450001
"1054","2011-03-09",22.01
"1055","2011-03-10",21.65
"1056","2011-03-11",21.559999
"1057","2011-03-14",21.84
"1058","2011-03-15",21.450001
"1059","2011-03-16",21.6
"1060","2011-03-17",21.870001
"1061","2011-03-18",21.27
"1062","2011-03-21",21.41
"1063","2011-03-22",21.59
"1064","2011-03-23",21.59
"1065","2011-03-24",21.440001
"1066","2011-03-25",21.1
"1067","2011-03-28",22.35
"1068","2011-03-29",21.93
"1069","2011-03-30",21.440001
"1070","2011-03-31",22.389999
"1071","2011-04-01",22.85
"1072","2011-04-04",22.870001
"1073","2011-04-05",23.18
"1074","2011-04-06",22.67
"1075","2011-04-07",22.59
"1076","2011-04-08",22.25
"1077","2011-04-11",22.98
"1078","2011-04-12",22.9
"1079","2011-04-13",22.809999
"1080","2011-04-14",23.700001
"1081","2011-04-15",23.24
"1082","2011-04-18",22.6
"1083","2011-04-19",23.09
"1084","2011-04-20",23.24
"1085","2011-04-21",23.5
"1086","2011-04-25",23.610001
"1087","2011-04-26",23.49
"1088","2011-04-27",23.5
"1089","2011-04-28",23.67
"1090","2011-04-29",23.15
"1091","2011-05-02",23.549999
"1092","2011-05-03",23.68
"1093","2011-05-04",23.09
"1094","2011-05-05",23
"1095","2011-05-06",23.709999
"1096","2011-05-09",23.360001
"1097","2011-05-10",23.549999
"1098","2011-05-11",23.299999
"1099","2011-05-12",23.6
"1100","2011-05-13",23.620001
"1101","2011-05-16",23.799999
"1102","2011-05-17",23.5
"1103","2011-05-18",23.77
"1104","2011-05-19",23.76
"1105","2011-05-20",23.84
"1106","2011-05-23",23.389999
"1107","2011-05-24",23.559999
"1108","2011-05-25",23.959999
"1109","2011-05-26",24.02
"1110","2011-05-27",24.610001
"1111","2011-05-31",25.299999
"1112","2011-06-01",24.74
"1113","2011-06-02",24.77
"1114","2011-06-03",24.549999
"1115","2011-06-06",24.16
"1116","2011-06-07",24.6
"1117","2011-06-08",24.34
"1118","2011-06-09",24.309999
"1119","2011-06-10",24.16
"1120","2011-06-13",23.83
"1121","2011-06-14",23.639999
"1122","2011-06-15",23.940001
"1123","2011-06-16",23.57
"1124","2011-06-17",23.83
"1125","2011-06-20",23.559999
"1126","2011-06-21",23.549999
"1127","2011-06-22",23.18
"1128","2011-06-23",23
"1129","2011-06-24",23.530001
"1130","2011-06-27",23.52
"1131","2011-06-28",23.559999
"1132","2011-06-29",23.790001
"1133","2011-06-30",23.9
"1134","2011-07-01",24.1
"1135","2011-07-05",23.639999
"1136","2011-07-06",23.57
"1137","2011-07-07",23.799999
"1138","2011-07-08",23.610001
"1139","2011-07-11",23.030001
"1140","2011-07-12",23.1
"1141","2011-07-13",23.23
"1142","2011-07-14",22.950001
"1143","2011-07-15",23.59
"1144","2011-07-18",23.08
"1145","2011-07-19",22.959999
"1146","2011-07-20",22.690001
"1147","2011-07-21",22.68
"1148","2011-07-22",23.02
"1149","2011-07-25",23.049999
"1150","2011-07-26",22.459999
"1151","2011-07-27",22.450001
"1152","2011-07-28",22.200001
"1153","2011-07-29",22
"1154","2011-08-01",22.280001
"1155","2011-08-02",21.950001
"1156","2011-08-03",21.459999
"1157","2011-08-04",20.4
"1158","2011-08-05",20.299999
"1159","2011-08-08",18.549999
"1160","2011-08-09",19.280001
"1161","2011-08-10",20.040001
"1162","2011-08-11",21.65
"1163","2011-08-12",21.799999
"1164","2011-08-15",22.700001
"1165","2011-08-16",21.32
"1166","2011-08-17",22.389999
"1167","2011-08-18",21.33
"1168","2011-08-19",21.530001
"1169","2011-08-22",21.76
"1170","2011-08-23",22.139999
"1171","2011-08-24",22.41
"1172","2011-08-25",22.6
"1173","2011-08-26",22.9
"1174","2011-08-29",22.209999
"1175","2011-08-30",22.690001
"1176","2011-08-31",22.35
"1177","2011-09-01",22.290001
"1178","2011-09-02",22.4
"1179","2011-09-06",23
"1180","2011-09-07",22.18
"1181","2011-09-08",23.209999
"1182","2011-09-09",22.450001
"1183","2011-09-12",21.389999
"1184","2011-09-13",21.219999
"1185","2011-09-14",21.16
"1186","2011-09-15",20.82
"1187","2011-09-16",19.719999
"1188","2011-09-19",19.65
"1189","2011-09-20",20.25
"1190","2011-09-21",20.07
"1191","2011-09-22",18.549999
"1192","2011-09-23",18.379999
"1193","2011-09-26",18.51
"1194","2011-09-27",19.26
"1195","2011-09-28",19.15
"1196","2011-09-29",19.51
"1197","2011-09-30",19.440001
"1198","2011-10-03",17.93
"1199","2011-10-04",17.049999
"1200","2011-10-05",17.42
"1201","2011-10-06",18.360001
"1202","2011-10-07",18.700001
"1203","2011-10-10",19.379999
"1204","2011-10-11",19.6
"1205","2011-10-12",20
"1206","2011-10-13",19.690001
"1207","2011-10-14",19.790001
"1208","2011-10-17",19.540001
"1209","2011-10-18",20.450001
"1210","2011-10-19",19.49
"1211","2011-10-20",19.67
"1212","2011-10-21",19.68
"1213","2011-10-24",20.200001
"1214","2011-10-25",19.85
"1215","2011-10-26",20.540001
"1216","2011-10-27",21.200001
"1217","2011-10-28",21.299999
"1218","2011-10-31",20.85
"1219","2011-11-01",20.48
"1220","2011-11-02",20.959999
"1221","2011-11-03",21.389999
"1222","2011-11-04",21
"1223","2011-11-07",20.959999
"1224","2011-11-08",21.26
"1225","2011-11-09",20.200001
"1226","2011-11-10",20.139999
"1227","2011-11-11",20.059999
"1228","2011-11-14",19.870001
"1229","2011-11-15",19.780001
"1230","2011-11-16",20.440001
"1231","2011-11-17",19.860001
"1232","2011-11-18",20.110001
"1233","2011-11-21",19.6
"1234","2011-11-22",19.299999
"1235","2011-11-23",18.25
"1236","2011-11-25",18.290001
"1237","2011-11-28",18.799999
"1238","2011-11-29",18.42
"1239","2011-11-30",20.4
"1240","2011-12-01",19.799999
"1241","2011-12-02",19.76
"1242","2011-12-05",19.709999
"1243","2011-12-06",20.209999
"1244","2011-12-07",20.85
"1245","2011-12-08",20.190001
"1246","2011-12-09",20.6
"1247","2011-12-12",20.950001
"1248","2011-12-13",20.469999
"1249","2011-12-14",20.290001
"1250","2011-12-15",20.26
"1251","2011-12-16",20.52
"1252","2011-12-19",19.790001
"1253","2011-12-20",20.139999
"1254","2011-12-21",20.15
"1255","2011-12-22",19.91
"1256","2011-12-23",19.9
"1257","2011-12-27",19.790001
"1258","2011-12-28",19.700001
"1259","2011-12-29",19.27
"1260","2011-12-30",19.91
"1261","2012-01-03",20.66
"1262","2012-01-04",20.799999
"1263","2012-01-05",20.459999
"1264","2012-01-06",20.51
"1265","2012-01-09",20.25
"1266","2012-01-10",20.709999
"1267","2012-01-11",20.620001
"1268","2012-01-12",20.629999
"1269","2012-01-13",20.620001
"1270","2012-01-17",20.84
"1271","2012-01-18",21.41
"1272","2012-01-19",21.620001
"1273","2012-01-20",21.5
"1274","2012-01-23",21.889999
"1275","2012-01-24",21.290001
"1276","2012-01-25",21.870001
"1277","2012-01-26",21.77
"1278","2012-01-27",22.559999
"1279","2012-01-30",22.299999
"1280","2012-01-31",22.209999
"1281","2012-02-01",22.59
"1282","2012-02-02",22.709999
"1283","2012-02-03",23.08
"1284","2012-02-06",23.07
"1285","2012-02-07",22.99
"1286","2012-02-08",23
"1287","2012-02-09",22.99
"1288","2012-02-10",22.99
"1289","2012-02-13",23.040001
"1290","2012-02-14",22.85
"1291","2012-02-15",23
"1292","2012-02-16",22.83
"1293","2012-02-17",21.549999
"1294","2012-02-21",21.299999
"1295","2012-02-22",21.389999
"1296","2012-02-23",21.299999
"1297","2012-02-24",21.280001
"1298","2012-02-27",21.26
"1299","2012-02-28",21.48
"1300","2012-02-29",21.190001
"1301","2012-03-01",21.459999
"1302","2012-03-02",21.25
"1303","2012-03-05",21.33
"1304","2012-03-06",20.700001
"1305","2012-03-07",21.01
"1306","2012-03-08",21
"1307","2012-03-09",20.969999
"1308","2012-03-12",20.76
"1309","2012-03-13",20.969999
"1310","2012-03-14",20.59
"1311","2012-03-15",20.32
"1312","2012-03-16",20.200001
"1313","2012-03-19",20.200001
"1314","2012-03-20",20.15
"1315","2012-03-21",20.07
"1316","2012-03-22",19.610001
"1317","2012-03-23",19.879999
"1318","2012-03-26",19.950001
"1319","2012-03-27",20.5
"1320","2012-03-28",20.4
"1321","2012-03-29",20.15
"1322","2012-03-30",20.35
"1323","2012-04-02",20.889999
"1324","2012-04-03",21.139999
"1325","2012-04-04",20.84
"1326","2012-04-05",21.26
"1327","2012-04-09",20.299999
"1328","2012-04-10",19.889999
"1329","2012-04-11",20.370001
"1330","2012-04-12",20.450001
"1331","2012-04-13",20.32
"1332","2012-04-16",20.530001
"1333","2012-04-17",20.639999
"1334","2012-04-18",20.27
"1335","2012-04-19",20.370001
"1336","2012-04-20",20.5
"1337","2012-04-23",20.209999
"1338","2012-04-24",19.98
"1339","2012-04-25",20.68
"1340","2012-04-26",20.25
"1341","2012-04-27",20.73
"1342","2012-04-30",20.110001
"1343","2012-05-01",19.92
"1344","2012-05-02",20.32
"1345","2012-05-03",20.219999
"1346","2012-05-04",20.139999
"1347","2012-05-07",20.190001
"1348","2012-05-08",20.059999
"1349","2012-05-09",20
"1350","2012-05-10",20.15
"1351","2012-05-11",20.9
"1352","2012-05-14",19.959999
"1353","2012-05-15",19.629999
"1354","2012-05-16",19.200001
"1355","2012-05-17",18.98
"1356","2012-05-18",18.98
"1357","2012-05-21",19.049999
"1358","2012-05-22",18.98
"1359","2012-05-23",18.85
"1360","2012-05-24",18.799999
"1361","2012-05-25",18.52
"1362","2012-05-29",18.66
"1363","2012-05-30",18.9
"1364","2012-05-31",18.57
"1365","2012-06-01",18.469999
"1366","2012-06-04",18.530001
"1367","2012-06-05",18.52
"1368","2012-06-06",19.01
"1369","2012-06-07",19.25
"1370","2012-06-08",19.1
"1371","2012-06-11",18.5
"1372","2012-06-12",18.75
"1373","2012-06-13",18.809999
"1374","2012-06-14",18.450001
"1375","2012-06-15",19.110001
"1376","2012-06-18",19
"1377","2012-06-19",19.09
"1378","2012-06-20",19
"1379","2012-06-21",18.450001
"1380","2012-06-22",18.6
"1381","2012-06-25",18.33
"1382","2012-06-26",18.32
"1383","2012-06-27",18.459999
"1384","2012-06-28",18.379999
"1385","2012-06-29",19.049999
"1386","2012-07-02",19.23
"1387","2012-07-03",19.200001
"1388","2012-07-05",19.280001
"1389","2012-07-06",19.1
"1390","2012-07-09",19.15
"1391","2012-07-10",19.17
"1392","2012-07-11",19
"1393","2012-07-12",18.82
"1394","2012-07-13",18.969999
"1395","2012-07-16",19.09
"1396","2012-07-17",19.309999
"1397","2012-07-18",19.129999
"1398","2012-07-19",19.42
"1399","2012-07-20",18.65
"1400","2012-07-23",18.65
"1401","2012-07-24",18.440001
"1402","2012-07-25",18.35
"1403","2012-07-26",18.43
"1404","2012-07-27",18.379999
"1405","2012-07-30",18.700001
"1406","2012-07-31",18.58
"1407","2012-08-01",17.91
"1408","2012-08-02",18.049999
"1409","2012-08-03",18.290001
"1410","2012-08-06",18.799999
"1411","2012-08-07",18.43
"1412","2012-08-08",18.190001
"1413","2012-08-09",17.540001
"1414","2012-08-10",17.75
"1415","2012-08-13",17.700001
"1416","2012-08-14",17.74
"1417","2012-08-15",17.799999
"1418","2012-08-16",18.18
"1419","2012-08-17",18.219999
"1420","2012-08-20",18.139999
"1421","2012-08-21",17.92
"1422","2012-08-22",17.76
"1423","2012-08-23",17.98
"1424","2012-08-24",17.77
"1425","2012-08-27",17.65
"1426","2012-08-28",17.5
"1427","2012-08-29",17.549999
"1428","2012-08-30",17.110001
"1429","2012-08-31",17.690001
"1430","2012-09-04",17.51
"1431","2012-09-05",17.549999
"1432","2012-09-06",17.9
"1433","2012-09-07",18.129999
"1434","2012-09-10",17.549999
"1435","2012-09-11",17.9
"1436","2012-09-12",18.17
"1437","2012-09-13",18.17
"1438","2012-09-14",18.030001
"1439","2012-09-17",17.93
"1440","2012-09-18",17.610001
"1441","2012-09-19",17.610001
"1442","2012-09-20",17.870001
"1443","2012-09-21",17.85
"1444","2012-09-24",18.16
"1445","2012-09-25",18.09
"1446","2012-09-26",18.07
"1447","2012-09-27",17.950001
"1448","2012-09-28",18.08
"1449","2012-10-01",17.77
"1450","2012-10-02",17.99
"1451","2012-10-03",17.870001
"1452","2012-10-04",18.34
"1453","2012-10-05",18.4
"1454","2012-10-08",18.34
"1455","2012-10-09",18.27
"1456","2012-10-10",18.639999
"1457","2012-10-11",19.02
"1458","2012-10-12",19.9
"1459","2012-10-15",19.32
"1460","2012-10-16",19.16
"1461","2012-10-17",19.59
"1462","2012-10-18",19.75
"1463","2012-10-19",19.709999
"1464","2012-10-22",19.52
"1465","2012-10-23",19.51
"1466","2012-10-24",18.799999
"1467","2012-10-25",19.450001
"1468","2012-10-26",19.459999
"1469","2012-10-31",20.5
"1470","2012-11-01",21
"1471","2012-11-02",20.549999
"1472","2012-11-05",20
"1473","2012-11-06",19.65
"1474","2012-11-07",19.719999
"1475","2012-11-08",19.9
"1476","2012-11-09",19.98
"1477","2012-11-12",19.889999
"1478","2012-11-13",19.33
"1479","2012-11-14",19
"1480","2012-11-15",18.5
"1481","2012-11-16",19.01
"1482","2012-11-19",18.98
"1483","2012-11-20",19.110001
"1484","2012-11-21",19.030001
"1485","2012-11-23",18.75
"1486","2012-11-26",19.030001
"1487","2012-11-27",18.889999
"1488","2012-11-28",19.059999
"1489","2012-11-29",19.450001
"1490","2012-11-30",19.48
"1491","2012-12-03",19.700001
"1492","2012-12-04",19.690001
"1493","2012-12-05",19.469999
"1494","2012-12-06",19.59
"1495","2012-12-07",19.549999
"1496","2012-12-10",19.25
"1497","2012-12-11",20.15
"1498","2012-12-12",20.4
"1499","2012-12-13",19.83
"1500","2012-12-14",20.120001
"1501","2012-12-17",20
"1502","2012-12-18",20.209999
"1503","2012-12-19",20.299999
"1504","2012-12-20",19.530001
"1505","2012-12-21",19.299999
"1506","2012-12-24",19.49
"1507","2012-12-26",19.6
"1508","2012-12-27",20.129999
"1509","2012-12-28",20.15
"1510","2012-12-31",20.25
"1511","2013-01-02",20.42
"1512","2013-01-03",20.32
"1513","2013-01-04",21.530001
"1514","2013-01-07",20.799999
"1515","2013-01-08",20.690001
"1516","2013-01-09",21.049999
"1517","2013-01-10",21
"1518","2013-01-11",20.75
"1519","2013-01-14",21.049999
"1520","2013-01-15",21.110001
"1521","2013-01-16",21.42
"1522","2013-01-17",21.58
"1523","2013-01-18",21.66
"1524","2013-01-22",21.200001
"1525","2013-01-23",21
"1526","2013-01-24",20.940001
"1527","2013-01-25",20.49
"1528","2013-01-28",20.75
"1529","2013-01-29",20.91
"1530","2013-01-30",21.17
"1531","2013-01-31",21.540001
"1532","2013-02-01",21.75
"1533","2013-02-04",21.700001
"1534","2013-02-05",21.9
"1535","2013-02-06",21.780001
"1536","2013-02-07",21.82
"1537","2013-02-08",21.82
"1538","2013-02-11",21.450001
"1539","2013-02-12",21.4
"1540","2013-02-13",22.040001
"1541","2013-02-14",22.190001
"1542","2013-02-15",21.790001
"1543","2013-02-19",21.85
"1544","2013-02-20",21.299999
"1545","2013-02-21",21.209999
"1546","2013-02-22",21.15
"1547","2013-02-25",21.48
"1548","2013-02-26",21.24
"1549","2013-02-27",21.690001
"1550","2013-02-28",22.02
"1551","2013-03-01",21.92
"1552","2013-03-04",22.059999
"1553","2013-03-05",21.780001
"1554","2013-03-06",21.41
"1555","2013-03-07",21.309999
"1556","2013-03-08",21.219999
"1557","2013-03-11",21.459999
"1558","2013-03-12",21.370001
"1559","2013-03-13",21.389999
"1560","2013-03-14",21.43
"1561","2013-03-15",21.030001
"1562","2013-03-18",21
"1563","2013-03-19",20.85
"1564","2013-03-20",21.110001
"1565","2013-03-21",21
"1566","2013-03-22",20.950001
"1567","2013-03-25",20.75
"1568","2013-03-26",20.67
"1569","2013-03-27",20.77
"1570","2013-03-28",20.91
"1571","2013-04-01",20.440001
"1572","2013-04-02",20.370001
"1573","2013-04-03",20.549999
"1574","2013-04-04",20.34
"1575","2013-04-05",19.99
"1576","2013-04-08",20.559999
"1577","2013-04-09",20.940001
"1578","2013-04-10",20.93
"1579","2013-04-11",20.59
"1580","2013-04-12",20
"1581","2013-04-15",19.360001
"1582","2013-04-16",19.6
"1583","2013-04-17",19.34
"1584","2013-04-18",19.950001
"1585","2013-04-19",20.16
"1586","2013-04-22",20.059999
"1587","2013-04-23",20.59
"1588","2013-04-24",20.41
"1589","2013-04-25",20.98
"1590","2013-04-26",20.370001
"1591","2013-04-29",20.440001
"1592","2013-04-30",20.48
"1593","2013-05-01",20.43
"1594","2013-05-02",20.639999
"1595","2013-05-03",20.690001
"1596","2013-05-06",20.6
"1597","2013-05-07",20.700001
"1598","2013-05-08",20.370001
"1599","2013-05-09",20.370001
"1600","2013-05-10",19.98
"1601","2013-05-13",20.48
"1602","2013-05-14",20.25
"1603","2013-05-15",20.16
"1604","2013-05-16",20.09
"1605","2013-05-17",20.200001
"1606","2013-05-20",19.92
"1607","2013-05-21",19.870001
"1608","2013-05-22",19.4
"1609","2013-05-23",19.379999
"1610","2013-05-24",19
"1611","2013-05-28",18.15
"1612","2013-05-29",17.98
"1613","2013-05-30",17.780001
"1614","2013-05-31",17.809999
"1615","2013-06-03",17.51
"1616","2013-06-04",17.190001
"1617","2013-06-05",17.15
"1618","2013-06-06",17.120001
"1619","2013-06-07",17.1
"1620","2013-06-10",16.68
"1621","2013-06-11",16.52
"1622","2013-06-12",15.96
"1623","2013-06-13",16.15
"1624","2013-06-14",16.25
"1625","2013-06-17",16.34
"1626","2013-06-18",16.08
"1627","2013-06-19",15.8
"1628","2013-06-20",15.2
"1629","2013-06-21",15.43
"1630","2013-06-24",15.4
"1631","2013-06-25",15.85
"1632","2013-06-26",16.799999
"1633","2013-06-27",17
"1634","2013-06-28",17.1
"1635","2013-07-01",17.25
"1636","2013-07-02",16.799999
"1637","2013-07-03",16.809999
"1638","2013-07-05",16.67
"1639","2013-07-08",16.549999
"1640","2013-07-09",16.35
"1641","2013-07-10",16.200001
"1642","2013-07-11",16.200001
"1643","2013-07-12",16.129999
"1644","2013-07-15",16.469999
"1645","2013-07-16",16.25
"1646","2013-07-17",16.469999
"1647","2013-07-18",16.24
"1648","2013-07-19",15.54
"1649","2013-07-22",15.62
"1650","2013-07-23",15.31
"1651","2013-07-24",15.14
"1652","2013-07-25",14.95
"1653","2013-07-26",14.89
"1654","2013-07-29",15.02
"1655","2013-07-30",14.62
"1656","2013-07-31",14.92
"1657","2013-08-01",15.09
"1658","2013-08-02",15.1
"1659","2013-08-05",15.17
"1660","2013-08-06",15.22
"1661","2013-08-07",15.17
"1662","2013-08-08",15.61
"1663","2013-08-09",15.68
"1664","2013-08-12",15.74
"1665","2013-08-13",15.59
"1666","2013-08-14",15.44
"1667","2013-08-15",15.44
"1668","2013-08-16",15.14
"1669","2013-08-19",14.69
"1670","2013-08-20",14.72
"1671","2013-08-21",14.41
"1672","2013-08-22",14.48
"1673","2013-08-23",14.65
"1674","2013-08-26",14.51
"1675","2013-08-27",13.96
"1676","2013-08-28",13.76
"1677","2013-08-29",13.75
"1678","2013-08-30",14.28
"1679","2013-09-03",15.26
"1680","2013-09-04",15.85
"1681","2013-09-05",15.84
"1682","2013-09-06",15.99
"1683","2013-09-09",16.16
"1684","2013-09-10",16.200001
"1685","2013-09-11",16.200001
"1686","2013-09-12",16.040001
"1687","2013-09-13",15.62
"1688","2013-09-16",15.74
"1689","2013-09-17",15.48
"1690","2013-09-18",16
"1691","2013-09-19",16.23
"1692","2013-09-20",16.120001
"1693","2013-09-23",16.639999
"1694","2013-09-24",16.209999
"1695","2013-09-25",15.92
"1696","2013-09-26",16.16
"1697","2013-09-27",15.98
"1698","2013-09-30",15.96
"1699","2013-10-01",16.049999
"1700","2013-10-02",16.309999
"1701","2013-10-03",16.41
"1702","2013-10-04",16.75
"1703","2013-10-07",16.969999
"1704","2013-10-08",17
"1705","2013-10-09",17.08
"1706","2013-10-10",17.780001
"1707","2013-10-11",17.469999
"1708","2013-10-14",17.540001
"1709","2013-10-15",17.49
"1710","2013-10-16",17.67
"1711","2013-10-17",17.34
"1712","2013-10-18",17.309999
"1713","2013-10-21",17.33
"1714","2013-10-22",17.25
"1715","2013-10-23",17.08
"1716","2013-10-24",17.040001
"1717","2013-10-25",17.370001
"1718","2013-10-28",17.15
"1719","2013-10-29",16.9
"1720","2013-10-30",17.040001
"1721","2013-10-31",17.200001
"1722","2013-11-01",17.030001
"1723","2013-11-04",17.18
"1724","2013-11-05",17.190001
"1725","2013-11-06",17.360001
"1726","2013-11-07",17.129999
"1727","2013-11-08",16.879999
"1728","2013-11-11",17.07
"1729","2013-11-12",16.68
"1730","2013-11-13",16.780001
"1731","2013-11-14",17.450001
"1732","2013-11-15",18.35
"1733","2013-11-18",18.879999
"1734","2013-11-19",18.1
"1735","2013-11-20",17.85
"1736","2013-11-21",17.4
"1737","2013-11-22",17.68
"1738","2013-11-25",18.01
"1739","2013-11-26",17.440001
"1740","2013-11-27",17.450001
"1741","2013-11-29",19.389999
"1742","2013-12-02",19.09
"1743","2013-12-03",18.889999
"1744","2013-12-04",19.370001
"1745","2013-12-05",19.870001
"1746","2013-12-06",19.950001
"1747","2013-12-09",19.940001
"1748","2013-12-10",20.08
"1749","2013-12-11",20.02
"1750","2013-12-12",19.74
"1751","2013-12-13",19.620001
"1752","2013-12-16",19.620001
"1753","2013-12-17",19.620001
"1754","2013-12-18",19.809999
"1755","2013-12-19",21.01
"1756","2013-12-20",20.719999
"1757","2013-12-23",20.75
"1758","2013-12-24",20.93
"1759","2013-12-26",20.700001
"1760","2013-12-27",20.709999
"1761","2013-12-30",20.860001
"1762","2013-12-31",21.15
"1763","2014-01-02",21.1
"1764","2014-01-03",21.049999
"1765","2014-01-06",21.139999
"1766","2014-01-07",20.9
"1767","2014-01-08",20.709999
"1768","2014-01-09",20.74
"1769","2014-01-10",20.75
"1770","2014-01-13",20.92
"1771","2014-01-14",20.41
"1772","2014-01-15",20.82
"1773","2014-01-16",20.66
"1774","2014-01-17",20.57
"1775","2014-01-21",20.41
"1776","2014-01-22",20.58
"1777","2014-01-23",19.68
"1778","2014-01-24",19.809999
"1779","2014-01-27",19.370001
"1780","2014-01-28",19.389999
"1781","2014-01-29",16.35
"1782","2014-01-30",16.98
"1783","2014-01-31",16.49
"1784","2014-02-03",15.85
"1785","2014-02-04",15.96
"1786","2014-02-05",15.82
"1787","2014-02-06",16.24
"1788","2014-02-07",16.48
"1789","2014-02-10",16.5
"1790","2014-02-11",16.860001
"1791","2014-02-12",17.09
"1792","2014-02-13",17.040001
"1793","2014-02-14",17.4
"1794","2014-02-18",17.49
"1795","2014-02-19",17.17
"1796","2014-02-20",17.15
"1797","2014-02-21",17.219999
"1798","2014-02-24",17.120001
"1799","2014-02-25",16.91
"1800","2014-02-26",17.030001
"1801","2014-02-27",17.32
"1802","2014-02-28",17.67
"1803","2014-03-03",17.17
"1804","2014-03-04",17.6
"1805","2014-03-05",16.959999
"1806","2014-03-06",16.98
"1807","2014-03-07",16.559999
"1808","2014-03-10",16.870001
"1809","2014-03-11",16.629999
"1810","2014-03-12",16.49
"1811","2014-03-13",16.32
"1812","2014-03-14",16.15
"1813","2014-03-17",16.15
"1814","2014-03-18",16.639999
"1815","2014-03-19",16.52
"1816","2014-03-20",16.73
"1817","2014-03-21",16.85
"1818","2014-03-24",16.74
"1819","2014-03-25",16.68
"1820","2014-03-26",16.780001
"1821","2014-03-27",16.92
"1822","2014-03-28",17.5
"1823","2014-03-31",17.65
"1824","2014-04-01",17.790001
"1825","2014-04-02",17.67
"1826","2014-04-03",17.4
"1827","2014-04-04",17.74
"1828","2014-04-07",18.110001
"1829","2014-04-08",18.540001
"1830","2014-04-09",18.629999
"1831","2014-04-10",18.52
"1832","2014-04-11",18.299999
"1833","2014-04-14",18.190001
"1834","2014-04-15",18.07
"1835","2014-04-16",18.1
"1836","2014-04-17",18.190001
"1837","2014-04-21",18.030001
"1838","2014-04-22",17.879999
"1839","2014-04-23",17.629999
"1840","2014-04-24",17.559999
"1841","2014-04-25",17.559999
"1842","2014-04-28",17.379999
"1843","2014-04-29",17.389999
"1844","2014-04-30",17.65
"1845","2014-05-01",17.719999
"1846","2014-05-02",17.790001
"1847","2014-05-05",17.700001
"1848","2014-05-06",17.68
"1849","2014-05-07",17.870001
"1850","2014-05-08",18.530001
"1851","2014-05-09",18.790001
"1852","2014-05-12",18.809999
"1853","2014-05-13",18.879999
"1854","2014-05-14",18.58
"1855","2014-05-15",18.48
"1856","2014-05-16",18.610001
"1857","2014-05-19",18.67
"1858","2014-05-20",18.33
"1859","2014-05-21",18.540001
"1860","2014-05-22",18.639999
"1861","2014-05-23",18.57
"1862","2014-05-27",18.24
"1863","2014-05-28",18.34
"1864","2014-05-29",18.309999
"1865","2014-05-30",18.02
"1866","2014-06-02",18.16
"1867","2014-06-03",18.299999
"1868","2014-06-04",17.99
"1869","2014-06-05",18.209999
"1870","2014-06-06",18.379999
"1871","2014-06-09",18.280001
"1872","2014-06-10",18.25
"1873","2014-06-11",18.110001
"1874","2014-06-12",18.139999
"1875","2014-06-13",17.950001
"1876","2014-06-16",18.01
"1877","2014-06-17",17.940001
"1878","2014-06-18",18
"1879","2014-06-19",17.959999
"1880","2014-06-20",17.969999
"1881","2014-06-23",18.48
"1882","2014-06-24",18.52
"1883","2014-06-25",18.41
"1884","2014-06-26",18.75
"1885","2014-06-27",18.440001
"1886","2014-06-30",18.639999
"1887","2014-07-01",18.469999
"1888","2014-07-02",18.549999
"1889","2014-07-03",18.67
"1890","2014-07-07",18.59
"1891","2014-07-08",18.549999
"1892","2014-07-09",18.610001
"1893","2014-07-10",18.43
"1894","2014-07-11",18.49
"1895","2014-07-14",18.379999
"1896","2014-07-15",18.379999
"1897","2014-07-16",18.23
"1898","2014-07-17",18.1
"1899","2014-07-18",18
"1900","2014-07-21",18.200001
"1901","2014-07-22",18.09
"1902","2014-07-23",18.040001
"1903","2014-07-24",18.280001
"1904","2014-07-25",18.16
"1905","2014-07-28",18.280001
