"","date","HMTV"
"1003","2017-03-28",11.3
"1004","2017-03-29",11.4
"1005","2017-03-30",11.9
"1006","2017-03-31",11.75
"1007","2017-04-03",11.7
"1008","2017-04-04",11.8
"1009","2017-04-05",11.75
"1010","2017-04-06",11.75
"1011","2017-04-07",11.8
"1012","2017-04-10",11.85
"1013","2017-04-11",11.75
"1014","2017-04-12",11.8
"1015","2017-04-13",11.65
"1016","2017-04-17",11.9
"1017","2017-04-18",12
"1018","2017-04-19",11.9
"1019","2017-04-20",12.25
"1020","2017-04-21",12.3
"1021","2017-04-24",12.1
"1022","2017-04-25",12
"1023","2017-04-26",11.95
"1024","2017-04-27",11.8
"1025","2017-04-28",11.65
"1026","2017-05-01",11.7
"1027","2017-05-02",11.55
"1028","2017-05-03",11.45
"1029","2017-05-04",11.5
"1030","2017-05-05",11.35
"1031","2017-05-08",11.3
"1032","2017-05-09",11.4
"1033","2017-05-10",11.2
"1034","2017-05-11",11.3
"1035","2017-05-12",11.15
"1036","2017-05-15",11.1
"1037","2017-05-16",11.1
"1038","2017-05-17",11.1
"1039","2017-05-18",11.2
"1040","2017-05-19",11.2
"1041","2017-05-22",11.25
"1042","2017-05-23",11.15
"1043","2017-05-24",11.2
"1044","2017-05-25",11.25
"1045","2017-05-26",11.3
"1046","2017-05-30",11.25
"1047","2017-05-31",11.25
"1048","2017-06-01",11.25
"1049","2017-06-02",11.05
"1050","2017-06-05",11.15
"1051","2017-06-06",11.35
"1052","2017-06-07",11.25
"1053","2017-06-08",11.2
"1054","2017-06-09",11.1
"1055","2017-06-12",11.2
"1056","2017-06-13",11.3
"1057","2017-06-14",11.3
"1058","2017-06-15",11.3
"1059","2017-06-16",11.35
"1060","2017-06-19",11.35
"1061","2017-06-20",11.15
"1062","2017-06-21",11.55
"1063","2017-06-22",11.6
"1064","2017-06-23",11.9
"1065","2017-06-26",12
"1066","2017-06-27",12
"1067","2017-06-28",11.85
"1068","2017-06-29",11.9
"1069","2017-06-30",11.85
"1070","2017-07-03",11.85
"1071","2017-07-05",11.85
"1072","2017-07-06",11.8
"1073","2017-07-07",11.9
"1074","2017-07-10",11.85
"1075","2017-07-11",11.9
"1076","2017-07-12",11.8
"1077","2017-07-13",11.95
"1078","2017-07-14",11.9
"1079","2017-07-17",11.95
"1080","2017-07-18",11.9
"1081","2017-07-19",12
"1082","2017-07-20",12.15
"1083","2017-07-21",12.4
"1084","2017-07-24",12.2
"1085","2017-07-25",12.25
"1086","2017-07-26",12.3
"1087","2017-07-27",12.4
"1088","2017-07-28",12.55
"1089","2017-07-31",12.5
"1090","2017-08-01",12.55
"1091","2017-08-02",12.55
"1092","2017-08-03",12.55
"1093","2017-08-04",12.55
"1094","2017-08-07",12.7
"1095","2017-08-08",12.9
"1096","2017-08-09",12.75
"1097","2017-08-10",12.9
"1098","2017-08-11",12.95
"1099","2017-08-14",13
"1100","2017-08-15",12.9
"1101","2017-08-16",12.9
"1102","2017-08-17",12.8
"1103","2017-08-18",12.85
"1104","2017-08-21",12.8
"1105","2017-08-22",12.95
"1106","2017-08-23",12.75
"1107","2017-08-24",12.85
"1108","2017-08-25",12.8
"1109","2017-08-28",12.75
"1110","2017-08-29",13
"1111","2017-08-30",13
"1112","2017-08-31",12.95
"1113","2017-09-01",13.05
"1114","2017-09-05",12.9
"1115","2017-09-06",12.85
"1116","2017-09-07",12.85
"1117","2017-09-08",12.85
"1118","2017-09-11",12.85
"1119","2017-09-12",12.95
"1120","2017-09-13",12.95
"1121","2017-09-14",13.05
"1122","2017-09-15",12.7
"1123","2017-09-18",12.95
"1124","2017-09-19",12.85
"1125","2017-09-20",12.8
"1126","2017-09-21",12.5
"1127","2017-09-22",12.3
"1128","2017-09-25",12.15
"1129","2017-09-26",12.15
"1130","2017-09-27",12.15
"1131","2017-09-28",12.2
"1132","2017-09-29",11.95
"1133","2017-10-02",12.55
"1134","2017-10-03",12.5
"1135","2017-10-04",12.55
"1136","2017-10-05",12.65
"1137","2017-10-06",12.55
"1138","2017-10-09",12.35
"1139","2017-10-10",12.55
"1140","2017-10-11",12.4
"1141","2017-10-12",12.4
"1142","2017-10-13",12.35
"1143","2017-10-16",12.35
"1144","2017-10-17",12.3
"1145","2017-10-18",12.3
"1146","2017-10-19",12.35
"1147","2017-10-20",12.4
"1148","2017-10-23",12.25
"1149","2017-10-24",12.2
"1150","2017-10-25",12.25
"1151","2017-10-26",12.25
"1152","2017-10-27",12.2
"1153","2017-10-30",12.15
"1154","2017-10-31",12.2
"1155","2017-11-01",12.1
"1156","2017-11-02",12.15
"1157","2017-11-03",12
"1158","2017-11-06",11.9
"1159","2017-11-07",11.9
"1160","2017-11-08",11.1
"1161","2017-11-09",11.1
"1162","2017-11-10",11.15
"1163","2017-11-13",11.1
"1164","2017-11-14",10.8
"1165","2017-11-15",10.9
"1166","2017-11-16",10.95
"1167","2017-11-17",11.1
"1168","2017-11-20",11.05
"1169","2017-11-21",11.2
"1170","2017-11-22",11.25
"1171","2017-11-24",11.4
"1172","2017-11-27",11.25
"1173","2017-11-28",11.3
"1174","2017-11-29",11.2
"1175","2017-11-30",11.2
"1176","2017-12-01",11.35
"1177","2017-12-04",11.7
"1178","2017-12-05",11.75
"1179","2017-12-06",11.75
"1180","2017-12-07",11.75
"1181","2017-12-08",11.7
"1182","2017-12-11",11.65
"1183","2017-12-12",11.65
"1184","2017-12-13",11.55
"1185","2017-12-14",11.5
"1186","2017-12-15",11.6
"1187","2017-12-18",11.65
"1188","2017-12-19",11.6
"1189","2017-12-20",11.6
"1190","2017-12-21",11.7
"1191","2017-12-22",11.65
"1192","2017-12-26",11.7
"1193","2017-12-27",11.5
"1194","2017-12-28",11.5
"1195","2017-12-29",11.55
"1196","2018-01-02",11.55
"1197","2018-01-03",11.35
"1198","2018-01-04",11.3
"1199","2018-01-05",11.2
"1200","2018-01-08",11.05
"1201","2018-01-09",10.8
"1202","2018-01-10",10.75
"1203","2018-01-11",11.03
"1204","2018-01-12",10.95
"1205","2018-01-16",11.05
"1206","2018-01-17",11
"1207","2018-01-18",10.95
"1208","2018-01-19",11.3
"1209","2018-01-22",11
"1210","2018-01-23",10.95
"1211","2018-01-24",10.9
"1212","2018-01-25",10.95
"1213","2018-01-26",10.85
"1214","2018-01-29",11
"1215","2018-01-30",10.8
"1216","2018-01-31",10.7
"1217","2018-02-01",10.55
"1218","2018-02-02",10.8
"1219","2018-02-05",10.7
"1220","2018-02-06",10.85
"1221","2018-02-07",10.9
"1222","2018-02-08",10.65
"1223","2018-02-09",10.8
"1224","2018-02-12",10.9
"1225","2018-02-13",11
"1226","2018-02-14",11.15
"1227","2018-02-15",11.1
"1228","2018-02-16",11.25
"1229","2018-02-20",11.2
"1230","2018-02-21",11.25
"1231","2018-02-22",11.1
"1232","2018-02-23",11.25
"1233","2018-02-26",11.4
"1234","2018-02-27",11.3
"1235","2018-02-28",11.2
"1236","2018-03-01",11.25
"1237","2018-03-02",11.75
"1238","2018-03-05",11.9
"1239","2018-03-06",11.35
"1240","2018-03-07",11.45
"1241","2018-03-08",11.5
"1242","2018-03-09",11.6
"1243","2018-03-12",11.8
"1244","2018-03-13",11.6
"1245","2018-03-14",11.7
"1246","2018-03-15",11.75
"1247","2018-03-16",12
"1248","2018-03-19",11.6
"1249","2018-03-20",11.65
"1250","2018-03-21",11.75
"1251","2018-03-22",11.65
"1252","2018-03-23",11.4
"1253","2018-03-26",11.55
"1254","2018-03-27",11.5
"1255","2018-03-28",11.4
"1256","2018-03-29",11.25
"1257","2018-04-02",11.15
"1258","2018-04-03",11
"1259","2018-04-04",11.45
"1260","2018-04-05",11.45
"1261","2018-04-06",11.3
"1262","2018-04-09",11.1
"1263","2018-04-10",11.15
"1264","2018-04-11",11.1
"1265","2018-04-12",11.05
"1266","2018-04-13",11
"1267","2018-04-16",10.95
"1268","2018-04-17",11.05
"1269","2018-04-18",11.05
"1270","2018-04-19",11.15
"1271","2018-04-20",10.95
"1272","2018-04-23",11
"1273","2018-04-24",10.95
"1274","2018-04-25",10.95
"1275","2018-04-26",11
"1276","2018-04-27",10.9
"1277","2018-04-30",10.9
"1278","2018-05-01",10.95
"1279","2018-05-02",11.15
"1280","2018-05-03",11.1
"1281","2018-05-04",11.45
"1282","2018-05-07",11.35
"1283","2018-05-08",11.25
"1284","2018-05-09",11.5
"1285","2018-05-10",11.6
"1286","2018-05-11",11.75
"1287","2018-05-14",11.7
"1288","2018-05-15",11.85
"1289","2018-05-16",11.75
"1290","2018-05-17",11.95
"1291","2018-05-18",11.85
"1292","2018-05-21",11.85
"1293","2018-05-22",11.85
"1294","2018-05-23",11.9
"1295","2018-05-24",11.95
"1296","2018-05-25",12.03
"1297","2018-05-29",12.05
"1298","2018-05-30",12.15
"1299","2018-05-31",12.15
"1300","2018-06-01",12.2
"1301","2018-06-04",12.15
"1302","2018-06-05",12.3
"1303","2018-06-06",12.35
"1304","2018-06-07",12.4
"1305","2018-06-08",12.53
"1306","2018-06-11",12.5
"1307","2018-06-12",12.55
"1308","2018-06-13",12.6
"1309","2018-06-14",12.8
"1310","2018-06-15",12.9
"1311","2018-06-18",13.15
"1312","2018-06-19",13.5
"1313","2018-06-20",13.6
"1314","2018-06-21",13.5
"1315","2018-06-22",13.85
"1316","2018-06-25",13.85
"1317","2018-06-26",13.7
"1318","2018-06-27",13.15
"1319","2018-06-28",13.2
"1320","2018-06-29",13.1
"1321","2018-07-02",13.2
"1322","2018-07-03",13.15
"1323","2018-07-05",13.1
"1324","2018-07-06",13.1
"1325","2018-07-09",13.05
"1326","2018-07-10",13
"1327","2018-07-11",12.85
"1328","2018-07-12",12.9
"1329","2018-07-13",12.85
"1330","2018-07-16",12.75
"1331","2018-07-17",12.65
"1332","2018-07-18",12.3
"1333","2018-07-19",11.9
"1334","2018-07-20",12
"1335","2018-07-23",11.8
"1336","2018-07-24",11.7
"1337","2018-07-25",11.55
"1338","2018-07-26",11.65
"1339","2018-07-27",11.55
"1340","2018-07-30",11.5
"1341","2018-07-31",12
"1342","2018-08-01",11.95
"1343","2018-08-02",12.1
"1344","2018-08-03",12.05
"1345","2018-08-06",12.4
"1346","2018-08-07",12.4
"1347","2018-08-08",12.65
"1348","2018-08-09",12.9
"1349","2018-08-10",13
"1350","2018-08-13",12.75
"1351","2018-08-14",12.85
"1352","2018-08-15",12.85
"1353","2018-08-16",13.55
"1354","2018-08-17",13.6
"1355","2018-08-20",13.6
"1356","2018-08-21",13.8
"1357","2018-08-22",13.6
"1358","2018-08-23",13.4
"1359","2018-08-24",13.55
"1360","2018-08-27",13.6
"1361","2018-08-28",13.65
"1362","2018-08-29",13.65
"1363","2018-08-30",13.5
"1364","2018-08-31",13.7
"1365","2018-09-04",13.6
"1366","2018-09-05",13.6
"1367","2018-09-06",13.5
"1368","2018-09-07",13.75
"1369","2018-09-10",13.7
"1370","2018-09-11",13.7
"1371","2018-09-12",13.75
"1372","2018-09-13",13.85
"1373","2018-09-14",13.95
"1374","2018-09-17",14.1
"1375","2018-09-18",14.1
"1376","2018-09-19",14.1
"1377","2018-09-20",14.05
"1378","2018-09-21",13.75
"1379","2018-09-24",13.85
"1380","2018-09-25",13.8
"1381","2018-09-26",13.5
"1382","2018-09-27",13.7
"1383","2018-09-28",13.95
"1384","2018-10-01",13.81
"1385","2018-10-02",13.84
"1386","2018-10-03",13.73
"1387","2018-10-04",13.61
"1388","2018-10-05",13.65
"1389","2018-10-08",13.72
"1390","2018-10-09",13.48
"1391","2018-10-10",13.03
"1392","2018-10-11",12.82
"1393","2018-10-12",12.91
"1394","2018-10-15",13.11
"1395","2018-10-16",13.48
"1396","2018-10-17",13.63
"1397","2018-10-18",13.61
"1398","2018-10-19",13.73
"1399","2018-10-22",13.75
"1400","2018-10-23",13.75
"1401","2018-10-24",13.14
"1402","2018-10-25",13.41
"1403","2018-10-26",13.17
"1404","2018-10-29",13.19
"1405","2018-10-30",13.44
"1406","2018-10-31",13.47
"1407","2018-11-01",13.55
"1408","2018-11-02",13.4
"1409","2018-11-05",13.57
"1410","2018-11-06",13.99
"1411","2018-11-07",14.07
"1412","2018-11-08",14.12
"1413","2018-11-09",13.98
"1414","2018-11-12",13.86
"1415","2018-11-13",13.83
"1416","2018-11-14",14
"1417","2018-11-15",13.92
"1418","2018-11-16",14.08
"1419","2018-11-19",14.02
"1420","2018-11-20",13.43
"1421","2018-11-21",13.74
"1422","2018-11-23",13.82
"1423","2018-11-26",13.72
"1424","2018-11-27",13.82
"1425","2018-11-28",14
"1426","2018-11-29",13.98
"1427","2018-11-30",13.87
"1428","2018-12-03",13.76
"1429","2018-12-04",13.31
"1430","2018-12-06",13.32
"1431","2018-12-07",13.25
"1432","2018-12-10",13.38
"1433","2018-12-11",13.16
"1434","2018-12-12",13.52
"1435","2018-12-13",13.1
"1436","2018-12-14",12.68
"1437","2018-12-17",12.53
"1438","2018-12-18",12.96
"1439","2018-12-19",12.71
"1440","2018-12-20",12.73
"1441","2018-12-21",11.81
"1442","2018-12-24",11.41
"1443","2018-12-26",12.01
"1444","2018-12-27",11.83
"1445","2018-12-28",11.88
"1446","2018-12-31",12.14
"1447","2019-01-02",12.15
"1448","2019-01-03",11.96
"1449","2019-01-04",12.33
"1450","2019-01-07",12.43
"1451","2019-01-08",12.51
"1452","2019-01-09",12.63
"1453","2019-01-10",12.56
"1454","2019-01-11",12.64
"1455","2019-01-14",12.35
"1456","2019-01-15",12.39
"1457","2019-01-16",12.4
"1458","2019-01-17",12.51
"1459","2019-01-18",12.9
"1460","2019-01-22",12.76
"1461","2019-01-23",13.02
"1462","2019-01-24",13.28
"1463","2019-01-25",13.33
"1464","2019-01-28",13.07
"1465","2019-01-29",12.96
"1466","2019-01-30",13.02
"1467","2019-01-31",13.26
"1468","2019-02-01",13.21
"1469","2019-02-04",12.94
"1470","2019-02-05",12.89
"1471","2019-02-06",12.97
"1472","2019-02-07",13.11
"1473","2019-02-08",13.25
"1474","2019-02-11",13.27
"1475","2019-02-12",13.33
"1476","2019-02-13",13.43
"1477","2019-02-14",13.63
"1478","2019-02-15",13.66
"1479","2019-02-19",13.89
"1480","2019-02-20",13.74
"1481","2019-02-21",13.62
"1482","2019-02-22",13.76
"1483","2019-02-25",13.94
"1484","2019-02-26",13.92
"1485","2019-02-27",13.99
"1486","2019-02-28",13.9
"1487","2019-03-01",13.85
"1488","2019-03-04",13.47
"1489","2019-03-05",13.75
"1490","2019-03-06",13.43
"1491","2019-03-07",13.3
"1492","2019-03-08",13.42
"1493","2019-03-11",13.91
"1494","2019-03-12",13.95
"1495","2019-03-13",14
"1496","2019-03-14",14.37
"1497","2019-03-15",14.55
"1498","2019-03-18",14.41
"1499","2019-03-19",14.15
"1500","2019-03-20",13.92
"1501","2019-03-21",13.95
"1502","2019-03-22",13.56
"1503","2019-03-25",13.84
"1504","2019-03-26",14
"1505","2019-03-27",14
"1506","2019-03-28",13.98
"1507","2019-03-29",14.1
"1508","2019-04-01",14.12
"1509","2019-04-02",14.12
"1510","2019-04-03",14.3
"1511","2019-04-04",14.35
"1512","2019-04-05",14.7
"1513","2019-04-08",14.8
"1514","2019-04-09",14.82
"1515","2019-04-10",14.99
"1516","2019-04-11",15.07
"1517","2019-04-12",15.02
"1518","2019-04-15",15.05
"1519","2019-04-16",14.91
"1520","2019-04-17",14.78
"1521","2019-04-18",14.71
"1522","2019-04-22",14.71
"1523","2019-04-23",14.64
"1524","2019-04-24",14.68
"1525","2019-04-25",14.56
"1526","2019-04-26",14.57
"1527","2019-04-29",14.58
"1528","2019-04-30",14.61
"1529","2019-05-01",14.79
"1530","2019-05-02",14.99
"1531","2019-05-03",15
"1532","2019-05-06",15
"1533","2019-05-07",14.62
"1534","2019-05-08",14.56
"1535","2019-05-09",14.75
"1536","2019-05-10",14.75
"1537","2019-05-13",14.27
"1538","2019-05-14",14.39
"1539","2019-05-15",14.49
"1540","2019-05-16",14.5
"1541","2019-05-17",14.39
"1542","2019-05-20",14.5
"1543","2019-05-21",14.55
"1544","2019-05-22",14.42
"1545","2019-05-23",13.92
"1546","2019-05-24",13.95
"1547","2019-05-28",14.02
"1548","2019-05-29",13.92
"1549","2019-05-30",13.53
"1550","2019-05-31",13.5
"1551","2019-06-03",12.97
"1552","2019-06-04",13.27
"1553","2019-06-05",13.04
"1554","2019-06-06",12.66
"1555","2019-06-07",12.89
"1556","2019-06-10",12.9
"1557","2019-06-11",12.88
"1558","2019-06-12",12.88
"1559","2019-06-13",12.91
"1560","2019-06-14",12.8
"1561","2019-06-17",13.03
"1562","2019-06-18",13
"1563","2019-06-19",12.93
"1564","2019-06-20",12.84
"1565","2019-06-21",12.81
"1566","2019-06-24",12.53
"1567","2019-06-25",12.37
"1568","2019-06-26",12.28
"1569","2019-06-27",12.33
"1570","2019-06-28",12.92
"1571","2019-07-01",13.12
"1572","2019-07-02",13.02
"1573","2019-07-03",13.13
"1574","2019-07-05",13.14
"1575","2019-07-08",13.13
"1576","2019-07-09",13.08
"1577","2019-07-10",13.1
"1578","2019-07-11",13.11
"1579","2019-07-12",12.95
"1580","2019-07-15",12.87
"1581","2019-07-16",12.78
"1582","2019-07-17",12.77
"1583","2019-07-18",12.55
"1584","2019-07-19",12.47
"1585","2019-07-22",12.54
"1586","2019-07-23",12.4
"1587","2019-07-24",12.44
"1588","2019-07-25",12.3
"1589","2019-07-26",12.48
"1590","2019-07-29",12.65
"1591","2019-07-30",12.36
"1592","2019-07-31",12.31
"1593","2019-08-01",12.25
"1594","2019-08-02",12.23
"1595","2019-08-05",12.19
"1596","2019-08-06",12.42
"1597","2019-08-07",12.23
"1598","2019-08-08",12.21
"1599","2019-08-09",12.06
"1600","2019-08-12",12.08
"1601","2019-08-13",12.06
"1602","2019-08-14",11.79
"1603","2019-08-15",11.87
"1604","2019-08-16",11.88
"1605","2019-08-19",12.08
"1606","2019-08-20",12.15
"1607","2019-08-21",12.17
"1608","2019-08-22",12.15
"1609","2019-08-23",11.77
"1610","2019-08-26",11.87
"1611","2019-08-27",11.47
"1612","2019-08-28",11.73
"1613","2019-08-29",11.77
"1614","2019-08-30",11.87
"1615","2019-09-03",11.65
"1616","2019-09-04",11.83
"1617","2019-09-05",12.23
"1618","2019-09-06",12.15
"1619","2019-09-09",12.43
"1620","2019-09-10",12.27
"1621","2019-09-11",13.37
"1622","2019-09-12",13.23
"1623","2019-09-13",13.29
"1624","2019-09-16",13.23
"1625","2019-09-17",13.22
"1626","2019-09-18",12.77
"1627","2019-09-19",12.57
"1628","2019-09-20",12.06
"1629","2019-09-23",12.21
"1630","2019-09-24",12.15
"1631","2019-09-25",12.15
"1632","2019-09-26",11.67
"1633","2019-09-27",12.03
"1634","2019-09-30",12.22
"1635","2019-10-01",11.89
"1636","2019-10-02",11.78
"1637","2019-10-03",11.76
"1638","2019-10-04",11.79
"1639","2019-10-07",11.79
"1640","2019-10-08",11.83
"1641","2019-10-09",11.79
"1642","2019-10-10",11.63
"1643","2019-10-11",11.72
"1644","2019-10-14",11.85
"1645","2019-10-15",12.05
"1646","2019-10-16",12.81
"1647","2019-10-17",12.8
"1648","2019-10-18",12.79
"1649","2019-10-21",13.02
"1650","2019-10-22",12.76
"1651","2019-10-23",12.57
"1652","2019-10-24",12.09
"1653","2019-10-25",12.2
"1654","2019-10-28",12.78
"1655","2019-10-29",13.04
"1656","2019-10-30",12.89
"1657","2019-10-31",12.91
"1658","2019-11-01",13.07
"1659","2019-11-04",13.33
"1660","2019-11-05",13.04
"1661","2019-11-06",12.9
"1662","2019-11-07",13.14
"1663","2019-11-08",12.77
"1664","2019-11-11",12.57
"1665","2019-11-12",12.5
"1666","2019-11-13",12.55
"1667","2019-11-14",12.45
"1668","2019-11-15",12.56
"1669","2019-11-18",12.62
"1670","2019-11-19",12.94
"1671","2019-11-20",12.95
"1672","2019-11-21",12.93
"1673","2019-11-22",13.08
"1674","2019-11-25",13.34
"1675","2019-11-26",13.55
"1676","2019-11-27",13.63
"1677","2019-11-29",14
"1678","2019-12-02",13.72
"1679","2019-12-03",13.33
"1680","2019-12-04",13.46
"1681","2019-12-05",13.24
"1682","2019-12-06",13.33
"1683","2019-12-09",13.16
"1684","2019-12-10",13.07
"1685","2019-12-11",13.19
"1686","2019-12-12",13.5
"1687","2019-12-13",13.65
"1688","2019-12-16",13.68
"1689","2019-12-17",13.78
"1690","2019-12-18",13.87
"1691","2019-12-19",13.9
"1692","2019-12-20",13.94
"1693","2019-12-23",14.54
"1694","2019-12-24",14.87
"1695","2019-12-26",15
"1696","2019-12-27",15.08
"1697","2019-12-30",14.74
"1698","2019-12-31",14.85
"1699","2020-01-02",14.77
"1700","2020-01-03",14.67
"1701","2020-01-06",14.93
"1702","2020-01-07",14.68
"1703","2020-01-08",14.14
"1704","2020-01-09",14.03
"1705","2020-01-10",14.02
"1706","2020-01-13",14.03
"1707","2020-01-14",14.17
"1708","2020-01-15",14.29
"1709","2020-01-16",14.44
"1710","2020-01-17",14.27
"1711","2020-01-21",14.01
"1712","2020-01-22",13.95
"1713","2020-01-23",13.99
"1714","2020-01-24",13.98
"1715","2020-01-27",14
"1716","2020-01-28",14
"1717","2020-01-29",13.78
"1718","2020-01-30",13.98
"1719","2020-01-31",13.44
"1720","2020-02-03",13.54
"1721","2020-02-04",13.59
"1722","2020-02-05",13.86
"1723","2020-02-06",13.71
"1724","2020-02-07",13.66
"1725","2020-02-10",14.08
"1726","2020-02-11",14.05
"1727","2020-02-12",13.99
"1728","2020-02-13",14.04
"1729","2020-02-14",13.96
"1730","2020-02-18",13.95
"1731","2020-02-19",13.85
"1732","2020-02-20",13.79
"1733","2020-02-21",13.51
"1734","2020-02-24",13.18
"1735","2020-02-25",12.65
"1736","2020-02-26",12.72
"1737","2020-02-27",12.55
"1738","2020-02-28",12.63
"1739","2020-03-02",12.53
"1740","2020-03-03",12.24
"1741","2020-03-04",12.31
"1742","2020-03-05",11.39
"1743","2020-03-06",11.52
"1744","2020-03-09",10.52
"1745","2020-03-10",10.4
"1746","2020-03-11",10.17
"1747","2020-03-12",9.62
"1748","2020-03-13",9.45
"1749","2020-03-16",8.66
"1750","2020-03-17",9.52
"1751","2020-03-18",8.44
"1752","2020-03-19",8.8
"1753","2020-03-20",8.68
"1754","2020-03-23",8.44
"1755","2020-03-24",8.98
"1756","2020-03-25",8.66
"1757","2020-03-26",8.71
"1758","2020-03-27",8.48
"1759","2020-03-30",8.58
"1760","2020-03-31",8.54
"1761","2020-04-01",8.34
"1762","2020-04-02",8.36
"1763","2020-04-03",8.3
"1764","2020-04-06",8.68
"1765","2020-04-07",8.6
"1766","2020-04-08",8.5
"1767","2020-04-09",8.8
"1768","2020-04-13",9.12
"1769","2020-04-14",9.51
"1770","2020-04-15",8.88
"1771","2020-04-16",8.32
"1772","2020-04-17",8.9
"1773","2020-04-20",8.47
"1774","2020-04-21",8.37
"1775","2020-04-22",8.43
"1776","2020-04-23",8.52
"1777","2020-04-24",8.6
"1778","2020-04-27",8.97
"1779","2020-04-28",9.01
"1780","2020-04-29",9.78
"1781","2020-04-30",9.28
"1782","2020-05-01",9.01
"1783","2020-05-04",9.13
"1784","2020-05-05",9.21
"1785","2020-05-06",8.64
"1786","2020-05-07",8.82
"1787","2020-05-08",8.95
"1788","2020-05-11",8.7
"1789","2020-05-12",8.52
"1790","2020-05-13",8.36
"1791","2020-05-14",8.39
"1792","2020-05-15",8.67
"1793","2020-05-18",9.4
"1794","2020-05-19",9.06
"1795","2020-05-20",9.11
"1796","2020-05-21",9.29
"1797","2020-05-22",9.42
"1798","2020-05-26",10
"1799","2020-05-27",10.49
"1800","2020-05-28",9.99
"1801","2020-05-29",9.8
"1802","2020-06-01",9.75
"1803","2020-06-02",9.59
"1804","2020-06-03",9.83
"1805","2020-06-04",9.76
"1806","2020-06-05",10.43
"1807","2020-06-08",10.74
"1808","2020-06-09",10.29
"1809","2020-06-10",9.76
"1810","2020-06-11",8.76
"1811","2020-06-12",8.86
"1812","2020-06-15",8.96
"1813","2020-06-16",9.08
"1814","2020-06-17",8.96
"1815","2020-06-18",9.03
"1816","2020-06-19",9.1
"1817","2020-06-22",9.28
"1818","2020-06-23",9.44
"1819","2020-06-24",9.09
"1820","2020-06-25",9.47
"1821","2020-06-26",9.3
"1822","2020-06-29",9.5
"1823","2020-06-30",9.83
"1824","2020-07-01",9.74
"1825","2020-07-02",9.58
"1826","2020-07-06",9.11
"1827","2020-07-07",9.13
"1828","2020-07-08",8.99
"1829","2020-07-09",8.59
"1830","2020-07-10",8.86
"1831","2020-07-13",8.85
"1832","2020-07-14",8.74
"1833","2020-07-15",9.83
"1834","2020-07-16",9.66
"1835","2020-07-17",9.61
"1836","2020-07-20",9.63
"1837","2020-07-21",9.83
"1838","2020-07-22",9.32
"1839","2020-07-23",9.28
"1840","2020-07-24",9.25
"1841","2020-07-27",9.04
"1842","2020-07-28",9
"1843","2020-07-29",9.39
"1844","2020-07-30",9.14
"1845","2020-07-31",8.8
"1846","2020-08-03",8.64
"1847","2020-08-04",8.58
"1848","2020-08-05",8.54
"1849","2020-08-06",8.52
"1850","2020-08-07",8.75
"1851","2020-08-10",8.91
"1852","2020-08-11",9.45
"1853","2020-08-12",9.45
"1854","2020-08-13",9.55
"1855","2020-08-14",9.3
"1856","2020-08-17",9.12
"1857","2020-08-18",9
"1858","2020-08-19",8.95
"1859","2020-08-20",9.03
"1860","2020-08-21",8.87
"1861","2020-08-24",9.07
"1862","2020-08-25",9
"1863","2020-08-26",8.76
"1864","2020-08-27",8.82
"1865","2020-08-28",9.04
"1866","2020-08-31",8.9
"1867","2020-09-01",8.9
"1868","2020-09-02",8.88
"1869","2020-09-03",8.7
"1870","2020-09-04",8.76
"1871","2020-09-08",8.71
"1872","2020-09-09",8.73
"1873","2020-09-10",8.49
"1874","2020-09-11",8.41
"1875","2020-09-14",8.45
"1876","2020-09-15",8.7
"1877","2020-09-16",8.69
"1878","2020-09-17",8.76
"1879","2020-09-18",8.75
"1880","2020-09-21",8.27
"1881","2020-09-22",8.43
"1882","2020-09-23",8.78
"1883","2020-09-24",8.66
"1884","2020-09-25",8.73
"1885","2020-09-28",8.85
"1886","2020-09-29",8.88
"1887","2020-09-30",8.69
"1888","2020-10-01",8.77
"1889","2020-10-02",8.65
"1890","2020-10-05",8.94
"1891","2020-10-06",9.07
"1892","2020-10-07",9.14
"1893","2020-10-08",9.29
"1894","2020-10-09",9.25
"1895","2020-10-12",9.02
"1896","2020-10-13",8.98
"1897","2020-10-14",8.99
"1898","2020-10-15",9.38
"1899","2020-10-16",9.23
"1900","2020-10-19",9.11
"1901","2020-10-20",9.14
"1902","2020-10-21",9.1
"1903","2020-10-22",9.45
"1904","2020-10-23",9.26
"1905","2020-10-26",8.73
"1906","2020-10-27",8.61
"1907","2020-10-28",7.86
"1908","2020-10-29",7.79
"1909","2020-10-30",7.82
"1910","2020-11-02",7.79
"1911","2020-11-03",8.6
"1912","2020-11-04",8.09
"1913","2020-11-05",9.84
"1914","2020-11-06",9.43
"1915","2020-11-09",10.57
"1916","2020-11-10",11
"1917","2020-11-11",11
"1918","2020-11-12",10.39
"1919","2020-11-13",10.07
"1920","2020-11-16",11.31
"1921","2020-11-17",10.96
"1922","2020-11-18",11.15
"1923","2020-11-19",11.96
"1924","2020-11-20",11.79
"1925","2020-11-23",11.75
"1926","2020-11-24",11.7
"1927","2020-11-25",11.59
"1928","2020-11-27",11.34
