"","date","FATE"
"1004","2017-09-25",3.89
"1005","2017-09-26",4.01
"1006","2017-09-27",4.09
"1007","2017-09-28",4.07
"1008","2017-09-29",3.96
"1009","2017-10-02",4.17
"1010","2017-10-03",4.22
"1011","2017-10-04",4.17
"1012","2017-10-05",4.2
"1013","2017-10-06",4.12
"1014","2017-10-09",4.18
"1015","2017-10-10",4.16
"1016","2017-10-11",4.11
"1017","2017-10-12",4.07
"1018","2017-10-13",4.05
"1019","2017-10-16",4.06
"1020","2017-10-17",4.08
"1021","2017-10-18",4.17
"1022","2017-10-19",4.11
"1023","2017-10-20",4.18
"1024","2017-10-23",4.21
"1025","2017-10-24",4.17
"1026","2017-10-25",3.98
"1027","2017-10-26",4.25
"1028","2017-10-27",4.54
"1029","2017-10-30",4.61
"1030","2017-10-31",4.77
"1031","2017-11-01",4.69
"1032","2017-11-02",4.72
"1033","2017-11-03",4.82
"1034","2017-11-06",4.96
"1035","2017-11-07",4.93
"1036","2017-11-08",4.59
"1037","2017-11-09",4.44
"1038","2017-11-10",4.42
"1039","2017-11-13",4.15
"1040","2017-11-14",4.19
"1041","2017-11-15",3.99
"1042","2017-11-16",4.32
"1043","2017-11-17",4.37
"1044","2017-11-20",4.39
"1045","2017-11-21",4.27
"1046","2017-11-22",4.15
"1047","2017-11-24",4.2
"1048","2017-11-27",4.23
"1049","2017-11-28",4.3
"1050","2017-11-29",4.36
"1051","2017-11-30",4.4
"1052","2017-12-01",4.39
"1053","2017-12-04",4.17
"1054","2017-12-05",4.04
"1055","2017-12-06",3.94
"1056","2017-12-07",4.19
"1057","2017-12-08",4.17
"1058","2017-12-11",4.14
"1059","2017-12-12",4.43
"1060","2017-12-13",4.65
"1061","2017-12-14",4.25
"1062","2017-12-15",4.2
"1063","2017-12-18",4.36
"1064","2017-12-19",4.38
"1065","2017-12-20",4.51
"1066","2017-12-21",5.07
"1067","2017-12-22",5.61
"1068","2017-12-26",6.28
"1069","2017-12-27",6.64
"1070","2017-12-28",6.09
"1071","2017-12-29",6.11
"1072","2018-01-02",6.3
"1073","2018-01-03",6.5
"1074","2018-01-04",6.99
"1075","2018-01-05",6.82
"1076","2018-01-08",6.59
"1077","2018-01-09",6.56
"1078","2018-01-10",6.7
"1079","2018-01-11",6.8
"1080","2018-01-12",7.01
"1081","2018-01-16",6.55
"1082","2018-01-17",6.96
"1083","2018-01-18",7.18
"1084","2018-01-19",7.37
"1085","2018-01-22",8.29
"1086","2018-01-23",9.12
"1087","2018-01-24",8.32
"1088","2018-01-25",8.65
"1089","2018-01-26",8.82
"1090","2018-01-29",9.39
"1091","2018-01-30",9.36
"1092","2018-01-31",9.14
"1093","2018-02-01",9.33
"1094","2018-02-02",8.75
"1095","2018-02-05",7.9
"1096","2018-02-06",8.05
"1097","2018-02-07",8.04
"1098","2018-02-08",8.1
"1099","2018-02-09",8
"1100","2018-02-12",7.8
"1101","2018-02-13",7.85
"1102","2018-02-14",7.99
"1103","2018-02-15",8.11
"1104","2018-02-16",8.76
"1105","2018-02-20",9.17
"1106","2018-02-21",10.59
"1107","2018-02-22",10.58
"1108","2018-02-23",11.76
"1109","2018-02-26",12.06
"1110","2018-02-27",11.5
"1111","2018-02-28",11.26
"1112","2018-03-01",11.37
"1113","2018-03-02",13.27
"1114","2018-03-05",13.77
"1115","2018-03-06",13.06
"1116","2018-03-07",13.45
"1117","2018-03-08",12.83
"1118","2018-03-09",13.17
"1119","2018-03-12",13.06
"1120","2018-03-13",12.07
"1121","2018-03-14",11.73
"1122","2018-03-15",11.87
"1123","2018-03-16",11.83
"1124","2018-03-19",11.72
"1125","2018-03-20",11.45
"1126","2018-03-21",11.7
"1127","2018-03-22",10.96
"1128","2018-03-23",10.92
"1129","2018-03-26",11.57
"1130","2018-03-27",10.24
"1131","2018-03-28",9.54
"1132","2018-03-29",9.76
"1133","2018-04-02",9.47
"1134","2018-04-03",9.62
"1135","2018-04-04",10.51
"1136","2018-04-05",9.97
"1137","2018-04-06",9.28
"1138","2018-04-09",9.48
"1139","2018-04-10",10.06
"1140","2018-04-11",11.45
"1141","2018-04-12",11.43
"1142","2018-04-13",11.54
"1143","2018-04-16",11.15
"1144","2018-04-17",11.54
"1145","2018-04-18",11.34
"1146","2018-04-19",11.32
"1147","2018-04-20",11.29
"1148","2018-04-23",11.27
"1149","2018-04-24",11.26
"1150","2018-04-25",11.43
"1151","2018-04-26",11.62
"1152","2018-04-27",11.21
"1153","2018-04-30",10.1
"1154","2018-05-01",9.9
"1155","2018-05-02",9.78
"1156","2018-05-03",9.7
"1157","2018-05-04",10.19
"1158","2018-05-07",10.52
"1159","2018-05-08",10.23
"1160","2018-05-09",10.82
"1161","2018-05-10",10.96
"1162","2018-05-11",9.31
"1163","2018-05-14",9.16
"1164","2018-05-15",9.69
"1165","2018-05-16",10.18
"1166","2018-05-17",10.44
"1167","2018-05-18",10.86
"1168","2018-05-21",10.85
"1169","2018-05-22",10.87
"1170","2018-05-23",11.27
"1171","2018-05-24",11.56
"1172","2018-05-25",11.49
"1173","2018-05-29",11.23
"1174","2018-05-30",10.99
"1175","2018-05-31",10.95
"1176","2018-06-01",10.91
"1177","2018-06-04",10.64
"1178","2018-06-05",11.39
"1179","2018-06-06",11.64
"1180","2018-06-07",11.52
"1181","2018-06-08",11.76
"1182","2018-06-11",11.53
"1183","2018-06-12",11.77
"1184","2018-06-13",11.79
"1185","2018-06-14",12.09
"1186","2018-06-15",11.5
"1187","2018-06-18",11.43
"1188","2018-06-19",12.31
"1189","2018-06-20",13.48
"1190","2018-06-21",13.08
"1191","2018-06-22",12.84
"1192","2018-06-25",11.8
"1193","2018-06-26",12.2
"1194","2018-06-27",11.56
"1195","2018-06-28",11.16
"1196","2018-06-29",11.34
"1197","2018-07-02",11.77
"1198","2018-07-03",12.02
"1199","2018-07-05",12.15
"1200","2018-07-06",12.44
"1201","2018-07-09",12.22
"1202","2018-07-10",12
"1203","2018-07-11",11.77
"1204","2018-07-12",11.92
"1205","2018-07-13",11.86
"1206","2018-07-16",11.63
"1207","2018-07-17",11.69
"1208","2018-07-18",11.03
"1209","2018-07-19",11.08
"1210","2018-07-20",10.82
"1211","2018-07-23",10.87
"1212","2018-07-24",9.74
"1213","2018-07-25",9.27
"1214","2018-07-26",9.26
"1215","2018-07-27",9
"1216","2018-07-30",8.75
"1217","2018-07-31",8.93
"1218","2018-08-01",9.62
"1219","2018-08-02",10.51
"1220","2018-08-03",9.78
"1221","2018-08-06",10.17
"1222","2018-08-07",11.31
"1223","2018-08-08",11.46
"1224","2018-08-09",11.42
"1225","2018-08-10",11.5
"1226","2018-08-13",11.09
"1227","2018-08-14",11.36
"1228","2018-08-15",10.82
"1229","2018-08-16",11.06
"1230","2018-08-17",11.2
"1231","2018-08-20",10.83
"1232","2018-08-21",11.34
"1233","2018-08-22",11.64
"1234","2018-08-23",11.35
"1235","2018-08-24",11.85
"1236","2018-08-27",11.85
"1237","2018-08-28",12.34
"1238","2018-08-29",12.44
"1239","2018-08-30",12.5
"1240","2018-08-31",12.89
"1241","2018-09-04",12.87
"1242","2018-09-05",12.58
"1243","2018-09-06",11.72
"1244","2018-09-07",12.34
"1245","2018-09-10",12.76
"1246","2018-09-11",12.55
"1247","2018-09-12",11.84
"1248","2018-09-13",11.76
"1249","2018-09-14",11.63
"1250","2018-09-17",11.07
"1251","2018-09-18",12.2
"1252","2018-09-19",13.36
"1253","2018-09-20",14.03
"1254","2018-09-21",14.57
"1255","2018-09-24",16.280001
"1256","2018-09-25",15.63
"1257","2018-09-26",15.33
"1258","2018-09-27",15.67
"1259","2018-09-28",16.290001
"1260","2018-10-01",16.25
"1261","2018-10-02",16.440001
"1262","2018-10-03",16.07
"1263","2018-10-04",15.79
"1264","2018-10-05",15.62
"1265","2018-10-08",14.96
"1266","2018-10-09",14.19
"1267","2018-10-10",14.03
"1268","2018-10-11",13.3
"1269","2018-10-12",13.51
"1270","2018-10-15",13.5
"1271","2018-10-16",14.57
"1272","2018-10-17",14.49
"1273","2018-10-18",13.77
"1274","2018-10-19",14.14
"1275","2018-10-22",11.93
"1276","2018-10-23",12.74
"1277","2018-10-24",11.48
"1278","2018-10-25",13.51
"1279","2018-10-26",13.43
"1280","2018-10-29",12.45
"1281","2018-10-30",12.11
"1282","2018-10-31",12.46
"1283","2018-11-01",13.61
"1284","2018-11-02",14.75
"1285","2018-11-05",14.66
"1286","2018-11-06",14.52
"1287","2018-11-07",15.1
"1288","2018-11-08",13.59
"1289","2018-11-09",12.82
"1290","2018-11-12",13
"1291","2018-11-13",13.08
"1292","2018-11-14",12.72
"1293","2018-11-15",12.59
"1294","2018-11-16",12.7
"1295","2018-11-19",12.29
"1296","2018-11-20",12.31
"1297","2018-11-21",12.47
"1298","2018-11-23",12.48
"1299","2018-11-26",13.49
"1300","2018-11-27",13.59
"1301","2018-11-28",13.75
"1302","2018-11-29",14.1
"1303","2018-11-30",15.36
"1304","2018-12-03",16.969999
"1305","2018-12-04",16.98
"1306","2018-12-06",15.74
"1307","2018-12-07",16.540001
"1308","2018-12-10",16.85
"1309","2018-12-11",16.35
"1310","2018-12-12",16.780001
"1311","2018-12-13",16.049999
"1312","2018-12-14",15.88
"1313","2018-12-17",15.07
"1314","2018-12-18",13.88
"1315","2018-12-19",13.04
"1316","2018-12-20",12.45
"1317","2018-12-21",11.5
"1318","2018-12-24",11.51
"1319","2018-12-26",12.49
"1320","2018-12-27",11.7
"1321","2018-12-28",12.07
"1322","2018-12-31",12.83
"1323","2019-01-02",13.53
"1324","2019-01-03",13.15
"1325","2019-01-04",14.78
"1326","2019-01-07",16.549999
"1327","2019-01-08",17.17
"1328","2019-01-09",17.32
"1329","2019-01-10",17.59
"1330","2019-01-11",17.040001
"1331","2019-01-14",16.51
"1332","2019-01-15",16.35
"1333","2019-01-16",16.639999
"1334","2019-01-17",16.57
"1335","2019-01-18",16.040001
"1336","2019-01-22",14.86
"1337","2019-01-23",14.47
"1338","2019-01-24",14.15
"1339","2019-01-25",14.49
"1340","2019-01-28",13.8
"1341","2019-01-29",14.36
"1342","2019-01-30",14.76
"1343","2019-01-31",15.14
"1344","2019-02-01",15.16
"1345","2019-02-04",14.05
"1346","2019-02-05",13.85
"1347","2019-02-06",14.19
"1348","2019-02-07",13.33
"1349","2019-02-08",14.07
"1350","2019-02-11",15.23
"1351","2019-02-12",15
"1352","2019-02-13",14.71
"1353","2019-02-14",14.67
"1354","2019-02-15",14.86
"1355","2019-02-19",14.42
"1356","2019-02-20",14.34
"1357","2019-02-21",14.09
"1358","2019-02-22",14.42
"1359","2019-02-25",16.27
"1360","2019-02-26",15.94
"1361","2019-02-27",16.190001
"1362","2019-02-28",15.71
"1363","2019-03-01",16.549999
"1364","2019-03-04",16.200001
"1365","2019-03-05",16.030001
"1366","2019-03-06",15.7
"1367","2019-03-07",16.110001
"1368","2019-03-08",16.18
"1369","2019-03-11",16.57
"1370","2019-03-12",16.940001
"1371","2019-03-13",17.82
"1372","2019-03-14",18.209999
"1373","2019-03-15",18.709999
"1374","2019-03-18",18.370001
"1375","2019-03-19",18.01
"1376","2019-03-20",17.65
"1377","2019-03-21",17.76
"1378","2019-03-22",16.139999
"1379","2019-03-25",15.95
"1380","2019-03-26",16.809999
"1381","2019-03-27",16.709999
"1382","2019-03-28",17.110001
"1383","2019-03-29",17.57
"1384","2019-04-01",17.559999
"1385","2019-04-02",18.41
"1386","2019-04-03",18.450001
"1387","2019-04-04",18.139999
"1388","2019-04-05",18.190001
"1389","2019-04-08",17.66
"1390","2019-04-09",16.73
"1391","2019-04-10",17.27
"1392","2019-04-11",16.82
"1393","2019-04-12",16.139999
"1394","2019-04-15",16.32
"1395","2019-04-16",16.5
"1396","2019-04-17",15.61
"1397","2019-04-18",16.02
"1398","2019-04-22",16.23
"1399","2019-04-23",16.940001
"1400","2019-04-24",16.84
"1401","2019-04-25",17.49
"1402","2019-04-26",17.34
"1403","2019-04-29",17.49
"1404","2019-04-30",16.799999
"1405","2019-05-01",16.32
"1406","2019-05-02",16.73
"1407","2019-05-03",17.15
"1408","2019-05-06",17.91
"1409","2019-05-07",16.98
"1410","2019-05-08",16.52
"1411","2019-05-09",16.559999
"1412","2019-05-10",17.440001
"1413","2019-05-13",16.709999
"1414","2019-05-14",17.280001
"1415","2019-05-15",18.370001
"1416","2019-05-16",19.549999
"1417","2019-05-17",18.74
"1418","2019-05-20",18.440001
"1419","2019-05-21",19.17
"1420","2019-05-22",18.82
"1421","2019-05-23",18.33
"1422","2019-05-24",18.969999
"1423","2019-05-28",20.25
"1424","2019-05-29",20.190001
"1425","2019-05-30",19.940001
"1426","2019-05-31",19.280001
"1427","2019-06-03",19.459999
"1428","2019-06-04",20
"1429","2019-06-05",19.059999
"1430","2019-06-06",17.709999
"1431","2019-06-07",18.030001
"1432","2019-06-10",16.58
"1433","2019-06-11",16.02
"1434","2019-06-12",16.540001
"1435","2019-06-13",17.58
"1436","2019-06-14",17.83
"1437","2019-06-17",19.120001
"1438","2019-06-18",20.200001
"1439","2019-06-19",19.99
"1440","2019-06-20",19.66
"1441","2019-06-21",19.9
"1442","2019-06-24",19.040001
"1443","2019-06-25",19.719999
"1444","2019-06-26",19.52
"1445","2019-06-27",20.440001
"1446","2019-06-28",20.299999
"1447","2019-07-01",21.26
"1448","2019-07-02",20.58
"1449","2019-07-03",21.91
"1450","2019-07-05",21.120001
"1451","2019-07-08",20.620001
"1452","2019-07-09",20.5
"1453","2019-07-10",20.5
"1454","2019-07-11",20.450001
"1455","2019-07-12",21.540001
"1456","2019-07-15",22.139999
"1457","2019-07-16",22.459999
"1458","2019-07-17",22.26
"1459","2019-07-18",22.5
"1460","2019-07-19",21.370001
"1461","2019-07-22",22.48
"1462","2019-07-23",22.5
"1463","2019-07-24",22.1
"1464","2019-07-25",21.690001
"1465","2019-07-26",22.5
"1466","2019-07-29",22.18
"1467","2019-07-30",22.49
"1468","2019-07-31",22.049999
"1469","2019-08-01",21.35
"1470","2019-08-02",20.280001
"1471","2019-08-05",19.27
"1472","2019-08-06",19.82
"1473","2019-08-07",18.530001
"1474","2019-08-08",19.25
"1475","2019-08-09",18.709999
"1476","2019-08-12",17.98
"1477","2019-08-13",18.26
"1478","2019-08-14",17.879999
"1479","2019-08-15",17.59
"1480","2019-08-16",18.57
"1481","2019-08-19",18.99
"1482","2019-08-20",18.82
"1483","2019-08-21",19.280001
"1484","2019-08-22",18.42
"1485","2019-08-23",17.27
"1486","2019-08-26",17.110001
"1487","2019-08-27",15.88
"1488","2019-08-28",16.790001
"1489","2019-08-29",17.129999
"1490","2019-08-30",16.32
"1491","2019-09-03",16.950001
"1492","2019-09-04",16.809999
"1493","2019-09-05",18.110001
"1494","2019-09-06",17.879999
"1495","2019-09-09",17.58
"1496","2019-09-10",19.1
"1497","2019-09-11",18.389999
"1498","2019-09-12",17.450001
"1499","2019-09-13",17.93
"1500","2019-09-16",18.09
"1501","2019-09-17",16.99
"1502","2019-09-18",17.610001
"1503","2019-09-19",17.860001
"1504","2019-09-20",18.200001
"1505","2019-09-23",17.33
"1506","2019-09-24",16.75
"1507","2019-09-25",16.41
"1508","2019-09-26",15.69
"1509","2019-09-27",15.47
"1510","2019-09-30",15.53
"1511","2019-10-01",14.54
"1512","2019-10-02",14.65
"1513","2019-10-03",15.03
"1514","2019-10-04",15.13
"1515","2019-10-07",14.91
"1516","2019-10-08",14.92
"1517","2019-10-09",13.62
"1518","2019-10-10",14
"1519","2019-10-11",14.25
"1520","2019-10-14",14.13
"1521","2019-10-15",14.75
"1522","2019-10-16",14.54
"1523","2019-10-17",14.68
"1524","2019-10-18",13.63
"1525","2019-10-21",14.53
"1526","2019-10-22",14.71
"1527","2019-10-23",14.8
"1528","2019-10-24",14.44
"1529","2019-10-25",15.01
"1530","2019-10-28",15.34
"1531","2019-10-29",14.96
"1532","2019-10-30",14.82
"1533","2019-10-31",14.95
"1534","2019-11-01",15.34
"1535","2019-11-04",15.3
"1536","2019-11-05",15.71
"1537","2019-11-06",13.39
"1538","2019-11-07",14.56
"1539","2019-11-08",14.6
"1540","2019-11-11",14.5
"1541","2019-11-12",14.51
"1542","2019-11-13",14.72
"1543","2019-11-14",14.12
"1544","2019-11-15",14.7
"1545","2019-11-18",14.3
"1546","2019-11-19",14.5
"1547","2019-11-20",14.46
"1548","2019-11-21",14.47
"1549","2019-11-22",14.39
"1550","2019-11-25",15.11
"1551","2019-11-26",15
"1552","2019-11-27",15.11
"1553","2019-11-29",15.62
"1554","2019-12-02",14.18
"1555","2019-12-03",14.11
"1556","2019-12-04",14.2
"1557","2019-12-05",13.57
"1558","2019-12-06",13.67
"1559","2019-12-09",19.32
"1560","2019-12-10",18.91
"1561","2019-12-11",18.68
"1562","2019-12-12",18.92
"1563","2019-12-13",18.790001
"1564","2019-12-16",20.48
"1565","2019-12-17",20.41
"1566","2019-12-18",20.52
"1567","2019-12-19",19.83
"1568","2019-12-20",20.309999
"1569","2019-12-23",20.73
"1570","2019-12-24",20.25
"1571","2019-12-26",20.08
"1572","2019-12-27",19.74
"1573","2019-12-30",19.360001
"1574","2019-12-31",19.57
"1575","2020-01-02",19.469999
"1576","2020-01-03",19.1
"1577","2020-01-06",19.809999
"1578","2020-01-07",21.01
"1579","2020-01-08",21.99
"1580","2020-01-09",21.950001
"1581","2020-01-10",21.940001
"1582","2020-01-13",21.690001
"1583","2020-01-14",24.280001
"1584","2020-01-15",24.48
"1585","2020-01-16",24.299999
"1586","2020-01-17",25.65
"1587","2020-01-21",24.4
"1588","2020-01-22",24.549999
"1589","2020-01-23",24.84
"1590","2020-01-24",24.16
"1591","2020-01-27",24.33
"1592","2020-01-28",25.58
"1593","2020-01-29",26.030001
"1594","2020-01-30",25.860001
"1595","2020-01-31",25.360001
"1596","2020-02-03",27.120001
"1597","2020-02-04",27.049999
"1598","2020-02-05",26.58
"1599","2020-02-06",26.469999
"1600","2020-02-07",25.860001
"1601","2020-02-10",26.73
"1602","2020-02-11",27.110001
"1603","2020-02-12",28.389999
"1604","2020-02-13",28.120001
"1605","2020-02-14",28.879999
"1606","2020-02-18",28.93
"1607","2020-02-19",29.610001
"1608","2020-02-20",29.360001
"1609","2020-02-21",30.940001
"1610","2020-02-24",30.67
"1611","2020-02-25",30.370001
"1612","2020-02-26",31.879999
"1613","2020-02-27",28.790001
"1614","2020-02-28",29.200001
"1615","2020-03-02",31.01
"1616","2020-03-03",28.25
"1617","2020-03-04",30.75
"1618","2020-03-05",30.57
"1619","2020-03-06",29.459999
"1620","2020-03-09",24.84
"1621","2020-03-10",25.99
"1622","2020-03-11",23.790001
"1623","2020-03-12",19.99
"1624","2020-03-13",20.73
"1625","2020-03-16",17.280001
"1626","2020-03-17",22.200001
"1627","2020-03-18",22.969999
"1628","2020-03-19",24.459999
"1629","2020-03-20",22.379999
"1630","2020-03-23",22.280001
"1631","2020-03-24",23.9
"1632","2020-03-25",23.4
"1633","2020-03-26",23.309999
"1634","2020-03-27",22.18
"1635","2020-03-30",23.16
"1636","2020-03-31",22.209999
"1637","2020-04-01",20.209999
"1638","2020-04-02",21.07
"1639","2020-04-03",22.940001
"1640","2020-04-06",24.799999
"1641","2020-04-07",24.18
"1642","2020-04-08",25.629999
"1643","2020-04-09",27.23
"1644","2020-04-13",27.32
"1645","2020-04-14",29.34
"1646","2020-04-15",28.68
"1647","2020-04-16",28.84
"1648","2020-04-17",31.34
"1649","2020-04-20",30.4
"1650","2020-04-21",29.1
"1651","2020-04-22",29.07
"1652","2020-04-23",29.459999
"1653","2020-04-24",30.719999
"1654","2020-04-27",30.25
"1655","2020-04-28",28.02
"1656","2020-04-29",29.02
"1657","2020-04-30",27.379999
"1658","2020-05-01",26.59
"1659","2020-05-04",28.450001
"1660","2020-05-05",27.889999
"1661","2020-05-06",28.219999
"1662","2020-05-07",27.790001
"1663","2020-05-08",28.84
"1664","2020-05-11",30.219999
"1665","2020-05-12",28.75
"1666","2020-05-13",27.440001
"1667","2020-05-14",26.620001
"1668","2020-05-15",28.450001
"1669","2020-05-18",29.6
"1670","2020-05-19",28.860001
"1671","2020-05-20",30.99
"1672","2020-05-21",33.540001
"1673","2020-05-22",35.23
"1674","2020-05-26",33.790001
"1675","2020-05-27",33.09
"1676","2020-05-28",32.220001
"1677","2020-05-29",32.43
"1678","2020-06-01",31.68
"1679","2020-06-02",31.969999
"1680","2020-06-03",30.879999
"1681","2020-06-04",30.040001
"1682","2020-06-05",28.209999
"1683","2020-06-08",28.309999
"1684","2020-06-09",32.720001
"1685","2020-06-10",32.990002
"1686","2020-06-11",29.85
"1687","2020-06-12",30.75
"1688","2020-06-15",31.91
"1689","2020-06-16",31.58
"1690","2020-06-17",31.75
"1691","2020-06-18",33.200001
"1692","2020-06-19",31.719999
"1693","2020-06-22",33.099998
"1694","2020-06-23",33.950001
"1695","2020-06-24",33.099998
"1696","2020-06-25",35.23
"1697","2020-06-26",33.810001
"1698","2020-06-29",32.610001
"1699","2020-06-30",34.310001
"1700","2020-07-01",36.139999
"1701","2020-07-02",36.209999
"1702","2020-07-06",36.799999
"1703","2020-07-07",37.52
"1704","2020-07-08",37.709999
"1705","2020-07-09",36.299999
"1706","2020-07-10",35.259998
"1707","2020-07-13",33.209999
"1708","2020-07-14",34.02
"1709","2020-07-15",34.869999
"1710","2020-07-16",33.549999
"1711","2020-07-17",34.400002
"1712","2020-07-20",34.939999
"1713","2020-07-21",33.830002
"1714","2020-07-22",33.59
"1715","2020-07-23",32.52
"1716","2020-07-24",31.9
"1717","2020-07-27",33.25
"1718","2020-07-28",31.190001
"1719","2020-07-29",30.780001
"1720","2020-07-30",31.6
"1721","2020-07-31",31.27
"1722","2020-08-03",33.209999
"1723","2020-08-04",32.619999
"1724","2020-08-05",32.84
"1725","2020-08-06",33.419998
"1726","2020-08-07",33.830002
"1727","2020-08-10",36
"1728","2020-08-11",34.700001
"1729","2020-08-12",34.110001
"1730","2020-08-13",35.009998
"1731","2020-08-14",34.41
"1732","2020-08-17",35.52
"1733","2020-08-18",35.860001
"1734","2020-08-19",36.200001
"1735","2020-08-20",36.330002
"1736","2020-08-21",36.119999
"1737","2020-08-24",34.02
"1738","2020-08-25",34.75
"1739","2020-08-26",34.299999
"1740","2020-08-27",34.650002
"1741","2020-08-28",35.98
"1742","2020-08-31",36.400002
"1743","2020-09-01",35.669998
"1744","2020-09-02",34.950001
"1745","2020-09-03",32.389999
"1746","2020-09-04",31.110001
"1747","2020-09-08",30.41
"1748","2020-09-09",31.290001
"1749","2020-09-10",31.74
"1750","2020-09-11",33.560001
"1751","2020-09-14",37.439999
"1752","2020-09-15",37.560001
"1753","2020-09-16",36.919998
"1754","2020-09-17",36.91
"1755","2020-09-18",39.25
"1756","2020-09-21",37.060001
"1757","2020-09-22",37.09
"1758","2020-09-23",36.470001
"1759","2020-09-24",35.990002
"1760","2020-09-25",37.799999
"1761","2020-09-28",40.5
"1762","2020-09-29",39.400002
"1763","2020-09-30",39.970001
"1764","2020-10-01",40.610001
"1765","2020-10-02",38.09
"1766","2020-10-05",41.889999
"1767","2020-10-06",41.560001
"1768","2020-10-07",44.040001
"1769","2020-10-08",44.98
"1770","2020-10-09",48.009998
"1771","2020-10-12",48.75
"1772","2020-10-13",49.040001
"1773","2020-10-14",46.959999
"1774","2020-10-15",48.099998
"1775","2020-10-16",48.639999
"1776","2020-10-19",47.52
"1777","2020-10-20",48.189999
"1778","2020-10-21",44.459999
"1779","2020-10-22",47.709999
"1780","2020-10-23",48.360001
"1781","2020-10-26",46.900002
"1782","2020-10-27",47.459999
"1783","2020-10-28",45.029999
"1784","2020-10-29",45.630001
"1785","2020-10-30",44.400002
"1786","2020-11-02",43.939999
"1787","2020-11-03",45.57
"1788","2020-11-04",49.82
"1789","2020-11-05",49.919998
"1790","2020-11-06",48.279999
"1791","2020-11-09",50.689999
"1792","2020-11-10",52.610001
"1793","2020-11-11",53.380001
"1794","2020-11-12",51.98
"1795","2020-11-13",50.509998
"1796","2020-11-16",52.799999
"1797","2020-11-17",52.419998
"1798","2020-11-18",49.720001
"1799","2020-11-19",49.709999
"1800","2020-11-20",52.650002
"1801","2020-11-23",54.290001
"1802","2020-11-24",55.27
"1803","2020-11-25",57.130001
"1804","2020-11-27",57.919998
