"","date","BIOC"
"1110","2018-07-02",63
"1111","2018-07-03",63
"1112","2018-07-05",54
"1113","2018-07-06",54
"1114","2018-07-09",45
"1115","2018-07-10",36.799999
"1116","2018-07-11",79.199997
"1117","2018-07-12",65.5
"1118","2018-07-13",71.900002
"1119","2018-07-16",69.900002
"1120","2018-07-17",62.400002
"1121","2018-07-18",63
"1122","2018-07-19",64.800003
"1123","2018-07-20",62.200001
"1124","2018-07-23",62.5
"1125","2018-07-24",61.299999
"1126","2018-07-25",57.299999
"1127","2018-07-26",50.400002
"1128","2018-07-27",48.5
"1129","2018-07-30",46.099998
"1130","2018-07-31",48
"1131","2018-08-01",49.799999
"1132","2018-08-02",48.700001
"1133","2018-08-03",46.200001
"1134","2018-08-06",45.599998
"1135","2018-08-07",43.200001
"1136","2018-08-08",39.400002
"1137","2018-08-09",41
"1138","2018-08-10",40.200001
"1139","2018-08-13",38.900002
"1140","2018-08-14",36.5
"1141","2018-08-15",31.799999
"1142","2018-08-16",32.5
"1143","2018-08-17",34
"1144","2018-08-20",30.6
"1145","2018-08-21",31.200001
"1146","2018-08-22",30
"1147","2018-08-23",35.5
"1148","2018-08-24",32.099998
"1149","2018-08-27",32.900002
"1150","2018-08-28",33.200001
"1151","2018-08-29",34.200001
"1152","2018-08-30",38.700001
"1153","2018-08-31",35.200001
"1154","2018-09-04",34.900002
"1155","2018-09-05",32.900002
"1156","2018-09-06",32.400002
"1157","2018-09-07",33.099998
"1158","2018-09-10",33
"1159","2018-09-11",32.400002
"1160","2018-09-12",32.299999
"1161","2018-09-13",31.200001
"1162","2018-09-14",29.799999
"1163","2018-09-17",30.5
"1164","2018-09-18",29.700001
"1165","2018-09-19",32.099998
"1166","2018-09-20",33.400002
"1167","2018-09-21",29.4
"1168","2018-09-24",29.200001
"1169","2018-09-25",28.4
"1170","2018-09-26",27.700001
"1171","2018-09-27",27.5
"1172","2018-09-28",27.5
"1173","2018-10-01",28.299999
"1174","2018-10-02",27.700001
"1175","2018-10-03",26
"1176","2018-10-04",26.1
"1177","2018-10-05",25.1
"1178","2018-10-08",23.799999
"1179","2018-10-09",24
"1180","2018-10-10",22.700001
"1181","2018-10-11",23
"1182","2018-10-12",23.9
"1183","2018-10-15",23.4
"1184","2018-10-16",22.5
"1185","2018-10-17",22.299999
"1186","2018-10-18",23.4
"1187","2018-10-19",22.6
"1188","2018-10-22",21.799999
"1189","2018-10-23",21.6
"1190","2018-10-24",21.200001
"1191","2018-10-25",22.700001
"1192","2018-10-26",23.299999
"1193","2018-10-29",23
"1194","2018-10-30",20.5
"1195","2018-10-31",19
"1196","2018-11-01",20.1
"1197","2018-11-02",19.799999
"1198","2018-11-05",20.799999
"1199","2018-11-06",19.4
"1200","2018-11-07",20.1
"1201","2018-11-08",19.6
"1202","2018-11-09",18.9
"1203","2018-11-12",18.1
"1204","2018-11-13",18
"1205","2018-11-14",15.8
"1206","2018-11-15",16.1
"1207","2018-11-16",15.4
"1208","2018-11-19",16.1
"1209","2018-11-20",15.5
"1210","2018-11-21",15.5
"1211","2018-11-23",15.5
"1212","2018-11-26",15.8
"1213","2018-11-27",13.4
"1214","2018-11-28",11.5
"1215","2018-11-29",11.2
"1216","2018-11-30",10.6
"1217","2018-12-03",10.7
"1218","2018-12-04",11.4
"1219","2018-12-06",11.2
"1220","2018-12-07",10.3
"1221","2018-12-10",9.5
"1222","2018-12-11",8.4
"1223","2018-12-12",8.4
"1224","2018-12-13",7.7
"1225","2018-12-14",8.2
"1226","2018-12-17",6.9
"1227","2018-12-18",11.4
"1228","2018-12-19",8
"1229","2018-12-20",8.4
"1230","2018-12-21",8
"1231","2018-12-24",8.6
"1232","2018-12-26",7.8
"1233","2018-12-27",7.9
"1234","2018-12-28",8.2
"1235","2018-12-31",8.6
"1236","2019-01-02",9.8
"1237","2019-01-03",9.5
"1238","2019-01-04",9.6
"1239","2019-01-07",8.6
"1240","2019-01-08",9.1
"1241","2019-01-09",9.2
"1242","2019-01-10",9.2
"1243","2019-01-11",9.2
"1244","2019-01-14",22
"1245","2019-01-15",16.700001
"1246","2019-01-16",23.4
"1247","2019-01-17",30.299999
"1248","2019-01-18",22.9
"1249","2019-01-22",19.5
"1250","2019-01-23",19.200001
"1251","2019-01-24",20.4
"1252","2019-01-25",19.4
"1253","2019-01-28",21.1
"1254","2019-01-29",18.799999
"1255","2019-01-30",18.799999
"1256","2019-01-31",19.700001
"1257","2019-02-01",19.9
"1258","2019-02-04",19.1
"1259","2019-02-05",18.6
"1260","2019-02-06",18.799999
"1261","2019-02-07",20.299999
"1262","2019-02-08",10.7
"1263","2019-02-11",10.8
"1264","2019-02-12",10.5
"1265","2019-02-13",10.4
"1266","2019-02-14",10
"1267","2019-02-15",10.1
"1268","2019-02-19",10.1
"1269","2019-02-20",10.2
"1270","2019-02-21",10
"1271","2019-02-22",10
"1272","2019-02-25",10.1
"1273","2019-02-26",10.4
"1274","2019-02-27",10.8
"1275","2019-02-28",10.3
"1276","2019-03-01",10.5
"1277","2019-03-04",10.4
"1278","2019-03-05",10.2
"1279","2019-03-06",10.3
"1280","2019-03-07",10.2
"1281","2019-03-08",10.2
"1282","2019-03-11",12.1
"1283","2019-03-12",11.8
"1284","2019-03-13",12
"1285","2019-03-14",15.8
"1286","2019-03-15",11.7
"1287","2019-03-18",10.8
"1288","2019-03-19",11.2
"1289","2019-03-20",10.9
"1290","2019-03-21",10.5
"1291","2019-03-22",10.4
"1292","2019-03-25",10.3
"1293","2019-03-26",12.3
"1294","2019-03-27",11.4
"1295","2019-03-28",11.8
"1296","2019-03-29",11.5
"1297","2019-04-01",11.5
"1298","2019-04-02",11.1
"1299","2019-04-03",10.9
"1300","2019-04-04",10.7
"1301","2019-04-05",10.7
"1302","2019-04-08",10.8
"1303","2019-04-09",10.4
"1304","2019-04-10",10.7
"1305","2019-04-11",10.5
"1306","2019-04-12",10.5
"1307","2019-04-15",10.3
"1308","2019-04-16",10.1
"1309","2019-04-17",10.2
"1310","2019-04-18",10.2
"1311","2019-04-22",9.8
"1312","2019-04-23",9.5
"1313","2019-04-24",9.8
"1314","2019-04-25",9.4
"1315","2019-04-26",9.5
"1316","2019-04-29",9.3
"1317","2019-04-30",9.1
"1318","2019-05-01",9.4
"1319","2019-05-02",9
"1320","2019-05-03",9.1
"1321","2019-05-06",9.2
"1322","2019-05-07",8.9
"1323","2019-05-08",9.1
"1324","2019-05-09",9.7
"1325","2019-05-10",9.1
"1326","2019-05-13",8.6
"1327","2019-05-14",8.5
"1328","2019-05-15",8.3
"1329","2019-05-16",8.1
"1330","2019-05-17",8.2
"1331","2019-05-20",16
"1332","2019-05-21",15
"1333","2019-05-22",13
"1334","2019-05-23",11.3
"1335","2019-05-24",12.4
"1336","2019-05-28",13.8
"1337","2019-05-29",12.8
"1338","2019-05-30",12.9
"1339","2019-05-31",12.2
"1340","2019-06-03",11.9
"1341","2019-06-04",11.8
"1342","2019-06-05",10.9
"1343","2019-06-06",10.5
"1344","2019-06-07",10.2
"1345","2019-06-10",9.7
"1346","2019-06-11",9.6
"1347","2019-06-12",9.8
"1348","2019-06-13",10.8
"1349","2019-06-14",10.1
"1350","2019-06-17",10.2
"1351","2019-06-18",11.3
"1352","2019-06-19",10.9
"1353","2019-06-20",10.7
"1354","2019-06-21",10.7
"1355","2019-06-24",11.6
"1356","2019-06-25",11.2
"1357","2019-06-26",11.2
"1358","2019-06-27",11.3
"1359","2019-06-28",11.1
"1360","2019-07-01",10.8
"1361","2019-07-02",10.6
"1362","2019-07-03",10.4
"1363","2019-07-05",10.4
"1364","2019-07-08",10.3
"1365","2019-07-09",10.1
"1366","2019-07-10",10.2
"1367","2019-07-11",10.2
"1368","2019-07-12",10.3
"1369","2019-07-15",10.5
"1370","2019-07-16",10.6
"1371","2019-07-17",10.4
"1372","2019-07-18",10.3
"1373","2019-07-19",10.3
"1374","2019-07-22",10.6
"1375","2019-07-23",10.4
"1376","2019-07-24",10.4
"1377","2019-07-25",10.2
"1378","2019-07-26",10.2
"1379","2019-07-29",10.2
"1380","2019-07-30",10.3
"1381","2019-07-31",10.1
"1382","2019-08-01",10
"1383","2019-08-02",10.4
"1384","2019-08-05",10.2
"1385","2019-08-06",10.1
"1386","2019-08-07",10.1
"1387","2019-08-08",10.2
"1388","2019-08-09",10.2
"1389","2019-08-12",10.9
"1390","2019-08-13",10.4
"1391","2019-08-14",10
"1392","2019-08-15",9.1
"1393","2019-08-16",9.2
"1394","2019-08-19",9.4
"1395","2019-08-20",9.8
"1396","2019-08-21",9.7
"1397","2019-08-22",9.9
"1398","2019-08-23",9.6
"1399","2019-08-26",9.2
"1400","2019-08-27",9
"1401","2019-08-28",9
"1402","2019-08-29",9.1
"1403","2019-08-30",8.8
"1404","2019-09-03",8.7
"1405","2019-09-04",8.7
"1406","2019-09-05",8.8
"1407","2019-09-06",8.7
"1408","2019-09-09",8.5
"1409","2019-09-10",8.7
"1410","2019-09-11",8.8
"1411","2019-09-12",8.6
"1412","2019-09-13",9.2
"1413","2019-09-16",9.1
"1414","2019-09-17",8.8
"1415","2019-09-18",8.8
"1416","2019-09-19",8.6
"1417","2019-09-20",8.8
"1418","2019-09-23",8.6
"1419","2019-09-24",8.3
"1420","2019-09-25",8.2
"1421","2019-09-26",7.9
"1422","2019-09-27",8.2
"1423","2019-09-30",8.1
"1424","2019-10-01",8.1
"1425","2019-10-02",7.9
"1426","2019-10-03",7.9
"1427","2019-10-04",8.1
"1428","2019-10-07",8.2
"1429","2019-10-08",8
"1430","2019-10-09",7.9
"1431","2019-10-10",7.9
"1432","2019-10-11",8
"1433","2019-10-14",7.6
"1434","2019-10-15",7.6
"1435","2019-10-16",7.9
"1436","2019-10-17",7.6
"1437","2019-10-18",7.7
"1438","2019-10-21",7.7
"1439","2019-10-22",7.5
"1440","2019-10-23",7.6
"1441","2019-10-24",7.6
"1442","2019-10-25",7.6
"1443","2019-10-28",7.5
"1444","2019-10-29",7.5
"1445","2019-10-30",7.3
"1446","2019-10-31",7.1
"1447","2019-11-01",7.3
"1448","2019-11-04",7.4
"1449","2019-11-05",7
"1450","2019-11-06",6.6
"1451","2019-11-07",6.7
"1452","2019-11-08",6.6
"1453","2019-11-11",6.4
"1454","2019-11-12",6.6
"1455","2019-11-13",6.7
"1456","2019-11-14",6.5
"1457","2019-11-15",6
"1458","2019-11-18",5.2
"1459","2019-11-19",5.2
"1460","2019-11-20",5.2
"1461","2019-11-21",5.5
"1462","2019-11-22",5.3
"1463","2019-11-25",5.5
"1464","2019-11-26",5.3
"1465","2019-11-27",5.3
"1466","2019-11-29",5.3
"1467","2019-12-02",5.3
"1468","2019-12-03",5.4
"1469","2019-12-04",5.9
"1470","2019-12-05",5.1
"1471","2019-12-06",5.4
"1472","2019-12-09",2.7
"1473","2019-12-10",2.8
"1474","2019-12-11",2.7
"1475","2019-12-12",2.8
"1476","2019-12-13",2.6
"1477","2019-12-16",2.6
"1478","2019-12-17",2.6
"1479","2019-12-18",2.4
"1480","2019-12-19",2.5
"1481","2019-12-20",2.5
"1482","2019-12-23",2.4
"1483","2019-12-24",2.4
"1484","2019-12-26",2.5
"1485","2019-12-27",2.5
"1486","2019-12-30",2.7
"1487","2019-12-31",2.9
"1488","2020-01-02",3.5
"1489","2020-01-03",3.3
"1490","2020-01-06",3.3
"1491","2020-01-07",3.7
"1492","2020-01-08",3.6
"1493","2020-01-09",3.3
"1494","2020-01-10",3
"1495","2020-01-13",3
"1496","2020-01-14",3.4
"1497","2020-01-15",3.6
"1498","2020-01-16",3.5
"1499","2020-01-17",3.5
"1500","2020-01-21",3.5
"1501","2020-01-22",3.4
"1502","2020-01-23",3.4
"1503","2020-01-24",3.2
"1504","2020-01-27",3.1
"1505","2020-01-28",3.3
"1506","2020-01-29",3.2
"1507","2020-01-30",3.1
"1508","2020-01-31",3.1
"1509","2020-02-03",3
"1510","2020-02-04",3.3
"1511","2020-02-05",3.3
"1512","2020-02-06",3.2
"1513","2020-02-07",3.4
"1514","2020-02-10",3.2
"1515","2020-02-11",3.3
"1516","2020-02-12",3.3
"1517","2020-02-13",3.2
"1518","2020-02-14",3.2
"1519","2020-02-18",3.4
"1520","2020-02-19",3.4
"1521","2020-02-20",3.3
"1522","2020-02-21",3.3
"1523","2020-02-24",3.1
"1524","2020-02-25",3
"1525","2020-02-26",3.1
"1526","2020-02-27",2.9
"1527","2020-02-28",7.8
"1528","2020-03-02",4.5
"1529","2020-03-03",4.1
"1530","2020-03-04",5.6
"1531","2020-03-05",5.1
"1532","2020-03-06",4.8
"1533","2020-03-09",4.4
"1534","2020-03-10",3.5
"1535","2020-03-11",3.8
"1536","2020-03-12",3.1
"1537","2020-03-13",3
"1538","2020-03-16",2.5
"1539","2020-03-17",2.8
"1540","2020-03-18",2.4
"1541","2020-03-19",2.5
"1542","2020-03-20",2.7
"1543","2020-03-23",3
"1544","2020-03-24",3.1
"1545","2020-03-25",3.5
"1546","2020-03-26",3.1
"1547","2020-03-27",2.8
"1548","2020-03-30",2.8
"1549","2020-03-31",2.7
"1550","2020-04-01",2.7
"1551","2020-04-02",2.7
"1552","2020-04-03",2.8
"1553","2020-04-06",2.8
"1554","2020-04-07",2.8
"1555","2020-04-08",2.8
"1556","2020-04-09",3.6
"1557","2020-04-13",6
"1558","2020-04-14",4.5
"1559","2020-04-15",4.4
"1560","2020-04-16",4.2
"1561","2020-04-17",4.6
"1562","2020-04-20",4.3
"1563","2020-04-21",4.1
"1564","2020-04-22",3.9
"1565","2020-04-23",4
"1566","2020-04-24",3.9
"1567","2020-04-27",3.9
"1568","2020-04-28",4
"1569","2020-04-29",3.9
"1570","2020-04-30",3.8
"1571","2020-05-01",3.8
"1572","2020-05-04",3.8
"1573","2020-05-05",4.1
"1574","2020-05-06",3.9
"1575","2020-05-07",3.9
"1576","2020-05-08",4.1
"1577","2020-05-11",4.2
"1578","2020-05-12",4.4
"1579","2020-05-13",4.4
"1580","2020-05-14",4.1
"1581","2020-05-15",4
"1582","2020-05-18",4
"1583","2020-05-19",3.9
"1584","2020-05-20",4.1
"1585","2020-05-21",4.6
"1586","2020-05-22",5.1
"1587","2020-05-26",5
"1588","2020-05-27",4.5
"1589","2020-05-28",4.2
"1590","2020-05-29",4.4
"1591","2020-06-01",4.3
"1592","2020-06-02",4.2
"1593","2020-06-03",4.4
"1594","2020-06-04",5.4
"1595","2020-06-05",4.8
"1596","2020-06-08",5.4
"1597","2020-06-09",5.4
"1598","2020-06-10",5.5
"1599","2020-06-11",4.9
"1600","2020-06-12",5.5
"1601","2020-06-15",7
"1602","2020-06-16",6.8
"1603","2020-06-17",6.5
"1604","2020-06-18",9.5
"1605","2020-06-19",8.7
"1606","2020-06-22",7.7
"1607","2020-06-23",6.9
"1608","2020-06-24",7
"1609","2020-06-25",6.9
"1610","2020-06-26",6.4
"1611","2020-06-29",7.1
"1612","2020-06-30",7.1
"1613","2020-07-01",6.9
"1614","2020-07-02",6.6
"1615","2020-07-06",6.4
"1616","2020-07-07",7.7
"1617","2020-07-08",7.4
"1618","2020-07-09",7.2
"1619","2020-07-10",7
"1620","2020-07-13",7
"1621","2020-07-14",7.1
"1622","2020-07-15",7.3
"1623","2020-07-16",6.9
"1624","2020-07-17",6.8
"1625","2020-07-20",7
"1626","2020-07-21",7.4
"1627","2020-07-22",7.7
"1628","2020-07-23",7.2
"1629","2020-07-24",7.1
"1630","2020-07-27",7
"1631","2020-07-28",6.9
"1632","2020-07-29",6.7
"1633","2020-07-30",7.2
"1634","2020-07-31",7.4
"1635","2020-08-03",7.6
"1636","2020-08-04",7.8
"1637","2020-08-05",8.9
"1638","2020-08-06",11.4
"1639","2020-08-07",10.1
"1640","2020-08-10",11.1
"1641","2020-08-11",10
"1642","2020-08-12",10.2
"1643","2020-08-13",10.1
"1644","2020-08-14",9
"1645","2020-08-17",8.4
"1646","2020-08-18",9.1
"1647","2020-08-19",8.5
"1648","2020-08-20",7.7
"1649","2020-08-21",7.3
"1650","2020-08-24",6.5
"1651","2020-08-25",7.4
"1652","2020-08-26",6.9
"1653","2020-08-27",6.7
"1654","2020-08-28",6.7
"1655","2020-08-31",6.7
"1656","2020-09-01",6.4
"1657","2020-09-02",6.2
"1658","2020-09-03",5.8
"1659","2020-09-04",5.3
"1660","2020-09-08",4.42
"1661","2020-09-09",3.97
"1662","2020-09-10",3.87
"1663","2020-09-11",3.61
"1664","2020-09-14",3.95
"1665","2020-09-15",4.3
"1666","2020-09-16",4.69
"1667","2020-09-17",4.38
"1668","2020-09-18",4.49
"1669","2020-09-21",4.67
"1670","2020-09-22",4.6
"1671","2020-09-23",4.23
"1672","2020-09-24",4.3
"1673","2020-09-25",4.2
"1674","2020-09-28",4.36
"1675","2020-09-29",4.53
"1676","2020-09-30",4.41
"1677","2020-10-01",4.5
"1678","2020-10-02",4.55
"1679","2020-10-05",4.78
"1680","2020-10-06",4.99
"1681","2020-10-07",4.94
"1682","2020-10-08",5.02
"1683","2020-10-09",4.77
"1684","2020-10-12",4.9
"1685","2020-10-13",4.99
"1686","2020-10-14",4.8
"1687","2020-10-15",4.76
"1688","2020-10-16",4.7
"1689","2020-10-19",4.68
"1690","2020-10-20",4.63
"1691","2020-10-21",4.52
"1692","2020-10-22",4.48
"1693","2020-10-23",4.52
"1694","2020-10-26",4.36
"1695","2020-10-27",4.43
"1696","2020-10-28",4.31
"1697","2020-10-29",4.4
"1698","2020-10-30",4.32
"1699","2020-11-02",4.35
"1700","2020-11-03",4.45
"1701","2020-11-04",4.48
"1702","2020-11-05",4.6
"1703","2020-11-06",4.45
"1704","2020-11-09",4.51
"1705","2020-11-10",4.61
"1706","2020-11-11",4.93
"1707","2020-11-12",6.16
"1708","2020-11-13",4.78
"1709","2020-11-16",4.67
"1710","2020-11-17",4.5
"1711","2020-11-18",4.48
"1712","2020-11-19",4.44
"1713","2020-11-20",4.6
"1714","2020-11-23",4.53
"1715","2020-11-24",4.47
"1716","2020-11-25",4.49
"1717","2020-11-27",4.44
