"","date","UCTT"
"1001","2010-12-21",9.63
"1002","2010-12-22",9.56
"1003","2010-12-23",9.6
"1004","2010-12-27",9.59
"1005","2010-12-28",9.48
"1006","2010-12-29",9.47
"1007","2010-12-30",9.4
"1008","2010-12-31",9.31
"1009","2011-01-03",9.29
"1010","2011-01-04",8.87
"1011","2011-01-05",9.13
"1012","2011-01-06",8.99
"1013","2011-01-07",9.03
"1014","2011-01-10",9.16
"1015","2011-01-11",9.2
"1016","2011-01-12",10.28
"1017","2011-01-13",11.7
"1018","2011-01-14",12.42
"1019","2011-01-18",12.71
"1020","2011-01-19",12.29
"1021","2011-01-20",11.96
"1022","2011-01-21",11.85
"1023","2011-01-24",12.56
"1024","2011-01-25",12.19
"1025","2011-01-26",13.07
"1026","2011-01-27",12.96
"1027","2011-01-28",12.04
"1028","2011-01-31",12.5
"1029","2011-02-01",12.95
"1030","2011-02-02",12.71
"1031","2011-02-03",12.5
"1032","2011-02-04",12.53
"1033","2011-02-07",13.05
"1034","2011-02-08",13.01
"1035","2011-02-09",12.63
"1036","2011-02-10",12.86
"1037","2011-02-11",13.08
"1038","2011-02-14",13.18
"1039","2011-02-15",10.59
"1040","2011-02-16",10.52
"1041","2011-02-17",10.89
"1042","2011-02-18",10.79
"1043","2011-02-22",10.24
"1044","2011-02-23",9.96
"1045","2011-02-24",10.61
"1046","2011-02-25",10.65
"1047","2011-02-28",10.57
"1048","2011-03-01",10.23
"1049","2011-03-02",10.19
"1050","2011-03-03",10.3
"1051","2011-03-04",10.02
"1052","2011-03-07",10.09
"1053","2011-03-08",10.52
"1054","2011-03-09",10.55
"1055","2011-03-10",9.58
"1056","2011-03-11",9.59
"1057","2011-03-14",9.58
"1058","2011-03-15",9.29
"1059","2011-03-16",8.63
"1060","2011-03-17",8.83
"1061","2011-03-18",8.9
"1062","2011-03-21",9.25
"1063","2011-03-22",9.19
"1064","2011-03-23",9.53
"1065","2011-03-24",10.01
"1066","2011-03-25",9.79
"1067","2011-03-28",9.65
"1068","2011-03-29",9.67
"1069","2011-03-30",10.05
"1070","2011-03-31",10.34
"1071","2011-04-01",10.31
"1072","2011-04-04",10.16
"1073","2011-04-05",10.42
"1074","2011-04-06",10.52
"1075","2011-04-07",10.23
"1076","2011-04-08",9.97
"1077","2011-04-11",10.14
"1078","2011-04-12",9.89
"1079","2011-04-13",9.6
"1080","2011-04-14",9.55
"1081","2011-04-15",10.09
"1082","2011-04-18",9.68
"1083","2011-04-19",9.46
"1084","2011-04-20",9.99
"1085","2011-04-21",10.08
"1086","2011-04-25",10.29
"1087","2011-04-26",11.58
"1088","2011-04-27",11.7
"1089","2011-04-28",11.55
"1090","2011-04-29",11.49
"1091","2011-05-02",11.15
"1092","2011-05-03",10.9
"1093","2011-05-04",11
"1094","2011-05-05",10.86
"1095","2011-05-06",10.9
"1096","2011-05-09",11.29
"1097","2011-05-10",11.67
"1098","2011-05-11",11.23
"1099","2011-05-12",11.39
"1100","2011-05-13",10.9
"1101","2011-05-16",10.68
"1102","2011-05-17",10.4
"1103","2011-05-18",10.85
"1104","2011-05-19",10.53
"1105","2011-05-20",10.3
"1106","2011-05-23",9.95
"1107","2011-05-24",9.98
"1108","2011-05-25",9.7
"1109","2011-05-26",10.21
"1110","2011-05-27",10.15
"1111","2011-05-31",10.16
"1112","2011-06-01",9.68
"1113","2011-06-02",9.5
"1114","2011-06-03",9.18
"1115","2011-06-06",9.02
"1116","2011-06-07",9.41
"1117","2011-06-08",8.81
"1118","2011-06-09",8.86
"1119","2011-06-10",8.98
"1120","2011-06-13",8.67
"1121","2011-06-14",8.74
"1122","2011-06-15",8.44
"1123","2011-06-16",8.42
"1124","2011-06-17",8.17
"1125","2011-06-20",8.19
"1126","2011-06-21",8.72
"1127","2011-06-22",8.46
"1128","2011-06-23",8.53
"1129","2011-06-24",8.5
"1130","2011-06-27",8.6
"1131","2011-06-28",8.44
"1132","2011-06-29",8.64
"1133","2011-06-30",9.08
"1134","2011-07-01",9.36
"1135","2011-07-05",9.45
"1136","2011-07-06",9.64
"1137","2011-07-07",9.76
"1138","2011-07-08",9.2
"1139","2011-07-11",8.92
"1140","2011-07-12",8.38
"1141","2011-07-13",8.36
"1142","2011-07-14",8.31
"1143","2011-07-15",8.05
"1144","2011-07-18",7.82
"1145","2011-07-19",7.95
"1146","2011-07-20",7.8
"1147","2011-07-21",7.88
"1148","2011-07-22",8.24
"1149","2011-07-25",8.07
"1150","2011-07-26",7.11
"1151","2011-07-27",6.96
"1152","2011-07-28",7.05
"1153","2011-07-29",6.94
"1154","2011-08-01",7.02
"1155","2011-08-02",6.82
"1156","2011-08-03",6.93
"1157","2011-08-04",6.54
"1158","2011-08-05",6.58
"1159","2011-08-08",5.84
"1160","2011-08-09",6.37
"1161","2011-08-10",5.51
"1162","2011-08-11",5.57
"1163","2011-08-12",5.76
"1164","2011-08-15",5.75
"1165","2011-08-16",5.51
"1166","2011-08-17",5.6
"1167","2011-08-18",5.08
"1168","2011-08-19",4.9
"1169","2011-08-22",4.89
"1170","2011-08-23",5.14
"1171","2011-08-24",5.29
"1172","2011-08-25",5.08
"1173","2011-08-26",5.44
"1174","2011-08-29",5.74
"1175","2011-08-30",5.6
"1176","2011-08-31",5.63
"1177","2011-09-01",5.23
"1178","2011-09-02",5.08
"1179","2011-09-06",4.84
"1180","2011-09-07",5.1
"1181","2011-09-08",4.68
"1182","2011-09-09",4.6
"1183","2011-09-12",4.58
"1184","2011-09-13",4.64
"1185","2011-09-14",5.04
"1186","2011-09-15",5.08
"1187","2011-09-16",5.09
"1188","2011-09-19",4.99
"1189","2011-09-20",4.61
"1190","2011-09-21",4.19
"1191","2011-09-22",3.94
"1192","2011-09-23",3.99
"1193","2011-09-26",4.16
"1194","2011-09-27",4.48
"1195","2011-09-28",4.6
"1196","2011-09-29",4.45
"1197","2011-09-30",4.29
"1198","2011-10-03",3.87
"1199","2011-10-04",4.1
"1200","2011-10-05",4.33
"1201","2011-10-06",4.23
"1202","2011-10-07",4.24
"1203","2011-10-10",4.61
"1204","2011-10-11",4.67
"1205","2011-10-12",5.01
"1206","2011-10-13",5.02
"1207","2011-10-14",5.16
"1208","2011-10-17",5.09
"1209","2011-10-18",5.42
"1210","2011-10-19",4.97
"1211","2011-10-20",4.85
"1212","2011-10-21",4.95
"1213","2011-10-24",4.97
"1214","2011-10-25",4.62
"1215","2011-10-26",5.12
"1216","2011-10-27",5.85
"1217","2011-10-28",5.72
"1218","2011-10-31",5.48
"1219","2011-11-01",5.3
"1220","2011-11-02",5.54
"1221","2011-11-03",5.72
"1222","2011-11-04",5.71
"1223","2011-11-07",5.51
"1224","2011-11-08",5.62
"1225","2011-11-09",5.08
"1226","2011-11-10",5.21
"1227","2011-11-11",5.64
"1228","2011-11-14",5.24
"1229","2011-11-15",5.63
"1230","2011-11-16",5.4
"1231","2011-11-17",5.14
"1232","2011-11-18",5.2
"1233","2011-11-21",5
"1234","2011-11-22",5.01
"1235","2011-11-23",4.58
"1236","2011-11-25",4.55
"1237","2011-11-28",4.89
"1238","2011-11-29",5.02
"1239","2011-11-30",5.65
"1240","2011-12-01",5.72
"1241","2011-12-02",5.95
"1242","2011-12-05",5.92
"1243","2011-12-06",6.46
"1244","2011-12-07",6.46
"1245","2011-12-08",6.26
"1246","2011-12-09",6.37
"1247","2011-12-12",6.24
"1248","2011-12-13",6.12
"1249","2011-12-14",5.95
"1250","2011-12-15",5.87
"1251","2011-12-16",5.8
"1252","2011-12-19",5.89
"1253","2011-12-20",6.24
"1254","2011-12-21",6.1
"1255","2011-12-22",6.19
"1256","2011-12-23",6.22
"1257","2011-12-27",6.18
"1258","2011-12-28",6.01
"1259","2011-12-29",6.03
"1260","2011-12-30",6.11
"1261","2012-01-03",5.79
"1262","2012-01-04",5.91
"1263","2012-01-05",5.91
"1264","2012-01-06",5.96
"1265","2012-01-09",6
"1266","2012-01-10",6.05
"1267","2012-01-11",6.79
"1268","2012-01-12",6.78
"1269","2012-01-13",6.92
"1270","2012-01-17",6.87
"1271","2012-01-18",7.07
"1272","2012-01-19",7.27
"1273","2012-01-20",7.47
"1274","2012-01-23",7.59
"1275","2012-01-24",7.57
"1276","2012-01-25",7.86
"1277","2012-01-26",7.49
"1278","2012-01-27",7.5
"1279","2012-01-30",7.41
"1280","2012-01-31",7.35
"1281","2012-02-01",7.5
"1282","2012-02-02",7.8
"1283","2012-02-03",8.09
"1284","2012-02-06",7.92
"1285","2012-02-07",7.83
"1286","2012-02-08",8.08
"1287","2012-02-09",7.96
"1288","2012-02-10",7.76
"1289","2012-02-13",7.8
"1290","2012-02-14",8.85
"1291","2012-02-15",8.57
"1292","2012-02-16",8.95
"1293","2012-02-17",8.77
"1294","2012-02-21",8.56
"1295","2012-02-22",8.59
"1296","2012-02-23",8.73
"1297","2012-02-24",8.5
"1298","2012-02-27",8.38
"1299","2012-02-28",8.41
"1300","2012-02-29",8.17
"1301","2012-03-01",8.38
"1302","2012-03-02",7.76
"1303","2012-03-05",7.86
"1304","2012-03-06",7.49
"1305","2012-03-07",7.54
"1306","2012-03-08",8.13
"1307","2012-03-09",8.28
"1308","2012-03-12",7.77
"1309","2012-03-13",8.15
"1310","2012-03-14",7.99
"1311","2012-03-15",8.19
"1312","2012-03-16",7.99
"1313","2012-03-19",7.96
"1314","2012-03-20",7.74
"1315","2012-03-21",7.98
"1316","2012-03-22",7.95
"1317","2012-03-23",8.04
"1318","2012-03-26",8.09
"1319","2012-03-27",7.91
"1320","2012-03-28",7.71
"1321","2012-03-29",7.63
"1322","2012-03-30",7.54
"1323","2012-04-02",7.99
"1324","2012-04-03",7.69
"1325","2012-04-04",7.36
"1326","2012-04-05",7.32
"1327","2012-04-09",7.08
"1328","2012-04-10",7.05
"1329","2012-04-11",7.18
"1330","2012-04-12",7.45
"1331","2012-04-13",7
"1332","2012-04-16",7.36
"1333","2012-04-17",7.81
"1334","2012-04-18",7.82
"1335","2012-04-19",7.75
"1336","2012-04-20",7.51
"1337","2012-04-23",7.25
"1338","2012-04-24",6.61
"1339","2012-04-25",6.53
"1340","2012-04-26",6.81
"1341","2012-04-27",6.94
"1342","2012-04-30",6.85
"1343","2012-05-01",7.05
"1344","2012-05-02",6.95
"1345","2012-05-03",6.84
"1346","2012-05-04",6.5
"1347","2012-05-07",6.66
"1348","2012-05-08",6.61
"1349","2012-05-09",6.5
"1350","2012-05-10",6.52
"1351","2012-05-11",6.41
"1352","2012-05-14",6.11
"1353","2012-05-15",5.68
"1354","2012-05-16",5.68
"1355","2012-05-17",5.55
"1356","2012-05-18",5.32
"1357","2012-05-21",6.25
"1358","2012-05-22",6.05
"1359","2012-05-23",6.15
"1360","2012-05-24",6.07
"1361","2012-05-25",6.09
"1362","2012-05-29",6.29
"1363","2012-05-30",5.96
"1364","2012-05-31",5.96
"1365","2012-06-01",5.75
"1366","2012-06-04",5.84
"1367","2012-06-05",6.03
"1368","2012-06-06",6.15
"1369","2012-06-07",6.13
"1370","2012-06-08",6.49
"1371","2012-06-11",6.1
"1372","2012-06-12",6.56
"1373","2012-06-13",6.36
"1374","2012-06-14",6.39
"1375","2012-06-15",6.53
"1376","2012-06-18",6.56
"1377","2012-06-19",6.87
"1378","2012-06-20",6.8
"1379","2012-06-21",6.37
"1380","2012-06-22",6.75
"1381","2012-06-25",6.69
"1382","2012-06-26",6.66
"1383","2012-06-27",6.95
"1384","2012-06-28",6.43
"1385","2012-06-29",6.43
"1386","2012-07-02",6.64
"1387","2012-07-03",6.6
"1388","2012-07-05",6.52
"1389","2012-07-06",6.4
"1390","2012-07-09",6.54
"1391","2012-07-10",6.57
"1392","2012-07-11",6.77
"1393","2012-07-12",6.58
"1394","2012-07-13",6.6
"1395","2012-07-16",6.55
"1396","2012-07-17",6.28
"1397","2012-07-18",6.36
"1398","2012-07-19",6.25
"1399","2012-07-20",6.16
"1400","2012-07-23",6
"1401","2012-07-24",5.94
"1402","2012-07-25",6.03
"1403","2012-07-26",6.06
"1404","2012-07-27",6.34
"1405","2012-07-30",6.06
"1406","2012-07-31",6.04
"1407","2012-08-01",6.1
"1408","2012-08-02",5.99
"1409","2012-08-03",6.54
"1410","2012-08-06",6.39
"1411","2012-08-07",6.2
"1412","2012-08-08",6.53
"1413","2012-08-09",6.71
"1414","2012-08-10",6.53
"1415","2012-08-13",6.28
"1416","2012-08-14",6.26
"1417","2012-08-15",6.35
"1418","2012-08-16",6.74
"1419","2012-08-17",6.88
"1420","2012-08-20",6.72
"1421","2012-08-21",6.7
"1422","2012-08-22",6
"1423","2012-08-23",5.7
"1424","2012-08-24",5.75
"1425","2012-08-27",5.75
"1426","2012-08-28",5.98
"1427","2012-08-29",5.96
"1428","2012-08-30",5.87
"1429","2012-08-31",5.88
"1430","2012-09-04",5.62
"1431","2012-09-05",5.68
"1432","2012-09-06",5.99
"1433","2012-09-07",5.92
"1434","2012-09-10",5.97
"1435","2012-09-11",5.99
"1436","2012-09-12",5.96
"1437","2012-09-13",5.99
"1438","2012-09-14",6.02
"1439","2012-09-17",5.97
"1440","2012-09-18",5.85
"1441","2012-09-19",5.75
"1442","2012-09-20",5.7
"1443","2012-09-21",5.78
"1444","2012-09-24",5.91
"1445","2012-09-25",5.68
"1446","2012-09-26",5.73
"1447","2012-09-27",5.77
"1448","2012-09-28",5.71
"1449","2012-10-01",5.76
"1450","2012-10-02",5.69
"1451","2012-10-03",5.64
"1452","2012-10-04",5.62
"1453","2012-10-05",5.45
"1454","2012-10-08",5.34
"1455","2012-10-09",5.33
"1456","2012-10-10",5.18
"1457","2012-10-11",4.91
"1458","2012-10-12",4.75
"1459","2012-10-15",4.78
"1460","2012-10-16",4.78
"1461","2012-10-17",4.8
"1462","2012-10-18",4.71
"1463","2012-10-19",4.6
"1464","2012-10-22",4.65
"1465","2012-10-23",4.68
"1466","2012-10-24",4.66
"1467","2012-10-25",4.7
"1468","2012-10-26",4.55
"1469","2012-10-31",4.63
"1470","2012-11-01",4.7
"1471","2012-11-02",4.67
"1472","2012-11-05",4.7
"1473","2012-11-06",4.85
"1474","2012-11-07",4.75
"1475","2012-11-08",4.74
"1476","2012-11-09",4.82
"1477","2012-11-12",4.69
"1478","2012-11-13",4.56
"1479","2012-11-14",4.7
"1480","2012-11-15",4.71
"1481","2012-11-16",4.7
"1482","2012-11-19",4.7
"1483","2012-11-20",4.7
"1484","2012-11-21",4.74
"1485","2012-11-23",4.92
"1486","2012-11-26",4.85
"1487","2012-11-27",4.81
"1488","2012-11-28",4.86
"1489","2012-11-29",4.89
"1490","2012-11-30",4.82
"1491","2012-12-03",4.57
"1492","2012-12-04",4.42
"1493","2012-12-05",4.43
"1494","2012-12-06",4.4
"1495","2012-12-07",4.45
"1496","2012-12-10",4.43
"1497","2012-12-11",4.52
"1498","2012-12-12",4.61
"1499","2012-12-13",4.54
"1500","2012-12-14",4.57
"1501","2012-12-17",4.6
"1502","2012-12-18",4.73
"1503","2012-12-19",4.73
"1504","2012-12-20",4.78
"1505","2012-12-21",4.69
"1506","2012-12-24",4.93
"1507","2012-12-26",4.84
"1508","2012-12-27",4.75
"1509","2012-12-28",4.68
"1510","2012-12-31",4.91
"1511","2013-01-02",5.12
"1512","2013-01-03",5.09
"1513","2013-01-04",5.26
"1514","2013-01-07",5.08
"1515","2013-01-08",4.8
"1516","2013-01-09",4.85
"1517","2013-01-10",4.81
"1518","2013-01-11",4.81
"1519","2013-01-14",4.74
"1520","2013-01-15",4.83
"1521","2013-01-16",4.94
"1522","2013-01-17",5.12
"1523","2013-01-18",5.27
"1524","2013-01-22",5.19
"1525","2013-01-23",5.18
"1526","2013-01-24",5.23
"1527","2013-01-25",5.58
"1528","2013-01-28",5.7
"1529","2013-01-29",5.55
"1530","2013-01-30",5.51
"1531","2013-01-31",5.61
"1532","2013-02-01",5.89
"1533","2013-02-04",6.03
"1534","2013-02-05",5.96
"1535","2013-02-06",5.92
"1536","2013-02-07",5.86
"1537","2013-02-08",6
"1538","2013-02-11",5.95
"1539","2013-02-12",5.95
"1540","2013-02-13",5.94
"1541","2013-02-14",6.09
"1542","2013-02-15",6.09
"1543","2013-02-19",6.22
"1544","2013-02-20",6.05
"1545","2013-02-21",6.04
"1546","2013-02-22",6
"1547","2013-02-25",5.9
"1548","2013-02-26",5.92
"1549","2013-02-27",5.96
"1550","2013-02-28",5.9
"1551","2013-03-01",6.11
"1552","2013-03-04",6.19
"1553","2013-03-05",6.22
"1554","2013-03-06",6.38
"1555","2013-03-07",6.4
"1556","2013-03-08",6.4
"1557","2013-03-11",6.38
"1558","2013-03-12",6.46
"1559","2013-03-13",6.49
"1560","2013-03-14",6.51
"1561","2013-03-15",6.49
"1562","2013-03-18",6.55
"1563","2013-03-19",6.45
"1564","2013-03-20",6.41
"1565","2013-03-21",6.39
"1566","2013-03-22",6.5
"1567","2013-03-25",6.47
"1568","2013-03-26",6.45
"1569","2013-03-27",6.36
"1570","2013-03-28",6.5
"1571","2013-04-01",6.21
"1572","2013-04-02",5.91
"1573","2013-04-03",6.06
"1574","2013-04-04",6.1
"1575","2013-04-05",6.08
"1576","2013-04-08",6.04
"1577","2013-04-09",6.1
"1578","2013-04-10",6.1
"1579","2013-04-11",5.98
"1580","2013-04-12",5.9
"1581","2013-04-15",5.72
"1582","2013-04-16",5.74
"1583","2013-04-17",5.4
"1584","2013-04-18",5.44
"1585","2013-04-19",5.51
"1586","2013-04-22",5.51
"1587","2013-04-23",5.85
"1588","2013-04-24",5.76
"1589","2013-04-25",5.92
"1590","2013-04-26",6.13
"1591","2013-04-29",6.18
"1592","2013-04-30",6.26
"1593","2013-05-01",5.9
"1594","2013-05-02",6.12
"1595","2013-05-03",6.23
"1596","2013-05-06",6.23
"1597","2013-05-07",6.27
"1598","2013-05-08",6.23
"1599","2013-05-09",6.17
"1600","2013-05-10",6.21
"1601","2013-05-13",6.05
"1602","2013-05-14",6.06
"1603","2013-05-15",6.02
"1604","2013-05-16",6.03
"1605","2013-05-17",6.02
"1606","2013-05-20",6
"1607","2013-05-21",6.07
"1608","2013-05-22",5.88
"1609","2013-05-23",5.89
"1610","2013-05-24",5.94
"1611","2013-05-28",5.89
"1612","2013-05-29",5.87
"1613","2013-05-30",5.97
"1614","2013-05-31",5.81
"1615","2013-06-03",5.82
"1616","2013-06-04",5.62
"1617","2013-06-05",5.55
"1618","2013-06-06",5.65
"1619","2013-06-07",5.88
"1620","2013-06-10",5.95
"1621","2013-06-11",5.99
"1622","2013-06-12",6.19
"1623","2013-06-13",6.31
"1624","2013-06-14",6.27
"1625","2013-06-17",6.32
"1626","2013-06-18",6.42
"1627","2013-06-19",6.4
"1628","2013-06-20",6.22
"1629","2013-06-21",6.25
"1630","2013-06-24",6.15
"1631","2013-06-25",6.17
"1632","2013-06-26",6.1
"1633","2013-06-27",6.14
"1634","2013-06-28",6.05
"1635","2013-07-01",6.1
"1636","2013-07-02",6.1
"1637","2013-07-03",6.09
"1638","2013-07-05",6.21
"1639","2013-07-08",6.24
"1640","2013-07-09",6.29
"1641","2013-07-10",6.22
"1642","2013-07-11",6.24
"1643","2013-07-12",6.21
"1644","2013-07-15",6.26
"1645","2013-07-16",6.26
"1646","2013-07-17",6.3
"1647","2013-07-18",6.28
"1648","2013-07-19",6.28
"1649","2013-07-22",6.12
"1650","2013-07-23",6.64
"1651","2013-07-24",6.63
"1652","2013-07-25",6.85
"1653","2013-07-26",6.87
"1654","2013-07-29",6.97
"1655","2013-07-30",6.94
"1656","2013-07-31",6.93
"1657","2013-08-01",6.96
"1658","2013-08-02",6.92
"1659","2013-08-05",6.97
"1660","2013-08-06",6.88
"1661","2013-08-07",6.9
"1662","2013-08-08",6.79
"1663","2013-08-09",6.71
"1664","2013-08-12",6.74
"1665","2013-08-13",6.74
"1666","2013-08-14",6.74
"1667","2013-08-15",6.66
"1668","2013-08-16",6.79
"1669","2013-08-19",6.68
"1670","2013-08-20",6.81
"1671","2013-08-21",6.83
"1672","2013-08-22",7
"1673","2013-08-23",7
"1674","2013-08-26",7.02
"1675","2013-08-27",6.72
"1676","2013-08-28",6.78
"1677","2013-08-29",6.82
"1678","2013-08-30",6.65
"1679","2013-09-03",6.66
"1680","2013-09-04",6.81
"1681","2013-09-05",6.77
"1682","2013-09-06",6.69
"1683","2013-09-09",6.87
"1684","2013-09-10",6.84
"1685","2013-09-11",6.81
"1686","2013-09-12",6.59
"1687","2013-09-13",6.65
"1688","2013-09-16",6.55
"1689","2013-09-17",6.62
"1690","2013-09-18",6.69
"1691","2013-09-19",6.66
"1692","2013-09-20",6.9
"1693","2013-09-23",6.99
"1694","2013-09-24",6.97
"1695","2013-09-25",6.98
"1696","2013-09-26",6.84
"1697","2013-09-27",6.99
"1698","2013-09-30",6.91
"1699","2013-10-01",6.8
"1700","2013-10-02",6.7
"1701","2013-10-03",6.77
"1702","2013-10-04",6.94
"1703","2013-10-07",6.79
"1704","2013-10-08",6.7
"1705","2013-10-09",6.81
"1706","2013-10-10",6.97
"1707","2013-10-11",7.04
"1708","2013-10-14",7.11
"1709","2013-10-15",7.13
"1710","2013-10-16",7.08
"1711","2013-10-17",7.19
"1712","2013-10-18",7.11
"1713","2013-10-21",7.11
"1714","2013-10-22",8.47
"1715","2013-10-23",8.38
"1716","2013-10-24",8.27
"1717","2013-10-25",8.35
"1718","2013-10-28",8.89
"1719","2013-10-29",9.03
"1720","2013-10-30",9.03
"1721","2013-10-31",9.31
"1722","2013-11-01",9.33
"1723","2013-11-04",9.73
"1724","2013-11-05",9.74
"1725","2013-11-06",9.8
"1726","2013-11-07",9.45
"1727","2013-11-08",9.66
"1728","2013-11-11",9.76
"1729","2013-11-12",9.82
"1730","2013-11-13",9.99
"1731","2013-11-14",9.88
"1732","2013-11-15",9.95
"1733","2013-11-18",9.45
"1734","2013-11-19",9.39
"1735","2013-11-20",9.4
"1736","2013-11-21",9.48
"1737","2013-11-22",9.4
"1738","2013-11-25",9.41
"1739","2013-11-26",9.68
"1740","2013-11-27",9.82
"1741","2013-11-29",9.96
"1742","2013-12-02",9.98
"1743","2013-12-03",9.84
"1744","2013-12-04",9.84
"1745","2013-12-05",9.64
"1746","2013-12-06",9.88
"1747","2013-12-09",9.75
"1748","2013-12-10",9.5
"1749","2013-12-11",9.63
"1750","2013-12-12",9.86
"1751","2013-12-13",9.92
"1752","2013-12-16",9.99
"1753","2013-12-17",10.02
"1754","2013-12-18",10.07
"1755","2013-12-19",10.09
"1756","2013-12-20",10.13
"1757","2013-12-23",10.32
"1758","2013-12-24",10.36
"1759","2013-12-26",10.16
"1760","2013-12-27",10.05
"1761","2013-12-30",9.95
"1762","2013-12-31",10.03
"1763","2014-01-02",9.73
"1764","2014-01-03",9.99
"1765","2014-01-06",10.07
"1766","2014-01-07",10.24
"1767","2014-01-08",10.74
"1768","2014-01-09",10.71
"1769","2014-01-10",10.64
"1770","2014-01-13",10.49
"1771","2014-01-14",11.73
"1772","2014-01-15",11.59
"1773","2014-01-16",11.58
"1774","2014-01-17",11.42
"1775","2014-01-21",11.94
"1776","2014-01-22",11.92
"1777","2014-01-23",12.04
"1778","2014-01-24",11.58
"1779","2014-01-27",11.5
"1780","2014-01-28",11.74
"1781","2014-01-29",11.53
"1782","2014-01-30",11.76
"1783","2014-01-31",11.43
"1784","2014-02-03",10.88
"1785","2014-02-04",11.38
"1786","2014-02-05",11.3
"1787","2014-02-06",11.34
"1788","2014-02-07",11.34
"1789","2014-02-10",11.42
"1790","2014-02-11",11.74
"1791","2014-02-12",11.4
"1792","2014-02-13",11.72
"1793","2014-02-14",11.76
"1794","2014-02-18",11.94
"1795","2014-02-19",13.19
"1796","2014-02-20",13.69
"1797","2014-02-21",13.39
"1798","2014-02-24",13.34
"1799","2014-02-25",13.34
"1800","2014-02-26",13.35
"1801","2014-02-27",13.33
"1802","2014-02-28",13.16
"1803","2014-03-03",13.17
"1804","2014-03-04",13.6
"1805","2014-03-05",14.28
"1806","2014-03-06",14.3
"1807","2014-03-07",14.4
"1808","2014-03-10",14.36
"1809","2014-03-11",14.29
"1810","2014-03-12",14.6
"1811","2014-03-13",14.44
"1812","2014-03-14",14.13
"1813","2014-03-17",14.75
"1814","2014-03-18",14.9
"1815","2014-03-19",14.73
"1816","2014-03-20",14.79
"1817","2014-03-21",14.32
"1818","2014-03-24",13.6
"1819","2014-03-25",14.11
"1820","2014-03-26",13.13
"1821","2014-03-27",12.69
"1822","2014-03-28",12.47
"1823","2014-03-31",13.15
"1824","2014-04-01",13.2
"1825","2014-04-02",13.34
"1826","2014-04-03",13.16
"1827","2014-04-04",12.64
"1828","2014-04-07",12.71
"1829","2014-04-08",12.44
"1830","2014-04-09",12.5
"1831","2014-04-10",11.8
"1832","2014-04-11",11.49
"1833","2014-04-14",11
"1834","2014-04-15",11.03
"1835","2014-04-16",10.96
"1836","2014-04-17",11
"1837","2014-04-21",11.33
"1838","2014-04-22",11.62
"1839","2014-04-23",11.41
"1840","2014-04-24",11.77
"1841","2014-04-25",11.58
"1842","2014-04-28",11.81
"1843","2014-04-29",8.73
"1844","2014-04-30",8.52
"1845","2014-05-01",8.6
"1846","2014-05-02",8.38
"1847","2014-05-05",8.43
"1848","2014-05-06",8.2
"1849","2014-05-07",8.14
"1850","2014-05-08",8.01
"1851","2014-05-09",8.19
"1852","2014-05-12",8.36
"1853","2014-05-13",8.05
"1854","2014-05-14",8.04
"1855","2014-05-15",7.81
"1856","2014-05-16",7.87
"1857","2014-05-19",8.2
"1858","2014-05-20",8.01
"1859","2014-05-21",8.13
"1860","2014-05-22",8.3
"1861","2014-05-23",8.25
"1862","2014-05-27",8.69
"1863","2014-05-28",8.71
"1864","2014-05-29",8.59
"1865","2014-05-30",8.28
"1866","2014-06-02",8.33
"1867","2014-06-03",8.13
"1868","2014-06-04",8.26
"1869","2014-06-05",8.59
"1870","2014-06-06",8.78
"1871","2014-06-09",8.93
"1872","2014-06-10",8.65
"1873","2014-06-11",8.78
"1874","2014-06-12",8.78
"1875","2014-06-13",8.88
"1876","2014-06-16",9.14
"1877","2014-06-17",9.23
"1878","2014-06-18",9.26
"1879","2014-06-19",9.05
"1880","2014-06-20",9.05
"1881","2014-06-23",8.93
"1882","2014-06-24",8.81
"1883","2014-06-25",8.81
"1884","2014-06-26",8.66
"1885","2014-06-27",8.69
"1886","2014-06-30",9.05
"1887","2014-07-01",9.3
"1888","2014-07-02",9.29
"1889","2014-07-03",9.32
"1890","2014-07-07",9.26
"1891","2014-07-08",9.06
"1892","2014-07-09",9.21
"1893","2014-07-10",9.13
"1894","2014-07-11",9.2
"1895","2014-07-14",9.2
"1896","2014-07-15",9.07
"1897","2014-07-16",8.97
"1898","2014-07-17",8.68
"1899","2014-07-18",8.68
"1900","2014-07-21",9.16
"1901","2014-07-22",9.2
"1902","2014-07-23",9.13
"1903","2014-07-24",9.17
"1904","2014-07-25",8.88
"1905","2014-07-28",8.86
"1906","2014-07-29",8.74
"1907","2014-07-30",8.87
"1908","2014-07-31",8.67
"1909","2014-08-01",8.78
"1910","2014-08-04",8.81
"1911","2014-08-05",9.1
"1912","2014-08-06",9.38
"1913","2014-08-07",9.37
"1914","2014-08-08",9.31
"1915","2014-08-11",9.63
"1916","2014-08-12",9.66
"1917","2014-08-13",9.95
"1918","2014-08-14",10
"1919","2014-08-15",10.16
"1920","2014-08-18",10.07
"1921","2014-08-19",10.19
"1922","2014-08-20",9.89
"1923","2014-08-21",9.97
"1924","2014-08-22",10.07
"1925","2014-08-25",9.92
"1926","2014-08-26",9.93
"1927","2014-08-27",9.9
"1928","2014-08-28",9.57
"1929","2014-08-29",9.65
"1930","2014-09-02",9.92
"1931","2014-09-03",9.59
"1932","2014-09-04",9.16
"1933","2014-09-05",9.35
"1934","2014-09-08",9.46
