"","date","HDS"
"1852","2020-11-02",41.639999
"1853","2020-11-03",42.650002
"1854","2020-11-04",42.049999
"1855","2020-11-05",42.889999
"1856","2020-11-06",43.470001
"1857","2020-11-09",43.75
"1858","2020-11-10",44.18
"1859","2020-11-11",44.310001
"1860","2020-11-12",43.639999
"1861","2020-11-13",44.810001
"1862","2020-11-16",55.77
"1863","2020-11-17",55.869999
"1864","2020-11-18",55.799999
"1865","2020-11-19",55.799999
"1866","2020-11-20",55.75
"1867","2020-11-23",55.75
"1868","2020-11-24",55.75
"1869","2020-11-25",55.779999
"1870","2020-11-27",55.810001
