"","date","PTI"
"1001","2020-02-03",1.85
"1002","2020-02-04",1.77
"1003","2020-02-05",1.73
"1004","2020-02-06",1.73
"1005","2020-02-07",1.69
"1006","2020-02-10",1.62
"1007","2020-02-11",1.64
"1008","2020-02-12",1.66
"1009","2020-02-13",1.65
"1010","2020-02-14",1.71
"1011","2020-02-18",1.7
"1012","2020-02-19",1.72
"1013","2020-02-20",1.98
"1014","2020-02-21",2
"1015","2020-02-24",1.93
"1016","2020-02-25",1.81
"1017","2020-02-26",1.67
"1018","2020-02-27",1.54
"1019","2020-02-28",1.56
"1020","2020-03-02",1.57
"1021","2020-03-03",1.66
"1022","2020-03-04",1.63
"1023","2020-03-05",1.59
"1024","2020-03-06",1.54
"1025","2020-03-09",1.35
"1026","2020-03-10",1.34
"1027","2020-03-11",1.16
"1028","2020-03-12",1
"1029","2020-03-13",0.98
"1030","2020-03-16",0.888
"1031","2020-03-17",1.1
"1032","2020-03-18",1.28
"1033","2020-03-19",1.39
"1034","2020-03-20",1.32
"1035","2020-03-23",1.15
"1036","2020-03-24",1.25
"1037","2020-03-25",1.33
"1038","2020-03-26",1.25
"1039","2020-03-27",1.28
"1040","2020-03-30",1.22
"1041","2020-03-31",1.14
"1042","2020-04-01",1.09
"1043","2020-04-02",1.04
"1044","2020-04-03",1.13
"1045","2020-04-06",1.16
"1046","2020-04-07",1.11
"1047","2020-04-08",1.14
"1048","2020-04-09",1.22
"1049","2020-04-13",1.32
"1050","2020-04-14",1.4
"1051","2020-04-15",1.49
"1052","2020-04-16",1.44
"1053","2020-04-17",1.43
"1054","2020-04-20",1.43
"1055","2020-04-21",1.36
"1056","2020-04-22",1.3
"1057","2020-04-23",1.3
"1058","2020-04-24",1.31
"1059","2020-04-27",1.3
"1060","2020-04-28",1.675
"1061","2020-04-29",1.69
"1062","2020-04-30",1.64
"1063","2020-05-01",1.53
"1064","2020-05-04",1.46
"1065","2020-05-05",1.47
"1066","2020-05-06",1.59
"1067","2020-05-07",1.53
"1068","2020-05-08",1.57
"1069","2020-05-11",1.76
"1070","2020-05-12",1.81
"1071","2020-05-13",1.73
"1072","2020-05-14",1.64
"1073","2020-05-15",1.75
"1074","2020-05-18",1.67
"1075","2020-05-19",1.65
"1076","2020-05-20",1.77
"1077","2020-05-21",1.67
"1078","2020-05-22",1.63
"1079","2020-05-26",1.6
"1080","2020-05-27",1.47
"1081","2020-05-28",1.3
"1082","2020-05-29",1.31
"1083","2020-06-01",1.42
"1084","2020-06-02",1.42
"1085","2020-06-03",1.38
"1086","2020-06-04",1.44
"1087","2020-06-05",1.51
"1088","2020-06-08",1.55
"1089","2020-06-09",1.51
"1090","2020-06-10",1.5
"1091","2020-06-11",1.39
"1092","2020-06-12",1.42
"1093","2020-06-15",1.44
"1094","2020-06-16",1.47
"1095","2020-06-17",1.44
"1096","2020-06-18",1.5
"1097","2020-06-19",1.5
"1098","2020-06-22",1.49
"1099","2020-06-23",1.51
"1100","2020-06-24",1.49
"1101","2020-06-25",1.46
"1102","2020-06-26",1.41
"1103","2020-06-29",1.39
"1104","2020-06-30",1.37
"1105","2020-07-01",1.38
"1106","2020-07-02",1.37
"1107","2020-07-06",1.34
"1108","2020-07-07",1.36
"1109","2020-07-08",1.39
"1110","2020-07-09",1.34
"1111","2020-07-10",1.33
"1112","2020-07-13",1.29
"1113","2020-07-14",1.27
"1114","2020-07-15",1.33
"1115","2020-07-16",1.41
"1116","2020-07-17",1.5
"1117","2020-07-20",1.51
"1118","2020-07-21",1.46
"1119","2020-07-22",1.43
"1120","2020-07-23",1.34
"1121","2020-07-24",1.41
"1122","2020-07-27",1.43
"1123","2020-07-28",1.42
"1124","2020-07-29",1.42
"1125","2020-07-30",1.45
"1126","2020-07-31",1.47
"1127","2020-08-03",1.49
"1128","2020-08-04",1.76
"1129","2020-08-05",1.64
"1130","2020-08-06",1.49
"1131","2020-08-07",1.37
"1132","2020-08-10",1.41
"1133","2020-08-11",1.32
"1134","2020-08-12",1.35
"1135","2020-08-13",1.38
"1136","2020-08-14",1.36
"1137","2020-08-17",1.4
"1138","2020-08-18",1.36
"1139","2020-08-19",1.35
"1140","2020-08-20",1.33
"1141","2020-08-21",1.3
"1142","2020-08-24",1.36
"1143","2020-08-25",1.38
"1144","2020-08-26",1.38
"1145","2020-08-27",1.38
"1146","2020-08-28",1.35
"1147","2020-08-31",1.35
"1148","2020-09-01",1.33
"1149","2020-09-02",1.32
"1150","2020-09-03",1.28
"1151","2020-09-04",1.32
"1152","2020-09-08",1.31
"1153","2020-09-09",1.32
"1154","2020-09-10",1.31
"1155","2020-09-11",1.29
"1156","2020-09-14",1.25
"1157","2020-09-15",1.29
"1158","2020-09-16",1.29
"1159","2020-09-17",1.26
"1160","2020-09-18",1.27
"1161","2020-09-21",1.22
"1162","2020-09-22",1.15
"1163","2020-09-23",1.07
"1164","2020-09-24",1.04
"1165","2020-09-25",1.12
"1166","2020-09-28",1.08
"1167","2020-09-29",1.11
"1168","2020-09-30",1.1
"1169","2020-10-01",1.1
"1170","2020-10-02",1.07
"1171","2020-10-05",1.12
"1172","2020-10-06",1.09
"1173","2020-10-07",1.17
"1174","2020-10-08",1.17
"1175","2020-10-09",1.15
"1176","2020-10-12",1.14
"1177","2020-10-13",1.19
"1178","2020-10-14",1.17
"1179","2020-10-15",1.19
"1180","2020-10-16",1.23
"1181","2020-10-19",1.17
"1182","2020-10-20",1.17
"1183","2020-10-21",1.13
"1184","2020-10-22",1.12
"1185","2020-10-23",1.11
"1186","2020-10-26",1.08
"1187","2020-10-27",1.06
"1188","2020-10-28",1.02
"1189","2020-10-29",1.01
"1190","2020-10-30",0.977
"1191","2020-11-02",1.05
"1192","2020-11-03",1.05
"1193","2020-11-04",1.1
"1194","2020-11-05",1.06
"1195","2020-11-06",1.12
"1196","2020-11-09",1.01
"1197","2020-11-10",1.02
"1198","2020-11-11",1.09
"1199","2020-11-12",1.07
"1200","2020-11-13",1.09
"1201","2020-11-16",1.16
"1202","2020-11-17",1.12
"1203","2020-11-18",1.08
"1204","2020-11-19",1.08
"1205","2020-11-20",1.04
"1206","2020-11-23",1.02
"1207","2020-11-24",1.01
"1208","2020-11-25",1.05
"1209","2020-11-27",1.09
