"","date","REGI"
"1931","2019-09-20",14.98
"1932","2019-09-23",14.79
"1933","2019-09-24",13.91
"1934","2019-09-25",14.1
"1935","2019-09-26",14.01
"1936","2019-09-27",14.51
"1937","2019-09-30",15.01
"1938","2019-10-01",14.34
"1939","2019-10-02",14.37
"1940","2019-10-03",14.72
"1941","2019-10-04",15.09
"1942","2019-10-07",15.18
"1943","2019-10-08",15.46
"1944","2019-10-09",15.42
"1945","2019-10-10",15.69
"1946","2019-10-11",15.61
"1947","2019-10-14",15.77
"1948","2019-10-15",15.62
"1949","2019-10-16",14.75
"1950","2019-10-17",15.15
"1951","2019-10-18",15.15
"1952","2019-10-21",15.1
"1953","2019-10-22",15.24
"1954","2019-10-23",15.39
"1955","2019-10-24",15.68
"1956","2019-10-25",16.200001
"1957","2019-10-28",16.15
"1958","2019-10-29",16.690001
"1959","2019-10-30",16.4
"1960","2019-10-31",16.34
"1961","2019-11-01",16.57
"1962","2019-11-04",16.67
"1963","2019-11-05",17.190001
"1964","2019-11-06",17.290001
"1965","2019-11-07",17
"1966","2019-11-08",17.02
"1967","2019-11-11",17.459999
"1968","2019-11-12",17.4
"1969","2019-11-13",17.34
"1970","2019-11-14",16.82
"1971","2019-11-15",17.27
"1972","2019-11-18",17.16
"1973","2019-11-19",17.1
"1974","2019-11-20",16.879999
"1975","2019-11-21",17.129999
"1976","2019-11-22",16.790001
"1977","2019-11-25",17.200001
"1978","2019-11-26",16.92
"1979","2019-11-27",17.299999
"1980","2019-11-29",17.059999
"1981","2019-12-02",17.26
"1982","2019-12-03",18.17
"1983","2019-12-04",18.860001
"1984","2019-12-05",17.709999
"1985","2019-12-06",18.99
"1986","2019-12-09",18.18
"1987","2019-12-10",17.870001
"1988","2019-12-11",17.49
"1989","2019-12-12",18.32
"1990","2019-12-13",17.799999
"1991","2019-12-16",19.76
"1992","2019-12-17",25.08
"1993","2019-12-18",25.08
"1994","2019-12-19",25.389999
"1995","2019-12-20",24.950001
"1996","2019-12-23",26.58
"1997","2019-12-24",27.059999
"1998","2019-12-26",27.5
"1999","2019-12-27",27.219999
"2000","2019-12-30",26.76
"2001","2019-12-31",26.950001
"2002","2020-01-02",27.889999
"2003","2020-01-03",28.82
"2004","2020-01-06",28.389999
"2005","2020-01-07",26.440001
"2006","2020-01-08",25.190001
"2007","2020-01-09",25.309999
"2008","2020-01-10",25.280001
"2009","2020-01-13",25.309999
"2010","2020-01-14",26.360001
"2011","2020-01-15",26.200001
"2012","2020-01-16",26.43
"2013","2020-01-17",25.4
"2014","2020-01-21",25.52
"2015","2020-01-22",25.59
"2016","2020-01-23",26.5
"2017","2020-01-24",25.99
"2018","2020-01-27",25.67
"2019","2020-01-28",26.139999
"2020","2020-01-29",25.98
"2021","2020-01-30",26
"2022","2020-01-31",26.280001
"2023","2020-02-03",26.52
"2024","2020-02-04",27.34
"2025","2020-02-05",27.889999
"2026","2020-02-06",28.139999
"2027","2020-02-07",26.85
"2028","2020-02-10",27.48
"2029","2020-02-11",27.559999
"2030","2020-02-12",27.76
"2031","2020-02-13",28.389999
"2032","2020-02-14",29.09
"2033","2020-02-18",29.4
"2034","2020-02-19",30.620001
"2035","2020-02-20",30.860001
"2036","2020-02-21",30.25
"2037","2020-02-24",29.07
"2038","2020-02-25",27.6
"2039","2020-02-26",27.84
"2040","2020-02-27",25.889999
"2041","2020-02-28",26.450001
"2042","2020-03-02",27
"2043","2020-03-03",26.059999
"2044","2020-03-04",27.48
"2045","2020-03-05",27.15
"2046","2020-03-06",26.99
"2047","2020-03-09",23.360001
"2048","2020-03-10",23.85
"2049","2020-03-11",20.879999
"2050","2020-03-12",19.41
"2051","2020-03-13",28.5
"2052","2020-03-16",20.92
"2053","2020-03-17",18.969999
"2054","2020-03-18",17.16
"2055","2020-03-19",19.059999
"2056","2020-03-20",19.76
"2057","2020-03-23",18.83
"2058","2020-03-24",20.9
"2059","2020-03-25",20.059999
"2060","2020-03-26",19.6
"2061","2020-03-27",18.280001
"2062","2020-03-30",18.700001
"2063","2020-03-31",20.530001
"2064","2020-04-01",18.99
"2065","2020-04-02",19.42
"2066","2020-04-03",19.91
"2067","2020-04-06",21.610001
"2068","2020-04-07",22.700001
"2069","2020-04-08",23.5
"2070","2020-04-09",23.440001
"2071","2020-04-13",23.65
"2072","2020-04-14",22.780001
"2073","2020-04-15",21.280001
"2074","2020-04-16",20.93
"2075","2020-04-17",22.459999
"2076","2020-04-20",22.4
"2077","2020-04-21",21.280001
"2078","2020-04-22",22.030001
"2079","2020-04-23",23.26
"2080","2020-04-24",23.74
"2081","2020-04-27",24.49
"2082","2020-04-28",24.459999
"2083","2020-04-29",24.98
"2084","2020-04-30",24.809999
"2085","2020-05-01",23.059999
"2086","2020-05-04",24.57
"2087","2020-05-05",24.24
"2088","2020-05-06",23.5
"2089","2020-05-07",24.190001
"2090","2020-05-08",24.6
"2091","2020-05-11",25.16
"2092","2020-05-12",25.780001
"2093","2020-05-13",22.92
"2094","2020-05-14",23.15
"2095","2020-05-15",24.02
"2096","2020-05-18",25.780001
"2097","2020-05-19",26.32
"2098","2020-05-20",26.16
"2099","2020-05-21",27.190001
"2100","2020-05-22",26.809999
"2101","2020-05-26",27.15
"2102","2020-05-27",29.1
"2103","2020-05-28",28.040001
"2104","2020-05-29",28.450001
"2105","2020-06-01",28.02
"2106","2020-06-02",29.719999
"2107","2020-06-03",29.040001
"2108","2020-06-04",29.57
"2109","2020-06-05",31.85
"2110","2020-06-08",32.41
"2111","2020-06-09",32.580002
"2112","2020-06-10",31.280001
"2113","2020-06-11",27.040001
"2114","2020-06-12",27.4
"2115","2020-06-15",27.91
"2116","2020-06-16",28.33
"2117","2020-06-17",27.629999
"2118","2020-06-18",28.41
"2119","2020-06-19",28.23
"2120","2020-06-22",28.049999
"2121","2020-06-23",28.58
"2122","2020-06-24",22.73
"2123","2020-06-25",23.040001
"2124","2020-06-26",22.309999
"2125","2020-06-29",24.25
"2126","2020-06-30",24.780001
"2127","2020-07-01",23.92
"2128","2020-07-02",23.74
"2129","2020-07-06",24.02
"2130","2020-07-07",23.530001
"2131","2020-07-08",24.74
"2132","2020-07-09",23.74
"2133","2020-07-10",23.379999
"2134","2020-07-13",22.860001
"2135","2020-07-14",23.32
"2136","2020-07-15",24.790001
"2137","2020-07-16",25.1
"2138","2020-07-17",25.549999
"2139","2020-07-20",25.67
"2140","2020-07-21",26.030001
"2141","2020-07-22",26.32
"2142","2020-07-23",26.790001
"2143","2020-07-24",27.209999
"2144","2020-07-27",27.74
"2145","2020-07-28",27.35
"2146","2020-07-29",28.33
"2147","2020-07-30",28.120001
"2148","2020-07-31",27.58
"2149","2020-08-03",28.43
"2150","2020-08-04",28.68
"2151","2020-08-05",31.02
"2152","2020-08-06",32.48
"2153","2020-08-07",34.849998
"2154","2020-08-10",37.610001
"2155","2020-08-11",37.610001
"2156","2020-08-12",38.740002
"2157","2020-08-13",39.5
"2158","2020-08-14",39.650002
"2159","2020-08-17",39.68
"2160","2020-08-18",37.830002
"2161","2020-08-19",37.669998
"2162","2020-08-20",37.669998
"2163","2020-08-21",36.549999
"2164","2020-08-24",38.290001
"2165","2020-08-25",38.09
"2166","2020-08-26",36.720001
"2167","2020-08-27",35.950001
"2168","2020-08-28",35.529999
"2169","2020-08-31",33.43
"2170","2020-09-01",38.619999
"2171","2020-09-02",38.599998
"2172","2020-09-03",37.849998
"2173","2020-09-04",39.349998
"2174","2020-09-08",38.360001
"2175","2020-09-09",42.959999
"2176","2020-09-10",41.560001
"2177","2020-09-11",41.25
"2178","2020-09-14",43.400002
"2179","2020-09-15",45.290001
"2180","2020-09-16",47.060001
"2181","2020-09-17",47.369999
"2182","2020-09-18",48.799999
"2183","2020-09-21",46.880001
"2184","2020-09-22",47.459999
"2185","2020-09-23",45.790001
"2186","2020-09-24",46.439999
"2187","2020-09-25",45.150002
"2188","2020-09-28",46.830002
"2189","2020-09-29",50.02
"2190","2020-09-30",53.419998
"2191","2020-10-01",53.93
"2192","2020-10-02",55.700001
"2193","2020-10-05",57.080002
"2194","2020-10-06",56.41
"2195","2020-10-07",59.73
"2196","2020-10-08",60.16
"2197","2020-10-09",63.27
"2198","2020-10-12",63.130001
"2199","2020-10-13",58.290001
"2200","2020-10-14",56.490002
"2201","2020-10-15",56.939999
"2202","2020-10-16",55.869999
"2203","2020-10-19",55.389999
"2204","2020-10-20",59.07
"2205","2020-10-21",59.549999
"2206","2020-10-22",61.860001
"2207","2020-10-23",58.84
"2208","2020-10-26",57.290001
"2209","2020-10-27",59.119999
"2210","2020-10-28",55.150002
"2211","2020-10-29",57.34
"2212","2020-10-30",56.400002
"2213","2020-11-02",55.48
"2214","2020-11-03",54.73
"2215","2020-11-04",51.639999
"2216","2020-11-05",57.349998
"2217","2020-11-06",53.639999
"2218","2020-11-09",57.830002
"2219","2020-11-10",61.389999
"2220","2020-11-11",63.599998
"2221","2020-11-12",59.459999
"2222","2020-11-13",60.310001
"2223","2020-11-16",61.189999
"2224","2020-11-17",59.16
"2225","2020-11-18",56.200001
"2226","2020-11-19",55.810001
"2227","2020-11-20",54.099998
"2228","2020-11-23",57.759998
"2229","2020-11-24",58.139999
"2230","2020-11-25",59.380001
"2231","2020-11-27",61.869999
