"","date","EPIX"
"1024","2019-04-05",3.1
"1025","2019-04-08",3.173
"1026","2019-04-09",2.96
"1027","2019-04-10",2.63
"1028","2019-04-11",2.647
"1029","2019-04-12",2.64
"1030","2019-04-15",2.125
"1031","2019-04-16",2.415
"1032","2019-04-17",2.521
"1033","2019-04-18",2.38
"1034","2019-04-22",2.372
"1035","2019-04-23",2.298
"1036","2019-04-24",2.327
"1037","2019-04-25",2.25
"1038","2019-04-26",2.35
"1039","2019-04-29",2.227
"1040","2019-04-30",2.3
"1041","2019-05-01",2.54
"1042","2019-05-02",2.657
"1043","2019-05-03",2.83
"1044","2019-05-06",2.85
"1045","2019-05-07",2.606
"1046","2019-05-08",2.563
"1047","2019-05-09",2.628
"1048","2019-05-10",2.44
"1049","2019-05-13",2.4
"1050","2019-05-14",2.4
"1051","2019-05-15",2.4
"1052","2019-05-16",2.43
"1053","2019-05-17",2.14
"1054","2019-05-20",2.15
"1055","2019-05-21",2.15
"1056","2019-05-22",2
"1057","2019-05-23",2.05
"1058","2019-05-24",2.6
"1059","2019-05-28",2.41
"1060","2019-05-29",2.4
"1061","2019-05-30",2.399
"1062","2019-05-31",2.45
"1063","2019-06-03",2.181
"1064","2019-06-04",2.43
"1065","2019-06-05",2.25
"1066","2019-06-06",2.27
"1067","2019-06-07",2.19
"1068","2019-06-10",2.19
"1069","2019-06-11",2.2
"1070","2019-06-12",2.15
"1071","2019-06-13",2.1
"1072","2019-06-14",2.28
"1073","2019-06-17",2.28
"1074","2019-06-18",2.3
"1075","2019-06-19",2.305
"1076","2019-06-20",2.38
"1077","2019-06-21",2.3
"1078","2019-06-24",2.285
"1079","2019-06-25",2.339
"1080","2019-06-26",2.5
"1081","2019-06-27",2.5
"1082","2019-06-28",2.45
"1083","2019-07-01",2.5
"1084","2019-07-02",2.33
"1085","2019-07-03",2.345
"1086","2019-07-05",2.47
"1087","2019-07-08",2.29
"1088","2019-07-09",2.25
"1089","2019-07-10",2.52
"1090","2019-07-11",2.3
"1091","2019-07-12",2.32
"1092","2019-07-15",2.321
"1093","2019-07-16",2.99
"1094","2019-07-17",2.878
"1095","2019-07-18",2.9
"1096","2019-07-19",2.79
"1097","2019-07-22",2.697
"1098","2019-07-23",2.748
"1099","2019-07-24",2.695
"1100","2019-07-25",2.695
"1101","2019-07-26",2.65
"1102","2019-07-29",2.641
"1103","2019-07-30",2.79
"1104","2019-07-31",2.38
"1105","2019-08-01",2
"1106","2019-08-02",1.89
"1107","2019-08-05",1.52
"1108","2019-08-06",1.68
"1109","2019-08-07",1.7
"1110","2019-08-08",1.62
"1111","2019-08-09",1.68
"1112","2019-08-12",1.69
"1113","2019-08-13",1.66
"1114","2019-08-14",1.68
"1115","2019-08-15",1.462
"1116","2019-08-16",1.51
"1117","2019-08-19",1.82
"1118","2019-08-20",1.84
"1119","2019-08-21",1.9
"1120","2019-08-22",1.8
"1121","2019-08-23",2.2
"1122","2019-08-26",2.235
"1123","2019-08-27",2.37
"1124","2019-08-28",2.49
"1125","2019-08-29",2.51
"1126","2019-08-30",2.6
"1127","2019-09-03",2.83
"1128","2019-09-04",2.9
"1129","2019-09-05",2.85
"1130","2019-09-06",2.86
"1131","2019-09-09",2.9
"1132","2019-09-10",2.94
"1133","2019-09-11",2.77
"1134","2019-09-12",3.06
"1135","2019-09-13",3.05
"1136","2019-09-16",3
"1137","2019-09-17",2.94
"1138","2019-09-18",2.85
"1139","2019-09-19",3.05
"1140","2019-09-20",2.86
"1141","2019-09-23",2.98
"1142","2019-09-24",3.13
"1143","2019-09-25",3.1
"1144","2019-09-26",3.14
"1145","2019-09-27",3.25
"1146","2019-09-30",3.37
"1147","2019-10-01",3.05
"1148","2019-10-02",3.33
"1149","2019-10-03",3.14
"1150","2019-10-04",3.23
"1151","2019-10-07",3.22
"1152","2019-10-08",3.1
"1153","2019-10-09",3.39
"1154","2019-10-10",3.107
"1155","2019-10-11",3.3
"1156","2019-10-14",3.3
"1157","2019-10-15",3.445
"1158","2019-10-16",3.43
"1159","2019-10-17",3.585
"1160","2019-10-18",3.88
"1161","2019-10-21",4.03
"1162","2019-10-22",4.105
"1163","2019-10-23",4.35
"1164","2019-10-24",4.37
"1165","2019-10-25",4.35
"1166","2019-10-28",4.6
"1167","2019-10-29",4.673
"1168","2019-10-30",4.75
"1169","2019-10-31",4.7
"1170","2019-11-01",4.5
"1171","2019-11-04",4.413
"1172","2019-11-05",4.31
"1173","2019-11-06",4.3
"1174","2019-11-07",4.355
"1175","2019-11-08",4.374
"1176","2019-11-11",4.3
"1177","2019-11-12",4.312
"1178","2019-11-13",4.85
"1179","2019-11-14",5
"1180","2019-11-15",5.15
"1181","2019-11-18",4.92
"1182","2019-11-19",4.855
"1183","2019-11-20",4.85
"1184","2019-11-21",5.027
"1185","2019-11-22",5
"1186","2019-11-25",5.35
"1187","2019-11-26",5.3
"1188","2019-11-27",5.3
"1189","2019-11-29",4.954
"1190","2019-12-02",5.54
"1191","2019-12-03",4.99
"1192","2019-12-04",5.6
"1193","2019-12-05",4.995
"1194","2019-12-06",5.15
"1195","2019-12-09",5.246
"1196","2019-12-10",5.445
"1197","2019-12-11",5.628
"1198","2019-12-12",5.86
"1199","2019-12-13",6
"1200","2019-12-16",5.817
"1201","2019-12-17",5.54
"1202","2019-12-18",5.71
"1203","2019-12-19",5.5
"1204","2019-12-20",5.7
"1205","2019-12-23",5.45
"1206","2019-12-24",5.5
"1207","2019-12-26",5.58
"1208","2019-12-27",5.58
"1209","2019-12-30",5.5
"1210","2019-12-31",5.5
"1211","2020-01-02",5.52
"1212","2020-01-03",5.58
"1213","2020-01-06",5.58
"1214","2020-01-07",5.58
"1215","2020-01-08",5.79
"1216","2020-01-09",5.75
"1217","2020-01-10",5.75
"1218","2020-01-13",5.85
"1219","2020-01-14",5.87
"1220","2020-01-15",5.66
"1221","2020-01-16",5.72
"1222","2020-01-17",5.73
"1223","2020-01-21",5.8
"1224","2020-01-22",5.64
"1225","2020-01-23",5.75
"1226","2020-01-24",5.75
"1227","2020-01-27",5.75
"1228","2020-01-28",5.75
"1229","2020-01-29",5.67
"1230","2020-01-30",5.6
"1231","2020-01-31",5.65
"1232","2020-02-03",5.53
"1233","2020-02-04",5.51
"1234","2020-02-05",5.56
"1235","2020-02-06",5.3
"1236","2020-02-07",5.4
"1237","2020-02-10",5.15
"1238","2020-02-11",5.27
"1239","2020-02-12",5.347
"1240","2020-02-13",5.3
"1241","2020-02-14",5.35
"1242","2020-02-18",5.25
"1243","2020-02-19",5.5
"1244","2020-02-20",5.41
"1245","2020-02-21",5.4
"1246","2020-02-24",5.11
"1247","2020-02-25",5.25
"1248","2020-02-26",5
"1249","2020-02-27",4.91
"1250","2020-02-28",4.8
"1251","2020-03-02",5.07
"1252","2020-03-03",4.7
"1253","2020-03-04",4.87
"1254","2020-03-05",4.82
"1255","2020-03-06",4.78
"1256","2020-03-09",4.44
"1257","2020-03-10",4.46
"1258","2020-03-11",4.07
"1259","2020-03-12",4.3
"1260","2020-03-13",4.47
"1261","2020-03-16",4.02
"1262","2020-03-17",3.74
"1263","2020-03-18",3.23
"1264","2020-03-19",3.5
"1265","2020-03-20",3.4
"1266","2020-03-23",3.75
"1267","2020-03-24",3.948
"1268","2020-03-25",3.85
"1269","2020-03-26",4.45
"1270","2020-03-27",4
"1271","2020-03-30",4
"1272","2020-03-31",4
"1273","2020-04-01",3.8
"1274","2020-04-02",3.8
"1275","2020-04-03",3.71
"1276","2020-04-06",4
"1277","2020-04-07",3.8
"1278","2020-04-08",3.94
"1279","2020-04-09",3.98
"1280","2020-04-13",3.961
"1281","2020-04-14",4.05
"1282","2020-04-15",4.01
"1283","2020-04-16",4
"1284","2020-04-17",4.05
"1285","2020-04-20",4.085
"1286","2020-04-21",4.061
"1287","2020-04-22",4
"1288","2020-04-23",4
"1289","2020-04-24",4.09
"1290","2020-04-27",4.13
"1291","2020-04-28",4.1
"1292","2020-04-29",4.2
"1293","2020-04-30",4.355
"1294","2020-05-01",4.5
"1295","2020-05-04",4.27
"1296","2020-05-05",4.499
"1297","2020-05-06",4.54
"1298","2020-05-07",4.5
"1299","2020-05-08",4.47
"1300","2020-05-11",4.7
"1301","2020-05-12",4.75
"1302","2020-05-13",4.6
"1303","2020-05-14",4.68
"1304","2020-05-15",4.6
"1305","2020-05-18",4.56
"1306","2020-05-19",4.86
"1307","2020-05-20",4.92
"1308","2020-05-21",5.17
"1309","2020-05-22",5.04
"1310","2020-05-26",5.2
"1311","2020-05-27",5.21
"1312","2020-05-28",5.22
"1313","2020-05-29",5.22
"1314","2020-06-01",5.16
"1315","2020-06-02",5.22
"1316","2020-06-03",5.23
"1317","2020-06-04",5.16
"1318","2020-06-05",5.1
"1319","2020-06-08",5.4
"1320","2020-06-09",5.16
"1321","2020-06-10",5.21
"1322","2020-06-11",4.81
"1323","2020-06-12",5.05
"1324","2020-06-15",5.14
"1325","2020-06-16",5.2
"1326","2020-06-17",5.33
"1327","2020-06-18",5.15
"1328","2020-06-19",5.15
"1329","2020-06-22",5.4
"1330","2020-06-23",5.95
"1331","2020-06-24",6.03
"1332","2020-06-25",6.01
"1333","2020-06-26",6
"1334","2020-06-29",6.02
"1335","2020-06-30",6.2
"1336","2020-07-01",6.14
"1337","2020-07-02",6.1
"1338","2020-07-06",6
"1339","2020-07-07",6.1
"1340","2020-07-08",6.2
"1341","2020-07-09",6.08
"1342","2020-07-10",6.184
"1343","2020-07-13",6.1
"1344","2020-07-14",6.01
"1345","2020-07-15",6.5
"1346","2020-07-16",6.32
"1347","2020-07-17",6.25
"1348","2020-07-20",6.48
"1349","2020-07-21",6.5
"1350","2020-07-22",6.4
"1351","2020-07-23",6.45
"1352","2020-07-24",6.44
"1353","2020-07-27",6.25
"1354","2020-07-28",6.23
"1355","2020-07-29",6.8
"1356","2020-07-30",6.88
"1357","2020-07-31",6.99
"1358","2020-08-03",6.69
"1359","2020-08-04",6.75
"1360","2020-08-05",6.7
"1361","2020-08-06",6.78
"1362","2020-08-07",6.83
"1363","2020-08-10",6.7
"1364","2020-08-11",6.75
"1365","2020-08-12",6.77
"1366","2020-08-13",6.55
"1367","2020-08-14",6.85
"1368","2020-08-17",6.7
"1369","2020-08-18",6.95
"1370","2020-08-19",6.99
"1371","2020-08-20",7.06
"1372","2020-08-21",7.15
"1373","2020-08-24",7.22
"1374","2020-08-25",7.1
"1375","2020-08-26",7.08
"1376","2020-08-27",6.9
"1377","2020-08-28",7.02
"1378","2020-08-31",7.03
"1379","2020-09-01",7.25
"1380","2020-09-02",7.45
"1381","2020-09-03",7.12
"1382","2020-09-04",7.26
"1383","2020-09-08",7.38
"1384","2020-09-09",7.64
"1385","2020-09-10",7.47
"1386","2020-09-11",7.39
"1387","2020-09-14",7.55
"1388","2020-09-15",7.79
"1389","2020-09-16",7.25
"1390","2020-09-17",7.02
"1391","2020-09-18",7.11
"1392","2020-09-21",6.87
"1393","2020-09-22",6.93
"1394","2020-09-23",6.45
"1395","2020-09-24",6.65
"1396","2020-09-25",6.85
"1397","2020-09-28",7.03
"1398","2020-09-29",7
"1399","2020-09-30",6.9
"1400","2020-10-01",6.94
"1401","2020-10-02",6.55
"1402","2020-10-05",6.7
"1403","2020-10-06",6.75
"1404","2020-10-07",6.43
"1405","2020-10-08",6.34
"1406","2020-10-09",6.21
"1407","2020-10-12",6.69
"1408","2020-10-13",6.47
"1409","2020-10-14",6.68
"1410","2020-10-15",6.75
"1411","2020-10-16",6.72
"1412","2020-10-19",6.48
"1413","2020-10-20",6.52
"1414","2020-10-21",6.45
"1415","2020-10-22",6.45
"1416","2020-10-23",6.1
"1417","2020-10-26",6
"1418","2020-10-27",5.95
"1419","2020-10-28",5.72
"1420","2020-10-29",5.47
"1421","2020-10-30",6.1
"1422","2020-11-02",6.09
"1423","2020-11-03",6.06
"1424","2020-11-04",6.25
"1425","2020-11-05",6.21
"1426","2020-11-06",6.04
"1427","2020-11-09",5.87
"1428","2020-11-10",6.1
"1429","2020-11-11",6.35
"1430","2020-11-12",6.34
"1431","2020-11-13",6.47
"1432","2020-11-16",6.45
"1433","2020-11-17",6.44
"1434","2020-11-18",6.49
"1435","2020-11-19",6.61
"1436","2020-11-20",6.7
"1437","2020-11-23",6.53
"1438","2020-11-24",6.5
"1439","2020-11-25",6.49
"1440","2020-11-27",6.55
